energy_ev,total_up,C_s_up,C_p_up,Fe_p_up,Fe_d_up,Ru_p_up,Ru_d_up,Se_s_up,Se_p_up
-3.38869435,2.30855073,0.00934824,0.31046126,0.22179575,0.47921032,1.08305616,0.99127042,0.00682245,0.69923322
-3.38269135,2.34162303,0.00940385,0.31779731,0.21568775,0.46701938,1.10290342,1.04264596,0.00729946,0.67897094
-3.37668834,2.39758279,0.00951076,0.32718297,0.21225659,0.46121289,1.13053611,1.10315519,0.00785810,0.66634821
-3.37068534,2.47494544,0.00966639,0.33844803,0.21129834,0.46133715,1.16544388,1.17231777,0.00849628,0.66072008
-3.36468234,2.57195461,0.00986742,0.35138871,0.21259337,0.46689382,1.20699320,1.24951345,0.00921071,0.66137133
-3.35867934,2.68661050,0.01010989,0.36577007,0.21591061,0.47734705,1.25443685,1.33399097,0.00999683,0.66753226
-3.35267634,2.81670311,0.01038923,0.38132914,0.22101183,0.49213038,1.30692612,1.42488072,0.01084882,0.67839487
-3.34667334,2.95985002,0.01070035,0.39777882,0.22765588,0.51065358,1.36352586,1.52121088,0.01175966,0.69312904
-3.34067034,3.11353838,0.01103769,0.41481237,0.23560277,0.53230959,1.42323195,1.62192683,0.01272116,0.71089846
-3.33466733,3.27517045,0.01139534,0.43210854,0.24461773,0.55648160,1.48499090,1.72591346,0.01372403,0.73087596
-3.32866433,3.44211183,0.01176713,0.44933734,0.25447492,0.58255038,1.54772118,1.83201956,0.01475807,0.75225818
-3.32266133,3.61174147,0.01214671,0.46616614,0.26496090,0.60990200,1.61033571,1.93908396,0.01581225,0.77427906
-3.31665833,3.78150217,0.01252771,0.48226626,0.27587778,0.63793575,1.67176500,2.04596212,0.01687496,0.79622208
-3.31065533,3.94895012,0.01290380,0.49731962,0.28704580,0.66607237,1.73098014,2.15155267,0.01793423,0.81743108
-3.30465233,4.11180209,0.01326879,0.51102550,0.29830543,0.69376235,1.78701505,2.25482255,0.01897792,0.83731929
-3.29864932,4.26797865,0.01361678,0.52310709,0.30951884,0.72049414,1.83898719,2.35482994,0.01999402,0.85537660
-3.29264632,4.41564182,0.01394218,0.53331771,0.32057070,0.74580198,1.88611603,2.45074395,0.02097088,0.87117487
-3.28664332,4.55322590,0.01423984,0.54144641,0.33136817,0.76927323,1.92773861,2.54186023,0.02189750,0.88437126
-3.28064032,4.67946001,0.01450508,0.54732283,0.34184026,0.79055465,1.96332172,2.62761173,0.02276374,0.89470950
-3.27463732,4.79338163,0.01473379,0.55082113,0.35193634,0.80935757,1.99247000,2.70757423,0.02356055,0.90201919
-3.26863432,4.89434042,0.01492244,0.55186275,0.36162406,0.82546162,2.01492990,2.78146628,0.02428019,0.90621318
-3.26263132,4.98199216,0.01506815,0.55041792,0.37088661,0.83871671,2.03058921,2.84914360,0.02491633,0.90728322
-3.25662831,5.05628325,0.01516866,0.54650594,0.37971950,0.84904325,2.03947229,2.91058841,0.02546421,0.90529392
-3.25062531,5.11742625,0.01522241,0.54019394,0.38812704,0.85643043,2.04173114,2.96589410,0.02592069,0.90037536
-3.24462231,5.16586798,0.01522848,0.53159441,0.39611856,0.86093267,2.03763291,3.01524633,0.02628422,0.89271461
-3.23861931,5.20225152,0.01518666,0.52086145,0.40370477,0.86266425,2.02754425,3.05890154,0.02655487,0.88254627
-3.23261631,5.22737408,0.01509735,0.50818584,0.41089421,0.86179237,2.01191342,3.09716420,0.02673419,0.87014257
-3.22661331,5.24214297,0.01496164,0.49378916,0.41769017,0.85852899,1.99125097,3.13036416,0.02682510,0.85580306
-3.22061031,5.24753168,0.01478118,0.47791721,0.42408817,0.85312158,1.96610985,3.15883539,0.02683177,0.83984448
-3.21460730,5.24453834,0.01455824,0.46083293,0.43007406,0.84584344,1.93706590,3.18289737,0.02675938,0.82259090
-3.20860430,5.23414855,0.01429562,0.44280911,0.43562308,0.83698379,1.90469971,3.20284027,0.02661397,0.80436453
-3.20260130,5.21730409,0.01399662,0.42412119,0.44069969,0.82683807,1.86958037,3.21891459,0.02640222,0.78547739
-3.19659830,5.19487900,0.01366502,0.40504039,0.44525829,0.81569895,1.83225206,3.23132584,0.02613125,0.76622410
-3.19059530,5.16766354,0.01330496,0.38582746,0.44924484,0.80384823,1.79322365,3.24023432,0.02580845,0.74687604
-3.18459230,5.13635640,0.01292096,0.36672717,0.45259919,0.79154997,1.75296172,3.24575975,0.02544129,0.72767680
-3.17858929,5.10156478,0.01251782,0.34796383,0.45525803,0.77904503,1.71188698,3.24799020,0.02503720,0.70883925
-3.17258629,5.06381147,0.01210056,0.32973782,0.45715831,0.76654711,1.67037387,3.24699428,0.02460343,0.69054405
-3.16658329,5.02354757,0.01167438,0.31222332,0.45824082,0.75424030,1.62875295,3.24283552,0.02414699,0.67293959
-3.16058029,4.98116931,0.01124457,0.29556704,0.45845390,0.74227801,1.58731556,3.23558750,0.02367454,0.65614335
-3.15457729,4.93703690,0.01081644,0.27988813,0.45775686,0.73078328,1.54632005,3.22534840,0.02319239,0.64024433
-3.14857429,4.89149366,0.01039530,0.26527895,0.45612301,0.71985004,1.50599886,3.21225360,0.02270645,0.62530649
-3.14257129,4.84488329,0.00998635,0.25180667,0.45354215,0.70954536,1.46656559,3.19648508,0.02222222,0.61137285
-3.13656828,4.79756375,0.00959464,0.23951550,0.45002228,0.69991211,1.42822157,3.17827668,0.02174480,0.59847002
-3.13056528,4.74991639,0.00922498,0.22842934,0.44559047,0.69097207,1.39116106,3.15791463,0.02127884,0.58661285
-3.12456228,4.70234927,0.00888191,0.21855468,0.44029291,0.68272898,1.35557480,3.13573293,0.02082862,0.57580888
-3.11855928,4.65529446,0.00856962,0.20988359,0.43419404,0.67517158,1.32165145,3.11210394,0.02039796,0.56606239
-3.11255628,4.60919919,0.00829190,0.20239651,0.42737486,0.66827626,1.28957694,3.08742445,0.01999026,0.55737775
-3.10655328,4.56451177,0.00805207,0.19606496,0.41993052,0.66200935,1.25953166,3.06209829,0.01960843,0.54976191
-3.10055028,4.52166296,0.00785291,0.19085372,0.41196733,0.65632893,1.23168582,3.03651655,0.01925494,0.54322595
-3.09454727,4.48104463,0.00769663,0.18672272,0.40359936,0.65118625,1.20619339,3.01103686,0.01893171,0.53778548
-3.08854427,4.44298720,0.00758481,0.18362844,0.39494480,0.64652672,1.18318498,2.98596309,0.01864013,0.53346010
-3.08254127,4.40773763,0.00751835,0.18152485,0.38612222,0.64229063,1.16276052,2.96152714,0.01838102,0.53027181
-3.07653827,4.37544004,0.00749745,0.18036397,0.37724706,0.63841364,1.14498213,2.93787404,0.01815463,0.52824257
-3.07053527,4.34612036,0.00752153,0.18009603,0.36842834,0.63482728,1.12986786,2.91505159,0.01796060,0.52739119
-3.06453227,4.31967663,0.00758930,0.18066938,0.35976590,0.63145952,1.11738690,2.89300554,0.01779800,0.52772987
-3.05852926,4.29587586,0.00769867,0.18203015,0.35134808,0.62823545,1.10745666,2.87158064,0.01766532,0.52926042
-3.05252626,4.27435818,0.00784684,0.18412193,0.34325022,0.62507836,1.09994202,2.85052796,0.01756055,0.53197066
-3.04652326,4.25464838,0.00803028,0.18688522,0.33553368,0.62191102,1.09465699,2.82951814,0.01748116,0.53583113
-3.04052026,4.23617451,0.00824480,0.19025715,0.32824566,0.61865742,1.09136879,2.80815995,0.01742426,0.54079243
-3.03451726,4.21829283,0.00848564,0.19417117,0.32141973,0.61524481,1.08980421,2.78602338,0.01738657,0.54678326
-3.02851426,4.20031792,0.00874754,0.19855696,0.31507688,0.61160597,1.08965803,2.76266594,0.01736460,0.55370958
-3.02251126,4.18155648,0.00902486,0.20334055,0.30922728,0.60768178,1.09060308,2.73766094,0.01735469,0.56145463
-3.01650825,4.16134314,0.00931168,0.20844466,0.30387243,0.60342380,1.09230160,2.71062614,0.01735310,0.56988019
-3.01050525,4.13907661,0.00960197,0.21378918,0.29900767,0.59879684,1.09441721,2.68125149,0.01735613,0.57882887
-3.00450225,4.11425421,0.00988971,0.21929198,0.29462507,0.59378143,1.09662724,2.64932435,0.01736017,0.58812731
-2.99849925,4.08650321,0.01016902,0.22486977,0.29071631,0.58837585,1.09863452,2.61475113,0.01736180,0.59759035
-2.99249625,4.05560743,0.01043433,0.23043917,0.28727574,0.58259789,1.10017851,2.57757421,0.01735786,0.60702570
-2.98649325,4.02152790,0.01068048,0.23591789,0.28430326,0.57648601,1.10104511,2.53798335,0.01734551,0.61623911
-2.98049025,3.98441656,0.01090286,0.24122594,0.28180706,0.57009985,1.10107477,2.49632105,0.01732226,0.62503976
-2.97448724,3.94462238,0.01109749,0.24628690,0.27980598,0.56352013,1.10016881,2.45308182,0.01728604,0.63324546
-2.96848424,3.90268968,0.01126108,0.25102921,0.27833157,0.55684775,1.09829352,2.40890505,0.01723522,0.64068768
-2.96248124,3.85934866,0.01139114,0.25538738,0.27742949,0.55020219,1.09548205,2.36456216,0.01716861,0.64721596
-2.95647824,3.81549852,0.01148592,0.25930320,0.27716044,0.54371917,1.09183404,2.32093831,0.01708549,0.65270172
-2.95047524,3.77218373,0.01154446,0.26272680,0.27760028,0.53754760,1.08751299,2.27900939,0.01698563,0.65704110
-2.94447224,3.73056438,0.01156654,0.26561770,0.27883950,0.53184591,1.08274147,2.23981522,0.01686922,0.66015704
-2.93846923,3.69188160,0.01155264,0.26794561,0.28098181,0.52677779,1.07779437,2.20442983,0.01673695,0.66200025
-2.93246623,3.65741922,0.01150386,0.26969122,0.28414188,0.52250755,1.07299031,2.17392979,0.01658989,0.66254927
-2.92646323,3.62846286,0.01142181,0.27084669,0.28844228,0.51919505,1.06868145,2.14936160,0.01642950,0.66180964
-2.92046023,3.60625783,0.01130858,0.27141603,0.29400953,0.51699048,1.06524202,2.13170918,0.01625759,0.65981211
-2.91445723,3.59196704,0.01116655,0.27141523,0.30096949,0.51602908,1.06305577,2.12186233,0.01607624,0.65661029
-2.90845423,3.58663027,0.01099839,0.27087211,0.30944194,0.51642598,1.06250279,2.12058714,0.01588774,0.65227753
-2.90245123,3.59112593,0.01080687,0.26982598,0.31953474,0.51827130,1.06394584,2.12849921,0.01569451,0.64690351
-2.89644822,3.60613662,0.01059486,0.26832690,0.33133760,0.52162570,1.06771675,2.14604031,0.01549902,0.64059036
-2.89044522,3.63211943,0.01036518,0.26643475,0.34491572,0.52651657,1.07410322,2.17345934,0.01530369,0.63344877
-2.88444222,3.66928196,0.01012062,0.26421795,0.36030353,0.53293505,1.08333636,2.21079803,0.01511080,0.62559401
-2.87843922,3.71756504,0.00986384,0.26175185,0.37749885,0.54083396,1.09557950,2.25788197,0.01492239,0.61714210
-2.87243622,3.77663264,0.00959733,0.25911696,0.39645766,0.55012681,1.11091855,2.31431728,0.01474019,0.60820619
-2.86643322,3.84586962,0.00932347,0.25639685,0.41708992,0.56068809,1.12935450,2.37949309,0.01456553,0.59889334
-2.86043022,3.92438760,0.00904444,0.25367598,0.43925657,0.57235473,1.15079820,2.45259013,0.01439928,0.58930166
-2.85442721,4.01103908,0.00876226,0.25103732,0.46276804,0.58492892,1.17506790,2.53259509,0.01424181,0.57951799
-2.84842421,4.10443954,0.00847880,0.24856008,0.48738451,0.59818222,1.20188976,2.61832076,0.01409298,0.56961614
-2.84242121,4.20299729,0.00819578,0.24631733,0.51281793,0.61186076,1.23090136,2.70843132,0.01395214,0.55965572
-2.83641821,4.30495025,0.00791479,0.24437396,0.53873605,0.62569165,1.26165839,2.80147244,0.01381814,0.54968153
-2.83041521,4.40840879,0.00763730,0.24278474,0.56476832,0.63939014,1.29364430,2.89590511,0.01368944,0.53972366
-2.82441221,4.51140339,0.00736466,0.24159272,0.59051362,0.65266757,1.32628285,2.99014262,0.01356412,0.52979808
-2.81840920,4.61193576,0.00709809,0.24082808,0.61554969,0.66523955,1.35895300,3.08258930,0.01344004,0.51990784
-2.81240620,4.70803181,0.00683871,0.24050733,0.63944377,0.67683432,1.39100587,3.17168010,0.01331491,0.51004483
-2.80640320,4.79779473,0.00658753,0.24063303,0.66176446,0.68720088,1.42178306,3.25591967,0.01318646,0.50019187
-2.80040020,4.87945642,0.00634540,0.24119403,0.68209395,0.69611652,1.45063578,3.33391971,0.01305253,0.49032527
-2.79439720,4.95142562,0.00611306,0.24216610,0.70004055,0.70339356,1.47694400,3.40443331,0.01291121,0.48041752
-2.78839420,5.01233083,0.00589108,0.24351310,0.71525070,0.70888493,1.50013500,3.46638532,0.01276095,0.47044029
-2.78239120,5.06105687,0.00567987,0.24518850,0.72742023,0.71248848,1.51970052,3.51889756,0.01260069,0.46036732
-2.77638819,5.09677351,0.00547968,0.24713727,0.73630419,0.71414971,1.53521192,3.56130821,0.01242991,0.45017729
-2.77038519,5.11895542,0.00529061,0.24929803,0.74172491,0.71386293,1.54633284,3.59318466,0.01224874,0.43985656
-2.76438219,5.12739274,0.00511255,0.25160538,0.74357805,0.71167084,1.55282876,3.61432959,0.01205794,0.42940147
-2.75837919,5.12219202,0.00494528,0.25399227,0.74183611,0.70766236,1.55457331,3.62478007,0.01185897,0.41882041
-2.75237619,5.10376774,0.00478843,0.25639241,0.73654959,0.70196912,1.55155115,3.62480000,0.01165398,0.40813531
-2.74637319,5.07282478,0.00464149,0.25874259,0.72784538,0.69476047,1.54385726,3.61486615,0.01144574,0.39738267
-2.74037019,5.03033276,0.00450391,0.26098477,0.71592287,0.68623749,1.53169300,3.59564856,0.01123763,0.38661397
-2.73436718,4.97749337,0.00437504,0.26306794,0.70104757,0.67662600,1.51535903,3.56798617,0.01103357,0.37589555
-2.72836418,4.91570194,0.00425425,0.26494970,0.68354282,0.66616906,1.49524559,3.53285851,0.01083792,0.36530789
-2.72236118,4.84650493,0.00414091,0.26659746,0.66377984,0.65511914,1.47182062,3.49135478,0.01065542,0.35494435
-2.71635818,4.77155466,0.00403447,0.26798928,0.64216652,0.64373027,1.44561612,3.44464125,0.01049111,0.34490931
-2.71035518,4.69256318,0.00393444,0.26911432,0.61913552,0.63225043,1.41721357,3.39392822,0.01035018,0.33531600
-2.70435218,4.61125657,0.00384052,0.26997285,0.59513206,0.62091451,1.38722866,3.34043764,0.01023791,0.32628379
-2.69834917,4.52933120,0.00375251,0.27057601,0.57060192,0.60993788,1.35629620,3.28537230,0.01015956,0.31793523
-2.69234617,4.44841320,0.00367043,0.27094511,0.54598012,0.59951106,1.32505532,3.22988757,0.01012027,0.31039285
-2.68634317,4.37002214,0.00359449,0.27111066,0.52168057,0.58979523,1.29413573,3.17506625,0.01012496,0.30377585
-2.68034017,4.29553974,0.00352509,0.27111112,0.49808699,0.58091910,1.26414504,3.12189721,0.01017820,0.29819668
-2.67433717,4.22618426,0.00346285,0.27099145,0.47554551,0.57297682,1.23565760,3.07125814,0.01028414,0.29375772
-2.66833417,4.16299083,0.00340859,0.27080146,0.45435879,0.56602724,1.20920479,3.02390255,0.01044635,0.29054810
-2.66233117,4.10679792,0.00336328,0.27059401,0.43478195,0.56009436,1.18526699,2.98045122,0.01066776,0.28864075
-2.65632816,4.05823989,0.00332809,0.27042318,0.41702026,0.55516889,1.16426710,2.94138787,0.01095051,0.28808985
-2.65032516,4.01774549,0.00330428,0.27034238,0.40122832,0.55121096,1.14656561,2.90705895,0.01129586,0.28892860
-2.64432216,3.98554188,0.00329324,0.27040250,0.38751084,0.54815375,1.13245701,2.87767715,0.01170404,0.29116766
-2.63831916,3.96166378,0.00329641,0.27065011,0.37592466,0.54590798,1.12216760,2.85332852,0.01217421,0.29479406
-2.63231616,3.94596733,0.00331528,0.27112587,0.36648180,0.54436706,1.11585438,2.83398244,0.01270433,0.29977078
-2.62631316,3.93814793,0.00335133,0.27186303,0.35915343,0.54341274,1.11360507,2.81950434,0.01329112,0.30603714
-2.62031016,3.93776165,0.00340603,0.27288620,0.35387445,0.54292107,1.11543909,2.80967048,0.01393002,0.31350978
-2.61430715,3.94424938,0.00348077,0.27421047,0.35054842,0.54276842,1.12130948,2.80418446,0.01461519,0.32208443
-2.60830415,3.95696301,0.00357690,0.27584076,0.34905279,0.54283745,1.13110568,2.80269481,0.01533954,0.33163838
-2.60230115,3.97519310,0.00369563,0.27777158,0.34924411,0.54302267,1.14465723,2.80481328,0.01609483,0.34203355
-2.59629815,3.99819685,0.00383811,0.27998722,0.35096317,0.54323545,1.16173824,2.81013315,0.01687179,0.35312014
-2.59029515,4.02522585,0.00400534,0.28246222,0.35403991,0.54340830,1.18207274,2.81824702,0.01766030,0.36474068
-2.58429215,4.05555239,0.00419819,0.28516238,0.35829796,0.54349812,1.20534075,2.82876355,0.01844958,0.37673429
-2.57828914,4.08849360,0.00441740,0.28804597,0.36355885,0.54348841,1.23118507,2.84132235,0.01922851,0.38894111
-2.57228614,4.12343223,0.00466354,0.29106536,0.36964570,0.54339014,1.25921858,2.85560660,0.01998585,0.40120657
-2.56628314,4.15983332,0.00493703,0.29416884,0.37638642,0.54324130,1.28903194,2.87135261,0.02071058,0.41338537
-2.56028014,4.19725578,0.00523809,0.29730252,0.38361638,0.54310512,1.32020145,2.88835591,0.02139221,0.42534497
-2.55427714,4.23535825,0.00556673,0.30041238,0.39118047,0.54306686,1.35229679,2.90647344,0.02202106,0.43696838
-2.54827414,4.27389872,0.00592271,0.30344615,0.39893470,0.54322938,1.38488839,2.92562142,0.02258858,0.44815622
-2.54227114,4.31272767,0.00630550,0.30635502,0.40674707,0.54370757,1.41755419,2.94576898,0.02308758,0.45882778
-2.53626813,4.35177495,0.00671426,0.30909506,0.41449803,0.54462189,1.44988544,2.96692753,0.02351240,0.46892118
-2.53026513,4.39103067,0.00714774,0.31162826,0.42208037,0.54609122,1.48149146,2.98913629,0.02385908,0.47839252
-2.52426213,4.43052123,0.00760426,0.31392310,0.42939863,0.54822543,1.51200310,3.01244464,0.02412545,0.48721420
-2.51825913,4.47028151,0.00808167,0.31595465,0.43636816,0.55111792,1.54107497,3.03689219,0.02431105,0.49537237
-2.51225613,4.51032490,0.00857728,0.31770421,0.44291381,0.55483860,1.56838643,3.06248762,0.02441714,0.50286392
-2.50625313,4.55061304,0.00908783,0.31915845,0.44896849,0.55942753,1.59364148,3.08918773,0.02444654,0.50969291
-2.50025013,4.59102721,0.00960951,0.32030829,0.45447160,0.56488979,1.61656787,3.11687797,0.02440339,0.51586701
-2.49424712,4.63134352,0.01013790,0.32114745,0.45936750,0.57119168,1.63691563,3.14535607,0.02429296,0.52139395
-2.48824412,4.67121382,0.01066805,0.32167091,0.46360414,0.57825860,1.65445556,3.17431994,0.02412134,0.52627841
-2.48224112,4.71015410,0.01119453,0.32187345,0.46713197,0.58597489,1.66897794,3.20336126,0.02389516,0.53051939
-2.47623812,4.74754183,0.01171149,0.32174826,0.46990322,0.59418553,1.68029181,3.23196554,0.02362128,0.53410852
-2.47023512,4.78262296,0.01221278,0.32128600,0.47187166,0.60269986,1.68822534,3.25951928,0.02330650,0.53702911
-2.46423212,4.81452907,0.01269212,0.32047418,0.47299277,0.61129722,1.69262720,3.28532443,0.02295733,0.53925634
-2.45822911,4.84230423,0.01314324,0.31929714,0.47322450,0.61973415,1.69336936,3.30861969,0.02257977,0.54075831
-2.45222611,4.86494056,0.01356006,0.31773656,0.47252847,0.62775307,1.69035104,3.32860815,0.02217915,0.54149809
-2.44622311,4.88142095,0.01393691,0.31577251,0.47087155,0.63509194,1.68350376,3.34448972,0.02176004,0.54143647
-2.44022011,4.89076675,0.01426870,0.31338504,0.46822776,0.64149445,1.67279718,3.35549703,0.02132622,0.54053542
-2.43421711,4.89208790,0.01455116,0.31055616,0.46458037,0.64672035,1.65824530,3.36093277,0.02088068,0.53876174
-2.42821411,4.88463259,0.01478095,0.30727213,0.45992392,0.65055542,1.63991255,3.36020645,0.02042570,0.53609090
-2.42221111,4.86783377,0.01495588,0.30352586,0.45426621,0.65282050,1.61791912,3.35286850,0.01996301,0.53251070
-2.41620810,4.84134947,0.01507499,0.29931927,0.44762990,0.65337932,1.59244515,3.33863958,0.01949389,0.52802446
-2.41020510,4.80509473,0.01513865,0.29466541,0.44005365,0.65214460,1.56373325,3.31743352,0.01901938,0.52265354
-2.40420210,4.75926282,0.01514857,0.28959023,0.43159275,0.64908224,1.53208878,3.28937218,0.01854045,0.51643917
-2.39819910,4.70433465,0.01510783,0.28413379,0.42231894,0.64421342,1.49787786,3.25479146,0.01805819,0.50944311
-2.39219610,4.64107537,0.01502081,0.27835079,0.41231969,0.63761443,1.46152286,3.21423771,0.01757396,0.50174752
-2.38619310,4.57051820,0.01489305,0.27231043,0.40169659,0.62941440,1.42349532,3.16845476,0.01708953,0.49345373
-2.38019010,4.49393623,0.01473119,0.26609551,0.39056315,0.61979100,1.38430663,3.11836193,0.01660717,0.48468012
-2.37418709,4.41280341,0.01454269,0.25980075,0.37904199,0.60896432,1.34449680,3.06502412,0.01612971,0.47555923
-2.36818409,4.32874675,0.01433570,0.25353044,0.36726153,0.59718933,1.30462157,3.00961534,0.01566056,0.46623420
-2.36218109,4.24349188,0.01411882,0.24739558,0.35535241,0.58474718,1.26523872,2.95337759,0.01520366,0.45685484
-2.35617809,4.15880468,0.01390084,0.24151045,0.34344371,0.57193585,1.22689387,2.89757668,0.01476343,0.44757338
-2.35017509,4.07643160,0.01369051,0.23598892,0.33165921,0.55906050,1.19010654,2.84345750,0.01434463,0.43854031
-2.34417209,3.99804139,0.01349634,0.23094063,0.32011392,0.54642387,1.15535697,2.79220029,0.01395224,0.42990021
-2.33816908,3.92517068,0.01332633,0.22646716,0.30891091,0.53431727,1.12307422,2.74488017,0.01359130,0.42178799
-2.33216608,3.85917558,0.01318781,0.22265833,0.29813865,0.52301235,1.09362591,2.70243139,0.01326670,0.41432553
-2.32616308,3.80119111,0.01308724,0.21958894,0.28786904,0.51275387,1.06731001,2.66561770,0.01298303,0.40761873
-2.32016008,3.75209982,0.01303008,0.21731581,0.27815601,0.50375386,1.04434874,2.63500999,0.01274439,0.40175519
-2.31415708,3.71251048,0.01302067,0.21587551,0.26903494,0.49618711,1.02488483,2.61097178,0.01255421,0.39680244
-2.30815408,3.68274721,0.01306210,0.21528267,0.26052273,0.49018819,1.00897997,2.59365298,0.01241510,0.39280664
-2.30215108,3.66284914,0.01315620,0.21552902,0.25261859,0.48584989,0.99661552,2.58299181,0.01232874,0.38979196
-2.29614807,3.65258008,0.01330351,0.21658316,0.24530543,0.48322313,0.98769534,2.57872461,0.01229580,0.38776030
-2.29014507,3.65144752,0.01350324,0.21839111,0.23855172,0.48231817,0.98205037,2.58040290,0.01231585,0.38669165
-2.28414207,3.65872996,0.01375335,0.22087758,0.23231386,0.48310704,0.97944508,2.58741687,0.01238735,0.38654478
-2.27813907,3.67351137,0.01405056,0.22394796,0.22653875,0.48552694,0.97958528,2.59902422,0.01250772,0.38725846
-2.27213607,3.69472126,0.01439049,0.22749095,0.22116657,0.48948460,0.98212730,2.61438320,0.01267335,0.38875315
-2.26613307,3.72117906,0.01476771,0.23138178,0.21613363,0.49486118,0.98668820,2.63258858,0.01287973,0.39093305
-2.26013007,3.75164116,0.01517593,0.23548590,0.21137513,0.50151768,0.99285682,2.65270928,0.01312163,0.39368871
-2.25412706,3.78484899,0.01560809,0.23966306,0.20682778,0.50930068,1.00020548,2.67382620,0.01339319,0.39689998
-2.24812406,3.81957660,0.01605659,0.24377162,0.20243216,0.51804805,1.00830208,2.69506898,0.01368821,0.40043946
-2.24212106,3.85467616,0.01651342,0.24767294,0.19813480,0.52759459,1.01672220,2.71565050,0.01400032,0.40417629
-2.23611806,3.88911985,0.01697035,0.25123576,0.19388986,0.53777740,1.02506114,2.73489777,0.01432323,0.40798017
-2.23011506,3.92203673,0.01741917,0.25434041,0.18966043,0.54844078,1.03294536,2.75227816,0.01465098,0.41172565
-2.22411206,3.95274331,0.01785181,0.25688259,0.18541942,0.55944051,1.04004307,2.76742009,0.01497813,0.41529633
-2.21810905,3.98076668,0.01826057,0.25877673,0.18114998,0.57064747,1.04607365,2.78012737,0.01530002,0.41858906
-2.21210605,4.00585931,0.01863824,0.25995873,0.17684557,0.58195038,1.05081542,2.79038652,0.01561294,0.42151769
-2.20610305,4.02800488,0.01897827,0.26038798,0.17250960,0.59325767,1.05411161,2.79836688,0.01591428,0.42401633
-2.20010005,4.04741478,0.01927488,0.26004847,0.16815473,0.60449845,1.05587407,2.80441332,0.01620264,0.42604196
-2.19409705,4.06451526,0.01952314,0.25894919,0.16380183,0.61562251,1.05608469,2.80903176,0.01647793,0.42757610
-2.18809405,4.07992569,0.01971904,0.25712357,0.15947874,0.62659940,1.05479429,2.81286789,0.01674135,0.42862546
-2.18209105,4.09442847,0.01985952,0.25462802,0.15521875,0.63741672,1.05211893,2.81667993,0.01699538,0.42922156
-2.17608804,4.10893179,0.01994246,0.25153969,0.15105899,0.64807760,1.04823397,2.82130625,0.01724368,0.42941914
-2.17008504,4.12442660,0.01996664,0.24795358,0.14703876,0.65859757,1.04336571,2.82762915,0.01749099,0.42929353
-2.16408204,4.14193935,0.01993172,0.24397886,0.14319779,0.66900097,1.03778128,2.83653607,0.01774290,0.42893696
-2.15807904,4.16248248,0.01983816,0.23973488,0.13957461,0.67931698,1.03177689,2.84887984,0.01800566,0.42845400
-2.15207604,4.18700460,0.01968712,0.23534680,0.13620498,0.68957554,1.02566515,2.86543935,0.01828589,0.42795636
-2.14607304,4.21634232,0.01948040,0.23094101,0.13312054,0.69980327,1.01976173,2.88688241,0.01859036,0.42755716
-2.14007004,4.25117577,0.01922032,0.22664066,0.13034760,0.71001958,1.01437205,2.91373209,0.01892562,0.42736516
-2.13406703,4.29198964,0.01890966,0.22256131,0.12790623,0.72023313,1.00977855,2.94633805,0.01929772,0.42747889
-2.12806403,4.33904125,0.01855157,0.21880688,0.12580954,0.73043878,1.00622881,2.98485392,0.01971192,0.42798132
-2.12206103,4.39233718,0.01814948,0.21546615,0.12406330,0.74061517,1.00392518,3.02922180,0.02017237,0.42893500
-2.11605803,4.45161912,0.01770706,0.21260975,0.12266577,0.75072295,1.00301624,3.07916436,0.02068187,0.43037811
-2.11005503,4.51635988,0.01722817,0.21028783,0.12160779,0.76070396,1.00359020,3.13418509,0.02124159,0.43232149
-2.10405203,4.58576955,0.01671680,0.20852850,0.12087318,0.77048111,1.00567066,3.19357650,0.02185091,0.43474679
-2.09804902,4.65881165,0.01617704,0.20733700,0.12043923,0.77995927,1.00921469,3.25643623,0.02250728,0.43760587
-2.09204602,4.73422879,0.01561306,0.20669562,0.12027744,0.78902701,1.01411330,3.32169034,0.02320612,0.44082147
-2.08604302,4.81057682,0.01502909,0.20656447,0.12035441,0.79755925,1.02019420,3.38812288,0.02394079,0.44428900
-2.08004002,4.88626639,0.01442936,0.20688286,0.12063274,0.80542074,1.02722676,3.45441084,0.02470270,0.44787964
-2.07403702,4.95961027,0.01381811,0.20757151,0.12107211,0.81247033,1.03492901,3.51916300,0.02548139,0.45144433
-2.06803402,5.02887495,0.01319953,0.20853520,0.12163030,0.81856598,1.04297627,3.58096139,0.02626475,0.45481871
-2.06203102,5.09233462,0.01257776,0.20966607,0.12226425,0.82357021,1.05101137,3.63840376,0.02703935,0.45782874
-2.05602801,5.14832572,0.01195682,0.21084722,0.12293108,0.82735612,1.05865588,3.69014572,0.02779072,0.46029682
-2.05002501,5.19530014,0.01134061,0.21195665,0.12358909,0.82981353,1.06552221,3.73494084,0.02850381,0.46204815
-2.04402201,5.23187540,0.01073284,0.21287137,0.12419867,0.83085523,1.07122602,3.77167754,0.02916344,0.46291714
-2.03801901,5.25687993,0.01013700,0.21347152,0.12472316,0.83042296,1.07539868,3.79941147,0.02975478,0.46275362
-2.03201601,5.26939211,0.00955634,0.21364435,0.12512959,0.82849311,1.07769933,3.81739225,0.03026385,0.46142868
-2.02601301,5.26877172,0.00899385,0.21328803,0.12538940,0.82508159,1.07782616,3.82508395,0.03067802,0.45883977
