energy_ev,total_up,N_s_up,N_p_up,Ni_p_up,Ni_d_up,Ru_p_up,Ru_d_up,Se_s_up,Se_p_up
0.03901951,2.92234818,0.05541934,0.17487526,0.36819083,0.57719474,0.45533131,1.50404029,0.08979475,0.42089758
0.04502251,2.92844258,0.05504323,0.17608444,0.37251999,0.57376895,0.45771564,1.51087976,0.08796145,0.42646241
0.05102551,2.92141048,0.05453023,0.17674093,0.37483640,0.56739722,0.45758494,1.51105395,0.08591850,0.43008195
0.05702851,2.90116182,0.05387972,0.17683396,0.37510089,0.55816448,0.45493206,1.50436716,0.08368545,0.43172367
0.06303152,2.86785024,0.05309210,0.17635846,0.37332215,0.54621186,0.44980432,1.49074773,0.08128282,0.43139481
0.06903452,2.82187604,0.05216931,0.17531556,0.36955766,0.53173279,0.44230244,1.47025640,0.07873200,0.42914126
0.07503752,2.76388250,0.05111527,0.17371295,0.36391317,0.51496752,0.43257784,1.44309099,0.07605529,0.42504543
0.08104052,2.69474554,0.04993627,0.17156531,0.35654049,0.49619668,0.42082832,1.40958711,0.07327589,0.41922316
0.08704352,2.61555667,0.04864123,0.16889452,0.34763389,0.47573373,0.40729234,1.37021455,0.07041789,0.41181972
0.09304652,2.52759978,0.04724189,0.16572985,0.33742501,0.45391677,0.39224210,1.32556944,0.06750634,0.40300517
0.09904952,2.43232239,0.04575273,0.16210789,0.32617665,0.43109987,0.37597582,1.27636242,0.06456715,0.39296919
0.10505253,2.33130233,0.04419090,0.15807238,0.31417563,0.40764431,0.35880947,1.22340302,0.06162698,0.38191571
0.11105553,2.22621107,0.04257582,0.15367384,0.30172496,0.38390997,0.34106835,1.16758108,0.05871305,0.37005736
0.11705853,2.11877486,0.04092879,0.14896890,0.28913565,0.36024718,0.32307868,1.10984563,0.05585286,0.35761014
0.12306153,2.01073506,0.03927237,0.14401966,0.27671848,0.33698922,0.30515984,1.05118227,0.05307381,0.34478832
0.12906453,1.90380899,0.03762973,0.13889263,0.26477597,0.31444574,0.28761707,0.99258960,0.05040275,0.33179977
0.13506753,1.79965243,0.03602389,0.13365773,0.25359476,0.29289715,0.27073524,0.93505573,0.04786554,0.31884193
0.14107054,1.69982484,0.03447700,0.12838709,0.24343879,0.27259024,0.25477349,0.87953542,0.04548652,0.30609823
0.14707354,1.60575834,0.03300955,0.12315374,0.23454321,0.25373487,0.23996103,0.82692872,0.04328802,0.29373534
0.15307654,1.51873084,0.03163969,0.11803038,0.22710932,0.23650188,0.22649397,0.77806159,0.04128986,0.28190091
0.15907954,1.43984408,0.03038263,0.11308808,0.22130057,0.22102202,0.21453328,0.73366887,0.03950896,0.27072203
0.16508254,1.37000666,0.02925011,0.10839503,0.21723964,0.20738604,0.20420357,0.69438008,0.03795901,0.26030424
0.17108554,1.30992221,0.02825006,0.10401548,0.21500653,0.19564547,0.19559287,0.66070823,0.03665016,0.25073108
0.17708854,1.26008260,0.02738634,0.10000875,0.21463783,0.18581438,0.18875303,0.63304154,0.03558895,0.24206406
0.18309155,1.22076609,0.02665870,0.09642842,0.21612681,0.17787159,0.18370076,0.61163841,0.03477822,0.23434314
0.18909455,1.19203997,0.02606286,0.09332176,0.21942457,0.17176356,0.18041921,0.59662531,0.03421719,0.22758747
0.19509755,1.17376756,0.02559078,0.09072937,0.22444189,0.16740750,0.17885986,0.58799749,0.03390164,0.22179658
0.20110055,1.16561903,0.02523100,0.08868505,0.23105191,0.16469494,0.17894479,0.58562255,0.03382414,0.21695177
0.20710355,1.16708584,0.02496916,0.08721593,0.23909349,0.16349541,0.18056925,0.58924646,0.03397443,0.21301791
0.21310655,1.17749832,0.02478860,0.08634280,0.24837510,0.16366032,0.18360446,0.59850194,0.03433975,0.20994541
0.21910955,1.19604600,0.02467098,0.08608067,0.25867930,0.16502691,0.18790065,0.61291898,0.03490530,0.20767258
0.22511256,1.22180044,0.02459705,0.08643949,0.26976766,0.16742231,0.19329038,0.63193736,0.03565467,0.20612816
0.23111556,1.25374002,0.02454728,0.08742499,0.28138613,0.17066761,0.19959211,0.65492076,0.03657032,0.20523408
0.23711856,1.29077628,0.02450261,0.08903958,0.29327070,0.17458187,0.20661408,0.68117241,0.03763399,0.20490852
0.24312156,1.33178145,0.02444512,0.09128336,0.30515330,0.17898621,0.21415832,0.70995186,0.03882717,0.20506890
0.24912456,1.37561640,0.02435855,0.09415490,0.31676794,0.18370765,0.22202502,0.74049265,0.04013150,0.20563509
0.25512756,1.42115858,0.02422892,0.09765209,0.32785686,0.18858293,0.23001691,0.77202038,0.04152913,0.20653246
0.26113057,1.46732930,0.02404484,0.10177270,0.33817657,0.19346198,0.23794384,0.80377102,0.04300310,0.20769478
0.26713357,1.51311942,0.02379791,0.10651473,0.34750379,0.19821121,0.24562713,0.83500870,0.04453768,0.20906685
0.27313657,1.55761304,0.02348287,0.11187655,0.35564089,0.20271625,0.25290394,0.86504286,0.04611863,0.21060669
0.27913957,1.60000822,0.02309771,0.11785664,0.36242091,0.20688431,0.25963112,0.89324398,0.04773347,0.21228721
0.28514257,1.63963420,0.02264367,0.12445315,0.36771173,0.21064591,0.26568873,0.91905766,0.04937174,0.21409725
0.29114557,1.67596449,0.02212506,0.13166307,0.37141953,0.21395591,0.27098277,0.94201647,0.05102519,0.21604194
0.29714857,1.70862547,0.02154912,0.13948123,0.37349106,0.21679393,0.27544734,0.96174935,0.05268797,0.21814228
0.30315158,1.73740003,0.02092567,0.14789909,0.37391490,0.21916386,0.27904577,0.97798809,0.05435671,0.22043399
0.30915458,1.76222645,0.02026676,0.15690346,0.37272138,0.22109277,0.28177092,0.99057089,0.05603070,0.22296571
0.31515758,1.78319232,0.01958629,0.16647516,0.36998131,0.22262896,0.28364457,0.99944285,0.05771185,0.22579647
0.32116058,1.80052417,0.01889950,0.17658787,0.36580339,0.22383937,0.28471580,1.00465343,0.05940475,0.22899278
0.32716358,1.81457312,0.01822254,0.18720717,0.36033042,0.22480642,0.28505862,1.00635117,0.06111659,0.23262527
0.33316658,1.82579734,0.01757198,0.19828987,0.35373449,0.22562438,0.28476884,1.00477588,0.06285704,0.23676520
0.33916958,1.83474231,0.01696436,0.20978391,0.34621114,0.22639539,0.28396038,1.00024875,0.06463808,0.24148109
0.34517259,1.84201969,0.01641572,0.22162860,0.33797297,0.22722540,0.28276116,0.99316086,0.06647378,0.24683542
0.35117559,1.84828588,0.01594121,0.23375557,0.32924266,0.22822005,0.28130886,0.98396063,0.06838004,0.25288195
0.35717859,1.85422126,0.01555475,0.24609016,0.32024590,0.22948084,0.27974661,0.97314069,0.07037424,0.25966349
0.36318159,1.86051089,0.01526869,0.25855347,0.31120439,0.23110159,0.27821891,0.96122471,0.07247490,0.26721053
0.36918459,1.86782749,0.01509360,0.27106479,0.30232929,0.23316545,0.27686787,0.94875473,0.07470135,0.27554062
0.37518759,1.87681718,0.01503807,0.28354446,0.29381518,0.23574259,0.27582992,0.93627910,0.07707331,0.28465866
0.38119060,1.88808821,0.01510860,0.29591688,0.28583501,0.23888848,0.27523302,0.92434165,0.07961049,0.29455803
0.38719360,1.90220285,0.01530956,0.30811358,0.27853604,0.24264302,0.27519451,0.91347191,0.08233227,0.30522246
0.39319660,1.91967200,0.01564320,0.32007618,0.27203689,0.24703040,0.27581948,0.90417662,0.08525732,0.31662854
0.39919960,1.94095238,0.01610973,0.33175885,0.26642588,0.25205963,0.27719959,0.89693236,0.08840324,0.32874866
0.40520260,1.96644536,0.01670739,0.34313033,0.26176053,0.25772574,0.27941237,0.89217920,0.09178622,0.34155406
0.41120560,1.99649690,0.01743265,0.35417512,0.25806826,0.26401134,0.28252077,0.89031503,0.09542076,0.35501793
0.41720860,2.03139766,0.01828034,0.36489378,0.25534807,0.27088871,0.28657283,0.89169045,0.09931926,0.36911808
0.42321161,2.07138256,0.01924387,0.37530225,0.25357312,0.27832187,0.29160143,0.89660391,0.10349173,0.38383902
0.42921461,2.11662901,0.02031539,0.38543014,0.25269404,0.28626881,0.29762390,0.90529682,0.10794535,0.39917321
0.43521761,2.16725328,0.02148600,0.39531794,0.25264265,0.29468339,0.30464156,0.91794868,0.11268405,0.41512138
0.44122061,2.22330477,0.02274587,0.40501341,0.25333592,0.30351710,0.31263894,0.93467191,0.11770804,0.43169156
0.44722361,2.28475808,0.02408440,0.41456714,0.25468007,0.31272021,0.32158294,0.95550673,0.12301322,0.44889709
0.45322661,2.35150301,0.02549032,0.42402756,0.25657444,0.32224258,0.33142175,0.98041612,0.12859058,0.46675340
0.45922961,2.42333330,0.02695177,0.43343573,0.25891509,0.33203378,0.34208383,1.00928108,0.13442557,0.48527383
0.46523262,2.49993464,0.02845634,0.44282013,0.26159797,0.34204275,0.35347694,1.04189688,0.14049743,0.50446465
0.47123562,2.58087319,0.02999110,0.45219182,0.26452163,0.35221699,0.36548749,1.07797041,0.14677853,0.52431954
0.47723862,2.66558561,0.03154264,0.46154023,0.26758937,0.36250131,0.37798035,1.11711932,0.15323383,0.54481390
0.48324162,2.75337203,0.03309700,0.47083001,0.27071089,0.37283637,0.39079926,1.15887348,0.15982044,0.56589941
0.48924462,2.84339297,0.03463981,0.47999902,0.27380350,0.38315721,0.40376805,1.20267894,0.16648730,0.58749913
0.49524762,2.93467150,0.03615621,0.48895776,0.27679285,0.39339177,0.41669280,1.24790500,0.17317518,0.60950364
0.50125063,3.02610124,0.03763100,0.49759035,0.27961347,0.40345973,0.42936490,1.29385435,0.17981694,0.63176846
0.50725363,3.11646099,0.03904872,0.50575704,0.28220903,0.41327184,0.44156515,1.33977638,0.18633810,0.65411311
0.51325663,3.20443587,0.04039378,0.51329819,0.28453247,0.42272976,0.45306866,1.38488350,0.19265778,0.67632205
0.51925963,3.28864499,0.04165069,0.52003961,0.28654614,0.43172657,0.46365066,1.42837003,0.19869005,0.69814744
0.52526263,3.36767459,0.04280429,0.52579904,0.28822194,0.44014810,0.47309275,1.46943308,0.20434556,0.71931394
0.53126563,3.44011595,0.04383999,0.53039329,0.28954144,0.44787490,0.48118951,1.50729470,0.20953356,0.73952523
0.53726863,3.50460622,0.04474410,0.53364596,0.29049614,0.45478495,0.48775521,1.54122449,0.21416417,0.75847217
0.54327164,3.55987060,0.04550415,0.53539509,0.29108765,0.46075695,0.49263011,1.57056152,0.21815076,0.77584217
0.54927464,3.60476400,0.04610914,0.53550053,0.29132782,0.46567404,0.49568627,1.59473477,0.22141255,0.79132939
0.55527764,3.63830993,0.04654987,0.53385048,0.29123881,0.46942780,0.49683240,1.61328093,0.22387708,0.80464536
0.56128064,3.65973490,0.04681919,0.53036703,0.29085285,0.47192229,0.49601763,1.62585893,0.22548257,0.81552933
0.56728364,3.66849651,0.04691216,0.52501030,0.29021171,0.47307801,0.49323388,1.63226014,0.22618003,0.82375812
0.57328664,3.66430367,0.04682622,0.51778097,0.28936588,0.47283536,0.48851676,1.63241403,0.22593505,0.82915469
0.57928964,3.64712792,0.04656127,0.50872122,0.28837314,0.47115769,0.48194491,1.62638873,0.22472909,0.83159524
0.58529265,3.61720528,0.04611962,0.49791384,0.28729683,0.46803349,0.47363785,1.61438661,0.22256028,0.83101425
0.59129565,3.57502840,0.04550600,0.48547973,0.28620358,0.46347781,0.46375235,1.59673498,0.21944366,0.82740750
0.59729865,3.52132940,0.04472736,0.47157399,0.28516060,0.45753269,0.45247756,1.57387236,0.21541088,0.82083264
0.60330165,3.45705425,0.04379276,0.45638060,0.28423278,0.45026658,0.44002901,1.54633106,0.21050932,0.81140742
0.60930465,3.38332998,0.04271310,0.44010627,0.28347946,0.44177285,0.42664193,1.51471687,0.20480068,0.79930575
0.61530765,3.30142630,0.04150091,0.42297354,0.28295124,0.43216732,0.41256399,1.47968684,0.19835920,0.78475162
0.62131066,3.21271349,0.04017008,0.40521367,0.28268699,0.42158508,0.39804792,1.44192626,0.19126947,0.76801131
0.62731366,3.11861862,0.03873564,0.38705958,0.28271105,0.41017649,0.38334414,1.40212588,0.18362402,0.74938426
0.63331666,3.02058202,0.03721349,0.36873915,0.28303117,0.39810291,0.36869394,1.36096045,0.17552078,0.72919296
0.63931966,2.92001610,0.03562027,0.35046928,0.28363695,0.38553194,0.35432324,1.31906949,0.16706049,0.70777251
0.64532266,2.81826819,0.03397311,0.33245085,0.28449931,0.37263266,0.34043719,1.27704114,0.15834424,0.68546011
0.65132566,2.71658890,0.03228957,0.31486484,0.28557084,0.35957100,0.32721592,1.23539968,0.14947116,0.66258507
0.65732866,2.61610727,0.03058754,0.29786968,0.28678717,0.34650533,0.31481137,1.19459714,0.14053636,0.63945986
0.66333167,2.51781336,0.02888521,0.28159989,0.28806945,0.33358256,0.30334535,1.15500924,0.13162921,0.61637226
0.66933467,2.42254884,0.02720103,0.26616601,0.28932777,0.32093488,0.29290887,1.11693564,0.12283199,0.59357924
0.67533767,2.33100543,0.02555378,0.25165573,0.29046546,0.30867714,0.28356268,1.08060420,0.11421891,0.57130253
0.68134067,2.24373084,0.02396260,0.23813604,0.29138412,0.29690513,0.27533884,1.04617896,0.10585547,0.54972606
0.68734367,2.16114161,0.02244709,0.22565633,0.29198916,0.28569465,0.26824340,1.01377113,0.09779827,0.52899533
0.69334667,2.08354156,0.02102732,0.21425200,0.29219559,0.27510141,0.26225990,0.98345246,0.09009504,0.50921850
0.69934967,2.01114478,0.01972394,0.20394868,0.29193380,0.26516181,0.25735347,0.95527014,0.08278504,0.49046921
0.70535268,1.94410165,0.01855824,0.19476646,0.29115504,0.25589439,0.25347556,0.92926241,0.07589961,0.47279074
0.71135568,1.88252624,0.01755213,0.18672408,0.28983628,0.24730198,0.25056875,0.90547396,0.06946296,0.45620122
0.71735868,1.82652358,0.01672818,0.17984283,0.28798425,0.23937433,0.24857178,0.88397016,0.06349301,0.44069975
0.72336168,1.77621520,0.01610951,0.17414987,0.28563839,0.23209114,0.24742431,0.86484957,0.05800230,0.42627274
0.72936468,1.73176135,0.01571966,0.16968080,0.28287246,0.22542523,0.24707129,0.84825364,0.05299892,0.41290041
0.73536768,1.69337870,0.01558245,0.16648130,0.27979472,0.21934584,0.24746677,0.83437331,0.04848731,0.40056291
0.74137069,1.66135220,0.01572162,0.16460777,0.27654666,0.21382172,0.24857691,0.82345175,0.04446912,0.38924570
0.74737369,1.63604034,0.01616055,0.16412682,0.27330002,0.20882392,0.25038197,0.81578310,0.04094376,0.37894403
0.75337669,1.61787315,0.01692172,0.16511360,0.27025244,0.20432817,0.25287734,0.81170692,0.03790900,0.36966615
0.75937969,1.60734257,0.01802620,0.16764901,0.26762162,0.20031666,0.25607331,0.81159844,0.03536125,0.36143512
0.76538269,1.60498545,0.01949301,0.17181579,0.26563827,0.19677912,0.25999364,0.81585478,0.03329582,0.35428907
0.77138569,1.61135946,0.02133836,0.17769367,0.26453796,0.19371322,0.26467301,0.82487759,0.03170695,0.34827992
0.77738869,1.62701278,0.02357493,0.18535375,0.26455234,0.19112418,0.27015330,0.83905262,0.03058770,0.34347057
0.78339170,1.65244875,0.02621097,0.19485229,0.26589979,0.18902363,0.27647895,0.85872709,0.02992974,0.33993072
0.78939470,1.68808694,0.02924954,0.20622418,0.26877602,0.18742782,0.28369152,0.88418571,0.02972307,0.33773146
0.79539770,1.73422254,0.03268765,0.21947650,0.27334494,0.18635527,0.29182383,0.91562645,0.02995557,0.33693903
0.80140070,1.79098589,0.03651558,0.23458232,0.27973007,0.18582391,0.30089379,0.95313719,0.03061264,0.33760788
0.80740370,1.85830451,0.04071620,0.25147526,0.28800700,0.18584804,0.31089851,0.99667449,0.03167671,0.33977363
0.81340670,1.93586970,0.04526452,0.27004505,0.29819713,0.18643514,0.32180875,1.04604561,0.03312685,0.34344612
0.81940970,2.02310984,0.05012744,0.29013445,0.31026299,0.18758283,0.33356441,1.10089497,0.03493840,0.34860319
0.82541271,2.11917240,0.05526365,0.31153783,0.32410547,0.18927615,0.34607098,1.16069607,0.03708273,0.35518532
0.83141571,2.22291632,0.06062392,0.33400165,0.33956313,0.19148534,0.35919763,1.22474963,0.03952709,0.36309174
0.83741871,2.33291589,0.06615156,0.35722690,0.35641367,0.19416424,0.37277686,1.29218857,0.04223455,0.37217818
0.84342171,2.44747703,0.07178323,0.38087377,0.37437766,0.19724960,0.38660602,1.36199012,0.04516419,0.38225651
0.84942471,2.56466598,0.07745001,0.40456828,0.39312445,0.20066116,0.40045065,1.43299504,0.04827141,0.39309645
0.85542771,2.68235007,0.08307873,0.42791088,0.41228021,0.20430277,0.41404965,1.50393350,0.05150834,0.40442939
0.86143072,2.79824936,0.08859354,0.45048675,0.43143772,0.20806431,0.42712205,1.57345693,0.05482454,0.41595423
0.86743372,2.90999753,0.09391765,0.47187736,0.45016777,0.21182458,0.43937517,1.64017474,0.05816774,0.42734506
0.87343672,3.01520969,0.09897519,0.49167298,0.46803166,0.21545484,0.45051384,1.70269464,0.06148474,0.43826043
0.87943972,3.11155450,0.10369312,0.50948551,0.48459440,0.21882302,0.46025019,1.75966478,0.06472241,0.44835383
0.88544272,3.19682749,0.10800315,0.52496111,0.49943810,0.22179822,0.46831368,1.80981624,0.06782879,0.45728494
0.89144572,3.26902252,0.11184349,0.53779211,0.51217510,0.22425546,0.47446073,1.85200378,0.07075416,0.46473108
0.89744872,3.32639815,0.11516057,0.54772758,0.52246014,0.22608037,0.47848370,1.88524327,0.07345212,0.47039848
0.90345173,3.36753596,0.11791046,0.55458204,0.53000134,0.22717352,0.48021855,1.90874412,0.07588070,0.47403272
0.90945473,3.39138824,0.12006001,0.55824199,0.53456937,0.22745440,0.47955107,1.92193524,0.07800330,0.47542794
0.91545773,3.39731292,0.12158775,0.55866979,0.53600445,0.22686453,0.47642113,1.92448341,0.07978957,0.47443432
0.92146073,3.38509421,0.12248440,0.55590477,0.53422108,0.22536994,0.47082504,1.91630332,0.08121613,0.47096357
0.92746373,3.35494815,0.12275306,0.55006151,0.52921011,0.22296252,0.46281572,1.89755895,0.08226717,0.46499213
0.93346673,3.30751301,0.12240908,0.54132533,0.52103831,0.21966053,0.45250076,1.86865624,0.08293478,0.45656199
0.93946973,3.24382509,0.12147953,0.52994524,0.50984541,0.21550804,0.44003870,1.83022763,0.08321922,0.44577907
0.94547274,3.16528132,0.12000249,0.51622456,0.49583876,0.21057335,0.42563337,1.78310915,0.08312884,0.43280937
0.95147574,3.07359052,0.11802599,0.50050988,0.47928597,0.20494671,0.40952701,1.72831139,0.08267995,0.41787300
0.95747874,2.97071561,0.11560673,0.48317867,0.46050590,0.19873708,0.39199222,1.66698556,0.08189639,0.40123647
0.96348174,2.85880945,0.11280873,0.46462616,0.43985830,0.19206847,0.37332328,1.60038629,0.08080895,0.38320361
0.96948474,2.74014725,0.10970173,0.44525216,0.41773272,0.18507578,0.35382716,1.52983285,0.07945469,0.36410552
0.97548774,2.61705818,0.10635956,0.42544830,0.39453699,0.17790045,0.33381472,1.45667018,0.07787602,0.34429011
0.98149075,2.49185910,0.10285856,0.40558624,0.37068582,0.17068598,0.31359225,1.38223155,0.07611970,0.32411146
0.98749375,2.36679268,0.09927585,0.38600740,0.34658999,0.16357373,0.29345388,1.30780392,0.07423578,0.30391968
0.99349675,2.24397201,0.09568778,0.36701440,0.32264625,0.15669881,0.27367496,1.23459730,0.07227646,0.28405145
0.99949975,2.12533341,0.09216835,0.34886475,0.29922855,0.15018652,0.25450657,1.16371882,0.07029483,0.26482168
1.00550275,2.01259844,0.08878781,0.33176669,0.27668049,0.14414926,0.23617140,1.09615228,0.06834371,0.24651634
1.01150575,1.90724580,0.08561132,0.31587737,0.25530931,0.13868397,0.21886085,1.03274323,0.06647448,0.22938687
1.01750875,1.81049329,0.08269774,0.30130336,0.23538151,0.13387029,0.20273355,0.97418986,0.06473590,0.21364599
1.02351176,1.72328947,0.08009855,0.28810314,0.21711986,0.12976922,0.18791494,0.92103918,0.06317305,0.19946506
1.02951476,1.64631447,0.07785703,0.27629154,0.20070195,0.12642252,0.17449811,0.87368840,0.06182638,0.18697292
1.03551776,1.57998889,0.07600742,0.26584572,0.18626001,0.12385263,0.16254547,0.83239065,0.06073085,0.17625595
1.04152076,1.52448970,0.07457442,0.25671225,0.17388195,0.12206310,0.15209124,0.79726449,0.05991518,0.16735940
1.04752376,1.47977173,0.07357274,0.24881507,0.16361333,0.12103954,0.14314458,0.76830641,0.05940134,0.16028966
1.05352676,1.44559355,0.07300695,0.24206378,0.15546010,0.12075097,0.13569309,0.74540556,0.05920411,0.15501731
1.05952976,1.42154628,0.07287141,0.23636196,0.14939204,0.12115143,0.12970658,0.72835993,0.05933090,0.15148081
1.06553277,1.40708413,0.07315046,0.23161508,0.14534651,0.12218195,0.12514093,0.71689328,0.05978167,0.14959062
1.07153577,1.40155543,0.07381883,0.22773767,0.14323261,0.12377272,0.12194193,0.71067215,0.06054913,0.14923357
1.07753877,1.40423326,0.07484217,0.22465955,0.14293543,0.12584530,0.12004890,0.70932245,0.06161901,0.15027745
1.08354177,1.41434468,0.07617786,0.22233074,0.14432039,0.12831508,0.11939809,0.71244503,0.06297059,0.15257552
1.08954477,1.43109786,0.07777599,0.22072498,0.14723757,0.13109371,0.11992562,0.71962991,0.06457735,0.15597108
1.09554777,1.45370661,0.07958046,0.21984171,0.15152591,0.13409148,0.12157006,0.73046894,0.06640776,0.16030189
1.10155078,1.48141169,0.08153034,0.21970646,0.15701740,0.13721983,0.12427444,0.74456638,0.06842621,0.16540439
1.10755378,1.51349866,0.08356129,0.22036967,0.16354097,0.14039356,0.12798773,0.76154750,0.07059403,0.17111772
1.11355678,1.54931197,0.08560709,0.22190397,0.17092634,0.14353311,0.13266572,0.78106498,0.07287053,0.17728756
1.11955978,1.58826517,0.08760132,0.22440006,0.17900757,0.14656652,0.13827130,0.80280297,0.07521419,0.18376954
1.12556278,1.62984702,0.08947894,0.22796139,0.18762637,0.14943127,0.14477414,0.82647885,0.07758370,0.19043248
1.13156578,1.67362368,0.09117794,0.23269777,0.19663523,0.15207575,0.15214976,0.85184290,0.07993913,0.19716114
1.13756878,1.71923701,0.09264093,0.23871823,0.20590019,0.15446048,0.16037809,0.87867565,0.08224288,0.20385864
1.14357179,1.76639911,0.09381654,0.24612339,0.21530323,0.15655896,0.16944148,0.90678343,0.08446067,0.21044833
1.14957479,1.81488359,0.09466075,0.25499757,0.22474441,0.15835806,0.17932238,0.93599218,0.08656230,0.21687527
1.15557779,1.86451386,0.09513794,0.26540116,0.23414347,0.15985812,0.19000067,0.96613988,0.08852234,0.22310703
1.16158079,1.91514917,0.09522181,0.27736330,0.24344109,0.16107246,0.20145083,0.99706809,0.09032062,0.22913401
1.16758379,1.96666900,0.09489591,0.29087547,0.25259952,0.16202658,0.21363914,1.02861287,0.09194255,0.23496909
1.17358679,2.01895659,0.09415396,0.30588609,0.26160287,0.16275696,0.22652097,1.06059593,0.09337922,0.24064667
1.17958979,2.07188270,0.09299993,0.32229663,0.27045664,0.16330940,0.24003838,1.09281618,0.09462742,0.24622111
1.18559280,2.12529016,0.09144767,0.33995925,0.27918688,0.16373719,0.25411819,1.12504264,0.09568935,0.25176451
1.19159580,2.17898052,0.08952045,0.35867643,0.28783865,0.16409893,0.26867070,1.15700892,0.09657227,0.25736403
1.19759880,2.23270330,0.08725008,0.37820248,0.29647392,0.16445626,0.28358908,1.18841002,0.09728796,0.26311859
1.20360180,2.28614877,0.08467591,0.39824717,0.30516894,0.16487152,0.29874957,1.21890169,0.09785208,0.26913524
1.20960480,2.33894471,0.08184358,0.41848135,0.31401103,0.16540538,0.31401265,1.24810265,0.09828334,0.27552509
1.21560780,2.39065752,0.07880361,0.43854449,0.32309489,0.16611461,0.32922490,1.27559986,0.09860277,0.28239907
1.22161081,2.44079771,0.07560991,0.45805395,0.33251846,0.16705004,0.34422185,1.30095669,0.09883273,0.28986350
1.22761381,2.48882965,0.07231824,0.47661551,0.34237835,0.16825475,0.35883142,1.32372381,0.09899608,0.29801578
1.23361681,2.53418514,0.06898457,0.49383508,0.35276512,0.16976258,0.37287801,1.34345239,0.09911522,0.30694006
1.23961981,2.57628016,0.06566361,0.50933082,0.36375830,0.17159700,0.38618698,1.35970907,0.09921121,0.31670335
1.24562281,2.61453390,0.06240727,0.52274543,0.37542149,0.17377038,0.39858934,1.37209192,0.09930297,0.32735202
1.25162581,2.64838928,0.05926337,0.53375791,0.38779757,0.17628366,0.40992647,1.38024675,0.09940655,0.33890895
1.25762881,2.67733381,0.05627440,0.54209450,0.40090443,0.17912645,0.42005462,1.38388289,0.09953441,0.35137138
1.26363182,2.70091979,0.05347654,0.54753807,0.41473111,0.18227753,0.42884903,1.38278757,0.09969498,0.36470978
1.26963482,2.71878310,0.05089886,0.54993575,0.42923492,0.18570578,0.43620753,1.37683826,0.09989227,0.37886771
1.27563782,2.73065961,0.04856276,0.54920444,0.44433947,0.18937143,0.44205346,1.36601232,0.10012566,0.39376285
1.28164082,2.73639865,0.04648168,0.54533384,0.45993405,0.19322772,0.44633788,1.35039338,0.10038993,0.40928927
1.28764382,2.73597324,0.04466100,0.53838710,0.47587430,0.19722278,0.44904094,1.33017420,0.10067539,0.42532090
1.29364682,2.72948666,0.04309832,0.52849886,0.49198446,0.20130186,0.45017252,1.30565584,0.10096835,0.44171628
1.29964982,2.71717554,0.04178383,0.51587099,0.50806119,0.20540966,0.44977218,1.27724317,0.10125169,0.45832434
1.30565283,2.69940948,0.04070100,0.50076618,0.52387892,0.20949278,0.44790837,1.24543704,0.10150565,0.47499118
1.31165583,2.67668749,0.03982751,0.48349964,0.53919666,0.21350226,0.44467717,1.21082324,0.10170886,0.49156746
1.31765883,2.64963148,0.03913620,0.46442937,0.55376604,0.21739598,0.44020053,1.17405909,0.10183943,0.50791623
1.32366183,2.61897731,0.03859638,0.44394551,0.56734033,0.22114096,0.43462415,1.13585783,0.10187619,0.52392072
1.32966483,2.58556341,0.03817500,0.42245894,0.57968408,0.22471534,0.42811502,1.09697178,0.10180003,0.53949176
1.33566783,2.55031754,0.03783806,0.40038998,0.59058286,0.22811003,0.42085886,1.05817459,0.10159512,0.55457434
1.34167084,2.51424155,0.03755188,0.37815724,0.59985282,0.23132980,0.41305724,1.02024340,0.10125021,0.56915286
1.34767384,2.47839443,0.03728447,0.35616721,0.60734928,0.23439387,0.40492458,0.98394124,0.10075970,0.58325474
1.35367684,2.44387366,0.03700663,0.33480491,0.61297426,0.23733581,0.39668496,0.95000022,0.10012453,0.59695196
1.35967984,2.41179477,0.03669311,0.31442567,0.61668209,0.24020272,0.38856875,0.91910587,0.09935282,0.61036033
1.36568284,2.38326929,0.03632343,0.29534839,0.61848310,0.24305367,0.38080895,0.89188293,0.09846025,0.62363623
1.37168584,2.35938115,0.03588268,0.27785034,0.61844484,0.24595749,0.37363734,0.86888272,0.09747000,0.63697093
1.37768884,2.34116171,0.03536195,0.26216337,0.61669083,0.24898977,0.36728043,0.85057230,0.09641244,0.65058250
1.38369185,2.32956388,0.03475867,0.24847174,0.61339680,0.25222943,0.36195513,0.83732561,0.09532434,0.66470556
1.38969485,2.32543592,0.03407663,0.23691131,0.60878447,0.25575471,0.35786439,0.82941647,0.09424785,0.67957932
1.39569785,2.32949556,0.03332591,0.22757005,0.60311323,0.25963896,0.35519272,0.82701370,0.09322908,0.69543440
1.40170085,2.34230549,0.03252248,0.22048971,0.59666995,0.26394635,0.35410189,0.83017832,0.09231648,0.71247910
1.40770385,2.36425120,0.03168776,0.21566847,0.58975756,0.26872771,0.35472697,0.83886292,0.09155904,0.73088565
1.41370685,2.39552232,0.03084796,0.21306449,0.58268287,0.27401666,0.35717271,0.85291325,0.09100439,0.75077740
1.41970985,2.43609860,0.03003336,0.21260010,0.57574420,0.27982641,0.36151073,0.87207209,0.09069687,0.77221744
1.42571286,2.48574157,0.02927749,0.21416653,0.56921951,0.28614725,0.36777755,0.89598538,0.09067579,0.79519947
