energy_ev,total_up,Hf_p_up,Hf_d_up,N_s_up,N_p_up,Se_s_up,Se_p_up,Ti_p_up,Ti_d_up
0.03301651,1.08750415,0.08092101,0.32213431,0.00297850,0.05226642,0.00574740,0.07410860,0.26586935,0.66981624
0.03901951,1.04900656,0.07890882,0.30635100,0.00306864,0.05143915,0.00563541,0.07421227,0.24779946,0.64465525
0.04502251,1.01555877,0.07726592,0.29220051,0.00313970,0.05045568,0.00551890,0.07436462,0.23261972,0.62347267
0.05102551,0.98693932,0.07596425,0.27959553,0.00319023,0.04930677,0.00539768,0.07454911,0.22034166,0.60617649
0.05702851,0.96295434,0.07497897,0.26844866,0.00321919,0.04798946,0.00527191,0.07475949,0.21097796,0.59268140
0.06303152,0.94345595,0.07428962,0.25867771,0.00322603,0.04650734,0.00514225,0.07500054,0.20454828,0.58292162
0.06903452,0.92835817,0.07388126,0.25021046,0.00321067,0.04487046,0.00500984,0.07528849,0.20108443,0.57686227
0.07503752,0.91764949,0.07374527,0.24298879,0.00317354,0.04309511,0.00487642,0.07565097,0.20063458,0.57450894
0.08104052,0.91140159,0.07387996,0.23697194,0.00311552,0.04120328,0.00474429,0.07612666,0.20326642,0.57591481
0.08704352,0.90977399,0.07429095,0.23213873,0.00303797,0.03922204,0.00461633,0.07676446,0.20906886,0.58118515
0.09304652,0.91301429,0.07499113,0.22848902,0.00294263,0.03718274,0.00449596,0.07762234,0.21815232,0.59047876
0.09904952,0.92145415,0.07600045,0.22604400,0.00283158,0.03512011,0.00438707,0.07876581,0.23064738,0.60400640
0.10505253,0.93550111,0.07734529,0.22484574,0.00270720,0.03307134,0.00429399,0.08026610,0.24670180,0.62202609
0.11105553,0.95562647,0.07905760,0.22495593,0.00257206,0.03107513,0.00422133,0.08219805,0.26647576,0.64483528
0.11705853,0.98234964,0.08117375,0.22645379,0.00242885,0.02917077,0.00417390,0.08463786,0.29013556,0.67276023
0.12306153,1.01621941,0.08373308,0.22943356,0.00228036,0.02739729,0.00415658,0.08766068,0.31784569,0.70614268
0.12906453,1.05779259,0.08677634,0.23400135,0.00212930,0.02579265,0.00417419,0.09133811,0.34975948,0.74532418
0.13506753,1.10761064,0.09034382,0.24027167,0.00197837,0.02439306,0.00423132,0.09573571,0.38600869,0.79062864
0.14107054,1.16617482,0.09447344,0.24836349,0.00183007,0.02323237,0.00433221,0.10091060,0.42669208,0.84234336
0.14707354,1.23392054,0.09919877,0.25839614,0.00168676,0.02234159,0.00448063,0.10690914,0.47186369,0.90069931
0.15307654,1.31119154,0.10454696,0.27048477,0.00155054,0.02174844,0.00467971,0.11376480,0.52152087,0.96585123
0.15907954,1.39821461,0.11053678,0.28473571,0.00142329,0.02147703,0.00493181,0.12149625,0.57559293,1.03785818
0.16508254,1.49507563,0.11717674,0.30124144,0.00130660,0.02154754,0.00523848,0.13010578,0.63393064,1.11666546
0.17108554,1.60169763,0.12446343,0.32007549,0.00120179,0.02197604,0.00560029,0.13957798,0.69629736,1.20208841
0.17708854,1.71782172,0.13238002,0.34128708,0.00110992,0.02277423,0.00601680,0.14987881,0.76236213,1.29379906
0.18309155,1.84299154,0.14089521,0.36489575,0.00103176,0.02394925,0.00648649,0.16095509,0.83169544,1.39131629
0.18909455,1.97654212,0.14996244,0.39088598,0.00096783,0.02550349,0.00700677,0.17273436,0.90376792,1.49400012
0.19509755,2.11759378,0.15951956,0.41920205,0.00091841,0.02743440,0.00757394,0.18512525,0.97795243,1.60105063
0.20110055,2.26505153,0.16948896,0.44974320,0.00088354,0.02973429,0.00818321,0.19801826,1.05352966,1.71151211
0.20710355,2.41761068,0.17977824,0.48235949,0.00086306,0.03239018,0.00882881,0.21128697,1.12969738,1.82428243
0.21310655,2.57376869,0.19028124,0.51684848,0.00085660,0.03538356,0.00950402,0.22478977,1.20558322,1.93812782
0.21910955,2.73184346,0.20087968,0.55295298,0.00086362,0.03869036,0.01020126,0.23837197,1.28026070,2.05170280
0.22511256,2.88999801,0.21144519,0.59036024,0.00088341,0.04228080,0.01091229,0.25186830,1.35276810,2.16357487
0.23111556,3.04627094,0.22184169,0.62870278,0.00091507,0.04611944,0.01162826,0.26510577,1.42212963,2.27225329
0.23711856,3.19861228,0.23192819,0.66756096,0.00095758,0.05016527,0.01233994,0.27790682,1.48737807,2.37622119
0.24312156,3.34492381,0.24156173,0.70646759,0.00100977,0.05437194,0.01303787,0.29009272,1.54757824,2.47396990
0.24912456,3.48310267,0.25060057,0.74491450,0.00107033,0.05868816,0.01371254,0.30148708,1.60185031,2.56403446
0.25512756,3.61108719,0.25890737,0.78236109,0.00113784,0.06305819,0.01435455,0.31191947,1.64939212,2.64502908
0.26113057,3.72690355,0.26635229,0.81824484,0.00121077,0.06742259,0.01495485,0.32122896,1.68949971,2.71568125
0.26713357,3.82871166,0.27281608,0.85199333,0.00128748,0.07171904,0.01550483,0.32926763,1.72158518,2.77486340
0.27313657,3.91484907,0.27819275,0.88303762,0.00136630,0.07588341,0.01599656,0.33590381,1.74519131,2.82162097
0.27913957,3.98387122,0.28239206,0.91082657,0.00144548,0.07985092,0.01642286,0.34102502,1.76000234,2.85519590
0.28514257,4.03458691,0.28534153,0.93484146,0.00152326,0.08355744,0.01677751,0.34454061,1.76585072,2.87504479
0.29114557,4.06608765,0.28698806,0.95461053,0.00159791,0.08694090,0.01705530,0.34638382,1.76271936,2.88085111
0.29714857,4.07777011,0.28729903,0.96972278,0.00166772,0.08994272,0.01725212,0.34651344,1.75073974,2.87253125
0.30315158,4.06935069,0.28626291,0.97984055,0.00173109,0.09250927,0.01736506,0.34491481,1.73018579,2.85023415
0.30915458,4.04087204,0.28388935,0.98471018,0.00178653,0.09459324,0.01739241,0.34160028,1.70146404,2.81433479
0.31515758,3.99270103,0.28020873,0.98417050,0.00183270,0.09615496,0.01733373,0.33660895,1.66510048,2.76542184
0.32116058,3.92551859,0.27527135,0.97815860,0.00186849,0.09716354,0.01718977,0.33000588,1.62172467,2.70428004
0.32716358,3.84030150,0.26914600,0.96671263,0.00189295,0.09759776,0.01696252,0.32188061,1.57205188,2.63186805
0.33316658,3.73829701,0.26191830,0.94997161,0.00190543,0.09744679,0.01665512,0.31234514,1.51686379,2.54929258
0.33916958,3.62099111,0.25368859,0.92817202,0.00190550,0.09671058,0.01627178,0.30153136,1.45698862,2.45777980
0.34517259,3.49007148,0.24456960,0.90164151,0.00189304,0.09539992,0.01581776,0.28958803,1.39328121,2.35864495
0.35117559,3.34738639,0.23468391,0.87078985,0.00186819,0.09353622,0.01529921,0.27667744,1.32660379,2.25326120
0.35717859,3.19490097,0.22416124,0.83609754,0.00183133,0.09115094,0.01472307,0.26297177,1.25780793,2.14302865
0.36318159,3.03465224,0.21313576,0.79810258,0.00178312,0.08828475,0.01409699,0.24864927,1.18771807,2.02934449
0.36918459,2.86870424,0.20174337,0.75738589,0.00172445,0.08498638,0.01342912,0.23389046,1.11711717,1.91357503
0.37518759,2.69910482,0.19011908,0.71455603,0.00165639,0.08131129,0.01272805,0.21887441,1.04673448,1.79703042
0.38119060,2.52784520,0.17839456,0.67023384,0.00158017,0.07732010,0.01200265,0.20377518,0.97723590,1.68094261
0.38719360,2.35682364,0.16669602,0.62503748,0.00149716,0.07307700,0.01126189,0.18875859,0.90921669,1.56644701
0.39319660,2.18781403,0.15514224,0.57956858,0.00140877,0.06864802,0.01051477,0.17397937,0.84319677,1.45456823
0.39919960,2.02244025,0.14384303,0.53439989,0.00131649,0.06409936,0.00977016,0.15957882,0.77961838,1.34621005
0.40520260,1.86215686,0.13289810,0.49006480,0.00122178,0.05949583,0.00903671,0.14568299,0.71884596,1.24214962
0.41120560,1.70823626,0.12239627,0.44704908,0.00112604,0.05489938,0.00832274,0.13240138,0.66116810,1.14303583
0.41720860,1.56176243,0.11241511,0.40578496,0.00103063,0.05036783,0.00763616,0.11982627,0.60680129,1.04939165
0.42321161,1.42363104,0.10302098,0.36664761,0.00093676,0.04595385,0.00698442,0.10803262,0.55589513,0.96161995
0.42921461,1.29455526,0.09426945,0.32995400,0.00084553,0.04170418,0.00637448,0.09707845,0.50853874,0.88001242
0.43521761,1.17507680,0.08620602,0.29596384,0.00075787,0.03765905,0.00581275,0.08700569,0.46476808,0.80476098
0.44122061,1.06558102,0.07886713,0.26488258,0.00067458,0.03385199,0.00530509,0.07784148,0.42457377,0.73597109
0.44722361,0.96631540,0.07228133,0.23686583,0.00059625,0.03030974,0.00485683,0.06959972,0.38790916,0.67367617
0.45322661,0.87740992,0.06647062,0.21202508,0.00052334,0.02705246,0.00447279,0.06228280,0.35469827,0.61785248
0.45922961,0.79889848,0.06145173,0.19043417,0.00045615,0.02409413,0.00415724,0.05588350,0.32484337,0.56843382
0.46523262,0.73073996,0.05723746,0.17213604,0.00039480,0.02144304,0.00391396,0.05038686,0.29823186,0.52532519
0.47123562,0.67283805,0.05383775,0.15714949,0.00033933,0.01910243,0.00374624,0.04577191,0.27474232,0.48841493
0.47723862,0.62505866,0.05126063,0.14547540,0.00028962,0.01707120,0.00365684,0.04201328,0.25424941,0.45758486
0.48324162,0.58724427,0.04951284,0.13710213,0.00024547,0.01534455,0.00364799,0.03908254,0.23662765,0.43271783
0.48924462,0.55922445,0.04860007,0.13200986,0.00020662,0.01391472,0.00372135,0.03694925,0.22175385,0.41370249
0.49524762,0.54082220,0.04852694,0.13017351,0.00017272,0.01277158,0.00387793,0.03558163,0.20950834,0.40043513
0.50125063,0.53185590,0.04929649,0.13156431,0.00014340,0.01190318,0.00411801,0.03494698,0.19977488,0.39281862
0.50725363,0.53213689,0.05090939,0.13614972,0.00011826,0.01129622,0.00444105,0.03501167,0.19243954,0.39075840
0.51325663,0.54146308,0.05336273,0.14389193,0.00009688,0.01093638,0.00484553,0.03574092,0.18738854,0.39415616
0.51925963,0.55960900,0.05664861,0.15474497,0.00007887,0.01080857,0.00532889,0.03709823,0.18450546,0.40290126
0.52526263,0.58631304,0.06075249,0.16865059,0.00006381,0.01089706,0.00588734,0.03904477,0.18366790,0.41686072
0.53126563,0.62126282,0.06565147,0.18553319,0.00005133,0.01118555,0.00651581,0.04153846,0.18474402,0.43586827
0.53726863,0.66407971,0.07131251,0.20529420,0.00004109,0.01165718,0.00720782,0.04453322,0.18758916,0.45971324
0.54327164,0.71430351,0.07769086,0.22780610,0.00003274,0.01229441,0.00795542,0.04797816,0.19204288,0.48812992
0.54927464,0.77137852,0.08472865,0.25290666,0.00002600,0.01307902,0.00874923,0.05181692,0.19792667,0.52078825
0.55527764,0.83464208,0.09235390,0.28039364,0.00002062,0.01399194,0.00957839,0.05598726,0.20504261,0.55728646
0.56128064,0.90331656,0.10047992,0.31002056,0.00001635,0.01501325,0.01043075,0.06042094,0.21317308,0.59714626
0.56728364,0.97650569,0.10900538,0.34149366,0.00001300,0.01612211,0.01129293,0.06504384,0.22208177,0.63981112
0.57328664,1.05319593,0.11781484,0.37447061,0.00001039,0.01729681,0.01215063,0.06977659,0.23151593,0.68464802
0.57928964,1.13226333,0.12678004,0.40856107,0.00000839,0.01851489,0.01298887,0.07453542,0.24120985,0.73095285
0.58529265,1.21248604,0.13576185,0.44332948,0.00000688,0.01975325,0.01379231,0.07923347,0.25088966,0.77795950
0.59129565,1.29256245,0.14461278,0.47829993,0.00000574,0.02098844,0.01454567,0.08378235,0.26027895,0.82485249
0.59729865,1.37113442,0.15318012,0.51296326,0.00000491,0.02219696,0.01523411,0.08809406,0.26910526,0.87078281
0.60330165,1.44681519,0.16130955,0.54678631,0.00000432,0.02335563,0.01584367,0.09208298,0.27710712,0.91488652
0.60930465,1.51822079,0.16884908,0.57922287,0.00000391,0.02444201,0.01636169,0.09566812,0.28404118,0.95630528
0.61530765,1.58400398,0.17565318,0.60972624,0.00000365,0.02543488,0.01677718,0.09877525,0.28968922,0.99420828
0.62131066,1.64288937,0.18158706,0.63776278,0.00000352,0.02631464,0.01708123,0.10133903,0.29386473,1.02781451
0.62731366,1.69370830,0.18653064,0.66282608,0.00000350,0.02706383,0.01726727,0.10330497,0.29641868,1.05641458
0.63331666,1.73543217,0.19038243,0.68445109,0.00000359,0.02766755,0.01733131,0.10463102,0.29724426,1.07939113
0.63931966,1.76720258,0.19306276,0.70222771,0.00000380,0.02811380,0.01727210,0.10528898,0.29628032,1.09623703
0.64532266,1.78835736,0.19451657,0.71581322,0.00000413,0.02839382,0.01709115,0.10526534,0.29351356,1.10657065
0.65132566,1.79845103,0.19471539,0.72494306,0.00000462,0.02850234,0.01679274,0.10456180,0.28897905,1.11014741
0.65732866,1.79726917,0.19365857,0.72943937,0.00000531,0.02843773,0.01638374,0.10319525,0.28275953,1.10686734
0.66333167,1.78483583,0.19137366,0.72921715,0.00000624,0.02820200,0.01587345,0.10119739,0.27498315,1.09677830
0.66933467,1.76141394,0.18791596,0.72428740,0.00000750,0.02780085,0.01527329,0.09861378,0.26582012,1.08007476
0.67533767,1.72749858,0.18336728,0.71475749,0.00000915,0.02724343,0.01459647,0.09550267,0.25547828,1.05709222
0.68134067,1.68380363,0.17783392,0.70082844,0.00001131,0.02654220,0.01385760,0.09193338,0.24419799,1.02829770
0.68734367,1.63124229,0.17144408,0.68278933,0.00001410,0.02571258,0.01307232,0.08798453,0.23224636,0.99427658
0.69334667,1.57090240,0.16434466,0.66100919,0.00001766,0.02477261,0.01225684,0.08374203,0.21991138,0.95571651
0.69934967,1.50401756,0.15669781,0.63592651,0.00002218,0.02374250,0.01142761,0.07929707,0.20749596,0.91338904
0.70535268,1.43193530,0.14867712,0.60803699,0.00002786,0.02264419,0.01060088,0.07474400,0.19531217,0.86812970
0.71135568,1.35608342,0.14046379,0.57787989,0.00003493,0.02150088,0.00979244,0.07017840,0.18367586,0.82081719
0.71735868,1.27793570,0.13224280,0.54602368,0.00004364,0.02033651,0.00901731,0.06569512,0.17290174,0.77235264
0.72336168,1.19897815,0.12419924,0.51305135,0.00005430,0.01917534,0.00828949,0.06138662,0.16329892,0.72363928
0.72936468,1.12067674,0.11651481,0.47954603,0.00006721,0.01804141,0.00762182,0.05734140,0.15516697,0.67556334
0.73536768,1.04444741,0.10936468,0.44607731,0.00008274,0.01695816,0.00702586,0.05364267,0.14879229,0.62897644
0.74137069,0.97162898,0.10291455,0.41318870,0.00010125,0.01594799,0.00651178,0.05036719,0.14444487,0.58467996
0.74737369,0.90345934,0.09731808,0.38138658,0.00012312,0.01503188,0.00608833,0.04758429,0.14237501,0.54341134
0.75337669,0.84105520,0.09271463,0.35113074,0.00014875,0.01422906,0.00576285,0.04535504,0.14281014,0.50583264
0.75937969,0.78539526,0.08922718,0.32282678,0.00017854,0.01355665,0.00554123,0.04373150,0.14595136,0.47252108
0.76538269,0.73730685,0.08696052,0.29682034,0.00021287,0.01302945,0.00542794,0.04275608,0.15196963,0.44396166
0.77138569,0.69745572,0.08599956,0.27339313,0.00025210,0.01265964,0.00542603,0.04246097,0.16100163,0.42054149
0.77738869,0.66633871,0.08640785,0.25276067,0.00029658,0.01245655,0.00553710,0.04286755,0.17314514,0.40254575
0.78339170,0.64427906,0.08822608,0.23507165,0.00034658,0.01242649,0.00576134,0.04398586,0.18845415,0.39015512
0.78939470,0.63142403,0.09147083,0.22040859,0.00040235,0.01257259,0.00609739,0.04581409,0.20693368,0.38344440
0.79539770,0.62774476,0.09613338,0.20878978,0.00046407,0.01289464,0.00654241,0.04833816,0.22853472,0.38238236
0.80140070,0.63303819,0.10217870,0.20017224,0.00053184,0.01338906,0.00709191,0.05153128,0.25314946,0.38683270
0.80740370,0.64693113,0.10954479,0.19445555,0.00060572,0.01404879,0.00773978,0.05535379,0.28060725,0.39655618
0.81340670,0.66888658,0.11814225,0.19148635,0.00068570,0.01486339,0.00847817,0.05975303,0.31067165,0.41121405
0.81940970,0.69821242,0.12785444,0.19106359,0.00077172,0.01581907,0.00929752,0.06466358,0.34303898,0.43037292
0.82541271,0.73407294,0.13853817,0.19294420,0.00086371,0.01689890,0.01018655,0.07000771,0.37733888,0.45351121
0.83141571,0.77550311,0.15002505,0.19684930,0.00096160,0.01808307,0.01113229,0.07569627,0.41313699,0.48002740
0.83741871,0.82142614,0.16212369,0.20247083,0.00106538,0.01934921,0.01212024,0.08162989,0.44994025,0.50925027
0.84342171,0.87067414,0.17462268,0.20947857,0.00117512,0.02067290,0.01313450,0.08770062,0.48720485,0.54045111
0.84942471,0.92201205,0.18729441,0.21752753,0.00129103,0.02202815,0.01415805,0.09379404,0.52434672,0.57285801
0.85542771,0.97416442,0.19989976,0.22626555,0.00141355,0.02338808,0.01517302,0.09979165,0.56075471,0.60567198
0.86143072,1.02584472,0.21219352,0.23534114,0.00154339,0.02472562,0.01616112,0.10557372,0.59580584,0.63808480
0.86743372,1.07578655,0.22393038,0.24441132,0.00168158,0.02601425,0.01710402,0.11102227,0.62888225,0.66929800
0.87343672,1.12277568,0.23487136,0.25314938,0.00182957,0.02722877,0.01798383,0.11602426,0.65938940,0.69854267
0.87943972,1.16568215,0.24479049,0.26125235,0.00198925,0.02834615,0.01878362,0.12047486,0.68677451,0.72509926
0.88544272,1.20349101,0.25348133,0.26844788,0.00216301,0.02934620,0.01948787,0.12428051,0.71054461,0.74831677
0.89144572,1.23533058,0.26076321,0.27450047,0.00235375,0.03021228,0.02008298,0.12736183,0.73028338,0.76763053
0.89744872,1.26049697,0.26648679,0.27921665,0.00256490,0.03093190,0.02055767,0.12965608,0.74566582,0.78257774
0.90345173,1.27847365,0.27053880,0.28244903,0.00280037,0.03149713,0.02090339,0.13111920,0.75647008,0.79281018
0.90945473,1.28894505,0.27284552,0.28409892,0.00306451,0.03190489,0.02111454,0.13172713,0.76258575,0.79810329
0.91545773,1.29180356,0.27337509,0.28411751,0.00336202,0.03215706,0.02118873,0.13147657,0.76401818,0.79836133
0.92146073,1.28714921,0.27213819,0.28250541,0.00369779,0.03226039,0.02112680,0.13038488,0.76088847,0.79361812
0.92746373,1.27528208,0.26918736,0.27931064,0.00407678,0.03222618,0.02093277,0.12848938,0.75342897,0.78403338
0.93346673,1.25668759,0.26461473,0.27462505,0.00450381,0.03206987,0.02061374,0.12584580,0.74197462,0.76988478
0.93946973,1.23201518,0.25854837,0.26857939,0.00498332,0.03181032,0.02017957,0.12252619,0.72695029,0.75155596
0.94547274,1.20205143,0.25114739,0.26133711,0.00551913,0.03146910,0.01964252,0.11861622,0.70885479,0.72952105
0.95147574,1.16768859,0.24259604,0.25308736,0.00611417,0.03106952,0.01901682,0.11421208,0.68824224,0.70432653
0.95747874,1.12989027,0.23309705,0.24403720,0.00677023,0.03063570,0.01831817,0.10941708,0.66570170,0.67657102
0.96348174,1.08965552,0.22286452,0.23440367,0.00748771,0.03019158,0.01756315,0.10433815,0.64183593,0.64688416
0.96948474,1.04798316,0.21211679,0.22440587,0.00826535,0.02975994,0.01676873,0.09908238,0.61724043,0.61590540
0.97548774,1.00583796,0.20106938,0.21425741,0.00910008,0.02936152,0.01595170,0.09375371,0.59248352,0.58426365
0.98149075,0.96412005,0.18992859,0.20415966,0.00998683,0.02901424,0.01512816,0.08844999,0.56808848,0.55255872
0.98749375,0.92363899,0.17888583,0.19429593,0.01091849,0.02873257,0.01431313,0.08326049,0.54451846,0.52134525
0.99349675,0.88509344,0.16811292,0.18482692,0.01188589,0.02852711,0.01352016,0.07826391,0.52216484,0.49111969
0.99949975,0.84905722,0.15775859,0.17588751,0.01287787,0.02840433,0.01276104,0.07352706,0.50133925,0.46231088
1.00550275,0.81597209,0.14794628,0.16758499,0.01388145,0.02836659,0.01204570,0.06910407,0.48226976,0.43527427
1.01150575,0.78614734,0.13877311,0.15999875,0.01488212,0.02841232,0.01138207,0.06503635,0.46510093,0.41028994
1.01750875,0.75976575,0.13031021,0.15318138,0.01586409,0.02853641,0.01077616,0.06135303,0.44989770,0.38756416
1.02351176,0.73689534,0.12260412,0.14716099,0.01681080,0.02873080,0.01023215,0.05807198,0.43665267,0.36723422
1.02951476,0.71750602,0.11567921,0.14194456,0.01770533,0.02898525,0.00975259,0.05520126,0.42529620,0.34937584
1.03551776,0.70148978,0.10954091,0.13752218,0.01853094,0.02928810,0.00933863,0.05274091,0.41570865,0.33401279
1.04152076,0.68868347,0.10417949,0.13387180,0.01927159,0.02962719,0.00899034,0.05068492,0.40773399,0.32112785
1.04752376,0.67889233,0.09957427,0.13096425,0.01991251,0.02999078,0.00870700,0.04902335,0.40119402,0.31067441
1.05352676,0.67191335,0.09569783,0.12876826,0.02044067,0.03036838,0.00848742,0.04774443,0.39590232,0.30258806
1.05952976,0.66755672,0.09252022,0.12725516,0.02084528,0.03075152,0.00833021,0.04683643,0.39167727,0.29679731
1.06553277,0.66566455,0.09001276,0.12640312,0.02111816,0.03113436,0.00823406,0.04628947,0.38835338,0.29323311
1.07153577,0.66612563,0.08815141,0.12620055,0.02125402,0.03151419,0.00819790,0.04609685,0.38579053,0.29183642
1.07753877,0.66888561,0.08691946,0.12664868,0.02125071,0.03189163,0.00822108,0.04625608,0.38388052,0.29256358
1.08354177,0.67395221,0.08630946,0.12776313,0.02110924,0.03227074,0.00830339,0.04676951,0.38255092,0.29538931
1.08954477,0.68139520,0.08632442,0.12957436,0.02083375,0.03265884,0.00844511,0.04764445,0.38176596,0.30030723
1.09554777,0.69134139,0.08697814,0.13212712,0.02043137,0.03306611,0.00864687,0.04889294,0.38152472,0.30732795
1.10155078,0.70396510,0.08829471,0.13547894,0.01991192,0.03350508,0.00890956,0.05053107,0.38185685,0.31647513
1.10755378,0.71947480,0.09030738,0.13969769,0.01928755,0.03398991,0.00923413,0.05257794,0.38281615,0.32777974
1.11355678,0.73809685,0.09305666,0.14485842,0.01857232,0.03453562,0.00962133,0.05505436,0.38447270,0.34127308
1.11955978,0.76005747,0.09658803,0.15103979,0.01778165,0.03515716,0.01007151,0.05798129,0.38690400,0.35697911
1.12556278,0.78556422,0.10094914,0.15832000,0.01693181,0.03586865,0.01058431,0.06137825,0.39018584,0.37490674
1.13156578,0.81478809,0.10618688,0.16677283,0.01603938,0.03668247,0.01115846,0.06526159,0.39438362,0.39504265
1.13756878,0.84784753,0.11234431,0.17646373,0.01512072,0.03760862,0.01179158,0.06964296,0.39954463,0.41734528
1.14357179,0.88479555,0.11945767,0.18744626,0.01419150,0.03865415,0.01247999,0.07452782,0.40569195,0.44174051
1.14957479,0.92561066,0.12755368,0.19975920,0.01326623,0.03982281,0.01321866,0.07991432,0.41282040,0.46811949
1.15557779,0.97019260,0.13664709,0.21342427,0.01235795,0.04111488,0.01400120,0.08579246,0.42089487,0.49633894
1.16158079,1.01836307,0.14673877,0.22844482,0.01147795,0.04252730,0.01481991,0.09214363,0.42985110,0.52622407
1.16758379,1.06987170,0.15781435,0.24480538,0.01063558,0.04405402,0.01566599,0.09894064,0.43959919,0.55757409
1.17358679,1.12440710,0.16984348,0.26247220,0.00983819,0.04568650,0.01652976,0.10614813,0.45002935,0.59017026
1.17958979,1.18161243,0.18277971,0.28139474,0.00909108,0.04741452,0.01740096,0.11372352,0.46101985,0.62378602
1.18559280,1.24110461,0.19656107,0.30150798,0.00839761,0.04922705,0.01826918,0.12161831,0.47244654,0.65819868
1.19159580,1.30249632,0.21111122,0.32273549,0.00775938,0.05111328,0.01912424,0.12977977,0.48419352,0.69320222
1.19759880,1.36541924,0.22634126,0.34499303,0.00717633,0.05306365,0.01995667,0.13815299,0.49616413,0.72862015
1.20360180,1.42954737,0.24215190,0.36819243,0.00664707,0.05507089,0.02075810,0.14668302,0.50829166,0.76431794
1.20960480,1.49461866,0.25843607,0.39224562,0.00616912,0.05713088,0.02152170,0.15531722,0.52054908,0.80021390
1.21560780,1.56045374,0.27508172,0.41706839,0.00573913,0.05924343,0.02224252,0.16400750,0.53295699,0.83628785
1.22161081,1.62697013,0.29197469,0.44258376,0.00535321,0.06141278,0.02291774,0.17271247,0.54558920,0.87258676
1.22761381,1.69419084,0.30900154,0.46872462,0.00500713,0.06364781,0.02354686,0.18139917,0.55857549,0.90922673
1.23361681,1.76224639,0.32605202,0.49543536,0.00469659,0.06596189,0.02413177,0.19004456,0.57210108,0.94639089
1.23961981,1.83136958,0.34302130,0.52267246,0.00441735,0.06837249,0.02467662,0.19863632,0.58640258,0.98432287
1.24562281,1.90188275,0.35981153,0.55040373,0.00416541,0.07090030,0.02518770,0.20717312,0.60176045,1.02331585
1.25162581,1.97417778,0.37633281,0.57860628,0.00393715,0.07356811,0.02567304,0.21566419,0.61848807,1.06369741
1.25762881,2.04868927,0.39250352,0.60726312,0.00372934,0.07639929,0.02614206,0.22412813,0.63691775,1.10581063
1.26363182,2.12586200,0.40824983,0.63635853,0.00353922,0.07941616,0.02660498,0.23259106,0.65738424,1.14999212
1.26963482,2.20611404,0.42350457,0.66587245,0.00336449,0.08263808,0.02707224,0.24108413,0.68020639,1.19654794
1.27563782,2.28979723,0.43820547,0.69577402,0.00320330,0.08607949,0.02755388,0.24964038,0.70566770,1.24572855
1.28164082,2.37715706,0.45229286,0.72601475,0.00305417,0.08974800,0.02805890,0.25829125,0.73399685,1.29770394
1.28764382,2.46829398,0.46570711,0.75652159,0.00291596,0.09364264,0.02859461,0.26706278,0.76534893,1.35254038
1.29364682,2.56312850,0.47838588,0.78719049,0.00278779,0.09775226,0.02916609,0.27597170,0.79978855,1.41017998
1.29964982,2.66137210,0.49026153,0.81788077,0.00266898,0.10205440,0.02977573,0.28502176,0.83727559,1.47042441
1.30565283,2.76250591,0.50125885,0.84841078,0.00255896,0.10651451,0.03042284,0.29420027,0.87765449,1.53292385
1.31165583,2.86576883,0.51129335,0.87855535,0.00245723,0.11108574,0.03110346,0.30347536,0.92064781,1.59717198
1.31765883,2.97015626,0.52027040,0.90804518,0.00236328,0.11570926,0.03181030,0.31279391,0.96585450,1.66250781
1.32366183,3.07443018,0.52808524,0.93656863,0.00227658,0.12031522,0.03253284,0.32208047,1.01275325,1.72812444
1.32966483,3.17714069,0.53462408,0.96377585,0.00219651,0.12482419,0.03325756,0.33123725,1.06071089,1.79308484
1.33566783,3.27665857,0.53976633,0.98928526,0.00212241,0.12914928,0.03396837,0.34014525,1.10899591,1.85634419
1.34167084,3.37121784,0.54338780,1.01269241,0.00205350,0.13319861,0.03464717,0.34866648,1.15679634,1.91677800
1.34767384,3.45896668,0.54536494,1.03358070,0.00198895,0.13687822,0.03527446,0.35664740,1.20324169,1.97321496
1.35367684,3.53802458,0.54557976,1.05153364,0.00192787,0.14009518,0.03583007,0.36392328,1.24742785,2.02447318
1.35967984,3.60654347,0.54392529,1.06614818,0.00186934,0.14276092,0.03629396,0.37032337,1.28844417,2.06939820
1.36568284,3.66276986,0.54031124,1.07704850,0.00181243,0.14479437,0.03664697,0.37567670,1.32540140,2.10690127
1.37168584,3.70510549,0.53466953,1.08389952,0.00175628,0.14612502,0.03687157,0.37981824,1.35745950,2.13599602
1.37768884,3.73216352,0.52695936,1.08641961,0.00170004,0.14669567,0.03695256,0.38259509,1.38385406,2.15583211
1.38369185,3.74281796,0.51717158,1.08439185,0.00164302,0.14646462,0.03687762,0.38387244,1.40392032,2.16572422
1.38969485,3.73624410,0.50533186,1.07767327,0.00158461,0.14540738,0.03663783,0.38353903,1.41711370,2.16517533
1.39569785,3.71194821,0.49150272,1.06620169,0.00152434,0.14351775,0.03622797,0.38151181,1.42302619,2.15389321
1.40170085,3.66978550,0.47578411,1.04999980,0.00146194,0.14080813,0.03564673,0.37773968,1.42139785,2.13179970
1.40770385,3.60996570,0.45831242,1.02917633,0.00139725,0.13730923,0.03489670,0.37220601,1.41212322,2.09903238
1.41370685,3.53304641,0.43925815,1.00392434,0.00133032,0.13306907,0.03398430,0.36492991,1.39525239,2.05593900
1.41970985,3.43991487,0.41882209,0.97451670,0.00126133,0.12815139,0.03291948,0.35596624,1.37098697,2.00306496
