energy_ev,total_up,C_s_up,C_p_up,Mn_p_up,Mn_d_up,Sc_p_up,Sc_d_up,Se_s_up,Se_p_up
-3.26263132,1.62793870,0.00098715,0.11535844,0.78335429,1.04009322,0.14141049,0.11671195,0.00778046,0.12356512
-3.25662831,1.74742992,0.00103985,0.12543894,0.84432182,1.11148941,0.15361917,0.12641065,0.00839822,0.13186185
-3.25062531,1.86443098,0.00108797,0.13566716,0.90435012,1.18030038,0.16588945,0.13623002,0.00902148,0.14002165
-3.24462231,1.97732456,0.00113074,0.14594665,0.96255832,1.24548554,0.17808008,0.14608016,0.00964578,0.14789663
-3.23861931,2.08451916,0.00116748,0.15617715,1.01805533,1.30604011,0.19004515,0.15587046,0.01026688,0.15534475
-3.23261631,2.18449265,0.00119767,0.16625685,1.06996322,1.36102457,0.20163790,0.16551161,0.01088075,0.16223299
-3.22661331,2.27583594,0.00122095,0.17608473,1.11744182,1.40959347,0.21271483,0.17491774,0.01148374,0.16844057
-3.22061031,2.35729470,0.00123714,0.18556298,1.15971367,1.45102217,0.22313994,0.18400833,0.01207264,0.17386205
-3.21460730,2.42780746,0.00124627,0.19459927,1.19608834,1.48473041,0.23278894,0.19271000,0.01264477,0.17841031
-3.20860430,2.48653833,0.00124859,0.20310889,1.22598505,1.51030166,0.24155320,0.20095803,0.01319794,0.18201906
-3.20260130,2.53290276,0.00124454,0.21101656,1.24895255,1.52749719,0.24934328,0.20869745,0.01373056,0.18464488
-3.19659830,2.56658514,0.00123479,0.21825798,1.26468538,1.53626429,0.25609192,0.21588383,0.01424155,0.18626871
-3.19059530,2.58754736,0.00122018,0.22478084,1.27303561,1.53673810,0.26175621,0.22248356,0.01473034,0.18689653
-3.18459230,2.59602765,0.00120175,0.23054550,1.27401960,1.52923685,0.26631902,0.22847374,0.01519681,0.18655929
-3.17858929,2.59252991,0.00118067,0.23552508,1.26781913,1.51425081,0.26978933,0.23384162,0.01564116,0.18531203
-3.17258629,2.57780373,0.00115822,0.23970524,1.25477691,1.49242521,0.27220175,0.23858368,0.01606386,0.18323221
-3.16658329,2.55281597,0.00113577,0.24308334,1.23538649,1.46453786,0.27361494,0.24270440,0.01646555,0.18041722
-3.16058029,2.51871520,0.00111471,0.24566744,1.21027686,1.43147257,0.27410919,0.24621477,0.01684688,0.17698121
-3.15457729,2.47679037,0.00109644,0.24747489,1.18019245,1.39418923,0.27378315,0.24913067,0.01720845,0.17305138
-3.14857429,2.42842568,0.00108230,0.24853073,1.14596917,1.35369205,0.27274998,0.25147125,0.01755069,0.16876377
-3.14257129,2.37505343,0.00107351,0.24886604,1.10850759,1.31099708,0.27113285,0.25325729,0.01787378,0.16425881
-3.13656828,2.31810691,0.00107119,0.24851629,1.06874437,1.26710047,0.26906033,0.25450978,0.01817757,0.15967672
-3.13056528,2.25897524,0.00107626,0.24751971,1.02762301,1.22294859,0.26666163,0.25524868,0.01846153,0.15515302
-3.12456228,2.19896198,0.00108942,0.24591597,0.98606520,1.17941122,0.26406194,0.25549201,0.01872475,0.15081423
-3.11855928,2.13924902,0.00111114,0.24374495,0.94494391,1.13725882,0.26137825,0.25525522,0.01896591,0.14677405
-3.11255628,2.08086713,0.00114162,0.24104596,0.90505924,1.09714441,0.25871558,0.25455099,0.01918328,0.14313000
-3.10655328,2.02467399,0.00118078,0.23785716,0.86711792,1.05959088,0.25616400,0.25338930,0.01937483,0.13996088
-3.10055028,1.97134037,0.00122823,0.23421535,0.83171715,1.02498384,0.25379649,0.25177787,0.01953821,0.13732484
-3.09454727,1.92134469,0.00128334,0.23015608,0.79933331,0.99357005,0.25166760,0.24972290,0.01967090,0.13525844
-3.08854427,1.87497562,0.00134515,0.22571400,0.77031575,0.96546135,0.24981318,0.24723001,0.01977025,0.13377641
-3.08254127,1.83234245,0.00141250,0.22092342,0.74488561,0.94064361,0.24825095,0.24430534,0.01983362,0.13287242
-3.07653827,1.79339223,0.00148396,0.21581910,0.72313961,0.91899019,0.24698200,0.24095679,0.01985848,0.13252050
-3.07053527,1.75793275,0.00155794,0.21043701,0.70505819,0.90027910,0.24599302,0.23719521,0.01984254,0.13267726
-3.06453227,1.72566006,0.00163270,0.20481521,0.69051755,0.88421314,0.24525925,0.23303559,0.01978386,0.13328466
-3.05852926,1.69618916,0.00170641,0.19899465,0.67930477,0.87044209,0.24474784,0.22849815,0.01968095,0.13427332
-3.05252626,1.66908650,0.00177719,0.19301987,0.67113520,0.85858588,0.24442162,0.22360920,0.01953291,0.13556607
-3.04652326,1.64390283,0.00184320,0.18693954,0.66567128,0.84825809,0.24424298,0.21840186,0.01933948,0.13708170
-3.04052026,1.62020501,0.00190269,0.18080680,0.66254177,0.83908861,0.24417771,0.21291651,0.01910117,0.13873878
-3.03451726,1.59760565,0.00195403,0.17467941,0.66136081,0.83074481,0.24419866,0.20720102,0.01881928,0.14045919
-3.02851426,1.57578940,0.00199580,0.16861967,0.66174576,0.82295045,0.24428908,0.20131067,0.01849596,0.14217151
-3.02251126,1.55453504,0.00202682,0.16269406,0.66333341,0.81550174,0.24444544,0.19530787,0.01813424,0.14381387
-3.01650825,1.53373275,0.00204620,0.15697278,0.66579391,0.80828005,0.24467978,0.18926161,0.01773799,0.14533639
-3.01050525,1.51339605,0.00205335,0.15152900,0.66884208,0.80126100,0.24502141,0.18324676,0.01731191,0.14670301
-3.00450225,1.49366828,0.00204805,0.14643801,0.67224589,0.79451958,0.24551799,0.17734307,0.01686145,0.14789263
-2.99849925,1.47482356,0.00203042,0.14177627,0.67583200,0.78823154,0.24623605,0.17163415,0.01639275,0.14889971
-2.99249625,1.45726258,0.00200092,0.13762039,0.67948853,0.78267080,0.24726085,0.16620625,0.01591250,0.14973421
-2.98649325,1.44150352,0.00196038,0.13404609,0.68316491,0.77820327,0.24869587,0.16114703,0.01542780,0.15042095
-2.98049025,1.42816865,0.00190992,0.13112726,0.68686950,0.77527747,0.25066175,0.15654423,0.01494604,0.15099845
-2.97448724,1.41796742,0.00185097,0.12893501,0.69066492,0.77441199,0.25329495,0.15248437,0.01447471,0.15151734
-2.96848424,1.41167665,0.00178519,0.12753692,0.69466158,0.77618074,0.25674617,0.14905155,0.01402123,0.15203850
-2.96248124,1.41011853,0.00171445,0.12699643,0.69900989,0.78119600,0.26117844,0.14632618,0.01359281,0.15263079
-2.95647824,1.41413747,0.00164078,0.12737236,0.70389137,0.79009017,0.26676517,0.14438395,0.01319622,0.15336880
-2.95047524,1.42457616,0.00156629,0.12871861,0.70950902,0.80349658,0.27368796,0.14329479,0.01283771,0.15433044
-2.94447224,1.44225180,0.00149314,0.13108405,0.71607745,0.82202984,0.28213425,0.14312201,0.01252283,0.15559456
-2.93846923,1.46793296,0.00142347,0.13451245,0.72381292,0.84626647,0.29229471,0.14392154,0.01225634,0.15723863
-2.93246623,1.50231745,0.00135936,0.13904254,0.73292355,0.87672599,0.30436037,0.14574130,0.01204211,0.15933663
-2.92646323,1.54601186,0.00130277,0.14470805,0.74360006,0.91385314,0.31851934,0.14862067,0.01188309,0.16195703
-2.92046023,1.59951278,0.00125550,0.15153769,0.75600718,0.95800150,0.33495298,0.15258999,0.01178126,0.16516098
-2.91445723,1.66319009,0.00121915,0.15955507,0.77027583,1.00941896,0.35383164,0.15767023,0.01173769,0.16900072
-2.90845423,1.73727246,0.00119508,0.16877827,0.78649647,1.06823524,0.37530962,0.16387260,0.01175251,0.17351816
-2.90245123,1.82183509,0.00118439,0.17921937,0.80471347,1.13445178,0.39951963,0.17119823,0.01182505,0.17874371
-2.89644822,1.91678989,0.00118791,0.19088350,0.82492087,1.20793423,0.42656662,0.17963786,0.01195385,0.18469522
-2.89044522,2.02187810,0.00120615,0.20376773,0.84705950,1.28840766,0.45652110,0.18917146,0.01213682,0.19137718
-2.88444222,2.13666554,0.00123934,0.21785956,0.87101563,1.37545465,0.48941229,0.19976792,0.01237135,0.19878004
-2.87843922,2.26054046,0.00128738,0.23313524,0.89662112,1.46851625,0.52522113,0.21138466,0.01265438,0.20687971
-2.87243622,2.39271432,0.00134988,0.24955791,0.92365520,1.56689600,0.56387374,0.22396736,0.01298257,0.21563725
-2.86643322,2.53222542,0.00142617,0.26707559,0.95184771,1.66976680,0.60523550,0.23744958,0.01335238,0.22499878
-2.86043022,2.67794583,0.00151530,0.28561937,0.98088387,1.77618070,0.64910633,0.25175262,0.01376017,0.23489550
-2.85442721,2.82859150,0.00161607,0.30510172,1.01041042,1.88508137,0.69521749,0.26678544,0.01420230,0.24524412
-2.84842421,2.98273580,0.00172707,0.32541519,1.04004290,1.99531925,0.74323042,0.28244475,0.01467513,0.25594738
-2.84242121,3.13882670,0.00184672,0.34643165,1.06937395,2.10566897,0.79273790,0.29861538,0.01517516,0.26689495
-2.83641821,3.29520728,0.00197328,0.36800222,1.09798232,2.21484894,0.84326775,0.31517085,0.01569896,0.27796467
-2.83041521,3.45013984,0.00210494,0.38995790,1.12544235,2.32154268,0.89428943,0.33197436,0.01624322,0.28902409
-2.82441221,3.60183309,0.00223981,0.41211118,1.15133361,2.42442175,0.94522325,0.34888001,0.01680468,0.29993234
-2.81840920,3.74847236,0.00237603,0.43425843,1.17525040,2.52216963,0.99545235,0.36573445,0.01738016,0.31054236
-2.81240620,3.88825217,0.00251176,0.45618323,1.19681089,2.61350638,1.04433694,0.38237882,0.01796644,0.32070354
-2.80640320,4.01941071,0.00264526,0.47766048,1.21566558,2.69721355,1.09123045,0.39865104,0.01856024,0.33026447
-2.80040020,4.14026544,0.00277490,0.49846127,1.23150496,2.77215889,1.13549701,0.41438841,0.01915815,0.33907612
-2.79439720,4.24924904,0.00289923,0.51835816,1.24406606,2.83732042,1.17652954,0.42943035,0.01975653,0.34699512
-2.78839420,4.34494489,0.00301697,0.53713092,1.25313806,2.89180936,1.21376773,0.44362144,0.02035151,0.35388707
-2.78239120,4.42612103,0.00312706,0.55457238,1.25856654,2.93489140,1.24671518,0.45681441,0.02093889,0.35963001
-2.77638819,4.49176176,0.00322863,0.57049409,1.26025679,2.96600590,1.27495491,0.46887329,0.02151415,0.36411762
-2.77038519,4.54109595,0.00332105,0.58473181,1.25817580,2.98478248,1.29816259,0.47967638,0.02207244,0.36726237
-2.76438219,4.57362121,0.00340389,0.59715034,1.25235337,2.99105457,1.31611698,0.48911912,0.02260857,0.36899824
-2.75837919,4.58912311,0.00347689,0.60764777,1.24288222,2.98486945,1.32870712,0.49711681,0.02311713,0.36928311
-2.75237619,4.58768883,0.00353998,0.61615879,1.22991729,2.96649447,1.33593604,0.50360692,0.02359251,0.36810060
-2.74637319,4.56971478,0.00359322,0.62265711,1.21367423,2.93641905,1.33792101,0.50855118,0.02402905,0.36546135
-2.74037019,4.53590765,0.00363678,0.62715688,1.19442739,2.89535221,1.33489025,0.51193721,0.02442119,0.36140365
-2.73436718,4.48727884,0.00367094,0.62971303,1.17250701,2.84421557,1.32717661,0.51377972,0.02476361,0.35599337
-2.72836418,4.42513214,0.00369599,0.63042064,1.14829599,2.78413151,1.31520832,0.51412122,0.02505148,0.34932323
-2.72236118,4.35104471,0.00371229,0.62941327,1.12222594,2.71640681,1.29949753,0.51303218,0.02528062,0.34151132
-2.71635818,4.26684166,0.00372020,0.62686046,1.09477262,2.64251172,1.28062704,0.51061065,0.02544770,0.33269899
-2.71035518,4.17456456,0.00372009,0.62296425,1.06645064,2.56405480,1.25923576,0.50698129,0.02555049,0.32304811
-2.70435218,4.07643441,0.00371232,0.61795503,1.03780736,2.48275395,1.23600341,0.50229375,0.02558798,0.31273776
-2.69834917,3.97480963,0.00369726,0.61208667,1.00941582,2.40040415,1.21163500,0.49672036,0.02556057,0.30196052
-2.69234617,3.87213991,0.00367527,0.60563103,0.98186677,2.31884247,1.18684534,0.49045329,0.02547012,0.29091830
-2.68634317,3.77091661,0.00364677,0.59887195,0.95575960,2.23991122,1.16234399,0.48370097,0.02532007,0.27981806
-2.68034017,3.67362080,0.00361218,0.59209884,0.93169229,2.16541983,1.13882080,0.47668390,0.02511539,0.26886727
-2.67433717,3.58266986,0.00357202,0.58559993,0.91025033,2.09710657,1.11693221,0.46962995,0.02486248,0.25826941
-2.66833417,3.50036386,0.00352684,0.57965527,0.89199488,2.03660081,1.09728844,0.46276916,0.02456911,0.24821964
-2.66233117,3.42883287,0.00347733,0.57452970,0.87745020,1.98538685,1.08044154,0.45632812,0.02424413,0.23890054
-2.65632816,3.36998648,0.00342425,0.57046587,0.86709073,1.94477015,1.06687453,0.45052425,0.02389728,0.23047832
-2.65032516,3.32546688,0.00336849,0.56767756,0.86132814,1.91584693,1.05699154,0.44555989,0.02353884,0.22309936
-2.64432216,3.29660682,0.00331103,0.56634341,0.86049874,1.89947775,1.05110930,0.44161663,0.02317930,0.21688723
-2.63831916,3.28439373,0.00325296,0.56660141,0.86485162,1.89626606,1.04944991,0.43884998,0.02282904,0.21194034
-2.63231616,3.28944132,0.00319545,0.56854433,0.87453814,1.90654203,1.05213545,0.43738453,0.02249790,0.20833012
-2.62631316,3.31196965,0.00313974,0.57221627,0.88960304,1.93035241,1.05918435,0.43731001,0.02219492,0.20609985
-2.62031016,3.35179476,0.00308710,0.57761066,0.90997782,1.96745663,1.07051017,0.43867825,0.02192795,0.20526417
-2.61430715,3.40832838,0.00303881,0.58466982,0.93547654,2.01732940,1.08592282,0.44150134,0.02170348,0.20580919
-2.60830415,3.48058835,0.00299613,0.59328621,0.96579464,2.07916980,1.10513263,0.44575099,0.02152640,0.20769329
-2.60230115,3.56721962,0.00296025,0.60330549,1.00051084,2.15191684,1.12775728,0.45135929,0.02139990,0.21084842
-2.59629815,3.66652570,0.00293228,0.61453130,1.03909228,2.23427112,1.15333182,0.45822086,0.02132544,0.21518201
-2.59029515,3.77650975,0.00291323,0.62673169,1.08090300,2.32472214,1.18132148,0.46619618,0.02130282,0.22057935
-2.58429215,3.89492438,0.00290395,0.63964703,1.12521555,2.42158072,1.21113717,0.47511623,0.02133029,0.22690634
-2.57828914,4.01932862,0.00290514,0.65299904,1.17122561,2.52301564,1.24215306,0.48478811,0.02140477,0.23401259
-2.57228614,4.14715038,0.00291736,0.66650065,1.21806918,2.62709382,1.27372584,0.49500137,0.02152213,0.24173477
-2.56628314,4.27575235,0.00294095,0.67986618,1.26484194,2.73182285,1.30521473,0.50553497,0.02167744,0.24990008
-2.56028014,4.40249922,0.00297609,0.69282147,1.31062024,2.83519481,1.33600145,0.51616434,0.02186536,0.25832985
-2.55427714,4.52482391,0.00302279,0.70511336,1.35448309,2.93523049,1.36550927,0.52666840,0.02208043,0.26684303
-2.54827414,4.64029061,0.00308086,0.71651816,1.39553451,3.03002251,1.39322029,0.53683609,0.02231740,0.27525971
-2.54227114,4.74665249,0.00314995,0.72684859,1.43292556,3.11777660,1.41868986,0.54647231,0.02257150,0.28340441
-2.53626813,4.84190227,0.00322955,0.73595895,1.46587536,3.19684962,1.44155778,0.55540281,0.02283862,0.29110919
-2.53026513,4.92431401,0.00331898,0.74374808,1.49369056,3.26578375,1.46155535,0.56347799,0.02311554,0.29821654
-2.52426213,4.99247512,0.00341741,0.75016018,1.51578260,3.32333570,1.47850824,0.57057547,0.02339989,0.30458193
-2.51825913,5.04530765,0.00352388,0.75518333,1.53168226,3.36850044,1.49233482,0.57660124,0.02369025,0.31007611
-2.51225613,5.08207897,0.00363727,0.75884586,1.54105122,3.40052899,1.50304037,0.58148964,0.02398597,0.31458704
-2.50625313,5.10240169,0.00375633,0.76121080,1.54369021,3.41893990,1.51070731,0.58520196,0.02428706,0.31802153
-2.50025013,5.10622391,0.00387969,0.76236874,1.53954372,3.42352438,1.51548230,0.58772416,0.02459393,0.32030652
-2.49424712,5.09381059,0.00400585,0.76242963,1.52870109,3.41434527,1.51756098,0.58906349,0.02490716,0.32138997
-2.48824412,5.06571763,0.00413321,0.76151380,1.51139414,3.39173003,1.51717118,0.58924471,0.02522717,0.32124148
-2.48224112,5.02276022,0.00426004,0.75974302,1.48799156,3.35625837,1.51455589,0.58830579,0.02555393,0.31985250
-2.47623812,4.96597732,0.00438455,0.75723190,1.45899016,3.30874500,1.50995676,0.58629360,0.02588667,0.31723620
-2.47023512,4.89659393,0.00450487,0.75408019,1.42500359,3.25021842,1.50359931,0.58325974,0.02622368,0.31342695
-2.46423212,4.81598302,0.00461909,0.75036650,1.38674863,3.18189621,1.49568059,0.57925682,0.02656203,0.30847954
-2.45822911,4.72562851,0.00472526,0.74614372,1.34502988,3.10515802,1.48636001,0.57433538,0.02689754,0.30246789
-2.45222611,4.62709075,0.00482146,0.74143631,1.30072291,3.02151671,1.47575377,0.56854149,0.02722469,0.29548353
-2.44622311,4.52197525,0.00490584,0.73623973,1.25475665,2.93258856,1.46393317,0.56191540,0.02753669,0.28763371
-2.44022011,4.41190553,0.00497660,0.73052191,1.20809528,2.84006312,1.45092656,0.55449094,0.02782561,0.27903918
-2.43421711,4.29850014,0.00503210,0.72422661,1.16172003,2.74567327,1.43672491,0.54629593,0.02808257,0.26983167
-2.42821411,4.18335389,0.00507087,0.71727853,1.11661129,2.65116593,1.42129032,0.53735338,0.02829810,0.26015124
-2.42221111,4.06802280,0.00509165,0.70958974,1.07373117,2.55827362,1.40456672,0.52768341,0.02846243,0.25014330
-2.41620810,3.95401223,0.00509343,0.70106704,1.03400690,2.46868725,1.38649218,0.51730568,0.02856591,0.23995562
-2.41020510,3.84276730,0.00507549,0.69161988,0.99831496,2.38403003,1.36701168,0.50624224,0.02859941,0.22973524
-2.40420210,3.73566462,0.00503743,0.68116827,0.96746630,2.30583268,1.34608966,0.49452045,0.02855474,0.21962541
-2.39819910,3.63400461,0.00497919,0.66965029,0.94219250,2.23550994,1.32372133,0.48217593,0.02842506,0.20976266
-2.39219610,3.53900339,0.00490104,0.65702882,0.92313298,2.17433829,1.29994210,0.46925518,0.02820522,0.20027397
-2.38619310,3.45178372,0.00480361,0.64329704,0.91082339,2.12343506,1.27483459,0.45581785,0.02789203,0.19127430
-2.38019010,3.37336443,0.00468787,0.62848250,0.90568500,2.08373900,1.24853259,0.44193842,0.02748454,0.18286436
-2.37418709,3.30464837,0.00455512,0.61264961,0.90801548,2.05599251,1.22122210,0.42770720,0.02698415,0.17512877
-2.36818409,3.24640891,0.00440694,0.59590037,0.91798097,2.04072597,1.19313917,0.41323062,0.02639465,0.16813465
-2.36218109,3.19927538,0.00424518,0.57837347,0.93560978,2.03824439,1.16456495,0.39863081,0.02572222,0.16193067
-2.35617809,3.16371840,0.00407193,0.56024178,0.96078794,2.04861722,1.13581818,0.38404441,0.02497528,0.15654661
-2.35017509,3.14003575,0.00388941,0.54170846,0.99325685,2.07167168,1.10724587,0.36962075,0.02416432,0.15199335
-2.34417209,3.12834008,0.00370000,0.52300192,1.03261351,2.10699030,1.07921254,0.35551948,0.02330157,0.14826341
-2.33816908,3.12854950,0.00350612,0.50436990,1.07831344,2.15391341,1.05208894,0.34190768,0.02240074,0.14533192
-2.33216608,3.14038219,0.00331020,0.48607304,1.12967685,2.21154692,1.02624087,0.32895675,0.02147660,0.14315805
-2.32616308,3.16335589,0.00311463,0.46837814,1.18589811,2.27877597,1.00201860,0.31683898,0.02054461,0.14168681
-2.32016008,3.19679324,0.00292172,0.45155150,1.24605879,2.35428455,0.97974764,0.30572410,0.01962048,0.14085123
-2.31415708,3.23983315,0.00273364,0.43585248,1.30914424,2.43658109,0.95972122,0.29577579,0.01871980,0.14057476
-2.30815408,3.29144851,0.00255238,0.42152760,1.37406356,2.52402979,0.94219460,0.28714842,0.01785761,0.14077388
-2.30215108,3.35046975,0.00237973,0.40880523,1.43967275,2.61488699,0.92738156,0.27998374,0.01704807,0.14136086
-2.29614807,3.41561370,0.00221726,0.39789094,1.50480039,2.70734178,0.91545279,0.27440801,0.01630413,0.14224648
-2.29014507,3.48551661,0.00206630,0.38896363,1.56827522,2.79955962,0.90653608,0.27052919,0.01563723,0.14334273
-2.28414207,3.55876991,0.00192792,0.38217235,1.62895489,2.88972765,0.90071800,0.26843445,0.01505712,0.14456537
-2.27813907,3.63395726,0.00180297,0.37763372,1.68575471,2.97610003,0.89804651,0.26818784,0.01457161,0.14583614
-2.27213607,3.70969097,0.00169202,0.37542996,1.73767548,3.05704169,0.89853416,0.26982826,0.01418649,0.14708480
-2.26613307,3.78464620,0.00159545,0.37560740,1.78382924,3.13106885,0.90216135,0.27336759,0.01390546,0.14825069
-2.26013007,3.85759123,0.00151338,0.37817531,1.82346192,3.19688455,0.90887914,0.27878906,0.01373004,0.14928385
-2.25412706,3.92741240,0.00144577,0.38310516,1.85597184,3.25340796,0.91861136,0.28604593,0.01365965,0.15014574
-2.24812406,3.99313268,0.00139237,0.39033013,1.88092336,3.29979612,0.93125567,0.29506045,0.01369159,0.15080941
-2.24212106,4.05392302,0.00135278,0.39974496,1.89805495,3.33545736,0.94668339,0.30572323,0.01382120,0.15125923
-2.23611806,4.10910652,0.00132646,0.41120619,1.90728136,3.36005594,0.96473835,0.31789316,0.01404192,0.15149013
-2.23011506,4.15815535,0.00131274,0.42453286,1.90868982,3.37350781,0.98523463,0.33139791,0.01434547,0.15150653
-2.22411206,4.20068130,0.00131086,0.43950784,1.90253043,3.37596788,1.00795370,0.34603514,0.01472203,0.15132089
-2.21810905,4.23642100,0.00131999,0.45587991,1.88920120,3.36780964,1.03264134,0.36157469,0.01516043,0.15095195
-2.21210605,4.26521719,0.00133921,0.47336672,1.86922857,3.34959815,1.05900478,0.37776160,0.01564842,0.15042302
-2.20610305,4.28699782,0.00136759,0.49165880,1.84324415,3.32205792,1.08671070,0.39432028,0.01617289,0.14975998
-2.20010005,4.30175449,0.00140415,0.51042472,1.81195903,3.28603726,1.11538457,0.41095967,0.01672018,0.14898955
-2.19409705,4.30952228,0.00144793,0.52931749,1.77613663,3.24247086,1.14461183,0.42737949,0.01727638,0.14813755
-2.18809405,4.31036229,0.00149799,0.54798203,1.73656543,3.19234240,1.17394148,0.44327742,0.01782761,0.14722753
-2.18209105,4.30434848,0.00155341,0.56606393,1.69403279,3.13664880,1.20289215,0.45835714,0.01836040,0.14627956
-2.17608804,4.29155959,0.00161337,0.58321898,1.64930085,3.07636771,1.23096100,0.47233695,0.01886199,0.14530953
-2.17008504,4.27207700,0.00167711,0.59912354,1.60308546,3.01242953,1.25763534,0.48495871,0.01932064,0.14432868
-2.16408204,4.24598842,0.00174398,0.61348523,1.55603893,2.94569478,1.28240670,0.49599689,0.01972596,0.14334366
-2.15807904,4.21339729,0.00181348,0.62605364,1.50873702,2.87693766,1.30478712,0.50526721,0.02006920,0.14235683
-2.15207604,4.17443712,0.00188522,0.63663065,1.46167043,2.80683594,1.32432692,0.51263462,0.02034349,0.14136697
-2.14607304,4.12928960,0.00195901,0.64507983,1.41524082,2.73596718,1.34063340,0.51802025,0.02054400,0.14037021
-2.14007004,4.07820516,0.00203478,0.65133456,1.36976119,2.66481075,1.35338949,0.52140697,0.02066818,0.13936116
-2.13406703,4.02152424,0.00211265,0.65540434,1.32546001,2.59375516,1.36237159,0.52284317,0.02071573,0.13833418
-2.12806403,3.95969772,0.00219286,0.65737902,1.28248881,2.52310956,1.36746563,0.52244464,0.02068870,0.13728457
-2.12206103,3.89330462,0.00227581,0.65743047,1.24093232,2.45311848,1.36868041,0.52039429,0.02059138,0.13620976
-2.11605803,3.82306556,0.00236199,0.65581158,1.20082038,2.38397853,1.36615750,0.51693961,0.02043016,0.13511037
-2.11005503,3.74985055,0.00245193,0.65285243,1.16214104,2.31585587,1.36017680,0.51238786,0.02021334,0.13399088
-2.10405203,3.67467997,0.00254623,0.64895355,1.12485380,2.24890331,1.35115743,0.50709906,0.01995082,0.13286021
-2.09804902,3.59871804,0.00264539,0.64457640,1.08890247,2.18327590,1.33965343,0.50147699,0.01965378,0.13173182
-2.09204602,3.52325827,0.00274987,0.64023128,1.05422695,2.11914414,1.32634405,0.49595822,0.01933428,0.13062351
-2.08604302,3.44970109,0.00285994,0.63646293,1.02077337,2.05670402,1.31201894,0.49099987,0.01900483,0.12955694
-2.08004002,3.37952392,0.00297569,0.63383429,0.98850228,1.99618348,1.29755821,0.48706597,0.01867797,0.12855674
-2.07403702,3.31424466,0.00309692,0.63290886,0.95739459,1.93784486,1.28390817,0.48461330,0.01836580,0.12764940
-2.06803402,3.25537972,0.00322315,0.63423222,0.92745515,1.88198346,1.27205324,0.48407676,0.01807957,0.12686197
-2.06203102,3.20439802,0.00335352,0.63831329,0.89871399,1.82892219,1.26298509,0.48585501,0.01782927,0.12622063
-2.05602801,3.16267276,0.00348686,0.64560609,0.87122532,1.77900282,1.25766991,0.49029669,0.01762332,0.12574914
-2.05002501,3.13143278,0.00362159,0.65649238,0.84506457,1.73257433,1.25701518,0.49768766,0.01746823,0.12546742
-2.04402201,3.11171551,0.00375583,0.67126608,0.82032374,1.68997902,1.26183687,0.50823981,0.01736843,0.12539019
-2.03801901,3.10432344,0.00388735,0.69011989,0.79710537,1.65153713,1.27282859,0.52208175,0.01732612,0.12552586
-2.03201601,3.10978598,0.00401369,0.71313464,0.77551567,1.61753083,1.29053374,0.53925168,0.01734123,0.12587560
-2.02601301,3.12832859,0.00413219,0.74027197,0.75565709,1.58818843,1.31532182,0.55969291,0.01741146,0.12643277
-2.02001001,3.15985050,0.00424010,0.77137057,0.73762087,1.56366961,1.34737002,0.58325210,0.01753239,0.12718275
-2.01400700,3.20391246,0.00433465,0.80614628,0.72147985,1.54405243,1.38665075,0.60968045,0.01769769,0.12810297
-2.00800400,3.25973532,0.00441316,0.84419632,0.70728200,1.52932282,1.43292602,0.63863795,0.01789939,0.12916350
-2.00200100,3.32621000,0.00447316,0.88500748,0.69504500,1.51936713,1.48574880,0.66970061,0.01812817,0.13032781
-1.99599800,3.40191895,0.00451247,0.92796828,0.68475202,1.51396814,1.54447184,0.70237058,0.01837376,0.13155391
-1.98999500,3.48516877,0.00452929,0.97238477,0.67634903,1.51280485,1.60826350,0.73608901,0.01862533,0.13279577
-1.98399200,3.57403320,0.00452227,1.01749957,0.66974374,1.51545618,1.67613047,0.77025118,0.01887184,0.13400486
-1.97798899,3.66640529,0.00449061,1.06251357,0.66480619,1.52140853,1.74694648,0.80422366,0.01910252,0.13513191
-1.97198599,3.76005719,0.00443406,1.10660968,0.66137097,1.53006711,1.81948622,0.83736281,0.01930717,0.13612865
-1.96598299,3.85270539,0.00435293,1.14897772,0.65924108,1.54077049,1.89246312,0.86903418,0.01947658,0.13694965
-1.95997999,3.94207947,0.00424814,1.18883962,0.65819316,1.55280818,1.96456976,0.89863203,0.01960280,0.13755402
-1.95397699,4.02599155,0.00412113,1.22547414,0.65798392,1.56544029,2.03451923,0.92559832,0.01967939,0.13790700
-1.94797399,4.10240411,0.00397385,1.25823992,0.65835751,1.57791884,2.10108602,0.94944046,0.01970165,0.13798139
-1.94197099,4.16949353,0.00380869,1.28659618,0.65905349,1.58950979,2.16314457,0.96974722,0.01966675,0.13775878
-1.93596798,4.22570682,0.00362835,1.31012021,0.65981512,1.59951487,2.21970426,0.98620197,0.01957377,0.13723043
-1.92996498,4.26980942,0.00343584,1.32852085,0.66039747,1.60729256,2.26993917,0.99859293,0.01942377,0.13639802
-1.92396198,4.30092217,0.00323428,1.34164755,0.66057515,1.61227720,2.31321159,1.00681990,0.01921965,0.13527390
-1.91795898,4.31854596,0.00302689,1.34949451,0.66014935,1.61399560,2.34908836,1.01089716,0.01896612,0.13388120
-1.91195598,4.32257322,0.00281680,1.35219987,0.65895366,1.61208043,2.37734946,1.01095253,0.01866949,0.13225352
-1.90595298,4.31328587,0.00260704,1.35004003,0.65685878,1.60627992,2.39798871,1.00722251,0.01833746,0.13043431
-1.89994997,4.29134000,0.00240043,1.34341916,0.65377566,1.59646354,2.41120669,1.00004378,0.01797889,0.12847601
