energy_ev,total_up,C_s_up,C_p_up,Fe_p_up,Fe_d_up,Re_p_up,Re_d_up,S_s_up,S_p_up
-3.01650825,1.87703574,0.00354773,0.06649614,0.32765811,0.85297991,0.08657682,0.82683316,0.00859954,0.08434523
-3.01050525,1.88920454,0.00358497,0.06653794,0.31532228,0.86188905,0.08278797,0.83651790,0.00862261,0.08546879
-3.00450225,1.89859964,0.00361070,0.06627776,0.30344127,0.87087587,0.07936110,0.84329001,0.00860708,0.08630060
-2.99849925,1.90527293,0.00362545,0.06573261,0.29196881,0.87989404,0.07629329,0.84727472,0.00855384,0.08685082
-2.99249625,1.90944634,0.00363003,0.06492787,0.28088570,0.88895692,0.07358661,0.84868755,0.00846511,0.08713996
-2.98649325,1.91150471,0.00362550,0.06389662,0.27019781,0.89813645,0.07124834,0.84782926,0.00834443,0.08719843
-2.98049025,1.91198426,0.00361313,0.06267873,0.25993365,0.90756064,0.06929088,0.84507857,0.00819657,0.08706580
-2.97448724,1.91155727,0.00359443,0.06131965,0.25014135,0.91740976,0.06773177,0.84088256,0.00802742,0.08678980
-2.96848424,1.91101317,0.00357106,0.05986912,0.24088551,0.92791132,0.06659343,0.83574530,0.00784379,0.08642504
-2.96248124,1.91123687,0.00354485,0.05837957,0.23224377,0.93933393,0.06590288,0.83021484,0.00765325,0.08603147
-2.95647824,1.91318455,0.00351772,0.05690457,0.22430344,0.95198013,0.06569124,0.82486904,0.00746388,0.08567271
-2.95047524,1.91785764,0.00349168,0.05549719,0.21715803,0.96617826,0.06599315,0.82030039,0.00728406,0.08541418
-2.94447224,1.92627526,0.00346877,0.05420838,0.21090395,0.98227344,0.06684591,0.81710033,0.00712221,0.08532115
-2.93846923,1.93944577,0.00345100,0.05308547,0.20563730,1.00061770,0.06828853,0.81584335,0.00698652,0.08545671
-2.93246623,1.95833772,0.00344032,0.05217077,0.20145075,1.02155936,0.07036051,0.81707119,0.00688473,0.08587971
-2.92646323,1.98385074,0.00343858,0.05150039,0.19843059,1.04543169,0.07310038,0.82127743,0.00682389,0.08664280
-2.92046023,2.01678691,0.00344742,0.05110321,0.19665390,1.07254100,0.07654410,0.82889298,0.00681016,0.08779055
-2.91445723,2.05782302,0.00346829,0.05100009,0.19618587,1.10315442,0.08072328,0.84027258,0.00684861,0.08935766
-2.90845423,2.10748424,0.00350232,0.05120340,0.19707723,1.13748736,0.08566313,0.85568282,0.00694309,0.09136748
-2.90245123,2.16612006,0.00355035,0.05171669,0.19936182,1.17569118,0.09138047,0.87529190,0.00709608,0.09383073
-2.89644822,2.23388281,0.00361280,0.05253465,0.20305437,1.21784119,0.09788161,0.89916154,0.00730867,0.09674460
-2.89044522,2.31070975,0.00368971,0.05364335,0.20814840,1.26392550,0.10516026,0.92724125,0.00758043,0.10009215
-2.88444222,2.39630927,0.00378066,0.05502063,0.21461448,1.31383517,0.11319562,0.95936530,0.00790948,0.10384214
-2.87843922,2.49015205,0.00388479,0.05663671,0.22239873,1.36735602,0.12195067,0.99525254,0.00829248,0.10794933
-2.87243622,2.59146769,0.00400077,0.05845500,0.23142179,1.42416273,0.13137082,1.03450930,0.00872471,0.11235511
-2.86643322,2.69924760,0.00412685,0.06043310,0.24157824,1.48381565,0.14138296,1.07663538,0.00920019,0.11698875
-2.86043022,2.81225444,0.00426087,0.06252379,0.25273668,1.54576080,0.15189503,1.12103314,0.00971178,0.12176883
-2.85442721,2.92903856,0.00440032,0.06467630,0.26474034,1.60933340,0.16279631,1.16701961,0.01025137,0.12660530
-2.84842421,3.04796137,0.00454239,0.06683753,0.27740860,1.67376529,0.17395819,1.21384126,0.01081004,0.13140169
-2.84242121,3.16722562,0.00468406,0.06895337,0.29053918,1.73819638,0.18523588,1.26069129,0.01137831,0.13605766
-2.83641821,3.28491207,0.00482217,0.07097001,0.30391114,1.80169005,0.19647064,1.30672879,0.01194629,0.14047173
-2.83041521,3.39902188,0.00495355,0.07283525,0.31728876,1.86325243,0.20749284,1.35109942,0.01250396,0.14454408
-2.82441221,3.50752367,0.00507507,0.07449978,0.33042603,1.92185521,0.21812557,1.39295686,0.01304134,0.14817940
-2.81840920,3.60840405,0.00518375,0.07591837,0.34307192,1.97646130,0.22818888,1.43148441,0.01354877,0.15128953
-2.81240620,3.69972011,0.00527687,0.07705096,0.35497604,2.02605279,0.23750430,1.46591614,0.01401710,0.15379600
-2.80640320,3.77965224,0.00535202,0.07786362,0.36589475,2.06966022,0.24589978,1.49555677,0.01443786,0.15563227
-2.80040020,3.84655550,0.00540719,0.07832937,0.37559738,2.10639221,0.25321456,1.51979976,0.01480346,0.15674555
-2.79439720,3.89900775,0.00544082,0.07842882,0.38387233,2.13546428,0.25930400,1.53814290,0.01510735,0.15709824
-2.78839420,3.93585282,0.00545184,0.07815063,0.39053298,2.15622594,0.26404414,1.55020107,0.01534410,0.15666891
-2.78239120,3.95623712,0.00543965,0.07749171,0.39542295,2.16818469,0.26733566,1.55571564,0.01550956,0.15545273
-2.77638819,3.95963823,0.00540416,0.07645729,0.39842070,2.17102611,0.26910729,1.55456025,0.01560084,0.15346143
-2.77038519,3.94588435,0.00534577,0.07506070,0.39944315,2.16462911,0.26931833,1.54674303,0.01561639,0.15072282
-2.76438219,3.91516391,0.00526530,0.07332302,0.39844815,2.14907553,0.26796029,1.53240498,0.01555598,0.14727973
-2.75837919,3.86802477,0.00516397,0.07127247,0.39543580,2.12465366,0.26505749,1.51181489,0.01542065,0.14318865
-2.75237619,3.80536305,0.00504333,0.06894366,0.39044845,2.09185548,0.26066670,1.48536092,0.01521265,0.13851799
-2.74637319,3.72840187,0.00490521,0.06637668,0.38356940,2.05136738,0.25487572,1.45353924,0.01493534,0.13334603
-2.74037019,3.63866089,0.00475161,0.06361608,0.37492033,2.00405492,0.24780105,1.41694018,0.01459309,0.12775869
-2.73436718,3.53791741,0.00458466,0.06070977,0.36465762,1.95094179,0.23958468,1.37623239,0.01419113,0.12184715
-2.72836418,3.42816068,0.00440658,0.05770781,0.35296764,1.89318396,0.23039024,1.33214552,0.01373542,0.11570552
-2.72236118,3.31154072,0.00421955,0.05466122,0.34006123,1.83203965,0.22039857,1.28545204,0.01323250,0.10942836
-2.71635818,3.19031354,0.00402572,0.05162087,0.32616759,1.76883635,0.20980291,1.23694872,0.01268931,0.10310852
-2.71035518,3.06678439,0.00382713,0.04863626,0.31152780,1.70493586,0.19880395,1.18743823,0.01211307,0.09683497
-2.70435218,2.94325095,0.00362570,0.04575450,0.29638825,1.64169867,0.18760488,1.13771155,0.01151113,0.09069095
-2.69834917,2.82194811,0.00342319,0.04301940,0.28099417,1.58044865,0.17640657,1.08853136,0.01089079,0.08475231
-2.69234617,2.70499594,0.00322122,0.04047054,0.26558354,1.52243941,0.16540318,1.04061694,0.01025922,0.07908623
-2.68634317,2.59435240,0.00302120,0.03814267,0.25038154,1.46882317,0.15477807,0.99463095,0.00962333,0.07375019
-2.68034017,2.49177183,0.00282441,0.03606506,0.23559573,1.42062318,0.14470040,0.95116813,0.00898966,0.06879129
-2.67433717,2.39877046,0.00263196,0.03426119,0.22141202,1.37871053,0.13532224,0.91074624,0.00836428,0.06424587
-2.66833417,2.31659948,0.00244481,0.03274842,0.20799169,1.34378581,0.12677637,0.87379930,0.00775279,0.06013951
-2.66233117,2.24622632,0.00226378,0.03153794,0.19546922,1.31636624,0.11917467,0.84067318,0.00716017,0.05648724
-2.65632816,2.18832423,0.00208959,0.03063479,0.18395125,1.29677856,0.11260716,0.81162346,0.00659083,0.05329410
-2.65032516,2.14327038,0.00192284,0.03003802,0.17351639,1.28515757,0.10714164,0.78681553,0.00604851,0.05055590
-2.64432216,2.11115191,0.00176402,0.02974100,0.16421593,1.28145055,0.10282380,0.76632683,0.00553632,0.04826017
-2.63831916,2.09177975,0.00161356,0.02973180,0.15607530,1.28542697,0.09967783,0.75015092,0.00505670,0.04638730
-2.63231616,2.08470931,0.00147179,0.02999368,0.14909627,1.29669334,0.09770737,0.73820329,0.00461147,0.04491177
-2.62631316,2.08926723,0.00133895,0.03050565,0.14325960,1.31471242,0.09689687,0.73032858,0.00420180,0.04380341
-2.62031016,2.10458317,0.00121522,0.03124310,0.13852812,1.33882618,0.09721314,0.72630888,0.00382829,0.04302878
-2.61430715,2.12962540,0.00110069,0.03217845,0.13485005,1.36828152,0.09860715,0.72587289,0.00349096,0.04255237
-2.60830415,2.16323894,0.00099538,0.03328188,0.13216248,1.40225804,0.10101599,0.72870549,0.00318930,0.04233789
-2.60230115,2.20418497,0.00089923,0.03452198,0.13039478,1.43989657,0.10436500,0.73445752,0.00292234,0.04234932
-2.59629815,2.25118005,0.00081208,0.03586651,0.12947193,1.48032769,0.10856994,0.74275532,0.00268867,0.04255186
-2.59029515,2.30293396,0.00073372,0.03728308,0.12931756,1.52269899,0.11353929,0.75320986,0.00248652,0.04291277
-2.58429215,2.35818480,0.00066386,0.03873979,0.12985673,1.56620032,0.11917653,0.76542510,0.00231382,0.04340192
-2.57828914,2.41573046,0.00060210,0.04020589,0.13101829,1.61008594,0.12538254,0.77900550,0.00216823,0.04399224
-2.57228614,2.47445531,0.00054804,0.04165234,0.13273681,1.65369300,0.13205788,0.79356238,0.00204725,0.04465991
-2.56628314,2.53335164,0.00050117,0.04305231,0.13495403,1.69645567,0.13910505,0.80871923,0.00194825,0.04538444
-2.56028014,2.59153531,0.00046097,0.04438164,0.13761980,1.73791458,0.14643067,0.82411583,0.00186855,0.04614850
-2.55427714,2.64825553,0.00042687,0.04561923,0.14069262,1.77772152,0.15394750,0.83941135,0.00180546,0.04693771
-2.54827414,2.70289880,0.00039828,0.04674728,0.14413963,1.81563923,0.16157623,0.85428643,0.00175638,0.04774027
-2.54227114,2.75498753,0.00037462,0.04775153,0.14793624,1.85153692,0.16924703,0.86844457,0.00171880,0.04854648
-2.53626813,2.80417392,0.00035530,0.04862140,0.15206539,1.88538178,0.17690076,0.88161289,0.00169039,0.04934836
-2.53026513,2.85022995,0.00033976,0.04935000,0.15651644,1.91722727,0.18448987,0.89354257,0.00166903,0.05013913
-2.52426213,2.89303453,0.00032746,0.04993414,0.16128392,1.94719908,0.19197885,0.90400921,0.00165283,0.05091286
-2.51825913,2.93255876,0.00031790,0.05037421,0.16636605,1.97547968,0.19934430,0.91281325,0.00164019,0.05166407
-2.51225613,2.96885064,0.00031065,0.05067402,0.17176318,2.00229229,0.20657453,0.91978062,0.00162976,0.05238755
-2.50625313,3.00201995,0.00030529,0.05084058,0.17747626,2.02788549,0.21366883,0.92476386,0.00162051,0.05307821
-2.50025013,3.03222456,0.00030150,0.05088385,0.18350538,2.05251897,0.22063628,0.92764346,0.00161172,0.05373109
-2.49424712,3.05965858,0.00029898,0.05081640,0.18984838,2.07645151,0.22749432,0.92832983,0.00160294,0.05434146
-2.48824412,3.08454317,0.00029752,0.05065306,0.19649973,2.09993133,0.23426705,0.92676534,0.00159400,0.05490509
-2.48224112,3.10711997,0.00029694,0.05041058,0.20344964,2.12318947,0.24098331,0.92292667,0.00158502,0.05541855
-2.47623812,3.12764731,0.00029712,0.05010720,0.21068336,2.14643601,0.24767480,0.91682698,0.00157634,0.05587959
-2.47023512,3.14639886,0.00029800,0.04976222,0.21818087,2.16985902,0.25437409,0.90851789,0.00156852,0.05628764
-2.46423212,3.16366411,0.00029954,0.04939558,0.22591675,2.19362596,0.26111283,0.89809082,0.00156230,0.05664417
-2.45822911,3.17975014,0.00030174,0.04902738,0.23386035,2.21788678,0.26792009,0.88567759,0.00155858,0.05695315
-2.45222611,3.19498362,0.00030464,0.04867743,0.24197619,2.24277806,0.27482093,0.87144997,0.00155839,0.05722141
-2.44622311,3.20971234,0.00030829,0.04836480,0.25022453,2.26842746,0.28183530,0.85561809,0.00156284,0.05745886
-2.44022011,3.22430522,0.00031276,0.04810728,0.25856206,2.29495752,0.28897717,0.83842746,0.00157310,0.05767865
-2.43421711,3.23915020,0.00031815,0.04792098,0.26694262,2.32248817,0.29625401,0.82015478,0.00159039,0.05789718
-2.42821411,3.25464929,0.00032454,0.04781983,0.27531802,2.35113726,0.30366656,0.80110236,0.00161591,0.05813395
-2.42221111,3.27121047,0.00033203,0.04781519,0.28363871,2.38101870,0.31120882,0.78159137,0.00165085,0.05841126
-2.41620810,3.28923636,0.00034073,0.04791542,0.29185444,2.41223794,0.31886824,0.76195418,0.00169635,0.05875376
-2.41020510,3.30910995,0.00035073,0.04812554,0.29991475,2.44488492,0.32662612,0.74252599,0.00175348,0.05918786
-2.40420210,3.33117782,0.00036213,0.04844703,0.30776937,2.47902467,0.33445801,0.72363597,0.00182324,0.05974102
-2.39819910,3.35573176,0.00037502,0.04887753,0.31536845,2.51468629,0.34233430,0.70559853,0.00190651,0.06044099
-2.39219610,3.38298983,0.00038947,0.04941087,0.32266266,2.55185094,0.35022067,0.68870478,0.00200404,0.06131488
-2.38619310,3.41307795,0.00040557,0.05003700,0.32960331,2.59043986,0.35807865,0.67321476,0.00211647,0.06238828
-2.38019010,3.44601353,0.00042338,0.05074220,0.33614227,2.63030340,0.36586606,0.65935064,0.00224428,0.06368438
-2.37418709,3.48169221,0.00044295,0.05150933,0.34223205,2.67121219,0.37353747,0.64729128,0.00238781,0.06522307
-2.36818409,3.51987890,0.00046433,0.05231822,0.34782584,2.71285128,0.38104457,0.63716820,0.00254723,0.06702014
-2.36218109,3.56020420,0.00048756,0.05314620,0.35287774,2.75481826,0.38833661,0.62906336,0.00272256,0.06908659
-2.35617809,3.60216666,0.00051266,0.05396873,0.35734310,2.79662569,0.39536075,0.62300857,0.00291365,0.07142799
-2.35017509,3.64514133,0.00053965,0.05476011,0.36117902,2.83770846,0.40206251,0.61898660,0.00312019,0.07404405
-2.34417209,3.68839451,0.00056854,0.05549423,0.36434512,2.87743576,0.40838622,0.61693405,0.00334170,0.07692831
-2.33816908,3.73110428,0.00059933,0.05614543,0.36680439,2.91512765,0.41427562,0.61674548,0.00357755,0.08006801
-2.33216608,3.77238583,0.00063204,0.05668926,0.36852427,2.95007528,0.41967442,0.61827888,0.00382695,0.08344411
-2.32616308,3.81132076,0.00066666,0.05710331,0.36947782,2.98156418,0.42452708,0.62136207,0.00408897,0.08703146
-2.32016008,3.84698876,0.00070320,0.05736788,0.36964492,3.00889922,0.42877949,0.62579969,0.00436253,0.09079922
-2.31415708,3.87850024,0.00074170,0.05746659,0.36901348,3.03143026,0.43237990,0.63138051,0.00464642,0.09471131
-2.30815408,3.90502837,0.00078217,0.05738692,0.36758059,3.04857704,0.43527976,0.63788474,0.00493930,0.09872712
-2.30215108,3.92583907,0.00082469,0.05712051,0.36535354,3.05985217,0.43743467,0.64509111,0.00523973,0.10280228
-2.29614807,3.94031757,0.00086933,0.05666336,0.36235059,3.06488110,0.43880521,0.65278326,0.00554613,0.10688957
-2.29014507,3.94799041,0.00091619,0.05601585,0.35860160,3.06341814,0.43935796,0.66075549,0.00585684,0.11093992
-2.28414207,3.94854220,0.00096542,0.05518262,0.35414839,3.05535797,0.43906623,0.66881759,0.00617011,0.11490353
-2.27813907,3.94182654,0.00101717,0.05417227,0.34904478,3.04074213,0.43791096,0.67679856,0.00648409,0.11873097
-2.27213607,3.92787097,0.00107164,0.05299694,0.34335651,3.01976056,0.43588145,0.68454940,0.00679687,0.12237443
-2.26613307,3.90687616,0.00112905,0.05167182,0.33716082,2.99274821,0.43297598,0.69194480,0.00710651,0.12578883
-2.26013007,3.87920979,0.00118962,0.05021450,0.33054593,2.96017729,0.42920244,0.69888384,0.00741098,0.12893309
-2.25412706,3.84539569,0.00125362,0.04864438,0.32361035,2.92264572,0.42457879,0.70528988,0.00770829,0.13177121
-2.24812406,3.80609910,0.00132127,0.04698196,0.31646201,2.88086234,0.41913345,0.71110955,0.00799640,0.13427333
-2.24212106,3.76210882,0.00139283,0.04524826,0.30921744,2.83562994,0.41290545,0.71631124,0.00827332,0.13641672
-2.23611806,3.71431719,0.00146850,0.04346416,0.30200072,2.78782660,0.40594460,0.72088297,0.00853711,0.13818654
-2.23011506,3.66369864,0.00154846,0.04164990,0.29494244,2.73838614,0.39831127,0.72482995,0.00878589,0.13957647
-2.22411206,3.61128739,0.00163282,0.03982461,0.28817863,2.68827838,0.39007609,0.72817187,0.00901788,0.14058914
-2.21810905,3.55815503,0.00172166,0.03800598,0.28184944,2.63848945,0.38131937,0.73093997,0.00923144,0.14123629
-2.21210605,3.50538819,0.00181495,0.03620995,0.27609781,2.59000267,0.37213020,0.73317421,0.00942507,0.14153866
-2.20610305,3.45406673,0.00191258,0.03445059,0.27106787,2.54378026,0.36260533,0.73492026,0.00959742,0.14152568
-2.20010005,3.40524251,0.00201437,0.03273997,0.26690316,2.50074573,0.35284776,0.73622672,0.00974736,0.14123476
-2.19409705,3.35991899,0.00212001,0.03108820,0.26374456,2.46176737,0.34296496,0.73714246,0.00987395,0.14071044
-2.18809405,3.31903170,0.00222912,0.02950348,0.26172794,2.42764261,0.33306699,0.73771411,0.00997646,0.14000320
-2.18209105,3.28342961,0.00234122,0.02799219,0.26098156,2.39908337,0.32326424,0.73798387,0.01005439,0.13916808
-2.17608804,3.25385781,0.00245576,0.02655907,0.26162315,2.37670246,0.31366519,0.73798758,0.01010749,0.13826315
-2.17008504,3.23094148,0.00257213,0.02520738,0.26375680,2.36100127,0.30437391,0.73775321,0.01013574,0.13734777
-2.16408204,3.21517155,0.00268967,0.02393907,0.26746973,2.35235868,0.29548774,0.73729967,0.01013936,0.13648093
-2.15807904,3.20689247,0.00280770,0.02275492,0.27282892,2.35102169,0.28709493,0.73663617,0.01011881,0.13571941
-2.15207604,3.20629240,0.00292555,0.02165479,0.27987789,2.35709802,0.27927254,0.73576198,0.01007480,0.13511617
-2.14607304,3.21339621,0.00304256,0.02063767,0.28863360,2.37055083,0.27208451,0.73466672,0.01000828,0.13471871
-2.14007004,3.22806170,0.00315812,0.01970186,0.29908374,2.39119605,0.26558023,0.73333106,0.00992045,0.13456773
-2.13406703,3.24997937,0.00327172,0.01884507,0.31118440,2.41870254,0.25979330,0.73172795,0.00981275,0.13469591
-2.12806403,3.27867582,0.00338289,0.01806452,0.32485842,2.45259523,0.25474095,0.72982417,0.00968682,0.13512699
-2.12206103,3.31352089,0.00349128,0.01735699,0.33999438,2.49226132,0.25042374,0.72758220,0.00954456,0.13587517
-2.11605803,3.35373858,0.00359663,0.01671893,0.35644642,2.53695964,0.24682583,0.72496232,0.00938807,0.13694469
-2.11005503,3.39842127,0.00369877,0.01614650,0.37403497,2.58583291,0.24391573,0.72192471,0.00921963,0.13832982
-2.10405203,3.44654716,0.00379762,0.01563564,0.39254836,2.63792268,0.24164735,0.71843169,0.00904170,0.14001500
-2.09804902,3.49700029,0.00389314,0.01518216,0.41174535,2.69218671,0.23996156,0.71444971,0.00885688,0.14197532
-2.09204602,3.54859271,0.00398536,0.01478176,0.43135867,2.74751819,0.23878795,0.70995112,0.00866785,0.14417721
-2.08604302,3.60008815,0.00407431,0.01443017,0.45109928,2.80276650,0.23804689,0.70491577,0.00847738,0.14657927
-2.08004002,3.65022671,0.00415998,0.01412318,0.47066158,2.85675889,0.23765176,0.69933212,0.00828824,0.14913335
-2.07403702,3.69774996,0.00424235,0.01385680,0.48972918,2.90832272,0.23751126,0.69319814,0.00810316,0.15178563
-2.06803402,3.74142595,0.00432130,0.01362729,0.50798134,2.95630768,0.23753175,0.68652180,0.00792479,0.15447797
-2.06203102,3.78007378,0.00439661,0.01343131,0.52509971,2.99960768,0.23761959,0.67932131,0.00775565,0.15714913
-2.05602801,3.81258733,0.00446798,0.01326603,0.54077550,3.03718205,0.23768334,0.67162514,0.00759809,0.15973624
-2.05002501,3.83795780,0.00453497,0.01312917,0.55471656,3.06807560,0.23763589,0.66347187,0.00745426,0.16217615
-2.04402201,3.85529484,0.00459704,0.01301918,0.56665452,3.09143755,0.23739637,0.65491001,0.00732607,0.16440685
-2.03801901,3.86384611,0.00465354,0.01293524,0.57635155,3.10653879,0.23689185,0.64599779,0.00721518,0.16636890
-2.03201601,3.86301482,0.00470379,0.01287738,0.58360676,3.11278744,0.23605884,0.63680295,0.00712305,0.16800679
-2.02601301,3.85237517,0.00474704,0.01284650,0.58826182,3.10974240,0.23484451,0.62740270,0.00705088,0.16927026
-2.02001001,3.83168525,0.00478257,0.01284442,0.59020592,3.09712468,0.23320767,0.61788356,0.00699970,0.17011556
-2.01400700,3.80089707,0.00480971,0.01287383,0.58937959,3.07482612,0.23111944,0.60834136,0.00697040,0.17050663
-2.00800400,3.76016328,0.00482792,0.01293829,0.58577751,3.04291534,0.22856366,0.59888104,0.00696375,0.17041605
-2.00200100,3.70984022,0.00483678,0.01304215,0.57944999,3.00164057,0.22553703,0.58961637,0.00698049,0.16982591
-1.99599800,3.65048674,0.00483607,0.01319045,0.57050315,2.95142893,0.22204894,0.58066933,0.00702138,0.16872843
-1.98999500,3.58285856,0.00482582,0.01338881,0.55909763,2.89288212,0.21812104,0.57216918,0.00708722,0.16712636
-1.98399200,3.50789768,0.00480630,0.01364322,0.54544599,2.82676803,0.21378651,0.56425098,0.00717894,0.16503310
-1.97798899,3.42671689,0.00477802,0.01395990,0.52980855,2.75400837,0.20908913,0.55705367,0.00729757,0.16247252
-1.97198599,3.34057914,0.00474179,0.01434507,0.51248807,2.67566220,0.20408205,0.55071746,0.00744431,0.15947851
-1.96598299,3.25087210,0.00469863,0.01480472,0.49382311,2.59290551,0.19882639,0.54538081,0.00762047,0.15609422
-1.95997999,3.15907826,0.00464979,0.01534441,0.47418029,2.50700709,0.19338960,0.54117670,0.00782743,0.15237102
-1.95397699,3.06674109,0.00459668,0.01596899,0.45394581,2.41930130,0.18784373,0.53822869,0.00806662,0.14836718
-1.94797399,2.97542823,0.00454084,0.01668239,0.43351621,2.33115809,0.18226350,0.53664655,0.00833938,0.14414632
-1.94197099,2.88669251,0.00448387,0.01748745,0.41328874,2.24395124,0.17672439,0.53652189,0.00864687,0.13977578
-1.93596798,2.80203205,0.00442737,0.01838565,0.39365163,2.15902556,0.17130056,0.53792380,0.00898995,0.13532472
-1.92996498,2.72285058,0.00437290,0.01937701,0.37497448,2.07766397,0.16606293,0.54089481,0.00936902,0.13086229
-1.92396198,2.65041928,0.00432185,0.02045996,0.35759904,2.00105554,0.16107721,0.54544738,0.00978388,0.12645574
-1.91795898,2.58584139,0.00427548,0.02163121,0.34183064,1.93026540,0.15640206,0.55156103,0.01023358,0.12216862
-1.91195598,2.53002076,0.00423481,0.02288570,0.32793055,1.86620748,0.15208751,0.55918029,0.01071630,0.11805909
-1.90595298,2.48363542,0.00420057,0.02421663,0.31610942,1.80962105,0.14817342,0.56821363,0.01122920,0.11417845
-1.89994997,2.44711712,0.00417322,0.02561540,0.30652206,1.76105170,0.14468834,0.57853350,0.01176837,0.11056989
-1.89394697,2.42063764,0.00415289,0.02707172,0.29926367,1.72083761,0.14164858,0.58997735,0.01232878,0.10726741
-1.88794397,2.40410234,0.00413941,0.02857367,0.29436760,1.68910144,0.13905766,0.60234983,0.01290426,0.10429520
-1.88194097,2.39715140,0.00413227,0.03010782,0.29180481,1.66574830,0.13690609,0.61542602,0.01348755,0.10166717
-1.87593797,2.39916876,0.00413068,0.03165936,0.29148501,1.65046993,0.13517152,0.62895566,0.01407041,0.09938688
-1.86993497,2.40929879,0.00413354,0.03321229,0.29325948,1.64275513,0.13381933,0.64266823,0.01464376,0.09744775
-1.86393197,2.42647022,0.00413955,0.03474957,0.29692550,1.64190606,0.13280352,0.65627887,0.01519791,0.09583356
-1.85792896,2.44942694,0.00414718,0.03625339,0.30223233,1.64706038,0.13206809,0.66949480,0.01572277,0.09451928
-1.85192596,2.47676470,0.00415474,0.03770540,0.30888861,1.65721824,0.13154864,0.68202232,0.01620818,0.09347209
-1.84592296,2.50697298,0.00416047,0.03908697,0.31657095,1.67127381,0.13117431,0.69357405,0.01664424,0.09265267
-1.83991996,2.53848071,0.00416253,0.04037953,0.32493347,1.68805009,0.13087004,0.70387627,0.01702160,0.09201666
-1.83391696,2.56970454,0.00415912,0.04156493,0.33361815,1.70633628,0.13055888,0.71267623,0.01733186,0.09151629
-1.82791396,2.59909832,0.00414847,0.04262576,0.34226548,1.72492637,0.13016450,0.71974923,0.01756787,0.09110212
-1.82191096,2.62520204,0.00412897,0.04354580,0.35052529,1.74265768,0.12961362,0.72490522,0.01772406,0.09072475
-1.81590795,2.64668880,0.00409917,0.04431041,0.35806726,1.75844832,0.12883849,0.72799479,0.01779672,0.09033667
-1.80990495,2.66240797,0.00405784,0.04490700,0.36459082,1.77133187,0.12777908,0.72891431,0.01778419,0.08989395
-1.80390195,2.67142317,0.00400403,0.04532540,0.36983414,1.78048841,0.12638506,0.72761016,0.01768704,0.08935782
-1.79789895,2.67304346,0.00393706,0.04555833,0.37358173,1.78527044,0.12461752,0.72408165,0.01750818,0.08869620
-1.79189595,2.66684649,0.00385661,0.04560170,0.37567059,1.78522280,0.12245022,0.71838269,0.01725280,0.08788482
-1.78589295,2.65269262,0.00376267,0.04545496,0.37599446,1.78009578,0.11987041,0.71062202,0.01692839,0.08690825
-1.77988994,2.63072935,0.00365559,0.04512130,0.37450617,1.76985071,0.11687921,0.70096188,0.01654449,0.08576054
-1.77388694,2.60138555,0.00353604,0.04460780,0.37121789,1.75465789,0.11349153,0.68961511,0.01611256,0.08444549
-1.76788394,2.56535578,0.00340501,0.04392540,0.36619932,1.73488683,0.10973546,0.67684070,0.01564559,0.08297658
-1.76188094,2.52357493,0.00326376,0.04308881,0.35957388,1.71108902,0.10565127,0.66293792,0.01515782,0.08137660
-1.75587794,2.47718429,0.00311381,0.04211625,0.35151307,1.68397410,0.10129003,0.64823903,0.01466427,0.07967678
-1.74987494,2.42749018,0.00295688,0.04102908,0.34222924,1.65438020,0.09671191,0.63310091,0.01418034,0.07791570
-1.74387194,2.37591677,0.00279482,0.03985129,0.33196703,1.62323981,0.09198420,0.61789583,0.01372136,0.07613780
-1.73786893,2.32395507,0.00262960,0.03860888,0.32099394,1.59154246,0.08717926,0.60300156,0.01330207,0.07439175
-1.73186593,2.27310996,0.00246320,0.03732916,0.30959025,1.56029598,0.08237232,0.58879132,0.01293622,0.07272848
-1.72586293,2.22484766,0.00229759,0.03604001,0.29803893,1.53048781,0.07763943,0.57562377,0.01263615,0.07119928
-1.71985993,2.18054565,0.00213467,0.03476907,0.28661572,1.50304806,0.07305542,0.56383351,0.01241239,0.06985369
-1.71385693,2.14144703,0.00197622,0.03354295,0.27557995,1.47881594,0.06869209,0.55372240,0.01227331,0.06873759
-1.70785393,2.10862140,0.00182387,0.03238653,0.26516636,1.45851091,0.06461673,0.54555195,0.01222495,0.06789135
-1.70185093,2.08293353,0.00167907,0.03132228,0.25557820,1.44270967,0.06089081,0.53953722,0.01227077,0.06734822
-1.69584792,2.06502122,0.00154308,0.03036968,0.24698194,1.43183010,0.05756915,0.53584228,0.01241158,0.06713306
-1.68984492,2.05528311,0.00141692,0.02954488,0.23950369,1.42612251,0.05469935,0.53457748,0.01264555,0.06726138
-1.68384192,2.05387663,0.00130143,0.02886034,0.23322735,1.42566857,0.05232161,0.53579858,0.01296829,0.06773880
-1.67783892,2.06072613,0.00119721,0.02832484,0.22819460,1.43038788,0.05046882,0.53950778,0.01337306,0.06856096
-1.67183592,2.07554066,0.00110469,0.02794349,0.22440666,1.44005155,0.04916702,0.54565647,0.01385098,0.06971390
-1.66583292,2.09784011,0.00102414,0.02771802,0.22182748,1.45430221,0.04843605,0.55414974,0.01439141,0.07117481
-1.65982991,2.12698881,0.00095565,0.02764715,0.22038846,1.47267925,0.04829037,0.56485225,0.01498237,0.07291325
-1.65382691,2.16223441,0.00089920,0.02772715,0.21999410,1.49464815,0.04874002,0.57759525,0.01561095,0.07489264
