energy_ev,total_up,Rh_p_up,Rh_d_up,Se_s_up,Se_p_up,Si_p_up,Si_d_up
-4.30115058,8.00355887,1.86045553,5.27106737,0.08950492,2.41770360,0.82118611,0.00000000
-4.29514757,8.33739524,1.95603601,5.50506229,0.09046233,2.51032406,0.83688856,0.00000000
-4.28914457,8.67076135,2.05089356,5.74255685,0.09113957,2.60016621,0.84876719,0.00000000
-4.28314157,9.00250048,2.14413579,5.98316727,0.09151798,2.68661860,0.85670647,0.00000000
-4.27713857,9.33141034,2.23482844,6.22644055,0.09158798,2.76907913,0.86066012,0.00000000
-4.27113557,9.65616246,2.32200035,6.47178046,0.09134865,2.84694591,0.86064895,0.00000000
-4.26513257,9.97522408,2.40465142,6.71837472,0.09080699,2.91960921,0.85675690,0.00000000
-4.25912956,10.28678868,2.48176378,6.96512868,0.08997697,2.98644571,0.84912528,0.00000000
-4.25312656,10.58872161,2.55231629,7.21061066,0.08887837,3.04681613,0.83794583,0.00000000
-4.24712356,10.87852580,2.61530234,7.45301361,0.08753549,3.10006686,0.82345273,0.00000000
-4.24112056,11.15333239,2.66975053,7.69013729,0.08597587,3.14553619,0.80591410,0.00000000
-4.23511756,11.40991899,2.71474779,7.91939387,0.08422900,3.18256533,0.78562343,0.00000000
-4.22911456,11.64475710,2.74946392,8.13783870,0.08232507,3.21051390,0.76289115,0.00000000
-4.22311156,11.85408838,2.77317686,8.34222664,0.08029395,3.22877950,0.73803678,0.00000000
-4.21710855,12.03402748,2.78529731,8.52909271,0.07816423,3.23682034,0.71138194,0.00000000
-4.21110555,12.18068772,2.78539179,8.69485441,0.07596254,3.23418003,0.68324426,0.00000000
-4.20510255,12.29032406,2.77320285,8.83593167,0.07371306,3.22051291,0.65393253,0.00000000
-4.19909955,12.35948677,2.74866542,8.94887920,0.07143724,3.19560886,0.62374283,0.00000000
-4.19309655,12.38517836,2.71191842,9.03052506,0.06915372,3.15941583,0.59295589,0.00000000
-4.18709355,12.36500582,2.66331084,9.07810890,0.06687849,3.11205904,0.56183538,0.00000000
-4.18109055,12.29732021,2.60340193,9.08941286,0.06462512,3.05385537,0.53062708,0.00000000
-4.17508754,12.18133642,2.53295522,9.06287859,0.06240524,2.98532232,0.49955873,0.00000000
-4.16908454,12.01722647,2.45292660,8.99770436,0.06022903,2.90718058,0.46884040,0.00000000
-4.16308154,11.80618128,2.36444664,8.89391703,0.05810580,2.82035016,0.43866514,0.00000000
-4.15707854,11.55043716,2.26879796,8.75241516,0.05604457,2.72593985,0.40920988,0.00000000
-4.15107554,11.25326524,2.16738835,8.57498053,0.05405467,2.62523049,0.38063622,0.00000000
-4.14507254,10.91892360,2.06172065,8.36425737,0.05214631,2.51965255,0.35309123,0.00000000
-4.13906953,10.55257360,1.95336047,8.12369949,0.05033099,2.41075887,0.32670807,0.00000000
-4.13306653,10.16016371,1.84390283,7.85748771,0.04862195,2.30019355,0.30160632,0.00000000
-4.12706353,9.74828523,1.73493885,7.57042061,0.04703438,2.18965810,0.27789217,0.00000000
-4.12106053,9.32400551,1.62802343,7.26778310,0.04558562,2.08087593,0.25565837,0.00000000
-4.11505753,8.89468500,1.52464485,6.95519813,0.04429515,1.97555633,0.23498400,0.00000000
-4.10905453,8.46778481,1.42619709,6.63846725,0.04318450,1.87535895,0.21593413,0.00000000
-4.10305153,8.05067180,1.33395537,6.32340606,0.04227697,1.78185968,0.19855936,0.00000000
-4.09704852,7.65042752,1.24905541,6.01568061,0.04159726,1.69651885,0.18289540,0.00000000
-4.09104552,7.27366756,1.17247669,5.72065050,0.04117103,1.62065225,0.16896262,0.00000000
-4.08504252,6.92637652,1.10502981,5.44322381,0.04102421,1.55540566,0.15676569,0.00000000
-4.07903952,6.61376356,1.04734798,5.18772862,0.04118241,1.50173324,0.14629339,0.00000000
-4.07303652,6.34014232,0.99988261,4.95780477,0.04167009,1.46038008,0.13751851,0.00000000
-4.06703352,6.10883816,0.96290279,4.75631892,0.04250980,1.43186922,0.13039791,0.00000000
-4.06103052,5.92212470,0.93649847,4.58530492,0.04372135,1.41649326,0.12487291,0.00000000
-4.05502751,5.78119078,0.92058719,4.44593069,0.04532103,1.41431070,0.12086974,0.00000000
-4.04902451,5.68613817,0.91492390,4.33849193,0.04732083,1.42514705,0.11830035,0.00000000
-4.04302151,5.63600925,0.91911386,4.26243231,0.04972776,1.44860082,0.11706339,0.00000000
-4.03701851,5.62884347,0.93262805,4.21638867,0.05254323,1.48405423,0.11704556,0.00000000
-4.03101551,5.66176050,0.95482085,4.19825957,0.05576267,1.53068856,0.11812307,0.00000000
-4.02501251,5.73106733,0.98494971,4.20529458,0.05937515,1.58750402,0.12016352,0.00000000
-4.01900950,5.83238612,1.02219613,4.23420122,0.06336328,1.65334369,0.12302787,0.00000000
-4.01300650,5.96079878,1.06568784,4.28126616,0.06770329,1.72692112,0.12657281,0.00000000
-4.00700350,6.11100423,1.11452129,4.34248668,0.07236526,1.80685114,0.13065313,0.00000000
-4.00100050,6.27748361,1.16778424,4.41370835,0.07731360,1.89168299,0.13512439,0.00000000
-3.99499750,6.45466840,1.22457762,4.49076447,0.08250769,1.97993511,0.13984556,0.00000000
-3.98899450,6.63710668,1.28403630,4.56961311,0.08790277,2.07013061,0.14468174,0.00000000
-3.98299150,6.81962233,1.34534803,4.64646707,0.09345089,2.16083243,0.14950680,0.00000000
-3.97698849,6.99746228,1.40777019,4.71791303,0.09910212,2.25067729,0.15420583,0.00000000
-3.97098549,7.16642752,1.47064383,4.78101577,0.10480581,2.33840722,0.15867740,0.00000000
-3.96498249,7.32298348,1.53340457,4.83340421,0.11051188,2.42289791,0.16283553,0.00000000
-3.95897949,7.46434663,1.59559027,4.87333660,0.11617222,2.50318292,0.16661117,0.00000000
-3.95297649,7.58854452,1.65684513,4.89974258,0.12174204,2.57847299,0.16995336,0.00000000
-3.94697349,7.69444734,1.71692027,4.91224092,0.12718107,2.64816983,0.17282978,0.00000000
-3.94097049,7.78177034,1.77567086,4.91113244,0.13245475,2.71187398,0.17522683,0.00000000
-3.93496748,7.85104686,1.83304987,4.89736833,0.13753513,2.76938650,0.17714915,0.00000000
-3.92896448,7.90357322,1.88909874,4.87249524,0.14240157,2.82070426,0.17861859,0.00000000
-3.92296148,7.94132725,1.94393526,4.83857899,0.14704119,2.86600910,0.17967269,0.00000000
-3.91695848,7.96686328,1.99773898,4.79810981,0.15144893,2.90565111,0.18036264,0.00000000
-3.91095548,7.98318712,2.05073445,4.75389227,0.15562730,2.94012628,0.18075088,0.00000000
-3.90495248,7.99361528,2.10317291,4.70892408,0.15958575,2.97004949,0.18090831,0.00000000
-3.89894947,8.00162305,2.15531261,4.66626795,0.16333966,2.99612323,0.18091125,0.00000000
-3.89294647,8.01068684,2.20739841,4.62892107,0.16690904,3.01910324,0.18083824,0.00000000
-3.88694347,8.02412589,2.25964114,4.59968705,0.17031684,3.03976202,0.18076677,0.00000000
-3.88094047,8.04494927,2.31219725,4.58105484,0.17358712,3.05885133,0.18077005,0.00000000
-3.87493747,8.07571339,2.36514948,4.57508909,0.17674301,3.07706517,0.18091385,0.00000000
-3.86893447,8.11839557,2.41848916,4.58333621,0.17980458,3.09500430,0.18125374,0.00000000
-3.86293147,8.17428856,2.47210106,4.60674946,0.18278686,3.11314399,0.18183254,0.00000000
-3.85692846,8.24392052,2.52575148,4.64563635,0.18569796,3.13180629,0.18267831,0.00000000
-3.85092546,8.32700401,2.57908050,4.69963028,0.18853748,3.15113812,0.18380284,0.00000000
-3.84492246,8.42241698,2.63159915,4.76768801,0.19129542,3.17109655,0.18520081,0.00000000
-3.83891946,8.52821739,2.68269234,4.84811331,0.19395145,3.19144218,0.18684964,0.00000000
-3.83291646,8.64169189,2.73162787,4.93860618,0.19647497,3.21174140,0.18871001,0.00000000
-3.82691346,8.75943785,2.77757210,5.03633614,0.19882561,3.23137801,0.19072718,0.00000000
-3.82091046,8.87747636,2.81961224,5.13803705,0.20095455,3.24957419,0.19283306,0.00000000
-3.81490745,8.99139256,2.85678487,5.24012001,0.20280640,3.26542030,0.19494891,0.00000000
-3.80890445,9.09649845,2.88811022,5.33879993,0.20432169,3.27791282,0.19698870,0.00000000
-3.80290145,9.18801173,2.91263102,5.43023108,0.20543982,3.28599885,0.19886293,0.00000000
-3.79689845,9.26124389,2.92945454,5.51064606,0.20610242,3.28862558,0.20048285,0.00000000
-3.79089545,9.31178945,2.93779611,5.57649266,0.20625684,3.28479251,0.20176482,0.00000000
-3.78489245,9.33570839,2.93702205,5.62456304,0.20585972,3.27360406,0.20263469,0.00000000
-3.77888944,9.32969373,2.92669001,5.65210991,0.20488033,3.25432005,0.20303198,0.00000000
-3.77288644,9.29121679,2.90658439,5.65694497,0.20330357,3.22640147,0.20291366,0.00000000
-3.76688344,9.21864327,2.87674481,5.63751570,0.20113242,3.18954923,0.20225726,0.00000000
-3.76088044,9.11131497,2.83748579,5.59295737,0.19838972,3.14373361,0.20106330,0.00000000
-3.75487744,8.96959314,2.78940603,5.52311856,0.19511901,3.08921275,0.19935672,0.00000000
-3.74887444,8.79486140,2.73338634,5.42855934,0.19138459,3.02653899,0.19718723,0.00000000
-3.74287144,8.58948790,2.67057544,5.31052286,0.18727052,2.95655224,0.19462866,0.00000000
-3.73686843,8.35674842,2.60236390,5.17088187,0.18287864,2.88036047,0.19177706,0.00000000
-3.73086543,8.10071380,2.53034656,5.01206321,0.17832580,2.79930784,0.18874781,0.00000000
-3.72486243,7.82610666,2.45627491,4.83695377,0.17374008,2.71493175,0.18567163,0.00000000
-3.71885943,7.53813379,2.38200083,4.64879246,0.16925655,2.62891041,0.18268983,0.00000000
-3.71285643,7.24230145,2.30941414,4.45105298,0.16501234,2.54300326,0.17994880,0.00000000
-3.70685343,6.94422153,2.24037623,4.24732239,0.16114150,2.45898676,0.17759408,0.00000000
-3.70085043,6.64941674,2.17665272,4.04118065,0.15776977,2.37858828,0.17576420,0.00000000
-3.69484742,6.36313255,2.11984780,3.83608559,0.15500948,2.30342099,0.17458463,0.00000000
-3.68884442,6.09016361,2.07134322,3.63526776,0.15295480,2.23492249,0.17416194,0.00000000
-3.68284142,5.83470089,2.03224443,3.44163855,0.15167755,2.17429990,0.17457866,0.00000000
-3.67683842,5.60020534,2.00333637,3.25771449,0.15122386,2.12248372,0.17588891,0.00000000
-3.67083542,5.38931190,1.98505076,3.08555974,0.15161162,2.08009235,0.17811501,0.00000000
-3.66483242,5.20376706,1.97744651,2.92674767,0.15282912,2.04740883,0.18124542,0.00000000
-3.65882941,5.04440105,1.98020411,2.78234211,0.15483469,2.02437072,0.18523383,0.00000000
-3.65282641,4.91113479,1.99263454,2.65289756,0.15755758,2.01057351,0.18999983,0.00000000
-3.64682341,4.80302009,2.01370228,2.53847722,0.16090002,2.00528750,0.19543078,0.00000000
-3.64082041,4.71831067,2.04206191,2.43868713,0.16474025,2.00748722,0.20138519,0.00000000
-3.63481741,4.65456010,2.07610666,2.35272411,0.16893667,2.01589242,0.20769724,0.00000000
-3.62881441,4.60874221,2.11402727,2.27943493,0.17333277,2.02901871,0.21418241,0.00000000
-3.62281141,4.57738874,2.15387875,2.21738391,0.17776270,2.04523592,0.22064390,0.00000000
-3.61680840,4.55673832,2.19365245,2.16492600,0.18205728,2.06283168,0.22687977,0.00000000
-3.61080540,4.54289107,2.23135057,2.12028244,0.18605030,2.08007776,0.23269029,0.00000000
-3.60480240,4.53196265,2.26506017,2.08161612,0.18958461,2.09529628,0.23788536,0.00000000
-3.59879940,4.52023199,2.29302360,2.04710415,0.19251812,2.10692341,0.24229165,0.00000000
-3.59279640,4.50427750,2.31370277,2.01500502,0.19472910,2.11356776,0.24575911,0.00000000
-3.58679340,4.48109680,2.32583442,1.98371853,0.19612085,2.11406132,0.24816671,0.00000000
-3.58079040,4.44820606,2.32847452,1.95183666,0.19662541,2.10750099,0.24942699,0.00000000
-3.57478739,4.40371594,2.32102988,1.91818413,0.19620618,2.09327905,0.24948945,0.00000000
-3.56878439,4.34638196,2.30327596,1.88184790,0.19485941,2.07110174,0.24834242,0.00000000
-3.56278139,4.27562828,2.27536033,1.84219500,0.19261443,2.04099517,0.24601355,0.00000000
-3.55677839,4.19154493,2.23779181,1.79887893,0.18953269,2.00329877,0.24256873,0.00000000
-3.55077539,4.09485974,2.19141605,1.75183487,0.18570557,1.95864671,0.23810964,0.00000000
-3.54477239,3.98688668,2.13737868,1.70126466,0.18125121,1.90793835,0.23276992,0.00000000
-3.53876938,3.86945395,2.07707791,1.64761257,0.17631027,1.85229922,0.22671029,0.00000000
-3.53276638,3.74481494,2.01210860,1.59153329,0.17104108,1.79303430,0.22011264,0.00000000
-3.52676338,3.61554655,1.94420029,1.53385378,0.16561405,1.73157568,0.21317345,0.00000000
-3.52076038,3.48443915,1.87515177,1.47553067,0.16020586,1.66942686,0.20609687,0.00000000
-3.51475738,3.35438270,1.80676491,1.41760509,0.15499343,1.60810606,0.19908753,0.00000000
-3.50875438,3.22825373,1.74078027,1.36115665,0.15014799,1.54909059,0.19234359,0.00000000
-3.50275138,3.10880730,1.67881697,1.30725840,0.14582944,1.49376474,0.18605012,0.00000000
-3.49674837,2.99857802,1.62231900,1.25693435,0.14218118,1.44337270,0.18037309,0.00000000
-3.49074537,2.89979337,1.57250975,1.21112094,0.13932550,1.39897852,0.17545426,0.00000000
-3.48474237,2.81430230,1.53035622,1.17063387,0.13735991,1.36143411,0.17140695,0.00000000
-3.47873937,2.74352101,1.49654392,1.13614107,0.13635416,1.33135644,0.16831304,0.00000000
-3.47273637,2.68839754,1.47146301,1.10814277,0.13634832,1.30911427,0.16622104,0.00000000
-3.46673337,2.64939564,1.45520582,1.08695897,0.13735188,1.29482486,0.16514548,0.00000000
-3.46073037,2.62649802,1.44757538,1.07272464,0.13934382,1.28836023,0.16506749,0.00000000
-3.45472736,2.61922819,1.44810438,1.06539259,0.14227369,1.28936253,0.16593646,0.00000000
-3.44872436,2.62668955,1.45608347,1.06474361,0.14606368,1.29726779,0.16767292,0.00000000
-3.44272136,2.64761981,1.47059758,1.07040337,0.15061153,1.31133666,0.17017224,0.00000000
-3.43671836,2.68045829,1.49056863,1.08186541,0.15579430,1.33069114,0.17330919,0.00000000
-3.43071536,2.72342325,1.51480305,1.09851897,0.16147270,1.35435548,0.17694313,0.00000000
-3.42471236,2.77459610,1.54204199,1.11968081,0.16749601,1.38129972,0.18092360,0.00000000
-3.41870935,2.83200905,1.57101247,1.14462941,0.17370734,1.41048419,0.18509612,0.00000000
-3.41270635,2.89373273,1.60047752,1.17264035,0.17994897,1.44090305,0.18930806,0.00000000
-3.40670335,2.95796008,1.62928327,1.20302125,0.18606781,1.47162534,0.19341417,0.00000000
-3.40070035,3.02308331,1.65640144,1.23514484,0.19192043,1.50183175,0.19728186,0.00000000
-3.39469735,3.08776056,1.68096562,1.26847864,0.19737783,1.53084574,0.20079569,0.00000000
-3.38869435,3.15096951,1.70229990,1.30260994,0.20232950,1.55815775,0.20386118,0.00000000
-3.38269135,3.21204569,1.71993899,1.33726494,0.20668669,1.58344144,0.20640770,0.00000000
-3.37668834,3.27070365,1.73363908,1.37232090,0.21038481,1.60656148,0.20839019,0.00000000
-3.37068534,3.32704006,1.74337911,1.40781089,0.21338472,1.62757227,0.20978997,0.00000000
-3.36468234,3.38151848,1.74935256,1.44392058,0.21567303,1.64670796,0.21061421,0.00000000
-3.35867934,3.43493645,1.75195020,1.48097715,0.21726117,1.66436408,0.21089449,0.00000000
-3.35267634,3.48837622,1.75173472,1.51943077,0.21818354,1.68107155,0.21068420,0.00000000
-3.34667334,3.54314131,1.74940838,1.55982930,0.21849454,1.69746441,0.21005513,0.00000000
-3.34067034,3.60068185,1.74577519,1.60278743,0.21826495,1.71424263,0.20909325,0.00000000
-3.33466733,3.66251207,1.74169940,1.64895165,0.21757748,1.73213174,0.20789396,0.00000000
-3.32866433,3.73012389,1.73806218,1.69896261,0.21652208,1.75184127,0.20655710,0.00000000
-3.32266133,3.80490062,1.73571843,1.75341684,0.21519091,1.77402380,0.20518173,0.00000000
-3.31665833,3.88803486,1.73545565,1.81282956,0.21367355,1.79923669,0.20386122,0.00000000
-3.31065533,3.98045462,1.73795677,1.87760043,0.21205238,1.82790821,0.20267865,0.00000000
-3.30465233,4.08276095,1.74376838,1.94798394,0.21039864,1.86030963,0.20170277,0.00000000
-3.29864932,4.19518017,1.75327577,2.02406576,0.20876916,1.89653459,0.20098486,0.00000000
-3.29264632,4.31753259,1.76668570,2.10574630,0.20720404,1.93648664,0.20055636,0.00000000
-3.28664332,4.44921917,1.78401745,2.19273201,0.20572532,1.97987544,0.20042762,0.00000000
-3.28064032,4.58922630,1.80510221,2.28453479,0.20433672,2.02622159,0.20058760,0.00000000
-3.27463732,4.73614819,1.82959066,2.38047939,0.20302435,2.07486981,0.20100465,0.00000000
-3.26863432,4.88822529,1.85696790,2.47971811,0.20175850,2.12500960,0.20162818,0.00000000
-3.26263132,5.04339665,1.88657489,2.58125196,0.20049612,2.17570237,0.20239124,0.00000000
-3.25662831,5.19936317,1.91763496,2.68395706,0.19918407,2.22591341,0.20321369,0.00000000
-3.25062531,5.35365868,1.94928405,2.78661477,0.19776278,2.27454742,0.20400599,0.00000000
-3.24462231,5.50372529,1.98060310,2.88794405,0.19617014,2.32048565,0.20467318,0.00000000
-3.23861931,5.64698956,2.01065095,2.98663454,0.19434545,2.36262313,0.20511904,0.00000000
-3.23261631,5.78093627,2.03849644,3.08137894,0.19223314,2.39990441,0.20525012,0.00000000
-3.22661331,5.90317695,2.06324818,3.17090331,0.18978609,2.43135639,0.20497954,0.00000000
-3.22061031,6.01151082,2.08408116,3.25399450,0.18696844,2.45611708,0.20423028,0.00000000
-3.21460730,6.10397653,2.10025913,3.32952392,0.18375770,2.47345953,0.20293797,0.00000000
-3.20860430,6.17889348,2.11115242,3.39646720,0.18014614,2.48281023,0.20105303,0.00000000
-3.20260130,6.23489262,2.11625082,3.45391988,0.17614138,2.48376178,0.19854210,0.00000000
-3.19659830,6.27093665,2.11517172,3.50110912,0.17176629,2.47607996,0.19538877,0.00000000
-3.19059530,6.28633047,2.10766355,3.53740207,0.16705812,2.45970529,0.19159364,0.00000000
-3.18459230,6.28072297,2.09360523,3.56231120,0.16206709,2.43474968,0.18717374,0.00000000
-3.17858929,6.25410132,2.07300210,3.57549746,0.15685442,2.40148870,0.18216139,0.00000000
-3.17258629,6.20677920,2.04597898,3.57677167,0.15149009,2.36035020,0.17660266,0.00000000
-3.16658329,6.13938021,2.01277113,3.56609475,0.14605027,2.31189997,0.17055540,0.00000000
-3.16058029,6.05281769,1.97371372,3.54357703,0.14061471,2.25682502,0.16408714,0.00000000
-3.15457729,5.94827165,1.92923026,3.50947696,0.13526408,2.19591536,0.15727276,0.00000000
-3.14857429,5.82716366,1.87982072,3.46419901,0.13007748,2.13004448,0.15019216,0.00000000
-3.14257129,5.69112979,1.82604939,3.40829055,0.12513011,2.06014929,0.14292805,0.00000000
-3.13656828,5.54199186,1.76853286,3.34243749,0.12049118,1.98720970,0.13556376,0.00000000
-3.13056528,5.38172684,1.70792825,3.26745802,0.11622211,1.91222823,0.12818128,0.00000000
-3.12456228,5.21243431,1.64492155,3.18429403,0.11237505,1.83620987,0.12085955,0.00000000
-3.11855928,5.03630172,1.58021633,3.09399979,0.10899172,1.76014240,0.11367293,0.00000000
-3.11255628,4.85556771,1.51452250,2.99772755,0.10610252,1.68497748,0.10668996,0.00000000
-3.10655328,4.67248336,1.44854529,2.89670996,0.10372598,1.61161268,0.09997236,0.00000000
-3.10055028,4.48927222,1.38297442,2.79223936,0.10186851,1.54087479,0.09357430,0.00000000
-3.09454727,4.30808970,1.31847354,2.68564451,0.10052441,1.47350477,0.08754192,0.00000000
-3.08854427,4.13098297,1.25567010,2.57826524,0.09967618,1.41014470,0.08191300,0.00000000
-3.08254127,3.95985286,1.19514597,2.47142602,0.09929511,1.35132720,0.07671698,0.00000000
-3.07653827,3.79641930,1.13742905,2.36640969,0.09934215,1.29746761,0.07197504,0.00000000
-3.07053527,3.64219189,1.08298618,2.26443241,0.09976907,1.24885952,0.06770044,0.00000000
-3.06453227,3.49844736,1.03221788,2.16662126,0.10051989,1.20567383,0.06389907,0.00000000
-3.05852926,3.36621529,0.98545506,2.07399568,0.10153260,1.16796160,0.06057008,0.00000000
-3.05252626,3.24627324,0.94295811,1.98745391,0.10274106,1.13566086,0.05770666,0.00000000
-3.04652326,3.13915207,0.90491852,1.90776510,0.10407726,1.10860718,0.05529705,0.00000000
-3.04052026,3.04515149,0.87146301,1.83556779,0.10547356,1.08654787,0.05332554,0.00000000
-3.03451726,2.96436549,0.84266026,1.77137474,0.10686516,1.06915931,0.05177357,0.00000000
-3.02851426,2.89671655,0.81852966,1.71558379,0.10819250,1.05606668,0.05062096,0.00000000
-3.02251126,2.84199697,0.79905205,1.66849414,0.10940367,1.04686551,0.04984699,0.00000000
-3.01650825,2.79991495,0.78418153,1.63032671,0.11045650,1.04114377,0.04943162,0.00000000
-3.01050525,2.77014295,0.77385782,1.60124723,0.11132048,1.03850376,0.04935646,0.00000000
-3.00450225,2.75236512,0.76801839,1.58139028,0.11197819,1.03858249,0.04960570,0.00000000
-2.99849925,2.74632083,0.76660946,1.57088230,0.11242632,1.04106959,0.05016685,0.00000000
-2.99249625,2.75184119,0.76959512,1.56986170,0.11267605,1.04572162,0.05103121,0.00000000
-2.98649325,2.76887578,0.77696381,1.57849416,0.11275288,1.05237218,0.05219405,0.00000000
-2.98049025,2.79750722,0.78873156,1.59698158,0.11269575,1.06093680,0.05365460,0.00000000
-2.97448724,2.83795198,0.80494156,1.62556326,0.11255562,1.07141262,0.05541559,0.00000000
-2.96848424,2.89054641,0.82565981,1.66450865,0.11239338,1.08387238,0.05748257,0.00000000
-2.96248124,2.95571809,0.85096694,1.71410128,0.11227731,1.09845322,0.05986286,0.00000000
-2.95647824,3.03394318,0.88094644,1.77461424,0.11228011,1.11534058,0.06256433,0.00000000
-2.95047524,3.12569187,0.91566982,1.84627802,0.11247565,1.13474815,0.06559384,0.00000000
-2.94447224,3.23136449,0.95517963,1.92924234,0.11293563,1.15689488,0.06895568,0.00000000
-2.93846923,3.35122165,0.99947113,2.02353392,0.11372623,1.18198029,0.07264983,0.00000000
-2.93246623,3.48531264,1.04847389,2.12901262,0.11490498,1.21015956,0.07667032,0.00000000
-2.92646323,3.63340635,1.10203453,2.24532873,0.11651800,1.24151980,0.08100371,0.00000000
-2.92046023,3.79492913,1.15990171,2.37188433,0.11859771,1.27605900,0.08562782,0.00000000
-2.91445723,3.96891419,1.22171470,2.50780154,0.12116110,1.31366895,0.09051072,0.00000000
-2.90845423,4.15396605,1.28699635,2.65190037,0.12420878,1.35412326,0.09561019,0.00000000
-2.90245123,4.34824365,1.35515141,2.80268838,0.12772465,1.39707138,0.10087362,0.00000000
-2.89644822,4.54946407,1.42547059,2.95836401,0.13167643,1.44203910,0.10623841,0.00000000
-2.89044522,4.75492837,1.49714053,3.11683451,0.13601675,1.48843574,0.11163291,0.00000000
-2.88444222,4.96156930,1.56925959,3.27574885,0.14068506,1.53556781,0.11697782,0.00000000
-2.87843922,5.16601980,1.64085879,3.43254496,0.14560989,1.58265847,0.12218808,0.00000000
-2.87243622,5.36469984,1.71092722,3.58451009,0.15071168,1.62887201,0.12717515,0.00000000
-2.86643322,5.55391799,1.77844055,3.72885194,0.15590578,1.67334191,0.13184958,0.00000000
-2.86043022,5.72998337,1.84239150,3.86277783,0.16110561,1.71520132,0.13612376,0.00000000
-2.85442721,5.88932276,1.90182067,3.98357860,0.16622574,1.75361404,0.13991468,0.00000000
-2.84842421,6.02859752,1.95584614,4.08871329,0.17118480,1.78780471,0.14314669,0.00000000
-2.84242121,6.14481472,2.00369054,4.17589100,0.17590802,1.81708654,0.14575403,0.00000000
-2.83641821,6.23542717,2.04470404,4.24314593,0.18032939,1.84088511,0.14768298,0.00000000
-2.83041521,6.29841775,2.07838237,4.28890221,0.18439329,1.85875739,0.14889364,0.00000000
-2.82441221,6.33236411,2.10437890,4.31202554,0.18805552,1.87040479,0.14936121,0.00000000
-2.81840920,6.33648099,2.12251044,4.31185921,0.19128383,1.87568000,0.14907668,0.00000000
-2.81240620,6.31063853,2.13275659,4.28824304,0.19405785,1.87458749,0.14804695,0.00000000
-2.80640320,6.25535615,2.13525293,4.24151456,0.19636857,1.86727774,0.14629441,0.00000000
-2.80040020,6.17177309,2.13027865,4.17249267,0.19821738,1.85403592,0.14385596,0.00000000
-2.79439720,6.06159738,2.11823947,4.08244473,0.19961479,1.83526577,0.14078153,0.00000000
-2.78839420,5.92703640,2.09964695,3.97303907,0.20057891,1.81146976,0.13713228,0.00000000
-2.78239120,5.77071287,2.07509533,3.84628538,0.20113383,1.78322662,0.13297845,0.00000000
-2.77638819,5.59557032,2.04523729,3.70446577,0.20130797,1.75116763,0.12839699,0.00000000
-2.77038519,5.40477289,2.01075969,3.55005994,0.20113247,1.71595262,0.12346924,0.00000000
-2.76438219,5.20160359,1.97236056,3.38566768,0.20063971,1.67824697,0.11827840,0.00000000
-2.75837919,4.98936568,1.93072811,3.21393203,0.19986203,1.63870048,0.11290735,0.00000000
-2.75237619,4.77129059,1.88652269,3.03746599,0.19883062,1.59792889,0.10743648,0.00000000
-2.74637319,4.55045573,1.84036207,2.85878558,0.19757471,1.55649851,0.10194183,0.00000000
-2.74037019,4.32971456,1.79281034,2.68025116,0.19612087,1.51491441,0.09649355,0.00000000
-2.73436718,4.11164045,1.74437049,2.50401881,0.19449263,1.47361220,0.09115464,0.00000000
-2.72836418,3.89848541,1.69548057,2.33200255,0.19271022,1.43295334,0.08598004,0.00000000
-2.72236118,3.69215353,1.64651297,2.16584798,0.19079051,1.39322381,0.08101608,0.00000000
-2.71635818,3.49418882,1.59777660,2.00691704,0.18874708,1.35463576,0.07630017,0.00000000
-2.71035518,3.30577635,1.54952131,1.85628360,0.18659040,1.31733180,0.07186092,0.00000000
-2.70435218,3.12775508,1.50194413,1.71473851,0.18432814,1.28139131,0.06771833,0.00000000
-2.69834917,2.96064075,1.45519671,1.58280325,0.18196554,1.24683862,0.06388442,0.00000000
-2.69234617,2.80465686,1.40939360,1.46075045,0.17950591,1.21365220,0.06036385,0.00000000
-2.68634317,2.65977160,1.36462079,1.34862981,0.17695112,1.18177478,0.05715483,0.00000000
-2.68034017,2.52573883,1.32094420,1.24629792,0.17430224,1.15112372,0.05425003,0.00000000
-2.67433717,2.40214109,1.27841771,1.15345018,0.17156018,1.12160141,0.05163762,0.00000000
-2.66833417,2.28843288,1.23709051,1.06965375,0.16872638,1.09310524,0.04930231,0.00000000
-2.66233117,2.18398258,1.19701347,0.99437982,0.16580353,1.06553683,0.04722635,0.00000000
-2.65632816,2.08811139,1.15824430,0.92703444,0.16279618,1.03881014,0.04539051,0.00000000
-2.65032516,2.00012842,1.12085133,0.86698667,0.15971143,1.01285834,0.04377501,0.00000000
-2.64432216,1.91936048,1.08491579,0.81359360,0.15655934,0.98763888,0.04236026,0.00000000
-2.63831916,1.84517624,1.05053239,0.76622142,0.15335331,0.96313682,0.04112752,0.00000000
-2.63231616,1.77700395,1.01780824,0.72426251,0.15011020,0.93936607,0.04005943,0.00000000
-2.62631316,1.71434271,0.98685992,0.68714819,0.14685019,0.91636855,0.03914030,0.00000000
-2.62031016,1.65676721,0.95780906,0.65435733,0.14359644,0.89421116,0.03835632,0.00000000
-2.61430715,1.60392641,0.93077619,0.62542096,0.14037445,0.87298078,0.03769557,0.00000000
-2.60830415,1.55553665,0.90587348,0.59992333,0.13721109,0.85277747,0.03714784,0.00000000
-2.60230115,1.51137016,0.88319645,0.57749986,0.13413351,0.83370615,0.03670441,0.00000000
