energy_ev,total_up,Co_p_up,Co_d_up,N_s_up,N_p_up,Pd_p_up,Pd_d_up,Se_s_up,Se_p_up
0.28514257,2.32414309,0.28601159,0.86902425,0.07178254,0.26879338,0.64486279,0.56322149,0.08786127,0.42888232
0.29114557,2.37885237,0.28907323,0.87783128,0.07278932,0.28321505,0.66325008,0.57890852,0.08947910,0.44419892
0.29714857,2.43031289,0.29217257,0.88559385,0.07361557,0.29751992,0.68185953,0.59324236,0.09092743,0.45937200
0.30315158,2.47773170,0.29523048,0.89218228,0.07423889,0.31157837,0.70049602,0.60592628,0.09217786,0.47421212
0.30915458,2.52046300,0.29818624,0.89752119,0.07464323,0.32527880,0.71900239,0.61670877,0.09320528,0.48854007
0.31515758,2.55801939,0.30099661,0.90158925,0.07481868,0.33853059,0.73726401,0.62538922,0.09398851,0.50218973
0.32116058,2.59007764,0.30363412,0.90441701,0.07476117,0.35126633,0.75521140,0.63182188,0.09451088,0.51501063
0.32716358,2.61647849,0.30608503,0.90608278,0.07447187,0.36344301,0.77282062,0.63591795,0.09476060,0.52686995
0.33316658,2.63722066,0.30834686,0.90670664,0.07395653,0.37504215,0.79011112,0.63764569,0.09473099,0.53765403
0.33916958,2.65244903,0.31042576,0.90644291,0.07322462,0.38606882,0.80714118,0.63702855,0.09442048,0.54726934
0.34517259,2.66243787,0.31233377,0.90547123,0.07228849,0.39654942,0.82400082,0.63414160,0.09383251,0.55564293
0.35117559,2.66756964,0.31408623,0.90398669,0.07116251,0.40652846,0.84080270,0.62910628,0.09297521,0.56272229
0.35717859,2.66831056,0.31569941,0.90218955,0.06986223,0.41606439,0.85767112,0.62208390,0.09186100,0.56847487
0.36318159,2.66518405,0.31718850,0.90027481,0.06840361,0.42522454,0.87472997,0.61326813,0.09050611,0.57288700
0.36918459,2.65874348,0.31856601,0.89842225,0.06680244,0.43407970,0.89209006,0.60287700,0.08892999,0.57596268
0.37518759,2.64954531,0.31984074,0.89678750,0.06507385,0.44269839,0.90983659,0.59114461,0.08715470,0.57772196
0.38119060,2.63812429,0.32101728,0.89549431,0.06323194,0.45114117,0.92801766,0.57831306,0.08520435,0.57819923
0.38719360,2.62497151,0.32209608,0.89462867,0.06128966,0.45945538,0.94663430,0.56462495,0.08310450,0.57744145
0.39319660,2.61051657,0.32307392,0.89423487,0.05925877,0.46767063,0.96563292,0.55031671,0.08088166,0.57550636
0.39919960,2.59511450,0.32394497,0.89431371,0.05714999,0.47579523,0.98490054,0.53561295,0.07856288,0.57246077
0.40520260,2.57903787,0.32470202,0.89482302,0.05497319,0.48381377,1.00426339,0.52072213,0.07617534,0.56837902
0.41120560,2.56247442,0.32533795,0.89568022,0.05273769,0.49168625,1.02348888,0.50583347,0.07374610,0.56334156
0.41720860,2.54552977,0.32584732,0.89676695,0.05045267,0.49934851,1.04229124,0.49111522,0.07130185,0.55743379
0.42321161,2.52823512,0.32622773,0.89793537,0.04812747,0.50671424,1.06034038,0.47671413,0.06886883,0.55074506
0.42921461,2.51055882,0.32648110,0.89901572,0.04577195,0.51367836,1.07727379,0.46275604,0.06647266,0.54336781
0.43521761,2.49242132,0.32661445,0.89982483,0.04339678,0.52012156,1.09271082,0.44934743,0.06413831,0.53539689
0.44122061,2.47371200,0.32664037,0.90017493,0.04101366,0.52591590,1.10626865,0.43657753,0.06189005,0.52692897
0.44722361,2.45430696,0.32657689,0.89988251,0.03863543,0.53093104,1.11757919,0.42452098,0.05975136,0.51806193
0.45322661,2.43408658,0.32644690,0.89877645,0.03627611,0.53504078,1.12630583,0.41324060,0.05774485,0.50889432
0.45922961,2.41295157,0.32627698,0.89670532,0.03395081,0.53812954,1.13215948,0.40279013,0.05589216,0.49952459
0.46523262,2.39083668,0.32609588,0.89354332,0.03167559,0.54009845,1.13491263,0.39321669,0.05421375,0.49005038
0.47123562,2.36772116,0.32593257,0.88919463,0.02946715,0.54087062,1.13441106,0.38456270,0.05272872,0.48056751
0.47723862,2.34363553,0.32581411,0.88359615,0.02734259,0.54039534,1.13058227,0.37686734,0.05145454,0.47116890
0.48324162,2.31866418,0.32576344,0.87671843,0.02531895,0.53865097,1.12344034,0.37016719,0.05040672,0.46194329
0.48924462,2.29294384,0.32579724,0.86856495,0.02341285,0.53564637,1.11308689,0.36449624,0.04959851,0.45297383
0.49524762,2.26665823,0.32592406,0.85916993,0.02164009,0.53142075,1.09970812,0.35988511,0.04904054,0.44433666
0.50125063,2.24002909,0.32614276,0.84859488,0.02001515,0.52604201,1.08356810,0.35635967,0.04874044,0.43609940
0.50725363,2.21330456,0.32644159,0.83692418,0.01855090,0.51960364,1.06499852,0.35393916,0.04870255,0.42831974
0.51325663,2.18674547,0.32679778,0.82426004,0.01725818,0.51222047,1.04438574,0.35263380,0.04892757,0.42104419
0.51925963,2.16061055,0.32717782,0.81071724,0.01614550,0.50402330,1.02215539,0.35244224,0.04941236,0.41430708
0.52526263,2.13514151,0.32753843,0.79641788,0.01521883,0.49515302,0.99875571,0.35334894,0.05014967,0.40812988
0.53126563,2.11054888,0.32782817,0.78148657,0.01448137,0.48575429,0.97464014,0.35532170,0.05112810,0.40252087
0.53726863,2.08699957,0.32798970,0.76604617,0.01393347,0.47596928,0.95025017,0.35830945,0.05233207,0.39747538
0.54327164,2.06460673,0.32796247,0.75021444,0.01357258,0.46593171,0.92599925,0.36224059,0.05374186,0.39297639
0.54927464,2.04342273,0.32768581,0.73410163,0.01339326,0.45576162,0.90225838,0.36702200,0.05533384,0.38899581
0.55527764,2.02343557,0.32710227,0.71780901,0.01338735,0.44556090,0.87934419,0.37253874,0.05708074,0.38549610
0.56128064,2.00456895,0.32616103,0.70142855,0.01354407,0.43541011,0.85750989,0.37865477,0.05895211,0.38243254
0.56728364,1.98668619,0.32482124,0.68504344,0.01385032,0.42536632,0.83693939,0.38521448,0.06091476,0.37975576
0.57328664,1.96959766,0.32305516,0.66872956,0.01429102,0.41546242,0.81774493,0.39204522,0.06293346,0.37741480
0.57928964,1.95307163,0.32085092,0.65255755,0.01484945,0.40570760,0.79996807,0.39896077,0.06497162,0.37536023
0.58529265,1.93684783,0.31821491,0.63659541,0.01550772,0.39608906,0.78358391,0.40576565,0.06699208,0.37354754
0.59129565,1.92065321,0.31517352,0.62091149,0.01624725,0.38657482,0.76850825,0.41226011,0.06895800,0.37194041
0.59729865,1.90421913,0.31177433,0.60557740,0.01704930,0.37711730,0.75460730,0.41824575,0.07083371,0.37051388
0.60330165,1.88729907,0.30808662,0.59067092,0.01789551,0.36765772,0.74170918,0.42353144,0.07258564,0.36925715
0.60930465,1.86968600,0.30420117,0.57627851,0.01876844,0.35813076,0.72961683,0.42793940,0.07418320,0.36817589
0.61530765,1.85122847,0.30022931,0.56249721,0.01965210,0.34846949,0.71812145,0.43131116,0.07559960,0.36729394
0.62131066,1.83184444,0.29630133,0.54943586,0.02053243,0.33861014,0.70701584,0.43351308,0.07681255,0.36665415
0.62731366,1.81153212,0.29256407,0.53721531,0.02139773,0.32849657,0.69610693,0.43444128,0.07780493,0.36631833
0.63331666,1.79037694,0.28917785,0.52596770,0.02223896,0.31808423,0.68522698,0.43402567,0.07856515,0.36636619
0.63931966,1.76855419,0.28631274,0.51583449,0.02304996,0.30734341,0.67424270,0.43223278,0.07908749,0.36689314
0.64532266,1.74632681,0.28414418,0.50696335,0.02382759,0.29626160,0.66306212,0.42906744,0.07937209,0.36800705
0.65132566,1.72403814,0.28284808,0.49950391,0.02457161,0.28484509,0.65163862,0.42457295,0.07942481,0.36982394
0.65732866,1.70209991,0.28259536,0.49360238,0.02528455,0.27311943,0.63997224,0.41882986,0.07925683,0.37246266
0.66333167,1.68097551,0.28354626,0.48939531,0.02597134,0.26112915,0.62810813,0.41195323,0.07888408,0.37603888
0.66933467,1.66115949,0.28584432,0.48700255,0.02663885,0.24893647,0.61613223,0.40408871,0.07832644,0.38065839
0.67533767,1.64315385,0.28961046,0.48651988,0.02729531,0.23661936,0.60416473,0.39540721,0.07760684,0.38641023
0.68134067,1.62744252,0.29493716,0.48801149,0.02794962,0.22426886,0.59235144,0.38609884,0.07675022,0.39335978
0.68734367,1.61446511,0.30188307,0.49150281,0.02861063,0.21198602,0.58085383,0.37636600,0.07578249,0.40154228
0.69334667,1.60459147,0.31046836,0.49697411,0.02928636,0.19987850,0.56983827,0.36641624,0.07472945,0.41095710
0.69934967,1.59809834,0.32067094,0.50435517,0.02998328,0.18805702,0.55946505,0.35645504,0.07361578,0.42156322
0.70535268,1.59514965,0.33242389,0.51352162,0.03070563,0.17663195,0.54987798,0.34667894,0.07246424,0.43327607
0.71135568,1.59578159,0.34561429,0.52429316,0.03145482,0.16571004,0.54119503,0.33726928,0.07129488,0.44596622
0.71735868,1.59989354,0.36008362,0.53643399,0.03222903,0.15539151,0.53350061,0.32838698,0.07012464,0.45946001
0.72336168,1.60724555,0.37562992,0.54965567,0.03302288,0.14576765,0.52683992,0.32016831,0.06896699,0.47354217
0.72936468,1.61746274,0.39201161,0.56362244,0.03382740,0.13691894,0.52121567,0.31272210,0.06783198,0.48796065
0.73536768,1.63004671,0.40895310,0.57795889,0.03463012,0.12891372,0.51658729,0.30612832,0.06672638,0.50243331
0.74137069,1.64439339,0.42615189,0.59226000,0.03541537,0.12180748,0.51287269,0.30043797,0.06565410,0.51665636
0.74737369,1.65981657,0.44328717,0.60610286,0.03616482,0.11564270,0.50995232,0.29567436,0.06461678,0.53031421
0.75337669,1.67557611,0.46002929,0.61905995,0.03685812,0.11044916,0.50767541,0.29183542,0.06361444,0.54309029
0.75937969,1.69090913,0.47605007,0.63071329,0.03747370,0.10624470,0.50586781,0.28889709,0.06264623,0.55467830
0.76538269,1.70506280,0.49103330,0.64066878,0.03798969,0.10303624,0.50434104,0.28681721,0.06171121,0.56479346
0.77138569,1.71732691,0.50468498,0.64857020,0.03838485,0.10082107,0.50290199,0.28553987,0.06080900,0.57318306
0.77738869,1.72706449,0.51674304,0.65411216,0.03863950,0.09958816,0.50136275,0.28499984,0.05994042,0.57963597
0.78339170,1.73373899,0.52698583,0.65705139,0.03873641,0.09931953,0.49954989,0.28512684,0.05910791,0.58399042
0.78939470,1.73693663,0.53523926,0.65721584,0.03866160,0.09999150,0.49731293,0.28584931,0.05831579,0.58613994
0.79539770,1.73638286,0.54138205,0.65451121,0.03840500,0.10157578,0.49453133,0.28709765,0.05757037,0.58603697
0.80140070,1.73195231,0.54534909,0.64892461,0.03796087,0.10404042,0.49111994,0.28880668,0.05687984,0.58369405
0.80740370,1.72367185,0.54713262,0.64052515,0.03732817,0.10735044,0.48703254,0.29091732,0.05625393,0.57918270
0.81340670,1.71171698,0.54678142,0.62946169,0.03651057,0.11146842,0.48226353,0.29337745,0.05570359,0.57262997
0.81940970,1.69640202,0.54439790,0.61595762,0.03551637,0.11635475,0.47684771,0.29614204,0.05524034,0.56421288
0.82541271,1.67816489,0.54013352,0.60030327,0.03435813,0.12196793,0.47085843,0.29917269,0.05487579,0.55415133
0.83141571,1.65754767,0.53418261,0.58284620,0.03305222,0.12826463,0.46440422,0.30243660,0.05462096,0.54269959
0.83741871,1.63517404,0.52677512,0.56397987,0.03161818,0.13519990,0.45762431,0.30590540,0.05448577,0.53013700
0.84342171,1.61172507,0.51816854,0.54413139,0.03007796,0.14272733,0.45068329,0.30955373,0.05447858,0.51675840
0.84942471,1.58791460,0.50863941,0.52374864,0.02845512,0.15079938,0.44376533,0.31335794,0.05460582,0.50286462
0.85542771,1.56446539,0.49847480,0.50328754,0.02677401,0.15936775,0.43706820,0.31729497,0.05487180,0.48875354
0.86143072,1.54208707,0.48796400,0.48319978,0.02505895,0.16838399,0.43079735,0.32134155,0.05527868,0.47471198
0.86743372,1.52145661,0.47739081,0.46392145,0.02333349,0.17780013,0.42516043,0.32547375,0.05582662,0.46100879
0.87343672,1.50320180,0.46702647,0.44586292,0.02161971,0.18756948,0.42036216,0.32966693,0.05651399,0.44788918
0.87943972,1.48788802,0.45712350,0.42940003,0.01993768,0.19764737,0.41659979,0.33389604,0.05733781,0.43557044
0.88544272,1.47600807,0.44791039,0.41486684,0.01830502,0.20799185,0.41405910,0.33813618,0.05829415,0.42423895
0.89144572,1.46797499,0.43958720,0.40254988,0.01673661,0.21856435,0.41291086,0.34236334,0.05937871,0.41404845
0.89744872,1.46411732,0.43232212,0.39268379,0.01524446,0.22932996,0.41330776,0.34655519,0.06058719,0.40511935
0.90345173,1.46467622,0.42624872,0.38544828,0.01383763,0.24025753,0.41538155,0.35069181,0.06191580,0.39753887
0.90945473,1.46980405,0.42146403,0.38096635,0.01252236,0.25131936,0.41924040,0.35475619,0.06336151,0.39136191
0.91545773,1.47956382,0.41802731,0.37930340,0.01130229,0.26249053,0.42496638,0.35873446,0.06492227,0.38661227
0.92146073,1.49392915,0.41595935,0.38046727,0.01017869,0.27374776,0.43261284,0.36261573,0.06659696,0.38328417
0.92746373,1.51278445,0.41524257,0.38440914,0.00915084,0.28506804,0.44220197,0.36639156,0.06838524,0.38134398
0.93346673,1.53592547,0.41582163,0.39102499,0.00821640,0.29642684,0.45372235,0.37005512,0.07028723,0.38073193
0.93946973,1.56306014,0.41760484,0.40015786,0.00737177,0.30779620,0.46712664,0.37359998,0.07230293,0.38136392
0.94547274,1.59381024,0.42046631,0.41160081,0.00661255,0.31914273,0.48232972,0.37701879,0.07443167,0.38313340
0.95147574,1.62771415,0.42424900,0.42510071,0.00593385,0.33042578,0.49920733,0.38030188,0.07667134,0.38591344
0.95747874,1.66423153,0.42876872,0.44036278,0.00533065,0.34159583,0.51759548,0.38343597,0.07901765,0.38955907
0.96348174,1.70275020,0.43381912,0.45705630,0.00479815,0.35259332,0.53729098,0.38640323,0.08146342,0.39391004
0.96948474,1.74259594,0.43917776,0.47482115,0.00433195,0.36334817,0.55805315,0.38918074,0.08399796,0.39879409
0.97548774,1.78304564,0.44461317,0.49327561,0.00392831,0.37377990,0.57960699,0.39174054,0.08660658,0.40403088
0.98149075,1.82334386,0.44989282,0.51202506,0.00358429,0.38379878,0.60164801,0.39405038,0.08927031,0.40943659
0.98749375,1.86272301,0.45479184,0.53067176,0.00329790,0.39330766,0.62384859,0.39607526,0.09196589,0.41482923
0.99349675,1.90042675,0.45910222,0.54882536,0.00306813,0.40220489,0.64586598,0.39777963,0.09466599,0.42003457
0.99949975,1.93573604,0.46264226,0.56611395,0.00289500,0.41038790,0.66735173,0.39913039,0.09733979,0.42489258
1.00550275,1.96799713,0.46526578,0.58219532,0.00277960,0.41775764,0.68796226,0.40010038,0.09995375,0.42926414
1.01150575,1.99665031,0.46687081,0.59676801,0.00272402,0.42422348,0.70737034,0.40067236,0.10247275,0.43303789
1.01750875,2.02125817,0.46740728,0.60958176,0.00273132,0.42970842,0.72527690,0.40084313,0.10486139,0.43613669
1.02351176,2.04153188,0.46688331,0.62044673,0.00280546,0.43415446,0.74142278,0.40062768,0.10708544,0.43852361
1.02951476,2.05735421,0.46536971,0.62924125,0.00295121,0.43752760,0.75559981,0.40006296,0.10911341,0.44020686
1.03551776,2.06879752,0.46300230,0.63591744,0.00317404,0.43982248,0.76766068,0.39921107,0.11091813,0.44124353
1.04152076,2.07613568,0.45998191,0.64050444,0.00348000,0.44106610,0.77752702,0.39816161,0.11247823,0.44174163
1.04752376,2.07984854,0.45657172,0.64310889,0.00387554,0.44132046,0.78519522,0.39703286,0.11377947,0.44186035
1.05352676,2.08061823,0.45309203,0.64391254,0.00436739,0.44068394,0.79073959,0.39597171,0.11481576,0.44180810
1.05952976,2.07931655,0.44991236,0.64316679,0.00496236,0.43929105,0.79431243,0.39515205,0.11558988,0.44183857
1.06553277,2.07698363,0.44744108,0.64118443,0.00566717,0.43731065,0.79614090,0.39477164,0.11611381,0.44224440
1.07153577,2.07479769,0.44611286,0.63832857,0.00648821,0.43494239,0.79652065,0.39504732,0.11640861,0.44334881
1.07753877,2.07403703,0.44637423,0.63499926,0.00743135,0.43241150,0.79580621,0.39620883,0.11650380,0.44549534
1.08354177,2.07603502,0.44866779,0.63161828,0.00850172,0.42996200,0.79439856,0.39849109,0.11643636,0.44903586
1.08954477,2.08212981,0.45341551,0.62861254,0.00970351,0.42784854,0.79273008,0.40212542,0.11624920,0.45431740
1.09554777,2.09361054,0.46100175,0.62639690,0.01103973,0.42632712,0.79124770,0.40732991,0.11598941,0.46166811
1.10155078,2.11166207,0.47175660,0.62535702,0.01251205,0.42564503,0.79039465,0.41429927,0.11570606,0.47138299
1.10755378,2.13731066,0.48594031,0.62583305,0.01412061,0.42603046,0.79059174,0.42319456,0.11544793,0.48370994
1.11355678,2.17137286,0.50372913,0.62810478,0.01586385,0.42768209,0.79221898,0.43413341,0.11526107,0.49883666
1.11955978,2.21440991,0.52520353,0.63237903,0.01773844,0.43075927,0.79559824,0.44718101,0.11518652,0.51687901
1.12556278,2.26669001,0.55033908,0.63877970,0.01973915,0.43537317,0.80097790,0.46234243,0.11525804,0.53787147
1.13156578,2.32816024,0.57900053,0.64734120,0.02185882,0.44157937,0.80852011,0.47955671,0.11550027,0.56176003
1.13756878,2.39842978,0.61093947,0.65800525,0.02408836,0.44937227,0.81829137,0.49869307,0.11592717,0.58839805
1.14357179,2.47676567,0.64579577,0.67062159,0.02641675,0.45868166,0.83025688,0.51954957,0.11654097,0.61754540
1.14957479,2.56210164,0.68310293,0.68495236,0.02883113,0.46937177,0.84427898,0.54185442,0.11733167,0.64887094
1.15557779,2.65306019,0.72229729,0.70068010,0.03131687,0.48124280,0.86011984,0.56527007,0.11827708,0.68195852
1.16158079,2.74798735,0.76273081,0.71741908,0.03385774,0.49403511,0.87744836,0.58939996,0.11934348,0.71631630
1.16758379,2.84499916,0.80368722,0.73472942,0.03643603,0.50743595,0.89585093,0.61379795,0.12048675,0.75138917
1.17358679,2.94203805,0.84440095,0.75213352,0.03903276,0.52108842,0.91484578,0.63797997,0.12165407,0.78657389
1.17958979,3.03693721,0.88407816,0.76913395,0.04162791,0.53460255,0.93390018,0.66143762,0.12278605,0.82123639
1.18559280,3.12749040,0.92191924,0.78523230,0.04420062,0.54756788,0.95244980,0.68365317,0.12381912,0.85473058
1.19159580,3.21152430,0.95714194,0.79994787,0.04672948,0.55956710,0.96991951,0.70411542,0.12468818,0.88641803
1.19759880,3.28697070,0.98900412,0.81283568,0.04919282,0.57019036,0.98574454,0.72233571,0.12532932,0.91568766
1.20360180,3.35193543,1.01682557,0.82350300,0.05156902,0.57904935,0.99939137,0.73786356,0.12568253,0.94197468
1.20960480,3.40476139,1.04000772,0.83162359,0.05383686,0.58579086,1.01037725,0.75030119,0.12569418,0.96477812
1.21560780,3.44408300,1.05805073,0.83694933,0.05597587,0.59010908,1.01828782,0.75931635,0.12531934,0.98367609
1.22161081,3.46887025,1.07056728,0.83931862,0.05796672,0.59175622,1.02279191,0.76465307,0.12452362,0.99833830
1.22761381,3.47846040,1.07729247,0.83866139,0.05979165,0.59055102,1.02365331,0.76613968,0.12328471,1.00853538
1.23361681,3.47257661,1.07808961,0.83500057,0.06143484,0.58638479,1.02073883,0.76369403,0.12159330,1.01414452
1.23961981,3.45133279,1.07295173,0.82845009,0.06288285,0.57922486,1.01402265,0.75732558,0.11945362,1.01515147
1.24562281,3.41522509,1.06199880,0.81920960,0.06412498,0.56911527,1.00358694,0.74713449,0.11688338,1.01164880
1.25162581,3.36511055,1.04547106,0.80755628,0.06515365,0.55617486,0.98961867,0.73330767,0.11391328,1.00383054
1.25762881,3.30217438,1.02371858,0.79383408,0.06596470,0.54059277,0.97240321,0.71611214,0.11058602,0.99198368
1.26363182,3.22788740,0.99718788,0.77844110,0.06655760,0.52262183,0.95231472,0.69588598,0.10695500,0.97647681
1.26963482,3.14395574,0.96640603,0.76181548,0.06693562,0.50256992,0.92980412,0.67302737,0.10308264,0.95774662
1.27563782,3.05226504,0.93196313,0.74442064,0.06710583,0.48078997,0.90538500,0.64798210,0.09903847,0.93628265
1.28164082,2.95482133,0.89449373,0.72673016,0.06707905,0.45766890,0.87961802,0.62123016,0.09489704,0.91261123
1.28764382,2.85369105,0.85465810,0.70921313,0.06686959,0.43361597,0.85309449,0.59327193,0.09073583,0.88727896
1.29364682,2.75094211,0.81312399,0.69232032,0.06649494,0.40905105,0.82641947,0.56461444,0.08663302,0.86083663
1.29964982,2.64858805,0.77054947,0.67647146,0.06597526,0.38439319,0.80019511,0.53575813,0.08266544,0.83382392
1.30565283,2.54853687,0.72756740,0.66204422,0.06533276,0.36004987,0.77500448,0.50718463,0.07890651,0.80675543
1.31165583,2.45254572,0.68477198,0.64936483,0.06459106,0.33640719,0.75139637,0.47934570,0.07542448,0.78010846
1.31765883,2.36218248,0.64270761,0.63870067,0.06377434,0.31382135,0.72987142,0.45265381,0.07228074,0.75431276
1.32366183,2.27879473,0.60186021,0.63025469,0.06290655,0.29261149,0.71086970,0.42747428,0.06952841,0.72974236
1.32966483,2.20348646,0.56265106,0.62416188,0.06201055,0.27305395,0.69476015,0.40411924,0.06721118,0.70670972
1.33566783,2.13710239,0.52543310,0.62048749,0.06110729,0.25537811,0.68183184,0.38284339,0.06536243,0.68546195
1.34167084,2.08021978,0.49048944,0.61922706,0.06021504,0.23976370,0.67228726,0.36384144,0.06400449,0.66617916
1.34767384,2.03314733,0.45803393,0.62030805,0.05934872,0.22633948,0.66623786,0.34724726,0.06314832,0.64897476
1.35367684,1.99593051,0.42821355,0.62359301,0.05851939,0.21518326,0.66370156,0.33313448,0.06279335,0.63389751
1.35967984,1.96836302,0.40111207,0.62888403,0.05773383,0.20632309,0.66460266,0.32151856,0.06292759,0.62093503
1.36568284,1.95000345,0.37675509,0.63592862,0.05699434,0.19973942,0.66877392,0.31235994,0.06352801,0.61001872
1.37168584,1.94019675,0.35511566,0.64442653,0.05629873,0.19536827,0.67596076,0.30556832,0.06456113,0.60102979
1.37768884,1.93809984,0.33612069,0.65403778,0.05564050,0.19310505,0.68582779,0.30100780,0.06598386,0.59380608
1.38369185,1.94271066,0.31965757,0.66439152,0.05500918,0.19280902,0.69796726,0.29850267,0.06774459,0.58814980
1.38969485,1.95290021,0.30558096,0.67509572,0.05439088,0.19430827,0.71190948,0.29784381,0.06978437,0.58383563
1.39569785,1.96744673,0.29371955,0.68574751,0.05376899,0.19740509,0.72713502,0.29879548,0.07203840,0.58061935
1.40170085,1.98507162,0.28388269,0.69594403,0.05312494,0.20188153,0.74308831,0.30110234,0.07443756,0.57824661
1.40770385,2.00447612,0.27586678,0.70529348,0.05243912,0.20750530,0.75919242,0.30449662,0.07691012,0.57646181
1.41370685,2.02437807,0.26946133,0.71342622,0.05169180,0.21403553,0.77486464,0.30870524,0.07938348,0.57501682
1.41970985,2.04354795,0.26445467,0.72000558,0.05086404,0.22122871,0.78953239,0.31345677,0.08178599,0.57367944
1.42571286,2.06084312,0.26063921,0.72473804,0.04993860,0.22884430,0.80264899,0.31848809,0.08404867,0.57224131
1.43171586,2.07523947,0.25781625,0.72738243,0.04890072,0.23665022,0.81370884,0.32355054,0.08610694,0.57052514
1.43771886,2.08585932,0.25580023,0.72775788,0.04773880,0.24442787,0.82226147,0.32841550,0.08790217,0.56839092
1.44372186,2.09199482,0.25442243,0.72575001,0.04644496,0.25197669,0.82792396,0.33287920,0.08938302,0.56574100
1.44972486,2.09312580,0.25353394,0.72131523,0.04501541,0.25911809,0.83039133,0.33676667,0.09050666,0.56252374
1.45572786,2.08893149,0.25300795,0.71448283,0.04345057,0.26569858,0.82944441,0.33993470,0.09123960,0.55873558
1.46173087,2.07929536,0.25274126,0.70535455,0.04175519,0.27159211,0.82495506,0.34227364,0.09155827,0.55442130
1.46773387,2.06430297,0.25265491,0.69410183,0.03993807,0.27670148,0.81688838,0.34370822,0.09144931,0.54967255
1.47373687,2.04423259,0.25269400,0.68096039,0.03801179,0.28095872,0.80530184,0.34419708,0.09090944,0.54462430
1.47973987,2.01953878,0.25282653,0.66622258,0.03599219,0.28432452,0.79034147,0.34373123,0.08994516,0.53944963
1.48574287,1.99082966,0.25304152,0.65022746,0.03389782,0.28678664,0.77223518,0.34233151,0.08857199,0.53435259
1.49174587,1.95883844,0.25334621,0.63334916,0.03174923,0.28835751,0.75128344,0.34004500,0.08681356,0.52955967
1.49774887,1.92439044,0.25376268,0.61598375,0.02956825,0.28907090,0.72784790,0.33694073,0.08470042,0.52530994
1.50375188,1.88836683,0.25432381,0.59853525,0.02737727,0.28897804,0.70233815,0.33310476,0.08226874,0.52184432
1.50975488,1.85166666,0.25506887,0.58140123,0.02519853,0.28814325,0.67519737,0.32863493,0.07955887,0.51939441
1.51575788,1.81516873,0.25603897,0.56495867,0.02305341,0.28663928,0.64688742,0.32363542,0.07661388,0.51817124
1.52176088,1.77969495,0.25727238,0.54955059,0.02096189,0.28454270,0.61787381,0.31821146,0.07347812,0.51835467
1.52776388,1.74597679,0.25880021,0.53547401,0.01894203,0.28192937,0.58861141,0.31246438,0.07019585,0.52008366
1.53376688,1.71462628,0.26064242,0.52296982,0.01700954,0.27887042,0.55953110,0.30648721,0.06681004,0.52344810
1.53976988,1.68611294,0.26280453,0.51221488,0.01517759,0.27542878,0.53102820,0.30036107,0.06336129,0.52848258
1.54577289,1.66074743,0.26527507,0.50331676,0.01345656,0.27165651,0.50345278,0.29415243,0.05988705,0.53516237
1.55177589,1.63867286,0.26802405,0.49631139,0.01185406,0.26759297,0.47710226,0.28791140,0.05642090,0.54340201
1.55777889,1.61986401,0.27100242,0.49116357,0.01037492,0.26326394,0.45221654,0.28167103,0.05299223,0.55305663
1.56378189,1.60413432,0.27414258,0.48777045,0.00902139,0.25868177,0.42897559,0.27544767,0.04962605,0.56392591
1.56978489,1.59115046,0.27736003,0.48596774,0.00779332,0.25384635,0.40749956,0.26924230,0.04634297,0.57576084
1.57578789,1.58045351,0.28055595,0.48553847,0.00668842,0.24874697,0.38785120,0.26304271,0.04315941,0.58827272
1.58179090,1.57148582,0.28362068,0.48622369,0.00570262,0.24336481,0.37004030,0.25682639,0.04008793,0.60114433
1.58779390,1.56362208,0.28643793,0.48773494,0.00483033,0.23767605,0.35402993,0.25056389,0.03713767,0.61404260
1.59379690,1.55620321,0.28888950,0.48976758,0.00406481,0.23165513,0.33974398,0.24422259,0.03431482,0.62663228
1.59979990,1.54857118,0.29086028,0.49201470,0.00339851,0.22527830,0.32707558,0.23777040,0.03162314,0.63859001
1.60580290,1.54010333,0.29224330,0.49418070,0.00282332,0.21852693,0.31589596,0.23117949,0.02906451,0.64961806
1.61180590,1.53024436,0.29294453,0.49599419,0.00233093,0.21139066,0.30606337,0.22442961,0.02663938,0.65945701
1.61780890,1.51853457,0.29288734,0.49721945,0.00191300,0.20386997,0.29743145,0.21751093,0.02434719,0.66789698
1.62381191,1.50463300,0.29201616,0.49766605,0.00156140,0.19597829,0.28985693,0.21042629,0.02218677,0.67478646
1.62981491,1.48833461,0.29029943,0.49719620,0.00126836,0.18774335,0.28320610,0.20319266,0.02015659,0.68003868
1.63581791,1.46958052,0.28773146,0.49572956,0.00102662,0.17920782,0.27736001,0.19584191,0.01825500,0.68363488
1.64182091,1.44846130,0.28433329,0.49324535,0.00082952,0.17042926,0.27221809,0.18842073,0.01648033,0.68562446
1.64782391,1.42521312,0.28015241,0.48978168,0.00067104,0.16147932,0.26770023,0.18098983,0.01483100,0.68612200
1.65382691,1.40020708,0.27526137,0.48543225,0.00054582,0.15244232,0.26374729,0.17362239,0.01330549,0.68530115
1.65982991,1.37393265,0.26975543,0.48034066,0.00044922,0.14341331,0.26032015,0.16640204,0.01190238,0.68338593
1.66583292,1.34697588,0.26374924,0.47469263,0.00037725,0.13449564,0.25739746,0.15942026,0.01062024,0.68063967
1.67183592,1.31999376,0.25737284,0.46870650,0.00032656,0.12579832,0.25497236,0.15277346,0.00945759,0.67735230
