energy_ev,total_up,C_s_up,C_p_up,Te_p_up,Te_d_up,V_p_up,V_d_up,Zr_p_up,Zr_d_up
-3.44872436,1.67171289,0.00087527,0.49131287,0.47413279,0.00000000,0.32798015,0.38093197,0.85386665,0.47358988
-3.44272136,1.58161462,0.00093668,0.47350592,0.43397272,0.00000000,0.30483784,0.34987524,0.83723853,0.45788478
-3.43671836,1.49928026,0.00102324,0.45733449,0.39610513,0.00000000,0.28298567,0.32126782,0.82410404,0.44408964
-3.43071536,1.42526449,0.00113708,0.44289808,0.36072989,0.00000000,0.26266605,0.29521561,0.81462417,0.43233790
-3.42471236,1.36000254,0.00128032,0.43027444,0.32799504,0.00000000,0.24409175,0.27178197,0.80894020,0.42274101
-3.41870935,1.30382245,0.00145502,0.41952434,0.29799954,0.00000000,0.22744340,0.25099214,0.80718345,0.41539191
-3.41270635,1.25695838,0.00166310,0.41069665,0.27079700,0.00000000,0.21286771,0.23283813,0.80948435,0.41036841
-3.40670335,1.21956393,0.00190627,0.40383308,0.24640013,0.00000000,0.20047634,0.21728362,0.81598011,0.40773631
-3.40070035,1.19172430,0.00218592,0.39897234,0.22478561,0.00000000,0.19034533,0.20426874,0.82682013,0.40755171
-3.39469735,1.17346640,0.00250304,0.39615338,0.20589919,0.00000000,0.18251507,0.19371450,0.84216862,0.40986247
-3.38869435,1.16476625,0.00285815,0.39541743,0.18966078,0.00000000,0.17699060,0.18552667,0.86220409,0.41470843
-3.38269135,1.16555313,0.00325120,0.39680857,0.17596929,0.00000000,0.17374230,0.17959908,0.88711526,0.42212049
-3.37668834,1.17571032,0.00368151,0.40037295,0.16470706,0.00000000,0.17270693,0.17581622,0.91709374,0.43211834
-3.37068534,1.19507262,0.00414767,0.40615651,0.15574385,0.00000000,0.17378890,0.17405518,0.95232339,0.44470716
-3.36468234,1.22342083,0.00464754,0.41420138,0.14894009,0.00000000,0.17686188,0.17418693,0.99296701,0.45987332
-3.35867934,1.26047407,0.00517821,0.42454119,0.14414966,0.00000000,0.18177074,0.17607709,1.03915103,0.47757944
-3.35267634,1.30588054,0.00573596,0.43719552,0.14122198,0.00000000,0.18833389,0.17958618,1.09094881,0.49775914
-3.34667334,1.35920778,0.00631634,0.45216395,0.14000350,0.00000000,0.19634601,0.18456971,1.14836376,0.52031187
-3.34067034,1.41993344,0.00691420,0.46941993,0.14033881,0.00000000,0.20558125,0.19087800,1.21131291,0.54509819
-3.33466733,1.48743755,0.00752373,0.48890499,0.14207131,0.00000000,0.21579698,0.19835607,1.27961223,0.57193597
-3.32866433,1.56099715,0.00813860,0.51052360,0.14504359,0.00000000,0.22673798,0.20684367,1.35296425,0.60059778
-3.32266133,1.63978420,0.00875207,0.53413907,0.14909777,0.00000000,0.23814114,0.21617549,1.43094908,0.63080975
-3.31665833,1.72286722,0.00935713,0.55957071,0.15407564,0.00000000,0.24974054,0.22618185,1.51301922,0.66225228
-3.31065533,1.80921704,0.00994666,0.58659250,0.15981903,0.00000000,0.26127288,0.23668955,1.59849869,0.69456240
-3.30465233,1.89771674,0.01051355,0.61493338,0.16617014,0.00000000,0.27248297,0.24752333,1.68658669,0.72733815
-3.29864932,1.98717568,0.01105090,0.64427926,0.17297215,0.00000000,0.28312935,0.25850751,1.77636585,0.76014460
-3.29264632,2.07634711,0.01155217,0.67427661,0.18007001,0.00000000,0.29298956,0.26946806,1.86681480,0.79252148
-3.28664332,2.16394889,0.01201129,0.70453764,0.18731140,0.00000000,0.30186507,0.28023478,1.95682475,0.82399211
-3.28064032,2.24868640,0.01242281,0.73464683,0.19454789,0.00000000,0.30958554,0.29064369,2.04521960,0.85407330
-3.27463732,2.32927708,0.01278199,0.76416859,0.20163627,0.00000000,0.31601231,0.30053935,2.13077881,0.88228589
-3.26863432,2.40447538,0.01308489,0.79265584,0.20843997,0.00000000,0.32104086,0.30977716,2.21226254,0.90816547
-3.26263132,2.47309756,0.01332842,0.81965918,0.21483052,0.00000000,0.32460220,0.31822533,2.28843805,0.93127296
-3.25662831,2.53404528,0.01351038,0.84473647,0.22068908,0.00000000,0.32666318,0.32576673,2.35810679,0.95120472
-3.25062531,2.58632750,0.01362944,0.86746239,0.22590783,0.00000000,0.32722550,0.33230026,2.42013132,0.96760174
-3.24462231,2.62907997,0.01368519,0.88743790,0.23039136,0.00000000,0.32632379,0.33774193,2.47346142,0.98015777
-3.23861931,2.66158183,0.01367805,0.90429924,0.23405792,0.00000000,0.32402257,0.34202549,2.51715864,0.98862619
-3.23261631,2.68326926,0.01360928,0.91772630,0.23684049,0.00000000,0.32041252,0.34510270,2.55041875,0.99282532
-3.22661331,2.69374564,0.01348090,0.92745017,0.23868774,0.00000000,0.31560607,0.34694332,2.57259155,0.99264226
-3.22061031,2.69278855,0.01329564,0.93325966,0.23956481,0.00000000,0.30973264,0.34753472,2.58319751,0.98803516
-3.21460730,2.68035328,0.01305692,0.93500668,0.23945384,0.00000000,0.30293377,0.34688131,2.58194094,0.97903385
-3.20860430,2.65657321,0.01276873,0.93261035,0.23835440,0.00000000,0.29535845,0.34500382,2.56871919,0.96573905
-3.20260130,2.62175702,0.01243562,0.92605970,0.23628365,0.00000000,0.28715863,0.34193841,2.54362777,0.94832015
-3.19659830,2.57638303,0.01206266,0.91541490,0.23327632,0.00000000,0.27848549,0.33773580,2.50696112,0.92701158
-3.19059530,2.52109069,0.01165530,0.90080692,0.22938443,0.00000000,0.26948627,0.33246032,2.45920888,0.90210815
-3.18459230,2.45666957,0.01121942,0.88243565,0.22467683,0.00000000,0.26030195,0.32618899,2.40104778,0.87395921
-3.17858929,2.38404584,0.01076117,0.86056644,0.21923837,0.00000000,0.25106577,0.31901063,2.33332921,0.84296196
-3.17258629,2.30426673,0.01028698,0.83552507,0.21316888,0.00000000,0.24190264,0.31102497,2.25706260,0.80955396
-3.16658329,2.21848289,0.00980343,0.80769134,0.20658185,0.00000000,0.23292924,0.30234175,2.17339510,0.77420512
-3.16058029,2.12792911,0.00931719,0.77749132,0.19960270,0.00000000,0.22425487,0.29307982,2.08358804,0.73740914
-3.15457729,2.03390371,0.00883493,0.74538848,0.19236691,0.00000000,0.21598280,0.28336613,1.98899061,0.69967478
-3.14857429,1.93774685,0.00836320,0.71187395,0.18501775,0.00000000,0.20821195,0.27333471,1.89101173,0.66151698
-3.14257129,1.84081816,0.00790833,0.67745607,0.17770381,0.00000000,0.20103883,0.26312548,1.79109068,0.62344803
-3.13656828,1.74447428,0.00747633,0.64264975,0.17057630,0.00000000,0.19455936,0.25288297,1.69066748,0.58596906
-3.13056528,1.65004659,0.00707274,0.60796563,0.16378622,0.00000000,0.18887061,0.24275484,1.59115386,0.54956187
-3.12456228,1.55881976,0.00670250,0.57389972,0.15748144,0.00000000,0.18407205,0.23289038,1.49390571,0.51468141
-3.11855928,1.47201144,0.00636988,0.54092354,0.15180382,0.00000000,0.18026643,0.22343872,1.40019779,0.48174889
-3.11255628,1.39075376,0.00607834,0.50947522,0.14688641,0.00000000,0.17756000,0.21454714,1.31120146,0.45114583
-3.10655328,1.31607688,0.00583045,0.47995174,0.14285088,0.00000000,0.17606208,0.20635910,1.22796607,0.42320894
-3.10055028,1.24889494,0.00562780,0.45270254,0.13980514,0.00000000,0.17588388,0.19901242,1.15140433,0.39822613
-3.09454727,1.18999485,0.00547098,0.42802470,0.13784147,0.00000000,0.17713671,0.19263738,1.08228217,0.37643341
-3.08854427,1.14002784,0.00535952,0.40615968,0.13703497,0.00000000,0.17992953,0.18735489,1.02121298,0.35801301
-3.08254127,1.09950405,0.00529191,0.38729171,0.13744255,0.00000000,0.18436589,0.18327479,0.96865630,0.34309239
-3.07653827,1.06879004,0.00526565,0.37154777,0.13910245,0.00000000,0.19054052,0.18049430,0.92492069,0.33174431
-3.07053527,1.04810912,0.00527728,0.35899906,0.14203423,0.00000000,0.19853557,0.17909665,0.89017031,0.32398777
-3.06453227,1.03754434,0.00532249,0.34966383,0.14623934,0.00000000,0.20841682,0.17914989,0.86443481,0.31978979
-3.05852926,1.03704382,0.00539623,0.34351126,0.15170218,0.00000000,0.22022990,0.18070602,0.84762177,0.31906794
-3.05252626,1.04642812,0.00549288,0.34046632,0.15839147,0.00000000,0.23399679,0.18380033,0.83953102,0.32169343
-3.04652326,1.06539935,0.00560637,0.34041519,0.16626216,0.00000000,0.24971285,0.18845101,0.83987013,0.32749481
-3.04052026,1.09355157,0.00573037,0.34321110,0.17525740,0.00000000,0.26734447,0.19465902,0.84827024,0.33626203
-3.03451726,1.13038227,0.00585847,0.34868023,0.18531083,0.00000000,0.28682758,0.20240831,0.86430160,0.34775088
-3.02851426,1.17530435,0.00598436,0.35662751,0.19634888,0.00000000,0.30806711,0.21166624,0.88748806,0.36168771
-3.02251126,1.22765859,0.00610203,0.36684204,0.20829296,0.00000000,0.33093754,0.22238425,0.91732010,0.37777432
-3.01650825,1.28672606,0.00620587,0.37910202,0.22106165,0.00000000,0.35528461,0.23449885,0.95326575,0.39569299
-3.01050525,1.35174046,0.00629088,0.39317902,0.23457253,0.00000000,0.38092818,0.24793277,0.99477937,0.41511167
-3.00450225,1.42190004,0.00635276,0.40884147,0.24874378,0.00000000,0.40766611,0.26259633,1.04130785,0.43568912
-2.99849925,1.49637911,0.00638802,0.42585749,0.26349539,0.00000000,0.43527915,0.27838900,1.09229450,0.45708008
-2.99249625,1.57433885,0.00639403,0.44399691,0.27874993,0.00000000,0.46353669,0.29520114,1.14718058,0.47894046
-2.98649325,1.65493758,0.00636908,0.46303269,0.29443296,0.00000000,0.49220292,0.31291572,1.20540494,0.50093230
-2.98049025,1.73734015,0.00631236,0.48274169,0.31047290,0.00000000,0.52104336,0.33141027,1.26640204,0.52272864
-2.97448724,1.82072672,0.00622395,0.50290517,0.32680052,0.00000000,0.54983132,0.35055865,1.32959898,0.54401813
-2.96848424,1.90430054,0.00610476,0.52330891,0.34334810,0.00000000,0.57835396,0.37023292,1.39441209,0.56450933
-2.96248124,1.98729510,0.00595648,0.54374329,0.36004815,0.00000000,0.60641766,0.39030497,1.46024365,0.58393462
-2.95647824,2.06898022,0.00578144,0.56400338,0.37683194,0.00000000,0.63385235,0.41064804,1.52647935,0.60205357
-2.95047524,2.14866738,0.00558252,0.58388932,0.39362785,0.00000000,0.66051454,0.43113798,1.59248712,0.61865590
-2.94447224,2.22571405,0.00536307,0.60320683,0.41035963,0.00000000,0.68628893,0.45165421,1.65761758,0.63356365
-2.93846923,2.29952719,0.00512670,0.62176828,0.42694480,0.00000000,0.71108836,0.47208040,1.72120673,0.64663282
-2.93246623,2.36956579,0.00487723,0.63939401,0.44329306,0.00000000,0.73485224,0.49230478,1.78258077,0.65775421
-2.92646323,2.43534256,0.00461855,0.65591413,0.45930523,0.00000000,0.75754345,0.51222016,1.84106337,0.66685358
-2.92046023,2.49642491,0.00435448,0.67117058,0.47487238,0.00000000,0.77914403,0.53172366,1.89598501,0.67389110
-2.91445723,2.55243521,0.00408873,0.68501949,0.48987571,0.00000000,0.79964984,0.55071629,1.94669432,0.67886016
-2.90845423,2.60305065,0.00382474,0.69733366,0.50418695,0.00000000,0.81906473,0.56910229,1.99257091,0.68178550
-2.90245123,2.64800279,0.00356570,0.70800500,0.51766951,0.00000000,0.83739462,0.58678861,2.03303910,0.68272096
-2.89644822,2.68707700,0.00331442,0.71694689,0.53018045,0.00000000,0.85464196,0.60368446,2.06758214,0.68174675
-2.89044522,2.72011219,0.00307334,0.72409615,0.54157319,0.00000000,0.87080120,0.61970109,2.09575604,0.67896654
-2.88444222,2.74700090,0.00284452,0.72941477,0.55170099,0.00000000,0.88585550,0.63475211,2.11720262,0.67450431
-2.87843922,2.76769016,0.00262959,0.73289097,0.56042116,0.00000000,0.89977538,0.64875421,2.13166101,0.66850141
-2.87243622,2.78218303,0.00242980,0.73453983,0.56759979,0.00000000,0.91251934,0.66162860,2.13897712,0.66111356
-2.86643322,2.79054126,0.00224605,0.73440328,0.57311692,0.00000000,0.92403668,0.67330312,2.13911076,0.65250826
-2.86043022,2.79288882,0.00207888,0.73254952,0.57687196,0.00000000,0.93427263,0.68371499,2.13214000,0.64286251
-2.85442721,2.78941640,0.00192856,0.72907187,0.57878906,0.00000000,0.94317540,0.69281433,2.11826269,0.63236094
-2.84842421,2.78038657,0.00179509,0.72408720,0.57882220,0.00000000,0.95070504,0.70056805,2.09779503,0.62119438
-2.84242121,2.76613935,0.00167829,0.71773391,0.57695984,0.00000000,0.95684350,0.70696428,2.07116735,0.60955891
-2.83641821,2.74709779,0.00157783,0.71016958,0.57322866,0.00000000,0.96160528,0.71201681,2.03891719,0.59765525
-2.83041521,2.72377287,0.00149328,0.70156848,0.56769643,0.00000000,0.96504803,0.71576952,2.00167997,0.58568849
-2.82441221,2.69676728,0.00142418,0.69211883,0.56047353,0.00000000,0.96728222,0.71830025,1.96017752,0.57386804
-2.81840920,2.66677730,0.00137004,0.68202000,0.55171318,0.00000000,0.96847921,0.71972400,1.91520473,0.56240761
-2.81240620,2.63459214,0.00133044,0.67147960,0.54161012,0.00000000,0.96887694,0.72019504,1.86761474,0.55152507
-2.80640320,2.60109002,0.00130502,0.66071056,0.53039783,0.00000000,0.96878247,0.71990751,1.81830271,0.54144211
-2.80040020,2.56723046,0.00129351,0.64992804,0.51834420,0.00000000,0.96857108,0.71909451,1.76818875,0.53238343
-2.79439720,2.53404236,0.00129575,0.63934619,0.50574590,0.00000000,0.96868130,0.71802520,1.71819992,0.52457530
-2.78839420,2.50260746,0.00131171,0.62917477,0.49292138,0.00000000,0.96960590,0.71699993,1.66925172,0.51824348
-2.78239120,2.47403928,0.00134146,0.61961547,0.48020305,0.00000000,0.97187883,0.71634341,1.62222925,0.51361027
-2.77638819,2.44945761,0.00138516,0.61085800,0.46792863,0.00000000,0.97605839,0.71639581,1.57796820,0.51089072
-2.77038519,2.42995908,0.00144306,0.60307583,0.45643211,0.00000000,0.98270718,0.71750227,1.53723598,0.51028800
-2.76438219,2.41658449,0.00151543,0.59642178,0.44603466,0.00000000,0.99236956,0.72000078,1.50071351,0.51198795
-2.75837919,2.41028409,0.00160255,0.59102335,0.43703584,0.00000000,1.00554744,0.72420924,1.46897771,0.51615304
-2.75237619,2.41188185,0.00170466,0.58697811,0.42970538,0.00000000,1.02267566,0.73041181,1.44248565,0.52291578
-2.74637319,2.42204042,0.00182190,0.58434927,0.42427598,0.00000000,1.04409784,0.73884548,1.42156051,0.53237206
-2.74037019,2.44122835,0.00195428,0.58316155,0.42093723,0.00000000,1.07004419,0.74968731,1.40638028,0.54457453
-2.73436718,2.46969114,0.00210162,0.58339790,0.41983108,0.00000000,1.10061224,0.76304298,1.39696966,0.55952638
-2.72836418,2.50742804,0.00226352,0.58499703,0.42104883,0.00000000,1.13575169,0.77893748,1.39319596,0.57717608
-2.72236118,2.55417596,0.00243932,0.58785235,0.42462999,0.00000000,1.17525435,0.79730830,1.39476942,0.59741315
-2.71635818,2.60940193,0.00262809,0.59181224,0.43056268,0.00000000,1.21874995,0.81800180,1.40124847,0.62006555
-2.71035518,2.67230508,0.00282862,0.59668223,0.43878595,0.00000000,1.26570831,0.84077304,1.41205031,0.64489885
-2.70435218,2.74182881,0.00303940,0.60222887,0.44919353,0.00000000,1.31544816,0.86528937,1.42646681,0.67161737
-2.69834917,2.81668328,0.00325865,0.60818558,0.46163900,0.00000000,1.36715249,0.89113782,1.44368557,0.69986764
-2.69234617,2.89537791,0.00348438,0.61426024,0.47594207,0.00000000,1.41989018,0.91783610,1.46281583,0.72924398
-2.68634317,2.97626299,0.00371439,0.62014453,0.49189572,0.00000000,1.47264306,0.94484692,1.48291843,0.75929630
-2.68034017,3.05757909,0.00394635,0.62552448,0.50927374,0.00000000,1.52433751,0.97159527,1.50303902,0.78953984
-2.67433717,3.13751240,0.00417788,0.63009212,0.52783846,0.00000000,1.57387940,0.99748761,1.52224319,0.81946674
-2.66833417,3.21425386,0.00440658,0.63355755,0.54734815,0.00000000,1.62019083,1.02193266,1.53965242,0.84855881
-2.66233117,3.28605967,0.00463019,0.63566099,0.56756390,0.00000000,1.66224721,1.04436237,1.55447915,0.87630130
-2.65632816,3.35131048,0.00484661,0.63618423,0.58825563,0.00000000,1.69911302,1.06425255,1.56605975,0.90219699
-2.65032516,3.40856682,0.00505397,0.63496100,0.60920693,0.00000000,1.72997475,1.08114192,1.57388376,0.92578014
-2.64432216,3.45661824,0.00525077,0.63188563,0.63021870,0.00000000,1.75416945,1.09464883,1.57761820,0.94662974
-2.63831916,3.49452400,0.00543590,0.62691956,0.65111132,0.00000000,1.77120771,1.10448477,1.57712570,0.96438146
-2.63231616,3.52164351,0.00560867,0.62009548,0.67172555,0.00000000,1.78079006,1.11046412,1.57247573,0.97873799
-2.62631316,3.53765529,0.00576890,0.61151868,0.69192203,0.00000000,1.78281598,1.11250966,1.56394813,0.98947720
-2.62031016,3.54256361,0.00591689,0.60136557,0.71157972,0.00000000,1.77738543,1.11065360,1.55202881,0.99645789
-2.61430715,3.53669270,0.00605342,0.58987943,0.73059338,0.00000000,1.76479259,1.10503410,1.53739756,0.99962298
-2.60830415,3.52066893,0.00617976,0.57736343,0.74887037,0.00000000,1.74551254,1.09588765,1.52090843,0.99899984
-2.60230115,3.49539187,0.00629756,0.56417128,0.76632711,0.00000000,1.72018132,1.08353751,1.50356327,0.99469811
-2.59629815,3.46199579,0.00640886,0.55069585,0.78288541,0.00000000,1.68957059,1.06837907,1.48647938,0.98690472
-2.59029515,3.42180326,0.00651592,0.53735617,0.79846910,0.00000000,1.65455797,1.05086276,1.47085246,0.97587677
-2.58429215,3.37627317,0.00662119,0.52458347,0.81300104,0.00000000,1.61609469,1.03147539,1.45791606,0.96193219
-2.57828914,3.32694525,0.00672717,0.51280657,0.82640090,0.00000000,1.57517174,1.01072092,1.44889912,0.94543879
-2.57228614,3.27538369,0.00683628,0.50243742,0.83858364,0.00000000,1.53278634,0.98910144,1.44498284,0.92680208
-2.56628314,3.22312193,0.00695078,0.49385722,0.84945907,0.00000000,1.48990985,0.96709938,1.44725868,0.90645224
-2.56028014,3.17161095,0.00707260,0.48740356,0.85893219,0.00000000,1.44745861,0.94516161,1.45668861,0.88483085
-2.55427714,3.12217288,0.00720330,0.48335921,0.86690454,0.00000000,1.40626866,0.92368607,1.47406920,0.86237768
-2.54827414,3.07596150,0.00734394,0.48194276,0.87327633,0.00000000,1.36707515,0.90301154,1.50000070,0.83951818
-2.54227114,3.03393102,0.00749500,0.48330152,0.87794922,0.00000000,1.33049709,0.88341057,1.53486218,0.81665195
-2.53626813,2.99681382,0.00765635,0.48750688,0.88082960,0.00000000,1.29702761,0.86508603,1.57879372,0.79414259
-2.53026513,2.96510766,0.00782721,0.49455225,0.88183226,0.00000000,1.26702969,0.84817092,1.63168619,0.77230930
-2.52426213,2.93907250,0.00800617,0.50435358,0.88088412,0.00000000,1.24073722,0.83273138,1.69317918,0.75142040
-2.51825913,2.91873642,0.00819118,0.51675254,0.87792793,0.00000000,1.21826070,0.81877238,1.76266722,0.73168902
-2.51225613,2.90391016,0.00837965,0.53152197,0.87292572,0.00000000,1.19959713,0.80624578,1.83931417,0.71327090
-2.50625313,2.89420906,0.00856848,0.54837374,0.86586195,0.00000000,1.18464304,0.79505997,1.92207539,0.69626445
-2.50025013,2.88908138,0.00875417,0.56696828,0.85674602,0.00000000,1.17320990,0.78509058,2.00972699,0.68071294
-2.49424712,2.88784133,0.00893294,0.58692584,0.84561424,0.00000000,1.16504102,0.77619162,2.10090120,0.66660851
-2.48824412,2.88970528,0.00910083,0.60783873,0.83253109,0.00000000,1.15982890,0.76820638,2.19412653,0.65389797
-2.48224112,2.89382956,0.00925384,0.62928419,0.81758966,0.00000000,1.15723226,0.76097751,2.28787127,0.64248993
-2.47623812,2.89934797,0.00938806,0.65083744,0.80091134,0.00000000,1.15689212,0.75435589,2.38058874,0.63226281
-2.47023512,2.90540747,0.00949976,0.67208432,0.78264464,0.00000000,1.15844602,0.74820776,2.47076228,0.62307357
-2.46423212,2.91120066,0.00958554,0.69263300,0.76296322,0.00000000,1.16154032,0.74242003,2.55694837,0.61476648
-2.45822911,2.91599350,0.00964238,0.71212444,0.74206316,0.00000000,1.16583982,0.73690338,2.63781602,0.60718162
-2.45222611,2.91914752,0.00966778,0.73024100,0.72015940,0.00000000,1.17103502,0.73159346,2.71218085,0.60016278
-2.44622311,2.92013563,0.00965976,0.74671312,0.69748165,0.00000000,1.17684656,0.72644997,2.77903236,0.59356422
-2.44022011,2.91855122,0.00961695,0.76132360,0.67426964,0.00000000,1.18302737,0.72145413,2.83755358,0.58725627
-2.43421711,2.91411052,0.00953859,0.77390957,0.65076803,0.00000000,1.18936247,0.71660469,2.88713214,0.58112936
-2.42821411,2.90664856,0.00942454,0.78436207,0.62722101,0.00000000,1.19566704,0.71191289,2.92736284,0.57509649
-2.42221111,2.89610954,0.00927529,0.79262347,0.60386682,0.00000000,1.20178286,0.70739688,2.95804165,0.56909414
-2.41620810,2.88253232,0.00909189,0.79868280,0.58093234,0.00000000,1.20757387,0.70307601,2.97915211,0.56308170
-2.41020510,2.86603254,0.00887597,0.80256962,0.55862807,0.00000000,1.21292109,0.69896537,2.99084502,0.55703956
-2.40420210,2.84678262,0.00862964,0.80434666,0.53714348,0.00000000,1.21771741,0.69507108,2.99341285,0.55096629
-2.39819910,2.82499097,0.00835549,0.80410175,0.51664313,0.00000000,1.22186275,0.69138665,2.98726076,0.54487496
-2.39219610,2.80088204,0.00805646,0.80193970,0.49726358,0.00000000,1.22525972,0.68789055,2.97287574,0.53878917
-2.38619310,2.77467840,0.00773586,0.79797442,0.47911128,0.00000000,1.22781031,0.68454538,2.95079598,0.53273908
-2.38019010,2.74658594,0.00739724,0.79232193,0.46226150,0.00000000,1.22941371,0.68129842,2.92158204,0.52675768
-2.37418709,2.71678313,0.00704433,0.78509446,0.44675846,0.00000000,1.22996534,0.67808372,2.88579150,0.52087772
-2.36818409,2.68541481,0.00668102,0.77639608,0.43261640,0.00000000,1.22935726,0.67482553,2.84395819,0.51512937
-2.36218109,2.65259070,0.00631122,0.76631993,0.41982182,0.00000000,1.22747982,0.67144270,2.79657697,0.50953894
-2.35617809,2.61838852,0.00593887,0.75494714,0.40833659,0.00000000,1.22422456,0.66785397,2.74409446,0.50412847
-2.35017509,2.58286114,0.00556781,0.74234733,0.39810186,0.00000000,1.21948798,0.66398359,2.68690572,0.49891639
-2.34417209,2.54604704,0.00520177,0.72858050,0.38904259,0.00000000,1.21317624,0.65976695,2.62535654,0.49391890
-2.33816908,2.50798302,0.00484428,0.71370010,0.38107240,0.00000000,1.20521020,0.65515588,2.55975057,0.48915205
-2.33216608,2.46871798,0.00449864,0.69775683,0.37409865,0.00000000,1.19553074,0.65012320,2.49036021,0.48463417
-2.32616308,2.42832661,0.00416787,0.68080281,0.36802739,0.00000000,1.18410383,0.64466614,2.41744007,0.48038825
-2.32016008,2.38692159,0.00385462,0.66289582,0.36276805,0.00000000,1.17092519,0.63880857,2.34124160,0.47644427
-2.31415708,2.34466339,0.00356122,0.64410303,0.35823759,0.00000000,1.15602403,0.63260156,2.26202774,0.47284075
-2.30815408,2.30176654,0.00328958,0.62450413,0.35436394,0.00000000,1.13946577,0.62612251,2.18008604,0.46962568
-2.30215108,2.25850181,0.00304120,0.60419340,0.35108872,0.00000000,1.12135336,0.61947259,2.09573955,0.46685630
-2.29614807,2.21519385,0.00281714,0.58328066,0.34836886,0.00000000,1.10182701,0.61277267,2.00935441,0.46459788
-2.29014507,2.17221417,0.00261805,0.56189099,0.34617738,0.00000000,1.08106233,0.60615802,1.92134388,0.46292113
-2.28414207,2.12996979,0.00244413,0.54016326,0.34450300,0.00000000,1.05926673,0.59977183,1.83216830,0.46189872
-2.27813907,2.08888799,0.00229515,0.51824756,0.34334890,0.00000000,1.03667422,0.59375804,1.74233138,0.46160065
-2.27213607,2.04939809,0.00217051,0.49630167,0.34273046,0.00000000,1.01353863,0.58825377,1.65237297,0.46208895
-2.26613307,2.01191115,0.00206919,0.47448689,0.34267224,0.00000000,0.99012569,0.58338170,1.56285898,0.46341199
-2.26013007,1.97679889,0.00198985,0.45296352,0.34320426,0.00000000,0.96670408,0.57924288,1.47436919,0.46559856
-2.25412706,1.94437303,0.00193082,0.43188615,0.34435779,0.00000000,0.94353598,0.57591022,1.38748373,0.46865245
-2.24812406,1.91486627,0.00189017,0.41139921,0.34616082,0.00000000,0.92086742,0.57342315,1.30276917,0.47254756
-2.24212106,1.88841615,0.00186574,0.39163299,0.34863347,0.00000000,0.89891900,0.57178363,1.22076504,0.47722410
-2.23611806,1.86505278,0.00185519,0.37270024,0.35178349,0.00000000,0.87787742,0.57095377,1.14197143,0.48258623
-2.23011506,1.84469127,0.00185604,0.35469377,0.35560209,0.00000000,0.85788817,0.57085529,1.06683847,0.48850120
-2.22411206,1.82712939,0.00186577,0.33768484,0.36006038,0.00000000,0.83904985,0.57137078,0.99575788,0.49480040
-2.21810905,1.81205086,0.00188180,0.32172264,0.36510652,0.00000000,0.82141049,0.57234684,0.92905712,0.50128211
-2.21210605,1.79903408,0.00190161,0.30683470,0.37066379,0.00000000,0.80496593,0.57359900,0.86699597,0.50771622
-2.20610305,1.78756612,0.00192276,0.29302814,0.37662977,0.00000000,0.78966051,0.57491820,0.80976569,0.51385045
-2.20010005,1.77706129,0.00194295,0.28029174,0.38287666,0.00000000,0.77539013,0.57607859,0.75749038,0.51941808
-2.19409705,1.76688345,0.00196006,0.26859850,0.38925282,0.00000000,0.76200733,0.57684642,0.71023017,0.52414670
-2.18809405,1.75637111,0.00197222,0.25790862,0.39558555,0.00000000,0.74932845,0.57698953,0.66798601,0.52776773
-2.18209105,1.74486391,0.00197779,0.24817265,0.40168496,0.00000000,0.73714235,0.57628716,0.63070526,0.53002607
-2.17608804,1.73172956,0.00197546,0.23933461,0.40734901,0.00000000,0.72522035,0.57453960,0.59828798,0.53068967
-2.17008504,1.71638962,0.00196423,0.23133493,0.41236930,0.00000000,0.71332688,0.57157732,0.57059311,0.52955830
-2.16408204,1.69834322,0.00194342,0.22411296,0.41653758,0.00000000,0.70123044,0.56726919,0.54744438,0.52647135
-2.15807904,1.67718741,0.00191269,0.21760909,0.41965261,0.00000000,0.68871413,0.56152938,0.52863555,0.52131418
-2.15207604,1.65263349,0.00187204,0.21176619,0.42152720,0.00000000,0.67558555,0.55432278,0.51393472,0.51402267
-2.14607304,1.62451837,0.00182177,0.20653057,0.42199492,0.00000000,0.66168539,0.54566857,0.50308768,0.50458598
-2.14007004,1.59281079,0.00176248,0.20185227,0.42091642,0.00000000,0.64689438,0.53564191,0.49582025,0.49304720
-2.13406703,1.55761210,0.00169502,0.19768478,0.41818482,0.00000000,0.63113843,0.52437357,0.49183969,0.47950208
-2.12806403,1.51915173,0.00162045,0.19398441,0.41373014,0.00000000,0.61439161,0.51204760,0.49083543,0.46409584
-2.12206103,1.47777784,0.00154000,0.19070919,0.40752236,0.00000000,0.59667702,0.49889708,0.49247930,0.44701826
-2.11605803,1.43394348,0.00145506,0.18781764,0.39957313,0.00000000,0.57806551,0.48519809,0.49642567,0.42849743
-2.11005503,1.38818930,0.00136704,0.18526744,0.38993582,0.00000000,0.55867239,0.47126218,0.50231178,0.40879230
-2.10405203,1.34112355,0.00127743,0.18301420,0.37870422,0.00000000,0.53865241,0.45742761,0.50975855,0.38818457
-2.09804902,1.29340038,0.00118767,0.18101039,0.36600958,0.00000000,0.51819318,0.44404961,0.51837222,0.36697016
-2.09204602,1.24569749,0.00109915,0.17920469,0.35201649,0.00000000,0.49750758,0.43149016,0.52774712,0.34545075
-2.08604302,1.19869405,0.00101315,0.17754165,0.33691744,0.00000000,0.47682537,0.42010752,0.53746959,0.32392561
