energy_ev,total_up,total_down,C_s_up,C_s_down,C_p_up,C_p_down,Ca_p_up,Ca_p_down,Ca_d_up,Ca_d_down,Mn_p_up,Mn_p_down,Mn_d_up,Mn_d_down,Se_s_up,Se_s_down,Se_p_up,Se_p_down
-4.57128564,1.55729643,-1.01132667,0.01143780,-0.01226745,0.31773049,-0.12965513,0.00537176,-0.00259676,0.00000000,-0.00000000,0.91167478,-0.33222928,0.72418811,-0.35313167,0.00095045,-0.02627028,0.52849564,-0.50452678
-4.56528264,1.48304330,-1.00179838,0.01120429,-0.01214603,0.30335020,-0.14034918,0.00512727,-0.00248951,0.00000000,-0.00000000,0.86629411,-0.34064237,0.68838303,-0.36066610,0.00090542,-0.02511183,0.50225725,-0.48320622
-4.55927964,1.40890674,-0.99283259,0.01094877,-0.01194286,0.28892727,-0.15159452,0.00488072,-0.00238450,0.00000000,-0.00000000,0.82075302,-0.34998261,0.65266848,-0.36860392,0.00086133,-0.02390564,0.47618200,-0.46182542
-4.55327664,1.33625849,-0.98434612,0.01068634,-0.01166233,0.27467949,-0.16329715,0.00463672,-0.00228139,0.00000000,-0.00000000,0.77579709,-0.36011191,0.61764510,-0.37686528,0.00081930,-0.02266117,0.45083372,-0.44042448
-4.54727364,1.26636754,-0.97629258,0.01043336,-0.01131057,0.26079715,-0.17535212,0.00439958,-0.00218023,0.00000000,-0.00000000,0.73210075,-0.37089658,0.58385598,-0.38537103,0.00078053,-0.02138811,0.42675143,-0.41908102
-4.54127064,1.20038129,-0.96867014,0.01020711,-0.01089520,0.24744049,-0.18764727,0.00417325,-0.00208137,0.00000000,-0.00000000,0.69025711,-0.38221315,0.55177893,-0.39404736,0.00074620,-0.02009636,0.40444107,-0.39791111
-4.53526763,1.13931282,-0.96152811,0.01002541,-0.01042519,0.23473854,-0.20006760,0.00396125,-0.00198555,0.00000000,-0.00000000,0.65077184,-0.39395429,0.52182178,-0.40283071,0.00071745,-0.01879593,0.38436898,-0.37706847
-4.52926463,1.08403391,-0.95497217,0.00990621,-0.00991062,0.22278934,-0.21250017,0.00376668,-0.00189381,0.00000000,-0.00000000,0.61406082,-0.40603465,0.49432079,-0.41167276,0.00069539,-0.01749688,0.36695706,-0.35674215
-4.52326163,1.03527305,-0.94916820,0.00986712,-0.00936240,0.21166131,-0.22483932,0.00359215,-0.00180752,0.00000000,-0.00000000,0.58045109,-0.41839651,0.46954152,-0.42054543,0.00068104,-0.01620917,0.35257939,-0.33715262
-4.51725863,0.99361746,-0.94434444,0.00992497,-0.00879204,0.20139558,-0.23699195,0.00343984,-0.00172828,0.00000000,-0.00000000,0.55018461,-0.43101489,0.44768192,-0.42944537,0.00067532,-0.01494253,0.34156004,-0.31854683
-4.51125563,0.95951805,-0.94079178,0.01009538,-0.00821141,0.19200892,-0.24888258,0.00331142,-0.00165791,0.00000000,-0.00000000,0.52342410,-0.44390179,0.42887682,-0.43839797,0.00067902,-0.01370628,0.33417180,-0.30119216
-4.50525263,0.93329632,-0.93886208,0.01039224,-0.00763250,0.18349715,-0.26045779,0.00320815,-0.00159838,0.00000000,-0.00000000,0.50026021,-0.45710929,0.41320351,-0.44746024,0.00069281,-0.01250921,0.33063547,-0.28536975
-4.49924962,0.91515194,-0.93896401,0.01082731,-0.00706727,0.17583866,-0.27168985,0.00313083,-0.00155178,0.00000000,-0.00000000,0.48071947,-0.47073103,0.40068769,-0.45672248,0.00071717,-0.01135939,0.33111934,-0.27136728
-4.49324662,0.90517035,-0.94155638,0.01140975,-0.00652744,0.16899788,-0.28257918,0.00307986,-0.00152022,0.00000000,-0.00000000,0.46477228,-0.48490193,0.39130942,-0.46630829,0.00075241,-0.01026400,0.33573877,-0.25947150
-4.48724362,0.90332945,-0.94713855,0.01214575,-0.00602440,0.16292853,-0.29315533,0.00305523,-0.00150582,0.00000000,-0.00000000,0.45234049,-0.49979560,0.38500861,-0.47637272,0.00079865,-0.00922928,0.34455557,-0.24996065
-4.48124062,0.90950511,-0.95623791,0.01303810,-0.00556913,0.15757642,-0.30347639,0.00305655,-0.00151060,0.00000000,-0.00000000,0.44330412,-0.51561941,0.38168981,-0.48709834,0.00085580,-0.00826033,0.35757709,-0.24309690
-4.47523762,0.92347522,-0.96939421,0.01408596,-0.00517218,0.15288180,-0.31362663,0.00308307,-0.00153644,0.00000000,-0.00000000,0.43750716,-0.53260715,0.38122616,-0.49868917,0.00092354,-0.00736115,0.37475510,-0.23911900
-4.46923462,0.94492236,-0.98714102,0.01528456,-0.00484359,0.14878127,-0.32371235,0.00313367,-0.00158501,0.00000000,-0.00000000,0.43476207,-0.55100906,0.38346244,-0.51136240,0.00100132,-0.00653452,0.39598455,-0.23823519
-4.46323162,0.97343550,-1.00998446,0.01662506,-0.00459297,0.14520915,-0.33385611,0.00320688,-0.00165775,0.00000000,-0.00000000,0.43485343,-0.57107974,0.38821734,-0.52533815,0.00108835,-0.00578206,0.42110229,-0.24061645
-4.45722861,1.00851128,-1.03837983,0.01809451,-0.00442948,0.14209845,-0.34418940,0.00330091,-0.00175574,0.00000000,-0.00000000,0.43754052,-0.59306399,0.39528515,-0.54082757,0.00118362,-0.00510421,0.44988619,-0.24639027
-4.45122561,1.04955539,-1.07270671,0.01967588,-0.00436184,0.13938153,-0.35484413,0.00341363,-0.00187971,0.00000000,-0.00000000,0.44255942,-0.61718135,0.40443703,-0.55801963,0.00128585,-0.00450036,0.48205486,-0.25563487
-4.44522261,1.09588497,-1.11324359,0.02134826,-0.00439836,0.13699054,-0.36594337,0.00354264,-0.00202997,0.00000000,-0.00000000,0.44962480,-0.64360974,0.41542226,-0.57706727,0.00139360,-0.00396889,0.51726822,-0.26837421
-4.43921961,1.14673270,-1.16014307,0.02308717,-0.00454689,0.13485781,-0.37759171,0.00368523,-0.00220635,0.00000000,-0.00000000,0.45843172,-0.67246919,0.42796969,-0.59807352,0.00150518,-0.00350732,0.55512947,-0.28457365
-4.43321661,1.20125316,-1.21340884,0.02486502,-0.00481477,0.13291613,-0.38986588,0.00383848,-0.00240818,0.00000000,-0.00000000,0.46865784,-0.70380642,0.44178965,-0.62107848,0.00161876,-0.00311238,0.59518841,-0.30413670
-4.42721361,1.25853210,-1.27287584,0.02665169,-0.00520869,0.13109929,-0.40280607,0.00399928,-0.00263426,0.00000000,-0.00000000,0.47996635,-0.73758117,0.45657665,-0.64604774,0.00173238,-0.00278019,0.63694662,-0.32690279
-4.42121061,1.31759875,-1.33819489,0.02841523,-0.00573460,0.12934265,-0.41640861,0.00416437,-0.00288284,0.00000000,-0.00000000,0.49200963,-0.77365525,0.47201286,-0.67286321,0.00184397,-0.00250637,0.67986431,-0.35264638
-4.41520760,1.37744141,-1.40882296,0.03012269,-0.00639742,0.12758399,-0.43062044,0.00433043,-0.00315162,0.00000000,-0.00000000,0.50443400,-0.81178503,0.48777262,-0.70131704,0.00195143,-0.00228619,0.72336913,-0.38107753
-4.40920460,1.43702600,-1.48402027,0.03174104,-0.00720085,0.12576457,-0.44533583,0.00449416,-0.00343777,0.00000000,-0.00000000,0.51688530,-0.85161819,0.50352775,-0.73110916,0.00205267,-0.00211464,0.76686656,-0.41184412
-4.40320160,1.49531723,-1.56285490,0.03323806,-0.00814700,0.12383031,-0.46039563,0.00465234,-0.00373795,0.00000000,-0.00000000,0.52901546,-0.89269511,0.51895374,-0.76184895,0.00214566,-0.00198661,0.80975179,-0.44453577
-4.39719860,1.55130166,-1.64421546,0.03458340,-0.00923614,0.12173316,-0.47558930,0.00480190,-0.00404833,0.00000000,-0.00000000,0.54048956,-0.93445528,0.53373659,-0.79306131,0.00222850,-0.00189694,0.85142276,-0.47868971
-4.39119560,1.60401188,-1.72683193,0.03574950,-0.01046629,0.11943248,-0.49065972,0.00494004,-0.00436472,0.00000000,-0.00000000,0.55099346,-0.97624880,0.54757988,-0.82419705,0.00229949,-0.00184054,0.89129385,-0.51379834
-4.38519260,1.65255086,-1.80930426,0.03671248,-0.01183289,0.11689639,-0.50531061,0.00506430,-0.00468258,0.00000000,-0.00000000,0.56024127,-1.01735255,0.56021207,-0.85464745,0.00235711,-0.00181241,0.92880979,-0.54931870
-4.37918959,1.69611533,-1.89013803,0.03745301,-0.01332853,0.11410305,-0.51921647,0.00517260,-0.00499716,0.00000000,-0.00000000,0.56798268,-1.05699079,0.57139341,-0.88376250,0.00240018,-0.00180777,0.96345925,-0.58468348
-4.37318659,1.73401741,-1.96778606,0.03795694,-0.01494267,0.11104159,-0.53203429,0.00526334,-0.00530358,0.00000000,-0.00000000,0.57400951,-1.09435916,0.58092238,-0.91087215,0.00242778,-0.00182205,0.99478759,-0.61931347
-4.36718359,1.76570337,-2.04069429,0.03821587,-0.01666142,0.10771289,-0.54341689,0.00533541,-0.00559695,0.00000000,-0.00000000,0.57816128,-1.12865126,0.58864128,-0.93530955,0.00243938,-0.00185094,1.02240828,-0.65263101
-4.36118059,1.79076876,-2.10735028,0.03822749,-0.01846752,0.10412994,-0.55302686,0.00538824,-0.00587252,0.00000000,-0.00000000,0.58032949,-1.15908655,0.59444064,-0.95643544,0.00243478,-0.00189045,1.04601252,-0.68407424
-4.35517759,1.80896941,-2.16633210,0.03799573,-0.02034036,0.10031774,-0.56055071,0.00542179,-0.00612578,0.00000000,-0.00000000,0.58046043,-1.18493842,0.59826252,-0.97366235,0.00241415,-0.00193688,1.06537678,-0.71311147
-4.34917459,1.82022786,-2.21635583,0.03753069,-0.02225613,0.09631294,-0.56571230,0.00543658,-0.00635258,0.00000000,-0.00000000,0.57855628,-1.20556100,0.60010228,-0.98647760,0.00237802,-0.00198686,1.08036796,-0.73925536
-4.34317159,1.82463496,-2.25631918,0.03684844,-0.02418813,0.09216299,-0.56828501,0.00543362,-0.00654926,0.00000000,-0.00000000,0.57467465,-1.22041346,0.60000911,-0.99446393,0.00232727,-0.00203736,1.09094604,-0.76207637
-4.33716858,1.82244697,-2.28533962,0.03597055,-0.02610730,0.08792492,-0.56810188,0.00541440,-0.00671272,0.00000000,-0.00000000,0.56892641,-1.22908075,0.59808506,-0.99731667,0.00226307,-0.00208568,1.09716430,-0.78121497
-4.33116558,1.81407828,-2.30278523,0.03492351,-0.02798272,0.08366388,-0.56506338,0.00538082,-0.00684057,0.00000000,-0.00000000,0.56147210,-1.23128971,0.59448295,-0.99485675,0.00218686,-0.00212950,1.09916709,-0.79639216
-4.32516258,1.80009030,-2.30829683,0.03373799,-0.02978243,0.07945144,-0.55914221,0.00533512,-0.00693112,0.00000000,-0.00000000,0.55251708,-1.22691981,0.58940315,-0.98703880,0.00210029,-0.00216679,1.09718545,-0.80741803
-4.31915958,1.78117722,-2.30180066,0.03244798,-0.03147423,0.07536368,-0.55038509,0.00527986,-0.00698346,0.00000000,-0.00000000,0.54230557,-1.21600805,0.58308947,-0.97395401,0.00200520,-0.00219590,1.09153084,-0.81419783
-4.31315658,1.75814927,-2.28351098,0.03108992,-0.03302658,0.07147931,-0.53891136,0.00521776,-0.00699750,0.00000000,-0.00000000,0.53111413,-1.19874796,0.57582445,-0.95582763,0.00190352,-0.00221551,1.08258731,-0.81673553
-4.30715358,1.73191427,-2.25392269,0.02970168,-0.03440958,0.06787774,-0.52490854,0.00515171,-0.00697391,0.00000000,-0.00000000,0.51924454,-1.17548262,0.56792413,-0.93301134,0.00179723,-0.00222463,1.07080247,-0.81513467
-4.30115058,1.70345825,-2.21379452,0.02832163,-0.03559588,0.06463729,-0.50862509,0.00508465,-0.00691414,0.00000000,-0.00000000,0.50701670,-1.14669233,0.55973269,-0.90597080,0.00168833,-0.00222259,1.05667762,-0.80959643
-4.29514757,1.67382565,-2.16412351,0.02698771,-0.03656168,0.06183358,-0.49036077,0.00501954,-0.00682035,0.00000000,-0.00000000,0.49476159,-1.11297744,0.55161683,-0.87526915,0.00157873,-0.00220904,1.04075738,-0.80041516
-4.28914457,1.64409970,-2.10611231,0.02573652,-0.03728748,0.05953808,-0.47045524,0.00495927,-0.00669533,0.00000000,-0.00000000,0.48281454,-1.07503741,0.54396035,-0.84154727,0.00147027,-0.00218390,1.02361903,-0.78797129
-4.28314157,1.61538345,-2.04113063,0.02460247,-0.03775886,0.05781696,-0.44927526,0.00490665,-0.00654242,0.00000000,-0.00000000,0.47150913,-1.03364692,0.53715865,-0.80550177,0.00136461,-0.00214740,1.00586193,-0.77272218
-4.27713857,1.58878136,-1.97067272,0.02361706,-0.03796702,0.05673024,-0.42720140,0.00486435,-0.00636540,0.00000000,-0.00000000,0.46117156,-0.98963041,0.53161338,-0.76786178,0.00126329,-0.00210000,0.98809691,-0.75519094
-4.27113557,1.56538192,-1.89631273,0.02280822,-0.03790918,0.05633112,-0.40461470,0.00483489,-0.00616839,0.00000000,-0.00000000,0.45211578,-0.94383598,0.52772706,-0.72936553,0.00116759,-0.00204240,0.97093586,-0.73595381
-4.26513257,1.54624087,-1.81965957,0.02219971,-0.03758880,0.05666562,-0.38188409,0.00482059,-0.00595573,0.00000000,-0.00000000,0.44463917,-0.89710995,0.52589758,-0.69073787,0.00107862,-0.00197549,0.95498156,-0.71562635
-4.25912956,1.53236501,-1.74231330,0.02181063,-0.03701555,0.05777244,-0.35935492,0.00482357,-0.00573187,0.00000000,-0.00000000,0.43901884,-0.85027303,0.52651255,-0.65266951,0.00099725,-0.00190034,0.94081749,-0.69484892
-4.25312656,1.52469636,-1.66582431,0.02165510,-0.03620509,0.05968296,-0.33733923,0.00484575,-0.00550125,0.00000000,-0.00000000,0.43550836,-0.80409899,0.52994322,-0.61579880,0.00092414,-0.00181813,0.92899773,-0.67427185
-4.24712356,1.52409636,-1.59165668,0.02174187,-0.03517873,0.06242140,-0.31610812,0.00488879,-0.00526824,0.00000000,-0.00000000,0.43433479,-0.75929650,0.53653795,-0.58069664,0.00085973,-0.00173016,0.92003689,-0.65454068
-4.24112056,1.53132995,-1.52115671,0.02207418,-0.03396284,0.06600495,-0.29588621,0.00495412,-0.00503700,0.00000000,-0.00000000,0.43569597,-0.71649472,0.54661507,-0.54785492,0.00080424,-0.00163779,0.91439986,-0.63628180
-4.23511756,1.54704936,-1.45552740,0.02264957,-0.03258811,0.07044401,-0.27684868,0.00504288,-0.00481143,0.00000000,-0.00000000,0.43975783,-0.67623281,0.56045517,-0.51767866,0.00075774,-0.00154238,0.91249158,-0.62008894
-4.22911456,1.57177772,-1.39580904,0.02345991,-0.03108879,0.07574227,-0.25912046,0.00515591,-0.00459513,0.00000000,-0.00000000,0.44665170,-0.63895354,0.57829282,-0.49048186,0.00072010,-0.00144531,0.91464685,-0.60651060
-4.22311156,1.60589253,-1.34286619,0.02449144,-0.02950180,0.08189677,-0.24277770,0.00529372,-0.00439133,0.00000000,-0.00000000,0.45647152,-0.60500075,0.60030774,-0.46648693,0.00069106,-0.00134790,0.92112034,-0.59603891
-4.21710855,1.64960949,-1.29738072,0.02572490,-0.02786577,0.08889771,-0.22785117,0.00545646,-0.00420289,0.00000000,-0.00000000,0.46927098,-0.57462046,0.62661586,-0.44582724,0.00067025,-0.00125140,0.93207708,-0.58909986
-4.21110555,1.70296712,-1.25985050,0.02713589,-0.02622013,0.09672812,-0.21433125,0.00564385,-0.00403228,0.00000000,-0.00000000,0.48506056,-0.54796513,0.65726030,-0.42855247,0.00065716,-0.00115697,0.94758385,-0.58604529
-4.20510255,1.76581294,-1.23059321,0.02869518,-0.02460423,0.10536340,-0.20217414,0.00585518,-0.00388158,0.00000000,-0.00000000,0.50380460,-0.52510057,0.69220286,-0.41463627,0.00065124,-0.00106563,0.96760179,-0.58714657
-4.19909955,1.83779195,-1.20975431,0.03036931,-0.02305645,0.11477062,-0.19130891,0.00608926,-0.00375248,0.00000000,-0.00000000,0.52541855,-0.50601479,0.73131635,-0.40398537,0.00065186,-0.00097828,0.99198082,-0.59259017
-4.19309655,1.91833847,-1.19731859,0.03212121,-0.02161346,0.12490763,-0.18164492,0.00634438,-0.00364634,0.00000000,-0.00000000,0.54976657,-0.49062828,0.77437833,-0.39644999,0.00065833,-0.00089568,1.02045630,-0.60247503
-4.18709355,2.00667212,-1.19312416,0.03391095,-0.02030952,0.13572222,-0.17307917,0.00661829,-0.00356419,0.00000000,-0.00000000,0.57665969,-0.47880499,0.82106669,-0.39183450,0.00066998,-0.00081841,1.05264843,-0.61681184
-4.18109055,2.10179889,-1.19687828,0.03569670,-0.01917585,0.14715115,-0.16550335,0.00690822,-0.00350675,0.00000000,-0.00000000,0.60585480,-0.47036348,0.87095766,-0.38990828,0.00068607,-0.00074692,1.08806473,-0.63552398
-4.17508754,2.20251811,-1.20817399,0.03743565,-0.01824015,0.15911924,-0.15881008,0.00721083,-0.00347448,0.00000000,-0.00000000,0.63705465,-0.46508765,0.92352665,-0.39041592,0.00070588,-0.00068148,1.12610609,-0.65845031
-4.16908454,2.30743589,-1.22650702,0.03908512,-0.01752613,0.17153878,-0.15289822,0.00752229,-0.00346758,0.00000000,-0.00000000,0.66990922,-0.46273667,0.97815223,-0.39308667,0.00072871,-0.00062224,1.16607635,-0.68534939
-4.16308154,2.41498534,-1.25129217,0.04060369,-0.01705318,0.18430904,-0.14767701,0.00783831,-0.00348603,0.00000000,-0.00000000,0.70401854,-0.46305376,1.03412369,-0.39764272,0.00075383,-0.00056921,1.20719560,-0.71590515
-4.15707854,2.52345371,-1.28187887,0.04195227,-0.01683607,0.19731637,-0.14306897,0.00815419,-0.00352959,0.00000000,-0.00000000,0.73893720,-0.46577354,1.09065205,-0.40380623,0.00078058,-0.00052227,1.24861701,-0.74973377
-4.15107554,2.63101612,-1.31756528,0.04309522,-0.01688469,0.21043467,-0.13901151,0.00846493,-0.00359780,0.00000000,-0.00000000,0.77418063,-0.47062789,1.14688461,-0.41130487,0.00080827,-0.00048123,1.28944676,-0.78639158
-4.14507254,2.73577537,-1.35761107,0.04400138,-0.01720391,0.22352653,-0.13545725,0.00876532,-0.00368995,0.00000000,-0.00000000,0.80923322,-0.47735023,1.20192288,-0.41987601,0.00083628,-0.00044577,1.32876668,-0.82538368
-4.13906953,2.83580675,-1.40124832,0.04464495,-0.01779339,0.23644508,-0.13237331,0.00905008,-0.00380511,0.00000000,-0.00000000,0.84355816,-0.48567838,1.25484323,-0.42926955,0.00086399,-0.00041555,1.36565883,-0.86617315
-4.13306653,2.92920681,-1.44769105,0.04500625,-0.01864755,0.24903643,-0.12973955,0.00931400,-0.00394211,0.00000000,-0.00000000,0.87660890,-0.49535598,1.30472003,-0.43924955,0.00089084,-0.00039015,1.39923127,-0.90819059
-4.12706353,3.01414431,-1.49614306,0.04507223,-0.01975546,0.26114294,-0.12754607,0.00955207,-0.00409948,0.00000000,-0.00000000,0.90784201,-0.50613299,1.35065022,-0.44959479,0.00091628,-0.00036917,1.42864402,-0.95084373
-4.12106053,3.08891191,-1.54580466,0.04483686,-0.02110094,0.27260704,-0.12579020,0.00975965,-0.00427544,0.00000000,-0.00000000,0.93673109,-0.51776518,1.39177873,-0.46009852,0.00093984,-0.00035214,1.45313430,-0.99352704
-4.11505753,3.15197655,-1.59587835,0.04430120,-0.02266261,0.28327566,-0.12447315,0.00993261,-0.00446790,0.00000000,-0.00000000,0.96278133,-0.53001319,1.42732365,-0.47056760,0.00096108,-0.00033866,1.47204015,-1.03563104
-4.10905453,3.20202665,-1.64557399,0.04347325,-0.02441413,0.29300505,-0.12359673,0.01006750,-0.00467445,0.00000000,-0.00000000,0.98554424,-0.54264140,1.45660028,-0.48082129,0.00097960,-0.00032831,1.48482135,-1.07655137
-4.10305153,3.23801436,-1.69411368,0.04236760,-0.02632446,0.30166583,-0.12316012,0.01016162,-0.00489233,0.00000000,-0.00000000,1.00463201,-0.55541676,1.47904303,-0.49068995,0.00099510,-0.00032072,1.49107687,-1.11569737
-4.09704852,3.25919098,-1.74073688,0.04100482,-0.02835831,0.30914805,-0.12315713,0.01021320,-0.00511844,0.00000000,-0.00000000,1.01973100,-0.56810820,1.49422421,-0.50001373,0.00100732,-0.00031554,1.49055828,-1.15250029
-4.09104552,3.26513412,-1.78470602,0.03941069,-0.03047672,0.31536603,-0.12357396,0.01022143,-0.00534938,0.00000000,-0.00000000,1.03061360,-0.58048643,1.50186902,-0.50864169,0.00101608,-0.00031251,1.48317828,-1.18642106
-4.08504252,3.25576536,-1.82531298,0.03761527,-0.03263771,0.32026269,-0.12438775,0.01018655,-0.00558149,0.00000000,-0.00000000,1.03714824,-0.59232478,1.50186596,-0.51643121,0.00102127,-0.00031138,1.46901435,-1.21695767
-4.07903952,3.23135741,-1.86188664,0.03565186,-0.03479713,0.32381313,-0.12556572,0.01010985,-0.00581089,0.00000000,-0.00000000,1.03930664,-0.60340081,1.49427210,-0.52324808,0.00102289,-0.00031197,1.44830707,-1.24365215
-4.07303652,3.19253038,-1.89380164,0.03355589,-0.03690960,0.32602725,-0.12706529,0.00999369,-0.00603353,0.00000000,-0.00000000,1.03716817,-0.61349898,1.47931307,-0.52896716,0.00102100,-0.00031417,1.42145342,-1.26609734
-4.06703352,3.14023707,-1.92048827,0.03136380,-0.03892959,0.32695119,-0.12883479,0.00984140,-0.00624535,0.00000000,-0.00000000,1.03092087,-0.62241429,1.45737752,-0.53347369,0.00101574,-0.00031788,1.38899505,-1.28394325
-4.06103052,3.07573750,-1.94144354,0.02911195,-0.04081251,0.32666742,-0.13081508,0.00965725,-0.00644228,0.00000000,-0.00000000,1.02085887,-0.62995678,1.42900627,-0.53666527,0.00100738,-0.00032309,1.35160226,-1.29690324
-4.05502751,3.00056358,-1.95624295,0.02683563,-0.04251587,0.32529335,-0.13294156,0.00944631,-0.00662046,0.00000000,-0.00000000,1.00737615,-0.63595675,1.39487651,-0.53845431,0.00099623,-0.00032979,1.31005398,-1.30475987
-4.04902451,2.91647505,-1.96455272,0.02456814,-0.04400046,0.32297860,-0.13514679,0.00921430,-0.00677623,0.00000000,-0.00000000,0.99095682,-0.64027040,1.35578150,-0.53877099,0.00098272,-0.00033804,1.26521478,-1.30737024
-4.04302151,2.82540804,-1.96614202,0.02234000,-0.04523145,0.31990068,-0.13736340,0.00896745,-0.00690636,0.00000000,-0.00000000,0.97216196,-0.64278574,1.31260677,-0.53756646,0.00096732,-0.00034789,1.21800940,-1.30467088
-4.03701851,2.72941819,-1.96089437,0.02017841,-0.04617936,0.31625951,-0.13952707,0.00871227,-0.00700810,0.00000000,-0.00000000,0.95161345,-0.64342834,1.26630332,-0.53481620,0.00095061,-0.00035943,1.16939601,-1.29668187
-4.03101551,2.63062027,-1.94881798,0.01810676,-0.04682095,0.31227074,-0.14157961,0.00845537,-0.00707927,0.00000000,-0.00000000,0.92997544,-0.64216662,1.21785919,-0.53052320,0.00093322,-0.00037274,1.12033881,-1.28350996
-4.02501251,2.53112634,-1.93005397,0.01614438,-0.04713988,0.30815824,-0.14347169,0.00820329,-0.00711840,0.00000000,-0.00000000,0.90793380,-0.63901643,1.16827025,-0.52472092,0.00091584,-0.00038791,1.07178110,-1.26535057
-4.01900950,2.43298469,-1.90488225,0.01430646,-0.04712717,0.30414603,-0.14516544,0.00796223,-0.00712476,0.00000000,-0.00000000,0.88617467,-0.63404455,1.11851124,-0.51747576,0.00089921,-0.00040501,1.02461955,-1.24248828
-4.01300650,2.33812168,-1.87372424,0.01260409,-0.04678139,0.30044999,-0.14663644,0.00773790,-0.00709839,0.00000000,-0.00000000,0.86536248,-0.62737086,1.06950834,-0.50888888,0.00088415,-0.00042410,0.97968040,-1.21529567
-4.00700350,2.24828853,-1.83714227,0.01104443,-0.04610865,0.29726974,-0.14787526,0.00753534,-0.00704019,0.00000000,-0.00000000,0.84611866,-0.61916905,1.02211398,-0.49909720,0.00087150,-0.00044523,0.93769856,-1.18423032
-4.00100050,2.16501487,-1.79583520,0.00963105,-0.04512226,0.29478100,-0.14888842,0.00735876,-0.00695185,0.00000000,-0.00000000,0.82900167,-0.60966569,0.97708496,-0.48827356,0.00086218,-0.00046839,0.89929986,-1.14982985
-3.99499750,2.08957057,-1.75063027,0.00836426,-0.04384224,0.29312887,-0.14969873,0.00721141,-0.00683585,0.00000000,-0.00000000,0.81448919,-0.59913755,0.93506453,-0.47662587,0.00085716,-0.00049358,0.86498723,-1.11270486
-3.98899450,2.02293724,-1.70247128,0.00724160,-0.04229450,0.29242224,-0.15034502,0.00709553,-0.00669541,0.00000000,-0.00000000,0.80296319,-0.58790736,0.89656894,-0.46439531,0.00085750,-0.00052076,0.83513093,-1.07353000
-3.98299150,1.96579013,-1.65240325,0.00625829,-0.04050999,0.29272968,-0.15088139,0.00701225,-0.00653438,0.00000000,-0.00000000,0.79469858,-0.57633790,0.86197900,-0.45185364,0.00086432,-0.00054985,0.80996329,-1.03303309
-3.97698849,1.91849114,-1.60155405,0.00540771,-0.03852354,0.29407700,-0.15137586,0.00696161,-0.00635720,0.00000000,-0.00000000,0.78985575,-0.56482474,0.83153667,-0.43929952,0.00087889,-0.00058077,0.78957777,-0.99198260
-3.97098549,1.88109274,-1.55111345,0.00468190,-0.03637275,0.29644651,-0.15190865,0.00694259,-0.00616874,0.00000000,-0.00000000,0.78847751,-0.55378776,0.80534670,-0.42705421,0.00090257,-0.00061342,0.77393244,-0.95117386
-3.96498249,1.85335265,-1.50231027,0.00407197,-0.03409677,0.29977817,-0.15257019,0.00695314,-0.00597417,0.00000000,-0.00000000,0.79049041,-0.54366166,0.78338309,-0.41545643,0.00093691,-0.00064768,0.76285769,-0.91141421
-3.95897949,1.83475855,-1.45638818,0.00356859,-0.03173511,0.30397248,-0.15345871,0.00699035,-0.00577889,0.00000000,-0.00000000,0.79571044,-0.53488586,0.76550006,-0.40485689,0.00098362,-0.00068347,0.75606775,-0.87350755
-3.95297649,1.82456147,-1.41458090,0.00316225,-0.02932653,0.30889501,-0.15467774,0.00705052,-0.00558832,0.00000000,-0.00000000,0.80385292,-0.52789389,0.75144671,-0.39561225,0.00104462,-0.00072069,0.75317559,-0.83823872
-3.94697349,1.82181664,-1.37808741,0.00284365,-0.02690798,0.31438233,-0.15633353,0.00712934,-0.00540782,0.00000000,-0.00000000,0.81454603,-0.52310273,0.74088489,-0.38807892,0.00112206,-0.00075927,0.75371070,-0.80635816
-3.94097049,1.82542988,-1.34804760,0.00260392,-0.02451376,0.32024921,-0.15853222,0.00722208,-0.00524253,0.00000000,-0.00000000,0.82734762,-0.52090215,0.73340931,-0.38260664,0.00121832,-0.00079919,0.75713909,-0.77856706
-3.93496748,1.83420772,-1.32551905,0.00243480,-0.02217476,0.32629650,-0.16137717,0.00732376,-0.00509730,0.00000000,-0.00000000,0.84176429,-0.52164450,0.72856900,-0.37953197,0.00133601,-0.00084044,0.76288468,-0.75550359
-3.92896448,1.84690902,-1.31145510,0.00232881,-0.01991793,0.33231962,-0.16496609,0.00742933,-0.00497650,0.00000000,-0.00000000,0.85727222,-0.52563492,0.72588923,-0.37917177,0.00147796,-0.00088309,0.77035151,-0.73773029
-3.92296148,1.86229619,-1.30668457,0.00227929,-0.01776591,0.33811708,-0.16938830,0.00753391,-0.00488403,0.00000000,-0.00000000,0.87333869,-0.53312239,0.72489287,-0.38181669,0.00164722,-0.00092723,0.77894582,-0.72572293
-3.91695848,1.87918382,-1.31189338,0.00228046,-0.01573687,0.34349865,-0.17472191,0.00763290,-0.00482313,0.00000000,-0.00000000,0.88944349,-0.54429156,0.72512041,-0.38772472,0.00184696,-0.00097299,0.78809736,-0.71986103
-3.91095548,1.89648285,-1.32760806,0.00232740,-0.01384448,0.34829298,-0.18103106,0.00772218,-0.00479641,0.00000000,-0.00000000,0.90509928,-0.55925568,0.72614775,-0.39711481,0.00208045,-0.00102055,0.79727907,-0.72042000
