energy_ev,total_up,Co_p_up,Co_d_up,N_s_up,N_p_up,Se_s_up,Se_p_up,Y_p_up,Y_d_up
-3.22661331,4.77341303,0.45420435,1.25472486,0.00422608,1.24388330,0.11665172,1.86847295,2.60480651,0.46931387
-3.22061031,4.84251969,0.45842735,1.25681888,0.00429928,1.26778771,0.12377872,1.89620915,2.62413660,0.47655018
-3.21460730,4.92573646,0.46423641,1.26212433,0.00439928,1.29574860,0.13097205,1.92951944,2.65297858,0.48551031
-3.20860430,5.02071637,0.47146007,1.27011588,0.00452379,1.32714658,0.13812745,1.96744446,2.69025815,0.49594617
-3.20260130,5.12470997,0.47988479,1.28018673,0.00466990,1.36122362,0.14513675,2.00888505,2.73462636,0.50755739
-3.19659830,5.23464002,0.48926038,1.29166670,0.00483415,1.39710369,0.15189063,2.05263129,2.78449926,0.51999954
-3.19059530,5.34718647,0.49930659,1.30384204,0.00501262,1.43381746,0.15828149,2.09739486,2.83810436,0.53289372
-3.18459230,5.45887891,0.50972040,1.31597660,0.00520104,1.47033019,0.16420620,2.14184343,2.89353235,0.54583736
-3.17858929,5.56619317,0.52018409,1.32733319,0.00539488,1.50557193,0.16956880,2.18463610,2.94879225,0.55841573
-3.17258629,5.66564894,0.53037356,1.33719473,0.00558952,1.53846891,0.17428293,2.22445858,3.00186815,0.57021389
-3.16658329,5.75390487,0.53996682,1.34488409,0.00578033,1.56797513,0.17827385,2.26005696,3.05077577,0.58082862
-3.16058029,5.82784815,0.54865225,1.34978209,0.00596287,1.59310304,0.18148020,2.29026898,3.09361711,0.58987989
-3.15457729,5.88467574,0.55613643,1.35134298,0.00613301,1.61295241,0.18385516,2.31405192,3.12863154,0.59702170
-3.14857429,5.92196475,0.56215139,1.34910691,0.00628707,1.62673629,0.18536718,2.33050629,3.15424215,0.60195163
-3.14257129,5.93773032,0.56646093,1.34270925,0.00642195,1.63380359,0.18600025,2.33889467,3.16909612,0.60441919
-3.13656828,5.93046947,0.56886605,1.33188632,0.00653526,1.63365736,0.18575365,2.33865555,3.17209822,0.60423238
-3.13056528,5.89919052,0.56920917,1.31647790,0.00662542,1.62596845,0.18464131,2.32941183,3.16243699,0.60126256
-3.12456228,5.84342761,0.56737726,1.29642642,0.00669174,1.61058433,0.18269076,2.31097426,3.13960303,0.59544737
-3.11855928,5.76324111,0.56330372,1.27177334,0.00673444,1.58753280,0.17994186,2.28333978,3.10339958,0.58679179
-3.11255628,5.65920439,0.55696902,1.24265297,0.00675474,1.55702083,0.17644524,2.24668542,3.05394521,0.57536721
-3.10655328,5.53237853,0.54840019,1.20928429,0.00675476,1.51942873,0.17226059,2.20135806,2.99166920,0.56130883
-3.10055028,5.38427617,0.53766916,1.17196129,0.00673757,1.47529996,0.16745499,2.14786064,2.91729995,0.54481135
-3.09454727,5.21681639,0.52489007,1.13104218,0.00670700,1.42532726,0.16210107,2.08683543,2.83184697,0.52612333
-3.08854427,5.03227235,0.51021555,1.08693815,0.00666764,1.37033556,0.15627540,2.01904494,2.73657744,0.50554030
-3.08254127,4.83321342,0.49383225,1.04010184,0.00662461,1.31126236,0.15005685,1.94535102,2.63298784,0.48339699
-3.07653827,4.62244368,0.47595564,0.99101609,0.00658343,1.24913636,0.14352511,1.86669284,2.52277169,0.46005893
-3.07053527,4.40293838,0.45682419,0.94018308,0.00654982,1.18505497,0.13675937,1.78406408,2.40778426,0.43591376
-3.06453227,4.17777996,0.43669321,0.88811411,0.00652949,1.12016133,0.12983709,1.69849001,2.29000506,0.41136232
-3.05852926,3.95009502,0.41582846,0.83532018,0.00652792,1.05562152,0.12283300,1.61100494,2.17149902,0.38681007
-3.05252626,3.72299347,0.39449971,0.78230343,0.00655017,0.99260237,0.11581812,1.52263042,2.05437721,0.36265874
-3.04652326,3.49951101,0.37297440,0.72954939,0.00660063,0.93225046,0.10885899,1.43435465,1.94075779,0.33929862
-3.04052026,3.28255587,0.35151169,0.67752019,0.00668286,0.87567242,0.10201696,1.34711372,1.83272794,0.31710149
-3.03451726,3.07486056,0.33035700,0.62664865,0.00679943,0.82391700,0.09534761,1.26177478,1.73230745,0.29641435
-3.02851426,2.87893942,0.30973723,0.57733317,0.00695174,0.77795881,0.08890025,1.17912191,1.64141438,0.27755400
-3.02251126,2.69705243,0.28985684,0.52993350,0.00713999,0.73868409,0.08271751,1.09984467,1.56183352,0.26080248
-3.01650825,2.53117566,0.27089493,0.48476745,0.00736306,0.70687821,0.07683510,1.02452999,1.49518782,0.24640336
-3.01050525,2.38297888,0.25300333,0.44210828,0.00761856,0.68321515,0.07128157,0.95365732,1.44291341,0.23455895
-3.00450225,2.25381033,0.23630591,0.40218313,0.00790285,0.66824888,0.06607831,0.88759736,1.40623843,0.22542820
-2.99849925,2.14468879,0.22089901,0.36517221,0.00821110,0.66240654,0.06123961,0.82661437,1.38616599,0.21912554
-2.99249625,2.05630305,0.20685293,0.33120894,0.00853751,0.66598357,0.05677285,0.77087185,1.38346161,0.21572034
-2.98649325,1.98901844,0.19421457,0.30038092,0.00887541,0.67914086,0.05267890,0.72044151,1.39864537,0.21523721
-2.98049025,1.94289041,0.18301090,0.27273182,0.00921750,0.70190394,0.04895259,0.67531507,1.43198901,0.21765688
-2.97448724,1.91768442,0.17325323,0.24826407,0.00955612,0.73416440,0.04558334,0.63541841,1.48351810,0.22291792
-2.96848424,1.91290189,0.16494198,0.22694227,0.00988347,0.77568365,0.04255590,0.60062753,1.55301942,0.23091909
-2.96248124,1.92781139,0.15807175,0.20869738,0.01019188,0.82609925,0.03985121,0.57078554,1.64005350,0.24152238
-2.95647824,1.96148403,0.15263650,0.19343131,0.01047411,0.88493372,0.03744725,0.54572006,1.74397209,0.25455675
-2.95047524,2.01283240,0.14863451,0.18102210,0.01072353,0.95160589,0.03532002,0.52526006,1.86394028,0.26982252
-2.94447224,2.08065141,0.14607277,0.17132926,0.01093440,1.02544475,0.03344445,0.50925163,1.99896253,0.28709638
-2.93846923,2.16366011,0.14497087,0.16419921,0.01110201,1.10570542,0.03179527,0.49757170,2.14791189,0.30613684
-2.93246623,2.26054274,0.14536384,0.15947072,0.01122284,1.19158691,0.03034791,0.49013917,2.30956131,0.32669016
-2.92646323,2.36998771,0.14730398,0.15698001,0.01129463,1.28225101,0.02907912,0.48692303,2.48261574,0.34849642
-2.92046023,2.49072284,0.15086151,0.15656551,0.01131648,1.37684179,0.02796767,0.48794684,2.66574357,0.37129565
-2.91445723,2.62154548,0.15612403,0.15807202,0.01128873,1.47450460,0.02699476,0.49328954,2.85760594,0.39483377
-2.90845423,2.76134619,0.16319463,0.16135414,0.01121300,1.57440398,0.02614432,0.50308242,3.05688221,0.41886804
-2.90245123,2.90912474,0.17218897,0.16627896,0.01109203,1.67573940,0.02540318,0.51750244,3.26229031,0.44317185
-2.89644822,3.06399782,0.18323129,0.17272786,0.01092950,1.77775802,0.02476104,0.53676221,3.47260059,0.46753857
-2.89044522,3.22519787,0.19644952,0.18059735,0.01072993,1.87976375,0.02421034,0.56109711,3.68664235,0.49178428
-2.88444222,3.39206322,0.21196993,0.18979908,0.01049838,1.98112216,0.02374593,0.59075021,3.90330252,0.51574923
-2.87843922,3.56401994,0.22991135,0.20025900,0.01024028,2.08126076,0.02336474,0.62595573,4.12151653,0.53929790
-2.87243622,3.74055663,0.25037949,0.21191565,0.00996122,2.17966487,0.02306523,0.66692205,4.34025199,0.56231776
-2.86643322,3.92119355,0.27346161,0.22471794,0.00966669,2.27586930,0.02284696,0.71381506,4.55848634,0.58471671
-2.86043022,4.10544812,0.29922188,0.23862235,0.00936193,2.36944636,0.02270992,0.76674285,4.77518006,0.60641939
-2.85442721,4.29279923,0.32769767,0.25358982,0.00905172,2.45999131,0.02265408,0.82574273,4.98924787,0.62736273
-2.84842421,4.48265275,0.35889722,0.26958260,0.00874029,2.54710626,0.02267884,0.89077137,5.19953001,0.64749080
-2.84242121,4.67431105,0.39279867,0.28656105,0.00843117,2.63038383,0.02278255,0.96169868,5.40476663,0.66674964
-2.83641821,4.86694882,0.42935087,0.30448086,0.00812714,2.70939199,0.02296214,1.03830613,5.60357761,0.68508214
-2.83041521,5.05959772,0.46847563,0.32329066,0.00783023,2.78366142,0.02321285,1.12028967,5.79445050,0.70242365
-2.82441221,5.25114126,0.51007182,0.34293023,0.00754172,2.85267660,0.02352804,1.20726730,5.97573842,0.71869846
-2.81840920,5.44032149,0.55402072,0.36332951,0.00726216,2.91587167,0.02389911,1.29879127,6.14566948,0.73381751
-2.81240620,5.62575760,0.60019268,0.38440840,0.00699149,2.97263178,0.02431558,1.39436406,6.30236846,0.74767767
-2.80640320,5.80597628,0.64845452,0.40607739,0.00672914,3.02230026,0.02476525,1.49345780,6.44389072,0.76016247
-2.80040020,5.97945265,0.69867735,0.42823898,0.00647408,3.06419162,0.02523445,1.59553576,6.56826749,0.77114453
-2.79439720,6.14465979,0.75074421,0.45078990,0.00622505,3.09760991,0.02570840,1.70007490,6.67356084,0.78048942
-2.78839420,6.30012424,0.80455703,0.47362384,0.00598059,3.12187159,0.02617166,1.80658809,6.75792594,0.78806084
-2.78239120,6.44448436,0.86004223,0.49663462,0.00573923,3.13633191,0.02660860,1.91464452,6.81967770,0.79372676
-2.77638819,6.57654799,0.91715465,0.51971957,0.00549955,3.14041316,0.02700390,2.02388691,6.85735823,0.79736620
-2.77038519,6.69534571,0.97587904,0.54278283,0.00526033,3.13363343,0.02734305,2.13404417,6.86980157,0.79887610
-2.76438219,6.80017616,1.03622894,0.56573831,0.00502059,3.11563407,0.02761287,2.24493838,6.85619217,0.79817799
-2.75837919,6.89064025,1.09824259,0.58851218,0.00477964,3.08620433,0.02780192,2.35648509,6.81611349,0.79522388
-2.75237619,6.96666133,1.16197580,0.61104446,0.00453714,3.04530160,0.02790089,2.46868650,6.74958406,0.79000111
-2.74637319,7.02848967,1.22749184,0.63328968,0.00429310,2.99306615,0.02790289,2.58161723,6.65707848,0.78253559
-2.74037019,7.07668993,1.29484863,0.65521634,0.00404787,2.92982917,0.02780364,2.69540306,6.53953187,0.77289348
-2.73436718,7.11211167,1.36408365,0.67680523,0.00380212,2.85611376,0.02760154,2.81019321,6.39832721,0.76118092
-2.72836418,7.13584385,1.43519731,0.69804642,0.00355677,2.77262848,0.02729769,2.92612745,6.23526551,0.74754189
-2.72236118,7.14915513,1.50813536,0.71893517,0.00331298,2.68025374,0.02689572,3.04329944,6.05252027,0.73215427
-2.71635818,7.15342309,1.58277159,0.73946674,0.00307205,2.58002158,0.02640156,3.16171840,5.85257783,0.71522429
-2.71035518,7.15005563,1.65889143,0.75963057,0.00283540,2.47308962,0.02582318,3.28127103,5.63816645,0.69697958
-2.70435218,7.14040906,1.73617789,0.77940387,0.00260444,2.36071055,0.02517013,3.40168615,5.41217719,0.67766139
-2.69834917,7.12570717,1.81420054,0.79874520,0.00238058,2.24419844,0.02445316,3.52250418,5.17758023,0.65751609
-2.69234617,7.10696593,1.89240863,0.81758844,0.00216513,2.12489336,0.02368373,3.64305386,4.93734026,0.63678670
-2.68634317,7.08492819,1.97012910,0.83583745,0.00195928,2.00412590,0.02287359,3.76243792,4.69433467,0.61570474
-2.68034017,7.06001226,2.04657001,0.85336203,0.00176405,1.88318316,0.02203429,3.87952941,4.45127804,0.59448276
-2.67433717,7.03227762,2.12082986,0.86999544,0.00158024,1.76327751,0.02117677,3.99297960,4.21065586,0.57330809
-2.66833417,7.00140997,2.19191273,0.88553390,0.00140848,1.64551929,0.02031109,4.10123809,3.97467011,0.55233801
-2.66233117,6.96672692,2.25874904,0.89973827,0.00124916,1.53089451,0.01944605,4.20258485,3.74519839,0.53169650
-2.65632816,6.92720446,2.32022141,0.91233810,0.00110245,1.42024821,0.01858908,4.29517336,3.52376780,0.51147280
-2.65032516,6.88152303,2.37519483,0.92303792,0.00096835,1.31427364,0.01774609,4.37708349,3.31154371,0.49172166
-2.64432216,6.82813109,2.42254983,0.93152580,0.00084664,1.21350760,0.01692144,4.44638201,3.10933325,0.47246535
-2.63831916,6.76532302,2.46121766,0.93748373,0.00073697,1.11833151,0.01611803,4.50118827,2.91760203,0.45369702
-2.63231616,6.69132739,2.49021568,0.94059954,0.00063882,1.02897779,0.01533740,4.53974199,2.73650277,0.43538541
-2.62631316,6.60440102,2.50868178,0.94057968,0.00055159,0.94554082,0.01457990,4.56047035,2.56591328,0.41748044
-2.62031016,6.50292392,2.51590589,0.93716247,0.00047459,0.86799163,0.01384496,4.56205101,2.40548156,0.39991929
-2.61430715,6.38549027,2.51135762,0.93013089,0.00040708,0.79619534,0.01313130,4.54346811,2.25467524,0.38263281
-2.60830415,6.25099089,2.49470828,0.91932440,0.00034830,0.72993029,0.01243721,4.50405871,2.11283262,0.36555166
-2.60230115,6.09868277,2.46584661,0.90464917,0.00029747,0.66890797,0.01176082,4.44354718,1.97921291,0.34861204
-2.59629815,5.92824273,2.42488734,0.88608604,0.00025386,0.61279265,0.01110030,4.36206613,1.85304334,0.33176060
-2.59029515,5.73980236,2.37217211,0.86369580,0.00021676,0.56122009,0.01045408,4.26016272,1.73356120,0.31495845
-2.58429215,5.53396316,2.30826284,0.83762160,0.00018553,0.51381437,0.00982104,4.13879020,1.62004941,0.29818400
-2.57828914,5.31179143,2.23392779,0.80808811,0.00015961,0.47020271,0.00920059,3.99928511,1.51186471,0.28143460
-2.57228614,5.07479382,2.15012093,0.77539772,0.00013853,0.43002754,0.00859276,3.84333124,1.40845788,0.26472704
-2.56628314,4.82487518,2.05795563,0.73992376,0.00012190,0.39295593,0.00799821,3.67291226,1.30938611,0.24809687
-2.56028014,4.56428158,1.95867376,0.70210126,0.00010948,0.35868629,0.00741825,3.49025507,1.21431793,0.23159683
-2.55427714,4.29553162,1.85361162,0.66241564,0.00010111,0.32695247,0.00685477,3.29776680,1.12303146,0.21529435
-2.54827414,4.02133985,1.74416412,0.62138999,0.00009681,0.29752552,0.00631014,3.09796796,1.03540704,0.19926862
-2.54227114,3.74453631,1.63174857,0.57957161,0.00009670,0.27021352,0.00578715,2.89342489,0.95141556,0.18360711
-2.53626813,3.46798607,1.51776977,0.53751835,0.00010111,0.24485974,0.00528890,2.68668415,0.87110365,0.16840207
-2.53026513,3.19451232,1.40358722,0.49578561,0.00011049,0.22133972,0.00481867,2.48021137,0.79457724,0.15374706
-2.52426213,2.92682657,1.29048608,0.45491445,0.00012549,0.19955755,0.00437985,2.27633685,0.72198457,0.13973376
-2.51825913,2.66746823,1.17965225,0.41542137,0.00014698,0.17944183,0.00397581,2.07720947,0.65349978,0.12644911
-2.51225613,2.41875579,1.07215258,0.37779007,0.00017600,0.16094160,0.00360990,1.88476017,0.58930804,0.11397307
-2.50625313,2.18275070,0.96892032,0.34246557,0.00021384,0.14402249,0.00328529,1.70067572,0.52959275,0.10237690
-2.50025013,1.96123441,0.87074607,0.30985062,0.00026199,0.12866344,0.00300503,1.52638289,0.47452539,0.09172205
-2.49424712,1.75569833,0.77827392,0.28030449,0.00032219,0.11485390,0.00277198,1.36304260,0.42425814,0.08205968
-2.48824412,1.56734587,0.69200259,0.25414397,0.00039643,0.10259179,0.00258877,1.21155345,0.37891926,0.07343068
-2.48224112,1.39710500,0.61229094,0.23164610,0.00048689,0.09188211,0.00245788,1.07256339,0.33861108,0.06586616
-2.47623812,1.24564968,0.53936711,0.21305263,0.00059600,0.08273608,0.00238157,0.94648824,0.30341022,0.05938828
-2.47023512,1.11342794,0.47334075,0.19857539,0.00072637,0.07517090,0.00236191,0.83353544,0.27336960,0.05401134
-2.46423212,1.00069438,0.41421730,0.18840236,0.00088078,0.06920977,0.00240079,0.73373154,0.24852173,0.04974298
-2.45822911,0.90754495,0.36191361,0.18270395,0.00106210,0.06488213,0.00249986,0.64695176,0.22888275,0.04658536
-2.45222611,0.83395178,0.31627418,0.18163891,0.00127327,0.06222395,0.00266057,0.57295009,0.21445661,0.04453625
-2.44622311,0.77979613,0.27708723,0.18535957,0.00151724,0.06127782,0.00288406,0.51138873,0.20523905,0.04358991
-2.44022011,0.74489797,0.24409997,0.19401611,0.00179682,0.06209279,0.00317115,0.46186544,0.20122080,0.04373776
-2.43421711,0.72904058,0.21703269,0.20775940,0.00211465,0.06472373,0.00352224,0.42393817,0.20238981,0.04496866
-2.42821411,0.73198955,0.19559109,0.22674238,0.00247308,0.06923016,0.00393725,0.39714602,0.20873221,0.04726893
-2.42221111,0.75350539,0.17947668,0.25111973,0.00287401,0.07567455,0.00441549,0.38102618,0.22023197,0.05062201
-2.41620810,0.79334956,0.16839515,0.28104586,0.00331887,0.08411987,0.00495560,0.37512667,0.23686920,0.05500780
-2.41020510,0.85128421,0.16206249,0.31667112,0.00380839,0.09462671,0.00555543,0.37901479,0.25861729,0.06040184
-2.40420210,0.92706587,0.16020901,0.35813646,0.00434259,0.10724980,0.00621195,0.39228154,0.28543906,0.06677421
-2.39819910,1.02043407,0.16258147,0.40556648,0.00492063,0.12203422,0.00692121,0.41454229,0.31728229,0.07408839
-2.39219610,1.13109554,0.16894336,0.45906124,0.00554073,0.13901134,0.00767825,0.44543431,0.35407491,0.08230016
-2.38619310,1.25870538,0.17907370,0.51868693,0.00620013,0.15819482,0.00847711,0.48461157,0.39572040,0.09135647
-2.38019010,1.40284621,0.19276463,0.58446573,0.00689506,0.17957671,0.00931085,0.53173757,0.44209363,0.10119465
-2.37418709,1.56300666,0.20981813,0.65636516,0.00762071,0.20312417,0.01017156,0.58647685,0.49303777,0.11174177
-2.36818409,1.73856047,0.23004217,0.73428724,0.00837133,0.22877666,0.01105052,0.64848577,0.54836237,0.12291445
-2.36218109,1.92874737,0.25324650,0.81805789,0.00914024,0.25644411,0.01193829,0.71740324,0.60784312,0.13461903
-2.35617809,2.13265681,0.27923867,0.90741688,0.00992000,0.28600614,0.01282490,0.79284193,0.67122332,0.14675218
-2.35017509,2.34921556,0.30782010,1.00200895,0.01070254,0.31731236,0.01370005,0.87438039,0.73821707,0.15920203
-2.34417209,2.57717998,0.33878277,1.10137637,0.01147937,0.35018396,0.01455339,0.96155657,0.80851427,0.17184968
-2.33816908,2.81513340,0.37190650,1.20495360,0.01224177,0.38441644,0.01537471,1.05386283,0.88178704,0.18457115
-2.33216608,3.06148908,0.40695696,1.31206441,0.01298104,0.41978349,0.01615429,1.15074275,0.95769724,0.19723965
-2.32616308,3.31449883,0.44368437,1.42192203,0.01368877,0.45604175,0.01688313,1.25158958,1.03590470,0.20972812
-2.32016008,3.57226718,0.48182306,1.53363269,0.01435706,0.49293637,0.01755321,1.35574647,1.11607546,0.22191190
-2.31415708,3.83277082,0.52109169,1.64620300,0.01497879,0.53020686,0.01815775,1.46250815,1.19788952,0.23367140
-2.30815408,4.09388272,0.56119397,1.75855134,0.01554779,0.56759318,0.01869140,1.57112396,1.28104740,0.24489471
-2.30215108,4.35340036,0.60182004,1.86952348,0.01605909,0.60484143,0.01915041,1.68080189,1.36527488,0.25547997
-2.29614807,4.60907723,0.64264805,1.97791239,0.01650899,0.64170908,0.01953271,1.79071345,1.45032554,0.26533738
-2.29014507,4.85865669,0.68334613,2.08248193,0.01689519,0.67796925,0.01983800,1.89999909,1.53598053,0.27439082
-2.28414207,5.09990733,0.72357437,2.18199421,0.01721679,0.71341385,0.02006771,2.00777399,1.62204545,0.28257895
-2.27813907,5.33065883,0.76298697,2.27523969,0.01747428,0.74785542,0.02022493,2.11313415,1.70834436,0.28985580
-2.27213607,5.54883738,0.80123442,2.36106946,0.01766943,0.78112760,0.02031427,2.21516265,1.79471091,0.29619077
-2.26613307,5.75249993,0.83796563,2.43842843,0.01780516,0.81308416,0.02034169,2.31293630,1.88097725,0.30156815
-2.26013007,5.93986627,0.87283032,2.50638831,0.01788531,0.84359680,0.02031426,2.40553262,1.96696106,0.30598614
-2.25412706,6.10934846,0.90548141,2.56417907,0.01791445,0.87255188,0.02023991,2.49203750,2.05245166,0.30945547
-2.24812406,6.25957682,0.93557779,2.61121744,0.01789759,0.89984639,0.02012713,2.57155370,2.13719606,0.31199780
-2.24212106,6.38942211,0.96278741,2.64713108,0.01783990,0.92538341,0.01998471,2.64321043,2.22088579,0.31364382
-2.23611806,6.49801341,0.98679091,2.67177719,0.01774649,0.94906762,0.01982147,2.70617420,2.30314572,0.31443139
-2.23011506,6.58475140,1.00728573,2.68525438,0.01762211,0.97080106,0.01964595,2.75966105,2.38352561,0.31440369
-2.22411206,6.64931683,1.02399091,2.68790699,0.01747100,0.99047963,0.01946625,2.80295019,2.46149534,0.31360747
-2.21810905,6.69167395,1.03665237,2.68032121,0.01729665,1.00799061,0.01928983,2.83539878,2.53644435,0.31209164
-2.21210605,6.71206879,1.04504876,2.66331284,0.01710173,1.02321141,0.01912334,2.85645771,2.60768591,0.30990600
-2.20610305,6.71102232,1.04899752,2.63790678,0.01688803,1.03600985,0.01897257,2.86568771,2.67446608,0.30710043
-2.20010005,6.68931839,1.04836115,2.60530881,0.01665645,1.04624582,0.01884241,2.86277528,2.73597764,0.30372422
-2.19409705,6.64798669,1.04305320,2.56687055,0.01640707,1.05377452,0.01873683,2.84754763,2.79137827,0.29982587
-2.18809405,6.58828079,1.03304378,2.52404887,0.01613925,1.05845093,0.01865894,2.81998580,2.83981262,0.29545292
-2.18209105,6.51165165,1.01836416,2.47836112,0.01585181,1.06013550,0.01861104,2.78023499,2.88043722,0.29065215
-2.17608804,6.41971688,0.99911019,2.43133812,0.01554318,1.05870054,0.01859477,2.72861142,2.91244737,0.28546969
-2.17008504,6.31422648,0.97544411,2.38447645,0.01521166,1.05403715,0.01861113,2.66560486,2.93510462,0.27995126
-2.16408204,6.19702550,0.94759463,2.33919209,0.01485556,1.04606214,0.01866062,2.59187629,2.94776393,0.27414229
-2.15807904,6.07001464,0.91585491,2.29677713,0.01447347,1.03472470,0.01874333,2.50825031,2.94989889,0.26808800
-2.15207604,5.93510955,0.88057860,2.25836105,0.01406440,1.02001227,0.01885901,2.41570224,2.94112426,0.26183324
-2.14607304,5.79419995,0.84217371,2.22487823,0.01362794,1.00195546,0.01900706,2.31534006,2.92121437,0.25542218
-2.14007004,5.64910966,0.80109461,2.19704247,0.01316438,0.98063154,0.01918663,2.20838168,2.89011688,0.24889787
-2.13406703,5.50155873,0.75783236,2.17532962,0.01267475,0.95616639,0.01939653,2.09612818,2.84796092,0.24230162
-2.12806403,5.35312869,0.71290373,2.15996847,0.01216088,0.92873474,0.01963525,1.97993413,2.79505948,0.23567224
-2.12206103,5.20523221,0.66683928,2.15094022,0.01162533,0.89855867,0.01990085,1.86117600,2.73190561,0.22904528
-2.11605803,5.05908795,0.62017102,2.14798609,0.01107136,0.86590428,0.02019095,1.74121999,2.65916285,0.22245224
-2.11005503,4.91570155,0.57342016,2.15062262,0.01050281,0.83107687,0.02050260,1.62139047,2.57764996,0.21591988
-2.10405203,4.77585337,0.52708534,2.15816375,0.00992398,0.79441458,0.02083222,1.50294045,2.48832080,0.20946966
-2.09804902,4.64009337,0.48163202,2.16974874,0.00933947,0.75628085,0.02117557,1.38702496,2.39223999,0.20311731
-2.09204602,4.50874327,0.43748305,2.18437466,0.00875403,0.71705609,0.02152766,1.27467860,2.29055545,0.19687271
-2.08604302,4.38190585,0.39501123,2.20093220,0.00817241,0.67712869,0.02188278,1.16679772,2.18446879,0.19073994
-2.08004002,4.25948108,0.35453356,2.21824363,0.00759921,0.63688595,0.02223447,1.06412797,2.07520486,0.18471765
-2.07403702,4.14118839,0.31630771,2.23510136,0.00703874,0.59670511,0.02257562,0.96725724,1.96398145,0.17879955
-2.06803402,4.02659417,0.28053051,2.25030617,0.00649490,0.55694496,0.02289854,0.87661408,1.85198039,0.17297523
-2.06203102,3.91514363,0.24733842,2.26270382,0.00597112,0.51793824,0.02319507,0.79247118,1.74032102,0.16723106
-2.05602801,3.80619565,0.21680983,2.27121919,0.00547026,0.47998511,0.02345677,0.71495355,1.63003695,0.16155123
-2.05002501,3.69905952,0.18896890,2.27488697,0.00499462,0.44334801,0.02367509,0.64405059,1.52205677,0.15591886
-2.04402201,3.59303211,0.16379075,2.27287847,0.00454590,0.40824787,0.02384163,0.57963124,1.41718936,0.15031708
-2.03801901,3.48743440,0.14120754,2.26452377,0.00412520,0.37486184,0.02394829,0.52146151,1.31611394,0.14473006
-2.03201601,3.38164585,0.12111521,2.24932910,0.00373309,0.34332261,0.02398760,0.46922322,1.21937502,0.13914400
-2.02601301,3.27513582,0.10338058,2.22698909,0.00336964,0.31371911,0.02395290,0.42253340,1.12738212,0.13354792
-2.02001001,3.16749078,0.08784834,2.19739391,0.00303447,0.28609855,0.02383860,0.38096329,1.04041396,0.12793429
-2.01400700,3.05843664,0.07434789,2.16063130,0.00272684,0.26046963,0.02364036,0.34405646,0.95862643,0.12229953
-2.00800400,2.94785557,0.06269964,2.11698367,0.00244570,0.23680671,0.02335535,0.31134542,0.88206402,0.11664428
-2.00200100,2.83579684,0.05272072,2.06692051,0.00218978,0.21505465,0.02298232,0.28236619,0.81067359,0.11097349
-1.99599800,2.72248157,0.04422990,2.01108641,0.00195762,0.19513406,0.02252177,0.25667079,0.74432007,0.10529635
-1.98999500,2.60830122,0.03705168,1.95028516,0.00174769,0.17694686,0.02197600,0.23383729,0.68280292,0.09962607
-1.98399200,2.49381025,0.03101959,1.88546030,0.00155840,0.16038171,0.02134918,0.21347749,0.62587293,0.09397951
-1.97798899,2.37971318,0.02597865,1.81767280,0.00138816,0.14531920,0.02064729,0.19524229,0.57324830,0.08837668
-1.97198599,2.26684675,0.02178703,1.74807624,0.00123544,0.13163664,0.01987809,0.17882495,0.52462971,0.08284026
-1.96598299,2.15615780,0.01831707,1.67789033,0.00109876,0.11921228,0.01905100,0.16396242,0.47971370,0.07739491
-1.95997999,2.04867796,0.01545566,1.60837334,0.00097677,0.10792883,0.01817700,0.15043505,0.43820398,0.07206670
-1.95397699,1.94549581,0.01310420,1.54079419,0.00086823,0.09767629,0.01726844,0.13806495,0.39982067,0.06688241
-1.94797399,1.84772788,0.01117805,1.47640492,0.00077201,0.08835406,0.01633885,0.12671338,0.36430707,0.06186897
-1.94197099,1.75648932,0.00960579,1.41641424,0.00068716,0.07987227,0.01540276,0.11627728,0.33143431,0.05705283
-1.93596798,1.67286548,0.00832822,1.36196301,0.00061284,0.07215250,0.01447543,0.10668548,0.30100381,0.05245947
-1.92996498,1.59788519,0.00729723,1.31410220,0.00054837,0.06512797,0.01357270,0.09789453,0.27284790,0.04811289
-1.92396198,1.53249696,0.00647468,1.27377391,0.00049318,0.05874311,0.01271072,0.08988454,0.24682883,0.04403527
-1.91795898,1.47754848,0.00583122,1.24179618,0.00044686,0.05295284,0.01190574,0.08265519,0.22283664,0.04024666
-1.91195598,1.43377040,0.00534516,1.21885169,0.00040913,0.04772154,0.01117391,0.07622191,0.20078602,0.03676476
-1.90595298,1.40176451,0.00500147,1.20548076,0.00037979,0.04302183,0.01053108,0.07061235,0.18061275,0.03360486
-1.89994997,1.38199662,0.00479080,1.20207871,0.00035878,0.03883324,0.00999259,0.06586324,0.16226984,0.03077974
-1.89394697,1.37479407,0.00470870,1.20889739,0.00034611,0.03514089,0.00957307,0.06201758,0.14572373,0.02829984
-1.88794397,1.38034767,0.00475490,1.22605071,0.00034189,0.03193416,0.00928623,0.05912219,0.13095086,0.02617332
-1.88194097,1.39871750,0.00493273,1.25352358,0.00034627,0.02920548,0.00914469,0.05722557,0.11793455,0.02440635
-1.87593797,1.42984204,0.00524864,1.29118397,0.00035946,0.02694926,0.00915968,0.05637599,0.10666255,0.02300336
-1.86993497,1.47354995,0.00571186,1.33879700,0.00038171,0.02516090,0.00934087,0.05661984,0.09712519,0.02196742
-1.86393197,1.52957363,0.00633416,1.39604080,0.00041327,0.02383601,0.00969607,0.05800022,0.08931412,0.02130060
