energy_ev,total_up,Cd_p_up,Cd_d_up,Pb_p_up,Pb_d_up,Se_s_up,Se_p_up
-4.30115058,0.54800053,0.31059831,0.06101273,0.11298234,0.00096557,0.00109914,0.20468775
-4.29514757,0.57034641,0.31072239,0.06410096,0.11577564,0.00101179,0.00111853,0.20944784
-4.28914457,0.59774555,0.31556549,0.06770000,0.11939995,0.00106525,0.00116944,0.21706431
-4.28314157,0.62995414,0.32515261,0.07177792,0.12378893,0.00112517,0.00125240,0.22753963
-4.27713857,0.66668406,0.33948448,0.07629715,0.12886882,0.00119074,0.00136823,0.24085859
-4.27113557,0.70761134,0.35853952,0.08121536,0.13456103,0.00126108,0.00151804,0.25698972
-4.26513257,0.75238489,0.38227553,0.08648650,0.14078481,0.00133529,0.00170335,0.27588682
-4.25912956,0.80063516,0.41063111,0.09206172,0.14745987,0.00141247,0.00192608,0.29749020
-4.25312656,0.85198258,0.44352679,0.09789039,0.15450890,0.00149174,0.00218866,0.32172799
-4.24712356,0.90604553,0.48086571,0.10392106,0.16185982,0.00157224,0.00249416,0.34851724
-4.24112056,0.96244755,0.52253407,0.11010235,0.16944770,0.00165318,0.00284641,0.37776499
-4.23511756,1.02082390,0.56840127,0.11638381,0.17721630,0.00173382,0.00325022,0.40936924
-4.22911456,1.08082724,0.61831983,0.12271678,0.18511918,0.00181348,0.00371154,0.44321992
-4.22311156,1.14213228,0.67212514,0.12905512,0.19312032,0.00189157,0.00423774,0.47919984
-4.21710855,1.20443963,0.72963515,0.13535588,0.20119425,0.00196759,0.00483786,0.51718554
-4.21110555,1.26747851,0.79064990,0.14157991,0.20932576,0.00204110,0.00552292,0.55704815
-4.20510255,1.33100855,0.85495105,0.14769243,0.21750913,0.00211176,0.00630610,0.59865416
-4.19909955,1.39482045,0.92230126,0.15366344,0.22574700,0.00217932,0.00720310,0.64186589
-4.19309655,1.45873562,0.99244350,0.15946803,0.23404894,0.00224359,0.00823225,0.68654181
-4.18709355,1.52260462,1.06510011,0.16508664,0.24242969,0.00230448,0.00941469,0.73253641
-4.18109055,1.58630444,1.13997175,0.17050510,0.25090737,0.00236195,0.01077441,0.77969962
-4.17508754,1.64973452,1.21673596,0.17571451,0.25950146,0.00241602,0.01233811,0.82787563
-4.16908454,1.71281168,1.29504568,0.18071099,0.26823087,0.00246678,0.01413499,0.87690118
-4.16308154,1.77546374,1.37452739,0.18549520,0.27711207,0.00251433,0.01619630,0.92660319
-4.15707854,1.83762220,1.45477939,0.19007168,0.28615739,0.00255886,0.01855471,0.97679580
-4.15107554,1.89921403,1.53537009,0.19444795,0.29537349,0.00260053,0.02124348,1.02727708
-4.14507254,1.96015293,1.61583670,0.19863352,0.30476021,0.00263955,0.02429538,1.07782542
-4.13906953,2.02033035,1.69568469,0.20263870,0.31430974,0.00267614,0.02774143,1.12819595
-4.13306653,2.07960689,1.77438814,0.20647331,0.32400611,0.00271049,0.03160944,1.17811732
-4.12706353,2.13780442,1.85139160,0.21014542,0.33382515,0.00274281,0.03592246,1.22728918
-4.12106053,2.19469967,1.92611357,0.21366003,0.34373487,0.00277329,0.04069704,1.27538070
-4.11505753,2.25001970,1.99795206,0.21701798,0.35369616,0.00280208,0.04594155,1.32203055
-4.10905453,2.30344006,2.06629235,0.22021498,0.36366394,0.00282930,0.05165451,1.36684869
-4.10305153,2.35458587,2.13051709,0.22324089,0.37358857,0.00285508,0.05782309,1.40942021
-4.09704852,2.40303636,2.19001868,0.22607948,0.38341760,0.00287947,0.06442180,1.44931142
-4.09104552,2.44833314,2.24421390,0.22870843,0.39309762,0.00290252,0.07141158,1.48607826
-4.08504252,2.48999212,2.29256018,0.23109992,0.40257630,0.00292425,0.07873921,1.51927701
-4.07903952,2.52751905,2.33457342,0.23322155,0.41180438,0.00294468,0.08633733,1.54847712
-4.07303652,2.56042836,2.36984639,0.23503783,0.42073768,0.00296379,0.09412487,1.57327571
-4.06703352,2.58826464,2.39806738,0.23651200,0.42933895,0.00298160,0.10200824,1.59331342
-4.06103052,2.61062611,2.41903795,0.23760822,0.43757948,0.00299815,0.10988296,1.60829101
-4.05502751,2.62718917,2.43268928,0.23829410,0.44544057,0.00301349,0.11763597,1.61798590
-4.04902451,2.63773297,2.43909622,0.23854327,0.45291463,0.00302776,0.12514842,1.62226806
-4.04302151,2.64216286,2.43848819,0.23833805,0.46000610,0.00304115,0.13229897,1.62111444
-4.03701851,2.64053164,2.43125640,0.23767207,0.46673204,0.00305395,0.13896731,1.61462113
-4.03101551,2.63305750,2.41795679,0.23655255,0.47312244,0.00306656,0.14503800,1.60301250
-4.02501251,2.62013741,2.39930820,0.23500231,0.47922041,0.00307949,0.15040428,1.58664681
-4.01900950,2.60235524,2.37618561,0.23306120,0.48508208,0.00309341,0.15497177,1.56601763
-4.01300650,2.58048368,2.34960819,0.23078702,0.49077633,0.00310909,0.15866193,1.54175066
-4.00700350,2.55547940,2.32072235,0.22825568,0.49638435,0.00312748,0.16141495,1.51459587
-4.00100050,2.52847106,2.29077996,0.22556062,0.50199902,0.00314967,0.16319222,1.48541468
-3.99499750,2.50074014,2.26111195,0.22281150,0.50772407,0.00317686,0.16397792,1.45516254
-3.98899450,2.47369452,2.23309806,0.22013202,0.51367289,0.00321042,0.16377995,1.42486703
-3.98299150,2.44883547,2.20813315,0.21765703,0.51996709,0.00325177,0.16262990,1.39560209
-3.97698849,2.42771850,2.18759093,0.21552894,0.52673452,0.00330242,0.16058220,1.36845910
-3.97098549,2.41190915,2.17278600,0.21389354,0.53410688,0.00336391,0.15771244,1.34451546
-3.96498249,2.40293479,2.16493508,0.21289528,0.54221662,0.00343775,0.15411491,1.32480185
-3.95897949,2.40223388,2.16511867,0.21267226,0.55119334,0.00352541,0.14989941,1.31026899
-3.95297649,2.41110420,2.17424401,0.21335108,0.56115941,0.00362818,0.14518760,1.30175525
-3.94697349,2.43065182,2.19301075,0.21504158,0.57222511,0.00374720,0.14010892,1.29995608
-3.94097049,2.46174261,2.22188046,0.21783189,0.58448316,0.00388331,0.13479621,1.30539644
-3.93496748,2.50495814,2.26105097,0.22178385,0.59800296,0.00403704,0.12938143,1.31840737
-3.92896448,2.56055772,2.31043697,0.22692897,0.61282467,0.00420850,0.12399136,1.33910761
-3.92296148,2.62844850,2.36965758,0.23326520,0.62895338,0.00439737,0.11874361,1.36739111
-3.91695848,2.70816496,2.43803190,0.24075460,0.64635376,0.00460279,0.11374315,1.40292114
-3.91095548,2.79885929,2.51458316,0.24932212,0.66494543,0.00482337,0.10907925,1.44513151
-3.90495248,2.89930355,2.59805178,0.25885551,0.68459943,0.00505714,0.10482321,1.49323492
-3.89894947,3.00790432,2.68691752,0.26920648,0.70513614,0.00530157,0.10102669,1.54623873
-3.89294647,3.12273000,2.77943047,0.28019314,0.72632481,0.00555355,0.09772093,1.60296756
-3.88694347,3.24155038,2.87365023,0.29160366,0.74788511,0.00580945,0.09491663,1.66209236
-3.88094047,3.36188785,2.96749243,0.30320115,0.76949064,0.00606519,0.09260464,1.72216509
-3.87493747,3.48107887,3.05878136,0.31472949,0.79077459,0.00631632,0.09075738,1.78165792
-3.86893447,3.59634399,3.14530705,0.32592018,0.81133743,0.00655809,0.08933080,1.83900573
-3.86293147,3.70486417,3.22488511,0.33649970,0.83075644,0.00678562,0.08826692,1.89265064
-3.85692846,3.80386096,3.29541737,0.34619740,0.84859687,0.00699398,0.08749681,1.94108682
-3.85092546,3.89067775,3.35495122,0.35475346,0.86442435,0.00717838,0.08694383,1.98290427
-3.84492246,3.96285915,3.40173563,0.36192677,0.87781803,0.00733429,0.08652699,2.01682988
-3.83891946,4.01822552,3.43427180,0.36750228,0.88838415,0.00745761,0.08616436,2.04176449
-3.83291646,4.05494000,3.45135683,0.37129769,0.89576919,0.00754476,0.08577640,2.05681438
-3.82691346,4.07156530,3.45211861,0.37316911,0.89967246,0.00759284,0.08528899,2.06131644
-3.82091046,4.06710827,3.43604102,0.37301551,0.89985723,0.00759972,0.08463610,2.05485584
-3.81490745,4.04105044,3.40297828,0.37078183,0.89616022,0.00756412,0.08376211,2.03727588
-3.80890445,3.99336339,3.35315835,0.36646053,0.88849885,0.00748564,0.08262348,2.00867966
-3.80290145,3.92450867,3.28717521,0.36009159,0.87687614,0.00736482,0.08118999,1.96942367
-3.79689845,3.83542218,3.20597053,0.35176105,0.86138284,0.00720308,0.07944527,1.92010373
-3.79089545,3.72748399,3.11080551,0.34159798,0.84219687,0.00700272,0.07738684,1.86153393
-3.78489245,3.60247501,3.00322425,0.32977017,0.81958003,0.00676684,0.07502558,1.79471954
-3.77888944,3.46252230,2.88500989,0.31647877,0.79387213,0.00649923,0.07238466,1.72082507
-3.77288644,3.31003553,2.75813548,0.30195196,0.76548279,0.00620426,0.06949803,1.64113882
-3.76688344,3.14763712,2.62471127,0.28643802,0.73488125,0.00588678,0.06640865,1.55703519
-3.76088044,2.97808899,2.48693035,0.27019815,0.70258461,0.00555193,0.06316638,1.46993644
-3.75487744,2.80421855,2.34701454,0.25349914,0.66914496,0.00520505,0.05982573,1.38127500
-3.74887444,2.62884687,2.20716238,0.23660644,0.63513581,0.00485151,0.05644361,1.29245790
-3.74287144,2.45472140,2.06950057,0.21977754,0.60113853,0.00449657,0.05307708,1.20483418
-3.73686843,2.28445525,1.93604056,0.20325620,0.56772893,0.00414530,0.04978124,1.11966649
-3.73086543,2.12047497,1.80864111,0.18726747,0.53546475,0.00380242,0.04660740,1.03810739
-3.72486243,1.96497778,1.68897766,0.17201374,0.50487414,0.00347226,0.04360141,0.96118084
-3.71885943,1.81989915,1.57851905,0.15767179,0.47644565,0.00315868,0.04080239,0.88976926
-3.71285643,1.68689069,1.47851156,0.14439094,0.45061975,0.00286501,0.03824180,0.82460583
-3.70685343,1.56730824,1.38997022,0.13229219,0.42778209,0.00259406,0.03594284,0.76627200
-3.70085043,1.46220929,1.31367680,0.12146831,0.40825847,0.00234807,0.03392021,0.71519967
-3.69484742,1.37235863,1.25018376,0.11198466,0.39231162,0.00212876,0.03218022,0.67167731
-3.68884442,1.29824093,1.19982333,0.10388084,0.38013936,0.00193731,0.03072117,0.63585943
-3.68284142,1.24007866,1.16272063,0.09717263,0.37187433,0.00177444,0.02953403,0.60777842
-3.67683842,1.19785377,1.13880956,0.09185450,0.36758478,0.00164040,0.02860331,0.58735792
-3.67083542,1.17133148,1.12785053,0.08790213,0.36727642,0.00153507,0.02790806,0.57442699
-3.66483242,1.16008485,1.12944886,0.08527504,0.37089488,0.00145795,0.02742308,0.56873406
-3.65882941,1.16351878,1.14307275,0.08391917,0.37832879,0.00140822,0.02712006,0.56996018
-3.65282641,1.18089246,1.16807026,0.08376920,0.38941323,0.00138478,0.02696883,0.57773084
-3.64682341,1.21133954,1.20368453,0.08475070,0.40393332,0.00138631,0.02693853,0.59162609
-3.64082041,1.25388581,1.24906690,0.08678193,0.42162816,0.00141123,0.02699872,0.61118855
-3.63481741,1.30746416,1.30328793,0.08977537,0.44219475,0.00145783,0.02712036,0.63592944
-3.62881441,1.37092715,1.36534643,0.09363900,0.46529231,0.00152417,0.02727667,0.66533258
-3.62281141,1.44305770,1.43417680,0.09827727,0.49054679,0.00160822,0.02744388,0.69885677
-3.61680840,1.52257863,1.50865535,0.10359196,0.51755580,0.00170778,0.02760172,0.73593682
-3.61080540,1.60816181,1.58760635,0.10948289,0.54589404,0.00182057,0.02773382,0.77598396
-3.60480240,1.69843774,1.66980843,0.11584858,0.57511940,0.00194420,0.02782791,0.81838593
-3.59879940,1.79200642,1.75400227,0.12258694,0.60477962,0.00207624,0.02787589,0.86250768
-3.59279640,1.88745010,1.83890017,0.12959602,0.63441967,0.00221422,0.02787366,0.90769292
-3.58679340,1.98334836,1.92319806,0.13677487,0.66358974,0.00235566,0.02782093,0.95326729
-3.58079040,2.07829560,2.00559040,0.14402453,0.69185359,0.00249814,0.02772081,0.99854335
-3.57478739,2.17092098,2.08478780,0.15124911,0.71879726,0.00263930,0.02757936,1.04282761
-3.56878439,2.25991013,2.15953731,0.15835701,0.74403757,0.00277692,0.02740506,1.08542975
-3.56278139,2.34402802,2.22864483,0.16526213,0.76723034,0.00290894,0.02720818,1.12567372
-3.55677839,2.42214202,2.29099878,0.17188509,0.78807771,0.00303353,0.02700015,1.16291043
-3.55077539,2.49324386,2.34559400,0.17815436,0.80633435,0.00314907,0.02679292,1.19653155
-3.54477239,2.55646936,2.39155482,0.18400721,0.82181207,0.00325426,0.02659833,1.22598368
-3.53876938,2.61111469,2.42815586,0.18939042,0.83438256,0.00334809,0.02642745,1.25078214
-3.53276638,2.65664791,2.45483953,0.19426067,0.84397813,0.00342988,0.02629008,1.27052364
-3.52676338,2.69271513,2.47122892,0.19858462,0.85059013,0.00349925,0.02619420,1.28489707
-3.52076038,2.71914049,2.47713530,0.20233856,0.85426524,0.00355616,0.02614556,1.29369159
-3.51475738,2.73591988,2.47255967,0.20550779,0.85509973,0.00360084,0.02614737,1.29680164
-3.50875438,2.74320847,2.45768784,0.20808557,0.85323188,0.00363379,0.02620004,1.29422832
-3.50275138,2.74130280,2.43287950,0.21007189,0.84883308,0.00365572,0.02630110,1.28607713
-3.49674837,2.73061815,2.39865142,0.21147195,0.84209797,0.00366750,0.02644516,1.27255194
-3.49074537,2.71166271,2.35565582,0.21229468,0.83323428,0.00367009,0.02662407,1.25394568
-3.48474237,2.68500981,2.30465489,0.21255116,0.82245283,0.00366453,0.02682714,1.23062797
-3.47873937,2.65126994,2.24649289,0.21225323,0.80995835,0.00365183,0.02704147,1.20303061
-3.47273637,2.61106412,2.18206709,0.21141235,0.79594152,0.00363293,0.02725240,1.17163147
-3.46673337,2.56500008,2.11229919,0.21003869,0.78057277,0.00360866,0.02744406,1.13693774
-3.46073037,2.51365247,2.03810840,0.20814066,0.76399796,0.00357970,0.02759989,1.09946936
-3.45472736,2.45754814,1.96038754,0.20572480,0.74633627,0.00354657,0.02770330,1.05974343
-3.44872436,2.39715693,1.87998295,0.20279612,0.72768016,0.00350957,0.02773833,1.01826028
-3.44272136,2.33288819,1.79767896,0.19935875,0.70809740,0.00346882,0.02769021,0.97549177
-3.43671836,2.26509282,1.71418718,0.19541692,0.68763482,0.00342427,0.02754598,0.93187220
-3.43071536,2.19407015,1.63014066,0.19097621,0.66632344,0.00337568,0.02729499,0.88779212
-3.42471236,2.12007882,1.54609257,0.18604484,0.64418451,0.00332271,0.02692931,0.84359486
-3.41870935,2.04335050,1.46251896,0.18063506,0.62123606,0.00326492,0.02644406,0.79957590
-3.41270635,1.96410508,1.37982465,0.17476439,0.59749932,0.00320181,0.02583759,0.75598450
-3.40670335,1.88256627,1.29835161,0.16845665,0.57300477,0.00313290,0.02511154,0.71302744
-3.40070035,1.79897607,1.21838880,0.16174277,0.54779711,0.00305776,0.02427077,0.67087416
-3.39469735,1.71360728,1.14018256,0.15466121,0.52193922,0.00297603,0.02332317,0.62966294
-3.38869435,1.62677309,1.06394685,0.14725794,0.49551449,0.00288751,0.02227934,0.58950751
-3.38269135,1.53883311,0.98987257,0.13958615,0.46862778,0.00279213,0.02115222,0.55050371
-3.37668834,1.45019565,0.91813542,0.13170541,0.44140473,0.00269002,0.01995655,0.51273566
-3.37068534,1.36131613,0.84890217,0.12368068,0.41398971,0.00258149,0.01870839,0.47628121
-3.36468234,1.27269194,0.78233492,0.11558083,0.38654255,0.00246705,0.01742456,0.44121654
-3.35867934,1.18485423,0.71859355,0.10747716,0.35923421,0.00234740,0.01612208,0.40761947
-3.35267634,1.09835723,0.65783652,0.09944167,0.33224187,0.00222341,0.01481762,0.37557187
-3.34667334,1.01376596,0.60022011,0.09154535,0.30574361,0.00209611,0.01352708,0.34516079
-3.34067034,0.93164294,0.54589665,0.08385654,0.27991308,0.00196663,0.01226510,0.31647878
-3.33466733,0.85253499,0.49501196,0.07643945,0.25491440,0.00183621,0.01104477,0.28962323
-3.32866433,0.77696053,0.44770231,0.06935280,0.23089761,0.00170613,0.00987737,0.26469517
-3.32266133,0.70539816,0.40409135,0.06264881,0.20799479,0.00157767,0.00877218,0.24179744
-3.31665833,0.63827692,0.36428715,0.05637237,0.18631705,0.00145213,0.00773644,0.22103254
-3.31065533,0.57596854,0.32837953,0.05056057,0.16595248,0.00133072,0.00677531,0.20250029
-3.30465233,0.51878174,0.29643782,0.04524243,0.14696506,0.00121458,0.00589196,0.18629529
-3.29864932,0.46695870,0.26850906,0.04043894,0.12939442,0.00110473,0.00508774,0.17250429
-3.29264632,0.42067338,0.24461653,0.03616325,0.11325659,0.00100208,0.00436229,0.16120355
-3.28664332,0.38003156,0.22475865,0.03242110,0.09854538,0.00090737,0.00371383,0.15245612
-3.28064032,0.34507221,0.20890800,0.02921132,0.08523437,0.00082121,0.00313937,0.14630904
-3.27463732,0.31576987,0.19701046,0.02652640,0.07327944,0.00074402,0.00263493,0.14279054
-3.26863432,0.29203773,0.18898428,0.02435310,0.06262151,0.00067608,0.00219582,0.14190712
-3.26263132,0.27373102,0.18471904,0.02267309,0.05318946,0.00061750,0.00181686,0.14364064
-3.25662831,0.26065051,0.18407452,0.02146350,0.04490312,0.00056823,0.00149259,0.14794535
-3.25062531,0.25254601,0.18687940,0.02069745,0.03767606,0.00052809,0.00121745,0.15474515
-3.24462231,0.24911965,0.19293004,0.02034449,0.03141830,0.00049675,0.00098594,0.16393093
-3.23861931,0.25002911,0.20198933,0.02037099,0.02603869,0.00047377,0.00079274,0.17535842
-3.23261631,0.25489074,0.21378595,0.02074052,0.02144700,0.00045859,0.00063285,0.18884661
-3.22661331,0.26328286,0.22801409,0.02141414,0.01755567,0.00045056,0.00050159,0.20417685
-3.22061031,0.27474931,0.24433408,0.02235071,0.01428119,0.00044895,0.00039471,0.22109305
-3.21460730,0.28880354,0.26237396,0.02350722,0.01154520,0.00045295,0.00030838,0.23930300
-3.20860430,0.30493348,0.28173229,0.02483912,0.00927519,0.00046172,0.00023921,0.25848099
-3.20260130,0.32260723,0.30198229,0.02630078,0.00740497,0.00047436,0.00018422,0.27827191
-3.19659830,0.34127982,0.32267749,0.02784597,0.00587489,0.00048996,0.00014086,0.29829667
-3.19059530,0.36040098,0.34335868,0.02942841,0.00463181,0.00050761,0.00010693,0.31815922
-3.18459230,0.37942393,0.36356223,0.03100246,0.00362892,0.00052641,0.00008059,0.33745462
-3.17858929,0.39781501,0.38282947,0.03252381,0.00282544,0.00054548,0.00006030,0.35577831
-3.17258629,0.41506384,0.40071688,0.03395029,0.00218620,0.00056399,0.00004480,0.37273607
-3.16658329,0.43069380,0.41680666,0.03524266,0.00168118,0.00058117,0.00003304,0.38795432
-3.16058029,0.44427236,0.43071734,0.03636543,0.00128501,0.00059631,0.00002420,0.40109050
-3.15457729,0.45542081,0.44211385,0.03728759,0.00097647,0.00060881,0.00001759,0.41184282
-3.14857429,0.46382295,0.45071667,0.03798331,0.00073794,0.00061814,0.00001270,0.41995915
-3.14257129,0.46923243,0.45630953,0.03843252,0.00055500,0.00062390,0.00000910,0.42524457
-3.13656828,0.47147807,0.45874531,0.03862134,0.00041594,0.00062579,0.00000648,0.42756713
-3.13056528,0.47046720,0.45794986,0.03854232,0.00031134,0.00062362,0.00000458,0.42686160
-3.12456228,0.46618650,0.45392341,0.03819448,0.00023377,0.00061732,0.00000321,0.42313104
-3.11855928,0.45870051,0.44673960,0.03758323,0.00017747,0.00060695,0.00000224,0.41644593
-3.11255628,0.44814757,0.43654203,0.03672002,0.00013805,0.00059264,0.00000156,0.40694114
-3.10655328,0.43473359,0.42353860,0.03562177,0.00011234,0.00057465,0.00000108,0.39481063
-3.10055028,0.41872375,0.40799382,0.03431027,0.00009821,0.00055329,0.00000076,0.38030031
-3.09454727,0.40043256,0.39021946,0.03281132,0.00009443,0.00052896,0.00000054,0.36369925
-3.08854427,0.38021273,0.37056404,0.03115380,0.00010064,0.00050213,0.00000041,0.34532975
-3.08254127,0.35844325,0.34940151,0.02936871,0.00011729,0.00047326,0.00000035,0.32553672
-3.07653827,0.33551737,0.32711985,0.02748821,0.00014564,0.00044288,0.00000034,0.30467675
-3.07053527,0.31183080,0.30410981,0.02554458,0.00018786,0.00041148,0.00000038,0.28310740
-3.06453227,0.28777072,0.28075448,0.02356938,0.00024706,0.00037958,0.00000049,0.26117718
-3.05852926,0.26370592,0.25742001,0.02159258,0.00032742,0.00034765,0.00000067,0.23921648
-3.05252626,0.23997846,0.23444772,0.01964191,0.00043439,0.00031613,0.00000094,0.21752983
-3.04652326,0.21689708,0.21214794,0.01774227,0.00057483,0.00028541,0.00000135,0.19638970
-3.04052026,0.19473243,0.19079571,0.01591538,0.00075724,0.00025583,0.00000194,0.17603192
-3.03451726,0.17371418,0.17062821,0.01417947,0.00099199,0.00022768,0.00000276,0.15665285
-3.02851426,0.15403006,0.15184404,0.01254922,0.00129161,0.00020119,0.00000392,0.13840810
-3.02251126,0.13582650,0.13460412,0.01103581,0.00167101,0.00017653,0.00000554,0.12141285
-3.01650825,0.11921077,0.11903391,0.00964706,0.00214781,0.00015381,0.00000776,0.10574350
-3.01050525,0.10425438,0.10522685,0.00838769,0.00274255,0.00013308,0.00001080,0.09144040
-3.00450225,0.09099739,0.09324859,0.00725971,0.00347894,0.00011438,0.00001493,0.07851151
-2.99849925,0.07945337,0.08314162,0.00626276,0.00438409,0.00009768,0.00002047,0.06693667
-2.99249625,0.06961471,0.07493025,0.00539458,0.00548861,0.00008291,0.00002789,0.05667223
-2.98649325,0.06145794,0.06862534,0.00465144,0.00682671,0.00007001,0.00003771,0.04765583
-2.98049025,0.05494891,0.06422870,0.00402858,0.00843621,0.00005888,0.00005063,0.03981109
-2.97448724,0.05004755,0.06173686,0.00352060,0.01035836,0.00004940,0.00006748,0.03305208
-2.96848424,0.04671206,0.06114410,0.00312182,0.01263764,0.00004147,0.00008930,0.02728744
-2.96248124,0.04490236,0.06244448,0.00282663,0.01532140,0.00003497,0.00011733,0.02242396
-2.95647824,0.04458289,0.06563305,0.00262974,0.01845929,0.00002981,0.00015305,0.01836971
-2.95047524,0.04572441,0.07070593,0.00252635,0.02210265,0.00002589,0.00019821,0.01503653
-2.94447224,0.04830519,0.07765958,0.00251235,0.02630362,0.00002313,0.00025486,0.01234206
-2.93846923,0.05231126,0.08648917,0.00258437,0.03111425,0.00002147,0.00032535,0.01021112
-2.93246623,0.05773603,0.09718626,0.00273982,0.03658534,0.00002086,0.00041236,0.00857674
-2.92646323,0.06457918,0.10973589,0.00297688,0.04276524,0.00002129,0.00051891,0.00738059
-2.92046023,0.07284510,0.12411344,0.00329445,0.04969851,0.00002275,0.00064831,0.00657317
-2.91445723,0.08254071,0.14028117,0.00369205,0.05742446,0.00002525,0.00080419,0.00611356
-2.90845423,0.09367304,0.15818494,0.00416964,0.06597575,0.00002883,0.00099042,0.00596898
-2.90245123,0.10624643,0.17775115,0.00472754,0.07537685,0.00003352,0.00121107,0.00611408
-2.89644822,0.12025962,0.19888405,0.00536616,0.08564252,0.00003939,0.00147032,0.00653012
-2.89044522,0.13570270,0.22146379,0.00608587,0.09677640,0.00004649,0.00177235,0.00720391
-2.88444222,0.15255407,0.24534506,0.00688671,0.10876959,0.00005489,0.00212123,0.00812684
-2.87843922,0.17077746,0.27035662,0.00776825,0.12159942,0.00006467,0.00252076,0.00929365
-2.87243622,0.19031919,0.29630177,0.00872929,0.13522826,0.00007587,0.00297432,0.01070139
-2.86643322,0.21110557,0.32295958,0.00976765,0.14960264,0.00008854,0.00348466,0.01234822
-2.86043022,0.23304074,0.35008711,0.01088001,0.16465252,0.00010271,0.00405378,0.01423236
-2.85442721,0.25600488,0.37742245,0.01206164,0.18029087,0.00011839,0.00468268,0.01635106
-2.84842421,0.27985306,0.40468840,0.01330630,0.19641356,0.00013555,0.00537126,0.01869973
-2.84242121,0.30441462,0.43159687,0.01460607,0.21289968,0.00015413,0.00611811,0.02127117
-2.83641821,0.32949340,0.45785375,0.01595129,0.22961218,0.00017403,0.00692043,0.02405500
-2.83041521,0.35486876,0.48316412,0.01733053,0.24639913,0.00019513,0.00777392,0.02703729
-2.82441221,0.38029759,0.50723781,0.01873062,0.26309537,0.00021725,0.00867278,0.03020045
-2.81840920,0.40551729,0.52979493,0.02013675,0.27952478,0.00024016,0.00960975,0.03352336
-2.81240620,0.43024986,0.55057153,0.02153268,0.29550307,0.00026362,0.01057614,0.03698178
-2.80640320,0.45420699,0.56932511,0.02290099,0.31084122,0.00028733,0.01156207,0.04054908
-2.80040020,0.47709619,0.58583992,0.02422343,0.32534926,0.00031097,0.01255663,0.04419721
-2.79439720,0.49862788,0.59993200,0.02548133,0.33884071,0.00033420,0.01354818,0.04789799
-2.78839420,0.51852315,0.61145390,0.02665608,0.35113728,0.00035667,0.01452468,0.05162453
-2.78239120,0.53652217,0.62029883,0.02772968,0.36207380,0.00037804,0.01547407,0.05535297
-2.77638819,0.55239285,0.62640445,0.02868528,0.37150323,0.00039795,0.01638464,0.05906425
-2.77038519,0.56593942,0.62975590,0.02950780,0.37930162,0.00041608,0.01724543,0.06274597
-2.76438219,0.57701070,0.63038822,0.03018451,0.38537266,0.00043217,0.01804659,0.06639428
-2.75837919,0.58550760,0.62838789,0.03070553,0.38965175,0.00044597,0.01877977,0.07001562
-2.75237619,0.59138943,0.62389351,0.03106436,0.39210931,0.00045731,0.01943833,0.07362828
-2.74637319,0.59467885,0.61709548,0.03125830,0.39275312,0.00046609,0.02001759,0.07726377
-2.74037019,0.59546494,0.60823449,0.03128871,0.39162960,0.00047227,0.02051494,0.08096779
-2.73436718,0.59390431,0.59759897,0.03116124,0.38882378,0.00047592,0.02092986,0.08480084
-2.72836418,0.59021998,0.58552124,0.03088589,0.38445801,0.00047717,0.02126384,0.08883832
-2.72236118,0.58469800,0.57237245,0.03047688,0.37868931,0.00047624,0.02152020,0.09317021
-2.71635818,0.57768181,0.55855635,0.02995245,0.37170547,0.00047344,0.02170384,0.09790017
-2.71035518,0.56956448,0.54450188,0.02933452,0.36371992,0.00046913,0.02182089,0.10314410
-2.70435218,0.56077898,0.53065478,0.02864810,0.35496566,0.00046376,0.02187830,0.10902814
-2.69834917,0.55178687,0.51746830,0.02792077,0.34568837,0.00045782,0.02188343,0.11568614
-2.69234617,0.54306568,0.50539323,0.02718190,0.33613906,0.00045184,0.02184360,0.12325663
-2.68634317,0.53509539,0.49486752,0.02646187,0.32656644,0.00044635,0.02176566,0.13187927
-2.68034017,0.52834458,0.48630560,0.02579123,0.31720936,0.00044191,0.02165566,0.14169087
-2.67433717,0.52325647,0.48008779,0.02519983,0.30828967,0.00043904,0.02151845,0.15282105
-2.66833417,0.52023553,0.47655005,0.02471595,0.30000567,0.00043826,0.02135754,0.16538761
-2.66233117,0.51963487,0.47597430,0.02436547,0.29252643,0.00043999,0.02117492,0.17949164
-2.65632816,0.52174497,0.47857960,0.02417103,0.28598721,0.00044461,0.02097103,0.19521264
-2.65032516,0.52678398,0.48451447,0.02415140,0.28048604,0.00045242,0.02074484,0.21260359
-2.64432216,0.53488985,0.49385061,0.02432081,0.27608165,0.00046359,0.02049404,0.23168638
-2.63831916,0.54611467,0.50657823,0.02468845,0.27279266,0.00047823,0.02021525,0.25244748
-2.63231616,0.56042133,0.52260327,0.02525816,0.27059817,0.00049628,0.01990436,0.27483444
-2.62631316,0.57768258,0.54174662,0.02602817,0.26943947,0.00051762,0.01955691,0.29875307
-2.62031016,0.59768274,0.56374557,0.02699109,0.26922298,0.00054196,0.01916845,0.32406581
-2.61430715,0.62012200,0.58825770,0.02813398,0.26982417,0.00056893,0.01873493,0.35059146
-2.60830415,0.64462333,0.61486706,0.02943872,0.27109225,0.00059805,0.01825304,0.37810634
-2.60230115,0.67074194,0.64309294,0.03088243,0.27285560,0.00062873,0.01772055,0.40634728
