energy_ev,total_up,Ag_p_up,Ag_d_up,C_s_up,C_p_up,Pd_p_up,Pd_d_up,S_s_up,S_p_up
-3.33466733,9.20296812,0.22781740,3.95368836,0.01696983,0.21115721,1.89034580,3.54504125,0.12135554,1.26346044
-3.32866433,9.26109395,0.23376381,3.93070244,0.01791796,0.21517479,1.90380140,3.61180030,0.12087175,1.27758095
-3.32266133,9.30976095,0.24022016,3.89980734,0.01885759,0.21887906,1.91504803,3.67901209,0.12027145,1.29040521
-3.31665833,9.34870724,0.24712407,3.86166178,0.01978612,0.22221824,1.92399743,3.74563475,0.11958440,1.30200824
-3.31065533,9.37801452,0.25441403,3.81702430,0.02070203,0.22515322,1.93061575,3.81081870,0.11884750,1.31249776
-3.30465233,9.39809259,0.26202918,3.76672604,0.02160501,0.22765818,1.93491938,3.87392799,0.11810322,1.32200729
-3.29864932,9.40965169,0.26990887,3.71164208,0.02249609,0.22972083,1.93696915,3.93455284,0.11739784,1.33068801
-3.29264632,9.41366445,0.27799204,3.65266284,0.02337767,0.23134211,1.93686311,3.99251297,0.11677966,1.33869969
-3.28664332,9.41131930,0.28621657,3.59066652,0.02425361,0.23253551,1.93472866,4.04785181,0.11629707,1.34620143
-3.28064032,9.40396724,0.29451866,3.52649407,0.02512916,0.23332599,1.93071417,4.10082165,0.11599676,1.35334238
-3.27463732,9.39306414,0.30283237,3.46092727,0.02601085,0.23374845,1.92498076,4.15186038,0.11592190,1.36025321
-3.26863432,9.38011049,0.31108941,3.39467075,0.02690640,0.23384599,1.91769453,4.20156048,0.11611062,1.36703857
-3.26263132,9.36659048,0.31921921,3.32833827,0.02782447,0.23366775,1.90901964,4.25063146,0.11659454,1.37377094
-3.25662831,9.35391235,0.32714930,3.26244334,0.02877435,0.23326674,1.89911236,4.29985689,0.11739759,1.38048620
-3.25062531,9.34335165,0.33480613,3.19739415,0.02976566,0.23269739,1.88811651,4.35004785,0.11853506,1.38718107
-3.24462231,9.33599914,0.34211610,3.13349239,0.03080794,0.23201321,1.87616032,4.40199437,0.12001287,1.39381244
-3.23861931,9.33271484,0.34900703,3.07093572,0.03191023,0.23126439,1.86335478,4.45641703,0.12182715,1.40029873
-3.23261631,9.33408983,0.35540980,3.00982311,0.03308056,0.23049569,1.84979364,4.51392069,0.12396394,1.40652309
-3.22661331,9.34041726,0.36126020,2.95016279,0.03432557,0.22974442,1.83555490,4.57495259,0.12639931,1.41233838
-3.22061031,9.35167385,0.36650096,2.89188207,0.03564999,0.22903891,1.82070394,4.63976696,0.12909955,1.41757358
-3.21460730,9.36751320,0.37108382,2.83483862,0.03705627,0.22839724,1.80529807,4.70839796,0.13202169,1.42204153
-3.20860430,9.38727178,0.37497150,2.77883284,0.03854420,0.22782656,1.78939238,4.78064288,0.13511420,1.42554767
-3.20260130,9.40998847,0.37813974,2.72362094,0.04011071,0.22732281,1.77304688,4.85605679,0.13831793,1.42789936
-3.19659830,9.43443774,0.38057903,2.66892852,0.04174963,0.22687112,1.75633450,4.93395962,0.14156724,1.42891569
-3.19059530,9.45917642,0.38229632,2.61446442,0.04345174,0.22644664,1.73934985,5.01345598,0.14479134,1.42843725
-3.18459230,9.48260312,0.38331638,2.55993478,0.04520478,0.22601597,1.72221839,5.09346752,0.14791580,1.42633571
-3.17858929,9.50302904,0.38368296,2.50505708,0.04699374,0.22553913,1.70510559,5.17277674,0.15086425,1.42252281
-3.17258629,9.51875777,0.38345968,2.44957404,0.04880120,0.22497184,1.68822563,5.25008078,0.15356019,1.41695851
-3.16658329,9.52817147,0.38273061,2.39326723,0.05060778,0.22426833,1.67184932,5.32405289,0.15592893,1.40965805
-3.16058029,9.52981993,0.38160054,2.33597011,0.05239277,0.22338421,1.65631050,5.39340877,0.15789957,1.40069758
-3.15457729,9.52250853,0.38019498,2.27758018,0.05413472,0.22227959,1.64201058,5.45697457,0.15940694,1.39021819
-3.14857429,9.50538090,0.37865974,2.21806979,0.05581220,0.22092216,1.62942063,5.51375300,0.16039357,1.37842803
-3.14257129,9.47799191,0.37716019,2.15749534,0.05740446,0.21929005,1.61908059,5.56298403,0.16081138,1.36560243
-3.13656828,9.44036659,0.37588015,2.09600416,0.05889211,0.21737449,1.61159511,5.60419654,0.16062333,1.35208179
-3.13056528,9.39304130,0.37502022,2.03383882,0.06025777,0.21518194,1.60762586,5.63724793,0.15980464,1.33826716
-3.12456228,9.33708381,0.37479581,1.97133823,0.06148653,0.21273576,1.60788008,5.66234884,0.15834374,1.32461342
-3.11855928,9.27408987,0.37543445,1.90893531,0.06256640,0.21007713,1.61309537,5.68007131,0.15624284,1.31162029
-3.11255628,9.20615517,0.37717275,1.84715089,0.06348855,0.20726530,1.62402092,5.69133914,0.15351801,1.29982093
-3.10655328,9.13582262,0.38025257,1.78658372,0.06424738,0.20437700,1.64139563,5.69740042,0.15019887,1.28976872
-3.10055028,9.06600617,0.38491673,1.72789667,0.06484052,0.20150511,1.66592356,5.69978329,0.14632775,1.28202222
-3.09454727,8.99989387,0.39140402,1.67179946,0.06526860,0.19875645,1.69824759,5.70023670,0.14195848,1.27712883
-3.08854427,8.94083394,0.39994371,1.61902811,0.06553494,0.19624888,1.73892218,5.70065901,0.13715481,1.27560760
-3.08254127,8.89220866,0.41074948,1.57032197,0.06564517,0.19410778,1.78838614,5.70301814,0.13198838,1.27793165
-3.07653827,8.85730178,0.42401292,1.52639905,0.06560666,0.19246188,1.84693675,5.70926722,0.12653665,1.28451084
-3.07053527,8.83916550,0.43989680,1.48793040,0.06542810,0.19143877,1.91470611,5.72126028,0.12088050,1.29567530
-3.06453227,8.84049337,0.45852807,1.45551477,0.06511893,0.19116011,1.99164101,5.74067235,0.11510187,1.31166034
-3.05852926,8.86350507,0.47999105,1.42965440,0.06468887,0.19173677,2.07748726,5.76892819,0.10928144,1.33259346
-3.05252626,8.90984879,0.50432083,1.41073310,0.06414754,0.19326407,2.17177940,5.80714346,0.10349648,1.35848389
-3.04652326,8.98052555,0.53149725,1.39899750,0.06350413,0.19581728,2.27383641,5.85608117,0.09781887,1.38921521
-3.04052026,9.07583937,0.56143973,1.39454227,0.06276723,0.19944763,2.38276405,5.91612558,0.09231352,1.42454143
-3.03451726,9.19537528,0.59400319,1.39730021,0.06194468,0.20417888,2.49746393,5.98727461,0.08703710,1.46408679
-3.02851426,9.33800620,0.62897544,1.40703754,0.06104367,0.21000471,2.61664936,6.06915073,0.08203721,1.50734948
-3.02251126,9.50192806,0.66607623,1.42335476,0.06007085,0.21688703,2.73886767,6.16102931,0.07735191,1.55370920
-3.01650825,9.68472120,0.70495825,1.44569312,0.05903253,0.22475523,2.86252854,6.26188241,0.07300973,1.60243874
-3.01050525,9.88343512,0.74521023,1.47334668,0.05793495,0.23350657,2.98593749,6.37043520,0.06902999,1.65271898
-3.00450225,10.09469224,0.78636227,1.50547933,0.05678465,0.24300766,3.10733364,6.48523162,0.06542355,1.70365732
-2.99849925,10.31480600,0.82789354,1.54114647,0.05558873,0.25309705,3.22493063,6.60470549,0.06219372,1.75430877
-2.99249625,10.53990785,0.86924205,1.57932032,0.05435513,0.26358888,3.33695945,6.72725312,0.05933748,1.80369939
-2.98649325,10.76607767,0.90981662,1.61891813,0.05309295,0.27427751,3.44171182,6.85130372,0.05684678,1.85085122
-2.98049025,10.98947217,0.94901056,1.65883213,0.05181252,0.28494303,3.53758297,6.97538404,0.05470993,1.89480810
-2.97448724,11.20644640,0.98621678,1.69796020,0.05052554,0.29535743,3.62311227,7.09817444,0.05291296,1.93466152
-2.96848424,11.41366374,1.02084387,1.73523610,0.04924508,0.30529129,3.69702065,7.21855402,0.05144093,1.96957579
-2.96248124,11.60819082,1.05233249,1.76965819,0.04798541,0.31452072,3.75824349,7.33563354,0.05027906,1.99881164
-2.95647824,11.78757470,1.08017165,1.80031561,0.04676183,0.32283436,3.80595821,7.44877529,0.04941375,2.02174758
-2.95047524,11.94990027,1.10391402,1.82641101,0.04559042,0.33004012,3.83960544,7.55760032,0.04883331,2.03789825
-2.94447224,12.09382729,1.12318979,1.84727907,0.04448762,0.33597141,3.85890334,7.66198359,0.04852850,2.04692914
-2.93846923,12.21860696,1.13771843,1.86240031,0.04346990,0.34049273,3.86385464,7.76203891,0.04849284,2.04866721
-2.93246623,12.32407910,1.14731778,1.87140972,0.04255331,0.34350417,3.85474614,7.85809539,0.04872265,2.04310702
-2.92646323,12.41065144,1.15191013,1.87410016,0.04175310,0.34494488,3.83214088,7.95066771,0.04921687,2.03041204
-2.92046023,12.47926337,1.15152494,1.87042055,0.04108332,0.34479515,3.79686318,8.04042268,0.04997674,2.01091128
-2.91445723,12.53133646,1.14629803,1.86046916,0.04055648,0.34307722,3.74997723,8.12814425,0.05100521,1.98509114
-2.90845423,12.56871480,1.13646735,1.84448248,0.04018330,0.33985457,3.69275989,8.21469906,0.05230634,1.95358280
-2.90245123,12.59359774,1.12236545,1.82282032,0.03997249,0.33522987,3.62666869,8.30100428,0.05388456,1.91714559
-2.89644822,12.60846763,1.10440890,1.79594788,0.03993063,0.32934164,3.55330605,8.38799877,0.05574386,1.87664694
-2.89044522,12.61601512,1.08308533,1.76441565,0.04006217,0.32235969,3.47438086,8.47661833,0.05788704,1.83303936
-2.88444222,12.61906373,1.05893846,1.72883803,0.04036947,0.31447968,3.39166860,8.56777500,0.06031495,1.78733545
-2.87843922,12.62049542,1.03255183,1.68987156,0.04085290,0.30591678,3.30697106,8.66234008,0.06302585,1.74058151
-2.87243622,12.62317805,1.00453192,1.64819356,0.04151106,0.29689900,3.22207679,8.76112980,0.06601475,1.69383065
-2.86643322,12.62989547,0.97549126,1.60448192,0.04234093,0.28766014,3.13872319,8.86489250,0.06927303,1.64811618
-2.86043022,12.64328055,0.94603228,1.55939665,0.04333819,0.27843282,3.05856095,8.97429587,0.07278803,1.60442596
-2.85442721,12.66575102,0.91673223,1.51356370,0.04449736,0.26944178,2.98312157,9.08991273,0.07654290,1.56367840
-2.84842421,12.69944817,0.88812985,1.46756131,0.04581203,0.26089762,2.91378839,9.21220411,0.08051646,1.52670077
-2.84242121,12.74617831,0.86071394,1.42190913,0.04727499,0.25299129,2.85177141,9.34149865,0.08468329,1.49421009
-2.83641821,12.80735711,0.83491418,1.37706009,0.04887831,0.24588929,2.79808614,9.47796772,0.08901385,1.46679726
-2.83041521,12.88395728,0.81109416,1.33339505,0.05061334,0.23972993,2.75353656,9.62159651,0.09347477,1.44491447
-2.82441221,12.97646040,0.78954674,1.29121985,0.05247060,0.23462050,2.71870223,9.77215166,0.09802920,1.42886630
-2.81840920,13.08481430,0.77049151,1.25076482,0.05443961,0.23063552,2.69392959,9.92914694,0.10263717,1.41880438
-2.81240620,13.20839771,0.75407428,1.21218608,0.05650869,0.22781593,2.67932755,10.09180895,0.10725614,1.41472594
-2.80640320,13.34599438,0.74036827,1.17556878,0.05866460,0.22616934,2.67476731,10.25904539,0.11184145,1.41647601
-2.80040020,13.49577913,0.72937686,1.14093152,0.06089231,0.22567112,2.67988666,10.42941887,0.11634694,1.42375320
-2.79439720,13.65531844,0.72103759,1.10823217,0.06317464,0.22626634,2.69409878,10.60112917,0.12072549,1.43611909
-2.78839420,13.82158800,0.71522724,1.07737440,0.06549202,0.22787237,2.71660581,10.77200718,0.12492970,1.45301088
-2.78239120,13.99100932,0.71176769,1.04821505,0.06782230,0.23038218,2.74641715,10.93952295,0.12891253,1.47375709
-2.77638819,14.15950691,0.71043252,1.02057210,0.07014072,0.23366803,2.78237255,11.10081018,0.13262801,1.49759594
-2.77038519,14.32258674,0.71095417,0.99423301,0.07241997,0.23758563,2.82316995,11.25270831,0.13603192,1.52369622
-2.76438219,14.47543546,0.71303150,0.96896339,0.07463043,0.24197844,2.86739762,11.39182276,0.13908262,1.55117983
-2.75837919,14.61303903,0.71633773,0.94451595,0.07674064,0.24668224,2.91357017,11.51460257,0.14174177,1.57914574
-2.75237619,14.73031800,0.72052870,0.92063943,0.07871788,0.25152960,2.96016762,11.61743362,0.14397515,1.60669466
-2.74637319,14.82227535,0.72525122,0.89708752,0.08052901,0.25635436,3.00567651,11.69674463,0.14575346,1.63295355
-2.74037019,14.88415225,0.73015160,0.87362757,0.08214135,0.26099581,3.04863177,11.74912213,0.14705309,1.65709956
-2.73436718,14.91158558,0.73488409,0.85004882,0.08352376,0.26530266,3.08765803,11.77142964,0.14785688,1.67838232
-2.72836418,14.90076120,0.73911907,0.82617001,0.08464777,0.26913650,3.12150866,11.76092603,0.14815476,1.69614405
-2.72236118,14.84855609,0.74255092,0.80184615,0.08548867,0.27237483,3.14910106,11.71537752,0.14794434,1.70983668
-2.71635818,14.75266317,0.74490516,0.77697419,0.08602664,0.27491352,3.16954684,11.63315804,0.14723140,1.71903543
-2.71035518,14.61169277,0.74594486,0.75149733,0.08624765,0.27666856,3.18217517,11.51333285,0.14603013,1.72344829
-2.70435218,14.42524594,0.74547595,0.72540796,0.08614435,0.27757721,3.18654876,11.35572114,0.14436331,1.72292118
-2.69834917,14.19395565,0.74335120,0.69874887,0.08571662,0.27759846,3.18247125,11.16093427,0.14226222,1.71743850
-2.69234617,13.91949376,0.73947295,0.67161286,0.08497192,0.27671279,3.16998602,10.93038735,0.13976639,1.70711920
-2.68634317,13.60454299,0.73379408,0.64414060,0.08392537,0.27492128,3.14936648,10.66628324,0.13692308,1.69220861
-2.68034017,13.25273489,0.72631763,0.61651688,0.08259953,0.27224422,3.12109826,10.37156936,0.13378665,1.67306646
-2.67433717,12.86855634,0.71709464,0.58896533,0.08102384,0.26871917,3.08585449,10.04986905,0.13041759,1.65015163
-2.66833417,12.45722871,0.70622072,0.56174188,0.07923389,0.26439864,3.04446533,9.70539032,0.12688151,1.62400451
-2.66233117,12.02456494,0.69383119,0.53512716,0.07727037,0.25934757,2.99788336,9.34281603,0.12324789,1.59522770
-2.65632816,11.57681054,0.68009522,0.50941812,0.07517786,0.25364062,2.94714670,8.96718018,0.11958872,1.56446587
-2.65032516,11.12047551,0.66520916,0.48491925,0.07300347,0.24735947,2.89334143,8.58373563,0.11597709,1.53238588
-2.64432216,10.66216379,0.64938948,0.46193367,0.07079538,0.24059017,2.83756517,8.19781864,0.11248572,1.49965769
-2.63831916,10.20840709,0.63286546,0.44075440,0.06860147,0.23342081,2.78089337,7.81471580,0.10918539,1.46693701
-2.63231616,9.76550904,0.61587214,0.42165614,0.06646782,0.22593930,2.72434942,7.43953830,0.10614358,1.43485001
-2.62631316,9.33940510,0.59864375,0.40488777,0.06443747,0.21823165,2.66887972,7.07710795,0.10342296,1.40398071
-2.62031016,8.93554217,0.58140782,0.39066575,0.06254927,0.21038048,2.61533411,6.73185864,0.10108019,1.37486111
-2.61430715,8.55878093,0.56438021,0.37916854,0.06083687,0.20246400,2.56445194,6.40775593,0.09916464,1.34796412
-2.60830415,8.21332250,0.54776124,0.37053229,0.05932807,0.19455524,2.51685365,6.10823631,0.09771744,1.32369909
-2.60230115,7.90265966,0.53173286,0.36484755,0.05804425,0.18672166,2.47303727,5.83616678,0.09677055,1.30240981
-2.59629815,7.62955186,0.51645689,0.36215723,0.05700012,0.17902497,2.43337931,5.59382428,0.09634614,1.28437435
-2.59029515,7.39602200,0.50207431,0.36245569,0.05620372,0.17152115,2.39813912,5.38289373,0.09645606,1.26980641
-2.58429215,7.20337247,0.48870542,0.36568884,0.05565655,0.16426058,2.36746582,5.20448251,0.09710159,1.25885774
-2.57828914,7.05221689,0.47645067,0.37175525,0.05535399,0.15728826,2.34140685,5.05914879,0.09827334,1.25162094
-2.57228614,6.94252428,0.46539208,0.38050807,0.05528576,0.15064399,2.31991749,4.94694073,0.09995144,1.24813250
-2.56628314,6.87367185,0.45559497,0.39175782,0.05543656,0.14436258,2.30287049,4.86744331,0.10210583,1.24837553
-2.56028014,6.84450291,0.44710979,0.40527582,0.05578680,0.13847390,2.29006557,4.81982971,0.10469689,1.25228213
-2.55427714,6.85338691,0.43997395,0.42079830,0.05631328,0.13300301,2.28123825,4.80291423,0.10767619,1.25973516
-2.54827414,6.89827885,0.43421347,0.43803101,0.05699002,0.12797010,2.27606813,4.81520423,0.11098746,1.27056962
-2.54227114,6.97677609,0.42984431,0.45665442,0.05778893,0.12339042,2.27418657,4.85494885,0.11456774,1.28457356
-2.53626813,7.08617113,0.42687331,0.47632934,0.05868050,0.11927426,2.27518398,4.92018308,0.11834874,1.30148900
-2.53026513,7.22349939,0.42529881,0.49670290,0.05963445,0.11562683,2.27861700,5.00876586,0.12225826,1.32101283
-2.52426213,7.38558200,0.42511070,0.51741484,0.06062030,0.11244830,2.28401574,5.11841204,0.12622183,1.34279831
-2.51825913,7.56906353,0.42629020,0.53810407,0.06160786,0.10973380,2.29089145,5.24671798,0.13016430,1.36645717
-2.51225613,7.77044540,0.42880926,0.55841526,0.06256764,0.10747358,2.29874462,5.39118143,0.13401158,1.39156279
-2.50625313,7.98611578,0.43262968,0.57800546,0.06347129,0.10565329,2.30707362,5.54921642,0.13769227,1.41765457
-2.50025013,8.21237702,0.43770204,0.59655043,0.06429188,0.10425426,2.31538375,5.71816452,0.14113924,1.44424346
-2.49424712,8.44547159,0.44396459,0.61375074,0.06500427,0.10325399,2.32319651,5.89530357,0.14429114,1.47081896
-2.48824412,8.68160762,0.45134206,0.62933717,0.06558532,0.10262657,2.33005870,6.07785549,0.14709362,1.49685714
-2.48224112,8.91698500,0.45974469,0.64307554,0.06601423,0.10234331,2.33555097,6.26299448,0.14950043,1.52182977
-2.47623812,9.14782269,0.46906740,0.65477052,0.06627277,0.10237319,2.33929545,6.44785705,0.15147418,1.54521422
-2.47023512,9.37038804,0.47918926,0.66426851,0.06634553,0.10268345,2.34096186,6.62955493,0.15298686,1.56650373
-2.46423212,9.58102839,0.48997340,0.67145936,0.06622025,0.10324001,2.34027187,6.80519197,0.15401995,1.58521784
-2.45822911,9.77620519,0.50126736,0.67627688,0.06588799,0.10400790,2.33700143,6.97188560,0.15456436,1.60091252
-2.45222611,9.95253074,0.51290400,0.67869817,0.06534343,0.10495156,2.33098085,7.12679328,0.15461993,1.61318970
-2.44622311,10.10680725,0.52470299,0.67874190,0.06458508,0.10603508,2.32209271,7.26714403,0.15419473,1.62170597
-2.44022011,10.23606793,0.53647302,0.67646540,0.06361542,0.10722233,2.31026789,7.39027469,0.15330415,1.62618003
-2.43421711,10.33761952,0.54801458,0.67196101,0.06244105,0.10847713,2.29547991,7.49367033,0.15196973,1.62639892
-2.42821411,10.40908544,0.55912349,0.66535168,0.06107278,0.10976325,2.27773819,7.57500789,0.15021798,1.62222277
-2.42221111,10.44844877,0.56959502,0.65678618,0.05952556,0.11104459,2.25708081,7.63220164,0.14807912,1.61358809
-2.41620810,10.45409373,0.57922858,0.64643404,0.05781844,0.11228524,2.23356734,7.66344919,0.14558580,1.60050961
-2.41020510,10.42484452,0.58783290,0.63448056,0.05597435,0.11344974,2.20727249,7.66727613,0.14277200,1.58308074
-2.40420210,10.36000008,0.59523149,0.62112207,0.05401985,0.11450341,2.17828109,7.64257756,0.13967199,1.56147272
-2.39819910,10.25936325,0.60126831,0.60656167,0.05198476,0.11541279,2.14668482,7.58865464,0.13631955,1.53593251
-2.39219610,10.12326277,0.60581334,0.59100552,0.04990172,0.11614617,2.11258112,7.50524430,0.13274736,1.50677972
-2.38619310,9.95256673,0.60876783,0.57465985,0.04780567,0.11667436,2.07607431,7.39254035,0.12898664,1.47440238
-2.38019010,9.74868594,0.61006911,0.55772874,0.04573326,0.11697147,2.03727890,7.25120469,0.12506709,1.43925188
-2.37418709,9.51356619,0.60969450,0.54041252,0.04372223,0.11701571,1.99632467,7.08236737,0.12101690,1.40183688
-2.36818409,9.24966849,0.60766420,0.52290687,0.04181070,0.11679037,1.95336324,6.88761482,0.11686311,1.36271640
-2.36218109,8.95993671,0.60404293,0.50540240,0.04003654,0.11628457,1.90857537,6.66896602,0.11263204,1.32249191
-2.35617809,8.64775275,0.59894012,0.48808456,0.03843660,0.11549406,1.86217825,6.42883680,0.10834979,1.28179847
-2.35017509,8.31687950,0.59250840,0.47113371,0.03704601,0.11442178,1.81443205,6.16999313,0.10404288,1.24129488
-2.34417209,7.97139266,0.58494057,0.45472513,0.03589755,0.11307829,1.76564489,5.89549454,0.09973882,1.20165291
-2.33816908,7.61560290,0.57646473,0.43902887,0.03502091,0.11148184,1.71617562,5.60862937,0.09546664,1.16354547
-2.33216608,7.25397028,0.56733792,0.42420923,0.03444214,0.10965828,1.66643374,5.31284401,0.09125736,1.12763412
-2.32616308,6.89101335,0.55783833,0.41042367,0.03418301,0.10764058,1.61687615,5.01166828,0.08714431,1.09455574
-2.32016008,6.53121558,0.54825623,0.39782139,0.03426058,0.10546811,1.56800056,4.70863963,0.08316333,1.06490897
-2.31415708,6.17893208,0.53888410,0.38654115,0.03468667,0.10318565,1.52033558,4.40722853,0.07935280,1.03924047
-2.30815408,5.83829958,0.53000627,0.37670880,0.03546756,0.10084212,1.47442790,4.11076751,0.07575350,1.01803150
-2.30215108,5.51315253,0.52188841,0.36843434,0.03660371,0.09848917,1.43082700,3.82238621,0.07240840,1.00168538
-2.29614807,5.20694808,0.51476749,0.36180881,0.03808955,0.09617967,1.39006817,3.54495421,0.06936225,0.99051611
-2.29014507,4.92270225,0.50884244,0.35690111,0.03991346,0.09396608,1.35265467,3.28103331,0.06666104,0.98473879
-2.28414207,4.66293922,0.50426616,0.35375505,0.04205782,0.09189890,1.31903992,3.03284025,0.06435153,0.98446224
-2.27813907,4.42965506,0.50113903,0.35238675,0.04449913,0.09002519,1.28961079,2.80222056,0.06248050,0.98968429
-2.27213607,4.22429653,0.49950448,0.35278269,0.04720834,0.08838725,1.26467271,2.59063361,0.06109416,1.00028993
-2.26613307,4.04775524,0.49934658,0.35489843,0.05015124,0.08702146,1.24443747,2.39914853,0.06023738,1.01605269
-2.26013007,3.90037629,0.50059001,0.35865827,0.05328898,0.08595744,1.22901433,2.22845016,0.05995297,1.03663914
-2.25412706,3.78198048,0.50310233,0.36395588,0.05657868,0.08521733,1.21840483,2.07885394,0.06028095,1.06161653
-2.24812406,3.69189829,0.50669836,0.37065588,0.05997413,0.08481549,1.21250141,1.95032839,0.06125770,1.09046324
-2.24212106,3.62901353,0.51114676,0.37859634,0.06342659,0.08475829,1.21109001,1.84252335,0.06291521,1.12258179
-2.23611806,3.59181443,0.51617819,0.38759220,0.06688562,0.08504428,1.21385617,1.75480266,0.06528011,1.15731372
-2.23011506,3.57844948,0.52149497,0.39743926,0.07029993,0.08566441,1.22039440,1.68627930,0.06837280,1.19395587
-2.22411206,3.58678575,0.52678158,0.40791884,0.07361826,0.08660253,1.23022015,1.63585166,0.07220641,1.23177735
-2.21810905,3.61446739,0.53171579,0.41880263,0.07679027,0.08783592,1.24278381,1.60223955,0.07678577,1.27003655
-2.21210605,3.65897220,0.53597972,0.42985774,0.07976738,0.08933597,1.25748596,1.58401882,0.08210629,1.30799752
-2.20610305,3.71766485,0.53927057,0.44085164,0.08250357,0.09106887,1.27369332,1.57965381,0.08815288,1.34494515
-2.20010005,3.78784558,0.54131045,0.45155679,0.08495615,0.09299632,1.29075476,1.58752722,0.09489887,1.38019873
-2.19409705,3.86679386,0.54185509,0.46175500,0.08708641,0.09507635,1.30801672,1.60596712,0.10230509,1.41312347
-2.18809405,3.95180691,0.54070111,0.47124112,0.08886030,0.09726400,1.32483796,1.63327131,0.11031907,1.44313988
-2.18209105,4.04023347,0.53769158,0.47982634,0.09024888,0.09951216,1.34060304,1.66772933,0.11887458,1.46973087
-2.17608804,4.12950370,0.53271991,0.48734079,0.09122887,0.10177239,1.35473474,1.70764268,0.12789143,1.49244689
-2.17008504,4.21715604,0.52573188,0.49363568,0.09178293,0.10399578,1.36670511,1.75134381,0.13727580,1.51090903
-2.16408204,4.30086255,0.51672603,0.49858500,0.09190003,0.10613390,1.37604557,1.79721467,0.14692104,1.52481072
-2.15807904,4.37845353,0.50575249,0.50208675,0.09157562,0.10813983,1.38235590,1.84370524,0.15670907,1.53391825
-2.15207604,4.44794272,0.49291034,0.50406400,0.09081172,0.10996930,1.38531254,1.88935265,0.16651233,1.53807055
-2.14607304,4.50755369,0.47834395,0.50446564,0.08961697,0.11158196,1.38467621,1.93280108,0.17619644,1.53717867
-2.14007004,4.55574778,0.46223832,0.50326719,0.08800653,0.11294265,1.38029902,1.97282249,0.18562334,1.53122519
-2.13406703,4.59125359,0.44481388,0.50047140,0.08600194,0.11402285,1.37213116,2.00833794,0.19465498,1.52026395
-2.12806403,4.61309730,0.42632085,0.49610896,0.08363078,0.11480210,1.36022705,2.03843911,0.20315741,1.50441997
-2.12206103,4.62063291,0.40703358,0.49023913,0.08092630,0.11526943,1.34475079,2.06240911,0.21100510,1.48388991
-2.11605803,4.61357084,0.38724480,0.48295032,0.07792697,0.11542470,1.32598075,2.07974184,0.21808531,1.45894260
-2.11005503,4.59200320,0.36726023,0.47436055,0.07467580,0.11527981,1.30431296,2.09015859,0.22430240,1.42991968
-2.10405203,4.55642372,0.34739349,0.46461763,0.07121972,0.11485970,1.28026283,2.09362104,0.22958176,1.39723583
-2.09804902,4.50774025,0.32796137,0.45389903,0.06760878,0.11420306,1.25446485,2.09033916,0.23387324,1.36137840
-2.09204602,4.44727801,0.30927963,0.44241130,0.06389528,0.11336269,1.22766987,2.08077329,0.23715382,1.32290588
-2.08604302,4.37677191,0.29165911,0.43038881,0.06013292,0.11240542,1.20073947,2.06562934,0.23942946,1.28244494
-2.08004002,4.29834658,0.27540230,0.41809194,0.05637588,0.11141164,1.17463723,2.04584646,0.24073589,1.24068568
-2.07403702,4.21448343,0.26080015,0.40580436,0.05267784,0.11047420,1.15041646,2.02257709,0.24113835,1.19837478
-2.06803402,4.12797458,0.24812904,0.39382967,0.04909112,0.10969698,1.12920453,1.99715914,0.24073023,1.15630655
-2.06203102,4.04186402,0.23764798,0.38248711,0.04566578,0.10919276,1.11218361,1.97108086,0.23963060,1.11531169
-2.05602801,3.95937733,0.22959564,0.37210655,0.04244881,0.10908077,1.10056802,1.94593919,0.23798081,1.07624396
-2.05002501,3.88384140,0.22418746,0.36302283,0.03948337,0.10948370,1.09557866,1.92339250,0.23594026,1.03996503
-2.04402201,3.81859677,0.22161250,0.35556951,0.03680812,0.11052443,1.09841486,1.90510936,0.23368142,1.00732777
-2.03801901,3.76690501,0.22203021,0.35007210,0.03445666,0.11232243,1.11022430,1.89271484,0.23138453,0.97915848
-2.03201601,3.73185439,0.22556698,0.34684121,0.03245707,0.11499004,1.13207185,1.88773622,0.22923198,0.95623859
-2.02601301,3.71626705,0.23231260,0.34616543,0.03083151,0.11862868,1.16490817,1.89155003,0.22740282,0.93928638
-2.02001001,3.72261086,0.24231669,0.34830447,0.02959594,0.12332520,1.20953904,1.90533244,0.22606739,0.92893932
-2.01400700,3.75291927,0.25558519,0.35348254,0.02875995,0.12914843,1.26659647,1.93001475,0.22538259,0.92573765
-2.00800400,3.80872205,0.27207720,0.36188218,0.02832671,0.13614611,1.33651264,1.96624586,0.22548762,0.93010957
-2.00200100,3.89098948,0.29170216,0.37363885,0.02829292,0.14434236,1.41949771,2.01436312,0.22650059,0.94235884
-1.99599800,4.00009208,0.31431777,0.38883621,0.02864893,0.15373574,1.51552249,2.07437297,0.22851597,0.96265483
-1.98999500,4.13577756,0.33972876,0.40750240,0.02937895,0.16429815,1.62430675,2.14594203,0.23160291,0.99102563
-1.98399200,4.29716577,0.36768680,0.42960736,0.03046130,0.17597438,1.74531392,2.22839935,0.23580451,1.02735426
-1.97798899,4.48276210,0.39789164,0.45506119,0.03186881,0.18868274,1.87775271,2.32074988,0.24113783,1.07137813
-1.97198599,4.69048883,0.42999368,0.48371371,0.03356932,0.20231642,2.02058575,2.42169881,0.24759474,1.12269191
