energy_ev,total_up,Li_s_up,N_s_up,N_p_up,Re_p_up,Re_d_up,Te_p_up,Te_d_up
-0.18909455,2.58184493,0.25999326,0.02530819,0.17651402,0.36397970,1.88361769,0.45446915,0.00000000
-0.18309155,2.58536004,0.26071313,0.02629160,0.17698615,0.35895817,1.88477936,0.45623907,0.00000000
-0.17708854,2.59330613,0.26217160,0.02746269,0.17785303,0.35452086,1.88808190,0.45984469,0.00000000
-0.17108554,2.60588001,0.26444918,0.02884120,0.17908085,0.35076096,1.89370188,0.46516523,0.00000000
-0.16508254,2.62300658,0.26759148,0.03044255,0.18061460,0.34773783,1.90163227,0.47201696,0.00000000
-0.15907954,2.64433610,0.27160690,0.03227678,0.18238025,0.34547508,1.91167852,0.48015918,0.00000000
-0.15307654,2.66925397,0.27646578,0.03434771,0.18428782,0.34396041,1.92346408,0.48930254,0.00000000
-0.14707354,2.69690279,0.28210103,0.03665215,0.18623503,0.34314686,1.93644500,0.49911902,0.00000000
-0.14107054,2.72621524,0.28841019,0.03917934,0.18811153,0.34295563,1.94993285,0.50925350,0.00000000
-0.13506753,2.75595646,0.29525886,0.04191060,0.18980335,0.34328016,1.96312479,0.51933616,0.00000000
-0.12906453,2.78477357,0.30248529,0.04481925,0.19119750,0.34399117,1.97513898,0.52899529,0.00000000
-0.12306153,2.81125009,0.30990594,0.04787080,0.19218633,0.34494265,1.98505374,0.53787000,0.00000000
-0.11705853,2.83396238,0.31732181,0.05102340,0.19267173,0.34597810,1.99194818,0.54562221,0.00000000
-0.11105553,2.85153572,0.32452523,0.05422866,0.19256867,0.34693711,1.99494241,0.55194749,0.00000000
-0.10505253,2.86269726,0.33130677,0.05743273,0.19180817,0.34766165,1.99323519,0.55658432,0.00000000
-0.09904952,2.86632368,0.33746212,0.06057757,0.19033950,0.34800194,1.98613747,0.55932140,0.00000000
-0.09304652,2.86148157,0.34279858,0.06360260,0.18813155,0.34782175,1.97310015,0.56000280,0.00000000
-0.08704352,2.84745915,0.34714097,0.06644640,0.18517329,0.34700271,1.95373507,0.55853082,0.00000000
-0.08104052,2.82378830,0.35033673,0.06904858,0.18147353,0.34544776,1.92782859,0.55486662,0.00000000
-0.07503752,2.79025663,0.35226009,0.07135171,0.17705979,0.34308349,1.89534738,0.54902859,0.00000000
-0.06903452,2.74690957,0.35281523,0.07330319,0.17197655,0.33986151,1.85643680,0.54108884,0.00000000
-0.06303152,2.69404319,0.35193832,0.07485707,0.16628299,0.33575884,1.81141231,0.53116797,0.00000000
-0.05702851,2.63218869,0.34959847,0.07597560,0.16005033,0.33077737,1.76074486,0.51942856,0.00000000
-0.05102551,2.56208989,0.34579769,0.07663061,0.15335885,0.32494271,1.70504133,0.50606773,0.00000000
-0.04502251,2.48467515,0.34056980,0.07680450,0.14629493,0.31830229,1.64502143,0.49130916,0.00000000
-0.03901951,2.40102546,0.33397855,0.07649094,0.13894812,0.31092317,1.58149225,0.47539502,0.00000000
-0.03301651,2.31234008,0.32611499,0.07569510,0.13140832,0.30288949,1.51532194,0.45857805,0.00000000
-0.02701351,2.21990143,0.31709421,0.07443350,0.12376333,0.29429981,1.44741355,0.44111415,0.00000000
-0.02101051,2.12504034,0.30705176,0.07273349,0.11609676,0.28526442,1.37868031,0.42325577,0.00000000
-0.01500750,2.02910301,0.29613957,0.07063226,0.10848630,0.27590271,1.31002297,0.40524613,0.00000000
-0.00900450,1.93342032,0.28452190,0.06817559,0.10100248,0.26634064,1.24231003,0.38731437,0.00000000
-0.00300150,1.83928030,0.27237109,0.06541630,0.09370782,0.25670839,1.17636110,0.36967182,0.00000000
0.00300150,1.74790402,0.25986340,0.06241249,0.08665640,0.24713818,1.11293363,0.35250910,0.00000000
0.00900450,1.66042523,0.24717502,0.05922562,0.07989381,0.23776225,1.05271311,0.33599419,0.00000000
0.01500750,1.57787375,0.23447826,0.05591855,0.07345737,0.22871100,0.99630630,0.32027126,0.00000000
0.02101051,1.50116248,0.22193796,0.05255367,0.06737657,0.22011124,0.94423760,0.30546015,0.00000000
0.02701351,1.43107802,0.20970833,0.04919105,0.06167376,0.21208466,0.89694785,0.29165644,0.00000000
0.03301651,1.36827454,0.19793006,0.04588681,0.05636484,0.20474631,0.85479544,0.27893196,0.00000000
0.03901951,1.31327090,0.18672784,0.04269171,0.05146007,0.19820329,0.81805926,0.26733568,0.00000000
0.04502251,1.26645063,0.17620836,0.03965002,0.04696484,0.19255355,0.78694307,0.25689492,0.00000000
0.05102551,1.22806470,0.16645873,0.03679869,0.04288046,0.18788482,0.76158107,0.24761681,0.00000000
0.05702851,1.19823676,0.15754534,0.03416681,0.03920476,0.18427378,0.74204423,0.23949004,0.00000000
0.06303152,1.17697079,0.14951333,0.03177541,0.03593276,0.18178535,0.72834725,0.23248679,0.00000000
0.06903452,1.16416073,0.14238643,0.02963754,0.03305707,0.18047221,0.72045570,0.22656492,0.00000000
0.07503752,1.15960185,0.13616741,0.02775860,0.03056834,0.18037457,0.71829334,0.22167037,0.00000000
0.08104052,1.16300354,0.13083900,0.02613694,0.02845553,0.18152005,0.72174902,0.21773968,0.00000000
0.08704352,1.17400300,0.12636528,0.02476461,0.02670611,0.18392382,0.73068328,0.21470269,0.00000000
0.09304652,1.19217925,0.12269348,0.02362824,0.02530624,0.18758885,0.74493408,0.21248524,0.00000000
0.09904952,1.21706707,0.11975626,0.02271008,0.02424078,0.19250615,0.76432154,0.21101185,0.00000000
0.10505253,1.24817000,0.11747418,0.02198898,0.02349341,0.19865518,0.78865137,0.21020827,0.00000000
0.11105553,1.28497198,0.11575854,0.02144147,0.02304658,0.20600404,0.81771683,0.21000372,0.00000000
0.11705853,1.32694701,0.11451425,0.02104270,0.02288153,0.21450968,0.85129890,0.21033279,0.00000000
0.12306153,1.37356627,0.11364288,0.02076740,0.02297830,0.22411789,0.88916473,0.21113683,0.00000000
0.12906453,1.42430246,0.11304553,0.02059068,0.02331568,0.23476306,0.93106431,0.21236482,0.00000000
0.13506753,1.47863105,0.11262565,0.02048870,0.02387125,0.24636785,0.97672533,0.21397354,0.00000000
0.14107054,1.53602875,0.11229155,0.02043925,0.02462139,0.25884261,1.02584683,0.21592720,0.00000000
0.14707354,1.59596907,0.11195869,0.02042216,0.02554138,0.27208472,1.07809167,0.21819636,0.00000000
0.15307654,1.65791589,0.11155141,0.02041959,0.02660544,0.28597792,1.13307860,0.22075647,0.00000000
0.15907954,1.72131542,0.11100445,0.02041613,0.02778692,0.30039173,1.19037455,0.22358580,0.00000000
0.16508254,1.78558763,0.11026377,0.02039892,0.02905843,0.31518118,1.24948770,0.22666332,0.00000000
0.17108554,1.85011810,0.10928713,0.02035752,0.03039209,0.33018682,1.30986234,0.22996637,0.00000000
0.17708854,1.91425138,0.10804404,0.02028376,0.03175982,0.34523536,1.37087606,0.23346846,0.00000000
0.18309155,1.97728678,0.10651539,0.02017158,0.03313363,0.36014090,1.43184012,0.23713749,0.00000000
0.18909455,2.03847778,0.10469272,0.02001672,0.03448603,0.37470700,1.49200348,0.24093428,0.00000000
0.19509755,2.09703546,0.10257715,0.01981651,0.03579039,0.38872952,1.55056079,0.24481190,0.00000000
0.20110055,2.15213678,0.10017814,0.01956957,0.03702145,0.40200022,1.60666470,0.24871565,0.00000000
0.20710355,2.20293754,0.09751210,0.01927555,0.03815570,0.41431128,1.65944217,0.25258382,0.00000000
0.21310655,2.24859011,0.09460090,0.01893491,0.03917192,0.42546028,1.70801454,0.25634929,0.00000000
0.21910955,2.28826515,0.09147047,0.01854877,0.04005156,0.43525577,1.75152058,0.25994170,0.00000000
0.22511256,2.32117654,0.08814941,0.01811866,0.04077923,0.44352304,1.78914175,0.26329030,0.00000000
0.23111556,2.34660818,0.08466781,0.01764652,0.04134300,0.45010987,1.82012839,0.26632715,0.00000000
0.23711856,2.36394137,0.08105611,0.01713454,0.04173472,0.45489189,1.84382568,0.26899042,0.00000000
0.24312156,2.37268096,0.07734432,0.01658518,0.04195020,0.45777739,1.85969796,0.27122764,0.00000000
0.24912456,2.37247885,0.07356131,0.01600113,0.04198934,0.45871114,1.86735011,0.27299866,0.00000000
0.25512756,2.36315305,0.06973436,0.01538532,0.04185605,0.45767707,1.86654465,0.27427794,0.00000000
0.26113057,2.34470115,0.06588887,0.01474096,0.04155810,0.45469953,1.85721358,0.27505616,0.00000000
0.26713357,2.31730693,0.06204824,0.01407154,0.04110684,0.44984307,1.83946415,0.27534086,0.00000000
0.27313657,2.28133951,0.05823387,0.01338085,0.04051681,0.44321060,1.81357790,0.27515608,0.00000000
0.27913957,2.23734481,0.05446522,0.01267300,0.03980517,0.43494006,1.78000309,0.27454095,0.00000000
0.28514257,2.18602939,0.05075994,0.01195239,0.03899112,0.42519961,1.73934051,0.27354735,0.00000000
0.29114557,2.12823743,0.04713407,0.01122365,0.03809522,0.41418171,1.69232344,0.27223666,0.00000000
0.29714857,2.06492201,0.04360215,0.01049163,0.03713866,0.40209616,1.63979262,0.27067592,0.00000000
0.30315158,1.99711196,0.04017738,0.00976132,0.03614253,0.38916263,1.58266749,0.26893350,0.00000000
0.30915458,1.92587615,0.03687168,0.00903773,0.03512717,0.37560288,1.52191508,0.26707469,0.00000000
0.31515758,1.85228707,0.03369578,0.00832584,0.03411150,0.36163326,1.45851816,0.26515742,0.00000000
0.32116058,1.77738554,0.03065916,0.00763042,0.03311251,0.34745761,1.39344413,0.26322846,0.00000000
0.32716358,1.70214845,0.02777010,0.00695603,0.03214480,0.33326114,1.32761620,0.26132030,0.00000000
0.33316658,1.62746100,0.02503552,0.00630683,0.03122038,0.31920540,1.26188813,0.25944895,0.00000000
0.33916958,1.55409491,0.02246099,0.00568653,0.03034845,0.30542466,1.19702363,0.25761288,0.00000000
0.34517259,1.48269333,0.02005060,0.00509834,0.02953550,0.29202382,1.13368110,0.25579308,0.00000000
0.35117559,1.41376303,0.01780691,0.00454490,0.02878541,0.27907784,1.07240436,0.25395430,0.00000000
0.35717859,1.34767384,0.01573090,0.00402823,0.02809982,0.26663266,1.01361909,0.25204747,0.00000000
0.36318159,1.28466498,0.01382196,0.00354979,0.02747851,0.25470762,0.95763510,0.25001299,0.00000000
0.36918459,1.22485739,0.01207797,0.00311043,0.02691990,0.24329890,0.90465355,0.24778484,0.00000000
0.37518759,1.16827108,0.01049529,0.00271049,0.02642161,0.23238407,0.85477852,0.24529510,0.00000000
0.38119060,1.11484598,0.00906896,0.00234982,0.02598104,0.22192718,0.80803174,0.24247881,0.00000000
0.38719360,1.06446498,0.00779280,0.00202790,0.02559589,0.21188415,0.76436954,0.23927858,0.00000000
0.39319660,1.01697746,0.00665964,0.00174390,0.02526468,0.20220829,0.72370067,0.23564891,0.00000000
0.39919960,0.97222206,0.00566151,0.00149684,0.02498718,0.19285546,0.68590406,0.23155985,0.00000000
0.40520260,0.93004727,0.00478987,0.00128566,0.02476468,0.18378868,0.65084539,0.22699972,0.00000000
0.41120560,0.89032882,0.00403589,0.00110937,0.02460023,0.17498206,0.61839170,0.22197688,0.00000000
0.41720860,0.85298310,0.00339063,0.00096720,0.02449866,0.16642375,0.58842339,0.21652036,0.00000000
0.42321161,0.81797616,0.00284530,0.00085869,0.02446652,0.15811799,0.56084314,0.21067929,0.00000000
0.42921461,0.78532806,0.00239148,0.00078384,0.02451192,0.15008598,0.53558164,0.20452136,0.00000000
0.43521761,0.75511279,0.00202129,0.00074324,0.02464420,0.14236588,0.51260015,0.19813016,0.00000000
0.44122061,0.72745413,0.00172754,0.00073818,0.02487354,0.13501176,0.49189007,0.19160183,0.00000000
0.44722361,0.70251802,0.00150393,0.00077075,0.02521059,0.12809178,0.47346994,0.18504107,0.00000000
0.45322661,0.68050223,0.00134509,0.00084395,0.02566592,0.12168562,0.45738041,0.17855676,0.00000000
0.45922961,0.66162418,0.00124667,0.00096173,0.02624962,0.11588142,0.44367762,0.17225749,0.00000000
0.46523262,0.64610778,0.00120546,0.00112908,0.02697092,0.11077232,0.43242577,0.16624725,0.00000000
0.47123562,0.63417011,0.00121932,0.00135203,0.02783776,0.10645279,0.42368927,0.16062138,0.00000000
0.47723862,0.62600871,0.00128729,0.00163765,0.02885665,0.10301492,0.41752514,0.15546316,0.00000000
0.48324162,0.62179015,0.00140948,0.00199399,0.03003248,0.10054480,0.41397598,0.15084097,0.00000000
0.48924462,0.62164036,0.00158713,0.00242998,0.03136862,0.09911914,0.41306396,0.14680628,0.00000000
0.49524762,0.62563703,0.00182252,0.00295529,0.03286701,0.09880217,0.41478601,0.14339250,0.00000000
0.50125063,0.63380440,0.00211889,0.00358012,0.03452857,0.09964296,0.41911037,0.14061457,0.00000000
0.50725363,0.64611036,0.00248045,0.00431497,0.03635363,0.10167326,0.42597447,0.13846939,0.00000000
0.51325663,0.66246591,0.00291221,0.00517026,0.03834255,0.10490582,0.43528425,0.13693694,0.00000000
0.51925963,0.68272676,0.00341997,0.00615598,0.04049647,0.10933331,0.44691462,0.13598195,0.00000000
0.52526263,0.70669687,0.00401014,0.00728131,0.04281815,0.11492784,0.46071106,0.13555606,0.00000000
0.53126563,0.73413358,0.00468971,0.00855406,0.04531277,0.12164102,0.47649212,0.13560030,0.00000000
0.53726863,0.76475416,0.00546603,0.00998024,0.04798893,0.12940473,0.49405257,0.13604767,0.00000000
0.54327164,0.79824326,0.00634675,0.01156357,0.05085945,0.13813241,0.51316721,0.13682582,0.00000000
0.54927464,0.83426113,0.00733962,0.01330490,0.05394214,0.14772091,0.53359491,0.13785963,0.00000000
0.55527764,0.87245214,0.00845231,0.01520186,0.05726049,0.15805290,0.55508301,0.13907357,0.00000000
0.56128064,0.91245349,0.00969227,0.01724838,0.06084413,0.16899973,0.57737172,0.14039384,0.00000000
0.56728364,0.95390359,0.01106645,0.01943442,0.06472899,0.18042459,0.60019858,0.14175013,0.00000000
0.57328664,0.99645009,0.01258114,0.02174575,0.06895723,0.19218610,0.62330289,0.14307715,0.00000000
0.57928964,1.03975712,0.01424171,0.02416391,0.07357683,0.20414187,0.64642990,0.14431567,0.00000000
0.58529265,1.08351158,0.01605236,0.02666629,0.07864069,0.21615224,0.66933485,0.14541332,0.00000000
0.59129565,1.12742830,0.01801586,0.02922636,0.08420545,0.22808381,0.69178669,0.14632509,0.00000000
0.59729865,1.17125366,0.02013331,0.03181413,0.09032976,0.23981277,0.71357152,0.14701347,0.00000000
0.60330165,1.21476783,0.02240391,0.03439668,0.09707218,0.25122776,0.73449542,0.14744850,0.00000000
0.60930465,1.25778513,0.02482469,0.03693897,0.10448867,0.26223229,0.75438698,0.14760751,0.00000000
0.61530765,1.30015270,0.02739040,0.03940464,0.11262974,0.27274645,0.77309903,0.14747480,0.00000000
0.62131066,1.34174740,0.03009326,0.04175700,0.12153731,0.28270795,0.79050981,0.14704125,0.00000000
0.62731366,1.38247098,0.03292301,0.04396010,0.13124139,0.29207241,0.80652337,0.14630376,0.00000000
0.63331666,1.42224382,0.03586679,0.04597969,0.14175677,0.30081287,0.82106927,0.14526478,0.00000000
0.63931966,1.46099741,0.03890931,0.04778433,0.15307973,0.30891863,0.83410147,0.14393173,0.00000000
0.64532266,1.49866615,0.04203306,0.04934632,0.16518510,0.31639347,0.84559667,0.14231645,0.00000000
0.65132566,1.53517877,0.04521858,0.05064252,0.17802370,0.32325334,0.85555195,0.14043468,0.00000000
0.65732866,1.57045015,0.04844495,0.05165508,0.19152043,0.32952375,0.86398209,0.13830547,0.00000000
0.66333167,1.60437397,0.05169041,0.05237195,0.20557311,0.33523699,0.87091665,0.13595070,0.00000000
0.66933467,1.63681694,0.05493301,0.05278719,0.22005227,0.34042937,0.87639704,0.13339454,0.00000000
0.67533767,1.66761521,0.05815149,0.05290112,0.23480197,0.34513870,0.88047376,0.13066299,0.00000000
0.68134067,1.69657326,0.06132615,0.05272019,0.24964172,0.34940215,0.88320420,0.12778344,0.00000000
0.68734367,1.72346598,0.06443991,0.05225675,0.26436956,0.35325464,0.88465096,0.12478426,0.00000000
0.69334667,1.74804379,0.06747927,0.05152854,0.27876626,0.35672780,0.88488109,0.12169447,0.00000000
0.69934967,1.77004105,0.07043531,0.05055818,0.29260049,0.35984970,0.88396614,0.11854346,0.00000000
0.70535268,1.78918740,0.07330461,0.04937246,0.30563493,0.36264516,0.88198314,0.11536082,0.00000000
0.71135568,1.80522160,0.07609007,0.04800160,0.31763304,0.36513666,0.87901646,0.11217620,0.00000000
0.71735868,1.81790729,0.07880147,0.04647852,0.32836621,0.36734573,0.87516026,0.10901932,0.00000000
0.72336168,1.82704963,0.08145583,0.04483811,0.33762106,0.36929472,0.87052146,0.10592005,0.00000000
0.72936468,1.83251209,0.08407749,0.04311658,0.34520660,0.37100849,0.86522285,0.10290851,0.00000000
0.73536768,1.83423208,0.08669783,0.04135088,0.35096086,0.37251622,0.85940597,0.10001534,0.00000000
0.74137069,1.83223454,0.08935464,0.03957825,0.35475669,0.37385268,0.85323346,0.09727192,0.00000000
0.74737369,1.82664243,0.09209110,0.03783589,0.35650651,0.37505907,0.84689051,0.09471066,0.00000000
0.75337669,1.81768327,0.09495444,0.03616074,0.35616577,0.37618316,0.84058509,0.09236533,0.00000000
0.75937969,1.80569114,0.09799425,0.03458942,0.35373481,0.37727855,0.83454684,0.09027124,0.00000000
0.76538269,1.79110367,0.10126053,0.03315822,0.34925926,0.37840311,0.82902429,0.08846557,0.00000000
0.77138569,1.77445418,0.10480157,0.03190318,0.34282872,0.37961658,0.82428068,0.08698742,0.00000000
0.77738869,1.75635893,0.10866165,0.03086029,0.33457394,0.38097733,0.82058817,0.08587799,0.00000000
0.78339170,1.73750023,0.11287887,0.03006563,0.32466248,0.38253870,0.81822102,0.08518049,0.00000000
0.78939470,1.71860618,0.11748302,0.02955550,0.31329326,0.38434484,0.81744771,0.08494008,0.00000000
0.79539770,1.70042799,0.12249369,0.02936661,0.30069003,0.38642660,0.81852276,0.08520364,0.00000000
0.80140070,1.68371618,0.12791881,0.02953602,0.28709415,0.38879759,0.82167846,0.08601944,0.00000000
0.80740370,1.66919673,0.13375355,0.03010111,0.27275713,0.39145083,0.82711713,0.08743671,0.00000000
0.81340670,1.65754852,0.13997982,0.03109937,0.25793296,0.39435629,0.83500433,0.08950508,0.00000000
0.81940970,1.64938298,0.14656628,0.03256798,0.24287087,0.39745946,0.84546336,0.09227387,0.00000000
0.82541271,1.64522699,0.15346907,0.03454330,0.22780857,0.40068130,0.85857150,0.09579126,0.00000000
0.83141571,1.64550961,0.16063296,0.03706013,0.21296628,0.40391954,0.87435797,0.10010329,0.00000000
0.83741871,1.65055289,0.16799317,0.04015083,0.19854184,0.40705148,0.89280379,0.10525266,0.00000000
0.84342171,1.66056702,0.17547753,0.04384426,0.18470682,0.40993803,0.91384338,0.11127738,0.00000000
0.84942471,1.67564951,0.18300910,0.04816462,0.17160388,0.41242900,0.93736777,0.11820920,0.00000000
0.85542771,1.69578787,0.19050884,0.05313011,0.15934531,0.41436929,0.96322894,0.12607181,0.00000000
0.86143072,1.72086527,0.19789844,0.05875167,0.14801267,0.41560566,0.99124502,0.13487897,0.00000000
0.86743372,1.75066832,0.20510297,0.06503157,0.13765752,0.41599369,1.02120584,0.14463238,0.00000000
0.87343672,1.78489625,0.21205335,0.07196217,0.12830300,0.41540459,1.05287843,0.15531958,0.00000000
0.87943972,1.82317055,0.21868834,0.07952470,0.11994619,0.41373139,1.08601203,0.16691177,0.00000000
0.88544272,1.86504464,0.22495607,0.08768831,0.11256104,0.41089424,1.12034234,0.17936186,0.00000000
0.89144572,1.91001279,0.23081501,0.09640932,0.10610168,0.40684447,1.15559470,0.19260266,0.00000000
0.89744872,1.95751824,0.23623428,0.10563076,0.10050599,0.40156716,1.19148630,0.20654554,0.00000000
0.90345173,2.00696018,0.24119334,0.11528233,0.09569919,0.39508215,1.22772722,0.22107961,0.00000000
0.90945473,2.05769988,0.24568113,0.12528069,0.09159747,0.38744341,1.26402072,0.23607159,0.00000000
0.91545773,2.10906614,0.24969462,0.13553021,0.08811133,0.37873682,1.30006277,0.25136647,0.00000000
0.92146073,2.16036060,0.25323706,0.14592416,0.08514877,0.36907657,1.33554148,0.26678917,0.00000000
0.92746373,2.21086322,0.25631585,0.15634630,0.08261809,0.35860038,1.37013660,0.28214707,0.00000000
0.93346673,2.25983863,0.25894029,0.16667284,0.08043035,0.34746375,1.40351951,0.29723367,0.00000000
0.93946973,2.30654372,0.26111945,0.17677485,0.07850149,0.33583375,1.43535421,0.31183303,0.00000000
0.94547274,2.35023671,0.26286005,0.18652077,0.07675400,0.32388253,1.46529938,0.32572521,0.00000000
0.95147574,2.39018804,0.26416476,0.19577934,0.07511824,0.31178093,1.49301187,0.33869228,0.00000000
0.95747874,2.42569286,0.26503083,0.20442243,0.07353340,0.29969264,1.51815156,0.35052478,0.00000000
0.96348174,2.45608509,0.26544929,0.21232805,0.07194813,0.28776891,1.54038754,0.36102842,0.00000000
0.96948474,2.48075236,0.26540461,0.21938314,0.07032079,0.27614426,1.55940547,0.37003053,0.00000000
0.97548774,2.49915139,0.26487502,0.22548628,0.06861949,0.26493325,1.57491563,0.37738614,0.00000000
0.98149075,2.51082299,0.26383332,0.23055008,0.06682184,0.25422829,1.58666137,0.38298328,0.00000000
0.98749375,2.51540587,0.26224820,0.23450319,0.06491444,0.24409865,1.59442740,0.38674713,0.00000000
0.99349675,2.51264835,0.26008604,0.23729190,0.06289223,0.23459050,1.59804742,0.38864292,0.00000000
0.99949975,2.50241732,0.25731298,0.23888131,0.06075762,0.22572788,1.59741055,0.38867733,0.00000000
1.00550275,2.48470363,0.25389722,0.23925592,0.05851954,0.21751450,1.59246611,0.38689820,0.00000000
1.01150575,2.45962360,0.24981142,0.23841977,0.05619237,0.20993620,1.58322646,0.38339268,0.00000000
1.01750875,2.42741618,0.24503500,0.23639599,0.05379482,0.20296374,1.56976751,0.37828372,0.00000000
1.02351176,2.38843597,0.23955634,0.23322594,0.05134877,0.19655601,1.55222685,0.37172521,0.00000000
1.02951476,2.34314208,0.23337458,0.22896785,0.04887817,0.19066319,1.53079967,0.36389590,0.00000000
1.03551776,2.29208362,0.22650116,0.22369505,0.04640798,0.18523001,1.50573240,0.35499240,0.00000000
1.04152076,2.23588218,0.21896081,0.21749398,0.04396314,0.18019873,1.47731459,0.34522169,0.00000000
1.04752376,2.17521249,0.21079200,0.21046176,0.04156781,0.17551198,1.44586950,0.33479346,0.00000000
1.05352676,2.11078202,0.20204695,0.20270380,0.03924457,0.17111530,1.41174377,0.32391269,0.00000000
1.05952976,2.04331080,0.19279106,0.19433116,0.03701397,0.16695938,1.37529687,0.31277278,0.00000000
1.06553277,1.97351224,0.18310179,0.18545799,0.03489412,0.16300207,1.33689106,0.30154966,0.00000000
1.07153577,1.90207623,0.17306724,0.17619901,0.03290058,0.15921005,1.29688213,0.29039707,0.00000000
1.07753877,1.82965511,0.16278422,0.16666718,0.03104642,0.15556042,1.25561175,0.27944325,0.00000000
1.08354177,1.75685331,0.15235623,0.15697151,0.02934240,0.15204202,1.21340169,0.26878909,0.00000000
1.08954477,1.68422096,0.14189112,0.14721522,0.02779745,0.14865670,1.17055023,0.25850789,0.00000000
1.09554777,1.61225181,0.13149884,0.13749412,0.02641919,0.14542037,1.12733087,0.24864653,0.00000000
1.10155078,1.54138508,0.12128923,0.12789543,0.02521461,0.14236412,1.08399335,0.23922796,0.00000000
1.10755378,1.47201124,0.11136989,0.11849680,0.02419089,0.13953502,1.04076686,0.23025489,0.00000000
1.11355678,1.40448078,0.10184445,0.10936578,0.02335617,0.13699690,0.99786497,0.22171424,0.00000000
1.11955978,1.33911544,0.09281104,0.10055963,0.02272044,0.13483082,0.95549197,0.21358219,0.00000000
1.12556278,1.27622091,0.08436111,0.09212531,0.02229629,0.13313528,0.91385002,0.20582944,0.00000000
1.13156578,1.21609984,0.07657873,0.08409987,0.02209965,0.13202593,0.87314654,0.19842640,0.00000000
1.13756878,1.15906442,0.06954017,0.07651099,0.02215036,0.13163480,0.83360112,0.19134796,0.00000000
1.14357179,1.10544721,0.06331379,0.06937772,0.02247261,0.13210891,0.79545155,0.18457762,0.00000000
1.14957479,1.05560955,0.05796034,0.06271130,0.02309512,0.13360808,0.75895819,0.17811076,0.00000000
1.15557779,1.00994672,0.05353336,0.05651615,0.02405115,0.13630192,0.72440644,0.17195684,0.00000000
1.16158079,0.96888928,0.05007977,0.05079079,0.02537814,0.14036604,0.69210686,0.16614055,0.00000000
1.16758379,0.93290023,0.04764051,0.04552883,0.02711717,0.14597722,0.66239274,0.16070173,0.00000000
1.17358679,0.90246800,0.04625117,0.04071984,0.02931207,0.15330787,0.63561525,0.15569425,0.00000000
1.17958979,0.87809529,0.04594248,0.03635020,0.03200824,0.16251959,0.61213601,0.15118388,0.00000000
1.18559280,0.86028429,0.04674060,0.03240388,0.03525121,0.17375625,0.59231763,0.14724524,0.00000000
1.19159580,0.84951873,0.04866722,0.02886302,0.03908499,0.18713652,0.57651242,0.14395816,0.00000000
1.19759880,0.84624372,0.05173936,0.02570848,0.04355015,0.20274629,0.56504981,0.14140355,0.00000000
1.20360180,0.85084418,0.05596885,0.02292031,0.04868186,0.22063127,0.55822312,0.13965908,0.00000000
1.20960480,0.86362305,0.06136158,0.02047801,0.05450777,0.24078999,0.55627624,0.13879490,0.00000000
1.21560780,0.88478021,0.06791642,0.01836083,0.06104600,0.26316767,0.55939097,0.13886959,0.00000000
1.22161081,0.91439334,0.07562402,0.01654792,0.06830317,0.28765133,0.56767550,0.13992659,0.00000000
1.22761381,0.95240175,0.08446538,0.01501845,0.07627267,0.31406646,0.58115480,0.14199136,0.00000000
1.23361681,0.99859400,0.09441050,0.01375170,0.08493320,0.34217552,0.59976336,0.14506920,0.00000000
1.23961981,1.05260025,0.10541693,0.01272714,0.09424775,0.37167868,0.62334069,0.14914414,0.00000000
1.24562281,1.11388986,0.11742863,0.01192445,0.10416300,0.40221677,0.65162987,0.15417863,0.00000000
1.25162581,1.18177464,0.13037503,0.01132368,0.11460927,0.43337676,0.68427949,0.16011432,0.00000000
1.25762881,1.25541782,0.14417049,0.01090525,0.12550104,0.46469953,0.72084877,0.16687365,0.00000000
1.26363182,1.33384880,0.15871427,0.01065016,0.13673809,0.49568995,0.76081592,0.17436233,0.00000000
1.26963482,1.41598306,0.17389100,0.01054009,0.14820720,0.52582887,0.80358948,0.18247253,0.00000000
1.27563782,1.50064685,0.18957189,0.01055764,0.15978438,0.55458682,0.84852217,0.19108655,0.00000000
1.28164082,1.58660568,0.20561648,0.01068659,0.17133766,0.58143868,0.89492691,0.20008087,0.00000000
1.28764382,1.67259563,0.22187518,0.01091209,0.18273018,0.60587911,0.94209422,0.20933033,0.00000000
1.29364682,1.75735633,0.23819238,0.01122107,0.19382360,0.62743776,0.98931064,0.21871228,0.00000000
1.29964982,1.83966445,0.25441022,0.01160246,0.20448164,0.64569396,1.03587718,0.22811043,0.00000000
1.30565283,1.91836626,0.27037279,0.01204757,0.21457361,0.66029003,1.08112737,0.23741824,0.00000000
1.31165583,1.99240823,0.28593073,0.01255037,0.22397775,0.67094275,1.12444413,0.24654177,0.00000000
1.31765883,2.06086433,0.30094606,0.01310778,0.23258438,0.67745253,1.16527484,0.25540170,0.00000000
1.32366183,2.12295924,0.31529700,0.01371988,0.24029851,0.67970975,1.20314420,0.26393467,0.00000000
1.32966483,2.17808644,0.32888263,0.01439012,0.24704199,0.67769813,1.23766439,0.27209371,0.00000000
1.33566783,2.22582075,0.34162706,0.01512534,0.25275501,0.67149499,1.26854218,0.27984785,0.00000000
1.34167084,2.26592491,0.35348305,0.01593580,0.25739703,0.66126835,1.29558303,0.28718104,0.00000000
1.34767384,2.29835004,0.36443470,0.01683496,0.26094697,0.64727113,1.31869189,0.29409036,0.00000000
