energy_ev,total_up,As_p_up,As_d_up,Pt_p_up,Pt_d_up,Se_s_up,Se_p_up
-5.52576288,6.33180874,0.15041650,0.00000000,2.27955646,3.68620859,0.21773303,2.12579951
-5.51975988,6.42475943,0.15070669,0.00000000,2.26597888,3.79687344,0.21785587,2.13197039
-5.51375688,6.53606560,0.15097708,0.00000000,2.25338681,3.92069668,0.21834783,2.14362338
-5.50775388,6.66400440,0.15119877,0.00000000,2.24143608,4.05631448,0.21913465,2.16044604
-5.50175088,6.80656010,0.15133888,0.00000000,2.22971144,4.20221867,0.22012864,2.18201308
-5.49574787,6.96148213,0.15136190,0.00000000,2.21774573,4.35679317,0.22123167,2.20780196
-5.48974487,7.12634426,0.15123114,0.00000000,2.20504058,4.51834827,0.22233882,2.23720997
-5.48374187,7.29860301,0.15091017,0.00000000,2.19108763,4.68515190,0.22334226,2.26957226
-5.47773887,7.47565317,0.15036432,0.00000000,2.17538916,4.85545698,0.22413541,2.30417992
-5.47173587,7.65487935,0.14956205,0.00000000,2.15747729,5.02752476,0.22461715,2.34029770
-5.46573287,7.83370250,0.14847617,0.00000000,2.13693101,5.19964401,0.22469589,2.37718089
-5.45972986,8.00962101,0.14708492,0.00000000,2.11339048,5.37014648,0.22429336,2.41409100
-5.45372686,8.18024640,0.14537283,0.00000000,2.08656817,5.53741939,0.22334799,2.45031007
-5.44772386,8.34333407,0.14333139,0.00000000,2.05625692,5.69991572,0.22181773,2.48515356
-5.44172086,8.49680947,0.14095945,0.00000000,2.02233471,5.85616327,0.21968211,2.51798175
-5.43571786,8.63879077,0.13826347,0.00000000,1.98476643,6.00477347,0.21694365,2.54820975
-5.42971486,8.76760840,0.13525751,0.00000000,1.94360303,6.14445071,0.21362831,2.57531625
-5.42371186,8.88182231,0.13196302,0.00000000,1.89897823,6.27400283,0.20978518,2.59885095
-5.41770885,8.98023718,0.12840853,0.00000000,1.85110332,6.39235315,0.20548519,2.61844077
-5.41170585,9.06191553,0.12462911,0.00000000,1.80026034,6.49855383,0.20081914,2.63379472
-5.40570285,9.12618868,0.12066566,0.00000000,1.74679396,6.59180041,0.19589481,2.64470740
-5.39969985,9.17266458,0.11656422,0.00000000,1.69110243,6.67144655,0.19083354,2.65106079
-5.39369685,9.20123188,0.11237497,0.00000000,1.63362764,6.73701808,0.18576614,2.65282425
-5.38769385,9.21205904,0.10815127,0.00000000,1.57484472,6.78822513,0.18082845,2.65005238
-5.38169085,9.20558728,0.10394857,0.00000000,1.51525104,6.82497083,0.17615663,2.64288049
-5.37568784,9.18251661,0.09982322,0.00000000,1.45535495,6.84735545,0.17188233,2.63151765
-5.36968484,9.14378390,0.09583126,0.00000000,1.39566428,6.85567474,0.16812797,2.61623704
-5.36368184,9.09053288,0.09202716,0.00000000,1.33667480,6.85041162,0.16500219,2.59736395
-5.35767884,9.02407614,0.08846257,0.00000000,1.27885885,6.83222083,0.16259581,2.57526151
-5.35167584,8.94584992,0.08518508,0.00000000,1.22265440,6.80190652,0.16097823,2.55031455
-5.34567284,8.85736315,0.08223703,0.00000000,1.16845478,6.76039340,0.16019467,2.52291247
-5.33966983,8.76014267,0.07965440,0.00000000,1.11659954,6.70869258,0.16026403,2.49343153
-5.33366683,8.65567703,0.07746590,0.00000000,1.06736666,6.64786356,0.16117782,2.46221777
-5.32766383,8.54536188,0.07569217,0.00000000,1.02096660,6.57897448,0.16289990,2.42957124
-5.32166083,8.43044971,0.07434515,0.00000000,0.97753842,6.50306278,0.16536726,2.39573272
-5.31565783,8.31200708,0.07342777,0.00000000,0.93714832,6.42109853,0.16849176,2.36087365
-5.30965483,8.19088183,0.07293384,0.00000000,0.89979067,6.33395273,0.17216267,2.32508998
-5.30365183,8.06768259,0.07284821,0.00000000,0.86539174,6.24237255,0.17625016,2.28840072
-5.29764882,7.94277211,0.07314719,0.00000000,0.83381598,6.14696501,0.18060944,2.25075112
-5.29164582,7.81627511,0.07379925,0.00000000,0.80487472,6.04819025,0.18508540,2.21202085
-5.28564282,7.68810045,0.07476599,0.00000000,0.77833699,5.94636465,0.18951778,2.17203660
-5.27963982,7.55797680,0.07600326,0.00000000,0.75394203,5.84167371,0.19374639,2.13058872
-5.27363682,7.42549963,0.07746252,0.00000000,0.73141301,5.73419366,0.19761649,2.08745104
-5.26763382,7.29018718,0.07909227,0.00000000,0.71047142,5.62392034,0.20098393,2.04240273
-5.26163082,7.15154197,0.08083966,0.00000000,0.69085145,5.51080343,0.20371993,1.99525113
-5.25562781,7.00911451,0.08265204,0.00000000,0.67231387,5.39478360,0.20571532,1.94585432
-5.24962481,6.86256546,0.08447849,0.00000000,0.65465867,5.27583029,0.20688417,1.89414203
-5.24362181,6.71172251,0.08627130,0.00000000,0.63773618,5.15397734,0.20716652,1.84013393
-5.23761881,6.55662901,0.08798734,0.00000000,0.62145601,5.02935447,0.20653025,1.78395409
-5.23161581,6.39758136,0.08958915,0.00000000,0.60579356,4.90221230,0.20497203,1.72584095
-5.22561281,6.23515313,0.09104590,0.00000000,0.59079389,4.77293962,0.20251725,1.66615216
-5.21960980,6.07020473,0.09233409,0.00000000,0.57657281,4.64207169,0.19921905,1.60536400
-5.21360680,5.90387792,0.09343795,0.00000000,0.56331509,4.51028913,0.19515642,1.54406542
-5.20760380,5.73757554,0.09434956,0.00000000,0.55127002,4.37840760,0.19043152,1.48294682
-5.20160080,5.57292742,0.09506876,0.00000000,0.54074426,4.24735877,0.18516626,1.42278413
-5.19559780,5.41174422,0.09560269,0.00000000,0.53209252,4.11816379,0.17949840,1.36441883
-5.18959480,5.25596110,0.09596522,0.00000000,0.52570595,3.99190061,0.17357713,1.30873466
-5.18359180,5.10757398,0.09617600,0.00000000,0.52199895,3.86966699,0.16755846,1.25663195
-5.17758879,4.96857085,0.09625949,0.00000000,0.52139453,3.75254101,0.16160047,1.20900049
-5.17158579,4.84086112,0.09624374,0.00000000,0.52430858,3.64154088,0.15585860,1.16669184
-5.16558279,4.72620549,0.09615913,0.00000000,0.53113361,3.53758609,0.15048111,1.13049208
-5.15957979,4.62614908,0.09603701,0.00000000,0.54222220,3.44146141,0.14560487,1.10109573
-5.15357679,4.54196009,0.09590841,0.00000000,0.55787064,3.35378520,0.14135148,1.07908159
-5.14757379,4.47457589,0.09580266,0.00000000,0.57830325,3.27498331,0.13782402,1.06489136
-5.14157079,4.42455854,0.09574623,0.00000000,0.60365772,3.20526947,0.13510422,1.05881138
-5.13556778,4.39206091,0.09576161,0.00000000,0.63397203,3.14463274,0.13325041,1.06095819
-5.12956478,4.37680455,0.09586632,0.00000000,0.66917349,3.09283238,0.13229598,1.07126822
-5.12356178,4.37807019,0.09607213,0.00000000,0.70907014,3.04940034,0.13224870,1.08949201
-5.11755878,4.39470121,0.09638451,0.00000000,0.75334533,3.01365101,0.13309056,1.11519325
-5.11155578,4.42512018,0.09680225,0.00000000,0.80155553,2.98469807,0.13477846,1.14775275
-5.10555278,4.46735858,0.09731732,0.00000000,0.85313209,2.96147775,0.13724546,1.18637747
-5.09954977,4.51909885,0.09791498,0.00000000,0.90738700,2.94277784,0.14040274,1.23011472
-5.09354677,4.57772827,0.09857415,0.00000000,0.96352288,2.92727151,0.14414211,1.27787117
-5.08754377,4.64040327,0.09926795,0.00000000,1.02064732,2.91355509,0.14833915,1.32843661
-5.08154077,4.70412286,0.09996453,0.00000000,1.07779121,2.90018849,0.15285669,1.38051196
-5.07553777,4.76580913,0.10062803,0.00000000,1.13393102,2.88573733,0.15754883,1.43274093
-5.06953477,4.82239274,0.10121981,0.00000000,1.18801425,2.86881537,0.16226514,1.48374463
-5.06353177,4.87090093,0.10169970,0.00000000,1.23898749,2.84812594,0.16685512,1.53215813
-5.05752876,4.90854528,0.10202744,0.00000000,1.28582625,2.82250129,0.17117269,1.57666806
-5.05152576,4.93280647,0.10216416,0.00000000,1.32756538,2.79093839,0.17508064,1.61604989
-5.04552276,4.94151306,0.10207387,0.00000000,1.36332918,2.75263024,0.17845491,1.64920382
-5.03951976,4.93291155,0.10172489,0.00000000,1.39235988,2.70699148,0.18118846,1.67518788
-5.03351676,4.90572513,0.10109125,0.00000000,1.41404344,2.65367756,0.18319480,1.69324712
-5.02751376,4.85919875,0.10015383,0.00000000,1.42793142,2.59259676,0.18441083,1.70283763
-5.02151076,4.79312870,0.09890146,0.00000000,1.43375811,2.52391457,0.18479905,1.70364443
-5.01550775,4.70787533,0.09733165,0.00000000,1.43145203,2.44805034,0.18434901,1.69559253
-5.00950475,4.60435825,0.09545111,0.00000000,1.42114115,2.36566621,0.18307783,1.67885044
-5.00350175,4.48403380,0.09327598,0.00000000,1.40315165,2.27764871,0.18102990,1.65382603
-4.99749875,4.34885549,0.09083166,0.00000000,1.37799997,2.18508353,0.17827571,1.62115469
-4.99149575,4.20121851,0.08815239,0.00000000,1.34637854,2.08922439,0.17490972,1.58168012
-4.98549275,4.04389023,0.08528050,0.00000000,1.30913555,1.99145694,0.17104752,1.53642842
-4.97948974,3.87992889,0.08226528,0.00000000,1.26724956,1.89325882,0.16682215,1.48657642
-4.97348674,3.71259330,0.07916166,0.00000000,1.22179995,1.79615726,0.16237986,1.43341516
-4.96748374,3.54524658,0.07602864,0.00000000,1.17393414,1.70168540,0.15787539,1.37831014
-4.96148074,3.38125710,0.07292753,0.00000000,1.12483308,1.61133873,0.15346688,1.32265945
-4.95547774,3.22389999,0.06992011,0.00000000,1.07567609,1.52653295,0.14931064,1.26785137
-4.94947474,3.07626233,0.06706666,0.00000000,1.02760639,1.44856451,0.14555589,1.21522299
-4.94347174,2.94115509,0.06442414,0.00000000,0.98169863,1.37857488,0.14233972,1.16602107
-4.93746873,2.82103470,0.06204437,0.00000000,0.93892945,1.31751964,0.13978240,1.12136663
-4.93146573,2.71793642,0.05997239,0.00000000,0.90015212,1.26614320,0.13798323,1.08222420
-4.92546273,2.63342178,0.05824505,0.00000000,0.86607599,1.22495989,0.13701699,1.04937694
-4.91945973,2.56854147,0.05688991,0.00000000,0.83725145,1.19424187,0.13693128,1.02340814
-4.91345673,2.52381477,0.05592437,0.00000000,0.81406068,1.17401435,0.13774467,1.00468968
-4.90745373,2.49922596,0.05535524,0.00000000,0.79671432,1.16405803,0.13944590,0.99337779
-4.90145073,2.49423790,0.05517864,0.00000000,0.78525415,1.16391894,0.14199406,0.98941593
-4.89544772,2.50782195,0.05538030,0.00000000,0.77956123,1.17292533,0.14531975,0.99254475
-4.88944472,2.53850344,0.05593616,0.00000000,0.77936930,1.19021116,0.14932735,1.00231854
-4.88344172,2.58442098,0.05681342,0.00000000,0.78428250,1.21474555,0.15389808,1.01812749
-4.87743872,2.64339767,0.05797182,0.00000000,0.79379690,1.24536737,0.15889397,1.03922499
-4.87143572,2.71302183,0.05936523,0.00000000,0.80732468,1.28082395,0.16416254,1.06475880
-4.86543272,2.79073447,0.06094345,0.00000000,0.82422012,1.31981275,0.16954196,1.09380504
-4.85942971,2.87392057,0.06265415,0.00000000,0.84380643,1.36102458,0.17486659,1.12540369
-4.85342671,2.96000106,0.06444487,0.00000000,0.86540229,1.40318725,0.17997269,1.15859435
-4.84742371,3.04652230,0.06626515,0.00000000,0.88834717,1.44510787,0.18470402,1.19245098
-4.84142071,3.13124002,0.06806844,0.00000000,0.91202476,1.48571275,0.18891722,1.22611431
-4.83541771,3.21219480,0.06981410,0.00000000,0.93588337,1.52408328,0.19248670,1.25882091
-4.82941471,3.28777669,0.07146904,0.00000000,0.95945314,1.55948677,0.19530888,1.28992791
-4.82341171,3.35677672,0.07300930,0.00000000,0.98235924,1.59140116,0.19730564,1.31893251
-4.81740870,3.41842384,0.07442129,0.00000000,1.00433113,1.61953285,0.19842681,1.34548583
-4.81140570,3.47240633,0.07570277,0.00000000,1.02520749,1.64382709,0.19865174,1.36940067
-4.80540270,3.51887731,0.07686354,0.00000000,1.04493727,1.66447082,0.19798975,1.39065326
-4.79939970,3.55844474,0.07792584,0.00000000,1.06357685,1.68188802,0.19647956,1.40937896
-4.79339670,3.59214686,0.07892436,0.00000000,1.08128392,1.69672781,0.19418782,1.42586266
-4.78739370,3.62141438,0.07990603,0.00000000,1.09830842,1.70984622,0.19120668,1.44052413
-4.78139070,3.64802157,0.08092953,0.00000000,1.11498130,1.72228219,0.18765061,1.45389949
-4.77538769,3.67402832,0.08206441,0.00000000,1.13170158,1.73522904,0.18365263,1.46661939
-4.76938469,3.70171558,0.08339009,0.00000000,1.14892231,1.75000235,0.17936011,1.47938511
-4.76338169,3.73351678,0.08499452,0.00000000,1.16713603,1.76800551,0.17493023,1.49294344
-4.75737869,3.77194735,0.08697259,0.00000000,1.18686012,1.79069384,0.17052543,1.50806136
-4.75137569,3.81953475,0.08942441,0.00000000,1.20862247,1.81953849,0.16630885,1.52550129
-4.74537269,3.87875062,0.09245325,0.00000000,1.23294762,1.85599074,0.16243999,1.54599779
-4.73936968,3.95194665,0.09616330,0.00000000,1.26034365,1.90144746,0.15907072,1.57023613
-4.73336668,4.04129519,0.10065728,0.00000000,1.29128971,1.95721823,0.15634164,1.59883328
-4.72736368,4.14873523,0.10603374,0.00000000,1.32622424,2.02449425,0.15437903,1.63232150
-4.72136068,4.27592413,0.11238427,0.00000000,1.36553385,2.10431944,0.15329215,1.67113467
-4.71535768,4.42419506,0.11979053,0.00000000,1.40954251,2.19756347,0.15317127,1.71559736
-4.70935468,4.59452005,0.12832117,0.00000000,1.45850131,2.30489691,0.15408604,1.76591634
-4.70335168,4.78747829,0.13802874,0.00000000,1.51257834,2.42676840,0.15608448,1.82217461
-4.69734867,5.00322952,0.14894658,0.00000000,1.57184905,2.56338386,0.15919239,1.88432736
-4.69134567,5.24149241,0.16108595,0.00000000,1.63628699,2.71468796,0.16341315,1.95219995
-4.68534267,5.50152778,0.17443331,0.00000000,1.70575510,2.88034804,0.16872794,2.02548742
-4.67933967,5.78212727,0.18894802,0.00000000,1.77999811,3.05974120,0.17509628,2.10375556
-4.67333667,6.08160782,0.20456052,0.00000000,1.85863613,3.25194491,0.18245685,2.18644341
-4.66733367,6.39781284,0.22117117,0.00000000,1.94116015,3.45573235,0.19072862,2.27286713
-4.66133067,6.72812128,0.23864977,0.00000000,2.02692983,3.66957304,0.19981214,2.36222549
-4.65532766,7.06946553,0.25683606,0.00000000,2.11517421,3.89164012,0.20959119,2.45360698
-4.64932466,7.41835964,0.27554099,0.00000000,2.20499575,4.11982495,0.21993452,2.54599892
-4.64332166,7.77093873,0.29454914,0.00000000,2.29537827,4.35176000,0.23069792,2.63829871
-4.63731866,8.12301059,0.31362202,0.00000000,2.38519895,4.58485056,0.24172649,2.72932751
-4.63131566,8.47011984,0.33250245,0.00000000,2.47324475,4.81631560,0.25285707,2.81784665
-4.62531266,8.80762462,0.35091971,0.00000000,2.55823308,5.04323749,0.26392098,2.90257675
-4.61930965,9.13078496,0.36859560,0.00000000,2.63883660,5.26261999,0.27474692,2.98221959
-4.61330665,9.43486170,0.38525108,0.00000000,2.71371173,5.47145345,0.28516404,3.05548274
-4.60730365,9.71522343,0.40061326,0.00000000,2.78153015,5.66678539,0.29500521,3.12110640
-4.60130065,9.96745887,0.41442272,0.00000000,2.84101245,5.84579440,0.30411035,3.17789214
-4.59529765,10.18749112,0.42644064,0.00000000,2.89096287,6.00586486,0.31232983,3.22473266
-4.58929465,10.37168966,0.43645568,0.00000000,2.93030399,6.14465958,0.31952780,3.26064190
-4.58329165,10.51697599,0.44429026,0.00000000,2.95810992,6.26018739,0.32558543,3.28478423
-4.57728864,10.62091821,0.44980597,0.00000000,2.97363681,6.35086275,0.33040390,3.29650173
-4.57128564,10.68181045,0.45290795,0.00000000,2.97634918,6.41555461,0.33390703,3.29533830
-4.56528264,10.69873294,0.45354799,0.00000000,2.96594100,6.45362188,0.33604351,3.28105936
-4.55927964,10.67158957,0.45172626,0.00000000,2.94235031,6.46493386,0.33678852,3.25366607
-4.55327664,10.60112028,0.44749150,0.00000000,2.90576658,6.44987403,0.33614468,3.21340296
-4.54727364,10.48888671,0.44093973,0.00000000,2.85663020,6.40932672,0.33414231,3.16075837
-4.54127064,10.33723089,0.43221148,0.00000000,2.79562384,6.34464685,0.33083881,3.09645705
-4.53526763,10.14920755,0.42148754,0.00000000,2.72365586,6.25761361,0.32631719,3.02144478
-4.52926463,9.92849233,0.40898358,0.00000000,2.64183596,6.15036987,0.32068386,2.93686534
-4.52326163,9.67926886,0.39494362,0.00000000,2.55144421,6.02534970,0.31406544,2.84403021
-4.51725863,9.40609905,0.37963272,0.00000000,2.45389424,5.88519693,0.30660498,2.74438206
-4.51125563,9.11378157,0.36332918,0.00000000,2.35069220,5.73267814,0.29845749,2.63945334
-4.50525263,8.80720418,0.34631642,0.00000000,2.24339297,5.57059359,0.28978504,2.53082142
-4.49924962,8.49119584,0.32887503,0.00000000,2.13355542,5.40168993,0.28075154,2.42006216
-4.49324662,8.17038459,0.31127510,0.00000000,2.02269841,5.22857805,0.27151749,2.30870378
-4.48724362,7.84906695,0.29376923,0.00000000,1.91225941,5.05365942,0.26223488,2.19818291
-4.48124062,7.53109394,0.27658638,0.00000000,1.80355722,4.87906372,0.25304237,2.08980484
-4.47523762,7.21977815,0.25992687,0.00000000,1.69776030,4.70659999,0.24406118,1.98470935
-4.46923462,6.91782524,0.24395857,0.00000000,1.59586183,4.53772286,0.23539163,1.88384385
-4.46323162,6.62729197,0.22881441,0.00000000,1.49866230,4.37351474,0.22711073,1.78794470
-4.45722861,6.34957186,0.21459129,0.00000000,1.40676008,4.21468416,0.21927062,1.69752739
-4.45122561,6.08540810,0.20135034,0.00000000,1.32055009,4.06157948,0.21189835,1.61288590
-4.44522261,5.83493211,0.18911843,0.00000000,1.24023016,3.91421696,0.20499656,1.53410094
-4.43921961,5.59772518,0.17789085,0.00000000,1.16581464,3.77232110,0.19854534,1.46105646
-4.43321661,5.37289945,0.16763492,0.00000000,1.09715406,3.63537506,0.19250502,1.39346342
-4.42721361,5.15919389,0.15829445,0.00000000,1.03395985,3.50267849,0.18681979,1.33088947
-4.42121061,4.95508038,0.14979470,0.00000000,0.97583270,3.37340974,0.18142195,1.27279295
-4.41520760,4.75887471,0.14204764,0.00000000,0.92229308,3.24668968,0.17623656,1.21855951
-4.40920460,4.56884733,0.13495735,0.00000000,0.87281247,3.12164416,0.17118633,1.16753954
-4.40320160,4.38332900,0.12842523,0.00000000,0.82684397,2.99746241,0.16619642,1.11908474
-4.39719860,4.20080708,0.12235492,0.00000000,0.78385090,2.87344917,0.16119899,1.07258213
-4.39119560,4.02000859,0.11665668,0.00000000,0.74333238,2.74906861,0.15613733,1.02748425
-4.38519260,3.83996750,0.11125115,0.00000000,0.70484501,2.62397858,0.15096932,0.98333437
-4.37918959,3.66007411,0.10607236,0.00000000,0.66802006,2.49805455,0.14567013,0.93978594
-4.37318659,3.48010591,0.10106996,0.00000000,0.63257583,2.37140268,0.14023407,0.89661577
-4.36718359,3.30023981,0.09621070,0.00000000,0.59832505,2.24436255,0.13467559,0.85373093
-4.36118059,3.12104672,0.09147907,0.00000000,0.56517757,2.11750005,0.12902937,0.81116942
-4.35517759,2.94347028,0.08687728,0.00000000,0.53313858,1.99159179,0.12334953,0.76909513
-4.34917459,2.76879194,0.08242457,0.00000000,0.50230304,1.86760227,0.11770811,0.72778777
-4.34317159,2.59858509,0.07815603,0.00000000,0.47284675,1.74665566,0.11219288,0.68762847
-4.33716858,2.43466126,0.07412097,0.00000000,0.44501491,1.63000384,0.10690454,0.64908219
-4.33116558,2.27901119,0.07038101,0.00000000,0.41910885,1.51899248,0.10195356,0.61267764
-4.32516258,2.13374374,0.06700799,0.00000000,0.39547160,1.41502676,0.09745667,0.57898581
-4.31915958,2.00102497,0.06408172,0.00000000,0.37447290,1.31953815,0.09353317,0.54859791
-4.31315658,1.88301958,0.06168778,0.00000000,0.35649427,1.23395330,0.09030119,0.52210350
-4.30715358,1.78183631,0.05991539,0.00000000,0.34191455,1.15966598,0.08787400,0.50006942
