energy_ev,total_up,Ag_p_up,Ag_d_up,N_s_up,N_p_up,Na_s_up,S_s_up,S_p_up
-3.26863432,4.30643218,1.10428532,1.87947831,0.06277299,0.15799685,0.09217547,0.09868483,1.62834918
-3.26263132,4.10569737,1.07812437,1.80768705,0.05759154,0.17021198,0.09503099,0.08990197,1.51961019
-3.25662831,3.93050145,1.05769758,1.74751320,0.05275710,0.18325269,0.09815668,0.08158815,1.42021718
-3.25062531,3.78037198,1.04278060,1.69839471,0.04829826,0.19698674,0.10146752,0.07380150,1.33040113
-3.24462231,3.65457170,1.03307443,1.65967542,0.04423879,0.21127315,0.10487481,0.06659197,1.25027585
-3.23861931,3.55215431,1.02822089,1.63063559,0.04059791,0.22596739,0.10828844,0.06000135,1.17985057
-3.23261631,3.47202343,1.02782049,1.61052196,0.03739072,0.24092695,0.11161927,0.05406345,1.11904499
-3.22661331,3.41299258,1.03145191,1.59857638,0.03462873,0.25601707,0.11478153,0.04880459,1.06770605
-3.22061031,3.37384344,1.03869198,1.59406182,0.03232041,0.27111625,0.11769514,0.04424424,1.02562560
-3.21460730,3.35337965,1.04913540,1.59628505,0.03047176,0.28612135,0.12028799,0.04039581,0.99255792
-3.20860430,3.35047371,1.06241290,1.60461478,0.02908690,0.30095193,0.12249791,0.03726749,0.96823625
-3.20260130,3.36410460,1.07820680,1.61849486,0.02816853,0.31555353,0.12427442,0.03486312,0.95238743
-3.19659830,3.39338405,1.09626315,1.63745178,0.02771822,0.32989966,0.12558007,0.03318303,0.94474368
-3.19059530,3.43757019,1.11639948,1.66109630,0.02773668,0.34399234,0.12639134,0.03222472,0.94505117
-3.18459230,3.49606757,1.13850773,1.68911905,0.02822371,0.35786099,0.12669913,0.03198343,0.95307451
-3.17858929,3.56841363,1.16255189,1.72128059,0.02917803,0.37155978,0.12650861,0.03245259,0.96859734
-3.17258629,3.65425215,1.18856045,1.75739624,0.03059694,0.38516323,0.12583866,0.03362396,0.99141859
-3.16658329,3.75329510,1.21661383,1.79731669,0.03247575,0.39876056,0.12472074,0.03548760,1.02134499
-3.16058029,3.86527496,1.24682748,1.84090543,0.03480707,0.41244870,0.12319732,0.03803171,1.05818001
-3.15457729,3.98989020,1.27933131,1.88801427,0.03758001,0.42632449,0.12131992,0.04124211,1.10171009
-3.14857429,4.12674707,1.31424679,1.93845845,0.04077934,0.44047635,0.11914677,0.04510174,1.15168887
-3.14257129,4.27530107,1.35166271,1.99199278,0.04438456,0.45497592,0.11674038,0.04958981,1.20782044
-3.13656828,4.43480171,1.39161115,2.04829021,0.04836909,0.46987001,0.11416490,0.05468109,1.26974268
-3.13056528,4.60424388,1.43404489,2.10692439,0.05269955,0.48517346,0.11148353,0.06034491,1.33701170
-3.12456228,4.78232918,1.47881780,2.16735705,0.05733522,0.50086320,0.10875608,0.06654441,1.40908847
-3.11855928,4.96743969,1.52566920,2.22893147,0.06222775,0.51687390,0.10603675,0.07323562,1.48532852
-3.11255628,5.15762640,1.57421343,2.29087230,0.06732109,0.53309558,0.10337224,0.08036687,1.56497571
-3.10655328,5.35061363,1.62393521,2.35229220,0.07255181,0.54937330,0.10080025,0.08787823,1.64716043
-3.10055028,5.54382001,1.67419156,2.41220501,0.07784969,0.56550896,0.09834852,0.09570129,1.73090300
-3.09454727,5.73439566,1.72422012,2.46954509,0.08313872,0.58126540,0.09603419,0.10375910,1.81512220
-3.08854427,5.91927476,1.77315403,2.52319200,0.08833838,0.59637248,0.09386387,0.11196649,1.89864909
-3.08254127,6.09524138,1.82004272,2.57199941,0.09336523,0.61053497,0.09183401,0.12023077,1.98024578
-3.07653827,6.25900641,1.86387790,2.61482707,0.09813477,0.62344201,0.08993178,0.12845264,2.05862865
-3.07053527,6.40729255,1.90362378,2.65057433,0.10256350,0.63477761,0.08813635,0.13652754,2.13249530
-3.06453227,6.53692395,1.93825023,2.67821389,0.10657109,0.64423190,0.08642040,0.14434733,2.20055448
-3.05852926,6.64491724,1.96676757,2.69682420,0.11008257,0.65151255,0.08475195,0.15180218,2.26155774
-3.05252626,6.72857022,1.98826155,2.70561937,0.11303048,0.65635589,0.08309621,0.15878279,2.31433193
-3.04652326,6.78554490,2.00192705,2.70397521,0.11535693,0.65853735,0.08141756,0.16518276,2.35781122
-3.04052026,6.81394192,2.00709922,2.69145068,0.11701534,0.65788076,0.07968144,0.17090102,2.39106750
-3.03451726,6.81236334,2.00328063,2.66780381,0.11797193,0.65426607,0.07785613,0.17584440,2.41333809
-3.02851426,6.77996201,1.99016365,2.63300178,0.11820683,0.64763541,0.07591429,0.17993000,2.42404967
-3.02251126,6.71647557,1.96764697,2.58722494,0.11771481,0.63799703,0.07383435,0.18308752,2.42283753
-3.01650825,6.62224426,1.93584586,2.53086482,0.11650545,0.62542727,0.07160144,0.18526130,2.40955950
-3.01050525,6.49821224,1.89509584,2.46451637,0.11460296,0.61007039,0.06920819,0.18641199,2.38430392
-3.00450225,6.34591249,1.84594978,2.38896507,0.11204553,0.59213636,0.06665505,0.18651792,2.34739143
-2.99849925,6.16743629,1.78916865,2.30516941,0.10888414,0.57189684,0.06395036,0.18557589,2.29937042
-2.99249625,5.96538863,1.72570659,2.21423957,0.10518116,0.54967952,0.06111013,0.18360156,2.24100645
-2.98649325,5.74283114,1.65669080,2.11741314,0.10100854,0.52586104,0.05815749,0.18062923,2.17326579
-2.98049025,5.50321493,1.58339729,2.01602877,0.09644570,0.50085895,0.05512199,0.17671111,2.09729380
-2.97448724,5.25030530,1.50722337,1.91149851,0.09157742,0.47512283,0.05203871,0.17191606,2.01438891
-2.96848424,4.98810109,1.42965797,1.80527979,0.08649146,0.44912512,0.04894716,0.16632791,1.92597287
-2.96248124,4.72075083,1.35225055,1.69884760,0.08127633,0.42335171,0.04589027,0.16004325,1.83355844
-2.95647824,4.45246815,1.27657982,1.59366768,0.07601907,0.39829274,0.04291320,0.15316897,1.73871544
-2.95047524,4.18744849,1.20422271,1.49117112,0.07080320,0.37443365,0.04006232,0.14581952,1.64303608
-2.94447224,3.92978919,1.13672445,1.39273083,0.06570688,0.35224685,0.03738417,0.13811395,1.54810072
-2.93846923,3.68341422,1.07557015,1.29964008,0.06080133,0.33218383,0.03492452,0.13017300,1.45544477
-2.93246623,3.45200512,1.02215820,1.21309347,0.05614956,0.31466797,0.03272761,0.12211616,1.36652768
-2.92646323,3.23893886,0.97777557,1.13417013,0.05180537,0.30008794,0.03083545,0.11405888,1.28270457
-2.92046023,3.04723335,0.94357515,1.06381943,0.04781273,0.28879170,0.02928728,0.10611009,1.20520109
-2.91445723,2.87950078,0.92055509,1.00284887,0.04420541,0.28108096,0.02811917,0.09836993,1.13509192
-2.90845423,2.73790909,0.90953996,0.95191423,0.04100694,0.27720608,0.02736364,0.09092794,1.07328317
-2.90245123,2.62415133,0.91116376,0.91151185,0.03823083,0.27736146,0.02704950,0.08386161,1.02049872
-2.89644822,2.53942287,0.92585482,0.88197277,0.03588099,0.28168114,0.02720158,0.07723543,0.97727064
-2.89044522,2.48440625,0.95382262,0.86345888,0.03395244,0.29023488,0.02784062,0.07110029,0.94393369
-2.88444222,2.45926355,0.99504687,0.85596096,0.03243203,0.30302469,0.02898312,0.06549340,0.92062353
-2.87843922,2.46363621,1.04926914,0.85929856,0.03129942,0.31998186,0.03064113,0.06043857,0.90727883
-2.87243622,2.49665231,1.11598772,0.87312200,0.03052804,0.34096479,0.03282208,0.05594684,0.90364680
-2.86643322,2.55694150,1.19445618,0.89691641,0.03008616,0.36575779,0.03552850,0.05201742,0.90929213
-2.86043022,2.64265777,1.28368654,0.93000817,0.02993795,0.39407108,0.03875773,0.04863890,0.92360916
-2.85442721,2.75151033,1.38245758,0.97157384,0.03004451,0.42554228,0.04250156,0.04579051,0.94583690
-2.84842421,2.88080293,1.48932918,1.02065180,0.03036491,0.45973972,0.04674584,0.04344368,0.97507699
-2.84242121,3.02748168,1.60266311,1.07615677,0.03085716,0.49616764,0.05147014,0.04156344,1.01031414
-2.83641821,3.18819146,1.72065062,1.13689726,0.03147910,0.53427367,0.05664732,0.04010998,1.05043894
-2.83041521,3.35934066,1.84134705,1.20159593,0.03218925,0.57345845,0.06224328,0.03904002,1.09427283
-2.82441221,3.53717372,1.96271298,1.26891287,0.03294757,0.61308755,0.06821672,0.03830816,1.14059469
-2.81840920,3.71785047,2.08266156,1.33747133,0.03371615,0.65250551,0.07451911,0.03786806,1.18816882
-2.81240620,3.89753110,2.19911084,1.40588565,0.03445978,0.69105164,0.08109476,0.03767349,1.23577380
-2.80640320,4.07246475,2.31003977,1.47279078,0.03514649,0.72807741,0.08788119,0.03767922,1.28223157
-2.80040020,4.23907992,2.41354628,1.53687268,0.03574796,0.76296468,0.09480974,0.03784180,1.32643616
-2.79439720,4.39407391,2.50790528,1.59689884,0.03623987,0.79514433,0.10180640,0.03812010,1.36738137
-2.78839420,4.53449879,2.59162452,1.65174786,0.03660218,0.82411453,0.10879296,0.03847586,1.40418653
-2.78239120,4.65784087,2.66349604,1.70043733,0.03681924,0.84945798,0.11568848,0.03887397,1.43611966
-2.77638819,4.76209081,2.72264093,1.74214892,0.03687997,0.87085723,0.12241092,0.03928281,1.46261718
-2.77038519,4.84580157,2.76854530,1.77624963,0.03677780,0.88810755,0.12887906,0.03967440,1.48329945
-2.76438219,4.90813172,2.80108562,1.80230854,0.03651063,0.90112656,0.13501455,0.04002459,1.49798150
-2.75837919,4.94887174,2.82054183,1.82010818,0.03608069,0.90996007,0.14074408,0.04031309,1.50667827
-2.75237619,4.96845191,2.82759736,1.82964991,0.03549427,0.91478376,0.14600146,0.04052359,1.50960415
-2.74637319,4.96793063,2.82332524,1.83115302,0.03476148,0.91590042,0.15072972,0.04064373,1.50716638
-2.74037019,4.94896277,2.80916043,1.82504731,0.03389585,0.91373264,0.15488295,0.04066513,1.49995250
-2.73436718,4.91374856,2.78685894,1.81195920,0.03291391,0.90881102,0.15842785,0.04058330,1.48871174
-2.72836418,4.86496409,2.75844469,1.79269176,0.03183473,0.90175825,0.16134489,0.04039758,1.47433101
-2.72236118,4.80567522,2.72614584,1.76819914,0.03067942,0.89326950,0.16362906,0.04011093,1.45780595
-2.71635818,4.73923756,2.69232258,1.73955611,0.02947055,0.88408967,0.16529000,0.03972976,1.44020783
-2.71035518,4.66918555,2.65938872,1.70792377,0.02823161,0.87498833,0.16635168,0.03926359,1.42264738
-2.70435218,4.59911421,2.62972988,1.67451244,0.02698647,0.86673326,0.16685141,0.03872472,1.40623656
-2.69834917,4.53255761,2.60562112,1.64054302,0.02575875,0.86006338,0.16683839,0.03812775,1.39204959
-2.69234617,4.47286812,2.58914672,1.60720797,0.02457137,0.85566215,0.16637168,0.03748907,1.38108457
-2.68634317,4.42310065,2.58212531,1.57563344,0.02344594,0.85413243,0.16551786,0.03682629,1.37422693
-2.68034017,4.38590603,2.58604273,1.54684359,0.02240235,0.85597367,0.16434828,0.03615758,1.37221603
-2.67433717,4.36343723,2.60199528,1.52172852,0.02145836,0.86156235,0.16293616,0.03550104,1.37561630
-2.66833417,4.35727197,2.63064538,1.50101672,0.02062914,0.87113632,0.16135365,0.03487404,1.38479378
-2.66233117,4.36835448,2.67219138,1.48525309,0.01992708,0.88478381,0.15966897,0.03429253,1.39989920
-2.65632816,4.39695865,2.72635266,1.47478314,0.01936147,0.90243748,0.15794375,0.03377049,1.42085816
-2.65032516,4.44267397,2.79237080,1.46974401,0.01893836,0.92387372,0.15623075,0.03331936,1.44736899
-2.64432216,4.50441502,2.86902679,1.47006248,0.01866046,0.94871749,0.15457196,0.03294764,1.47890854
-2.63831916,4.58045405,2.95467404,1.47545991,0.01852709,0.97645238,0.15299737,0.03266051,1.51474556
-2.63231616,4.66847586,3.04728596,1.48546409,0.01853427,1.00643569,0.15152414,0.03245969,1.55396165
-2.62631316,4.76565288,3.14451668,1.49942733,0.01867479,1.03791805,0.15015655,0.03234330,1.59547881
-2.62031016,4.86873784,3.24377292,1.51655014,0.01893840,1.07006689,0.14888639,0.03230599,1.63809280
-2.61430715,4.97417089,3.34229442,1.53590968,0.01931204,1.10199299,0.14769403,0.03233912,1.68051123
-2.60830415,5.07819719,3.43724037,1.55649192,0.01978015,1.13277906,0.14654989,0.03243110,1.72139480
-2.60230115,5.17699081,3.52577864,1.57722627,0.02032503,1.16150962,0.14541636,0.03256783,1.75940051
-2.59629815,5.26678073,3.60517492,1.59702168,0.02092721,1.18730075,0.14425003,0.03273326,1.79322507
-2.59029515,5.34397424,3.67287854,1.61480274,0.02156593,1.20932904,0.14300408,0.03290997,1.82164708
-2.58429215,5.40527379,3.72660209,1.62954474,0.02221957,1.22685844,0.14163076,0.03307990,1.84356643
-2.57828914,5.44778310,3.76439227,1.64030652,0.02286622,1.23926423,0.14008394,0.03322501,1.85803965
-2.57228614,5.46909931,3.78468944,1.64626008,0.02348412,1.24605326,0.13832142,0.03332802,1.86430992
-2.56628314,5.46738806,3.78637427,1.64671608,0.02405222,1.24687981,0.13630715,0.03337309,1.86183093
-2.56028014,5.44143967,3.76879998,1.64114453,0.02455070,1.24155656,0.13401315,0.03334645,1.85028377
-2.55427714,5.39070476,3.73180956,1.62919011,0.02496141,1.23006043,0.13142117,0.03323705,1.82958656
-2.54827414,5.31530905,3.67573782,1.61068198,0.02526836,1.21253322,0.12852398,0.03303707,1.79989679
-2.54227114,5.21604728,3.60139858,1.58563765,0.02545807,1.18927707,0.12532633,0.03274235,1.76160636
-2.53626813,5.09435747,3.51005817,1.55426131,0.02551992,1.16074521,0.12184561,0.03235275,1.71533005
-2.53026513,4.95227708,3.40339651,1.51693668,0.02544639,1.12752833,0.11811214,0.03187239,1.66188793
-2.52426213,4.79238322,3.28345771,1.47421484,0.02523322,1.09033733,0.11416914,0.03130983,1.60228260
-2.51825913,4.61771957,3.15259228,1.42679767,0.02487947,1.04998304,0.11007251,0.03067804,1.53767240
-2.51225613,4.43171305,3.01339315,1.37551740,0.02438748,1.00735389,0.10589020,0.02999437,1.46934153
-2.50625313,4.23808300,2.86862796,1.32131323,0.02376274,0.96339209,0.10170149,0.02928037,1.39866810
-2.50025013,4.04074620,2.72116968,1.26520555,0.02301368,0.91906949,0.09759597,0.02856148,1.32709140
-2.49424712,3.84372042,2.57392794,1.20826878,0.02215134,0.87536354,0.09367230,0.02786663,1.25607906
-2.48824412,3.65102934,2.42978259,1.15160349,0.02118898,0.83323429,0.09003681,0.02722781,1.18709504
-2.48224112,3.46661092,2.29152130,1.09630854,0.02014169,0.79360290,0.08680186,0.02667943,1.12156918
-2.47623812,3.29423133,2.16178237,1.04345409,0.01902586,0.75733219,0.08408399,0.02625765,1.06086860
-2.47023512,3.13740596,2.04300339,0.99405582,0.01785869,0.72520944,0.08200187,0.02599965,1.00627155
-2.46423212,2.99932839,1.93737667,0.94905118,0.01665771,0.69793188,0.08067395,0.02594280,0.95894369
-2.45822911,2.88280825,1.84681126,0.90927791,0.01544030,0.67609469,0.08021596,0.02612367,0.91991696
-2.45222611,2.79021819,1.77290179,0.87545533,0.01422318,0.66018170,0.08073809,0.02657715,0.89007103
-2.44622311,2.72345021,1.71690388,0.84816853,0.01302208,0.65055855,0.08234203,0.02733535,0.87011721
-2.44022011,2.68388107,1.67971576,0.82785580,0.01185137,0.64746823,0.08511771,0.02842660,0.86058486
-2.43421711,2.67234693,1.66186581,0.81479931,0.01072375,0.65102872,0.08914004,0.02987430,0.86181010
-2.42821411,2.68912679,1.66350569,0.80911927,0.00965013,0.66123257,0.09446552,0.03169592,0.87392696
-2.42221111,2.73393479,1.68440881,0.81077140,0.00863940,0.67794824,0.10112889,0.03390197,0.89686112
-2.41620810,2.80592131,1.72397413,0.81954794,0.00769849,0.70092295,0.10913997,0.03649504,0.93032625
-2.41020510,2.90368304,1.78123517,0.83508195,0.00683229,0.72978709,0.11848082,0.03946901,0.97382351
-2.40420210,3.02528222,1.85487451,0.85685509,0.00604376,0.76405991,0.12910337,0.04280839,1.02664438
-2.39819910,3.16827542,1.94324387,0.88420854,0.00533408,0.80315676,0.14092766,0.04648791,1.08787729
-2.39219610,3.32975216,2.04439027,0.91635712,0.00470277,0.84639773,0.15384092,0.05047231,1.15641854
-2.38619310,3.50638367,2.15608825,0.95240633,0.00414792,0.89301780,0.16769763,0.05471648,1.23098775
-2.38019010,3.69448187,2.27587855,0.99137215,0.00366638,0.94217874,0.18232058,0.05916589,1.31014821
-2.37418709,3.89006849,2.40111311,1.03220321,0.00325398,0.99298262,0.19750316,0.06375738,1.39233215
-2.36818409,4.08895360,2.52900605,1.07380503,0.00290581,1.04448715,0.21301291,0.06842033,1.47587080
-2.36218109,4.28682287,2.65669029,1.11506572,0.00261635,1.09572263,0.22859615,0.07307811,1.55902897
-2.35617809,4.47933168,2.78127862,1.15488271,0.00237974,1.14571056,0.24398387,0.07764989,1.64004344
-2.35017509,4.66220441,2.89992810,1.19218968,0.00218996,1.19348349,0.25889849,0.08205275,1.71716423
-2.34417209,4.83133618,3.00990617,1.22598315,0.00204094,1.23810584,0.27306146,0.08620394,1.78869772
-2.33816908,4.98289402,3.10865640,1.25534767,0.00192678,1.27869519,0.28620132,0.09002326,1.85305003
-2.33216608,5.11341434,3.19386187,1.27947907,0.00184184,1.31444324,0.29806199,0.09343559,1.90876934
-2.32616308,5.21989302,3.26350394,1.29770477,0.00178082,1.34463607,0.30841084,0.09637318,1.95458540
-2.32016008,5.29986459,3.31591385,1.30950049,0.00173884,1.36867262,0.31704633,0.09877792,1.98944455
-2.31415708,5.35146725,3.34981537,1.31450259,0.00171153,1.38608073,0.32380465,0.10060324,2.01253894
-2.30815408,5.37349072,3.36435628,1.31251570,0.00169503,1.39653004,0.32856530,0.10181569,2.02332835
-2.30215108,5.36540446,3.35912731,1.30351504,0.00168601,1.39984091,0.33125502,0.10239607,2.02155374
-2.29614807,5.32736466,3.33416744,1.28764347,0.00168167,1.39598900,0.33185016,0.10234002,2.00724169
-2.29014507,5.26019930,3.28995518,1.26520320,0.00167976,1.38510493,0.33037710,0.10165810,1.98069955
-2.28414207,5.16537133,3.22738579,1.23664244,0.00167852,1.36746897,0.32691086,0.10037528,1.94250120
-2.27813907,5.04492131,3.14773545,1.20253756,0.00167663,1.34350072,0.32157181,0.09852994,1.89346418
-2.27213607,4.90139158,3.05261361,1.16357140,0.00167322,1.31374416,0.31452074,0.09617236,1.83461909
-2.26613307,4.73773496,2.94390550,1.12050860,0.00166776,1.27884851,0.30595246,0.09336275,1.76717238
-2.26013007,4.55721188,2.82370723,1.07416893,0.00166005,1.23954562,0.29608822,0.09016900,1.69246452
-2.25412706,4.36328013,2.69425607,1.02539974,0.00165013,1.19662494,0.28516737,0.08666418,1.61192498
-2.24812406,4.15948175,2.55785892,0.97504867,0.00163823,1.15090695,0.27343858,0.08292393,1.52702614
-2.24212106,3.94933204,2.41682183,0.92393754,0.00162474,1.10321640,0.26115111,0.07902389,1.43923809
-2.23611806,3.73621482,2.27338328,0.87283866,0.00161010,1.05435622,0.24854645,0.07503719,1.34998588
-2.23011506,3.52328841,2.12965395,0.82245423,0.00159481,1.00508360,0.23585072,0.07103226,1.26061117
-2.22411206,3.31340552,1.98756491,0.77339965,0.00157937,0.95608885,0.22326822,0.06707088,1.17233939
-2.21810905,3.10904999,1.84882602,0.72619119,0.00156426,0.90797812,0.21097616,0.06320667,1.08625355
-2.21210605,2.91229209,1.71489560,0.68123837,0.00154993,0.86126066,0.19912102,0.05948398,1.00327527
-2.20610305,2.72476331,1.58696197,0.63884106,0.00153679,0.81634078,0.18781637,0.05593733,0.92415344
-2.20010005,2.54765056,1.46593675,0.59919114,0.00152524,0.77351497,0.17714233,0.05259116,0.84946035
-2.19409705,2.38170878,1.35245942,0.56237847,0.00151567,0.73297380,0.16714642,0.04946016,0.77959479
-2.18809405,2.22729029,1.24691204,0.52840050,0.00150855,0.69480849,0.15784584,0.04654993,0.71479158
-2.18209105,2.08438820,1.14944281,0.49717496,0.00150447,0.65902148,0.14923081,0.04385791,0.65513641
-2.17608804,1.95269129,1.05999659,0.46855490,0.00150420,0.62554033,0.14126877,0.04137470,0.60058501
-2.17008504,1.83164675,0.97835072,0.44234516,0.00150878,0.59423407,0.13390926,0.03908545,0.55098532
-2.16408204,1.72052766,0.90415392,0.41831954,0.00151963,0.56493113,0.12708901,0.03697133,0.50610153
-2.15807904,1.61850180,0.83696663,0.39623792,0.00153863,0.53743792,0.12073715,0.03501115,0.46563879
-2.15207604,1.52469868,0.77630076,0.37586252,0.00156824,0.51155715,0.11478019,0.03318274,0.42926742
-2.14607304,1.43827210,0.72165745,0.35697273,0.00161161,0.48710502,0.10914654,0.03146432,0.39664578
-2.14007004,1.35845595,0.67256137,0.33937808,0.00167265,0.46392670,0.10377050,0.02983569,0.36744094
-2.13406703,1.28461150,0.62859061,0.32292883,0.00175618,0.44190939,0.09859541,0.02827915,0.34134661
-2.12806403,1.21626500,0.58940139,0.30752412,0.00186797,0.42099267,0.09357610,0.02678025,0.31809792
-2.12206103,1.15313495,0.55474709,0.29311746,0.00201482,0.40117584,0.08868045,0.02532824,0.29748283
-2.11605803,1.09514890,0.52449158,0.27971963,0.00220461,0.38252212,0.08389009,0.02391632,0.27935015
-2.11005503,1.04245009,0.49861671,0.26739904,0.00244631,0.36515986,0.07920044,0.02254167,0.26361428
-2.10405203,0.99539466,0.47722443,0.25627993,0.00274995,0.34928088,0.07461993,0.02120524,0.25025682
-2.09804902,0.95454038,0.46053379,0.24653842,0.00312653,0.33513611,0.07016878,0.01991144,0.23932548
-2.09204602,0.92062794,0.44887346,0.23839695,0.00358796,0.32302906,0.06587721,0.01866763,0.23093055
-2.08604302,0.89455631,0.44267021,0.23211727,0.00414684,0.31330737,0.06178344,0.01748359,0.22523929
-2.08004002,0.87735312,0.44243412,0.22799235,0.00481626,0.30635276,0.05793137,0.01637089,0.22246873
-2.07403702,0.87014156,0.44874095,0.22633759,0.00560949,0.30256999,0.05436828,0.01534221,0.22287716
-2.06803402,0.87410482,0.46221245,0.22748144,0.00653965,0.30237496,0.05114249,0.01441079,0.22675473
-2.06203102,0.89044926,0.48349499,0.23175591,0.00761933,0.30618252,0.04830118,0.01358975,0.23441334
-2.05602801,0.92036710,0.51323714,0.23948699,0.00886011,0.31439411,0.04588830,0.01289163,0.24617622
-2.05002501,0.96499971,0.55206682,0.25098535,0.01027211,0.32738568,0.04394282,0.01232785,0.26236740
-2.04402201,1.02540209,0.60056842,0.26653741,0.01186350,0.34549611,0.04249720,0.01190838,0.28330127
-2.03801901,1.10250946,0.65926039,0.28639695,0.01363998,0.36901632,0.04157609,0.01164141,0.30927240
-2.03201601,1.19710639,0.72857405,0.31077756,0.01560438,0.39817945,0.04119544,0.01153314,0.34054583
-2.02601301,1.30979942,0.80883389,0.33984578,0.01775619,0.43315214,0.04136181,0.01158766,0.37734810
-2.02001001,1.44099343,0.90024015,0.37371548,0.02009127,0.47402735,0.04207208,0.01180686,0.41985891
-2.01400700,1.59087261,1.00285391,0.41244323,0.02260162,0.52081868,0.04331334,0.01219050,0.46820393
-2.00800400,1.75938636,1.11658550,0.45602503,0.02527527,0.57345653,0.04506315,0.01273630,0.52244865
-2.00200100,1.94624060,1.24118637,0.50439436,0.02809639,0.63178612,0.04729004,0.01344004,0.58259344
-1.99599800,2.15089461,1.37624485,0.55742169,0.03104550,0.69556756,0.04995427,0.01429584,0.64857010
-1.98999500,2.37256382,1.52118594,0.61491539,0.03409987,0.76447783,0.05300887,0.01529639,0.72023978
-1.98399200,2.61022808,1.67527529,0.67662410,0.03723412,0.83811476,0.05640085,0.01643323,0.79739240
-1.97798899,2.86264540,1.83762699,0.74224033,0.04042096,0.91600282,0.06007273,0.01769714,0.87974764
-1.97198599,3.12837061,2.00721516,0.81140533,0.04363209,0.99760056,0.06396416,0.01907847,0.96695728
-1.96598299,3.40577814,2.18288871,0.88371487,0.04683918,1.08230934,0.06801380,0.02056757,1.05860904
-1.95997999,3.69308821,2.36338883,0.95872585,0.05001493,1.16948315,0.07216126,0.02215515,1.15423153
-1.95397699,3.98839532,2.54736845,1.03596330,0.05313418,1.25843911,0.07634918,0.02383277,1.25330043
-1.94797399,4.28969827,2.73341300,1.11492767,0.05617493,1.34846829,0.08052528,0.02559324,1.35524550
-1.94197099,4.59493044,2.92006195,1.19510208,0.05911927,1.43884647,0.08464450,0.02743101,1.45945840
-1.93596798,4.90198981,3.10583022,1.27595926,0.06195421,1.52884465,0.08867091,0.02934264,1.56530114
-1.92996498,5.20876776,3.28922928,1.35696810,0.06467224,1.61773904,0.09257964,0.03132714,1.67211499
-1.92396198,5.51317627,3.46878737,1.43759960,0.06727171,1.70482034,0.09635841,0.03338634,1.77922974
-1.91795898,5.81317340,3.64306874,1.51733221,0.06975686,1.78940231,0.10000893,0.03552520,1.88597331
-1.91195598,6.10678685,3.81069194,1.59565659,0.07213761,1.87082979,0.10354789,0.03775204,1.99168157
-1.90595298,6.39213599,3.97034723,1.67207989,0.07442899,1.94848603,0.10700756,0.04007874,2.09570839
-1.89994997,6.66745258,4.12081334,1.74612957,0.07665037,2.02179986,0.11043589,0.04252081,2.19743588
-1.89394697,6.93110065,4.26097401,1.81735708,0.07882432,2.09025254,0.11389620,0.04509735,2.29628464
-1.88794397,7.18159601,4.38983434,1.88534143,0.08097532,2.15338481,0.11746624,0.04783092,2.39172417
-1.88194097,7.41762536,4.50653731,1.94969283,0.08312832,2.21080400,0.12123676,0.05074724,2.48328298
-1.87593797,7.63806536,4.61038046,2.01005649,0.08530715,2.26219134,0.12530945,0.05387474,2.57055835
-1.86993497,7.84200117,4.70083244,2.06611656,0.08753298,2.30730945,0.12979439,0.05724389,2.65322535
-1.86393197,8.02874391,4.77754909,2.11760018,0.08982282,2.34600955,0.13480686,0.06088636,2.73104478
-1.85792896,8.19784617,4.84038833,2.16428142,0.09218813,2.37823831,0.14046374,0.06483401,2.80386946
-1.85192596,8.34911434,4.88942286,2.20598500,0.09463370,2.40404359,0.14687933,0.06911760,2.87164845
-1.84592296,8.48261635,4.92494974,2.24258930,0.09715677,2.42357861,0.15416094,0.07376541,2.93442877
-1.83991996,8.59868332,4.94749549,2.27402851,0.09974646,2.43710386,0.16240411,0.07880157,2.99235397
-1.83391696,8.69790385,4.95781563,2.30029351,0.10238361,2.44498613,0.17168775,0.08424438,3.04565934
-1.82791396,8.78110948,4.95688749,2.32143106,0.10504092,2.44769415,0.18206926,0.09010450,3.09466343
-1.82191096,8.84935084,4.94589555,2.33754135,0.10768352,2.44579024,0.19357991,0.09638313,3.13975586
-1.81590795,8.90386393,4.92620864,2.34877338,0.11026986,2.43991797,0.20622054,0.10307028,3.18138148
-1.80990495,8.94602696,4.89934902,2.35531860,0.11275292,2.43078565,0.21995791,0.11014322,3.22002126
-1.80390195,8.97730872,4.86695368,2.35740251,0.11508166,2.41914601,0.23472192,0.11756516,3.25617054
-1.79789895,8.99921015,4.83072863,2.35527489,0.11720273,2.40577258,0.25040367,0.12528437,3.29031528
-1.79189595,9.01320133,4.79239768,2.34919881,0.11906219,2.39143362,0.26685499,0.13323367,3.32290744
-1.78589295,9.02065679,4.75364746,2.33943909,0.12060742,2.37686458,0.28388904,0.14133055,3.35434048
-1.77988994,9.02279213,4.71607078,2.32625077,0.12178885,2.36274038,0.30128262,0.14947788,3.38492617
-1.77388694,9.02060545,4.68111074,2.30986837,0.12256174,2.34964875,0.31877983,0.15756521,3.41487387
-1.76788394,9.01482656,4.65000817,2.29049633,0.12288767,2.33806610,0.33609728,0.16547088,3.44427349
-1.76188094,9.00587722,4.62375467,2.26830158,0.12273583,2.32833698,0.35293074,0.17306461,3.47308289
-1.75587794,8.99384468,4.60305370,2.24340839,0.12208409,2.32065847,0.36896290,0.18021074,3.50112073
