energy_ev,total_up,In_p_up,In_d_up,Ir_p_up,Ir_d_up,S_s_up,S_p_up
-4.30115058,4.80121111,0.27232899,0.00215687,0.51366251,3.43912365,0.05618191,0.42273431
-4.29514757,4.73483719,0.27037692,0.00211518,0.50820600,3.39576631,0.05591922,0.41409468
-4.28914457,4.66615307,0.26839058,0.00207443,0.50250996,3.35017946,0.05561513,0.40527737
-4.28314157,4.59532456,0.26633627,0.00203474,0.49657089,3.30255078,0.05525969,0.39628472
-4.27713857,4.52266150,0.26418367,0.00199626,0.49040739,3.25318491,0.05484593,0.38713127
-4.27113557,4.44863538,0.26190833,0.00195913,0.48406242,3.20251322,0.05437022,0.37784526
-4.26513257,4.37389105,0.25949395,0.00192348,0.47760454,3.15109926,0.05383253,0.36846947
-4.25912956,4.29925152,0.25693429,0.00188947,0.47112814,3.09963898,0.05323643,0.35906150
-4.25312656,4.22571517,0.25423467,0.00185726,0.46475265,3.04895577,0.05258908,0.34969345
-4.24712356,4.15444488,0.25141293,0.00182704,0.45862050,2.99998970,0.05190089,0.34045083
-4.24112056,4.08674918,0.24849985,0.00179901,0.45289416,2.95378135,0.05118518,0.33143093
-4.23511756,4.02405557,0.24553895,0.00177339,0.44775209,2.91145032,0.05045756,0.32274042
-4.22911456,3.96787684,0.24258577,0.00175038,0.44338379,2.87416895,0.04973531,0.31449256
-4.22311156,3.91977109,0.23970653,0.00173024,0.43998417,2.84313185,0.04903663,0.30680391
-4.21710855,3.88129686,0.23697632,0.00171318,0.43774740,2.81952213,0.04837982,0.29979061
-4.21110555,3.85396464,0.23447690,0.00169943,0.43686030,2.80447524,0.04778250,0.29356469
-4.20510255,3.83918649,0.23229410,0.00168920,0.43749583,2.79904157,0.04726086,0.28823009
-4.19909955,3.83822529,0.23051508,0.00168265,0.43980651,2.80414894,0.04682893,0.28387892
-4.19309655,3.85214563,0.22922540,0.00167995,0.44391834,2.82056620,0.04649798,0.28058795
-4.18709355,3.88176797,0.22850620,0.00168118,0.44992522,2.84886934,0.04627607,0.27841538
-4.18109055,3.92762789,0.22843133,0.00168641,0.45788417,2.88941119,0.04616770,0.27739822
-4.17508754,3.98994217,0.22906494,0.00169563,0.46781160,2.94229615,0.04617361,0.27755018
-4.16908454,4.06858305,0.23045920,0.00170877,0.47968057,3.00736091,0.04629079,0.27886031
-4.16308154,4.16306219,0.23265257,0.00172572,0.49341945,3.08416229,0.04651261,0.28129237
-4.15707854,4.27252519,0.23566852,0.00174630,0.50891185,3.17197293,0.04682911,0.28478503
-4.15107554,4.39575740,0.23951479,0.00177026,0.52599791,3.26978557,0.04722739,0.28925279
-4.14507254,4.53120135,0.24418331,0.00179732,0.54447709,3.37632601,0.04769217,0.29458783
-4.13906953,4.67698567,0.24965059,0.00182715,0.56411215,3.49007504,0.04820636,0.30066250
-4.13306653,4.83096479,0.25587874,0.00185940,0.58463447,3.60929859,0.04875178,0.30733253
-4.12706353,4.99076845,0.26281706,0.00189368,0.60575040,3.73208581,0.04930978,0.31444081
-4.12106053,5.15385933,0.27040392,0.00192962,0.62714848,3.85639362,0.04986197,0.32182163
-4.11505753,5.31759693,0.27856912,0.00196684,0.64850727,3.98009648,0.05039091,0.32930520
-4.10905453,5.47930525,0.28723635,0.00200498,0.66950360,4.10103966,0.05088063,0.33672230
-4.10305153,5.63634168,0.29632583,0.00204373,0.68982072,4.21709400,0.05131722,0.34390889
-4.09704852,5.78616444,0.30575679,0.00208279,0.70915634,4.32621006,0.05168924,0.35071045
-4.09104552,5.92639569,0.31544976,0.00212194,0.72722995,4.42646974,0.05198797,0.35698596
-4.08504252,6.05487788,0.32532858,0.00216099,0.74378938,4.51613306,0.05220766,0.36261130
-4.07903952,6.16972090,0.33532187,0.00219980,0.75861616,4.59367856,0.05234550,0.36748183
-4.07303652,6.26933845,0.34536405,0.00223827,0.77152965,4.65783557,0.05240159,0.37151431
-4.06703352,6.35247216,0.35539573,0.00227634,0.78238970,4.70760740,0.05237869,0.37464783
-4.06103052,6.41820299,0.36536359,0.00231396,0.79109782,4.74228467,0.05228188,0.37684381
-4.05502751,6.46594998,0.37521968,0.00235111,0.79759690,4.76144863,0.05211816,0.37808526
-4.04902451,6.49545725,0.38492038,0.00238774,0.80186960,4.76496491,0.05189593,0.37837505
-4.04302151,6.50677044,0.39442496,0.00242377,0.80393554,4.75296842,0.05162447,0.37773365
-4.03701851,6.50020499,0.40369405,0.00245910,0.80384753,4.72584068,0.05131334,0.37619629
-4.03101551,6.47630818,0.41268820,0.00249354,0.80168716,4.68418124,0.05097187,0.37380973
-4.02501251,6.43581806,0.42136655,0.00252687,0.79756002,4.62877493,0.05060865,0.37062898
-4.01900950,6.37962162,0.42968595,0.00255876,0.79159083,4.56055701,0.05023111,0.36671405
-4.01300650,6.30871504,0.43760066,0.00258882,0.78391885,4.48057797,0.04984519,0.36212695
-4.00700350,6.22416817,0.44506262,0.00261661,0.77469372,4.38996999,0.04945519,0.35692918
-4.00100050,6.12709522,0.45202250,0.00264161,0.76407202,4.28991637,0.04906364,0.35117969
-3.99499750,6.01863289,0.45843140,0.00266327,0.75221463,4.18162546,0.04867145,0.34493368
-3.98899450,5.89992660,0.46424323,0.00268103,0.73928492,4.06630960,0.04827813,0.33824195
-3.98299150,5.77212482,0.46941765,0.00269433,0.72544788,3.94516975,0.04788216,0.33115106
-3.97698849,5.63638087,0.47392334,0.00270267,0.71086993,3.81938560,0.04748145,0.32370414
-3.97098549,5.49386099,0.47774142,0.00270561,0.69571942,3.69011092,0.04707399,0.31594223
-3.96498249,5.34575692,0.48086877,0.00270285,0.68016753,3.55847329,0.04665839,0.30790604
-3.95897949,5.19330114,0.48332108,0.00269419,0.66438936,3.42557723,0.04623467,0.29963801
-3.95297649,5.03778243,0.48513518,0.00267961,0.64856509,3.29250955,0.04580482,0.29118432
-3.94697349,4.88055974,0.48637070,0.00265926,0.63288072,3.16034572,0.04537346,0.28259694
-3.94097049,4.72307237,0.48711064,0.00263350,0.61752854,3.03015584,0.04494837,0.27393524
-3.93496748,4.56684463,0.48746091,0.00260287,0.60270685,2.90300927,0.04454083,0.26526727
-3.92896448,4.41348384,0.48754868,0.00256809,0.58861902,2.77997681,0.04416596,0.25667036
-3.92296148,4.26467094,0.48751963,0.00253007,0.57547184,2.66212976,0.04384268,0.24823118
-3.91695848,4.12214329,0.48753412,0.00248987,0.56347300,2.55053540,0.04359367,0.24004500
-3.91095548,3.98767015,0.48776258,0.00244867,0.55282800,2.44624880,0.04344500,0.23221430
-3.90495248,3.86302160,0.48838012,0.00240772,0.54373648,2.35030100,0.04342563,0.22484678
-3.89894947,3.74993218,0.48956086,0.00236832,0.53638817,2.26368404,0.04356666,0.21805269
-3.89294647,3.65006088,0.49147213,0.00233179,0.53095867,2.18733346,0.04390044,0.21194181
-3.88694347,3.56494930,0.49426884,0.00229937,0.52760521,2.12210912,0.04445956,0.20662009
-3.88094047,3.49597998,0.49808831,0.00227224,0.52646274,2.06877520,0.04527563,0.20218614
-3.87493747,3.44433684,0.50304589,0.00225145,0.52764035,2.02798041,0.04637810,0.19872769
-3.86893447,3.41096955,0.50923144,0.00223787,0.53121828,2.00023938,0.04779292,0.19631834
-3.86293147,3.39656336,0.51670684,0.00223221,0.53724564,1.98591603,0.04954135,0.19501449
-3.85692846,3.40151573,0.52550468,0.00223494,0.54573891,1.98520984,0.05163868,0.19485281
-3.85092546,3.42592053,0.53562803,0.00224634,0.55668114,1.99814551,0.05409316,0.19584827
-3.84492246,3.46956041,0.54705124,0.00226644,0.57002197,2.02456638,0.05690507,0.19799275
-3.83891946,3.53190722,0.55972163,0.00229504,0.58567830,2.06413195,0.06006595,0.20125445
-3.83291646,3.61213037,0.57356191,0.00233177,0.60353550,2.11631947,0.06355812,0.20557787
-3.82691346,3.70911223,0.58847305,0.00237602,0.62344910,2.18042933,0.06735442,0.21088460
-3.82091046,3.82146988,0.60433746,0.00242705,0.64524674,2.25559418,0.07141827,0.21707480
-3.81490745,3.94758193,0.62102208,0.00248395,0.66873034,2.34079109,0.07570408,0.22402916
-3.80890445,4.08561930,0.63838139,0.00254572,0.69367826,2.43485645,0.08015792,0.23161158
-3.80290145,4.23357876,0.65625996,0.00261128,0.71984752,2.53650314,0.08471855,0.23967215
-3.79689845,4.38931814,0.67449467,0.00267951,0.74697584,2.64433927,0.08931869,0.24805059
-3.79089545,4.55059216,0.69291622,0.00274926,0.77478369,2.75688836,0.09388664,0.25657994
-3.78489245,4.71508824,0.71135034,0.00281944,0.80297627,2.87261033,0.09834802,0.26509033
-3.77888944,4.88046173,0.72961847,0.00288894,0.83124552,2.98992332,0.10262780,0.27341289
-3.77288644,5.04437019,0.74753821,0.00295677,0.85927237,3.10722600,0.10665229,0.28138360
-3.76688344,5.20450673,0.76492368,0.00302198,0.88672914,3.22292042,0.11035133,0.28884702
-3.76088044,5.35863242,0.78158599,0.00308373,0.91328259,3.33543525,0.11366031,0.29565974
-3.75487744,5.50460791,0.79733404,0.00314126,0.93859729,3.44324960,0.11652219,0.30169364
-3.74887444,5.64042451,0.81197584,0.00319392,0.96233992,3.54491722,0.11888923,0.30683877
-3.74287144,5.76423478,0.82532047,0.00324115,0.98418404,3.63909106,0.12072458,0.31100574
-3.73686843,5.87438269,0.83718080,0.00328250,1.00381581,3.72454795,0.12200346,0.31412775
-3.73086543,5.96943305,0.84737700,0.00331758,1.02094019,3.80021308,0.12271406,0.31616201
-3.72486243,6.04819984,0.85574072,0.00334611,1.03528779,3.86518369,0.12285795,0.31709065
-3.71885943,6.10977276,0.86211987,0.00336789,1.04662195,3.91875132,0.12245016,0.31692108
-3.71285643,6.15354094,0.86638372,0.00338277,1.05474588,3.96042183,0.12151875,0.31568562
-3.70685343,6.17921280,0.86842812,0.00339070,1.05950955,3.98993212,0.12010402,0.31344066
-3.70085043,6.18683079,0.86818045,0.00339166,1.06081596,4.00726270,0.11825726,0.31026513
-3.69484742,6.17677964,0.86560404,0.00338572,1.05862635,4.01264501,0.11603921,0.30625837
-3.68884442,6.14978694,0.86070163,0.00337301,1.05296419,4.00656266,0.11351821,0.30153755
-3.68284142,6.10691509,0.85351775,0.00335372,1.04391751,3.98974585,0.11076804,0.29623447
-3.67683842,6.04954383,0.84413957,0.00332812,1.03163933,3.96315847,0.10786570,0.29049204
-3.67083542,5.97934304,0.83269625,0.00329654,1.01634612,3.92797777,0.10488907,0.28446040
-3.66483242,5.89823594,0.81935664,0.00325937,0.99831416,3.88556670,0.10191453,0.27829285
-3.65882941,5.80835338,0.80432539,0.00321707,0.97787382,3.83743955,0.09901474,0.27214167
-3.65282641,5.71198027,0.78783755,0.00317020,0.95540199,3.78522182,0.09625653,0.26615398
-3.64682341,5.61149590,0.77015199,0.00311933,0.93131275,3.73060549,0.09369899,0.26046784
-3.64082041,5.50931005,0.75154386,0.00306512,0.90604678,3.67530136,0.09139197,0.25520857
-3.63481741,5.40779734,0.73229647,0.00300827,0.88005974,3.62099023,0.08937475,0.25048559
-3.62881441,5.30923213,0.71269298,0.00294950,0.85381019,3.56927465,0.08767524,0.24638979
-3.62281141,5.21572677,0.69300834,0.00288956,0.82774735,3.52163331,0.08630951,0.24299152
-3.61680840,5.12917537,0.67350179,0.00282922,0.80229938,3.47937978,0.08528169,0.24033934
-3.61080540,5.05120546,0.65441028,0.00276920,0.77786234,3.44362723,0.08458436,0.23845946
-3.60480240,4.98313934,0.63594312,0.00271021,0.75479054,3.41526048,0.08419924,0.23735598
-3.59879940,4.92596641,0.61827800,0.00265294,0.73338825,3.39491646,0.08409821,0.23701187
-3.59279640,4.88032756,0.60155850,0.00259797,0.71390333,3.38297356,0.08424475,0.23739056
-3.58679340,4.84651172,0.58589317,0.00254583,0.69652282,3.37955020,0.08459542,0.23843820
-3.58079040,4.82446453,0.57135603,0.00249697,0.68137050,3.38451244,0.08510170,0.24008637
-3.57478739,4.81380837,0.55798847,0.00245171,0.66850667,3.39749001,0.08571186,0.24225512
-3.56878439,4.81387247,0.54580218,0.00241028,0.65792977,3.41789984,0.08637281,0.24485627
-3.56278139,4.82373178,0.53478315,0.00237282,0.64957998,3.44497603,0.08703208,0.24779684
-3.55677839,4.84225249,0.52489616,0.00233934,0.64334443,3.47780471,0.08763952,0.25098226
-3.55077539,4.86814243,0.51608972,0.00230976,0.63906390,3.51536239,0.08814902,0.25431963
-3.54477239,4.90000413,0.50830114,0.00228389,0.63654060,3.55655614,0.08851991,0.25772046
-3.53876938,4.93638840,0.50146139,0.00226148,0.63554691,3.60026399,0.08871814,0.26110315
-3.53276638,4.97584664,0.49549965,0.00224220,0.63583454,3.64537416,0.08871726,0.26439500
-3.52676338,5.01697974,0.49034728,0.00222567,0.63714405,3.69082156,0.08849896,0.26753365
-3.52076038,5.05848227,0.48594115,0.00221146,0.63921420,3.73562051,0.08805347,0.27046805
-3.51475738,5.09918040,0.48222612,0.00219916,0.64179089,3.77889263,0.08737950,0.27315887
-3.50875438,5.13806267,0.47915676,0.00218832,0.64463550,3.81988914,0.08648400,0.27557847
-3.50275138,5.17430282,0.47669812,0.00217854,0.64753224,3.85800709,0.08538162,0.27771039
-3.49674837,5.20727438,0.47482573,0.00216943,0.65029435,3.89279934,0.08409390,0.27954847
-3.49074537,5.23655694,0.47352481,0.00216067,0.65276895,3.92397826,0.08264832,0.28109569
-3.48474237,5.26193448,0.47278875,0.00215196,0.65484041,3.95141347,0.08107715,0.28236281
-3.47873937,5.28338622,0.47261704,0.00214311,0.65643220,3.97512408,0.07941624,0.28336688
-3.47273637,5.30107097,0.47301274,0.00213396,0.65750708,3.99526618,0.07770372,0.28412972
-3.46673337,5.31530596,0.47397968,0.00212443,0.65806580,4.01211640,0.07597874,0.28467642
-3.46073037,5.32654143,0.47551946,0.00211451,0.65814433,4.02605246,0.07428018,0.28503407
-3.45472736,5.33533227,0.47762858,0.00210424,0.65780974,4.03753172,0.07264559,0.28523051
-3.44872436,5.34230807,0.48029572,0.00209370,0.65715509,4.04706879,0.07111012,0.28529345
-3.44272136,5.34814300,0.48349939,0.00208303,0.65629335,4.05521315,0.06970570,0.28524976
-3.43671836,5.35352659,0.48720611,0.00207238,0.65535086,4.06252754,0.06846041,0.28512501
-3.43071536,5.35913666,0.49136919,0.00206193,0.65446041,4.06956796,0.06739799,0.28494329
-3.42471236,5.36561501,0.49592822,0.00205186,0.65375445,4.07686588,0.06653764,0.28472726
-3.41870935,5.37354678,0.50080935,0.00204234,0.65335852,4.08491276,0.06589395,0.28449832
-3.41270635,5.38344347,0.50592622,0.00203356,0.65338528,4.09414742,0.06547707,0.28427699
-3.40670335,5.39572991,0.51118173,0.00202565,0.65392939,4.10494589,0.06529299,0.28408332
-3.40070035,5.41073495,0.51647029,0.00201873,0.65506321,4.11761378,0.06534394,0.28393727
-3.39469735,5.42868540,0.52168066,0.00201290,0.65683370,4.13238076,0.06562889,0.28385917
-3.38869435,5.44970269,0.52669904,0.00200823,0.65926040,4.14939679,0.06614410,0.28386994
-3.38269135,5.47380177,0.53141242,0.00200475,0.66233452,4.16872966,0.06688359,0.28399124
-3.37668834,5.50089140,0.53571180,0.00200244,0.66601916,4.19036344,0.06783965,0.28424546
-3.37068534,5.53077553,0.53949520,0.00200129,0.67025055,4.21419763,0.06900319,0.28465539
-3.36468234,5.56315520,0.54267044,0.00200121,0.67494007,4.24004665,0.07036402,0.28524387
-3.35867934,5.59763080,0.54515721,0.00200211,0.67997710,4.26763983,0.07191096,0.28603311
-3.35267634,5.63370476,0.54688873,0.00200386,0.68523247,4.29662190,0.07363193,0.28704392
-3.34667334,5.67078479,0.54781270,0.00200628,0.69056229,4.32655429,0.07551373,0.28829488
-3.34067034,5.70818826,0.54789162,0.00200918,0.69581209,4.35691780,0.07754192,0.28980138
-3.33466733,5.74514818,0.54710254,0.00201233,0.70082123,4.38711691,0.07970051,0.29157476
-3.32866433,5.78082160,0.54543635,0.00201545,0.70542728,4.41648655,0.08197165,0.29362150
-3.32266133,5.81430092,0.54289666,0.00201827,0.70947048,4.44430161,0.08433539,0.29594255
-3.31665833,5.84462897,0.53949848,0.00202047,0.71279806,4.46978974,0.08676941,0.29853292
-3.31065533,5.87081798,0.53526683,0.00202170,0.71526847,4.49214766,0.08924901,0.30138145
-3.30465233,5.89187275,0.53023534,0.00202164,0.71675539,4.51056086,0.09174705,0.30447090
-3.29864932,5.90681778,0.52444513,0.00201993,0.71715154,4.52422658,0.09423428,0.30777826
-3.29264632,5.91472778,0.51794383,0.00201624,0.71637214,4.53237941,0.09667971,0.31127541
-3.28664332,5.91476057,0.51078500,0.00201026,0.71435808,4.53431868,0.09905121,0.31492993
-3.28064032,5.90619123,0.50302785,0.00200171,0.71107861,4.52943659,0.10131632,0.31870610
-3.27463732,5.88844580,0.49473721,0.00199038,0.70653353,4.51724569,0.10344315,0.32256611
-3.26863432,5.86113286,0.48598376,0.00197611,0.70075480,4.49740450,0.10540139,0.32647123
-3.26263132,5.82407126,0.47684441,0.00195881,0.69380747,4.46973952,0.10716339,0.33038306
-3.25662831,5.77731207,0.46740266,0.00193850,0.68578977,4.43426263,0.10870514,0.33426467
-3.25062531,5.72115336,0.45774887,0.00191527,0.67683250,4.39118239,0.11000730,0.33808161
-3.24462231,5.65614649,0.44798036,0.00188931,0.66709739,4.34090841,0.11105593,0.34180282
-3.23861931,5.58309299,0.43820113,0.00186093,0.65677462,4.28404825,0.11184315,0.34540125
-3.23261631,5.50303172,0.42852121,0.00183050,0.64607943,4.22139652,0.11236746,0.34885442
-3.22661331,5.41721641,0.41905560,0.00179849,0.63524788,4.15391634,0.11263390,0.35214459
-3.22061031,5.32708422,0.40992272,0.00176543,0.62453174,4.08271388,0.11265384,0.35525889
-3.21460730,5.23421638,0.40124241,0.00173191,0.61419284,4.00900681,0.11244456,0.35818917
-3.20860430,5.14029255,0.39313354,0.00169856,0.60449674,3.93408797,0.11202851,0.36093181
-3.20260130,5.04704067,0.38571138,0.00166601,0.59570617,3.85928574,0.11143245,0.36348728
-3.19659830,4.95618440,0.37908464,0.00163491,0.58807421,3.78592290,0.11068631,0.36585972
-3.19059530,4.86939039,0.37335252,0.00160586,0.58183751,3.71527556,0.10982201,0.36805643
-3.18459230,4.78821740,0.36860177,0.00157943,0.57720982,3.64853397,0.10887218,0.37008725
-3.17858929,4.71406945,0.36490383,0.00155612,0.57437587,3.58676674,0.10786890,0.37196405
-3.17258629,4.64815476,0.36231239,0.00153636,0.57348596,3.53088994,0.10684252,0.37370006
-3.16658329,4.59145196,0.36086121,0.00152049,0.57465129,3.48164214,0.10582051,0.37530928
-3.16058029,4.54468474,0.36056250,0.00150873,0.57794035,3.43956632,0.10482653,0.37680583
-3.15457729,4.50830580,0.36140587,0.00150123,0.58337634,3.40499922,0.10387971,0.37820337
-3.14857429,4.48249043,0.36335779,0.00149801,0.59093577,3.37806823,0.10299407,0.37951442
-3.14257129,4.46713966,0.36636189,0.00149899,0.60054836,3.35869598,0.10217819,0.38074980
-3.13656828,4.46189285,0.37033973,0.00150400,0.61209818,3.34661203,0.10143515,0.38191803
-3.13056528,4.46614878,0.37519239,0.00151277,0.62542600,3.34137123,0.10076266,0.38302483
-3.12456228,4.47909453,0.38080265,0.00152498,0.64033292,3.34237786,0.10015335,0.38407268
-3.11855928,4.49974084,0.38703772,0.00154021,0.65658504,3.34891456,0.09959536,0.38506048
-3.11255628,4.52696262,0.39375257,0.00155801,0.67391910,3.36017486,0.09907302,0.38598337
-3.10655328,4.55954307,0.40079369,0.00157790,0.69204892,3.37529818,0.09856763,0.38683267
-3.10055028,4.59622001,0.40800320,0.00159936,0.71067254,3.39340590,0.09805844,0.38759601
-3.09454727,4.63573248,0.41522324,0.00162190,0.72947963,3.41363728,0.09752361,0.38825768
-3.08854427,4.67686624,0.42230039,0.00164502,0.74815917,3.43518383,0.09694124,0.38879906
-3.08254127,4.71849655,0.42909018,0.00166827,0.76640705,3.45732097,0.09629039,0.38919931
-3.07653827,4.75962657,0.43546141,0.00169122,0.78393332,3.47943579,0.09555205,0.38943614
-3.07053527,4.79942023,0.44130007,0.00171350,0.80046905,3.50104985,0.09471004,0.38948673
-3.06453227,4.83722829,0.44651300,0.00173483,0.81577231,3.52183610,0.09375185,0.38932865
-3.05852926,4.87260656,0.45103077,0.00175495,0.82963340,3.54162935,0.09266928,0.38894084
-3.05252626,4.90532564,0.45480996,0.00177372,0.84187894,3.56042956,0.09145901,0.38830455
-3.04652326,4.93537176,0.45783460,0.00179105,0.85237487,3.57839792,0.09012289,0.38740421
-3.04052026,4.96293849,0.46011670,0.00180692,0.86102823,3.59584558,0.08866822,0.38622815
-3.03451726,4.98840953,0.46169584,0.00182142,0.86778770,3.61321533,0.08710765,0.38476920
-3.02851426,5.01233327,0.46263778,0.00183466,0.87264288,3.63105684,0.08545904,0.38302507
-3.02251126,5.03538980,0.46303208,0.00184682,0.87562255,3.64999622,0.08374506,0.38099857
-3.01650825,5.05835165,0.46298891,0.00185815,0.87679167,3.67070105,0.08199264,0.37869763
-3.01050525,5.08203977,0.46263494,0.00186891,0.87624761,3.69384221,0.08023226,0.37613507
-3.00450225,5.10727654,0.46210863,0.00187939,0.87411545,3.72005407,0.07849713,0.37332826
-2.99849925,5.13483764,0.46155492,0.00188988,0.87054276,3.74989474,0.07682221,0.37029856
-2.99249625,5.16540495,0.46111966,0.00190067,0.86569388,3.78380812,0.07524317,0.36707067
-2.98649325,5.19952272,0.46094385,0.00191204,0.85974392,3.82208970,0.07379536,0.36367185
-2.98049025,5.23755883,0.46115801,0.00192422,0.85287282,3.86485769,0.07251265,0.36013110
-2.97448724,5.27967345,0.46187682,0.00193741,0.84525947,3.91203128,0.07142640,0.35647828
-2.96848424,5.32579648,0.46319437,0.00195174,0.83707624,3.96331715,0.07056441,0.35274329
-2.96248124,5.37561548,0.46518007,0.00196730,0.82848398,4.01820547,0.06994997,0.34895530
-2.95647824,5.42857469,0.46787552,0.00198409,0.81962782,4.07597595,0.06960106,0.34514198
-2.95047524,5.48388594,0.47129244,0.00200206,0.81063370,4.13571403,0.06952962,0.34132895
-2.94447224,5.54055103,0.47541172,0.00202108,0.80160598,4.19633702,0.06974109,0.33753930
-2.93846923,5.59739512,0.48018370,0.00204098,0.79262600,4.25662921,0.07023405,0.33379332
-2.93246623,5.65310966,0.48552972,0.00206151,0.78375179,4.31528462,0.07100010,0.33010829
-2.92646323,5.70630322,0.49134475,0.00208238,0.77501879,4.37095569,0.07202397,0.32649860
-2.92046023,5.75555774,0.49750111,0.00210329,0.76644168,4.42230551,0.07328387,0.32297583
-2.91445723,5.79948775,0.50385309,0.00212389,0.75801708,4.46806137,0.07475197,0.31954918
-2.90845423,5.83679953,0.51024231,0.00214385,0.74972709,4.50706677,0.07639521,0.31622582
-2.90245123,5.86634728,0.51650353,0.00216283,0.74154337,4.53832958,0.07817621,0.31301153
-2.89644822,5.88718360,0.52247071,0.00218051,0.73343168,4.56106351,0.08005440,0.30991118
-2.89044522,5.89860141,0.52798303,0.00219663,0.72535653,4.57472117,0.08198723,0.30692945
-2.88444222,5.90016536,0.53289065,0.00221095,0.71728570,4.57901659,0.08393155,0.30407130
-2.87843922,5.89173095,0.53705993,0.00222329,0.70919448,4.57393626,0.08584491,0.30134256
-2.87243622,5.87345043,0.54037786,0.00223354,0.70106922,4.55973798,0.08768702,0.29875027
-2.86643322,5.84576514,0.54275561,0.00224164,0.69291014,4.53693772,0.08942097,0.29630300
-2.86043022,5.80938479,0.54413102,0.00224759,0.68473312,4.50628504,0.09101450,0.29401091
-2.85442721,5.76525475,0.54446984,0.00225144,0.67657047,4.46872860,0.09244099,0.29188568
-2.84842421,5.71451328,0.54376590,0.00225329,0.66847044,4.42537356,0.09368030,0.28994028
-2.84242121,5.65844081,0.54204006,0.00225329,0.66049569,4.37743311,0.09471937,0.28818853
-2.83641821,5.59840419,0.53933808,0.00225159,0.65272070,4.32617686,0.09555248,0.28664451
-2.83041521,5.53579875,0.53572765,0.00224839,0.64522820,4.27287861,0.09618136,0.28532186
-2.82441221,5.47199116,0.53129451,0.00224386,0.63810497,4.21876635,0.09661486,0.28423302
-2.81840920,5.40826613,0.52613815,0.00223817,0.63143713,4.16497685,0.09686842,0.28338838
-2.81240620,5.34577941,0.52036719,0.00223149,0.62530526,4.11251711,0.09696330,0.28279551
-2.80640320,5.28551953,0.51409459,0.00222392,0.61977972,4.06223434,0.09692556,0.28245841
-2.80040020,5.22827977,0.50743319,0.00221555,0.61491630,4.01479566,0.09678486,0.28237695
-2.79439720,5.17464173,0.50049154,0.00220644,0.61075263,3.97067827,0.09657319,0.28254644
-2.78839420,5.12497066,0.49337034,0.00219659,0.60730566,3.93016999,0.09632356,0.28295745
-2.78239120,5.07942265,0.48615966,0.00218597,0.60457009,3.89337974,0.09606859,0.28359588
-2.77638819,5.03796262,0.47893703,0.00217452,0.60251831,3.86025681,0.09583934,0.28444334
-2.77038519,5.00039176,0.47176636,0.00216218,0.60110153,3.83061754,0.09566416,0.28547772
-2.76438219,4.96638266,0.46469785,0.00214884,0.60025229,3.80417740,0.09556775,0.28667411
-2.75837919,4.93551970,0.45776875,0.00213443,0.59988810,3.78058654,0.09557047,0.28800592
-2.75237619,4.90734226,0.45100477,0.00211889,0.59991610,3.75946649,0.09568786,0.28944613
-2.74637319,4.88138831,0.44442217,0.00210217,0.60023848,3.74044589,0.09593045,0.29096873
-2.74037019,4.85723560,0.43803025,0.00208429,0.60075818,3.72319319,0.09630383,0.29255014
-2.73436718,4.83453833,0.43183400,0.00206531,0.60138481,3.70744455,0.09680894,0.29417060
-2.72836418,4.81305716,0.42583679,0.00204535,0.60204014,3.69302549,0.09744261,0.29581549
-2.72236118,4.79268107,0.42004282,0.00202461,0.60266303,3.67986522,0.09819825,0.29747636
-2.71635818,4.77343986,0.41445920,0.00200335,0.60321330,3.66800314,0.09906669,0.29915177
-2.71035518,4.75550694,0.40909753,0.00198189,0.60367455,3.65758732,0.10003707,0.30084779
-2.70435218,4.73919237,0.40397485,0.00196062,0.60405538,3.64886552,0.10109776,0.30257814
-2.69834917,4.72492693,0.39911383,0.00193995,0.60438936,3.64216938,0.10223727,0.30436399
-2.69234617,4.71323834,0.39454244,0.00192034,0.60473334,3.63789311,0.10344501,0.30623342
-2.68634317,4.70472127,0.39029292,0.00190228,0.60516449,3.63646823,0.10471200,0.30822054
-2.68034017,4.70000324,0.38640021,0.00188622,0.60577615,3.63833593,0.10603132,0.31036442
-2.67433717,4.69970851,0.38290014,0.00187262,0.60667270,3.64391906,0.10739843,0.31270774
-2.66833417,4.70442232,0.37982730,0.00186188,0.60796387,3.65359534,0.10881130,0.31529541
-2.66233117,4.71465769,0.37721302,0.00185433,0.60975880,3.66767374,0.11027026,0.31817318
-2.65632816,4.73082683,0.37508346,0.00185026,0.61216019,3.68637510,0.11177779,0.32138618
-2.65032516,4.75321882,0.37345804,0.00184985,0.61525896,3.70981855,0.11333800,0.32497778
-2.64432216,4.78198481,0.37234849,0.00185320,0.61912964,3.73801409,0.11495612,0.32898847
-2.63831916,4.81713157,0.37175829,0.00186030,0.62382689,3.77086193,0.11663782,0.33345503
-2.63231616,4.85852348,0.37168299,0.00187108,0.62938317,3.80815832,0.11838858,0.33841000
-2.62631316,4.90589264,0.37211099,0.00188536,0.63580778,3.84960742,0.12021296,0.34388123
-2.62031016,4.95885629,0.37302500,0.00190291,0.64308726,3.89483824,0.12211409,0.34989182
-2.61430715,5.01694007,0.37440404,0.00192342,0.65118698,3.94342546,0.12409314,0.35646010
-2.60830415,5.07960549,0.37622566,0.00194658,0.66005394,3.99491261,0.12614901,0.36359977
-2.60230115,5.14627963,0.37846842,0.00197203,0.66962031,4.04883607,0.12827818,0.37132007
