energy_ev,total_up,Cd_p_up,Cd_d_up,Cu_p_up,Cu_d_up,N_s_up,N_p_up,Te_p_up,Te_d_up
-3.51475738,2.22980886,0.65002159,0.07541652,0.74231070,0.91764797,0.02301884,0.28730251,0.40651070,0.00000000
-3.50875438,2.29744136,0.66910838,0.07733561,0.78189886,0.94505389,0.02358541,0.29373310,0.42322508,0.00000000
-3.50275138,2.35808366,0.68560864,0.07905682,0.81926560,0.96965100,0.02404553,0.29930307,0.43834622,0.00000000
-3.49674837,2.41060449,0.69917186,0.08054681,0.85382928,0.99098129,0.02440041,0.30385474,0.45165998,0.00000000
-3.49074537,2.45403626,0.70950610,0.08177840,0.88506006,1.00864677,0.02465468,0.30724895,0.46299578,0.00000000
-3.48474237,2.48760844,0.71638755,0.08273170,0.91249650,1.02232243,0.02481649,0.30937002,0.47223250,0.00000000
-3.47873937,2.51077611,0.71966830,0.08339500,0.93576114,1.03176760,0.02489740,0.31013023,0.47930299,0.00000000
-3.47273637,2.52324248,0.71928211,0.08376549,0.95457419,1.03683497,0.02491228,0.30947361,0.48419709,0.00000000
-3.46673337,2.52497411,0.71524793,0.08384965,0.96876478,1.03747698,0.02487902,0.30737874,0.48696284,0.00000000
-3.46073037,2.51620823,0.70767099,0.08366341,0.97827917,1.03374912,0.02481821,0.30386074,0.48770592,0.00000000
-3.45472736,2.49745157,0.69674143,0.08323195,0.98318539,1.02581011,0.02475264,0.29897201,0.48658720,0.00000000
-3.44872436,2.46947064,0.68273056,0.08258924,0.98367413,1.01391862,0.02470686,0.29280203,0.48381846,0.00000000
-3.44272136,2.43327358,0.66598488,0.08177728,0.98005549,0.99842688,0.02470653,0.28547606,0.47965648,0.00000000
-3.43671836,2.39008447,0.64691811,0.08084500,0.97275190,0.97977115,0.02477779,0.27715278,0.47439557,0.00000000
-3.43071536,2.34131060,0.62600153,0.07984705,0.96228716,0.95845955,0.02494658,0.26802108,0.46835902,0.00000000
-3.42471236,2.28850425,0.60375301,0.07884231,0.94927218,0.93505753,0.02523791,0.25829608,0.46188949,0.00000000
-3.41870935,2.23332026,0.58072509,0.07789226,0.93438773,0.91017177,0.02567521,0.24821439,0.45533902,0.00000000
-3.41270635,2.17747082,0.55749258,0.07705928,0.91836502,0.88443284,0.02627955,0.23802904,0.44905877,0.00000000
-3.40670335,2.12267927,0.53463999,0.07640495,0.90196484,0.85847752,0.02706900,0.22800391,0.44338897,0.00000000
-3.40070035,2.07063447,0.51274914,0.07598833,0.88595583,0.83293125,0.02805804,0.21840806,0.43864953,0.00000000
-3.39469735,2.02294714,0.49238735,0.07586431,0.87109296,0.80839150,0.02925696,0.20951002,0.43513139,0.00000000
-3.38869435,1.98110967,0.47409633,0.07608214,0.85809677,0.78541244,0.03067147,0.20157206,0.43308912,0.00000000
-3.38269135,1.94646041,0.45838208,0.07668404,0.84763406,0.76449160,0.03230227,0.19484473,0.43273483,0.00000000
-3.37668834,1.92015338,0.44570575,0.07770410,0.84030075,0.74605869,0.03414489,0.18956160,0.43423362,0.00000000
-3.37068534,1.90313406,0.43647577,0.07916732,0.83660717,0.73046701,0.03618958,0.18593433,0.43770057,0.00000000
-3.36468234,1.89612146,0.43104098,0.08108893,0.83696626,0.71798745,0.03842140,0.18414815,0.44319932,0.00000000
-3.35867934,1.89959658,0.42968489,0.08347395,0.84168471,0.70880518,0.04082040,0.18435775,0.45074213,0.00000000
-3.35267634,1.91379714,0.43262105,0.08631697,0.85095724,0.70301879,0.04336206,0.18668363,0.46029136,0.00000000
-3.34667334,1.93871803,0.43998935,0.08960224,0.86486383,0.70064185,0.04601778,0.19120905,0.47176208,0.00000000
-3.34067034,1.97411716,0.45185332,0.09330389,0.88336970,0.70160647,0.04875555,0.19797744,0.48502572,0.00000000
-3.33466733,2.01952590,0.46819835,0.09738648,0.90632792,0.70576854,0.05154082,0.20699060,0.49991446,0.00000000
-3.32866433,2.07426358,0.48893089,0.10180566,0.93348427,0.71291436,0.05433732,0.21820751,0.51622615,0.00000000
-3.32266133,2.13745532,0.51387868,0.10650909,0.96448399,0.72276821,0.05710808,0.23154404,0.53372953,0.00000000
-3.31665833,2.20805273,0.54279212,0.11143751,0.99888021,0.73500068,0.05981644,0.24687354,0.55216955,0.00000000
-3.31065533,2.28485681,0.57534685,0.11652593,1.03614374,0.74923722,0.06242703,0.26402841,0.57127269,0.00000000
-3.30465233,2.36654281,0.61114782,0.12170503,1.07567394,0.76506696,0.06490679,0.28280282,0.59075204,0.00000000
-3.29864932,2.45168658,0.64973490,0.12690257,1.11681053,0.78205140,0.06722582,0.30295644,0.61031221,0.00000000
-3.29264632,2.53879233,0.69059020,0.13204502,1.15884612,0.79973303,0.06935822,0.32421952,0.62965395,0.00000000
-3.28664332,2.62632153,0.73314724,0.13705912,1.20103945,0.81764369,0.07128269,0.34629889,0.64847848,0.00000000
-3.28064032,2.71272275,0.77680190,0.14187364,1.24262910,0.83531274,0.07298301,0.36888523,0.66649169,0.00000000
-3.27463732,2.79646237,0.82092527,0.14642098,1.28284782,0.85227504,0.07444835,0.39166117,0.68340819,0.00000000
-3.26863432,2.87605578,0.86487797,0.15063890,1.32093714,0.86807876,0.07567335,0.41431013,0.69895525,0.00000000
-3.26263132,2.95009877,0.90802599,0.15447207,1.35616237,0.88229300,0.07665802,0.43652571,0.71287683,0.00000000
-3.25662831,3.01729865,0.94975743,0.15787358,1.38782769,0.89451537,0.07740744,0.45802124,0.72493766,0.00000000
-3.25062531,3.07650440,0.98949965,0.16080628,1.41529127,0.90437923,0.07793129,0.47853915,0.73492736,0.00000000
-3.24462231,3.12673510,1.02673644,0.16324388,1.43797991,0.91156077,0.07824326,0.49785983,0.74266474,0.00000000
-3.23861931,3.16720589,1.06102427,0.16517189,1.45540314,0.91578562,0.07836029,0.51580949,0.74800199,0.00000000
-3.23261631,3.19735028,1.09200708,0.16658818,1.46716616,0.91683491,0.07830175,0.53226678,0.75082879,0.00000000
-3.22661331,3.21683789,1.11942886,0.16750325,1.47298121,0.91455054,0.07808857,0.54716762,0.75107624,0.00000000
-3.22061031,3.22558676,1.14314326,0.16794016,1.47267698,0.90883934,0.07774239,0.56050820,0.74872010,0.00000000
-3.21460730,3.22376907,1.16311980,0.16793401,1.46620546,0.89967605,0.07728462,0.57234558,0.74378358,0.00000000
-3.20860430,3.21180973,1.17944590,0.16753116,1.45364586,0.88710476,0.07673573,0.58279607,0.73633891,0.00000000
-3.20260130,3.19037724,1.19232467,0.16678788,1.43520513,0.87123861,0.07611444,0.59203110,0.72650800,0.00000000
-3.19659830,3.16036655,1.20206813,0.16576884,1.41121487,0.85225771,0.07543718,0.60027076,0.71446149,0.00000000
-3.19059530,3.12287403,1.20908595,0.16454507,1.38212446,0.83040509,0.07471757,0.60777508,0.70041644,0.00000000
-3.18459230,3.07916494,1.21386988,0.16319183,1.34849024,0.80598084,0.07396609,0.61483343,0.68463226,0.00000000
-3.17858929,3.03063427,1.21697442,0.16178608,1.31096117,0.77933439,0.07318987,0.62175222,0.66740515,0.00000000
-3.17258629,2.97876192,1.21899436,0.16040396,1.27026103,0.75085517,0.07239268,0.62884159,0.64906085,0.00000000
-3.16658329,2.92506384,1.22053992,0.15911811,1.22716780,0.72096206,0.07157502,0.63640125,0.62994611,0.00000000
-3.16058029,2.87104085,1.22221051,0.15799506,1.18249093,0.69009182,0.07073433,0.64470640,0.61041895,0.00000000
-3.15457729,2.81812684,1.22456827,0.15709277,1.13704714,0.65868695,0.06986537,0.65399399,0.59083824,0.00000000
-3.14857429,2.76763868,1.22811233,0.15645833,1.09163581,0.62718356,0.06896065,0.66445004,0.57155280,0.00000000
-3.14257129,2.72072970,1.23325505,0.15612605,1.04701480,0.59599960,0.06801097,0.67619855,0.55289065,0.00000000
-3.13656828,2.67834870,1.24030126,0.15611587,1.00387783,0.56552388,0.06700600,0.68929246,0.53514876,0.00000000
-3.13056528,2.64120646,1.24943149,0.15643233,0.96283413,0.53610647,0.06593489,0.70370713,0.51858388,0.00000000
-3.12456228,2.60975104,1.26069003,0.15706395,0.92439147,0.50805068,0.06478689,0.71933668,0.50340474,0.00000000
-3.11855928,2.58415328,1.27397846,0.15798331,0.88894308,0.48160698,0.06355190,0.73599338,0.48976613,0.00000000
-3.11255628,2.56430305,1.28905505,0.15914759,0.85675912,0.45696907,0.06222108,0.75341029,0.47776511,0.00000000
-3.10655328,2.54981666,1.30554016,0.16049975,0.82798297,0.43427217,0.06078725,0.77124714,0.46743950,0.00000000
-3.10055028,2.54005522,1.32292763,0.16197029,0.80263252,0.41359347,0.05924536,0.78909921,0.45876876,0.00000000
-3.09454727,2.53415316,1.34060174,0.16347942,0.78060626,0.39495470,0.05759271,0.80650914,0.45167724,0.00000000
-3.08854427,2.53105581,1.35785901,0.16493975,0.76169384,0.37832660,0.05582922,0.82298109,0.44603954,0.00000000
-3.08254127,2.52956435,1.37393415,0.16625925,0.74559062,0.36363489,0.05395745,0.83799692,0.44168783,0.00000000
-3.07653827,2.52838623,1.38802891,0.16734448,0.73191531,0.35076749,0.05198262,0.85103362,0.43842063,0.00000000
-3.07053527,2.52618878,1.39934279,0.16810386,0.72022990,0.33958250,0.04991248,0.86158151,0.43601268,0.00000000
-3.06453227,2.52165359,1.40710409,0.16845101,0.71006094,0.32991665,0.04775711,0.86916232,0.43422528,0.00000000
-3.05852926,2.51352934,1.41060007,0.16830779,0.70092108,0.32159351,0.04552861,0.87334650,0.43281676,0.00000000
-3.05252626,2.50068055,1.40920484,0.16760715,0.69232987,0.31443148,0.04324079,0.87376903,0.43155233,0.00000000
-3.04652326,2.48213030,1.40240387,0.16629554,0.68383297,0.30825079,0.04090878,0.87014307,0.43021307,0.00000000
-3.04052026,2.45709501,1.38981384,0.16433481,0.67501887,0.30287951,0.03854858,0.86227086,0.42860347,0.00000000
-3.03451726,2.42500992,1.37119719,0.16170350,0.66553256,0.29815829,0.03617672,0.85005141,0.42655725,0.00000000
-3.02851426,2.38554438,1.34647077,0.15839754,0.65508558,0.29394369,0.03380978,0.83348464,0.42394141,0.00000000
-3.02251126,2.33860662,1.31570816,0.15443022,0.64346235,0.29011003,0.03146403,0.81267191,0.42065811,0.00000000
-3.01650825,2.28433816,1.27913594,0.14983160,0.63052273,0.28655004,0.02915511,0.78781282,0.41664481,0.00000000
-3.01050525,2.22309863,1.23712397,0.14464726,0.61620082,0.28317418,0.02689769,0.75919854,0.41187244,0.00000000
-3.00450225,2.15544225,1.19017051,0.13893650,0.60050068,0.27990901,0.02470524,0.72720205,0.40634217,0.00000000
-2.99849925,2.08208755,1.13888295,0.13277015,0.58348926,0.27669486,0.02258980,0.69226566,0.40008091,0.00000000
-2.99249625,2.00388225,1.08395516,0.12622803,0.56528732,0.27348308,0.02056187,0.65488656,0.39313608,0.00000000
-2.98649325,1.92176545,1.02614268,0.11939619,0.54605901,0.27023309,0.01863029,0.61560097,0.38556995,0.00000000
-2.98049025,1.83672920,0.96623699,0.11236413,0.52600087,0.26690971,0.01680222,0.57496764,0.37745412,0.00000000
-2.97448724,1.74978157,0.90504001,0.10522202,0.50533107,0.26348080,0.01508313,0.53355145,0.36886442,0.00000000
-2.96848424,1.66191305,0.84334001,0.09805817,0.48427941,0.25991560,0.01347687,0.49190775,0.35987657,0.00000000
-2.96248124,1.57406778,0.78188992,0.09095674,0.46307870,0.25618384,0.01198571,0.45056813,0.35056302,0.00000000
-2.95647824,1.48712089,0.72138882,0.08399582,0.44195804,0.25225571,0.01061055,0.41002807,0.34099097,0.00000000
-2.95047524,1.40186259,0.66246724,0.07724596,0.42113806,0.24810268,0.00935095,0.37073685,0.33122170,0.00000000
-2.94447224,1.31898926,0.60567658,0.07076915,0.40082852,0.24369915,0.00820539,0.33308999,0.32131122,0.00000000
-2.93846923,1.23910150,0.55148276,0.06461828,0.38122794,0.23902477,0.00717141,0.29742444,0.31131213,0.00000000
-2.93246623,1.16270845,0.50026404,0.05883701,0.36252532,0.23406724,0.00624579,0.26401629,0.30127644,0.00000000
-2.92646323,1.09023749,0.45231261,0.05346009,0.34490346,0.22882545,0.00542477,0.23308099,0.29125905,0.00000000
-2.92046023,1.02204820,0.40783953,0.04851401,0.32854365,0.22331256,0.00470422,0.20477579,0.28132171,0.00000000
-2.91445723,0.95844910,0.36698235,0.04401791,0.31363100,0.21755902,0.00407986,0.17920408,0.27153703,0.00000000
-2.90845423,0.89971580,0.32981477,0.03998470,0.30036015,0.21161500,0.00354741,0.15642115,0.26199218,0.00000000
-2.90245123,0.84610913,0.29635760,0.03642227,0.28894071,0.20555230,0.00310276,0.13644099,0.25279202,0.00000000
-2.89644822,0.79789178,0.26659023,0.03333472,0.27960182,0.19946534,0.00274214,0.11924366,0.24406145,0.00000000
-2.89044522,0.75534236,0.24046211,0.03072350,0.27259553,0.19347126,0.00246220,0.10478279,0.23594652,0.00000000
-2.88444222,0.71876578,0.21790334,0.02858849,0.26819850,0.18770896,0.00226015,0.09299284,0.22861441,0.00000000
-2.87843922,0.68849923,0.19883423,0.02692882,0.26671164,0.18233706,0.00213380,0.08379568,0.22225197,0.00000000
-2.87243622,0.66491331,0.18317308,0.02574343,0.26845755,0.17753084,0.00208160,0.07710627,0.21706292,0.00000000
-2.86643322,0.64840796,0.17084214,0.02503151,0.27377557,0.17347817,0.00210264,0.07283724,0.21326368,0.00000000
-2.86043022,0.63940339,0.16177147,0.02479244,0.28301440,0.17037462,0.00219660,0.07090210,0.21107793,0.00000000
-2.85442721,0.63832622,0.15590070,0.02502571,0.29652244,0.16841780,0.00236368,0.07121716,0.21073008,0.00000000
-2.84842421,0.64559140,0.15317870,0.02573032,0.31463594,0.16780115,0.00260448,0.07370200,0.21243787,0.00000000
-2.84242121,0.66158068,0.15356133,0.02690421,0.33766541,0.16870742,0.00291989,0.07827874,0.21640431,0.00000000
-2.83641821,0.68661850,0.15700759,0.02854327,0.36588066,0.17130200,0.00331084,0.08487008,0.22280927,0.00000000
-2.83041521,0.72094643,0.16347427,0.03064043,0.39949501,0.17572628,0.00377818,0.09339642,0.23180104,0.00000000
-2.82441221,0.76469738,0.17290970,0.03318454,0.43864925,0.18209140,0.00432241,0.10377220,0.24348818,0.00000000
-2.81840920,0.81787068,0.18524681,0.03615928,0.48339616,0.19047251,0.00494345,0.11590181,0.25793199,0.00000000
-2.81240620,0.88030952,0.20039612,0.03954222,0.53368634,0.20090379,0.00564048,0.12967538,0.27513998,0.00000000
-2.80640320,0.95168186,0.21823883,0.04330391,0.58935600,0.21337451,0.00641162,0.14496467,0.29506060,0.00000000
-2.80040020,1.03146619,0.23862082,0.04740721,0.65011774,0.22782617,0.00725385,0.16161947,0.31757967,0.00000000
-2.79439720,1.11894300,0.26134760,0.05180694,0.71555485,0.24415114,0.00816279,0.17946473,0.34251858,0.00000000
-2.78839420,1.21319309,0.28618092,0.05644978,0.78511987,0.26219267,0.00913258,0.19829874,0.36963463,0.00000000
-2.78239120,1.31310332,0.31283709,0.06127452,0.85813791,0.28174652,0.01015588,0.21789261,0.39862368,0.00000000
-2.77638819,1.41738010,0.34098749,0.06621271,0.93381513,0.30256429,0.01122384,0.23799106,0.42912501,0.00000000
-2.77038519,1.52457085,0.37026122,0.07118971,1.01125228,0.32435825,0.01232616,0.25831482,0.46072849,0.00000000
-2.76438219,1.63309293,0.40025010,0.07612601,1.08946347,0.34680781,0.01345126,0.27856451,0.49298393,0.00000000
-2.75837919,1.74126952,0.43051584,0.08093899,1.16739941,0.36956723,0.01458649,0.29842600,0.52541228,0.00000000
-2.75237619,1.84737116,0.46059924,0.08554487,1.24397470,0.39227465,0.01571836,0.31757710,0.55751843,0.00000000
-2.74637319,1.94966174,0.49003111,0.08986086,1.31809806,0.41456175,0.01683290,0.33569533,0.58880504,0.00000000
-2.74037019,2.04644697,0.51834439,0.09380750,1.38870436,0.43606407,0.01791597,0.35246646,0.61878694,0.00000000
-2.73436718,2.13612345,0.54508711,0.09731096,1.45478703,0.45643134,0.01895369,0.36759353,0.64700553,0.00000000
-2.72836418,2.21722626,0.56983550,0.10030526,1.51542945,0.47533747,0.01993278,0.38080588,0.67304243,0.00000000
-2.72236118,2.28847284,0.59220659,0.10273434,1.56983372,0.49248978,0.02084096,0.39186783,0.69653181,0.00000000
-2.71635818,2.34880109,0.61186981,0.10455382,1.61734542,0.50763703,0.02166727,0.40058654,0.71717086,0.00000000
-2.71035518,2.39739996,0.62855687,0.10573245,1.65747298,0.52057593,0.02240237,0.40681873,0.73472777,0.00000000
-2.70435218,2.43373100,0.64206946,0.10625307,1.68990069,0.53115577,0.02303876,0.41047590,0.74904685,0.00000000
-2.69834917,2.45753977,0.65228434,0.10611312,1.71449455,0.53928099,0.02357095,0.41152777,0.76005056,0.00000000
-2.69234617,2.46885657,0.65915560,0.10532470,1.73130051,0.54491159,0.02399552,0.41000377,0.76773834,0.00000000
-2.68634317,2.46798655,0.66271385,0.10391398,1.74053535,0.54806135,0.02431112,0.40599253,0.77218214,0.00000000
-2.68034017,2.45548968,0.66306258,0.10192034,1.74257042,0.54879411,0.02451841,0.39963933,0.77351924,0.00000000
-2.67433717,2.43215182,0.66037158,0.09939489,1.73790928,0.54721811,0.02461985,0.39114171,0.77194235,0.00000000
-2.66833417,2.39894823,0.65486824,0.09639873,1.72716040,0.54347896,0.02461953,0.38074327,0.76768792,0.00000000
-2.66233117,2.35700163,0.64682670,0.09300091,1.71100637,0.53775156,0.02452288,0.36872624,0.76102307,0.00000000
-2.65632816,2.30753691,0.63655586,0.08927621,1.69017146,0.53023128,0.02433640,0.35540280,0.75223193,0.00000000
-2.65032516,2.25183480,0.62438665,0.08530277,1.66538910,0.52112521,0.02406735,0.34110580,0.74160224,0.00000000
-2.64432216,2.19118665,0.61065926,0.08115988,1.63737119,0.51064357,0.02372344,0.32617916,0.72941280,0.00000000
-2.63831916,2.12685250,0.59571106,0.07692566,1.60678080,0.49899197,0.02331255,0.31096824,0.71592251,0.00000000
-2.63231616,2.06002418,0.57986558,0.07267514,1.57420948,0.48636480,0.02284251,0.29581071,0.70136148,0.00000000
-2.62631316,1.99179471,0.56342320,0.06847838,1.54016041,0.47293999,0.02232092,0.28102802,0.68592464,0.00000000
-2.62031016,1.92313511,0.54665373,0.06439909,1.50503777,0.45887532,0.02175493,0.26691790,0.66976808,0.00000000
-2.61430715,1.85487885,0.52979124,0.06049336,1.46914279,0.44430643,0.02115121,0.25374782,0.65300811,0.00000000
-2.60830415,1.78771398,0.51303095,0.05680891,1.43267607,0.42934635,0.02051588,0.24174977,0.63572298,0.00000000
-2.60230115,1.72218247,0.49652836,0.05338453,1.39574566,0.41408648,0.01985450,0.23111626,0.61795687,0.00000000
-2.59629815,1.65868575,0.48040021,0.05024990,1.35838002,0.39859879,0.01917213,0.22199748,0.59972588,0.00000000
-2.59029515,1.59749544,0.46472706,0.04742564,1.32054454,0.38293902,0.01847335,0.21449970,0.58102529,0.00000000
-2.58429215,1.53876780,0.44955709,0.04492362,1.28216040,0.36715032,0.01776236,0.20868474,0.56183769,0.00000000
-2.57828914,1.48256064,0.43491075,0.04274744,1.24312437,0.35126734,0.01704303,0.20457040,0.54214128,0.00000000
-2.57228614,1.42885116,0.42078582,0.04089305,1.20332813,0.33532016,0.01631903,0.20213176,0.52191782,0.00000000
-2.56628314,1.37755376,0.40716249,0.03934954,1.16267590,0.31933789,0.01559382,0.20130329,0.50115965,0.00000000
-2.56028014,1.32853648,0.39400821,0.03809988,1.12109939,0.30335171,0.01487074,0.20198155,0.47987544,0.00000000
-2.55427714,1.28163567,0.38128204,0.03712179,1.07856939,0.28739718,0.01415300,0.20402857,0.45809438,0.00000000
-2.54827414,1.23666823,0.36893829,0.03638863,1.03510335,0.27151567,0.01344372,0.20727574,0.43586853,0.00000000
-2.54227114,1.19344126,0.35692942,0.03587022,0.99076901,0.25575495,0.01274583,0.21152819,0.41327342,0.00000000
-2.53626813,1.15175928,0.34520817,0.03553374,0.94568409,0.24016896,0.01206213,0.21656962,0.39040697,0.00000000
-2.53026513,1.11142928,0.33372905,0.03534455,0.90001249,0.22481684,0.01139517,0.22216755,0.36738683,0.00000000
-2.52426213,1.07226401,0.32244922,0.03526703,0.85395761,0.20976138,0.01074720,0.22807897,0.34434650,0.00000000
-2.51825913,1.03408405,0.31132896,0.03526538,0.80775341,0.19506706,0.01012018,0.23405619,0.32143059,0.00000000
-2.51225613,0.99671922,0.30033189,0.03530443,0.76165427,0.18079793,0.00951567,0.23985295,0.29878953,0.00000000
-2.50625313,0.96000982,0.28942511,0.03535039,0.71592412,0.16701535,0.00893484,0.24523065,0.27657411,0.00000000
-2.50025013,0.92380804,0.27857929,0.03537159,0.67082596,0.15377597,0.00837843,0.24996437,0.25493020,0.00000000
-2.49424712,0.88797987,0.26776899,0.03533914,0.62661214,0.14112990,0.00784680,0.25384880,0.23399401,0.00000000
-2.48824412,0.85240771,0.25697306,0.03522759,0.58351609,0.12911932,0.00733989,0.25670369,0.21388802,0.00000000
-2.48224112,0.81699341,0.24617530,0.03501542,0.54174586,0.11777752,0.00685731,0.25837861,0.19471786,0.00000000
-2.47623812,0.78166188,0.23536523,0.03468556,0.50147952,0.10712841,0.00639839,0.25875708,0.17657008,0.00000000
-2.47023512,0.74636482,0.22453894,0.03422567,0.46286257,0.09718650,0.00596222,0.25775951,0.15951108,0.00000000
-2.46423212,0.71108429,0.21370001,0.03362835,0.42600733,0.08795729,0.00554773,0.25534524,0.14358687,0.00000000
-2.45822911,0.67583577,0.20286025,0.03289125,0.39099381,0.07943810,0.00515379,0.25151324,0.12882379,0.00000000
-2.45222611,0.64067033,0.19204034,0.03201698,0.35787211,0.07161905,0.00477924,0.24630159,0.11522988,0.00000000
-2.44622311,0.60567563,0.18127004,0.03101285,0.32666566,0.06448437,0.00442297,0.23978571,0.10279695,0.00000000
-2.44022011,0.57097554,0.17058821,0.02989058,0.29737523,0.05801365,0.00408396,0.23207546,0.09150287,0.00000000
-2.43421711,0.53672819,0.16004230,0.02866576,0.26998318,0.05218323,0.00376132,0.22331109,0.08131422,0.00000000
-2.42821411,0.50312251,0.14968750,0.02735726,0.24445773,0.04696743,0.00345435,0.21365836,0.07218895,0.00000000
-2.42221111,0.47037329,0.13958548,0.02598658,0.22075696,0.04233966,0.00316246,0.20330293,0.06407890,0.00000000
-2.41620810,0.43871503,0.12980283,0.02457710,0.19883243,0.03827337,0.00288527,0.19244432,0.05693226,0.00000000
-2.41020510,0.40839473,0.12040914,0.02315328,0.17863229,0.03474275,0.00262250,0.18128963,0.05069559,0.00000000
-2.40420210,0.37966419,0.11147506,0.02173997,0.16010377,0.03172325,0.00237404,0.17004735,0.04531567,0.00000000
-2.39819910,0.35277189,0.10307017,0.02036157,0.14319527,0.02919183,0.00213981,0.15892136,0.04074092,0.00000000
-2.39219610,0.32795518,0.09526094,0.01904145,0.12785785,0.02712709,0.00191983,0.14810552,0.03692247,0.00000000
-2.38619310,0.30543290,0.08810889,0.01780131,0.11404644,0.02550914,0.00171411,0.13777886,0.03381503,0.00000000
-2.38019010,0.28539888,0.08166894,0.01666067,0.10172080,0.02431944,0.00152265,0.12810160,0.03137737,0.00000000
-2.37418709,0.26801663,0.07598806,0.01563650,0.09084635,0.02354050,0.00134541,0.11921208,0.02957266,0.00000000
-2.36818409,0.25341543,0.07110441,0.01474298,0.08139493,0.02315551,0.00118226,0.11122467,0.02836869,0.00000000
-2.36218109,0.24168793,0.06704672,0.01399131,0.07334569,0.02314808,0.00103301,0.10422857,0.02773794,0.00000000
-2.35617809,0.23288939,0.06383429,0.01338975,0.06668606,0.02350191,0.00089734,0.09828767,0.02765771,0.00000000
-2.35017509,0.22703856,0.06147723,0.01294368,0.06141283,0.02420060,0.00077487,0.09344121,0.02811018,0.00000000
-2.34417209,0.22412007,0.05997721,0.01265582,0.05753339,0.02522755,0.00066508,0.08970516,0.02908257,0.00000000
-2.33816908,0.22408831,0.05932845,0.01252655,0.05506707,0.02656598,0.00056738,0.08707442,0.03056743,0.00000000
-2.33216608,0.22687243,0.05951900,0.01255426,0.05404638,0.02819904,0.00048111,0.08552537,0.03256293,0.00000000
-2.32616308,0.23238242,0.06053224,0.01273577,0.05451822,0.03011011,0.00040553,0.08501895,0.03507328,0.00000000
-2.32016008,0.24051582,0.06234835,0.01306685,0.05654485,0.03228318,0.00033988,0.08550383,0.03810921,0.00000000
-2.31415708,0.25116473,0.06494596,0.01354266,0.06020442,0.03470330,0.00028336,0.08691981,0.04168842,0.00000000
-2.30815408,0.26422298,0.06830349,0.01415825,0.06559104,0.03735710,0.00023519,0.08920109,0.04583606,0.00000000
-2.30215108,0.27959285,0.07240049,0.01490899,0.07281418,0.04023340,0.00019460,0.09227932,0.05058504,0.00000000
-2.29614807,0.29719116,0.07721854,0.01579100,0.08199725,0.04332368,0.00016083,0.09608644,0.05597623,0.00000000
-2.29014507,0.31695432,0.08274197,0.01680147,0.09327538,0.04662259,0.00013322,0.10055708,0.06205842,0.00000000
-2.28414207,0.33884212,0.08895801,0.01793893,0.10679216,0.05012830,0.00011112,0.10563039,0.06888792,0.00000000
-2.27813907,0.36283993,0.09585668,0.01920336,0.12269549,0.05384267,0.00009397,0.11125148,0.07652789,0.00000000
-2.27213607,0.38895913,0.10343010,0.02059631,0.14113246,0.05777134,0.00008131,0.11737221,0.08504716,0.00000000
-2.26613307,0.41723579,0.11167146,0.02212078,0.16224328,0.06192348,0.00007274,0.12395135,0.09451871,0.00000000
-2.26013007,0.44772733,0.12057359,0.02378106,0.18615465,0.06631137,0.00006794,0.13095433,0.10501761,0.00000000
-2.25412706,0.48050753,0.13012724,0.02558247,0.21297235,0.07094971,0.00006669,0.13835237,0.11661856,0.00000000
-2.24812406,0.51565978,0.14031916,0.02753091,0.24277373,0.07585474,0.00006883,0.14612132,0.12939304,0.00000000
-2.24212106,0.55326910,0.15113010,0.02963245,0.27560005,0.08104314,0.00007431,0.15424008,0.14340611,0.00000000
-2.23611806,0.59341305,0.16253292,0.03189277,0.31144910,0.08653069,0.00008312,0.16268900,0.15871290,0.00000000
-2.23011506,0.63615210,0.17449084,0.03431660,0.35026859,0.09233095,0.00009532,0.17144812,0.17535513,0.00000000
-2.22411206,0.68151987,0.18695617,0.03690709,0.39195034,0.09845372,0.00011104,0.18049563,0.19335739,0.00000000
-2.21810905,0.72951386,0.19986946,0.03966531,0.43632594,0.10490363,0.00013045,0.18980656,0.21272377,0.00000000
-2.21210605,0.78008692,0.21315936,0.04258964,0.48316398,0.11167872,0.00015374,0.19935185,0.23343465,0.00000000
-2.20610305,0.83314028,0.22674322,0.04567541,0.53216906,0.11876923,0.00018116,0.20909796,0.25544394,0.00000000
-2.20010005,0.88851827,0.24052844,0.04891448,0.58298305,0.12615650,0.00021293,0.21900706,0.27867697,0.00000000
-2.19409705,0.94600523,0.25441473,0.05229509,0.63518832,0.13381223,0.00024934,0.22903781,0.30302897,0.00000000
-2.18809405,1.00532487,0.26829710,0.05580167,0.68831331,0.14169803,0.00029062,0.23914677,0.32836452,0.00000000
-2.18209105,1.06614210,0.28206963,0.05941504,0.74184008,0.14976524,0.00033704,0.24929045,0.35451778,0.00000000
-2.17608804,1.12806749,0.29562980,0.06311250,0.79521385,0.15795523,0.00038884,0.25942770,0.38129375,0.00000000
-2.17008504,1.19066420,0.30888332,0.06686830,0.84785427,0.16620000,0.00044627,0.26952258,0.40847054,0.00000000
-2.16408204,1.25345711,0.32174914,0.07065412,0.89916785,0.17442320,0.00050957,0.27954736,0.43580259,0.00000000
-2.15807904,1.31594394,0.33416449,0.07443968,0.94856154,0.18254148,0.00057900,0.28948554,0.46302486,0.00000000
-2.15207604,1.37760793,0.34608979,0.07819352,0.99545663,0.19046615,0.00065484,0.29933465,0.48985786,0.00000000
