energy_ev,total_up,C_s_up,C_p_up,Fe_p_up,Fe_d_up,Ir_p_up,Ir_d_up,Se_s_up,Se_p_up
-2.93246623,1.77452653,0.00098337,0.01994845,0.25842923,1.16510829,0.06353550,0.59945231,0.00940920,0.03506058
-2.92646323,1.88316199,0.00105483,0.02100308,0.27236771,1.23624864,0.06801475,0.63845453,0.00982240,0.03721157
-2.92046023,1.99638623,0.00113375,0.02208155,0.28679222,1.31122438,0.07261433,0.67836614,0.01022980,0.03947375
-2.91445723,2.11255594,0.00121937,0.02316314,0.30145917,1.38900433,0.07728262,0.71858960,0.01062263,0.04181354
-2.90845423,2.22993964,0.00131082,0.02422755,0.31611937,1.46847866,0.08196730,0.75850700,0.01099249,0.04419749
-2.90245123,2.34675068,0.00140709,0.02525542,0.33052310,1.54847753,0.08661652,0.79749358,0.01133155,0.04659275
-2.89644822,2.46118301,0.00150703,0.02622884,0.34442528,1.62779219,0.09118012,0.83493195,0.01163278,0.04896764
-2.89044522,2.57144897,0.00160942,0.02713186,0.35759065,1.70519831,0.09561073,0.87022680,0.01189013,0.05129214
-2.88444222,2.67581816,0.00171292,0.02795086,0.36979886,1.77948107,0.09986493,0.90281927,0.01209865,0.05353834
-2.87843922,2.77265626,0.00181613,0.02867491,0.38084930,1.84946139,0.10390411,0.93220091,0.01225462,0.05568083
-2.87243622,2.86046279,0.00191762,0.02929600,0.39056550,1.91402267,0.10769529,0.95792642,0.01235557,0.05769701
-2.86643322,2.93790673,0.00201592,0.02980918,0.39879919,1.97213739,0.11121166,0.97962495,0.01240028,0.05956734
-2.86043022,3.00385891,0.00210954,0.03021256,0.40543364,2.02289271,0.11443296,0.99700951,0.01238876,0.06127548
-2.85442721,3.05742021,0.00219707,0.03050726,0.41038655,2.06551436,0.11734555,1.00988415,0.01232217,0.06280833
-2.84842421,3.09794474,0.00227711,0.03069718,0.41361207,2.09938808,0.11994232,1.01814872,0.01220271,0.06415606
-2.84242121,3.12505720,0.00234839,0.03078873,0.41510228,2.12407786,0.12222230,1.02180102,0.01203344,0.06531196
-2.83641821,3.13866395,0.00240972,0.03079044,0.41488784,2.13934033,0.12419014,1.02093630,0.01181819,0.06627233
-2.83041521,3.13895728,0.00246008,0.03071257,0.41303787,2.14513470,0.12585539,1.01574414,0.01156134,0.06703632
-2.82441221,3.12641280,0.00249861,0.03056662,0.40965919,2.14162791,0.12723165,1.00650284,0.01126770,0.06760565
-2.81840920,3.10177991,0.00252462,0.03036485,0.40489475,2.12919454,0.12833571,0.99357154,0.01094230,0.06798445
-2.81240620,3.06606554,0.00253767,0.03011985,0.39892146,2.10841150,0.12918652,0.97738029,0.01059024,0.06817904
-2.80640320,3.02051160,0.00253748,0.02984409,0.39194724,2.08004729,0.12980439,0.95841847,0.01021661,0.06819768
-2.80040020,2.96656663,0.00252404,0.02954958,0.38420753,2.04504620,0.13021008,0.93722189,0.00982634,0.06805046
-2.79439720,2.90585240,0.00249755,0.02924756,0.37596119,2.00450763,0.13042412,0.91435901,0.00942411,0.06774910
-2.78839420,2.84012632,0.00245841,0.02894833,0.36748582,1.95966098,0.13046623,0.89041668,0.00901428,0.06730685
-2.78239120,2.77124043,0.00240725,0.02866113,0.35907261,1.91183693,0.13035487,0.86598575,0.00860089,0.06673836
-2.77638819,2.70109816,0.00234488,0.02839415,0.35102069,1.86243541,0.13010701,0.84164703,0.00818761,0.06605960
-2.77038519,2.63160968,0.00227227,0.02815460,0.34363112,1.81289150,0.12973805,0.81795788,0.00777774,0.06528775
-2.76438219,2.56464706,0.00219053,0.02794890,0.33720052,1.76463980,0.12926183,0.79543982,0.00737424,0.06444107
-2.75837919,2.50200013,0.00210091,0.02778287,0.33201448,1.71907828,0.12869080,0.77456738,0.00697974,0.06353874
-2.75237619,2.44533411,0.00200471,0.02766203,0.32834079,1.67753259,0.12803621,0.75575845,0.00659660,0.06260064
-2.74637319,2.39615003,0.00190328,0.02759187,0.32642267,1.64122171,0.12730842,0.73936629,0.00622691,0.06164712
-2.74037019,2.35574876,0.00179800,0.02757810,0.32647212,1.61122586,0.12651705,0.72567336,0.00587255,0.06069862
-2.73436718,2.32519971,0.00169023,0.02762691,0.32866348,1.58845760,0.12567124,0.71488707,0.00553523,0.05977531
-2.72836418,2.30531476,0.00158130,0.02774512,0.33312759,1.57363692,0.12477970,0.70713741,0.00521648,0.05889661
-2.72236118,2.29662844,0.00147244,0.02794030,0.33994648,1.56727113,0.12385074,0.70247657,0.00491770,0.05808071
-2.71635818,2.29938474,0.00136483,0.02822071,0.34914906,1.56964017,0.12289212,0.70088041,0.00464016,0.05734401
-2.71035518,2.31353126,0.00125951,0.02859526,0.36070788,1.58078805,0.12191087,0.70225179,0.00438499,0.05670061
-2.70435218,2.33872094,0.00115744,0.02907324,0.37453721,1.60052075,0.12091294,0.70642557,0.00415317,0.05616178
-2.69834917,2.37432168,0.00105941,0.02966400,0.39049267,1.62841084,0.11990286,0.71317519,0.00394554,0.05573554
-2.69234617,2.41943381,0.00096612,0.03037656,0.40837250,1.66380910,0.11888331,0.72222053,0.00376276,0.05542626
-2.68634317,2.47291522,0.00087812,0.03121906,0.42792065,1.70586280,0.11785475,0.73323703,0.00360526,0.05523443
-2.68034017,2.53341370,0.00079583,0.03219825,0.44883169,1.75354052,0.11681513,0.74586560,0.00347328,0.05515655
-2.67433717,2.59940571,0.00071956,0.03331891,0.47075756,1.80566279,0.11575969,0.75972326,0.00336678,0.05518523
-2.66833417,2.66924074,0.00064952,0.03458324,0.49331597,1.86093783,0.11468086,0.77441400,0.00328543,0.05530938
-2.66233117,2.74118992,0.00058582,0.03599035,0.51610032,1.91800129,0.11356844,0.78953981,0.00322865,0.05551469
-2.65632816,2.81349748,0.00052849,0.03753579,0.53869089,1.97545885,0.11240988,0.80471136,0.00319551,0.05578415
-2.65032516,2.88443350,0.00047750,0.03921117,0.56066688,2.03193013,0.11119081,0.81955823,0.00318481,0.05609889
-2.64432216,2.95234614,0.00043277,0.04100396,0.58161887,2.08609252,0.10989567,0.83373823,0.00319506,0.05643900
-2.63831916,3.01571157,0.00039420,0.04289738,0.60116133,2.13672323,0.10850863,0.84694582,0.00322450,0.05678455
-2.63231616,3.07317998,0.00036165,0.04487050,0.61894459,2.18273817,0.10701443,0.85891913,0.00327114,0.05711661
-2.62631316,3.12361587,0.00033500,0.04689854,0.63466582,2.22322594,0.10539948,0.86944572,0.00333283,0.05741831
-2.62031016,3.16613128,0.00031413,0.04895330,0.64807861,2.25747586,0.10365283,0.87836681,0.00340728,0.05767586
-2.61430715,3.20011075,0.00029897,0.05100379,0.65900061,2.28499883,0.10176716,0.88557989,0.00349219,0.05787950
-2.60830415,3.22522715,0.00028946,0.05301708,0.66731903,2.30554027,0.09973965,0.89103989,0.00358529,0.05802430
-2.60230115,3.24144792,0.00028559,0.05495916,0.67299369,2.31908471,0.09757277,0.89475878,0.00368444,0.05811079
-2.59629815,3.24903157,0.00028742,0.05679603,0.67605747,2.32585185,0.09527475,0.89680377,0.00378773,0.05814549
-2.59029515,3.24851480,0.00029507,0.05849476,0.67661426,2.32628453,0.09286003,0.89729424,0.00389358,0.05814107
-2.58429215,3.24069082,0.00030870,0.06002464,0.67483440,2.32102902,0.09034932,0.89639750,0.00400081,0.05811644
-2.57828914,3.22658003,0.00032858,0.06135824,0.67094782,2.31090873,0.08776955,0.89432363,0.00410876,0.05809648
-2.57228614,3.20739413,0.00035503,0.06247244,0.66523535,2.29689246,0.08515355,0.89131949,0.00421731,0.05811163
-2.56628314,3.18449540,0.00038845,0.06334933,0.65801841,2.28005864,0.08253955,0.88766220,0.00432700,0.05819722
-2.56028014,3.15935257,0.00042933,0.06397693,0.64964770,2.26155700,0.07997051,0.88365218,0.00443902,0.05839261
-2.55427714,3.13349517,0.00047822,0.06434971,0.64049124,2.24256938,0.07749336,0.87960596,0.00455526,0.05874023
-2.54827414,3.10846790,0.00053578,0.06446894,0.63092236,2.22427104,0.07515806,0.87584906,0.00467828,0.05928440
-2.54227114,3.08578662,0.00060271,0.06434273,0.62130807,2.20779409,0.07301663,0.87270887,0.00481129,0.06007014
-2.53626813,3.06689741,0.00067983,0.06398586,0.61199825,2.19419414,0.07112220,0.87050793,0.00495807,0.06114190
-2.53026513,3.05313980,0.00076799,0.06341938,0.60331601,2.18442131,0.06952795,0.86955753,0.00512291,0.06254225
-2.52426213,3.04571521,0.00086814,0.06266993,0.59554957,2.17929628,0.06828619,0.87015189,0.00531047,0.06431067
-2.51825913,3.04566104,0.00098126,0.06176896,0.58894576,2.17949201,0.06744734,0.87256295,0.00552565,0.06648231
-2.51225613,3.05383097,0.00110838,0.06075168,0.58370542,2.18552118,0.06705901,0.87703579,0.00577345,0.06908692
-2.50625313,3.07088136,0.00125054,0.05965596,0.57998046,2.19772935,0.06716518,0.88378474,0.00605879,0.07214786
-2.50025013,3.09726357,0.00140878,0.05852115,0.57787285,2.21629359,0.06780526,0.89299020,0.00638632,0.07568123
-2.49424712,3.13322180,0.00158410,0.05738685,0.57743510,2.24122593,0.06901337,0.90479609,0.00676026,0.07969521
-2.48824412,3.17879579,0.00177742,0.05629170,0.57867221,2.27238110,0.07081748,0.91930790,0.00718425,0.08418955
-2.48224112,3.23382765,0.00198953,0.05527229,0.58154485,2.30946762,0.07323865,0.93659124,0.00766113,0.08915521
-2.47623812,3.29797202,0.00222103,0.05436211,0.58597348,2.35206164,0.07629031,0.95667077,0.00819285,0.09457424
-2.47023512,3.37070878,0.00247232,0.05359067,0.59184314,2.39962250,0.07997750,0.97952959,0.00878031,0.10041977
-2.46423212,3.45135754,0.00274345,0.05298279,0.59900876,2.45150939,0.08429623,1.00510870,0.00942330,0.10665632
-2.45822911,3.53909329,0.00303415,0.05255807,0.60730059,2.50699851,0.08923279,1.03330677,0.01012043,0.11324010
-2.45222611,3.63296270,0.00334369,0.05233051,0.61652987,2.56530007,0.09476325,1.06398010,0.01086911,0.12011969
-2.44622311,3.73190082,0.00367089,0.05230844,0.62649422,2.62557491,0.10085302,1.09694264,0.01166556,0.12723676
-2.44022011,3.83474798,0.00401400,0.05249447,0.63698299,2.68695050,0.10745661,1.13196640,0.01250482,0.13452699
-2.43421711,3.94026693,0.00437074,0.05288576,0.64778231,2.74853617,0.11451753,1.16878220,0.01338090,0.14192114
-2.42821411,4.04716040,0.00473822,0.05347433,0.65867987,2.80943778,0.12196854,1.20708089,0.01428684,0.14934630
-2.42221111,4.15408930,0.00511296,0.05424763,0.66946946,2.86877178,0.12973209,1.24651532,0.01521484,0.15672721
-2.41620810,4.25969199,0.00549090,0.05518910,0.67995525,2.92567904,0.13772114,1.28670324,0.01615645,0.16398768
-2.41020510,4.36260463,0.00586750,0.05627888,0.68995575,2.97933842,0.14584034,1.32723127,0.01710273,0.17105219
-2.40420210,4.46148316,0.00623772,0.05749454,0.69930767,3.02898037,0.15398752,1.36766010,0.01804440,0.17784737
-2.39819910,4.55502664,0.00659622,0.05881186,0.70786941,3.07390050,0.16205555,1.40753110,0.01897206,0.18430367
-2.39219610,4.64200197,0.00693740,0.06020563,0.71552424,3.11347309,0.16993453,1.44637428,0.01987639,0.19035689
-2.38619310,4.72126954,0.00725558,0.06165034,0.72218317,3.14716429,0.17751423,1.48371757,0.02074826,0.19594970
-2.38019010,4.79180929,0.00754518,0.06312092,0.72778725,3.17454468,0.18468674,1.51909730,0.02157896,0.20103302
-2.37418709,4.85274620,0.00780084,0.06459337,0.73230929,3.19530065,0.19134919,1.55206954,0.02236031,0.20556726
-2.36818409,4.90337423,0.00801762,0.06604526,0.73575476,3.20924410,0.19740658,1.58222191,0.02308483,0.20952336
-2.36218109,4.94317761,0.00819120,0.06745619,0.73816182,3.21631961,0.20277437,1.60918557,0.02374581,0.21288352
-2.35617809,4.97184800,0.00831796,0.06880809,0.73960021,3.21660862,0.20738099,1.63264659,0.02433744,0.21564173
-2.35017509,4.98929667,0.00839519,0.07008544,0.74016903,3.21032982,0.21116988,1.65235647,0.02485485,0.21780387
-2.34417209,4.99566018,0.00842117,0.07127533,0.73999323,3.19783534,0.21410119,1.66814096,0.02529419,0.21938757
-2.33816908,4.99129912,0.00839526,0.07236739,0.73921890,3.17960227,0.21615295,1.67990691,0.02565264,0.22042165
-2.33216608,4.97678905,0.00831793,0.07335370,0.73800737,3.15621947,0.21732154,1.68764665,0.02592843,0.22094525
-2.32616308,4.95290365,0.00819077,0.07422847,0.73652834,3.12836973,0.21762168,1.69143951,0.02612081,0.22100661
-2.32016008,4.92059029,0.00801647,0.07498776,0.73495212,3.09680775,0.21708568,1.69145043,0.02623005,0.22066162
-2.31415708,4.88093879,0.00779873,0.07562909,0.73344158,3.06233447,0.21576210,1.68792565,0.02625737,0.21997213
-2.30815408,4.83514452,0.00754218,0.07615106,0.73214383,3.02576900,0.21371387,1.68118549,0.02620491,0.21900403
-2.30215108,4.78446741,0.00725218,0.07655290,0.73118235,2.98791898,0.21101590,1.67161467,0.02607561,0.21782540
-2.29614807,4.73018869,0.00693473,0.07683418,0.73064981,2.94955095,0.20775239,1.65965062,0.02587317,0.21650451
-2.29014507,4.67356759,0.00659627,0.07699444,0.73060218,2.91136220,0.20401388,1.64577023,0.02560195,0.21510800
-2.28414207,4.61579993,0.00624345,0.07703303,0.73105436,2.87395539,0.19989418,1.63047578,0.02526685,0.21369920
-2.27813907,4.55798100,0.00588299,0.07694897,0.73197784,2.83781744,0.19548743,1.61428066,0.02487326,0.21233668
-2.27213607,4.50107429,0.00552149,0.07674094,0.73330054,2.80330384,0.19088527,1.59769561,0.02442690,0.21107309
-2.26613307,4.44588798,0.00516522,0.07640747,0.73490896,2.77062938,0.18617441,1.58121594,0.02393376,0.20995443
-2.26013007,4.39306007,0.00482003,0.07594714,0.73665270,2.73986582,0.18143454,1.56531043,0.02340004,0.20901956
-2.25412706,4.34305296,0.00449119,0.07535896,0.73835121,2.71094684,0.17673679,1.55041207,0.02283200,0.20830015
-2.24812406,4.29615741,0.00418326,0.07464279,0.73980241,2.68367999,0.17214269,1.53691109,0.02223597,0.20782103
-2.24212106,4.25250540,0.00390010,0.07379990,0.74079295,2.65776514,0.16770367,1.52515015,0.02161824,0.20760072
-2.23611806,4.21209084,0.00364477,0.07283342,0.74110937,2.63281847,0.16346112,1.51542171,0.02098504,0.20765237
-2.23011506,4.17479649,0.00341952,0.07174889,0.74054982,2.60840063,0.15944689,1.50796738,0.02034252,0.20798473
-2.22411206,4.14042526,0.00322584,0.07055469,0.73893550,2.58404756,0.15568417,1.50297881,0.01969671,0.20860332
-2.21810905,4.10873361,0.00306446,0.06926238,0.73612130,2.55930231,0.15218868,1.50059977,0.01905352,0.20951153
-2.21210605,4.07946480,0.00293545,0.06788692,0.73200492,2.53374589,0.14897007,1.50092894,0.01841873,0.21071168
-2.20610305,4.05237976,0.00283823,0.06644668,0.72653402,2.50702562,0.14603334,1.50402288,0.01779796,0.21220583
-2.20010005,4.02728338,0.00277172,0.06496333,0.71971092,2.47887916,0.14338027,1.50989884,0.01719669,0.21399639
-2.19409705,4.00404470,0.00273437,0.06346146,0.71159444,2.44915302,0.14101068,1.51853699,0.01662024,0.21608639
-2.18809405,3.98260947,0.00272428,0.06196808,0.70229893,2.41781438,0.13892351,1.52988177,0.01607371,0.21847939
-2.18209105,3.96300454,0.00273926,0.06051186,0.69199032,2.38495568,0.13711754,1.54384238,0.01556195,0.22117902
-2.17608804,3.94533363,0.00277693,0.05912229,0.68087940,2.35079166,0.13559189,1.56029215,0.01508953,0.22418815
-2.17008504,3.92976503,0.00283477,0.05782866,0.66921278,2.31564904,0.13434611,1.57906723,0.01466062,0.22750778
-2.16408204,3.91651207,0.00291018,0.05665901,0.65726178,2.27994961,0.13337996,1.59996458,0.01427894,0.23113561
-2.15807904,3.90580784,0.00300053,0.05563902,0.64531012,2.24418750,0.13269294,1.62273982,0.01394768,0.23506447
-2.15207604,3.89787586,0.00310318,0.05479096,0.63364079,2.20890222,0.13228354,1.64710524,0.01366934,0.23928074
-2.14607304,3.89289899,0.00321552,0.05413273,0.62252290,2.17464881,0.13214840,1.67272857,0.01344571,0.24376267
-2.14007004,3.89098866,0.00333497,0.05367700,0.61219936,2.14196702,0.13228130,1.69923287,0.01327772,0.24847907
-2.13406703,3.89215682,0.00345902,0.05343058,0.60287570,2.11135118,0.13267227,1.72619817,0.01316542,0.25338815
-2.12806403,3.89629268,0.00358517,0.05339401,0.59471092,2.08322248,0.13330675,1.75316503,0.01310787,0.25843690
-2.12206103,3.90314617,0.00371100,0.05356135,0.58781070,2.05790538,0.13416489,1.77964052,0.01310319,0.26356089
-2.11605803,3.91231957,0.00383414,0.05392027,0.58222321,2.03560934,0.13522120,1.80510661,0.01314853,0.26868476
-2.11005503,3.92326842,0.00395226,0.05445244,0.57793790,2.01641703,0.13644440,1.82903106,0.01324014,0.27372330
-2.10405203,3.93531197,0.00406311,0.05513408,0.57488714,2.00027956,0.13779771,1.85088062,0.01337350,0.27858324
-2.09804902,3.94765334,0.00416453,0.05593686,0.57295059,1.98701918,0.13923933,1.87013614,0.01354342,0.28316567
-2.09204602,3.95940839,0.00425448,0.05682886,0.57196213,1.97633913,0.14072349,1.88630912,0.01374428,0.28736900
-2.08604302,3.96964220,0.00433105,0.05777578,0.57171882,1.96784017,0.14220153,1.89895917,0.01397022,0.29109244
-2.08004002,3.97741128,0.00439251,0.05874223,0.57199145,1.96104286,0.14362348,1.90771132,0.01421541,0.29423980
-2.07403702,3.98180935,0.00443736,0.05969299,0.57253612,1.95541434,0.14493964,1.91227269,0.01447434,0.29672342
-2.06803402,3.98201429,0.00446438,0.06059433,0.57310619,1.95039799,0.14610241,1.91244734,0.01474208,0.29846816
-2.06203102,3.97733355,0.00447264,0.06141522,0.57346397,1.94544457,0.14706796,1.90814863,0.01501457,0.29941506
-2.05602801,3.96724539,0.00446157,0.06212839,0.57339171,1.94004279,0.14779802,1.89940827,0.01528890,0.29952468
-2.05002501,3.95143372,0.00443100,0.06271127,0.57270108,1.93374780,0.14826133,1.88638128,0.01556351,0.29877974
-2.04402201,3.92981416,0.00438114,0.06314660,0.57124102,1.92620603,0.14843497,1.86934656,0.01583840,0.29718707
-2.03801901,3.90254975,0.00431263,0.06342298,0.56890332,1.91717482,0.14830524,1.84870257,0.01611525,0.29477861
-2.03201601,3.87005514,0.00422652,0.06353497,0.56562605,1.90653604,0.14786834,1.82495826,0.01639746,0.29161139
-2.02601301,3.83298872,0.00412426,0.06348305,0.56139442,1.89430263,0.14713049,1.79871928,0.01669019,0.28776654
-2.02001001,3.79223283,0.00400764,0.06327336,0.55623939,1.88061807,0.14610773,1.77067000,0.01700020,0.28334726
-2.01400700,3.74886273,0.00387880,0.06291706,0.55023411,1.86574854,0.14482527,1.74155199,0.01733576,0.27847577
-2.00800400,3.70410575,0.00374007,0.06242969,0.54348846,1.85006836,0.14331655,1.71213983,0.01770632,0.27328958
-2.00200100,3.65929255,0.00359401,0.06183024,0.53614206,1.83403945,0.14162183,1.68321523,0.01812227,0.26793687
-1.99599800,3.61580274,0.00344324,0.06114018,0.52835627,1.81818603,0.13978671,1.65554063,0.01859453,0.26257159
-1.98999500,3.57500746,0.00329039,0.06038241,0.52030560,1.80306567,0.13786030,1.62983348,0.01913414,0.25734816
-1.98399200,3.53821167,0.00313803,0.05958021,0.51216895,1.78923857,0.13589337,1.60674217,0.01975176,0.25241617
-1.97798899,3.50659892,0.00298856,0.05875619,0.50412124,1.77723628,0.13393649,1.58682484,0.02045727,0.24791534
-1.97198599,3.48118108,0.00284417,0.05793145,0.49632580,1.76753173,0.13203818,1.57053183,0.02125922,0.24397076
-1.96598299,3.46275528,0.00270672,0.05712465,0.48892784,1.76051194,0.13024326,1.55819250,0.02216439,0.24068888
-1.95997999,3.45187004,0.00257778,0.05635147,0.48204928,1.75645472,0.12859135,1.55000694,0.02317739,0.23815415
-1.95397699,3.44880184,0.00245851,0.05562400,0.47578511,1.75551052,0.12711569,1.54604269,0.02430022,0.23642663
-1.94797399,3.45354290,0.00234967,0.05495051,0.47020128,1.75769018,0.12584214,1.54623646,0.02553201,0.23554047
-1.94197099,3.46580062,0.00225167,0.05433528,0.46533420,1.76285913,0.12478864,1.55040057,0.02686879,0.23550345
-1.93596798,3.48500809,0.00216448,0.05377863,0.46119159,1.77073811,0.12396490,1.55823367,0.02830330,0.23629744
-1.92996498,3.51034510,0.00208777,0.05327714,0.45775464,1.78091045,0.12337243,1.56933484,0.02982501,0.23787973
-1.92396198,3.54076823,0.00202087,0.05282397,0.45498108,1.79283529,0.12300485,1.58322049,0.03142016,0.24018521
-1.91795898,3.57504838,0.00196286,0.05240932,0.45280899,1.80586605,0.12284848,1.59934304,0.03307195,0.24312917
-1.91195598,3.61181401,0.00191262,0.05202097,0.45116101,1.81927335,0.12288319,1.61711036,0.03476082,0.24661060
-1.90595298,3.64959783,0.00186888,0.05164490,0.44994866,1.83227109,0.12308329,1.63590531,0.03646484,0.25051588
-1.89994997,3.68688510,0.00183030,0.05126591,0.44907650,1.84404461,0.12341868,1.65510430,0.03816017,0.25472263
-1.89394697,3.72216129,0.00179553,0.05086828,0.44844589,1.85377959,0.12385601,1.67409435,0.03982166,0.25910350
-1.88794397,3.75395749,0.00176322,0.05043636,0.44795830,1.86069054,0.12435981,1.69228796,0.04142341,0.26352995
-1.88194097,3.78089179,0.00173215,0.04995519,0.44751783,1.86404763,0.12489365,1.70913556,0.04293944,0.26787565
-1.87593797,3.80170541,0.00170120,0.04941101,0.44703315,1.86320079,0.12542120,1.72413518,0.04434439,0.27201962
-1.86993497,3.81529255,0.00166941,0.04879171,0.44641864,1.85760035,0.12590718,1.73683943,0.04561413,0.27584880
-1.86393197,3.82072337,0.00163598,0.04808719,0.44559495,1.84681338,0.12631816,1.74685977,0.04672642,0.27926024
-1.85792896,3.81725990,0.00160033,0.04728965,0.44448908,1.83053529,0.12662323,1.75386859,0.04766153,0.28216271
-1.85192596,3.80436488,0.00156204,0.04639374,0.44303401,1.80859660,0.12679456,1.75759914,0.04840266,0.28447785
-1.84592296,3.78170392,0.00152087,0.04539667,0.44116814,1.78096464,0.12680769,1.75784405,0.04893646,0.28614084
-1.83991996,3.74914169,0.00147676,0.04429822,0.43883466,1.74774061,0.12664181,1.75445262,0.04925328,0.28710060
-1.83391696,3.70673283,0.00142978,0.04310061,0.43598105,1.70915218,0.12627984,1.74732760,0.04934740,0.28731972
-1.82791396,3.65470865,0.00138013,0.04180839,0.43255876,1.66554238,0.12570846,1.73642168,0.04921710,0.28677402
-1.82191096,3.59346046,0.00132811,0.04042817,0.42852317,1.61735527,0.12491801,1.72173405,0.04886467,0.28545190
-1.81590795,3.52352070,0.00127408,0.03896838,0.42383394,1.56511927,0.12390238,1.70330742,0.04829622,0.28335361
-1.80990495,3.44554256,0.00121845,0.03743895,0.41845574,1.50942883,0.12265889,1.68122539,0.04752148,0.28049030
-1.80390195,3.36027913,0.00116165,0.03585097,0.41235928,1.45092528,0.12118810,1.65561042,0.04655343,0.27688311
-1.79789895,3.26856257,0.00110412,0.03421639,0.40552260,1.39027768,0.11949366,1.62662220,0.04540792,0.27256221
-1.79189595,3.17128397,0.00104627,0.03254763,0.39793251,1.32816412,0.11758217,1.59445633,0.04410318,0.26756585
-1.78589295,3.06937415,0.00098851,0.03085729,0.38958603,1.26525440,0.11546307,1.55934299,0.04265933,0.26193937
-1.77988994,2.96378577,0.00093119,0.02915786,0.38049181,1.20219426,0.11314849,1.52154549,0.04109784,0.25573431
-1.77388694,2.85547681,0.00087463,0.02746143,0.37067117,1.13959173,0.11065316,1.48135831,0.03944099,0.24900742
-1.76788394,2.74539538,0.00081911,0.02577948,0.36015885,1.07800581,0.10799431,1.43910445,0.03771136,0.24181972
-1.76188094,2.63446609,0.00076487,0.02412272,0.34900331,1.01793765,0.10519150,1.39513202,0.03593131,0.23423548
-1.75587794,2.52357777,0.00071212,0.02250091,0.33726643,0.95982422,0.10226652,1.34980972,0.03412253,0.22632123
-1.74987494,2.41357257,0.00066103,0.02092274,0.32502276,0.90403457,0.09924318,1.30352155,0.03230561,0.21814468
-1.74387194,2.30523657,0.00061174,0.01939584,0.31235810,0.85086842,0.09614711,1.25666055,0.03049971,0.20977363
-1.73786893,2.19929188,0.00056440,0.01792666,0.29936771,0.80055703,0.09300554,1.20962192,0.02872221,0.20127492
-1.73186593,2.09639039,0.00051910,0.01652056,0.28615403,0.75326615,0.08984700,1.16279581,0.02698852,0.19271332
-1.72586293,1.99710934,0.00047596,0.01518174,0.27282419,0.70910066,0.08670105,1.11656000,0.02531188,0.18415059
-1.71985993,1.90194876,0.00043508,0.01391337,0.25948730,0.66811086,0.08359799,1.07127296,0.02370328,0.17564452
-1.71385693,1.81133108,0.00039656,0.01271760,0.24625175,0.63029986,0.08056855,1.02726750,0.02217142,0.16724820
-1.70785393,1.72560281,0.00036049,0.01159565,0.23322267,0.59563202,0.07764361,0.98484557,0.02072272,0.15900944
-1.70185093,1.64503838,0.00032699,0.01054793,0.22049958,0.56404189,0.07485395,0.94427417,0.01936146,0.15097040
-1.69584792,1.56984606,0.00029615,0.00957404,0.20817443,0.53544357,0.07222999,0.90578288,0.01808988,0.14316737
-1.68984492,1.50017564,0.00026810,0.00867296,0.19633006,0.50973989,0.06980161,0.86956278,0.01690838,0.13563093
-1.68384192,1.43612753,0.00024293,0.00784310,0.18503913,0.48683132,0.06759795,0.83576704,0.01581580,0.12838616
-1.67783892,1.37776298,0.00022077,0.00708236,0.17436351,0.46662417,0.06564724,0.80451267,0.01480963,0.12145318
-1.67183592,1.32511451,0.00020174,0.00638829,0.16435414,0.44903780,0.06397661,0.77588362,0.01388635,0.11484776
-1.66583292,1.27819631,0.00018596,0.00575815,0.15505131,0.43401058,0.06261195,0.74993456,0.01304166,0.10858206
-1.65982991,1.23701369,0.00017355,0.00518897,0.14648522,0.42150431,0.06157765,0.72669518,0.01227086,0.10266546
-1.65382691,1.20157106,0.00016463,0.00467767,0.13867678,0.41150699,0.06089639,0.70617458,0.01156905,0.09710533
-1.64782391,1.17187794,0.00015933,0.00422110,0.13163858,0.40403375,0.06058875,0.68836543,0.01093146,0.09190780
-1.64182091,1.14795237,0.00015776,0.00381614,0.12537586,0.39912584,0.06067289,0.67324747,0.01035360,0.08707835
-1.63581791,1.12982175,0.00016003,0.00345973,0.11988746,0.39684783,0.06116407,0.66079029,0.00983151,0.08262233
-1.62981491,1.11752075,0.00016624,0.00314893,0.11516666,0.39728298,0.06207411,0.65095506,0.00936186,0.07854523
-1.62381191,1.11108644,0.00017646,0.00288097,0.11120180,0.40052705,0.06341085,0.64369524,0.00894206,0.07485279
-1.61780890,1.11055111,0.00019078,0.00265325,0.10797679,0.40668080,0.06517758,0.63895631,0.00857026,0.07155092
-1.61180590,1.11593299,0.00020923,0.00246342,0.10547135,0.41584147,0.06737242,0.63667469,0.00824539,0.06864541
-1.60580290,1.12722576,0.00023183,0.00230931,0.10366112,0.42809377,0.06998783,0.63677593,0.00796703,0.06614157
-1.59979990,1.14438742,0.00025856,0.00218900,0.10251762,0.44350066,0.07301013,0.63917269,0.00773541,0.06404366
-1.59379690,1.16732939,0.00028936,0.00210079,0.10200814,0.46209454,0.07641919,0.64376261,0.00755119,0.06235434
-1.58779390,1.19590671,0.00032415,0.00204318,0.10209557,0.48386921,0.08018832,0.65042648,0.00741538,0.06107407
-1.58179090,1.22991007,0.00036280,0.00201490,0.10273836,0.50877314,0.08428425,0.65902709,0.00732914,0.06020057
-1.57578789,1.26906038,0.00040514,0.00201485,0.10389049,0.53670436,0.08866747,0.66940881,0.00729366,0.05972835
-1.56978489,1.31300640,0.00045098,0.00204209,0.10550170,0.56750735,0.09329274,0.68139833,0.00730996,0.05964837
