energy_ev,total_up,total_down,Mg_p_up,Mg_p_down,Mg_d_up,Mg_d_down,Mn_p_up,Mn_p_down,Mn_d_up,Mn_d_down,N_s_up,N_s_down,N_p_up,N_p_down,Te_p_up,Te_p_down,Te_d_up,Te_d_down
-1.03551776,1.82268650,-0.19128106,0.35972274,-0.08520007,0.00000000,-0.00000000,0.27569111,-0.05275934,1.33875746,-0.11892059,0.00172170,-0.00020275,0.09150784,-0.00925393,0.11565713,-0.04556167,0.00000000,-0.00000000
-1.02951476,1.91275778,-0.16965601,0.37415962,-0.08096540,0.00000000,-0.00000000,0.28448022,-0.04861769,1.40208483,-0.10482230,0.00195791,-0.00018362,0.09674270,-0.00763912,0.12042916,-0.03853866,0.00000000,-0.00000000
-1.02351176,2.00535267,-0.15262913,0.38877079,-0.07851252,0.00000000,-0.00000000,0.29415015,-0.04572273,1.46676911,-0.09352963,0.00221514,-0.00017136,0.10213449,-0.00627772,0.12593150,-0.03281073,0.00000000,-0.00000000
-1.01750875,2.09952383,-0.13974306,0.40353509,-0.07767960,0.00000000,-0.00000000,0.30455131,-0.04394949,1.53216575,-0.08477279,0.00249366,-0.00016480,0.10758236,-0.00514280,0.13206014,-0.02822593,0.00000000,-0.00000000
-1.01150575,2.19425163,-0.13054939,0.41842629,-0.07829967,0.00000000,-0.00000000,0.31551843,-0.04317341,1.59758386,-0.07828420,0.00279365,-0.00016296,0.11297968,-0.00420926,0.13870469,-0.02464236,0.00000000,-0.00000000
-1.00550275,2.28847250,-0.12461487,0.43341415,-0.08020148,0.00000000,-0.00000000,0.32687487,-0.04327164,1.66230695,-0.07380304,0.00311522,-0.00016498,0.11821664,-0.00345430,0.14575116,-0.02192970,0.00000000,-0.00000000
-0.99949975,2.38111111,-0.12152634,0.44846605,-0.08321036,0.00000000,-0.00000000,0.33843764,-0.04412414,1.72561623,-0.07107902,0.00345841,-0.00017012,0.12318314,-0.00285778,0.15308491,-0.01997020,0.00000000,-0.00000000
-0.99349675,2.47111515,-0.12089461,0.46354901,-0.08714923,0.00000000,-0.00000000,0.35002268,-0.04561450,1.78681556,-0.06987525,0.00382326,-0.00017772,0.12777185,-0.00240240,0.16059357,-0.01865919,0.00000000,-0.00000000
-0.98749375,2.55749096,-0.12235740,0.47863207,-0.09183963,0.00000000,-0.00000000,0.36145054,-0.04763073,1.84525660,-0.06997053,0.00420981,-0.00018721,0.13188125,-0.00207391,0.16817002,-0.01790532,0.00000000,-0.00000000
-0.98149075,2.63933821,-0.12558174,0.49368864,-0.09710308,0.00000000,-0.00000000,0.37255192,-0.05006587,1.90036307,-0.07116108,0.00461813,-0.00019806,0.13541873,-0.00186117,0.17571510,-0.01763052,0.00000000,-0.00000000
-0.97548774,2.71588197,-0.13026591,0.50869871,-0.10276261,0.00000000,-0.00000000,0.38317300,-0.05281881,1.95165265,-0.07326193,0.00504836,-0.00020979,0.13830332,-0.00175619,0.18314014,-0.01776980,0.00000000,-0.00000000
-0.96948474,2.78650015,-0.13614113,0.52365058,-0.10864469,0.00000000,-0.00000000,0.39318034,-0.05579506,1.99875531,-0.07610795,0.00550072,-0.00022194,0.14046827,-0.00175405,0.19036902,-0.01827091,0.00000000,-0.00000000
-0.96348174,2.85074482,-0.14297300,0.53854200,-0.11458135,0.00000000,-0.00000000,0.40246489,-0.05890770,2.04142692,-0.07955481,0.00597550,-0.00023410,0.14186301,-0.00185287,0.19733981,-0.01909395,0.00000000,-0.00000000
-0.95747874,2.90835617,-0.15056295,0.55338037,-0.12041266,0.00000000,-0.00000000,0.41094513,-0.06207840,2.07955739,-0.08347960,0.00647305,-0.00024591,0.14245476,-0.00205369,0.20400577,-0.02021093,0.00000000,-0.00000000
-0.95147574,2.95926794,-0.15874937,0.56818202,-0.12598926,0.00000000,-0.00000000,0.41856899,-0.06523854,2.11317258,-0.08778148,0.00699376,-0.00025700,0.14222938,-0.00236025,0.21033572,-0.02160532,0.00000000,-0.00000000
-0.94547274,3.00360428,-0.16740864,0.58297044,-0.13117512,0.00000000,-0.00000000,0.42531451,-0.06833039,2.14242995,-0.09238202,0.00753800,-0.00026706,0.14119171,-0.00277887,0.21631372,-0.02327151,0.00000000,-0.00000000
-0.93946973,3.04166762,-0.17645574,0.59777346,-0.13585014,0.00000000,-0.00000000,0.43118914,-0.07130827,2.16760799,-0.09722542,0.00810605,-0.00027582,0.13936518,-0.00331814,0.22193809,-0.02521431,0.00000000,-0.00000000
-0.93346673,3.07391852,-0.18584435,0.61261955,-0.13991265,0.00000000,-0.00000000,0.43622774,-0.07413955,2.18908996,-0.10227830,0.00869804,-0.00028304,0.13679086,-0.00398862,0.22721973,-0.02744825,0.00000000,-0.00000000
-0.92746373,3.10094841,-0.19556627,0.62753334,-0.14328160,0.00000000,-0.00000000,0.44048931,-0.07680560,2.20734284,-0.10752927,0.00931382,-0.00028852,0.13352589,-0.00480255,0.23217988,-0.02999686,0.00000000,-0.00000000
-0.92146073,3.12344661,-0.20564997,0.64253075,-0.14589826,0.00000000,-0.00000000,0.44405271,-0.07930234,2.22289257,-0.11298795,0.00995286,-0.00029211,0.12964143,-0.00577339,0.23684748,-0.03289173,0.00000000,-0.00000000
-0.91545773,3.14216370,-0.21615817,0.65761389,-0.14772740,0.00000000,-0.00000000,0.44701152,-0.08164055,2.23629701,-0.11868344,0.01061415,-0.00029372,0.12522029,-0.00691537,0.24125612,-0.03617145,0.00000000,-0.00000000
-0.90945473,3.15787308,-0.22718430,0.67276620,-0.14875779,0.00000000,-0.00000000,0.44946832,-0.08384571,2.24811804,-0.12466229,0.01129608,-0.00029330,0.12035421,-0.00824297,0.24544085,-0.03988026,0.00000000,-0.00000000
-0.90345173,3.17133286,-0.23884781,0.68794813,-0.14900204,0.00000000,-0.00000000,0.45152874,-0.08595742,2.25889443,-0.13098582,0.01199633,-0.00029085,0.11514104,-0.00977033,0.24943508,-0.04406650,0.00000000,-0.00000000
-0.89744872,3.18325023,-0.25128842,0.70309370,-0.14849561,0.00000000,-0.00000000,0.45329561,-0.08802828,2.26911674,-0.13772694,0.01271176,-0.00028644,0.10968188,-0.01151063,0.25326750,-0.04878084,0.00000000,-0.00000000
-0.89144572,3.19425008,-0.26465931,0.71810826,-0.14729525,0.00000000,-0.00000000,0.45486339,-0.09012231,2.27920574,-0.14496638,0.01343839,-0.00028016,0.10407836,-0.01347538,0.25695956,-0.05407425,0.00000000,-0.00000000
-0.88544272,3.20484935,-0.27911953,0.73286764,-0.14547662,0.00000000,-0.00000000,0.45631338,-0.09231288,2.28949524,-0.15278863,0.01417133,-0.00027217,0.09843008,-0.01567380,0.26052327,-0.05999573,0.00000000,-0.00000000
-0.87943972,3.21543843,-0.29482590,0.74721889,-0.14313153,0.00000000,-0.00000000,0.45770969,-0.09468011,2.30022012,-0.16127758,0.01490477,-0.00026267,0.09283234,-0.01811205,0.26395971,-0.06658999,0.00000000,-0.00000000
-0.87343672,3.22626998,-0.31192457,0.76098265,-0.14036469,0.00000000,-0.00000000,0.45909633,-0.09730804,2.31150989,-0.17051211,0.01563206,-0.00025188,0.08737427,-0.02079261,0.26725821,-0.07389488,0.00000000,-0.00000000
-0.86743372,3.23745548,-0.33054290,0.77395702,-0.13729017,0.00000000,-0.00000000,0.46049551,-0.10028133,2.32338786,-0.18056183,0.01634573,-0.00024007,0.08213724,-0.02371365,0.27039624,-0.08193894,0.00000000,-0.00000000
-0.86143072,3.24896921,-0.35078179,0.78592294,-0.13402792,0.00000000,-0.00000000,0.46190703,-0.10368193,2.33577549,-0.19148325,0.01703767,-0.00022753,0.07719378,-0.02686848,0.27334003,-0.09073888,0.00000000,-0.00000000
-0.85542771,3.26065857,-0.37270901,0.79665068,-0.13070021,0.00000000,-0.00000000,0.46330889,-0.10758552,2.34850136,-0.20331645,0.01769924,-0.00021457,0.07260681,-0.03024515,0.27604588,-0.10029726,0.00000000,-0.00000000
-0.84942471,3.27225993,-0.39635394,0.80590727,-0.12742852,0.00000000,-0.00000000,0.46465892,-0.11205811,2.36131376,-0.21608264,0.01832150,-0.00020151,0.06842923,-0.03382611,0.27846201,-0.11060048,0.00000000,-0.00000000
-0.84342171,3.28341823,-0.42170392,0.81346440,-0.12433072,0.00000000,-0.00000000,0.46589733,-0.11715275,2.37389596,-0.22978262,0.01889544,-0.00018870,0.06470385,-0.03758816,0.28053089,-0.12161700,0.00000000,-0.00000000
-0.83741871,3.29370905,-0.44870267,0.81910643,-0.12151882,0.00000000,-0.00000000,0.46694993,-0.12290653,2.38588281,-0.24439641,0.01941222,-0.00017646,0.06146353,-0.04150247,0.28219189,-0.13329610,0.00000000,-0.00000000
-0.83141571,3.30266125,-0.47725074,0.82263821,-0.11909739,0.00000000,-0.00000000,0.46773179,-0.12933805,2.39687771,-0.25988400,0.01986342,-0.00016514,0.05873152,-0.04553482,0.28338406,-0.14556709,0.00000000,-0.00000000
-0.82541271,3.30977891,-0.50720823,0.82389209,-0.11716254,0.00000000,-0.00000000,0.46815119,-0.13644536,2.40646877,-0.27618724,0.02024135,-0.00015509,0.05652192,-0.04964612,0.28404892,-0.15833917,0.00000000,-0.00000000
-0.81940970,3.31456117,-0.53839951,0.82273407,-0.11580165,0.00000000,-0.00000000,0.46811354,-0.14420454,2.41424330,-0.29323289,0.02053925,-0.00014664,0.05484020,-0.05379305,0.28413308,-0.17150188,0.00000000,-0.00000000
-0.81340670,3.31651909,-0.57061997,0.81906862,-0.11509360,0.00000000,-0.00000000,0.46752514,-0.15256894,2.41979999,-0.31093656,0.02075157,-0.00014012,0.05368373,-0.05792892,0.28359055,-0.18492626,0.00000000,-0.00000000
-0.80740370,3.31518872,-0.60364422,0.81284206,-0.11510959,0.00000000,-0.00000000,0.46629661,-0.16146923,2.42275834,-0.32920736,0.02087419,-0.00013587,0.05304231,-0.06200467,0.28238470,-0.19846658,0.00000000,-0.00000000
-0.80140070,3.31014036,-0.63723553,0.80404435,-0.11591423,0.00000000,-0.00000000,0.46434581,-0.17081414,2.42276525,-0.34795305,0.02090453,-0.00013421,0.05289862,-0.06597005,0.28048966,-0.21196289,0.00000000,-0.00000000
-0.79539770,3.30098413,-0.67115582,0.79270938,-0.11756689,0.00000000,-0.00000000,0.46160026,-0.18049201,2.41949902,-0.36708520,0.02084174,-0.00013545,0.05322867,-0.06977482,0.27789127,-0.22524397,0.00000000,-0.00000000
-0.78939470,3.28737214,-0.70517574,0.77891364,-0.12012305,0.00000000,-0.00000000,0.45799897,-0.19037312,2.41267099,-0.38652416,0.02068674,-0.00013989,0.05400216,-0.07337007,0.27458746,-0.23813091,0.00000000,-0.00000000
-0.78339170,3.26899837,-0.73908415,0.76277365,-0.12363552,0.00000000,-0.00000000,0.45349377,-0.20031269,2.40202551,-0.40620345,0.02044227,-0.00014783,0.05518284,-0.07670948,0.27058816,-0.25044113,0.00000000,-0.00000000
-0.77738869,3.24559691,-0.77269638,0.74444218,-0.12815531,0.00000000,-0.00000000,0.44805006,-0.21015449,2.38733906,-0.42607311,0.02011285,-0.00015955,0.05672884,-0.07975052,0.26591476,-0.26199265,0.00000000,-0.00000000
-0.77138569,3.21693985,-0.80586086,0.72410364,-0.13373196,0.00000000,-0.00000000,0.44164724,-0.21973500,2.36841900,-0.44610181,0.01970470,-0.00017530,0.05859308,-0.08245562,0.26059923,-0.27260856,0.00000000,-0.00000000
-0.76538269,3.18283560,-0.83846342,0.70196886,-0.14041336,0.00000000,-0.00000000,0.43427875,-0.22888799,2.34510297,-0.46627748,0.01922567,-0.00019531,0.06072370,-0.08479304,0.25468297,-0.28212153,0.00000000,-0.00000000
-0.75937969,3.14312888,-0.87042921,0.67826963,-0.14824476,0.00000000,-0.00000000,0.42595188,-0.23744927,2.31725941,-0.48660624,0.01868506,-0.00021976,0.06306466,-0.08673773,0.24821554,-0.29037820,0.00000000,-0.00000000
-0.75337669,3.09770272,-0.90172170,0.65325321,-0.15726714,0.00000000,-0.00000000,0.41668750,-0.24526160,2.28478963,-0.50710962,0.01809344,-0.00024882,0.06555641,-0.08827177,0.24125335,-0.29724334,0.00000000,-0.00000000
-0.74737369,3.04648314,-0.93233908,0.62717713,-0.16751485,0.00000000,-0.00000000,0.40651968,-0.25217952,2.24763187,-0.52782015,0.01746249,-0.00028255,0.06813672,-0.08938475,0.23385838,-0.30260350,0.00000000,-0.00000000
-0.74137069,2.98944657,-0.96230791,0.60030446,-0.17901256,0.00000000,-0.00000000,0.39549535,-0.25807379,2.20576708,-0.54877543,0.01680478,-0.00032100,0.07074174,-0.09007378,0.22609709,-0.30637027,0.00000000,-0.00000000
-0.73536768,2.92662964,-0.99167451,0.57289970,-0.19177181,0.00000000,-0.00000000,0.38367396,-0.26283556,2.15922654,-0.57001105,0.01613360,-0.00036411,0.07330714,-0.09034328,0.21803949,-0.30848273,0.00000000,-0.00000000
-0.72936468,2.85814110,-1.02049456,0.54522544,-0.20578718,0.00000000,-0.00000000,0.37112718,-0.26637983,2.10810053,-0.59155272,0.01546273,-0.00041174,0.07576944,-0.09020454,0.20975845,-0.30890924,0.00000000,-0.00000000
-0.72336168,2.78417472,-1.04882150,0.51753972,-0.22103240,0.00000000,-0.00000000,0.35793859,-0.26864813,2.05254773,-0.61340807,0.01480632,-0.00046366,0.07806742,-0.08967508,0.20132927,-0.30764837,0.00000000,-0.00000000
-0.71735868,2.70502244,-1.07669442,0.49009418,-0.23745661,0.00000000,-0.00000000,0.34420339,-0.26961042,1.99280437,-0.63555875,0.01417870,-0.00051955,0.08014369,-0.08877787,0.19282950,-0.30472900,0.00000000,-0.00000000
-0.71135568,2.62108655,-1.10412635,0.46313279,-0.25498106,0.00000000,-0.00000000,0.33002796,-0.26926594,1.92919242,-0.65795322,0.01359428,-0.00057896,0.08194616,-0.08754029,0.18433885,-0.30020946,0.00000000,-0.00000000
-0.70535268,2.53288969,-1.13109372,0.43689120,-0.27349644,0.00000000,-0.00000000,0.31552930,-0.26764315,1.86212598,-0.68050106,0.01306741,-0.00064137,0.08342954,-0.08599319,0.17593941,-0.29417596,0.00000000,-0.00000000
-0.69934967,2.44108175,-1.15752770,0.41159634,-0.29286128,0.00000000,-0.00000000,0.30083426,-0.26479852,1.79211511,-0.70306900,0.01261233,-0.00070615,0.08455678,-0.08416977,0.16771571,-0.28674010,0.00000000,-0.00000000
-0.69334667,2.34644263,-1.18330819,0.38746632,-0.31290131,0.00000000,-0.00000000,0.28607848,-0.26081452,1.71976640,-0.72547938,0.01224308,-0.00077259,0.08530027,-0.08210456,0.15975504,-0.27803578,0.00000000,-0.00000000
-0.68734367,2.24988017,-1.20826104,0.36471036,-0.33341028,0.00000000,-0.00000000,0.27140502,-0.25579660,1.64578006,-0.74751117,0.01197344,-0.00083992,0.08564290,-0.07983239,0.15214740,-0.26821545,0.00000000,-0.00000000
-0.68134067,2.15242296,-1.23215875,0.34352851,-0.35415212,0.00000000,-0.00000000,0.25696277,-0.24986947,1.57094301,-0.76890380,0.01181692,-0.00090733,0.08557879,-0.07738752,0.14498558,-0.25744596,0.00000000,-0.00000000
-0.67533767,2.05520781,-1.25472502,0.32411127,-0.37486447,0.00000000,-0.00000000,0.24290438,-0.24317280,1.49611822,-0.78936382,0.01178669,-0.00097397,0.08511380,-0.07480288,0.13836481,-0.24590411,0.00000000,-0.00000000
-0.66933467,1.95946219,-1.27564290,0.30663877,-0.39526371,0.00000000,-0.00000000,0.22938411,-0.23585650,1.42223046,-0.80857414,0.01189554,-0.00103903,0.08426560,-0.07210944,0.13238229,-0.23377206,0.00000000,-0.00000000
-0.66333167,1.86648212,-1.29456639,0.29127956,-0.41505111,0.00000000,-0.00000000,0.21655532,-0.22807580,1.35024885,-0.82620570,0.01215585,-0.00110174,0.08306353,-0.06933579,0.12713642,-0.22123277,0.00000000,-0.00000000
-0.65732866,1.77760633,-1.31113499,0.27818908,-0.43392008,0.00000000,-0.00000000,0.20456791,-0.21998637,1.28116699,-0.84193080,0.01257948,-0.00116139,0.08154801,-0.06650783,0.12272576,-0.20846568,0.00000000,-0.00000000
-0.65132566,1.69418770,-1.32499030,0.26750771,-0.45156424,0.00000000,-0.00000000,0.19356570,-0.21173967,1.21598130,-0.85543771,0.01317774,-0.00121741,0.07976972,-0.06364872,0.11924767,-0.19564267,0.00000000,-0.00000000
-0.64532266,1.61756311,-1.33579414,0.25935856,-0.46768582,0.00000000,-0.00000000,0.18368388,-0.20347869,1.15566851,-0.86644566,0.01396124,-0.00126937,0.07778843,-0.06077884,0.11679685,-0.18292453,0.00000000,-0.00000000
-0.63931966,1.54902287,-1.34324689,0.25384511,-0.48200433,0.00000000,-0.00000000,0.17504663,-0.19533430,1.10116320,-0.87471952,0.01493980,-0.00131702,0.07567165,-0.05791606,0.11546358,-0.17045798,0.00000000,-0.00000000
-0.63331666,1.48978095,-1.34710519,0.25104882,-0.49426487,0.00000000,-0.00000000,0.16776499,-0.18742231,1.05333615,-0.88008322,0.01612229,-0.00136032,0.07349306,-0.05507590,0.11533189,-0.15837334,0.00000000,-0.00000000
-0.62731366,1.44094716,-1.34719793,0.25102688,-0.50424586,0.00000000,-0.00000000,0.16193514,-0.17984128,1.01297433,-0.88243123,0.01751641,-0.00139944,0.07133080,-0.05227196,0.11647771,-0.14678287,0.00000000,-0.00000000
-0.62131066,1.40350215,-1.34343959,0.25381024,-0.51176584,0.00000000,-0.00000000,0.15763704,-0.17267123,0.98076327,-0.88173736,0.01912855,-0.00143479,0.06926572,-0.04951621,0.11896701,-0.13577978,0.00000000,-0.00000000
-0.61530765,1.37827616,-1.33584001,0.25940213,-0.51668901,0.00000000,-0.00000000,0.15493361,-0.16597316,0.95727221,-0.87806028,0.02096357,-0.00146702,0.06737958,-0.04681940,0.12285402,-0.12543794,0.00000000,-0.00000000
-0.60930465,1.36593193,-1.32451011,0.26777714,-0.51892929,0.00000000,-0.00000000,0.15387036,-0.15978930,0.94294245,-0.87154536,0.02302450,-0.00149696,0.06575333,-0.04419139,0.12817964,-0.11581213,0.00000000,-0.00000000
-0.60330165,1.36695230,-1.30966291,0.27888104,-0.51845277,0.00000000,-0.00000000,0.15447551,-0.15414414,0.93807919,-0.86242257,0.02531237,-0.00152569,0.06446539,-0.04164145,0.13497005,-0.10693893,0.00000000,-0.00000000
-0.59729865,1.38163247,-1.29160985,0.29263131,-0.51527844,0.00000000,-0.00000000,0.15676057,-0.14904595,0.94284673,-0.85100050,0.02782588,-0.00155442,0.06359013,-0.03917844,0.14323554,-0.09883792,0.00000000,-0.00000000
-0.59129565,1.41007693,-1.27075238,0.30891857,-0.50947712,0.00000000,-0.00000000,0.16072135,-0.14448880,0.95726713,-0.83765662,0.03056122,-0.00158450,0.06319639,-0.03681098,0.15296969,-0.09151333,0.00000000,-0.00000000
-0.58529265,1.45220077,-1.24756922,0.32760872,-0.50116883,0.00000000,-0.00000000,0.16633923,-0.14045484,0.98122208,-0.82282419,0.03351178,-0.00161735,0.06334622,-0.03454747,0.16414878,-0.08495588,0.00000000,-0.00000000
-0.57928964,1.50773494,-1.22259982,0.34854581,-0.49051858,0.00000000,-0.00000000,0.17358269,-0.13691666,1.01445757,-0.80697652,0.03666794,-0.00165443,0.06409372,-0.03239604,0.17673156,-0.07914471,0.00000000,-0.00000000
-0.57328664,1.57623499,-1.19642489,0.37155562,-0.47773085,0.00000000,-0.00000000,0.18240899,-0.13383971,1.05659120,-0.79060917,0.04001688,-0.00169713,0.06548399,-0.03036444,0.19065927,-0.07404944,0.00000000,-0.00000000
-0.56728364,1.65709263,-1.16964489,0.39644954,-0.46304305,0.00000000,-0.00000000,0.19276578,-0.13118452,1.10712166,-0.77422108,0.04354243,-0.00174678,0.06755232,-0.02845983,0.20585594,-0.06963211,0.00000000,-0.00000000
-0.56128064,1.74954964,-1.14285761,0.42302885,-0.44671821,0.00000000,-0.00000000,0.20459270,-0.12890868,1.16543990,-0.75829553,0.04722500,-0.00180454,0.07032337,-0.02668855,0.22222890,-0.06584900,0.00000000,-0.00000000
-0.55527764,1.85271340,-1.11663600,0.45108904,-0.42903717,0.00000000,-0.00000000,0.21782278,-0.12696850,1.23084184,-0.74328187,0.05104155,-0.00187135,0.07381053,-0.02505586,0.23966958,-0.06265230,0.00000000,-0.00000000
-0.54927464,1.96557358,-1.09150730,0.48042393,-0.41029076,0.00000000,-0.00000000,0.23238352,-0.12532034,1.30254198,-0.72957896,0.05496568,-0.00194792,0.07801541,-0.02356570,0.25805435,-0.05999164,0.00000000,-0.00000000
-0.54327164,2.08701949,-1.06793462,0.51082945,-0.39077200,0.00000000,-0.00000000,0.24819772,-0.12392151,1.37968782,-0.71752114,0.05896776,-0.00203466,0.08292742,-0.02222043,0.27724568,-0.05781533,0.00000000,-0.00000000
-0.53726863,2.21585768,-1.04630190,0.54210690,-0.37076885,0.00000000,-0.00000000,0.26518388,-0.12273088,1.46137470,-0.70736745,0.06301525,-0.00213169,0.08852345,-0.02102064,0.29709326,-0.05607143,0.00000000,-0.00000000
-0.53126563,2.35082949,-1.02690294,0.57406536,-0.35055764,0.00000000,-0.00000000,0.28325627,-0.12170920,1.54666075,-0.69929467,0.06707305,-0.00223881,0.09476776,-0.01996505,0.31743534,-0.05470868,0.00000000,-0.00000000
-0.52526263,2.49062832,-1.00993510,0.60652340,-0.33039736,0.00000000,-0.00000000,0.30232463,-0.12081914,1.63458190,-0.69339438,0.07110405,-0.00235552,0.10161199,-0.01905048,0.33810024,-0.05367721,0.00000000,-0.00000000
-0.51925963,2.63391644,-0.99549795,0.63930968,-0.31052504,0.00000000,-0.00000000,0.32229359,-0.12002522,1.72416656,-0.68967433,0.07506973,-0.00248103,0.10899546,-0.01827187,0.35890788,-0.05292914,0.00000000,-0.00000000
-0.51325663,2.77934128,-0.98359683,0.67226279,-0.29115218,0.00000000,-0.00000000,0.34306177,-0.11929372,1.81444988,-0.68806390,0.07893089,-0.00261433,0.11684563,-0.01762244,0.37967154,-0.05241914,0.00000000,-0.00000000
-0.50725363,2.92555113,-0.97415110,0.70523004,-0.27246243,0.00000000,-0.00000000,0.36452085,-0.11859251,1.90448748,-0.68842332,0.08264849,-0.00275423,0.12507896,-0.01709397,0.40019987,-0.05210483,0.00000000,-0.00000000
-0.50125063,3.07121021,-0.96700657,0.73806553,-0.25461033,0.00000000,-0.00000000,0.38655447,-0.11789102,1.99336828,-0.69055614,0.08618456,-0.00289940,0.13360196,-0.01667708,0.42029897,-0.05194719,0.00000000,-0.00000000
-0.49524762,3.21501307,-0.96195126,0.77062760,-0.23772123,0.00000000,-0.00000000,0.40903728,-0.11716037,2.08022648,-0.69422415,0.08950316,-0.00304850,0.14231268,-0.01636172,0.43977485,-0.05191097,0.00000000,-0.00000000
-0.48924462,3.35569832,-0.95873365,0.80277580,-0.22189202,0.00000000,-0.00000000,0.43183413,-0.11637357,2.16425231,-0.69916402,0.09257133,-0.00320019,0.15110248,-0.01613757,0.45843605,-0.05196497,0.00000000,-0.00000000
-0.48324162,3.49206151,-0.95708229,0.83436773,-0.20719283,0.00000000,-0.00000000,0.45479950,-0.11550594,2.24470149,-0.70510453,0.09536008,-0.00335325,0.15985816,-0.01599462,0.47609648,-0.05208242,0.00000000,-0.00000000
-0.47723862,3.62296719,-0.95672548,0.86525585,-0.19366925,0.00000000,-0.00000000,0.47777737,-0.11453568,2.32090315,-0.71178353,0.09784524,-0.00350664,0.16846427,-0.01592370,0.49257856,-0.05224116,0.00000000,-0.00000000
-0.47123562,3.74735983,-0.95741006,0.89528471,-0.18134508,0.00000000,-0.00000000,0.50060144,-0.11344447,2.39226606,-0.71896353,0.10000832,-0.00365954,0.17680578,-0.01591701,0.50771633,-0.05242389,0.00000000,-0.00000000
-0.46523262,3.86427353,-0.95891795,0.92428861,-0.17022527,0.00000000,-0.00000000,0.52309593,-0.11221820,2.45828303,-0.72644513,0.10183709,-0.00381142,0.18477079,-0.01596865,0.52135880,-0.05261824,0.00000000,-0.00000000
-0.45922961,3.97284030,-0.96107962,0.95209020,-0.16029900,0.00000000,-0.00000000,0.54507680,-0.11084760,2.51853332,-0.73407741,0.10332609,-0.00396205,0.19225328,-0.01607507,0.53337311,-0.05281673,0.00000000,-0.00000000
-0.45322661,4.07229663,-0.96378356,0.97849978,-0.15154260,0.00000000,-0.00000000,0.56635351,-0.10932879,2.57268310,-0.74176474,0.10447688,-0.00411152,0.19915580,-0.01623545,0.54364755,-0.05301664,0.00000000,-0.00000000
-0.44722361,4.16198827,-0.96698131,1.00331591,-0.14392226,0.00000000,-0.00000000,0.58673129,-0.10766375,2.62048386,-0.74946956,0.10529803,-0.00426018,0.20539199,-0.01645201,0.55209433,-0.05321963,0.00000000,-0.00000000
-0.44122061,4.24137305,-0.97068764,1.02632695,-0.13739643,0.00000000,-0.00000000,0.60601378,-0.10586042,2.66176888,-0.75721110,0.10580488,-0.00440867,0.21088878,-0.01673017,0.55865173,-0.05343128,0.00000000,-0.00000000
-0.43521761,4.31002169,-0.97497604,1.04731385,-0.13191768,0.00000000,-0.00000000,0.62400604,-0.10393273,2.69644807,-0.76506007,0.10601903,-0.00455777,0.21558814,-0.01707861,0.56328586,-0.05366046,0.00000000,-0.00000000
-0.42921461,4.36761660,-0.97996985,1.06605395,-0.12743426,0.00000000,-0.00000000,0.64051786,-0.10190021,2.72450117,-0.77312970,0.10596757,-0.00470839,0.21944835,-0.01750919,0.56599153,-0.05391847,0.00000000,-0.00000000
-0.42321161,4.41394897,-0.98582957,1.08232578,-0.12389108,0.00000000,-0.00000000,0.65536721,-0.09978742,2.74596991,-0.78156384,0.10568208,-0.00486144,0.22244475,-0.01803672,0.56679244,-0.05421818,0.00000000,-0.00000000
-0.41720860,4.44891413,-0.99273739,1.09591467,-0.12123040,0.00000000,-0.00000000,0.66838385,-0.09762312,2.76094936,-0.79052285,0.10519744,-0.00501772,0.22456982,-0.01867866,0.56574050,-0.05457304,0.00000000,-0.00000000
-0.41120560,4.47250590,-1.00087999,1.10661896,-0.11939214,0.00000000,-0.00000000,0.67941290,-0.09543929,2.76957907,-0.80016831,0.10455047,-0.00517782,0.22583266,-0.01945454,0.56291428,-0.05499605,0.00000000,-0.00000000
-0.40520260,4.48481005,-1.01043087,1.11425663,-0.11831406,0.00000000,-0.00000000,0.68831831,-0.09327003,2.77203432,-0.81064763,0.10377851,-0.00534201,0.22625794,-0.02038548,0.55841675,-0.05549886,0.00000000,-0.00000000
-0.39919960,4.48599754,-1.02153348,1.11867204,-0.11793179,0.00000000,-0.00000000,0.69498625,-0.09115042,2.76851823,-0.82207959,0.10291796,-0.00551015,0.22588430,-0.02149338,0.55237223,-0.05609086,0.00000000,-0.00000000
-0.39319660,4.47631800,-1.03428656,1.11974255,-0.11817903,0.00000000,-0.00000000,0.69932823,-0.08911551,2.75925486,-0.83454207,0.10200285,-0.00568160,0.22476234,-0.02280023,0.54492284,-0.05677847,0.00000000,-0.00000000
-0.38719360,4.45609393,-1.04873266,1.11738479,-0.11898786,0.00000000,-0.00000000,0.70128390,-0.08719941,2.74448398,-0.84806266,0.10106355,-0.00585519,0.22295226,-0.02432719,0.53622459,-0.05756472,0.00000000,-0.00000000
-0.38119060,4.42571607,-1.06485100,1.11156026,-0.12028944,0.00000000,-0.00000000,0.70082357,-0.08543473,2.72445763,-0.86261315,0.10012565,-0.00602915,0.22052141,-0.02609381,0.52644324,-0.05844896,0.00000000,-0.00000000
-0.37518759,4.38564008,-1.08255525,1.10228011,-0.12201513,0.00000000,-0.00000000,0.69795031,-0.08385227,2.69943870,-0.87810831,0.09920904,-0.00620119,0.21754171,-0.02811708,0.51575018,-0.05942692,0.00000000,-0.00000000
