energy_ev,total_up,N_s_up,N_p_up,Ru_p_up,Ru_d_up,S_s_up,S_p_up,Ti_p_up,Ti_d_up
-3.35267634,1.65354669,0.00038769,0.09162116,0.11610777,1.20949090,0.00376303,0.14255454,0.26532742,0.36394360
-3.34667334,1.62576931,0.00039248,0.08722083,0.10839194,1.19368269,0.00391714,0.13339284,0.26829952,0.36584242
-3.34067034,1.60232991,0.00039803,0.08358673,0.10196199,1.18043938,0.00406576,0.12520551,0.27123705,0.36790428
-3.33466733,1.58285167,0.00040412,0.08069368,0.09676356,1.16955207,0.00420537,0.11797220,0.27403041,0.36997631
-3.32866433,1.56688480,0.00041056,0.07850615,0.09273105,1.16076370,0.00433268,0.11165983,0.27657221,0.37189827
-3.32266133,1.55392993,0.00041728,0.07698021,0.08979084,1.15378276,0.00444470,0.10622580,0.27876090,0.37350875
-3.31665833,1.54346187,0.00042430,0.07606538,0.08786408,1.14829748,0.00453886,0.10162105,0.28050428,0.37465115
-3.31065533,1.53495232,0.00043178,0.07570643,0.08686916,1.14398969,0.00461317,0.09779305,0.28172252,0.37517941
-3.30465233,1.52789093,0.00044003,0.07584493,0.08672373,1.14054794,0.00466623,0.09468850,0.28235074,0.37496322
-3.29864932,1.52180374,0.00044951,0.07642067,0.08734620,1.13767916,0.00469737,0.09225566,0.28234088,0.37389228
-3.29264632,1.51626847,0.00046085,0.07737290,0.08865695,1.13511856,0.00470663,0.09044631,0.28166288,0.37187976
-3.28664332,1.51092628,0.00047489,0.07864138,0.09057902,1.13263735,0.00469485,0.08921722,0.28030497,0.36886465
-3.28064032,1.50548963,0.00049264,0.08016729,0.09303849,1.13004816,0.00466361,0.08853119,0.27827325,0.36481297
-3.27463732,1.49974649,0.00051532,0.08189395,0.09596461,1.12720816,0.00461526,0.08835756,0.27559045,0.35971800
-3.26863432,1.49356083,0.00054436,0.08376743,0.09928966,1.12401989,0.00455281,0.08867232,0.27229398,0.35359936
-3.26263132,1.48686997,0.00058134,0.08573717,0.10294866,1.12043000,0.00447991,0.08945781,0.26843348,0.34650137
-3.25662831,1.47967903,0.00062804,0.08775632,0.10687904,1.11642630,0.00440076,0.09070193,0.26406788,0.33849050
-3.25062531,1.47205326,0.00068638,0.08978222,0.11102019,1.11203336,0.00431994,0.09239724,0.25926225,0.32965241
-3.24462231,1.46410855,0.00075839,0.09177670,0.11531312,1.10730698,0.00424239,0.09453961,0.25408455,0.32008850
-3.23861931,1.45600090,0.00084616,0.09370633,0.11970016,1.10232803,0.00417317,0.09712683,0.24860251,0.30991237
-3.23261631,1.44791524,0.00095181,0.09554266,0.12412472,1.09719586,0.00411742,0.10015704,0.24288081,0.29924617
-3.22661331,1.44005408,0.00107742,0.09726229,0.12853120,1.09202157,0.00408014,0.10362713,0.23697861,0.28821711
-3.22061031,1.43262631,0.00122494,0.09884697,0.13286505,1.08692147,0.00406608,0.10753117,0.23094764,0.27695422
-3.21460730,1.42583658,0.00139614,0.10028344,0.13707293,1.08201074,0.00407960,0.11185886,0.22483092,0.26558540
-3.20860430,1.41987527,0.00159249,0.10156324,0.14110299,1.07739757,0.00412449,0.11659422,0.21866209,0.25423478
-3.20260130,1.41490945,0.00181510,0.10268237,0.14490528,1.07317781,0.00420389,0.12171428,0.21246540,0.24302061
-3.19659830,1.41107483,0.00206462,0.10364079,0.14843227,1.06943020,0.00432014,0.12718819,0.20625628,0.23205337
-3.19059530,1.40846892,0.00234114,0.10444182,0.15163939,1.06621234,0.00447466,0.13297643,0.20004254,0.22143444
-3.18459230,1.40714555,0.00264413,0.10509142,0.15448569,1.06355734,0.00466789,0.13903038,0.19382595,0.21125504
-3.17858929,1.40711097,0.00297236,0.10559745,0.15693449,1.06147157,0.00489920,0.14529222,0.18760423,0.20159553
-3.17258629,1.40832173,0.00332384,0.10596884,0.15895411,1.05993329,0.00516686,0.15169514,0.18137325,0.19252514
-3.16658329,1.41068458,0.00369580,0.10621483,0.16051858,1.05889271,0.00546801,0.15816398,0.17512944,0.18410203
-3.16058029,1.41405873,0.00408468,0.10634428,0.16160837,1.05827333,0.00579870,0.16461619,0.16887218,0.17637363
-3.15457729,1.41826053,0.00448615,0.10636512,0.16221108,1.05797506,0.00615394,0.17096322,0.16260608,0.16937748
-3.14857429,1.42307095,0.00489516,0.10628397,0.16232221,1.05787890,0.00652777,0.17711222,0.15634326,0.16314237
-3.14257129,1.42824582,0.00530602,0.10610602,0.16194583,1.05785365,0.00691343,0.18296819,0.15010522,0.15768990
-3.13656828,1.43352870,0.00571254,0.10583510,0.16109526,1.05776430,0.00730345,0.18843632,0.14392462,0.15303639
-3.13056528,1.43866639,0.00610814,0.10547407,0.15979374,1.05748214,0.00768994,0.19342464,0.13784666,0.14919518
-3.12456228,1.44342643,0.00648603,0.10502543,0.15807502,1.05689636,0.00806471,0.19784683,0.13193010,0.14617919
-3.11855928,1.44761612,0.00683943,0.10449219,0.15598389,1.05592665,0.00841958,0.20162508,0.12624808,0.14400377
-3.11255628,1.45110230,0.00716172,0.10387890,0.15357657,1.05453627,0.00874663,0.20469294,0.12088841,0.14268957
-3.10655328,1.45383078,0.00744668,0.10319278,0.15092103,1.05274504,0.00903842,0.20699798,0.11595361,0.14226543
-3.10055028,1.45584447,0.00768870,0.10244490,0.14809705,1.05064139,0.00928827,0.20850420,0.11156054,0.14277107
-3.09454727,1.45729897,0.00788293,0.10165133,0.14519605,1.04839270,0.00949045,0.20919402,0.10783962,0.14425939
-3.08854427,1.45847441,0.00802551,0.10083412,0.14232067,1.04625300,0.00964045,0.20906973,0.10493361,0.14679814
-3.08254127,1.45978243,0.00811365,0.10002199,0.13958393,1.04456741,0.00973510,0.20815436,0.10299599,0.15047090
-3.07653827,1.46176727,0.00814574,0.09925083,0.13710800,1.04377240,0.00977265,0.20649176,0.10218874,0.15537702
-3.07053527,1.46510018,0.00812146,0.09856362,0.13502253,1.04439131,0.00975294,0.20414598,0.10267963,0.16163046
-3.06453227,1.47056654,0.00804174,0.09801006,0.13346247,1.04702486,0.00967728,0.20119985,0.10463893,0.16935740
-3.05852926,1.47904564,0.00790873,0.09764558,0.13256536,1.05233629,0.00954851,0.19775272,0.10823546,0.17869253
-3.05252626,1.49148302,0.00772577,0.09752997,0.13246809,1.06103131,0.00937083,0.19391761,0.11363205,0.18977409
-3.04652326,1.50885622,0.00749720,0.09772544,0.13330325,1.07383328,0.00914963,0.18981754,0.12098034,0.20273757
-3.04052026,1.53213467,0.00722829,0.09829431,0.13519495,1.09145408,0.00889136,0.18558151,0.13041513,0.21770845
-3.03451726,1.56223515,0.00692499,0.09929638,0.13825438,1.11456185,0.00860318,0.18134001,0.14204815,0.23479397
-3.02851426,1.59997458,0.00659374,0.10078601,0.14257510,1.14374663,0.00829280,0.17722038,0.15596164,0.25407441
-3.02251126,1.64602190,0.00624129,0.10280911,0.14822834,1.17948537,0.00796812,0.17334213,0.17220177,0.27559411
-3.01650825,1.70085150,0.00587445,0.10540018,0.15525838,1.22210785,0.00763699,0.16981256,0.19077225,0.29935274
-3.01050525,1.76470019,0.00549989,0.10857948,0.16367828,1.27176526,0.00730690,0.16672259,0.21162838,0.32529725
-3.00450225,1.83753028,0.00512397,0.11235058,0.17346622,1.32840301,0.00698477,0.16414333,0.23467189,0.35331490
-2.99849925,1.91900070,0.00475254,0.11669834,0.18456263,1.39173949,0.00667669,0.16212329,0.25974692,0.38322801
-2.99249625,2.00844829,0.00439081,0.12158755,0.19686827,1.46125217,0.00638777,0.16068645,0.28663747,0.41479065
-2.98649325,2.10488075,0.00404327,0.12696220,0.21024361,1.53617231,0.00612201,0.15983127,0.31506669,0.44768783
-2.98049025,2.20698251,0.00371357,0.13274564,0.22450955,1.61548918,0.00588218,0.15953075,0.34469819,0.48153732
-2.97448724,2.31313400,0.00340454,0.13884157,0.23944967,1.69796429,0.00566984,0.15973345,0.37513969,0.51589447
-2.96848424,2.42144448,0.00311813,0.14513583,0.25481394,1.78215565,0.00548531,0.16036548,0.40594906,0.55025986
-2.96248124,2.52979775,0.00285548,0.15149910,0.27032401,1.86645177,0.00532780,0.16133345,0.43664271,0.58408989
-2.95647824,2.63590952,0.00261695,0.15779027,0.28567993,1.94911442,0.00519548,0.16252808,0.46670631,0.61680995
-2.95047524,2.73739446,0.00240224,0.16386055,0.30056808,2.02832878,0.00508563,0.16382853,0.49560747,0.64782981
-2.94447224,2.83184074,0.00221043,0.16955800,0.31467008,2.10225932,0.00499484,0.16510718,0.52281007,0.67656080
-2.93846923,2.91688892,0.00204013,0.17473242,0.32767244,2.16910910,0.00491922,0.16623455,0.54778970,0.70243393
-2.93246623,2.99031222,0.00188955,0.17924032,0.33927644,2.22718029,0.00485456,0.16708437,0.57004966,0.72491849
-2.92646323,3.05009467,0.00175668,0.18294984,0.34920797,2.27493316,0.00479658,0.16753844,0.58913680,0.74354017
-2.92046023,3.09450385,0.00163933,0.18574536,0.35722681,2.31104126,0.00474112,0.16749107,0.60465657,0.75789787
-2.91445723,3.12215497,0.00153527,0.18753158,0.36313500,2.33444011,0.00468433,0.16685309,0.61628658,0.76767867
-2.90845423,3.13206350,0.00144232,0.18823694,0.36678391,2.34436732,0.00462283,0.16555503,0.62378800,0.77266996
-2.90245123,3.12368396,0.00135842,0.18781620,0.36807966,2.34039240,0.00455384,0.16354960,0.62701425,0.77276838
-2.89644822,3.09693312,0.00128166,0.18625205,0.36698668,2.32243473,0.00447528,0.16081316,0.62591664,0.76798502
-2.89044522,3.05219671,0.00121038,0.18355579,0.36352916,2.29076908,0.00438585,0.15734639,0.62054654,0.75844657
-2.88444222,2.99031920,0.00114318,0.17976691,0.35779051,2.24601832,0.00428507,0.15317391,0.61105404,0.74439252
-2.87843922,2.91257753,0.00107892,0.17495171,0.34991062,2.18913382,0.00417322,0.14834314,0.59768315,0.72616827
-2.87243622,2.82063978,0.00101674,0.16920105,0.34008130,2.12136438,0.00405138,0.14292228,0.58076369,0.70421463
-2.86643322,2.71651103,0.00095605,0.16262727,0.32853994,2.04421530,0.00392132,0.13699771,0.56070034,0.67905417
-2.86043022,2.60246879,0.00089649,0.15536057,0.31556183,1.95939941,0.00378542,0.13067078,0.53795933,0.65127485
-2.85442721,2.48099105,0.00083797,0.14754491,0.30145149,1.86878238,0.00364656,0.12405437,0.51305327,0.62151190
-2.84842421,2.35468022,0.00078057,0.13933369,0.28653330,1.77432464,0.00350802,0.11726916,0.48652502,0.59042854
-2.84242121,2.22618612,0.00072455,0.13088542,0.27114207,1.67802255,0.00337333,0.11043995,0.45893109,0.55869643
-2.83641821,2.09813149,0.00067032,0.12235958,0.25561373,1.58185116,0.00324616,0.10369215,0.43082543,0.52697664
-2.83041521,1.97304269,0.00061840,0.11391280,0.24027675,1.48771090,0.00313022,0.09714854,0.40274405,0.49590191
-2.82441221,1.85328850,0.00056942,0.10569557,0.22544447,1.39738022,0.00302909,0.09092652,0.37519135,0.46606079
-2.81840920,1.74102893,0.00052407,0.09784957,0.21140860,1.31247571,0.00294620,0.08513585,0.34862829,0.43798426
-2.81240620,1.63817564,0.00048313,0.09050565,0.19843431,1.23442100,0.00288473,0.07987703,0.32346296,0.41213517
-2.80640320,1.54636497,0.00044741,0.08378261,0.18675669,1.16442515,0.00284755,0.07524025,0.30004370,0.38890086
-2.80040020,1.46694379,0.00041780,0.07778663,0.17657890,1.10347081,0.00283720,0.07130507,0.27865477,0.36858899
-2.79439720,1.40096796,0.00039524,0.07261144,0.16807180,1.05231197,0.00285589,0.06814058,0.25951471,0.35142650
-2.78839420,1.34921246,0.00038075,0.06833901,0.16137492,1.01148074,0.00290551,0.06580618,0.24277697,0.33756164
-2.78239120,1.31219182,0.00037541,0.06504075,0.15659871,0.98130209,0.00298766,0.06435277,0.22853277,0.32706875
-2.77638819,1.29018915,0.00038041,0.06277908,0.15382762,0.96191541,0.00310370,0.06382419,0.21681578,0.31995524
-2.77038519,1.28329151,0.00039705,0.06160907,0.15312390,0.95330121,0.00325482,0.06425899,0.20760822,0.31617052
-2.76438219,1.29142939,0.00042672,0.06158022,0.15453169,0.95531135,0.00344210,0.06569211,0.20084791,0.31561620
-2.75837919,1.31441777,0.00047095,0.06273800,0.15808106,0.96770100,0.00366655,0.06815650,0.19643602,0.31815700
-2.75237619,1.35199623,0.00053138,0.06512516,0.16379182,0.99016044,0.00392920,0.07168457,0.19424491,0.32363185
-2.74637319,1.40386596,0.00060980,0.06878252,0.17167662,1.02234511,0.00423113,0.07630912,0.19412582,0.33186461
-2.74037019,1.46972120,0.00070806,0.07374930,0.18174325,1.06390218,0.00457346,0.08206392,0.19591604,0.34267383
-2.73436718,1.54927357,0.00082813,0.08006278,0.19399581,1.11449230,0.00495743,0.08898360,0.19944521,0.35588126
-2.72836418,1.64226756,0.00097203,0.08775730,0.20843474,1.17380547,0.00538427,0.09710296,0.20454071,0.37131849
-2.72236118,1.74848657,0.00114179,0.09686259,0.22505557,1.24157009,0.00585526,0.10645559,0.21103185,0.38883167
-2.71635818,1.86774876,0.00133941,0.10740149,0.24384644,1.31755502,0.00637154,0.11707185,0.21875286,0.40828411
-2.71035518,1.99989315,0.00156684,0.11938718,0.26478458,1.40156442,0.00693409,0.12897627,0.22754474,0.42955657
-2.70435218,2.14475676,0.00182587,0.13281992,0.28783178,1.49342591,0.00754355,0.14218448,0.23725592,0.45254554
-2.69834917,2.30214401,0.00211811,0.14768371,0.31292940,1.59297281,0.00820009,0.15669985,0.24774209,0.47715958
-2.69234617,2.47179058,0.00244493,0.16394281,0.33999295,1.70002169,0.00890326,0.17250990,0.25886510,0.50331411
-2.68634317,2.65332395,0.00280740,0.18153857,0.36890696,1.81434673,0.00965184,0.18958293,0.27049141,0.53092504
-2.68034017,2.84622345,0.00320627,0.20038664,0.39952025,1.93565260,0.01044368,0.20786487,0.28249022,0.55990174
-2.67433717,3.04978270,0.00364191,0.22037497,0.43164233,2.06354790,0.01127565,0.22727670,0.29473152,0.59013991
-2.66833417,3.26307741,0.00411434,0.24136262,0.46504109,2.19752097,0.01214346,0.24771277,0.30708438,0.62151496
-2.66233117,3.48494127,0.00462318,0.26317973,0.49944227,2.33692015,0.01304174,0.26903995,0.31941558,0.65387624
-2.65632816,3.71395242,0.00516773,0.28562868,0.53453098,2.48093994,0.01396395,0.29109814,0.33158891,0.68704289
-2.65032516,3.94843223,0.00574696,0.30848662,0.56995527,2.62861471,0.01490252,0.31370189,0.34346516,0.72080142
-2.64432216,4.18645770,0.00635961,0.33150926,0.60533204,2.77882073,0.01584895,0.33664349,0.35490284,0.75490541
-2.63831916,4.42588787,0.00700423,0.35443591,0.64025501,2.93028719,0.01679399,0.35969726,0.36575980,0.78907754
-2.63231616,4.66440361,0.00767930,0.37699564,0.67430452,3.08161596,0.01772788,0.38262509,0.37589546,0.82301366
-2.62631316,4.89955969,0.00838330,0.39891432,0.70705892,3.23130981,0.01864059,0.40518290,0.38517375,0.85638904
-2.62031016,5.12884679,0.00911481,0.41992222,0.73810691,3.37780759,0.01952216,0.42712789,0.39346645,0.88886612
-2.61430715,5.34976064,0.00987264,0.43976188,0.76706035,3.51952523,0.02036296,0.44822619,0.40065675,0.92010367
-2.60830415,5.55987503,0.01065584,0.45819588,0.79356684,3.65490021,0.02115401,0.46826052,0.40664288,0.94976650
-2.60230115,5.75691483,0.01146387,0.47501408,0.81732154,3.78243763,0.02188727,0.48703750,0.41134141,0.97753534
-2.59629815,5.93882527,0.01229653,0.49004002,0.83807737,3.90075532,0.02255585,0.50439430,0.41469020,1.00311617
-2.59029515,6.10383402,0.01315408,0.50313615,0.85565328,4.00862589,0.02315426,0.52020406,0.41665066,1.02624849
-2.58429215,6.25050254,0.01403718,0.51420750,0.86993994,4.10501347,0.02367845,0.53438004,0.41720917,1.04671208
-2.57828914,6.37776441,0.01494684,0.52320383,0.88090265,4.18910349,0.02412597,0.54687805,0.41637764,1.06433178
-2.57228614,6.48494859,0.01588441,0.53011985,0.88858122,4.26032399,0.02449588,0.55769707,0.41419312,1.07898014
-2.56628314,6.57178693,0.01685141,0.53499379,0.89308686,4.31835767,0.02478872,0.56687806,0.41071649,1.09057792
-2.56028014,6.63840566,0.01784946,0.53790418,0.89459630,4.36314439,0.02500634,0.57450096,0.40603025,1.09909249
-2.55427714,6.68530223,0.01888011,0.53896514,0.89334348,4.39487421,0.02515174,0.58068000,0.40023569,1.10453433
-2.54827414,6.71330904,0.01994470,0.53832052,0.88960921,4.41397189,0.02522881,0.58555767,0.39344948,1.10695221
-2.54227114,6.72354672,0.02104418,0.53613692,0.88370957,4.42107391,0.02524208,0.58929750,0.38579995,1.10642728
-2.53626813,6.71737004,0.02217896,0.53259639,0.87598353,4.41699961,0.02519650,0.59207629,0.37742321,1.10306692
-2.53026513,6.69630980,0.02334872,0.52788882,0.86678066,4.40271827,0.02509717,0.59407590,0.36845949,1.09699862
-2.52426213,6.66201410,0.02455229,0.52220460,0.85644939,4.37931400,0.02494910,0.59547523,0.35904967,1.08836457
-2.51825913,6.61619215,0.02578752,0.51572793,0.84532663,4.34795026,0.02475710,0.59644278,0.34933231,1.07731747
-2.51225613,6.56056358,0.02705112,0.50863093,0.83372901,4.30983581,0.02452561,0.59712999,0.33944135,1.06401770
-2.50625313,6.49681547,0.02833861,0.50106897,0.82194632,4.26619356,0.02425865,0.59766592,0.32950432,1.04863225
-2.50025013,6.42656858,0.02964425,0.49317724,0.81023710,4.21823340,0.02395982,0.59815319,0.31964141,1.03133529
-2.49424712,6.35135374,0.03096099,0.48506869,0.79882663,4.16712988,0.02363231,0.59866563,0.30996505,1.01231040
-2.48824412,6.27259827,0.03228050,0.47683334,0.78790706,4.11400502,0.02327902,0.59924741,0.30058014,0.99175412
-2.48224112,6.19162186,0.03359318,0.46853884,0.77763936,4.05991629,0.02290269,0.59991376,0.29158474,0.96988042
-2.47623812,6.10964060,0.03488822,0.46023216,0.76815685,4.00584938,0.02250600,0.60065313,0.28307107,0.94692571
-2.47023512,6.02777719,0.03615375,0.45194212,0.75956973,3.95271504,0.02209178,0.60143054,0.27512667,0.92315366
-2.46423212,5.94707545,0.03737692,0.44368263,0.75196999,3.90134929,0.02166313,0.60219192,0.26783553,0.89885952
-2.45822911,5.86851668,0.03854415,0.43545623,0.74543646,3.85251590,0.02122352,0.60286912,0.26127910,0.87437311
-2.45222611,5.79303579,0.03964131,0.42725778,0.74003912,3.80691016,0.02077693,0.60338530,0.25553699,0.85006021
-2.44622311,5.72153520,0.04065400,0.41907806,0.73584261,3.76516314,0.02032786,0.60366035,0.25068722,0.82632192
-2.44022011,5.65489475,0.04156783,0.41090689,0.73290832,3.72784547,0.01988134,0.60361624,0.24680605,0.80359158
-2.43421711,5.59397673,0.04236876,0.40273590,0.73129513,3.69547021,0.01944286,0.60318170,0.24396721,0.78232933
-2.42821411,5.53962507,0.04304344,0.39456052,0.73105846,3.66849440,0.01901828,0.60229647,0.24224073,0.76301416
-2.42221111,5.49265883,0.04357957,0.38638133,0.73224801,3.64731912,0.01861364,0.60091456,0.24169121,0.74613361
-2.41620810,5.45386027,0.04396628,0.37820474,0.73490407,3.63228821,0.01823501,0.59900677,0.24237571,0.73217157
-2.41020510,5.42395847,0.04419448,0.37004290,0.73905303,3.62368600,0.01788819,0.59656215,0.24434148,0.72159443
-2.40420210,5.40360968,0.04425720,0.36191316,0.74470223,3.62173436,0.01757854,0.59358866,0.24762342,0.71483610
-2.39819910,5.39337586,0.04414987,0.35383695,0.75183477,3.62658973,0.01731066,0.59011293,0.25224164,0.71228269
-2.39219610,5.39370306,0.04387061,0.34583840,0.76040472,3.63834058,0.01708819,0.58617923,0.25819921,0.71425718
-2.38619310,5.40490123,0.04342036,0.33794277,0.77033306,3.65700587,0.01691359,0.58184788,0.26548011,0.72100501
-2.38019010,5.42712683,0.04280309,0.33017485,0.78150498,3.68253482,0.01678794,0.57719308,0.27404778,0.73268105
-2.37418709,5.46036954,0.04202573,0.32255749,0.79376870,3.71480829,0.01671086,0.57230040,0.28384414,0.74933860
-2.36818409,5.50444390,0.04109821,0.31511040,0.80693602,3.75364179,0.01668039,0.56726402,0.29478927,0.77092097
-2.36218109,5.55898650,0.04003330,0.30784919,0.82078490,3.79879004,0.01669304,0.56218383,0.30678176,0.79725606
-2.35617809,5.62345886,0.03884640,0.30078497,0.83506378,3.84995284,0.01674385,0.55716250,0.31969975,0.82805423
-2.35017509,5.69715582,0.03755525,0.29392420,0.84949775,3.90678167,0.01682649,0.55230255,0.33340269,0.86290974
-2.34417209,5.77921895,0.03617961,0.28726919,0.86379612,3.96888675,0.01693351,0.54770362,0.34773358,0.90130585
-2.33816908,5.86865436,0.03474081,0.28081880,0.87766124,4.03584387,0.01705657,0.54345977,0.36252177,0.94262345
-2.33216608,5.96435383,0.03326137,0.27456970,0.89079791,4.10720058,0.01718679,0.53965710,0.37758616,0.98615306
-2.32616308,6.06511847,0.03176449,0.26851775,0.90292317,4.18248124,0.01731500,0.53637143,0.39273859,1.03111003
-2.32016008,6.16968379,0.03027358,0.26265968,0.91377586,4.26119089,0.01743221,0.53366639,0.40778732,1.07665228
-2.31415708,6.27674546,0.02881182,0.25699481,0.92312547,4.34281758,0.01752989,0.53159162,0.42254053,1.12190023
-2.30815408,6.38498468,0.02740167,0.25152675,0.93077998,4.42683348,0.01760034,0.53018145,0.43680963,1.16595825
-2.30215108,6.49309282,0.02606449,0.24626499,0.93659224,4.51269499,0.01763703,0.52945375,0.45041224,1.20793693
-2.29614807,6.59979461,0.02482012,0.24122621,0.94046462,4.59984220,0.01763485,0.52940930,0.46317498,1.24697547
-2.29014507,6.70386967,0.02368655,0.23643534,0.94235186,4.68769844,0.01759036,0.53003153,0.47493570,1.28226347
-2.28414207,6.80417204,0.02267966,0.23192614,0.94226188,4.77567029,0.01750190,0.53128675,0.48554543,1.31306140
-2.27813907,6.89964763,0.02181293,0.22774135,0.94025463,4.86314872,0.01736972,0.53312483,0.49486991,1.33871910
-2.27213607,6.98934936,0.02109733,0.22393230,0.93643912,4.94951182,0.01719597,0.53548045,0.50279078,1.35869160
-2.26613307,7.07244991,0.02054111,0.22055800,0.93096870,5.03412932,0.01698463,0.53827473,0.50920645,1.37255197
-2.26013007,7.14825182,0.02014979,0.21768366,0.92403491,5.11636909,0.01674134,0.54141739,0.51403281,1.38000056
-2.25412706,7.21619465,0.01992607,0.21537869,0.91586003,5.19560535,0.01647325,0.54480919,0.51720377,1.38087053
-2.24812406,7.27585890,0.01986987,0.21371421,0.90668884,5.27122831,0.01618873,0.54834475,0.51867169,1.37512948
-2.24212106,7.32696631,0.01997841,0.21276018,0.89677975,5.34265451,0.01589703,0.55191537,0.51840781,1.36287723
-2.23611806,7.36937617,0.02024622,0.21258208,0.88639558,5.40933719,0.01560798,0.55541196,0.51640268,1.34433986
-2.23011506,7.40307736,0.02066537,0.21323754,0.87579457,5.47077578,0.01533162,0.55872781,0.51266652,1.31986041
-2.22411206,7.42817592,0.02122555,0.21477269,0.86522151,5.52652364,0.01507780,0.56176102,0.50722959,1.28988653
-2.21810905,7.44487832,0.02191429,0.21721874,0.85489971,5.57619328,0.01485589,0.56441665,0.50014252,1.25495570
-2.21210605,7.45347066,0.02271720,0.22058865,0.84502371,5.61945849,0.01467438,0.56660822,0.49147639,1.21567868
-2.20610305,7.45429447,0.02361817,0.22487424,0.83575313,5.65605301,0.01454062,0.56825877,0.48132276,1.17272165
-2.20010005,7.44772007,0.02459972,0.23004385,0.82720788,5.68576569,0.01446058,0.56930129,0.46979325,1.12678799
-2.19409705,7.43411886,0.02564319,0.23604070,0.81946477,5.70843255,0.01443863,0.56967858,0.45701893,1.07860015
-2.18809405,7.41383593,0.02672914,0.24278208,0.81255582,5.72392629,0.01447740,0.56934271,0.44314925,1.02888245
-2.18209105,7.38716484,0.02783765,0.25015959,0.80646820,5.73214431,0.01457774,0.56825404,0.42835052,0.97834523
-2.17608804,7.35432640,0.02894863,0.25804030,0.80114594,5.73299630,0.01473871,0.56638007,0.41280409,0.92767103
-2.17008504,7.31545300,0.03004223,0.26626917,0.79649340,5.72639297,0.01495761,0.56369421,0.39670403,0.87750299
-2.16408204,7.27058036,0.03109914,0.27467239,0.79238040,5.71223699,0.01523012,0.56017470,0.38025460,0.82843600
-2.15807904,7.21964756,0.03210093,0.28306183,0.78864890,5.69041766,0.01555052,0.55580380,0.36366737,0.78101042
-2.15207604,7.16250636,0.03303044,0.29124038,0.78512103,5.66081024,0.01591186,0.55056735,0.34715829,0.73570869
-2.14607304,7.09893990,0.03387206,0.29900802,0.78160822,5.62328067,0.01630628,0.54445484,0.33094467,0.69295450
-2.14007004,7.02869026,0.03461201,0.30616842,0.77792106,5.57769606,0.01672530,0.53746009,0.31524215,0.65311431
-2.13406703,6.95149398,0.03523865,0.31253578,0.77387964,5.52394075,0.01716018,0.52958238,0.30026197,0.61650090
-2.12806403,6.86712363,0.03574270,0.31794171,0.76932375,5.46193740,0.01760224,0.52082810,0.28620825,0.58337840
-2.12206103,6.77543338,0.03611741,0.32224178,0.76412270,5.39167198,0.01804322,0.51121275,0.27327565,0.55396841
-2.11605803,6.67640582,0.03635873,0.32532148,0.75818417,5.31322119,0.01847563,0.50076319,0.26164723,0.52845654
-2.11005503,6.57019717,0.03646539,0.32710136,0.75146173,5.22678067,0.01889304,0.48951983,0.25149250,0.50699886
-2.10405203,6.45717789,0.03643896,0.32754107,0.74396059,5.13269192,0.01929040,0.47753873,0.24296569,0.48972769
-2.09804902,6.33796594,0.03628383,0.32664208,0.73574141,5.03146604,0.01966426,0.46489325,0.23620415,0.47675631
-2.09204602,6.21345013,0.03600710,0.32444906,0.72692160,4.92380242,0.02001295,0.45167515,0.23132675,0.46818211
-2.08604302,6.08480148,0.03561852,0.32104974,0.71767439,4.81060075,0.02033677,0.43799505,0.22843221,0.46408797
-2.08004002,5.95347142,0.03513023,0.31657327,0.70822534,4.69296499,0.02063800,0.42398193,0.22759744,0.46454167
-2.07403702,5.82117603,0.03455658,0.31118727,0.69884644,4.57219868,0.02092093,0.40978187,0.22887561,0.46959329
-2.06803402,5.68986666,0.03391380,0.30509350,0.68984814,4.44979108,0.02119181,0.39555583,0.23229419,0.47927076
-2.06203102,5.56168777,0.03321967,0.29852249,0.68156952,4.32739454,0.02145874,0.38147665,0.23785280,0.49357383
-2.05602801,5.43892390,0.03249316,0.29172731,0.67436698,4.20679377,0.02173145,0.36772535,0.24552111,0.51246685
-2.05002501,5.32393801,0.03175399,0.28497672,0.66860202,4.08986832,0.02202109,0.35448686,0.25523683,0.53587079
-2.04402201,5.21910411,0.03102224,0.27854797,0.66462864,3.97854983,0.02233995,0.34194538,0.26690388,0.56365526
-2.03801901,5.12673735,0.03031787,0.27271959,0.66278083,3.87477595,0.02270117,0.33027966,0.28039122,0.59563093
-2.03201601,5.04902483,0.02966028,0.26776431,0.66336075,3.78044303,0.02311837,0.31965826,0.29553212,0.63154316
-2.02601301,4.98796038,0.02906787,0.26394241,0.66662810,3.69735951,0.02360535,0.31023523,0.31212444,0.67106746
-2.02001001,4.94528606,0.02855760,0.26149573,0.67279108,3.62720199,0.02417573,0.30214613,0.32993193,0.71380709
-2.01400700,4.92244299,0.02814460,0.26064236,0.68199929,3.57147568,0.02484268,0.29550480,0.34868670,0.75929350
-2.00800400,4.92053320,0.02784181,0.26157229,0.69433887,3.53148048,0.02561858,0.29040080,0.36809296,0.80698969
-2.00200100,4.94029369,0.02765965,0.26444390,0.70982987,3.50828372,0.02651484,0.28689776,0.38783211,0.85629665
-1.99599800,4.98208317,0.02760572,0.26938148,0.72842607,3.50269993,0.02754166,0.28503253,0.40756894,0.90656283
-1.98999500,5.04588111,0.02768467,0.27647356,0.75001685,3.51527790,0.02870791,0.28481517,0.42695908,0.95709642
