energy_ev,total_up,total_down,C_s_up,C_s_down,C_p_up,C_p_down,Cr_p_up,Cr_p_down,Cr_d_up,Cr_d_down,Sc_p_up,Sc_p_down,Sc_d_up,Sc_d_down,Te_p_up,Te_p_down,Te_d_up,Te_d_down
-4.36118059,1.87282088,-2.12501506,0.02016557,-0.03599683,0.27122832,-0.32414723,1.10692475,-1.57131686,0.66835723,-0.69733979,0.32176524,-0.39025622,0.26007244,-0.22775255,0.75593620,-0.92058320,0.00000000,-0.00000000
-4.35517759,1.84088162,-2.11995706,0.01842635,-0.03520641,0.27246192,-0.31663993,1.08113365,-1.52348363,0.66347588,-0.69637512,0.31537590,-0.38501160,0.25919466,-0.23269835,0.73380731,-0.92103094,0.00000000,-0.00000000
-4.34917459,1.81215136,-2.11086155,0.01673494,-0.03422455,0.27471815,-0.30925129,1.05987626,-1.47598384,0.65991871,-0.69458675,0.30968647,-0.37905177,0.25856005,-0.23711188,0.71244147,-0.91914361,0.00000000,-0.00000000
-4.34317159,1.78695382,-2.09757625,0.01510652,-0.03307050,0.27792580,-0.30199567,1.04306164,-1.42894401,0.65773017,-0.69187343,0.30472844,-0.37243672,0.25822266,-0.24094271,0.69209003,-0.91483348,0.00000000,-0.00000000
-4.33716858,1.76543208,-2.08009696,0.01355372,-0.03176579,0.28197923,-0.29491171,1.03047857,-1.38254138,0.65688506,-0.68818879,0.30050368,-0.36524408,0.25821117,-0.24415935,0.67294473,-0.90806685,0.00000000,-0.00000000
-4.33116558,1.74753814,-2.05857562,0.01208660,-0.03033357,0.28673960,-0.28806137,1.02179657,-1.33700613,0.65728575,-0.68354472,0.29698355,-0.35756912,0.25852658,-0.24675131,0.65513075,-0.89887032,0.00000000,-0.00000000
-4.32516258,1.73303160,-2.03332121,0.01071270,-0.02879798,0.29203747,-0.28152774,1.01657194,-1.29261974,0.65876302,-0.67801194,0.29410935,-0.34952382,0.25914135,-0.24873031,0.63870296,-0.88733435,0.00000000,-0.00000000
-4.31915958,1.72148740,-2.00479301,0.00943715,-0.02718342,0.29767702,-0.27541154,1.01425850,-1.24970961,0.66108035,-0.67171750,0.29179407,-0.34123492,0.25999996,-0.25013028,0.62364554,-0.87361388,0.00000000,-0.00000000
-4.31315658,1.71231289,-1.97358616,0.00826282,-0.02551399,0.30344147,-0.26982655,1.01422321,-1.20863969,0.66394181,-0.66483931,0.28992552,-0.33284102,0.26102103,-0.25100627,0.60987503,-0.85792559,0.00000000,-0.00000000
-4.30715358,1.70477347,-1.94040977,0.00719054,-0.02381294,0.30909992,-0.26489396,1.01576607,-1.16979762,0.66700318,-0.65759781,0.28837076,-0.32448877,0.26210093,-0.25143217,0.59724668,-0.84054210,0.00000000,-0.00000000
-4.30115058,1.69802575,-1.90605845,0.00621933,-0.02210217,0.31441500,-0.26073615,1.01814373,-1.13357882,0.66988583,-0.65024510,0.28698164,-0.31632822,0.26311860,-0.25149727,0.58556381,-0.82178296,0.00000000,-0.00000000
-4.29514757,1.69115683,-1.87137837,0.00534667,-0.02040186,0.31915130,-0.25746982,1.02059589,-1.10036822,0.67219287,-0.64305197,0.28560129,-0.30850759,0.26394159,-0.25130193,0.57458977,-0.80200316,0.00000000,-0.00000000
-4.28914457,1.68322784,-1.83722938,0.00456875,-0.01873014,0.32308414,-0.25519911,1.02237347,-1.07052063,0.67352672,-0.63629351,0.28407115,-0.30116765,0.26443272,-0.25095239,0.56406172,-0.78157935,0.00000000,-0.00000000
-4.28314157,1.67331969,-1.80444499,0.00388079,-0.01710296,0.32600828,-0.25400875,1.02276743,-1.04434067,0.67350730,-0.63023390,0.28223851,-0.29443599,0.26445742,-0.25055513,0.55370569,-0.76089467,0.00000000,-0.00000000
-4.27713857,1.66057889,-1.77379219,0.00327720,-0.01553389,0.32774629,-0.25395780,1.02113686,-1.02206335,0.67179010,-0.62511123,0.27996384,-0.28842140,0.26389098,-0.25021097,0.54325216,-0.74032294,0.00000000,-0.00000000
-4.27113557,1.64426133,-1.74593320,0.00275194,-0.01403412,0.32815612,-0.25507417,1.01693530,-1.00383650,0.66808315,-0.62112311,0.27712797,-0.28320877,0.26262568,-0.25000927,0.53245123,-0.72021288,0.00000000,-0.00000000
-4.26513257,1.62377177,-1.72139117,0.00229863,-0.01261249,0.32713754,-0.25735026,1.00973400,-0.98970604,0.66216211,-0.61841389,0.27363846,-0.27885472,0.26057733,-0.25002256,0.52108687,-0.70087343,0.00000000,-0.00000000
-4.25912956,1.59869757,-1.70052177,0.00191082,-0.01127561,0.32463728,-0.26074004,0.99924113,-0.97960506,0.65388288,-0.61706414,0.26943513,-0.27538422,0.25769079,-0.25030198,0.50898940,-0.68256079,0.00000000,-0.00000000
-4.25312656,1.56883475,-1.68349224,0.00158215,-0.01002794,0.32065241,-0.26515766,0.98531615,-0.97334749,0.64319106,-0.61708313,0.26449431,-0.27278852,0.25394445,-0.25087364,0.49604579,-0.66546793,0.00000000,-0.00000000
-4.24712356,1.53420563,-1.67026927,0.00130644,-0.00887204,0.31523209,-0.27047783,0.96797860,-0.97062704,0.63012787,-0.61840466,0.25883173,-0.27102438,0.24935325,-0.25173634,0.48220721,-0.64971721,0.00000000,-0.00000000
-4.24112056,1.49506712,-1.66061657,0.00107786,-0.00780873,0.30847733,-0.27653802,0.94741110,-0.97102156,0.61483234,-0.62088673,0.25250389,-0.27001491,0.24397025,-0.25286071,0.46749371,-0.63535646,0.00000000,-0.00000000
-4.23511756,1.45190956,-1.65410233,0.00089099,-0.00683733,0.30053902,-0.28314239,0.92395629,-0.97400312,0.59753969,-0.62431492,0.24560786,-0.26965194,0.23788656,-0.25418984,0.45199581,-0.62235876,0.00000000,-0.00000000
-4.22911456,1.40544629,-1.65011667,0.00074086,-0.00595588,0.29161413,-0.29006745,0.89810799,-0.97895334,0.57857601,-0.62840972,0.23827955,-0.26979984,0.23122977,-0.25564151,0.43587300,-0.61062598,0.00000000,-0.00000000
-4.22311156,1.35659452,-1.64789821,0.00062299,-0.00516134,0.28194033,-0.29706916,0.87049686,-0.98518372,0.55834951,-0.63283727,0.23069043,-0.27030076,0.22416088,-0.25711179,0.41934943,-0.59999587,0.00000000,-0.00000000
-4.21710855,1.30644846,-1.64656864,0.00053345,-0.00444987,0.27178922,-0.30389128,0.84187124,-0.99195989,0.53733878,-0.63722320,0.22304296,-0.27098104,0.21686991,-0.25848007,0.40270697,-0.59025229,0.00000000,-0.00000000
-4.21110555,1.25624602,-1.64517373,0.00046876,-0.00381696,0.26145843,-0.31027459,0.81307382,-0.99852917,0.51607862,-0.64116883,0.21556485,-0.27165852,0.20957035,-0.25961497,0.38627608,-0.58113821,0.00000000,-0.00000000
-4.20510255,1.20733033,-1.64272888,0.00042597,-0.00325767,0.25126285,-0.31596664,0.78501516,-1.00414986,0.49514383,-0.64426918,0.20850229,-0.27215046,0.20249269,-0.26038123,0.37042494,-0.57237059,0.00000000,-0.00000000
-4.19909955,1.16110773,-1.63826696,0.00040257,-0.00276676,0.24152538,-0.32073160,0.75864489,-1.00812131,0.47513183,-0.64613159,0.20211254,-0.27228173,0.19587730,-0.26064686,0.35554725,-0.56365656,0.00000000,-0.00000000
-4.19309655,1.11900382,-1.63088620,0.00039643,-0.00233888,0.23256736,-0.32435971,0.73492161,-1.00981318,0.45664463,-0.64639449,0.19665593,-0.27189290,0.18996691,-0.26029045,0.34204936,-0.55470995,0.00000000,-0.00000000
-4.18709355,1.08241898,-1.61979589,0.00040582,-0.00196867,0.22469913,-0.32667608,0.71478253,-1.00869280,0.44027065,-0.64474507,0.19238774,-0.27084782,0.18499894,-0.25920819,0.33033707,-0.54526751,0.00000000,-0.00000000
-4.18109055,1.05268490,-1.60435773,0.00042929,-0.00165086,0.21821086,-0.32754833,0.69911374,-1.00434915,0.42656721,-0.64093522,0.18954997,-0.26904042,0.18119799,-0.25732021,0.32080271,-0.53510382,0.00000000,-0.00000000
-4.17508754,1.03102350,-1.58412092,0.00046566,-0.00138040,0.21336401,-0.32689268,0.68872200,-0.99651256,0.41604391,-0.63479495,0.18836341,-0.26640046,0.17876862,-0.25457598,0.31381276,-0.52404443,0.00000000,-0.00000000
-4.16908454,1.01850923,-1.55884940,0.00051393,-0.00115251,0.21038349,-0.32467846,0.68430887,-0.98506919,0.40914766,-0.62624265,0.18902018,-0.26289780,0.17788881,-0.25095854,0.30969658,-0.51197651,0.00000000,-0.00000000
-4.16308154,1.01603597,-1.52854023,0.00057323,-0.00096273,0.20945091,-0.32093054,0.68644784,-0.97006964,0.40624939,-0.61529185,0.19167684,-0.25854524,0.17870415,-0.24648725,0.30873644,-0.49885655,0.00000000,-0.00000000
-4.15707854,1.02428922,-1.49343214,0.00064283,-0.00080695,0.21069886,-0.31572986,0.69556518,-0.95173132,0.40763312,-0.60205410,0.19644849,-0.25339965,0.18132298,-0.24121903,0.31115908,-0.48471499,0.00000000,-0.00000000
-4.15107554,1.04372436,-1.45400440,0.00072199,-0.00068146,0.21420650,-0.30921183,0.71192488,-0.93043454,0.41348731,-0.58673795,0.20340374,-0.24756144,0.18581261,-0.23524807,0.31712914,-0.46965750,0.00000000,-0.00000000
-4.14507254,1.07455136,-1.41096579,0.00081002,-0.00058296,0.21999655,-0.30156277,0.73561824,-0.90671241,0.42389893,-0.56964412,0.21256097,-0.24117230,0.19219682,-0.22870390,0.32674444,-0.45386304,0.00000000,-0.00000000
-4.13906953,1.11672646,-1.36523472,0.00090617,-0.00050854,0.22803365,-0.29301462,0.76655828,-0.88123514,0.43885019,-0.55115719,0.22388588,-0.23441150,0.20045448,-0.22174802,0.34003326,-0.43757884,0.00000000,-0.00000000
-4.13306653,1.16995084,-1.31791129,0.00100967,-0.00045567,0.23822430,-0.28383792,0.80447933,-0.85478920,0.45821814,-0.53173407,0.23729038,-0.22749062,0.21051966,-0.21456930,0.35695370,-0.42111277,0.00000000,-0.00000000
-4.12706353,1.23367650,-1.27024260,0.00111967,-0.00042219,0.25041832,-0.27433356,0.84894169,-0.82825233,0.48177708,-0.51188994,0.25263316,-0.22064727,0.22228295,-0.20737820,0.37739496,-0.40482326,0.00000000,-0.00000000
-4.12106053,1.30711906,-1.22358289,0.00123523,-0.00040630,0.26441181,-0.26482350,0.89934148,-0.80256529,0.50920382,-0.49218215,0.26972166,-0.21413765,0.23559415,-0.20040013,0.40118063,-0.38910754,0.00000000,-0.00000000
-4.11505753,1.38927721,-1.17935013,0.00135536,-0.00040650,0.27995172,-0.25564079,0.95492544,-0.77870143,0.54008554,-0.47319279,0.28831574,-0.20822861,0.25026614,-0.19386834,0.42807369,-0.37438852,0.00000000,-0.00000000
-4.10905453,1.47895833,-1.13898070,0.00147897,-0.00042153,0.29674170,-0.24711927,1.01481023,-0.75763510,0.57393030,-0.45551051,0.30813281,-0.20318910,0.26607994,-0.18801637,0.45778315,-0.36110101,0.00000000,-0.00000000
-4.10305153,1.57480961,-1.10388376,0.00160492,-0.00045040,0.31444945,-0.23958333,1.07800595,-0.74031002,0.61017966,-0.43971239,0.32885447,-0.19928163,0.28279066,-0.18307058,0.48997209,-0.34967770,0.00000000,-0.00000000
-4.09704852,1.67535356,-1.07539698,0.00173205,-0.00049227,0.33271506,-0.23333786,1.14344292,-0.72760865,0.64822333,-0.42634622,0.35013438,-0.19675371,0.30013432,-0.17924285,0.52426674,-0.34053549,0.00000000,-0.00000000
-4.09104552,1.77902708,-1.05474491,0.00185913,-0.00054644,0.35116041,-0.22865896,1.21000121,-0.72032346,0.68741535,-0.41591400,0.37160728,-0.19582977,0.31783514,-0.17672384,0.56026634,-0.33406253,0.00000000,-0.00000000
-4.08504252,1.88422254,-1.04300123,0.00198498,-0.00061231,0.36939913,-0.22578538,1.27654169,-0.71913093,0.72709114,-0.40885696,0.39289872,-0.19670358,0.33561316,-0.17567686,0.59755340,-0.33060650,0.00000000,-0.00000000
-4.07903952,1.98932966,-1.04105602,0.00210843,-0.00068932,0.38704704,-0.22491119,1.34193770,-0.72456916,0.76658517,-0.40554250,0.41363537,-0.19953155,0.35319185,-0.17623273,0.63570401,-0.33046423,0.00000000,-0.00000000
-4.07303652,2.09277657,-1.04958872,0.00222836,-0.00077691,0.40373248,-0.22617957,1.40510611,-0.73701958,0.80524839,-0.40625347,0.43345536,-0.20442698,0.37030546,-0.17848562,0.67429768,-0.33387321,0.00000000,-0.00000000
-4.06703352,2.19306864,-1.06904760,0.00234370,-0.00087450,0.41910642,-0.22967813,1.46503669,-0.75669328,0.84246491,-0.41117995,0.45201842,-0.21145548,0.38670576,-0.18249004,0.71292660,-0.34100481,0.00000000,-0.00000000
-4.06103052,2.28882356,-1.09963590,0.00245350,-0.00098143,0.43285174,-0.23543575,1.52081855,-0.78362245,0.87766728,-0.42041369,0.46901524,-0.22063167,0.40216799,-0.18825914,0.75120368,-0.35195971,0.00000000,-0.00000000
-4.05502751,2.37880149,-1.14130531,0.00255690,-0.00109695,0.44469155,-0.24342098,1.57166278,-0.81765700,0.91034987,-0.43394538,0.48417584,-0.23191733,0.41649570,-0.19576423,0.78876932,-0.36676529,0.00000000,-0.00000000
-4.04902451,2.46192905,-1.19375637,0.00265312,-0.00122023,0.45439605,-0.25354212,1.61692026,-0.85846663,0.94007975,-0.45166468,0.49727654,-0.24522100,0.42952438,-0.20493560,0.82529667,-0.38537512,0.00000000,-0.00000000
-4.04302151,2.53731662,-1.25644612,0.00274153,-0.00135029,0.46178781,-0.26564902,1.65609418,-0.90554822,0.96650474,-0.47336311,0.50814521,-0.26039907,0.44112373,-0.21566458,0.86049512,-0.40767051,0.00000000,-0.00000000
-4.03701851,2.60426819,-1.32860242,0.00282156,-0.00148604,0.46674514,-0.27953644,1.68884657,-0.95823841,0.98935842,-0.49873960,0.51666461,-0.27725853,0.45119852,-0.22780682,0.89411220,-0.43346399,0.00000000,-0.00000000
-4.03101551,2.66228406,-1.40924466,0.00289276,-0.00162628,0.46920356,-0.29494902,1.71499908,-1.01573102,1.00846189,-0.52740855,0.52277373,-0.29556112,0.45968807,-0.24118659,0.92593387,-0.46250446,0.00000000,-0.00000000
-4.02501251,2.71105637,-1.49721011,0.00295475,-0.00176969,0.46915526,-0.31158772,1.73452784,-1.07709882,1.02372238,-0.55891029,0.52646707,-0.31502900,0.46656448,-0.25560204,0.95578331,-0.49448410,0.00000000,-0.00000000
-4.01900950,2.75045835,-1.59118521,0.00300723,-0.00191487,0.46664672,-0.32911757,1.74755297,-1.14131909,1.03512899,-0.59272351,0.52779202,-0.33535167,0.47182971,-0.27083116,0.98351863,-0.52904641,0.00000000,-0.00000000
-4.01300650,2.78052821,-1.68974078,0.00304993,-0.00206033,0.46177447,-0.34717650,1.75432349,-1.20730205,1.04274576,-0.62827941,0.52684435,-0.35619404,0.47551184,-0.28663830,1.00902961,-0.56579546,0.00000000,-0.00000000
-4.00700350,2.80144876,-1.79136991,0.00308263,-0.00220458,0.45467950,-0.36538510,1.75519837,-1.27392137,1.04670265,-0.66497704,0.52376229,-0.37720538,0.47766064,-0.30278094,1.03223397,-0.60430583,0.00000000,-0.00000000
-4.00100050,2.81352431,-1.89452755,0.00310514,-0.00234609,0.44554037,-0.38335689,1.75062483,-1.34004568,1.04718493,-0.70219948,0.51871936,-0.39802887,0.47834288,-0.31901654,1.05307335,-0.64413295,0.00000000,-0.00000000
-3.99499750,2.81715608,-1.99767013,0.00311731,-0.00248335,0.43456547,-0.40070889,1.74111510,-1.40456994,1.04442166,-0.73933023,0.51191640,-0.41831143,0.47763748,-0.33510913,1.07150950,-0.68482348,0.00000000,-0.00000000
-3.98899450,2.81281769,-2.09929413,0.00311896,-0.00261492,0.42198493,-0.41707208,1.72722264,-1.46644560,1.03867369,-0.77576926,0.50357323,-0.43771344,0.47563101,-0.35083538,1.08752075,-0.72592544,0.00000000,-0.00000000
-3.98299150,2.80103170,-2.19797199,0.00310998,-0.00273940,0.40804231,-0.43210141,1.70951899,-1.52470846,1.03022203,-0.81094821,0.49392025,-0.45591811,0.47241352,-0.36599000,1.10109914,-0.76699761,0.00000000,-0.00000000
-3.97698849,2.78234853,-2.29238425,0.00309025,-0.00285554,0.39298663,-0.44548499,1.68857226,-1.57850301,1.01935686,-0.84434414,0.48319045,-0.47263989,0.46807508,-0.38039016,1.11224820,-0.80761806,0.00000000,-0.00000000
-3.97098549,2.75732827,-2.38134676,0.00305972,-0.00296217,0.37706500,-0.45695211,1.66492806,-1.62710258,1.00636775,-0.87549136,0.47161208,-0.48763185,0.46270300,-0.39387881,1.12098145,-0.84739140,0.00000000,-0.00000000
-3.96498249,2.72652607,-2.46383196,0.00301839,-0.00305827,0.36051609,-0.46627987,1.63909355,-1.66992438,0.99153541,-0.90399089,0.45940232,-0.50069154,0.45637994,-0.40632677,1.12732159,-0.88595462,0.00000000,-0.00000000
-3.95897949,2.69048113,-2.53898373,0.00296633,-0.00314299,0.34356468,-0.47329804,1.61152497,-1.70653892,0.97512507,-0.92951727,0.44676210,-0.51166522,0.44918284,-0.41763360,1.13130027,-0.92298141,0.00000000,-0.00000000
-3.95297649,2.64970929,-2.60612541,0.00290370,-0.00321561,0.32641735,-0.47789209,1.58261894,-1.73667367,0.95738168,-0.95182240,0.43387213,-0.52045018,0.44118255,-0.42772715,1.13295815,-0.95818484,0.00000000,-0.00000000
-3.94697349,2.60469891,-2.66476108,0.00283079,-0.00327555,0.30925950,-0.48000427,1.55270753,-1.76021086,0.93852683,-0.97073654,0.42089035,-0.52699522,0.43244413,-0.43656202,1.13234527,-0.99131856,0.00000000,-0.00000000
-3.94097049,2.55590942,-2.71457031,0.00274801,-0.00332243,0.29225348,-0.47963272,1.52205693,-1.77717966,0.91875723,-0.98616642,0.40795056,-0.53129913,0.42302777,-0.44411691,1.12952127,-1.02217648,0.00000000,-0.00000000
-3.93496748,2.50377208,-2.75539725,0.00265591,-0.00335596,0.27553803,-0.47682875,1.49086931,-1.78774354,0.89824463,-0.99809062,0.39516225,-0.53340753,0.41298988,-0.45039127,1.12455543,-1.05059132,0.00000000,-0.00000000
-3.92896448,2.44869217,-2.78723490,0.00255520,-0.00337602,0.25922856,-0.47169235,1.45928761,-1.79218321,0.87713688,-1.00655279,0.38261151,-0.53340806,0.40238455,-0.45540129,1.11752647,-1.07643209,0.00000000,-0.00000000
-3.92296148,2.39105208,-2.81020574,0.00244672,-0.00338259,0.24341846,-0.46436636,1.42740253,-1.79087652,0.85555983,-1.01165295,0.37036269,-0.53142431,0.39126490,-0.45917568,1.10852177,-1.09960094,0.00000000,-0.00000000
-3.91695848,2.33121459,-2.82454005,0.00233147,-0.00337579,0.22818096,-0.45502945,1.39526138,-1.78427605,0.83361981,-1.01353755,0.35846081,-0.52760882,0.37968442,-0.46175132,1.09763624,-1.12002958,0.00000000,-0.00000000
-3.91095548,2.26952614,-2.83055326,0.00221058,-0.00335581,0.21357152,-0.44388837,1.36287795,-1.77288579,0.81140654,-1.01238884,0.34693437,-0.52213552,0.36769801,-0.46316933,1.08497082,-1.13767560,0.00000000,-0.00000000
-3.90495248,2.20631951,-2.82862361,0.00208527,-0.00332297,0.19963050,-0.43116982,1.33024316,-1.75723801,0.78899605,-1.00841408,0.33579839,-0.51519205,0.35536277,-0.46347148,1.07063071,-1.15251902,0.00000000,-0.00000000
-3.89894947,2.14191602,-2.81917137,0.00195688,-0.00327767,0.18638591,-0.41711229,1.29733570,-1.73787131,0.76645369,-1.00183525,0.32505758,-0.50697222,0.34273846,-0.46269740,1.05472353,-1.16455913,0.00000000,-0.00000000
-3.89294647,2.07662699,-2.80264056,0.00182677,-0.00322039,0.17385606,-0.40195828,1.26413235,-1.71531097,0.74383688,-0.99287973,0.31470936,-0.49766912,0.32988758,-0.46088258,1.03735754,-1.17381195,0.00000000,-0.00000000
-3.88694347,2.01075468,-2.77948393,0.00169636,-0.00315169,0.16205211,-0.38594715,1.23061749,-1.69005220,0.72119774,-0.98177224,0.30474674,-0.48746908,0.31687515,-0.45805731,1.01864025,-1.18030829,0.00000000,-0.00000000
-3.88094047,1.94459287,-2.75015161,0.00156703,-0.00307224,0.15098021,-0.36930899,1.19679157,-1.66254705,0.69858534,-0.96872855,0.29516087,-0.47654669,0.30376825,-0.45424648,0.99867747,-1.18409234,0.00000000,-0.00000000
-3.87493747,1.87842711,-2.71508366,0.00144013,-0.00298277,0.14064334,-0.35225949,1.16267807,-1.63319516,0.67604780,-0.95395091,0.28594316,-0.46506116,0.29063529,-0.44947037,0.97757297,-1.18522101,0.00000000,-0.00000000
-3.86893447,1.81253506,-2.67470628,0.00131695,-0.00288411,0.13104268,-0.33499615,1.12832893,-1.60233853,0.65363407,-0.93762533,0.27708711,-0.45315389,0.27754524,-0.44374600,0.95542888,-1.18376347,0.00000000,-0.00000000
-3.86293147,1.74718675,-2.62943139,0.00119866,-0.00277715,0.12217861,-0.31769575,1.09382813,-1.57026017,0.63139546,-0.91992064,0.26858958,-0.44094743,0.26456666,-0.43708924,0.93234674,-1.17980123,0.00000000,-0.00000000
-3.85692846,1.68264518,-2.57965886,0.00108630,-0.00266288,0.11405124,-0.30051300,1.05929345,-1.53718631,0.60938702,-0.90098901,0.26045169,-0.42854557,0.25176686,-0.42951718,0.90842923,-1.17342810,0.00000000,-0.00000000
-3.85092546,1.61916700,-2.52578077,0.00098080,-0.00254237,0.10666056,-0.28358046,1.02487621,-1.50329162,0.58766864,-0.88096788,0.25267923,-0.41603454,0.23921103,-0.42105071,0.88378231,-1.16475021,0.00000000,-0.00000000
-3.84492246,1.55700331,-2.46818683,0.00088289,-0.00241674,0.10000624,-0.26700934,0.99075914,-1.46870691,0.56630590,-0.85998268,0.24528272,-0.40348502,0.22696146,-0.41171700,0.85851770,-1.15388574,0.00000000,-0.00000000
-3.83891946,1.49640044,-2.40727009,0.00079315,-0.00228720,0.09408716,-0.25089119,0.95715241,-1.43352852,0.54537079,-0.83815017,0.23827700,-0.39095477,0.21507685,-0.40155179,0.83275537,-1.14096431,0.00000000,-0.00000000
-3.83291646,1.43760056,-2.34343226,0.00071200,-0.00215497,0.08890070,-0.23530018,0.92428794,-1.39782877,0.52494199,-0.81558198,0.23168052,-0.37849161,0.20361180,-0.39060113,0.80662575,-1.12612589,0.00000000,-0.00000000
-3.82691346,1.38084188,-2.27708799,0.00063968,-0.00202132,0.08444184,-0.22029565,0.89241220,-1.36166661,0.50510501,-0.79238799,0.22551433,-0.36613652,0.19261626,-0.37892266,0.78027154,-1.10951928,0.00000000,-0.00000000
-3.82091046,1.32635820,-2.20866753,0.00057629,-0.00188754,0.08070219,-0.20592500,0.86177788,-1.32509789,0.48595183,-0.76867932,0.21980075,-0.35392663,0.18213525,-0.36658608,0.75384865,-1.09130018,0.00000000,-0.00000000
-3.81490745,1.27437788,-2.13861758,0.00052176,-0.00175490,0.07766904,-0.19222630,0.83263457,-1.28818474,0.46758033,-0.74457060,0.21456191,-0.34189788,0.17220847,-0.35367310,0.72752639,-1.07162890,0.00000000,-0.00000000
-3.80890445,1.22512190,-2.06740008,0.00047590,-0.00162464,0.07532440,-0.17923088,0.80521912,-1.25100332,0.45009322,-0.72018151,0.20981813,-0.33008723,0.16287012,-0.34027649,0.70148654,-1.05066791,0.00000000,-0.00000000
-3.80290145,1.17880117,-1.99548908,0.00043843,-0.00149794,0.07364417,-0.16696543,0.77974579,-1.21364990,0.43359669,-0.69563740,0.20558630,-0.31853424,0.15414865,-0.32649865,0.67592140,-1.02857929,0.00000000,-0.00000000
-3.79689845,1.13561312,-1.92336581,0.00040893,-0.00137595,0.07259753,-0.15545367,0.75639704,-1.17624478,0.41819875,-0.67106909,0.20187825,-0.30728207,0.14606659,-0.31244955,0.65103088,-1.00552239,0.00000000,-0.00000000
-3.79089545,1.09573776,-1.85151235,0.00038696,-0.00125968,0.07214648,-0.14471748,0.73531504,-1.13893404,0.40400731,-0.64661179,0.19869932,-0.29637774,0.13864043,-0.29824430,0.62701870,-0.98165172,0.00000000,-0.00000000
-3.78489245,1.05933352,-1.78040417,0.00037200,-0.00115006,0.07224573,-0.13477753,0.71659470,-1.10188919,0.39112806,-0.62240345,0.19604715,-0.28587183,0.13188049,-0.28400041,0.60408802,-0.95711526,0.00000000,-0.00000000
-3.77888944,1.02653305,-1.71050220,0.00036352,-0.00104789,0.07284283,-0.12565334,0.70027838,-1.06530470,0.37966231,-0.59858249,0.19391075,-0.27581749,0.12579091,-0.26983497,0.58243655,-0.93205337,0.00000000,-0.00000000
-3.77288644,0.99743946,-1.64224458,0.00036100,-0.00095383,0.07387866,-0.11736285,0.68635279,-1.02939369,0.36970489,-0.57528519,0.19227007,-0.26626903,0.12036964,-0.25586179,0.56225173,-0.90659818,0.00000000,-0.00000000
-3.76688344,0.97212317,-1.57603887,0.00036394,-0.00086841,0.07528827,-0.10992163,0.67474814,-0.99438206,0.36134209,-0.55264303,0.19109598,-0.25728009,0.11560857,-0.24218877,0.54370596,-0.88087362,0.00000000,-0.00000000
-3.76088044,0.95061989,-1.51225476,0.00037189,-0.00079200,0.07700199,-0.10334172,0.66533999,-0.96050141,0.35464991,-0.53077988,0.19035073,-0.24890153,0.11149376,-0.22891551,0.52695239,-0.85499588,0.00000000,-0.00000000
-3.75487744,0.93292965,-1.45121789,0.00038448,-0.00072482,0.07894687,-0.09763032,0.65795339,-0.92798101,0.34969254,-0.50980951,0.18998903,-0.24117918,0.10800576,-0.21613127,0.51212138,-0.82907445,0.00000000,-0.00000000
-3.74887444,0.91901735,-1.39320472,0.00040144,-0.00066694,0.08104838,-0.09278834,0.65236957,-0.89703943,0.34652115,-0.48983338,0.18995957,-0.23415162,0.10512008,-0.20391337,0.49931788,-0.80321324,0.00000000,-0.00000000
-3.74287144,0.90881456,-1.33843893,0.00042264,-0.00061831,0.08323234,-0.08880901,0.64833466,-0.86787594,0.34517317,-0.47093884,0.19020701,-0.22784800,0.10280776,-0.19232609,0.48861982,-0.77751205,0.00000000,-0.00000000
-3.73686843,0.90222273,-1.28708919,0.00044807,-0.00057870,0.08542687,-0.08567655,0.64557028,-0.84066244,0.34567169,-0.45319793,0.19067440,-0.22228618,0.10103609,-0.18141998,0.48007750,-0.75206790,0.00000000,-0.00000000
-3.73086543,0.89911748,-1.23926843,0.00047792,-0.00054779,0.08756456,-0.08336520,0.64378527,-0.81553597,0.34802539,-0.43666662,0.19130581,-0.21747113,0.09976938,-0.17123167,0.47371401,-0.72697629,0.00000000,-0.00000000
-3.72486243,0.89935377,-1.19503474,0.00051254,-0.00052514,0.08958447,-0.08183839,0.64268826,-0.79259241,0.35222852,-0.42138481,0.19204916,-0.21339387,0.09896978,-0.16178413,0.46952661,-0.70233220,0.00000000,-0.00000000
-3.71885943,0.90277157,-1.15439356,0.00055248,-0.00051021,0.09143404,-0.08104842,0.64200030,-0.77188160,0.35826115,-0.40737682,0.19285904,-0.21003079,0.09859817,-0.15308728,0.46748872,-0.67823084,0.00000000,-0.00000000
-3.71285643,0.90920167,-1.11730145,0.00059850,-0.00050236,0.09307083,-0.08093655,0.64146700,-0.75340411,0.36608950,-0.39465249,0.19369934,-0.20734367,0.09861501,-0.14513893,0.46755258,-0.65476793,0.00000000,-0.00000000
-3.70685343,0.91847119,-1.08367105,0.00065156,-0.00050093,0.09446389,-0.08143351,0.64086962,-0.73710996,0.37566620,-0.38320883,0.19454559,-0.20528020,0.09898111,-0.13792606,0.46965214,-0.63203979,0.00000000,-0.00000000
-3.70085043,0.93040847,-1.05337728,0.00071280,-0.00050520,0.09559476,-0.08246050,0.64003444,-0.72289941,0.38693053,-0.37303212,0.19538689,-0.20377521,0.09965841,-0.13142625,0.47370609,-0.61014312,0.00000000,-0.00000000
