energy_ev,total_up,Cr_p_up,Cr_d_up,Hf_p_up,Hf_d_up,N_s_up,N_p_up,Se_s_up,Se_p_up
0.18909455,1.36566590,0.52864276,0.92459795,0.11131905,0.29286043,0.00167278,0.03316466,0.00689618,0.14467450
0.19509755,1.35966641,0.54844043,0.92545788,0.11158119,0.28344125,0.00147171,0.03296105,0.00653637,0.14639279
0.20110055,1.35661656,0.56934488,0.92764035,0.11205059,0.27532035,0.00128839,0.03287818,0.00618193,0.14830737
0.20710355,1.35602895,0.59087214,0.93091349,0.11265193,0.26834515,0.00112261,0.03290110,0.00583753,0.15035076
0.21310655,1.35736642,0.61251143,0.93501499,0.11330735,0.26235039,0.00097389,0.03301336,0.00550761,0.15245060
0.21910955,1.36005989,0.63374027,0.93966064,0.11393917,0.25716405,0.00084155,0.03319754,0.00519630,0.15453182
0.22511256,1.36352669,0.65403994,0.94455330,0.11447262,0.25261299,0.00072473,0.03343570,0.00490723,0.15651902
0.23111556,1.36718856,0.67291058,0.94939219,0.11483837,0.24852841,0.00062248,0.03370986,0.00464346,0.15833873
0.23711856,1.37048878,0.68988543,0.95388190,0.11497476,0.24475083,0.00053378,0.03400235,0.00440735,0.15992161
0.24312156,1.37290777,0.70454369,0.95774096,0.11482970,0.24113440,0.00045759,0.03429618,0.00420052,0.16120439
0.24912456,1.37397673,0.71652153,0.96070960,0.11436213,0.23755053,0.00039284,0.03457533,0.00402377,0.16213168
0.25512756,1.37328895,0.72552100,0.96255645,0.11354302,0.23389079,0.00033853,0.03482492,0.00387711,0.16265729
0.26113057,1.37050848,0.73131657,0.96308402,0.11235591,0.23006892,0.00029365,0.03503144,0.00375970,0.16274530
0.26713357,1.36537607,0.73375906,0.96213275,0.11079700,0.22602203,0.00025730,0.03518281,0.00366998,0.16237076
0.27313657,1.35771244,0.73277720,0.95958372,0.10887468,0.22171115,0.00022859,0.03526851,0.00360567,0.16151993
0.27913957,1.34741901,0.72837670,0.95535993,0.10660885,0.21712092,0.00020673,0.03527959,0.00356387,0.16019026
0.28514257,1.33447638,0.72063720,0.94942636,0.10402968,0.21225885,0.00019098,0.03520874,0.00354121,0.15839001
0.29114557,1.31894082,0.70970734,0.94178889,0.10117634,0.20715402,0.00018065,0.03505029,0.00353392,0.15613758
0.29714857,1.30093944,0.69579831,0.93249237,0.09809531,0.20185539,0.00017512,0.03480028,0.00353802,0.15346071
0.30315158,1.28066418,0.67917626,0.92161800,0.09483885,0.19643000,0.00017381,0.03445648,0.00354942,0.15039549
0.30915458,1.25836531,0.66015405,0.90928032,0.09146326,0.19096099,0.00017617,0.03401843,0.00356410,0.14698529
0.31515758,1.23434473,0.63908258,0.89562409,0.08802735,0.18554557,0.00018170,0.03348754,0.00357823,0.14327969
0.32116058,1.20894943,0.61634220,0.88082107,0.08459100,0.18029320,0.00018991,0.03286710,0.00358830,0.13933346
0.32716358,1.18256537,0.59233440,0.86506705,0.08121394,0.17532375,0.00020033,0.03216239,0.00359124,0.13520556
0.33316658,1.15561179,0.56747387,0.84857916,0.07795476,0.17076585,0.00021251,0.03138066,0.00358451,0.13095826
0.33916958,1.12853618,0.54218138,0.83159333,0.07487017,0.16675540,0.00022602,0.03053120,0.00356620,0.12665634
0.34517259,1.10180956,0.51687715,0.81436213,0.07201451,0.16343409,0.00024043,0.02962528,0.00353506,0.12236638
0.35117559,1.07592204,0.49197495,0.79715259,0.06943953,0.16094796,0.00025532,0.02867607,0.00349052,0.11815607
0.35717859,1.05137831,0.46787677,0.78024406,0.06719422,0.15944581,0.00027029,0.02769846,0.00343273,0.11409360
0.36318159,1.02869270,0.44496793,0.76392581,0.06532496,0.15907746,0.00028496,0.02670893,0.00336249,0.11024697
0.36918459,1.00838359,0.42361246,0.74849425,0.06387562,0.15999165,0.00029895,0.02572514,0.00328124,0.10668331
0.37518759,0.99096664,0.40414870,0.73424949,0.06288763,0.16233354,0.00031193,0.02476565,0.00319100,0.10346810
0.38119060,0.97694687,0.38688493,0.72149111,0.06240012,0.16624174,0.00032360,0.02384946,0.00309425,0.10066417
0.38719360,0.96680913,0.37209490,0.71051315,0.06244982,0.17184477,0.00033370,0.02299549,0.00299389,0.09833073
0.39319660,0.96100716,0.36001333,0.70159813,0.06307080,0.17925701,0.00034199,0.02222208,0.00289308,0.09652210
0.39919960,0.95995122,0.35083131,0.69501015,0.06429403,0.18857420,0.00034830,0.02154642,0.00279519,0.09528639
0.40520260,0.96399458,0.34469174,0.69098742,0.06614670,0.19986849,0.00035252,0.02098397,0.00270365,0.09466407
0.41120560,0.97341938,0.34168497,0.68973414,0.06865122,0.21318340,0.00035458,0.02054791,0.00262187,0.09468646
0.41720860,0.98842236,0.34184473,0.69141239,0.07182418,0.22852866,0.00035446,0.02024867,0.00255315,0.09537421
0.42321161,1.00910112,0.34514480,0.69613409,0.07567495,0.24587539,0.00035220,0.02009346,0.00250057,0.09673591
0.42921461,1.03544189,0.35149652,0.70395380,0.08020437,0.26515181,0.00034789,0.02008595,0.00246697,0.09876677
0.43521761,1.06730949,0.36074754,0.71486259,0.08540328,0.28623984,0.00034168,0.02022600,0.00245485,0.10144763
0.44122061,1.10444038,0.37268204,0.72878369,0.09125124,0.30897280,0.00033372,0.02050958,0.00246639,0.10474426
0.44722361,1.14643959,0.38702267,0.74557013,0.09771543,0.33313466,0.00032425,0.02092879,0.00250340,0.10860703
0.45322661,1.19278220,0.40343435,0.76500500,0.10474977,0.35846093,0.00031348,0.02147198,0.00256734,0.11297113
0.45922961,1.24281982,0.42153014,0.78680441,0.11229455,0.38464140,0.00030166,0.02212413,0.00265938,0.11775723
0.46523262,1.29579231,0.44087906,0.81062345,0.12027653,0.41132493,0.00028905,0.02286723,0.00278038,0.12287277
0.47123562,1.35084476,0.46101578,0.83606497,0.12860951,0.43812615,0.00027589,0.02368087,0.00293100,0.12821370
0.47723862,1.40704932,0.48145209,0.86269118,0.13719561,0.46463403,0.00026244,0.02454291,0.00311177,0.13366685
0.48324162,1.46343142,0.50168966,0.89003754,0.14592704,0.49042209,0.00024892,0.02543022,0.00332311,0.13911268
0.48924462,1.51899925,0.52123373,0.91762860,0.15468854,0.51505993,0.00023553,0.02631945,0.00356547,0.14442846
0.49524762,1.57277547,0.53960728,0.94499484,0.16336026,0.53812568,0.00022246,0.02718790,0.00383935,0.14949167
0.50125063,1.62382976,0.55636505,0.97168999,0.17182100,0.55921878,0.00020985,0.02801426,0.00414538,0.15418360
0.50725363,1.67131052,0.57110679,0.99730779,0.17995182,0.57797270,0.00019783,0.02877939,0.00448433,0.15839292
0.51325663,1.71447448,0.58348924,1.02149729,0.18763965,0.59406684,0.00018648,0.02946693,0.00485717,0.16201904
0.51925963,1.75271227,0.59323620,1.04397593,0.19478083,0.60723724,0.00017587,0.03006390,0.00526500,0.16497529
0.52526263,1.78556899,0.60014624,1.06453949,0.20128451,0.61728545,0.00016603,0.03056105,0.00570907,0.16719148
0.53126563,1.81275823,0.60409769,1.08306833,0.20707542,0.62408512,0.00015699,0.03095312,0.00619063,0.16861605
0.53726863,1.83416905,0.60505059,1.09952958,0.21209621,0.62758608,0.00014873,0.03123885,0.00671087,0.16921744
0.54327164,1.84986520,0.60304558,1.11397481,0.21630897,0.62781560,0.00014124,0.03142094,0.00727077,0.16898478
0.54927464,1.86007674,0.59819973,1.12653356,0.21969597,0.62487675,0.00013447,0.03150570,0.00787090,0.16792777
0.55527764,1.86518426,0.59069952,1.13740280,0.22225945,0.61894408,0.00012841,0.03150262,0.00851125,0.16607584
0.56128064,1.86569681,0.58079136,1.14683297,0.22402062,0.61025662,0.00012299,0.03142380,0.00919107,0.16347654
0.56728364,1.86222454,0.56877006,1.15511145,0.22501780,0.59910877,0.00011818,0.03128326,0.00990859,0.16019340
0.57328664,1.85544760,0.55496602,1.16254440,0.22530382,0.58583942,0.00011393,0.03109620,0.01066092,0.15630313
0.57928964,1.84608327,0.53973149,1.16943804,0.22494287,0.57081987,0.00011021,0.03087823,0.01144386,0.15189256
0.58529265,1.83485290,0.52342685,1.17608062,0.22400695,0.55444114,0.00010698,0.03064462,0.01225181,0.14705526
0.59129565,1.82245078,0.50640750,1.18272618,0.22257209,0.53710132,0.00010421,0.03040958,0.01307768,0.14188817
0.59729865,1.80951651,0.48901181,1.18958109,0.22071470,0.51919346,0.00010188,0.03018573,0.01391296,0.13648826
0.60330165,1.79661250,0.47155093,1.19679431,0.21850803,0.50109460,0.00009997,0.02998355,0.01474775,0.13094943
0.60930465,1.78420759,0.45430064,1.20445195,0.21601916,0.48315632,0.00009849,0.02981111,0.01557096,0.12535988
0.61530765,1.77266775,0.43749559,1.21257647,0.21330657,0.46569713,0.00009742,0.02967393,0.01637052,0.11979980
0.62131066,1.76225385,0.42132613,1.22113056,0.21041843,0.44899689,0.00009678,0.02957498,0.01713371,0.11433972
0.62731366,1.75312656,0.40593751,1.23002538,0.20739167,0.43329340,0.00009659,0.02951489,0.01784753,0.10903942
0.63331666,1.74535749,0.39143151,1.23913253,0.20425193,0.41878097,0.00009687,0.02949229,0.01849910,0.10394743
0.63931966,1.73894554,0.37787002,1.24829889,0.20101424,0.40561087,0.00009765,0.02950431,0.01907612,0.09910107
0.64532266,1.73383705,0.36528025,1.25736326,0.19768446,0.39389339,0.00009899,0.02954713,0.01956732,0.09452706
0.65132566,1.72994803,0.35366114,1.26617349,0.19426126,0.38370110,0.00010092,0.02961662,0.01996293,0.09024248
0.65732866,1.72718672,0.34299039,1.27460286,0.19073850,0.37507305,0.00010352,0.02970901,0.02025505,0.08625615
0.66333167,1.72547471,0.33323165,1.28256445,0.18710794,0.36801937,0.00010686,0.02982152,0.02043804,0.08257013
0.66933467,1.72476495,0.32434136,1.29002236,0.18336185,0.36252600,0.00011102,0.02995291,0.02050876,0.07918140
0.67533767,1.72505534,0.31627492,1.29699891,0.17949554,0.35855921,0.00011609,0.03010393,0.02046681,0.07608349
0.68134067,1.72639694,0.30899170,1.30357709,0.17550957,0.35606961,0.00012217,0.03027771,0.02031456,0.07326807
0.68734367,1.72889600,0.30245872,1.30989808,0.17141148,0.35499552,0.00012936,0.03047990,0.02005719,0.07072627
0.69334667,1.73270998,0.29665297,1.31615382,0.16721688,0.35526558,0.00013780,0.03071872,0.01970254,0.06844984
0.69934967,1.73803767,0.29156211,1.32257503,0.16295003,0.35680059,0.00014759,0.03100476,0.01926088,0.06643201
0.70535268,1.74510429,0.28718389,1.32941543,0.15864366,0.35951468,0.00015887,0.03135076,0.01874468,0.06466798
0.71135568,1.75414273,0.28352426,1.33693318,0.15433821,0.36331590,0.00017178,0.03177109,0.01816814,0.06315525
0.71735868,1.76537236,0.28059447,1.34537084,0.15008050,0.36810650,0.00018646,0.03228121,0.01754688,0.06189358
0.72336168,1.77897699,0.27840749,1.35493502,0.14592199,0.37378301,0.00020309,0.03289703,0.01689739,0.06088482
0.72936468,1.79508373,0.27697407,1.36577735,0.14191666,0.38023636,0.00022183,0.03363421,0.01623668,0.06013245
0.73536768,1.81374435,0.27629867,1.37797791,0.13811877,0.38735230,0.00024289,0.03450743,0.01558179,0.05964116
0.74137069,1.83492054,0.27637569,1.39153242,0.13458060,0.39501217,0.00026649,0.03552973,0.01494942,0.05941630
0.74737369,1.85847424,0.27718624,1.40634402,0.13135023,0.40309413,0.00029290,0.03671188,0.01435557,0.05946335
0.75337669,1.88416384,0.27869564,1.42222040,0.12846963,0.41147499,0.00032244,0.03806185,0.01381527,0.05978746
0.75937969,1.91164667,0.28085185,1.43887645,0.12597313,0.42003246,0.00035546,0.03958440,0.01334238,0.06039307
0.76538269,1.94048760,0.28358502,1.45594241,0.12388616,0.42864783,0.00039241,0.04128081,0.01294945,0.06128369
0.77138569,1.97017339,0.28680796,1.47297720,0.12222464,0.43720883,0.00043378,0.04314875,0.01264762,0.06246173
0.77738869,2.00013185,0.29041782,1.48948596,0.12099468,0.44561264,0.00048016,0.04518230,0.01244663,0.06392848
0.78339170,2.02975467,0.29429859,1.50494105,0.12019281,0.45376862,0.00053223,0.04737207,0.01235486,0.06568415
0.78939470,2.05842248,0.29832445,1.51880506,0.11980662,0.46160076,0.00059076,0.04970550,0.01237938,0.06772803
0.79539770,2.08553051,0.30236380,1.53055472,0.11981566,0.46904941,0.00065659,0.05216719,0.01252603,0.07005857
0.80140070,2.11051359,0.30628363,1.53970415,0.12019265,0.47607238,0.00073064,0.05473936,0.01279952,0.07267351
0.80740370,2.13286857,0.30995417,1.54582641,0.12090487,0.48264501,0.00081392,0.05740233,0.01320347,0.07556989
0.81340670,2.15217337,0.31325348,1.54857194,0.12191556,0.48875937,0.00090744,0.06013500,0.01374048,0.07874402
0.81940970,2.16810131,0.31607179,1.54768322,0.12318536,0.49442251,0.00101224,0.06291531,0.01441208,0.08219126
0.82541271,2.18043016,0.31831552,1.54300483,0.12467371,0.49965372,0.00112933,0.06572071,0.01521877,0.08590574
0.83141571,2.18904574,0.31991061,1.53448859,0.12634002,0.50448123,0.00125967,0.06852856,0.01615988,0.08987990
0.83741871,2.19393993,0.32080519,1.52219382,0.12814479,0.50893818,0.00140405,0.07131642,0.01723346,0.09410399
0.84342171,2.19520368,0.32097151,1.50628287,0.13005049,0.51305841,0.00156315,0.07406229,0.01843618,0.09856540
0.84942471,2.19301568,0.32040690,1.48701247,0.13202228,0.51687221,0.00173737,0.07674487,0.01976309,0.10324808
0.85542771,2.18762773,0.31913398,1.46472163,0.13402856,0.52040227,0.00192684,0.07934362,0.02120756,0.10813195
0.86143072,2.17934793,0.31720001,1.43981702,0.13604137,0.52366022,0.00213137,0.08183886,0.02276106,0.11319233
0.86743372,2.16852282,0.31467540,1.41275668,0.13803668,0.52664388,0.00235037,0.08421183,0.02441310,0.11839967
0.87343672,2.15551984,0.31165159,1.38403318,0.13999456,0.52933550,0.00258282,0.08644475,0.02615116,0.12371933
0.87943972,2.14071103,0.30823825,1.35415696,0.14189934,0.53170108,0.00282727,0.08852086,0.02796070,0.12911171
0.88544272,2.12445894,0.30456005,1.32364086,0.14373967,0.53369087,0.00308180,0.09042451,0.02982527,0.13453261
0.89144572,2.10710538,0.30075297,1.29298623,0.14550853,0.53524098,0.00334403,0.09214129,0.03172670,0.13993386
0.89744872,2.08896338,0.29696041,1.26267123,0.14720324,0.53627607,0.00361119,0.09365819,0.03364533,0.14526424
0.90345173,2.07031243,0.29332908,1.23314143,0.14882529,0.53671295,0.00388007,0.09496382,0.03556037,0.15047064
0.90945473,2.05139681,0.29000485,1.20480285,0.15038025,0.53646478,0.00414717,0.09604864,0.03745030,0.15549935
0.91545773,2.03242656,0.28712868,1.17801703,0.15187739,0.53544581,0.00440874,0.09690526,0.03929337,0.16029758
0.92146073,2.01358042,0.28483255,1.15309814,0.15332925,0.53357614,0.00466086,0.09752870,0.04106806,0.16481488
0.92746373,1.99500999,0.28323568,1.13031144,0.15475101,0.53078633,0.00489960,0.09791666,0.04275359,0.16900461
0.93346673,1.97684431,0.28244100,1.10987281,0.15615969,0.52702160,0.00512106,0.09806970,0.04433044,0.17282525
0.93946973,1.95919405,0.28253186,1.09194881,0.15757313,0.52224520,0.00532154,0.09799142,0.04578079,0.17624146
0.94547274,1.94215468,0.28356918,1.07665691,0.15900887,0.51644097,0.00549762,0.09768853,0.04708892,0.17922493
0.95147574,1.92580814,0.28558907,1.06406565,0.16048279,0.50961476,0.00564629,0.09717074,0.04824151,0.18175482
0.95747874,1.91022261,0.28860088,1.05419445,0.16200780,0.50179474,0.00576503,0.09645070,0.04922789,0.18381788
0.96348174,1.89545053,0.29258590,1.04701317,0.16359247,0.49303054,0.00585190,0.09554367,0.05004017,0.18540822
0.96948474,1.88152501,0.29749672,1.04244148,0.16523973,0.48339143,0.00590556,0.09446718,0.05067323,0.18652675
0.97548774,1.86845494,0.30325734,1.04034835,0.16694581,0.47296343,0.00592536,0.09324059,0.05112471,0.18718027
0.98149075,1.85621968,0.30976398,1.04055193,0.16869943,0.46184593,0.00591131,0.09188457,0.05139481,0.18738040
0.98749375,1.84476389,0.31688690,1.04282032,0.17048134,0.45014767,0.00586407,0.09042060,0.05148611,0.18714238
0.99349675,1.83399338,0.32447305,1.04687362,0.17226442,0.43798266,0.00578492,0.08887041,0.05140329,0.18648375
0.99949975,1.82377274,0.33234954,1.05238764,0.17401410,0.42546615,0.00567573,0.08725551,0.05115285,0.18542321
1.00550275,1.81392552,0.34032811,1.05899959,0.17568948,0.41271093,0.00553883,0.08559677,0.05074281,0.18397949
1.01150575,1.80423730,0.34821030,1.06631598,0.17724485,0.39982426,0.00537697,0.08391409,0.05018242,0.18217058
1.01750875,1.79446216,0.35579332,1.07392264,0.17863173,0.38690549,0.00519320,0.08222618,0.04948196,0.18001317
1.02351176,1.78433243,0.36287641,1.08139683,0.17980132,0.37404462,0.00499078,0.08055044,0.04865245,0.17752244
1.02951476,1.77357156,0.36926754,1.08832109,0.18070718,0.36132167,0.00477308,0.07890298,0.04770558,0.17471222
1.03551776,1.76190949,0.37479012,1.09429829,0.18130809,0.34880711,0.00454348,0.07729872,0.04665353,0.17159546
1.04152076,1.74909997,0.37928952,1.09896732,0.18157094,0.33656294,0.00430528,0.07575158,0.04550893,0.16818502
1.04752376,1.73493867,0.38263914,1.10201864,0.18147342,0.32464464,0.00406164,0.07427468,0.04428485,0.16449465
1.05352676,1.71928114,0.38474570,1.10320897,0.18100642,0.31310347,0.00381550,0.07288065,0.04299472,0.16054018
1.05952976,1.70205957,0.38555350,1.10237431,0.18017592,0.30198920,0.00356956,0.07158178,0.04165240,0.15634074
1.06553277,1.68329710,0.38504752,1.09944050,0.17900442,0.29135285,0.00332623,0.07039026,0.04027211,0.15191994
1.07153577,1.66311882,0.38325507,1.09443081,0.17753157,0.28124934,0.00308760,0.06931823,0.03886840,0.14730694
1.07753877,1.64175871,0.38024601,1.08746999,0.17581417,0.27173974,0.00285546,0.06837781,0.03745608,0.14253726
1.08354177,1.61956175,0.37613138,1.07878445,0.17392535,0.26289305,0.00263129,0.06758098,0.03605010,0.13765335
1.08954477,1.59698113,0.37106058,1.06869851,0.17195311,0.25478727,0.00241630,0.06693932,0.03466536,0.13270475
1.09554777,1.57457029,0.36521709,1.05762671,0.16999808,0.24750975,0.00221142,0.06646372,0.03331652,0.12774793
1.10155078,1.55297021,0.35881302,1.04606253,0.16817081,0.24115671,0.00201734,0.06616394,0.03201771,0.12284566
1.10755378,1.53289231,0.35208259,1.03456392,0.16658848,0.23583191,0.00183457,0.06604811,0.03078229,0.11806606
1.11355678,1.51509775,0.34527488,1.02373616,0.16537137,0.23164463,0.00166341,0.06612228,0.02962247,0.11348127
1.11955978,1.50037395,0.33864606,1.01421282,0.16463898,0.22870693,0.00150406,0.06638987,0.02854909,0.10916584
1.12556278,1.48950937,0.33245151,1.00663559,0.16450626,0.22713030,0.00135657,0.06685126,0.02757126,0.10519487
1.13156578,1.48326755,0.32693794,1.00163365,0.16507971,0.22702196,0.00122092,0.06750344,0.02669615,0.10164206
1.13756878,1.48236155,0.32233601,0.99980351,0.16645383,0.22848089,0.00109704,0.06833970,0.02592874,0.09857764
1.14357179,1.48742974,0.31885349,1.00168995,0.16870778,0.23159371,0.00098480,0.06934956,0.02527172,0.09606638
1.14957479,1.49901383,0.31666927,1.00776881,0.17190250,0.23643076,0.00088407,0.07051882,0.02472534,0.09416568
1.15557779,1.51754017,0.31592843,1.01843217,0.17607825,0.24304237,0.00079470,0.07182967,0.02428749,0.09292385
1.16158079,1.54330464,0.31673839,1.03397639,0.18125272,0.25145559,0.00071655,0.07326112,0.02395371,0.09237875
1.16758379,1.57646204,0.31916623,1.05459349,0.18741978,0.26167155,0.00064954,0.07478941,0.02371737,0.09255662
1.17358679,1.61702000,0.32323740,1.08036591,0.19454876,0.27366347,0.00059357,0.07638864,0.02356990,0.09347136
1.17958979,1.66483783,0.32893545,1.11126500,0.20258447,0.28737559,0.00054864,0.07803145,0.02350104,0.09512425
1.18559280,1.71963013,0.33620319,1.14715302,0.21144787,0.30272296,0.00051477,0.07968978,0.02349921,0.09750397
1.19159580,1.78097521,0.34494477,1.18778875,0.22103733,0.31959221,0.00049207,0.08133570,0.02355187,0.10058713
1.19759880,1.84832779,0.35502897,1.23283627,0.23123059,0.33784328,0.00048072,0.08294218,0.02364589,0.10433912
1.20360180,1.92103569,0.36629325,1.28187667,0.24188737,0.35731214,0.00048098,0.08448391,0.02376800,0.10871539
1.20960480,1.99835970,0.37854867,1.33442215,0.25285246,0.37781434,0.00049320,0.08593802,0.02390519,0.11366289
1.21560780,2.07949603,0.39158534,1.38993207,0.26395935,0.39914933,0.00051783,0.08728480,0.02404505,0.11912192
1.22161081,2.16360039,0.40517833,1.44783012,0.27503425,0.42110535,0.00055542,0.08850820,0.02417620,0.12502796
1.22761381,2.24981264,0.41909382,1.50752204,0.28590046,0.44346481,0.00060662,0.08959641,0.02428854,0.13131362
1.23361681,2.33728112,0.43309528,1.56841313,0.29638279,0.46600972,0.00067218,0.09054211,0.02437355,0.13791064
1.23961981,2.42518553,0.44694949,1.62992469,0.30631216,0.48852718,0.00075293,0.09134278,0.02442453,0.14475158
1.24562281,2.51275734,0.46043229,1.69150882,0.31552987,0.51081447,0.00084981,0.09200069,0.02443670,0.15177149
1.25162581,2.59929686,0.47333370,1.75266078,0.32389178,0.53268362,0.00096381,0.09252291,0.02440729,0.15890914
1.25762881,2.68418618,0.48546253,1.81292853,0.33127186,0.55396524,0.00109597,0.09292103,0.02433560,0.16610797
1.26363182,2.76689738,0.49665006,1.87191890,0.33756521,0.57451133,0.00124736,0.09321080,0.02422291,0.17331660
1.26963482,2.84699576,0.50675298,1.92930030,0.34269039,0.59419710,0.00141908,0.09341165,0.02407237,0.18048899
1.27563782,2.92413807,0.51565534,1.98480194,0.34659088,0.61292156,0.00161215,0.09354600,0.02388884,0.18758407
1.28164082,2.99806587,0.52326964,2.03820969,0.34923569,0.63060706,0.00182755,0.09363852,0.02367868,0.19456512
1.28764382,3.06859480,0.52953705,2.08935915,0.35061911,0.64719776,0.00206614,0.09371528,0.02344948,0.20139880
1.29364682,3.13560044,0.53442688,2.13812632,0.35075959,0.66265715,0.00232861,0.09380278,0.02320974,0.20805386
1.29964982,3.19900185,0.53793534,2.18441678,0.34969784,0.67696496,0.00261544,0.09392702,0.02296864,0.21449990
1.30565283,3.25874401,0.54008395,2.22815410,0.34749433,0.69011356,0.00292683,0.09411251,0.02273563,0.22070598
1.31165583,3.31478049,0.54091747,2.26926847,0.34422617,0.70210420,0.00326269,0.09438131,0.02252017,0.22663936
1.31765883,3.36705743,0.54050177,2.30768622,0.33998377,0.71294345,0.00362251,0.09475219,0.02233146,0.23226457
1.32366183,3.41550029,0.53892165,2.34332126,0.33486718,0.72263999,0.00400538,0.09523982,0.02217811,0.23754265
1.32966483,3.46000396,0.53627874,2.37606877,0.32898258,0.73120204,0.00440990,0.09585419,0.02206792,0.24243093
1.33566783,3.50042728,0.53268969,2.40580184,0.32243881,0.73863572,0.00483418,0.09660011,0.02200773,0.24688322
1.34167084,3.53659211,0.52828455,2.43237110,0.31534429,0.74494431,0.00527579,0.09747700,0.02200319,0.25085045
1.34767384,3.56828717,0.52320544,2.45560747,0.30780435,0.75012858,0.00573173,0.09847878,0.02205873,0.25428189
1.35367684,3.59527627,0.51760544,2.47532768,0.29991908,0.75418820,0.00619848,0.09959409,0.02217743,0.25712665
1.35967984,3.61731045,0.51164768,2.49134226,0.29178170,0.75712397,0.00667199,0.10080662,0.02236105,0.25933569
1.36568284,3.63414311,0.50550443,2.50346526,0.28347755,0.75894095,0.00714774,0.10209573,0.02261002,0.26086398
1.37168584,3.64554715,0.49935618,2.51152516,0.27508361,0.75965207,0.00762079,0.10343717,0.02292353,0.26167280
1.37768884,3.65133301,0.49339052,2.51537603,0.26666849,0.75928207,0.00808587,0.10480405,0.02329959,0.26173207
1.38369185,3.65136640,0.48780077,2.51490839,0.25829288,0.75787154,0.00853748,0.10616785,0.02373516,0.26102249
1.38969485,3.64558462,0.48278415,2.51005887,0.25001033,0.75548068,0.00897003,0.10749957,0.02422629,0.25953746
1.39569785,3.63401050,0.47853957,2.50081813,0.24186821,0.75219258,0.00937795,0.10877095,0.02476829,0.25728453
1.40170085,3.61676321,0.47526492,2.48723675,0.23390886,0.74811581,0.00975584,0.10995562,0.02535584,0.25428641
1.40770385,3.59406529,0.47315391,2.46942851,0.22617079,0.74338606,0.01009861,0.11103033,0.02598323,0.25058146
1.41370685,3.56624547,0.47239251,2.44757112,0.21868976,0.73816677,0.01040167,0.11197605,0.02664450,0.24622345
1.41970985,3.53373747,0.47315503,2.42190449,0.21149982,0.73264859,0.01066101,0.11277895,0.02733362,0.24128086
1.42571286,3.49707451,0.47560012,2.39272647,0.20463414,0.72704763,0.01087336,0.11343127,0.02804464,0.23583549
1.43171586,3.45688017,0.47986662,2.36038665,0.19812564,0.72160258,0.01103629,0.11393203,0.02877189,0.22998058
1.43771886,3.41385573,0.48606953,2.32527844,0.19200737,0.71657065,0.01114830,0.11428745,0.02951007,0.22381841
1.44372186,3.36876489,0.49429631,2.28782985,0.18631267,0.71222250,0.01120887,0.11451122,0.03025441,0.21745765
1.44972486,3.32241612,0.50460350,2.24849350,0.18107508,0.70883626,0.01121851,0.11462442,0.03100076,0.21101029
1.45572786,3.27564356,0.51701390,2.20773624,0.17632801,0.70669075,0.01117871,0.11465525,0.03174567,0.20458854
1.46173087,3.22928693,0.53151440,2.16602882,0.17210423,0.70605818,0.01109199,0.11463836,0.03248640,0.19830164
1.46773387,3.18417111,0.54805443,2.12383583,0.16843524,0.70719635,0.01096177,0.11461397,0.03322098,0.19225275
1.47373687,3.14108593,0.56654522,2.08160640,0.16535041,0.71034075,0.01079234,0.11462668,0.03394815,0.18653610
1.47973987,3.10076666,0.58685980,2.03976561,0.16287615,0.71569663,0.01058877,0.11472396,0.03466728,0.18123433
1.48574287,3.06387578,0.60883376,1.99870704,0.16103495,0.72343133,0.01035676,0.11495453,0.03537831,0.17641625
1.49174587,3.03098629,0.63226669,1.95878641,0.15984452,0.73366710,0.01010257,0.11536644,0.03608159,0.17213509
1.49774887,3.00256715,0.65692439,1.92031636,0.15931686,0.74647470,0.00983287,0.11600510,0.03677774,0.16842712
1.50375188,2.97897119,0.68254171,1.88356259,0.15945752,0.76186792,0.00955466,0.11691129,0.03746746,0.16531096
1.50975488,2.96042575,0.70882604,1.84874120,0.16026496,0.77979943,0.00927512,0.11811914,0.03815136,0.16278730
1.51575788,2.94702665,0.73546137,1.81601740,0.16173002,0.80015803,0.00900155,0.11965433,0.03882973,0.16083927
1.52176088,2.93873553,0.76211298,1.78550544,0.16383568,0.82276762,0.00874126,0.12153246,0.03950240,0.15943330
1.52776388,2.93538097,0.78843258,1.75726990,0.16655693,0.84738804,0.00850148,0.12375777,0.04016858,0.15852053
1.53376688,2.93666355,0.81406407,1.73132822,0.16986093,0.87371784,0.00828935,0.12632226,0.04082669,0.15803864
1.53976988,2.94216474,0.83864971,1.70765436,0.17370735,0.90139915,0.00811182,0.12920527,0.04147430,0.15791414
1.54577289,2.95135978,0.86183668,1.68618369,0.17804899,0.93002454,0.00797562,0.13237355,0.04210806,0.15806496
1.55177589,2.96363410,0.88328405,1.66681871,0.18283255,0.95914584,0.00788723,0.13578191,0.04272373,0.15840331
1.55777889,2.97830295,0.90266994,1.64943565,0.18799961,0.98828462,0.00785284,0.13937436,0.04331622,0.15883871
1.56378189,2.99463366,0.91969875,1.63389157,0.19348776,1.01694418,0.00787833,0.14308578,0.04387970,0.15928104
1.56978489,3.01186979,0.93410830,1.62003177,0.19923186,1.04462262,0.00796925,0.14684402,0.04440779,0.15964363
1.57578789,3.02925625,0.94567672,1.60769716,0.20516528,1.07082651,0.00813074,0.15057235,0.04489373,0.15984612
