energy_ev,total_up,Mg_p_up,Mg_d_up,N_s_up,N_p_up,Rh_p_up,Rh_d_up,Se_s_up,Se_p_up
-4.92546273,6.72160932,0.33608367,0.00000000,0.05711531,1.05263958,3.39245360,3.07701381,0.10102407,2.50797038
-4.91945973,6.80035389,0.34316390,0.00000000,0.06021277,1.07560618,3.45219746,3.05957687,0.10360450,2.57081901
-4.91345673,6.86184016,0.34923892,0.00000000,0.06308523,1.09398725,3.50059878,3.04071508,0.10572935,2.62284820
-4.90745373,6.90226761,0.35409204,0.00000000,0.06568135,1.10717294,3.53584773,3.01885431,0.10733473,2.66258397
-4.90145073,6.91828886,0.35752903,0.00000000,0.06795358,1.11466300,3.55643312,2.99250481,0.10836730,2.68880545
-4.89544772,6.90715210,0.35938450,0.00000000,0.06985945,1.11608598,3.56121284,2.96033532,0.10878599,2.70059277
-4.88944472,6.86682169,0.35952747,0.00000000,0.07136276,1.11121382,3.54947213,2.92123955,0.10856338,2.69736482
-4.88344172,6.79607129,0.35786571,0.00000000,0.07243451,1.09997145,3.52096678,2.87439219,0.10768658,2.67890541
-4.87743872,6.69454589,0.35434869,0.00000000,0.07305382,1.08244070,3.47594942,2.81929211,0.10615759,2.64537639
-4.87143572,6.56279013,0.34896919,0.00000000,0.07320845,1.05885850,3.41517770,2.75579133,0.10399317,2.59731728
-4.86543272,6.40224230,0.34176323,0.00000000,0.07289519,1.02960950,3.33990373,2.68410881,0.10122412,2.53563148
-4.85942971,6.21519500,0.33280864,0.00000000,0.07211991,0.99521342,3.25184564,2.60482924,0.09789414,2.46155966
-4.85342671,6.00472488,0.32222210,0.00000000,0.07089738,0.95630775,3.15314211,2.51888716,0.09405824,2.37664177
-4.84742371,5.77459501,0.31015500,0.00000000,0.06925078,0.91362677,3.04629186,2.42753784,0.08978081,2.28266915
-4.84142071,5.52913495,0.29678833,0.00000000,0.06721101,0.86797771,2.93408055,2.33231651,0.08513344,2.18162907
-4.83541771,5.27310363,0.28232662,0.00000000,0.06481578,0.82021511,2.81949778,2.23498805,0.08019257,2.07564391
-4.82941471,5.01154117,0.26699157,0.00000000,0.06210849,0.77121460,2.70564729,2.13748942,0.07503714,1.96690750
-4.82341171,4.74961536,0.25101536,0.00000000,0.05913702,0.72184701,2.59565332,2.04186723,0.06974624,1.85762095
-4.81740870,4.49246866,0.23463402,0.00000000,0.05595242,0.67295376,2.49256652,1.95021282,0.06439697,1.74993041
-4.81140570,4.24507092,0.21808117,0.00000000,0.05260759,0.62532455,2.39927198,1.86459718,0.05906244,1.64586869
-4.80540270,4.01208252,0.20158229,0.00000000,0.04915596,0.57967782,2.31840242,1.78700771,0.05381013,1.54730259
-4.79939970,3.79773178,0.18534972,0.00000000,0.04565027,0.53664453,2.25225886,1.71928882,0.04870056,1.45588736
-4.79339670,3.60570969,0.16957852,0.00000000,0.04214147,0.49675576,2.20274087,1.66308782,0.04378633,1.37302938
-4.78739370,3.43908425,0.15444332,0.00000000,0.03867772,0.46043401,2.17128839,1.61980754,0.03911147,1.29985762
-4.78139070,3.30023583,0.14009610,0.00000000,0.03530359,0.42798840,2.15883649,1.59056665,0.03471122,1.23720441
-4.77538769,3.19081417,0.12666500,0.00000000,0.03205947,0.39961349,2.16578421,1.57616851,0.03061207,1.18559545
-4.76938469,3.11171711,0.11425398,0.00000000,0.02898113,0.37539157,2.19197858,1.57707905,0.02683210,1.14524885
-4.76338169,3.06309053,0.10294336,0.00000000,0.02609950,0.35529794,2.23671405,1.59341409,0.02338158,1.11608269
-4.75737869,3.04434838,0.09279099,0.00000000,0.02344056,0.33920886,2.29874767,1.62493616,0.02026373,1.09773055
-4.75137569,3.05421141,0.08383400,0.00000000,0.02102548,0.32691169,2.37632994,1.67106069,0.01747562,1.08956406
-4.74537269,3.09076284,0.07609089,0.00000000,0.01887080,0.31811678,2.46725047,1.73087139,0.01500910,1.09072167
-4.73936968,3.15151882,0.06956391,0.00000000,0.01698870,0.31247059,2.56889776,1.80314426,0.01285186,1.10014253
-4.73336668,3.23351131,0.06424144,0.00000000,0.01538741,0.30956967,2.67833145,1.88637956,0.01098832,1.11660438
-4.72736368,3.33338090,0.06010032,0.00000000,0.01407152,0.30897501,2.79236518,1.97884077,0.00940058,1.13876434
-4.72136068,3.44747657,0.05710800,0.00000000,0.01304244,0.31022632,2.90765772,2.07859952,0.00806924,1.16520132
-4.71535768,3.57195961,0.05522437,0.00000000,0.01229862,0.31285603,3.02080959,2.18358501,0.00697411,1.19445882
-4.70935468,3.70290843,0.05440322,0.00000000,0.01183597,0.31640243,3.12846198,2.29163651,0.00609478,1.22508693
-4.70335168,3.83642127,0.05459333,0.00000000,0.01164796,0.32042186,3.22739472,2.40055729,0.00541112,1.25568218
-4.69734867,3.96871366,0.05573906,0.00000000,0.01172585,0.32449946,3.31461970,2.50816809,0.00490361,1.28492426
-4.69134567,4.09620774,0.05778067,0.00000000,0.01205868,0.32825848,3.38746642,2.61235855,0.00455354,1.31160829
-4.68534267,4.21561071,0.06065414,0.00000000,0.01263336,0.33136775,3.44365637,2.71113482,0.00434321,1.33467203
-4.67933967,4.32398043,0.06429081,0.00000000,0.01343454,0.33354733,3.48136343,2.80266176,0.00425589,1.35321695
-4.67333667,4.41877610,0.06861682,0.00000000,0.01444458,0.33457216,3.49925807,2.88529850,0.00427586,1.36652295
-4.66733367,4.49789329,0.07355247,0.00000000,0.01564342,0.33427380,3.49653367,2.95762633,0.00438827,1.37405626
-4.66133067,4.55968273,0.07901157,0.00000000,0.01700855,0.33254018,3.47291421,3.01846823,0.00457911,1.37547066
-4.65532766,4.60295328,0.08490101,0.00000000,0.01851497,0.32931369,3.42864341,3.06689991,0.00483505,1.37060228
-4.64932466,4.62696004,0.09112060,0.00000000,0.02013524,0.32458749,3.36445614,3.10225246,0.00514333,1.35945860
-4.64332166,4.63137943,0.09756313,0.00000000,0.02183965,0.31840063,3.28153393,3.12410719,0.00549166,1.34220236
