energy_ev,total_up,C_s_up,C_p_up,Cd_p_up,Cd_d_up,Se_s_up,Se_p_up,Ti_p_up,Ti_d_up
-2.96848424,0.92830003,0.02749479,0.18618258,0.43700710,0.06907331,0.02388052,0.35969363,0.46953220,0.11412797
-2.96248124,0.84422438,0.02532819,0.16941966,0.39748087,0.06284233,0.02166050,0.32400447,0.42669701,0.10435716
-2.95647824,0.76382431,0.02316831,0.15327629,0.35936485,0.05682821,0.01952564,0.29045371,0.38599908,0.09504344
-2.95047524,0.68778090,0.02104360,0.13792963,0.32305243,0.05109304,0.01749849,0.25913880,0.34781138,0.08624786
-2.94447224,0.61667232,0.01897942,0.12352913,0.28887349,0.04568926,0.01559775,0.23012968,0.31244835,0.07802658
-2.93846923,0.55097065,0.01699753,0.11019608,0.25709306,0.04065944,0.01383835,0.20346878,0.28016515,0.07042984
-2.93246623,0.49104220,0.01511594,0.09802418,0.22791233,0.03603644,0.01223155,0.17917186,0.25115861,0.06350133
-2.92646323,0.43715110,0.01334882,0.08708079,0.20147145,0.03184387,0.01078519,0.15722938,0.22556979,0.05727772
-2.92046023,0.38946554,0.01170654,0.07740898,0.17785402,0.02809675,0.00950405,0.13760863,0.20348764,0.05178853
-2.91445723,0.34806588,0.01019586,0.06902986,0.15709261,0.02480241,0.00839021,0.12025620,0.18495349,0.04705622
-2.90845423,0.31295424,0.00882024,0.06194530,0.13917506,0.02196145,0.00744345,0.10510085,0.16996599,0.04309653
-2.90245123,0.28406474,0.00758022,0.05614064,0.12405117,0.01956878,0.00666166,0.09205646,0.15848617,0.03991899
-2.89644822,0.26127377,0.00647382,0.05158741,0.11163935,0.01761462,0.00604123,0.08102511,0.15044238,0.03752761
-2.89044522,0.24440994,0.00549701,0.04824583,0.10183305,0.01608545,0.00557737,0.07189993,0.14573487,0.03592159
-2.88444222,0.23326318,0.00464419,0.04606703,0.09450658,0.01496488,0.00526440,0.06456778,0.14423988,0.03509623
-2.87843922,0.22759276,0.00390865,0.04499495,0.08952040,0.01423433,0.00509598,0.05891150,0.14581322,0.03504372
-2.87243622,0.22713410,0.00328304,0.04496788,0.08672554,0.01387365,0.00506528,0.05481185,0.15029327,0.03575406
-2.86643322,0.23160427,0.00275971,0.04591964,0.08596729,0.01386151,0.00516503,0.05214895,0.15750362,0.03721587
-2.86043022,0.24070636,0.00233116,0.04778042,0.08708818,0.01417568,0.00538760,0.05080330,0.16725525,0.03941718
-2.85442721,0.25413284,0.00199026,0.05047741,0.08993016,0.01479324,0.00572492,0.05065645,0.17934861,0.04234622
-2.84842421,0.27156808,0.00173056,0.05393517,0.09433637,0.01569055,0.00616850,0.05159124,0.19357564,0.04599212
-2.84242121,0.29269034,0.00154645,0.05807590,0.10015233,0.01684328,0.00670926,0.05349184,0.20972185,0.05034548
-2.83641821,0.31717355,0.00143333,0.06281969,0.10722688,0.01822635,0.00733750,0.05624362,0.22756872,0.05539899
-2.83041521,0.34468890,0.00138762,0.06808478,0.11541288,0.01981380,0.00804280,0.05973290,0.24689625,0.06114778
-2.82441221,0.37490669,0.00140687,0.07378786,0.12456783,0.02157877,0.00881394,0.06384673,0.26748593,0.06758981
-2.81840920,0.40749824,0.00148966,0.07984460,0.13455441,0.02349347,0.00963887,0.06847276,0.28912387,0.07472590
-2.81240620,0.44213820,0.00163553,0.08617024,0.14524103,0.02552921,0.01050473,0.07349933,0.31160411,0.08255967
-2.80640320,0.47850690,0.00184489,0.09268036,0.15650245,0.02765653,0.01139793,0.07881568,0.33473186,0.09109716
-2.80040020,0.51629284,0.00211883,0.09929183,0.16822024,0.02984541,0.01230426,0.08431247,0.35832643,0.10034612
-2.79439720,0.55519500,0.00245892,0.10592378,0.18028334,0.03206553,0.01320905,0.08988256,0.38222378,0.11031498
-2.78839420,0.59492472,0.00286697,0.11249872,0.19258831,0.03428668,0.01409743,0.09542198,0.40627816,0.12101135
-2.78239120,0.63520700,0.00334480,0.11894350,0.20503950,0.03647911,0.01495461,0.10083107,0.43036288,0.13244015
-2.77638819,0.67578092,0.00389392,0.12519036,0.21754885,0.03861404,0.01576613,0.10601585,0.45436986,0.14460139
-2.77038519,0.71639891,0.00451527,0.13117768,0.23003540,0.04066407,0.01651827,0.11088930,0.47820789,0.15748750
-2.76438219,0.75682499,0.00520891,0.13685060,0.24242435,0.04260368,0.01719829,0.11537273,0.50179966,0.17108045
-2.75837919,0.79683173,0.00597377,0.14216141,0.25464583,0.04440961,0.01779483,0.11939701,0.52507745,0.18534870
-2.75237619,0.83619622,0.00680737,0.14706956,0.26663323,0.04606121,0.01829813,0.12290358,0.54797789,0.20024411
-2.74637319,0.87469514,0.00770561,0.15154150,0.27832133,0.04754071,0.01870029,0.12584525,0.57043587,0.21569908
-2.74037019,0.91209941,0.00866259,0.15555016,0.28964425,0.04883340,0.01899550,0.12818666,0.59237814,0.23162400
-2.73436718,0.94816879,0.00967050,0.15907431,0.30053337,0.04992770,0.01918007,0.12990448,0.61371695,0.24790531
-2.72836418,0.98264692,0.01071955,0.16209760,0.31091548,0.05081513,0.01925256,0.13098716,0.63434426,0.26440436
-2.72236118,1.01525739,0.01179804,0.16460768,0.32071115,0.05149019,0.01921370,0.13143441,0.65412704,0.28095726
-2.71635818,1.04570144,0.01289247,0.16659514,0.32983377,0.05195018,0.01906633,0.13125640,0.67290404,0.29737589
-2.71035518,1.07365756,0.01398772,0.16805265,0.33818910,0.05219495,0.01881520,0.13047263,0.69048453,0.31345008
-2.70435218,1.09878359,0.01506736,0.16897419,0.34567577,0.05222659,0.01846675,0.12911072,0.70664928,0.32895123
-2.69834917,1.12072143,0.01611403,0.16935448,0.35218648,0.05204915,0.01802890,0.12720494,0.72115383,0.34363710
-2.69234617,1.13910434,0.01710983,0.16918880,0.35761022,0.05166836,0.01751068,0.12479487,0.73373429,0.35725777
-2.68634317,1.15356690,0.01803687,0.16847293,0.36183529,0.05109134,0.01692199,0.12192394,0.74411521,0.36956271
-2.68034017,1.16375707,0.01887777,0.16720357,0.36475297,0.05032637,0.01627324,0.11863816,0.75201949,0.38030842
-2.67433717,1.16934993,0.01961618,0.16537896,0.36626188,0.04938278,0.01557508,0.11498499,0.75717971,0.38926666
-2.66833417,1.17006249,0.02023735,0.16299970,0.36627259,0.04827079,0.01483812,0.11101232,0.75935038,0.39623263
-2.66233117,1.16566864,0.02072861,0.16006982,0.36471232,0.04700144,0.01407271,0.10676781,0.75832038,0.40103295
-2.65632816,1.15601352,0.02107981,0.15659794,0.36152955,0.04558666,0.01328872,0.10229828,0.75392502,0.40353284
-2.65032516,1.14102642,0.02128368,0.15259829,0.35669801,0.04403921,0.01249542,0.09764947,0.74605694,0.40364238
-2.64432216,1.12073145,0.02133614,0.14809184,0.35022013,0.04237281,0.01170135,0.09286588,0.73467528,0.40132133
-2.63831916,1.09525522,0.02123643,0.14310705,0.34212945,0.04060212,0.01091426,0.08799080,0.71981257,0.39658242
-2.63231616,1.06483126,0.02098720,0.13768051,0.33249196,0.03874286,0.01014112,0.08306651,0.70157899,0.38949282
-2.62631316,1.02980053,0.02059441,0.13185715,0.32140629,0.03681178,0.00938814,0.07813449,0.68016368,0.38017386
-2.62031016,0.99060833,0.02006721,0.12569023,0.30900262,0.03482664,0.00866077,0.07323573,0.65583317,0.36879894
-2.61430715,0.94779742,0.01941764,0.11924086,0.29544048,0.03280621,0.00796383,0.06841106,0.62892688,0.35558975
-2.60830415,0.90199796,0.01866026,0.11257725,0.28090545,0.03077010,0.00730157,0.06370145,0.59985012,0.34081106
-2.60230115,0.85391455,0.01781178,0.10577365,0.26560497,0.02873864,0.00667778,0.05914823,0.56906488,0.32476438
-2.59629815,0.80431136,0.01689055,0.09890907,0.24976352,0.02673271,0.00609588,0.05479340,0.53707887,0.30778069
-2.59029515,0.75399576,0.01591607,0.09206580,0.23361737,0.02477350,0.00555902,0.05067974,0.50443360,0.29021268
-2.58429215,0.70380155,0.01490849,0.08532784,0.21740910,0.02288229,0.00507020,0.04685096,0.47169179,0.27242697
-2.57828914,0.65457224,0.01388818,0.07877940,0.20138235,0.02108020,0.00463233,0.04335173,0.43942492,0.25479633
-2.57228614,0.60714539,0.01287523,0.07250333,0.18577675,0.01938800,0.00424832,0.04022772,0.40820127,0.23769251
-2.56628314,0.56233820,0.01188909,0.06657982,0.17082347,0.01782582,0.00392113,0.03752553,0.37857492,0.22147975
-2.56028014,0.52093504,0.01094825,0.06108517,0.15674134,0.01641300,0.00365382,0.03529255,0.35107613,0.20650908
-2.55427714,0.48367692,0.01006995,0.05609080,0.14373377,0.01516789,0.00344956,0.03357674,0.32620300,0.19311359
-2.54827414,0.45125304,0.00927001,0.05166249,0.13198640,0.01410773,0.00331164,0.03242633,0.30441474,0.18160468
-2.54227114,0.42429420,0.00856268,0.04785979,0.12166550,0.01324844,0.00324345,0.03188939,0.28612641,0.17226905
-2.53626813,0.40336783,0.00796054,0.04473565,0.11291701,0.01260456,0.00324843,0.03201321,0.27170477,0.16536647
-2.53026513,0.38897424,0.00747446,0.04233612,0.10586615,0.01218906,0.00332997,0.03284356,0.26146537,0.16112809
-2.52426213,0.38154361,0.00711361,0.04070021,0.10061738,0.01201324,0.00349138,0.03442374,0.25567018,0.15975506
-2.51825913,0.38143320,0.00688543,0.03985975,0.09725470,0.01208652,0.00373567,0.03679341,0.25452580,0.16141725
-2.51225613,0.38892443,0.00679562,0.03983926,0.09584186,0.01241628,0.00406548,0.03998722,0.25818173,0.16625191
-2.50625313,0.40421936,0.00684815,0.04065574,0.09642273,0.01300760,0.00448286,0.04403323,0.26672865,0.17436210
-2.50025013,0.42743646,0.00704525,0.04231841,0.09902129,0.01386299,0.00498908,0.04895123,0.28019637,0.18581475
-2.49424712,0.45860535,0.00738729,0.04482831,0.10364153,0.01498211,0.00558446,0.05475079,0.29855153,0.20063832
-2.48824412,0.49766088,0.00787281,0.04817784,0.11026698,0.01636142,0.00626813,0.06142946,0.32169507,0.21882014
-2.48224112,0.54443649,0.00849833,0.05235020,0.11885998,0.01799389,0.00703785,0.06897082,0.34945954,0.24030337
-2.47623812,0.59865751,0.00925832,0.05731875,0.12936075,0.01986861,0.00788982,0.07734280,0.38160651,0.26498399
-2.47023512,0.65993474,0.01014508,0.06304642,0.14168632,0.02197059,0.00881854,0.08649614,0.41782451,0.29270782
-2.46423212,0.72775920,0.01114862,0.06948520,0.15572947,0.02428054,0.00981668,0.09636330,0.45772773,0.32326795
-2.45822911,0.80149849,0.01225666,0.07657569,0.17135786,0.02677469,0.01087504,0.10685779,0.50085595,0.35640295
-2.45222611,0.88039576,0.01345459,0.08424697,0.18841345,0.02942487,0.01198256,0.11787409,0.54667620,0.39179602
-2.44622311,0.96357183,0.01472555,0.09241666,0.20671246,0.03219863,0.01312639,0.12928827,0.59458629,0.42907554
-2.44022011,1.05003107,0.01605053,0.10099135,0.22604604,0.03505953,0.01429202,0.14095925,0.64392076,0.46781717
-2.43421711,1.13867157,0.01740862,0.10986749,0.24618162,0.03796765,0.01546354,0.15273093,0.69395926,0.50754779
-2.42821411,1.22829973,0.01877730,0.11893263,0.26686533,0.04088024,0.01662393,0.16443497,0.74393747,0.54775133
-2.42221111,1.31764936,0.02013286,0.12806714,0.28782524,0.04375252,0.01775543,0.17589431,0.79306052,0.58787664
-2.41620810,1.40540515,0.02145091,0.13714633,0.30877564,0.04653868,0.01883997,0.18692729,0.84051865,0.62734718
-2.41020510,1.49022979,0.02270689,0.14604302,0.32942226,0.04919294,0.01985965,0.19735224,0.88550465,0.66557249
-2.40420210,1.57079429,0.02387675,0.15463034,0.34946821,0.05167075,0.02079724,0.20699241,0.92723269,0.70196111
-2.39819910,1.64581034,0.02493757,0.16278486,0.36862067,0.05392998,0.02163670,0.21568103,0.96495781,0.73593447
-2.39219610,1.71406371,0.02586825,0.17038979,0.38659796,0.05593216,0.02236362,0.22326624,0.99799537,0.76694150
-2.38619310,1.77444730,0.02665013,0.17733829,0.40313690,0.05764361,0.02296576,0.22961582,1.02573963,0.79447320
-2.38019010,1.82599273,0.02726760,0.18353655,0.41799997,0.05903647,0.02343336,0.23462135,1.04768082,0.81807672
-2.37418709,1.86789886,0.02770862,0.18890674,0.43098226,0.06008963,0.02375955,0.23820174,1.06341976,0.83736843
-2.36818409,1.89955625,0.02796513,0.19338955,0.44191770,0.06078937,0.02394053,0.24030584,1.07267953,0.85204527
-2.36218109,1.92056625,0.02803330,0.19694624,0.45068441,0.06112987,0.02397571,0.24091419,1.07531358,0.86189396
-2.35617809,1.93075397,0.02791375,0.19956013,0.45720888,0.06111335,0.02386773,0.24003956,1.07130986,0.86679774
-2.35017509,1.93017431,0.02761147,0.20123744,0.46146876,0.06075010,0.02362240,0.23772652,1.06079073,0.86674001
-2.34417209,1.91911075,0.02713574,0.20200735,0.46349425,0.06005806,0.02324846,0.23404988,1.04400872,0.86180507
-2.33816908,1.89806689,0.02649978,0.20192140,0.46336768,0.05906230,0.02275733,0.22911212,1.02133819,0.85217550
-2.33216608,1.86775080,0.02572039,0.20105208,0.46122162,0.05779421,0.02216267,0.22303994,0.99326321,0.83812649
-2.32616308,1.82905295,0.02481741,0.19949073,0.45723524,0.05629047,0.02147997,0.21598002,0.96036226,0.82001720
-2.32016008,1.78301839,0.02381310,0.19734485,0.45162927,0.05459191,0.02072604,0.20809428,0.92329028,0.79827951
-2.31415708,1.73081431,0.02273153,0.19473475,0.44465948,0.05274226,0.01991844,0.19955473,0.88275882,0.77340454
-2.30815408,1.67369422,0.02159792,0.19178987,0.43660916,0.05078681,0.01907494,0.19053815,0.83951513,0.74592758
-2.30215108,1.61296014,0.02043795,0.18864478,0.42778068,0.04877115,0.01821302,0.18122086,0.79432090,0.71641186
-2.29614807,1.54992426,0.01927722,0.18543495,0.41848647,0.04673985,0.01734933,0.17177377,0.74793161,0.68543190
-2.29014507,1.48587145,0.01814068,0.18229267,0.40903992,0.04473534,0.01649920,0.16235781,0.70107699,0.65355706
-2.28414207,1.42202411,0.01705221,0.17934302,0.39974623,0.04279690,0.01567634,0.15311998,0.65444350,0.62133583
-2.27813907,1.35951043,0.01603429,0.17670025,0.39089393,0.04095977,0.01489244,0.14419013,0.60865915,0.58928151
-2.27213607,1.29933733,0.01510776,0.17446456,0.38274703,0.03925457,0.01415695,0.13567851,0.56428116,0.55785971
-2.26613307,1.24236880,0.01429176,0.17271952,0.37553832,0.03770680,0.01347699,0.12767419,0.52178675,0.52747809
-2.26013007,1.18931020,0.01360370,0.17153013,0.36946395,0.03633668,0.01285722,0.12024427,0.48156707,0.49847862
-2.25412706,1.14069897,0.01305937,0.17094164,0.36467950,0.03515913,0.01229992,0.11343400,0.44392440,0.47113255
-2.24812406,1.09690165,0.01267309,0.17097918,0.36129757,0.03418395,0.01180509,0.10726757,0.40907228,0.44563813
-2.24212106,1.05811707,0.01245794,0.17164805,0.35938705,0.03341619,0.01137063,0.10174962,0.37713854,0.42212097
-2.23611806,1.02438514,0.01242598,0.17293484,0.35897386,0.03285667,0.01099260,0.09686733,0.34817064,0.40063696
-2.23011506,0.99560059,0.01258844,0.17480912,0.36004318,0.03250253,0.01066549,0.09259286,0.32214312,0.38117740
-2.22411206,0.97153084,0.01295590,0.17722568,0.36254290,0.03234797,0.01038256,0.08888616,0.29896657,0.36367601
-2.21810905,0.95183671,0.01353839,0.18012720,0.36638810,0.03238484,0.01013620,0.08569790,0.27849773,0.34801738
-2.21210605,0.93609525,0.01434537,0.18344707,0.37146617,0.03260339,0.00991826,0.08297242,0.26055014,0.33404653
-2.20610305,0.92382323,0.01538557,0.18711239,0.37764252,0.03299278,0.00972042,0.08065060,0.24490500,0.32157891
-2.20010005,0.91450039,0.01666680,0.19104682,0.38476616,0.03354162,0.00953451,0.07867247,0.23132185,0.31041062
-2.19409705,0.90759139,0.01819551,0.19517326,0.39267531,0.03423834,0.00935281,0.07697951,0.21954853,0.30032822
-2.18809405,0.90256559,0.01997628,0.19941610,0.40120236,0.03507141,0.00916829,0.07551659,0.20933035,0.29111791
-2.18209105,0.89891398,0.02201125,0.20370308,0.41017829,0.03602945,0.00897484,0.07423346,0.20041809,0.28257363
-2.17608804,0.89616271,0.02429938,0.20796656,0.41943612,0.03710116,0.00876740,0.07308575,0.19257476,0.27450395
-2.17008504,0.89388303,0.02683573,0.21214429,0.42881348,0.03827512,0.00854211,0.07203560,0.18558099,0.26673752
-2.16408204,0.89169755,0.02961076,0.21617961,0.43815425,0.03953953,0.00829631,0.07105175,0.17923902,0.25912701
-2.15807904,0.88928294,0.03260962,0.22002111,0.44730926,0.04088182,0.00802857,0.07010938,0.17337534,0.25155157
-2.15207604,0.88636949,0.03581162,0.22362202,0.45613623,0.04228829,0.00773865,0.06918948,0.16784213,0.24391778
-2.14607304,0.88273800,0.03918983,0.22693912,0.46449915,0.04374366,0.00742738,0.06827814,0.16251749,0.23615942
-2.14007004,0.87821471,0.04271088,0.22993171,0.47226733,0.04523079,0.00709656,0.06736559,0.15730478,0.22823600
-2.13406703,0.87266489,0.04633507,0.23256041,0.47931433,0.04673043,0.00674884,0.06644519,0.15213115,0.22013050
-2.12806403,0.86598585,0.05001669,0.23478625,0.48551707,0.04822110,0.00638753,0.06551246,0.14694544,0.21184639
-2.12206103,0.85810016,0.05370476,0.23656989,0.49075537,0.04967916,0.00601643,0.06456421,0.14171580,0.20340430
-2.11605803,0.84894960,0.05734395,0.23787141,0.49491210,0.05107908,0.00563973,0.06359782,0.13642698,0.19483849
-2.11005503,0.83849046,0.06087592,0.23865044,0.49787411,0.05239387,0.00526178,0.06261076,0.13107766,0.18619346
-2.10405203,0.82669053,0.06424084,0.23886690,0.49953402,0.05359568,0.00488700,0.06160028,0.12567787,0.17752073
-2.09804902,0.81352797,0.06737920,0.23848221,0.49979284,0.05465666,0.00451977,0.06056349,0.12024663,0.16887612
-2.09204602,0.79899216,0.07023369,0.23746105,0.49856339,0.05554986,0.00416432,0.05949758,0.11480988,0.16031745
-2.08604302,0.78308648,0.07275123,0.23577342,0.49577444,0.05625029,0.00382469,0.05840031,0.10939888,0.15190294
-2.08004002,0.76583252,0.07488492,0.23339710,0.49137513,0.05673599,0.00350468,0.05727070,0.10404886,0.14369011
-2.07403702,0.74727562,0.07659599,0.23032015,0.48533968,0.05698914,0.00320784,0.05610982,0.09879825,0.13573528
-2.06803402,0.72749097,0.07785542,0.22654343,0.47767189,0.05699702,0.00293752,0.05492171,0.09368810,0.12809364
-2.06203102,0.70658999,0.07864540,0.22208295,0.46840922,0.05675296,0.00269687,0.05371425,0.08876200,0.12081967
-2.05602801,0.68472615,0.07896040,0.21697178,0.45762608,0.05625703,0.00248889,0.05250001,0.08406608,0.11396790
-2.05002501,0.66209994,0.07880780,0.21126154,0.44543617,0.05551650,0.00231653,0.05129691,0.07964935,0.10759387
-2.04402201,0.63896227,0.07820809,0.20502324,0.43199349,0.05454613,0.00218273,0.05012881,0.07556406,0.10175513
-2.03801901,0.61561611,0.07719464,0.19834734,0.41749200,0.05336810,0.00209047,0.04902573,0.07186603,0.09651221
-2.03201601,0.59241586,0.07581292,0.19134314,0.40216374,0.05201169,0.00204285,0.04802386,0.06861499,0.09192928
-2.02601301,0.56976445,0.07411933,0.18413735,0.38627550,0.05051272,0.00204310,0.04716529,0.06587469,0.08807467
-2.02001001,0.54810801,0.07217958,0.17687191,0.37012407,0.04891264,0.00209464,0.04649740,0.06371286,0.08502091
-2.01400700,0.52792823,0.07006672,0.16970114,0.35403015,0.04725749,0.00220103,0.04607189,0.06220079,0.08284428
-2.00800400,0.50973260,0.06785894,0.16278838,0.33833125,0.04559661,0.00236593,0.04594361,0.06141269,0.08162401
-2.00200100,0.49404280,0.06563707,0.15630209,0.32337378,0.04398127,0.00259308,0.04616903,0.06142462,0.08144086
-1.99599800,0.48138175,0.06348208,0.15041181,0.30950463,0.04246310,0.00288614,0.04680456,0.06231315,0.08237526
-1.98999500,0.47225955,0.06147245,0.14528382,0.29706249,0.04109265,0.00324857,0.04790466,0.06415362,0.08450505
-1.98399200,0.46715907,0.05968173,0.14107703,0.28636941,0.03991785,0.00368351,0.04951981,0.06701815,0.08790280
-1.97798899,0.46652160,0.05817612,0.13793889,0.27772269,0.03898261,0.00419352,0.05169454,0.07097341,0.09263295
-1.97198599,0.47073301,0.05701241,0.13600178,0.27138751,0.03832552,0.00478043,0.05446535,0.07607823,0.09874868
-1.96598299,0.48011117,0.05623613,0.13537978,0.26759056,0.03797874,0.00544508,0.05785889,0.08238114,0.10628892
-1.95997999,0.49489493,0.05588013,0.13616605,0.26651472,0.03796707,0.00618716,0.06189026,0.08991806,0.11527541
-1.95397699,0.51523522,0.05596349,0.13843086,0.26829516,0.03830730,0.00700493,0.06656160,0.09871003,0.12571014
-1.94797399,0.54118859,0.05649095,0.14222026,0.27301676,0.03900776,0.00789514,0.07186103,0.10876142,0.13757320
-1.94197099,0.57271354,0.05745273,0.14755554,0.28071300,0.04006818,0.00885281,0.07776205,0.12005852,0.15082133
-1.93596798,0.60966985,0.05882485,0.15443334,0.29136626,0.04147976,0.00987118,0.08422339,0.13256875,0.16538717
-1.92996498,0.65182099,0.06056993,0.16282644,0.30490948,0.04322559,0.01094170,0.09118935,0.14624053,0.18117947
-1.92396198,0.69883961,0.06263832,0.17268512,0.32122908,0.04528121,0.01205405,0.09859073,0.16100404,0.19808415
-1.91795898,0.75031598,0.06496976,0.18393908,0.34016893,0.04761547,0.01319628,0.10634626,0.17677278,0.21596651
-1.91195598,0.80576915,0.06749526,0.19649971,0.36153521,0.05019155,0.01435504,0.11436458,0.19344593,0.23467427
-1.90595298,0.86466037,0.07013940,0.21026265,0.38510192,0.05296813,0.01551581,0.12254658,0.21091173,0.25404163
-1.89994997,0.92640838,0.07282268,0.22511061,0.41061680,0.05590066,0.01666331,0.13078826,0.22905144,0.27389411
-1.89394697,0.99040591,0.07546416,0.24091605,0.43780744,0.05894277,0.01778194,0.13898374,0.24774405,0.29405399
-1.88794397,1.05603674,0.07798401,0.25754395,0.46638721,0.06204755,0.01885620,0.14702853,0.26687142,0.31434617
-1.88194097,1.12269266,0.08030613,0.27485432,0.49606093,0.06516895,0.01987124,0.15482273,0.28632360,0.33460424
-1.87593797,1.18978960,0.08236048,0.29270442,0.52653005,0.06826300,0.02081338,0.16227422,0.30600421,0.35467632
-1.86993497,1.25678221,0.08408534,0.31095074,0.55749699,0.07128892,0.02167064,0.16930153,0.32583545,0.37443057
-1.86393197,1.32317638,0.08542912,0.32945059,0.58866889,0.07421009,0.02243317,0.17583629,0.34576253,0.39375991
-1.85792896,1.38853908,0.08635184,0.34806329,0.61976033,0.07699477,0.02309373,0.18182529,0.36575724,0.41258583
-1.85192596,1.45250526,0.08682621,0.36665117,0.65049537,0.07961669,0.02364799,0.18723179,0.38582037,0.43086090
-1.84592296,1.51478150,0.08683814,0.38508016,0.68060876,0.08205531,0.02409483,0.19203626,0.40598280,0.44856997
-1.83991996,1.57514640,0.08638685,0.40322039,0.70984653,0.08429591,0.02443644,0.19623639,0.42630499,0.46572980
-1.83391696,1.63344778,0.08548445,0.42094651,0.73796623,0.08632947,0.02467838,0.19984638,0.44687501,0.48238716
-1.82791396,1.68959707,0.08415505,0.43813816,0.76473684,0.08815232,0.02482948,0.20289558,0.46780481,0.49861540
-1.82191096,1.74356116,0.08243350,0.45468049,0.78993877,0.08976567,0.02490163,0.20542654,0.48922495,0.51450964
-1.81590795,1.79535231,0.08036376,0.47046487,0.81336402,0.09117493,0.02490944,0.20749257,0.51127799,0.53018074
-1.80990495,1.84501676,0.07799702,0.48538980,0.83481686,0.09238906,0.02486984,0.20915491,0.53411057,0.54574822
-1.80390195,1.89262259,0.07538961,0.49936207,0.85411500,0.09341975,0.02480160,0.21047977,0.55786467,0.56133270
-1.79789895,1.93824755,0.07260087,0.51229821,0.87109154,0.09428069,0.02472476,0.21153516,0.58266830,0.57704782
-1.79189595,1.98196746,0.06969103,0.52412602,0.88559759,0.09498682,0.02466000,0.21238796,0.60862607,0.59299238
-1.78589295,2.02384572,0.06671912,0.53478634,0.89750564,0.09555366,0.02462809,0.21310109,0.63581002,0.60924281
-1.77988994,2.06392445,0.06374118,0.54423470,0.90671350,0.09599673,0.02464928,0.21373110,0.66425117,0.62584649
-1.77388694,2.10221760,0.06080857,0.55244294,0.91314864,0.09633107,0.02474268,0.21432619,0.69393227,0.64281614
-1.76788394,2.13870627,0.05796672,0.55940057,0.91677273,0.09657090,0.02492581,0.21492481,0.72478199,0.66012570
-1.76188094,2.17333643,0.05525411,0.56511580,0.91758609,0.09672934,0.02521409,0.21555474,0.75667109,0.67770781
-1.75587794,2.20601907,0.05270163,0.56961602,0.91563171,0.09681836,0.02562047,0.21623286,0.78941067,0.69545309
-1.74987494,2.23663264,0.05033229,0.57294789,0.91099862,0.09684869,0.02615513,0.21696545,0.82275279,0.71321137
-1.74387194,2.26502771,0.04816126,0.57517670,0.90382420,0.09682993,0.02682528,0.21774898,0.85639354,0.73079483
-1.73786893,2.29103348,0.04619616,0.57638515,0.89429524,0.09677068,0.02763498,0.21857144,0.88997850,0.74798291
-1.73186593,2.31446585,0.04443772,0.57667162,0.88264750,0.09667869,0.02858513,0.21941394,0.92311058,0.76452902
-1.72586293,2.33513674,0.04288049,0.57614776,0.86916367,0.09656112,0.02967348,0.22025261,0.95535994,0.78016860
-1.71985993,2.35286406,0.04151389,0.57493570,0.85416953,0.09642466,0.03089469,0.22106062,0.98627570,0.79462843
-1.71385693,2.36748193,0.04032316,0.57316486,0.83802836,0.09627576,0.03224052,0.22181022,1.01539908,0.80763664
-1.70785393,2.37885074,0.03929055,0.57096849,0.82113374,0.09612073,0.03369996,0.22247466,1.04227747,0.81893328
-1.70185093,2.38686639,0.03839638,0.56848011,0.80390073,0.09596584,0.03525951,0.22302991,1.06647883,0.82828072
-1.69584792,2.39146844,0.03762007,0.56582983,0.78675580,0.09581729,0.03690338,0.22345609,1.08760599,0.83547374
-1.68984492,2.39264657,0.03694117,0.56314090,0.77012568,0.09568119,0.03861380,0.22373852,1.10531018,0.84034869
-1.68384192,2.39044517,0.03634016,0.56052635,0.75442561,0.09556336,0.04037127,0.22386834,1.11930330,0.84279146
-1.67783892,2.38496566,0.03579916,0.55808599,0.74004731,0.09546915,0.04215491,0.22384275,1.12936827,0.84274380
-1.67183592,2.37636644,0.03530256,0.55590376,0.72734707,0.09540318,0.04394270,0.22366473,1.13536731,0.84020780
-1.66583292,2.36486046,0.03483736,0.55404555,0.71663455,0.09536897,0.04571182,0.22334242,1.13724744,0.83524836
-1.65982991,2.35071042,0.03439344,0.55255755,0.70816270,0.09536864,0.04743897,0.22288815,1.13504322,0.82799338
-1.65382691,2.33422192,0.03396369,0.55146516,0.70211911,0.09540257,0.04910071,0.22231719,1.12887650,0.81863178
-1.64782391,2.31573476,0.03354397,0.55077254,0.69861946,0.09546905,0.05067377,0.22164628,1.11895316,0.80740939
-1.64182091,2.29561294,0.03313289,0.55046278,0.69770317,0.09556408,0.05213538,0.22089220,1.10555703,0.79462277
-1.63581791,2.27423372,0.03273164,0.55049875,0.69933166,0.09568112,0.05346370,0.22007020,1.08904117,0.78061129
-1.62981491,2.25197638,0.03234358,0.55082467,0.70338932,0.09581108,0.05463809,0.21919272,1.06981683,0.76574764
-1.62381191,2.22921114,0.03197384,0.55136824,0.70968725,0.09594232,0.05563954,0.21826819,1.04834070,0.75042724
-1.61780890,2.20628868,0.03162889,0.55204341,0.71796969,0.09606086,0.05645100,0.21730020,1.02510067,0.73505674
-1.61180590,2.18353071,0.03131600,0.55275367,0.72792295,0.09615067,0.05705776,0.21628696,1.00060088,0.72004209
-1.60580290,2.16122195,0.03104281,0.55339568,0.73918637,0.09619412,0.05744772,0.21522117,0.97534642,0.70577656
