energy_ev,total_up,Mg_p_up,Mg_d_up,N_s_up,N_p_up,Se_s_up,Se_p_up,W_p_up,W_d_up
-0.24312156,0.19736236,0.10280430,0.00000000,0.00046023,0.01255925,0.01255655,0.03760351,0.03077723,0.10142012
-0.23711856,0.17784381,0.09484552,0.00000000,0.00044851,0.01079128,0.01166028,0.03463781,0.02844377,0.08944214
-0.23111556,0.16141403,0.08835155,0.00000000,0.00045245,0.00922944,0.01085450,0.03182203,0.02673865,0.07930118
-0.22511256,0.14815928,0.08341263,0.00000000,0.00047333,0.00786778,0.01015313,0.02918873,0.02569227,0.07099200
-0.21910955,0.13817271,0.08012755,0.00000000,0.00051259,0.00669858,0.00957027,0.02676955,0.02534058,0.06451157
-0.21310655,0.13155877,0.07860380,0.00000000,0.00057189,0.00571304,0.00912005,0.02459500,0.02572565,0.05986289
-0.20710355,0.12843662,0.07895698,0.00000000,0.00065309,0.00490200,0.00881657,0.02269447,0.02689581,0.05705843
-0.20110055,0.12894244,0.08130958,0.00000000,0.00075820,0.00425651,0.00867375,0.02109616,0.02890544,0.05612290
-0.19509755,0.13323015,0.08578890,0.00000000,0.00088939,0.00376842,0.00870513,0.01982723,0.03181439,0.05709531
-0.18909455,0.14147068,0.09252399,0.00000000,0.00104891,0.00343082,0.00892373,0.01891379,0.03568682,0.06003018
-0.18309155,0.15384938,0.10164173,0.00000000,0.00123906,0.00323840,0.00934177,0.01838109,0.04058974,0.06499786
-0.17708854,0.17056175,0.11326192,0.00000000,0.00146207,0.00318775,0.00997036,0.01825353,0.04659091,0.07208387
-0.17108554,0.19180734,0.12749154,0.00000000,0.00172002,0.00327756,0.01081924,0.01855473,0.05375644,0.08138731
-0.16508254,0.21778217,0.14441825,0.00000000,0.00201477,0.00350866,0.01189629,0.01930747,0.06214796,0.09301830
-0.15907954,0.24866955,0.16410332,0.00000000,0.00234776,0.00388408,0.01320715,0.02053356,0.07181941,0.10709459
-0.15307654,0.28462994,0.18657440,0.00000000,0.00272001,0.00440888,0.01475475,0.02225360,0.08281372,0.12373734
-0.14707354,0.32578995,0.21181815,0.00000000,0.00313188,0.00509005,0.01653881,0.02448661,0.09515932,0.14306624
-0.14107054,0.37223107,0.23977347,0.00000000,0.00358304,0.00593620,0.01855541,0.02724950,0.10886668,0.16519414
-0.13506753,0.42397866,0.27032539,0.00000000,0.00407233,0.00695721,0.02079654,0.03055648,0.12392512,0.19022126
-0.12906453,0.48099157,0.30330033,0.00000000,0.00459770,0.00816386,0.02324974,0.03441835,0.14029992,0.21822940
-0.12306153,0.54315324,0.33846291,0.00000000,0.00515613,0.00956731,0.02589787,0.03884164,0.15792999,0.24927607
-0.11705853,0.61026455,0.37551489,0.00000000,0.00574362,0.01117859,0.02871890,0.04382780,0.17672622,0.28338912
-0.11105553,0.68203911,0.41409640,0.00000000,0.00635519,0.01300804,0.03168599,0.04937229,0.19657070,0.32056172
-0.10505253,0.75810139,0.45378981,0.00000000,0.00698494,0.01506469,0.03476763,0.05546383,0.21731687,0.36074828
-0.09904952,0.83798796,0.49412621,0.00000000,0.00762615,0.01735571,0.03792804,0.06208357,0.23879066,0.40386128
-0.09304652,0.92115213,0.53459466,0.00000000,0.00827138,0.01988581,0.04112769,0.06920459,0.26079279,0.44976922
-0.08704352,1.00697198,0.57465392,0.00000000,0.00891269,0.02265674,0.04432407,0.07679141,0.28310207,0.49829594
-0.08104052,1.09476164,0.61374636,0.00000000,0.00954182,0.02566684,0.04747261,0.08479990,0.30547968,0.54922124
-0.07503752,1.18378564,0.65131364,0.00000000,0.01015043,0.02891069,0.05052776,0.09317734,0.32767439,0.60228296
-0.06903452,1.27327568,0.68681353,0.00000000,0.01073039,0.03237892,0.05344411,0.10186286,0.34942846,0.65718040
-0.06303152,1.36244944,0.71973723,0.00000000,0.01127403,0.03605819,0.05617775,0.11078818,0.37048408,0.71357898
-0.05702851,1.45053054,0.74962637,0.00000000,0.01177441,0.03993126,0.05868742,0.11987866,0.39059009,0.77111613
-0.05102551,1.53676884,0.77608901,0.00000000,0.01222560,0.04397741,0.06093590,0.12905470,0.40950875,0.82940792
-0.04502251,1.62046038,0.79881373,0.00000000,0.01262291,0.04817289,0.06289104,0.13823336,0.42702228,0.88805649
-0.03901951,1.70096587,0.81758128,0.00000000,0.01296308,0.05249174,0.06452692,0.14733028,0.44293893,0.94665772
-0.03301651,1.77772705,0.83227306,0.00000000,0.01324445,0.05690663,0.06582463,0.15626173,0.45709831,1.00480902
-0.02701351,1.85028026,0.84287600,0.00000000,0.01346705,0.06139001,0.06677292,0.16494678,0.46937583,1.06211687
-0.02101051,1.91826636,0.84948356,0.00000000,0.01363267,0.06591526,0.06736863,0.17330946,0.47968604,1.11820374
-0.01500750,1.98143697,0.85229278,0.00000000,0.01374479,0.07045799,0.06761677,0.18128087,0.48798470,1.17271429
-0.00900450,2.03965637,0.85159740,0.00000000,0.01380852,0.07499729,0.06753041,0.18880111,0.49426963,1.22532055
-0.00300150,2.09289933,0.84777738,0.00000000,0.01383047,0.07951700,0.06713019,0.19582094,0.49858021,1.27572589
0.00300150,2.14124480,0.84128521,0.00000000,0.01381849,0.08400672,0.06644376,0.20230313,0.50099555,1.32366783
0.00900450,2.18486596,0.83262974,0.00000000,0.01378144,0.08846277,0.06550477,0.20822331,0.50163146,1.36891953
0.01500750,2.22401697,0.82235798,0.00000000,0.01372888,0.09288874,0.06435187,0.21357048,0.50063634,1.41129008
0.02101051,2.25901707,0.81103598,0.00000000,0.01367074,0.09729574,0.06302742,0.21834686,0.49818604,1.45062373
0.02701351,2.29023280,0.79922923,0.00000000,0.01361697,0.10170228,0.06157621,0.22256737,0.49447794,1.48679817
0.03301651,2.31805900,0.78748364,0.00000000,0.01357715,0.10613370,0.06004403,0.22625845,0.48972448,1.51972197
0.03901951,2.34289944,0.77630766,0.00000000,0.01356018,0.11062105,0.05847633,0.22945652,0.48414626,1.54933159
0.04502251,2.36514773,0.76615625,0.00000000,0.01357394,0.11519972,0.05691688,0.23220595,0.47796496,1.57558795
0.05102551,2.38516929,0.75741718,0.00000000,0.01362497,0.11990741,0.05540648,0.23455673,0.47139634,1.59847288
0.05702851,2.40328496,0.75040015,0.00000000,0.01371822,0.12478194,0.05398190,0.23656181,0.46464351,1.61798559
0.06303152,2.41975676,0.74532882,0.00000000,0.01385687,0.12985867,0.05267483,0.23827444,0.45789067,1.63413931
0.06903452,2.43477626,0.74233608,0.00000000,0.01404215,0.13516773,0.05151116,0.23974533,0.45129755,1.64695817
0.07503752,2.44845581,0.74146243,0.00000000,0.01427328,0.14073127,0.05051036,0.24102010,0.44499469,1.65647447
0.08104052,2.46082295,0.74265742,0.00000000,0.01454745,0.14656072,0.04968508,0.24213676,0.43907982,1.66272630
0.08704352,2.47181808,0.74578389,0.00000000,0.01485987,0.15265436,0.04904099,0.24312370,0.43361529,1.66575564
0.09304652,2.48129538,0.75062484,0.00000000,0.01520389,0.15899517,0.04857681,0.24399805,0.42862687,1.66560689
0.09904952,2.48902713,0.75689251,0.00000000,0.01557119,0.16554931,0.04828458,0.24476457,0.42410382,1.66232584
0.10505253,2.49471112,0.76423931,0.00000000,0.01595204,0.17226516,0.04815008,0.24541515,0.42000030,1.65595924
0.11105553,2.49798118,0.77227028,0.00000000,0.01633557,0.17907317,0.04815347,0.24592898,0.41623808,1.64655478
0.11705853,2.49842051,0.78055658,0.00000000,0.01671008,0.18588648,0.04827008,0.24627326,0.41271051,1.63416182
0.12306153,2.49557758,0.78864970,0.00000000,0.01706349,0.19260241,0.04847131,0.24640467,0.40928757,1.61883261
0.12906453,2.48898414,0.79609599,0.00000000,0.01738362,0.19910477,0.04872571,0.24627128,0.40582179,1.60062432
0.13506753,2.47817508,0.80245105,0.00000000,0.01765865,0.20526699,0.04900011,0.24581508,0.40215491,1.57960177
0.14107054,2.46270941,0.80729369,0.00000000,0.01787749,0.21095587,0.04926077,0.24497485,0.39812498,1.55584090
0.14707354,2.44219187,0.81023912,0.00000000,0.01803009,0.21603593,0.04947458,0.24368930,0.39357354,1.52943291
0.15307654,2.41629444,0.81095099,0.00000000,0.01810784,0.22037412,0.04961024,0.24190042,0.38835276,1.50048899
0.15907954,2.38477705,0.80915197,0.00000000,0.01810377,0.22384467,0.04963939,0.23955672,0.38233207,1.46914552
0.16508254,2.34750654,0.80463269,0.00000000,0.01801284,0.22633393,0.04953762,0.23661645,0.37540413,1.43556935
0.17108554,2.30447326,0.79725865,0.00000000,0.01783206,0.22774498,0.04928534,0.23305045,0.36748979,1.39996300
0.17708854,2.25580431,0.78697504,0.00000000,0.01756060,0.22800165,0.04886853,0.22884455,0.35854198,1.36256935
0.18309155,2.20177288,0.77380923,0.00000000,0.01719980,0.22705208,0.04827928,0.22400147,0.34854828,1.32367534
0.18909455,2.14280292,0.75787091,0.00000000,0.01675314,0.22487122,0.04751613,0.21854207,0.33753202,1.28361449
0.19509755,2.07946876,0.73934982,0.00000000,0.01622612,0.22146261,0.04658415,0.21250595,0.32555214,1.24276758
0.20110055,2.01248938,0.71851113,0.00000000,0.01562609,0.21685903,0.04549489,0.20595119,0.31270153,1.20156134
0.20710355,1.94271728,0.69568863,0.00000000,0.01496203,0.21112211,0.04426597,0.19895355,0.29910419,1.16046486
0.21310655,1.87112209,0.67127594,0.00000000,0.01424428,0.20434104,0.04292063,0.19160482,0.28491134,1.11998354
0.21910955,1.79876943,0.64571591,0.00000000,0.01348427,0.19663023,0.04148693,0.18401070,0.27029651,1.08065059
0.22511256,1.72679556,0.61948868,0.00000000,0.01269418,0.18812627,0.03999691,0.17628804,0.25545008,1.04301627
0.23111556,1.65637881,0.59309878,0.00000000,0.01188669,0.17898415,0.03848556,0.16856177,0.24057341,1.00763511
0.23711856,1.58870867,0.56706147,0.00000000,0.01107459,0.16937314,0.03698975,0.16096151,0.22587272,0.97505155
0.24312156,1.52495390,0.54188914,0.00000000,0.01027062,0.15947220,0.03554707,0.15361811,0.21155321,0.94578463
0.24912456,1.46623064,0.51807779,0.00000000,0.00948708,0.14946548,0.03419472,0.14666019,0.19781343,0.92031230
0.25512756,1.41357193,0.49609438,0.00000000,0.00873572,0.13953779,0.03296836,0.14021075,0.18484022,0.89905606
0.26113057,1.36789977,0.47636511,0.00000000,0.00802751,0.12987033,0.03190112,0.13438419,0.17280427,0.88236680
0.26713357,1.33000067,0.45926530,0.00000000,0.00737247,0.12063683,0.03102266,0.12928360,0.16185659,0.87051243
0.27313657,1.30050570,0.44511083,0.00000000,0.00677963,0.11200011,0.03035839,0.12499849,0.15212574,0.86366794
0.27913957,1.27987570,0.43415158,0.00000000,0.00625689,0.10410922,0.02992885,0.12160306,0.14371605,0.86190858
0.28514257,1.26839202,0.42656690,0.00000000,0.00581104,0.09709701,0.02974921,0.11915493,0.13670666,0.86520644
0.29114557,1.26615313,0.42246323,0.00000000,0.00544770,0.09107842,0.02982905,0.11769442,0.13115137,0.87343071
0.29714857,1.27307700,0.42187378,0.00000000,0.00517135,0.08614912,0.03017220,0.11724425,0.12707929,0.88635179
0.30315158,1.28890888,0.42476020,0.00000000,0.00498535,0.08238464,0.03077687,0.11780976,0.12449604,0.90364901
0.30915458,1.31323429,0.43101624,0.00000000,0.00489196,0.07983999,0.03163583,0.11937944,0.12338552,0.92492179
0.31515758,1.34549618,0.44047294,0.00000000,0.00489236,0.07854940,0.03273681,0.12192584,0.12371198,0.94970381
0.32116058,1.38501585,0.45290533,0.00000000,0.00498671,0.07852653,0.03406303,0.12540669,0.12542244,0.97747956
0.32716358,1.43101643,0.46804027,0.00000000,0.00517415,0.07976465,0.03559374,0.12976628,0.12844914,1.00770261
0.33316658,1.48264826,0.48556515,0.00000000,0.00545285,0.08223716,0.03730496,0.13493688,0.13271210,1.03981495
0.33916958,1.53901498,0.50513716,0.00000000,0.00582002,0.08589811,0.03917017,0.14084043,0.13812151,1.07326643
0.34517259,1.59919960,0.52639283,0.00000000,0.00627195,0.09068292,0.04116107,0.14739012,0.14458011,1.10753374
0.35117559,1.66228962,0.54895757,0.00000000,0.00680404,0.09650914,0.04324830,0.15449212,0.15198528,1.14213797
0.35717859,1.72740040,0.57245494,0.00000000,0.00741086,0.10327750,0.04540215,0.16204732,0.16023099,1.17666025
0.36318159,1.79369622,0.59651539,0.00000000,0.00808617,0.11087302,0.04759326,0.16995310,0.16920945,1.21075465
0.36918459,1.86040832,0.62078433,0.00000000,0.00882304,0.11916646,0.04979315,0.17810509,0.17881261,1.24415812
0.37518759,1.92684964,0.64492930,0.00000000,0.00961388,0.12801599,0.05197472,0.18639897,0.18893337,1.27669681
0.38119060,1.99242585,0.66864606,0.00000000,0.01045058,0.13726919,0.05411272,0.19473225,0.19946665,1.30828874
0.38719360,2.05664244,0.69166362,0.00000000,0.01132464,0.14676531,0.05618397,0.20300605,0.21031023,1.33894261
0.39319660,2.11910790,0.71374804,0.00000000,0.01222725,0.15633794,0.05816763,0.21112679,0.22136548,1.36875279
0.39919960,2.17953286,0.73470493,0.00000000,0.01314947,0.16581790,0.06004525,0.21900785,0.23253793,1.39789067
0.40520260,2.23772543,0.75438071,0.00000000,0.01408233,0.17503639,0.06180080,0.22657102,0.24373770,1.42659257
0.41120560,2.29358282,0.77266262,0.00000000,0.01501700,0.18382827,0.06342059,0.23374781,0.25487983,1.45514478
0.41720860,2.34707980,0.78947748,0.00000000,0.01594487,0.19203550,0.06489314,0.24048042,0.26588448,1.48386603
0.42321161,2.39825413,0.80478928,0.00000000,0.01685766,0.19951049,0.06620896,0.24672252,0.27667703,1.51308813
0.42921461,2.44718974,0.81859582,0.00000000,0.01774749,0.20611932,0.06736033,0.25243950,0.28718801,1.54313544
0.43521761,2.49399823,0.83092425,0.00000000,0.01860694,0.21174472,0.06834106,0.25760847,0.29735301,1.57430397
0.44122061,2.53879936,0.84182603,0.00000000,0.01942904,0.21628863,0.06914623,0.26221773,0.30711234,1.60684086
0.44722361,2.58170144,0.85137124,0.00000000,0.02020730,0.21967435,0.06977196,0.26626586,0.31641077,1.64092521
0.45322661,2.62278247,0.85964247,0.00000000,0.02093563,0.22184807,0.07021524,0.26976044,0.32519700,1.67665093
0.45922961,2.66207297,0.86672874,0.00000000,0.02160835,0.22277980,0.07047375,0.27271643,0.33342326,1.71401265
0.46523262,2.69954131,0.87271945,0.00000000,0.02222009,0.22246362,0.07054577,0.27515430,0.34104484,1.75289534
0.47123562,2.73508261,0.87769879,0.00000000,0.02276579,0.22091728,0.07043018,0.27709806,0.34801968,1.79306820
0.47723862,2.76851174,0.88174083,0.00000000,0.02324061,0.21818112,0.07012648,0.27857319,0.35430813,1.83418351
0.48324162,2.79956114,0.88490545,0.00000000,0.02363997,0.21431639,0.06963486,0.27960476,0.35987282,1.87578062
0.48924462,2.82788392,0.88723548,0.00000000,0.02395956,0.20940312,0.06895642,0.28021569,0.36467891,1.91729524
0.49524762,2.85306223,0.88875503,0.00000000,0.02419536,0.20353740,0.06809335,0.28042540,0.36869441,1.95807385
0.50125063,2.87462095,0.88946925,0.00000000,0.02434380,0.19682848,0.06704921,0.28024888,0.37189107,1.99739294
0.50725363,2.89204624,0.88936549,0.00000000,0.02440185,0.18939561,0.06582920,0.27969612,0.37424536,2.03448231
0.51325663,2.90480832,0.88841583,0.00000000,0.02436724,0.18136479,0.06444052,0.27877226,0.37573998,2.06855176
0.51925963,2.91238743,0.88658091,0.00000000,0.02423863,0.17286555,0.06289260,0.27747804,0.37636551,2.09881993
0.52526263,2.91430203,0.88381485,0.00000000,0.02401586,0.16402791,0.06119747,0.27581082,0.37612231,2.12454430
0.53126563,2.91013777,0.88007099,0.00000000,0.02370019,0.15497957,0.05936997,0.27376602,0.37502267,2.14505093
0.53726863,2.89957596,0.87530825,0.00000000,0.02329451,0.14584340,0.05742796,0.27133877,0.37309285,2.15976276
0.54327164,2.88242003,0.86949771,0.00000000,0.02280358,0.13673533,0.05539248,0.26852587,0.37037513,2.16822513
0.54927464,2.85861886,0.86262910,0.00000000,0.02223420,0.12776266,0.05328779,0.26532768,0.36692970,2.17012757
0.55527764,2.82828553,0.85471689,0.00000000,0.02159536,0.11902282,0.05114133,0.26175007,0.36283616,2.16532072
0.56128064,2.79171078,0.84580562,0.00000000,0.02089828,0.11060252,0.04898360,0.25780610,0.35819461,2.15382784
0.56728364,2.74937025,0.83597421,0.00000000,0.02015653,0.10257738,0.04684791,0.25351748,0.35312621,2.13585037
0.57328664,2.70192508,0.82533896,0.00000000,0.01938590,0.09501185,0.04476999,0.24891562,0.34777304,2.11176730
0.57928964,2.65021581,0.81405522,0.00000000,0.01860434,0.08795951,0.04278756,0.24404221,0.34229731,2.08212856
0.58529265,2.59524954,0.80231730,0.00000000,0.01783180,0.08146364,0.04093975,0.23894943,0.33687972,2.04764262
0.59129565,2.53818080,0.79035690,0.00000000,0.01709001,0.07555791,0.03926635,0.23369951,0.33171701,2.00915886
0.59729865,2.48028660,0.77843972,0.00000000,0.01640216,0.07026727,0.03780708,0.22836401,0.32701875,1.96764544
0.60330165,2.42293656,0.76686053,0.00000000,0.01579258,0.06560882,0.03660071,0.22302243,0.32300327,1.92416345
0.60930465,2.36755889,0.75593669,0.00000000,0.01528639,0.06159280,0.03568409,0.21776062,0.31989283,1.87983818
0.61530765,2.31560320,0.74600023,0.00000000,0.01490901,0.05822332,0.03509117,0.21266870,0.31790819,1.83582857
0.62131066,2.26850114,0.73738874,0.00000000,0.01468576,0.05549916,0.03485196,0.20783881,0.31726250,1.79329547
0.62731366,2.22762606,0.73043530,0.00000000,0.01464131,0.05341429,0.03499155,0.20336254,0.31815490,1.75336985
0.63331666,2.19425251,0.72545760,0.00000000,0.01479915,0.05195831,0.03552904,0.19932836,0.32076369,1.71712161
0.63931966,2.16951688,0.72274673,0.00000000,0.01518104,0.05111667,0.03647663,0.19581892,0.32523961,1.68552963
0.64532266,2.15438002,0.72255584,0.00000000,0.01580643,0.05087068,0.03783880,0.19290836,0.33169913,1.65945408
0.65132566,2.14959299,0.72508918,0.00000000,0.01669183,0.05119746,0.03961153,0.19065982,0.34021824,1.63961118
0.65732866,2.15566705,0.73049172,0.00000000,0.01785019,0.05206968,0.04178181,0.18912301,0.35082687,1.62655136
0.66333167,2.17284864,0.73884010,0.00000000,0.01929032,0.05345529,0.04432729,0.18833212,0.36350423,1.62064119
0.66933467,2.20110067,0.75013495,0.00000000,0.02101625,0.05531718,0.04721617,0.18830403,0.37817539,1.62204962
0.67533767,2.24009070,0.76429544,0.00000000,0.02302677,0.05761288,0.05040741,0.18903697,0.39470928,1.63073912
0.68134067,2.28918719,0.78115599,0.00000000,0.02531485,0.06029441,0.05385115,0.19050962,0.41291838,1.64646201
0.68734367,2.34746409,0.80046595,0.00000000,0.02786735,0.06330821,0.05748956,0.19268078,0.43256023,1.66876246
0.69334667,2.41371464,0.82189208,0.00000000,0.03066475,0.06659527,0.06125784,0.19548965,0.45334097,1.69698439
0.69934967,2.48647430,0.84502433,0.00000000,0.03368104,0.07009159,0.06508565,0.19885678,0.47492081,1.73028540
0.70535268,2.56405296,0.86938474,0.00000000,0.03688388,0.07372881,0.06889876,0.20268565,0.49692152,1.76765674
0.71135568,2.64457577,0.89443951,0.00000000,0.04023487,0.07743516,0.07262086,0.20686494,0.51893569,1.80794903
0.71735868,2.72603202,0.91961385,0.00000000,0.04369017,0.08113676,0.07617565,0.21127147,0.54053766,1.84990329
0.72336168,2.80633072,0.94430933,0.00000000,0.04720124,0.08475907,0.07948899,0.21577365,0.56129571,1.89218657
0.72936468,2.88336130,0.96792318,0.00000000,0.05071595,0.08822862,0.08249103,0.22023552,0.58078515,1.93343134
0.73536768,2.95505768,0.98986878,0.00000000,0.05417979,0.09147491,0.08511839,0.22452108,0.59860181,1.97227732
0.74137069,3.01946335,1.00959671,0.00000000,0.05753737,0.09443237,0.08731612,0.22849890,0.61437550,2.00741446
0.74737369,3.07479516,1.02661541,0.00000000,0.06073405,0.09704236,0.08903946,0.23204683,0.62778284,2.03762568
0.75337669,3.11950348,1.04051068,0.00000000,0.06371765,0.09925502,0.09025535,0.23505649,0.63855887,2.06182758
0.75937969,3.15232608,1.05096313,0.00000000,0.06644024,0.10103105,0.09094353,0.23743755,0.64650707,2.07910778
0.76538269,3.17233367,1.05776271,0.00000000,0.06885982,0.10234312,0.09109725,0.23912150,0.65150720,2.08875716
0.77138569,3.17896494,1.06081983,0.00000000,0.07094200,0.10317701,0.09072351,0.24006475,0.65352068,2.09029568
0.77738869,3.17204950,1.06017216,0.00000000,0.07266138,0.10353229,0.08984291,0.24025088,0.65259310,2.08349080
0.78339170,3.15181762,1.05598708,0.00000000,0.07400275,0.10342256,0.08848891,0.23969198,0.64885385,2.06836728
0.78939470,3.11889597,1.04855921,0.00000000,0.07496190,0.10287520,0.08670682,0.23842897,0.64251268,2.04520817
0.79539770,3.07428935,1.03830322,0.00000000,0.07554609,0.10193058,0.08455227,0.23653074,0.63385338,2.01454652
0.80140070,3.01934895,1.02574192,0.00000000,0.07577408,0.10064080,0.08208940,0.23409227,0.62322468,1.97714819
0.80740370,2.95572808,1.01149015,0.00000000,0.07567574,0.09906800,0.07938881,0.23123173,0.61102882,1.93398624
0.81340670,2.88532702,0.99623474,0.00000000,0.07529117,0.09728225,0.07652525,0.22808647,0.59770810,1.88620778
0.81940970,2.81022893,0.98071160,0.00000000,0.07466945,0.09535909,0.07357534,0.22480829,0.58372993,1.83509461
0.82541271,2.73262925,0.96568030,0.00000000,0.07386699,0.09337690,0.07061518,0.22155804,0.56957098,1.78201894
0.83141571,2.65476117,0.95189744,0.00000000,0.07294551,0.09141411,0.06771805,0.21849959,0.55570108,1.72839607
0.83741871,2.57881982,0.94008947,0.00000000,0.07196983,0.08954639,0.06495232,0.21579375,0.54256725,1.67563557
0.84342171,2.50688813,0.93092614,0.00000000,0.07100550,0.08784395,0.06237952,0.21359198,0.53057873,1.62509291
0.84942471,2.44086690,0.92499533,0.00000000,0.07011623,0.08636901,0.06005273,0.21203037,0.52009332,1.57802324
0.85542771,2.38241158,0.92278035,0.00000000,0.06936154,0.08517361,0.05801526,0.21122413,0.51140567,1.53553909
0.86143072,2.33287804,0.92464042,0.00000000,0.06879438,0.08429774,0.05629968,0.21126259,0.50473779,1.49857331
0.86743372,2.29327912,0.93079508,0.00000000,0.06845904,0.08376799,0.05492728,0.21220521,0.50023224,1.46784875
0.87343672,2.26425347,0.94131308,0.00000000,0.06838940,0.08359662,0.05390779,0.21407850,0.49794810,1.44385555
0.87943972,2.24604762,0.95610625,0.00000000,0.06860747,0.08378128,0.05323955,0.21687415,0.49785982,1.42683685
0.88544272,2.23851180,0.97492855,0.00000000,0.06912251,0.08430517,0.05291000,0.22054842,0.49985908,1.41678338
0.89144572,2.24110961,0.99738048,0.00000000,0.06993053,0.08513779,0.05289648,0.22502279,0.50375942,1.41343697
0.89744872,2.25294108,1.02291869,0.00000000,0.07101436,0.08623623,0.05316731,0.23018593,0.50930349,1.41630291
0.90345173,2.27277816,1.05087064,0.00000000,0.07234426,0.08754683,0.05368312,0.23589691,0.51617273,1.42467049
0.90945473,2.29911144,1.08045376,0.00000000,0.07387900,0.08900732,0.05439837,0.24198957,0.52399892,1.43764110
0.91545773,2.33020632,1.11079871,0.00000000,0.07556740,0.09054927,0.05526301,0.24827789,0.53237741,1.45416287
0.92146073,2.36416671,1.14097583,0.00000000,0.07735027,0.09210066,0.05622424,0.25456219,0.54088135,1.47307035
0.92746373,2.39900390,1.17002401,0.00000000,0.07916279,0.09358872,0.05722834,0.26063598,0.54907663,1.49312819
0.93346673,2.43270825,1.19698098,0.00000000,0.08093694,0.09494267,0.05822242,0.26629314,0.55653679,1.51307683
0.93946973,2.46332116,1.22091407,0.00000000,0.08260425,0.09609644,0.05915618,0.27133522,0.56285753,1.53167894
0.94547274,2.48900464,1.24095025,0.00000000,0.08409849,0.09699117,0.05998351,0.27557861,0.56767037,1.54776467
0.95147574,2.50810624,1.25630445,0.00000000,0.08535831,0.09757744,0.06066394,0.27886121,0.57065483,1.56027422
0.95747874,2.51921681,1.26630517,0.00000000,0.08632970,0.09781714,0.06116390,0.28104851,0.57154888,1.56829610
0.96348174,2.52121917,1.27041633,0.00000000,0.08696815,0.09768493,0.06145769,0.28203863,0.57015726,1.57109980
0.96948474,2.51332600,1.26825471,0.00000000,0.08724045,0.09716920,0.06152826,0.28176629,0.56635743,1.56816165
0.97548774,2.49510552,1.25960223,0.00000000,0.08712604,0.09627251,0.06136757,0.28020551,0.56010296,1.55918285
0.98149075,2.46649430,1.24441271,0.00000000,0.08661787,0.09501160,0.06097674,0.27737080,0.55142432,1.54409923
0.98749375,2.42779671,1.22281278,0.00000000,0.08572266,0.09341673,0.06036582,0.27331706,0.54042712,1.52308231
0.99349675,2.37967129,1.19509711,0.00000000,0.08446069,0.09153074,0.05955332,0.26813784,0.52728785,1.49653169
0.99949975,2.32310464,1.16171807,0.00000000,0.08286503,0.08940752,0.05856535,0.26196230,0.51224736,1.46505927
1.00550275,2.25937406,1.12327038,0.00000000,0.08098022,0.08711016,0.05743461,0.25495092,0.49560248,1.42946578
1.01150575,2.19000052,1.08047136,0.00000000,0.07886056,0.08470888,0.05619906,0.24728996,0.47769597,1.39071081
1.01750875,2.11669381,1.03413763,0.00000000,0.07656805,0.08227866,0.05490054,0.23918516,0.45890534,1.34987742
1.02351176,2.04129225,0.98515922,0.00000000,0.07416994,0.07989682,0.05358312,0.23085467,0.43963098,1.30813287
1.02951476,1.96569909,0.93447214,0.00000000,0.07173623,0.07764052,0.05229156,0.22252164,0.42028395,1.26668690
1.03551776,1.89181835,0.88303045,0.00000000,0.06933698,0.07558445,0.05106966,0.21440670,0.40127405,1.22674924
1.04152076,1.82149214,0.83177883,0.00000000,0.06703975,0.07379852,0.04995875,0.20672054,0.38299841,1.18948802
1.04752376,1.75644206,0.78162666,0.00000000,0.06490705,0.07234593,0.04899630,0.19965707,0.36583108,1.15599040
1.05352676,1.69821643,0.73342450,0.00000000,0.06299412,0.07128144,0.04821469,0.19338711,0.35011393,1.12722717
1.05952976,1.64814522,0.68794356,0.00000000,0.06134697,0.07065002,0.04764024,0.18805316,0.33614897,1.10402212
1.06553277,1.60730400,0.64585877,0.00000000,0.06000079,0.07048589,0.04729247,0.18376515,0.32419241,1.08702748
1.07153577,1.57648783,0.60773588,0.00000000,0.05897879,0.07081188,0.04718371,0.18059753,0.31445040,1.07670601
1.07753877,1.55619566,0.57402260,0.00000000,0.05829152,0.07163930,0.04731895,0.17858766,0.30707653,1.07332021
1.08354177,1.54662527,0.54504393,0.00000000,0.05793665,0.07296802,0.04769597,0.17773556,0.30217084,1.07692867
1.08954477,1.54767856,0.52100146,0.00000000,0.05789924,0.07478703,0.04830578,0.17800511,0.29978044,1.08738967
1.09554777,1.55897640,0.50197630,0.00000000,0.05815249,0.07707519,0.04913332,0.17932646,0.29990136,1.10437137
1.10155078,1.57988205,0.48793540,0.00000000,0.05865882,0.07980229,0.05015828,0.18159979,0.30248141,1.12736807
1.10755378,1.60953195,0.47874052,0.00000000,0.05937145,0.08293024,0.05135618,0.18469991,0.30742394,1.15572172
1.11355678,1.64687233,0.47415958,0.00000000,0.06023617,0.08641441,0.05269946,0.18848193,0.31459210,1.18864749
1.11955978,1.69070002,0.47387965,0.00000000,0.06119342,0.09020501,0.05415868,0.19278736,0.32381353,1.22526256
1.12556278,1.73970587,0.47752105,0.00000000,0.06218048,0.09424858,0.05570368,0.19745073,0.33488517,1.26461660
1.13156578,1.79251899,0.48465214,0.00000000,0.06313376,0.09848928,0.05730466,0.20230616,0.34757811,1.30572307
1.13756878,1.84775033,0.49480410,0.00000000,0.06399101,0.10287027,0.05893322,0.20719391,0.36164243,1.34758986
