energy_ev,total_up,Fe_p_up,Fe_d_up,Ir_p_up,Ir_d_up,N_s_up,N_p_up,S_s_up,S_p_up
-3.49674837,3.10266469,0.21903286,0.42879248,0.46110087,2.05235022,0.00843987,0.15153188,0.00871196,0.34385698
-3.49074537,3.12691580,0.22228519,0.42760724,0.46934373,2.06718477,0.00913364,0.15373464,0.00862976,0.34899952
-3.48474237,3.15332613,0.22521774,0.42589818,0.47897058,2.08217270,0.00991884,0.15651505,0.00860673,0.35611134
-3.47873937,3.18223149,0.22778463,0.42366287,0.48987930,2.09752599,0.01081001,0.15986090,0.00865221,0.36532690
-3.47273637,3.21404076,0.22994930,0.42090518,0.50199928,2.11349714,0.01182296,0.16376615,0.00877500,0.37679217
-3.46673337,3.24924303,0.23168635,0.41763825,0.51529394,2.13038459,0.01297454,0.16823144,0.00898326,0.39066271
-3.46073037,3.28840831,0.23298279,0.41388721,0.52976093,2.14853463,0.01428226,0.17326406,0.00928427,0.40710025
-3.45472736,3.33218093,0.23383873,0.40969129,0.54542999,2.16833928,0.01576383,0.17887727,0.00968431,0.42626760
-3.44872436,3.38126508,0.23426747,0.40510522,0.56235844,2.19022981,0.01743663,0.18508906,0.01018851,0.44832194
-3.44272136,3.43640260,0.23429492,0.40019980,0.58062463,2.21466570,0.01931699,0.19192038,0.01080062,0.47340670
-3.43671836,3.49834353,0.23395846,0.39506153,0.60031956,2.24211943,0.02141948,0.19939290,0.01152287,0.50164220
-3.43071536,3.56781081,0.23330535,0.38979140,0.62153713,2.27305765,0.02375609,0.20752649,0.01235581,0.53311547
-3.42471236,3.64546065,0.23239065,0.38450274,0.64436347,2.30791973,0.02633533,0.21633642,0.01329812,0.56786974
-3.41870935,3.73184081,0.23127496,0.37931843,0.66886601,2.34709488,0.02916142,0.22583057,0.01434653,0.60589404
-3.41270635,3.82734920,0.23002198,0.37436745,0.69508280,2.39089911,0.03223348,0.23600668,0.01549568,0.64711360
-3.40670335,3.93219541,0.22869607,0.36978115,0.72301274,2.43955360,0.03554474,0.24685001,0.01673811,0.69138157
-3.40070035,4.04636765,0.22736002,0.36568933,0.75260726,2.49316590,0.03908198,0.25833133,0.01806428,0.73847275
-3.39469735,4.16960752,0.22607300,0.36221637,0.78376408,2.55171524,0.04282508,0.27040550,0.01946260,0.78807988
-3.38869435,4.30139455,0.22488889,0.35947762,0.81632334,2.61504308,0.04674677,0.28301083,0.02091964,0.83981281
-3.38269135,4.44094197,0.22385510,0.35757627,0.85006646,2.68284970,0.05081267,0.29606912,0.02242030,0.89320104
-3.37668834,4.58720448,0.22301174,0.35660072,0.88471790,2.75469730,0.05498156,0.30948653,0.02394817,0.94769977
-3.37068534,4.73889816,0.22239131,0.35662262,0.91994985,2.83001958,0.05920596,0.32315525,0.02548582,1.00269931
-3.36468234,4.89453186,0.22201878,0.35769563,0.95538951,2.90813743,0.06343291,0.33695587,0.02701529,1.05753790
-3.35867934,5.05244858,0.22191205,0.35985482,0.99062892,2.98827999,0.06760517,0.35076037,0.02851851,1.11151727
-3.35267634,5.21087498,0.22208268,0.36311668,1.02523658,3.06960984,0.07166251,0.36443557,0.02997780,1.16392060
-3.34667334,5.36797639,0.22253677,0.36747969,1.05877056,3.15125100,0.07554327,0.37784688,0.03137635,1.21403203
-3.34067034,5.52191441,0.22327591,0.37292527,1.09079214,3.23231810,0.07918605,0.39086207,0.03269869,1.26115691
-3.33466733,5.67090403,0.22429816,0.37941908,1.12087959,3.31194506,0.08253148,0.40335502,0.03393112,1.30464191
-3.32866433,5.81326728,0.22559885,0.38691241,1.14864118,3.38931162,0.08552401,0.41520901,0.03506202,1.34389397
-3.32266133,5.94748056,0.22717120,0.39534368,1.17372678,3.46366635,0.08811362,0.42631957,0.03608217,1.37839738
-3.31665833,6.07221334,0.22900670,0.40463992,1.19583763,3.53434488,0.09025740,0.43659670,0.03698490,1.40772798
-3.31065533,6.18635639,0.23109519,0.41471807,1.21473367,3.60078251,0.09192091,0.44596618,0.03776609,1.43156401
-3.30465233,6.28903853,0.23342476,0.42548630,1.23023819,3.66252081,0.09307929,0.45437022,0.03842420,1.44969296
-3.29864932,6.37963152,0.23598131,0.43684506,1.24223967,3.71920808,0.09371807,0.46176718,0.03896003,1.46201434
-3.29264632,6.45774365,0.23874801,0.44868820,1.25069086,3.77059430,0.09383357,0.46813052,0.03937648,1.46853822
-3.28664332,6.52320304,0.24170461,0.46090395,1.25560520,3.81652110,0.09343299,0.47344714,0.03967823,1.46937968
-3.28064032,6.57603271,0.24482675,0.47337603,1.25705110,3.85690809,0.09253409,0.47771514,0.03987128,1.46474977
-3.27463732,6.61641945,0.24808535,0.48598486,1.25514426,3.89173682,0.09116452,0.48094132,0.03996254,1.45494327
-3.26863432,6.64467927,0.25144614,0.49860900,1.25003891,3.92103386,0.08936085,0.48313850,0.03995940,1.44032424
-3.26263132,6.66122197,0.25486945,0.51112681,1.24191821,3.94485436,0.08716727,0.48432291,0.03986927,1.42130999
-3.25662831,6.66651746,0.25831033,0.52341852,1.23098471,3.96326769,0.08463410,0.48451189,0.03969925,1.39835446
-3.25062531,6.66106623,0.26171891,0.53536850,1.21745120,3.97634611,0.08181613,0.48372203,0.03945576,1.37193170
-3.24462231,6.64537561,0.26504129,0.54686785,1.20153260,3.98415737,0.07877090,0.48196784,0.03914440,1.34252037
-3.23861931,6.61994334,0.26822064,0.55781732,1.18343910,3.98676185,0.07555689,0.47926114,0.03876976,1.31058985
-3.23261631,6.58524901,0.27119871,0.56813020,1.16337105,3.98421420,0.07223188,0.47561109,0.03833544,1.27658847
-3.22661331,6.54175327,0.27391755,0.57773532,1.14151556,3.97656937,0.06885130,0.47102496,0.03784409,1.24093433
-3.22061031,6.48990447,0.27632148,0.58657996,1.11804492,3.96389224,0.06546682,0.46550941,0.03729762,1.20400873
-3.21460730,6.43015120,0.27835911,0.59463239,1.09311670,3.94627002,0.06212521,0.45907241,0.03669739,1.16615241
-3.20860430,6.36295939,0.27998537,0.60188401,1.06687540,3.92382632,0.05886735,0.45172532,0.03604453,1.12766428
-3.20260130,6.28883185,0.28116350,0.60835098,1.03945517,3.89673540,0.05572756,0.44348528,0.03534022,1.08880251
-3.19659830,6.20832826,0.28186674,0.61407507,1.01098357,3.86523550,0.05273325,0.43437755,0.03458600,1.04978748
-3.19059530,6.12208353,0.28207982,0.61912370,0.98158564,3.82963981,0.04990479,0.42443759,0.03378411,1.01080621
-3.18459230,6.03082251,0.28180005,0.62358916,0.95138821,3.79034413,0.04725568,0.41371289,0.03293765,0.97201772
-3.17858929,5.93536964,0.28103799,0.62758688,0.92052386,3.74783016,0.04479293,0.40226415,0.03205087,0.93355889
-3.17258629,5.83665202,0.27981767,0.63125283,0.88913442,3.70266397,0.04251763,0.39016602,0.03112916,0.89555030
-3.16658329,5.73569546,0.27817628,0.63474003,0.85737356,3.65548930,0.04042574,0.37750700,0.03017918,0.85810164
-3.16058029,5.63361295,0.27616346,0.63821436,0.82540845,3.60701578,0.03850895,0.36438876,0.02920873,0.82131644
-3.15457729,5.53158609,0.27384002,0.64184970,0.79342029,3.55800248,0.03675555,0.35092469,0.02822665,0.78529574
-3.14857429,5.43084000,0.27127633,0.64582263,0.76160368,3.50923743,0.03515148,0.33723790,0.02724255,0.75014077
-3.14257129,5.33261297,0.26855026,0.65030682,0.73016488,3.46151414,0.03368120,0.32345859,0.02626661,0.71595424
-3.13656828,5.23812241,0.26574486,0.65546738,0.69931910,3.41560628,0.03232861,0.30972109,0.02530919,0.68284070
-3.13056528,5.14852865,0.26294577,0.66145527,0.66928679,3.37224156,0.03107782,0.29616058,0.02438055,0.65090562
-3.12456228,5.06489865,0.26023857,0.66840216,0.64028939,3.33207655,0.02991389,0.28290961,0.02349045,0.62025377
-3.11855928,4.98817134,0.25770595,0.67641574,0.61254451,3.29567325,0.02882331,0.27009477,0.02264787,0.59098673
-3.11255628,4.91912657,0.25542510,0.68557582,0.58626087,3.26347895,0.02779450,0.25783339,0.02186067,0.56320009
-3.10655328,4.85835901,0.25346510,0.69593128,0.56163328,3.23581023,0.02681806,0.24623058,0.02113537,0.53698030
-3.10055028,4.80625859,0.25188463,0.70749812,0.53883784,3.21284193,0.02588689,0.23537671,0.02047693,0.51240159
-3.09454727,4.76299834,0.25072997,0.72025855,0.51802752,3.19460160,0.02499631,0.22534533,0.01988863,0.48952317
-3.08854427,4.72853023,0.25003345,0.73416127,0.49932851,3.18096978,0.02414388,0.21619171,0.01937203,0.46838678
-3.08254127,4.70258937,0.24981230,0.74912291,0.48283727,3.17168596,0.02332931,0.20795197,0.01892697,0.44901489
-3.07653827,4.68470617,0.25006809,0.76503059,0.46861856,3.16636002,0.02255421,0.20064289,0.01855162,0.43140960
-3.07053527,4.67422612,0.25078662,0.78174550,0.45670450,3.16448846,0.02182179,0.19426228,0.01824267,0.41555236
-3.06453227,4.67033611,0.25193849,0.79910736,0.44709473,3.16547480,0.02113663,0.18879007,0.01799547,0.40140445
-3.05852926,4.67209618,0.25348009,0.81693960,0.43975758,3.16865300,0.02050431,0.18418983,0.01780429,0.38890833
-3.05252626,4.67847529,0.25535521,0.83505507,0.43463230,3.17331308,0.01993116,0.18041087,0.01766253,0.37798975
-3.04652326,4.68838953,0.25749701,0.85326200,0.43163215,3.17872753,0.01942397,0.17739063,0.01756301,0.36856051
-3.04052026,4.70074112,0.25983044,0.87137006,0.43064828,3.18417762,0.01898979,0.17505747,0.01749824,0.36052174
-3.03451726,4.71445666,0.26227492,0.88919618,0.43155418,3.18897850,0.01863569,0.17333355,0.01746063,0.35376759
-3.02851426,4.72852304,0.26474723,0.90656995,0.43421047,3.19250197,0.01836863,0.17213782,0.01744277,0.34818914
-3.02251126,4.74201968,0.26716439,0.92333838,0.43846978,3.19419641,0.01819529,0.17138890,0.01743761,0.34367836
-3.01650825,4.75414587,0.26944660,0.93936985,0.44418156,3.19360291,0.01812200,0.17100789,0.01743861,0.34013185
-3.01050525,4.76424235,0.27151990,0.95455695,0.45119641,3.19036742,0.01815465,0.17092079,0.01743992,0.33745432
-3.00450225,4.77180651,0.27331857,0.96881838,0.45936998,3.18424851,0.01829859,0.17106066,0.01743641,0.33556161
-2.99849925,4.77650076,0.27478722,0.98209954,0.46856592,3.17512078,0.01855857,0.17136926,0.01742377,0.33438292
-2.99249625,4.77815420,0.27588231,0.99437205,0.47865805,3.16297401,0.01893867,0.17179832,0.01739850,0.33386254
-2.98649325,4.77675770,0.27657319,1.00563211,0.48953146,3.14790838,0.01944218,0.17231020,0.01735793,0.33396053
-2.98049025,4.77245298,0.27684261,1.01589787,0.50108271,3.13012607,0.02007149,0.17287810,0.01730013,0.33465273
-2.97448724,4.76551650,0.27668668,1.02520600,0.51321899,3.10992000,0.02082798,0.17348575,0.01722389,0.33592987
-2.96848424,4.75633900,0.27611428,1.03360766,0.52585651,3.08766003,0.02171183,0.17412674,0.01712867,0.33779587
-2.96248124,4.74540192,0.27514601,1.04116403,0.53891830,3.06377751,0.02272187,0.17480336,0.01701445,0.34026549
-2.95647824,4.73325185,0.27381276,1.04794187,0.55233149,3.03874863,0.02385540,0.17552527,0.01688175,0.34336140
-2.95047524,4.72047420,0.27215396,1.05400923,0.56602456,3.01307743,0.02510799,0.17630789,0.01673149,0.34711081
-2.94447224,4.70766737,0.27021568,1.05943164,0.57992461,2.98727888,0.02647335,0.17717077,0.01656497,0.35154191
-2.93846923,4.69541858,0.26804859,1.06426909,0.59395513,2.96186274,0.02794315,0.17813590,0.01638381,0.35668022
-2.93246623,4.68428217,0.26570598,1.06857393,0.60803426,2.93731859,0.02950695,0.17922615,0.01618993,0.36254506
-2.92646323,4.67476147,0.26324193,1.07238985,0.62207396,2.91410252,0.03115211,0.18046389,0.01598551,0.36914638
-2.92046023,4.66729463,0.26070959,1.07575207,0.63598007,2.89262574,0.03286383,0.18186982,0.01577302,0.37648203
-2.91445723,4.66224479,0.25815985,1.07868868,0.64965339,2.87324535,0.03462522,0.18346208,0.01555521,0.38453566
-2.90845423,4.65989487,0.25564020,1.08122304,0.66299170,2.85625749,0.03641744,0.18525567,0.01533509,0.39327530
-2.90245123,4.66044664,0.25319400,1.08337714,0.67589263,2.84189275,0.03821999,0.18726216,0.01511598,0.40265279
-2.89644822,4.66402381,0.25086004,1.08517559,0.68825723,2.83031399,0.04001097,0.18948962,0.01490150,0.41260393
-2.89044522,4.67067861,0.24867232,1.08664993,0.69999397,2.82161632,0.04176753,0.19194284,0.01469557,0.42304949
-2.88444222,4.68040101,0.24666013,1.08784301,0.71102287,2.81582914,0.04346632,0.19462370,0.01450237,0.43389692
-2.87843922,4.69312992,0.24484830,1.08881303,0.72127951,2.81291994,0.04508398,0.19753159,0.01432633,0.44504271
-2.87243622,4.70876534,0.24325756,1.08963682,0.73071859,2.81279968,0.04659775,0.20066396,0.01417205,0.45637528
-2.86643322,4.72718067,0.24190493,1.09041222,0.73931668,2.81532937,0.04798602,0.20401680,0.01404423,0.46777825
-2.86043022,4.74823434,0.24080411,1.09125908,0.74707409,2.82032749,0.04922889,0.20758506,0.01394755,0.47913392
-2.85442721,4.77178004,0.23996588,1.09231888,0.75401551,2.82757815,0.05030873,0.21136292,0.01388655,0.49032687
-2.84842421,4.79767500,0.23939838,1.09375280,0.76018942,2.83683936,0.05121067,0.21534398,0.01386551,0.50124734
-2.84242121,4.82578593,0.23910730,1.09573825,0.76566621,2.84785140,0.05192300,0.21952123,0.01388824,0.51179448
-2.83641821,4.85599237,0.23909597,1.09846395,0.77053512,2.86034485,0.05243754,0.22388691,0.01395797,0.52187913
-2.83041521,4.88818742,0.23936544,1.10212386,0.77490007,2.87404806,0.05274984,0.22843222,0.01407715,0.53142610
-2.82441221,4.92227606,0.23991447,1.10691004,0.77887467,2.88869390,0.05285927,0.23314691,0.01424731,0.54037592
-2.81840920,4.95817118,0.24073948,1.11300508,0.78257659,2.90402554,0.05276902,0.23801883,0.01446892,0.54868585
-2.81240620,4.99578791,0.24183457,1.12057415,0.78612174,2.91980113,0.05248595,0.24303350,0.01474128,0.55633028
-2.80640320,5.03503661,0.24319157,1.12975741,0.78961837,2.93579731,0.05202033,0.24817359,0.01506245,0.56330048
-2.80040020,5.07581503,0.24480016,1.14066287,0.79316160,2.95181141,0.05138543,0.25341865,0.01542916,0.56960363
-2.79439720,5.11800029,0.24664810,1.15336036,0.79682854,2.96766234,0.05059711,0.25874478,0.01583688,0.57526139
-2.78839420,5.16144117,0.24872152,1.16787666,0.80067433,2.98319024,0.04967320,0.26412456,0.01627983,0.58030790
-2.78239120,5.20595107,0.25100530,1.18419230,0.80472922,2.99825492,0.04863297,0.26952710,0.01675108,0.58478744
-2.77638819,5.25130232,0.25348355,1.20223990,0.80899690,3.01273316,0.04749648,0.27491825,0.01724270,0.58875180
-2.77038519,5.29722196,0.25614004,1.22190448,0.81345407,3.02651520,0.04628398,0.28026098,0.01774598,0.59225752
-2.76438219,5.34338943,0.25895868,1.24302539,0.81805125,3.03950051,0.04501528,0.28551593,0.01825164,0.59536309
-2.75837919,5.38943632,0.26192387,1.26539998,0.82271490,3.05159326,0.04370928,0.29064208,0.01875010,0.59812625
-2.75237619,5.43494828,0.26502088,1.28878879,0.82735047,3.06269772,0.04238341,0.29559750,0.01923179,0.60060153
-2.74637319,5.47946931,0.26823589,1.31292190,0.83184643,3.07271399,0.04105334,0.30034023,0.01968752,0.60283811
-2.74037019,5.52250825,0.27155607,1.33750631,0.83607905,3.08153445,0.03973265,0.30482922,0.02010870,0.60487813
-2.73436718,5.56354755,0.27496937,1.36223394,0.83991758,3.08904128,0.03843264,0.30902521,0.02048779,0.60675548
-2.72836418,5.60205418,0.27846413,1.38678982,0.84322977,3.09510543,0.03716230,0.31289172,0.02081854,0.60849524
-2.72236118,5.63749258,0.28202858,1.41086035,0.84588742,3.09958725,0.03592833,0.31639602,0.02109633,0.61011373
-2.71635818,5.66933931,0.28565021,1.43414102,0.84777183,3.10233910,0.03473523,0.31951000,0.02131839,0.61161926
-2.71035518,5.69709936,0.28931502,1.45634360,0.84877888,3.10320993,0.03358553,0.32221115,0.02148409,0.61301356
-2.70435218,5.72032363,0.29300677,1.47720236,0.84882373,3.10205203,0.03248005,0.32448337,0.02159506,0.61429390
-2.69834917,5.73862724,0.29670636,1.49647925,0.84784490,3.09872958,0.03141820,0.32631787,0.02165537,0.61545580
-2.69234617,5.75170832,0.30039116,1.51396790,0.84580777,3.09312904,0.03039833,0.32771396,0.02167155,0.61649641
-2.68634317,5.75936662,0.30403471,1.52949641,0.84270733,3.08517072,0.02941807,0.32867981,0.02165265,0.61741826
-2.68034017,5.76152147,0.30760654,1.54292902,0.83857025,3.07482124,0.02847465,0.32923311,0.02161015,0.61823332
-2.67433717,5.75822840,0.31107232,1.55416662,0.83345614,3.06210624,0.02756525,0.32940170,0.02155791,0.61896731
-2.66833417,5.74969361,0.31439436,1.56314640,0.82745815,3.04712254,0.02668727,0.32922400,0.02151192,0.61966389
-2.66233117,5.73628577,0.31753239,1.56984059,0.82070272,3.03004915,0.02583856,0.32874931,0.02149018,0.62038858
-2.65632816,5.71854404,0.32044470,1.57425475,0.81334863,3.01115636,0.02501760,0.32803784,0.02151234,0.62123219
-2.65032516,5.69718187,0.32308952,1.57642547,0.80558519,2.99081202,0.02422371,0.32716056,0.02159942,0.62231346
-2.64432216,5.67308557,0.32542669,1.57641802,0.79762979,2.96948453,0.02345703,0.32619857,0.02177338,0.62378066
-2.63831916,5.64730718,0.32741936,1.57432370,0.78972443,2.94774187,0.02271866,0.32524226,0.02205677,0.62581192
-2.63231616,5.62105090,0.32903589,1.57025733,0.78213159,2.92624605,0.02201057,0.32438989,0.02247218,0.62861407
-2.62631316,5.59565297,0.33025153,1.56435471,0.77512919,2.90574302,0.02133561,0.32374584,0.02304178,0.63241983
-2.62031016,5.57255458,0.33105004,1.55677029,0.76900469,2.88704755,0.02069736,0.32341838,0.02378675,0.63748324
-2.61430715,5.55326805,0.33142503,1.54767471,0.76404843,2.87102350,0.02010005,0.32351692,0.02472670,0.64407324
-2.60830415,5.53933672,0.33138089,1.53725255,0.76054625,2.85855965,0.01954841,0.32414898,0.02587905,0.65246562
-2.60230115,5.53228921,0.33093329,1.52569984,0.75877141,2.85054166,0.01904747,0.32541676,0.02725843,0.66293324
-2.59629815,5.53358913,0.33010920,1.51322151,0.75897610,2.84782115,0.01860240,0.32741347,0.02887605,0.67573504
-2.59029515,5.54458191,0.32894632,1.50002857,0.76138265,2.85118268,0.01821832,0.33021955,0.03073908,0.69110400
-2.58429215,5.56644019,0.32749205,1.48633506,0.76617481,2.86131009,0.01790009,0.33389898,0.03285009,0.70923451
-2.57828914,5.60011023,0.32580196,1.47235464,0.77348926,2.87875340,0.01765213,0.33849567,0.03520650,0.73026978
-2.57228614,5.64626136,0.32393778,1.45829701,0.78340782,2.90389797,0.01747825,0.34403034,0.03780019,0.75428976
-2.56628314,5.70524122,0.32196515,1.44436412,0.79595071,2.93693726,0.01738141,0.35049783,0.04061711,0.78130025
-2.56028014,5.77703900,0.31995113,1.43074648,0.81107119,2.97785085,0.01736365,0.35786523,0.04363712,0.81122370
-2.55427714,5.86125943,0.31796168,1.41761955,0.82865200,3.02638917,0.01742588,0.36607076,0.04683397,0.84389251
-2.54827414,5.95710941,0.31605921,1.40514069,0.84850396,3.08206614,0.01756784,0.37502377,0.05017539,0.87904509
-2.54227114,6.06339935,0.31430041,1.39344670,0.87036687,3.14416071,0.01778798,0.38460573,0.05362350,0.91632533
-2.53626813,6.17856029,0.31273446,1.38265239,0.89391311,3.21172815,0.01808343,0.39467238,0.05713532,0.95528570
-2.53026513,6.30067779,0.31140173,1.37285028,0.91875385,3.28362115,0.01845003,0.40505711,0.06066359,0.99539414
-2.52426213,6.42754214,0.31033312,1.36411158,0.94444797,3.35852083,0.01888239,0.41557527,0.06415769,1.03604470
-2.51825913,6.55671436,0.30955001,1.35648872,0.97051343,3.43497690,0.01937394,0.42602960,0.06756486,1.07657184
-2.51225613,6.68560613,0.30906493,1.35001920,0.99644097,3.51145584,0.01991714,0.43621640,0.07083150,1.11626790
-2.50625313,6.81157103,0.30888285,1.34473082,1.02170956,3.58639573,0.02050362,0.44593238,0.07390459,1.15440317
-2.50025013,6.93200405,0.30900307,1.34064802,1.04580317,3.65826553,0.02112443,0.45498178,0.07673323,1.19024804
-2.49424712,7.04444522,0.30942156,1.33779903,1.06822832,3.72562664,0.02177030,0.46318363,0.07927014,1.22309607
-2.48824412,7.14668304,0.31013364,1.33622336,1.08853147,3.78719399,0.02243191,0.47037875,0.08147313,1.25228739
-2.48224112,7.23685306,0.31113675,1.33597927,1.10631582,3.84189410,0.02310023,0.47643625,0.08330646,1.27723112
-2.47623812,7.31352681,0.31243327,1.33715049,1.12125657,3.88891719,0.02376676,0.48125911,0.08474201,1.29742613
-2.47023512,7.37578654,0.31403301,1.33985186,1.13311404,3.92776072,0.02442386,0.48478872,0.08576023,1.31247898
-2.46423212,7.42328167,0.31595533,1.34423309,1.14174394,3.95826213,0.02506504,0.48700800,0.08635083,1.32211836
-2.45822911,7.45626346,0.31823057,1.35048049,1.14710433,3.98061854,0.02568513,0.48794305,0.08651312,1.32620523
-2.45222611,7.47559539,0.32090078,1.35881590,1.14925879,3.99539214,0.02628049,0.48766306,0.08625601,1.32473828
-2.44622311,7.48273757,0.32401956,1.36949290,1.14837563,4.00350024,0.02684914,0.48627858,0.08559774,1.31785437
-2.44022011,7.47970507,0.32765089,1.38278996,1.14472292,4.00618994,0.02739081,0.48393805,0.08456518,1.30582382
-2.43421711,7.46900074,0.33186712,1.39900063,1.13865966,4.00499764,0.02790689,0.48082274,0.08319289,1.28904085
-2.42821411,7.45352485,0.33674590,1.41842109,1.13062314,4.00169499,0.02840036,0.47714034,0.08152187,1.26800950
-2.42221111,7.43646465,0.34236639,1.44133533,1.12111307,3.99822278,0.02887558,0.47311731,0.07959813,1.24332559
-2.41620810,7.42116822,0.34880473,1.46799858,1.11067307,3.99661554,0.02933806,0.46899040,0.07747112,1.21565561
-2.41020510,7.41100774,0.35612901,1.49861979,1.09987021,3.99891978,0.02979414,0.46499762,0.07519201,1.18571327
-2.40420210,7.40923794,0.36439402,1.53334388,1.08927340,4.00710912,0.03025063,0.46136905,0.07281207,1.15423498
-2.39819910,7.41885595,0.37363595,1.57223470,1.07943152,4.02300023,0.03071441,0.45831788,0.07038102,1.12195492
-2.39219610,7.44246866,0.38386738,1.61525972,1.07085227,4.04817288,0.03119200,0.45603207,0.06794555,1.08958110
-2.38619310,7.48217380,0.39507285,1.66227733,1.06398244,4.08389805,0.03168915,0.45466693,0.06554807,1.05777306
-2.38019010,7.53946005,0.40720517,1.71302764,1.05919058,4.13107714,0.03221049,0.45433904,0.06322566,1.02712230
-2.37418709,7.61513115,0.42018285,1.76712753,1.05675261,4.19019524,0.03275916,0.45512162,0.06100927,0.99813593
-2.36818409,7.70925758,0.43388879,1.82407056,1.05684125,4.26129086,0.03333653,0.45704174,0.05892329,0.97122431
-2.36218109,7.82115843,0.44817034,1.88323215,1.05951929,4.34394355,0.03394206,0.46007937,0.05698536,0.94669283
-2.35617809,7.94941477,0.46284093,1.94388019,1.06473743,4.43728030,0.03457318,0.46416828,0.05520647,0.92473806
-2.35017509,8.09191405,0.47768322,2.00519090,1.07233639,4.54000079,0.03522530,0.46919891,0.05359139,0.90544832
-2.34417209,8.24592423,0.49245369,2.06626966,1.08205338,4.65042049,0.03589196,0.47502290,0.05213923,0.88880824
-2.33816908,8.40819427,0.50688871,2.12617618,1.09353267,4.76653001,0.03656507,0.48145922,0.05084426,0.87470710
-2.33216608,8.57507708,0.52071167,2.18395297,1.10633962,4.88606823,0.03723519,0.48830151,0.04969684,0.86295032
-2.32616308,8.74266935,0.53364118,2.23865619,1.11997776,5.00660610,0.03789198,0.49532643,0.04868440,0.85327346
-2.32016008,8.90696235,0.54539978,2.28938746,1.13390803,5.12563763,0.03852463,0.50230253,0.04779249,0.84535805
-2.31415708,9.06399688,0.55572297,2.33532537,1.14756947,5.24067396,0.03912239,0.50899927,0.04700572,0.83884843
-2.30815408,9.21001572,0.56436822,2.37575512,1.16040040,5.34933654,0.03967503,0.51519589,0.04630870,0.83336890
-2.30215108,9.34160679,0.57112337,2.41009507,1.17185926,5.44944538,0.04017335,0.52068964,0.04568681,0.82854043
-2.29614807,9.45583077,0.57581432,2.43791873,1.18144425,5.53909851,0.04060958,0.52530298,0.04512679,0.82399630
-2.29014507,9.55032779,0.57831145,2.45897126,1.18871094,5.61673932,0.04097773,0.52888963,0.04461725,0.81939594
-2.28414207,9.62339865,0.57853463,2.47317952,1.19328723,5.68120903,0.04127384,0.53133909,0.04414888,0.81443681
-2.27813907,9.67405752,0.57645651,2.48065509,1.19488514,5.73178215,0.04149612,0.53257949,0.04371458,0.80886364
-2.27213607,9.70205428,0.57210395,2.48169016,1.19330893,5.76818387,0.04164495,0.53257884,0.04330936,0.80247504
-2.26613307,9.70786621,0.56555754,2.47674625,1.18845952,5.79058887,0.04172279,0.53134444,0.04293016,0.79512738
-2.26013007,9.69266031,0.55694921,2.46643629,1.18033504,5.79960223,0.04173393,0.52892090,0.04257545,0.78673589
-2.25412706,9.65822861,0.54645804,2.45150090,1.16902776,5.79622375,0.04168419,0.52538661,0.04224489,0.77727325
-2.24812406,9.60690048,0.53430444,2.43277986,1.15471768,5.78179791,0.04158050,0.52084920,0.04193886,0.76676591
-2.24212106,9.54143661,0.52074298,2.41118011,1.13766317,5.75795213,0.04143046,0.51544001,0.04165797,0.75528843
-2.23611806,9.46491016,0.50605416,2.38764177,1.11818933,5.72652671,0.04124184,0.50930818,0.04140269,0.74295641
-2.23011506,9.38058111,0.49053548,2.36310351,1.09667463,5.68949992,0.04102212,0.50261442,0.04117297,0.72991822
-2.22411206,9.29176975,0.47449216,2.33846915,1.07353648,5.64891192,0.04077802,0.49552495,0.04096794,0.71634625
-2.21810905,9.20173514,0.45822801,2.31457651,1.04921648,5.60679106,0.04051517,0.48820587,0.04078581,0.70242787
-2.21210605,9.11356390,0.44203657,2.29217011,1.02416587,5.56508584,0.04023777,0.48081816,0.04062376,0.68835675
-2.20610305,9.03007383,0.42619315,2.27187860,0.99883184,5.52560543,0.03994840,0.47351351,0.04047801,0.67432473
-2.20010005,8.95373587,0.41094780,2.25419779,0.97364520,5.48997094,0.03964796,0.46643114,0.04034404,0.66051465
-2.19409705,8.88661689,0.39651963,2.23947979,0.94900964,5.45957909,0.03933565,0.45969562,0.04021679,0.64709435
-2.18809405,8.83034468,0.38309247,2.22792837,0.92529299,5.43557921,0.03900917,0.45341568,0.04009102,0.63421198
-2.18209105,8.78609495,0.37081215,2.21960057,0.90282057,5.41886351,0.03866492,0.44768390,0.03996169,0.62199271
-2.17608804,8.75459953,0.35978521,2.21441417,0.88187064,5.41007024,0.03829830,0.44257727,0.03982433,0.61053692
-2.17008504,8.73617351,0.35007920,2.21216027,0.86267186,5.40959821,0.03790413,0.43815826,0.03967546,0.59991966
-2.16408204,8.73075840,0.34172425,2.21252038,0.84540267,5.41763099,0.03747704,0.43447639,0.03951288,0.59019140
-2.15807904,8.73797780,0.33471599,2.21508690,0.83019224,5.43416838,0.03701191,0.43156999,0.03933601,0.58137990
-2.15207604,8.75720134,0.32901936,2.21938605,0.81712285,5.45906253,0.03650429,0.42946798,0.03914604,0.57349284
-2.14607304,8.78761293,0.32457330,2.22490205,0.80623328,5.49205610,0.03595076,0.42819153,0.03894605,0.56652118
-2.14007004,8.82827892,0.32129594,2.23110164,0.79752299,5.53281951,0.03534930,0.42775543,0.03874104,0.56044293
-2.13406703,8.87821241,0.31909008,2.23745767,0.79095672,5.58098498,0.03469952,0.42816908,0.03853776,0.55522699
