energy_ev,total_up,C_s_up,C_p_up,Ru_p_up,Ru_d_up,S_s_up,S_p_up,V_p_up,V_d_up
-0.26713357,10.74929750,0.01144721,0.09385680,0.91303181,6.54237969,0.08551429,1.06052728,0.20785001,3.27286927
-0.26113057,10.76682197,0.01166219,0.09337486,0.91992600,6.50359574,0.08537129,1.07127204,0.20411896,3.31631320
-0.25512756,10.77767547,0.01184821,0.09251878,0.92596627,6.46494844,0.08493939,1.08137976,0.20084788,3.35457448
-0.24912456,10.78239781,0.01200012,0.09131865,0.93115299,6.42647209,0.08424187,1.09058317,0.19797880,3.38833481
-0.24312156,10.78158951,0.01211348,0.08981225,0.93550899,6.38814449,0.08330843,1.09862838,0.19545029,3.41835601
-0.23711856,10.77588256,0.01218469,0.08804378,0.93907681,6.34988619,0.08217429,1.10528134,0.19319973,3.44544918
-0.23111556,10.76591034,0.01221116,0.08606251,0.94191512,6.31156251,0.08087919,1.11033381,0.19116545,3.47044147
-0.22511256,10.75227824,0.01219135,0.08392113,0.94409452,6.27298880,0.07946609,1.11360864,0.18928877,3.49414171
-0.21910955,10.73553613,0.01212488,0.08167410,0.94569311,6.23393866,0.07797991,1.11496413,0.18751585,3.51730601
-0.21310655,10.71615379,0.01201257,0.07937595,0.94679184,6.19415477,0.07646614,1.11429748,0.18579927,3.54060479
-0.20710355,10.69449986,0.01185639,0.07707957,0.94747010,6.15336173,0.07496947,1.11154704,0.18409940,3.56459237
-0.20110055,10.67082484,0.01165950,0.07483470,0.94780158,6.11127983,0.07353248,1.10669324,0.18238532,3.58968040
-0.19509755,10.64524836,0.01142610,0.07268641,0.94785071,6.06763899,0.07219445,1.09975813,0.18063545,3.61611612
-0.18909455,10.61775083,0.01116139,0.07067397,0.94766965,6.02219168,0.07099020,1.09080354,0.17883774,3.64396658
-0.18309155,10.58816972,0.01087139,0.06882979,0.94729616,5.97472429,0.06994922,1.07992770,0.17698939,3.67310942
-0.17708854,10.55620043,0.01056284,0.06717870,0.94675218,5.92506594,0.06909491,1.06726064,0.17509625,3.70323092
-0.17108554,10.52140193,0.01024298,0.06573753,0.94604329,5.87309469,0.06844408,1.05295833,0.17317181,3.73383150
-0.16508254,10.48320741,0.00991941,0.06451487,0.94515912,5.81874084,0.06800659,1.03719592,0.17123581,3.76423891
-0.15907954,10.44094015,0.00959986,0.06351121,0.94407452,5.76198774,0.06778526,1.02016035,0.16931270,3.79362871
-0.15307654,10.39383464,0.00929206,0.06271930,0.94275159,5.70287032,0.06777599,1.00204273,0.16742986,3.82105164
-0.14707354,10.34106318,0.00900352,0.06212470,0.94114243,5.64147238,0.06796801,0.98303072,0.16561579,3.84546698
-0.14107054,10.28176778,0.00874143,0.06170666,0.93919258,5.57792318,0.06834442,0.96330153,0.16389833,3.86578089
-0.13506753,10.21509697,0.00851246,0.06143904,0.93684500,5.51239426,0.06888277,0.94301568,0.16230301,3.88088835
-0.12906453,10.14024692,0.00832273,0.06129147,0.93404434,5.44509735,0.06955587,0.92231205,0.16085162,3.88971713
-0.12306153,10.05650577,0.00817766,0.06123057,0.93074157,5.37628388,0.07033268,0.90130424,0.15956110,3.89127212
-0.11705853,9.96329973,0.00808196,0.06122121,0.92689858,5.30624657,0.07117926,0.88007868,0.15844278,3.88467831
-0.11105553,9.86023925,0.00803957,0.06122782,0.92249256,5.23532299,0.07205988,0.85869433,0.15750198,3.86922042
-0.10505253,9.74716297,0.00805368,0.06121565,0.91752004,5.16390112,0.07293809,0.83718407,0.15673805,3.84437775
-0.09904952,9.62417731,0.00812675,0.06115194,0.91200028,5.09242603,0.07377779,0.81555764,0.15614474,3.80985243
-0.09304652,9.49168920,0.00826053,0.06100704,0.90597782,5.02140702,0.07454438,0.79380587,0.15571096,3.76558995
-0.08704352,9.35042949,0.00845608,0.06075531,0.89952396,4.95142403,0.07520577,0.77190597,0.15542172,3.71179083
-0.08104052,9.20146505,0.00871389,0.06037593,0.89273712,4.88313197,0.07573340,0.74982745,0.15525934,3.64891287
-0.07503752,9.04619763,0.00903386,0.05985347,0.88574173,4.81726190,0.07610308,0.72753842,0.15520468,3.57766375
-0.06903452,8.88634840,0.00941542,0.05917826,0.87868593,4.75461768,0.07629585,0.70501172,0.15523839,3.49898423
-0.06303152,8.72392749,0.00985755,0.05834658,0.87173774,4.69606711,0.07629856,0.68223070,0.15534212,3.41402250
-0.05702851,8.56118884,0.01035886,0.05736061,0.86508010,4.64252698,0.07610437,0.65919418,0.15549945,3.32410099
-0.05102551,8.40057147,0.01091764,0.05622819,0.85890472,4.59494167,0.07571310,0.63592041,0.15569665,3.23067682
-0.04502251,8.24462893,0.01153192,0.05496236,0.85340512,4.55425548,0.07513133,0.61244984,0.15592316,3.13529794
-0.03901951,8.09594988,0.01219957,0.05358086,0.84876919,4.52137948,0.07437240,0.58884655,0.15617172,3.03955669
-0.03301651,7.95707287,0.01291834,0.05210532,0.84517152,4.49715395,0.07345618,0.56519845,0.15643824,2.94504312
-0.02701351,7.83039951,0.01368603,0.05056052,0.84276608,4.48230816,0.07240873,0.54161615,0.15672139,2.85330003
-0.02101051,7.71811001,0.01450053,0.04897349,0.84167955,4.47741950,0.07126171,0.51823076,0.15702198,2.76578183
-0.01500750,7.62208554,0.01536005,0.04737268,0.84200572,4.48287409,0.07005179,0.49519084,0.15734221,2.68381903
-0.00900450,7.54384132,0.01626320,0.04578702,0.84380140,4.49883150,0.06881988,0.47265868,0.15768482,2.60858987
-0.00300150,7.48447423,0.01720924,0.04424520,0.84708406,4.52519567,0.06761024,0.45080614,0.15805227,2.54110016
0.00300150,7.44462783,0.01819825,0.04277492,0.85183146,4.56159436,0.06646963,0.42981044,0.15844609,2.48217198
0.00900450,7.42447689,0.01923130,0.04140227,0.85798326,4.60736889,0.06544638,0.40985009,0.15886632,2.43244146
0.01500750,7.42373233,0.02031067,0.04015129,0.86544466,4.66157536,0.06458947,0.39110110,0.15931123,2.39236505
0.02101051,7.44166667,0.02143999,0.03904359,0.87409192,4.72299825,0.06394762,0.37373374,0.15977736,2.36223363
0.02701351,7.47715845,0.02262437,0.03809820,0.88377928,4.79017638,0.06356842,0.35790991,0.16025973,2.34219295
0.03301651,7.52875345,0.02387045,0.03733147,0.89434714,4.86144057,0.06349756,0.34378112,0.16075244,2.33226872
0.03901951,7.59473927,0.02518640,0.03675710,0.90563077,4.93496183,0.06377807,0.33148719,0.16124950,2.33239438
0.04502251,7.67322906,0.02658182,0.03638633,0.91746909,5.00880819,0.06444966,0.32115542,0.16174574,2.34243947
0.05102551,7.76225004,0.02806754,0.03622813,0.92971307,5.08100772,0.06554816,0.31290027,0.16223792,2.36223628
0.05702851,7.85983171,0.02965534,0.03628946,0.94223293,5.14961525,0.06710500,0.30682338,0.16272585,2.39160302
0.06303152,7.96408915,0.03135753,0.03657555,0.95492393,5.21277954,0.06914687,0.30301375,0.16321341,2.43036156
0.06903452,8.07329704,0.03318652,0.03709020,0.96771027,5.26880838,0.07169538,0.30154787,0.16370941,2.47834864
0.07503752,8.18595087,0.03515419,0.03783597,0.98054679,5.31622841,0.07476689,0.30248988,0.16422824,2.53541954
0.08104052,8.30081239,0.03727133,0.03881443,0.99341841,5.35383737,0.07837242,0.30589145,0.16479027,2.60144407
0.08704352,8.41693791,0.03954698,0.04002628,1.00633749,5.38074663,0.08251771,0.31179148,0.16542184,2.67629531
0.09304652,8.53368872,0.04198779,0.04147140,1.01933916,5.39641231,0.08720336,0.32021547,0.16615497,2.75983196
0.09904952,8.65072448,0.04459740,0.04314888,1.03247508,5.40065401,0.09242514,0.33117481,0.16702681,2.85187582
0.10505253,8.76798118,0.04737599,0.04505699,1.04580609,5.39366065,0.09817443,0.34466586,0.16807867,2.95218650
0.11105553,8.88563629,0.05031976,0.04719302,1.05939445,5.37598360,0.10443877,0.36066902,0.16935499,3.06043541
0.11705853,9.00406440,0.05342075,0.04955322,1.07329601,5.34851766,0.11120254,0.37914794,0.17090201,3.17618153
0.12306153,9.12378687,0.05666664,0.05213263,1.08755326,5.31247102,0.11844777,0.40004895,0.17276649,3.29885140
0.12906453,9.24541935,0.06004083,0.05492493,1.10218945,5.26932567,0.12615497,0.42330079,0.17499436,3.42772522
0.13506753,9.36962045,0.06352269,0.05792234,1.11720454,5.22078988,0.13430406,0.44881475,0.17762945,3.56193109
0.14107054,9.49704465,0.06708790,0.06111551,1.13257308,5.16874455,0.14287520,0.47648528,0.18071236,3.70044832
0.14707354,9.62830166,0.07070907,0.06449349,1.14824422,5.11518550,0.15184969,0.50619095,0.18427952,3.84212045
0.15307654,9.76392365,0.07435635,0.06804368,1.16414382,5.06216319,0.16121058,0.53779573,0.18836235,3.98567777
0.15907954,9.90434072,0.07799823,0.07175195,1.18017844,5.01172190,0.17094317,0.57115058,0.19298669,4.12976837
0.16508254,10.04986443,0.08160235,0.07560261,1.19624088,4.96583975,0.18103530,0.60609493,0.19817227,4.27299609
0.17108554,10.20067795,0.08513632,0.07957861,1.21221660,4.92637100,0.19147721,0.64245818,0.20393238,4.41396323
0.17708854,10.35683118,0.08856852,0.08366158,1.22799068,4.89499188,0.20226110,0.68006079,0.21027349,4.55131532
0.18309155,10.51823868,0.09186880,0.08783203,1.24345447,4.87315095,0.21338039,0.71871495,0.21719491,4.68378519
0.18909455,10.68467824,0.09500908,0.09206938,1.25851139,4.86202500,0.22482846,0.75822467,0.22468838,4.81023342
0.19509755,10.85578795,0.09796381,0.09635214,1.27308137,4.86248128,0.23659710,0.79838522,0.23273755,4.92968246
0.20110055,11.03106030,0.10071028,0.10065790,1.28710342,4.87504676,0.24867470,0.83898200,0.24131729,5.04134226
0.20710355,11.20983240,0.10322878,0.10496340,1.30053603,4.89988521,0.26104408,0.87978890,0.25039297,5.14462567
0.21310655,11.39127219,0.10550258,0.10924455,1.31335538,4.93678269,0.27368033,0.92056639,0.25991963,5.23915264
0.21910955,11.57436138,0.10751783,0.11347637,1.32555140,4.98514203,0.28654849,0.96105957,0.26984107,5.32474306
0.22511256,11.75787666,0.10926329,0.11763298,1.33712187,5.04398681,0.29960150,1.00099657,0.28008909,5.40139883
0.23111556,11.94037159,0.11073002,0.12168756,1.34806518,5.11197522,0.31277831,1.04008764,0.29058288,5.46927656
0.23711856,12.12016170,0.11191106,0.12561240,1.35837209,5.18742387,0.32600244,1.07802523,0.30122873,5.52865290
0.24312156,12.29531607,0.11280107,0.12937889,1.36801742,5.26834173,0.33918110,1.11448555,0.31192014,5.57988501
0.24912456,12.46365813,0.11339603,0.13295765,1.37695214,5.35247366,0.35220496,1.14913172,0.32253847,5.62336886
0.25512756,12.62277847,0.11369298,0.13631873,1.38509672,5.43735292,0.36494870,1.18161877,0.33295421,5.65949841
0.26113057,12.77006149,0.11368991,0.13943188,1.39233624,5.52036169,0.37727226,1.21160052,0.34302898,5.68862825
0.26713357,12.90272717,0.11338568,0.14226693,1.39851788,5.59879818,0.38902308,1.23873826,0.35261815,5.71104215
0.27313657,13.01788782,0.11278012,0.14479431,1.40345100,5.66994847,0.40003899,1.26271095,0.36157424,5.72692955
0.27913957,13.11261907,0.11187414,0.14698556,1.40691019,5.73116114,0.41015186,1.28322659,0.36975078,5.73637109
0.28514257,13.18404267,0.11067005,0.14881403,1.40864098,5.77992231,0.41919189,1.30003428,0.37700682,5.73933415
0.29114557,13.22941820,0.10917182,0.15025561,1.40836829,5.81392850,0.42699234,1.31293625,0.38321158,5.73567795
0.29714857,13.24623959,0.10738547,0.15128940,1.40580702,5.83115492,0.43339455,1.32179934,0.38824931,5.72516792
0.30315158,13.23233192,0.10531943,0.15189850,1.40067434,5.82991665,0.43825303,1.32656511,0.39202401,5.70749767
0.30915458,13.18594377,0.10298484,0.15207072,1.39270297,5.80892030,0.44144050,1.32725795,0.39446377,5.68231722
0.31515758,13.10583019,0.10039590,0.15179919,1.38165486,5.76730432,0.44285249,1.32399059,0.39552452,5.64926515
0.32116058,12.99132194,0.09757002,0.15108293,1.36733433,5.70466633,0.44241156,1.31696650,0.39519301,5.60800267
0.32716358,12.84237710,0.09452793,0.14992719,1.34960026,5.62107629,0.44007067,1.30647883,0.39348873,5.55824739
0.33316658,12.65961215,0.09129373,0.14834379,1.32837631,5.51707511,0.43581585,1.29290569,0.39046476,5.49980474
0.33916958,12.44431051,0.08789469,0.14635110,1.30365903,5.39365861,0.42966778,1.27670184,0.38620732,5.43259539
0.34517259,12.19840779,0.08436106,0.14397396,1.27552317,5.25224757,0.42168240,1.25838689,0.38083414,5.35667707
0.35117559,11.92445412,0.08072566,0.14124336,1.24412405,5.09464496,0.41195040,1.23853053,0.37449154,5.27226000
0.35717859,11.62555500,0.07702344,0.13819591,1.20969686,4.92298211,0.40059567,1.21773519,0.36735038,5.17971529
0.36318159,11.30529326,0.07329088,0.13487317,1.17255296,4.73965580,0.38777276,1.19661697,0.35960103,5.07957614
0.36918459,10.96763532,0.06956540,0.13132077,1.13307327,4.54725867,0.37366329,1.17578562,0.35144752,4.97253225
0.37518759,10.61682592,0.06588461,0.12758744,1.09169923,4.34850556,0.35847176,1.15582434,0.34310119,4.85941790
0.38119060,10.25727558,0.06228561,0.12372396,1.04892148,4.14615852,0.34242051,1.13727042,0.33477388,4.74119473
0.38719360,9.89344541,0.05880424,0.11978198,1.00526705,3.94295285,0.32574433,1.12059747,0.32667129,4.61893031
0.39319660,9.52973389,0.05547434,0.11581289,0.96128533,3.74152698,0.30868475,1.10620020,0.31898641,4.49377363
0.39919960,9.17036975,0.05232703,0.11186673,0.91753347,3.54435812,0.29148421,1.09438215,0.31189350,4.36692892
0.40520260,8.81931497,0.04939003,0.10799114,0.87456188,3.35370589,0.27438035,1.08534724,0.30554286,4.23962898
0.41120560,8.48018104,0.04668707,0.10423044,0.83290011,3.17156523,0.25760058,1.07919520,0.30005643,4.11310919
0.41720860,8.15616103,0.04423734,0.10062490,0.79304386,2.99962988,0.24135710,1.07592127,0.29552455,3.98858340
0.42321161,7.84997930,0.04205508,0.09721017,0.75544334,2.83926697,0.22584254,1.07542003,0.29200386,3.86722232
0.42921461,7.56385978,0.04014922,0.09401688,0.72049356,2.69150317,0.21122623,1.07749308,0.28951647,3.75013541
0.43521761,7.29951300,0.03852320,0.09107055,0.68852655,2.55702197,0.19765144,1.08186035,0.28805041,3.63835652
0.44122061,7.05814116,0.03717490,0.08839164,0.65980600,2.43617172,0.18523333,1.08817423,0.28756116,3.53283368
0.44722361,6.84046005,0.03609669,0.08599578,0.63452422,2.32898339,0.17405791,1.09603603,0.28797439,3.43442297
0.45322661,6.64673573,0.03527567,0.08389424,0.61280152,2.23519681,0.16418187,1.10501376,0.28918961,3.34388650
0.45922961,6.47683367,0.03469405,0.08209449,0.59468792,2.15429411,0.15563322,1.11466057,0.29108457,3.26189391
0.46523262,6.33027733,0.03432962,0.08060083,0.58016709,2.08553844,0.14841281,1.12453284,0.29352031,3.18902707
0.47123562,6.20631336,0.03415645,0.07941514,0.56916212,2.02801663,0.14249645,1.13420722,0.29634654,3.12578728
0.47723862,6.10397998,0.03414563,0.07853755,0.56154309,1.98068367,0.13783768,1.14329582,0.29940718,3.07260416
0.48324162,6.02217563,0.03426616,0.07796709,0.55713574,1.94240763,0.13437097,1.15145889,0.30254584,3.02984549
0.48924462,5.95972479,0.03448589,0.07770226,0.55573125,1.91201325,0.13201523,1.15841468,0.30561105,2.99782716
0.49524762,5.91543837,0.03477251,0.07774138,0.55709627,1.88832281,0.13067748,1.16394605,0.30846106,2.97682245
0.50125063,5.88816638,0.03509460,0.07808290,0.56098312,1.87019303,0.13025655,1.16790380,0.31096799,2.96706977
0.50725363,5.87684104,0.03542254,0.07872546,0.56713956,1.85654706,0.13064666,1.17020673,0.31302134,2.96877846
0.51325663,5.88050915,0.03572949,0.07966774,0.57531774,1.84640078,0.13174076,1.17083878,0.31453064,2.98213181
0.51925963,5.89835283,0.03599221,0.08090825,0.58528205,1.83888294,0.13343355,1.16984352,0.31542725,3.00728726
0.52526263,5.92969879,0.03619170,0.08244485,0.59681552,1.83324902,0.13562407,1.16731661,0.31566532,3.04437339
0.53126563,5.97401616,0.03631380,0.08427424,0.60972453,1.82888885,0.13821777,1.16339674,0.31522189,3.09348379
0.53726863,6.03090414,0.03634954,0.08639131,0.62384181,1.82532830,0.14112811,1.15825568,0.31409621,3.15466799
0.54327164,6.10007062,0.03629526,0.08878855,0.63902750,1.82222566,0.14427766,1.15208813,0.31230836,3.22791988
0.54927464,6.18130355,0.03615265,0.09145538,0.65516852,1.81936333,0.14759856,1.14510188,0.30989724,3.31316423
0.55527764,6.27443713,0.03592849,0.09437757,0.67217617,1.81663571,0.15103269,1.13750877,0.30691820,3.41024192
0.56128064,6.37931497,0.03563424,0.09753684,0.68998234,1.81403425,0.15453129,1.12951705,0.30344019,3.51889498
0.56728364,6.49575248,0.03528553,0.10091052,0.70853456,1.81163050,0.15805422,1.12132510,0.29954283,3.63875226
0.57328664,6.62350092,0.03490145,0.10447141,0.72779008,1.80955827,0.16156905,1.11311700,0.29531343,3.76931694
0.57928964,6.76221509,0.03450375,0.10818787,0.74770966,1.80799574,0.16504986,1.10505985,0.29084398,3.90995682
0.58529265,6.91142687,0.03411603,0.11202411,0.76825117,1.80714823,0.16847594,1.09730272,0.28622850,4.05989863
0.59129565,7.07052610,0.03376284,0.11594065,0.78936349,1.80723256,0.17183052,1.08997720,0.28156054,4.21822722
0.59729865,7.23875044,0.03346886,0.11989507,0.81098121,1.80846333,0.17509941,1.08319924,0.27693118,4.38389046
0.60330165,7.41518474,0.03325802,0.12384282,0.83302023,1.81104164,0.17826992,1.07707187,0.27242736,4.55571053
0.60930465,7.59877077,0.03315287,0.12773833,0.85537477,1.81514648,0.18132972,1.07168873,0.26813071,4.73240172
0.61530765,7.78832687,0.03317384,0.13153610,0.87791577,1.82092885,0.18426612,1.06713772,0.26411688,4.91259501
0.62131066,7.98257699,0.03333878,0.13519202,0.90049104,1.82850854,0.18706536,1.06350483,0.26045517,5.09486868
0.62731366,8.18018788,0.03366255,0.13866455,0.92292697,1.83797332,0.18971227,1.06087739,0.25720868,5.27778432
0.63331666,8.37981247,0.03415673,0.14191608,0.94503190,1.84938027,0.19219012,1.05934693,0.25443466,5.45992688
0.63931966,8.58013740,0.03482951,0.14491407,0.96660090,1.86275873,0.19448068,1.05901106,0.25218510,5.63994713
0.64532266,8.77993168,0.03568562,0.14763214,0.98742182,1.87811439,0.19656451,1.05997432,0.25050744,5.81660439
0.65132566,8.97809377,0.03672636,0.15005103,1.00728218,1.89543403,0.19842147,1.06234798,0.24944528,5.98880744
0.65732866,9.17369370,0.03794979,0.15215929,1.02597663,1.91469024,0.20003126,1.06624848,0.24903891,6.15565096
0.66333167,9.36600746,0.03935085,0.15395374,1.04331456,1.93584571,0.20137420,1.07179474,0.24932579,6.31644523
0.66933467,9.55454052,0.04092158,0.15543971,1.05912743,1.95885662,0.20243201,1.07910417,0.25034056,6.47073677
0.67533767,9.73903848,0.04265134,0.15663089,1.07327536,1.98367467,0.20318860,1.08828760,0.25211484,6.61831800
0.68134067,9.91948283,0.04452700,0.15754898,1.08565277,2.01024755,0.20363091,1.09944324,0.25467656,6.75922448
0.68734367,10.09607134,0.04653311,0.15822292,1.09619253,2.03851784,0.20374960,1.11264984,0.25804896,6.89371904
0.69334667,10.26918274,0.04865207,0.15868792,1.10486855,2.06842010,0.20353971,1.12795939,0.26224919,7.02226265
0.69934967,10.43932716,0.05086425,0.15898419,1.11169657,2.09987655,0.20300114,1.14538959,0.26728665,7.14547289
0.70535268,10.60708420,0.05314806,0.15915549,1.11673314,2.13279154,0.20213898,1.16491648,0.27316104,7.26407170
0.71135568,10.77303171,0.05548005,0.15924742,1.12007274,2.16704511,0.20096369,1.18646763,0.27986046,7.37882465
0.71735868,10.93766906,0.05783499,0.15930574,1.12184329,2.20248631,0.19949101,1.20991629,0.28735940,7.49047490
0.72336168,11.10133932,0.06018596,0.15937459,1.12220019,2.23892670,0.19774172,1.23507687,0.29561699,7.59967533
0.72936468,11.26415479,0.06250448,0.15949473,1.12131925,2.27613447,0.19574119,1.26170216,0.30457555,7.70692260
0.73536768,11.42593072,0.06476073,0.15970193,1.11938879,2.31382999,0.19351873,1.28948257,0.31415960,7.81249712
0.74137069,11.58613135,0.06692383,0.16002555,1.11660133,2.35168288,0.19110677,1.31804765,0.32427538,7.91641230
0.74737369,11.74383194,0.06896217,0.16048734,1.11314521,2.38931123,0.18853991,1.34697009,0.33481110,8.01837652
0.75337669,11.89769971,0.07084391,0.16110051,1.10919662,2.42628301,0.18585384,1.37577212,0.34563777,8.11777004
0.75937969,12.04599523,0.07253754,0.16186916,1.10491217,2.46211986,0.18308419,1.40393433,0.35661084,8.21363863
0.76538269,12.18659503,0.07401255,0.16278800,1.10042254,2.49630319,0.18026537,1.43090655,0.36757243,8.30470450
0.77138569,12.31703452,0.07524012,0.16384249,1.09582726,2.52828239,0.17742939,1.45612064,0.37835423,8.38939435
0.77738869,12.43456968,0.07619396,0.16500922,1.09119080,2.55748486,0.17460476,1.47900455,0.38878085,8.46588298
0.78339170,12.53625450,0.07685108,0.16625666,1.08654023,2.58332751,0.17181547,1.49899723,0.39867365,8.53215068
0.78939470,12.61903064,0.07719261,0.16754617,1.08186432,2.60522933,0.16908018,1.51556377,0.40785478,8.58605121
0.79539770,12.67982513,0.07720458,0.16883326,1.07711417,2.62262448,0.16641147,1.52821015,0.41615128,8.62538724
0.80140070,12.71565171,0.07687853,0.17006898,1.07220533,2.63497562,0.16381547,1.53649712,0.42339923,8.64798950
0.80740370,12.72371137,0.07621212,0.17120150,1.06702128,2.64178688,0.16129164,1.54005243,0.42944770,8.65179598
0.81340670,12.70148789,0.07520948,0.17217780,1.06141825,2.64261642,0.15883283,1.53858129,0.43416232,8.63492771
0.81940970,12.64683489,0.07388148,0.17294527,1.05523110,2.63708792,0.15642571,1.53187440,0.43742862,8.59575793
0.82541271,12.55805120,0.07224572,0.17345351,1.04828029,2.62490121,0.15405134,1.51981347,0.43915466,8.53297202
0.83141571,12.43394252,0.07032641,0.17365589,1.04037965,2.60584151,0.15168618,1.50237408,0.43927337,8.44561633
0.83741871,12.27386763,0.06815399,0.17351119,1.03134475,2.57978743,0.14930323,1.47962590,0.43774411,8.33313432
0.84342171,12.07776868,0.06576456,0.17298499,1.02100176,2.54671755,0.14687345,1.45173036,0.43455380,8.19538972
0.84942471,11.84618538,0.06319922,0.17205106,1.00919646,2.50671542,0.14436730,1.41893596,0.42971738,8.03267624
0.85542771,11.58025360,0.06050319,0.17069248,0.99580314,2.45997306,0.14175640,1.38157158,0.42327778,7.84571478
0.86143072,11.28168926,0.05772487,0.16890259,0.98073313,2.40679268,0.13901529,1.34003805,0.41530525,7.63563865
0.86743372,10.95275887,0.05491476,0.16668575,0.96394268,2.34758654,0.13612302,1.29479832,0.40589630,7.40396840
0.87343672,10.59623789,0.05212446,0.16405780,0.94543967,2.28287481,0.13306473,1.24636671,0.39517207,7.15257741
0.87943972,10.21535854,0.04940549,0.16104628,0.92528905,2.21328114,0.12983304,1.19529740,0.38327623,6.88364998
0.88544272,9.81374847,0.04680829,0.15769038,0.90361655,2.13952593,0.12642911,1.14217264,0.37037258,6.59963338
0.89144572,9.39536170,0.04438118,0.15404049,0.88061036,2.06241699,0.12286343,1.08759091,0.35664212,6.30318541
0.89744872,8.96440336,0.04216939,0.15015753,0.85652062,1.98283763,0.11915626,1.03215528,0.34227986,5.99711888
0.90345173,8.52524967,0.04021418,0.14611192,0.83165652,1.90173221,0.11533766,0.97646218,0.32749133,5.68434431
0.90945473,8.08236456,0.03855209,0.14198225,0.80638088,1.82008925,0.11144709,0.92109084,0.31248882,5.36781231
0.91545773,7.64021478,0.03721423,0.13785368,0.78110234,1.73892234,0.10753265,0.86659344,0.29748748,5.05045654
0.92146073,7.20318493,0.03622575,0.13381608,0.75626526,1.65924943,0.10364999,0.81348633,0.28270132,4.73513865
0.92746373,6.77549456,0.03560536,0.12996204,0.73233753,1.58207085,0.09986079,0.76224221,0.26833923,4.42459622
0.93346673,6.36111911,0.03536502,0.12638472,0.70979677,1.50834698,0.09623111,0.71328368,0.25460106,4.12139470
0.93946973,5.96371690,0.03550969,0.12317565,0.68911536,1.43897607,0.09282947,0.66697799,0.24167398,3.82788460
0.94547274,5.58656419,0.03603729,0.12042259,0.67074480,1.37477333,0.08972488,0.62363340,0.22972909,3.54616466
0.95147574,5.23250042,0.03693872,0.11820752,0.65510016,1.31645192,0.08698485,0.58349691,0.21891848,3.27805217
0.95747874,4.90388526,0.03819808,0.11660479,0.64254509,1.26460677,0.08467351,0.54675378,0.20937280,3.02506100
0.96348174,4.60256917,0.03979297,0.11567957,0.63337824,1.21970184,0.08284980,0.51352844,0.20119940,2.78838791
0.96948474,4.32987853,0.04169498,0.11548662,0.62782163,1.18206157,0.08156602,0.48388719,0.19448113,2.56890769
0.97548774,4.08661572,0.04387039,0.11606947,0.62601148,1.15186677,0.08086660,0.45784223,0.18927579,2.36717695
0.98149075,3.87307447,0.04628089,0.11745992,0.62799209,1.12915526,0.08078720,0.43535707,0.18561626,2.18344637
0.98749375,3.68906948,0.04888463,0.11967802,0.63371302,1.11382722,0.08135422,0.41635311,0.18351131,2.01768098
0.99349675,3.53397928,0.05163723,0.12273243,0.64302983,1.10565505,0.08258464,0.40071706,0.18294702,1.86958737
0.99949975,3.40680032,0.05449304,0.12662106,0.65570844,1.10429725,0.08448623,0.38830889,0.18388867,1.73864682
1.00550275,3.30620986,0.05740643,0.13133203,0.67143288,1.10931571,0.08705807,0.37897006,0.18628317,1.62415272
1.01150575,3.23063499,0.06033314,0.13684489,0.68981629,1.12019558,0.09029133,0.37253157,0.19006177,1.52525097
1.01750875,3.17832447,0.06323169,0.14313179,0.71041463,1.13636677,0.09417029,0.36882152,0.19514296,1.44098130
1.02351176,3.14742041,0.06606464,0.15015887,0.73274261,1.15722618,0.09867347,0.36767185,0.20143549,1.37031804
1.02951476,3.13602648,0.06879989,0.15788740,0.75629100,1.18215943,0.10377479,0.36892398,0.20884140,1.31220853
1.03551776,3.14226982,0.07141175,0.16627483,0.78054473,1.21056134,0.10944479,0.37243301,0.21725876,1.26560771
1.04152076,3.16435415,0.07388179,0.17527562,0.80500088,1.24185408,0.11565165,0.37807045,0.22658433,1.22950765
1.04752376,3.20060191,0.07619956,0.18484174,0.82918566,1.27550232,0.12236216,0.38572532,0.23671571,1.20296097
1.05352676,3.24948430,0.07836284,0.19492285,0.85266984,1.31102478,0.12954236,0.39530365,0.24755319,1.18509762
1.05952976,3.30963835,0.08037774,0.20546619,0.87508174,1.34800175,0.13715801,0.40672643,0.25900112,1.17513464
1.06553277,3.37987114,0.08225833,0.21641623,0.89611724,1.38607857,0.14517476,0.41992631,0.27096879,1.17237918
1.07153577,3.45915196,0.08402600,0.22771400,0.91554657,1.42496492,0.15355810,0.43484318,0.28337089,1.17622512
1.07753877,3.54659377,0.08570847,0.23929642,0.93321738,1.46443055,0.16227298,0.45141899,0.29612753,1.18614418
1.08354177,3.64142609,0.08733847,0.25109555,0.94905427,1.50429758,0.17128333,0.46959221,0.30916387,1.20167255
1.08954477,3.74296150,0.08895219,0.26303794,0.96305477,1.54443043,0.18055138,0.48929228,0.32240949,1.22239424
1.09554777,3.85055871,0.09058755,0.27504430,0.97528220,1.58472379,0.19003694,0.51043439,0.33579752,1.24792272
1.10155078,3.96358477,0.09228229,0.28702942,0.98585577,1.62508985,0.19969669,0.53291499,0.34926359,1.27788196
1.10755378,4.08137928,0.09407203,0.29890263,0.99493861,1.66544539,0.20948359,0.55660830,0.36274484,1.31188846
1.11355678,4.20322297,0.09598835,0.31056871,1.00272440,1.70569971,0.21934642,0.58136403,0.37617887,1.34953538
