energy_ev,total_up,C_s_up,C_p_up,Sc_p_up,Sc_d_up,Se_s_up,Se_p_up,Ti_p_up,Ti_d_up
-3.44272136,5.36329138,0.00130664,2.11879224,0.51992308,0.46885497,0.04908383,0.71945061,4.30747234,1.66542162
-3.43671836,5.40480683,0.00128295,2.12213111,0.53378637,0.47534115,0.04869820,0.75400158,4.32375257,1.67117483
-3.43071536,5.43387146,0.00125504,2.11870676,0.54806357,0.48153760,0.04823266,0.78967986,4.32742647,1.67155986
-3.42471236,5.45019744,0.00122343,2.10859501,0.56260960,0.48734514,0.04769717,0.82609591,4.31836066,1.66662066
-3.41870935,5.45354159,0.00118870,2.09194170,0.57724179,0.49264623,0.04710115,0.86278885,4.29654627,1.65645266
-3.41270635,5.44370880,0.00115143,2.06895848,0.59174320,0.49730858,0.04645320,0.89923473,4.26210130,1.64119905
-3.40670335,5.42055622,0.00111221,2.03991703,0.60586747,0.50118946,0.04576098,0.93485776,4.21526977,1.62104618
-3.40070035,5.38399861,0.00107165,2.00514220,0.61934491,0.50414067,0.04503104,0.96904405,4.15641809,1.59621860
-3.39469735,5.33401483,0.00103033,1.96500431,0.63188988,0.50601385,0.04426876,1.00115768,4.08602857,1.56697371
-3.38869435,5.27065531,0.00098885,1.91991106,0.64320897,0.50666602,0.04347835,1.03055843,4.00469088,1.53359656
-3.38269135,5.19405056,0.00094777,1.87029938,0.65301006,0.50596501,0.04266289,1.05662067,3.91309169,1.49639474
-3.37668834,5.10442034,0.00090767,1.81662760,0.66101155,0.50379465,0.04182441,1.07875262,3.81200318,1.45569391
-3.37068534,5.00208311,0.00086911,1.75936816,0.66695179,0.50005948,0.04096402,1.09641538,3.70227085,1.41183369
-3.36468234,4.88746516,0.00083263,1.69900120,0.67059815,0.49468879,0.04008212,1.10914086,3.58480125,1.36516431
-3.35867934,4.76110895,0.00079880,1.63600904,0.67175539,0.48763989,0.03917857,1.11654788,3.46054981,1.31604381
-3.35267634,4.62367978,0.00076818,1.57087164,0.67027309,0.47890037,0.03825295,1.11835588,3.33050926,1.26483583
-3.34667334,4.47597020,0.00074136,1.50406307,0.66605173,0.46848941,0.03730475,1.11439545,3.19569859,1.21190777
-3.34067034,4.31890147,0.00071892,1.43604875,0.65904722,0.45645806,0.03633367,1.10461542,3.05715282,1.15762929
-3.33466733,4.15352133,0.00070150,1.36728338,0.64927366,0.44288846,0.03533977,1.08908598,2.91591333,1.10237091
-3.32866433,3.98099789,0.00068970,1.29820941,0.63680413,0.42789207,0.03432372,1.06799788,2.77301870,1.04650251
-3.32266133,3.80260910,0.00068418,1.22925566,0.62176956,0.41160702,0.03328695,1.04165757,2.62949589,0.99039167
-3.31665833,3.61972790,0.00068559,1.16083604,0.60435562,0.39419472,0.03223177,1.01047857,2.48635153,0.93440163
-3.31065533,3.43380321,0.00069454,1.09334810,0.58479778,0.37583578,0.03116145,0.97496946,2.34456313,0.87888885
-3.30465233,3.24633709,0.00071165,1.02717127,0.56337470,0.35672547,0.03008022,0.93571885,2.20507006,0.82420015
-3.29864932,3.05885885,0.00073748,0.96266470,0.54040023,0.33706897,0.02899327,0.89337820,2.06876437,0.77066934
-3.29264632,2.87289682,0.00077248,0.90016474,0.51621430,0.31707641,0.02790663,0.84864301,1.93648120,0.71861365
-3.28664332,2.68994888,0.00081705,0.83998192,0.49117306,0.29695805,0.02682704,0.80223328,1.80898923,0.66832975
-3.28064032,2.51145285,0.00087141,0.78239775,0.46563879,0.27691965,0.02576174,0.75487392,1.68698113,0.62008989
-3.27463732,2.33875783,0.00093565,0.72766139,0.43996970,0.25715822,0.02471827,0.70727597,1.57106445,0.57413802
-3.26863432,2.17309781,0.00100964,0.67598627,0.41451032,0.23785836,0.02370419,0.66011922,1.46175335,0.53068637
-3.26263132,2.01556845,0.00109306,0.62754721,0.38958262,0.21918906,0.02272683,0.61403695,1.35946150,0.48991244
-3.25662831,1.86710818,0.00118532,0.58247792,0.36547827,0.20130135,0.02179297,0.56960307,1.26449673,0.45195684
-3.25062531,1.72848431,0.00128561,0.54086941,0.34245234,0.18432652,0.02090868,0.52732220,1.17705776,0.41692190
-3.24462231,1.60028471,0.00139284,0.50276930,0.32071853,0.16837521,0.02007899,0.48762276,1.09723349,0.38487138
-3.23861931,1.48291553,0.00150568,0.46818239,0.30044618,0.15353715,0.01930779,0.45085315,1.02500506,0.35583127
-3.23261631,1.37660488,0.00162253,0.43707250,0.28175900,0.13988160,0.01859766,0.41728098,0.96025101,0.32979167
-3.22661331,1.28141236,0.00174159,0.40936561,0.26473559,0.12745843,0.01794983,0.38709508,0.90275547,0.30670977
-3.22061031,1.19724399,0.00186087,0.38495442,0.24941158,0.11629970,0.01736422,0.36040995,0.85221942,0.28651392
-3.21460730,1.12387179,0.00197824,0.36370402,0.23578324,0.10642171,0.01683946,0.33727235,0.80827467,0.26910842
-3.20860430,1.06095723,0.00209146,0.34545868,0.22381240,0.09782734,0.01637311,0.31766952,0.77050020,0.25437918
-3.20260130,1.00807729,0.00219827,0.33004942,0.21343227,0.09050859,0.01596183,0.30153850,0.73844038,0.24219964
-3.19659830,0.96475215,0.00229645,0.31730201,0.20455401,0.08444921,0.01560169,0.28877609,0.71162425,0.23243706
-3.19059530,0.93047310,0.00238387,0.30704520,0.19707368,0.07962726,0.01528844,0.27924902,0.68958521,0.22495858
-3.18459230,0.90472949,0.00245857,0.29911855,0.19087918,0.07601756,0.01501786,0.27280376,0.67188020,0.21963704
-3.17858929,0.88703346,0.00251881,0.29337972,0.18585699,0.07359374,0.01478609,0.26927566,0.65810759,0.21635606
-3.17258629,0.87694129,0.00256317,0.28971066,0.18189835,0.07233014,0.01458991,0.26849704,0.64792277,0.21501431
-3.16658329,0.87407054,0.00259052,0.28802237,0.17890460,0.07220305,0.01442704,0.27030400,0.64105093,0.21552861
-3.16058029,0.87811200,0.00260013,0.28825810,0.17679161,0.07319164,0.01429635,0.27454174,0.63729605,0.21783579
-3.15457729,0.88883614,0.00259167,0.29039444,0.17549300,0.07527830,0.01419800,0.28106821,0.63654591,0.22189318
-3.14857429,0.90609364,0.00256521,0.29444058,0.17496213,0.07844843,0.01413352,0.28975624,0.63877245,0.22767766
-3.14257129,0.92981003,0.00252123,0.30043532,0.17517282,0.08268978,0.01410575,0.30049392,0.64402771,0.23518328
-3.13656828,0.95997483,0.00246059,0.30844220,0.17611883,0.08799126,0.01411878,0.31318364,0.65243512,0.24441760
-3.13056528,0.99662559,0.00238450,0.31854271,0.17781220,0.09434139,0.01417773,0.32773964,0.66417670,0.25539694
-3.12456228,1.03982781,0.00229451,0.33082805,0.18028048,0.10172634,0.01428847,0.34408452,0.67947665,0.26814059
-3.11855928,1.08965160,0.00219239,0.34538966,0.18356321,0.11012780,0.01445730,0.36214482,0.69858197,0.28266452
-3.11255628,1.14614646,0.00208015,0.36230909,0.18770763,0.11952065,0.01469056,0.38184596,0.72174118,0.29897473
-3.10655328,1.20931525,0.00195992,0.38164762,0.19276407,0.12987067,0.01499423,0.40310693,0.74918202,0.31706053
-3.10055028,1.27908895,0.00183389,0.40343624,0.19878111,0.14113230,0.01537350,0.42583486,0.78108936,0.33688837
-3.09454727,1.35530335,0.00170428,0.42766643,0.20580076,0.15324666,0.01583238,0.44991986,0.81758437,0.35839625
-3.08854427,1.43767912,0.00157325,0.45428239,0.21385396,0.16613988,0.01637333,0.47523048,0.85870597,0.38148920
-3.08254127,1.52580617,0.00144286,0.48317502,0.22295656,0.17972194,0.01699699,0.50160988,0.90439577,0.40603608
-3.07653827,1.61913344,0.00131503,0.51417810,0.23310587,0.19388592,0.01770189,0.52887307,0.95448705,0.43186782
-3.07053527,1.71696464,0.00119147,0.54706693,0.24427808,0.20850801,0.01848438,0.55680533,1.00869863,0.45877736
-3.06453227,1.81846043,0.00107371,0.58155955,0.25642651,0.22344808,0.01933851,0.58516207,1.06663388,0.48652120
-3.05852926,1.92264699,0.00096305,0.61732060,0.26948075,0.23855094,0.02025616,0.61367001,1.12778511,0.51482266
-3.05252626,2.02843090,0.00086052,0.65396761,0.28334673,0.25364833,0.02122709,0.64202993,1.19154303,0.54337666
-3.04652326,2.13461967,0.00076697,0.69107957,0.29790770,0.26856150,0.02223925,0.66992074,1.25721102,0.57185583
-3.04052026,2.23994712,0.00068297,0.72820727,0.31302596,0.28310439,0.02327906,0.69700499,1.32402337,0.59991772
-3.03451726,2.34310254,0.00060891,0.76488509,0.32854529,0.29708734,0.02433176,0.72293541,1.39116657,0.62721279
-3.02851426,2.44276238,0.00054497,0.80064352,0.34429398,0.31032112,0.02538187,0.74736249,1.45780273,0.65339283
-3.02251126,2.53762303,0.00049117,0.83502197,0.36008825,0.32262127,0.02641354,0.76994259,1.52309362,0.67811943
-3.01650825,2.62643340,0.00044734,0.86758111,0.37573590,0.33381253,0.02741109,0.79034646,1.58622443,0.70107212
-3.01050525,2.70802573,0.00041322,0.89791427,0.39104019,0.34373322,0.02835932,0.80826778,1.64642572,0.72195591
-3.00450225,2.78134354,0.00038841,0.92565738,0.40580363,0.35223942,0.02924395,0.82343121,1.70299273,0.74050790
-2.99849925,2.84546545,0.00037240,0.95049693,0.41983167,0.35920882,0.03005194,0.83559986,1.75530098,0.75650268
-2.99249625,2.89962410,0.00036464,0.97217576,0.43293615,0.36454400,0.03077173,0.84458168,1.80281750,0.76975636
-2.98649325,2.94321963,0.00036447,0.99049641,0.44493852,0.36817520,0.03139345,0.85023461,1.84510739,0.78012927
-2.98049025,2.97582734,0.00037121,1.00532213,0.45567272,0.37006229,0.03190904,0.85247016,1.88183559,0.78752712
-2.97448724,2.99719962,0.00038410,1.01657550,0.46498765,0.37019597,0.03231233,0.85125540,1.91276407,0.79190081
-2.96848424,3.00726251,0.00040235,1.02423510,0.47274934,0.36859816,0.03259898,0.84661328,1.93774497,0.79324497
-2.96248124,3.00610747,0.00042516,1.02833040,0.47884284,0.36532155,0.03276646,0.83862120,1.95671055,0.79159550
-2.95647824,2.99397922,0.00045167,1.02893551,0.48317370,0.36044827,0.03281394,0.82740806,1.96966085,0.78702619
-2.95047524,2.97126044,0.00048101,1.02616212,0.48566926,0.35408784,0.03274213,0.81314987,1.97665013,0.77964485
-2.94447224,2.93845460,0.00051230,1.02015226,0.48627961,0.34637448,0.03255317,0.79606419,1.97777328,0.76958900
-2.93846923,2.89616779,0.00054467,1.01107126,0.48497842,0.33746372,0.03225044,0.77640372,1.97315324,0.75702157
-2.93246623,2.84509050,0.00057722,0.99910147,0.48176346,0.32752862,0.03183845,0.75444914,1.96293034,0.74212664
-2.92646323,2.78598029,0.00060911,0.98443689,0.47665690,0.31675564,0.03132265,0.73050183,1.94725433,0.72510552
-2.92046023,2.71964582,0.00063949,0.96727910,0.46970538,0.30534027,0.03070939,0.70487643,1.92627956,0.70617321
-2.91445723,2.64693287,0.00066760,0.94783453,0.46097982,0.29348260,0.03000575,0.67789373,1.90016353,0.68555530
-2.90845423,2.56871227,0.00069272,0.92631302,0.45057483,0.28138297,0.02921954,0.64987406,1.86906862,0.66348536
-2.90245123,2.48587004,0.00071418,0.90292757,0.43860782,0.26923770,0.02835916,0.62113125,1.83316672,0.64020279
-2.89644822,2.39929923,0.00073146,0.87789496,0.42521769,0.25723520,0.02743364,0.59196744,1.79264612,0.61595096
-2.89044522,2.30989333,0.00074409,0.85143711,0.41056307,0.24555231,0.02645253,0.56266877,1.74771969,0.59097563
-2.88444222,2.21854058,0.00075174,0.82378260,0.39482012,0.23435118,0.02542587,0.53350180,1.69863369,0.56552351
-2.87843922,2.12611894,0.00075420,0.79516812,0.37817991,0.22377650,0.02436412,0.50471092,1.64567602,0.53984078
-2.87243622,2.03349095,0.00075137,0.76583945,0.36084532,0.21395332,0.02327810,0.47651644,1.58918308,0.51417152
-2.86643322,1.94149834,0.00074330,0.73605175,0.34302763,0.20498539,0.02217886,0.44911346,1.52954456,0.48875603
-2.86043022,1.85095602,0.00073013,0.70606886,0.32494282,0.19695405,0.02107757,0.42267122,1.46720529,0.46382879
-2.85442721,1.76264520,0.00071214,0.67616155,0.30680767,0.18991769,0.01998532,0.39733315,1.40266414,0.43961633
-2.84842421,1.67730602,0.00068972,0.64660475,0.28883581,0.18391168,0.01891302,0.37321718,1.33646947,0.41633485
-2.84242121,1.59562953,0.00066331,0.61767379,0.27123383,0.17894899,0.01787113,0.35041651,1.26921164,0.39418770
-2.83641821,1.51824964,0.00063348,0.58963989,0.25419759,0.17502118,0.01686952,0.32900063,1.20151268,0.37336293
-2.83041521,1.44573547,0.00060081,0.56276524,0.23790891,0.17210002,0.01591724,0.30901661,1.13401398,0.35403091
-2.82441221,1.37858456,0.00056594,0.53729790,0.22253267,0.17013946,0.01502234,0.29049064,1.06736252,0.33634226
-2.81840920,1.31721760,0.00052953,0.51346696,0.20821452,0.16907806,0.01419174,0.27342975,1.00219679,0.32042618
-2.81240620,1.26197519,0.00049222,0.49147839,0.19507927,0.16884182,0.01343106,0.25782371,0.93913300,0.30638933
-2.80640320,1.21311694,0.00045465,0.47151168,0.18322988,0.16934720,0.01274453,0.24364715,0.87875264,0.29431533
-2.80040020,1.17082347,0.00041742,0.45371790,0.17274728,0.17050441,0.01213499,0.23086180,0.82159205,0.28426501
-2.79439720,1.13520106,0.00038109,0.43821902,0.16369082,0.17222077,0.01160386,0.21941887,0.76813461,0.27627730
-2.78839420,1.10628913,0.00034614,0.42510879,0.15609938,0.17440406,0.01115119,0.20926149,0.71880591,0.27037092
-2.78239120,1.08407024,0.00031301,0.41445506,0.14999308,0.17696577,0.01077579,0.20032722,0.67397207,0.26654654
-2.77638819,1.06848191,0.00028206,0.40630350,0.14537533,0.17982409,0.01047535,0.19255041,0.63394120,0.26478953
-2.77038519,1.05942987,0.00025357,0.40068234,0.14223534,0.18290652,0.01024663,0.18586454,0.59896760,0.26507295
-2.76438219,1.05680170,0.00022775,0.39760788,0.14055063,0.18615204,0.01008566,0.18020430,0.56925825,0.26736072
-2.75837919,1.06048025,0.00020474,0.39709041,0.14028971,0.18951274,0.00998794,0.17550738,0.54498096,0.27161062
-2.75237619,1.07035563,0.00018461,0.39913997,0.14141453,0.19295476,0.00994869,0.17171594,0.52627332,0.27777704
-2.74637319,1.08633515,0.00016738,0.40377158,0.14388266,0.19645854,0.00996302,0.16877766,0.51325169,0.28581321
-2.74037019,1.10835029,0.00015298,0.41100944,0.14764915,0.20001849,0.01002612,0.16664635,0.50601934,0.29567280
-2.73436718,1.13636018,0.00014134,0.42088971,0.15266785,0.20364176,0.01013343,0.16528208,0.50467285,0.30731058
-2.72836418,1.17035097,0.00013229,0.43346155,0.15889217,0.20734656,0.01028073,0.16465094,0.50930625,0.32068237
-2.72236118,1.21033106,0.00012567,0.44878610,0.16627537,0.21115982,0.01046420,0.16472434,0.52001217,0.33574391
-2.71635818,1.25632218,0.00012127,0.46693339,0.17477014,0.21511436,0.01068049,0.16547798,0.53687977,0.35244895
-2.71035518,1.30834642,0.00011885,0.48797704,0.18432781,0.21924583,0.01092662,0.16689057,0.55998920,0.37074649
-2.70435218,1.36641009,0.00011817,0.51198708,0.19489694,0.22358937,0.01119995,0.16894237,0.58940275,0.39057735
-2.69834917,1.43048484,0.00011897,0.53902085,0.20642166,0.22817631,0.01149807,0.17161370,0.62515295,0.41187035
-2.69234617,1.50048718,0.00012099,0.56911276,0.21883976,0.23303094,0.01181868,0.17488342,0.66722826,0.43453824
-2.68634317,1.57625750,0.00012395,0.60226308,0.23208058,0.23816765,0.01215940,0.17872764,0.71555701,0.45847363
-2.68034017,1.65753971,0.00012761,0.63842648,0.24606307,0.24358840,0.01251764,0.18311855,0.76999058,0.48354528
-2.67433717,1.74396281,0.00013171,0.67750104,0.26069394,0.24928082,0.01289044,0.18802369,0.83028683,0.50959502
-2.66833417,1.83502559,0.00013599,0.71931827,0.27586617,0.25521689,0.01327432,0.19340548,0.89609495,0.53643538
-2.66233117,1.93008557,0.00014025,0.76363491,0.29145800,0.26135236,0.01366521,0.19922115,0.96694284,0.56384846
-2.65632816,2.02835314,0.00014427,0.81012708,0.30733247,0.26762683,0.01405832,0.20542314,1.04222810,0.59158591
-2.65032516,2.12889171,0.00014786,0.85838739,0.32333764,0.27396466,0.01444817,0.21195981,1.12121361,0.61937040
-2.64432216,2.23062433,0.00015087,0.90792540,0.33930756,0.28027650,0.01482857,0.21877653,1.20302850,0.64689842
-2.63831916,2.33234703,0.00015316,0.95817170,0.35506394,0.28646146,0.01519272,0.22581705,1.28667488,0.67384469
-2.63231616,2.43274872,0.00015463,1.00848574,0.37041861,0.29240986,0.01553328,0.23302500,1.37104094,0.69986773
-2.62631316,2.53043722,0.00015519,1.05816743,0.38517668,0.29800634,0.01584262,0.24034559,1.45491987,0.72461684
-2.62031016,2.62397068,0.00015479,1.10647205,0.39914033,0.30313337,0.01611292,0.24772719,1.53703463,0.74773992
-2.61430715,2.71189324,0.00015342,1.15262820,0.41211307,0.30767480,0.01633647,0.25512283,1.61606758,0.76889213
-2.60830415,2.79277367,0.00015108,1.19585798,0.42390436,0.31151955,0.01650591,0.26249144,1.69069392,0.78774487
-2.60230115,2.86524527,0.00014780,1.23539884,0.43433447,0.31456508,0.01661443,0.26979871,1.75961779,0.80399481
-2.59629815,2.92804557,0.00014364,1.27052588,0.44323921,0.31672064,0.01665610,0.27701755,1.82160935,0.81737257
-2.59029515,2.98005389,0.00013866,1.30057397,0.45047455,0.31791014,0.01662603,0.28412803,1.87554129,0.82765067
-2.58429215,3.02032506,0.00013297,1.32495842,0.45592071,0.31807444,0.01652060,0.29111668,1.92042312,0.83465031
-2.57828914,3.04811792,0.00012666,1.34319341,0.45948575,0.31717318,0.01633762,0.29797538,1.95543150,0.83824685
-2.57228614,3.06291700,0.00011984,1.35490727,0.46110825,0.31518583,0.01607644,0.30469955,1.97993540,0.83837345
-2.56628314,3.06444651,0.00011264,1.35985390,0.46075912,0.31211213,0.01573799,0.31128599,1.99351462,0.83502290
-2.56028014,3.05267596,0.00010516,1.35791975,0.45844237,0.30797176,0.01532481,0.31773030,1.99597102,0.82824747
-2.55427714,3.02781706,0.00009753,1.34912618,0.45419481,0.30280341,0.01484097,0.32402409,1.98733178,0.81815672
-2.54827414,2.99031226,0.00008986,1.33362695,0.44808467,0.29666320,0.01429199,0.33015215,1.96784472,0.80491342
-2.54227114,2.94081543,0.00008225,1.31170119,0.44020921,0.28962250,0.01368464,0.33608976,1.93796587,0.78872777
-2.53626813,2.88016575,0.00007479,1.28374208,0.43069140,0.28176544,0.01302678,0.34180029,1.89834005,0.76985016
-2.53026513,2.80935620,0.00006756,1.25024198,0.41967588,0.27318596,0.01232711,0.34723343,1.84977553,0.74856283
-2.52426213,2.72949821,0.00006064,1.21177474,0.40732438,0.26398479,0.01159491,0.35232405,1.79321400,0.72517086
-2.51825913,2.64178427,0.00005408,1.16897602,0.39381074,0.25426637,0.01083980,0.35699195,1.72969741,0.69999289
-2.51225613,2.54745033,0.00004792,1.12252270,0.37931586,0.24413579,0.01007144,0.36114266,1.66033331,0.67335192
-2.50625313,2.44773965,0.00004219,1.07311214,0.36402277,0.23369609,0.00929928,0.36466910,1.58626016,0.64556678
-2.50025013,2.34386974,0.00003692,1.02144244,0.34811200,0.22304573,0.00853238,0.36745442,1.50861436,0.61694442
-2.49424712,2.23700361,0.00003210,0.96819423,0.33175748,0.21227664,0.00777911,0.36937562,1.42850003,0.58777344
-2.48824412,2.12822644,0.00002773,0.91401485,0.31512308,0.20147265,0.00704705,0.37030807,1.34696285,0.55831901
-2.48224112,2.01852804,0.00002382,0.85950533,0.29835992,0.19070842,0.00634284,0.37013054,1.26496870,0.52881930
-2.47623812,1.90879159,0.00002033,0.80521040,0.28160443,0.18004893,0.00567206,0.36873058,1.18338742,0.49948341
-2.47023512,1.79978821,0.00001724,0.75161173,0.26497726,0.16954946,0.00503921,0.36600994,1.10298210,0.47049087
-2.46423212,1.69217707,0.00001454,0.69912426,0.24858294,0.15925586,0.00444768,0.36188980,1.02440347,0.44199230
-2.45822911,1.58651018,0.00001218,0.64809540,0.23251019,0.14920534,0.00389978,0.35631534,0.94818924,0.41411125
-2.45222611,1.48324085,0.00001015,0.59880674,0.21683273,0.13942741,0.00339681,0.34925961,0.87476757,0.38694689
-2.44622311,1.38273483,0.00000841,0.55147782,0.20161066,0.12994500,0.00293908,0.34072629,0.80446391,0.36057720
-2.44022011,1.28528291,0.00000692,0.50627140,0.18689190,0.12077566,0.00252612,0.33075122,0.73751057,0.33506250
-2.43421711,1.19111398,0.00000567,0.46329987,0.17271400,0.11193276,0.00215667,0.31940269,0.67405779,0.31044891
-2.42821411,1.10040760,0.00000461,0.42263206,0.15910574,0.10342655,0.00182893,0.30678029,0.61418583,0.28677168
-2.42221111,1.01330528,0.00000373,0.38430025,0.14608876,0.09526511,0.00154056,0.29301251,0.55791702,0.26405803
-2.41620810,0.92991991,0.00000300,0.34830685,0.13367899,0.08745508,0.00128892,0.27825316,0.50522740,0.24232953
-2.41020510,0.85034308,0.00000240,0.31463050,0.12188775,0.08000218,0.00107109,0.26267678,0.45605725,0.22160380
-2.40420210,0.77465009,0.00000191,0.28323146,0.11072267,0.07291153,0.00088405,0.24647331,0.41032033,0.20189567
-2.39819910,0.70290271,0.00000151,0.25405608,0.10018832,0.06618771,0.00072471,0.22984226,0.36791154,0.18321770
-2.39219610,0.63515008,0.00000119,0.22704040,0.09028652,0.05983475,0.00059005,0.21298670,0.32871304,0.16558017
-2.38619310,0.57142796,0.00000093,0.20211289,0.08101656,0.05385587,0.00047713,0.19610727,0.29259884,0.14899078
-2.38019010,0.51175691,0.00000072,0.17919646,0.07237515,0.04825324,0.00038319,0.17939665,0.25943805,0.13345391
-2.37418709,0.45613980,0.00000056,0.15820978,0.06435633,0.04302760,0.00030564,0.16303448,0.22909696,0.11896985
-2.36818409,0.40455916,0.00000043,0.13906822,0.05695133,0.03817795,0.00024211,0.14718317,0.20144032,0.10553397
-2.36218109,0.35697473,0.00000033,0.12168433,0.05014843,0.03370127,0.00019047,0.13198452,0.17633188,0.09313598
-2.35617809,0.31332169,0.00000025,0.10596824,0.04393290,0.02959231,0.00014882,0.11755735,0.15363462,0.08175932
-2.35017509,0.27350967,0.00000019,0.09182793,0.03828706,0.02584344,0.00011548,0.10399618,0.13321080,0.07138085
-2.34417209,0.23742278,0.00000014,0.07916949,0.03319038,0.02244469,0.00008899,0.09137081,0.11492200,0.06197079
-2.33816908,0.20492064,0.00000011,0.06789754,0.02861981,0.01938382,0.00006811,0.07972683,0.09862919,0.05349297
-2.33216608,0.17584053,0.00000008,0.05791567,0.02455024,0.01664659,0.00005179,0.06908691,0.08419315,0.04590527
-2.32616308,0.15000035,0.00000006,0.04912704,0.02095499,0.01421704,0.00003911,0.05945275,0.07147494,0.03916045
-2.32016008,0.12720233,0.00000004,0.04143515,0.01780660,0.01207793,0.00002936,0.05080750,0.06033671,0.03320702
-2.31415708,0.10723738,0.00000003,0.03474460,0.01507755,0.01021121,0.00002192,0.04311851,0.05064259,0.02799039
-2.30815408,0.08988963,0.00000003,0.02896193,0.01274118,0.00859858,0.00001629,0.03634027,0.04225980,0.02345402
-2.30215108,0.07494120,0.00000002,0.02399650,0.01077269,0.00722201,0.00001208,0.03041743,0.03505974,0.01954062
-2.29614807,0.06217686,0.00000002,0.01976129,0.00915005,0.00606436,0.00000899,0.02528760,0.02891912,0.01619338
-2.29014507,0.05138848,0.00000002,0.01617361,0.00785517,0.00510993,0.00000675,0.02088417,0.02372104,0.01335702
-2.28414207,0.04237909,0.00000003,0.01315578,0.00687493,0.00434508,0.00000519,0.01713866,0.01935590,0.01097889
-2.27813907,0.03496650,0.00000003,0.01063556,0.00620228,0.00375872,0.00000416,0.01398292,0.01572224,0.00900981
-2.27213607,0.02898645,0.00000004,0.00854657,0.00583742,0.00334289,0.00000356,0.01135088,0.01272731,0.00740484
-2.26613307,0.02429521,0.00000006,0.00682847,0.00578889,0.00309326,0.00000333,0.00918000,0.01028753,0.00612394
-2.26013007,0.02077163,0.00000008,0.00542702,0.00607473,0.00300955,0.00000343,0.00741240,0.00832875,0.00513237
-2.25412706,0.01831878,0.00000011,0.00429405,0.00672362,0.00309604,0.00000384,0.00599562,0.00678624,0.00440111
-2.24812406,0.01686499,0.00000015,0.00338728,0.00777595,0.00336190,0.00000457,0.00488313,0.00560467,0.00390702
-2.24212106,0.01636465,0.00000021,0.00267003,0.00928485,0.00382157,0.00000564,0.00403460,0.00473783,0.00363301
-2.23611806,0.01679842,0.00000028,0.00211094,0.01131714,0.00449503,0.00000711,0.00341593,0.00414831,0.00356800
-2.23011506,0.01817321,0.00000037,0.00168351,0.01395411,0.00540802,0.00000904,0.00299915,0.00380702,0.00370689
-2.22411206,0.02052177,0.00000050,0.00136575,0.01729211,0.00659219,0.00001151,0.00276216,0.00369274,0.00405043
-2.21810905,0.02390187,0.00000067,0.00113972,0.02144288,0.00808507,0.00001464,0.00268840,0.00379155,0.00460493
-2.21210605,0.02839517,0.00000088,0.00099110,0.02653351,0.00993003,0.00001855,0.00276643,0.00409622,0.00538205
-2.20610305,0.03410570,0.00000115,0.00090879,0.03270607,0.01217599,0.00002341,0.00298946,0.00460563,0.00639841
-2.20010005,0.04115781,0.00000150,0.00088452,0.04011670,0.01487702,0.00002938,0.00335485,0.00532416,0.00767513
-2.19409705,0.04969384,0.00000194,0.00091251,0.04893420,0.01809174,0.00003670,0.00386363,0.00626099,0.00923736
-2.18809405,0.05987113,0.00000249,0.00098912,0.05933805,0.02188258,0.00004560,0.00451992,0.00742954,0.01111361
-2.18209105,0.07185870,0.00000318,0.00111260,0.07151581,0.02631477,0.00005638,0.00533043,0.00884671,0.01333510
-2.17608804,0.08583341,0.00000403,0.00128282,0.08565996,0.03145528,0.00006934,0.00630390,0.01053227,0.01593497
-2.17008504,0.10197570,0.00000508,0.00150111,0.10196420,0.03737153,0.00008486,0.00745058,0.01250814,0.01894741
-2.16408204,0.12046503,0.00000636,0.00177006,0.12061920,0.04413004,0.00010335,0.00878170,0.01479766,0.02240669
-2.15807904,0.14147513,0.00000791,0.00209337,0.14180811,0.05179500,0.00012526,0.01030892,0.01742495,0.02634621
-2.15207604,0.16516920,0.00000979,0.00247580,0.16570176,0.06042696,0.00015111,0.01204385,0.02041415,0.03079746
-2.14607304,0.19169522,0.00001204,0.00292307,0.19245390,0.07008147,0.00018147,0.01399757,0.02378880,0.03578899
-2.14007004,0.22118173,0.00001473,0.00344183,0.22219670,0.08080809,0.00021696,0.01618019,0.02757112,0.04134547
-2.13406703,0.25373416,0.00001791,0.00403965,0.25503661,0.09264954,0.00025826,0.01860047,0.03178152,0.04748676
-2.12806403,0.28943198,0.00002168,0.00472501,0.29105101,0.10564130,0.00030613,0.02126550,0.03643802,0.05422722
-2.12206103,0.32832706,0.00002609,0.00550735,0.33028575,0.11981159,0.00036138,0.02418047,0.04155590,0.06157510
-2.11605803,0.37044314,0.00003126,0.00639708,0.37275396,0.13518193,0.00042487,0.02734856,0.04714732,0.06953223
-2.11005503,0.41577682,0.00003728,0.00740568,0.41843605,0.15176813,0.00049755,0.03077087,0.05322124,0.07809389
-2.10405203,0.46430004,0.00004428,0.00854569,0.46728129,0.16958187,0.00058041,0.03444659,0.05978332,0.08724906
-2.09804902,0.51596395,0.00005237,0.00983079,0.51921083,0.18863276,0.00067450,0.03837312,0.06683598,0.09698089
-2.09204602,0.57070415,0.00006170,0.01127578,0.57412215,0.20893073,0.00078089,0.04254649,0.07437866,0.10726750
-2.08604302,0.62844709,0.00007245,0.01289660,0.63189474,0.23048875,0.00090071,0.04696174,0.08240808,0.11808299
-2.08004002,0.68911717,0.00008480,0.01471025,0.69239688,0.25332564,0.00103507,0.05161346,0.09091858,0.12939871
