energy_ev,total_up,C_s_up,C_p_up,Fe_p_up,Fe_d_up,S_s_up,S_p_up,W_p_up,W_d_up
-0.02101051,2.18407506,0.00257020,0.07323180,0.32885408,1.10878665,0.01997579,0.07849554,0.09525596,0.90243690
-0.01500750,2.15288247,0.00254704,0.07351210,0.31582465,1.07964897,0.01917875,0.07793953,0.09402307,0.90829273
-0.00900450,2.11886280,0.00251126,0.07349656,0.30271574,1.04863627,0.01835578,0.07733854,0.09278701,0.91350392
-0.00300150,2.08192030,0.00246297,0.07317832,0.28958486,1.01592866,0.01751142,0.07667206,0.09153129,0.91773255
0.00300150,2.04203387,0.00240253,0.07255702,0.27649399,0.98176597,0.01665137,0.07592031,0.09024052,0.92064620
0.00900450,1.99927041,0.00233055,0.07163917,0.26351068,0.94644530,0.01578254,0.07506548,0.08890180,0.92193422
0.01500750,1.95379659,0.00224787,0.07043842,0.25070895,0.91031764,0.01491284,0.07409303,0.08750602,0.92132405
0.02101051,1.90588845,0.00215555,0.06897555,0.23816989,0.87378334,0.01405115,0.07299278,0.08604908,0.91859657
0.02701351,1.85593815,0.00205482,0.06727830,0.22598187,0.83728673,0.01320714,0.07175984,0.08453289,0.91359990
0.03301651,1.80445725,0.00194706,0.06538099,0.21424043,0.80130994,0.01239108,0.07039544,0.08296610,0.90626066
0.03901951,1.75207605,0.00183375,0.06332394,0.20304780,0.76636585,0.01161372,0.06890736,0.08136454,0.89659235
0.04502251,1.69953873,0.00171647,0.06115268,0.19251199,0.73299043,0.01088600,0.06731027,0.07975132,0.88470010
0.05102551,1.64769395,0.00159678,0.05891703,0.18274562,0.70173436,0.01021894,0.06562561,0.07815659,0.87078156
0.05702851,1.59748090,0.00147625,0.05667001,0.17386444,0.67315412,0.00962340,0.06388139,0.07661694,0.85512386
0.06303152,1.54991101,0.00135637,0.05446669,0.16598548,0.64780237,0.00910985,0.06211158,0.07517443,0.83809644
0.06903452,1.50604552,0.00123856,0.05236289,0.15922508,0.62621787,0.00868828,0.06035539,0.07387534,0.82014022
0.07503752,1.46696956,0.00112409,0.05041390,0.15369668,0.60891499,0.00836791,0.05865624,0.07276861,0.80175342
0.08104052,1.43376328,0.00101412,0.04867317,0.14950846,0.59637273,0.00815711,0.05706067,0.07190409,0.78347451
0.08704352,1.40747106,0.00090961,0.04719101,0.14676097,0.58902367,0.00806321,0.05561705,0.07133064,0.76586324
0.09304652,1.38906976,0.00081137,0.04601343,0.14554466,0.58724289,0.00809238,0.05437432,0.07109415,0.74948033
0.09904952,1.37943718,0.00072003,0.04518097,0.14593751,0.59133726,0.00824947,0.05338065,0.07123558,0.73486691
0.10505253,1.37932196,0.00063607,0.04472773,0.14800275,0.60153525,0.00853798,0.05268218,0.07178910,0.72252453
0.11105553,1.38931624,0.00055976,0.04468061,0.15178683,0.61797791,0.00895988,0.05232179,0.07278043,0.71289671
0.11705853,1.40983215,0.00049127,0.04505862,0.15731761,0.64071118,0.00951562,0.05233810,0.07422544,0.70635286
0.12306153,1.44108350,0.00043061,0.04587251,0.16460287,0.66968010,0.01020405,0.05276453,0.07612907,0.70317530
0.12906453,1.48307347,0.00037767,0.04712458,0.17362930,0.70472525,0.01102242,0.05362861,0.07848466,0.70355002
0.13506753,1.53558905,0.00033226,0.04880881,0.18436190,0.74558178,0.01196638,0.05495149,0.08127376,0.70756163
0.14107054,1.59820282,0.00029410,0.05091112,0.19674389,0.79188126,0.01303002,0.05674758,0.08446628,0.71519266
0.14707354,1.67028207,0.00026285,0.05341001,0.21069709,0.84315655,0.01420598,0.05902456,0.08802126,0.72632727
0.15307654,1.75100524,0.00023814,0.05627738,0.22612290,0.89884964,0.01548553,0.06178339,0.09188792,0.74075929
0.15907954,1.83938485,0.00021957,0.05947957,0.24290365,0.95832236,0.01685871,0.06501860,0.09600719,0.75820395
0.16508254,1.93429638,0.00020671,0.06297855,0.26090444,1.02086964,0.01831452,0.06871869,0.10031357,0.77831290
0.17108554,2.03451149,0.00019915,0.06673338,0.27997525,1.08573496,0.01984112,0.07286658,0.10473721,0.80069172
0.17708854,2.13873443,0.00019646,0.07070156,0.29995332,1.15212725,0.02142600,0.07744016,0.10920610,0.82491891
0.18309155,2.24563975,0.00019823,0.07484056,0.32066571,1.21923884,0.02305625,0.08241284,0.11364844,0.85056552
0.18909455,2.35390976,0.00020405,0.07910924,0.34193177,1.28626337,0.02471873,0.08775405,0.11799481,0.87721438
0.19509755,2.46226972,0.00021353,0.08346914,0.36356559,1.35241330,0.02640030,0.09342969,0.12218023,0.90447782
0.20110055,2.56951946,0.00022630,0.08788562,0.38537828,1.41693591,0.02808798,0.09940254,0.12614605,0.93201316
0.20710355,2.67455969,0.00024196,0.09232871,0.40717994,1.47912746,0.02976913,0.10563250,0.12984137,0.95953494
0.21310655,2.77641210,0.00026015,0.09677371,0.42878135,1.53834470,0.03143154,0.11207678,0.13322415,0.98682350
0.21910955,2.87423234,0.00028049,0.10120136,0.44999538,1.59401357,0.03306349,0.11868997,0.13626191,1.01372930
0.22511256,2.96731569,0.00030262,0.10559777,0.47063807,1.64563478,0.03465382,0.12542410,0.13893191,1.04017290
0.23111556,3.05509539,0.00032616,0.10995387,0.49052948,1.69278622,0.03619188,0.13222856,0.14122097,1.06614063
0.23711856,3.13713436,0.00035074,0.11426454,0.50949443,1.73512248,0.03766749,0.13905011,0.14312488,1.09167623
0.24312156,3.21311113,0.00037599,0.11852754,0.52736315,1.77237186,0.03907091,0.14583287,0.14464751,1.11686908
0.24912456,3.28280137,0.00040153,0.12274206,0.54397202,1.80433119,0.04039267,0.15251850,0.14579959,1.14183966
0.25512756,3.34605658,0.00042700,0.12690720,0.55916448,1.83085932,0.04162356,0.15904637,0.14659742,1.16672319
0.26113057,3.40278162,0.00045204,0.13102041,0.57279225,1.85186975,0.04275452,0.16535408,0.14706151,1.19165255
0.26713357,3.45291285,0.00047633,0.13507598,0.58471690,1.86732318,0.04377659,0.17137809,0.14721514,1.21674131
0.27313657,3.49639855,0.00049955,0.13906360,0.59481182,1.87722059,0.04468091,0.17705456,0.14708319,1.24206828
0.27913957,3.53318301,0.00052144,0.14296735,0.60296462,1.88159739,0.04545873,0.18232059,0.14669107,1.26766414
0.28514257,3.56319555,0.00054179,0.14676491,0.60907989,1.88051900,0.04610156,0.18711549,0.14606391,1.29350140
0.29114557,3.58634515,0.00056041,0.15042728,0.61308228,1.87407815,0.04660129,0.19138239,0.14522604,1.31948809
0.29714857,3.60252116,0.00057721,0.15391896,0.61491965,1.86239399,0.04695041,0.19506997,0.14420078,1.34546561
0.30315158,3.61159984,0.00059215,0.15719863,0.61456627,1.84561284,0.04714228,0.19813426,0.14301050,1.37121111
0.30915458,3.61345635,0.00060528,0.16022031,0.61202579,1.82391035,0.04717144,0.20054052,0.14167693,1.39644408
0.31515758,3.60798115,0.00061673,0.16293503,0.60733373,1.79749470,0.04703399,0.20226499,0.14022163,1.42083688
0.32116058,3.59509956,0.00062671,0.16529280,0.60055938,1.76661024,0.04672786,0.20329655,0.13866666,1.44402864
0.32716358,3.57479305,0.00063552,0.16724493,0.59180685,1.73154119,0.04625324,0.20363810,0.13703521,1.46564156
0.33316658,3.54712040,0.00064354,0.16874644,0.58121505,1.69261456,0.04561286,0.20330768,0.13535224,1.48529879
0.33916958,3.51223732,0.00065123,0.16975860,0.56895664,1.65020210,0.04481226,0.20233909,0.13364500,1.50264273
0.34517259,3.47041276,0.00065913,0.17025124,0.55523567,1.60472052,0.04386005,0.20078218,0.13194331,1.51735264
0.35117559,3.42204056,0.00066783,0.17020490,0.54028410,1.55662989,0.04276796,0.19870256,0.13027973,1.52916051
0.35717859,3.36764547,0.00067800,0.16961255,0.52435709,1.50642980,0.04155095,0.19618082,0.12868923,1.53786421
0.36318159,3.30788267,0.00069031,0.16848088,0.50772729,1.45465354,0.04022714,0.19331123,0.12720880,1.54333728
0.36918459,3.24353066,0.00070550,0.16683098,0.49067831,1.40186006,0.03881764,0.19019999,0.12587659,1.54553455
0.37518759,3.17547750,0.00072429,0.16469846,0.47349758,1.34862435,0.03734628,0.18696300,0.12473089,1.54449358
0.38119060,3.10470117,0.00074741,0.16213286,0.45646882,1.29552635,0.03583932,0.18372326,0.12380886,1.54033165
0.38719360,3.03224482,0.00077557,0.15919659,0.43986460,1.24313913,0.03432495,0.18060806,0.12314515,1.53323887
0.39319660,2.95918840,0.00080943,0.15596318,0.42393915,1.19201675,0.03283281,0.17774589,0.12277041,1.52346754
0.39919960,2.88661793,0.00084960,0.15251515,0.40892178,1.14268251,0.03139346,0.17526332,0.12270991,1.51131892
0.40520260,2.81559441,0.00089665,0.14894146,0.39501121,1.09561811,0.03003776,0.17328193,0.12298226,1.49712802
0.41120560,2.74712370,0.00095103,0.14533474,0.38237109,1.05125431,0.02879625,0.17191531,0.12359831,1.48124750
0.41720860,2.68212920,0.00101310,0.14178845,0.37112683,1.00996351,0.02769856,0.17126636,0.12456039,1.46403184
0.42321161,2.62142865,0.00108313,0.13839393,0.36136388,0.97205462,0.02677279,0.17142479,0.12586186,1.44582261
0.42921461,2.56571612,0.00116125,0.13523775,0.35312758,0.93777041,0.02604495,0.17246512,0.12748712,1.42693579
0.43521761,2.51555012,0.00124748,0.13239923,0.34642453,0.90728727,0.02553843,0.17444499,0.12941193,1.40765191
0.44122061,2.47134797,0.00134170,0.12994827,0.34122527,0.88071761,0.02527350,0.17740396,0.13160421,1.38820939
0.44722361,2.43338673,0.00144364,0.12794371,0.33746831,0.85811424,0.02526697,0.18136277,0.13402518,1.36880149
0.45322661,2.40180996,0.00155291,0.12643208,0.33506513,0.83947675,0.02553175,0.18632305,0.13663079,1.34957660
0.45922961,2.37663980,0.00166896,0.12544678,0.33390593,0.82475921,0.02607669,0.19226742,0.13937346,1.33064199
0.46523262,2.35779319,0.00179112,0.12500787,0.33386580,0.81387878,0.02690629,0.19916006,0.14220386,1.31207014
0.47123562,2.34510088,0.00191861,0.12512213,0.33481106,0.80672463,0.02802068,0.20694756,0.14507285,1.29390729
0.47723862,2.33832808,0.00205052,0.12578370,0.33660542,0.80316661,0.02941553,0.21556017,0.14793334,1.27618322
0.48324162,2.33719498,0.00218584,0.12697488,0.33911557,0.80306319,0.03108210,0.22491318,0.15074198,1.25892153
0.48924462,2.34139602,0.00232351,0.12866730,0.34221617,0.80626809,0.03300742,0.23490869,0.15346065,1.24214946
0.49524762,2.35061658,0.00246240,0.13082326,0.34579376,0.81263537,0.03517441,0.24543739,0.15605765,1.22590651
0.50125063,2.36454601,0.00260136,0.13339718,0.34974963,0.82202256,0.03756216,0.25638058,0.15850853,1.21025107
0.50725363,2.38288640,0.00273926,0.13633706,0.35400154,0.83429180,0.04014626,0.26761220,0.16079651,1.19526460
0.51325663,2.40535650,0.00287501,0.13958599,0.35848410,0.84930879,0.04289919,0.27900090,0.16291246,1.18105297
0.51925963,2.43169085,0.00300759,0.14308354,0.36314815,0.86693992,0.04579065,0.29041218,0.16485457,1.16774482
0.52526263,2.46163422,0.00313609,0.14676710,0.36795890,0.88704748,0.04878810,0.30171040,0.16662751,1.15548693
0.53126563,2.49493203,0.00325976,0.15057296,0.37289333,0.90948353,0.05185716,0.31276079,0.16824138,1.14443705
0.53726863,2.53131739,0.00337799,0.15443740,0.37793674,0.93408279,0.05496215,0.32343133,0.16971027,1.13475442
0.54327164,2.57049598,0.00349042,0.15829750,0.38307889,0.96065503,0.05806654,0.33359447,0.17105074,1.12658876
0.54927464,2.61212990,0.00359685,0.16209183,0.38830997,0.98897745,0.06113344,0.34312880,0.17228008,1.12006829
0.55527764,2.65582166,0.00369736,0.16576106,0.39361646,1.01878781,0.06412611,0.35192036,0.17341461,1.11528773
0.56128064,2.70109986,0.00379225,0.16924835,0.39897742,1.04977869,0.06700842,0.35986398,0.17446800,1.11229688
0.56728364,2.74740757,0.00388207,0.17249976,0.40436116,1.08159343,0.06974527,0.36686428,0.17544977,1.11109068
0.57328664,2.79409474,0.00396758,0.17546456,0.40972272,1.11382435,0.07230302,0.37283654,0.17636401,1.11160135
0.57928964,2.84041541,0.00404981,0.17809552,0.41500214,1.14601340,0.07464994,0.37770740,0.17720833,1.11369335
0.58529265,2.88553060,0.00412994,0.18034924,0.42012376,1.17765564,0.07675651,0.38141543,0.17797327,1.11716134
0.59129565,2.92851717,0.00420939,0.18218648,0.42499652,1.20820557,0.07859586,0.38391154,0.17864200,1.12173166
0.59729865,2.96838278,0.00428972,0.18357258,0.42951535,1.23708637,0.08014404,0.38515930,0.17919048,1.12706732
0.60330165,3.00408674,0.00437265,0.18447793,0.43356353,1.26370169,0.08138040,0.38513522,0.17958801,1.13277641
0.60930465,3.03456612,0.00446004,0.18487853,0.43701598,1.28744982,0.08228782,0.38382895,0.17979823,1.13842367
0.61530765,3.05876619,0.00455387,0.18475657,0.43974332,1.30773962,0.08285306,0.38124346,0.17978041,1.14354480
0.62131066,3.07567411,0.00465621,0.18410108,0.44161648,1.32400768,0.08306690,0.37739517,0.17949113,1.14766289
0.62731366,3.08435436,0.00476928,0.18290859,0.44251172,1.33573597,0.08292446,0.37231407,0.17888612,1.15030627
0.63331666,3.08398425,0.00489537,0.18118369,0.44231572,1.34246915,0.08242528,0.36604376,0.17792239,1.15102701
0.63931966,3.07388803,0.00503691,0.17893960,0.44093058,1.34383095,0.08157348,0.35864140,0.17656027,1.14941916
0.64532266,3.05356766,0.00519639,0.17619846,0.43827846,1.33953858,0.08037778,0.35017754,0.17476556,1.14513600
0.65132566,3.02272891,0.00537645,0.17299160,0.43430554,1.32941466,0.07885152,0.34073579,0.17251146,1.13790529
0.65732866,2.98130117,0.00557976,0.16935942,0.42898524,1.31339599,0.07701254,0.33041221,0.16978033,1.12754202
0.66333167,2.92944991,0.00580909,0.16535104,0.42232044,1.29153870,0.07488302,0.31931451,0.16656511,1.11395788
0.66933467,2.86758104,0.00606721,0.16102369,0.41434450,1.26401947,0.07248917,0.30756091,0.16287039,1.09716700
0.67533767,2.79633660,0.00635684,0.15644170,0.40512120,1.23113267,0.06986094,0.29527873,0.15871298,1.07728777
0.68134067,2.71658189,0.00668060,0.15167521,0.39474343,1.19328361,0.06703154,0.28260256,0.15412204,1.05454051
0.68734367,2.62938440,0.00704090,0.14679859,0.38333072,1.15097798,0.06403695,0.26967230,0.14913880,1.02924115
0.69334667,2.53598539,0.00743984,0.14188858,0.37102575,1.10480809,0.06091531,0.25663082,0.14381563,1.00179124
0.69934967,2.43776522,0.00787907,0.13702222,0.35798997,1.05543640,0.05770632,0.24362145,0.13821489,0.97266461
0.70535268,2.33620403,0.00835969,0.13227477,0.34439851,1.00357711,0.05445057,0.23078541,0.13240719,0.94239153
0.71135568,2.23283935,0.00888213,0.12771739,0.33043468,0.94997652,0.05118883,0.21825914,0.12646955,0.91154080
0.71735868,2.12922257,0.00944598,0.12341511,0.31628432,0.89539308,0.04796139,0.20617180,0.12048317,0.88070084
0.72336168,2.02687601,0.01004993,0.11942474,0.30213016,0.84057786,0.04480740,0.19464283,0.11453120,0.85046050
0.72936468,1.92725244,0.01069168,0.11579316,0.28814663,0.78625628,0.04176421,0.18377993,0.10869645,0.82139039
0.73536768,1.83169868,0.01136787,0.11255590,0.27449521,0.73311167,0.03886679,0.17367725,0.10305917,0.79402561
0.74137069,1.74142449,0.01207411,0.10973606,0.26132054,0.68177133,0.03614721,0.16441413,0.09769502,0.76885048
0.74737369,1.65747804,0.01280494,0.10734373,0.24874764,0.63279540,0.03363419,0.15605424,0.09267331,0.74628587
0.75337669,1.58072839,0.01355396,0.10537592,0.23688000,0.58666881,0.03135268,0.14864524,0.08805551,0.72667953
0.75937969,1.51185546,0.01431391,0.10381685,0.22579889,0.54379646,0.02932353,0.14221896,0.08389415,0.71029969
0.76538269,1.45134738,0.01507684,0.10263885,0.21556377,0.50450146,0.02756329,0.13679199,0.08023209,0.69733196
0.77138569,1.39950480,0.01583429,0.10180359,0.20621364,0.46902626,0.02608399,0.13236672,0.07710221,0.68787948
0.77738869,1.35645141,0.01657749,0.10126377,0.19776928,0.43753642,0.02489300,0.12893270,0.07452748,0.68196610
0.78339170,1.32214974,0.01729763,0.10096499,0.19023624,0.41012642,0.02399304,0.12646825,0.07252134,0.67954213
0.78939470,1.29642101,0.01798602,0.10084799,0.18360828,0.38682720,0.02338214,0.12494228,0.07108850,0.68049234
0.79539770,1.27896789,0.01863440,0.10085086,0.17787108,0.36761479,0.02305367,0.12431610,0.07022590,0.68464549
0.80140070,1.26939871,0.01923508,0.10091136,0.17300593,0.35241955,0.02299652,0.12454521,0.06992400,0.69178500
0.80740370,1.26725203,0.01978117,0.10096908,0.16899333,0.34113558,0.02319523,0.12558109,0.07016811,0.70166012
0.81340670,1.27202037,0.02026672,0.10096752,0.16581604,0.33362967,0.02363020,0.12737264,0.07093993,0.71399702
0.81940970,1.28317208,0.02068682,0.10085581,0.16346165,0.32974969,0.02427806,0.12986754,0.07221904,0.72850945
0.82541271,1.30017074,0.02103769,0.10059024,0.16192441,0.32933179,0.02511196,0.13301329,0.07398440,0.74490847
0.83141571,1.32249137,0.02131669,0.10013528,0.16120622,0.33220651,0.02610205,0.13675796,0.07621582,0.76291103
0.83741871,1.34963325,0.02152235,0.09946436,0.16131690,0.33820340,0.02721598,0.14105076,0.07889521,0.78224723
0.84342171,1.38112921,0.02165429,0.09856017,0.16227353,0.34715436,0.02841953,0.14584227,0.08200778,0.80266609
0.84942471,1.41655157,0.02171320,0.09741460,0.16409919,0.35889548,0.02967724,0.15108457,0.08554292,0.82393993
0.85542771,1.45551486,0.02170073,0.09602834,0.16682099,0.37326773,0.03095315,0.15673114,0.08949498,0.84586735
0.86143072,1.49767591,0.02161941,0.09441018,0.17046764,0.39011647,0.03221159,0.16273671,0.09386361,0.86827506
0.86743372,1.54273160,0.02147255,0.09257604,0.17506677,0.40929009,0.03341801,0.16905695,0.09865400,0.89101864
0.87343672,1.59041495,0.02126412,0.09054783,0.18064204,0.43063792,0.03453979,0.17564831,0.10387664,0.91398244
0.87943972,1.64048988,0.02099871,0.08835220,0.18721035,0.45400775,0.03554705,0.18246768,0.10954688,0.93707884
0.88544272,1.69274537,0.02068139,0.08601921,0.19477924,0.47924310,0.03641342,0.18947224,0.11568408,0.96024699
0.89144572,1.74698914,0.02031764,0.08358103,0.20334464,0.50618044,0.03711671,0.19661931,0.12231050,0.98345112
0.89744872,1.80304145,0.01991328,0.08107068,0.21288911,0.53464678,0.03763952,0.20386628,0.12944981,1.00667860
0.90345173,1.86072905,0.01947440,0.07852094,0.22338065,0.56445745,0.03796966,0.21117058,0.13712541,1.02993759
0.90945473,1.91987957,0.01900726,0.07596330,0.23477202,0.59541456,0.03810041,0.21848976,0.14535843,1.05325448
0.91545773,1.98031638,0.01851819,0.07342720,0.24700079,0.62730600,0.03803070,0.22578155,0.15416559,1.07667090
0.92146073,2.04185393,0.01801355,0.07093939,0.25998989,0.65990521,0.03776497,0.23300401,0.16355695,1.10024023
0.92746373,2.10429357,0.01749958,0.06852349,0.27364866,0.69297161,0.03731293,0.24011565,0.17353361,1.12402374
0.93346673,2.16741975,0.01698230,0.06619977,0.28787441,0.72625183,0.03668916,0.24707557,0.18408550,1.14808599
0.93946973,2.23099660,0.01646738,0.06398504,0.30255426,0.75948156,0.03591246,0.25384357,0.19518938,1.17248977
0.94547274,2.29476486,0.01596004,0.06189275,0.31756714,0.79238809,0.03500519,0.26038028,0.20680701,1.19729039
0.95147574,2.35843907,0.01546492,0.05993322,0.33278603,0.82469327,0.03399239,0.26664728,0.21888382,1.22252955
0.95747874,2.42170528,0.01498595,0.05811389,0.34808004,0.85611702,0.03290090,0.27260718,0.23134802,1.24822888
0.96348174,2.48421909,0.01452628,0.05643978,0.36331649,0.88638100,0.03175847,0.27822376,0.24411029,1.27438339
0.96948474,2.54560454,0.01408819,0.05491381,0.37836280,0.91521257,0.03059281,0.28346208,0.25706407,1.30095516
0.97548774,2.60545371,0.01367306,0.05353734,0.39308811,0.94234874,0.02943075,0.28828873,0.27008660,1.32786756
0.98149075,2.66332755,0.01328136,0.05231055,0.40736475,0.96754011,0.02829750,0.29267202,0.28304061,1.35500043
0.98749375,2.71875809,0.01291270,0.05123282,0.42106938,0.99055464,0.02721598,0.29658240,0.29577671,1.38218661
0.99349675,2.77125231,0.01256586,0.05030316,0.43408404,1.01118132,0.02620631,0.29999289,0.30813645,1.40921016
0.99949975,2.82029803,0.01223895,0.04952046,0.44629699,1.02923355,0.02528551,0.30287967,0.31995591,1.43580664
1.00550275,2.86537188,0.01192958,0.04888374,0.45760350,1.04455231,0.02446728,0.30522283,0.33106985,1.46166583
1.01150575,2.90594970,0.01163495,0.04839233,0.46790671,1.05700914,0.02376202,0.30700723,0.34131608,1.48643687
1.01750875,2.94151917,0.01135216,0.04804597,0.47711850,1.06650890,0.02317702,0.30822356,0.35054022,1.50973608
1.02351176,2.97159486,0.01107835,0.04784486,0.48516063,1.07299243,0.02271670,0.30886948,0.35860034,1.53115742
1.02951476,2.99573530,0.01081094,0.04778961,0.49196604,1.07643900,0.02238314,0.30895087,0.36537163,1.55028522
1.03551776,3.01356170,0.01054786,0.04788118,0.49748038,1.07686877,0.02217655,0.30848323,0.37075075,1.56670903
1.04152076,3.02477792,0.01028768,0.04812075,0.50166385,1.07434499,0.02209589,0.30749303,0.37465972,1.58004004
1.04752376,3.02919075,0.01002983,0.04850955,0.50449317,1.06897615,0.02213957,0.30601903,0.37704932,1.58992844
1.05352676,3.02672988,0.00977468,0.04904869,0.50596366,1.06091774,0.02230603,0.30411355,0.37790172,1.59608103
1.05952976,3.01746629,0.00952361,0.04973890,0.50609135,1.05037366,0.02259443,0.30184346,0.37723228,1.59827831
1.06553277,3.00162826,0.00927906,0.05058037,0.50491483,1.03759698,0.02300513,0.29929092,0.37509053,1.59639007
1.07153577,2.97961353,0.00904451,0.05157245,0.50249685,1.02288989,0.02354021,0.29655368,0.37156010,1.59038878
1.07753877,2.95199685,0.00882436,0.05271346,0.49892528,1.00660252,0.02420373,0.29374491,0.36675765,1.58035984
1.08354177,2.91953154,0.00862385,0.05400042,0.49431340,0.98913046,0.02500196,0.29099236,0.36083085,1.56650796
1.08954477,2.88314441,0.00844886,0.05542890,0.48879930,0.97091064,0.02594333,0.28843695,0.35395527,1.54915909
1.09554777,2.84392328,0.00830572,0.05699274,0.48254418,0.95241546,0.02703824,0.28623046,0.34633046,1.52875733
1.10155078,2.80309674,0.00820093,0.05868392,0.47572959,0.93414501,0.02829872,0.28453262,0.33817506,1.50585679
1.10755378,2.76200618,0.00814094,0.06049237,0.46855345,0.91661728,0.02973783,0.28350728,0.32972124,1.48110811
1.11355678,2.72207039,0.00813181,0.06240586,0.46122500,0.90035653,0.03136893,0.28331797,0.32120856,1.45524008
1.11955978,2.68474368,0.00817897,0.06440989,0.45395869,0.88587990,0.03320481,0.28412278,0.31287731,1.42903675
1.12556278,2.65146853,0.00828690,0.06648763,0.44696730,0.87368266,0.03525668,0.28606880,0.30496167,1.40331087
1.13156578,2.62362453,0.00845887,0.06861994,0.44045439,0.86422246,0.03753308,0.28928622,0.29768287,1.37887449
1.13756878,2.60247553,0.00869670,0.07078539,0.43460663,0.85790322,0.04003877,0.29388241,0.29124243,1.35650805
1.14357179,2.58911716,0.00900058,0.07296041,0.42958606,0.85505925,0.04277368,0.29993611,0.28581589,1.33692912
1.14957479,2.58442710,0.00936885,0.07511940,0.42552299,0.85594029,0.04573189,0.30749212,0.28154716,1.32076233
1.15557779,2.58902051,0.00979798,0.07723505,0.42250967,0.86069833,0.04890078,0.31655672,0.27854368,1.30851178
1.16158079,2.60321313,0.01028245,0.07927865,0.42059521,0.86937674,0.05226038,0.32709401,0.27687264,1.30053743
1.16758379,2.62699381,0.01081488,0.08122046,0.41978211,0.88190261,0.05578302,0.33902364,0.27655848,1.29703654
1.17358679,2.66000876,0.01138605,0.08303024,0.42002456,0.89808274,0.05943320,0.35221983,0.27758160,1.29803143
1.17958979,2.70155848,0.01198514,0.08467777,0.42122878,0.91760370,0.06316790,0.36651213,0.27987864,1.30336411
1.18559280,2.75060840,0.01259997,0.08613347,0.42325550,0.94003635,0.06693711,0.38168779,0.28334417,1.31269847
1.19159580,2.80581338,0.01321732,0.08736907,0.42592437,0.96484486,0.07068492,0.39749591,0.28783377,1.32553011
1.19759880,2.86555569,0.01382331,0.08835827,0.42902051,0.99140009,0.07435075,0.41365327,0.29316866,1.34120351
1.20360180,2.92799531,0.01440383,0.08907750,0.43230259,1.01899694,0.07787099,0.42985158,0.29914138,1.35893616
1.20960480,2.99113083,0.01494500,0.08950654,0.43551242,1.04687532,0.08118094,0.44576617,0.30552268,1.37784852
1.21560780,3.05286886,0.01543365,0.08962926,0.43838540,1.07424384,0.08421686,0.46106566,0.31206916,1.39699880
1.22161081,3.11109898,0.01585777,0.08943418,0.44066163,1.10030542,0.08691813,0.47542227,0.31853152,1.41542091
1.22761381,3.16377143,0.01620699,0.08891499,0.44209685,1.12428389,0.08922951,0.48852247,0.32466300,1.43216416
1.23361681,3.20897408,0.01647299,0.08807102,0.44247303,1.14545046,0.09110324,0.50007756,0.33022782,1.44633267
1.23961981,3.24500565,0.01664984,0.08690750,0.44160791,1.16314899,0.09250099,0.50983361,0.33500922,1.45712306
1.24562281,3.27044179,0.01673429,0.08543575,0.43936311,1.17681909,0.09339554,0.51758050,0.33881681,1.46385848
1.25162581,3.28419137,0.01672598,0.08367318,0.43565046,1.18601608,0.09377210,0.52315966,0.34149292,1.46601760
1.25762881,3.28554041,0.01662754,0.08164320,0.43043624,1.19042685,0.09362927,0.52647010,0.34291784,1.46325722
1.26363182,3.27418181,0.01644460,0.07937487,0.42374314,1.18988122,0.09297945,0.52747248,0.34301351,1.45542744
1.26963482,3.25022955,0.01618575,0.07690251,0.41564989,1.18435806,0.09184883,0.52619110,0.34174579,1.44257887
1.27563782,3.21421685,0.01586228,0.07426513,0.40628855,1.17398610,0.09027688,0.52271364,0.33912504,1.42496150
1.28164082,3.16707823,0.01548801,0.07150571,0.39583964,1.15903932,0.08831533,0.51718860,0.33520512,1.40301526
1.28764382,3.11011649,0.01507888,0.06867045,0.38452532,1.13992712,0.08602679,0.50982063,0.33008082,1.37735296
1.29364682,3.04495584,0.01465259,0.06580785,0.37260094,1.11717972,0.08348293,0.50086381,0.32388381,1.34873618
1.29964982,2.97348335,0.01422813,0.06296788,0.36034543,1.09142934,0.08076247,0.49061314,0.31677745,1.31804538
1.30565283,2.89778106,0.01382531,0.06020097,0.34805076,1.06338791,0.07794883,0.47939466,0.30895041,1.28624551
1.31165583,2.82005168,0.01346424,0.05755712,0.33601118,1.03382224,0.07512777,0.46755443,0.30060967,1.25434871
1.31765883,2.74254092,0.01316482,0.05508504,0.32451247,1.00352760,0.07238501,0.45544693,0.29197299,1.22337565
1.32366183,2.66745947,0.01294625,0.05283132,0.31382182,0.97330069,0.06980388,0.44342320,0.28326123,1.19431726
1.32966483,2.59690781,0.01282656,0.05083969,0.30417854,0.94391309,0.06746309,0.43181924,0.27469075,1.16809838
1.33566783,2.53280673,0.01282209,0.04915043,0.29578619,0.91608602,0.06543487,0.42094519,0.26646635,1.14554487
1.34167084,2.47683605,0.01294715,0.04779986,0.28880620,0.89046757,0.06378319,0.41107546,0.25877476,1.12735547
1.34767384,2.43038393,0.01321359,0.04682002,0.28335330,0.86761286,0.06256249,0.40244043,0.25177910,1.11407950
1.35367684,2.39450823,0.01363046,0.04623843,0.27949284,0.84796811,0.06181664,0.39521982,0.24561447,1.10610115
1.35967984,2.36991143,0.01420378,0.04607802,0.27724007,0.83185884,0.06157826,0.38953816,0.24038462,1.10363105
1.36568284,2.35692943,0.01493622,0.04635719,0.27656135,0.81948270,0.06186851,0.38546223,0.23616004,1.10670509
