energy_ev,total_up,total_down,C_s_up,C_s_down,C_p_up,C_p_down,Cr_p_up,Cr_p_down,Cr_d_up,Cr_d_down,Fe_p_up,Fe_p_down,Fe_d_up,Fe_d_down,S_s_up,S_s_down,S_p_up,S_p_down
-3.80290145,1.20789901,-3.67845016,0.00000002,-0.00056217,0.46299343,-1.61083753,0.99515485,-3.19211277,0.58620368,-1.64463276,0.07532365,-0.15674434,0.12027548,-0.25603455,0.00095058,-0.01988618,0.13857861,-0.18056337
-3.79689845,1.18536811,-3.69028646,0.00000001,-0.00052054,0.45415109,-1.60859937,0.97988231,-3.11954239,0.57612020,-1.65655701,0.07248959,-0.16476872,0.11691945,-0.26284743,0.00108899,-0.02035669,0.13253297,-0.18487863
-3.79089545,1.16636398,-3.69395233,0.00000001,-0.00047921,0.44614509,-1.60296156,0.96527049,-3.04018695,0.56761035,-1.66480085,0.07000830,-0.17251875,0.11428939,-0.26907216,0.00124472,-0.02076600,0.12708038,-0.18903037
-3.78489245,1.15102327,-3.68961857,0.00000001,-0.00043866,0.43903416,-1.59414289,0.95139445,-2.95553656,0.56076919,-1.66935536,0.06789974,-0.17987709,0.11237680,-0.27462537,0.00141768,-0.02110348,0.12222398,-0.19297379
-3.77888944,1.13937784,-3.67744057,0.00000001,-0.00039933,0.43284199,-1.58234562,0.93826914,-2.86700496,0.55564261,-1.67020849,0.06617866,-0.18672610,0.11115705,-0.27942995,0.00160769,-0.02135899,0.11795262,-0.19666120
-3.77288644,1.13135488,-3.65756547,0.00000001,-0.00036157,0.42755730,-1.56775529,0.92585086,-2.77590399,0.55222620,-1.66735049,0.06485473,-0.19295139,0.11059024,-0.28341737,0.00181436,-0.02152333,0.11424205,-0.20004363
-3.76688344,1.12678195,-3.63014408,0.00000001,-0.00032569,0.42313571,-1.55054320,0.91404260,-2.68342673,0.55046649,-1.66078106,0.06393292,-0.19844545,0.11062260,-0.28652984,0.00203716,-0.02158861,0.11105647,-0.20307252
-3.76088044,1.12539617,-3.59534618,0.00000001,-0.00029190,0.41950332,-1.53087116,0.90270284,-2.59063899,0.55026448,-1.65051794,0.06341375,-0.20311119,0.11118826,-0.28872210,0.00227531,-0.02154857,0.10835037,-0.20570143
-3.75487744,1.12685711,-3.55337757,0.00000001,-0.00026037,0.41656156,-1.50889765,0.89165683,-2.49847835,0.55148088,-1.63660584,0.06329369,-0.20686519,0.11221139,-0.28996275,0.00252783,-0.02139890,0.10607064,-0.20788768
-3.74887444,1.13076235,-3.50449726,0.00000001,-0.00023119,0.41419303,-1.48478490,0.88070967,-2.40775948,0.55394298,-1.61912519,0.06356541,-0.20964055,0.11360856,-0.29023514,0.00279350,-0.02113745,0.10415878,-0.20959386
-3.74287144,1.13666474,-3.44903311,0.00000001,-0.00020439,0.41226793,-1.45870593,0.86966014,-2.31918417,0.55745237,-1.59819975,0.06421801,-0.21138914,0.11529139,-0.28953764,0.00307090,-0.02076441,0.10255313,-0.21078907
-3.73686843,1.14409063,-3.38739433,0.00000001,-0.00017997,0.41065069,-1.43085084,0.85831440,-2.23335452,0.56179332,-1.57400238,0.06523715,-0.21208319,0.11716921,-0.28788345,0.00335839,-0.02028232,0.10119104,-0.21144987
-3.73086543,1.15255788,-3.32007961,0.00000001,-0.00015787,0.40920641,-1.40143177,0.84649879,-2.15078730,0.56674120,-1.54675851,0.06660507,-0.21171618,0.11915177,-0.28529986,0.00365416,-0.01969609,0.10001096,-0.21156097
-3.72486243,1.16159290,-3.24767992,0.00000001,-0.00013800,0.40780676,-1.37068585,0.83407085,-2.07192816,0.57207052,-1.51674672,0.06830047,-0.21030283,0.12115187,-0.28182712,0.00395624,-0.01901283,0.09895416,-0.21111553
-3.71885943,1.17074599,-3.17087545,0.00000002,-0.00012025,0.40633518,-1.33887587,0.82092807,-1.99716411,0.57756238,-1.48429635,0.07029836,-0.20787847,0.12308776,-0.27751686,0.00426253,-0.01824167,0.09796638,-0.21011517
-3.71285643,1.17960433,-3.09042666,0.00000002,-0.00010446,0.40469090,-1.30628855,0.80701395,-1.92683328,0.58301081,-1.44978205,0.07256985,-0.20449753,0.12488540,-0.27243034,0.00457086,-0.01739348,0.09699897,-0.20856967
-3.70685343,1.18780217,-3.00715969,0.00000003,-0.00009050,0.40279196,-1.27323024,0.79232102,-1.86123125,0.58822794,-1.41361557,0.07508188,-0.20023151,0.12648019,-0.26663645,0.00487897,-0.01648051,0.09600986,-0.20649644
-3.70085043,1.19502797,-2.92194694,0.00000003,-0.00007822,0.40057692,-1.24002049,0.77689098,-1.80061375,0.59304780,-1.37623511,0.07779703,-0.19516636,0.12781848,-0.26020968,0.00518464,-0.01551603,0.09496405,-0.20391973
-3.69484742,1.20102855,-2.83568387,0.00000004,-0.00006744,0.39800533,-1.20698372,0.76081194,-1.74519560,0.59732878,-1.33809280,0.08067346,-0.18939944,0.12885851,-0.25322813,0.00548562,-0.01451390,0.09383391,-0.20086971
-3.68884442,1.20561006,-2.74926328,0.00000005,-0.00005803,0.39505717,-1.17443956,0.74421311,-1.69514665,0.60095466,-1.29964103,0.08366495,-0.18303630,0.12957094,-0.24577164,0.00577974,-0.01348821,0.09259901,-0.19738147
-3.68284142,1.20863631,-2.66354868,0.00000006,-0.00004983,0.39173115,-1.14269253,0.72725738,-1.65058513,0.60383447,-1.26131833,0.08672112,-0.17618731,0.12993884,-0.23792005,0.00606490,-0.01245281,0.09124588,-0.19349395
-3.67683842,1.21002470,-2.57934806,0.00000007,-0.00004271,0.38804232,-1.11202157,0.71013234,-1.61156955,0.60590125,-1.22353559,0.08978797,-0.16896435,0.12995724,-0.22975179,0.00633911,-0.01142101,0.08976736,-0.18924884
-3.67083542,1.20974019,-2.49738964,0.00000008,-0.00003653,0.38401893,-1.08267019,0.69304024,-1.57809018,0.60710999,-1.18666334,0.09280859,-0.16147771,0.12963225,-0.22134266,0.00660050,-0.01040519,0.08816194,-0.18468963
-3.66483242,1.20778795,-2.41830093,0.00000009,-0.00003119,0.37969904,-1.05483788,0.67618752,-1.55006108,0.60743488,-1.15102077,0.09572417,-0.15383325,0.12897977,-0.21276488,0.00684734,-0.00941661,0.08643287,-0.17986056
-3.65882941,1.20420513,-2.34259210,0.00000011,-0.00002658,0.37512690,-1.02867314,0.65977458,-1.52731377,0.60686630,-1.11686700,0.09847527,-0.14613000,0.12802393,-0.20408650,0.00707803,-0.00846513,0.08458734,-0.17480589
-3.65282641,1.19905246,-2.27064442,0.00000013,-0.00002260,0.37034943,-1.00426876,0.64398617,-1.50959333,0.60540759,-1.08439510,0.10100328,-0.13845820,0.12679520,-0.19537097,0.00729116,-0.00755911,0.08263549,-0.16956908
-3.64682341,1.19240601,-2.20270446,0.00000014,-0.00001917,0.36541292,-0.98165945,0.62898303,-1.49655774,0.60307200,-1.05372893,0.10325205,-0.13089778,0.12532852,-0.18667695,0.00748545,-0.00670531,0.08058967,-0.16419222
-3.64082041,1.18434976,-2.13888397,0.00000016,-0.00001622,0.36036025,-0.96082198,0.61489504,-1.48778063,0.59987989,-1.02492307,0.10516963,-0.12351746,0.12366123,-0.17805836,0.00765976,-0.00590890,0.07846354,-0.15871551
-3.63481741,1.17496920,-2.07916541,0.00000018,-0.00001368,0.35522857,-0.94167788,0.60181618,-1.48275772,0.59585639,-0.99796564,0.10671001,-0.11637424,0.12183117,-0.16956452,0.00781314,-0.00517347,0.07627150,-0.15317693
-3.62881441,1.16434640,-2.02341257,0.00000020,-0.00001151,0.35004773,-0.92409843,0.58980152,-1.48091687,0.59102963,-0.97278377,0.10783480,-0.10951336,0.11987484,-0.16124043,0.00794479,-0.00450116,0.07402806,-0.14761193
-3.62281141,1.15255655,-1.97138569,0.00000023,-0.00000965,0.34483933,-0.90791170,0.57886625,-1.48163117,0.58542958,-0.94925135,0.10851477,-0.10296869,0.11782589,-0.15312710,0.00805405,-0.00389275,0.07174747,-0.14205326
-3.61680840,1.13966621,-1.92275998,0.00000025,-0.00000806,0.33961652,-0.89291117,0.56898668,-1.48423464,0.57908748,-0.92719867,0.10873112,-0.09676343,0.11571380,-0.14526193,0.00814044,-0.00334787,0.06944339,-0.13653088
-3.61080540,1.12573313,-1.87714661,0.00000027,-0.00000671,0.33438442,-0.87886551,0.56010312,-1.48803975,0.57203596,-0.90642324,0.10847647,-0.09091106,0.11356294,-0.13767913,0.00820364,-0.00286515,0.06712873,-0.13107197
-3.60480240,1.11080756,-1.83411500,0.00000030,-0.00000556,0.32914113,-0.86552902,0.55212439,-1.49235579,0.56430957,-0.88670135,0.10775542,-0.08541651,0.11139204,-0.13041005,0.00824351,-0.00244242,0.06481557,-0.12570089
-3.59879940,1.09493474,-1.79321525,0.00000032,-0.00000459,0.32387930,-0.85265210,0.54493365,-1.49650740,0.55594576,-0.86779974,0.10658482,-0.08027738,0.10921395,-0.12348359,0.00826011,-0.00207690,0.06251518,-0.12043931
-3.59279640,1.07815844,-1.75399969,0.00000035,-0.00000377,0.31858792,-0.83999137,0.53839523,-1.49985219,0.54698618,-0.84948673,0.10499342,-0.07548529,0.10703585,-0.11692643,0.00825367,-0.00176540,0.06023812,-0.11530631
-3.58679340,1.06052502,-1.71604256,0.00000037,-0.00000308,0.31325450,-0.82731885,0.53236205,-1.50179678,0.53747803,-0.83154250,0.10302127,-0.07102716,0.10485973,-0.11076330,0.00822466,-0.00150446,0.05799432,-0.11031849
-3.58079040,1.04208775,-1.67895701,0.00000040,-0.00000250,0.30786714,-0.81442997,0.52668323,-1.50181058,0.52747536,-0.81376791,0.10071852,-0.06688642,0.10268317,-0.10501716,0.00817377,-0.00129054,0.05579326,-0.10549011
-3.57478739,1.02291088,-1.64240884,0.00000042,-0.00000203,0.30241666,-0.80114998,0.52121156,-1.49943679,0.51704020,-0.79599173,0.09814399,-0.06304418,0.10050032,-0.09970925,0.00810193,-0.00112013,0.05364404,-0.10083326
-3.56878439,1.00307325,-1.60612664,0.00000044,-0.00000163,0.29689841,-0.78733866,0.51581031,-1.49430035,0.50624331,-0.77807588,0.09536326,-0.05948024,0.09830306,-0.09485910,0.00801029,-0.00098983,0.05155552,-0.09635800
-3.56278139,0.98267082,-1.56990802,0.00000046,-0.00000130,0.29131375,-0.77289320,0.51035924,-1.48611263,0.49516436,-0.75991876,0.09244668,-0.05617399,0.09608211,-0.09048443,0.00790026,-0.00089647,0.04953637,-0.09207250
-3.55677839,0.96181810,-1.53362208,0.00000048,-0.00000104,0.28567106,-0.75774934,0.50475927,-1.47467315,0.48389158,-0.74145662,0.08946703,-0.05310511,0.09382828,-0.08660096,0.00777347,-0.00083714,0.04759505,-0.08798317
-3.55077539,0.94064802,-1.49720838,0.00000050,-0.00000082,0.27998622,-0.74188075,0.49893583,-1.45986822,0.47252067,-0.72266305,0.08649714,-0.05025423,0.09153347,-0.08322213,0.00763178,-0.00080921,0.04573975,-0.08409477
-3.54477239,0.91931025,-1.46067261,0.00000051,-0.00000065,0.27428245,-0.72529700,0.49284060,-1.44166718,0.46115299,-0.70354689,0.08360760,-0.04760336,0.08919161,-0.08035870,0.00747721,-0.00081035,0.04397831,-0.08041054
-3.53876938,0.89796785,-1.42407973,0.00000053,-0.00000051,0.26858954,-0.70804026,0.48645158,-1.42011654,0.44989311,-0.68414868,0.08086439,-0.04513630,0.08679934,-0.07801834,0.00731194,-0.00083851,0.04231795,-0.07693228
-3.53276638,0.87679237,-1.38754504,0.00000054,-0.00000039,0.26294258,-0.69018105,0.47977163,-1.39533249,0.43884565,-0.66453617,0.07832679,-0.04283889,0.08435647,-0.07620511,0.00713826,-0.00089189,0.04076513,-0.07366043
-3.52676338,0.85595766,-1.35122381,0.00000055,-0.00000031,0.25738003,-0.67181336,0.47282545,-1.36749248,0.42811166,-0.64479904,0.07604545,-0.04069921,0.08186612,-0.07491889,0.00695848,-0.00096893,0.03932520,-0.07059413
-3.52076038,0.83563245,-1.31530038,0.00000056,-0.00000024,0.25194155,-0.65304947,0.46565538,-1.33682618,0.41778464,-0.62504323,0.07406085,-0.03870770,0.07933469,-0.07415491,0.00677491,-0.00106822,0.03800214,-0.06773132
-3.51475738,0.81597247,-1.27997699,0.00000057,-0.00000019,0.24666536,-0.63401470,0.45831611,-1.30360641,0.40794641,-0.60538531,0.07240200,-0.03685730,0.07677151,-0.07390318,0.00658976,-0.00118851,0.03679829,-0.06506878
-3.50875438,0.79711219,-1.24546335,0.00000057,-0.00000015,0.24158563,-0.61484237,0.45086878,-1.26814032,0.39866306,-0.58594702,0.07108563,-0.03514346,0.07418827,-0.07414809,0.00640510,-0.00132861,0.03571399,-0.06260224
-3.50275138,0.77915696,-1.21196714,0.00000058,-0.00000013,0.23672980,-0.59566929,0.44337486,-1.23076115,0.38998124,-0.56685031,0.07011575,-0.03356420,0.07159834,-0.07486809,0.00622274,-0.00148738,0.03474742,-0.06032641
-3.49674837,0.76217595,-1.17968598,0.00000058,-0.00000011,0.23211623,-0.57663177,0.43589006,-1.19182084,0.38192500,-0.54821310,0.06948367,-0.03212015,0.06901597,-0.07603551,0.00604426,-0.00166369,0.03389441,-0.05823515
-3.49074537,0.74619644,-1.14880113,0.00000058,-0.00000010,0.22775210,-0.55786232,0.42845882,-1.15168343,0.37449345,-0.53014585,0.06916843,-0.03081454,0.06645543,-0.07761663,0.00587085,-0.00185641,0.03314829,-0.05632154
-3.48474237,0.73119986,-1.11947313,0.00000059,-0.00000010,0.22363198,-0.53948724,0.42110963,-1.11071935,0.36765942,-0.51274903,0.06913764,-0.02965323,0.06393014,-0.07957192,0.00570336,-0.00206437,0.03249995,-0.05457805
-3.47873937,0.71712001,-1.09183926,0.00000059,-0.00000010,0.21973695,-0.52162484,0.41385160,-1.06930061,0.36136926,-0.49611154,0.06934877,-0.02864464,0.06145195,-0.08185655,0.00554225,-0.00228638,0.03193791,-0.05299671
-3.47273637,0.70384363,-1.06601303,0.00000059,-0.00000011,0.21603459,-0.50438446,0.40667238,-1.02779674,0.35554391,-0.48030993,0.06975069,-0.02779970,0.05903052,-0.08442111,0.00538754,-0.00252124,0.03144853,-0.05156930
-3.46673337,0.69121350,-1.04208515,0.00000059,-0.00000013,0.21247964,-0.48786610,0.39953761,-0.98657121,0.35008120,-0.46540850,0.07028556,-0.02713178,0.05667282,-0.08721268,0.00523890,-0.00276776,0.03101633,-0.05028752
-3.46073037,0.67903392,-1.02012599,0.00000058,-0.00000016,0.20901547,-0.47216061,0.39239202,-0.94597848,0.34485937,-0.45146003,0.07089091,-0.02665646,0.05438288,-0.09017595,0.00509562,-0.00302477,0.03062440,-0.04914328
-3.45472736,0.66707849,-1.00018906,0.00000058,-0.00000019,0.20557633,-0.45735014,0.38516205,-0.90636115,0.33974173,-0.43850698,0.07150186,-0.02639130,0.05216179,-0.09325469,0.00495671,-0.00329121,0.03025494,-0.04812882
-3.44872436,0.65509977,-0.98231501,0.00000058,-0.00000023,0.20209016,-0.44350896,0.37775978,-0.86804739,0.33458214,-0.42658306,0.07205345,-0.02635552,0.05000777,-0.09639318,0.00482089,-0.00356611,0.02988974,-0.04723701
-3.44272136,0.64284037,-0.96653582,0.00000057,-0.00000027,0.19848189,-0.43070423,0.37008808,-0.83134829,0.32923118,-0.41571489,0.07248289,-0.02656952,0.04791655,-0.09953784,0.00468674,-0.00384866,0.02951089,-0.04646147
-3.43671836,0.63004496,-0.95287866,0.00000057,-0.00000033,0.19467706,-0.41899664,0.36204651,-0.79655503,0.32354262,-0.40592358,0.07273168,-0.02705433,0.04588190,-0.10263865,0.00455276,-0.00413822,0.02910134,-0.04579673
-3.43071536,0.61647256,-0.94136888,0.00000056,-0.00000039,0.19060557,-0.40844090,0.35353774,-0.76393595,0.31738004,-0.39722610,0.07274763,-0.02783091,0.04389622,-0.10565063,0.00441744,-0.00443436,0.02864551,-0.04523829
-3.42471236,0.60190843,-0.93203193,0.00000055,-0.00000047,0.18620532,-0.39908573,0.34447406,-0.73373328,0.31062296,-0.38963614,0.07248655,-0.02891937,0.04195124,-0.10853495,0.00427934,-0.00473683,0.02812988,-0.04478269
-3.41870935,0.58617508,-0.92489364,0.00000054,-0.00000055,0.18142564,-0.39097344,0.33478359,-0.70615960,0.30317256,-0.38316452,0.07191361,-0.03033801,0.04003880,-0.11125990,0.00413722,-0.00504557,0.02754348,-0.04442742
-3.41270635,0.56914168,-0.91997884,0.00000053,-0.00000065,0.17623020,-0.38413892,0.32441591,-0.68139404,0.29495644,-0.37781883,0.07100433,-0.03210234,0.03815154,-0.11380139,0.00399006,-0.00536069,0.02687829,-0.04417078
-3.40670335,0.55073165,-0.91730811,0.00000052,-0.00000076,0.17059945,-0.37860813,0.31334677,-0.65957826,0.28593225,-0.37360253,0.06974525,-0.03422398,0.03628359,-0.11614314,0.00383712,-0.00568235,0.02612953,-0.04401164
-3.40070035,0.53092790,-0.91689275,0.00000051,-0.00000088,0.16453230,-0.37439599,0.30158172,-0.64081246,0.27609018,-0.37051323,0.06813402,-0.03670956,0.03443114,-0.11827641,0.00367804,-0.00601077,0.02529584,-0.04394917
-3.39469735,0.50977567,-0.91872815,0.00000050,-0.00000101,0.15804712,-0.37150395,0.28915846,-0.62515129,0.26545404,-0.36854052,0.06617925,-0.03955961,0.03259295,-0.12019933,0.00351278,-0.00634607,0.02437931,-0.04398240
-3.38869435,0.48738291,-0.92278600,0.00000049,-0.00000115,0.15118195,-0.36991719,0.27614791,-0.61260021,0.25408110,-0.36766323,0.06389984,-0.04276755,0.03077061,-0.12191581,0.00334170,-0.00668819,0.02338546,-0.04410983
-3.38269135,0.46391829,-0.92900571,0.00000049,-0.00000130,0.14399407,-0.36960173,0.26265400,-0.60311229,0.24206058,-0.36784646,0.06132407,-0.04631876,0.02896883,-0.12343423,0.00316552,-0.00703679,0.02232298,-0.04432895
-3.37668834,0.43960718,-0.93728576,0.00000049,-0.00000147,0.13655887,-0.37050172,0.24881233,-0.59658576,0.22951117,-0.36903864,0.05848836,-0.05018985,0.02719544,-0.12476575,0.00298530,-0.00739113,0.02120350,-0.04463575
-3.37068534,0.41472576,-0.94747569,0.00000049,-0.00000164,0.12896823,-0.37253703,0.23478780,-0.59286273,0.21657751,-0.37116865,0.05543580,-0.05434823,0.02546137,-0.12592262,0.00280239,-0.00774997,0.02004118,-0.04502432
-3.36468234,0.38959393,-0.95936935,0.00000051,-0.00000182,0.12132849,-0.37560153,0.22077155,-0.59172917,0.20342608,-0.37414366,0.05221456,-0.05875192,0.02378047,-0.12691635,0.00261839,-0.00811148,0.01885230,-0.04548641
-3.35867934,0.36456728,-0.97270031,0.00000053,-0.00000200,0.11375814,-0.37956222,0.20697727,-0.59291654,0.19024062,-0.37784753,0.04887627,-0.06334971,0.02216927,-0.12775607,0.00243511,-0.00847321,0.01765482,-0.04601122
-3.35267634,0.34002869,-0.98713996,0.00000056,-0.00000219,0.10638541,-0.38425946,0.19363730,-0.59610525,0.17721744,-0.38214036,0.04547430,-0.06808180,0.02064669,-0.12844711,0.00225451,-0.00883202,0.01646787,-0.04658524
-3.34667334,0.31638004,-1.00229883,0.00000061,-0.00000238,0.09934588,-0.38950848,0.18099865,-0.60092998,0.16456068,-0.38685923,0.04206230,-0.07288071,0.01923366,-0.12898981,0.00207859,-0.00918413,0.01531134,-0.04719220
-3.34067034,0.29403422,-1.01773161,0.00000068,-0.00000257,0.09278014,-0.39510232,0.16931916,-0.60698714,0.15247801,-0.39182027,0.03869266,-0.07767272,0.01795282,-0.12937892,0.00190939,-0.00952515,0.01420538,-0.04781335
-3.33466733,0.27340802,-1.03294586,0.00000077,-0.00000275,0.08683177,-0.40081605,0.15886393,-0.61384417,0.14117662,-0.39682211,0.03541536,-0.08237962,0.01682809,-0.12960327,0.00174893,-0.00985019,0.01317012,-0.04842772
-3.32866433,0.25491579,-1.04741442,0.00000089,-0.00000292,0.08164542,-0.40641248,0.14990209,-0.62105066,0.13085986,-0.40165077,0.03227691,-0.08692082,0.01588441,-0.12964615,0.00159914,-0.01015397,0.01222525,-0.04901272
-3.32266133,0.23896421,-1.06059111,0.00000104,-0.00000308,0.07736528,-0.41164891,0.14270399,-0.62815087,0.12172448,-0.40608568,0.02931959,-0.09121577,0.01514733,-0.12948600,0.00146183,-0.01043104,0.01138979,-0.04954481
-3.31665833,0.22594797,-1.07192907,0.00000123,-0.00000323,0.07413370,-0.41628491,0.13753871,-0.63469743,0.11395840,-0.40990676,0.02658092,-0.09518644,0.01464275,-0.12909768,0.00133868,-0.01067593,0.01068188,-0.05000034
-3.31065533,0.21624638,-1.08090111,0.00000147,-0.00000336,0.07209007,-0.42009065,0.13467187,-0.64026537,0.10773916,-0.41290218,0.02409334,-0.09876007,0.01439657,-0.12845411,0.00123118,-0.01088340,0.01011861,-0.05035644
-3.30465233,0.21022059,-1.08702075,0.00000176,-0.00000348,0.07136979,-0.42285545,0.13436349,-0.64446626,0.10323274,-0.41487639,0.02188414,-0.10187166,0.01443441,-0.12752809,0.00114066,-0.01104865,0.00971592,-0.05059201
-3.29864932,0.20821126,-1.08986321,0.00000211,-0.00000357,0.07210330,-0.42439611,0.13686589,-0.64696153,0.10059277,-0.41565810,0.01997558,-0.10446647,0.01478123,-0.12629439,0.00106827,-0.01116757,0.00948847,-0.05068867
-3.29264632,0.21053644,-1.08908482,0.00000253,-0.00000364,0.07441501,-0.42456453,0.14242141,-0.64747441,0.09995996,-0.41510766,0.01838506,-0.10650212,0.01546103,-0.12473179,0.00101496,-0.01123694,0.00944961,-0.05063165
-3.28664332,0.21748925,-1.08443997,0.00000302,-0.00000369,0.07842215,-0.42325428,0.15125970,-0.64579992,0.10146154,-0.41312348,0.01712556,-0.10795033,0.01649639,-0.12282506,0.00098150,-0.01125460,0.00961129,-0.05041058
-3.28064032,0.22933524,-1.07579445,0.00000361,-0.00000371,0.08423337,-0.42040555,0.16359460,-0.64181222,0.10521069,-0.40964708,0.01620598,-0.10879819,0.01790806,-0.12056662,0.00096849,-0.01121960,0.00998399,-0.05002012
-3.27463732,0.24630920,-1.06313429,0.00000429,-0.00000371,0.09194704,-0.41600843,0.17962050,-0.63546906,0.11130579,-0.40466641,0.01563160,-0.10904876,0.01971440,-0.11795787,0.00097634,-0.01113228,0.01057660,-0.04946033
-3.26863432,0.26861134,-1.04656951,0.00000509,-0.00000368,0.10164934,-0.41010393,0.19950802,-0.62681279,0.11982936,-0.39821726,0.01540451,-0.10872113,0.02193085,-0.11501010,0.00100528,-0.01099435,0.01139630,-0.04873690
-3.26263132,0.29640274,-1.02633243,0.00000602,-0.00000364,0.11341192,-0.40278299,0.22339922,-0.61596801,0.13084676,-0.39038259,0.01552397,-0.10784979,0.02456934,-0.11174482,0.00105539,-0.01080882,0.01244841,-0.04786100
-3.25662831,0.32980023,-1.00277045,0.00000708,-0.00000357,0.12728946,-0.39418315,0.25140236,-0.60313578,0.14440457,-0.38128975,0.01598678,-0.10648336,0.02763761,-0.10819356,0.00112656,-0.01057992,0.01373621,-0.04684899
-3.25062531,0.36887074,-0.97633357,0.00000830,-0.00000349,0.14331694,-0.38448326,0.28358637,-0.58858462,0.16052876,-0.37110569,0.01678749,-0.10468277,0.03113865,-0.10439715,0.00121851,-0.01031302,0.01526068,-0.04572182
-3.24462231,0.41362552,-0.94755718,0.00000969,-0.00000339,0.16150691,-0.37389623,0.31997525,-0.57263872,0.17922264,-0.36003044,0.01791859,-0.10251887,0.03507007,-0.10040449,0.00133079,-0.01001436,0.01702036,-0.04450418
-3.23861931,0.46401437,-0.91704103,0.00001128,-0.00000327,0.18184681,-0.36266037,0.36054273,-0.55566388,0.20046480,-0.34828904,0.01937060,-0.10006968,0.03942360,-0.09627082,0.00146273,-0.00969090,0.01901104,-0.04322357
-3.23261631,0.51992030,-0.88542533,0.00001307,-0.00000315,0.20429644,-0.35102960,0.40520738,-0.53805192,0.22420711,-0.33612242,0.02113210,-0.09741733,0.04418464,-0.09205577,0.00161349,-0.00935001,0.02122560,-0.04190908
-3.22661331,0.58115504,-0.85336522,0.00001510,-0.00000302,0.22878584,-0.33926307,0.45382857,-0.52020416,0.25037295,-0.32377772,0.02318968,-0.09464491,0.04933200,-0.08782108,0.00178204,-0.00899921,0.02365384,-0.04059027
-3.22061031,0.64745558,-0.82150491,0.00001738,-0.00000289,0.25521367,-0.32761465,0.50620345,-0.50251501,0.27885578,-0.31149833,0.02552786,-0.09183325,0.05483778,-0.08362827,0.00196711,-0.00864591,0.02628231,-0.03929587
-3.21460730,0.71848229,-0.79045273,0.00001994,-0.00000275,0.28344618,-0.31632300,0.56206536,-0.48535619,0.30951830,-0.29951442,0.02812900,-0.08905791,0.06066744,-0.07953634,0.00216725,-0.00829709,0.02909430,-0.03805263
-3.20860430,0.79381862,-0.76075843,0.00002281,-0.00000262,0.31331698,-0.30560237,0.62108363,-0.46906267,0.34219205,-0.28803419,0.03097314,-0.08638646,0.06678006,-0.07559962,0.00238080,-0.00795912,0.03206980,-0.03688423
-3.20260130,0.87297280,-0.73289373,0.00002601,-0.00000249,0.34462757,-0.29563499,0.68286520,-0.45392064,0.37667784,-0.27723641,0.03403795,-0.08387611,0.07312885,-0.07186590,0.00260590,-0.00763749,0.03518563,-0.03581039
-3.19659830,0.95538139,-0.70723712,0.00002957,-0.00000237,0.37714882,-0.28656505,0.74695786,-0.44015847,0.41274682,-0.26726454,0.03729864,-0.08157198,0.07966183,-0.06837489,0.00284051,-0.00733670,0.03841564,-0.03484611
-3.19059530,1.04041488,-0.68406357,0.00003352,-0.00000225,0.41062324,-0.27849479,0.81285523,-0.42794068,0.45014227,-0.25822264,0.04072791,-0.07950584,0.08632269,-0.06515715,0.00308242,-0.00706008,0.04173095,-0.03400122
-3.18459230,1.12738509,-0.66353958,0.00003789,-0.00000215,0.44476816,-0.27148278,0.88000334,-0.41736556,0.48858213,-0.25017341,0.04429601,-0.07769552,0.09305182,-0.06223355,0.00332927,-0.00680976,0.04510038,-0.03328016
-3.17858929,1.21555421,-0.64572371,0.00004271,-0.00000205,0.47927965,-0.26554445,0.94780864,-0.40846613,0.52776208,-0.24313814,0.04797080,-0.07614500,0.09978745,-0.05961508,0.00357861,-0.00658667,0.04849088,-0.03268201
-3.17258629,1.30414524,-0.63057249,0.00004799,-0.00000197,0.51383712,-0.26065482,1.01564721,-0.40121474,0.56735922,-0.23709879,0.05171797,-0.07484508,0.10646684,-0.05730337,0.00382787,-0.00639060,0.05186804,-0.03220086
-3.16658329,1.39235352,-0.61795123,0.00005376,-0.00000190,0.54810851,-0.25675320,1.08287493,-0.39553063,0.60703610,-0.23200187,0.05550123,-0.07377467,0.11302748,-0.05529148,0.00407445,-0.00622025,0.05519673,-0.03182628
-3.16058029,1.47935890,-0.60764922,0.00006003,-0.00000184,0.58175576,-0.25374979,1.14883818,-0.39129044,0.64644517,-0.22776395,0.05928270,-0.07290253,0.11940830,-0.05356518,0.00431574,-0.00607341,0.05844167,-0.03154415
-3.15457729,1.56433844,-0.59939829,0.00006681,-0.00000180,0.61444070,-0.25153358,1.21288498,-0.38834073,0.68523331,-0.22427854,0.06302326,-0.07218944,0.12555073,-0.05210457,0.00454915,-0.00594716,0.06156808,-0.03133756
-3.14857429,1.64647896,-0.59289396,0.00007409,-0.00000176,0.64583090,-0.24998127,1.27437598,-0.38651222,0.72304652,-0.22142380,0.06668306,-0.07159068,0.13139969,-0.05088593,0.00477214,-0.00583803,0.06454236,-0.03118790
-3.14257129,1.72498947,-0.58781793,0.00008187,-0.00000174,0.67560546,-0.24896682,1.33269527,-0.38563472,0.75953458,-0.21907087,0.07022208,-0.07105861,0.13690440,-0.04988361,0.00498229,-0.00574225,0.06733267,-0.03107596
