energy_ev,total_up,Au_p_up,Au_d_up,In_p_up,In_d_up,Se_s_up,Se_p_up
-4.30115058,1.15245176,0.26435151,0.80534205,0.10251975,0.00123764,0.00060189,0.12566088
-4.29514757,1.17667458,0.28101422,0.81990855,0.10559618,0.00128948,0.00048390,0.12939351
-4.28914457,1.19907798,0.29810650,0.83301021,0.10852184,0.00133810,0.00039972,0.13302385
-4.28314157,1.21932352,0.31541603,0.84444106,0.11122669,0.00138255,0.00034478,0.13651129
-4.27713857,1.23709463,0.33273123,0.85401080,0.11364835,0.00142195,0.00031583,0.13981552
-4.27113557,1.25209765,0.34984143,0.86154526,0.11573251,0.00145549,0.00031080,0.14289666
-4.26513257,1.26406420,0.36653767,0.86688796,0.11743354,0.00148247,0.00032883,0.14571550
-4.25912956,1.27275500,0.38261381,0.86990241,0.11871495,0.00150231,0.00037012,0.14823401
-4.25312656,1.27796477,0.39786826,0.87047529,0.11954989,0.00151456,0.00043603,0.15041604
-4.24712356,1.27952808,0.41210621,0.86852012,0.11992157,0.00151891,0.00052897,0.15222811
-4.24112056,1.27732583,0.42514237,0.86398136,0.11982359,0.00151520,0.00065247,0.15364045
-4.23511756,1.27129180,0.43680424,0.85683842,0.11926017,0.00150345,0.00081123,0.15462806
-4.22911456,1.26141905,0.44693573,0.84710961,0.11824612,0.00148382,0.00101109,0.15517192
-4.22311156,1.24776560,0.45540120,0.83485540,0.11680683,0.00145663,0.00125916,0.15526009
-4.21710855,1.23045905,0.46208955,0.82018102,0.11497791,0.00142237,0.00156382,0.15488887
-4.21110555,1.20969970,0.46691842,0.80323792,0.11280471,0.00138164,0.00193483,0.15406379
-4.20510255,1.18576200,0.46983819,0.78422412,0.11034167,0.00133521,0.00238331,0.15280045
-4.19909955,1.15899390,0.47083556,0.76338312,0.10765145,0.00128391,0.00292186,0.15112512
-4.19309655,1.12981407,0.46993654,0.74100144,0.10480389,0.00122869,0.00356449,0.14907509
-4.18709355,1.09870696,0.46720859,0.71740470,0.10187488,0.00117055,0.00432664,0.14669870
-4.18109055,1.06621554,0.46276178,0.69295242,0.09894500,0.00111053,0.00522512,0.14405502
-4.17508754,1.03293204,0.45674863,0.66803141,0.09609811,0.00104966,0.00627796,0.14121313
-4.16908454,0.99948673,0.44936267,0.64304819,0.09341987,0.00098900,0.00750424,0.13825104
-4.16308154,0.96653504,0.44083550,0.61842047,0.09099616,0.00092953,0.00892387,0.13525425
-4.15707854,0.93474332,0.43143240,0.59456796,0.08891148,0.00087220,0.01055723,0.13231391
-4.15107554,0.90477372,0.42144645,0.57190279,0.08724732,0.00081786,0.01242477,0.12952465
-4.14507254,0.87726835,0.41119136,0.55081978,0.08608063,0.00076728,0.01454657,0.12698216
-4.13906953,0.85283344,0.40099307,0.53168690,0.08548220,0.00072112,0.01694172,0.12478055
-4.13306653,0.83202370,0.39118054,0.51483609,0.08551524,0.00067991,0.01962775,0.12300951
-4.12706353,0.81532754,0.38207579,0.50055478,0.08623398,0.00064404,0.02261992,0.12175147
-4.12106053,0.80315340,0.37398382,0.48907832,0.08768247,0.00061380,0.02593053,0.12107877
-4.11505753,0.79581774,0.36718251,0.48058357,0.08989347,0.00058933,0.02956818,0.12105097
-4.10905453,0.79353512,0.36191319,0.47518379,0.09288763,0.00057064,0.03353707,0.12171236
-4.10305153,0.79641059,0.35837203,0.47292508,0.09667284,0.00055761,0.03783639,0.12308989
-4.09704852,0.80443484,0.35670280,0.47378444,0.10124393,0.00055002,0.04245968,0.12519144
-4.09104552,0.81748234,0.35699126,0.47766962,0.10658261,0.00054752,0.04739443,0.12800470
-4.08504252,0.83531262,0.35926155,0.48442069,0.11265778,0.00054968,0.05262178,0.13149660
-4.07903952,0.85757485,0.36347473,0.49381356,0.11942624,0.00055597,0.05811636,0.13561339
-4.07303652,0.88381565,0.36952964,0.50556520,0.12683369,0.00056579,0.06384643,0.14028145
-4.06703352,0.91349011,0.37726617,0.51934061,0.13481618,0.00057851,0.06977413,0.14540879
-4.06103052,0.94597586,0.38647085,0.53476133,0.14330188,0.00059343,0.07585600,0.15088722
-4.05502751,0.98058968,0.39688461,0.55141539,0.15221316,0.00060983,0.08204369,0.15659516
-4.04902451,1.01660646,0.40821258,0.56886832,0.16146899,0.00062702,0.08828490,0.16240108
-4.04302151,1.05327979,0.42013548,0.58667503,0.17098754,0.00064427,0.09452441,0.16816733
-4.03701851,1.08986370,0.43232221,0.60439212,0.18068885,0.00066092,0.10070527,0.17375436
-4.03101551,1.12563480,0.44444337,0.62159038,0.19049769,0.00067635,0.10677006,0.17902515
-4.02501251,1.15991403,0.45618494,0.63786695,0.20034626,0.00068998,0.11266216,0.18384965
-4.01900950,1.19208752,0.46726184,0.65285686,0.21017679,0.00070134,0.11832698,0.18810919
-4.01300650,1.22162560,0.47743077,0.66624346,0.21994390,0.00071004,0.12371310,0.19170049
-4.00700350,1.24809943,0.48650181,0.67776759,0.22961667,0.00071579,0.12877334,0.19453938
-4.00100050,1.27119482,0.49434845,0.68723494,0.23918024,0.00071842,0.13346557,0.19656389
-3.99499750,1.29072253,0.50091559,0.69452164,0.24863704,0.00071788,0.13775341,0.19773667
-3.98899450,1.30662506,0.50622529,0.69957777,0.25800740,0.00071425,0.14160671,0.19804667
-3.98299150,1.31897949,0.51037995,0.70242873,0.26732973,0.00070773,0.14500182,0.19751007
-3.97698849,1.32799664,0.51356300,0.70317462,0.27666008,0.00069865,0.14792170,0.19617027
-3.97098549,1.33401639,0.51603680,0.70198750,0.28607112,0.00068746,0.15035586,0.19409724
-3.96498249,1.33749957,0.51813810,0.69910685,0.29565068,0.00067473,0.15230019,0.19138594
-3.95897949,1.33901669,0.52027085,0.69483336,0.30549968,0.00066112,0.15375667,0.18815413
-3.95297649,1.33923386,0.52289689,0.68952129,0.31572960,0.00064740,0.15473307,0.18453958
-3.94697349,1.33889632,0.52652442,0.68356956,0.32645949,0.00063440,0.15524254,0.18069670
-3.94097049,1.33880994,0.53169473,0.67741196,0.33781257,0.00062301,0.15530332,0.17679274
-3.93496748,1.33982112,0.53896739,0.67150655,0.34991244,0.00061417,0.15493829,0.17300377
-3.92896448,1.34279542,0.54890418,0.66632455,0.36287898,0.00060881,0.15417470,0.16951030
-3.92296148,1.34859524,0.56205214,0.66233878,0.37682389,0.00060789,0.15304377,0.16649283
-3.91695848,1.35805679,0.57892601,0.66001193,0.39184615,0.00061232,0.15158033,0.16412733
-3.91095548,1.37196675,0.59999048,0.65978466,0.40802721,0.00062295,0.14982242,0.16258071
-3.90495248,1.39103877,0.62564255,0.66206377,0.42542625,0.00064059,0.14781080,0.16200639
-3.89894947,1.41589033,0.65619458,0.66721047,0.44407551,0.00066592,0.14558838,0.16253993
-3.89294647,1.44702019,0.69185824,0.67552896,0.46397584,0.00069950,0.14319954,0.16429502
-3.88694347,1.48478712,0.73273015,0.68725560,0.48509277,0.00074175,0.14068928,0.16735958
-3.88094047,1.52939037,0.77877949,0.70254878,0.50735317,0.00079291,0.13810230,0.17179238
-3.87493747,1.58085267,0.82983834,0.72147993,0.53064273,0.00085306,0.13548196,0.17762006
-3.86893447,1.63900653,0.88559519,0.74402595,0.55480458,0.00092205,0.13286913,0.18483477
-3.86293147,1.70348468,0.94559222,0.77006356,0.57963914,0.00099953,0.13030096,0.19339249
-3.85692846,1.77371551,1.00922687,0.79936583,0.60490542,0.00108494,0.12780982,0.20321226
-3.85092546,1.84892418,1.07575794,0.83160146,0.63032391,0.00117748,0.12542209,0.21417629
-3.84492246,1.92814031,1.14431672,0.86633707,0.65558113,0.00127615,0.12315730,0.22613114
-3.83891946,2.01021238,1.21392297,0.90304287,0.68033584,0.00137975,0.12102738,0.23889010
-3.83291646,2.09382931,1.28350583,0.94110172,0.70422678,0.00148690,0.11903612,0.25223660
-3.82691346,2.17754895,1.35192910,0.97982181,0.72688191,0.00159604,0.11717912,0.26592897
-3.82091046,2.25983300,1.41802042,1.01845263,0.74792863,0.00170553,0.11544390,0.27970612
-3.81490745,2.33908763,1.48060347,1.05620406,0.76700491,0.00181363,0.11381052,0.29329430
-3.80890445,2.41370837,1.53853203,1.09226788,0.78377073,0.00191855,0.11225245,0.30641458
-3.80290145,2.48212793,1.59072472,1.12584117,0.79791939,0.00201853,0.11073786,0.31879097
-3.79689845,2.54286495,1.63619903,1.15615066,0.80918820,0.00211187,0.10923113,0.33015868
-3.79089545,2.59457188,1.67410319,1.18247708,0.81736809,0.00219699,0.10769459,0.34027241
-3.78489245,2.63607967,1.70374447,1.20417857,0.82231155,0.00227244,0.10609042,0.34891423
-3.77888944,2.66643746,1.72461260,1.22071201,0.82393859,0.00233701,0.10438256,0.35590065
-3.77288644,2.68494531,1.73639711,1.23165138,0.82224036,0.00238971,0.10253862,0.36108871
-3.76688344,2.69117832,1.73899790,1.23670222,0.81728009,0.00242983,0.10053156,0.36438068
-3.76088044,2.68500108,1.73252818,1.23571157,0.80919149,0.00245695,0.09834128,0.36572718
-3.75487744,2.66657149,1.71730987,1.22867285,0.79817436,0.00247094,0.09595575,0.36512855
-3.74887444,2.63633393,1.69386142,1.21572535,0.78448778,0.00247200,0.09337189,0.36263447
-3.74287144,2.59500188,1.66287860,1.19714856,0.76844111,0.00246059,0.09059602,0.35834174
-3.73686843,2.54353088,1.62520919,1.17335135,0.75038316,0.00243747,0.08764389,0.35239036
-3.73086543,2.48308312,1.58182271,1.14485669,0.73069007,0.00240362,0.08454028,0.34495810
-3.72486243,2.41498536,1.53377653,1.11228258,0.70975253,0.00236024,0.08131827,0.33625382
-3.71885943,2.34068206,1.48217993,1.07632007,0.68796270,0.00230869,0.07801810,0.32650979
-3.71285643,2.26168600,1.42815769,1.03770945,0.66570173,0.00225045,0.07468587,0.31597347
-3.70685343,2.17952860,1.37281487,0.99721565,0.64332814,0.00218705,0.07137189,0.30489898
-3.70085043,2.09571214,1.31720407,0.95560393,0.62116774,0.00212006,0.06812912,0.29353879
-3.69484742,2.01166581,1.26229665,0.91361692,0.59950540,0.00205104,0.06501136,0.28213580
-3.68884442,1.92870736,1.20895883,0.87195393,0.57857901,0.00198146,0.06207172,0.27091633
-3.68284142,1.84801186,1.15793349,0.83125325,0.55857571,0.00191271,0.05936107,0.26008404
-3.67683842,1.77058822,1.10982803,0.79207807,0.53963063,0.00184604,0.05692681,0.24981526
-3.67083542,1.69726429,1.06510850,0.75490630,0.52182782,0.00178259,0.05481176,0.24025561
-3.66483242,1.62868041,1.02409984,0.72012458,0.50520344,0.00172329,0.05305351,0.23151808
-3.65882941,1.56529115,0.98699159,0.68802630,0.48975072,0.00166894,0.05168392,0.22368257
-3.65282641,1.50737432,0.95384859,0.65881336,0.47542645,0.00162019,0.05072899,0.21679675
-3.64682341,1.45504642,0.92462558,0.63260136,0.46215859,0.00157749,0.05020898,0.21087813
-3.64082041,1.40828294,0.89918479,0.60942753,0.44985448,0.00154118,0.05013870,0.20591708
-3.63481741,1.36694216,0.87731532,0.58926080,0.43840925,0.00151147,0.05052808,0.20188072
-3.62881441,1.33079084,0.85875322,0.57201320,0.42771390,0.00148846,0.05138266,0.19871718
-3.62281141,1.29953020,0.84320125,0.55755195,0.41766287,0.00147213,0.05270427,0.19636025
-3.61680840,1.27282075,0.83034713,0.54571148,0.40816037,0.00146243,0.05449154,0.19473388
-3.61080540,1.25030465,0.81987966,0.53630469,0.39912560,0.00145922,0.05674033,0.19375653
-3.60480240,1.23162453,0.81150195,0.52913291,0.39049634,0.00146232,0.05944396,0.19334501
-3.59879940,1.21643794,0.80494114,0.52399417,0.38223091,0.00147150,0.06259327,0.19341767
-3.59279640,1.20442703,0.79995463,0.52068937,0.37430857,0.00148650,0.06617635,0.19389684
-3.58679340,1.19530317,0.79633257,0.51902639,0.36672827,0.00150704,0.07017808,0.19471052
-3.58079040,1.18880686,0.79389687,0.51882190,0.35950594,0.00153277,0.07457943,0.19579308
-3.57478739,1.18470321,0.79249724,0.51990129,0.35267062,0.00156330,0.07935662,0.19708537
-3.56878439,1.18277394,0.79200452,0.52209677,0.34625969,0.00159820,0.08448007,0.19853395
-3.56278139,1.18280664,0.79230242,0.52524423,0.34031338,0.00163694,0.08991343,0.20008987
-3.55677839,1.18458268,0.79327808,0.52917920,0.33486915,0.00167893,0.09561259,0.20170704
-3.55077539,1.18786470,0.79481255,0.53373252,0.32995619,0.00172347,0.10152496,0.20334040
-3.54477239,1.19238504,0.79677188,0.53872622,0.32559029,0.00176979,0.10758890,0.20494409
-3.53876938,1.19783627,0.79899966,0.54397011,0.32176961,0.00181700,0.11373359,0.20646981
-3.53276638,1.20386461,0.80131165,0.54925955,0.31847145,0.00186411,0.11987936,0.20786559
-3.52676338,1.21006722,0.80349299,0.55437476,0.31565033,0.00191007,0.12593843,0.20907504
-3.52076038,1.21599367,0.80529838,0.55908187,0.31323737,0.00195375,0.13181624,0.21003727
-3.51475738,1.22115195,0.80645526,0.56313580,0.31114128,0.00199397,0.13741324,0.21068742
-3.50875438,1.22501874,0.80666999,0.56628505,0.30925057,0.00202952,0.14262719,0.21095793
-3.50275138,1.22705364,0.80563669,0.56827798,0.30743719,0.00205925,0.14735581,0.21078042
-3.49674837,1.22671656,0.80304824,0.56887052,0.30556122,0.00208201,0.15149979,0.21008805
-3.49074537,1.22348743,0.79860888,0.56783473,0.30347639,0.00209677,0.15496586,0.20881835
-3.48474237,1.21688701,0.79204756,0.56496775,0.30103620,0.00210263,0.15766999,0.20691620
-3.47873937,1.20649775,0.78313133,0.56010065,0.29810020,0.00209884,0.15954037,0.20433686
-3.47273637,1.19198327,0.77167792,0.55310655,0.29454022,0.00208485,0.16052018,0.20104881
-3.46673337,1.17310563,0.75756677,0.54390763,0.29024612,0.00206034,0.16056986,0.19703627
-3.46073037,1.14973903,0.74074776,0.53248041,0.28513086,0.00202522,0.15966889,0.19230115
-3.45472736,1.12187944,0.72124729,0.51885918,0.27913457,0.00197964,0.15781695,0.18686440
-3.44872436,1.08964944,0.69917117,0.50313709,0.27222746,0.00192401,0.15503430,0.18076655
-3.44272136,1.05329813,0.67470425,0.48546511,0.26441154,0.00185898,0.15136156,0.17406757
-3.43671836,1.01319599,0.64810684,0.46604857,0.25572086,0.00178541,0.14685866,0.16684584
-3.43071536,0.96982520,0.61970810,0.44514182,0.24622070,0.00170435,0.14160329,0.15919644
-3.42471236,0.92376581,0.58989677,0.42304089,0.23600538,0.00161705,0.13568864,0.15122887
-3.41870935,0.87567870,0.55910983,0.40007492,0.22519513,0.00152484,0.12922079,0.14306418
-3.41270635,0.82628606,0.52781965,0.37659654,0.21393217,0.00142917,0.12231571,0.13483183
-3.40670335,0.77635064,0.49652044,0.35297172,0.20237617,0.00133153,0.11509613,0.12666632
-3.40070035,0.72665457,0.46571450,0.32956973,0.19069939,0.00123341,0.10768830,0.11870385
-3.39469735,0.67797893,0.43589922,0.30675344,0.17908179,0.00113628,0.10021888,0.11107914
-3.38869435,0.63108490,0.40755518,0.28487051,0.16770631,0.00104155,0.09281205,0.10392254
-3.38269135,0.58669715,0.38113615,0.26424579,0.15675458,0.00095052,0.08558681,0.09735760
-3.37668834,0.54549021,0.35706109,0.24517511,0.14640320,0.00086440,0.07865479,0.09149907
-3.37068534,0.50807808,0.33570876,0.22792066,0.13682083,0.00078425,0.07211838,0.08645159
-3.36468234,0.47500722,0.31741476,0.21270801,0.12816604,0.00071099,0.06606930,0.08230882
-3.35867934,0.44675298,0.30247123,0.19972473,0.12058606,0.00064541,0.06058759,0.07915328
-3.35267634,0.42371919,0.29112886,0.18912047,0.11421637,0.00058813,0.05574099,0.07705662
-3.34667334,0.40624044,0.28360109,0.18100835,0.10918113,0.00053965,0.05158465,0.07608030
-3.34067034,0.39458675,0.28007001,0.17546740,0.10559418,0.00050030,0.04816112,0.07627673
-3.33466733,0.38896975,0.28069349,0.17254578,0.10356066,0.00047031,0.04550054,0.07769045
-3.32866433,0.38954996,0.28561297,0.17226444,0.10317888,0.00044979,0.04362096,0.08035959
-3.32266133,0.39644428,0.29496141,0.17462104,0.10454235,0.00043873,0.04252879,0.08431711
-3.31665833,0.40973320,0.30887057,0.17959375,0.10774166,0.00043703,0.04221922,0.08959199
-3.31065533,0.42946697,0.32747725,0.18714467,0.11286611,0.00044449,0.04267672,0.09621005
-3.30465233,0.45567031,0.35092762,0.19722280,0.12000468,0.00046082,0.04387549,0.10419440
-3.29864932,0.48834513,0.37937942,0.20976615,0.12924639,0.00048568,0.04577986,0.11356539
-3.29264632,0.52747104,0.41300125,0.22470315,0.14067959,0.00051862,0.04834479,0.12433998
-3.28664332,0.57300345,0.45196899,0.24195310,0.15439040,0.00055915,0.05151627,0.13653058
-3.28064032,0.62486917,0.49645888,0.26142570,0.17045991,0.00060668,0.05523188,0.15014326
-3.27463732,0.68295981,0.54663741,0.28301984,0.18896034,0.00066057,0.05942143,0.16517545
-3.26863432,0.74712316,0.60264823,0.30662160,0.20995019,0.00072010,0.06400767,0.18161315
-3.26263132,0.81715303,0.66459635,0.33210175,0.23346843,0.00078450,0.06890730,0.19942785
-3.25662831,0.89277816,0.73253038,0.35931292,0.25952804,0.00085293,0.07403210,0.21857318
-3.25062531,0.97365103,0.80642355,0.38808663,0.28810914,0.00092451,0.07929025,0.23898166
-3.24462231,1.05933718,0.88615443,0.41823064,0.31915211,0.00099829,0.08458802,0.26056159
-3.23861931,1.14930617,0.97148861,0.44952671,0.35255101,0.00107333,0.08983148,0.28319442
-3.23261631,1.24292497,1.06206240,0.48172918,0.38814783,0.00114864,0.09492855,0.30673282
-3.22661331,1.33945469,1.15736996,0.51456466,0.42572800,0.00122324,0.09979110,0.33099966
-3.22061031,1.43805155,1.25675497,0.54773305,0.46501756,0.00129617,0.10433716,0.35578818
-3.21460730,1.53777267,1.35940792,0.58091005,0.50568246,0.00136653,0.10849314,0.38086343
-3.20860430,1.63758731,1.46437003,0.61375140,0.54733028,0.00143345,0.11219601,0.40596526
-3.20260130,1.73639372,1.57054429,0.64589887,0.58951464,0.00149617,0.11539536,0.43081274
-3.19659830,1.83304170,1.67671407,0.67698788,0.63174235,0.00155405,0.11805526,0.45511022
-3.19059530,1.92636047,1.78156905,0.70665677,0.67348338,0.00160657,0.12015587,0.47855476
-3.18459230,2.01519121,1.88373805,0.73455735,0.71418339,0.00165338,0.12169475,0.50084488
-3.17858929,2.09842338,1.98182784,0.76036651,0.75327853,0.00169432,0.12268777,0.52169026
-3.17258629,2.17503345,2.07446649,0.78379835,0.79021201,0.00172940,0.12316971,0.54082221
-3.16658329,2.24412459,2.16034973,0.80461638,0.82445183,0.00175889,0.12319435,0.55800428
-3.16058029,2.30496548,2.23828827,0.82264527,0.85550889,0.00178326,0.12283415,0.57304276
-3.15457729,2.35702647,2.30725382,0.83778147,0.88295480,0.00180321,0.12217952,0.58579646
-3.14857429,2.40001116,2.36642190,0.85000212,0.90643840,0.00181969,0.12133757,0.59618532
-3.14257129,2.43388157,2.41520894,0.85937173,0.92570026,0.00183385,0.12043045,0.60419729
-3.13656828,2.45887521,2.45330188,0.86604605,0.94058438,0.00184707,0.11959318,0.60989315
-3.13056528,2.47551265,2.48067857,0.87027276,0.95104641,0.00186092,0.11897115,0.61340888
-3.12456228,2.48459457,2.49761746,0.87238861,0.95715790,0.00187710,0.11871705,0.61495521
-3.11855928,2.48718763,2.50469601,0.87281288,0.95910615,0.00189747,0.11898747,0.61481431
-3.11255628,2.48459894,2.50277723,0.87203721,0.95718964,0.00192393,0.11993910,0.61333345
-3.10655328,2.47833964,2.49298468,0.87061179,0.95180906,0.00195841,0.12172458,0.61091581
-3.10055028,2.47007825,2.47666672,0.86912839,0.94345412,0.00200278,0.12448808,0.60800863
-3.09454727,2.46158525,2.45535101,0.86820064,0.93268675,0.00205883,0.12836060,0.60508894
-3.08854427,2.45467074,2.43069124,0.86844219,0.92012123,0.00212814,0.13345527,0.60264745
-3.08254127,2.45111721,2.40440780,0.87044351,0.90640214,0.00221204,0.13986257,0.60117101
-3.07653827,2.45261010,2.37822493,0.87474816,0.89218083,0.00231156,0.14764575,0.60112439
-3.07053527,2.46066866,2.35380660,0.88182955,0.87809159,0.00242732,0.15683659,0.60293195
-3.06453227,2.47658005,2.33269376,0.89206895,0.86472834,0.00255949,0.16743165,0.60695991
-3.05852926,2.50133937,2.31624525,0.90573593,0.85262279,0.00270775,0.17938926,0.61350002
-3.05252626,2.53559828,2.30558479,0.92297189,0.84222496,0.00287124,0.19262741,0.62275517
-3.04652326,2.57962458,2.30155614,0.94377773,0.83388694,0.00304856,0.20702280,0.63482773
-3.04052026,2.63327489,2.30468809,0.96800607,0.82785030,0.00323773,0.22241106,0.64971103
-3.03451726,2.69598181,2.31517075,0.99535879,0.82423784,0.00343627,0.23858846,0.66728451
-3.02851426,2.76675685,2.33284422,1.02539011,0.82304997,0.00364115,0.25531504,0.68731288
-3.02251126,2.84420930,2.35720003,1.05751528,0.82416574,0.00384896,0.27231928,0.70944942
-3.01650825,2.92658115,2.38739565,1.09102485,0.82734858,0.00405590,0.28930416,0.73324353
-3.01050525,3.01179684,2.42228141,1.12510414,0.83225651,0.00425791,0.30595455,0.75815230
-3.00450225,3.09752662,2.46043927,1.15885729,0.83845635,0.00445082,0.32194575,0.78355587
-2.99849925,3.18126118,2.50023188,1.19133515,0.84544148,0.00463040,0.33695284,0.80877609
-2.99249625,3.26039493,2.53986027,1.22156588,0.85265233,0.00479256,0.35066055,0.83309779
-2.98649325,3.33231476,2.57742810,1.24858731,0.85949888,0.00493346,0.36277325,0.85579204
-2.98049025,3.39449088,2.61101002,1.27147956,0.86538431,0.00504962,0.37302474,0.87614031
-2.97448724,3.44456597,2.63872152,1.28939679,0.86972867,0.00513806,0.38118727,0.89345885
-2.96848424,3.48043922,2.65878760,1.30159670,0.87199196,0.00519640,0.38707953,0.90712210
-2.96248124,3.50034157,2.66960749,1.30746660,0.87169536,0.00522294,0.39057316,0.91658432
-2.95647824,3.50289917,2.66981288,1.30654483,0.86844002,0.00521673,0.39159756,0.92139842
-2.95047524,3.48718241,2.65831737,1.29853688,0.86192254,0.00517758,0.39014265,0.92123137
-2.94447224,3.45273851,2.63435520,1.28332535,0.85194664,0.00510609,0.38625952,0.91587542
-2.93846923,3.39960651,2.59750767,1.26097344,0.83843047,0.00500364,0.38005895,0.90525477
-2.93246623,3.32831414,2.54771651,1.23172199,0.82140952,0.00487230,0.37170776,0.88942740
-2.92646323,3.23985704,2.48528380,1.19598018,0.80103491,0.00471479,0.36142320,0.86858213
-2.92046023,3.13566153,2.41085867,1.15431048,0.77756735,0.00453438,0.34946566,0.84303100
-2.91445723,3.01753288,2.32541186,1.10740864,0.75136705,0.00433477,0.33612995,0.81319754
-2.90845423,2.88759156,2.23019941,1.05607956,0.72288023,0.00411997,0.32173550,0.77960145
-2.90245123,2.74820062,2.12671748,1.00121045,0.69262271,0.00389419,0.30661602,0.74284043
-2.89644822,2.60188740,2.01665056,0.94374217,0.66116160,0.00366167,0.29110888,0.70357014
-2.89044522,2.45126307,1.90181552,0.88464029,0.62909570,0.00342662,0.27554478,0.66248307
-2.88444222,2.29894339,1.78410396,0.82486684,0.59703565,0.00319302,0.26023793,0.62028730
-2.87843922,2.14747375,1.66542553,0.76535400,0.56558449,0.00296459,0.24547732,0.57768606
-2.87243622,1.99926128,1.54765428,0.70698053,0.53531957,0.00274466,0.23151907,0.53535884
-2.86643322,1.85651627,1.43258017,0.65055175,0.50677638,0.00253612,0.21858042,0.49394462
-2.86043022,1.72120448,1.32186714,0.59678357,0.48043475,0.00234137,0.20683523,0.45402791
-2.85442721,1.59501149,1.21701899,0.54629075,0.45670806,0.00216230,0.19641121,0.41612774
-2.84842421,1.47931919,1.11935356,0.49957964,0.43593534,0.00200024,0.18738882,0.38068984
-2.84242121,1.37519456,1.02998542,0.45704492,0.41837663,0.00185604,0.17980192,0.34808198
-2.83641821,1.28338955,0.94981660,0.41897033,0.40421132,0.00173003,0.17363979,0.31859225
-2.83041521,1.20435121,0.87953496,0.38553267,0.39353930,0.00162210,0.16885057,0.29243013
-2.82441221,1.13824021,0.81961876,0.35680852,0.38638458,0.00153174,0.16534586,0.26972966
-2.81840920,1.08495623,0.77034670,0.33278313,0.38270104,0.00145808,0.16300614,0.25055459
-2.81240620,1.04416811,0.73181172,0.31336065,0.38237961,0.00139999,0.16168688,0.23490473
-2.80640320,1.01534708,0.70393742,0.29837528,0.38525664,0.00135614,0.16122505,0.22272317
-2.80040020,0.99780118,0.68649592,0.28760251,0.39112284,0.00132503,0.16144563,0.21390384
-2.79439720,0.99070948,0.67912589,0.28077017,0.39973229,0.00130510,0.16216817,0.20829899
-2.78839420,0.99315464,0.68135002,0.27756888,0.41081127,0.00129477,0.16321286,0.20572635
-2.78239120,1.00415295,0.69259124,0.27766147,0.42406643,0.00129250,0.16440615,0.20597557
-2.77638819,1.02268122,0.71218733,0.28069147,0.43919224,0.00129683,0.16558566,0.20881398
-2.77038519,1.04770003,0.73940387,0.28629040,0.45587744,0.00130643,0.16660422,0.21399138
-2.76438219,1.07817346,0.77344554,0.29408407,0.47381052,0.00132016,0.16733318,0.22124407
-2.75837919,1.11308536,0.81346621,0.30369793,0.49268427,0.00133702,0.16766461,0.23029810
-2.75237619,1.15145265,0.85857806,0.31476164,0.51219946,0.00135626,0.16751269,0.24087194
-2.74637319,1.19233607,0.90786051,0.32691315,0.53206786,0.00137734,0.16681422,0.25267862
-2.74037019,1.23484891,0.96036917,0.33980229,0.55201474,0.00139995,0.16552832,0.26542772
-2.73436718,1.27816437,1.01514550,0.35309430,0.57178102,0.00142400,0.16363537,0.27882727
-2.72836418,1.32152193,1.07122735,0.36647321,0.59112524,0.00144963,0.16113545,0.29258569
-2.72236118,1.36423306,1.12766067,0.37964524,0.60982555,0.00147719,0.15804629,0.30641410
-2.71635818,1.40568649,1.18351240,0.39234222,0.62768159,0.00150724,0.15440088,0.32002881
-2.71035518,1.44535306,1.23788425,0.40432498,0.64451654,0.00154048,0.15024496,0.33315438
-2.70435218,1.48278993,1.28992719,0.41538654,0.66017904,0.00157780,0.14563438,0.34552686
-2.69834917,1.51764394,1.33885597,0.42535497,0.67454497,0.00162019,0.14063255,0.35689747
-2.69234617,1.54965358,1.38396314,0.43409580,0.68751897,0.00166871,0.13530802,0.36703640
-2.68634317,1.57864923,1.42463187,0.44151352,0.69903541,0.00172451,0.12973223,0.37573674
-2.68034017,1.60455111,1.46034679,0.44755231,0.70905865,0.00178868,0.12397755,0.38281823
-2.67433717,1.62736463,1.49070231,0.45219550,0.71758248,0.00186231,0.11811552,0.38813075
-2.66833417,1.64717272,1.51540780,0.45546387,0.72462845,0.00194636,0.11221539,0.39155727
-2.66233117,1.66412531,1.53428931,0.45741266,0.73024317,0.00204165,0.10634295,0.39301630
-2.65632816,1.67842580,1.54728759,0.45812726,0.73449452,0.00214879,0.10055952,0.39246336
-2.65032516,1.69031521,1.55445255,0.45771789,0.73746678,0.00226814,0.09492119,0.38989169
-2.64432216,1.70005432,1.55593439,0.45631323,0.73925510,0.00239972,0.08947823,0.38533200
-2.63831916,1.70790500,1.55197186,0.45405351,0.73995933,0.00254322,0.08427464,0.37885115
-2.63231616,1.71411139,1.54287843,0.45108324,0.73967777,0.00269796,0.07934787,0.37055002
-2.62631316,1.71888242,1.52902721,0.44754416,0.73850110,0.00286283,0.07472857,0.36056044
-2.62031016,1.72237651,1.51083537,0.44356854,0.73650709,0.00303630,0.07044061,0.34904146
-2.61430715,1.72468987,1.48874926,0.43927347,0.73375631,0.00321648,0.06650104,0.33617494
-2.60830415,1.72584915,1.46323092,0.43475643,0.73028933,0.00340105,0.06292032,0.32216083
-2.60230115,1.72580931,1.43474688,0.43009225,0.72612576,0.00358740,0.05970261,0.30721221
