energy_ev,total_up,Hg_p_up,Hg_d_up,N_s_up,N_p_up,Te_p_up,Te_d_up,Zn_p_up,Zn_d_up
-0.00900450,0.61660240,0.09250564,0.02454432,0.01056815,0.16244260,0.46993521,0.00000000,0.19472003,0.00733313
-0.00300150,0.61837060,0.08796687,0.02471320,0.00947114,0.16415387,0.47402092,0.00000000,0.19603275,0.00737262
0.00300150,0.61770423,0.08346909,0.02477247,0.00842705,0.16510600,0.47606897,0.00000000,0.19657971,0.00738104
0.00900450,0.61449541,0.07903825,0.02471792,0.00744422,0.16526409,0.47596035,0.00000000,0.19630123,0.00735706
0.01500750,0.60866841,0.07469376,0.02454682,0.00652880,0.16460380,0.47360832,0.00000000,0.19515200,0.00729976
0.02101051,0.60018487,0.07044926,0.02425811,0.00568485,0.16311281,0.46896251,0.00000000,0.19310279,0.00720872
0.02701351,0.58904829,0.06631348,0.02385254,0.00491447,0.16079196,0.46201221,0.00000000,0.19014167,0.00708406
0.03301651,0.57530729,0.06229140,0.02333278,0.00421802,0.15765614,0.45278855,0.00000000,0.18627488,0.00692645
0.03901951,0.55905746,0.05838521,0.02270347,0.00359433,0.15373459,0.44136549,0.00000000,0.18152717,0.00673717
0.04502251,0.54044166,0.05459547,0.02197119,0.00304095,0.14907082,0.42785942,0.00000000,0.17594161,0.00651806
0.05102551,0.51964851,0.05092197,0.02114438,0.00255443,0.14372198,0.41242729,0.00000000,0.16957873,0.00627153
0.05702851,0.49690925,0.04736459,0.02023320,0.00213053,0.13775777,0.39526344,0.00000000,0.16251523,0.00600051
0.06303152,0.47249295,0.04392387,0.01924925,0.00176451,0.13125887,0.37659507,0.00000000,0.15484207,0.00570838
0.06903452,0.44670035,0.04060152,0.01820540,0.00145131,0.12431499,0.35667670,0.00000000,0.14666214,0.00539892
0.07503752,0.41985658,0.03740064,0.01711538,0.00118574,0.11702265,0.33578376,0.00000000,0.13808768,0.00507616
0.08104052,0.39230319,0.03432580,0.01599349,0.00096271,0.10948274,0.31420566,0.00000000,0.12923743,0.00474434
0.08704352,0.36438983,0.03138301,0.01485425,0.00077728,0.10179804,0.29223867,0.00000000,0.12023372,0.00440780
0.09304652,0.33646601,0.02857957,0.01371200,0.00062487,0.09407072,0.27017893,0.00000000,0.11119970,0.00407084
0.09904952,0.30887335,0.02592381,0.01258064,0.00050128,0.08640008,0.24831592,0.00000000,0.10225673,0.00373767
0.10505253,0.28193873,0.02342490,0.01147331,0.00040277,0.07888047,0.22692668,0.00000000,0.09352218,0.00341231
0.11105553,0.25596852,0.02109256,0.01040209,0.00032613,0.07159963,0.20627100,0.00000000,0.08510765,0.00309851
0.11705853,0.23124430,0.01893690,0.00937790,0.00026873,0.06463735,0.18658774,0.00000000,0.07711764,0.00279972
0.12306153,0.20801995,0.01696829,0.00841028,0.00022850,0.05806463,0.16809237,0.00000000,0.06964893,0.00251904
0.12906453,0.18652043,0.01519738,0.00750738,0.00020398,0.05194327,0.15097578,0.00000000,0.06279040,0.00225921
0.13506753,0.16694200,0.01363514,0.00667588,0.00019435,0.04632587,0.13540424,0.00000000,0.05662344,0.00202261
0.14107054,0.14945376,0.01229304,0.00592110,0.00019941,0.04125628,0.12152037,0.00000000,0.05122285,0.00181128
0.14707354,0.13420037,0.01118341,0.00524703,0.00021966,0.03677037,0.10944506,0.00000000,0.04665814,0.00162694
0.15307654,0.12130564,0.01031969,0.00465647,0.00025626,0.03289701,0.09927984,0.00000000,0.04299514,0.00147105
0.15907954,0.11087659,0.00971694,0.00415117,0.00031110,0.02965929,0.09110978,0.00000000,0.04029772,0.00134485
0.16508254,0.10300775,0.00939222,0.00373199,0.00038684,0.02707583,0.08500625,0.00000000,0.03862958,0.00124941
0.17108554,0.09778525,0.00936505,0.00339905,0.00048687,0.02516199,0.08102966,0.00000000,0.03805594,0.00118564
0.17708854,0.09529046,0.00965773,0.00315189,0.00061541,0.02393111,0.07923155,0.00000000,0.03864491,0.00115440
0.18309155,0.09560270,0.01029569,0.00298956,0.00077750,0.02339549,0.07965610,0.00000000,0.04046850,0.00115647
0.18909455,0.09880104,0.01130758,0.00291076,0.00097897,0.02356707,0.08234073,0.00000000,0.04360310,0.00119258
0.19509755,0.10496464,0.01272524,0.00291389,0.00122647,0.02445796,0.08731571,0.00000000,0.04812929,0.00126344
0.20110055,0.11417181,0.01458349,0.00299704,0.00152739,0.02608043,0.09460275,0.00000000,0.05413103,0.00136970
0.20710355,0.12649751,0.01691965,0.00315806,0.00188980,0.02844668,0.10421259,0.00000000,0.06169396,0.00151189
0.21310655,0.14200949,0.01977275,0.00339442,0.00232232,0.03156817,0.11614172,0.00000000,0.07090304,0.00169046
0.21910955,0.16076301,0.02318257,0.00370324,0.00283396,0.03545460,0.13036830,0.00000000,0.08183935,0.00190563
0.22511256,0.18279446,0.02718833,0.00408110,0.00343392,0.04011261,0.14684764,0.00000000,0.09457620,0.00215735
0.23111556,0.20811415,0.03182709,0.00452405,0.00413131,0.04554417,0.16550747,0.00000000,0.10917466,0.00244526
0.23711856,0.23669856,0.03713201,0.00502737,0.00493482,0.05174489,0.18624329,0.00000000,0.12567862,0.00276854
0.24312156,0.26848240,0.04313034,0.00558562,0.00585241,0.05870210,0.20891429,0.00000000,0.14410952,0.00312587
0.24912456,0.30335111,0.04984129,0.00619242,0.00689086,0.06639307,0.23334003,0.00000000,0.16446111,0.00351538
0.25512756,0.34113412,0.05727387,0.00684054,0.00805536,0.07478324,0.25929840,0.00000000,0.18669429,0.00393453
0.26113057,0.38159933,0.06542477,0.00752180,0.00934907,0.08382479,0.28652502,0.00000000,0.21073253,0.00438011
0.26713357,0.42444943,0.07427636,0.00822715,0.01077265,0.09345543,0.31471446,0.00000000,0.23645788,0.00484822
0.27313657,0.46932024,0.08379497,0.00894678,0.01232388,0.10359770,0.34352341,0.00000000,0.26370814,0.00533425
0.27913957,0.51578167,0.09392951,0.00967023,0.01399724,0.11415881,0.37257591,0.00000000,0.29227520,0.00583296
0.28514257,0.56334129,0.10461066,0.01038665,0.01578366,0.12503103,0.40147053,0.00000000,0.32190496,0.00633852
0.29114557,0.61145089,0.11575056,0.01108500,0.01767026,0.13609277,0.42978951,0.00000000,0.35229892,0.00684460
0.29714857,0.65951579,0.12724321,0.01175439,0.01964030,0.14721031,0.45710953,0.00000000,0.38311760,0.00734455
0.30315158,0.70690702,0.13896565,0.01238439,0.02167321,0.15824018,0.48301375,0.00000000,0.41398588,0.00783150
0.30915458,0.75297582,0.15077986,0.01296536,0.02374479,0.16903218,0.50710470,0.00000000,0.44450003,0.00829857
0.31515758,0.79707029,0.16253546,0.01348884,0.02582757,0.17943291,0.52901746,0.00000000,0.47423667,0.00873906
0.32116058,0.83855342,0.17407312,0.01394783,0.02789129,0.18928972,0.54843259,0.00000000,0.50276300,0.00914669
0.32716358,0.87682190,0.18522858,0.01433715,0.02990361,0.19845500,0.56508818,0.00000000,0.52964834,0.00951572
0.33316658,0.91132504,0.19583723,0.01465365,0.03183088,0.20679049,0.57879037,0.00000000,0.55447641,0.00984123
0.33916958,0.94158282,0.20573896,0.01489641,0.03363903,0.21417164,0.58942193,0.00000000,0.57685791,0.01011926
0.34517259,0.96720237,0.21478320,0.01506690,0.03529461,0.22049167,0.59694825,0.00000000,0.59644291,0.01034696
0.35117559,0.98789212,0.22283385,0.01516895,0.03676573,0.22566522,0.60142049,0.00000000,0.61293258,0.01052272
0.35717859,1.00347267,0.22977389,0.01520875,0.03802314,0.22963135,0.60297549,0.00000000,0.62608957,0.01064624
0.36318159,1.01388416,0.23550949,0.01519464,0.03904116,0.23235588,0.60183253,0.00000000,0.63574675,0.01071854
0.36918459,1.01918924,0.23997332,0.01513693,0.03979856,0.23383271,0.59828669,0.00000000,0.64181370,0.01074199
0.37518759,1.01957178,0.24312695,0.01504751,0.04027931,0.23408428,0.59269929,0.00000000,0.64428070,0.01072018
0.38119060,1.01533093,0.24496215,0.01493951,0.04047311,0.23316094,0.58548546,0.00000000,0.64321994,0.01065783
0.38719360,1.00687087,0.24550104,0.01482680,0.04037580,0.23113934,0.57709957,0.00000000,0.63878386,0.01056063
0.39319660,0.99468646,0.24479502,0.01472348,0.03998947,0.22811977,0.56801878,0.00000000,0.63120061,0.01043503
0.39919960,0.97934545,0.24292253,0.01464339,0.03932241,0.22422278,0.55872571,0.00000000,0.62076676,0.01028800
0.40520260,0.96146795,0.23998576,0.01459958,0.03838879,0.21958489,0.54969063,0.00000000,0.60783761,0.01012680
0.41120560,0.94170395,0.23610637,0.01460377,0.03720821,0.21435385,0.54135407,0.00000000,0.59281543,0.00995866
0.41720860,0.92070994,0.23142052,0.01466591,0.03580495,0.20868352,0.53411058,0.00000000,0.57613618,0.00979059
0.42321161,0.89912566,0.22607346,0.01479375,0.03420718,0.20272861,0.52829419,0.00000000,0.55825523,0.00962905
0.42921461,0.87755190,0.22021381,0.01499255,0.03244603,0.19663946,0.52416629,0.00000000,0.53963271,0.00947980
0.43521761,0.85653043,0.21398800,0.01526478,0.03055453,0.19055725,0.52190641,0.00000000,0.52071909,0.00934762
0.44122061,0.83652684,0.20753496,0.01561003,0.02856668,0.18460956,0.52160623,0.00000000,0.50194165,0.00923621
0.44722361,0.81791707,0.20098144,0.01602497,0.02651635,0.17890673,0.52326706,0.00000000,0.48369222,0.00914810
0.45322661,0.80097803,0.19443812,0.01650340,0.02443643,0.17353903,0.52680100,0.00000000,0.46631683,0.00908452
0.45922961,0.78588290,0.18799665,0.01703648,0.02235794,0.16857470,0.53203554,0.00000000,0.45010753,0.00904548
0.46523262,0.77270082,0.18172779,0.01761296,0.02030933,0.16405899,0.53872149,0.00000000,0.43529661,0.00902979
0.47123562,0.76140125,0.17568067,0.01821963,0.01831595,0.16001415,0.54654391,0.00000000,0.42205337,0.00903514
0.47723862,0.75186234,0.16988305,0.01884168,0.01639960,0.15644042,0.55513551,0.00000000,0.41048346,0.00905831
0.48324162,0.74388293,0.16434276,0.01946330,0.01457830,0.15331772,0.56409189,0.00000000,0.40063054,0.00909529
0.48924462,0.73719746,0.15904988,0.02006814,0.01286621,0.15060820,0.57298813,0.00000000,0.39248020,0.00914155
0.49524762,0.73149291,0.15397973,0.02063994,0.01127364,0.14825928,0.58139587,0.00000000,0.38596566,0.00919221
0.50125063,0.72642696,0.14909640,0.02116300,0.00980727,0.14620703,0.58890024,0.00000000,0.38097502,0.00924232
0.50725363,0.72164640,0.14435647,0.02162278,0.00847035,0.14437991,0.59511593,0.00000000,0.37735941,0.00928710
0.51325663,0.71680493,0.13971296,0.02200630,0.00726315,0.14270242,0.59970176,0.00000000,0.37494192,0.00932210
0.51925963,0.71157948,0.13511907,0.02230259,0.00618328,0.14109861,0.60237313,0.00000000,0.37352647,0.00934341
0.52526263,0.70568439,0.13053158,0.02250296,0.00522616,0.13949542,0.60291203,0.00000000,0.37290661,0.00934785
0.53126563,0.69888287,0.12591383,0.02260127,0.00438548,0.13782545,0.60117404,0.00000000,0.37287356,0.00933303
0.53726863,0.69099535,0.12123809,0.02259403,0.00365361,0.13602936,0.59709230,0.00000000,0.37322345,0.00929746
0.54327164,0.68190446,0.11648716,0.02248044,0.00302202,0.13405759,0.59067830,0.00000000,0.37376335,0.00924053
0.54927464,0.67155668,0.11165539,0.02226228,0.00248168,0.13187151,0.58201956,0.00000000,0.37431602,0.00916254
0.55527764,0.65996076,0.10674882,0.02194379,0.00202334,0.12944406,0.57127441,0.00000000,0.37472338,0.00906463
0.56128064,0.64718312,0.10178481,0.02153141,0.00163784,0.12675963,0.55866417,0.00000000,0.37484859,0.00894863
0.56728364,0.63334089,0.09679089,0.02103343,0.00131631,0.12381364,0.54446313,0.00000000,0.37457699,0.00881701
0.57328664,0.61859284,0.09180327,0.02045967,0.00105038,0.12061160,0.52898691,0.00000000,0.37381583,0.00867267
0.57928964,0.60312900,0.08686486,0.01982109,0.00083226,0.11716781,0.51257955,0.00000000,0.37249327,0.00851880
0.58529265,0.58715953,0.08202310,0.01912933,0.00065485,0.11350390,0.49560009,0.00000000,0.37055660,0.00835873
0.59129565,0.57090342,0.07732757,0.01839636,0.00051180,0.10964726,0.47840904,0.00000000,0.36797009,0.00819572
0.59729865,0.55457769,0.07282776,0.01763406,0.00039746,0.10562942,0.46135541,0.00000000,0.36471275,0.00803285
0.60330165,0.53838758,0.06857082,0.01685387,0.00030693,0.10148447,0.44476465,0.00000000,0.36077599,0.00787286
0.60930465,0.52251815,0.06459958,0.01606650,0.00023601,0.09724774,0.42892802,0.00000000,0.35616173,0.00771804
0.61530765,0.50712764,0.06095092,0.01528167,0.00018117,0.09295463,0.41409374,0.00000000,0.35088080,0.00757018
0.62131066,0.49234292,0.05765444,0.01450793,0.00013946,0.08863968,0.40046016,0.00000000,0.34495194,0.00743046
0.62731366,0.47825693,0.05473160,0.01375250,0.00010852,0.08433599,0.38817111,0.00000000,0.33840143,0.00729950
0.63331666,0.46492838,0.05219528,0.01302126,0.00008648,0.08007489,0.37731359,0.00000000,0.33126330,0.00717731
0.63931966,0.45238340,0.05004979,0.01231872,0.00007194,0.07588588,0.36791775,0.00000000,0.32358020,0.00706338
0.64532266,0.44061907,0.04829125,0.01164807,0.00006394,0.07179688,0.35995905,0.00000000,0.31540470,0.00695671
0.65132566,0.42960859,0.04690850,0.01101129,0.00006191,0.06783460,0.35336256,0.00000000,0.30680105,0.00685595
0.65732866,0.41930764,0.04588417,0.01040927,0.00006566,0.06402515,0.34800902,0.00000000,0.29784722,0.00675946
0.66333167,0.40966173,0.04519625,0.00984201,0.00007535,0.06039473,0.34374246,0.00000000,0.28863691,0.00666546
0.66933467,0.40061400,0.04481968,0.00930877,0.00009154,0.05697035,0.34037898,0.00000000,0.27928159,0.00657214
0.67533767,0.39211324,0.04472826,0.00880828,0.00011515,0.05378055,0.33771638,0.00000000,0.26991225,0.00647780
0.68134067,0.38412158,0.04489649,0.00833894,0.00014748,0.05085610,0.33554421,0.00000000,0.26068066,0.00638098
0.68734367,0.37662155,0.04530150,0.00789898,0.00019027,0.04823046,0.33365374,0.00000000,0.25176011,0.00628053
0.69334667,0.36962218,0.04592480,0.00748664,0.00024569,0.04594022,0.33184759,0.00000000,0.24334540,0.00617577
0.69934967,0.36316384,0.04675390,0.00710033,0.00031640,0.04402526,0.32994850,0.00000000,0.23565200,0.00606651
0.70535268,0.35732151,0.04778362,0.00673872,0.00040556,0.04252864,0.32780700,0.00000000,0.22891431,0.00595314
0.71135568,0.35220637,0.04901709,0.00640086,0.00051688,0.04149630,0.32530751,0.00000000,0.22338296,0.00583665
0.71735868,0.34796544,0.05046633,0.00608619,0.00065460,0.04097646,0.32237287,0.00000000,0.21932110,0.00571861
0.72336168,0.34477935,0.05215244,0.00579461,0.00082355,0.04101875,0.31896683,0.00000000,0.21699967,0.00560120
0.72936468,0.34285814,0.05410520,0.00552646,0.00102910,0.04167303,0.31509471,0.00000000,0.21669178,0.00548712
0.73536768,0.34243518,0.05636231,0.00528249,0.00127712,0.04298800,0.31080194,0.00000000,0.21866618,0.00537953
0.74137069,0.34375931,0.05896800,0.00506377,0.00157395,0.04500954,0.30617080,0.00000000,0.22317985,0.00528194
0.74737369,0.34708549,0.06197125,0.00487165,0.00192630,0.04777889,0.30131537,0.00000000,0.23047010,0.00519812
0.75337669,0.35266414,0.06542354,0.00470764,0.00234110,0.05133063,0.29637502,0.00000000,0.24074602,0.00513194
0.75937969,0.36072959,0.06937631,0.00457330,0.00282536,0.05569060,0.29150664,0.00000000,0.25417976,0.00508723
0.76538269,0.37148800,0.07387799,0.00447010,0.00338594,0.06087380,0.28687617,0.00000000,0.27089777,0.00506762
0.77138569,0.38510517,0.07897104,0.00439934,0.00402934,0.06688232,0.28264959,0.00000000,0.29097229,0.00507641
0.77738869,0.40169482,0.08468880,0.00436198,0.00476138,0.07370347,0.27898396,0.00000000,0.31441344,0.00511638
0.78339170,0.42130768,0.09105248,0.00435857,0.00558694,0.08130808,0.27601886,0.00000000,0.34116221,0.00518968
0.78939470,0.44392214,0.09806831,0.00438912,0.00650959,0.08964918,0.27386862,0.00000000,0.37108483,0.00529768
0.79539770,0.46943658,0.10572513,0.00445302,0.00753127,0.09866111,0.27261575,0.00000000,0.40396867,0.00544084
0.80140070,0.49766427,0.11399237,0.00454898,0.00865200,0.10825914,0.27230578,0.00000000,0.43952019,0.00561868
0.80740370,0.52833076,0.12281864,0.00467499,0.00986950,0.11833966,0.27294378,0.00000000,0.47736515,0.00582968
0.81340670,0.56107444,0.13213112,0.00482831,0.01117896,0.12878107,0.27449276,0.00000000,0.51705140,0.00607128
0.81940970,0.59545022,0.14183559,0.00500548,0.01257284,0.13944527,0.27687396,0.00000000,0.55805419,0.00633988
0.82541271,0.63093641,0.15181744,0.00520236,0.01404069,0.15017990,0.27996891,0.00000000,0.59978442,0.00663089
0.83141571,0.66694488,0.16194342,0.00541418,0.01556912,0.16082121,0.28362341,0.00000000,0.64159945,0.00693882
0.83741871,0.70283416,0.17206430,0.00563570,0.01714189,0.17119755,0.28765291,0.00000000,0.68281643,0.00725743
0.84342171,0.73792507,0.18201828,0.00586125,0.01874001,0.18113333,0.29184935,0.00000000,0.72272791,0.00757981
0.84942471,0.77151864,0.19163509,0.00608493,0.02034209,0.19045341,0.29598887,0.00000000,0.76061919,0.00789865
0.85542771,0.80291550,0.20074069,0.00630073,0.02192471,0.19898769,0.29984023,0.00000000,0.79578697,0.00820636
0.86143072,0.83143612,0.20916233,0.00650270,0.02346297,0.20657584,0.30317352,0.00000000,0.82755863,0.00849538
0.86743372,0.85644129,0.21673392,0.00668516,0.02493109,0.21307187,0.30576868,0.00000000,0.85531152,0.00875829
0.87343672,0.87735183,0.22330134,0.00684279,0.02630310,0.21834841,0.30742370,0.00000000,0.87849148,0.00898818
0.87943972,0.89366702,0.22872774,0.00697087,0.02755359,0.22230062,0.30796186,0.00000000,0.89662992,0.00917872
0.88544272,0.90498085,0.23289835,0.00706537,0.02865851,0.22484937,0.30723808,0.00000000,0.90935884,0.00932450
0.89144572,0.91099560,0.23572482,0.00712310,0.02959591,0.22594370,0.30514383,0.00000000,0.91642313,0.00942111
0.89744872,0.91153217,0.23714894,0.00714183,0.03034666,0.22556248,0.30161069,0.00000000,0.91768967,0.00946534
0.90345173,0.90653670,0.23714539,0.00712033,0.03089513,0.22371508,0.29661239,0.00000000,0.91315301,0.00945530
0.90945473,0.89608353,0.23572368,0.00705845,0.03122969,0.22044108,0.29016521,0.00000000,0.90293723,0.00939044
0.91545773,0.88037416,0.23292913,0.00695710,0.03134314,0.21580910,0.28232703,0.00000000,0.88729415,0.00927167
0.92146073,0.85973248,0.22884278,0.00681828,0.03123299,0.20991472,0.27319491,0.00000000,0.86659791,0.00910129
0.92746373,0.83459659,0.22358038,0.00664501,0.03090150,0.20287760,0.26290158,0.00000000,0.84133621,0.00888294
0.93346673,0.80550747,0.21729054,0.00644125,0.03035564,0.19483802,0.25161088,0.00000000,0.81209863,0.00862156
0.93946973,0.77309516,0.21015201,0.00621185,0.02960686,0.18595283,0.23951252,0.00000000,0.77956253,0.00832326
0.94547274,0.73806295,0.20237027,0.00596237,0.02867063,0.17639114,0.22681627,0.00000000,0.74447715,0.00799512
0.95147574,0.70117031,0.19417363,0.00569903,0.02756599,0.16632982,0.21374606,0.00000000,0.70764644,0.00764509
0.95747874,0.66321506,0.18580888,0.00542850,0.02631481,0.15594900,0.20053392,0.00000000,0.66991131,0.00728178
0.96348174,0.62501554,0.17753662,0.00515780,0.02494118,0.14542777,0.18741424,0.00000000,0.63213183,0.00691427
0.96948474,0.58739317,0.16962650,0.00489416,0.02347055,0.13494014,0.17461840,0.00000000,0.59516984,0.00655188
0.97548774,0.55115602,0.16235235,0.00464484,0.02192901,0.12465151,0.16236981,0.00000000,0.55987251,0.00620406
0.98149075,0.51708357,0.15598736,0.00441701,0.02034248,0.11471553,0.15087974,0.00000000,0.52705707,0.00588009
0.98749375,0.48591304,0.15079931,0.00421764,0.01873606,0.10527165,0.14034362,0.00000000,0.49749691,0.00558901
0.99349675,0.45832739,0.14704597,0.00405335,0.01713338,0.09644312,0.13093814,0.00000000,0.47190926,0.00533940
0.99949975,0.43494500,0.14497061,0.00393031,0.01555605,0.08833569,0.12281891,0.00000000,0.45094437,0.00513924
1.00550275,0.41631108,0.14479772,0.00385414,0.01402326,0.08103681,0.11611875,0.00000000,0.43517627,0.00499577
1.01150575,0.40289066,0.14672882,0.00382978,0.01255148,0.07461533,0.11094650,0.00000000,0.42509487,0.00491541
1.01750875,0.39506312,0.15093854,0.00386148,0.01115428,0.06912171,0.10738631,0.00000000,0.42109955,0.00490360
1.02351176,0.39311806,0.15757092,0.00395267,0.00984227,0.06458848,0.10549730,0.00000000,0.42349388,0.00496478
1.02951476,0.39725252,0.16673597,0.00410590,0.00862311,0.06103120,0.10531353,0.00000000,0.43248169,0.00510228
1.03551776,0.40756940,0.17850655,0.00432282,0.00750171,0.05844947,0.10684435,0.00000000,0.44816434,0.00531825
1.04152076,0.42407716,0.19291583,0.00460410,0.00648039,0.05682825,0.11007488,0.00000000,0.47053926,0.00561369
1.04752376,0.44669076,0.20995516,0.00494947,0.00555916,0.05613922,0.11496687,0.00000000,0.49949997,0.00598838
1.05352676,0.47523393,0.22957284,0.00535765,0.00473608,0.05634235,0.12145971,0.00000000,0.53483761,0.00644089
1.05952976,0.50944289,0.25167359,0.00582637,0.00400752,0.05738732,0.12947182,0.00000000,0.57624425,0.00696864
1.06553277,0.54897156,0.27611905,0.00635246,0.00336856,0.05921520,0.13890222,0.00000000,0.62331809,0.00756790
1.07153577,0.59339842,0.30272942,0.00693182,0.00281329,0.06175995,0.14963252,0.00000000,0.67557070,0.00823390
1.07753877,0.64223485,0.33128613,0.00755956,0.00233515,0.06495002,0.16152913,0.00000000,0.73243625,0.00896092
1.08354177,0.69493514,0.36153574,0.00823007,0.00192717,0.06870991,0.17444592,0.00000000,0.79328283,0.00974241
1.08954477,0.75090773,0.39319485,0.00893716,0.00158228,0.07296164,0.18822699,0.00000000,0.85742553,0.01057111
1.09554777,0.80952760,0.42595604,0.00967414,0.00129344,0.07762625,0.20270978,0.00000000,0.92414103,0.01143926
1.10155078,0.87014935,0.45949448,0.01043402,0.00105389,0.08262516,0.21772827,0.00000000,0.99268313,0.01233871
1.10755378,0.93212043,0.49347507,0.01120964,0.00085721,0.08788140,0.23311622,0.00000000,1.06229882,0.01326113
1.11355678,0.99479410,0.52755976,0.01199381,0.00069745,0.09332079,0.24871024,0.00000000,1.13224399,0.01419814
1.11955978,1.05754141,0.56141465,0.01277946,0.00056919,0.09887278,0.26435271,0.00000000,1.20179821,0.01514152
1.12556278,1.11976166,0.59471660,0.01355975,0.00046753,0.10447129,0.27989424,0.00000000,1.27027775,0.01608329
1.13156578,1.18089085,0.62715899,0.01432820,0.00038815,0.11005508,0.29519565,0.00000000,1.33704627,0.01701583
1.13756878,1.24040768,0.65845627,0.01507871,0.00032726,0.11556807,0.31012940,0.00000000,1.40152253,0.01793197
1.14357179,1.29783680,0.68834721,0.01580567,0.00028159,0.12095928,0.32458034,0.00000000,1.46318489,0.01882501
1.14957479,1.35274935,0.71659671,0.01650393,0.00024834,0.12618258,0.33844574,0.00000000,1.52157231,0.01968871
1.15557779,1.40476081,0.74299606,0.01716878,0.00022512,0.13119624,0.35163488,0.00000000,1.57628208,0.02051729
1.16158079,1.45352665,0.76736191,0.01779593,0.00020997,0.13596228,0.36406790,0.00000000,1.62696461,0.02130532
1.16758379,1.49873620,0.78953406,0.01838143,0.00020124,0.14044578,0.37567448,0.00000000,1.67331583,0.02204769
1.17358679,1.54010559,0.80937248,0.01892164,0.00019756,0.14461412,0.38639221,0.00000000,1.71506811,0.02273947
1.17958979,1.57737050,0.82675390,0.01941309,0.00019787,0.14843634,0.39616495,0.00000000,1.75198054,0.02337587
1.18559280,1.61027968,0.84156841,0.01985248,0.00020127,0.15188259,0.40494154,0.00000000,1.78382975,0.02395212
1.19159580,1.63859006,0.85371652,0.02023661,0.00020710,0.15492385,0.41267479,0.00000000,1.81040213,0.02446350
1.19759880,1.66206424,0.86310718,0.02056237,0.00021486,0.15753193,0.41932119,0.00000000,1.83148857,0.02490526
1.20360180,1.68047092,0.86965696,0.02082677,0.00022419,0.15967973,0.42484122,0.00000000,1.84688225,0.02527272
1.20960480,1.69358867,0.87329068,0.02102702,0.00023490,0.16134201,0.42920058,0.00000000,1.85638026,0.02556136
1.21560780,1.70121309,0.87394372,0.02116059,0.00024695,0.16249630,0.43237206,0.00000000,1.85978903,0.02576696
1.22161081,1.70316721,0.87156584,0.02122537,0.00026042,0.16312429,0.43433816,0.00000000,1.85693354,0.02588579
1.22761381,1.69931452,0.86612639,0.02121984,0.00027558,0.16321336,0.43509428,0.00000000,1.84766995,0.02591485
1.23361681,1.68957408,0.85762061,0.02114324,0.00029285,0.16275828,0.43465216,0.00000000,1.83190078,0.02585213
1.23961981,1.67393646,0.84607667,0.02099577,0.00031283,0.16176300,0.43304334,0.00000000,1.80959170,0.02569688
1.24562281,1.65247965,0.83156283,0.02077876,0.00033635,0.16024233,0.43032243,0.00000000,1.78078874,0.02544985
1.25162581,1.62538358,0.81419421,0.02049484,0.00036441,0.15822342,0.42656977,0.00000000,1.74563474,0.02511353
1.25762881,1.59294221,0.79413866,0.02014808,0.00039827,0.15574695,0.42189323,0.00000000,1.70438357,0.02469236
1.26363182,1.55557196,0.77162115,0.01974403,0.00043944,0.15286792,0.41642887,0.00000000,1.65741116,0.02419280
1.26963482,1.51381580,0.74692625,0.01928973,0.00048965,0.14965591,0.41034042,0.00000000,1.60522212,0.02362343
1.27563782,1.46834220,0.72039830,0.01879373,0.00055092,0.14619476,0.40381715,0.00000000,1.54845139,0.02299486
1.28164082,1.41993867,0.69243908,0.01826589,0.00062549,0.14258173,0.39707050,0.00000000,1.48786029,0.02231967
1.28764382,1.36949973,0.66350289,0.01771725,0.00071584,0.13892594,0.39032916,0.00000000,1.42432688,0.02161211
1.29364682,1.31800974,0.63408906,0.01715978,0.00082465,0.13534638,0.38383304,0.00000000,1.35883077,0.02088790
1.29964982,1.26652090,0.60473208,0.01660605,0.00095477,0.13196923,0.37782617,0.00000000,1.29243295,0.02016376
1.30565283,1.21612734,0.57598964,0.01606893,0.00110911,0.12892490,0.37254890,0.00000000,1.22625119,0.01945704
1.31165583,1.16793630,0.54842903,0.01556120,0.00129067,0.12634455,0.36822973,0.00000000,1.16143213,0.01878521
1.31765883,1.12303726,0.52261233,0.01509516,0.00150235,0.12435649,0.36507717,0.00000000,1.09912106,0.01816536
1.32366183,1.08247052,0.49908094,0.01468229,0.00174692,0.12308238,0.36327187,0.00000000,1.04043052,0.01761368
1.32966483,1.04719610,0.47833999,0.01433287,0.00202686,0.12263336,0.36295954,0.00000000,0.98640902,0.01714495
1.33566783,1.01806427,0.46084322,0.01405561,0.00234429,0.12310643,0.36424483,0.00000000,0.93801087,0.01677209
1.34167084,0.99578871,0.44697878,0.01385745,0.00270081,0.12458086,0.36718651,0.00000000,0.89606828,0.01650570
1.34767384,0.98092313,0.43705654,0.01374323,0.00309740,0.12711503,0.37179410,0.00000000,0.86126666,0.01635373
1.35367684,0.97384225,0.43129729,0.01371560,0.00353429,0.13074369,0.37802613,0.00000000,0.83412376,0.01632112
1.35967984,0.97472770,0.42982421,0.01377486,0.00401088,0.13547565,0.38579005,0.00000000,0.81497353,0.01640969
1.36568284,0.98355929,0.43265705,0.01391894,0.00452566,0.14129220,0.39494374,0.00000000,0.80395485,0.01661792
1.37168584,1.00011194,0.43970909,0.01414342,0.00507617,0.14814606,0.40529874,0.00000000,0.80100578,0.01694100
1.37768884,1.02395852,0.45078724,0.01444163,0.00565899,0.15596118,0.41662477,0.00000000,0.80586322,0.01737086
