energy_ev,total_up,C_s_up,C_p_up,Ca_p_up,Ca_d_up,Sc_p_up,Sc_d_up,Se_s_up,Se_p_up
-3.37068534,1.62402893,0.00420837,0.06181497,0.01927306,0.00000000,0.99227651,0.16317584,0.01127388,1.20426333
-3.36468234,1.51769745,0.00377278,0.05860977,0.01810338,0.00000000,0.93222345,0.15163132,0.01079720,1.12373701
-3.35867934,1.43310519,0.00345965,0.05577941,0.01713700,0.00000000,0.88102268,0.14271276,0.01041917,1.05981650
-3.35267634,1.36976925,0.00325908,0.05330984,0.01637095,0.00000000,0.83854623,0.13632975,0.01013776,1.01215298
-3.34667334,1.32715853,0.00316180,0.05119119,0.01580149,0.00000000,0.80464055,0.13239022,0.00995151,0.98034989
-3.34067034,1.30469451,0.00315910,0.04941710,0.01542417,0.00000000,0.77912704,0.13080032,0.00985935,0.96396513
-3.33466733,1.30174496,0.00324282,0.04798376,0.01523375,0.00000000,0.76179882,0.13146337,0.00986044,0.96250804
-3.32866433,1.31761197,0.00340521,0.04688879,0.01522410,0.00000000,0.75241452,0.13427829,0.00995387,0.97543233
-3.32266133,1.35151612,0.00363881,0.04613001,0.01538804,0.00000000,0.75068986,0.13913750,0.01013843,1.00212591
-3.31665833,1.40257876,0.00393639,0.04570416,0.01571719,0.00000000,0.75628827,0.14592470,0.01041233,1.04189945
-3.31065533,1.46980473,0.00429072,0.04560573,0.01620185,0.00000000,0.76881154,0.15451267,0.01077297,1.09397506
-3.30465233,1.55206791,0.00469455,0.04582583,0.01683086,0.00000000,0.78779190,0.16476142,0.01121673,1.15747693
-3.29864932,1.64810156,0.00514047,0.04635135,0.01759156,0.00000000,0.81268642,0.17651689,0.01173879,1.23142554
-3.29264632,1.75649564,0.00562085,0.04716433,0.01846986,0.00000000,0.84287483,0.18961041,0.01233308,1.31473671
-3.28664332,1.87570232,0.00612784,0.04824160,0.01945025,0.00000000,0.87766138,0.20385911,0.01299223,1.40622678
-3.28064032,2.00405067,0.00665339,0.04955482,0.02051610,0.00000000,0.91628126,0.21906737,0.01370763,1.50462435
-3.27463732,2.13977081,0.00718934,0.05107076,0.02164988,0.00000000,0.95791166,0.23502930,0.01446963,1.60858892
-3.26863432,2.28102698,0.00772748,0.05275195,0.02283358,0.00000000,1.00168730,0.25153230,0.01526769,1.71673599
-3.26263132,2.42595834,0.00825978,0.05455761,0.02404910,0.00000000,1.04671984,0.26836144,0.01609072,1.82766777
-3.25662831,2.57272573,0.00877853,0.05644479,0.02527882,0.00000000,1.09212038,0.28530452,0.01692739,1.94000805
-3.25062531,2.71956180,0.00927660,0.05836970,0.02650602,0.00000000,1.13702396,0.30215767,0.01776649,2.05243947
-3.24462231,2.86482179,0.00974766,0.06028913,0.02771547,0.00000000,1.18061467,0.31873085,0.01859736,2.16374097
-3.23861931,3.00703159,0.01018640,0.06216194,0.02889381,0.00000000,1.22215012,0.33485331,0.01941019,2.27282306
-3.23261631,3.14493016,0.01058881,0.06395042,0.03003001,0.00000000,1.26098373,0.35037834,0.02019645,2.37875861
-3.22661331,3.27750304,0.01095237,0.06562155,0.03111563,0.00000000,1.29658355,0.36518709,0.02094906,2.48080678
-3.22061031,3.40400451,0.01127620,0.06714807,0.03214497,0.00000000,1.32854639,0.37919122,0.02166272,2.57842837
-3.21460730,3.52396632,0.01156122,0.06850926,0.03311516,0.00000000,1.35660640,0.39233406,0.02233392,2.67129088
-3.20860430,3.63719196,0.01181024,0.06969141,0.03402598,0.00000000,1.38063745,0.40459023,0.02296103,2.75926278
-3.20260130,3.74373609,0.01202789,0.07068799,0.03487962,0.00000000,1.40064909,0.41596357,0.02354420,2.84239662
-3.19659830,3.84387015,0.01222064,0.07149942,0.03568033,0.00000000,1.41677632,0.42648363,0.02408517,2.92090184
-3.19059530,3.93803569,0.01239661,0.07213261,0.03643385,0.00000000,1.42926370,0.43620073,0.02458699,2.99510861
-3.18459230,4.02678853,0.01256539,0.07260009,0.03714688,0.00000000,1.43844477,0.44517996,0.02505369,3.06542497
-3.17858929,4.11073695,0.01273774,0.07291900,0.03782641,0.00000000,1.44471809,0.45349457,0.02548985,3.13228991
-3.17258629,4.19047831,0.01292529,0.07310983,0.03847916,0.00000000,1.44852135,0.46121905,0.02590020,3.19612564
-3.16658329,4.26653833,0.01314012,0.07319515,0.03911094,0.00000000,1.45030522,0.46842247,0.02628913,3.25729233
-3.16058029,4.33931750,0.01339438,0.07319816,0.03972619,0.00000000,1.45050858,0.47516253,0.02666032,3.31604887
-3.15457729,4.40904873,0.01369980,0.07314146,0.04032757,0.00000000,1.44953679,0.48148078,0.02701634,3.37252239
-3.14857429,4.47576961,0.01406728,0.07304582,0.04091580,0.00000000,1.44774424,0.48739934,0.02735836,3.42668951
-3.14257129,4.53931174,0.01450642,0.07292916,0.04148957,0.00000000,1.44542241,0.49291946,0.02768597,3.47837086
-3.13656828,4.59930872,0.01502512,0.07280581,0.04204572,0.00000000,1.44279399,0.49802201,0.02799703,3.52723997
-3.13056528,4.65522271,0.01562918,0.07268599,0.04257954,0.00000000,1.44001350,0.50267000,0.02828773,3.57284653
-3.12456228,4.70638841,0.01632201,0.07257556,0.04308528,0.00000000,1.43717406,0.50681294,0.02855268,3.61465290
-3.11855928,4.75207202,0.01710434,0.07247609,0.04355676,0.00000000,1.43431980,0.51039281,0.02878515,3.65208190
-3.11255628,4.79154154,0.01797404,0.07238516,0.04398810,0.00000000,1.43146288,0.51335126,0.02897737,3.68457293
-3.10655328,4.82414372,0.01892608,0.07229690,0.04437454,0.00000000,1.42860371,0.51563757,0.02912092,3.71164275
-3.10055028,4.84938264,0.01995250,0.07220273,0.04471312,0.00000000,1.42575273,0.51721679,0.02920719,3.73294692
-3.09454727,4.86699421,0.02104252,0.07209220,0.04500348,0.00000000,1.42295215,0.51807748,0.02922778,3.74833739
-3.08854427,4.87701138,0.02218280,0.07195395,0.04524841,0.00000000,1.42029572,0.51823852,0.02917503,3.75791218
-3.08254127,4.87981476,0.02335769,0.07177666,0.04545427,0.00000000,1.41794498,0.51775443,0.02904238,3.76205308
-3.07653827,4.87616471,0.02454967,0.07155001,0.04563125,0.00000000,1.41614054,0.51671867,0.02882483,3.76144813
-3.07053527,4.86721145,0.02573981,0.07126549,0.04579335,0.00000000,1.41520713,0.51526472,0.02851920,3.75709648
-3.06453227,4.85448153,0.02690833,0.07091721,0.04595811,0.00000000,1.41555195,0.51356470,0.02812443,3.75029421
-3.05852926,4.83984003,0.02803520,0.07050247,0.04614609,0.00000000,1.41765566,0.51182535,0.02764173,3.74260081
-3.05252626,4.82542959,0.02910073,0.07002220,0.04638014,0.00000000,1.42205653,0.51028165,0.02707461,3.73578721
-3.04652326,4.81358870,0.03008622,0.06948124,0.04668443,0.00000000,1.42932815,0.50918827,0.02642894,3.73176752
-3.04052026,4.80675306,0.03097458,0.06888845,0.04708330,0.00000000,1.44005187,0.50880916,0.02571285,3.73251736
-3.03451726,4.80734469,0.03175082,0.06825664,0.04760002,0.00000000,1.45478531,0.50940593,0.02493651,3.73998297
-3.02851426,4.81765472,0.03240263,0.06760237,0.04825550,0.00000000,1.47402880,0.51122555,0.02411201,3.75598547
-3.02251126,4.83972564,0.03292071,0.06694558,0.04906698,0.00000000,1.49819142,0.51448790,0.02325301,3.78212533
-3.01650825,4.87523965,0.03329908,0.06630920,0.05004681,0.00000000,1.52755881,0.51937408,0.02237451,3.81969216
-3.01050525,4.92541881,0.03353530,0.06571855,0.05120145,0.00000000,1.56226457,0.52601582,0.02149251,3.86958464
-3.00450225,4.99094270,0.03363043,0.06520077,0.05253053,0.00000000,1.60226696,0.53448684,0.02062368,3.93224501
-2.99849925,5.07188808,0.03358904,0.06478415,0.05402635,0.00000000,1.64733255,0.54479638,0.01978504,4.00761182
-2.99249625,5.16769398,0.03341892,0.06449744,0.05567353,0.00000000,1.69702783,0.55688548,0.01899363,4.09509384
-2.98649325,5.27715439,0.03313079,0.06436911,0.05744909,0.00000000,1.75071959,0.57062611,0.01826620,4.19356669
-2.98049025,5.39843935,0.03273785,0.06442666,0.05932280,0.00000000,1.80758430,0.58582325,0.01761886,4.30139277
-2.97448724,5.52914350,0.03225531,0.06469583,0.06125790,0.00000000,1.86662634,0.60221983,0.01706683,4.41646400
-2.96848424,5.66636002,0.03169975,0.06519988,0.06321210,0.00000000,1.92670432,0.61950438,0.01662409,4.53626532
-2.96248124,5.80677652,0.03108856,0.06595889,0.06513888,0.00000000,1.98656441,0.63732089,0.01630311,4.65795626
-2.95647824,5.94678836,0.03043931,0.06698897,0.06698897,0.00000000,2.04487920,0.65528059,0.01611453,4.77846684
-2.95047524,6.08262391,0.02976914,0.06830164,0.06871199,0.00000000,2.10029033,0.67297492,0.01606693,4.89460319
-2.94447224,6.21047607,0.02909419,0.06990311,0.07025815,0.00000000,2.15145278,0.68998922,0.01616651,5.00315825
-2.93846923,6.32663390,0.02842911,0.07179374,0.07158001,0.00000000,2.19707898,0.70591643,0.01641683,5.10102235
-2.93246623,6.42760842,0.02778661,0.07396745,0.07263410,0.00000000,2.23598058,0.72037022,0.01681862,5.18528880
-2.92646323,6.51024723,0.02717714,0.07641135,0.07338243,0.00000000,2.26710607,0.73299712,0.01736953,5.25334995
-2.92046023,6.57183329,0.02660860,0.07910541,0.07379379,0.00000000,2.28957260,0.74348690,0.01806402,5.30297979
-2.91445723,6.61016402,0.02608625,0.08202235,0.07384475,0.00000000,2.30269087,0.75158113,0.01889329,5.33239992
-2.90845423,6.62360841,0.02561263,0.08512770,0.07352043,0.00000000,2.30598199,0.75707950,0.01984521,5.34032679
-2.90245123,6.61114074,0.02518762,0.08838009,0.07281483,0.00000000,2.29918614,0.75984383,0.02090446,5.32599902
-2.89644822,6.57235079,0.02480857,0.09173176,0.07173098,0.00000000,2.28226277,0.75979978,0.02205271,5.28918476
-2.89044522,6.50743199,0.02447056,0.09512940,0.07028059,0.00000000,2.25538313,0.75693637,0.02326888,5.23016996
-2.88444222,6.41714938,0.02416665,0.09851517,0.06848355,0.00000000,2.21891551,0.75130354,0.02452957,5.14972940
-2.87843922,6.30279062,0.02388829,0.10182802,0.06636702,0.00000000,2.17340480,0.74300807,0.02580959,5.04908300
-2.87243622,6.16610361,0.02362566,0.10500528,0.06396444,0.00000000,2.11954727,0.73220817,0.02708254,4.92984036
-2.86643322,6.00922463,0.02336812,0.10798438,0.06131429,0.00000000,2.05816243,0.71910717,0.02832153,4.79393711
-2.86043022,5.83460100,0.02310467,0.11070475,0.05845874,0.00000000,1.99016321,0.70394661,0.02949992,4.64356611
-2.85442721,5.64491193,0.02282435,0.11310978,0.05544232,0.00000000,1.91652601,0.68699906,0.03059216,4.48110718
-2.84842421,5.44299096,0.02251670,0.11514877,0.05231056,0.00000000,1.83826194,0.66856105,0.03157451,4.30905792
-2.84242121,5.23175266,0.02217213,0.11677874,0.04910872,0.00000000,1.75639022,0.64894611,0.03242587,4.12996827
-2.83641821,5.01412542,0.02178227,0.11796613,0.04588058,0.00000000,1.67191466,0.62847830,0.03312847,3.94638063
-2.83041521,4.79299190,0.02134031,0.11868813,0.04266750,0.00000000,1.58580370,0.60748603,0.03366842,3.76077667
-2.82441221,4.57113726,0.02084116,0.11893367,0.03950751,0.00000000,1.49897421,0.58629640,0.03403622,3.57553162
-2.81840920,4.35120539,0.02028171,0.11870395,0.03643467,0.00000000,1.41227915,0.56522981,0.03422702,3.39287596
-2.81240620,4.13566235,0.01966082,0.11801255,0.03347862,0.00000000,1.32649880,0.54459486,0.03424077,3.21486420
-2.80640320,3.92676619,0.01897941,0.11688495,0.03066428,0.00000000,1.24233508,0.52468347,0.03408217,3.04335004
-2.80040020,3.72654198,0.01824036,0.11535754,0.02801172,0.00000000,1.16040864,0.50576597,0.03376036,2.87996703
-2.79439720,3.53676110,0.01744840,0.11347625,0.02553622,0.00000000,1.08125798,0.48808635,0.03328855,2.72611377
-2.78839420,3.35892386,0.01660986,0.11129460,0.02324844,0.00000000,1.00534016,0.47185751,0.03268339,2.58294290
-2.78239120,3.19424485,0.01573248,0.10887160,0.02115466,0.00000000,0.93303255,0.45725661,0.03196425,2.45135313
-2.77638819,3.04364086,0.01482510,0.10626920,0.01925709,0.00000000,0.86463526,0.44442067,0.03115243,2.33198405
-2.77038519,2.90772157,0.01389731,0.10354982,0.01755436,0.00000000,0.80037394,0.43344257,0.03027024,2.22521356
-2.76438219,2.78678347,0.01295913,0.10077379,0.01604183,0.00000000,0.74040275,0.42436776,0.02934013,2.13115814
-2.75837919,2.68080794,0.01202070,0.09799697,0.01471212,0.00000000,0.68480753,0.41719176,0.02838386,2.04967640
-2.75237619,2.58946444,0.01109194,0.09526859,0.01355547,0.00000000,0.63360914,0.41185895,0.02742163,1.98037654
-2.74637319,2.51211996,0.01018229,0.09262955,0.01256024,0.00000000,0.58676713,0.40826271,0.02647150,1.92262830
-2.74037019,2.44785564,0.00930043,0.09011114,0.01171327,0.00000000,0.54418388,0.40624721,0.02554879,1.87558015
-2.73436718,2.39549133,0.00845412,0.08773428,0.01100032,0.00000000,0.50570938,0.40561090,0.02466571,1.83818207
-2.72836418,2.35361847,0.00765004,0.08550935,0.01040638,0.00000000,0.47114685,0.40611195,0.02383120,1.80921424
-2.72236118,2.32064124,0.00689371,0.08343658,0.00991606,0.00000000,0.44025922,0.40747528,0.02305089,1.78732153
-2.71635818,2.29482531,0.00618948,0.08150704,0.00951393,0.00000000,0.41277652,0.40940140,0.02232728,1.77105329
-2.71035518,2.27435324,0.00554056,0.07970403,0.00918477,0.00000000,0.38840416,0.41157650,0.02166005,1.75890768
-2.70435218,2.25738478,0.00494910,0.07800496,0.00891388,0.00000000,0.36683201,0.41368367,0.02104657,1.74937920
-2.69834917,2.24212015,0.00441632,0.07638353,0.00868735,0.00000000,0.34774388,0.41541469,0.02048245,1.74100808
-2.69234617,2.22686383,0.00394266,0.07481214,0.00849224,0.00000000,0.33082744,0.41648198,0.01996221,1.73242961
-2.68634317,2.21008653,0.00352800,0.07326435,0.00831686,0.00000000,0.31578389,0.41663028,0.01948003,1.72242157
-2.68034017,2.19048263,0.00317182,0.07171741,0.00815084,0.00000000,0.30233742,0.41564739,0.01903041,1.70994784
-2.67433717,2.16702067,0.00287348,0.07015459,0.00798535,0.00000000,0.29024376,0.41337369,0.01860891,1.69419632
-2.66833417,2.13898485,0.00263234,0.06856730,0.00781314,0.00000000,0.27929776,0.40970992,0.01821275,1.67460963
-2.66233117,2.10600556,0.00244806,0.06695697,0.00762865,0.00000000,0.26933963,0.40462291,0.01784134,1.65090704
-2.65632816,2.06807790,0.00232068,0.06533653,0.00742795,0.00000000,0.26025955,0.39814900,0.01749674,1.62309697
-2.65032516,2.02556725,0.00225083,0.06373144,0.00720879,0.00000000,0.25200061,0.39039518,0.01718390,1.59147926
-2.64432216,1.97920188,0.00223986,0.06218037,0.00697049,0.00000000,0.24455996,0.38153764,0.01691084,1.55663734
-2.63831916,1.93005301,0.00228986,0.06073539,0.00671383,0.00000000,0.23798815,0.37181810,0.01668865,1.51942060
-2.63231616,1.87950329,0.00240376,0.05946177,0.00644096,0.00000000,0.23238678,0.36153795,0.01653128,1.48091774
-2.62631316,1.82920510,0.00258532,0.05843733,0.00615520,0.00000000,0.22790455,0.35105053,0.01645533,1.44242236
-2.62031016,1.78103052,0.00283905,0.05775141,0.00586088,0.00000000,0.22473193,0.34075184,0.01647952,1.40539210
-2.61430715,1.73701495,0.00317016,0.05750354,0.00556312,0.00000000,0.22309469,0.33107004,0.01662423,1.37140319
-2.60830415,1.69929661,0.00358442,0.05780173,0.00526767,0.00000000,0.22324648,0.32245419,0.01691081,1.34210194
-2.60230115,1.67005408,0.00408797,0.05876051,0.00498071,0.00000000,0.22546075,0.31536254,0.01736091,1.31915517
-2.59629815,1.65144404,0.00468711,0.06049869,0.00470864,0.00000000,0.23002232,0.31025080,0.01799566,1.30420121
-2.59029515,1.64554115,0.00538808,0.06313692,0.00445790,0.00000000,0.23721870,0.30756065,0.01883493,1.29880310
-2.58429215,1.65428183,0.00619676,0.06679505,0.00423488,0.00000000,0.24733152,0.30770886,0.01989656,1.30440546
-2.57828914,1.67941339,0.00711841,0.07158932,0.00404568,0.00000000,0.26062812,0.31107724,0.02119558,1.32229607
-2.57228614,1.72244968,0.00815732,0.07762940,0.00389609,0.00000000,0.27735356,0.31800355,0.02274356,1.35357336
-2.56628314,1.78463411,0.00931657,0.08501542,0.00379146,0.00000000,0.29772314,0.32877366,0.02454797,1.39912018
-2.56028014,1.86691065,0.01059770,0.09383490,0.00373660,0.00000000,0.32191553,0.34361495,0.02661173,1.45958450
-2.55427714,1.96990313,0.01200044,0.10415976,0.00373574,0.00000000,0.35006653,0.36269116,0.02893280,1.53536708
-2.54827414,2.09390278,0.01352253,0.11604346,0.00379252,0.00000000,0.38226364,0.38609860,0.03150400,1.62661606
-2.54227114,2.23886404,0.01515947,0.12951835,0.00390988,0.00000000,0.41854146,0.41386397,0.03431287,1.73322817
-2.53626813,2.40440813,0.01690440,0.14459340,0.00409009,0.00000000,0.45887784,0.44594356,0.03734180,1.85485604
-2.53026513,2.58983396,0.01874808,0.16125230,0.00433470,0.00000000,0.50319102,0.48222411,0.04056827,1.99092113
-2.52426213,2.79413571,0.02067884,0.17945225,0.00464452,0.00000000,0.55133773,0.52252510,0.04396521,2.14063129
-2.51825913,3.01602635,0.02268272,0.19912337,0.00501959,0.00000000,0.60311227,0.56660265,0.04750152,2.30300223
-2.51225613,3.25396618,0.02474354,0.22016895,0.00545913,0.00000000,0.65824662,0.61415471,0.05114275,2.47688192
-2.50625313,3.50619549,0.02684324,0.24246654,0.00596157,0.00000000,0.71641181,0.66482775,0.05485175,2.66097696
-2.50025013,3.77077023,0.02896207,0.26586999,0.00652445,0.00000000,0.77722028,0.71822460,0.05858952,2.85387984
-2.49424712,4.04559976,0.03107903,0.29021244,0.00714444,0.00000000,0.84022963,0.77391333,0.06231598,3.05409619
-2.48824412,4.32848544,0.03317224,0.31531015,0.00781730,0.00000000,0.90494749,0.83143697,0.06599079,3.26007118
-2.48224112,4.61715901,0.03521938,0.34096718,0.00853790,0.00000000,0.97083767,0.89032375,0.06957410,3.47021410
-2.47623812,4.90931975,0.03719815,0.36698064,0.00930021,0.00000000,1.03732750,0.95009753,0.07302728,3.68292057
-2.47023512,5.20266940,0.03908673,0.39314648,0.01009732,0.00000000,1.10381628,1.01028812,0.07631353,3.89659188
-2.46423212,5.49494397,0.04086424,0.41926537,0.01092150,0.00000000,1.16968473,1.07044103,0.07939836,4.10965107
-2.45822911,5.78394175,0.04251113,0.44514858,0.01176430,0.00000000,1.23430533,1.13012638,0.08225005,4.32055565
-2.45222611,6.06754706,0.04400956,0.47062348,0.01261662,0.00000000,1.29705326,1.18894644,0.08483989,4.52780715
-2.44622311,6.34374930,0.04534371,0.49553829,0.01346889,0.00000000,1.35731773,1.24654170,0.08714239,4.72995773
-2.44022011,6.61065746,0.04650009,0.51976598,0.01431117,0.00000000,1.41451350,1.30259502,0.08913538,4.92561427
-2.43421711,6.86651003,0.04746763,0.54320687,0.01513343,0.00000000,1.46809215,1.35683376,0.09080001,5.11344083
-2.42821411,7.10968088,0.04823789,0.56578985,0.01592568,0.00000000,1.51755291,1.40902986,0.09212077,5.29215997
-2.42221111,7.33868166,0.04880506,0.58747211,0.01667822,0.00000000,1.56245265,1.45899781,0.09308538,5.46055389
-2.41620810,7.55216149,0.04916597,0.60823728,0.01738190,0.00000000,1.60241476,1.50659073,0.09368476,5.61746620
-2.41020510,7.74890482,0.04932004,0.62809203,0.01802833,0.00000000,1.63713666,1.55169483,0.09391302,5.76180504
-2.40420210,7.92782845,0.04926913,0.64706135,0.01861011,0.00000000,1.66639566,1.59422250,0.09376739,5.89254814
-2.39819910,8.08797855,0.04901743,0.66518269,0.01912103,0.00000000,1.69005297,1.63410466,0.09324831,6.00875035
-2.39219610,8.22852867,0.04857127,0.68249927,0.01955627,0.00000000,1.70805582,1.67128273,0.09235940,6.10955383
-2.38619310,8.34877931,0.04793891,0.69905299,0.01991252,0.00000000,1.72043753,1.70570079,0.09110763,6.19420083
-2.38019010,8.44815972,0.04713040,0.71487732,0.02018811,0.00000000,1.72731557,1.73729855,0.08950335,6.26204885
-2.37418709,8.52623204,0.04615734,0.72999065,0.02038306,0.00000000,1.72888769,1.76600550,0.08756042,6.31258764
-2.36818409,8.58269803,0.04503266,0.74439052,0.02049906,0.00000000,1.72542627,1.79173676,0.08529622,6.34545711
-2.36218109,8.61740785,0.04377051,0.75804909,0.02053948,0.00000000,1.71727105,1.81439094,0.08273171,6.36046542
-2.35617809,8.63037059,0.04238601,0.77091026,0.02050924,0.00000000,1.70482044,1.83385019,0.07989131,6.35760597
-2.35017509,8.62176568,0.04089512,0.78288859,0.02041467,0.00000000,1.68852183,1.84998254,0.07680277,6.33707200
-2.34417209,8.59195410,0.03931445,0.79387030,0.02026334,0.00000000,1.66886094,1.86264642,0.07349687,6.29926792
-2.33816908,8.54148847,0.03766115,0.80371616,0.02006382,0.00000000,1.64635078,1.87169716,0.07000708,6.24481590
-2.33216608,8.47112063,0.03595265,0.81226642,0.01982545,0.00000000,1.62152029,1.87699511,0.06636904,6.17455690
-2.32616308,8.38180565,0.03420660,0.81934740,0.01955804,0.00000000,1.59490303,1.87841488,0.06261998,6.08954541
-2.32016008,8.27470114,0.03244060,0.82477944,0.01927159,0.00000000,1.56702616,1.87585516,0.05879806,5.99103729
-2.31415708,8.15116092,0.03067208,0.82838588,0.01897603,0.00000000,1.53839997,1.86924854,0.05494165,5.88047057
-2.30815408,8.01272243,0.02891805,0.83000253,0.01868089,0.00000000,1.50950800,1.85857068,0.05108853,5.75943945
-2.30215108,7.86108744,0.02719490,0.82948716,0.01839508,0.00000000,1.48079813,1.84384825,0.04727518,5.62966183
-2.29614807,7.69809615,0.02551818,0.82672849,0.01812661,0.00000000,1.45267453,1.82516504,0.04353602,5.49294144
-2.29014507,7.52569495,0.02390236,0.82165410,0.01788238,0.00000000,1.42549074,1.80266600,0.03990278,5.35112553
-2.28414207,7.34589855,0.02236060,0.81423706,0.01766804,0.00000000,1.39954386,1.77655858,0.03640385,5.20605961
-2.27813907,7.16074768,0.02090451,0.80450059,0.01748778,0.00000000,1.37506993,1.74711153,0.03306389,5.05954091
-2.27213607,6.97226359,0.01954399,0.79252070,0.01734428,0.00000000,1.35224050,1.71465084,0.02990339,4.91327217
-2.26613307,6.78240108,0.01828697,0.77842667,0.01723867,0.00000000,1.33116056,1.67955318,0.02693854,4.76881767
-2.26013007,6.59300183,0.01713930,0.76239905,0.01717047,0.00000000,1.31186765,1.64223686,0.02418106,4.62756316
-2.25412706,6.40574989,0.01610462,0.74466561,0.01713766,0.00000000,1.29433240,1.60315092,0.02163832,4.49068132
-2.24812406,6.22213117,0.01518430,0.72549508,0.01713679,0.00000000,1.27846029,1.56276267,0.01931346,4.35910423
-2.24212106,6.04339868,0.01437742,0.70518923,0.01716302,0.00000000,1.26409492,1.52154431,0.01720568,4.23350397
-2.23611806,5.87054513,0.01368081,0.68407334,0.01721036,0.00000000,1.25102255,1.47995913,0.01531060,4.11428213
-2.23011506,5.70428392,0.01308918,0.66248580,0.01727181,0.00000000,1.23897800,1.43844805,0.01362071,4.00156880
-2.22411206,5.54503965,0.01259525,0.64076695,0.01733961,0.00000000,1.22765193,1.39741691,0.01212583,3.89523108
-2.21810905,5.39294852,0.01219000,0.61924799,0.01740543,0.00000000,1.21669933,1.35722513,0.01081362,3.79489075
-2.21210605,5.24786870,0.01186295,0.59824005,0.01746070,0.00000000,1.20574910,1.31817618,0.00967014,3.69995049
-2.20610305,5.10940033,0.01160244,0.57802418,0.01749680,0.00000000,1.19441467,1.28051024,0.00868029,3.60962753
-2.20010005,4.97691441,0.01139603,0.55884250,0.01750537,0.00000000,1.18230529,1.24439928,0.00782837,3.52299343
-2.19409705,4.84958936,0.01123086,0.54089092,0.01747854,0.00000000,1.16903785,1.20994478,0.00709847,3.43901842
-2.18809405,4.72645398,0.01109400,0.52431367,0.01740919,0.00000000,1.15424886,1.17717809,0.00647489,3.35661846
-2.18209105,4.60643498,0.01097288,0.50919993,0.01729118,0.00000000,1.13760619,1.14606345,0.00594250,3.27470326
-2.17608804,4.48840729,0.01085559,0.49558260,0.01711949,0.00000000,1.11882039,1.11650347,0.00548700,3.19222341
-2.17008504,4.37124538,0.01073127,0.48343933,0.01689046,0.00000000,1.09765491,1.08834685,0.00509517,3.10821479
-2.16408204,4.25387358,0.01059033,0.47269569,0.01660186,0.00000000,1.07393520,1.06139806,0.00475504,3.02183876
-2.15807904,4.13531370,0.01042471,0.46323046,0.01625296,0.00000000,1.04755607,1.03542860,0.00445599,2.93241663
-2.15207604,4.01472836,0.01022804,0.45488266,0.01584461,0.00000000,1.01848727,1.01018944,0.00418883,2.83945750
-2.14607304,3.89145881,0.00999573,0.44746031,0.01537917,0.00000000,0.98677690,0.98542419,0.00394579,2.74267851
-2.14007004,3.76505586,0.00972501,0.44075025,0.01486053,0.00000000,0.95255267,0.96088249,0.00372051,2.64201727
-2.13406703,3.63530358,0.00941489,0.43452891,0.01429393,0.00000000,0.91602102,0.93633326,0.00350797,2.53763628
-2.12806403,3.50223491,0.00906606,0.42857347,0.01368590,0.00000000,0.87746402,0.91157719,0.00330442,2.42991960
-2.12206103,3.36613937,0.00868075,0.42267300,0.01304404,0.00000000,0.83723443,0.88645822,0.00310722,2.31946246
-2.11605803,3.22756269,0.00826253,0.41663911,0.01237687,0.00000000,0.79574903,0.86087336,0.00291476,2.20705445
-2.11005503,3.08729898,0.00781605,0.41031577,0.01169361,0.00000000,0.75348066,0.83478072,0.00272629,2.09365728
-2.10405203,2.94637580,0.00734683,0.40358779,0.01100399,0.00000000,0.71094923,0.80820529,0.00254182,1.98037832
-2.09804902,2.80603291,0.00686096,0.39638770,0.01031797,0.00000000,0.66871228,0.78124225,0.00236194,1.86844092
-2.09204602,2.66769543,0.00636485,0.38870083,0.00964561,0.00000000,0.62735519,0.75405769,0.00218770,1.75915262
-2.08604302,2.53294236,0.00586499,0.38056814,0.00899681,0.00000000,0.58748172,0.72688663,0.00202050,1.65387239
-2.08004002,2.40347115,0.00536768,0.37208708,0.00838114,0.00000000,0.54970493,0.70002833,0.00186199,1.55397770
-2.07403702,2.28105930,0.00487888,0.36341007,0.00780768,0.00000000,0.51463880,0.67383905,0.00171392,1.46083213
-2.06803402,2.16752373,0.00440398,0.35474096,0.00728484,0.00000000,0.48289082,0.64872234,0.00157814,1.37575430
-2.06203102,2.06467871,0.00394774,0.34632955,0.00682030,0.00000000,0.45505541,0.62511732,0.00145646,1.29998831
-2.05602801,1.97429310,0.00351415,0.33846429,0.00642080,0.00000000,0.43170829,0.60348508,0.00135062,1.23467620
-2.05002501,1.89804775,0.00310640,0.33146368,0.00609215,0.00000000,0.41340182,0.58429387,0.00126229,1.18083245
-2.04402201,1.83749356,0.00272686,0.32566657,0.00583910,0.00000000,0.40066094,0.56800342,0.00119295,1.13932074
-2.03801901,1.79401129,0.00237710,0.32142180,0.00566527,0.00000000,0.39397980,0.55504895,0.00114398,1.11083298
-2.03201601,1.76877366,0.00205793,0.31907761,0.00557316,0.00000000,0.39381883,0.54582555,0.00111653,1.09587086
-2.02601301,1.76271084,0.00176948,0.31897130,0.00556409,0.00000000,0.40060206,0.54067329,0.00111161,1.09472991
-2.02001001,1.77648011,0.00151127,0.32141933,0.00563813,0.00000000,0.41471467,0.53986390,0.00113001,1.10748651
-2.01400700,1.81044072,0.00128229,0.32670857,0.00579418,0.00000000,0.43650063,0.54358925,0.00117233,1.13398808
-2.00800400,1.86463501,0.00108115,0.33508865,0.00602988,0.00000000,0.46626053,0.55195241,0.00123894,1.17384696
