energy_ev,total_up,Cu_p_up,Cu_d_up,Mn_p_up,Mn_d_up,N_s_up,N_p_up,S_s_up,S_p_up
-0.04502251,8.13974676,2.19819468,0.96365670,0.82692761,2.58225610,0.02391962,2.13702925,0.13276211,1.68138318
-0.03901951,8.08674390,2.17466109,0.95527366,0.82660573,2.56810640,0.02337072,2.13325938,0.13464082,1.65247392
-0.03301651,8.03249389,2.14854378,0.94666830,0.82524242,2.55421530,0.02282423,2.12872072,0.13619918,1.62368370
-0.02701351,7.97603194,2.11988349,0.93773816,0.82277623,2.54018725,0.02228311,2.12322797,0.13738362,1.59489584
-0.02101051,7.91651594,2.08876499,0.92839656,0.81917046,2.52565371,0.02175032,2.11663868,0.13814790,1.56601580
-0.01500750,7.85328384,2.05532215,0.91857989,0.81441755,2.51029358,0.02122866,2.10886844,0.13845486,1.53697658
-0.00900450,7.78590609,2.01974279,0.90825415,0.80854254,2.49385269,0.02072072,2.09990406,0.13827791,1.50774345
-0.00300150,7.71423029,1.98227260,0.89742028,0.80160548,2.47616126,0.02022880,2.08981388,0.13760215,1.47831776
0.00300150,7.63841536,1.94321757,0.88611813,0.79370255,2.45714841,0.01975491,2.07875460,0.13642515,1.44873984
0.00900450,7.55895285,1.90294426,0.87442862,0.78496583,2.43685256,0.01930076,2.06697391,0.13475715,1.41909073
0.01500750,7.47667381,1.86187750,0.86247400,0.77556149,2.41542718,0.01886780,2.05480874,0.13262098,1.38949265
0.02101051,7.39274003,1.82049532,0.85041615,0.76568665,2.39314131,0.01845726,2.04267887,0.13005135,1.36010809
0.02701351,7.30861960,1.77932080,0.83845287,0.75556471,2.37037451,0.01807022,2.03107616,0.12709382,1.33113737
0.03301651,7.22604698,1.73891120,0.82681236,0.74543951,2.34760625,0.01770764,2.02054962,0.12380339,1.30281481
0.03901951,7.14696904,1.69984435,0.81574601,0.73556833,2.32540013,0.01737049,2.01168691,0.12024275,1.27540327
0.04502251,7.07347887,1.66270297,0.80551987,0.72621409,2.30438321,0.01705974,2.00509301,0.11648028,1.24918745
0.05102551,7.00773986,1.62805740,0.79640508,0.71763704,2.28522153,0.01677641,2.00136690,0.11258795,1.22446590
0.05702851,6.95190325,1.59644739,0.78866768,0.71008617,2.26859263,0.01652163,2.00107716,0.10863914,1.20154207
0.06303152,6.90802231,1.56836383,0.78255823,0.70379081,2.25515632,0.01629657,2.00473761,0.10470645,1.18071474
0.06903452,6.87796694,1.54423107,0.77830166,0.69895259,2.24552500,0.01610245,2.01278385,0.10085967,1.16226805
0.07503752,6.86334216,1.52439068,0.77608770,0.69573828,2.24023485,0.01594049,2.02555179,0.09716389,1.14646171
0.08104052,6.86541411,1.50908733,0.77606240,0.69427361,2.23971927,0.01581179,2.04325902,0.09367790,1.13352169
0.08704352,6.88504670,1.49845743,0.77832090,0.69463853,2.24428574,0.01571729,2.06598981,0.09045280,1.12363178
0.09304652,6.92265166,1.49252105,0.78290186,0.69686385,2.25409731,0.01565763,2.09368432,0.08753101,1.11692649
0.09904952,6.97815434,1.49117754,0.78978378,0.70092967,2.26915964,0.01563311,2.12613260,0.08494554,1.11348554
0.10505253,7.05097675,1.49420498,0.79888321,0.70676549,2.28931413,0.01564353,2.16297358,0.08271964,1.11333023
0.11105553,7.14003865,1.50126377,0.81005503,0.71425202,2.31423778,0.01568814,2.20369919,0.08086676,1.11642186
0.11705853,7.24377697,1.51190410,0.82309480,0.72322477,2.34344962,0.01576562,2.24766344,0.07939077,1.12266218
0.12306153,7.36018261,1.52557718,0.83774303,0.73347906,2.37632362,0.01587397,2.29409638,0.07828651,1.13189601
0.12906453,7.48685352,1.54164996,0.85369126,0.74477641,2.41210763,0.01601059,2.34212219,0.07754049,1.14391561
0.13506753,7.62106167,1.55942273,0.87058979,0.75685206,2.44994731,0.01617225,2.39078105,0.07713186,1.15846685
0.14107054,7.75983142,1.57814909,0.88805662,0.76942322,2.48891428,0.01635517,2.43905385,0.07703342,1.17525660
0.14707354,7.90002608,1.59705764,0.90568760,0.78219778,2.52803697,0.01655512,2.48588902,0.07721279,1.19396103
0.15307654,8.03843910,1.61537457,0.92306706,0.79488321,2.56633298,0.01676750,2.53023041,0.07763359,1.21423450
0.15907954,8.17188637,1.63234640,0.93977889,0.80719510,2.60284147,0.01698748,2.57104541,0.07825669,1.23571831
0.16508254,8.29729584,1.64726206,0.95541750,0.81886529,2.63665396,0.01721015,2.60735216,0.07904132,1.25804923
0.17108554,8.41179110,1.65947347,0.96959836,0.82964891,2.66694247,0.01743064,2.63824507,0.07994623,1.28086708
0.17708854,8.51276568,1.66841394,0.98196773,0.83933047,2.69298353,0.01764427,2.66291773,0.08093069,1.30382129
0.18309155,8.59794543,1.67361364,0.99221134,0.84772840,2.71417727,0.01784664,2.68068253,0.08195541,1.32657607
0.18909455,8.66543701,1.67471173,1.00006162,0.85469813,2.73006072,0.01803380,2.69098629,0.08298331,1.34881409
0.19509755,8.71376101,1.67146448,1.00530336,0.86013359,2.74031500,0.01820226,2.69342165,0.08398020,1.37023866
0.20110055,8.74186921,1.66374933,1.00777768,0.86396700,2.74476628,0.01834908,2.68773385,0.08491523,1.39057451
0.20710355,8.74914610,1.65156475,1.00738406,0.86616721,2.74338069,0.01847189,2.67382289,0.08576127,1.40956723
0.21310655,8.73539562,1.63502584,1.00408064,0.86673658,2.73625388,0.01856889,2.65174125,0.08649513,1.42698188
0.21910955,8.70081462,1.61435613,0.99788269,0.86570675,2.72359583,0.01863881,2.62168743,0.08709760,1.44260079
0.22511256,8.64595525,1.58987581,0.98885946,0.86313344,2.70571213,0.01868085,2.58399580,0.08755347,1.45622123
0.23111556,8.57167891,1.56198707,0.97712965,0.85909075,2.68298285,0.01869465,2.53912335,0.08785132,1.46765307
0.23711856,8.47910436,1.53115715,0.96285559,0.85366515,2.65584019,0.01868015,2.48763392,0.08798333,1.47671700
0.24312156,8.36955324,1.49789992,0.94623666,0.84694967,2.62474640,0.01863752,2.43018074,0.08794500,1.48324339
0.24912456,8.24449554,1.46275673,0.92750200,0.83903841,2.59017301,0.01856709,2.36748792,0.08773474,1.48707235
0.25512756,8.10549790,1.42627738,0.90690302,0.83002195,2.55258248,0.01846923,2.30033162,0.08735359,1.48805480
0.26113057,7.95417676,1.38900195,0.88470590,0.81998365,2.51241321,0.01834432,2.22952151,0.08680482,1.48605488
0.26713357,7.79215835,1.35144425,0.86118443,0.80899713,2.47006849,0.01819263,2.15588300,0.08609359,1.48095355
0.27313657,7.62104648,1.31407745,0.83661339,0.79712516,2.42590972,0.01801436,2.08024093,0.08522662,1.47265314
0.27913957,7.44239891,1.27732240,0.81126266,0.78441970,2.38025402,0.01780958,2.00340470,0.08421193,1.46108284
0.28514257,7.25771221,1.24153899,0.78539225,0.77092337,2.33337594,0.01757824,1.92615535,0.08305863,1.44620461
0.29114557,7.06841462,1.20702066,0.75924832,0.75667196,2.28551287,0.01732023,1.84923454,0.08177669,1.42801918
0.29714857,6.87586571,1.17399229,0.73306017,0.74169787,2.23687327,0.01703545,1.77333548,0.08037687,1.40657186
0.30315158,6.68136165,1.14261109,0.70703826,0.72603423,2.18764706,0.01672383,1.69909575,0.07887059,1.38195761
0.30915458,6.48614415,1.11297044,0.68137311,0.70971941,2.13801701,0.01638546,1.62709182,0.07726989,1.35432506
0.31515758,6.29141136,1.08510624,0.65623501,0.69280153,2.08817013,0.01602069,1.55783513,0.07558741,1.32387911
0.32116058,6.09832895,1.05900525,0.63177441,0.67534266,2.03830816,0.01563019,1.49176950,0.07383631,1.29088192
0.32716358,5.90803954,1.03461492,0.60812280,0.65742248,1.98865613,0.01521509,1.42926969,0.07203029,1.25565196
0.33316658,5.72166911,1.01185419,0.58539393,0.63914100,1.93946828,0.01477702,1.37064091,0.07018350,1.21856113
0.33916958,5.54032932,0.99062448,0.56368519,0.62062026,1.89103083,0.01431820,1.31611916,0.06831045,1.18002995
0.34517259,5.36511490,0.97082046,0.54307905,0.60200475,1.84366122,0.01384150,1.26587220,0.06642589,1.14052085
0.35117559,5.19709601,0.95233993,0.52364441,0.58346046,1.79770381,0.01335042,1.22000119,0.06454464,1.10052978
0.35717859,5.03730560,0.93509245,0.50543770,0.56517272,1.75352217,0.01284914,1.17854293,0.06268136,1.06057648
0.36318159,4.88672251,0.91900615,0.48850379,0.54734264,1.71148839,0.01234242,1.14147265,0.06085031,1.02119364
0.36918459,4.74625119,0.90403263,0.47287658,0.53018258,1.67197012,0.01183561,1.10870756,0.05906506,0.98291532
0.37518759,4.61669937,0.89014961,0.45857931,0.51391059,1.63531596,0.01133450,1.08011094,0.05733825,0.94626521
0.38119060,4.49875511,0.87736136,0.44562460,0.49874429,1.60184032,0.01084526,1.05549720,0.05568122,0.91174491
0.38719360,4.39296490,0.86569694,0.43401430,0.48489432,1.57180843,0.01037425,1.03463758,0.05410385,0.87982281
0.39319660,4.29971426,0.85520648,0.42373922,0.47255771,1.54542275,0.00992793,1.01726681,0.05261423,0.85092392
0.39919960,4.21921234,0.84595575,0.41477883,0.46191155,1.52281135,0.00951268,1.00309057,0.05121860,0.82542083
0.40520260,4.15148173,0.83801935,0.40710103,0.45310710,1.50401924,0.00913460,0.99179369,0.04992119,0.80362632
0.41120560,4.09635453,0.83147309,0.40066202,0.44626471,1.48900311,0.00879943,0.98304903,0.04872421,0.78578757
0.41720860,4.05347505,0.82638595,0.39540648,0.44146970,1.47762986,0.00851232,0.97652685,0.04762800,0.77208231
0.42321161,4.02230958,0.82281212,0.39126802,0.43876942,1.46967914,0.00827775,0.97190444,0.04663110,0.76261683
0.42921461,4.00216276,0.82078369,0.38816999,0.43817149,1.46484980,0.00809934,0.96887569,0.04573059,0.75742582
0.43521761,3.99220013,0.82030433,0.38602661,0.43964343,1.46276998,0.00797981,0.96716035,0.04492234,0.75647400
0.44122061,3.99147581,0.82134442,0.38474456,0.44311349,1.46301025,0.00792088,0.96651264,0.04420142,0.75965940
0.44722361,3.99896394,0.82383787,0.38422482,0.44847271,1.46509931,0.00792321,0.96672875,0.04356249,0.76681794
0.45322661,4.01359245,0.82768087,0.38436480,0.45557809,1.46854134,0.00798634,0.96765305,0.04300019,0.77772914
0.45922961,4.03427745,0.83273247,0.38506066,0.46425663,1.47283416,0.00810876,0.96918247,0.04250958,0.79212269
0.46523262,4.05995650,0.83881720,0.38620973,0.47431017,1.47748729,0.00828788,0.97126899,0.04208641,0.80968546
0.47123562,4.08961904,0.84572931,0.38771280,0.48552065,1.48203906,0.00852007,0.97391984,0.04172745,0.83006878
0.47723862,4.12233250,0.85323850,0.38947641,0.49765574,1.48607191,0.00880076,0.97719540,0.04143069,0.85289563
0.48324162,4.15726272,0.86109667,0.39141465,0.51047442,1.48922524,0.00912450,0.98120456,0.04119537,0.87776753
0.48924462,4.19368772,0.86904549,0.39345077,0.52373253,1.49120512,0.00948509,0.98609779,0.04102203,0.90427087
0.49524762,4.23100412,0.87682408,0.39551814,0.53718783,1.49179064,0.00987566,0.99205795,0.04091235,0.93198267
0.50125063,4.26872612,0.88417661,0.39756081,0.55060465,1.49083664,0.01028882,0.99928903,0.04086894,0.96047565
0.50725363,4.30647722,0.89085924,0.39953335,0.56375786,1.48827277,0.01071678,1.00800339,0.04089503,0.98932250
0.51325663,4.34397527,0.89664623,0.40140019,0.57643615,1.48409922,0.01115150,1.01840773,0.04099406,1.01809964
0.51925963,4.38101217,0.90133482,0.40313442,0.58844456,1.47837937,0.01158484,1.03068845,0.04116932,1.04639039
0.52526263,4.41742938,0.90474877,0.40471611,0.59960628,1.47123007,0.01200866,1.04499709,0.04142345,1.07378790
0.53126563,4.45309117,0.90674060,0.40613026,0.60976375,1.46281003,0.01241501,1.06143636,0.04175807,1.09989784
0.53726863,4.48785753,0.90719240,0.40736457,0.61877923,1.45330725,0.01279623,1.08004752,0.04217335,1.12434132
0.54327164,4.52155851,0.90601551,0.40840716,0.62653485,1.44292619,0.01314510,1.10079982,0.04266777,1.14675795
0.54927464,4.55397216,0.90314918,0.40924437,0.63293232,1.43187547,0.01345496,1.12358253,0.04323791,1.16680942
0.55527764,4.58480768,0.89855855,0.40985884,0.63789246,1.42035680,0.01371981,1.14820020,0.04387829,1.18418365
0.56128064,4.61369523,0.89223214,0.41022807,0.64135468,1.40855587,0.01393445,1.17437145,0.04458154,1.19859948
0.56728364,4.64018349,0.88417933,0.41032347,0.64327651,1.39663555,0.01409451,1.20173165,0.04533844,1.20981189
0.57328664,4.66374537,0.87442781,0.41011008,0.64363327,1.38473175,0.01419659,1.22983958,0.04613835,1.21761772
0.57928964,4.68379204,0.86302155,0.40954700,0.64241794,1.37295207,0.01423828,1.25818782,0.04696951,1.22186150
0.58529265,4.69969444,0.85001912,0.40858847,0.63964131,1.36137717,0.01421821,1.28621680,0.04781964,1.22244119
0.59129565,4.71081136,0.83549269,0.40718562,0.63533230,1.35006453,0.01413610,1.31333174,0.04867644,1.21931355
0.59729865,4.71652215,0.81952751,0.40528872,0.62953839,1.33905413,0.01399269,1.33892198,0.04952822,1.21249853
0.60330165,4.71626218,0.80222190,0.40284986,0.62232614,1.32837558,0.01378983,1.36238170,0.05036450,1.20208258
0.60930465,4.70955862,0.78368751,0.39982580,0.61378158,1.31805583,0.01353033,1.38313119,0.05117649,1.18822024
0.61530765,4.69606397,0.76404977,0.39618089,0.60401035,1.30812679,0.01321798,1.40063750,0.05195759,1.17113381
0.62131066,4.67558502,0.74344809,0.39188976,0.59313752,1.29863216,0.01285742,1.41443364,0.05270372,1.15111086
0.62731366,4.64810493,0.72203587,0.38693964,0.58130678,1.28963266,0.01245406,1.42413511,0.05341346,1.12849939
0.63331666,4.61379656,0.69997978,0.38133216,0.56867900,1.28120924,0.01201395,1.42945312,0.05408812,1.10370062
0.63931966,4.57302589,0.67745848,0.37508436,0.55543015,1.27346375,0.01154366,1.43020373,0.05473152,1.07715954
0.64532266,4.52634462,0.65466037,0.36822899,0.54174835,1.26651687,0.01105016,1.42631247,0.05534973,1.04935348
0.65132566,4.47447226,0.63178054,0.36081395,0.52783023,1.26050343,0.01054062,1.41781427,0.05595050,1.02077901
0.65732866,4.41826817,0.60901689,0.35290086,0.51387662,1.25556514,0.01002230,1.40484875,0.05654272,0.99193774
0.66333167,4.35869533,0.58656559,0.34456300,0.50008774,1.25184140,0.00950240,1.38765121,0.05713562,0.96332151
0.66933467,4.29677759,0.56461596,0.33588249,0.48665799,1.24945861,0.00898790,1.36653989,0.05773802,0.93539763
0.67533767,4.23355308,0.54334521,0.32694709,0.47377068,1.24851893,0.00848546,1.34190034,0.05835758,0.90859485
0.68134067,4.17002656,0.52291318,0.31784669,0.46159280,1.24908917,0.00800126,1.31416776,0.05899997,0.88329067
0.68734367,4.10712360,0.50345743,0.30866984,0.45027029,1.25119075,0.00754093,1.28380841,0.05966828,0.85980055
0.69334667,4.04564935,0.48508907,0.29950027,0.43992379,1.25479161,0.00710947,1.25130098,0.06036246,0.83836954
0.69934967,3.98625449,0.46788944,0.29041395,0.43064536,1.25980066,0.00671116,1.21711916,0.06107898,0.81916676
0.70535268,3.92941037,0.45190802,0.28147652,0.42249615,1.26606540,0.00634954,1.18171596,0.06181068,0.80228286
0.71135568,3.87539465,0.43716164,0.27274149,0.41550530,1.27337309,0.00602735,1.14551075,0.06254683,0.78773066
0.71735868,3.82428835,0.42363510,0.26424907,0.40966999,1.28145543,0.00574657,1.10887934,0.06327340,0.77544888
0.72336168,3.77598406,0.41128317,0.25602590,0.40495684,1.28999687,0.00550840,1.07214743,0.06397357,0.76530869
0.72936468,3.73020469,0.40003390,0.24808540,0.40130434,1.29864584,0.00531332,1.03558737,0.06462838,0.75712275
0.73536768,3.68653131,0.38979306,0.24042887,0.39862650,1.30702869,0.00516106,0.99941817,0.06521755,0.75065636
0.74137069,3.64443805,0.38044948,0.23304715,0.39681721,1.31476524,0.00505073,0.96380821,0.06572040,0.74563995
0.74737369,3.60333173,0.37188098,0.22592272,0.39575539,1.32148528,0.00498082,0.92888019,0.06611679,0.74178255
0.75337669,3.56259365,0.36396059,0.21903202,0.39531045,1.32684502,0.00494930,0.89471772,0.06638815,0.73878532
0.75937969,3.52162088,0.35656271,0.21234794,0.39534798,1.33054249,0.00495367,0.86137283,0.06651831,0.73635472
0.76538269,3.47986455,0.34956894,0.20584224,0.39573524,1.33233107,0.00499102,0.82887367,0.06649436,0.73421468
0.77138569,3.43686302,0.34287320,0.19948770,0.39634639,1.33203042,0.00505809,0.79723205,0.06630726,0.73211714
0.77738869,3.39226811,0.33638598,0.19326009,0.39706706,1.32953408,0.00515140,0.76645000,0.06595235,0.72985076
0.78339170,3.34586324,0.33003744,0.18713959,0.39779828,1.32481359,0.00526722,0.73652534,0.06542958,0.72724722
0.78939470,3.29757278,0.32377940,0.18111186,0.39845942,1.31791865,0.00540173,0.70745578,0.06474357,0.72418525
0.79539770,3.24746258,0.31758591,0.17516858,0.39899027,1.30897362,0.00555101,0.67924162,0.06390345,0.72059209
0.80140070,3.19573220,0.31145276,0.16930762,0.39935207,1.29817045,0.00571115,0.65188712,0.06292247,0.71644256
0.80740370,3.14269977,0.30539575,0.16353268,0.39952758,1.28575859,0.00587828,0.62540072,0.06181746,0.71175594
0.81340670,3.08878088,0.29944796,0.15785278,0.39952028,1.27203239,0.00604865,0.59979426,0.06060813,0.70659092
0.81940970,3.03446309,0.29365634,0.15228130,0.39935267,1.25731676,0.00621866,0.57508178,0.05931627,0.70103902
0.82541271,2.98027788,0.28807762,0.14683506,0.39906394,1.24195180,0.00638495,0.55127782,0.05796488,0.69521686
0.83141571,2.92677183,0.28277401,0.14153319,0.39870705,1.22627733,0.00654441,0.52839593,0.05657727,0.68925769
0.83741871,2.87447869,0.27780882,0.13639608,0.39834546,1.21061796,0.00669426,0.50644730,0.05517621,0.68330285
0.84342171,2.82389392,0.27324225,0.13144439,0.39804954,1.19526949,0.00683207,0.48543992,0.05378313,0.67749327
0.84942471,2.77545285,0.26912764,0.12669821,0.39789299,1.18048725,0.00695581,0.46537817,0.05241741,0.67196178
0.85542771,2.72951360,0.26550826,0.12217636,0.39794929,1.16647692,0.00706390,0.44626299,0.05109582,0.66682619
0.86143072,2.68634503,0.26241487,0.11789583,0.39828831,1.15338816,0.00715518,0.42809254,0.04983211,0.66218384
0.86743372,2.64612036,0.25986407,0.11387144,0.39897330,1.14131120,0.00722898,0.41086311,0.04863675,0.65810745
0.87343672,2.60891597,0.25785751,0.11011559,0.40005817,1.13027654,0.00728514,0.39457032,0.04751685,0.65464258
0.87943972,2.57471538,0.25638196,0.10663816,0.40158530,1.12025764,0.00732394,0.37921017,0.04647626,0.65180674
0.88544272,2.54341747,0.25541016,0.10344647,0.40358381,1.11117626,0.00734617,0.36477996,0.04551578,0.64958995
0.89144572,2.51484833,0.25490236,0.10054524,0.40606831,1.10291018,0.00735307,0.35127882,0.04463358,0.64795682
0.89744872,2.48877578,0.25480841,0.09793664,0.40903818,1.09530283,0.00734635,0.33870771,0.04382564,0.64684972
0.90345173,2.46492540,0.25507029,0.09562025,0.41247729,1.08817413,0.00732811,0.32706890,0.04308633,0.64619297
0.90945473,2.44299733,0.25562488,0.09359304,0.41635421,1.08133220,0.00730082,0.31636484,0.04240904,0.64589778
0.91545773,2.42268264,0.25640681,0.09184927,0.42062282,1.07458505,0.00726729,0.30659651,0.04178676,0.64586743
0.92146073,2.40367861,0.25735124,0.09038037,0.42522325,1.06775181,0.00723061,0.29776138,0.04121271,0.64600261
0.92746373,2.38570216,0.25839642,0.08917485,0.43008316,1.06067298,0.00719407,0.28985109,0.04068089,0.64620656
0.93346673,2.36850079,0.25948594,0.08821820,0.43511934,1.05321902,0.00716114,0.28284911,0.04018649,0.64638971
0.93946973,2.35186093,0.26057054,0.08749275,0.44023953,1.04529710,0.00713535,0.27672854,0.03972630,0.64647369
0.94547274,2.33561331,0.26160947,0.08697778,0.44534445,1.03685565,0.00712026,0.27145025,0.03929889,0.64639448
0.95147574,2.31963549,0.26257134,0.08664955,0.45033003,1.02788655,0.00711938,0.26696160,0.03890472,0.64610473
0.95747874,2.30385175,0.26343449,0.08648161,0.45508988,1.01842494,0.00713610,0.26319586,0.03854611,0.64557499
0.96348174,2.28823069,0.26418688,0.08644514,0.45951780,1.00854686,0.00717358,0.26007246,0.03822704,0.64479420
0.96948474,2.27278088,0.26482563,0.08650953,0.46351046,0.99836482,0.00723473,0.25749806,0.03795285,0.64376919
0.97548774,2.25754521,0.26535623,0.08664306,0.46697017,0.98802172,0.00732213,0.25536854,0.03772990,0.64252348
0.98149075,2.24259435,0.26579145,0.08681376,0.46980762,0.97768352,0.00743794,0.25357175,0.03756507,0.64109553
0.98749375,2.22801996,0.26615020,0.08699026,0.47194457,0.96753104,0.00758389,0.25199088,0.03746527,0.63953646
0.99349675,2.21392795,0.26645622,0.08714284,0.47331647,0.95775149,0.00776120,0.25050838,0.03743693,0.63790754
0.99949975,2.20043233,0.26673683,0.08724438,0.47387472,0.94853011,0.00797055,0.24901010,0.03748554,0.63627751
1.00550275,2.18764984,0.26702173,0.08727131,0.47358874,0.94004239,0.00821207,0.24738943,0.03761520,0.63471986
1.01150575,2.17569554,0.26734183,0.08720441,0.47244745,0.93244714,0.00848530,0.24555135,0.03782825,0.63331024
1.01750875,2.16467941,0.26772828,0.08702952,0.47046035,0.92588090,0.00878919,0.24341587,0.03812508,0.63212388
1.02351176,2.15470401,0.26821160,0.08673794,0.46765779,0.92045370,0.00912211,0.24092094,0.03850394,0.63123338
1.02951476,2.14586290,0.26882094,0.08632674,0.46409074,0.91624636,0.00948187,0.23802456,0.03896099,0.63070652
1.03551776,2.13823985,0.26958347,0.08579863,0.45982964,0.91330931,0.00986572,0.23470584,0.03949038,0.63060443
1.04152076,2.13190854,0.27052389,0.08516166,0.45496269,0.91166303,0.01027039,0.23096522,0.04008452,0.63097988
1.04752376,2.12693262,0.27166405,0.08442870,0.44959333,0.91129969,0.01069215,0.22682360,0.04073442,0.63187580
1.05352676,2.12336607,0.27302274,0.08361657,0.44383721,0.91218606,0.01112682,0.22232063,0.04143013,0.63332403
1.05952976,2.12125362,0.27461552,0.08274506,0.43781870,0.91426750,0.01156988,0.21751213,0.04216128,0.63534431
1.06553277,2.12063152,0.27645477,0.08183585,0.43166707,0.91747252,0.01201647,0.21246690,0.04291760,0.63794352
1.07153577,2.12152844,0.27854987,0.08091125,0.42551261,0.92171810,0.01246150,0.20726313,0.04368952,0.64111532
1.07753877,2.12396687,0.28090765,0.07999309,0.41948286,0.92691521,0.01289973,0.20198448,0.04446873,0.64484011
1.08354177,2.12796511,0.28353304,0.07910154,0.41369911,0.93297455,0.01332583,0.19671626,0.04524868,0.64908558
1.08954477,2.13353996,0.28643000,0.07825422,0.40827337,0.93981225,0.01373448,0.19154176,0.04602514,0.65380769
1.09554777,2.14071034,0.28960272,0.07746539,0.40330609,0.94735536,0.01412051,0.18653899,0.04679652,0.65895234
1.10155078,2.14950182,0.29305720,0.07674548,0.39888451,0.95554702,0.01447894,0.18177802,0.04756425,0.66445760
1.10755378,2.15995210,0.29680294,0.07610079,0.39508183,0.96435109,0.01480518,0.17731889,0.04833295,0.67025653
1.11355678,2.17211711,0.30085496,0.07553362,0.39195726,0.97375619,0.01509507,0.17321038,0.04911057,0.67628050
1.11955978,2.18607754,0.30523584,0.07504250,0.38955669,0.98377881,0.01534504,0.16948945,0.04990836,0.68246291
1.12556278,2.20194524,0.30997780,0.07462281,0.38791408,0.99446550,0.01555220,0.16618136,0.05074074,0.68874310
1.13156578,2.21986891,0.31512455,0.07426752,0.38705321,1.00589383,0.01571447,0.16330052,0.05162505,0.69507025
1.13756878,2.24003841,0.32073291,0.07396811,0.38698974,1.01817198,0.01583064,0.16085180,0.05258121,0.70140692
1.14357179,2.26268701,0.32687379,0.07371554,0.38773325,1.03143677,0.01590044,0.15883214,0.05363117,0.70773220
1.14957479,2.28809085,0.33363261,0.07350127,0.38928918,1.04585014,0.01592461,0.15723252,0.05479840,0.71404388
1.15557779,2.31656505,0.34110884,0.07331816,0.39166030,1.06159377,0.01590486,0.15603985,0.05610719,0.72035974
1.16158079,2.34845612,0.34941453,0.07316128,0.39484770,1.07886215,0.01584386,0.15523885,0.05758185,0.72671748
1.16758379,2.38413044,0.35867189,0.07302854,0.39885117,1.09785391,0.01574520,0.15481359,0.05924596,0.73317347
1.17358679,2.42395885,0.36900977,0.07292103,0.40366879,1.11876191,0.01561327,0.15474884,0.06112144,0.73980003
1.17958979,2.46829791,0.38055914,0.07284321,0.40929597,1.14176215,0.01545310,0.15503087,0.06322769,0.74668157
1.18559280,2.51746835,0.39344767,0.07280275,0.41572387,1.16700221,0.01527025,0.15564790,0.06558072,0.75390946
1.19159580,2.57173182,0.40779367,0.07281017,0.42293738,1.19458943,0.01507058,0.15659003,0.06819231,0.76157626
1.19759880,2.63126711,0.42369949,0.07287821,0.43091290,1.22457977,0.01486005,0.15784887,0.07106921,0.76976933
1.20360180,2.69614725,0.44124490,0.07302109,0.43961613,1.25696775,0.01464452,0.15941670,0.07421250,0.77856434
1.20960480,2.76631898,0.46048058,0.07325353,0.44900009,1.29167818,0.01442954,0.16128552,0.07761704,0.78801916
1.21560780,2.84158606,0.48142234,0.07358985,0.45900368,1.32856036,0.01422016,0.16344584,0.08127111,0.79816841
1.22161081,2.92159782,0.50404621,0.07404292,0.46955092,1.36738520,0.01402078,0.16588556,0.08515619,0.80901928
1.22761381,3.00584409,0.52828489,0.07462326,0.48055111,1.40784569,0.01383499,0.16858884,0.08924706,0.82054865
1.23361681,3.09365731,0.55402585,0.07533826,0.49190000,1.44956092,0.01366552,0.17153526,0.09351197,0.83270211
1.23961981,3.18422244,0.58111132,0.07619154,0.50348203,1.49208389,0.01351416,0.17469917,0.09791323,0.84539475
1.24562281,3.27659465,0.60934023,0.07718258,0.51517353,1.53491269,0.01338181,0.17804947,0.10240783,0.85851388
1.25162581,3.36972443,0.63847232,0.07830649,0.52684699,1.57750509,0.01326849,0.18154975,0.10694845,0.87192359
1.25762881,3.46248933,0.66823419,0.07955420,0.53837594,1.61929560,0.01317350,0.18515884,0.11148462,0.88547095
1.26363182,3.55373110,0.69832716,0.08091274,0.54964045,1.65971475,0.01309551,0.18883175,0.11596393,0.89899344
1.26963482,3.64229667,0.72843672,0.08236586,0.56053282,1.69820938,0.01303274,0.19252100,0.12033360,0.91232739
1.27563782,3.72708109,0.75824309,0.08389477,0.57096325,1.73426330,0.01298318,0.19617816,0.12454188,0.92531675
1.28164082,3.80707046,0.78743242,0.08547911,0.58086510,1.76741724,0.01294474,0.19975572,0.12853970,0.93782190
1.28764382,3.88138273,0.81570811,0.08709794,0.59019945,1.79728707,0.01291551,0.20320895,0.13228215,0.94972791
1.29364682,3.94930443,0.84280173,0.08873085,0.59895877,1.82357960,0.01289388,0.20649788,0.13572989,0.96095167
1.29964982,4.01032127,0.86848289,0.09035895,0.60716931,1.84610493,0.01287874,0.20958911,0.13885052,0.97144767
1.30565283,4.06414115,0.89256757,0.09196589,0.61489217,1.86478486,0.01286962,0.21245747,0.14161967,0.98121194
1.31165583,4.11070833,0.91492439,0.09353864,0.62222283,1.87965689,0.01286670,0.21508739,0.14402181,0.99028390
1.31765883,4.15020779,0.93547865,0.09506815,0.62928929,1.89087345,0.01287096,0.21747387,0.14605093,0.99874604
1.32366183,4.18305954,0.95421351,0.09654975,0.63624856,1.89869656,0.01288407,0.21962314,0.14771075,1.00672140
1.32966483,4.20990297,0.97116867,0.09798335,0.64328196,1.90348785,0.01290841,0.22155273,0.14901471,1.01436890
1.33566783,4.23157189,0.98643619,0.09937337,0.65058915,1.90569462,0.01294693,0.22329118,0.14998562,1.02187675
1.34167084,4.24906132,1.00015395,0.10072839,0.65838118,1.90583237,0.01300301,0.22487731,0.15065495,1.02945432
