energy_ev,total_up,Cu_p_up,Cu_d_up,Li_s_up,N_s_up,N_p_up,S_s_up,S_p_up
-0.11105553,9.46164829,2.26203166,1.69292779,0.06968401,0.08035339,2.25177623,0.07110280,4.81096797
-0.10505253,9.45178482,2.27529524,1.67728173,0.06882948,0.08151260,2.24191426,0.06956202,4.84975407
-0.09904952,9.42777382,2.28467085,1.66027593,0.06804397,0.08261498,2.22827755,0.06811731,4.87900421
-0.09304652,9.39227970,2.29055421,1.64268277,0.06738004,0.08367139,2.21185864,0.06683248,4.89889196
-0.08704352,9.34802946,2.29338329,1.62524879,0.06688715,0.08469167,2.19368907,0.06576709,4.90968666
-0.08104052,9.29773187,2.29362177,1.60867406,0.06661036,0.08568455,2.17481005,0.06497488,4.91174029
-0.07503752,9.24400096,2.29174231,1.59359369,0.06658907,0.08665762,2.15624336,0.06450238,4.90547369
-0.06903452,9.18928569,2.28821021,1.58056202,0.06685606,0.08761737,2.13896323,0.06438767,4.89136264
-0.06303152,9.13580760,2.28346774,1.57003994,0.06743669,0.08856924,2.12386995,0.06465947,4.86992402
-0.05702851,9.08550809,2.27791992,1.56238545,0.06834840,0.08951765,2.11176599,0.06533644,4.84170254
-0.05102551,9.04000641,2.27192184,1.55784781,0.06960042,0.09046606,2.10333521,0.06642679,4.80725813
-0.04502251,9.00056941,2.26576826,1.55656519,0.07119389,0.09141693,2.09912602,0.06792817,4.76715457
-0.03901951,8.96809366,2.25968563,1.55856591,0.07312215,0.09237168,2.09953875,0.06982791,4.72194949
-0.03301651,8.94310010,2.25382706,1.56377288,0.07537148,0.09333060,2.10481778,0.07210349,4.67218593
-0.02701351,8.92574106,2.24827011,1.57201125,0.07792190,0.09429269,2.11504871,0.07472338,4.61838573
-0.02101051,8.91581889,2.24301784,1.58301860,0.08074837,0.09525552,2.13016052,0.07764805,4.56104473
-0.01500750,8.91281521,2.23800272,1.59645737,0.08382204,0.09621501,2.14993256,0.08083124,4.50062966
-0.00900450,8.91592899,2.23309333,1.61192893,0.08711164,0.09716527,2.17400614,0.08422137,4.43757680
-0.00300150,8.92412153,2.22810345,1.62898860,0.09058489,0.09809841,2.20189986,0.08776312,4.37229173
0.00300150,8.93616609,2.22280301,1.64716108,0.09420978,0.09900444,2.23302824,0.09139900,4.30515025
0.00900450,8.95069937,2.21693024,1.66595556,0.09795580,0.09987124,2.26672233,0.09507095,4.23649970
0.01500750,8.96627249,2.21020439,1.68487980,0.10179482,0.10068452,2.30225166,0.09872182,4.16666047
0.02101051,8.98139879,2.20233836,1.70345274,0.10570180,0.10142796,2.33884611,0.10229681,4.09592710
0.02701351,8.99459627,2.19305037,1.72121514,0.10965506,0.10208340,2.37571698,0.10574459,4.02456879
0.03301651,9.00442301,2.18207433,1.73773777,0.11363623,0.10263111,2.41207613,0.10901830,3.95282903
0.03901951,9.00950418,2.16916816,1.75262713,0.11762979,0.10305015,2.44715254,0.11207624,3.88092431
0.04502251,9.00855039,2.15412007,1.76552860,0.12162227,0.10331884,2.48020576,0.11488225,3.80904194
0.05102551,9.00036750,2.13675234,1.77612711,0.12560122,0.10341521,2.51053601,0.11740592,3.73733747
0.05702851,8.98385893,2.11692289,1.78414587,0.12955383,0.10331762,2.53749092,0.11962241,3.66593192
0.06303152,8.95802209,2.09452482,1.78934329,0.13346554,0.10300525,2.56046917,0.12151217,3.59490963
0.06903452,8.92194098,2.06948436,1.79150904,0.13731858,0.10245880,2.57892165,0.12306042,3.52431723
0.07503752,8.87477753,2.04175758,1.79045950,0.14109061,0.10166099,2.59235067,0.12425649,3.45416439
0.08104052,8.81576399,2.01132673,1.78603360,0.14475365,0.10059721,2.60030818,0.12509317,3.38442703
0.08704352,8.74419880,1.97819652,1.77808932,0.14827327,0.09925597,2.60239374,0.12556598,3.31505326
0.09304652,8.65944789,1.94239108,1.76650163,0.15160823,0.09762945,2.59825305,0.12567258,3.24597239
0.09904952,8.56095263,1.90395191,1.75116204,0.15471062,0.09571387,2.58757770,0.12541220,3.17710681
0.10505253,8.44824503,1.86293714,1.73198001,0.15752650,0.09350981,2.57010666,0.12478530,3.10838645
0.11105553,8.32096992,1.81942232,1.70888627,0.15999709,0.09102242,2.54562970,0.12379333,3.03976505
0.11705853,8.17891297,1.77350247,1.68183775,0.16206044,0.08826154,2.51399275,0.12243873,2.97123740
0.12306153,8.02203255,1.72529537,1.65082386,0.16365347,0.08524168,2.47510495,0.12072503,2.90285620
0.12906453,7.85049295,1.67494554,1.61587344,0.16471441,0.08198186,2.42894690,0.11865718,2.83474723
0.13506753,7.66469597,1.62262840,1.57706193,0.16518536,0.07850535,2.37557936,0.11624193,2.76712156
0.14107054,7.46530756,1.56855411,1.53451792,0.16501495,0.07483928,2.31515172,0.11348832,2.70028323
0.14707354,7.25327666,1.51297043,1.48842847,0.16416087,0.07101409,2.24790927,0.11040818,2.63463149
0.15307654,7.02984327,1.45616402,1.43904259,0.16259222,0.06706296,2.17419847,0.10701661,2.57065651
0.15907954,6.79653389,1.39845985,1.38667231,0.16029143,0.06302107,2.09446952,0.10333238,2.50892823
0.16508254,6.55514291,1.34021820,1.33169105,0.15725576,0.05892483,2.00927564,0.09937821,2.45007827
0.17108554,6.30769975,1.28182937,1.27452913,0.15349822,0.05481112,1.91926869,0.09518091,2.39477530
0.17708854,6.05642246,1.22370598,1.21566645,0.14904790,0.05071642,1.82519103,0.09077133,2.34369496
0.18309155,5.80365953,1.16627319,1.15562251,0.14394963,0.04667605,1.72786382,0.08618416,2.29748564
0.18909455,5.55182265,1.10995731,1.09494443,0.13826317,0.04272342,1.62817206,0.08145752,2.25673200
0.19509755,5.30331379,1.05517331,1.03419325,0.13206169,0.03888937,1.52704710,0.07663240,2.22191835
0.20110055,5.06045056,1.00231207,0.97392947,0.12542997,0.03520162,1.42544728,0.07175198,2.19339413
0.20710355,4.82539413,0.95172795,0.91469855,0.11846209,0.03168426,1.32433777,0.06686080,2.17134391
0.21310655,4.60008389,0.90372764,0.85701694,0.11125897,0.02835748,1.22467038,0.06200400,2.15576389
0.21910955,4.38618258,0.85856083,0.80135973,0.10392583,0.02523739,1.12736447,0.05722636,2.14644703
0.22511256,4.18503535,0.81641346,0.74815026,0.09656960,0.02233589,1.03328971,0.05257156,2.14297809
0.23111556,3.99764515,0.77740381,0.69775234,0.08929654,0.01966083,0.94325147,0.04808135,2.14473964
0.23711856,3.82466589,0.74158197,0.65046543,0.08221001,0.01721613,0.85797939,0.04379500,2.15092926
0.24312156,3.66641401,0.70893251,0.60652293,0.07540867,0.01500209,0.77811962,0.03974868,2.16058779
0.24912456,3.52289757,0.67938045,0.56609362,0.06898498,0.01301575,0.70423071,0.03597521,2.17263738
0.25512756,3.39386131,0.65279999,0.52928588,0.06302410,0.01125128,0.63678327,0.03250381,2.18592801
0.26113057,3.27884510,0.62902575,0.49615466,0.05760330,0.00970046,0.57616300,0.02936009,2.19929008
0.26713357,3.17725224,0.60786564,0.46671039,0.05279168,0.00835314,0.52267686,0.02656617,2.21159076
0.27313657,3.08842380,0.58911489,0.44092946,0.04865020,0.00719766,0.47656163,0.02414096,2.22179094
0.27913957,3.01171471,0.57257014,0.41876553,0.04523219,0.00622135,0.43799434,0.02210052,2.22900021
0.28514257,2.94656724,0.55804317,0.40016106,0.04258383,0.00541084,0.40710379,0.02045850,2.23252654
0.29114557,2.89257787,0.54537316,0.38505837,0.04074499,0.00475249,0.38398241,0.01922664,2.23191828
0.29714857,2.84955372,0.53443706,0.37340968,0.03974998,0.00423259,0.36869783,0.01841526,2.22699600
0.30315158,2.81755538,0.52515748,0.36518548,0.03962837,0.00383770,0.36130335,0.01803375,2.21787239
0.30915458,2.79692395,0.51750755,0.36038102,0.04040561,0.00355475,0.36184688,0.01809097,2.20495892
0.31515758,2.78829047,0.51151270,0.35902040,0.04210351,0.00337118,0.37037763,0.01859553,2.18895882
0.32116058,2.79256732,0.50724924,0.36115823,0.04474055,0.00327506,0.38695042,0.01955603,2.17084632
0.32716358,2.81092155,0.50483973,0.36687861,0.04833178,0.00325511,0.41162713,0.02098107,2.15183308
0.33316658,2.84473142,0.50444550,0.37629174,0.05288856,0.00330068,0.44447520,0.02287917,2.13332304
0.33916958,2.89552775,0.50625672,0.38952802,0.05841788,0.00340180,0.48556325,0.02525844,2.11685775
0.34517259,2.96492263,0.51048035,0.40673012,0.06492144,0.00354914,0.53495371,0.02812618,2.10405447
0.35117559,3.05452832,0.51732680,0.42804327,0.07239444,0.00373394,0.59269290,0.03148826,2.09653959
0.35717859,3.16586973,0.52699566,0.45360407,0.08082419,0.00394805,0.65879872,0.03534834,2.09588039
0.36318159,3.30029397,0.53966129,0.48352845,0.09018854,0.00418386,0.73324645,0.03970703,2.10351779
0.36918459,3.45888068,0.55545894,0.51789911,0.10045426,0.00443430,0.81595325,0.04456090,2.12070297
0.37518759,3.64235660,0.57447181,0.55675298,0.11157544,0.00469285,0.90676190,0.04990149,2.14844041
0.38119060,3.85101805,0.59671987,0.60006928,0.12349201,0.00495352,1.00542454,0.05571429,2.18743961
0.38719360,4.08466442,0.62215064,0.64775853,0.13612861,0.00521088,1.11158727,0.06197777,2.23807737
0.39319660,4.34254559,0.65063255,0.69965320,0.14939367,0.00546007,1.22477627,0.06866252,2.30037203
0.39919960,4.62332584,0.68195097,0.75550028,0.16317907,0.00569681,1.34438649,0.07573054,2.37397080
0.40520260,4.92506613,0.71580736,0.81495625,0.17736032,0.00591743,1.46967351,0.08313478,2.45815042
0.41120560,5.24522623,0.75182131,0.87758488,0.19179739,0.00611888,1.59974956,0.09081889,2.55183135
0.41720860,5.58068754,0.78953576,0.94285803,0.20633618,0.00629870,1.73358423,0.09871733,2.65360480
0.42321161,5.92779660,0.82842508,1.01015965,0.22081078,0.00645506,1.87001036,0.10675576,2.76177170
0.42921461,6.28242883,0.86790588,1.07879315,0.23504634,0.00658671,2.00773558,0.11485188,2.87439217
0.43521761,6.64007101,0.90735021,1.14799201,0.24886261,0.00669295,2.14535954,0.12291654,2.98934369
0.44122061,6.99592044,0.94610068,1.21693349,0.26207798,0.00677357,2.28139654,0.13085527,3.10438595
0.44722361,7.34499797,0.98348720,1.28475510,0.27451401,0.00682881,2.41430342,0.13857009,3.21722987
0.45322661,7.68227130,1.01884454,1.35057350,0.28600006,0.00685931,2.54251165,0.14596160,3.32560846
0.45922961,8.00278454,1.05153032,1.41350500,0.29637810,0.00686599,2.66446297,0.15293130,3.42734684
0.46523262,8.30178954,1.08094270,1.47268735,0.30550723,0.00685004,2.77864703,0.15938398,3.52042888
0.47123562,8.57487408,1.10653712,1.52730162,0.31326794,0.00681278,2.88363991,0.16523019,3.60305807
0.47723862,8.81808222,1.12784161,1.57659373,0.31956561,0.00675566,2.97814175,0.17038864,3.67371027
0.48324162,9.02802198,1.14446993,1.61989453,0.32433339,0.00668016,3.06101212,0.17478840,3.73117662
0.48924462,9.20195620,1.15613212,1.65663766,0.32753399,0.00658776,3.13130133,0.17837090,3.77459488
0.49524762,9.33787265,1.16264209,1.68637459,0.32916052,0.00647988,3.18827648,0.18109150,3.80346831
0.50125063,9.43453067,1.16392188,1.70878595,0.32923617,0.00635791,3.23144093,0.18292074,3.81767137
0.50725363,9.49148239,1.16000249,1.72368886,0.32781270,0.00622310,3.26054620,0.18384504,3.81744239
0.51325663,9.50906759,1.15102117,1.73103984,0.32496803,0.00607667,3.27559588,0.18386694,3.80336357
0.51925963,9.48838261,1.13721544,1.73093317,0.32080270,0.00591971,3.27684117,0.18300480,3.77632937
0.52526263,9.43122479,1.11891389,1.72359491,0.31543572,0.00575326,3.26476826,0.18129202,3.73750489
0.53126563,9.34001497,1.09652434,1.70937264,0.30899978,0.00557829,3.24007831,0.17877575,3.68827599
0.53726863,9.21770158,1.07051974,1.68872168,0.30163616,0.00539575,3.20366064,0.17551529,3.63019339
0.54327164,9.06765060,1.04142241,1.66218816,0.29348959,0.00520652,3.15656073,0.17158004,3.56491314
0.54927464,8.89352630,1.00978730,1.63038994,0.28470335,0.00501152,3.09994427,0.16704729,3.49413589
0.55527764,8.69916776,0.97618490,1.59399602,0.27541474,0.00481165,3.03505886,0.16199985,3.41954749
0.56128064,8.48846641,0.94118437,1.55370551,0.26575128,0.00460781,2.96319532,0.15652359,3.34276303
0.56728364,8.26524955,0.90533777,1.51022696,0.25582761,0.00440093,2.88564988,0.15070508,3.26527656
0.57328664,8.03317410,0.86916561,1.46425879,0.24574344,0.00419194,2.80368904,0.14462933,3.18841813
0.57928964,7.79563452,0.83314441,1.41647170,0.23558234,0.00398180,2.71851833,0.13837781,3.11331946
0.58529265,7.55568777,0.79769666,1.36749359,0.22541151,0.00377144,2.63125598,0.13202662,3.04088926
0.59129565,7.31599719,0.76318322,1.31789728,0.21528249,0.00356181,2.54291234,0.12564514,2.97179852
0.59729865,7.07879643,0.72989845,1.26819161,0.20523254,0.00335383,2.45437545,0.11929495,2.90647602
0.60330165,6.84587339,0.69806811,1.21881573,0.19528667,0.00314838,2.36640282,0.11302909,2.84511341
0.60930465,6.61857327,0.66784974,1.17013666,0.18546012,0.00294632,2.27961929,0.10689179,2.78767937
0.61530765,6.39781908,0.63933550,1.12244989,0.17576098,0.00274843,2.19452045,0.10091841,2.73394152
0.62131066,6.18414729,0.61255704,1.07598267,0.16619294,0.00255546,2.11148091,0.09513579,2.68349507
0.62731366,5.97775570,0.58749215,1.03089959,0.15675784,0.00236808,2.03076658,0.08956279,2.63579635
0.63331666,5.77856040,0.56407271,0.98730990,0.14745793,0.00218689,1.95254989,0.08421107,2.59019990
0.63931966,5.58625854,0.54219355,0.94527606,0.13829772,0.00201243,1.87692700,0.07908606,2.54599735
0.64532266,5.40039354,0.52172180,0.90482304,0.12928534,0.00184514,1.80393591,0.07418791,2.50245646
0.65132566,5.22041970,0.50250629,0.86594774,0.12043334,0.00168542,1.73357447,0.06951264,2.45885881
0.65732866,5.04576330,0.48438662,0.82862818,0.11175897,0.00153358,1.66581744,0.06505315,2.41453480
0.66333167,4.87587781,0.46720163,0.79283199,0.10328397,0.00138986,1.60063188,0.06080028,2.36889469
0.66933467,4.71029122,0.45079684,0.75852386,0.09503388,0.00125442,1.53799022,0.05674368,2.32145468
0.67533767,4.54864412,0.43503087,0.72567174,0.08703706,0.00112737,1.47788066,0.05287267,2.27185744
0.68134067,4.39071757,0.41978040,0.69425173,0.07932347,0.00100875,1.42031466,0.04917689,2.21988633
0.68734367,4.23645046,0.40494388,0.66425134,0.07192324,0.00089853,1.36533140,0.04564682,2.16547343
0.69334667,4.08594649,0.39044374,0.63567143,0.06486535,0.00079662,1.31299943,0.04227418,2.10870111
0.69934967,3.93947133,0.37622732,0.60852675,0.05817622,0.00070288,1.26341558,0.03905212,2.04979759
0.70535268,3.79744111,0.36226646,0.58284520,0.05187863,0.00061710,1.21670168,0.03597535,1.98912698
0.71135568,3.66040329,0.34855603,0.55866618,0.04599068,0.00053904,1.17299929,0.03304007,1.92717441
0.71735868,3.52901170,0.33511153,0.53603796,0.04052516,0.00046840,1.13246316,0.03024389,1.86452719
0.72336168,3.40399728,0.32196589,0.51501464,0.03548910,0.00040484,1.09525373,0.02758558,1.80185285
0.72936468,3.28613616,0.30916587,0.49565268,0.03088364,0.00034799,1.06152923,0.02506480,1.73987523
0.73536768,3.17621689,0.29676808,0.47800730,0.02670414,0.00029745,1.03143796,0.02268187,1.67934944
0.74137069,3.07500822,0.28483492,0.46212903,0.02294057,0.00025280,1.00511086,0.02043736,1.62103686
0.74737369,2.98322880,0.27343074,0.44806048,0.01957800,0.00021360,0.98265505,0.01833187,1.56568109
0.75337669,2.90151991,0.26261813,0.43583346,0.01659736,0.00017941,0.96414831,0.01636571,1.51398551
0.75937969,2.83042207,0.25245471,0.42546668,0.01397613,0.00014979,0.94963471,0.01453868,1.46659336
0.76538269,2.77035599,0.24299041,0.41696388,0.01168927,0.00012429,0.93912156,0.01284988,1.42407068
0.77138569,2.72160827,0.23426531,0.41031260,0.00970998,0.00010249,0.93257753,0.01129753,1.38689250
0.77738869,2.68432174,0.22630808,0.40548340,0.00801049,0.00008398,0.92993196,0.00987897,1.35543262
0.78339170,2.65849040,0.21913500,0.40242970,0.00656287,0.00006838,0.93107507,0.00859054,1.32995672
0.78939470,2.64395848,0.21274953,0.40108792,0.00533957,0.00005532,0.93585918,0.00742768,1.31061907
0.79539770,2.64042330,0.20714238,0.40137809,0.00431403,0.00004446,0.94410047,0.00638494,1.29746234
0.80140070,2.64744134,0.20229207,0.40320479,0.00346110,0.00003550,0.95558133,0.00545611,1.29042038
0.80740370,2.66443699,0.19816570,0.40645820,0.00275732,0.00002816,0.97005308,0.00463432,1.28932353
0.81340670,2.69071357,0.19472013,0.41101553,0.00218120,0.00002219,0.98723894,0.00391225,1.29390621
0.81940970,2.72546609,0.19190331,0.41674242,0.00171328,0.00001737,1.00683720,0.00328221,1.30381629
0.82541271,2.76779548,0.18965570,0.42349465,0.00133623,0.00001350,1.02852459,0.00273634,1.31862587
0.83141571,2.81672391,0.18791181,0.43111977,0.00103478,0.00001042,1.05195974,0.00226677,1.33784324
0.83741871,2.87121102,0.18660174,0.43945904,0.00079565,0.00000799,1.07678691,0.00186573,1.36092551
0.84342171,2.93017093,0.18565271,0.44834931,0.00060744,0.00000609,1.10263991,0.00152570,1.38729173
0.84942471,2.99248971,0.18499048,0.45762509,0.00046045,0.00000460,1.12914626,0.00123949,1.41633624
0.85542771,3.05704340,0.18454086,0.46712076,0.00034654,0.00000346,1.15593172,0.00100033,1.44744191
0.86143072,3.12271616,0.18423096,0.47667279,0.00025895,0.00000258,1.18262500,0.00080197,1.47999306
0.86743372,3.18841850,0.18399044,0.48612211,0.00019212,0.00000191,1.20886289,0.00063865,1.51338787
0.87343672,3.25310517,0.18375270,0.49531647,0.00014152,0.00000141,1.23429550,0.00050518,1.54705004
0.87943972,3.31579247,0.18345587,0.50411279,0.00010350,0.00000103,1.25859160,0.00039690,1.58043945
0.88544272,3.37557449,0.18304375,0.51237947,0.00007516,0.00000074,1.28144398,0.00030971,1.61306155
0.89144572,3.43163783,0.18246656,0.51999849,0.00005418,0.00000054,1.30257458,0.00024003,1.64447543
0.89744872,3.48327440,0.18168163,0.52686735,0.00003878,0.00000038,1.32173921,0.00018476,1.67430022
0.90345173,3.52989169,0.18065383,0.53290056,0.00002756,0.00000027,1.33873164,0.00014123,1.70221959
0.90945473,3.57102006,0.17935594,0.53803092,0.00001945,0.00000019,1.35338688,0.00010722,1.72798444
0.91545773,3.60631680,0.17776870,0.54221014,0.00001362,0.00000013,1.36558346,0.00008083,1.75141337
0.92146073,3.63556646,0.17588086,0.54540909,0.00000947,0.00000009,1.37524452,0.00006052,1.77239117
0.92746373,3.65867737,0.17368881,0.54761743,0.00000654,0.00000006,1.38233760,0.00004499,1.79086505
0.93346673,3.67567439,0.17119627,0.54884264,0.00000448,0.00000004,1.38687304,0.00003322,1.80683898
0.93946973,3.68668779,0.16841357,0.54910854,0.00000305,0.00000003,1.38890104,0.00002435,1.82036614
0.94547274,3.69193896,0.16535697,0.54845332,0.00000206,0.00000002,1.38850738,0.00001773,1.83153975
0.95147574,3.69172300,0.16204769,0.54692705,0.00000138,0.00000001,1.38580798,0.00001282,1.84048275
0.95747874,3.68638930,0.15851095,0.54458887,0.00000092,0.00000001,1.38094249,0.00000920,1.84733655
0.96348174,3.67632059,0.15477490,0.54150400,0.00000061,0.00000001,1.37406716,0.00000656,1.85224956
0.96948474,3.66191162,0.15086948,0.53774059,0.00000040,0.00000000,1.36534731,0.00000464,1.85536579
0.97548774,3.64354837,0.14682536,0.53336661,0.00000026,0.00000000,1.35494982,0.00000326,1.85681428
0.98149075,3.62158884,0.14267291,0.52844699,0.00000017,0.00000000,1.34303589,0.00000228,1.85669975
0.98749375,3.59634639,0.13844126,0.52304105,0.00000011,0.00000000,1.32975459,0.00000158,1.85509505
0.99349675,3.56807659,0.13415748,0.51720041,0.00000007,0.00000000,1.31523735,0.00000108,1.85203578
0.99949975,3.53696809,0.12984593,0.51096747,0.00000004,0.00000000,1.29959391,0.00000074,1.84751741
1.00550275,3.50313828,0.12552778,0.50437448,0.00000003,0.00000000,1.28290970,0.00000050,1.84149517
1.01150575,3.46663363,0.12122075,0.49744339,0.00000002,0.00000000,1.26524502,0.00000034,1.83388659
1.01750875,3.42743493,0.11693899,0.49018626,0.00000001,0.00000000,1.24663582,0.00000023,1.82457667
1.02351176,3.38546683,0.11269318,0.48260636,0.00000001,0.00000000,1.22709611,0.00000015,1.81342535
1.02951476,3.34061118,0.10849083,0.47469977,0.00000000,0.00000000,1.20662186,0.00000010,1.80027684
1.03551776,3.29272309,0.10433664,0.46645746,0.00000000,0.00000000,1.18519592,0.00000007,1.78497022
1.04152076,3.24164876,0.10023302,0.45786752,0.00000000,0.00000000,1.16279379,0.00000004,1.76735066
1.04752376,3.18724380,0.09618070,0.44891764,0.00000000,0.00000000,1.13938975,0.00000003,1.74728047
1.05352676,3.12939072,0.09217933,0.43959739,0.00000000,0.00000000,1.11496282,0.00000002,1.72464934
1.05952976,3.06801450,0.08822810,0.42990039,0.00000000,0.00000000,1.08950235,0.00000001,1.69938314
1.06553277,3.00309517,0.08432628,0.41982601,0.00000000,0.00000000,1.06301260,0.00000001,1.67145055
1.07153577,2.93467659,0.08047372,0.40938066,0.00000000,0.00000000,1.03551622,0.00000000,1.64086730
1.07753877,2.86287084,0.07667121,0.39857848,0.00000000,0.00000000,1.00705630,0.00000000,1.60769761
1.08354177,2.78785825,0.07292075,0.38744147,0.00000000,0.00000000,0.97769689,0.00000000,1.57205294
1.08954477,2.70988289,0.06922565,0.37599905,0.00000000,0.00000000,0.94752207,0.00000000,1.53408808
1.09554777,2.62924433,0.06559057,0.36428709,0.00000000,0.00000000,0.91663369,0.00000000,1.49399497
1.10155078,2.54628617,0.06202136,0.35234656,0.00000000,0.00000000,0.88514787,0.00000000,1.45199477
1.10755378,2.46138240,0.05852485,0.34022184,0.00000000,0.00000000,0.85319080,0.00000000,1.40832876
1.11355678,2.37492268,0.05510856,0.32795895,0.00000000,0.00000000,0.82089399,0.00000000,1.36324865
1.11955978,2.28729769,0.05178038,0.31560372,0.00000000,0.00000000,0.78838946,0.00000000,1.31700722
1.12556278,2.19888550,0.04854818,0.30320016,0.00000000,0.00000000,0.75580521,0.00000000,1.26984968
1.13156578,2.11004002,0.04541946,0.29078901,0.00000000,0.00000000,0.72326124,0.00000000,1.22200639
1.13756878,2.02108220,0.04240104,0.27840675,0.00000000,0.00000000,0.69086652,0.00000000,1.17368747
1.14357179,1.93229449,0.03949880,0.26608497,0.00000000,0.00000000,0.65871688,0.00000000,1.12507935
1.14957479,1.84391857,0.03671746,0.25385017,0.00000000,0.00000000,0.62689408,0.00000000,1.07634347
1.15557779,1.75615657,0.03406046,0.24172401,0.00000000,0.00000000,0.59546596,0.00000000,1.02761705
1.16158079,1.66917505,0.03152993,0.22972394,0.00000000,0.00000000,0.56448762,0.00000000,0.97901566
1.16758379,1.58311148,0.02912666,0.21786411,0.00000000,0.00000000,0.53400331,0.00000000,0.93063716
1.17358679,1.49808226,0.02685025,0.20615651,0.00000000,0.00000000,0.50404907,0.00000000,0.88256674
1.17958979,1.41419163,0.02469919,0.19461212,0.00000000,0.00000000,0.47465554,0.00000000,0.83488230
1.18559280,1.33154054,0.02267106,0.18324216,0.00000000,0.00000000,0.44585089,0.00000000,0.78765990
1.19159580,1.25023474,0.02076271,0.17205911,0.00000000,0.00000000,0.41766359,0.00000000,0.74097872
1.19759880,1.17039144,0.01897044,0.16107757,0.00000000,0.00000000,0.39012463,0.00000000,0.69492500
1.20360180,1.09214407,0.01729022,0.15031486,0.00000000,0.00000000,0.36326928,0.00000000,0.64959498
1.20960480,1.01564471,0.01571782,0.13979128,0.00000000,0.00000000,0.33713801,0.00000000,0.60509624
1.21560780,0.94106425,0.01424896,0.12953001,0.00000000,0.00000000,0.31177676,0.00000000,0.56154782
1.22161081,0.86859020,0.01287941,0.11955680,0.00000000,0.00000000,0.28723639,0.00000000,0.51907873
1.22761381,0.79842253,0.01160507,0.10989929,0.00000000,0.00000000,0.26357154,0.00000000,0.47782541
1.23361681,0.73076780,0.01042200,0.10058616,0.00000000,0.00000000,0.24083888,0.00000000,0.43792806
1.23961981,0.66583222,0.00932643,0.09164611,0.00000000,0.00000000,0.21909501,0.00000000,0.39952632
1.24562281,0.60381402,0.00831474,0.08310677,0.00000000,0.00000000,0.19839412,0.00000000,0.36275461
1.25162581,0.54489575,0.00738345,0.07499361,0.00000000,0.00000000,0.17878563,0.00000000,0.32773738
1.25762881,0.48923713,0.00652914,0.06732895,0.00000000,0.00000000,0.16031195,0.00000000,0.29458464
1.26363182,0.43696863,0.00574843,0.06013100,0.00000000,0.00000000,0.14300647,0.00000000,0.26338805
1.26963482,0.38818640,0.00503797,0.05341322,0.00000000,0.00000000,0.12689201,0.00000000,0.23421779
1.27563782,0.34294866,0.00439432,0.04718380,0.00000000,0.00000000,0.11197966,0.00000000,0.20712027
1.28164082,0.30127369,0.00381401,0.04144535,0.00000000,0.00000000,0.09826815,0.00000000,0.18211692
1.28764382,0.26313944,0.00329346,0.03619489,0.00000000,0.00000000,0.08574378,0.00000000,0.15920390
1.29364682,0.22848478,0.00282901,0.03142401,0.00000000,0.00000000,0.07438078,0.00000000,0.13835283
1.29964982,0.19721199,0.00241696,0.02711925,0.00000000,0.00000000,0.06414216,0.00000000,0.11951231
1.30565283,0.16919059,0.00205350,0.02326257,0.00000000,0.00000000,0.05498087,0.00000000,0.10261025
1.31165583,0.14426192,0.00173485,0.01983207,0.00000000,0.00000000,0.04684131,0.00000000,0.08755664
1.31765883,0.12224436,0.00145720,0.01680266,0.00000000,0.00000000,0.03966100,0.00000000,0.07424678
1.32366183,0.10293895,0.00121681,0.01414687,0.00000000,0.00000000,0.03337232,0.00000000,0.06256468
1.32966483,0.08613490,0.00101003,0.01183558,0.00000000,0.00000000,0.02790427,0.00000000,0.05238651
1.33566783,0.07161507,0.00083333,0.00983884,0.00000000,0.00000000,0.02318425,0.00000000,0.04358392
1.34167084,0.05916093,0.00068334,0.00812649,0.00000000,0.00000000,0.01913955,0.00000000,0.03602713
1.34767384,0.04855705,0.00055689,0.00666881,0.00000000,0.00000000,0.01569885,0.00000000,0.02958773
1.35367684,0.03959492,0.00045101,0.00543705,0.00000000,0.00000000,0.01279332,0.00000000,0.02414103
1.35967984,0.03207608,0.00036296,0.00440385,0.00000000,0.00000000,0.01035769,0.00000000,0.01956803
1.36568284,0.02581451,0.00029024,0.00354359,0.00000000,0.00000000,0.00833089,0.00000000,0.01575696
1.37168584,0.02063834,0.00023062,0.00283258,0.00000000,0.00000000,0.00665666,0.00000000,0.01260431
1.37768884,0.01639087,0.00018206,0.00224925,0.00000000,0.00000000,0.00528378,0.00000000,0.01001557
1.38369185,0.01293109,0.00014280,0.00177419,0.00000000,0.00000000,0.00416627,0.00000000,0.00790555
1.38969485,0.01013362,0.00011128,0.00139015,0.00000000,0.00000000,0.00326326,0.00000000,0.00619839
1.39569785,0.00788825,0.00008615,0.00108195,0.00000000,0.00000000,0.00253893,0.00000000,0.00482732
1.40170085,0.00609924,0.00006626,0.00083644,0.00000000,0.00000000,0.00196216,0.00000000,0.00373428
1.40770385,0.00468426,0.00005062,0.00064229,0.00000000,0.00000000,0.00150624,0.00000000,0.00286928
1.41370685,0.00357330,0.00003842,0.00048989,0.00000000,0.00000000,0.00114848,0.00000000,0.00218976
1.41970985,0.00270742,0.00002897,0.00037112,0.00000000,0.00000000,0.00086979,0.00000000,0.00165986
1.42571286,0.00203747,0.00002170,0.00027925,0.00000000,0.00000000,0.00065428,0.00000000,0.00124966
