energy_ev,total_up,total_down,Fe_p_up,Fe_p_down,Fe_d_up,Fe_d_down,Mn_p_up,Mn_p_down,Mn_d_up,Mn_d_down,N_s_up,N_s_down,N_p_up,N_p_down,Se_s_up,Se_s_down,Se_p_up,Se_p_down
0.44122061,3.77423934,-5.89586866,0.37120185,-0.33105671,0.49347131,-4.42872174,0.53812634,-0.35175293,2.23028462,-1.06833538,0.03037673,-0.00659342,0.40130486,-0.04762471,0.02967987,-0.02621094,0.45547194,-0.22309268
0.44722361,3.76283389,-6.05113241,0.36626286,-0.34302467,0.48662307,-4.50769131,0.53410610,-0.36409130,2.23281609,-1.12592136,0.03031285,-0.00651606,0.39679396,-0.05032881,0.02989575,-0.02712280,0.45384773,-0.23006922
0.45322661,3.75203386,-6.19801817,0.36068404,-0.35467291,0.47945948,-4.57447078,0.52976947,-0.37701221,2.23679317,-1.18611822,0.03024273,-0.00644355,0.39210333,-0.05313787,0.03021259,-0.02814498,0.45216671,-0.23724228
0.45922961,3.74318678,-6.33546350,0.35460006,-0.36587406,0.47217991,-4.62878604,0.52525062,-0.39038548,2.24306213,-1.24827768,0.03017014,-0.00637436,0.38737143,-0.05604184,0.03064770,-0.02928432,0.45053214,-0.24458218
0.46523262,3.73759942,-6.46260839,0.34815512,-0.37651134,0.46497791,-4.67061070,0.52067694,-0.40406528,2.25244993,-1.31171972,0.03009785,-0.00630729,0.38272733,-0.05903039,0.03121568,-0.03054834,0.44903946,-0.25206206
0.47123562,3.73648184,-6.57879827,0.34149645,-0.38648086,0.45803388,-4.70016005,0.51616230,-0.41789206,2.26572889,-1.37574045,0.03002746,-0.00624147,0.37828534,-0.06209269,0.03192785,-0.03194508,0.44777141,-0.25965743
0.47723862,3.74089318,-6.68358270,0.33476775,-0.39569351,0.45150839,-4.71787932,0.51180101,-0.43169530,2.28358120,-1.43962118,0.02995925,-0.00617641,0.37414032,-0.06521723,0.03279173,-0.03348287,0.44679373,-0.26734551
0.48324162,3.75169164,-6.77671024,0.32810316,-0.40407644,0.44553630,-4.72442662,0.50766266,-0.44529671,2.30656475,-1.50263856,0.02989211,-0.00611205,0.37036388,-0.06839166,0.03381060,-0.03517016,0.44615163,-0.27510455
0.48924462,3.76949100,-6.85811990,0.32162169,-0.41157388,0.44022208,-4.72065114,0.50378819,-0.45851402,2.33508207,-1.56407562,0.02982360,-0.00604870,0.36700184,-0.07160260,0.03498328,-0.03701519,0.44586721,-0.28291294
0.49524762,3.79462583,-6.92792953,0.31542261,-0.41814765,0.43563639,-4.70756743,0.50018741,-0.47116513,2.36935376,-1.62323362,0.02974999,-0.00598711,0.36407275,-0.07483558,0.03630396,-0.03902583,0.44593801,-0.29074841
0.50125063,3.82712699,-6.98642168,0.30958187,-0.42377699,0.43181412,-4.68632629,0.49683821,-0.48307245,2.40939797,-1.67944426,0.02966641,-0.00592836,0.36156765,-0.07807490,0.03776218,-0.04120926,0.44633666,-0.29858717
0.50725363,3.86670902,-7.03402702,0.30414969,-0.42845800,0.42875390,-4.65818316,0.49368737,-0.49406734,2.45501701,-1.73208199,0.02956707,-0.00587389,0.35945112,-0.08130367,0.03934303,-0.04357174,0.44701178,-0.30640307
0.51325663,3.91277004,-7.07130572,0.29914951,-0.43220250,0.42641913,-4.62446457,0.49065315,-0.50399441,2.50579214,-1.78057584,0.02944548,-0.00582542,0.35766333,-0.08450376,0.04102737,-0.04611839,0.44788999,-0.31416698
0.51925963,3.96440450,-7.09892676,0.29457811,-0.43503660,0.42474046,-4.58653352,0.48762933,-0.51271552,2.56108686,-1.82442054,0.02929476,-0.00578488,0.35612319,-0.08765588,0.04279228,-0.04885288,0.44887897,-0.32184612
0.52526263,4.02042852,-7.11764563,0.29040708,-0.43699877,0.42361951,-4.54575448,0.48449076,-0.52011325,2.62005907,-1.86318623,0.02910797,-0.00575439,0.35473228,-0.09073974,0.04461162,-0.05177728,0.44987146,-0.32940371
0.53126563,4.07941676,-7.12828034,0.28658534,-0.43813773,0.42293379,-4.50345863,0.48109989,-0.52609381,2.68168170,-1.89652655,0.02887840,-0.00573614,0.35337951,-0.09373416,0.04645669,-0.05489177,0.45074992,-0.33679867
0.53726863,4.13974949,-7.13168613,0.28304268,-0.43851001,0.42254247,-4.46091028,0.47731408,-0.53058912,2.74477109,-1.92418450,0.02859988,-0.00573235,0.35194606,-0.09661732,0.04829694,-0.05819449,0.45139175,-0.34398563
0.54327164,4.19966777,-7.12872920,0.27969407,-0.43817751,0.42229275,-4.41927502,0.47299334,-0.53355806,2.80802211,-1.94599597,0.02826713,-0.00574519,0.35031071,-0.09936709,0.05010085,-0.06168131,0.45167462,-0.35091504
0.54927464,4.25733447,-7.12025990,0.27644449,-0.43720494,0.42202662,-4.37959037,0.46800797,-0.53498681,2.87004860,-1.96189053,0.02787596,-0.00577671,0.34835499,-0.10196130,0.05183677,-0.06534567,0.45148194,-0.35753366
0.55527764,4.31089850,-7.10708597,0.27319407,-0.43565740,0.42158765,-4.34273975,0.46224577,-0.53488824,2.92942736,-1.97188955,0.02742350,-0.00582878,0.34596820,-0.10437816,0.05347380,-0.06917840,0.45070793,-0.36378511
0.56128064,4.35855944,-7.08994647,0.26984329,-0.43359804,0.42082747,-4.30943028,0.45561844,-0.53330053,2.98474396,-1.97610162,0.02690838,-0.00590303,0.34305196,-0.10659673,0.05498267,-0.07316759,0.44926218,-0.36961079
0.56728364,4.39862977,-7.06948734,0.26629796,-0.43108608,0.41961177,-4.28017528,0.44806686,-0.53028484,3.03463827,-1.97471536,0.02633081,-0.00600081,0.33952414,-0.10859733,0.05633656,-0.07729841,0.44707354,-0.37495090
0.57328664,4.42959218,-7.04623942,0.26247376,-0.42817510,0.41782553,-4.25528180,0.43956487,-0.52592243,3.07784798,-1.96799011,0.02569260,-0.00612312,0.33532206,-0.11036209,0.05751184,-0.08155303,0.44409306,-0.37974573
0.57928964,4.45014945,-7.02059984,0.25830016,-0.42491176,0.41537722,-4.23484385,0.43012155,-0.52031125,3.11324803,-1.95624477,0.02499712,-0.00627061,0.33040490,-0.11187543,0.05848873,-0.08591051,0.44029588,-0.38393703
0.58529265,4.45926497,-6.99281780,0.25372362,-0.42133494,0.41220189,-4.21874153,0.41978168,-0.51356213,3.13988460,-1.93984537,0.02424921,-0.00644359,0.32475515,-0.11312455,0.05925179,-0.09034678,0.43568209,-0.38746957
0.59129565,4.45619244,-6.96298560,0.24870978,-0.41747539,0.40826301,-4.20664636,0.40862456,-0.50579488,3.15700223,-1.91919203,0.02345501,-0.00664198,0.31837914,-0.11409993,0.05979031,-0.09483461,0.43027637,-0.39029269
0.59729865,4.44049366,-6.93103563,0.24324484,-0.41335588,0.40355306,-4.19803275,0.39676116,-0.49713445,3.16406305,-1.89470586,0.02262174,-0.00686535,0.31130673,-0.11479569,0.06009847,-0.09934368,0.42412666,-0.39236191
0.60330165,4.41204415,-6.89674391,0.23733582,-0.40899175,0.39809281,-4.19219544,0.38432985,-0.48770727,3.16075762,-1.86681649,0.02175745,-0.00711297,0.30359011,-0.11520995,0.06017539,-0.10384080,0.41730170,-0.39364048
0.60930465,4.37102673,-6.85974057,0.23101005,-0.40439197,0.39192946,-4.18827250,0.37149087,-0.47763807,3.14700719,-1.83595092,0.02087076,-0.00738386,0.29530187,-0.11534505,0.06002497,-0.10829007,0.40988784,-0.39410085
0.61530765,4.31791385,-6.81952716,0.22431374,-0.39956053,0.38513374,-4.18527341,0.35841990,-0.46704713,3.12295762,-1.80252412,0.01997056,-0.00767685,0.28653241,-0.11520769,0.05965554,-0.11265336,0.40198511,-0.39372595
0.62131066,4.25343994,-6.77550071,0.21730980,-0.39449816,0.37779615,-4.18211130,0.34530107,-0.45604829,3.08896553,-1.76693182,0.01906570,-0.00799065,0.27738688,-0.11480886,0.05907943,-0.11689075,0.39370275,-0.39251029
0.62731366,4.17856551,-6.72698370,0.21007518,-0.38920422,0.37002251,-4.17763843,0.33231975,-0.44474755,3.04557776,-1.72954586,0.01816471,-0.00832397,0.26798180,-0.11416373,0.05831236,-0.12096125,0.38515461,-0.39046083
0.63331666,4.09443504,-6.67325920,0.20269777,-0.38367873,0.36192921,-4.17068393,0.31965550,-0.43324244,2.99350524,-1.69071217,0.01727558,-0.00867561,0.25844148,-0.11329128,0.05737270,-0.12482355,0.37645445,-0.38759749
0.63931966,4.00233084,-6.61360975,0.19527309,-0.37792440,0.35363820,-4.16009241,0.30747551,-0.42162203,2.93359285,-1.65075128,0.01640549,-0.00904458,0.24889440,-0.11221389,0.05628073,-0.12843701,0.36771143,-0.38395339
0.64532266,3.90362535,-6.54735859,0.18790095,-0.37194849,0.34527222,-4.14476237,0.29592888,-0.40996755,2.86678674,-1.60996120,0.01556065,-0.00943022,0.23946978,-0.11095673,0.05505783,-0.13176269,0.35902608,-0.37957479
0.65132566,3.79973408,-6.47391132,0.18068231,-0.36576456,0.33695026,-4.12368298,0.28514189,-0.39835347,2.79410079,-1.56862227,0.01474616,-0.00983230,0.23029438,-0.10954705,0.05372570,-0.13476453,0.35048685,-0.37452063
0.65732866,3.69207131,-6.39279633,0.17371633,-0.35939383,0.32878369,-4.09596805,0.27521462,-0.38684891,2.71658367,-1.52700336,0.01396594,-0.01025114,0.22148974,-0.10801342,0.05230558,-0.13741055,0.34216744,-0.36886169
0.66333167,3.58201055,-6.30370180,0.16709789,-0.35286614,0.32087303,-4.06088603,0.26621887,-0.37551929,2.63528803,-1.48536889,0.01322266,-0.01068766,0.21316980,-0.10638485,0.05081762,-0.13967405,0.33412501,-0.36267955
0.66933467,3.47085104,-6.20650764,0.16091560,-0.34622050,0.31330569,-4.01788506,0.25819756,-0.36442793,2.55124290,-1.44398580,0.01251778,-0.01114354,0.20543917,-0.10468997,0.04928030,-0.14153481,0.32639933,-0.35606512
0.67533767,3.35979159,-6.10131053,0.15525035,-0.33950508,0.30615447,-3.96661209,0.25116549,-0.35363753,2.46543037,-1.40312992,0.01185163,-0.01162115,0.19839184,-0.10295615,0.04770997,-0.14298010,0.31901289,-0.34911693
0.68134067,3.24991213,-5.98844051,0.15017433,-0.33277674,0.29947721,-3.90692553,0.24511144,-0.34321134,2.37876710,-1.36309089,0.01122348,-0.01212367,0.19211050,-0.10120872,0.04612065,-0.14400556,0.31197201,-0.34193919
0.68734367,3.14216319,-5.86846818,0.14575061,-0.32609990,0.29331708,-3.83890104,0.24000135,-0.33321395,2.29209096,-1.32417505,0.01063171,-0.01265501,0.18666631,-0.09947029,0.04452380,-0.14461584,0.30526865,-0.33463963
0.69334667,3.03736285,-5.74220159,0.14203319,-0.31954507,0.28770390,-3.76283018,0.23578247,-0.32371156,2.20615297,-1.28670586,0.01007394,-0.01321976,0.18211912,-0.09776014,0.04292839,-0.14482490,0.29888309,-0.32732721
0.69934967,2.93620040,-5.61067274,0.13906729,-0.31318680,0.28265587,-3.67921220,0.23238814,-0.31477168,2.12161396,-1.25102145,0.00954724,-0.01382313,0.17851800,-0.09609385,0.04134105,-0.14465608,0.29278707,-0.32010972
0.70535268,2.83924548,-5.47511384,0.13688994,-0.30710136,0.27818193,-3.58873922,0.22974299,-0.30646237,2.03904558,-1.21746933,0.00904833,-0.01447072,0.17590198,-0.09448297,0.03976633,-0.14414165,0.28694729,-0.31309140
0.71135568,2.74696131,-5.33692415,0.13553069,-0.30136406,0.27428429,-3.49227545,0.22776817,-0.29885084,1.95893482,-1.18639812,0.00857373,-0.01516843,0.17430091,-0.09293502,0.03820708,-0.14332210,0.28132910,-0.30637053
0.71735868,2.65972042,-5.19762866,0.13501227,-0.29604651,0.27096096,-3.39083126,0.22638642,-0.29200179,1.88169106,-1.15814686,0.00811998,-0.01592216,0.17373627,-0.09145354,0.03666485,-0.14224508,0.27590003,-0.30003716
0.72336168,2.57782123,-5.05883040,0.13535114,-0.29121379,0.26820823,-3.28553325,0.22552664,-0.28597526,1.80765471,-1.13303225,0.00768376,-0.01673759,0.17422189,-0.09003841,0.03514039,-0.14096388,0.27063316,-0.29417110
0.72936468,2.50150397,-4.92215825,0.13655787,-0.28692178,0.26602267,-3.17759120,0.22512782,-0.28082450,1.73710639,-1.11133456,0.00726207,-0.01761987,0.17576445,-0.08868626,0.03363412,-0.13953575,0.26550989,-0.28884001
0.73536768,2.43096452,-4.78921281,0.13863724,-0.28321475,0.26440270,-3.06826351,0.22514197,-0.27659368,1.67027578,-1.09328304,0.00685234,-0.01857332,0.17836367,-0.08739110,0.03214652,-0.13801993,0.26052218,-0.28409796
0.74137069,2.36636513,-4.66151270,0.14158795,-0.28012334,0.26334951,-2.95882214,0.22553607,-0.27331584,1.60734932,-1.07904180,0.00645248,-0.01960115,0.18201222,-0.08614501,0.03067858,-0.13647559,0.25567397,-0.27998428
0.74737369,2.30784130,-4.54044383,0.14540220,-0.27766310,0.26286732,-2.85051849,0.22629294,-0.27101115,1.54847619,-1.06869693,0.00606097,-0.02070510,0.18669534,-0.08493892,0.02923207,-0.13495971,0.25098182,-0.27652292
0.75337669,2.25550431,-4.42721408,0.15006480,-0.27583357,0.26296288,-2.74455137,0.22741092,-0.26968563,1.49377222,-1.06224601,0.00567683,-0.02188520,0.19239012,-0.08376344,0.02780978,-0.13352499,0.24647471,-0.27372225
0.75937969,2.20943959,-4.32281546,0.15555223,-0.27461821,0.26364443,-2.64203820,0.22890248,-0.26933042,1.44332150,-1.05959062,0.00529968,-0.02313952,0.19906457,-0.08260973,0.02641564,-0.13221801,0.24219294,-0.27157544
0.76538269,2.16970127,-4.22799574,0.16183149,-0.27398494,0.26492000,-2.54399039,0.23079183,-0.26992178,1.39717604,-1.06053273,0.00492965,-0.02446396,0.20667655,-0.08147031,0.02505472,-0.13107755,0.23818639,-0.27006127
0.77138569,2.13630354,-4.14324073,0.16885895,-0.27388758,0.26679533,-2.45129355,0.23311176,-0.27142173,1.35535350,-1.06477523,0.00456732,-0.02585214,0.21517269,-0.08033985,0.02373320,-0.13013326,0.23451203,-0.26914563
0.77738869,2.10921001,-4.06876809,0.17657929,-0.27426787,0.26927147,-2.36469318,0.23589975,-0.27377943,1.31783378,-1.07192708,0.00421371,-0.02729536,0.22448731,-0.07921584,0.02245815,-0.12940481,0.23123096,-0.26878332
0.78339170,2.08832211,-4.00453297,0.18492468,-0.27505832,0.27234234,-2.28478596,0.23919375,-0.27693316,1.28455489,-1.08151293,0.00387012,-0.02878262,0.23454157,-0.07809918,0.02123733,-0.12890137,0.22840517,-0.26892051
0.78939470,2.07346783,-3.95024493,0.19381427,-0.27618545,0.27599230,-2.21201673,0.24302771,-0.28081291,1.25540901,-1.09298701,0.00353811,-0.03030077,0.24524295,-0.07699460,0.02007887,-0.12862165,0.22609411,-0.26949737
0.79539770,2.06439205,-3.90539526,0.20315408,-0.27757356,0.28019409,-2.14668087,0.24742726,-0.28534330,1.23023924,-1.10575070,0.00321937,-0.03183473,0.25648505,-0.07591100,0.01899096,-0.12855435,0.22435123,-0.27045112
0.80140070,2.06074961,-3.86929316,0.21283742,-0.27914860,0.28490704,-2.08893159,0.25240568,-0.29044679,1.20883790,-1.11917320,0.00291565,-0.03336784,0.26814796,-0.07486156,0.01798149,-0.12867905,0.22322084,-0.27171916
0.80740370,2.06210212,-3.84110867,0.22274586,-0.28084217,0.29007601,-2.03879141,0.25796041,-0.29604691,1.19094679,-1.13261412,0.00262873,-0.03488224,0.28009908,-0.07386370,0.01705769,-0.12896749,0.22273528,-0.27324221
0.81340670,2.06791911,-3.81991997,0.23275071,-0.28259523,0.29563084,-1.99616702,0.26407033,-0.30207127,1.17625993,-1.14544705,0.00236032,-0.03635938,0.29219460,-0.07293893,0.01622581,-0.12938519,0.22291255,-0.27496734
0.81940970,2.07758409,-3.80476250,0.24271514,-0.28436149,0.30148660,-1.96086637,0.27069389,-0.30845423,1.16442891,-1.15708295,0.00211204,-0.03778056,0.30428140,-0.07211246,0.01549083,-0.12989320,0.22375467,-0.27685074
0.82541271,2.09040536,-3.79467694,0.25249674,-0.28611005,0.30754450,-1.93261704,0.27776835,-0.31513900,1.15507094,-1.16699205,0.00188539,-0.03912753,0.31619960,-0.07141268,0.01485621,-0.13045007,0.22524655,-0.27885992
0.83141571,2.10563166,-3.78875366,0.26195052,-0.28782739,0.31369360,-1.91108479,0.28520998,-0.32207897,1.14777937,-1.17472327,0.00168178,-0.04038303,0.32778548,-0.07087053,0.01432370,-0.13101382,0.22735576,-0.28097549
0.83741871,2.12247172,-3.78617081,0.27093229,-0.28951829,0.31981307,-1.89589101,0.29291546,-0.32923818,1.14213630,-1.17991998,0.00150248,-0.04153145,0.33887480,-0.07051860,0.01389319,-0.13154373,0.23003286,-0.28319212
0.84342171,2.14011727,-3.78622424,0.27930223,-0.29120579,0.32577507,-1.88662844,0.30076423,-0.33659085,1.13772683,-1.18233148,0.00134872,-0.04255928,0.34930637,-0.07039028,0.01356272,-0.13200208,0.23321258,-0.28551869
0.84942471,2.15776818,-3.78834739,0.28692851,-0.29292997,0.33144806,-1.88287406,0.30862186,-0.34412000,1.13415405,-1.18181943,0.00122164,-0.04345563,0.35892570,-0.07051863,0.01332838,-0.13235555,0.23681552,-0.28797767
0.85542771,2.17465873,-3.79212020,0.29369093,-0.29474572,0.33670037,-1.88419872,0.31634420,-0.35181509,1.13105435,-1.17835890,0.00112240,-0.04421253,0.36758879,-0.07093527,0.01318449,-0.13257630,0.24075048,-0.29060350
0.86143072,2.19008362,-3.79726660,0.29948428,-0.29671943,0.34140399,-1.89017306,0.32378219,-0.35966900,1.12811182,-1.17203418,0.00105219,-0.04482524,0.37516557,-0.07166911,0.01312365,-0.13264264,0.24491727,-0.29344014
0.86743372,2.20342260,-3.80364094,0.30422141,-0.29892479,0.34543826,-1.90036957,0.33078705,-0.36767428,1.12507134,-1.16302936,0.00101228,-0.04529232,0.38154330,-0.07274513,0.01313697,-0.13253941,0.24920978,-0.29653793
0.87343672,2.21416224,-3.81120421,0.30783579,-0.30143796,0.34869349,-1.91436117,0.33721565,-0.37581907,1.12174933,-1.15161447,0.00100406,-0.04561556,0.38662938,-0.07418307,0.01321427,-0.13225780,0.25351939,-0.29994964
0.87943972,2.22191399,-3.81999181,0.31028354,-0.30433216,0.35107424,-1.93171640,0.34293589,-0.38408295,1.11804162,-1.13812765,0.00102905,-0.04579985,0.39035382,-0.07599617,0.01334438,-0.13179495,0.25773837,-0.30372612
0.88544272,2.22642746,-3.83007488,0.31154472,-0.30767215,0.35250216,-1.95199218,0.34783165,-0.39243291,1.11392796,-1.12295472,0.00108894,-0.04585281,0.39267098,-0.07819003,0.01351542,-0.13115311,0.26176328,-0.30791166
0.89144572,2.22759817,-3.84151791,0.31162394,-0.31150870,0.35291836,-1.97472488,0.35180725,-0.40081977,1.10947271,-1.10650684,0.00118554,-0.04578437,0.39356071,-0.08076155,0.01371513,-0.13033865,0.26549821,-0.31253928
0.89744872,2.22546942,-3.85433528,0.31055015,-0.31587348,0.35228502,-1.99942070,0.35479108,-0.40917547,1.10482167,-1.08919786,0.00132082,-0.04560617,0.39302876,-0.08369801,0.01393118,-0.12936077,0.26885763,-0.31762621
0.90345173,2.22022796,-3.86844985,0.30837568,-0.32077466,0.35058649,-2.02554653,0.35673831,-0.41741120,1.10019502,-1.07142228,0.00149681,-0.04533096,0.39110639,-0.08697647,0.01415150,-0.12823026,0.27176894,-0.32316990
0.90945473,2.21219361,-3.88365641,0.30517448,-0.32619332,0.34782946,-2.05252227,0.35763249,-0.42541688,1.09587650,-1.05353512,0.00171557,-0.04497193,0.38784930,-0.09056331,0.01436459,-0.12695810,0.27417439,-0.32914466
0.91545773,2.20180320,-3.89959246,0.30103963,-0.33208110,0.34404260,-2.07971583,0.35748587,-0.43306189,1.09219943,-1.03583457,0.00197908,-0.04454203,0.38333575,-0.09441425,0.01455983,-0.12555434,0.27603252,-0.33549932
0.92146073,2.18958940,-3.91571875,0.29608028,-0.33835914,0.33927528,-2.10644150,0.35633860,-0.44019725,1.08953002,-1.01854848,0.00228918,-0.04405333,0.37766408,-0.09847454,0.01472768,-0.12402695,0.27731881,-0.34215597
0.92746373,2.17615538,-3.93131094,0.29041800,-0.34491840,0.33359581,-2.13196255,0.35425669,-0.44665911,1.08824865,-1.00182505,0.00264738,-0.04351645,0.37094953,-0.10267972,0.01485996,-0.12238111,0.27802580,-0.34900998
0.93346673,2.16214638,-3.94546364,0.28418274,-0.35162148,0.32708891,-2.15549839,0.35132884,-0.45227357,1.08873005,-0.98572822,0.00305482,-0.04294012,0.36332070,-0.10695662,0.01494996,-0.12061857,0.27816245,-0.35593139
0.93946973,2.14821933,-3.95710682,0.27750857,-0.35830589,0.31985280,-2.17623647,0.34766238,-0.45686253,1.09132331,-0.97023784,0.00351206,-0.04233085,0.35491552,-0.11122485,0.01499260,-0.11873755,0.27775292,-0.36276758
0.94547274,2.13501208,-3.96503431,0.27052933,-0.36478857,0.31199583,-2.19334868,0.34337837,-0.46025034,1.09633245,-0.95525439,0.00401897,-0.04169272,0.34587704,-0.11539859,0.01498443,-0.11673277,0.27683474,-0.36934735
0.95147574,2.12311346,-3.96794305,0.26337430,-0.37087161,0.30363294,-2.20601189,0.33860631,-0.46227100,1.10399872,-0.94060795,0.00457463,-0.04102738,0.33634918,-0.11938875,0.01492369,-0.11459592,0.27545655,-0.37548606
0.95747874,2.11303560,-3.96448133,0.25616421,-0.37634888,0.29488192,-2.21343161,0.33347853,-0.46277543,1.11448530,-0.92607065,0.00517717,-0.04033422,0.32647255,-0.12310539,0.01481019,-0.11231634,0.27367548,-0.38099178
0.96348174,2.10519001,-3.95330360,0.24900763,-0.38101327,0.28585984,-2.21486790,0.32812466,-0.46163858,1.12786536,-0.91137198,0.00582371,-0.03961057,0.31638052,-0.12646031,0.01464527,-0.10988196,0.27155433,-0.38567216
0.96948474,2.09986823,-3.93312903,0.24199787,-0.38466427,0.27667951,-2.20966233,0.32266646,-0.45876592,1.14411383,-0.89621590,0.00651030,-0.03885223,0.30619569,-0.12936973,0.01443157,-0.10728037,0.26915868,-0.38934172
0.97548774,2.09722844,-3.90280089,0.23521065,-0.38711558,0.26744650,-2.19726436,0.31721322,-0.45409899,1.16310362,-0.88029895,0.00723185,-0.03805389,0.29602702,-0.13175700,0.01417291,-0.10450004,0.26655413,-0.39182927
0.98149075,2.09728827,-3.86134362,0.22870244,-0.38820227,0.25825639,-2.17725612,0.31185801,-0.44761978,1.18460639,-0.86332825,0.00798221,-0.03720974,0.28596751,-0.13355515,0.01387401,-0.10153145,0.26380376,-0.39298500
0.98749375,2.09992460,-3.80801462,0.22250974,-0.38778746,0.24919280,-2.14937396,0.30667490,-0.43935358,1.20829785,-0.84503858,0.00875417,-0.03631414,0.27609272,-0.13470927,0.01354033,-0.09836833,0.26096599,-0.39268716
0.99349675,2.10488004,-3.74234807,0.21664915,-0.38576784,0.24032585,-2.11352567,0.30171738,-0.42937028,1.23376760,-0.82520757,0.00953960,-0.03536216,0.26646004,-0.13517855,0.01317776,-0.09500856,0.25809290,-0.39084769
0.99949975,2.11177605,-3.66418868,0.21111827,-0.38207820,0.23171150,-2.06980236,0.29701785,-0.41778400,1.26053284,-0.80366852,0.01032955,-0.03435017,0.25710887,-0.13493787,0.01279246,-0.09145509,0.25522915,-0.38741689
1.00550275,2.12013191,-3.57371341,0.20589739,-0.37669442,0.22339135,-2.01848426,0.29258838,-0.40475098,1.28805563,-0.78032014,0.01111449,-0.03327634,0.24806149,-0.13397896,0.01239060,-0.08771647,0.25241145,-0.38238655
1.01150575,2.12938853,-3.47144044,0.20095190,-0.36963513,0.21539330,-1.96003993,0.28842246,-0.39046592,1.31576262,-0.75513291,0.01188452,-0.03214103,0.23932467,-0.13231100,0.01197821,-0.08380725,0.24966864,-0.37579176
1.01750875,2.13893602,-3.35822466,0.19623518,-0.36096164,0.20773259,-1.89511887,0.28449767,-0.37515689,1.34306657,-0.72815193,0.01262958,-0.03094701,0.23089195,-0.12996069,0.01156102,-0.07974801,0.24702232,-0.36771096
1.02351176,2.14814351,-3.23524023,0.19169194,-0.35077651,0.20041348,-1.82453773,0.28077919,-0.35907904,1.36938853,-0.69949629,0.01333980,-0.02969959,0.22274629,-0.12697170,0.01114437,-0.07556522,0.24448789,-0.35826455
1.02951476,2.15638962,-3.10395106,0.18726177,-0.33922057,0.19343114,-1.74926062,0.27722362,-0.34250734,1.39417963,-0.66935515,0.01400571,-0.02840662,0.21486304,-0.12340363,0.01073311,-0.07129078,0.24207599,-0.34761186
1.03551776,2.16309212,-2.96607070,0.18288277,-0.32646868,0.18677392,-1.67037444,0.27378317,-0.32572872,1.41694157,-0.63798082,0.01461856,-0.02707828,0.20721309,-0.11933047,0.01033157,-0.06696140,0.23979409,-0.33594679
1.04152076,2.16773514,-2.82351367,0.17849501,-0.31272446,0.18042554,-1.58906026,0.27040971,-0.30903391,1.43724472,-0.60567943,0.01517060,-0.02572680,0.19976586,-0.11483867,0.00994357,-0.06261783,0.23764816,-0.32349231
1.04752376,2.16989270,-2.67834051,0.17404378,-0.29821408,0.17436734,-1.50656195,0.26705861,-0.29270925,1.45474314,-0.57279972,0.01565526,-0.02436609,0.19249217,-0.11002479,0.00957249,-0.05830395,0.23564425,-0.31049397
1.05352676,2.16924728,-2.53269914,0.16948230,-0.28317960,0.16858028,-1.42415349,0.26369201,-0.27702887,1.46918577,-0.53972048,0.01606742,-0.02301119,0.18536663,-0.10499309,0.00922123,-0.05406583,0.23378979,-0.29721277
1.05952976,2.16560265,-2.38876510,0.16477401,-0.26787195,0.16304663,-1.34310620,0.26028144,-0.26224742,1.48042349,-0.50683739,0.01640354,-0.02167780,0.17836961,-0.09985285,0.00889240,-0.04995075,0.23209457,-0.28391770
1.06553277,2.15889054,-2.24868313,0.15989416,-0.25254400,0.15775132,-1.26465727,0.25680958,-0.24859370,1.48841168,-0.47454988,0.01666173,-0.02038168,0.17148862,-0.09471573,0.00858828,-0.04600633,0.23057131,-0.27087828
1.07153577,2.14917091,-2.11451251,0.15483072,-0.23744380,0.15268283,-1.18998075,0.25327119,-0.23626528,1.49320849,-0.44324849,0.01684187,-0.01913811,0.16471898,-0.08969326,0.00831101,-0.04227966,0.22923567,-0.25835732
1.07753877,2.13662607,-1.98817803,0.14958469,-0.22280851,0.14783358,-1.12016200,0.24967317,-0.22542437,1.49496895,-0.41330331,0.01694554,-0.01796138,0.15806399,-0.08489447,0.00806258,-0.03881661,0.22810587,-0.24660416
1.08354177,2.12154937,-1.87142824,0.14416969,-0.20885890,0.14319995,-1.05617633,0.24603373,-0.21619496,1.49393545,-0.38505396,0.01697595,-0.01686431,0.15153440,-0.08042373,0.00784492,-0.03566121,0.22720178,-0.23584878
1.08954477,2.10432918,-1.76580205,0.13861099,-0.19579484,0.13878187,-0.99887241,0.24238100,-0.20866125,1.49042522,-0.35880126,0.01693786,-0.01585788,0.14514743,-0.07637895,0.00765994,-0.03285521,0.22654373,-0.22629673
1.09554777,2.08542944,-1.67260429,0.13294408,-0.18379170,0.13458207,-0.94896073,0.23875096,-0.20286750,1.48481566,-0.33480095,0.01683734,-0.01495096,0.13892533,-0.07285006,0.00750957,-0.03043771,0.22615103,-0.21812517
1.10155078,2.06536790,-1.59289045,0.12721275,-0.17299784,0.13060510,-0.90700696,0.23518511,-0.19881906,1.47752824,-0.31325945,0.01668161,-0.01415011,0.13289368,-0.06991786,0.00739574,-0.02844491,0.22604037,-0.21148001
1.10755378,2.04469361,-1.52746009,0.12146705,-0.16353310,0.12685623,-0.87343006,0.23172804,-0.19648464,1.46901200,-0.29433162,0.01647875,-0.01345955,0.12707954,-0.06765313,0.00732034,-0.02691000,0.22622432,-0.20647415
