energy_ev,total_up,Hf_p_up,Hf_d_up,Sb_p_up,Sb_d_up,Te_p_up,Te_d_up
-5.19559780,4.57639808,3.34205835,2.57542574,2.23759683,0.04750422,1.53886802,0.00000000
-5.18959480,4.65048535,3.45310708,2.60394833,2.25111763,0.04814008,1.58539768,0.00000000
-5.18359180,4.71079471,3.55697961,2.62403925,2.25887981,0.04865080,1.62637740,0.00000000
-5.17758879,4.75605440,3.65187231,2.63516651,2.26051186,0.04902319,1.66114567,0.00000000
-5.17158579,4.78515907,3.73603696,2.63690670,2.25567298,0.04924535,1.68913992,0.00000000
-5.16558279,4.79722600,3.80785019,2.62897066,2.24407727,0.04930718,1.70991936,0.00000000
-5.15957979,4.79164958,3.86588454,2.61122753,2.22551899,0.04920103,1.72318569,0.00000000
-5.15357679,4.76815119,3.90897738,2.58372572,2.19989719,0.04892218,1.72880051,0.00000000
-5.14757379,4.72682119,3.93629400,2.54670935,2.16723821,0.04846939,1.72679876,0.00000000
-5.14157079,4.66815037,3.94738117,2.50062894,2.12771444,0.04784525,1.71739722,0.00000000
-5.13556778,4.59304850,3.94220787,2.44614552,2.08165792,0.04705649,1.70099755,0.00000000
-5.12956478,4.50284819,3.92119059,2.38412725,2.02956785,0.04611404,1.67818339,0.00000000
-5.12356178,4.39929309,3.88520113,2.31563857,1.97211117,0.04503305,1.64971147,0.00000000
-5.11755878,4.28450991,3.83555578,2.24192166,1.91011574,0.04383258,1.61649674,0.00000000
-5.11155578,4.16096503,3.77398579,2.16437081,1.84455636,0.04253529,1.57959175,0.00000000
-5.10555278,4.03140651,3.70258981,2.08450035,1.77653372,0.04116682,1.54016099,0.00000000
-5.09954977,3.89879372,3.62377004,2.00390726,1.70724738,0.03975512,1.49945073,0.00000000
-5.09354677,3.76621673,3.54015450,1.92422960,1.63796344,0.03832964,1.45875540,0.00000000
-5.08754377,3.63680849,3.45450871,1.84710244,1.56997861,0.03692044,1.41938146,0.00000000
-5.08154077,3.51365300,3.36964038,1.77411251,1.50458174,0.03555726,1.38260988,0.00000000
-5.07553777,3.39969274,3.28830112,1.70675346,1.44301471,0.03426857,1.34965850,0.00000000
-5.06953477,3.29763873,3.21308937,1.64638303,1.38643394,0.03308073,1.32164536,0.00000000
-5.06353177,3.20988653,3.14635844,1.59418377,1.33587424,0.03201710,1.29955417,0.00000000
-5.05752876,3.13844113,3.09013347,1.55112848,1.29221625,0.03109735,1.28420317,0.00000000
-5.05152576,3.08485335,3.04604071,1.51795165,1.25615864,0.03033691,1.27621819,0.00000000
-5.04552276,3.05017004,3.01525161,1.49512778,1.22819623,0.02974650,1.27601097,0.00000000
-5.03951976,3.03489973,2.99844402,1.48285723,1.20860449,0.02933191,1.28376343,0.00000000
-5.03351676,3.03899495,2.99578160,1.48106026,1.19743125,0.02909391,1.29941844,0.00000000
-5.02751376,3.06185196,3.00691211,1.48937932,1.19449552,0.02902836,1.32267764,0.00000000
-5.02151076,3.10232769,3.03098428,1.50718958,1.19939369,0.02912648,1.35300632,0.00000000
-5.01550775,3.15877371,3.06668239,1.53361764,1.21151265,0.02937531,1.38964550,0.00000000
-5.00950475,3.22908602,3.11227686,1.56756757,1.23004954,0.02975826,1.43163099,0.00000000
-5.00350175,3.31076912,3.16568887,1.60775392,1.25403729,0.03025582,1.47781884,0.00000000
-4.99749875,3.40101253,3.22456620,1.65274038,1.28237530,0.03084631,1.52691681,0.00000000
-4.99149575,3.49677712,3.28636753,1.70098323,1.31386408,0.03150675,1.57752062,0.00000000
-4.98549275,3.59488869,3.34845192,1.75087811,1.34724289,0.03221367,1.62815435,0.00000000
-4.97948974,3.69213576,3.40817023,1.80080860,1.38122910,0.03294401,1.67731338,0.00000000
-4.97348674,3.78536823,3.46295518,1.84919517,1.41455801,0.03367587,1.72350878,0.00000000
-4.96748374,3.87159387,3.51040710,1.89454284,1.44602187,0.03438930,1.76531165,0.00000000
-4.96148074,3.94806919,3.54837230,1.93548582,1.47450685,0.03506688,1.80139586,0.00000000
-4.95547774,4.01238181,3.57501170,1.97082780,1.49902666,0.03569430,1.83057780,0.00000000
-4.94947474,4.06252137,3.58885757,1.99957630,1.51875182,0.03626066,1.85185181,0.00000000
-4.94347174,4.09693663,3.58885677,2.02096993,1.53303354,0.03675875,1.86441989,0.00000000
-4.93746873,4.11457696,3.57439948,2.03449765,1.54142142,0.03718509,1.86771483,0.00000000
-4.93146573,4.11491663,3.54533293,2.03990920,1.54367443,0.03753985,1.86141583,0.00000000
-4.92546273,4.09796165,3.50196019,2.03721664,1.53976490,0.03782658,1.84545620,0.00000000
-4.91945973,4.06423879,3.44502467,2.02668684,1.52987538,0.03805184,1.82002291,0.00000000
-4.91345673,4.01476787,3.37568158,2.00882546,1.51438863,0.03822470,1.78554810,0.00000000
-4.90745373,3.95101863,3.29545773,1.98435322,1.49387127,0.03835613,1.74269311,0.00000000
-4.90145073,3.87485422,3.20620192,1.95417553,1.46905181,0.03845834,1.69232574,0.00000000
-4.89544772,3.78846397,3.11002794,1.91934698,1.44079405,0.03854408,1.63549173,0.00000000
-4.88944472,3.69428832,3.00925252,1.88103212,1.41006688,0.03862595,1.57338185,0.00000000
-4.88344172,3.59493914,2.90633086,1.84046447,1.37791192,0.03871572,1.50729574,0.00000000
-4.87743872,3.49311875,2.80379182,1.79890531,1.34541016,0.03882373,1.43860424,0.00000000
-4.87143572,3.39154067,2.70417501,1.75760408,1.31364889,0.03895842,1.36871135,0.00000000
-4.86543272,3.29285517,2.60997168,1.71776185,1.28369037,0.03912589,1.29901736,0.00000000
-4.85942971,3.19958203,2.52357088,1.68049927,1.25654298,0.03932967,1.23088443,0.00000000
-4.85342671,3.11405256,2.44721203,1.64682983,1.23313619,0.03957060,1.16560534,0.00000000
-4.84742371,3.03836230,2.38294465,1.61763942,1.21429977,0.03984687,1.10437654,0.00000000
-4.84142071,2.97433519,2.33259565,1.59367224,1.20074779,0.04015419,1.04827583,0.00000000
-4.83541771,2.92349941,2.29774398,1.57552323,1.19306780,0.04048608,0.99824495,0.00000000
-4.82941471,2.88707444,2.27970251,1.56363657,1.19171486,0.04083431,0.95507722,0.00000000
-4.82341171,2.86596850,2.27950641,1.55830971,1.19701053,0.04118936,0.91940983,0.00000000
-4.81740870,2.86078498,2.29790721,1.55970193,1.20914607,0.04154099,0.89172070,0.00000000
-4.81140570,2.87183621,2.33537191,1.56784650,1.22818938,0.04187878,0.87232910,0.00000000
-4.80540270,2.89916288,2.39208591,1.58266531,1.25409498,0.04219274,0.86139967,0.00000000
-4.79939970,2.94255723,2.46795929,1.60398474,1.28671602,0.04247378,0.85894918,0.00000000
-4.79339670,3.00158825,2.56263533,1.63155184,1.32581771,0.04271423,0.86485528,0.00000000
-4.78739370,3.07562741,2.67550098,1.66504976,1.37109116,0.04290814,0.87886695,0.00000000
-4.78139070,3.16387349,2.80569860,1.70411168,1.42216694,0.04305162,0.90061598,0.00000000
-4.77538769,3.26537579,2.95213879,1.74833272,1.47862762,0.04314295,0.92962919,0.00000000
-4.76938469,3.37905473,3.11351426,1.79727942,1.54001882,0.04318266,0.96534107,0.00000000
-4.76338169,3.50371994,3.28831457,1.85049670,1.60585831,0.04317343,1.00710668,0.00000000
-4.75737869,3.63808556,3.47484207,1.90751238,1.67564281,0.04311994,1.05421473,0.00000000
-4.75137569,3.78078324,3.67122913,1.96783955,1.74885269,0.04302862,1.10590060,0.00000000
-4.74537269,3.93037323,3.87545693,2.03097718,1.82495424,0.04290732,1.16135956,0.00000000
-4.73936968,4.08535429,4.08537617,2.09640950,1.90340018,0.04276492,1.21975979,0.00000000
-4.73336668,4.24417302,4.29872977,2.16360466,1.98362847,0.04261098,1.28025548,0.00000000
-4.72736368,4.40523352,4.51317785,2.23201337,2.06505999,0.04245529,1.34199959,0.00000000
-4.72136068,4.56690766,4.72632501,2.30106782,2.14709576,0.04230751,1.40415647,0.00000000
-4.71535768,4.72754688,4.93575000,2.37018157,2.22911417,0.04217680,1.46591376,0.00000000
-4.70935468,4.88549555,5.13903740,2.43875059,2.31046895,0.04207151,1.52649371,0.00000000
-4.70335168,5.03910614,5.33381131,2.50615572,2.39048836,0.04199892,1.58516335,0.00000000
-4.69734867,5.18675634,5.51777033,2.57176667,2.46847619,0.04196506,1.64124347,0.00000000
-4.69134567,5.32686758,5.68872350,2.63494749,2.54371500,0.04197452,1.69411603,0.00000000
-4.68534267,5.45792485,5.84462630,2.69506342,2.61547167,0.04203041,1.74322991,0.00000000
-4.67933967,5.57849723,5.98361596,2.75148880,2.68300563,0.04213431,1.78810470,0.00000000
-4.67333667,5.68725831,6.10404509,2.80361588,2.74557939,0.04228632,1.82833270,0.00000000
-4.66733367,5.78300616,6.20451269,2.85086394,2.80247131,0.04248507,1.86357905,0.00000000
-4.66133067,5.86468183,6.28389141,2.89268866,2.85299006,0.04272789,1.89358009,0.00000000
-4.65532766,5.93138585,6.34135015,2.92859101,2.89649015,0.04301088,1.91814031,0.00000000
-4.64932466,5.98239220,6.37637101,2.95812573,2.93238798,0.04332905,1.93712818,0.00000000
-4.64332166,6.01715905,6.38875968,2.98090872,2.96017740,0.04367655,1.95047116,0.00000000
-4.63731866,6.03533606,6.37864887,2.99662339,2.97944417,0.04404673,1.95815030,0.00000000
-4.63131566,6.03676790,6.34649416,3.00502566,2.98987850,0.04443242,1.96019494,0.00000000
-4.62531266,6.02149391,6.29306214,3.00594755,2.99128499,0.04482601,1.95667767,0.00000000
-4.61930965,5.98974396,6.21941115,2.99929938,2.98358933,0.04521967,1.94770997,0.00000000
-4.61330665,5.94193070,6.12686483,2.98507040,2.96684152,0.04560552,1.93343868,0.00000000
-4.60730365,5.87863839,6.01697932,2.96332825,2.94121534,0.04597574,1.91404336,0.00000000
-4.60130065,5.80060882,5.89150509,2.93421693,2.90700402,0.04632277,1.88973458,0.00000000
-4.59529765,5.70872472,5.75234448,2.89795381,2.86461237,0.04663939,1.86075284,0.00000000
-4.58929465,5.60399113,5.60150646,2.85482543,2.81454574,0.04691890,1.82736817,0.00000000
-4.58329165,5.48751531,5.44105986,2.80518257,2.75739632,0.04715518,1.78987977,0.00000000
-4.57728864,5.36048560,5.27308678,2.74943440,2.69382745,0.04734278,1.74861566,0.00000000
-4.57128564,5.22414998,5.09963748,2.68804210,2.62455666,0.04747702,1.70393177,0.00000000
-4.56528264,5.07979451,4.92268814,2.62151188,2.55033812,0.04755397,1.65621030,0.00000000
-4.55927964,4.92872236,4.74410275,2.55038762,2.47194539,0.04757052,1.60585700,0.00000000
-4.55327664,4.77223376,4.56560017,2.47524326,2.39015498,0.04752436,1.55329729,0.00000000
-4.54727364,4.61160725,4.38872711,2.39667497,2.30573142,0.04741394,1.49897110,0.00000000
-4.54127064,4.44808271,4.21483769,2.31529335,2.21941423,0.04723847,1.44332658,0.00000000
-4.53526763,4.28284634,4.04507992,2.23171573,2.13190722,0.04699782,1.38681282,0.00000000
-4.52926463,4.11701803,3.88038909,2.14655878,2.04387024,0.04669251,1.32987188,0.00000000
-4.52326163,3.95164134,3.72148818,2.06043154,1.95591351,0.04632360,1.27293056,0.00000000
-4.51725863,3.78767624,3.56889472,1.97392908,1.86859444,0.04589269,1.21639226,0.00000000
-4.51125563,3.62599471,3.42293369,1.88762694,1.78241673,0.04540184,1.16062948,0.00000000
-4.50525263,3.46737938,3.28375582,1.80207641,1.69783161,0.04485353,1.10597742,0.00000000
-4.49924962,3.31252494,3.15136023,1.71780078,1.61524066,0.04425071,1.05272885,0.00000000
-4.49324662,3.16204219,3.02562067,1.63529266,1.53500013,0.04359674,1.00113086,0.00000000
-4.48724362,3.01646451,2.90631402,1.55501219,1.45742596,0.04289547,0.95138339,0.00000000
-4.48124062,2.87625614,2.79315015,1.47738626,1.38279936,0.04215126,0.90363977,0.00000000
-4.47523762,2.74182171,2.68580165,1.40280835,1.31137243,0.04136905,0.85800912,0.00000000
-4.46923462,2.61351649,2.58393244,1.33163907,1.24337329,0.04055440,0.81456039,0.00000000
-4.46323162,2.49165646,2.48722398,1.26420687,1.17901060,0.03971357,0.77332775,0.00000000
-4.45722861,2.37652753,2.39539806,1.20080885,1.11847689,0.03885351,0.73431698,0.00000000
-4.45122561,2.26839311,2.30823515,1.14171128,1.06195071,0.03798190,0.69751222,0.00000000
-4.44522261,2.16749955,2.22558765,1.08714956,1.00959724,0.03710712,0.66288287,0.00000000
-4.43921961,2.07407867,2.14738752,1.03732752,0.96156744,0.03623813,0.63038996,0.00000000
-4.43321661,1.98834729,2.07364794,0.99241578,0.91799565,0.03538439,0.59999178,0.00000000
-4.42721361,1.91050354,2.00445923,0.95254913,0.87899588,0.03455564,0.57164819,0.00000000
-4.42121061,1.84072004,1.93997918,0.91782306,0.84465686,0.03376171,0.54532378,0.00000000
-4.41520760,1.77913449,1.88041860,0.88828958,0.81503631,0.03301222,0.52098938,0.00000000
-4.40920460,1.72583808,1.82602296,0.86395247,0.79015472,0.03231629,0.49862225,0.00000000
-4.40320160,1.68086269,1.77705120,0.84476248,0.76998908,0.03168221,0.47820488,0.00000000
-4.39719860,1.64416782,1.73375301,0.83061285,0.75446712,0.03111715,0.45972279,0.00000000
-4.39119560,1.61562830,1.69634601,0.82133563,0.74346233,0.03062687,0.44316149,0.00000000
-4.38519260,1.59502384,1.66499415,0.81669922,0.73679056,0.03021541,0.42850311,0.00000000
-4.37918959,1.58203157,1.63978853,0.81640776,0.73420826,0.02988498,0.41572288,0.00000000
-4.37318659,1.57622226,1.62073193,0.82010253,0.73541285,0.02963575,0.40478604,0.00000000
-4.36718359,1.57706105,1.60772779,0.82736589,0.74004552,0.02946590,0.39564531,0.00000000
-4.36118059,1.58391302,1.60057415,0.83772763,0.74769632,0.02937164,0.38823932,0.00000000
-4.35517759,1.59605378,1.59896308,0.85067402,0.75791169,0.02934736,0.38249204,0.00000000
-4.34917459,1.61268469,1.60248527,0.86565912,0.77020414,0.02938592,0.37831341,0.00000000
-4.34317159,1.63295240,1.61063944,0.88211820,0.78406380,0.02947891,0.37560109,0.00000000
-4.33716858,1.65597163,1.62284604,0.89948266,0.79897126,0.02961713,0.37424322,0.00000000
-4.33116558,1.68085035,1.63846413,0.91719586,0.81441136,0.02979095,0.37412207,0.00000000
-4.32516258,1.70671589,1.65681045,0.93472918,0.82988704,0.02999080,0.37511819,0.00000000
-4.31915958,1.73274076,1.67717957,0.95159749,0.84493281,0.03020761,0.37711491,0.00000000
-4.31315658,1.75816686,1.69886389,0.96737326,0.85912706,0.03043322,0.38000277,0.00000000
-4.30715358,1.78232662,1.72117240,0.98169857,0.87210268,0.03066071,0.38368358,0.00000000
