energy_ev,total_up,Ag_p_up,Ag_d_up,N_s_up,N_p_up,Ru_p_up,Ru_d_up,S_s_up,S_p_up
-2.92046023,3.26070557,0.17996082,1.26752407,0.04455324,0.34926679,0.98749658,0.72691290,0.06066165,0.95229577
-2.91445723,3.24406669,0.19581803,1.21054803,0.04584132,0.35663962,1.00324248,0.74016574,0.05902120,0.96563695
-2.90845423,3.23677964,0.21301662,1.15938909,0.04702600,0.36398449,1.02045663,0.75535724,0.05734649,0.98008316
-2.90245123,3.23859913,0.23153822,1.11382284,0.04811466,0.37129485,1.03913899,0.77246262,0.05563203,0.99565080
-2.89644822,3.24923990,0.25133386,1.07359121,0.04911723,0.37856925,1.05927268,0.79146353,0.05387608,1.01235404
-2.89044522,3.26836011,0.27231945,1.03840927,0.05004555,0.38580764,1.08081466,0.81233909,0.05208060,1.03019485
-2.88444222,3.29554033,0.29437203,1.00796972,0.05091246,0.39300707,1.10368567,0.83505594,0.05025106,1.04915193
-2.87843922,3.33026078,0.31732723,0.98194524,0.05173102,0.40015744,1.12776057,0.85955807,0.04839595,1.06916950
-2.87243622,3.37187936,0.34097810,0.95998916,0.05251363,0.40723752,1.15285988,0.88575749,0.04652627,1.09014689
-2.86643322,3.41961358,0.36507570,0.94173514,0.05327133,0.41421166,1.17874364,0.91352653,0.04465484,1.11193008
-2.86043022,3.47252922,0.38933165,0.92679642,0.05401311,0.42102758,1.20510850,0.94269278,0.04279563,1.13430604
-2.85442721,3.52953822,0.41342268,0.91476561,0.05474545,0.42761548,1.23158873,0.97303717,0.04096304,1.15700082
-2.84842421,3.58940754,0.43699727,0.90521555,0.05547208,0.43388870,1.25776166,1.00429592,0.03917126,1.17968181
-2.84242121,3.65078036,0.45968419,0.89770189,0.05619391,0.43974597,1.28315782,1.03616642,0.03743373,1.20196467
-2.83641821,3.71220942,0.48110276,0.89176782,0.05690918,0.44507531,1.30727553,1.06831700,0.03576267,1.22342471
-2.83041521,3.77220201,0.50087436,0.88695103,0.05761383,0.44975935,1.32959957,1.10040032,0.03416880,1.24361258
-2.82441221,3.82927454,0.51863490,0.88279294,0.05830208,0.45368181,1.34962305,1.13206962,0.03266120,1.26207340
-2.81840920,3.88201407,0.53404753,0.87884988,0.05896705,0.45673491,1.36687138,1.16299699,0.03124726,1.27836841
-2.81240620,3.92914349,0.54681510,0.87470556,0.05960158,0.45882701,1.38092710,1.19289257,0.02993286,1.29209803
-2.80640320,3.96958629,0.55669170,0.86998440,0.06019900,0.45989029,1.39145400,1.22152335,0.02872255,1.30292481
-2.80040020,4.00252689,0.56349276,0.86436457,0.06075390,0.45988768,1.39821914,1.24873052,0.02761989,1.31059489
-2.79439720,4.02746255,0.56710302,0.85759014,0.06126281,0.45881881,1.40111124,1.27444390,0.02662774,1.31495666
-2.78839420,4.04424308,0.56748211,0.84948131,0.06172473,0.45672436,1.40015422,1.29869264,0.02574868,1.31597519
-2.78239120,4.05309545,0.56466727,0.83994196,0.06214154,0.45368851,1.39551488,1.32161117,0.02498525,1.31374147
-2.77638819,4.05463104,0.55877307,0.82896395,0.06251815,0.44983930,1.38750389,1.34343995,0.02434022,1.30847574
-2.77038519,4.04983450,0.54998804,0.81662762,0.06286251,0.44534668,1.37656994,1.36452072,0.02381680,1.30052434
-2.76438219,4.04003421,0.53856849,0.80309829,0.06318532,0.44041837,1.36328698,1.38528647,0.02341860,1.29035029
-2.75837919,4.02685544,0.52482962,0.78861893,0.06349969,0.43529356,1.34833502,1.40624653,0.02314966,1.27851770
-2.75237619,4.01215849,0.50913438,0.77349903,0.06382055,0.43023479,1.33247554,1.42796758,0.02301419,1.26567097
-2.74637319,3.99796484,0.49188073,0.75810046,0.06416403,0.42551841,1.31652237,1.45105175,0.02301638,1.25250963
-2.74037019,3.98637539,0.47348776,0.74282075,0.06454670,0.42142403,1.30130978,1.47611289,0.02315996,1.23976028
-2.73436718,3.97948486,0.45438136,0.72807489,0.06498489,0.41822350,1.28765921,1.50375247,0.02344780,1.22814697
-2.72836418,3.97929708,0.43498020,0.71427652,0.06549400,0.41616999,1.27634635,1.53453642,0.02388149,1.21836167
-2.72236118,3.98764547,0.41568253,0.70181937,0.06608790,0.41548778,1.26807029,1.56897420,0.02446083,1.21103637
-2.71635818,4.00612276,0.39685445,0.69106013,0.06677846,0.41636313,1.26342615,1.60750118,0.02518347,1.20671815
-2.71035518,4.03602348,0.37882008,0.68230343,0.06757520,0.41893681,1.26288266,1.65046514,0.02604450,1.20584856
-2.70435218,4.07830156,0.36185407,0.67578977,0.06848507,0.42329866,1.26676566,1.69811739,0.02703629,1.20874823
-2.69834917,4.13354489,0.34617656,0.67168684,0.06951236,0.42948431,1.27524819,1.75060888,0.02814827,1.21560740
-2.69234617,4.20196722,0.33195082,0.67008464,0.07065878,0.43747442,1.28834761,1.80799085,0.02936700,1.22648267
-2.68634317,4.28341709,0.31928345,0.67099445,0.07192357,0.44719616,1.30592968,1.87021981,0.03067631,1.24129995
-2.68034017,4.37740210,0.30822695,0.67435150,0.07330369,0.45852716,1.32771914,1.93716591,0.03205757,1.25986314
-2.67433717,4.48312647,0.29878447,0.68002111,0.07479403,0.47130138,1.35331617,2.00862383,0.03349012,1.28186797
-2.66833417,4.59953865,0.29091625,0.68780763,0.07638763,0.48531679,1.38221760,2.08432492,0.03495183,1.30691996
-2.66233117,4.72538570,0.28454748,0.69746565,0.07807587,0.50034441,1.41384165,2.16394961,0.03641972,1.33455535
-2.65632816,4.85927069,0.27957694,0.70871262,0.07984856,0.51613807,1.44755487,2.24713879,0.03787061,1.36426373
-2.65032516,4.99970949,0.27588602,0.72124214,0.08169400,0.53244461,1.48269967,2.33350324,0.03928188,1.39551114
-2.64432216,5.14518368,0.27334769,0.73473710,0.08359903,0.54901385,1.51862120,2.42263027,0.04063213,1.42776224
-2.63831916,5.29418652,0.27183493,0.74888196,0.08554888,0.56560790,1.55469202,2.51408720,0.04190185,1.46050047
-2.63231616,5.44525999,0.27122827,0.76337340,0.08752717,0.58200926,1.59033357,2.60742126,0.04307395,1.49324524
-2.62631316,5.59702121,0.27142224,0.77792907,0.08951577,0.59802752,1.62503333,2.70215633,0.04413430,1.52556537
-2.62031016,5.74817793,0.27233031,0.79229388,0.09149476,0.61350419,1.65835714,2.79778678,0.04507198,1.55708830
-2.61430715,5.89753313,0.27388843,0.80624382,0.09344245,0.62831553,1.68995625,2.89376936,0.04587956,1.58750494
-2.60830415,6.04397998,0.27605699,0.81958725,0.09533551,0.64237348,1.71956913,2.98951409,0.04655308,1.61657022
-2.60230115,6.18648886,0.27882122,0.83216389,0.09714917,0.65562442,1.74701818,3.08437546,0.04709204,1.64409962
-2.59629815,6.32408880,0.28219027,0.84384185,0.09885763,0.66804630,1.77220205,3.17764511,0.04749916,1.66996245
-2.59029515,6.45584600,0.28619488,0.85451319,0.10043459,0.67964407,1.79508427,3.26854734,0.04778007,1.69407251
-2.58429215,6.58084230,0.29088407,0.86408845,0.10185392,0.69044404,1.81567922,3.35623860,0.04794295,1.71637701
-2.57828914,6.69815621,0.29632091,0.87249079,0.10309043,0.70048735,1.83403645,3.43981182,0.04799806,1.73684476
-2.57228614,6.80684900,0.30257763,0.87965039,0.10412077,0.70982312,1.85022451,3.51830626,0.04795732,1.75545454
-2.56628314,6.90595779,0.30973026,0.88549935,0.10492431,0.71850166,1.86431544,3.59072309,0.04783385,1.77218445
-2.56028014,6.99449681,0.31785307,0.88996791,0.10548409,0.72656815,1.87637082,3.65604652,0.04764154,1.78700299
-2.55427714,7.07146754,0.32701287,0.89298191,0.10578761,0.73405722,1.88643018,3.71326991,0.04739472,1.79986235
-2.54827414,7.13587740,0.33726354,0.89446196,0.10582761,0.74098857,1.89450251,3.76142589,0.04710787,1.81069441
-2.54227114,7.18676608,0.34864069,0.89432417,0.10560258,0.74736398,1.90056112,3.79961905,0.04679535,1.81940933
-2.53626813,7.22323783,0.36115677,0.89248254,0.10511716,0.75316577,1.90454203,3.82705972,0.04647129,1.82589686
-2.53026513,7.24449760,0.37479676,0.88885253,0.10438222,0.75835656,1.90634579,3.84309692,0.04614951,1.83003000
-2.52426213,7.24988847,0.38951442,0.88335578,0.10341474,0.76288056,1.90584234,3.84724881,0.04584338,1.83167060
-2.51825913,7.23892773,0.40522935,0.87592528,0.10223741,0.76666586,1.90287845,3.83922863,0.04556586,1.83067637
-2.51225613,7.21133891,0.42182494,0.86651088,0.10087804,0.76962777,1.89728704,3.81896482,0.04532943,1.82690875
-2.50625313,7.16707754,0.43914736,0.85508445,0.09936869,0.77167278,1.88889777,3.78661379,0.04514597,1.82024095
-2.50025013,7.10634852,0.45700563,0.84164439,0.09774465,0.77270287,1.87754795,3.74256462,0.04502673,1.81056574
-2.49424712,7.02961394,0.47517298,0.82621918,0.09604340,0.77261997,1.86309327,3.68743513,0.04498205,1.79780237
-2.48824412,6.93759059,0.49338950,0.80886966,0.09430336,0.77133014,1.84541763,3.62205942,0.04502117,1.78190233
-2.48224112,6.83123714,0.51136614,0.78968987,0.09256275,0.76874746,1.82444151,3.54746728,0.04515187,1.76285367
-2.47623812,6.71173183,0.52879015,0.76880642,0.09085848,0.76479727,1.80012864,3.46485656,0.04538009,1.74068377
-2.47023512,6.58044177,0.54533171,0.74637648,0.08922512,0.75941877,1.77249061,3.37555969,0.04570947,1.71546055
-2.46423212,6.43888589,0.56065187,0.72258443,0.08769411,0.75256689,1.74158939,3.28100593,0.04614094,1.68729231
-2.45822911,6.28869343,0.57441135,0.69763741,0.08629303,0.74421351,1.70753789,3.18268131,0.04667228,1.65632618
-2.45222611,6.13156041,0.58628017,0.67176014,0.08504522,0.73434791,1.67049864,3.08208776,0.04729770,1.62274574
-2.44622311,5.96920619,0.59594755,0.64518919,0.08396945,0.72297684,1.63068080,2.98070354,0.04800759,1.58676766
-2.44022011,5.80333227,0.60313191,0.61816699,0.08307995,0.71012402,1.58833593,2.87994627,0.04878835,1.54863805
-2.43421711,5.63558497,0.60759037,0.59093604,0.08238651,0.69582939,1.54375265,2.78114014,0.04962236,1.50862826
-2.42821411,5.46752339,0.60912740,0.56373336,0.08189474,0.68014816,1.49725065,2.68548809,0.05048819,1.46703067
-2.42221111,5.30059330,0.60760228,0.53678555,0.08160651,0.66314972,1.44917414,2.59404987,0.05136097,1.42415433
-2.41620810,5.13610745,0.60293475,0.51030449,0.08152034,0.64491658,1.39988514,2.50772603,0.05221290,1.38032053
-2.41020510,4.97523189,0.59510886,0.48448390,0.08163188,0.62554325,1.34975658,2.42724794,0.05301406,1.33585832
-2.40420210,4.81897792,0.58417453,0.45949657,0.08193437,0.60513517,1.29916546,2.35317336,0.05373328,1.29109988
-2.39819910,4.66819866,0.57024685,0.43549253,0.08241901,0.58380764,1.24848618,2.28588699,0.05433914,1.24637571
-2.39219610,4.52358923,0.55350302,0.41259783,0.08307521,0.56168471,1.19808388,2.22560516,0.05480111,1.20200951
-2.38619310,4.38568927,0.53417713,0.39091399,0.08389080,0.53889795,1.14830809,2.17238382,0.05509063,1.15831279
-2.38019010,4.25488700,0.51255298,0.37051796,0.08485203,0.51558515,1.09948655,2.12612879,0.05518221,1.11557918
-2.37418709,4.13142361,0.48895519,0.35146249,0.08594358,0.49188880,1.05191934,2.08660760,0.05505443,1.07407854
-2.36818409,4.01539755,0.46373909,0.33377681,0.08714830,0.46795438,1.00587340,2.05346210,0.05469077,1.03405098
-2.36218109,3.90676830,0.43727988,0.31746756,0.08844707,0.44392845,0.96157751,2.02622128,0.05408028,0.99570101
-2.35617809,3.80535970,0.40996136,0.30251989,0.08981845,0.41995655,0.91921798,2.00431412,0.05321804,0.95919207
-2.35017509,3.71086298,0.38216496,0.28889867,0.09123847,0.39618091,0.87893508,1.98708208,0.05210536,0.92464175
-2.34417209,3.62284027,0.35425932,0.27654992,0.09268037,0.37273819,0.84082051,1.97379148,0.05074973,0.89211795
-2.33816908,3.54072917,0.32659099,0.26540232,0.09411454,0.34975706,0.80491606,1.96364595,0.04916452,0.86163638
-2.33216608,3.46384937,0.29947646,0.25536896,0.09550846,0.32735608,0.77121354,1.95579913,0.04736845,0.83315959
-2.32616308,3.39141202,0.27319578,0.24634926,0.09682695,0.30564160,0.73965619,1.94936806,0.04538493,0.80659775
-2.32016008,3.32253275,0.24798799,0.23823115,0.09803255,0.28470612,0.71014167,1.94344763,0.04324113,0.78181135
-2.31415708,3.25624872,0.22404836,0.23089353,0.09908605,0.26462692,0.68252646,1.93712619,0.04096701,0.75861585
-2.30815408,3.19153996,0.20152738,0.22420899,0.09994733,0.24546525,0.65663184,1.92950261,0.03859431,0.73678812
-2.30215108,3.12735498,0.18053148,0.21804672,0.10057633,0.22726597,0.63225105,1.91970462,0.03615550,0.71607465
-2.29614807,3.06264009,0.16112514,0.21227570,0.10093414,0.21005776,0.60915762,1.90690831,0.03368274,0.69620107
-2.29014507,2.99637165,0.14333428,0.20676794,0.10098424,0.19385383,0.58711453,1.89035826,0.03120699,0.67688282
-2.28414207,2.92759009,0.12715068,0.20140180,0.10069380,0.17865312,0.56588371,1.86938773,0.02875722,0.65783625
-2.27813907,2.85543443,0.11253698,0.19606524,0.10003490,0.16444200,0.54523584,1.84343830,0.02635969,0.63878999
-2.27213607,2.77917557,0.09943219,0.19065883,0.09898575,0.15119617,0.52495969,1.81207792,0.02403755,0.61949584
-2.26613307,2.69824702,0.08775726,0.18509847,0.09753172,0.13888300,0.50487093,1.77501669,0.02181043,0.59973877
-2.26013007,2.61227142,0.07742067,0.17931776,0.09566613,0.12746391,0.48481999,1.73211950,0.01969431,0.57934569
-2.25412706,2.52108149,0.06832366,0.17326975,0.09339084,0.11689679,0.46469856,1.68341480,0.01770155,0.55819245
-2.24812406,2.42473449,0.06036505,0.16692819,0.09071654,0.10713851,0.44444474,1.62909895,0.01584095,0.53620894
-2.24212106,2.32351938,0.05344550,0.16028808,0.08766266,0.09814715,0.42404652,1.56953588,0.01411808,0.51338203
-2.23611806,2.21795637,0.04747122,0.15336563,0.08425699,0.08988410,0.40354360,1.50525187,0.01253559,0.48975635
-2.23011506,2.10878896,0.04235694,0.14619762,0.08053503,0.08231589,0.38302760,1.43692562,0.01109360,0.46543291
-2.22411206,1.99696902,0.03802829,0.13884007,0.07653894,0.07541575,0.36264075,1.36537410,0.00979020,0.44056580
-2.21810905,1.88363565,0.03442359,0.13136657,0.07231639,0.06916479,0.34257320,1.29153462,0.00862186,0.41535719
-2.21210605,1.77008901,0.03149502,0.12386607,0.06791910,0.06355291,0.32305915,1.21644407,0.00758395,0.39005093
-2.20610305,1.65776043,0.02920924,0.11644045,0.06340137,0.05857940,0.30437212,1.14121607,0.00667113,0.36492521
-2.20010005,1.54818014,0.02754770,0.10920192,0.05881846,0.05425319,0.28681950,1.06701703,0.00587779,0.34028454
-2.19409705,1.44294408,0.02650633,0.10227027,0.05422510,0.05059291,0.27073666,0.99504211,0.00519840,0.31645163
-2.18809405,1.34368097,0.02609509,0.09577022,0.04967400,0.04762665,0.25648087,0.92649172,0.00462780,0.29375932
-2.18209105,1.25202076,0.02633704,0.08982887,0.04521457,0.04539152,0.24442507,0.86254936,0.00416149,0.27254301
-2.17608804,1.16956527,0.02726723,0.08457326,0.04089180,0.04393302,0.23495166,0.80436137,0.00379579,0.25313374
-2.17008504,1.09786145,0.02893128,0.08012822,0.03674541,0.04330417,0.22844641,0.75301872,0.00352801,0.23585216
-2.16408204,1.03837755,0.03138367,0.07661433,0.03280922,0.04356453,0.22529241,0.70954113,0.00335654,0.22100331
-2.15807904,0.99248205,0.03468583,0.07414619,0.02911079,0.04477896,0.22586398,0.67486333,0.00328087,0.20887242
-2.15207604,0.96142511,0.03890394,0.07283080,0.02567137,0.04701626,0.23052062,0.64982325,0.00330163,0.19972140
-2.14607304,0.94632195,0.04410650,0.07276603,0.02250600,0.05034750,0.23960077,0.63515181,0.00342049,0.19378616
-2.14007004,0.94813773,0.05036160,0.07403931,0.01962387,0.05484427,0.25341528,0.63146400,0.00364012,0.19127433
-2.13406703,0.96767320,0.05773404,0.07672617,0.01702889,0.06057659,0.27224070,0.63925065,0.00396403,0.19236344
-2.12806403,1.00555077,0.06628219,0.08088894,0.01472032,0.06761063,0.29631213,0.65887087,0.00439646,0.19719911
-2.12206103,1.06220060,0.07605483,0.08657528,0.01269351,0.07600632,0.32581586,0.69054471,0.00494210,0.20589342
-2.11605803,1.13784662,0.08708785,0.09381673,0.01094075,0.08581459,0.36088181,0.73434612,0.00560596,0.21852299
-2.11005503,1.23249270,0.09940101,0.10262722,0.00945203,0.09707468,0.40157585,0.79019626,0.00639304,0.23512693
-2.10405203,1.34590927,0.11299494,0.11300154,0.00821584,0.10981121,0.44789241,0.85785756,0.00730808,0.25570463
-2.09804902,1.47762127,0.12784833,0.12491395,0.00721988,0.12403136,0.49974753,0.93692886,0.00835525,0.28021329
-2.09204602,1.62689814,0.14391566,0.13831684,0.00645167,0.13972207,0.55697269,1.02684238,0.00953784,0.30856547
-2.08604302,1.79274714,0.16112540,0.15313969,0.00589909,0.15684748,0.61930980,1.12686306,0.01085792,0.34062673
-2.08004002,1.97391094,0.17937901,0.16928832,0.00555075,0.17534670,0.68640775,1.23609110,0.01231605,0.37621361
-2.07403702,2.16887087,0.19855072,0.18664467,0.00539628,0.19513199,0.75782082,1.35346826,0.01391096,0.41509215
-2.06803402,2.37585666,0.21848818,0.20506704,0.00542647,0.21608753,0.83300925,1.47778869,0.01563930,0.45697723
-2.06203102,2.59286369,0.23901422,0.22439108,0.00563325,0.23806889,0.91134233,1.60771445,0.01749540,0.50153296
-2.05602801,2.81767823,0.25992944,0.24443141,0.00600968,0.26090326,0.99210406,1.74179616,0.01947112,0.54837441
-2.05002501,3.04791095,0.28101593,0.26498410,0.00654966,0.28439062,1.07450163,1.87849854,0.02155574,0.59707071
-2.04402201,3.28103850,0.30204177,0.28582987,0.00724773,0.30830584,1.15767656,2.01623071,0.02373600,0.64714984
-2.03801901,3.51445259,0.32276640,0.30673809,0.00809870,0.33240181,1.24071857,2.15338039,0.02599615,0.69810503
-2.03201601,3.74551559,0.34294654,0.32747150,0.00909727,0.35641358,1.32268183,2.28835142,0.02831822,0.74940281
-2.02601301,3.97162121,0.36234258,0.34779150,0.01023764,0.38006343,1.40260339,2.41960330,0.03068227,0.80049259
-2.02001001,4.19025858,0.38072507,0.36746390,0.01151311,0.40306693,1.47952336,2.54569152,0.03306687,0.85081763
-2.01400700,4.39907764,0.39788121,0.38626508,0.01291571,0.42513972,1.55250640,2.66530740,0.03544966,0.89982704
-2.00800400,4.59595376,0.41362094,0.40398810,0.01443587,0.44600499,1.62066389,2.77731581,0.03780795,0.94698857
-2.00200100,4.77904919,0.42778237,0.42044887,0.01606216,0.46540133,1.68317635,2.88078950,0.04011944,0.99180168
-1.99599800,4.94686914,0.44023646,0.43549180,0.01778112,0.48309085,1.73931532,2.97503863,0.04236307,1.03381049
-1.98999500,5.09831021,0.45089055,0.44899507,0.01957717,0.49886719,1.78846416,3.05963432,0.04451978,1.07261617
-1.98399200,5.23269927,0.45969067,0.46087497,0.02143264,0.51256321,1.83013702,3.13442515,0.04657333,1.10788814
-1.97798899,5.34982108,0.46662252,0.47108927,0.02332791,0.52405802,1.86399543,3.19954601,0.04851116,1.13937374
-1.97198599,5.44993316,0.47171104,0.47963947,0.02524162,0.53328309,1.88986182,3.25541864,0.05032506,1.16690588
-1.96598299,5.53376713,0.47501859,0.48657168,0.02715102,0.54022707,1.90772942,3.30274370,0.05201182,1.19040826
-1.95997999,5.60251587,0.47664186,0.49197609,0.02903242,0.54493921,1.91776802,3.34248447,0.05357378,1.20989790
-1.95397699,5.65780653,0.47670762,0.49598500,0.03086169,0.54753100,1.92032526,3.37584244,0.05501914,1.22548484
-1.94797399,5.70165980,0.47536746,0.49876935,0.03261477,0.54817595,1.91592303,3.40422541,0.05636213,1.23736877
-1.94197099,5.73643631,0.47279187,0.50053394,0.03426831,0.54710741,1.90524880,3.42920897,0.05762303,1.24583286
-1.93596798,5.76477159,0.46916389,0.50151129,0.03580025,0.54461431,1.88914200,3.45249232,0.05882784,1.25123462
-1.92996498,5.78950125,0.46467254,0.50195448,0.03719035,0.54103494,1.86857540,3.47584971,0.06000790,1.25399448
-1.92396198,5.81357853,0.45950646,0.50212904,0.03842076,0.53674887,1.84463178,3.50107878,0.06119915,1.25458203
-1.91795898,5.83998660,0.45384788,0.50230430,0.03947645,0.53216709,1.81847656,3.52994750,0.06244127,1.25350070
-1.91195598,5.87164830,0.44786733,0.50274427,0.04034559,0.52772078,1.79132672,3.56414094,0.06377657,1.25127125
-1.90595298,5.91133600,0.44171908,0.50369866,0.04101977,0.52384894,1.76441712,3.60520991,0.06524876,1.24841467
-1.89994997,5.96158448,0.43553768,0.50539401,0.04149418,0.52098522,1.73896494,3.65452267,0.06690155,1.24543516
-1.89394697,6.02460960,0.42943549,0.50802553,0.04176764,0.51954443,1.71613343,3.71322166,0.06877713,1.24280357
-1.88794397,6.10223539,0.42350130,0.51174971,0.04184248,0.51990916,1.69699614,3.78218647,0.07091463,1.24094215
-1.88194097,6.19583220,0.41780002,0.51667811,0.04172432,0.52241682,1.68250278,3.86200461,0.07334850,1.24021083
-1.87593797,6.30626788,0.41237332,0.52287254,0.04142184,0.52734781,1.67344806,3.95295106,0.07610693,1.24089569
-1.86993497,6.43387395,0.40724106,0.53034171,0.04094630,0.53491493,1.67044461,4.05497763,0.07921039,1.24319984
-1.86393197,6.57842811,0.40240339,0.53903960,0.04031116,0.54525466,1.67390115,4.16771274,0.08267024,1.24723716
-1.85792896,6.73915402,0.39784333,0.54886554,0.03953155,0.55842056,1.68400686,4.29047183,0.08648753,1.25302886
-1.85192596,6.91473863,0.39352953,0.55966614,0.03862376,0.57437901,1.70072277,4.42227848,0.09065202,1.26050322
-1.84592296,7.10336706,0.38941927,0.57123890,0.03760476,0.59300772,1.72378068,4.56189565,0.09514158,1.26949835
-1.83991996,7.30277421,0.38546127,0.58333746,0.03649166,0.61409688,1.75268998,4.70786635,0.09992176,1.27976801
-1.83391696,7.51031181,0.38159839,0.59567841,0.03530130,0.63735320,1.78675229,4.85856253,0.10494591,1.29099027
-1.82791396,7.72302929,0.37777007,0.60794939,0.03404983,0.66240676,1.82508367,5.01224078,0.11015554,1.30277876
-1.82191096,7.93776602,0.37391439,0.61981825,0.03275240,0.68882049,1.86664376,5.16710299,0.11548123,1.31469638
-1.81590795,8.15125244,0.36996992,0.63094305,0.03142291,0.71610206,1.91027087,5.32136011,0.12084391,1.32627080
-1.80990495,8.36021680,0.36587719,0.64098251,0.03007380,0.74371798,1.95472196,5.47329685,0.12615654,1.33701157
-1.80390195,8.56149444,0.36157995,0.64960661,0.02871600,0.77110930,1.99871584,5.62133510,0.13132624,1.34642820
-1.79789895,8.75213588,0.35702628,0.65650705,0.02735885,0.79770856,2.04097817,5.76409395,0.13625668,1.35404859
-1.79189595,8.92951019,0.35216960,0.66140712,0.02601020,0.82295743,2.08028640,5.90044407,0.14085078,1.35943740
-1.78589295,9.09139987,0.34696957,0.66407070,0.02467644,0.84632440,2.11551287,6.02955439,0.14501357,1.36221346
-1.77988994,9.23608393,0.34139313,0.66431009,0.02336268,0.86732186,2.14566433,6.15092937,0.14865511,1.36206586
-1.77388694,9.36240552,0.33541547,0.66199231,0.02207291,0.88552203,2.16991623,6.26443499,0.15169345,1.35876782
-1.76788394,9.46982139,0.32902109,0.65704373,0.02081020,0.90057103,2.18764035,6.37031224,0.15405730,1.35218794
-1.76188094,9.55843047,0.32220484,0.64945273,0.01957689,0.91220062,2.19842457,6.46917697,0.15568857,1.34229826
-1.75587794,9.62897962,0.31497298,0.63927047,0.01837478,0.92023701,2.20208396,6.56200536,0.15654440,1.32917865
-1.74987494,9.68284525,0.30734404,0.62660947,0.01720531,0.92460650,2.19866278,6.65010469,0.15659885,1.31301727
-1.74387194,9.72199037,0.29934952,0.61164027,0.01606972,0.92533754,2.18842729,6.73506950,0.15584387,1.29410696
-1.73786893,9.74889720,0.29103424,0.59458619,0.01496919,0.92255916,2.17184968,6.81872370,0.15428981,1.27283754
-1.73186593,9.76647691,0.28245634,0.57571639,0.01390491,0.91649578,2.14958405,6.90304966,0.15196515,1.24968413
-1.72586293,9.77795858,0.27368673,0.55533743,0.01287817,0.90745857,2.12243541,6.99010597,0.14891567,1.22519198
-1.71985993,9.78676065,0.26480808,0.53378382,0.01189037,0.89583366,2.09132320,7.08193608,0.14520298,1.19995822
-1.71385693,9.79634914,0.25591315,0.51140777,0.01094302,0.88206768,2.05724103,7.18047046,0.14090249,1.17461119
-1.70785393,9.81008756,0.24710262,0.48856850,0.01003771,0.86665117,2.02121451,7.28742570,0.13610092,1.14978818
-1.70185093,9.83108431,0.23848242,0.46562170,0.00917608,0.85010061,1.98425895,7.40420435,0.13089341,1.12611249
-1.69584792,9.86204391,0.23016053,0.44290937,0.00835971,0.83293967,1.94733894,7.53179953,0.12538044,1.10417063
-1.68984492,9.90512836,0.22224355,0.42075041,0.00759011,0.81568058,1.91133153,7.67070891,0.11966461,1.08449078
-1.68384192,9.96183531,0.21483303,0.39943240,0.00686860,0.79880632,1.87699457,7.82086228,0.11384744,1.06752317
-1.67783892,10.03289917,0.20802180,0.37920471,0.00619624,0.78275436,1.84494141,7.98156723,0.10802631,1.05362357
-1.67183592,10.11822050,0.20189037,0.36027330,0.00557378,0.76790262,1.81562306,8.15147653,0.10229171,1.04304021
-1.66583292,10.21682837,0.19650376,0.34279714,0.00500162,0.75455815,1.78931823,8.32858062,0.09672486,1.03590503
-1.65982991,10.32687859,0.19190868,0.32688656,0.00447975,0.74294909,1.76613156,8.51022728,0.09139574,1.03222940
-1.65382691,10.44568964,0.18813143,0.31260327,0.00400777,0.73321997,1.74599966,8.69316954,0.08636170,1.03190471
-1.64782391,10.56981602,0.18517644,0.29996217,0.00358486,0.72543071,1.72870455,8.87364174,0.08166657,1.03470758
-1.64182091,10.69515710,0.18302569,0.28893467,0.00320979,0.71955908,1.71389348,9.04746182,0.07734037,1.04030962
-1.63581791,10.81709750,0.18163897,0.27945334,0.00288103,0.71550650,1.70110391,9.21015687,0.07339948,1.04829124
-1.62981491,10.93067371,0.18095499,0.27141773,0.00259672,0.71310686,1.68979242,9.35710725,0.06984741,1.05815893
-1.62381191,11.03075969,0.18089332,0.26470087,0.00235476,0.71213775,1.67936583,9.48370367,0.06667590,1.06936515
-1.61780890,11.11226336,0.18135709,0.25915644,0.00215291,0.71233368,1.66921308,9.58551039,0.06386642,1.08133011
-1.61180590,11.17032516,0.18223632,0.25462597,0.00198880,0.71340047,1.65873631,9.65842733,0.06139195,1.09346434
-1.60580290,11.20050931,0.18341172,0.25094609,0.00186006,0.71503023,1.64737983,9.69884352,0.05921884,1.10519119
-1.59979990,11.19897898,0.18475883,0.24795526,0.00176436,0.71691613,1.63465546,9.70377462,0.05730891,1.11596826
-1.59379690,11.16264727,0.18615234,0.24549992,0.00169948,0.71876636,1.62016363,9.67097794,0.05562134,1.12530682
-1.58779390,11.08929675,0.18747025,0.24343983,0.00166336,0.72031659,1.60360913,9.59903931,0.05411459,1.13278853
-1.58179090,10.97766258,0.18859797,0.24165220,0.00165411,0.72134048,1.58481133,9.48742778,0.05274809,1.13807877
-1.57578789,10.82747553,0.18943187,0.24003490,0.00167008,0.72165778,1.56370852,9.33651561,0.05148375,1.14093605
-1.56978489,10.63946362,0.18988242,0.23850825,0.00170984,0.72113967,1.54035666,9.14756287,0.05028711,1.14121724
-1.56378189,10.41531322,0.18987653,0.23701566,0.00177219,0.71971142,1.51492278,8.92266805,0.04912828,1.13887855
-1.55777889,10.15759247,0.18935928,0.23552309,0.00185609,0.71735204,1.48767370,8.66468736,0.04798252,1.13397231
