energy_ev,total_up,Li_s_up,N_s_up,N_p_up,Se_s_up,Se_p_up,Ti_p_up,Ti_d_up
0.09304652,1.75544998,0.05098410,0.00039702,0.06446682,0.01939989,0.19554420,0.13485388,1.37531104
0.09904952,1.67113033,0.04860929,0.00039067,0.06070333,0.01858686,0.18383173,0.12884209,1.30853275
0.10505253,1.58438207,0.04610065,0.00038195,0.05693006,0.01770796,0.17212568,0.12257773,1.23967453
0.11105553,1.49586982,0.04348456,0.00037098,0.05317437,0.01677346,0.16049554,0.11612908,1.16924267
0.11705853,1.40632332,0.04078933,0.00035798,0.04946386,0.01579473,0.14901101,0.10956943,1.09779734
0.12306153,1.31651751,0.03804450,0.00034318,0.04582579,0.01478394,0.13774080,0.10297477,1.02593740
0.12906453,1.22725015,0.03528019,0.00032686,0.04228652,0.01375369,0.12675138,0.09642144,0.95428328
0.13506753,1.13931816,0.03252633,0.00030934,0.03887092,0.01271670,0.11610572,0.08998375,0.88345878
0.14107054,1.05349398,0.02981205,0.00029095,0.03560171,0.01168551,0.10586199,0.08373165,0.81407302
0.14707354,0.97050309,0.02716504,0.00027203,0.03249900,0.01067209,0.09607238,0.07772874,0.74670307
0.15307654,0.89100372,0.02461105,0.00025294,0.02957977,0.00968770,0.08678209,0.07203045,0.68187832
0.15907954,0.81556983,0.02217351,0.00023403,0.02685754,0.00874263,0.07802848,0.06668265,0.62006725
0.16508254,0.74467785,0.01987324,0.00021567,0.02434215,0.00784604,0.06984047,0.06172058,0.56166702
0.17108554,0.67869785,0.01772835,0.00019821,0.02203962,0.00700595,0.06223820,0.05716836,0.50699633
0.17708854,0.61788927,0.01575427,0.00018201,0.01995224,0.00622918,0.05523299,0.05303873,0.45629170
0.18309155,0.56240119,0.01396390,0.00016740,0.01807875,0.00552143,0.04882755,0.04933345,0.40970707
0.18909455,0.51227691,0.01236787,0.00015475,0.01641458,0.00488733,0.04301648,0.04604387,0.36731658
0.19509755,0.46746233,0.01097496,0.00014440,0.01495234,0.00433065,0.03778696,0.04315199,0.32912020
0.20110055,0.42781755,0.00979250,0.00013673,0.01368220,0.00385443,0.03311967,0.04063175,0.29505165
0.20710355,0.39313099,0.00882685,0.00013212,0.01259255,0.00346119,0.02898984,0.03845052,0.26498817
0.21310655,0.36313505,0.00808396,0.00013097,0.01167047,0.00315313,0.02536836,0.03657075,0.23876148
0.21910955,0.33752273,0.00756973,0.00013372,0.01090235,0.00293231,0.02222298,0.03495165,0.21616935
0.22511256,0.31596404,0.00729052,0.00014086,0.01027446,0.00280082,0.01951946,0.03355092,0.19698718
0.23111556,0.29812180,0.00725341,0.00015290,0.00977340,0.00276095,0.01722266,0.03232632,0.18097907
0.23711856,0.28366586,0.00746641,0.00017040,0.00938657,0.00281525,0.01529760,0.03123715,0.16790787
0.24312156,0.27228525,0.00793857,0.00019398,0.00910253,0.00296655,0.01371024,0.03024556,0.15754385
0.24912456,0.26369794,0.00867983,0.00022430,0.00891124,0.00321800,0.01242827,0.02931755,0.14967173
0.25512756,0.25765773,0.00970084,0.00026204,0.00880421,0.00357295,0.01142162,0.02842386,0.14409583
0.26113057,0.25395824,0.01101249,0.00030795,0.00877456,0.00403480,0.01066284,0.02754044,0.14064324
0.26713357,0.25243400,0.01262534,0.00036276,0.00881700,0.00460679,0.01012732,0.02664879,0.13916516
0.27313657,0.25295877,0.01454893,0.00042722,0.00892759,0.00529178,0.00979328,0.02573596,0.13953631
0.27913957,0.25544131,0.01679086,0.00050206,0.00910363,0.00609188,0.00964173,0.02479440,0.14165282
0.28514257,0.25981910,0.01935591,0.00058795,0.00934327,0.00700813,0.00965622,0.02382153,0.14542871
0.29114557,0.26605045,0.02224497,0.00068551,0.00964520,0.00804017,0.00982253,0.02281921,0.15079136
0.29714857,0.27410549,0.02545408,0.00079526,0.01000829,0.00918581,0.01012832,0.02179308,0.15767633
0.30315158,0.28395671,0.02897344,0.00091757,0.01043117,0.01044071,0.01056273,0.02075182,0.16602189
0.30915458,0.29556968,0.03278655,0.00105266,0.01091189,0.01179809,0.01111598,0.01970634,0.17576365
0.31515758,0.30889447,0.03686949,0.00120056,0.01144758,0.01324846,0.01177902,0.01866905,0.18682976
0.32116058,0.32385835,0.04119044,0.00136108,0.01203418,0.01477946,0.01254325,0.01765310,0.19913690
0.32716358,0.34036031,0.04570944,0.00153378,0.01266624,0.01637579,0.01340026,0.01667177,0.21258748
0.33316658,0.35826768,0.05037846,0.00171796,0.01333682,0.01801927,0.01434173,0.01573788,0.22706820
0.33916958,0.37741523,0.05514182,0.00191264,0.01403747,0.01968899,0.01535944,0.01486338,0.24245020
0.34517259,0.39760680,0.05993693,0.00211656,0.01475832,0.02136164,0.01644534,0.01405904,0.25859078
0.35117559,0.41861941,0.06469542,0.00232816,0.01548826,0.02301196,0.01759177,0.01333427,0.27533680
0.35717859,0.44020981,0.06934455,0.00254561,0.01621528,0.02461322,0.01879174,0.01269705,0.29252944
0.36318159,0.46212306,0.07380893,0.00276682,0.01692677,0.02613798,0.02003935,0.01215398,0.31001025
0.36918459,0.48410262,0.07801248,0.00298948,0.01761001,0.02755872,0.02133016,0.01171043,0.32762806
0.37518759,0.50590162,0.08188056,0.00321106,0.01825261,0.02884875,0.02266167,0.01137075,0.34524638
0.38119060,0.52729433,0.08534214,0.00342888,0.01884305,0.02998293,0.02403374,0.01113846,0.36275090
0.38719360,0.54808748,0.08833196,0.00364016,0.01937112,0.03093853,0.02544894,0.01101658,0.38005642
0.39319660,0.56813045,0.09079265,0.00384207,0.01982842,0.03169599,0.02691283,0.01100780,0.39711291
0.39919960,0.58732369,0.09267652,0.00403178,0.02020875,0.03223955,0.02843407,0.01111475,0.41391006
0.40520260,0.60562493,0.09394719,0.00420652,0.02050840,0.03255783,0.03002445,0.01134013,0.43047994
0.41120560,0.62305244,0.09458079,0.00436369,0.02072640,0.03264426,0.03169862,0.01168675,0.44689752
0.41720860,0.63968511,0.09456671,0.00450085,0.02086458,0.03249731,0.03347367,0.01215759,0.46327859
0.42321161,0.65565916,0.09390800,0.00461584,0.02092756,0.03212055,0.03536852,0.01275563,0.47977525
0.42921461,0.67116142,0.09262122,0.00470681,0.02092259,0.03152260,0.03740309,0.01348372,0.49656877
0.43521761,0.68641950,0.09073588,0.00477229,0.02085931,0.03071680,0.03959725,0.01434432,0.51386015
0.44122061,0.70168911,0.08829341,0.00481120,0.02074931,0.02972081,0.04196968,0.01533914,0.53185872
0.44722361,0.71723924,0.08534584,0.00482291,0.02060571,0.02855604,0.04453664,0.01646880,0.55076922
0.45322661,0.73333585,0.08195412,0.00480727,0.02044263,0.02724701,0.04731063,0.01773249,0.57077803
0.45922961,0.75022502,0.07818625,0.00476459,0.02027456,0.02582054,0.05029914,0.01912754,0.59203920
0.46523262,0.76811641,0.07411529,0.00469570,0.02011587,0.02430502,0.05350349,0.02064915,0.61466110
0.47123562,0.78716801,0.06981729,0.00460189,0.01998015,0.02272960,0.05691780,0.02229011,0.63869447
0.47723862,0.80747307,0.06536935,0.00448491,0.01987979,0.02112346,0.06052829,0.02404068,0.66412253
0.48324162,0.82905013,0.06084771,0.00434693,0.01982546,0.01951506,0.06431279,0.02588853,0.69085399
0.48924462,0.85183663,0.05632612,0.00419054,0.01982579,0.01793156,0.06824065,0.02781886,0.71871937
0.49524762,0.87568681,0.05187442,0.00401864,0.01988714,0.01639833,0.07227306,0.02981464,0.74747103
0.50125063,0.90037400,0.04755739,0.00383446,0.02001344,0.01493846,0.07636375,0.03185703,0.77678728
0.50725363,0.92559743,0.04343389,0.00364142,0.02020619,0.01357258,0.08046013,0.03392585,0.80628035
0.51325663,0.95099318,0.03955633,0.00344315,0.02046457,0.01231858,0.08450472,0.03600028,0.83550812
0.51925963,0.97614897,0.03597040,0.00324337,0.02078559,0.01119161,0.08843704,0.03805953,0.86398916
0.52526263,1.00062194,0.03271500,0.00304584,0.02116440,0.01020407,0.09219564,0.04008365,0.89122037
0.53126563,1.02395853,0.02982246,0.00285432,0.02159464,0.00936569,0.09572034,0.04205428,0.91669652
0.53726863,1.04571548,0.02731887,0.00267246,0.02206878,0.00868370,0.09895458,0.04395541,0.93993059
0.54327164,1.06548080,0.02522452,0.00250381,0.02257851,0.00816296,0.10184761,0.04577402,0.96047414
0.54927464,1.08289358,0.02355439,0.00235171,0.02311515,0.00780622,0.10435662,0.04750062,0.97793637
0.55527764,1.09766156,0.02231871,0.00221928,0.02366996,0.00761425,0.10644857,0.04912957,0.99200118
0.56128064,1.10957547,0.02152344,0.00210935,0.02423447,0.00758607,0.10810162,0.05065930,1.00244122
0.56728364,1.11851955,0.02117071,0.00202444,0.02480069,0.00771906,0.10930617,0.05209224,1.00912814
0.57328664,1.12447741,0.02125920,0.00196669,0.02536129,0.00800916,0.11006534,0.05343451,1.01203867
0.57928964,1.12753329,0.02178438,0.00193786,0.02590975,0.00845089,0.11039492,0.05469551,1.01125620
0.58529265,1.12786846,0.02273876,0.00193928,0.02644033,0.00903750,0.11032282,0.05588718,1.00696773
0.59129565,1.12575324,0.02411191,0.00197183,0.02694813,0.00976099,0.10988794,0.05702319,0.99945657
0.59729865,1.12153510,0.02589058,0.00203591,0.02742904,0.01061220,0.10913867,0.05811801,0.98909122
0.60330165,1.11562365,0.02805865,0.00213140,0.02787967,0.01158083,0.10813088,0.05918590,0.97631095
0.60930465,1.10847350,0.03059718,0.00225768,0.02829733,0.01265551,0.10692580,0.06023994,0.96160926
0.61530765,1.10056600,0.03348434,0.00241359,0.02868002,0.01382395,0.10558761,0.06129109,0.94551575
0.62131066,1.09239095,0.03669558,0.00259744,0.02902640,0.01507299,0.10418106,0.06234740,0.92857783
0.62731366,1.08442948,0.04020367,0.00280700,0.02933593,0.01638881,0.10276917,0.06341345,0.91134288
0.63331666,1.07713881,0.04397901,0.00303953,0.02960896,0.01775715,0.10141112,0.06448991,0.89434205
0.63931966,1.07093991,0.04798995,0.00329182,0.02984693,0.01916349,0.10016050,0.06557352,0.87807634
0.64532266,1.06620846,0.05220325,0.00356021,0.03005265,0.02059342,0.09906389,0.06665720,0.86300550
0.65132566,1.06326955,0.05658463,0.00384067,0.03023058,0.02203287,0.09815991,0.06773051,0.84954030
0.65732866,1.06239597,0.06109946,0.00412884,0.03038712,0.02346849,0.09747875,0.06878037,0.83803810
0.66333167,1.06381014,0.06571345,0.00442016,0.03053098,0.02488793,0.09704217,0.06979197,0.82880182
0.66933467,1.06768890,0.07039341,0.00470990,0.03067343,0.02628017,0.09686389,0.07074989,0.82208187
0.67533767,1.07417075,0.07510796,0.00499334,0.03082851,0.02763578,0.09695040,0.07163925,0.81808056
0.68134067,1.08336450,0.07982826,0.00526582,0.03101319,0.02894711,0.09730203,0.07244697,0.81695840
0.68734367,1.09535857,0.08452853,0.00552286,0.03124736,0.03020850,0.09791424,0.07316290,0.81884148
0.69334667,1.11022986,0.08918653,0.00576029,0.03155370,0.03141628,0.09877897,0.07378094,0.82382914
0.69934967,1.12805143,0.09378381,0.00597432,0.03195735,0.03256881,0.09988597,0.07429980,0.83200119
0.70535268,1.14889809,0.09830583,0.00616166,0.03248546,0.03366635,0.10122406,0.07472366,0.84342395
0.71135568,1.17284935,0.10274176,0.00631954,0.03316648,0.03471089,0.10278207,0.07506239,0.85815457
0.71735868,1.19998933,0.10708419,0.00644584,0.03402939,0.03570584,0.10454967,0.07533155,0.87624307
0.72336168,1.23040348,0.11132859,0.00653904,0.03510268,0.03665577,0.10651769,0.07555194,0.89773209
0.72936468,1.26417211,0.11547258,0.00659830,0.03641323,0.03756596,0.10867826,0.07574890,0.92265412
0.73536768,1.30136128,0.11951519,0.00662343,0.03798518,0.03844203,0.11102451,0.07595125,0.95102645
0.74137069,1.34201140,0.12345588,0.00661484,0.03983867,0.03928952,0.11355005,0.07618997,0.98284418
0.74737369,1.38612446,0.12729369,0.00657353,0.04198865,0.04011349,0.11624813,0.07649678,1.01807189
0.75337669,1.43365068,0.13102637,0.00650102,0.04444378,0.04091815,0.11911071,0.07690249,1.05663449
0.75937969,1.48447569,0.13464959,0.00639926,0.04720541,0.04170657,0.12212742,0.07743545,1.09840803
0.76538269,1.53840900,0.13815636,0.00627057,0.05026681,0.04248047,0.12528457,0.07812002,1.14321127
0.77138569,1.59517500,0.14153661,0.00611754,0.05361261,0.04324004,0.12856421,0.07897520,1.19079865
0.77738869,1.65440701,0.14477701,0.00594298,0.05721856,0.04398394,0.13194352,0.08001354,1.24085544
0.78339170,1.71564531,0.14786104,0.00574980,0.06105160,0.04470931,0.13539432,0.08124033,1.29299555
0.78939470,1.77833930,0.15076927,0.00554095,0.06507027,0.04541193,0.13888309,0.08265321,1.34676238
0.79539770,1.84185433,0.15348000,0.00531937,0.06922550,0.04608641,0.14237118,0.08424214,1.40163302
0.80140070,1.90548285,0.15596993,0.00508791,0.07346173,0.04672649,0.14581557,0.08598979,1.45702580
0.80740370,1.96845968,0.15821515,0.00484929,0.07771833,0.04732535,0.14916981,0.08787235,1.51231096
0.81340670,2.02998102,0.16019217,0.00460610,0.08193138,0.04787598,0.15238541,0.08986062,1.56682420
0.81940970,2.08922607,0.16187903,0.00436070,0.08603554,0.04837152,0.15541340,0.09192153,1.61988258
0.82541271,2.14538076,0.16325641,0.00411528,0.08996621,0.04880563,0.15820604,0.09401978,1.67080202
0.83141571,2.19766227,0.16430867,0.00387180,0.09366165,0.04917280,0.16071869,0.09611963,1.71891579
0.83741871,2.24534337,0.16502477,0.00363203,0.09706515,0.04946864,0.16291152,0.09818678,1.76359318
0.84342171,2.28777556,0.16539901,0.00339749,0.10012707,0.04969009,0.16475121,0.10019011,1.80425745
0.84942471,2.32440988,0.16543162,0.00316954,0.10280671,0.04983556,0.16621234,0.10210338,1.84040247
0.85542771,2.35481463,0.16512900,0.00294932,0.10507387,0.04990507,0.16727853,0.10390649,1.87160723
0.86143072,2.37868924,0.16450380,0.00273778,0.10691015,0.04990022,0.16794323,0.10558667,1.89754775
0.86743372,2.39587373,0.16357472,0.00253572,0.10830979,0.04982419,0.16821006,0.10713903,1.91800589
0.87343672,2.40635352,0.16236605,0.00234376,0.10928011,0.04968160,0.16809281,0.10856693,1.93287496
0.87943972,2.41025954,0.16090698,0.00216239,0.10984151,0.04947841,0.16761497,0.10988171,1.94216174
0.88544272,2.40786361,0.15923077,0.00199198,0.11002706,0.04922168,0.16680889,0.11110222,1.94598531
0.89144572,2.39956967,0.15737370,0.00183276,0.10988158,0.04891939,0.16571466,0.11225378,1.94457251
0.89744872,2.38590116,0.15537399,0.00168487,0.10946046,0.04858020,0.16437867,0.11336690,1.93825071
0.90345173,2.36748521,0.15327061,0.00154837,0.10882799,0.04821320,0.16285201,0.11447577,1.92743795
0.90945473,2.34503449,0.15110214,0.00142324,0.10805558,0.04782767,0.16118873,0.11561650,1.91263111
0.91545773,2.31932716,0.14890562,0.00130941,0.10721968,0.04743287,0.15944414,0.11682531,1.89439255
0.92146073,2.29118604,0.14671559,0.00120675,0.10639956,0.04703779,0.15767307,0.11813674,1.87333561
0.92746373,2.26145737,0.14456316,0.00111513,0.10567514,0.04665097,0.15592835,0.11958192,1.85010954
0.93346673,2.23098989,0.14247531,0.00103436,0.10512468,0.04628034,0.15425943,0.12118705,1.82538417
0.93946973,2.20061491,0.14047440,0.00096426,0.10482274,0.04593305,0.15271122,0.12297207,1.79983468
0.94547274,2.17112752,0.13857781,0.00090463,0.10483809,0.04561534,0.15132322,0.12494967,1.77412683
0.95147574,2.14326954,0.13679786,0.00085527,0.10523200,0.04533248,0.15012888,0.12712460,1.74890279
0.95747874,2.11771421,0.13514190,0.00081595,0.10605656,0.04508865,0.14915529,0.12949329,1.72476772
0.96348174,2.09505293,0.13361258,0.00078646,0.10735349,0.04488691,0.14842300,0.13204392,1.70227736
0.96948474,2.07578401,0.13220827,0.00076653,0.10915297,0.04472916,0.14794622,0.13475664,1.68192673
0.97548774,2.06030360,0.13092367,0.00075590,0.11147301,0.04461612,0.14773301,0.13760419,1.66413999
0.98149075,2.04889872,0.12975037,0.00075422,0.11431897,0.04454734,0.14778573,0.14055278,1.64926166
0.98749375,2.04174255,0.12867763,0.00076113,0.11768342,0.04452124,0.14810156,0.14356300,1.63754945
0.99349675,2.03889200,0.12769303,0.00077618,0.12154628,0.04453508,0.14867302,0.14659111,1.62916880
0.99949975,2.04028762,0.12678316,0.00079885,0.12587536,0.04458507,0.14948852,0.14959017,1.62418945
1.00550275,2.04575612,0.12593423,0.00082853,0.13062700,0.04466639,0.15053297,0.15251142,1.62258428
1.01150575,2.05501550,0.12513261,0.00086454,0.13574718,0.04477327,0.15178831,0.15530553,1.62423064
1.01750875,2.06768311,0.12436528,0.00090609,0.14117272,0.04489909,0.15323400,0.15792391,1.62891452
1.02351176,2.08328657,0.12362015,0.00095232,0.14683283,0.04503650,0.15484757,0.16031993,1.63633765
1.02951476,2.10127775,0.12288631,0.00100232,0.15265081,0.04517752,0.15660517,0.16245014,1.64612766
1.03551776,2.12104977,0.12215420,0.00105509,0.15854597,0.04531371,0.15848208,0.16427541,1.65785129
1.04152076,2.14195670,0.12141573,0.00110962,0.16443565,0.04543634,0.16045336,0.16576199,1.67103053
1.04752376,2.16333583,0.12066434,0.00116490,0.17023734,0.04553661,0.16249455,0.16688263,1.68516121
1.05352676,2.18453180,0.11989506,0.00121996,0.17587089,0.04560586,0.16458243,0.16761748,1.69973374
1.05952976,2.20492208,0.11910462,0.00127386,0.18126060,0.04563585,0.16669596,0.16795513,1.71425518
1.06553277,2.22394278,0.11829159,0.00132580,0.18633729,0.04561897,0.16881716,0.16789341,1.72827182
1.07153577,2.24111384,0.11745655,0.00137508,0.19104020,0.04554859,0.17093221,0.16744023,1.74139134
1.07753877,2.25606251,0.11660230,0.00142120,0.19531860,0.04541929,0.17303240,0.16661422,1.75330347
1.08354177,2.26854384,0.11573424,0.00146382,0.19913314,0.04522715,0.17511515,0.16544525,1.76379809
1.08954477,2.27845717,0.11486058,0.00150283,0.20245683,0.04497001,0.17718483,0.16397474,1.77277973
1.09554777,2.28585741,0.11399274,0.00153836,0.20527554,0.04464762,0.17925342,0.16225571,1.78027746
1.10155078,2.29096024,0.11314558,0.00157075,0.20758815,0.04426186,0.18134081,0.16035253,1.78644947
1.10755378,2.29414062,0.11233757,0.00160057,0.20940608,0.04381678,0.18347489,0.15834035,1.79158176
1.11355678,2.29592410,0.11159089,0.00162859,0.21075245,0.04331860,0.18569102,0.15630415,1.79608062
1.11955978,2.29697098,0.11093126,0.00165576,0.21166075,0.04277566,0.18803120,0.15433734,1.80045893
1.12556278,2.29805352,0.11038761,0.00168319,0.21217308,0.04219821,0.19054267,0.15254005,1.80531668
1.13156578,2.30002699,0.10999151,0.00171204,0.21233806,0.04159815,0.19327606,0.15101695,1.81131626
1.13756878,2.30379544,0.10977636,0.00174355,0.21220850,0.04098865,0.19628309,0.14987475,1.81915356
1.14357179,2.31027358,0.10977627,0.00177891,0.21183889,0.04038374,0.19961393,0.14921941,1.82952605
1.14957479,2.32034631,0.11002481,0.00181925,0.21128289,0.03979775,0.20331433,0.14915306,1.84309915
1.15557779,2.33482762,0.11055357,0.00186553,0.21059081,0.03924479,0.20742256,0.14977082,1.86047255
1.16158079,2.35442061,0.11139052,0.00191855,0.20980736,0.03873819,0.21196644,0.15115753,1.88214782
1.16758379,2.37968046,0.11255845,0.00197882,0.20896969,0.03828988,0.21696054,0.15338455,1.90849900
1.17358679,2.41098203,0.11407336,0.00204658,0.20810576,0.03790988,0.22240372,0.15650674,1.93974741
1.17958979,2.44849346,0.11594305,0.00212172,0.20723324,0.03760583,0.22827715,0.16055965,1.97594188
1.18559280,2.49215715,0.11816588,0.00220382,0.20635889,0.03738256,0.23454303,0.16555719,2.01694536
1.19159580,2.54167888,0.12072990,0.00229206,0.20547847,0.03724184,0.24114397,0.17148968,2.06242861
1.19759880,2.59652560,0.12361228,0.00238531,0.20457720,0.03718219,0.24800326,0.17832258,2.11187108
1.20360180,2.65593217,0.12677930,0.00248211,0.20363076,0.03719887,0.25502593,0.18599581,2.16456917
1.20960480,2.71891670,0.13018674,0.00258072,0.20260660,0.03728399,0.26210067,0.19442377,2.21965155
1.21560780,2.78430397,0.13378080,0.00267914,0.20146578,0.03742678,0.26910258,0.20349619,2.27610072
1.22161081,2.85075609,0.13749950,0.00277523,0.20016500,0.03761398,0.27589657,0.21307963,2.33278016
1.22761381,2.91680914,0.14127455,0.00286672,0.19865876,0.03783038,0.28234131,0.22301983,2.38846598
1.23361681,2.98091457,0.14503362,0.00295133,0.19690162,0.03805940,0.28829364,0.23314478,2.44188175
1.23961981,3.04148370,0.14870288,0.00302680,0.19485044,0.03828384,0.29361317,0.24326838,2.49173528
1.24562281,3.09693386,0.15220979,0.00309102,0.19246635,0.03848653,0.29816694,0.25319476,2.53675610
1.25162581,3.14573450,0.15548589,0.00314204,0.18971661,0.03865114,0.30183390,0.26272301,2.57573221
1.25762881,3.18645167,0.15846959,0.00317821,0.18657603,0.03876286,0.30450900,0.27165231,2.60754488
1.26363182,3.21778949,0.16110875,0.00319815,0.18302813,0.03880908,0.30610685,0.27978715,2.63120046
1.26963482,3.23862709,0.16336290,0.00320086,0.17906583,0.03877987,0.30656458,0.28694265,2.64585808
1.27563782,3.24805008,0.16520497,0.00318573,0.17469175,0.03866852,0.30584400,0.29294962,2.65085251
1.28164082,3.24537534,0.16662256,0.00315255,0.16991815,0.03847174,0.30393282,0.29765936,2.64571142
1.28764382,3.23016858,0.16761840,0.00310151,0.16476649,0.03818982,0.30084497,0.30094787,2.63016671
1.29364682,3.20225411,0.16821024,0.00303322,0.15926663,0.03782660,0.29661994,0.30271937,2.60415959
1.29964982,3.16171657,0.16842989,0.00294863,0.15345588,0.03738923,0.29132131,0.30290904,2.56783932
1.30565283,3.10889480,0.16832171,0.00284906,0.14737768,0.03688781,0.28503434,0.30148473,2.52155590
1.31165583,3.04436794,0.16794026,0.00273608,0.14108033,0.03633486,0.27786292,0.29844773,2.46584690
1.31765883,2.96893470,0.16734754,0.00261155,0.13461547,0.03574467,0.26992589,0.29383244,2.40141908
1.32366183,2.88358622,0.16660973,0.00247748,0.12803670,0.03513260,0.26135294,0.28770500,2.32912550
1.32966483,2.78947397,0.16579371,0.00233600,0.12139814,0.03451427,0.25228026,0.28016093,2.24993891
1.33566783,2.68787360,0.16496339,0.00218936,0.11475309,0.03390476,0.24284606,0.27132187,2.16492254
1.34167084,2.58014640,0.16417622,0.00203978,0.10815289,0.03331787,0.23318629,0.26133159,2.07519917
1.34767384,2.46769968,0.16347998,0.00188947,0.10164584,0.03276538,0.22343051,0.25035137,1.98191983
1.35367684,2.35194759,0.16290992,0.00174061,0.09527635,0.03225644,0.21369826,0.23855504,1.88623312
1.35967984,2.23427398,0.16248669,0.00159524,0.08908426,0.03179715,0.20409604,0.22612381,1.78925630
1.36568284,2.11599851,0.16221485,0.00145535,0.08310441,0.03139021,0.19471484,0.21324110,1.69204923
1.37168584,1.99834737,0.16208235,0.00132278,0.07736635,0.03103479,0.18562852,0.20008765,1.59559192
1.37768884,1.88242952,0.16206083,0.00119929,0.07189423,0.03072660,0.17689300,0.18683704,1.50076663
1.38369185,1.76921913,0.16210685,0.00108656,0.06670698,0.03045809,0.16854614,0.17365171,1.40834479
1.38969485,1.65954484,0.16216393,0.00098622,0.06181854,0.03021888,0.16060846,0.16067978,1.31897925
1.39569785,1.55408569,0.16216539,0.00089988,0.05723829,0.02999629,0.15308461,0.14805257,1.23320181
1.40170085,1.45337371,0.16203772,0.00082919,0.05297165,0.02977598,0.14596532,0.13588295,1.15142588
1.40770385,1.35780251,0.16170448,0.00077590,0.04902071,0.02954278,0.13922994,0.12426455,1.07395380
1.41370685,1.26764121,0.16109040,0.00074188,0.04538497,0.02928139,0.13284928,0.11327168,1.00098824
1.41970985,1.18305251,0.16012547,0.00072922,0.04206213,0.02897726,0.12678865,0.10296000,0.93264696
1.42571286,1.10411396,0.15874896,0.00074023,0.03904889,0.02861732,0.12101096,0.09336781,0.86897984
1.43171586,1.03084089,0.15691297,0.00077754,0.03634167,0.02819067,0.11547968,0.08451776,0.80998737
1.43771886,0.96320998,0.15458545,0.00084408,0.03393733,0.02768922,0.11016159,0.07641896,0.75563950
1.44372186,0.90118195,0.15175251,0.00094313,0.03183380,0.02710807,0.10502918,0.06906927,0.70589393
1.44972486,0.84472236,0.14841996,0.00107831,0.03003048,0.02644588,0.10006255,0.06245769,0.66071285
1.45572786,0.79381954,0.14461389,0.00125356,0.02852864,0.02570498,0.09525081,0.05656667,0.62007751
1.46173087,0.74849869,0.14038042,0.00147307,0.02733153,0.02489135,0.09059300,0.05137430,0.58399984
1.46773387,0.70883181,0.13578450,0.00174124,0.02644429,0.02401440,0.08609828,0.04685622,0.55253071
1.47373687,0.67494285,0.13090801,0.00206252,0.02587379,0.02308670,0.08178576,0.04298723,0.52576465
1.47973987,0.64700822,0.12584704,0.00244134,0.02562811,0.02212344,0.07768374,0.03974255,0.50384079
1.48574287,0.62525266,0.12070866,0.00288187,0.02571592,0.02114193,0.07382846,0.03709872,0.48694019
1.49174587,0.60994084,0.11560728,0.00338788,0.02614574,0.02016091,0.07026265,0.03503408,0.47527980
1.49774887,0.60136522,0.11066065,0.00396252,0.02692490,0.01919987,0.06703369,0.03352894,0.46910337
1.50375188,0.59983083,0.10598595,0.00460805,0.02805862,0.01827837,0.06419167,0.03256542,0.46866985
1.50975488,0.60563773,0.10169575,0.00532568,0.02954884,0.01741533,0.06178733,0.03212703,0.47423985
1.51575788,0.61906205,0.09789430,0.00611523,0.03139316,0.01662841,0.05987007,0.03219803,0.48606076
1.52176088,0.64033640,0.09467419,0.00697505,0.03358383,0.01593340,0.05848605,0.03276265,0.50435120
1.52776388,0.66963071,0.09211335,0.00790169,0.03610681,0.01534372,0.05767643,0.03380426,0.52928553
1.53376688,0.70703414,0.09027270,0.00888987,0.03894106,0.01487003,0.05747584,0.03530449,0.56097903
1.53976988,0.75253916,0.08919435,0.00993232,0.04205799,0.01451993,0.05791120,0.03724243,0.59947440
1.54577289,0.80602826,0.08890044,0.01101976,0.04542128,0.01429775,0.05900070,0.03959391,0.64473018
1.55177589,0.86726418,0.08939259,0.01214097,0.04898692,0.01420449,0.06075324,0.04233100,0.69661167
1.55777889,0.93588402,0.09065209,0.01328287,0.05270364,0.01423783,0.06316809,0.04542163,0.75488465
1.56378189,1.01139770,0.09264059,0.01443078,0.05651366,0.01439225,0.06623492,0.04882950,0.81921248
1.56978489,1.09319104,0.09530139,0.01556866,0.06035379,0.01465927,0.06993408,0.05251419,0.88915668
1.57578789,1.18053351,0.09856128,0.01667952,0.06415687,0.01502772,0.07423723,0.05643155,0.96418116
1.58179090,1.27259050,0.10233279,0.01774582,0.06785341,0.01548414,0.07910815,0.06053428,1.04366024
1.58779390,1.36844011,0.10651677,0.01874999,0.07137350,0.01601313,0.08450379,0.06477283,1.12689024
1.59379690,1.46709367,0.11100535,0.01967493,0.07464885,0.01659790,0.09037555,0.06909638,1.21310443
1.59979990,1.56751976,0.11568501,0.02050455,0.07761483,0.01722067,0.09667056,0.07345401,1.30149105
1.60580290,1.66867079,0.12043976,0.02122432,0.08021257,0.01786322,0.10333323,0.07779601,1.39121379
1.61180590,1.76951137,0.12515438,0.02182176,0.08239078,0.01850737,0.11030667,0.08207520,1.48143424
1.61780890,1.86904742,0.12971751,0.02228690,0.08410751,0.01913545,0.11753428,0.08624821,1.57133547
1.62381191,1.96635510,0.13402459,0.02261262,0.08533150,0.01973073,0.12496113,0.09027673,1.66014598
1.62981491,2.06060843,0.13798053,0.02279498,0.08604316,0.02027787,0.13253536,0.09412861,1.74716321
1.63581791,2.15110454,0.14150201,0.02283336,0.08623522,0.02076324,0.14020938,0.09777880,1.83177563
