energy_ev,total_up,Mo_p_up,Mo_d_up,N_s_up,N_p_up,Se_s_up,Se_p_up,Ti_p_up,Ti_d_up
0.23711856,6.54225156,1.51356636,2.74360039,0.01589367,0.21762677,0.13450371,1.17803605,0.91330371,2.42857340
0.24312156,6.55432524,1.52934601,2.74721704,0.01631270,0.21668027,0.13561464,1.15967155,0.90366667,2.44264839
0.24912456,6.54874268,1.54023277,2.74517718,0.01673883,0.21582977,0.13622055,1.13830989,0.89113942,2.44802639
0.25512756,6.52709154,1.54651283,2.73830564,0.01717181,0.21514995,0.13632694,1.11442304,0.87613908,2.44515891
0.26113057,6.49125539,1.54858629,2.72751252,0.01761075,0.21471228,0.13594789,1.08849770,0.85911198,2.43467192
0.26713357,6.44335078,1.54695108,2.71376157,0.01805398,0.21458326,0.13510559,1.06102245,0.84051803,2.41734452
0.27313657,6.38565515,1.54218285,2.69803587,0.01849893,0.21482271,0.13382937,1.03247498,0.82081490,2.39408221
0.27913957,6.32052871,1.53491170,2.68130241,0.01894203,0.21548203,0.13215474,1.00331007,0.80044291,2.36588574
0.28514257,6.25033378,1.52579693,2.66447736,0.01937874,0.21660246,0.13012207,0.97394865,0.77981107,2.33381706
0.29114557,6.17735538,1.51550085,2.64839365,0.01980351,0.21821358,0.12777530,0.94476825,0.75928505,2.29896365
0.29714857,6.10372676,1.50466306,2.63377268,0.02020987,0.22033197,0.12516057,0.91609529,0.73917752,2.26240287
0.30315158,6.03136356,1.49387637,2.62120174,0.02059057,0.22296020,0.12232488,0.88819943,0.71974119,2.22516783
0.30915458,5.96190973,1.48366551,2.61111831,0.02093773,0.22608615,0.11931496,0.86129021,0.70116475,2.18821613
0.31515758,5.89669777,1.47446973,2.60380224,0.02124315,0.22968290,0.11617617,0.83551603,0.68357196,2.15240281
0.32116058,5.83672502,1.46663003,2.59937641,0.02149853,0.23370899,0.11295178,0.81096563,0.66702359,2.11845838
0.32716358,5.78264695,1.46038163,2.59781567,0.02169583,0.23810931,0.10968234,0.78767174,0.65152211,2.08697269
0.33316658,5.73478747,1.45585190,2.59896386,0.02182759,0.24281649,0.10640545,0.76561698,0.63701881,2.05838505
0.33916958,5.69316507,1.45306380,2.60255787,0.02188730,0.24775291,0.10315563,0.74474150,0.62342278,2.03298066
0.34517259,5.65753322,1.45194452,2.60825744,0.02186972,0.25283309,0.09996455,0.72495207,0.61061134,2.01089311
0.35117559,5.62743233,1.45233879,2.61567907,0.02177119,0.25796667,0.09686136,0.70613224,0.59844132,1.99211258
0.35717859,5.60225020,1.45402598,2.62443211,0.02158993,0.26306162,0.09387319,0.68815295,0.58676057,1.97649886
0.36318159,5.58128746,1.45674025,2.63415502,0.02132619,0.26802779,0.09102571,0.67088321,0.57541924,1.96379853
0.36918459,5.56382434,1.46019242,2.64454977,0.02098246,0.27278059,0.08834373,0.65420033,0.56428026,1.95366518
0.37518759,5.54918528,1.46409266,2.65541241,0.02056351,0.27724459,0.08585178,0.63799920,0.55322856,1.94568175
0.38119060,5.53679783,1.46817262,2.66665817,0.02007638,0.28135708,0.08357452,0.62220027,0.54217883,1.93938396
0.38719360,5.52624320,1.47220613,2.67833957,0.01953033,0.28507127,0.08153714,0.60675587,0.53108138,1.93428381
0.39319660,5.51729582,1.47602722,2.69065664,0.01893667,0.28835903,0.07976542,0.59165465,0.51992611,1.92989245
0.39919960,5.50995041,1.47954476,2.70395850,0.01830853,0.29121310,0.07828578,0.57692397,0.50874447,1.92574143
0.40520260,5.50443537,1.48275293,2.71873630,0.01766062,0.29364849,0.07712498,0.56263025,0.49760942,1.92140201
0.41120560,5.50121234,1.48573702,2.73560763,0.01700889,0.29570314,0.07630969,0.54887727,0.48663361,1.91650172
0.41720860,5.50096213,1.48867423,2.75529318,0.01637015,0.29743760,0.07586587,0.53580262,0.47596585,1.91073810
0.42321161,5.50455805,1.49182944,2.77858664,0.01576174,0.29893376,0.07581798,0.52357242,0.46578619,1.90388925
0.42921461,5.51302826,1.49554599,2.80631922,0.01520115,0.30029257,0.07618810,0.51237476,0.45629979,1.89582101
0.43521761,5.52750879,1.50023196,2.83932030,0.01470560,0.30163080,0.07699497,0.50241199,0.44772993,1.88649093
0.44122061,5.54918979,1.50634234,2.87837586,0.01429173,0.30307694,0.07825301,0.49389231,0.44031041,1.87594897
0.44722361,5.57925719,1.51435790,2.92418664,0.01397522,0.30476627,0.07997140,0.48702109,0.43427762,1.86433503
0.45322661,5.61883255,1.52476170,2.97732760,0.01377052,0.30683536,0.08215321,0.48199206,0.42986256,1.85187370
0.45922961,5.66891351,1.53801406,3.03821050,0.01369056,0.30941612,0.08479475,0.47897894,0.42728301,1.83886622
0.46523262,5.73031746,1.55452740,3.10705116,0.01374656,0.31262971,0.08788503,0.47812769,0.42673624,1.82568028
0.47123562,5.80363067,1.57464170,3.18384277,0.01394781,0.31658055,0.09140546,0.47954969,0.42839218,1.81273770
0.47723862,5.88916502,1.59860218,3.26833654,0.01430157,0.32135063,0.09532982,0.48331598,0.43238751,1.80050065
0.48324162,5.98692418,1.62653983,3.36003045,0.01481299,0.32699460,0.09962448,0.48945300,0.43882061,1.78945666
0.48924462,6.09658051,1.65845622,3.45816691,0.01548508,0.33353566,0.10424887,0.49793957,0.44774765,1.78010298
0.49524762,6.21746390,1.69421312,3.56173959,0.01631871,0.34096265,0.10915622,0.50870557,0.45917980,1.77293064
0.50125063,6.34856293,1.73352769,3.66950940,0.01731269,0.34922850,0.11429451,0.52163204,0.47308158,1.76840874
0.50725363,6.48853850,1.77597373,3.78002932,0.01846383,0.35825010,0.11960760,0.53655285,0.48937052,1.76696932
0.51325663,6.63574942,1.82098891,3.89167732,0.01976708,0.36790975,0.12503652,0.55325784,0.50791800,1.76899316
0.51925963,6.78828891,1.86788804,4.00269649,0.02121567,0.37805810,0.13052085,0.57149714,0.52855121,1.77479699
0.52526263,6.94403072,1.91588177,4.11124077,0.02280125,0.38851854,0.13600007,0.59098678,0.55105621,1.78462211
0.53126563,7.10068273,1.96409996,4.21542496,0.02451405,0.39909282,0.14141491,0.61141512,0.57518187,1.79862482
0.53726863,7.25584588,2.01161892,4.31337691,0.02634301,0.40956774,0.14670859,0.63245002,0.60064469,1.81686876
0.54327164,7.40707601,2.05749103,4.40329005,0.02827592,0.41972251,0.15182790,0.65374644,0.62713411,1.83931909
0.54927464,7.55194574,2.10077562,4.48347415,0.03029950,0.42933658,0.15672403,0.67495419,0.65431835,1.86583878
0.55527764,7.68810409,2.14056960,4.55240238,0.03239947,0.43819742,0.16135322,0.69572564,0.68185043,1.89618680
0.56128064,7.81333123,2.17603642,4.60875258,0.03456058,0.44610804,0.16567710,0.71572304,0.70937424,1.93001839
0.56728364,7.92558642,2.20643208,4.65144151,0.03676661,0.45289379,0.16966278,0.73462532,0.73653056,1.96688723
0.57328664,8.02304750,2.23112707,4.67965038,0.03900033,0.45840820,0.17328269,0.75213411,0.76296276,2.00624978
0.57928964,8.10414084,2.24962325,4.69284109,0.04124347,0.46253759,0.17651419,0.76797890,0.78832216,2.04747161
0.58529265,8.16756151,2.26156513,4.69076270,0.04347667,0.46520420,0.17933905,0.78192121,0.81227305,2.08983590
0.59129565,8.21228361,2.26674529,4.67344813,0.04567943,0.46636785,0.18174272,0.79375775,0.83449718,2.13255427
0.59729865,8.23756180,2.26510379,4.64120189,0.04783013,0.46602603,0.18371366,0.80332256,0.85469782,2.17477986
0.60330165,8.24292531,2.25672226,4.59457960,0.04990607,0.46421243,0.18524263,0.81048828,0.87260342,2.21562278
0.60930465,8.22816599,2.24181294,4.53436095,0.05188359,0.46099419,0.18632208,0.81516652,0.88797093,2.25416798
0.61530765,8.19332254,2.22070392,4.46151758,0.05373834,0.45646787,0.18694564,0.81730756,0.90058875,2.28949532
0.62131066,8.13866288,2.19382139,4.37717792,0.05544549,0.45075459,0.18710792,0.81689953,0.91027951,2.32070166
0.62731366,8.06466646,2.16167012,4.28259069,0.05698025,0.44399446,0.18680437,0.81396711,0.91690249,2.34692464
0.63331666,7.97200832,2.12481345,4.17908905,0.05831830,0.43634072,0.18603151,0.80857001,0.92035601,2.36736754
0.63931966,7.86154603,2.08385370,4.06805696,0.05943647,0.42795374,0.18478732,0.80080131,0.92057944,2.38132465
0.64532266,7.73431034,2.03941420,3.95089907,0.06031332,0.41899538,0.18307182,0.79078572,0.91755501,2.38820625
0.65132566,7.59149968,1.99212347,3.82901535,0.06092994,0.40962376,0.18088788,0.77867775,0.91130925,2.38756238
0.65732866,7.43447827,1.94260243,3.70378080,0.06127061,0.39998869,0.17824204,0.76465994,0.90191394,2.37910435
0.66333167,7.26477693,1.89145467,3.57653077,0.06132351,0.39022803,0.17514542,0.74894102,0.88948648,2.36272302
0.66933467,7.08409546,1.83926007,3.44855151,0.06108137,0.38046488,0.17161457,0.73175390,0.87418953,2.33850294
0.67533767,6.89430500,1.78657147,3.32107561,0.06054195,0.37080585,0.16767220,0.71335359,0.85622985,2.30673144
0.68134067,6.69744868,1.73391415,3.19528153,0.05970847,0.36134016,0.16334775,0.69401468,0.83585609,2.26790202
0.68734367,6.49573896,1.68178753,3.07229621,0.05858979,0.35213972,0.15867770,0.67402857,0.81335566,2.22271149
0.69334667,6.29155004,1.63066844,2.95319965,0.05720044,0.34325995,0.15370559,0.65370013,0.78905050,2.17205074
0.69934967,6.08740407,1.58101538,2.83903045,0.05556047,0.33474124,0.14848178,0.63334392,0.76329181,2.11698892
0.70535268,5.88595015,1.53327282,2.73079109,0.05369504,0.32661084,0.14306283,0.61327977,0.73645383,2.05875162
0.71135568,5.68993569,1.48787516,2.62945187,0.05163391,0.31888514,0.13751063,0.59382787,0.70892683,1.99869322
0.71735868,5.50216991,1.44524950,2.53595289,0.04941068,0.31157196,0.13189125,0.57530334,0.68110934,1.93826455
0.72336168,5.32547988,1.40581684,2.45120311,0.04706188,0.30467287,0.12627348,0.55801039,0.65339999,1.87897652
0.72936468,5.16266004,1.36999125,2.37607628,0.04462609,0.29818530,0.12072731,0.54223618,0.62618915,1.82236099
0.73536768,5.01641606,1.33817694,2.31140328,0.04214281,0.29210426,0.11532222,0.52824457,0.59985050,1.76993013
0.74137069,4.88930485,1.31076293,2.25796108,0.03965146,0.28642377,0.11012541,0.51626996,0.57473304,1.72313541
0.74737369,4.78367227,1.28811564,2.21645836,0.03719033,0.28113771,0.10520014,0.50651140,0.55115352,1.68332757
0.75337669,4.70159056,1.27056942,2.18751824,0.03479561,0.27624020,0.10060405,0.49912719,0.52938975,1.65171875
0.75937969,4.64479743,1.25841553,2.17165887,0.03250052,0.27172549,0.09638770,0.49423018,0.50967485,1.62934788
0.76538269,4.61463892,1.25188997,2.16927242,0.03033458,0.26758742,0.09259333,0.49188402,0.49219267,1.61705040
0.77138569,4.61201806,1.25116073,2.18060348,0.02832301,0.26381847,0.08925375,0.49210043,0.47707449,1.61543297
0.77738869,4.63735118,1.25631517,2.20572788,0.02648631,0.26040857,0.08639166,0.49483779,0.46439708,1.62485409
0.78339170,4.69053378,1.26734811,2.24453290,0.02484000,0.25734371,0.08401913,0.50000098,0.45418222,1.64541100
0.78939470,4.77091733,1.28415139,2.29670010,0.02339451,0.25460461,0.08213747,0.50744266,0.44639748,1.67693317
0.79539770,4.87729858,1.30650560,2.36169154,0.02215528,0.25216540,0.08073732,0.51696592,0.44095850,1.71898269
0.80140070,5.00792215,1.33407450,2.43874079,0.02112291,0.24999257,0.07979913,0.52832830,0.43773234,1.77086145
0.80740370,5.16049729,1.36640275,2.52684923,0.02029354,0.24804428,0.07929376,0.54124704,0.43654217,1.83162503
0.81340670,5.33222896,1.40291734,2.62478866,0.01965924,0.24627010,0.07918347,0.55540549,0.43717271,1.90010294
0.81940970,5.51986327,1.44293298,2.73111054,0.01920851,0.24461118,0.07942300,0.57046040,0.43937662,1.97492490
0.82541271,5.71974644,1.48566163,2.84416237,0.01892686,0.24300104,0.07996087,0.58604996,0.44288153,2.05455231
0.83141571,5.92789659,1.53022595,2.96211097,0.01879734,0.24136683,0.08074078,0.60180227,0.44739734,2.13731453
0.83741871,6.14008659,1.57567666,3.08297268,0.01880118,0.23963107,0.08170311,0.61734406,0.45262399,2.22144887
0.84342171,6.35193618,1.62101315,3.20464969,0.01891834,0.23771382,0.08278643,0.63230938,0.45825909,2.30514344
0.84942471,6.55901102,1.66520690,3.32497180,0.01912810,0.23553522,0.08392907,0.64634791,0.46400553,2.38658179
0.85542771,6.75692590,1.70722691,3.44174237,0.01940954,0.23301812,0.08507059,0.65913286,0.46957881,2.46398833
0.86143072,6.94144936,1.74606624,3.55278726,0.01974205,0.23009093,0.08615318,0.67036805,0.47471392,2.53567310
0.86743372,7.10860652,1.78076883,3.65600505,0.02010575,0.22669029,0.08712301,0.67979414,0.47917166,2.60007498
0.87343672,7.25477703,1.81045553,3.74941713,0.02048186,0.22276363,0.08793137,0.68719382,0.48274436,2.65580194
0.87943972,7.37678517,1.83434840,3.83121570,0.02085305,0.21827137,0.08853568,0.69239585,0.48526083,2.70166734
0.88544272,7.47197912,1.85179243,3.89980826,0.02120364,0.21318875,0.08890035,0.69527797,0.48659048,2.73672110
0.89144572,7.53829707,1.86227380,3.95385698,0.02151990,0.20750705,0.08899742,0.69576863,0.48664670,2.76027493
0.89744872,7.57431797,1.86543411,3.99231147,0.02179017,0.20123444,0.08880702,0.69384754,0.48538927,2.77192072
0.90345173,7.57929531,1.86107994,4.01443403,0.02200497,0.19439607,0.08831760,0.68954516,0.48282587,2.77154167
0.90945473,7.55317306,1.84918765,4.01981638,0.02215713,0.18703368,0.08752605,0.68294114,0.47901273,2.75931559
0.91545773,7.49658322,1.82990310,4.00838748,0.02224177,0.17920469,0.08643756,0.67416185,0.47405431,2.73571040
0.92146073,7.41082531,1.80353664,3.98041224,0.02225635,0.17098074,0.08506532,0.66337705,0.46810204,2.70147180
0.92746373,7.29782856,1.77055337,3.93648133,0.02220066,0.16244584,0.08343014,0.65079586,0.46135207,2.65760347
0.93346673,7.16009819,1.73155947,3.87749268,0.02207672,0.15369427,0.08155981,0.63666214,0.45404212,2.60534033
0.93946973,7.00064757,1.68728489,3.80462534,0.02188872,0.14482815,0.07948846,0.62124922,0.44644721,2.54611555
0.94547274,6.82291853,1.63856338,3.71930699,0.02164296,0.13595499,0.07725574,0.60485431,0.43887455,2.48152228
0.95147574,6.63069235,1.58631042,3.62317609,0.02134766,0.12718516,0.07490592,0.58779250,0.43165728,2.41327110
0.95747874,6.42799395,1.53149997,3.51804031,0.02101282,0.11862940,0.07248695,0.57039051,0.42514729,2.34314425
0.96348174,6.21899229,1.47514076,3.40583245,0.02065006,0.11039656,0.07004946,0.55298014,0.41970708,2.27294803
0.96948474,6.00789946,1.41825286,3.28856539,0.02027240,0.10259139,0.06764567,0.53589173,0.41570073,2.20446445
0.97548774,5.79887135,1.36184524,3.16828738,0.01989401,0.09531266,0.06532833,0.51944750,0.41348411,2.13940356
0.98149075,5.59591209,1.30689468,3.04703888,0.01952993,0.08865151,0.06314960,0.50395490,0.41339444,2.07935749
0.98749375,5.40278471,1.25432669,2.92681198,0.01919580,0.08268998,0.06115991,0.48970019,0.41573946,2.02575763
0.99349675,5.22292996,1.20499865,2.80951328,0.01890748,0.07749990,0.05940691,0.47694222,0.42078651,1.97983592
0.99949975,5.05939484,1.15968531,2.69693103,0.01868073,0.07314190,0.05793434,0.46590663,0.42875169,1.94259137
1.00550275,4.91477239,1.11906693,2.59070665,0.01853075,0.06966472,0.05678100,0.45678053,0.43978967,1.91476277
1.01150575,4.79115391,1.08371986,2.49231129,0.01847183,0.06710461,0.05597975,0.44970797,0.45398437,1.89680831
1.01750875,4.69009416,1.05410973,2.40302726,0.01851686,0.06548494,0.05555666,0.44478609,0.47134112,1.88889299
1.02351176,4.61259038,1.03058696,2.32393432,0.01867694,0.06481593,0.05553019,0.44206242,0.49178057,1.89088407
1.02951476,4.55907527,1.01338456,2.25590071,0.01896090,0.06509448,0.05591062,0.44153324,0.51513490,1.90235511
1.03551776,4.52942379,1.00261810,2.19957855,0.01937494,0.06630420,0.05669952,0.44314322,0.54114661,1.92259856
1.04152076,4.52297368,0.99828758,2.15540339,0.01992223,0.06841544,0.05788958,0.44678644,0.56947028,1.95064672
1.04752376,4.53855884,1.00028118,2.12359734,0.02060261,0.07138557,0.05946458,0.45230890,0.59967742,1.98530089
1.05352676,4.57455475,1.00838072,2.10417557,0.02141236,0.07515943,0.06139962,0.45951235,0.63126449,2.02516766
1.05952976,4.62893470,1.02226863,2.09695564,0.02234404,0.07966988,0.06366166,0.46815975,0.66366415,2.06870168
1.06553277,4.69933506,1.04153644,2.10156931,0.02338646,0.08483870,0.06621031,0.47798185,0.69625934,2.11425354
1.07153577,4.78312794,1.06569448,2.11747642,0.02452477,0.09057765,0.06899885,0.48868508,0.72839993,2.16012121
1.07753877,4.87749889,1.09418289,2.14398049,0.02574064,0.09678988,0.07197555,0.49996039,0.75942141,2.20460350
1.08354177,4.97952736,1.12638345,2.18024561,0.02701264,0.10337150,0.07508517,0.51149269,0.78866492,2.24605355
1.08954477,5.08626746,1.16163235,2.22531438,0.02831664,0.11021354,0.07827057,0.52297080,0.81549785,2.28293051
1.09554777,5.19482621,1.19923345,2.27812646,0.02962647,0.11720407,0.08147447,0.53409732,0.83933423,2.31384747
1.10155078,5.30243711,1.23847179,2.33753752,0.03091451,0.12423051,0.08464121,0.54459821,0.85965395,2.33761391
1.10755378,5.40652623,1.27862724,2.40233822,0.03215255,0.13118209,0.08771845,0.55423160,0.87602004,2.35327083
1.11355678,5.50476910,1.31898770,2.47127299,0.03331251,0.13795231,0.09065869,0.56279563,0.88809318,2.36011756
1.11955978,5.59513645,1.35886173,2.54305838,0.03436737,0.14444138,0.09342067,0.57013474,0.89564276,2.35772890
1.12556278,5.67592754,1.39759027,2.61640077,0.03529195,0.15055849,0.09597039,0.57614437,0.89855403,2.34596232
1.13156578,5.74579062,1.43455716,2.69001329,0.03606371,0.15622379,0.09828186,0.58077380,0.89683092,2.32495486
1.13756878,5.80373007,1.46919811,2.76263179,0.03666350,0.16137010,0.10033743,0.58402690,0.89059448,2.29511023
1.14357179,5.84910103,1.50100827,2.83302995,0.03707611,0.16594407,0.10212775,0.58596085,0.88007700,2.25707684
1.14957479,5.88159242,1.52954790,2.90003335,0.03729083,0.16990694,0.10365132,0.58668288,0.86561211,2.21171793
1.15557779,5.90120005,1.55444643,2.96253259,0.03730171,0.17323473,0.10491368,0.58634513,0.84762148,2.16007535
1.16158079,5.90819178,1.57540491,3.01949560,0.03710778,0.17591789,0.10592630,0.58513779,0.82659860,2.10332886
1.16758379,5.90306718,1.59219688,3.06997912,0.03671306,0.17796046,0.10670522,0.58328093,0.80309060,2.04275272
1.17358679,5.88651410,1.60466799,3.11313948,0.03612635,0.17937874,0.10726951,0.58101528,0.77767901,1.97967176
1.17958979,5.85936478,1.61273469,3.14824280,0.03536099,0.18019962,0.10763966,0.57859239,0.75096023,1.91541880
1.18559280,5.82255385,1.61638208,3.17467454,0.03443440,0.18045867,0.10783611,0.57626448,0.72352676,1.85129508
1.19159580,5.77708038,1.61566144,3.19194848,0.03336754,0.18019801,0.10787776,0.57427449,0.69594991,1.78853545
1.19759880,5.72397580,1.61068759,3.19971510,0.03218428,0.17946426,0.10778086,0.57284673,0.66876476,1.72827933
1.20360180,5.66427882,1.60163635,3.19776905,0.03091078,0.17830662,0.10755810,0.57217834,0.64245782,1.67154841
1.20960480,5.59901826,1.58874231,3.18605569,0.02957475,0.17677509,0.10721810,0.57243201,0.61745788,1.61923137
1.21560780,5.52920372,1.57229689,3.16467628,0.02820485,0.17491918,0.10676531,0.57373018,0.59413016,1.57207589
1.22161081,5.45582390,1.55264686,3.13389156,0.02682999,0.17278696,0.10620028,0.57615090,0.57277366,1.53068734
1.22761381,5.37985152,1.53019309,3.09412335,0.02547882,0.17042458,0.10552031,0.57972536,0.55362174,1.49553368
1.23361681,5.30225355,1.50538941,3.04595369,0.02417921,0.16787630,0.10472040,0.58443740,0.53684533,1.46695554
1.23961981,5.22400501,1.47874130,2.99012139,0.02295782,0.16518495,0.10379450,0.59022471,0.52255842,1.44518019
1.24562281,5.14610457,1.45080424,2.92751534,0.02183978,0.16239277,0.10273691,0.59698176,0.51082523,1.43033840
1.25162581,5.06958992,1.42218119,2.85916472,0.02084843,0.15954257,0.10154372,0.60456440,0.50166842,1.42248248
1.25762881,4.99555109,1.39351913,2.78622570,0.02000509,0.15667904,0.10021421,0.61279576,0.49507764,1.42160451
1.26363182,4.92513991,1.36550414,2.70996485,0.01932896,0.15385015,0.09875219,0.62147339,0.49101791,1.42765333
1.26963482,4.85957434,1.33885504,2.63173923,0.01883700,0.15110849,0.09716698,0.63037726,0.48943724,1.44054935
1.27563782,4.80013656,1.31431526,2.55297368,0.01854383,0.14851237,0.09547419,0.63927844,0.49027293,1.46019631
1.28164082,4.74816423,1.29264305,2.47513562,0.01846165,0.14612663,0.09369610,0.64794807,0.49345642,1.48648941
1.28764382,4.70503471,1.27460004,2.39970799,0.01860016,0.14402308,0.09186161,0.65616628,0.49891625,1.51931947
1.29364682,4.67214274,1.26093839,2.32816110,0.01896644,0.14228037,0.09000579,0.66373086,0.50657930,1.55857321
1.29964982,4.65087203,1.25238677,2.26192406,0.01956482,0.14098346,0.08816907,0.67046528,0.51637018,1.60412961
1.30565283,4.64256214,1.24963571,2.20235672,0.02039676,0.14022250,0.08639605,0.67622572,0.52820907,1.65585310
1.31165583,4.64847182,1.25332259,2.15072285,0.02146063,0.14009116,0.08473396,0.68090700,0.54200829,1.71358397
1.31765883,4.66974049,1.26401692,2.10816538,0.02275161,0.14068461,0.08323098,0.68444699,0.55766802,1.77712706
1.32366183,4.70734953,1.28220633,2.07568438,0.02426150,0.14209703,0.08193438,0.68682940,0.57507153,1.84623938
1.32966483,4.76208494,1.30828380,2.05411827,0.02597860,0.14441883,0.08088855,0.68808484,0.59408049,1.92061779
1.33566783,4.83450313,1.34253657,2.04412878,0.02788763,0.14773369,0.08013321,0.68828999,0.61453075,1.99988765
1.34167084,4.92490095,1.38513693,2.04618987,0.02996975,0.15211552,0.07970158,0.68756490,0.63622902,2.08359317
1.34767384,5.03329141,1.43613541,2.06058058,0.03220262,0.15762541,0.07961892,0.68606851,0.65895086,2.17119038
1.35367684,5.15938565,1.49545622,2.08738194,0.03456053,0.16430874,0.07990118,0.68399248,0.68244023,2.26204316
1.35967984,5.30258185,1.56289511,2.12647750,0.03701475,0.17219252,0.08055417,0.68155358,0.70641072,2.35542286
1.36568284,5.46196138,1.63811963,2.17755729,0.03953383,0.18128305,0.08157290,0.67898482,0.73054865,2.45051150
1.37168584,5.63629193,1.72067149,2.24012472,0.04208416,0.19156401,0.08294143,0.67652576,0.75451779,2.54640885
1.37768884,5.82403757,1.80997089,2.31350593,0.04463049,0.20299502,0.08463309,0.67441232,0.77796577,2.64214278
1.38369185,6.02337512,1.90532254,2.39686127,0.04713662,0.21551080,0.08661106,0.67286648,0.80053171,2.73668295
1.38969485,6.23221630,2.00592315,2.48919828,0.04956613,0.22902081,0.08882933,0.67208631,0.82185480,2.82895693
1.39569785,6.44823509,2.11087008,2.58938607,0.05188316,0.24340966,0.09123395,0.67223676,0.84158353,2.91786835
1.40170085,6.66889951,2.21917100,2.69617062,0.05405315,0.25853806,0.09376461,0.67344162,0.85938489,3.00231647
1.40770385,6.89150742,2.32975457,2.80819108,0.05604363,0.27424452,0.09635641,0.67577688,0.87495342,3.08121627
1.41370685,7.11322566,2.44148182,2.92399696,0.05782498,0.29034762,0.09894179,0.67926608,0.88801939,3.15351869
1.41970985,7.33113234,2.55315862,3.04206629,0.05937104,0.30664899,0.10145260,0.68387752,0.89835599,3.21823023
1.42571286,7.54226174,2.66354901,3.16082495,0.06065973,0.32293686,0.10382213,0.68952379,0.90578510,3.27443163
1.43171586,7.74365178,2.77138985,3.27866744,0.06167352,0.33899013,0.10598725,0.69606352,0.91018153,3.32129510
1.43771886,7.93239372,2.87540669,3.39397917,0.06239978,0.35458295,0.10789030,0.70330542,0.91147552,3.35810003
1.44372186,8.10568391,2.97433120,3.50516062,0.06283104,0.36948962,0.10948095,0.71101439,0.90965364,3.38424681
1.44972486,8.26087714,3.06692017,3.61065321,0.06296505,0.38348985,0.11071778,0.71891963,0.90475807,3.39926889
1.45572786,8.39554133,3.15197612,3.70896714,0.06280482,0.39637406,0.11156965,0.72672439,0.89688441,3.40284299
1.46173087,8.50751263,3.22836933,3.79871063,0.06235844,0.40794870,0.11201677,0.73411698,0.88617840,3.39479747
1.46773387,8.59495011,3.29506108,3.87862040,0.06163885,0.41804150,0.11205142,0.74078278,0.87283167,3.37511892
1.47373687,8.65638897,3.35112772,3.94759259,0.06066349,0.42650623,0.11167833,0.74641664,0.85707692,3.34395703
1.47973987,8.69079064,3.39578478,4.00471339,0.05945389,0.43322721,0.11091476,0.75073535,0.83918278,3.30162756
1.48574287,8.69758828,3.42841059,4.04928827,0.05803513,0.43812297,0.10979012,0.75348962,0.81944862,3.24861356
1.49174587,8.67672579,3.44856835,4.08086878,0.05643539,0.44114930,0.10834530,0.75447517,0.79819955,3.18556445
1.49774887,8.62868846,3.45602576,4.09927552,0.05468526,0.44230136,0.10663171,0.75354250,0.77578175,3.11329302
1.50375188,8.55452326,3.45077123,4.10461620,0.05281726,0.44161474,0.10470995,0.75060493,0.75255820,3.03276998
1.50975488,8.45584705,3.43302552,4.09729731,0.05086511,0.43916554,0.10264826,0.74564470,0.72890489,2.94511583
1.51575788,8.33484103,3.40324805,4.07802852,0.04886324,0.43506922,0.10052071,0.73871677,0.70520733,2.85158993
1.52176088,8.19423021,3.36213700,4.04781871,0.04684611,0.42947844,0.09840527,0.72995011,0.68185735,2.75357653
1.52776388,8.03724690,3.31062261,4.00796303,0.04484763,0.42257970,0.09638172,0.71954666,0.65924992,2.65256754
1.53376688,7.86757802,3.24985326,3.96002052,0.04290061,0.41458898,0.09452948,0.70777759,0.63777990,2.55014215
1.53976988,7.68929632,3.18117439,3.90578243,0.04103621,0.40574641,0.09292545,0.69497722,0.61783834,2.44794325
1.54577289,7.50677633,3.10610033,3.84723136,0.03928339,0.39631012,0.09164184,0.68153461,0.59980831,2.34765086
1.55177589,7.32459656,3.02627968,3.78649226,0.03766840,0.38654942,0.09074412,0.66788314,0.58405993,2.25095285
1.55777889,7.14743001,2.94345496,3.72577616,0.03621434,0.37673751,0.09028904,0.65448829,0.57094458,2.15951332
1.56378189,6.97992565,2.85941785,3.66731843,0.03494070,0.36714391,0.09032292,0.64183405,0.56078832,2.07493935
1.56978489,6.82658411,2.77596125,3.61331322,0.03386296,0.35802680,0.09088004,0.63040828,0.55388432,1.99874656
1.57578789,6.69163122,2.69482975,3.56584623,0.03299229,0.34962560,0.09198139,0.62068757,0.55048479,1.93232446
1.58179090,6.57889343,2.61767033,3.52682832,0.03233524,0.34215393,0.09363372,0.61312192,0.55079234,1.87690234
1.58779390,6.49167932,2.54598505,3.49793207,0.03189354,0.33579324,0.09582885,0.60811987,0.55495122,1.83351667
1.59379690,6.43267144,2.48108741,3.48053410,0.03166407,0.33068729,0.09854348,0.60603435,0.56303894,1.80298112
1.59979990,6.40383277,2.42406424,3.47566523,0.03163876,0.32693774,0.10173932,0.60714995,0.57505846,1.78586013
1.60580290,6.40633160,2.37574462,3.48397076,0.03180480,0.32460099,0.10536366,0.61167187,0.59093169,1.78244714
1.61180590,6.44048847,2.33667705,3.50568284,0.03214485,0.32368638,0.10935045,0.61971698,0.61049463,1.79274848
1.61780890,6.50574804,2.30711604,3.54060626,0.03263744,0.32415598,0.11362169,0.63130749,0.63349472,1.81647399
1.62381191,6.60067804,2.28701871,3.58811881,0.03325747,0.32592584,0.11808934,0.64636725,0.65959065,1.85303491
