energy_ev,total_up,Cu_p_up,Cu_d_up,Fe_p_up,Fe_d_up,N_s_up,N_p_up,Se_s_up,Se_p_up
0.07503752,7.07347026,1.72150576,1.00396662,1.12489946,1.97847369,0.01686776,1.88032189,0.07736104,2.10736876
0.08104052,6.86034836,1.68824103,0.98165239,1.09988690,1.87401376,0.01590863,1.84832120,0.07221743,2.05986454
0.08704352,6.66339168,1.65555665,0.96085866,1.07680872,1.77874534,0.01507071,1.81758369,0.06749912,2.01645463
0.09304652,6.48480321,1.62380523,0.94177861,1.05603396,1.69380113,0.01435615,1.78849053,0.06323203,1.97756802
0.09904952,6.32665039,1.59335818,0.92459878,1.03791934,1.62020701,0.01376744,1.76142601,0.05943566,1.94361039
0.10505253,6.19082754,1.56459857,0.90949712,1.02280411,1.55885296,0.01330719,1.73677246,0.05612340,1.91496611
0.11105553,6.07901664,1.53791194,0.89664054,1.01100430,1.51046674,0.01297796,1.71490325,0.05330293,1.89199775
0.11705853,5.99264684,1.51367546,0.88618170,1.00280630,1.47559111,0.01278197,1.69617376,0.05097672,1.87504276
0.12306153,5.93285364,1.49224560,0.87825535,0.99845986,1.45456506,0.01272087,1.68091082,0.04914262,1.86440722
0.12906453,5.90043895,1.47394493,0.87297412,0.99817061,1.44750957,0.01279545,1.66940107,0.04779445,1.86035652
0.13506753,5.89583365,1.45904856,0.87042413,1.00209233,1.45431827,0.01300537,1.66187882,0.04692257,1.86310349
0.14107054,5.91906460,1.44777108,0.87066058,1.01031930,1.47465328,0.01334894,1.65851438,0.04651446,1.87279458
0.14707354,5.96972805,1.44025464,0.87370357,1.02287907,1.50794644,0.01382293,1.65940343,0.04655521,1.88949489
0.15307654,6.04697179,1.43655900,0.87953455,1.03972616,1.55340594,0.01442235,1.66455851,0.04702793,1.91317313
0.15907954,6.14948778,1.43665436,0.88809365,1.06073705,1.61002855,0.01514042,1.67390320,0.04791409,1.94368757
0.16508254,6.27551720,1.44041733,0.89927818,1.08570699,1.67661708,0.01596849,1.68726969,0.04919383,1.98077414
0.17108554,6.42286912,1.44763078,0.91294253,1.11434902,1.75180293,0.01689603,1.70440018,0.05084610,2.02403781
0.17708854,6.58895338,1.45798755,0.92889962,1.14629539,1.83407325,0.01791073,1.72495239,0.05284875,2.07294804
0.18309155,6.77082777,1.47109818,0.94692398,1.18110187,1.92180216,0.01899862,1.74850900,0.05517865,2.12683919
0.18909455,6.96525865,1.48650241,0.96675643,1.21825470,2.01328533,0.02014426,1.77459085,0.05781165,2.18491615
0.19509755,7.16879334,1.50368400,0.98811017,1.25718033,2.10677682,0.02133101,1.80267336,0.06072256,2.24626557
0.20110055,7.37784195,1.52208816,1.01067812,1.29725767,2.20052735,0.02254127,1.83220525,0.06388512,2.30987229
0.20710355,7.58876563,1.54114086,1.03414110,1.33783240,2.29282283,0.02375687,1.86262874,0.06727197,2.37464059
0.21310655,7.79796756,1.56026891,1.05817644,1.37823291,2.38202172,0.02495937,1.89340006,0.07085455,2.43941947
0.21910955,8.00198290,1.57892003,1.08246661,1.41778717,2.46659022,0.02613045,1.92400922,0.07460313,2.50303084
0.22511256,8.19756362,1.59658155,1.10670738,1.45583980,2.54513392,0.02725233,1.95399775,0.07848673,2.56429943
0.23111556,8.38175423,1.61279715,1.13061496,1.49176871,2.61642486,0.02830808,1.98297356,0.08247313,2.62208306
0.23711856,8.55195520,1.62718051,1.15393188,1.52500035,2.67942298,0.02928198,2.01062201,0.08652887,2.67530183
0.24312156,8.70597090,1.63942540,1.17643108,1.55502311,2.73329123,0.03015986,2.03671251,0.09061920,2.72296500
0.24912456,8.84204015,1.64931161,1.19791815,1.58139811,2.77740389,0.03092933,2.06110034,0.09470814,2.76419419
0.25512756,8.95884820,1.65670671,1.21823154,1.60376692,2.81134780,0.03158001,2.08372364,0.09875845,2.79824206
0.26113057,9.05552015,1.66156347,1.23724082,1.62185608,2.83491673,0.03210367,2.10459578,0.10273172,2.82450565
0.26713357,9.13159667,1.66391339,1.25484305,1.63547807,2.84809925,0.03249433,2.12379361,0.10658837,2.84253402
0.27313657,9.18699409,1.66385679,1.27095784,1.64452899,2.85106092,0.03274822,2.14144241,0.11028778,2.85203003
0.27913957,9.22195166,1.66155006,1.28552110,1.64898323,2.84412179,0.03286380,2.15769845,0.11378849,2.85284662
0.28514257,9.23696945,1.65719106,1.29847837,1.64888540,2.82773041,0.03284159,2.17273024,0.11704837,2.84497804
0.29114557,9.23274104,1.65100335,1.30977800,1.64434032,2.80243581,0.03268404,2.18669965,0.12002502,2.82854686
0.29714857,9.21008485,1.64322031,1.31936475,1.63550157,2.76885879,0.03239533,2.19974385,0.12267623,2.80378782
0.30315158,9.16987842,1.63406986,1.32717437,1.62255946,2.72766400,0.03198113,2.21195931,0.12496051,2.77102961
0.30915458,9.11299921,1.62376070,1.33312954,1.60572911,2.67953410,0.03144833,2.22338847,0.12683783,2.73067569
0.31515758,9.04027492,1.61247053,1.33713743,1.58523923,2.62514718,0.03080485,2.23400986,0.12827045,2.68318544
0.32116058,8.95244586,1.60033686,1.33908919,1.56132244,2.56515813,0.03005937,2.24373206,0.12922383,2.62905644
0.32716358,8.85014054,1.58745064,1.33886124,1.53420727,2.50018485,0.02922109,2.25239160,0.12966766,2.56880895
0.33316658,8.73386506,1.57385274,1.33631848,1.50411244,2.43079926,0.02829957,2.25975484,0.12957685,2.50297296
0.33916958,8.60400585,1.55953340,1.33131909,1.47124337,2.35752324,0.02730456,2.26552342,0.12893261,2.43207834
0.34517259,8.46084438,1.54443433,1.32372054,1.43579102,2.28082901,0.02624583,2.26934298,0.12772336,2.35664811
0.35117559,8.30458178,1.52845313,1.31338659,1.39793274,2.20114346,0.02513314,2.27081445,0.12594559,2.27719471
0.35717859,8.13537099,1.51144969,1.30019467,1.35783497,2.11885544,0.02397608,2.26950736,0.12360448,2.19421884
0.36318159,7.95335353,1.49325416,1.28404324,1.31565715,2.03432515,0.02278411,2.26497443,0.12071435,2.10821044
0.36918459,7.75869793,1.47367589,1.26485868,1.27155666,1.94789458,0.02156645,2.25676687,0.11729877,2.01965109
0.37518759,7.55163718,1.45251304,1.24260133,1.22569388,1.85989794,0.02033208,2.24444970,0.11339045,1.92901720
0.38119060,7.33250274,1.42956241,1.21727040,1.17823730,1.77067122,0.01908975,2.22761665,0.10903074,1.83678329
0.38719360,7.10175298,1.40462905,1.18890736,1.12936782,1.68056007,0.01784791,2.20590418,0.10426888,1.74342479
0.39319660,6.85999472,1.37753545,1.15759791,1.07928228,1.58992545,0.01661470,2.17900430,0.09916093,1.64941984
0.39919960,6.60799702,1.34813004,1.12347237,1.02819555,1.49914663,0.01539790,2.14667589,0.09376848,1.55524983
0.40520260,6.34669677,1.31629467,1.08670448,0.97634140,1.40862149,0.01420489,2.10875441,0.08815715,1.46139841
0.41120560,6.07719648,1.28195118,1.04750898,0.92397183,1.31876415,0.01304258,2.06515978,0.08239493,1.36834897
0.41720860,5.80075480,1.24506659,1.00613785,0.87135510,1.23000019,0.01191734,2.01590237,0.07655053,1.27658085
0.42321161,5.51877089,1.20565716,0.96287574,0.81877250,1.14275997,0.01083493,1.96108701,0.07069166,1.18656436
0.42921461,5.23276365,1.16379097,0.91803459,0.76651423,1.05747058,0.00980043,1.90091496,0.06488346,1.09875505
0.43521761,4.94434742,1.11958912,0.87194790,0.71487449,0.97454690,0.00881817,1.83568376,0.05918702,1.01358765
0.44122061,4.65520509,1.07322544,0.82496465,0.66414624,0.89438258,0.00789169,1.76578483,0.05365812,0.93147006
0.44722361,4.36706019,1.02492475,0.77744334,0.61461588,0.81734140,0.00702371,1.69169903,0.04834623,0.85277776
0.45322661,4.08164881,0.97495964,0.72974601,0.56655803,0.74374951,0.00621605,1.61398987,0.04329378,0.77784907
0.45922961,3.80069233,0.92364584,0.68223267,0.52023085,0.67388903,0.00546974,1.53329474,0.03853565,0.70698138
0.46523262,3.52587164,0.87133627,0.63525607,0.47587191,0.60799324,0.00478491,1.45031412,0.03409904,0.64042869
0.47123562,3.25880352,0.81841403,0.58915685,0.43369479,0.54624350,0.00416097,1.36579903,0.03000351,0.57840038
0.47723862,3.00101920,0.76528431,0.54425926,0.39388665,0.48876801,0.00359654,1.28053701,0.02626135,0.52106129
0.48324162,2.75394571,0.71236567,0.50086734,0.35660645,0.43564227,0.00308965,1.19533709,0.02287802,0.46853295
0.48924462,2.51888984,0.66008094,0.45926164,0.32198417,0.38689112,0.00263773,1.11101403,0.01985289,0.42089579
0.49524762,2.29702482,0.60884795,0.41969646,0.29012071,0.34249205,0.00223777,1.02837251,0.01718002,0.37819211
0.50125063,2.08937975,0.55907050,0.38239760,0.26108838,0.30237955,0.00188640,0.94819159,0.01484893,0.34042958
0.50725363,1.89683168,0.51112999,0.34756069,0.23493205,0.26645027,0.00158000,0.87121020,0.01284552,0.30758490
0.51325663,1.72010016,0.46537771,0.31534995,0.21167058,0.23456843,0.00131481,0.79811382,0.01115291,0.27960749
0.51925963,1.55974441,0.42212848,0.28589753,0.19129861,0.20657156,0.00108699,0.72952313,0.00975214,0.25642288
0.52526263,1.41616272,0.38165536,0.25930336,0.17378839,0.18227592,0.00089273,0.66598468,0.00862295,0.23793576
0.53126563,1.28959422,0.34418606,0.23563539,0.15909183,0.16148178,0.00072834,0.60796392,0.00774430,0.22403241
0.53726863,1.18012269,0.30990070,0.21493044,0.14714232,0.14397808,0.00059027,0.55584085,0.00709489,0.21458251
0.54327164,1.08768239,0.27893119,0.19719535,0.13785666,0.12954660,0.00047517,0.50990807,0.00665347,0.20944044
0.54927464,1.01206574,0.25136202,0.18240862,0.13113671,0.11796545,0.00037995,0.47037129,0.00639918,0.20844589
0.55527764,0.95293254,0.22723237,0.17052235,0.12687104,0.10901198,0.00030176,0.43735204,0.00631159,0.21142416
0.56128064,0.90982069,0.20653933,0.16146446,0.12493640,0.10246506,0.00023804,0.41089236,0.00637088,0.21818604
0.56728364,0.88215803,0.18924201,0.15514124,0.12519916,0.09810683,0.00018651,0.39096100,0.00655779,0.22852768
0.57328664,0.86927510,0.17526623,0.15143998,0.12751666,0.09572409,0.00014514,0.37746088,0.00685360,0.24223039
0.57928964,0.87041859,0.16450963,0.15023168,0.13173861,0.09510926,0.00011219,0.37023722,0.00724010,0.25906075
0.58529265,0.88476503,0.15684680,0.15137394,0.13770849,0.09606113,0.00008614,0.36908609,0.00769948,0.27877102
0.59129565,0.91143457,0.15213432,0.15471360,0.14526502,0.09838550,0.00006569,0.37376281,0.00821435,0.30110008
0.59729865,0.94950436,0.15021531,0.16008946,0.15424376,0.10189567,0.00004977,0.38398992,0.00876767,0.32577484
0.60330165,0.99802123,0.15092354,0.16733467,0.16447867,0.10641299,0.00003746,0.39946436,0.00934282,0.35251228
0.60930465,1.05601331,0.15408674,0.17627895,0.17580387,0.11176734,0.00002802,0.41986350,0.00992363,0.38102187
0.61530765,1.12250023,0.15952915,0.18675047,0.18805525,0.11779773,0.00002083,0.44484998,0.01049451,0.41100848
0.62131066,1.19650160,0.16707323,0.19857738,0.20107210,0.12435283,0.00001540,0.47407504,0.01104060,0.44217548
0.62731366,1.27704339,0.17654051,0.21158894,0.21469863,0.13129152,0.00001133,0.50718039,0.01154794,0.47422785
0.63331666,1.36316212,0.18775168,0.22561621,0.22878514,0.13848340,0.00000830,0.54379862,0.01200372,0.50687518
0.63931966,1.45390681,0.20052599,0.24049235,0.24318907,0.14580913,0.00000606,0.58355227,0.01239648,0.53983424
0.64532266,1.54833846,0.21468008,0.25605248,0.25777547,0.15316065,0.00000441,0.62605170,0.01271633,0.57283106
0.65132566,1.64552758,0.23002645,0.27213322,0.27241727,0.16044115,0.00000322,0.67089220,0.01295514,0.60560226
0.65732866,1.74454984,0.24637173,0.28857191,0.28699488,0.16756482,0.00000235,0.71765044,0.01310677,0.63789556
0.66333167,1.84448050,0.26351501,0.30520566,0.30139560,0.17445631,0.00000173,0.76588089,0.01316714,0.66946959
0.66933467,1.94438811,0.28124632,0.32187031,0.31551239,0.18104993,0.00000129,0.81511252,0.01313431,0.70009285
0.67533767,2.04332846,0.29934562,0.33839949,0.32924259,0.18728861,0.00000097,0.86484635,0.01300853,0.72954212
0.68134067,2.14033939,0.31758243,0.35462381,0.34248626,0.19312265,0.00000075,0.91455416,0.01279216,0.75760046
0.68734367,2.23443753,0.33571613,0.37037050,0.35514456,0.19850837,0.00000059,0.96367888,0.01248954,0.78405512
0.69334667,2.32461768,0.35349732,0.38546347,0.36711832,0.20340675,0.00000047,1.01163703,0.01210684,0.80869554
0.69934967,2.40985559,0.37066999,0.39972395,0.37830674,0.20778203,0.00000039,1.05782333,0.01165182,0.83131196
0.70535268,2.48911477,0.38697480,0.41297193,0.38860668,0.21160058,0.00000033,1.10161776,0.01113352,0.85169477
0.71135568,2.56135754,0.40215316,0.42502816,0.39791246,0.21482996,0.00000028,1.14239490,0.01056198,0.86963485
0.71735868,2.62556048,0.41595221,0.43571699,0.40611640,0.21743828,0.00000025,1.17953555,0.00994789,0.88492524
0.72336168,2.68073389,0.42813042,0.44486983,0.41310999,0.21939396,0.00000022,1.21244016,0.00930226,0.89736409
0.72936468,2.72594487,0.43846351,0.45232911,0.41878596,0.22066593,0.00000020,1.24054370,0.00863609,0.90675889
0.73536768,2.76034292,0.44675065,0.45795271,0.42304091,0.22122418,0.00000018,1.26333137,0.00796007,0.91293198
0.74137069,2.78318704,0.45282041,0.46161850,0.42577860,0.22104071,0.00000016,1.28035437,0.00728430,0.91572691
0.74737369,2.79387300,0.45653633,0.46322887,0.42691367,0.22009079,0.00000014,1.29124511,0.00661803,0.91501551
0.75337669,2.79195920,0.45780171,0.46271493,0.42637552,0.21835448,0.00000013,1.29573095,0.00596952,0.91070515
0.75937969,2.77718969,0.45656341,0.46004020,0.42411226,0.21581820,0.00000011,1.29364591,0.00534590,0.90274577
0.76538269,2.74951284,0.45281443,0.45520349,0.42009433,0.21247640,0.00000010,1.28493937,0.00475305,0.89113626
0.77138569,2.70909453,0.44659505,0.44824082,0.41431775,0.20833305,0.00000009,1.26968160,0.00419560,0.87592955
0.77738869,2.65632453,0.43799254,0.43922611,0.40680650,0.20340287,0.00000008,1.24806538,0.00367693,0.85723622
0.78339170,2.59181567,0.42713923,0.42827075,0.39761411,0.19771234,0.00000007,1.22040359,0.00319925,0.83522621
0.78939470,2.51639523,0.41420918,0.41552176,0.38682416,0.19130016,0.00000006,1.18712285,0.00276363,0.81012825
0.79539770,2.43108868,0.39941348,0.40115872,0.37454964,0.18421731,0.00000005,1.14875315,0.00237018,0.78222714
0.80140070,2.33709620,0.38299427,0.38538954,0.36093118,0.17652658,0.00000004,1.10591403,0.00201815,0.75185875
0.80740370,2.23576287,0.36521792,0.36844515,0.34613416,0.16830160,0.00000004,1.05929767,0.00170607,0.71940281
0.81340670,2.12854354,0.34636751,0.35057344,0.33034478,0.15962542,0.00000003,1.00964968,0.00143189,0.68527395
0.81940970,2.01696392,0.32673493,0.33203257,0.31376538,0.15058867,0.00000003,0.95774829,0.00119315,0.64991119
0.82541271,1.90257952,0.30661296,0.31308399,0.29660900,0.14128742,0.00000003,0.90438276,0.00098708,0.61376641
0.83141571,1.78693391,0.28628758,0.29398543,0.27909365,0.13182080,0.00000003,0.85033196,0.00081074,0.57729220
0.83741871,1.67151831,0.26603090,0.27498418,0.26143638,0.12228852,0.00000004,0.79634386,0.00066115,0.54092978
0.84342171,1.55773383,0.24609477,0.25631085,0.24384748,0.11278841,0.00000005,0.74311668,0.00053530,0.50509741
0.84942471,1.44685796,0.22670552,0.23817396,0.22652504,0.10341411,0.00000007,0.69128254,0.00043034,0.47017969
0.85542771,1.34001645,0.20805969,0.22075536,0.20965010,0.09425288,0.00000010,0.64139386,0.00034353,0.43651843
0.86143072,1.23816146,0.19032113,0.20420684,0.19338261,0.08538380,0.00000015,0.59391326,0.00027235,0.40440521
0.86743372,1.14205670,0.17361925,0.18864788,0.17785820,0.07687631,0.00000022,0.54920683,0.00021451,0.37407592
0.87343672,1.05226963,0.15804857,0.17416460,0.16318606,0.06878912,0.00000033,0.50754114,0.00016793,0.34570759
0.87943972,0.96917080,0.14366946,0.16080988,0.14944784,0.06116959,0.00000048,0.46908372,0.00013082,0.31941735
0.88544272,0.89293999,0.13050982,0.14860464,0.13669752,0.05405351,0.00000071,0.43390687,0.00010161,0.29526360
0.89144572,0.82357834,0.11856776,0.13754011,0.12496230,0.04746529,0.00000104,0.40199437,0.00007898,0.27324913
0.89744872,0.76092574,0.10781499,0.12758087,0.11424440,0.04141852,0.00000151,0.37325078,0.00006186,0.25332607
0.90345173,0.70468256,0.09820073,0.11866872,0.10452351,0.03591683,0.00000218,0.34751262,0.00004939,0.23540226
0.90945473,0.65443429,0.08965593,0.11072684,0.09575989,0.03095504,0.00000312,0.32456098,0.00004095,0.21934872
0.91545773,0.60967821,0.08209777,0.10366443,0.08789787,0.02652051,0.00000445,0.30413490,0.00003610,0.20500797
0.92146073,0.56985081,0.07543405,0.09738121,0.08086956,0.02259463,0.00000628,0.28594503,0.00003467,0.19220255
0.92746373,0.53435482,0.06956741,0.09177206,0.07459869,0.01915437,0.00000882,0.26968691,0.00003667,0.18074366
0.93346673,0.50258491,0.06439935,0.08673114,0.06900427,0.01617396,0.00001229,0.25505343,0.00004240,0.17043946
0.93946973,0.47395125,0.05983376,0.08215581,0.06400414,0.01362646,0.00001701,0.24174611,0.00005238,0.16110263
0.94547274,0.44790021,0.05577998,0.07794991,0.05951806,0.01148540,0.00002338,0.22948472,0.00006747,0.15255719
0.95147574,0.42393171,0.05215542,0.07402644,0.05547045,0.00972631,0.00003191,0.21801522,0.00008886,0.14464421
0.95747874,0.40161301,0.04888754,0.07030962,0.05179265,0.00832822,0.00004325,0.20711565,0.00011814,0.13722635
0.96348174,0.38058879,0.04591532,0.06673629,0.04842461,0.00727507,0.00005822,0.19660014,0.00015739,0.13019124
0.96948474,0.36058761,0.04319029,0.06325663,0.04531614,0.00655712,0.00007782,0.18632089,0.00020924,0.12345362
0.97548774,0.34142501,0.04067705,0.05983429,0.04242761,0.00617221,0.00010332,0.17616844,0.00027696,0.11695639
0.98149075,0.32300362,0.03835336,0.05644598,0.03973021,0.00612705,0.00013623,0.16607028,0.00036459,0.11067063
0.98749375,0.30531066,0.03621000,0.05308060,0.03720585,0.00643841,0.00017840,0.15598811,0.00047703,0.10459475
0.99349675,0.28841347,0.03425031,0.04973803,0.03484670,0.00713435,0.00023205,0.14591404,0.00062017,0.09875292
0.99949975,0.27245347,0.03248955,0.04642763,0.03265446,0.00825528,0.00029978,0.13586601,0.00080102,0.09319303
1.00550275,0.25763920,0.03095426,0.04316659,0.03063949,0.00985506,0.00038468,0.12588274,0.00102784,0.08798418
1.01150575,0.24423878,0.02968141,0.03997825,0.02881976,0.01200198,0.00049033,0.11601847,0.00131026,0.08321413
1.01750875,0.23257230,0.02871772,0.03689039,0.02721978,0.01477964,0.00062082,0.10633784,0.00165940,0.07898654
1.02351176,0.22300441,0.02811891,0.03393367,0.02586948,0.01828760,0.00078084,0.09691108,0.00208797,0.07541836
1.02951476,0.21593743,0.02794912,0.03114020,0.02480314,0.02264197,0.00097562,0.08780961,0.00261037,0.07263734
1.03551776,0.21180485,0.02828028,0.02854229,0.02405833,0.02797560,0.00121100,0.07910243,0.00324272,0.07077970
1.04152076,0.21106562,0.02919167,0.02617147,0.02367494,0.03443798,0.00149338,0.07085308,0.00400292,0.06998802
1.04752376,0.21419876,0.03076945,0.02405773,0.02369424,0.04219484,0.00182968,0.06311749,0.00491063,0.07040932
1.05352676,0.22169852,0.03310624,0.02222894,0.02415799,0.05142719,0.00222731,0.05594251,0.00598721,0.07219324
1.05952976,0.23406956,0.03630069,0.02071052,0.02510763,0.06232992,0.00269404,0.04936519,0.00725567,0.07549034
1.06553277,0.25182222,0.04045694,0.01952530,0.02658345,0.07510991,0.00323794,0.04341272,0.00874051,0.08045049
1.07153577,0.27546748,0.04568402,0.01869345,0.02862380,0.08998348,0.00386720,0.03810288,0.01046752,0.08722109
1.07753877,0.30551139,0.05209507,0.01823261,0.03126428,0.10717340,0.00458995,0.03344496,0.01246365,0.09594534
1.08354177,0.34244901,0.05980636,0.01815798,0.03453697,0.12690525,0.00541412,0.02944094,0.01475667,0.10676025
1.08954477,0.38675743,0.06893614,0.01848251,0.03846961,0.14940336,0.00634718,0.02608699,0.01737497,0.11979461
1.09554777,0.43888812,0.07960314,0.01921699,0.04308483,0.17488626,0.00739591,0.02337487,0.02034722,0.13516672
1.10155078,0.49925848,0.09192496,0.02037022,0.04839939,0.20356180,0.00856616,0.02129350,0.02370206,0.15298200
1.10755378,0.56824281,0.10601604,0.02194896,0.05442348,0.23562208,0.00986261,0.01983026,0.02746781,0.17333049
1.11355678,0.64616275,0.12198552,0.02395792,0.06116009,0.27123824,0.01128849,0.01897226,0.03167215,0.19628443
1.11955978,0.73327768,0.13993488,0.02639964,0.06860450,0.31055535,0.01284538,0.01870724,0.03634176,0.22189574
1.12556278,0.82977520,0.15995532,0.02927423,0.07674392,0.35368744,0.01453297,0.01902434,0.04150209,0.25019386
1.13156578,0.93576216,0.18212519,0.03257908,0.08555731,0.40071307,0.01634889,0.01991449,0.04717698,0.28118370
1.13756878,1.05125669,0.20650726,0.03630855,0.09501540,0.45167131,0.01828856,0.02137063,0.05338840,0.31484413
1.14357179,1.17618148,0.23314612,0.04045359,0.10508095,0.50655858,0.02034511,0.02338760,0.06015613,0.35112685
1.14957479,1.31035888,0.26206569,0.04500136,0.11570918,0.56532630,0.02250934,0.02596182,0.06749744,0.38995598
1.15557779,1.45350813,0.29326704,0.04993489,0.12684851,0.62787957,0.02476975,0.02909088,0.07542672,0.43122822
1.16158079,1.60524497,0.32672643,0.05523287,0.13844145,0.69407705,0.02711264,0.03277287,0.08395509,0.47481385
1.16758379,1.76508405,0.36239391,0.06086943,0.15042570,0.76373203,0.02952226,0.03700576,0.09308999,0.52055843
1.17358679,1.93244424,0.40019245,0.06681417,0.16273542,0.83661483,0.03198110,0.04178668,0.10283469,0.56828529
1.17958979,2.10665692,0.44001763,0.07303226,0.17530254,0.91245642,0.03447013,0.04711131,0.11318775,0.61779888
1.18559280,2.28697731,0.48173815,0.07948478,0.18805820,0.99095346,0.03696923,0.05297328,0.12414250,0.66888866
1.19159580,2.47259864,0.52519697,0.08612928,0.20093415,1.07177446,0.03945760,0.05936381,0.13568644,0.72133371
1.19759880,2.66266907,0.57021335,0.09292043,0.21386409,1.15456703,0.04191418,0.06627141,0.14780066,0.77490785
1.20360180,2.85631064,0.61658557,0.09981096,0.22678494,1.23896615,0.04431824,0.07368191,0.16045936,0.82938503
1.20960480,3.05264014,0.66409451,0.10675274,0.23963795,1.32460298,0.04664983,0.08157858,0.17362936,0.88454488
1.21560780,3.25079088,0.71250775,0.11369797,0.25236957,1.41111418,0.04889030,0.08994255,0.18726984,0.94017831
1.22161081,3.44993475,0.76158427,0.12060049,0.26493215,1.49815122,0.05102284,0.09875338,0.20133212,0.99609268
1.22761381,3.64930362,0.81107957,0.12741710,0.27728438,1.58538940,0.05303289,0.10798983,0.21575980,1.05211656
1.23361681,3.84820913,0.86075092,0.13410887,0.28939145,1.67253615,0.05490857,0.11763073,0.23048903,1.10810364
1.23961981,4.04605975,0.91036255,0.14064231,0.30122498,1.75933811,0.05664097,0.12765594,0.24544908,1.16393561
1.24562281,4.24237434,0.95969064,0.14699048,0.31276263,1.84558671,0.05822440,0.13804735,0.26056324,1.21952381
1.25162581,4.43679098,1.00852770,0.15313370,0.32398756,1.93112176,0.05965648,0.14878978,0.27574992,1.27480945
1.25762881,4.62907059,1.05668628,0.15906016,0.33488757,2.01583270,0.06093818,0.15987181,0.29092403,1.32976211
1.26363182,4.81909452,1.10400167,0.16476601,0.34545411,2.09965744,0.06207363,0.17128646,0.30599855,1.38437677
1.26963482,5.00685599,1.15033346,0.17025522,0.35568116,2.18257846,0.06306991,0.18303155,0.32088629,1.43866898
1.27563782,5.19244524,1.19556595,0.17553898,0.36556388,2.26461633,0.06393663,0.19510990,0.33550165,1.49266865
1.28164082,5.37602892,1.23960716,0.18063476,0.37509739,2.34582073,0.06468549,0.20752919,0.34976243,1.54641238
1.28764382,5.55782430,1.28238675,0.18556504,0.38427537,2.42625939,0.06532963,0.22030150,0.36359149,1.59993480
1.29364682,5.73806956,1.32385272,0.19035572,0.39308882,2.50600539,0.06588300,0.23344261,0.37691833,1.65325928
1.29964982,5.91699150,1.36396730,0.19503438,0.40152493,2.58512338,0.06635965,0.24697098,0.38968033,1.70638848
1.30565283,6.09477249,1.40270209,0.19962834,0.40956608,2.66365558,0.06677303,0.26090655,0.40182376,1.75929533
1.31165583,6.27151831,1.44003300,0.20416282,0.41718914,2.74160835,0.06713525,0.27526934,0.41330439,1.81191492
1.31765883,6.44722908,1.47593515,0.20865905,0.42436504,2.81894007,0.06745647,0.29007796,0.42408786,1.86413800
1.32366183,6.62177486,1.51037824,0.21313270,0.43105864,2.89555125,0.06774433,0.30534813,0.43414958,1.91580643
1.32966483,6.79487769,1.54332259,0.21759248,0.43722905,2.97127749,0.06800353,0.32109116,0.44347441,1.96671118
1.33566783,6.96610128,1.57471637,0.22203922,0.44283023,3.04588590,0.06823551,0.33731259,0.45205601,2.01659302
1.34167084,7.13484920,1.60449399,0.22646525,0.44781201,3.11907533,0.06843832,0.35401099,0.45989608,2.06514619
1.34767384,7.30037185,1.63257604,0.23085431,0.45212150,3.19048046,0.06860666,0.37117689,0.46700332,2.11202480
1.35367684,7.46178193,1.65887062,0.23518187,0.45570469,3.25967976,0.06873212,0.38879200,0.47339248,2.15685200
1.35967984,7.61807747,1.68327607,0.23941587,0.45850831,3.32620672,0.06880346,0.40682856,0.47908329,2.19923127
1.36568284,7.76817117,1.70568498,0.24351786,0.46048192,3.38956395,0.06880724,0.42524893,0.48409947,2.23875941
1.37168584,7.91092406,1.72598900,0.24744435,0.46157983,3.44923910,0.06872836,0.44400539,0.48846785,2.27504039
1.37768884,8.04518142,1.74408427,0.25114844,0.46176317,3.50472175,0.06855081,0.46303995,0.49221757,2.30769946
1.38369185,8.16980876,1.75987698,0.25458154,0.46100158,3.55552022,0.06825847,0.48228441,0.49537935,2.33639653
1.38969485,8.28372538,1.77328862,0.25769499,0.45927473,3.60117718,0.06783585,0.50166035,0.49798490,2.36083807
1.39569785,8.38593382,1.78426050,0.26044169,0.45657343,3.64128319,0.06726887,0.52107920,0.50006637,2.38078692
1.40170085,8.47554331,1.79275722,0.26277746,0.45290031,3.67548740,0.06654554,0.54044242,0.50165575,2.39606939
1.40770385,8.55178616,1.79876878,0.26466224,0.44826998,3.70350476,0.06565655,0.55964155,0.50278439,2.40657925
1.41370685,8.61402672,1.80231119,0.26606087,0.44270878,3.72511962,0.06459574,0.57855852,0.50348232,2.41227853
1.41970985,8.66176289,1.80342548,0.26694370,0.43625401,3.74018554,0.06336037,0.59706595,0.50377764,2.41319517
1.42571286,8.69462104,1.80217527,0.26728682,0.42895277,3.74862192,0.06195138,0.61502774,0.50369575,2.40941781
1.43171586,8.71234575,1.79864308,0.26707213,0.42086051,3.75040766,0.06037330,0.63229996,0.50325861,2.40108834
1.43771886,8.71478601,1.79292572,0.26628710,0.41203929,3.74557308,0.05863415,0.64873200,0.50248391,2.38839260
1.44372186,8.70188009,1.78512906,0.26492450,0.40255602,3.73419066,0.05674516,0.66416834,0.50138439,2.37155040
1.44972486,8.67364113,1.77536281,0.26298202,0.39248061,3.71636591,0.05472039,0.67845073,0.49996722,2.35080527
1.45572786,8.63014550,1.76373562,0.26046193,0.38188434,3.69222921,0.05257624,0.69142095,0.49823358,2.32641503
1.46173087,8.57152565,1.75035098,0.25737082,0.37083837,3.66192945,0.05033091,0.70292413,0.49617855,2.29864372
