energy_ev,total_up,Rh_p_up,Rh_d_up,S_s_up,S_p_up,Sb_p_up,Sb_d_up
-4.30115058,0.86265395,0.28918072,0.42008836,0.03268787,0.35533467,0.05681282,0.00192588
-4.29514757,0.83965828,0.27764375,0.40772027,0.03183349,0.34764248,0.05508102,0.00179148
-4.28914457,0.82113555,0.26852308,0.39824120,0.03097113,0.34087727,0.05383704,0.00167821
-4.28314157,0.80679580,0.26168761,0.39150121,0.03009790,0.33492606,0.05307575,0.00158521
-4.27713857,0.79632502,0.25698154,0.38733762,0.02921384,0.32966859,0.05279143,0.00151152
-4.27113557,0.78940242,0.25423366,0.38558473,0.02832185,0.32498228,0.05297959,0.00145615
-4.26513257,0.78571668,0.25326680,0.38608275,0.02742762,0.32074701,0.05363878,0.00141814
-4.25912956,0.78498065,0.25390705,0.38868580,0.02653934,0.31684948,0.05477213,0.00139663
-4.25312656,0.78694451,0.25599272,0.39326869,0.02566733,0.31318722,0.05638893,0.00139086
-4.24712356,0.79140704,0.25938259,0.39973258,0.02482355,0.30967227,0.05850581,0.00140028
-4.24112056,0.79822491,0.26396357,0.40800921,0.02402115,0.30623435,0.06114784,0.00142450
-4.23511756,0.80731987,0.26965720,0.41806384,0.02327387,0.30282378,0.06434922,0.00146334
-4.22911456,0.81868369,0.27642507,0.42989672,0.02259558,0.29941374,0.06815373,0.00151688
-4.22311156,0.83238068,0.28427284,0.44354305,0.02199975,0.29600221,0.07261480,0.00158538
-4.21710855,0.84854773,0.29325279,0.45907153,0.02149901,0.29261327,0.07779519,0.00166935
-4.21110555,0.86739174,0.30346458,0.47658137,0.02110478,0.28929769,0.08376625,0.00176949
-4.20510255,0.88918436,0.31505434,0.49619792,0.02082697,0.28613300,0.09060673,0.00188668
-4.19909955,0.91425414,0.32821183,0.51806684,0.02067374,0.28322264,0.09840116,0.00202196
-4.19309655,0.94297588,0.34316567,0.54234712,0.02065135,0.28069436,0.10723776,0.00217648
-4.18709355,0.97575758,0.36017675,0.56920291,0.02076413,0.27869778,0.11720587,0.00235148
-4.18109055,1.01302510,0.37952976,0.59879449,0.02101446,0.27740103,0.12839302,0.00254821
-4.17508754,1.05520465,0.40152310,0.63126849,0.02140285,0.27698660,0.14088157,0.00276788
-4.16908454,1.10270381,0.42645725,0.66674781,0.02192805,0.27764632,0.15474503,0.00301161
-4.16308154,1.15589135,0.45462197,0.70532138,0.02258723,0.27957574,0.17004422,0.00328038
-4.15707854,1.21507642,0.48628258,0.74703418,0.02337617,0.28296775,0.18682316,0.00357492
-4.15107554,1.28048791,0.52166573,0.79187795,0.02428946,0.28800592,0.20510513,0.00389567
-4.14507254,1.35225448,0.56094513,0.83978278,0.02532070,0.29485742,0.22488864,0.00424271
-4.13906953,1.43038618,0.60422769,0.89061017,0.02646275,0.30366606,0.24614390,0.00461568
-4.13306653,1.51475834,0.65154050,0.94414773,0.02770789,0.31454537,0.26880955,0.00501374
-4.12706353,1.60509851,0.70281941,1.00010597,0.02904804,0.32757223,0.29279013,0.00543551
-4.12106053,1.70097724,0.75789954,1.05811743,0.03047490,0.34278112,0.31795424,0.00587904
-4.11505753,1.80180323,0.81650823,1.11773831,0.03198013,0.36015947,0.34413368,0.00634177
-4.10905453,1.90682368,0.87826113,1.17845295,0.03355547,0.37964409,0.37112364,0.00682055
-4.10305153,2.01512999,0.94266156,1.23968099,0.03519286,0.40111918,0.39868408,0.00731166
-4.09704852,2.12566927,1.00910367,1.30078737,0.03688455,0.42441597,0.42654237,0.00781081
-4.09104552,2.23726168,1.07687945,1.36109495,0.03862324,0.44931410,0.45439716,0.00831326
-4.08504252,2.34862332,1.14518978,1.41989944,0.04040219,0.47554501,0.48192361,0.00881388
-4.07903952,2.45839443,1.21315933,1.47648638,0.04221532,0.50279713,0.50877974,0.00930725
-4.07303652,2.56517191,1.27985507,1.53014951,0.04405733,0.53072290,0.53461376,0.00978778
-4.06703352,2.66754543,1.34430799,1.58020994,0.04592386,0.55894747,0.55907239,0.01024991
-4.06103052,2.76413571,1.40553726,1.62603547,0.04781158,0.58707878,0.58180963,0.01068820
-4.05502751,2.85363359,1.46257628,1.66705920,0.04971828,0.61471856,0.60249587,0.01109750
-4.04902451,2.93483831,1.51449944,1.70279653,0.05164296,0.64147405,0.62082698,0.01147313
-4.04302151,3.00669322,1.56044879,1.73285993,0.05358581,0.66696968,0.63653286,0.01181098
-4.03701851,3.06831729,1.59965941,1.75697049,0.05554822,0.69085838,0.64938540,0.01210768
-4.03101551,3.11903087,1.63148245,1.77496574,0.05753259,0.71283184,0.65920513,0.01236064
-4.02501251,3.15837427,1.65540485,1.78680321,0.05954213,0.73262932,0.66586654,0.01256816
-4.01900950,3.18611812,1.67106481,1.79255938,0.06158053,0.75004440,0.66930170,0.01272944
-4.01300650,3.20226478,1.67826227,1.79242389,0.06365150,0.76492953,0.66950196,0.01284460
-4.00700350,3.20704072,1.67696392,1.78668933,0.06575828,0.77719787,0.66651766,0.01291459
-4.00100050,3.20087990,1.66730242,1.77573682,0.06790294,0.78682258,0.66045593,0.01294113
-3.99499750,3.18439908,1.64956996,1.76001821,0.07008577,0.79383333,0.65147646,0.01292662
-3.98899450,3.15836628,1.62420632,1.74003557,0.07230455,0.79831061,0.63978565,0.01287397
-3.98299150,3.12366391,1.59178206,1.71631920,0.07455387,0.80037780,0.62562929,0.01278646
-3.97698849,3.08124866,1.55297771,1.68940518,0.07682455,0.80019178,0.60928404,0.01266758
-3.97098549,3.03211027,1.50855983,1.65981365,0.07910312,0.79793256,0.59104830,0.01252084
-3.96498249,2.97723136,1.45935520,1.62802902,0.08137154,0.79379258,0.57123273,0.01234963
-3.95897949,2.91755055,1.40622428,1.59448312,0.08360711,0.78796633,0.55015085,0.01215710
-3.95297649,2.85393079,1.35003514,1.55954216,0.08578265,0.78064095,0.52811027,0.01194601
-3.94697349,2.78713437,1.29163906,1.52349814,0.08786689,0.77198840,0.50540472,0.01171869
-3.94097049,2.71780602,1.23184870,1.48656513,0.08982523,0.76215943,0.48230738,0.01147698
-3.93496748,2.64646437,1.17141971,1.44888042,0.09162072,0.75128002,0.45906557,0.01122222
-3.92896448,2.57350213,1.11103629,1.41051026,0.09321527,0.73944998,0.43589703,0.01095528
-3.92296148,2.49919427,1.05130112,1.37145984,0.09457103,0.72674400,0.41298781,0.01067665
-3.91695848,2.42371336,0.99272949,1.33168656,0.09565194,0.71321470,0.39049169,0.01038647
-3.91095548,2.34715046,0.93574778,1.29111570,0.09642526,0.69889751,0.36853110,0.01008469
-3.90495248,2.26953997,0.88069546,1.24965745,0.09686306,0.68381671,0.34719913,0.00977119
-3.89894947,2.19088632,0.82783043,1.20722399,0.09694360,0.66799216,0.32656267,0.00944585
-3.89294647,2.11119068,0.77733664,1.16374579,0.09665250,0.65144618,0.30666607,0.00910870
-3.88694347,2.03047562,0.72933347,1.11918579,0.09598353,0.63420985,0.28753531,0.00876005
-3.88094047,1.94880619,0.68388593,1.07355093,0.09493920,0.61632834,0.26918217,0.00840049
-3.87493747,1.86630604,0.64101505,1.02690009,0.09353080,0.59786478,0.25160829,0.00803102
-3.86893447,1.78316768,0.60070769,0.97934837,0.09177818,0.57890242,0.23480878,0.00765305
-3.86293147,1.69965635,0.56292540,0.93106740,0.08970905,0.55954484,0.21877534,0.00726838
-3.85692846,1.61610770,0.52761188,0.88228185,0.08735796,0.53991434,0.20349863,0.00687921
-3.85092546,1.53291966,0.49469887,0.83326264,0.08476499,0.52014855,0.18897001,0.00648803
-3.84492246,1.45053933,0.46411042,0.78431735,0.08197416,0.50039568,0.17518249,0.00609761
-3.83891946,1.36944622,0.43576571,0.73577858,0.07903179,0.48080867,0.16213116,0.00571085
-3.83291646,1.29013311,0.40958057,0.68799117,0.07598472,0.46153882,0.14981293,0.00533074
-3.82691346,1.21308613,0.38546800,0.64129903,0.07287864,0.44272934,0.13822603,0.00496022
-3.82091046,1.13876548,0.36333818,0.59603258,0.06975656,0.42450939,0.12736916,0.00460212
-3.81490745,1.06758810,0.34309821,0.55249737,0.06665743,0.40698902,0.11724055,0.00425904
-3.80890445,0.99991365,0.32465194,0.51096469,0.06361516,0.39025535,0.10783707,0.00393336
-3.80290145,0.93603445,0.30790032,0.47166448,0.06065787,0.37437044,0.09915353,0.00362711
-3.79689845,0.87617000,0.29274235,0.43478098,0.05780752,0.35937077,0.09118215,0.00334201
-3.79089545,0.82046634,0.27907676,0.40045110,0.05507991,0.34526858,0.08391245,0.00307943
-3.78489245,0.76900010,0.26680464,0.36876551,0.05248501,0.33205484,0.07733138,0.00284045
-3.77888944,0.72178675,0.25583268,0.33977218,0.05002754,0.31970368,0.07142388,0.00262585
-3.77288644,0.67879234,0.24607715,0.31348206,0.04770783,0.30817796,0.06617365,0.00243621
-3.76688344,0.63994794,0.23746815,0.28987630,0.04552285,0.29743565,0.06156422,0.00227194
-3.76088044,0.60516563,0.22995406,0.26891468,0.04346730,0.28743645,0.05758015,0.00213336
-3.75487744,0.57435497,0.22350580,0.25054449,0.04153477,0.27814840,0.05420833,0.00202077
-3.74887444,0.54743901,0.21812052,0.23470953,0.03971884,0.26955388,0.05143917,0.00193454
-3.74287144,0.52436867,0.21382456,0.22135850,0.03801403,0.26165468,0.04926773,0.00187512
-3.73686843,0.50513477,0.21067541,0.21045252,0.03641662,0.25447581,0.04769463,0.00184312
-3.73086543,0.48977706,0.20876228,0.20197141,0.03492528,0.24806782,0.04672666,0.00183934
-3.72486243,0.47838968,0.20820542,0.19591843,0.03354140,0.24250741,0.04637702,0.00186477
-3.71885943,0.47112294,0.20915387,0.19232330,0.03226926,0.23789637,0.04666528,0.00192060
-3.71285643,0.46818130,0.21178182,0.19124366,0.03111590,0.23435880,0.04761682,0.00200817
-3.70685343,0.46981782,0.21628352,0.19276472,0.03009079,0.23203680,0.04926200,0.00212897
-3.70085043,0.47632536,0.22286701,0.19699750,0.02920531,0.23108487,0.05163494,0.00228452
-3.69484742,0.48802517,0.23174673,0.20407567,0.02847208,0.23166313,0.05477198,0.00247638
-3.68884442,0.50525330,0.24313542,0.21415137,0.02790418,0.23393000,0.05870989,0.00270600
-3.68284142,0.52834580,0.25723546,0.22739009,0.02751430,0.23803433,0.06348398,0.00297467
-3.67683842,0.55762311,0.27423001,0.24396507,0.02731389,0.24410760,0.06912597,0.00328342
-3.67083542,0.59337460,0.29427425,0.26405134,0.02731236,0.25225654,0.07566202,0.00363295
-3.66483242,0.63584382,0.31748704,0.28781970,0.02751632,0.26255625,0.08311066,0.00402355
-3.65882941,0.68521497,0.34394326,0.31543077,0.02792899,0.27504449,0.09148101,0.00445503
-3.65282641,0.74160116,0.37366704,0.34702928,0.02854972,0.28971704,0.10077110,0.00492669
-3.64682341,0.80503473,0.40662626,0.38273868,0.02937366,0.30652452,0.11096648,0.00543724
-3.64082041,0.87545981,0.44272826,0.42265617,0.03039165,0.32537070,0.12203921,0.00598486
-3.63481741,0.95272734,0.48181707,0.46684797,0.03159023,0.34611233,0.13394707,0.00656713
-3.62881441,1.03659226,0.52367217,0.51534499,0.03295188,0.36856054,0.14663322,0.00718111
-3.62281141,1.12671297,0.56800882,0.56813871,0.03445538,0.39248367,0.16002616,0.00782333
-3.61680840,1.22265268,0.61447994,0.62517726,0.03607626,0.41761135,0.17404006,0.00848986
-3.61080540,1.32388237,0.66267952,0.68636160,0.03778746,0.44363980,0.18857537,0.00917637
-3.60480240,1.42978517,0.71214748,0.75154180,0.03955996,0.47023793,0.20351979,0.00987820
-3.59879940,1.53966178,0.76237584,0.82051352,0.04136351,0.49705413,0.21874942,0.01059040
-3.59279640,1.65273672,0.81281618,0.89301461,0.04316737,0.52372357,0.23413023,0.01130779
-3.58679340,1.76816528,0.86288811,0.96872213,0.04494101,0.54987553,0.24951961,0.01202506
-3.58079040,1.88504103,0.91198875,1.04724990,0.04665478,0.57514080,0.26476822,0.01273677
-3.57478739,2.00240394,0.95950294,1.12814699,0.04828051,0.59915878,0.27972187,0.01343742
-3.56878439,2.11924913,1.00481411,1.21089722,0.04979204,0.62158422,0.29422365,0.01412149
-3.56278139,2.23453649,1.04731556,1.29492027,0.05116566,0.64209334,0.30811603,0.01478343
-3.55677839,2.34720128,1.08642197,1.37957455,0.05238040,0.66038935,0.32124319,0.01541775
-3.55077539,2.45616589,1.12158098,1.46416219,0.05341834,0.67620729,0.33345339,0.01601896
-3.54477239,2.56035302,1.15228450,1.54793624,0.05426466,0.68931809,0.34460136,0.01658170
-3.53876938,2.65870025,1.17807955,1.63011042,0.05490777,0.69953189,0.35455086,0.01710068
-3.53276638,2.75017599,1.19857842,1.70987114,0.05533931,0.70670058,0.36317711,0.01757081
-3.52676338,2.83379671,1.21346768,1.78639179,0.05555400,0.71071969,0.37036925,0.01798721
-3.52076038,2.90864507,1.22251596,1.85884890,0.05554964,0.71152946,0.37603275,0.01834530
-3.51475738,2.97388853,1.22558004,1.92643977,0.05532688,0.70911527,0.38009155,0.01864091
-3.50875438,3.02879781,1.22260909,1.98840087,0.05488911,0.70350735,0.38249001,0.01887037
-3.50275138,3.07276451,1.21364679,2.04402647,0.05424225,0.69477981,0.38319459,0.01903063
-3.49674837,3.10531711,1.19883114,2.09268656,0.05339461,0.68304901,0.38219495,0.01911936
-3.49074537,3.12613462,1.17839197,2.13384348,0.05235662,0.66847115,0.37950480,0.01913512
-3.48474237,3.13505703,1.15264601,2.16706640,0.05114073,0.65123937,0.37516195,0.01907739
-3.47873937,3.13209211,1.12198971,2.19204299,0.04976112,0.63158001,0.36922799,0.01894673
-3.47273637,3.11741790,1.08688990,2.20858794,0.04823355,0.60974839,0.36178720,0.01874482
-3.46673337,3.09138076,1.04787274,2.21664766,0.04657508,0.58602405,0.35294495,0.01847447
-3.46073037,3.05448879,1.00551109,2.21630132,0.04480388,0.56070541,0.34282551,0.01813968
-3.45472736,3.00740099,0.96041096,2.20775799,0.04293891,0.53410428,0.33156933,0.01774555
-3.44872436,2.95091234,0.91319740,2.19135022,0.04099971,0.50653997,0.31932995,0.01729824
-3.44272136,2.88593551,0.86450038,2.16752430,0.03900609,0.47833344,0.30627062,0.01680483
-3.43671836,2.81347999,0.81494118,2.13682790,0.03697780,0.44980155,0.29256072,0.01627320
-3.43071536,2.73462935,0.76511966,2.09989549,0.03493430,0.42125153,0.27837216,0.01571180
-3.42471236,2.65051768,0.71560300,2.05743229,0.03289443,0.39297590,0.26387588,0.01512953
-3.41870935,2.56230599,0.66691606,2.01019742,0.03087613,0.36524792,0.24923857,0.01453541
-3.41270635,2.47115939,0.61953372,1.95898689,0.02889623,0.33831770,0.23461971,0.01393847
-3.40670335,2.37822584,0.57387523,1.90461696,0.02697017,0.31240914,0.22016901,0.01334742
-3.40070035,2.28461699,0.53030072,1.84790844,0.02511186,0.28771758,0.20602437,0.01277051
-3.39469735,2.19139149,0.48910966,1.78967219,0.02333353,0.26440829,0.19231030,0.01221530
-3.38869435,2.09954108,0.45054121,1.73069632,0.02164559,0.24261583,0.17913685,0.01168847
-3.38269135,2.00997960,0.41477614,1.67173503,0.02005660,0.22244403,0.16659909,0.01119572
-3.37668834,1.92353482,0.38194018,1.61349942,0.01857325,0.20396674,0.15477696,0.01074164
-3.37068534,1.84094304,0.35210826,1.55665017,0.01720037,0.18722908,0.14373559,0.01032963
-3.36468234,1.76284629,0.32530957,1.50179207,0.01594098,0.17224916,0.13352595,0.00996190
-3.35867934,1.68979190,0.30153297,1.44947053,0.01479636,0.15902017,0.12418568,0.00963945
-3.35267634,1.62223416,0.28073254,1.40016979,0.01376618,0.14751270,0.11574022,0.00936214
-3.34667334,1.56053801,0.26283312,1.35431285,0.01284858,0.13767719,0.10820397,0.00912877
-3.34067034,1.50498427,0.24773545,1.31226310,0.01204035,0.12944644,0.10158158,0.00893717
-3.33466733,1.45577654,0.23532108,1.27432741,0.01133701,0.12273821,0.09586924,0.00878442
-3.32866433,1.41304924,0.22545679,1.24076065,0.01073301,0.11745765,0.09105587,0.00866693
-3.32266133,1.37687682,0.21799844,1.21177138,0.01022184,0.11349979,0.08712435,0.00858069
-3.31665833,1.34728369,0.21279452,1.18752860,0.00979622,0.11075185,0.08405259,0.00852144
-3.31065533,1.32425466,0.20968911,1.16816908,0.00944825,0.10909554,0.08181458,0.00848488
-3.30465233,1.30774553,0.20852450,1.15380510,0.00916956,0.10840923,0.08038120,0.00846685
-3.29864932,1.29769332,0.20914347,1.14453200,0.00895150,0.10857001,0.07972102,0.00846355
-3.29264632,1.29402562,0.21139108,1.14043515,0.00878529,0.10945568,0.07980086,0.00847170
-3.28664332,1.29666872,0.21511632,1.14159582,0.00866225,0.11094663,0.08058629,0.00848864
-3.28064032,1.30555370,0.22017323,1.14809527,0.00857391,0.11292752,0.08204187,0.00851252
-3.27463732,1.32062014,0.22642175,1.16001687,0.00851225,0.11528888,0.08413128,0.00854232
-3.26863432,1.34181696,0.23372820,1.17744546,0.00846983,0.11792841,0.08681723,0.00857792
-3.26263132,1.36910007,0.24196526,1.20046401,0.00843996,0.12075212,0.09006119,0.00862008
-3.25662831,1.40242661,0.25101157,1.22914720,0.00841688,0.12367516,0.09382296,0.00867038
-3.25062531,1.44174593,0.26075091,1.26355211,0.00839585,0.12662235,0.09806008,0.00873117
-3.24462231,1.48698750,0.27107097,1.30370620,0.00837325,0.12952839,0.10272713,0.00880539
-3.23861931,1.53804630,0.28186176,1.34959321,0.00834670,0.13233778,0.10777493,0.00889647
-3.23261631,1.59476648,0.29301379,1.40113752,0.00831507,0.13500443,0.11314980,0.00900808
-3.22661331,1.65692419,0.30441620,1.45818800,0.00827850,0.13749106,0.11879282,0.00914392
-3.22061031,1.72421084,0.31595489,1.52050233,0.00823843,0.13976829,0.12463926,0.00930758
-3.21460730,1.79621789,0.32751091,1.58773296,0.00819752,0.14181377,0.13061828,0.00950222
-3.20860430,1.87242457,0.33895930,1.65941579,0.00815963,0.14361111,0.13665289,0.00973044
-3.20260130,1.95218969,0.35016850,1.73496279,0.00812973,0.14514902,0.14266030,0.00999409
-3.19659830,2.03474868,0.36100055,1.81365944,0.00811386,0.14642039,0.14855270,0.01029408
-3.19059530,2.11921668,0.37131219,1.89466774,0.00811903,0.14742180,0.15423855,0.01063034
-3.18459230,2.20459818,0.38095680,1.97703543,0.00815315,0.14815308,0.15962421,0.01100173
-3.17858929,2.28980359,0.38978735,2.05971145,0.00822496,0.14861736,0.16461611,0.01140606
-3.17258629,2.37367228,0.39766015,2.14156748,0.00834399,0.14882129,0.16912319,0.01184013
-3.16658329,2.45500175,0.40443930,2.22142514,0.00852050,0.14877567,0.17305964,0.01229985
-3.16058029,2.53258167,0.41000157,2.29808775,0.00876545,0.14849624,0.17634783,0.01278037
-3.15457729,2.60523157,0.41424157,2.37037567,0.00909046,0.14800469,0.17892110,0.01327634
-3.14857429,2.67184049,0.41707677,2.43716347,0.00950778,0.14732974,0.18072659,0.01378207
-3.14257129,2.73140661,0.41845212,2.49741746,0.01003021,0.14650816,0.18172759,0.01429182
-3.13656828,2.78307511,0.41834395,2.55023168,0.01067105,0.14558569,0.18190560,0.01480001
-3.13056528,2.82617197,0.41676289,2.59486065,0.01144395,0.14461758,0.18126170,0.01530153
-3.12456228,2.86023225,0.41375550,2.63074711,0.01236278,0.14366887,0.17981729,0.01579190
-3.11855928,2.88502089,0.40940460,2.65754334,0.01344138,0.14281412,0.17761417,0.01626746
-3.11255628,2.90054505,0.40382794,2.67512490,0.01469331,0.14213660,0.17471371,0.01672556
-3.10655328,2.90705697,0.39717559,2.68359586,0.01613150,0.14172697,0.17119544,0.01716459
-3.10055028,2.90504707,0.38962580,2.68328515,0.01776782,0.14168130,0.16715480,0.01758402
-3.09454727,2.89522733,0.38137963,2.67473413,0.01961266,0.14209867,0.16270039,0.01798437
-3.08854427,2.87850565,0.37265465,2.65867570,0.02167437,0.14307823,0.15795072,0.01836713
-3.08254127,2.85595219,0.36367795,2.63600599,0.02395877,0.14471593,0.15303058,0.01873456
-3.07653827,2.82875919,0.35467869,2.60774976,0.02646860,0.14710109,0.14806725,0.01908954
-3.07053527,2.79819603,0.34588070,2.57502116,0.02920299,0.15031283,0.14318670,0.01943531
-3.06453227,2.76556165,0.33749541,2.53898149,0.03215696,0.15441663,0.13850990,0.01977525
-3.05852926,2.73213630,0.32971531,2.50079600,0.03532105,0.15946122,0.13414939,0.02011255
-3.05252626,2.69913473,0.32270831,2.46159155,0.03868101,0.16547575,0.13020627,0.02045002
-3.04652326,2.66766299,0.31661326,2.42241680,0.04221760,0.17246770,0.12676760,0.02078983
-3.04052026,2.63868040,0.31153655,2.38420688,0.04590661,0.18042131,0.12390444,0.02113327
-3.03451726,2.61296825,0.30755013,2.34775360,0.04971895,0.18929691,0.12167035,0.02148066
-3.02851426,2.59110634,0.30469072,2.31368242,0.05362099,0.19903098,0.12010056,0.02183117
-3.02251126,2.57345810,0.30296032,2.28243689,0.05757504,0.20953714,0.11921166,0.02218278
-3.01650825,2.56016444,0.30232786,2.25427088,0.06154003,0.22070782,0.11900184,0.02253233
-3.01050525,2.55114636,0.30273175,2.22924852,0.06547227,0.23241684,0.11945156,0.02287552
-3.00450225,2.54611578,0.30408335,2.20725153,0.06932642,0.24452249,0.12052464,0.02320706
-2.99849925,2.54459362,0.30627099,2.18799331,0.07305653,0.25687126,0.12216972,0.02352082
-2.99249625,2.54593431,0.30916439,2.17103872,0.07661705,0.26930184,0.12432195,0.02381000
-2.98649325,2.54935510,0.31261945,2.15582860,0.07996404,0.28164941,0.12690489,0.02406744
-2.98049025,2.55396907,0.31648294,2.14170763,0.08305616,0.29374997,0.12983253,0.02428575
-2.97448724,2.55882020,0.32059729,2.12795441,0.08585571,0.30544449,0.13301148,0.02445768
-2.96848424,2.56291911,0.32480505,2.11381233,0.08832953,0.31658286,0.13634312,0.02457628
-2.96248124,2.56527819,0.32895316,2.09852012,0.09044978,0.32702740,0.13972582,0.02463519
-2.95647824,2.56494485,0.33289673,2.08134092,0.09219450,0.33665585,0.14305712,0.02462884
-2.95047524,2.56103196,0.33650251,2.06158893,0.09354806,0.34536380,0.14623588,0.02455263
-2.94447224,2.55274454,0.33965180,2.03865292,0.09450135,0.35306644,0.14916436,0.02440310
-2.93846923,2.53940220,0.34224290,2.01201592,0.09505185,0.35969963,0.15175022,0.02417801
-2.93246623,2.52045693,0.34419300,1.98127075,0.09520342,0.36522041,0.15390834,0.02387647
-2.92646323,2.49550595,0.34543955,1.94613121,0.09496599,0.36960680,0.15556262,0.02349892
-2.92046023,2.46429981,0.34594109,1.90643888,0.09435512,0.37285711,0.15664746,0.02304715
-2.91445723,2.42674571,0.34567754,1.86216562,0.09339137,0.37498883,0.15710910,0.02252424
-2.90845423,2.38290641,0.34464990,1.81341210,0.09209962,0.37603702,0.15690676,0.02193452
-2.90245123,2.33299527,0.34287948,1.76040275,0.09050836,0.37605257,0.15601338,0.02128342
-2.89644822,2.27736771,0.34040664,1.70347754,0.08864891,0.37510018,0.15441619,0.02057735
-2.89044522,2.21650974,0.33728898,1.64308116,0.08655467,0.37325628,0.15211688,0.01982359
-2.88444222,2.15102421,0.33359931,1.57975021,0.08426034,0.37060693,0.14913142,0.01903006
-2.87843922,2.08161521,0.32942311,1.51409888,0.08180131,0.36724579,0.14548958,0.01820521
-2.87243622,2.00907138,0.32485588,1.44680377,0.07921292,0.36327217,0.14123410,0.01735785
-2.86643322,1.93424849,0.32000034,1.37858846,0.07652998,0.35878922,0.13641952,0.01649693
-2.86043022,1.85805200,0.31496356,1.31020813,0.07378625,0.35390233,0.13111076,0.01563145
-2.85442721,1.78141990,0.30985430,1.24243485,0.07101402,0.34871770,0.12538144,0.01477027
-2.84842421,1.70530630,0.30478042,1.17604390,0.06824376,0.34334104,0.11931200,0.01392199
-2.84242121,1.63066608,0.29984672,1.11180121,0.06550387,0.33787659,0.11298771,0.01309489
-2.83641821,1.55844090,0.29515312,1.05045241,0.06282044,0.33242618,0.10649659,0.01229675
-2.83041521,1.48954655,0.29079327,0.99271335,0.06021711,0.32708856,0.09992735,0.01153486
-2.82441221,1.42486207,0.28685373,0.93926219,0.05771499,0.32195882,0.09336739,0.01081595
-2.81840920,1.36522024,0.28341352,0.89073308,0.05533251,0.31712795,0.08690091,0.01014613
-2.81240620,1.31139972,0.28054414,0.84771119,0.05308549,0.31268257,0.08060722,0.00953095
-2.80640320,1.26411853,0.27831003,0.81072887,0.05098708,0.30870463,0.07455922,0.00897532
-2.80040020,1.22402870,0.27676913,0.78026278,0.04904784,0.30527129,0.06882226,0.00848360
-2.79439720,1.19171198,0.27597378,0.75673173,0.04727578,0.30245472,0.06345311,0.00805961
-2.78839420,1.16767618,0.27597143,0.74049479,0.04567646,0.30032203,0.05849940,0.00770664
-2.78239120,1.15235205,0.27680541,0.73184957,0.04425312,0.29893508,0.05399925,0.00742750
-2.77638819,1.14609040,0.27851536,0.73103033,0.04300682,0.29835028,0.04998122,0.00722459
-2.77038519,1.14915926,0.28113728,0.73820574,0.04193659,0.29861839,0.04646455,0.00709987
-2.76438219,1.16174096,0.28470334,0.75347628,0.04103967,0.29978414,0.04345965,0.00705494
-2.75837919,1.18392898,0.28924106,0.77687097,0.04031166,0.30188587,0.04096875,0.00709100
-2.75237619,1.21572475,0.29477221,0.80834386,0.03974679,0.30495501,0.03898683,0.00720890
-2.74637319,1.25703426,0.30131132,0.84777005,0.03933812,0.30901554,0.03750259,0.00740908
-2.74037019,1.30766493,0.30886395,0.89494179,0.03907782,0.31408335,0.03649959,0.00769160
-2.73436718,1.36732277,0.31742481,0.94956478,0.03895738,0.32016560,0.03595746,0.00805605
-2.72836418,1.43561035,0.32697607,1.01125512,0.03896785,0.32725999,0.03585304,0.00850153
-2.72236118,1.51202590,0.33748577,1.07953748,0.03910007,0.33535420,0.03616164,0.00902656
-2.71635818,1.59596387,0.34890679,1.15384467,0.03934486,0.34442524,0.03685813,0.00962908
-2.71035518,1.68671758,0.36117633,1.23351934,0.03969318,0.35443895,0.03791804,0.01030633
-2.70435218,1.78348410,0.37421621,1.31781801,0.04013628,0.36534973,0.03931852,0.01105480
-2.69834917,1.88537171,0.38793398,1.40591789,0.04066578,0.37710026,0.04103914,0.01187020
-2.69234617,1.99141024,0.40222480,1.49692649,0.04127375,0.38962156,0.04306260,0.01274739
-2.68634317,2.10056416,0.41697435,1.58989425,0.04195271,0.40283321,0.04537526,0.01368040
-2.68034017,2.21174843,0.43206235,1.68383002,0.04269556,0.41664380,0.04796747,0.01466234
-2.67433717,2.32384680,0.44736674,1.77771905,0.04349559,0.43095160,0.05083373,0.01568553
-2.66833417,2.43573208,0.46276826,1.87054301,0.04434626,0.44564551,0.05397269,0.01674144
-2.66233117,2.54628778,0.47815521,1.96130149,0.04524117,0.46060618,0.05738697,0.01782084
-2.65632816,2.65443049,0.49342803,2.04903414,0.04617381,0.47570734,0.06108275,0.01891383
-2.65032516,2.75913193,0.50850346,2.13284252,0.04713747,0.49081732,0.06506927,0.02001002
-2.64432216,2.85943996,0.52331808,2.21191077,0.04812498,0.50580067,0.06935811,0.02109863
-2.63831916,2.95449754,0.53783073,2.28552417,0.04912863,0.52051992,0.07396239,0.02216870
-2.63231616,3.04355875,0.55202390,2.35308458,0.05014000,0.53483735,0.07889585,0.02320921
-2.62631316,3.12600115,0.56590362,2.41412204,0.05114988,0.54861680,0.08417181,0.02420935
-2.62031016,3.20133383,0.57949810,2.46830190,0.05214818,0.56172541,0.08980209,0.02515865
-2.61430715,3.26920064,0.59285477,2.51542702,0.05312399,0.57403526,0.09579591,0.02604719
-2.60830415,3.32937856,0.60603611,2.55543481,0.05406557,0.58542495,0.10215880,0.02686583
-2.60230115,3.38177115,0.61911426,2.58838938,0.05496053,0.59578087,0.10889153,0.02760631
