energy_ev,total_up,C_s_up,C_p_up,Li_s_up,Rh_p_up,Rh_d_up,Te_p_up,Te_d_up
-3.05852926,5.12561738,0.00691027,0.45084604,0.02531978,2.03449527,3.81869301,1.02473779,0.00000000
-3.05252626,5.10042089,0.00767746,0.42998034,0.02604014,1.98490994,3.80920133,1.03656756,0.00000000
-3.04652326,5.07020114,0.00850719,0.40940431,0.02682692,1.93849023,3.79182956,1.04990013,0.00000000
-3.04052026,5.03659888,0.00940068,0.38934717,0.02767608,1.89623678,3.76776073,1.06489052,0.00000000
-3.03451726,5.00139517,0.01035903,0.37000653,0.02858072,1.85901163,3.73843394,1.08164904,0.00000000
-3.02851426,4.96648742,0.01138334,0.35154683,0.02953133,1.82753469,3.70551963,1.10024463,0.00000000
-3.02251126,4.93386018,0.01247478,0.33409901,0.03051616,1.80238593,3.67088484,1.12071033,0.00000000
-3.01650825,4.90555097,0.01363465,0.31776122,0.03152173,1.78401245,3.63654938,1.14305008,0.00000000
-3.01050525,4.88361194,0.01486443,0.30260041,0.03253352,1.77273924,3.60463464,1.16724650,0.00000000
-3.00450225,4.87006832,0.01616583,0.28865471,0.03353659,1.76878247,3.57730707,1.19326872,0.00000000
-2.99849925,4.86687478,0.01754081,0.27593634,0.03451630,1.77226394,3.55671852,1.22107976,0.00000000
-2.99249625,4.87587112,0.01899149,0.26443499,0.03545903,1.78322554,3.54494595,1.25064265,0.00000000
-2.98649325,4.89873866,0.02052013,0.25412132,0.03635284,1.80164258,3.54393293,1.28192497,0.00000000
-2.98049025,4.93695889,0.02212895,0.24495059,0.03718796,1.82743513,3.55543524,1.31490122,0.00000000
-2.97448724,4.99177558,0.02382001,0.23686617,0.03795733,1.86047671,3.58097259,1.34955285,0.00000000
-2.96848424,5.06416192,0.02559497,0.22980293,0.03865683,1.90060006,3.62178809,1.38586610,0.00000000
-2.96248124,5.15479360,0.02745487,0.22369026,0.03928546,1.94759982,3.67881690,1.42382751,0.00000000
-2.95647824,5.26402892,0.02939986,0.21845487,0.03984532,2.00123258,3.75266470,1.46341778,0.00000000
-2.95047524,5.39189652,0.03142894,0.21402311,0.04034144,2.06121448,3.84359641,1.50460432,0.00000000
-2.94447224,5.53809133,0.03353970,0.21032303,0.04078149,2.12721745,3.95153493,1.54733330,0.00000000
-2.93846923,5.70197879,0.03572806,0.20728606,0.04117533,2.19886454,4.07606954,1.59152185,0.00000000
-2.93246623,5.88260739,0.03798806,0.20484838,0.04153446,2.27572553,4.21647278,1.63705129,0.00000000
-2.92646323,6.07872912,0.04031178,0.20295202,0.04187151,2.35731354,4.37172498,1.68376207,0.00000000
-2.92046023,6.28882729,0.04268914,0.20154583,0.04219954,2.44308357,4.54054473,1.73145116,0.00000000
-2.91445723,6.51115088,0.04510801,0.20058627,0.04253155,2.53243357,4.72142410,1.77987223,0.00000000
-2.90845423,6.74375442,0.04755418,0.20003810,0.04287986,2.62470851,4.91266686,1.82873913,0.00000000
-2.90245123,6.98454218,0.05001162,0.19987506,0.04325573,2.71920774,5.11242849,1.87773251,0.00000000
-2.89644822,7.23131531,0.05246265,0.20008056,0.04366898,2.81519560,5.31875641,1.92650962,0.00000000
-2.89044522,7.48182051,0.05488833,0.20064832,0.04412781,2.91191506,5.52962937,1.97471661,0.00000000
-2.88444222,7.73379866,0.05726886,0.20158300,0.04463875,3.00860384,5.74299504,2.02200295,0.00000000
-2.87843922,7.98503199,0.05958402,0.20290082,0.04520675,3.10451238,5.95680490,2.06803686,0.00000000
-2.87243622,8.23338820,0.06181374,0.20463002,0.04583540,3.19892280,6.16904601,2.11252099,0.00000000
-2.86643322,8.47686029,0.06393862,0.20681114,0.04652727,3.29116779,6.37776917,2.15520718,0.00000000
-2.86043022,8.71360073,0.06594051,0.20949705,0.04728437,3.38064861,6.58111350,2.19590928,0.00000000
-2.85442721,8.94194910,0.06780304,0.21275256,0.04810865,3.46685103,6.77732715,2.23451313,0.00000000
-2.84842421,9.16045236,0.06951215,0.21665364,0.04900250,3.54935834,6.96478447,2.27098279,0.00000000
-2.84242121,9.36787709,0.07105660,0.22128595,0.04996926,3.62786060,7.14199972,2.30536254,0.00000000
-2.83641821,9.56321378,0.07242835,0.22674289,0.05101364,3.70215950,7.30763751,2.33777408,0.00000000
-2.83041521,9.74567292,0.07362291,0.23312281,0.05214202,3.77216836,7.46052021,2.36840912,0.00000000
-2.82441221,9.91467350,0.07463964,0.24052565,0.05336267,3.83790696,7.59963251,2.39751742,0.00000000
-2.81840920,10.06982445,0.07548188,0.24904887,0.05468567,3.89949135,7.72412330,2.42539085,0.00000000
-2.81240620,10.21090011,0.07615709,0.25878272,0.05612277,3.95711884,7.83330504,2.45234429,0.00000000
-2.80640320,10.33781078,0.07667684,0.26980512,0.05768692,4.01104864,7.92665062,2.47869440,0.00000000
-2.80040020,10.45056985,0.07705677,0.28217613,0.05939164,4.06157902,8.00378787,2.50473749,0.00000000
-2.79439720,10.54925917,0.07731648,0.29593240,0.06125025,4.10902184,8.06449192,2.53072766,0.00000000
-2.78839420,10.63399417,0.07747935,0.31108159,0.06327485,4.15367575,8.10867537,2.55685673,0.00000000
-2.78239120,10.70489068,0.07757237,0.32759737,0.06547522,4.19579913,8.13637675,2.58323707,0.00000000
-2.77638819,10.76203505,0.07762588,0.34541493,0.06785767,4.23558443,8.14774744,2.60988855,0.00000000
-2.77038519,10.80545933,0.07767337,0.36442756,0.07042387,4.27313499,8.14303764,2.63673047,0.00000000
-2.76438219,10.83512286,0.07775115,0.38448440,0.07316974,4.30844594,8.12258181,2.66357914,0.00000000
-2.75837919,10.85090166,0.07789816,0.40538970,0.07608452,4.34139013,8.08678439,2.69015151,0.00000000
-2.75237619,10.85258624,0.07815555,0.42690370,0.07914998,4.37171038,8.03610636,2.71607462,0.00000000
-2.74637319,10.83988859,0.07856645,0.44874528,0.08233996,4.39901851,7.97105354,2.74090084,0.00000000
-2.74037019,10.81245809,0.07917546,0.47059654,0.08562023,4.42280176,7.89216699,2.76412782,0.00000000
-2.73436718,10.76990599,0.08002823,0.49210899,0.08894867,4.44243654,7.80001639,2.78522239,0.00000000
-2.72836418,10.71183733,0.08117084,0.51291158,0.09227586,4.45720917,7.69519651,2.80364708,0.00000000
-2.72236118,10.63788880,0.08264908,0.53262003,0.09554607,4.46634282,7.57832698,2.81888773,0.00000000
-2.71635818,10.54777060,0.08450762,0.55084737,0.09869860,4.46902963,7.45005533,2.83048074,0.00000000
-2.71035518,10.44130986,0.08678899,0.56721521,0.10166940,4.46446634,7.31106275,2.83803844,0.00000000
-2.70435218,10.31849328,0.08953241,0.58136530,0.10439300,4.45189195,7.16207201,2.84127099,0.00000000
-2.69834917,10.17950607,0.09277251,0.59297096,0.10680462,4.43062531,7.00385671,2.84000363,0.00000000
-2.69234617,10.02476503,0.09653788,0.60174789,0.10884233,4.40010087,6.83725068,2.83418836,0.00000000
-2.68634317,9.85494309,0.10084957,0.60746378,0.11044920,4.35990071,6.66315669,2.82390914,0.00000000
-2.68034017,9.67098384,0.10571959,0.60994652,0.11157540,4.30978103,6.48255307,2.80938045,0.00000000
-2.67433717,9.47410450,0.11114933,0.60909034,0.11218000,4.24969196,6.29649761,2.79093932,0.00000000
-2.66833417,9.26578684,0.11712826,0.60485994,0.11223254,4.17978938,6.10612766,2.76903107,0.00000000
-2.66233117,9.04775616,0.12363264,0.59729208,0.11171417,4.10043848,5.91265621,2.74418986,0.00000000
-2.65632816,8.82194908,0.13062460,0.58649490,0.11061842,4.01220871,5.71736353,2.71701494,0.00000000
-2.65032516,8.59047181,0.13805156,0.57264478,0.10895148,3.91586061,5.52158469,2.68814409,0.00000000
-2.64432216,8.35555092,0.14584603,0.55598095,0.10673198,3.81232537,5.32669335,2.65822568,0.00000000
-2.63831916,8.11947911,0.15392588,0.53679823,0.10399036,3.70267826,5.13408258,2.62789093,0.00000000
-2.63231616,7.88455900,0.16219517,0.51543809,0.10076783,3.58810739,4.94514373,2.59772787,0.00000000
-2.62631316,7.65304754,0.17054544,0.49227851,0.09711491,3.46987960,4.76124441,2.56825840,0.00000000
-2.62031016,7.42710406,0.17885761,0.46772306,0.09308975,3.34930509,4.58370674,2.53991955,0.00000000
-2.61430715,7.20874416,0.18700425,0.44218968,0.08875624,3.22770263,4.41378692,2.51304981,0.00000000
-2.60830415,6.99980153,0.19485242,0.41609963,0.08418197,3.10636677,4.25265709,2.48788108,0.00000000
-2.60230115,6.80189891,0.20226680,0.38986691,0.07943621,2.98653846,4.10139020,2.46453640,0.00000000
-2.59629815,6.61642907,0.20911303,0.36388859,0.07458797,2.86938003,3.96094828,2.44303332,0.00000000
-2.59029515,6.44454562,0.21526130,0.33853637,0.06970418,2.75595524,3.83217444,2.42329235,0.00000000
-2.58429215,6.28716314,0.22058985,0.31414946,0.06484810,2.64721450,3.71578827,2.40514971,0.00000000
-2.57828914,6.14496551,0.22498842,0.29102899,0.06007799,2.54398549,3.61238466,2.38837346,0.00000000
-2.57228614,6.01842080,0.22836142,0.26943393,0.05544607,2.44696849,3.52243514,2.37268177,0.00000000
-2.56628314,5.90780099,0.23063076,0.24957861,0.05099783,2.35673602,3.44629151,2.35776220,0.00000000
-2.56028014,5.81320447,0.23173812,0.23163157,0.04677159,2.27373595,3.38419080,2.34329073,0.00000000
-2.55427714,5.73457974,0.23164675,0.21571571,0.04279839,2.19829707,3.33626112,2.32894954,0.00000000
-2.54827414,5.67174832,0.23034254,0.20190966,0.03910216,2.13063649,3.30252785,2.31444259,0.00000000
-2.54227114,5.62442586,0.22783449,0.19024987,0.03570012,2.07086782,3.28291961,2.29950818,0.00000000
-2.53626813,5.59224037,0.22415440,0.18073365,0.03260331,2.01900961,3.27727400,2.28392830,0.00000000
-2.53026513,5.57474706,0.21935591,0.17332259,0.02981731,1.97499348,3.28534285,2.26753427,0.00000000
-2.52426213,5.57143970,0.21351294,0.16794643,0.02734306,1.93867171,3.30679705,2.25020891,0.00000000
-2.51825913,5.58175879,0.20671751,0.16450717,0.02517765,1.90982415,3.34123119,2.23188556,0.00000000
-2.51225613,5.60509699,0.19907706,0.16288331,0.02331518,1.88816453,3.38816808,2.21254431,0.00000000
-2.50625313,5.64080268,0.19071146,0.16293410,0.02174752,1.87334655,3.44706346,2.19220616,0.00000000
-2.50025013,5.68818222,0.18174966,0.16450380,0.02046502,1.86496994,3.51731099,2.17092598,0.00000000
-2.49424712,5.74650191,0.17232632,0.16742586,0.01945715,1.86258710,3.59824764,2.14878469,0.00000000
-2.48824412,5.81499012,0.16257835,0.17152704,0.01871295,1.86571049,3.68915938,2.12588174,0.00000000
-2.48224112,5.89284023,0.15264154,0.17663134,0.01822146,1.87382133,3.78928710,2.10232834,0.00000000
-2.47623812,5.97921450,0.14264751,0.18256388,0.01797192,1.88637968,3.89783242,2.07824201,0.00000000
-2.47023512,6.07324899,0.13272086,0.18915453,0.01795396,1.90283598,4.01396323,2.05374272,0.00000000
-2.46423212,6.17405945,0.12297681,0.19624136,0.01815758,1.92264393,4.13681844,2.02895100,0.00000000
-2.45822911,6.28074768,0.11351921,0.20367381,0.01857316,1.94527442,4.26551185,2.00398774,0.00000000
-2.45222611,6.39240831,0.10443913,0.21131554,0.01919127,1.97022993,4.39913483,1.97897579,0.00000000
-2.44622311,6.50813528,0.09581384,0.21904684,0.02000255,1.99705884,4.53675787,1.95404285,0.00000000
-2.44022011,6.62702806,0.08770639,0.22676665,0.02099746,2.02536878,4.67743109,1.92932529,0.00000000
-2.43421711,6.74819713,0.08016562,0.23439392,0.02216615,2.05483833,4.82018416,1.90497246,0.00000000
-2.42821411,6.87076905,0.07322656,0.24186844,0.02349822,2.08522610,4.96402615,1.88115089,0.00000000
-2.42221111,6.99389095,0.06691129,0.24915095,0.02498262,2.11637658,5.10794609,1.85804790,0.00000000
-2.41620810,7.11673500,0.06123001,0.25622262,0.02660751,2.14822202,5.25091502,1.83587425,0.00000000
-2.41020510,7.23850324,0.05618239,0.26308375,0.02836028,2.18078005,5.39189041,1.81486520,0.00000000
-2.40420210,7.35843322,0.05175908,0.26975186,0.03022751,2.21414663,5.52982373,1.79528004,0.00000000
-2.39819910,7.47580478,0.04794329,0.27625916,0.03219514,2.24848459,5.66367172,1.77739959,0.00000000
-2.39219610,7.58994852,0.04471238,0.28264942,0.03424856,2.28400789,5.79241163,1.76152190,0.00000000
-2.38619310,7.70025562,0.04203937,0.28897452,0.03637283,2.32096227,5.91506044,1.74795598,0.00000000
-2.38019010,7.80618919,0.03989438,0.29529063,0.03855292,2.35960313,6.03069745,1.73701389,0.00000000
-2.37418709,7.90729625,0.03824592,0.30165428,0.04077393,2.40017152,6.13848936,1.72900135,0.00000000
-2.36818409,8.00321971,0.03706192,0.30811846,0.04302135,2.44286951,6.23771663,1.72420726,0.00000000
-2.36218109,8.09370913,0.03631061,0.31472885,0.04528130,2.48783615,6.32779922,1.72289243,0.00000000
-2.35617809,8.17862886,0.03596119,0.32152044,0.04754067,2.53512520,6.40832005,1.72527794,0.00000000
-2.35017509,8.25796235,0.03598421,0.32851455,0.04978730,2.58468591,6.47904410,1.73153360,0.00000000
-2.34417209,8.33181117,0.03635183,0.33571647,0.05201002,2.63634790,6.53993128,1.74176687,0.00000000
-2.33816908,8.40038768,0.03703780,0.34311375,0.05419864,2.68981095,6.59114154,1.75601262,0.00000000
-2.33216608,8.46400073,0.03801740,0.35067520,0.05634394,2.74464043,6.63303089,1.77422429,0.00000000
-2.32616308,8.52303413,0.03926714,0.35835067,0.05843745,2.80026878,6.66613781,1.79626661,0.00000000
-2.32016008,8.57791828,0.04076449,0.36607157,0.06047137,2.85600299,6.69116006,1.82191038,0.00000000
-2.31415708,8.62909619,0.04248748,0.37375208,0.06243830,2.91103815,6.70892260,1.85082960,0.00000000
-2.30815408,8.67698534,0.04441439,0.38129108,0.06433101,2.96447634,6.72033820,1.88260119,0.00000000
-2.30215108,8.72193790,0.04652343,0.38857462,0.06614230,3.01535038,6.72636277,1.91670759,0.00000000
-2.29614807,8.76420192,0.04879253,0.39547882,0.06786475,3.06265135,6.72794809,1.95254240,0.00000000
-2.29014507,8.80388651,0.05119920,0.40187329,0.06949068,3.10535900,6.72599506,1.98941914,0.00000000
-2.28414207,8.84093398,0.05372060,0.40762460,0.07101209,3.14247364,6.72131052,2.02658314,0.00000000
-2.27813907,8.87510189,0.05633362,0.41260005,0.07242073,3.17304849,6.71457077,2.06322651,0.00000000
-2.27213607,8.90595732,0.05901528,0.41667138,0.07370832,3.19622110,6.70629459,2.09850592,0.00000000
-2.26613307,8.93288515,0.06174306,0.41971835,0.07486683,3.21124280,6.69682804,2.13156283,0.00000000
-2.26013007,8.95511121,0.06449548,0.42163217,0.07588891,3.21750491,6.68634238,2.16154572,0.00000000
-2.25412706,8.97174023,0.06725272,0.42231859,0.07676835,3.21456103,6.67484595,2.18763362,0.00000000
-2.24812406,8.98180747,0.06999722,0.42170067,0.07750074,3.20214431,6.66220957,2.20906030,0.00000000
-2.24212106,8.98434179,0.07271432,0.41972101,0.07808405,3.18017932,6.64820421,2.22513813,0.00000000
-2.23611806,8.97843712,0.07539283,0.41634357,0.07851928,3.14878806,6.63254878,2.23528070,0.00000000
-2.23011506,8.96332828,0.07802544,0.41155493,0.07881106,3.10828975,6.61496500,2.23902337,0.00000000
-2.22411206,8.93846680,0.08060901,0.40536493,0.07896823,3.05919464,6.59523579,2.23604055,0.00000000
-2.21810905,8.90359178,0.08314461,0.39780687,0.07900424,3.00219176,6.57326325,2.22615913,0.00000000
-2.21210605,8.85879105,0.08563734,0.38893699,0.07893741,2.93813113,6.54912197,2.20936695,0.00000000
-2.20610305,8.80454822,0.08809585,0.37883353,0.07879101,2.86800093,6.52310388,2.18581607,0.00000000
-2.20010005,8.74177151,0.09053166,0.36759518,0.07859313,2.79290023,6.49575092,2.15582016,0.00000000
-2.19409705,8.67180159,0.09295814,0.35533909,0.07837627,2.71400833,6.46787261,2.11984613,0.00000000
-2.18809405,8.59639636,0.09538934,0.34219844,0.07817670,2.63255140,6.44054636,2.07849989,0.00000000
-2.18209105,8.51769194,0.09783858,0.32831965,0.07803356,2.54976763,6.41509948,2.03250695,0.00000000
-2.17608804,8.43814069,0.10031697,0.31385927,0.07798777,2.46687204,6.39307263,1.98268829,0.00000000
-2.17008504,8.36042803,0.10283194,0.29898067,0.07808067,2.38502194,6.37616585,1.92993259,0.00000000
-2.16408204,8.28737129,0.10538571,0.28385052,0.07835255,2.30528438,6.36616918,1.87516586,0.00000000
-2.15807904,8.22180487,0.10797406,0.26863535,0.07884107,2.22860657,6.36488082,1.81931983,0.00000000
-2.15207604,8.16645685,0.11058522,0.25349802,0.07957963,2.15579036,6.37401672,1.76330034,0.00000000
-2.14607304,8.12382269,0.11319914,0.23859435,0.08059577,2.08747165,6.39511586,1.70795715,0.00000000
-2.14007004,8.09604212,0.11578719,0.22406996,0.08190968,2.02410557,6.42944614,1.65405641,0.00000000
-2.13406703,8.08478513,0.11831219,0.21005745,0.08353287,1.96595779,6.47791556,1.60225706,0.00000000
-2.12806403,8.09115287,0.12072904,0.19667380,0.08546712,1.91310244,6.54099359,1.55309190,0.00000000
-2.12206103,8.11559840,0.12298575,0.18401834,0.08770370,1.86542662,6.61864689,1.50695429,0.00000000
-2.11605803,8.15787157,0.12502493,0.17217114,0.09022294,1.82264122,6.71029326,1.46409075,0.00000000
-2.11005503,8.21699107,0.12678567,0.16119186,0.09299428,1.78429775,6.81477674,1.42459972,0.00000000
-2.10405203,8.29124560,0.12820575,0.15111921,0.09597660,1.74981038,6.93036561,1.38843623,0.00000000
-2.09804902,8.37822460,0.12922404,0.14197098,0.09911909,1.71848216,7.05477447,1.35542222,0.00000000
-2.09204602,8.47487782,0.12978302,0.13374451,0.10236242,1.68953460,7.18520992,1.32526162,0.00000000
-2.08604302,8.57760143,0.12983122,0.12641779,0.10564034,1.66213916,7.31843867,1.29755961,0.00000000
-2.08004002,8.68234755,0.12932561,0.11995102,0.10888154,1.63544949,7.45087551,1.27184475,0.00000000
-2.07403702,8.78475246,0.12823356,0.11428858,0.11201179,1.60863314,7.57868783,1.24759310,0.00000000
-2.06803402,8.88027851,0.12653455,0.10936143,0.11495616,1.58090152,7.69791254,1.22425309,0.00000000
-2.06203102,8.96436373,0.12422136,0.10508976,0.11764137,1.55153697,7.80458051,1.20127006,0.00000000
-2.05602801,9.03257290,0.12130072,0.10138591,0.11999806,1.51991613,7.89484345,1.17810938,0.00000000
-2.05002501,9.08074408,0.11779339,0.09815735,0.12196298,1.48552875,7.96509798,1.15427735,0.00000000
-2.04402201,9.10512456,0.11373370,0.09530975,0.12348091,1.44799146,8.01210161,1.12933912,0.00000000
-2.03801901,9.10249080,0.10916855,0.09274998,0.12450629,1.40705632,8.03307607,1.10293296,0.00000000
-2.03201601,9.07024804,0.10415591,0.09038888,0.12500455,1.36261411,8.02579372,1.07478072,0.00000000
-2.02601301,9.00650584,0.09876292,0.08814388,0.12495296,1.31469249,7.98864389,1.04469422,0.00000000
-2.02001001,8.91012732,0.09306371,0.08594123,0.12434112,1.26344958,7.92067666,1.01257763,0.00000000
-2.01400700,8.78075091,0.08713699,0.08371792,0.12317097,1.20916349,7.82162308,0.97842612,0.00000000
-2.00800400,8.61878492,0.08106359,0.08142308,0.12145643,1.15221850,7.69189165,0.94232111,0.00000000
-2.00200100,8.42537624,0.07492406,0.07901902,0.11922258,1.09308883,7.53254197,0.90442270,0.00000000
-1.99599800,8.20235580,0.06879633,0.07648174,0.11650466,1.03232064,7.34523785,0.86495978,0.00000000
-1.98999500,7.95216415,0.06275369,0.07380102,0.11334664,0.97051334,7.13218257,0.82421848,0.00000000
-1.98399200,7.67776157,0.05686302,0.07098007,0.10979977,0.90830082,6.89604001,0.78252969,0.00000000
-1.97798899,7.38252711,0.05118340,0.06803482,0.10592086,0.84633347,6.63984567,0.74025610,0.00000000
-1.97198599,7.07015152,0.04576510,0.06499280,0.10177066,0.78526143,6.36691187,0.69777959,0.00000000
-1.96598299,6.74452885,0.04064899,0.06189184,0.09741225,0.72571972,6.08073134,0.65548914,0.00000000
-1.95997999,6.40965096,0.03586630,0.05877851,0.09290943,0.66831540,5.78488313,0.61376999,0.00000000
-1.95397699,6.06950886,0.03143875,0.05570642,0.08832543,0.61361712,5.48294439,0.57299406,0.00000000
-1.94797399,5.72800384,0.02737899,0.05273448,0.08372162,0.56214697,5.17841072,0.53351208,0.00000000
-1.94197099,5.38887070,0.02369134,0.04992508,0.07915656,0.51437458,4.87462738,0.49564723,0.00000000
-1.93596798,5.05561432,0.02037265,0.04734237,0.07468517,0.47071336,4.57473240,0.45969052,0.00000000
-1.92996498,4.73146001,0.01741335,0.04505052,0.07035814,0.43151844,4.28161225,0.42589762,0.00000000
-1.92396198,4.41931726,0.01479857,0.04311221,0.06622142,0.39708615,3.99786978,0.39448706,0.00000000
-1.91795898,4.12175589,0.01250926,0.04158711,0.06231600,0.36765455,3.72580355,0.36563955,0.00000000
-1.91195598,3.84099303,0.01052333,0.04053051,0.05867763,0.34340475,3.46739717,0.33949817,0.00000000
-1.90595298,3.57888895,0.00881664,0.03999220,0.05533671,0.32446259,3.22431706,0.31616920,0.00000000
-1.89994997,3.33695000,0.00736393,0.04001532,0.05231825,0.31090045,2.99791680,0.29572329,0.00000000
-1.89394697,3.11633647,0.00613971,0.04063543,0.04964171,0.30273900,2.78924620,0.27819692,0.00000000
-1.88794397,2.91787376,0.00511885,0.04187975,0.04732102,0.29994872,2.59906361,0.26359382,0.00000000
-1.88194097,2.74206560,0.00427718,0.04376643,0.04536443,0.30245118,2.42785005,0.25188639,0.00000000
-1.87593797,2.58910818,0.00359188,0.04630412,0.04377445,0.31012011,2.27582414,0.24301701,0.00000000
-1.86993497,2.45890479,0.00304181,0.04949153,0.04254780,0.32278242,2.14295730,0.23689934,0.00000000
-1.86393197,2.35108100,0.00260762,0.05331736,0.04167533,0.34021941,2.02898902,0.23341957,0.00000000
-1.85792896,2.26500051,0.00227193,0.05776032,0.04114204,0.36216833,1.93344223,0.23243788,0.00000000
-1.85192596,2.19978249,0.00201925,0.06278944,0.04092721,0.38832462,1.85563929,0.23379012,0.00000000
-1.84592296,2.15432104,0.00183601,0.06836461,0.04100453,0.41834515,1.79471903,0.23728987,0.00000000
-1.83991996,2.12730759,0.00171044,0.07443747,0.04134252,0.45185257,1.74965561,0.24273118,0.00000000
-1.83391696,2.11725704,0.00163245,0.08095250,0.04190502,0.48844101,1.71927963,0.24989179,0.00000000
-1.82791396,2.12253794,0.00159353,0.08784845,0.04265185,0.52768320,1.70230200,0.25853720,0.00000000
-1.82191096,2.14140708,0.00158659,0.09506000,0.04353968,0.56913897,1.69734072,0.26842542,0.00000000
-1.81590795,2.17204798,0.00160586,0.10251965,0.04452303,0.61236491,1.70295052,0.27931236,0.00000000
-1.80990495,2.21261285,0.00164674,0.11015978,0.04555543,0.65692504,1.71765477,0.29095779,0.00000000
-1.80390195,2.26126678,0.00170573,0.11791478,0.04659069,0.70240196,1.73997915,0.30313163,0.00000000
-1.79789895,2.31623266,0.00178031,0.12572316,0.04758416,0.74840803,1.76848582,0.31562039,0.00000000
-1.79189595,2.37583523,0.00186883,0.13352959,0.04849409,0.79459608,1.80180692,0.32823329,0.00000000
-1.78589295,2.43854210,0.00197047,0.14128671,0.04928286,0.84066891,1.83867602,0.34080799,0.00000000
-1.77988994,2.50299990,0.00208516,0.14895659,0.04991816,0.88638708,1.87795593,0.35321543,0.00000000
-1.77388694,2.56806359,0.00221346,0.15651183,0.05037392,0.93157440,1.91866163,0.36536344,0.00000000
-1.76788394,2.63281719,0.00235652,0.16393613,0.05063111,0.97612057,1.95997694,0.37719901,0.00000000
-1.76188094,2.69658470,0.00251596,0.17122432,0.05067820,1.01998069,2.00126401,0.38870877,0.00000000
-1.75587794,2.75893032,0.00269377,0.17838175,0.05051139,1.06317145,2.04206502,0.39991779,0.00000000
-1.74987494,2.81964759,0.00289220,0.18542319,0.05013448,1.10576385,2.08209582,0.41088637,0.00000000
-1.74387194,2.87873787,0.00311361,0.19237105,0.04955850,1.14787279,2.12123170,0.42170514,0.00000000
-1.73786893,2.93637898,0.00336034,0.19925319,0.04880094,1.18964377,2.15948597,0.43248841,0.00000000
-1.73186593,2.99288547,0.00363453,0.20610027,0.04788486,1.23123742,2.19698236,0.44336616,0.00000000
-1.72586293,3.04866254,0.00393798,0.21294287,0.04683770,1.27281233,2.23392276,0.45447496,0.00000000
-1.71985993,3.10415601,0.00427196,0.21980849,0.04568994,1.31450741,2.27055190,0.46594827,0.00000000
-1.71385693,3.15980101,0.00463706,0.22671853,0.04447369,1.35642438,2.30712097,0.47790657,0.00000000
-1.70785393,3.21597219,0.00503306,0.23368555,0.04322127,1.39861162,2.34385219,0.49044797,0.00000000
-1.70185093,3.27293827,0.00545877,0.24071090,0.04196381,1.44105032,2.38090628,0.50363960,0.00000000
-1.69584792,3.33082356,0.00591195,0.24778283,0.04073000,1.48364372,2.41835473,0.51751048,0.00000000
-1.68984492,3.38957864,0.00638923,0.25487533,0.03954497,1.52621044,2.45615845,0.53204625,0.00000000
-1.68384192,3.44896213,0.00688615,0.26194776,0.03842947,1.56848226,2.49415408,0.54718599,0.00000000
-1.67783892,3.50853459,0.00739710,0.26894524,0.03739928,1.61010687,2.53204882,0.56282160,0.00000000
-1.67183592,3.56766524,0.00791549,0.27579996,0.03646486,1.65065569,2.56942407,0.57879970,0.00000000
-1.66583292,3.62555122,0.00843380,0.28243333,0.03563145,1.68963655,2.60574790,0.59492602,0.00000000
-1.65982991,3.68124846,0.00894380,0.28875880,0.03489930,1.72651072,2.64039553,0.61097221,0.00000000
-1.65382691,3.73371259,0.00943677,0.29468541,0.03426432,1.76071371,2.67267679,0.62668473,0.00000000
-1.64782391,3.78184776,0.00990375,0.30012170,0.03371888,1.79167874,2.70186902,0.64179530,0.00000000
-1.64182091,3.82456037,0.01033577,0.30497996,0.03325286,1.81886172,2.72725339,0.65603249,0.00000000
-1.63581791,3.86081500,0.01072424,0.30918046,0.03285486,1.84176648,2.74815271,0.66913379,0.00000000
-1.62981491,3.88968902,0.01106115,0.31265547,0.03251345,1.85996877,2.76396828,0.68085743,0.00000000
-1.62381191,3.91042279,0.01133941,0.31535290,0.03221849,1.87313782,2.77421367,0.69099335,0.00000000
-1.61780890,3.92246238,0.01155305,0.31723922,0.03196243,1.88105397,2.77854336,0.69937280,0.00000000
-1.61180590,3.92549223,0.01169750,0.31830158,0.03174146,1.88362150,2.77677434,0.70587572,0.00000000
-1.60580290,3.91945572,0.01176968,0.31854891,0.03155655,1.88087566,2.76889943,0.71043581,0.00000000
-1.59979990,3.90456220,0.01176816,0.31801202,0.03141431,1.87298345,2.75509131,0.71304274,0.00000000
-1.59379690,3.88128012,0.01169321,0.31674251,0.03132754,1.86023800,2.73569691,0.71374153,0.00000000
-1.58779390,3.85031634,0.01154673,0.31481068,0.03131554,1.84304663,2.71122249,0.71262900,0.00000000
-1.58179090,3.81258295,0.01133221,0.31230250,0.03140416,1.82191342,2.68231013,0.70984765,0.00000000
-1.57578789,3.76915336,0.01105458,0.30931569,0.03162550,1.79741692,2.64970698,0.70557722,0.00000000
-1.56978489,3.72121024,0.01072000,0.30595536,0.03201724,1.77018443,2.61422910,0.70002453,0.00000000
-1.56378189,3.66998833,0.01033567,0.30232914,0.03262182,1.74086418,2.57672188,0.69341217,0.00000000
-1.55777889,3.61671542,0.00990952,0.29854239,0.03348517,1.71009702,2.53801958,0.68596671,0.00000000
-1.55177589,3.56255495,0.00944996,0.29469349,0.03465529,1.67848905,2.49890594,0.67790713,0.00000000
-1.54577289,3.50855337,0.00896559,0.29086969,0.03618057,1.64658696,2.46007856,0.66943421,0.00000000
