energy_ev,total_up,C_s_up,C_p_up,Fe_p_up,Fe_d_up,Ir_p_up,Ir_d_up,Te_p_up,Te_d_up
-3.19659830,2.45848716,0.00026330,0.04344456,0.48122693,1.56436442,0.09732171,0.84767116,0.08544312,0.00000000
-3.19059530,2.52160933,0.00025010,0.04670857,0.48206091,1.57476983,0.09986853,0.90033354,0.09068034,0.00000000
-3.18459230,2.59311897,0.00023831,0.05032990,0.48448917,1.58994604,0.10276709,0.95642674,0.09652508,0.00000000
-3.17858929,2.67257525,0.00022789,0.05429016,0.48853585,1.60986590,0.10599760,1.01554412,0.10291368,0.00000000
-3.17258629,2.75927896,0.00021883,0.05856034,0.49417727,1.63436024,0.10953086,1.07716641,0.10977030,0.00000000
-3.16658329,2.85226961,0.00021112,0.06310068,0.50133936,1.66311504,0.11332771,1.14066260,0.11700681,0.00000000
-3.16058029,2.95033179,0.00020478,0.06786083,0.50989680,1.69567329,0.11733887,1.20529547,0.12452325,0.00000000
-3.15457729,3.05201149,0.00019981,0.07278040,0.51967409,1.73144157,0.12150530,1.27023159,0.13220871,0.00000000
-3.14857429,3.15564272,0.00019627,0.07779000,0.53044858,1.76970177,0.12575914,1.33455617,0.13994287,0.00000000
-3.14257129,3.25938419,0.00019422,0.08281254,0.54195568,1.80962779,0.13002510,1.39729252,0.14759803,0.00000000
-3.13656828,3.36126542,0.00019376,0.08776500,0.55389607,1.85030689,0.13422241,1.45742562,0.15504174,0.00000000
-3.13056528,3.45924102,0.00019501,0.09256044,0.56594469,1.89076546,0.13826715,1.51392920,0.16213982,0.00000000
-3.12456228,3.55125156,0.00019813,0.09711034,0.57776132,1.92999816,0.14207498,1.56579544,0.16875987,0.00000000
-3.11855928,3.63528873,0.00020332,0.10132711,0.58900228,1.96699987,0.14556398,1.61206615,0.17477493,0.00000000
-3.11255628,3.70946253,0.00021083,0.10512662,0.59933289,2.00079908,0.14865773,1.65186418,0.18006731,0.00000000
-3.10655328,3.77206743,0.00022092,0.10843083,0.60843997,2.03049161,0.15128821,1.68442369,0.18453234,0.00000000
-3.10055028,3.82164493,0.00023392,0.11117024,0.61604404,2.05527326,0.15339854,1.70911794,0.18808190,0.00000000
-3.09454727,3.85703944,0.00025018,0.11328614,0.62191045,2.07447004,0.15494541,1.72548320,0.19064750,0.00000000
-3.08854427,3.87744483,0.00027008,0.11473254,0.62585911,2.08756457,0.15590095,1.73323769,0.19218290,0.00000000
-3.08254127,3.88243938,0.00029403,0.11547776,0.62777211,2.09421752,0.15625409,1.73229433,0.19266591,0.00000000
-3.07653827,3.87200708,0.00032245,0.11550543,0.62759905,2.09428280,0.15601118,1.72276680,0.19209947,0.00000000
-3.07053527,3.84654408,0.00035575,0.11481512,0.62535960,2.08781593,0.15519589,1.70496822,0.19051179,0.00000000
-3.06453227,3.80684954,0.00039434,0.11342230,0.62114337,2.07507481,0.15384843,1.67940248,0.18795569,0.00000000
-3.05852926,3.75410109,0.00043859,0.11135784,0.61510684,2.05651288,0.15202393,1.64674839,0.18450689,0.00000000
-3.05252626,3.68981562,0.00048882,0.10866694,0.60746765,2.03276459,0.14979029,1.60783734,0.18026165,0.00000000
-3.04652326,3.61579700,0.00054525,0.10540759,0.59849641,2.00462402,0.14722537,1.56362522,0.17533355,0.00000000
-3.04052026,3.53407298,0.00060802,0.10164864,0.58850646,1.97301716,0.14441384,1.51515990,0.16984975,0.00000000
-3.03451726,3.44682396,0.00067715,0.09746755,0.57784213,1.93896936,0.14144367,1.46354570,0.16394684,0.00000000
-3.02851426,3.35630676,0.00075251,0.09294787,0.56686586,1.90356911,0.13840260,1.40990633,0.15776645,0.00000000
-3.02251126,3.26477692,0.00083381,0.08817669,0.55594509,1.86792994,0.13537465,1.35534786,0.15145079,0.00000000
-3.01650825,3.17441279,0.00092058,0.08324197,0.54543915,1.83315206,0.13243684,1.30092354,0.14513837,0.00000000
-3.01050525,3.08724491,0.00101219,0.07823005,0.53568713,1.80028547,0.12965643,1.24760168,0.13896010,0.00000000
-3.00450225,3.00509356,0.00110779,0.07322330,0.52699696,1.77029611,0.12708864,1.19623813,0.13303583,0.00000000
-2.99849925,2.92951721,0.00120639,0.06829807,0.51963627,1.74403655,0.12477508,1.14755428,0.12747151,0.00000000
-2.99249625,2.86177372,0.00130679,0.06352298,0.51382539,1.72222234,0.12274290,1.10212150,0.12235714,0.00000000
-2.98649325,2.80279566,0.00140770,0.05895752,0.50973265,1.70541486,0.12100478,1.06035236,0.11776546,0.00000000
-2.98049025,2.75318039,0.00150767,0.05465118,0.50747209,1.69401121,0.11955965,1.02249886,0.11375144,0.00000000
-2.97448724,2.71319454,0.00160520,0.05064290,0.50710355,1.68824127,0.11839419,0.98865738,0.11035253,0.00000000
-2.96848424,2.68279227,0.00169877,0.04696095,0.50863499,1.68817159,0.11748493,0.95877987,0.10758972,0.00000000
-2.96248124,2.66164549,0.00178684,0.04362326,0.51202670,1.69371556,0.11680097,0.93269051,0.10546909,0.00000000
-2.95647824,2.64918418,0.00186800,0.04063797,0.51719712,1.70464902,0.11630695,0.91010679,0.10398400,0.00000000
-2.95047524,2.64464418,0.00194094,0.03800434,0.52402987,1.72063000,0.11596637,0.89066378,0.10311761,0.00000000
-2.94447224,2.64711974,0.00200454,0.03571388,0.53238138,1.74122145,0.11574478,0.87394038,0.10284555,0.00000000
-2.93846923,2.65561797,0.00205793,0.03375161,0.54208888,1.76591554,0.11561295,0.85948621,0.10313877,0.00000000
-2.93246623,2.66911233,0.00210053,0.03209744,0.55297809,1.79415810,0.11554962,0.84684780,0.10396622,0.00000000
-2.92646323,2.68659257,0.00213209,0.03072752,0.56487043,1.82537201,0.11554378,0.83559297,0.10529732,0.00000000
-2.92046023,2.70710883,0.00215271,0.02961568,0.57758913,1.85897826,0.11559631,0.82533223,0.10710407,0.00000000
-2.91445723,2.72980799,0.00216289,0.02873463,0.59096435,1.89441402,0.11572090,0.81573652,0.10936263,0.00000000
-2.90845423,2.75396101,0.00216352,0.02805712,0.60483680,1.93114681,0.11594416,0.80655047,0.11205441,0.00000000
-2.90245123,2.77898044,0.00215586,0.02755697,0.61905997,1.96868457,0.11630493,0.79760099,0.11516650,0.00000000
-2.89644822,2.80442784,0.00214157,0.02720978,0.63350108,2.00658144,0.11685277,0.78880082,0.11869147,0.00000000
-2.89044522,2.83001154,0.00212261,0.02699359,0.64804057,2.04443952,0.11764569,0.78014735,0.12262658,0.00000000
-2.88444222,2.85557559,0.00210127,0.02688921,0.66257068,2.08190703,0.11874733,0.77171697,0.12697237,0.00000000
-2.87843922,2.88108108,0.00208006,0.02688040,0.67699311,2.11867347,0.12022349,0.76365541,0.13173083,0.00000000
-2.87243622,2.90658165,0.00206167,0.02695387,0.69121609,2.15446263,0.12213846,0.75616485,0.13690307,0.00000000
-2.86643322,2.93219487,0.00204892,0.02709904,0.70515137,2.18902435,0.12455110,0.74948856,0.14248692,0.00000000
-2.86043022,2.95807174,0.00204460,0.02730780,0.71871113,2.22212587,0.12751095,0.74389398,0.14847425,0.00000000
-2.85442721,2.98436604,0.00205149,0.02757396,0.73180538,2.25354377,0.13105461,0.73965515,0.15484847,0.00000000
-2.84842421,3.01120575,0.00207219,0.02789283,0.74433999,2.28305732,0.13520253,0.73703540,0.16158228,0.00000000
-2.84242121,3.03866808,0.00210907,0.02826062,0.75621559,2.31044380,0.13995631,0.73627110,0.16863574,0.00000000
-2.83641821,3.06675959,0.00216419,0.02867389,0.76732740,2.33547641,0.14529686,0.73755730,0.17595494,0.00000000
-2.83041521,3.09540263,0.00223920,0.02912904,0.77756628,2.35792511,0.15118334,0.74103585,0.18347133,0.00000000
-2.82441221,3.12442862,0.00233529,0.02962187,0.78682079,2.37756036,0.15755301,0.74678645,0.19110181,0.00000000
-2.81840920,3.15357860,0.00245311,0.03014716,0.79498023,2.39415969,0.16432210,0.75482103,0.19874961,0.00000000
-2.81240620,3.18251088,0.00259272,0.03069846,0.80193865,2.40751688,0.17138763,0.76508155,0.20630603,0.00000000
-2.80640320,3.21081518,0.00275357,0.03126793,0.80759939,2.41745300,0.17863010,0.77744122,0.21365293,0.00000000
-2.80040020,3.23803250,0.00293447,0.03184635,0.81188014,2.42382887,0.18591697,0.79170899,0.22066589,0.00000000
-2.79439720,3.26367943,0.00313360,0.03242317,0.81471799,2.42655802,0.19310686,0.80763695,0.22721803,0.00000000
-2.78839420,3.28727542,0.00334849,0.03298682,0.81607432,2.42561930,0.20005420,0.82493030,0.23318417,0.00000000
-2.78239120,3.30837166,0.00357612,0.03352496,0.81593907,2.42106845,0.20661415,0.84325924,0.23844518,0.00000000
-2.77638819,3.32657958,0.00381294,0.03402494,0.81433424,2.41304753,0.21264762,0.86227223,0.24289245,0.00000000
-2.77038519,3.34159774,0.00405494,0.03447423,0.81131624,2.40179176,0.21802613,0.88161004,0.24643204,0.00000000
-2.76438219,3.35323535,0.00429780,0.03486093,0.80697688,2.38763303,0.22263635,0.90091987,0.24898843,0.00000000
-2.75837919,3.36143118,0.00453692,0.03517424,0.80144297,2.37099954,0.22638404,0.91986898,0.25050773,0.00000000
-2.75237619,3.36626692,0.00476762,0.03540494,0.79487425,2.35241164,0.22919725,0.93815715,0.25096001,0.00000000
-2.74637319,3.36797402,0.00498525,0.03554576,0.78745998,2.33247337,0.23102874,0.95552761,0.25034078,0.00000000
-2.74037019,3.36693370,0.00518531,0.03559176,0.77941394,2.31186029,0.23185733,0.97177589,0.24867149,0.00000000
-2.73436718,3.36366994,0.00536360,0.03554057,0.77096827,2.29130358,0.23168836,0.98675628,0.24599906,0.00000000
-2.72836418,3.35883578,0.00551637,0.03539246,0.76236636,2.27157117,0.23055303,1.00038567,0.24239432,0.00000000
-2.72236118,3.35319317,0.00564040,0.03515043,0.75385498,2.25344638,0.22850691,1.01264474,0.23794967,0.00000000
-2.71635818,3.34758750,0.00573313,0.03482011,0.74567614,2.23770490,0.22562741,1.02357623,0.23277586,0.00000000
-2.71035518,3.34291748,0.00579276,0.03440950,0.73805901,2.22509099,0.22201067,1.03328072,0.22699822,0.00000000
-2.70435218,3.34010177,0.00581826,0.03392876,0.73121220,2.21629362,0.21776775,1.04190981,0.22075234,0.00000000
-2.69834917,3.34004359,0.00580942,0.03338976,0.72531687,2.21192357,0.21302044,1.04965719,0.21417961,0.00000000
-2.69234617,3.34359461,0.00576686,0.03280566,0.72052095,2.21249223,0.20789684,1.05674778,0.20742262,0.00000000
-2.68634317,3.35151972,0.00569200,0.03219041,0.71693463,2.21839287,0.20252691,1.06342561,0.20062077,0.00000000
-2.68034017,3.36446391,0.00558699,0.03155825,0.71462752,2.22988515,0.19703818,1.06994072,0.19390618,0.00000000
-2.67433717,3.38292262,0.00545464,0.03092318,0.71362740,2.24708340,0.19155177,1.07653579,0.18740012,0.00000000
-2.66833417,3.40721690,0.00529832,0.03029851,0.71392076,2.26994911,0.18617886,1.08343301,0.18121001,0.00000000
-2.66233117,3.43747440,0.00512183,0.02969638,0.71545504,2.29828821,0.18101782,1.09082183,0.17542719,0.00000000
-2.65632816,3.47361717,0.00492927,0.02912747,0.71814247,2.33175303,0.17615196,1.09884807,0.17012539,0.00000000
-2.65032516,3.51535700,0.00472490,0.02860065,0.72186530,2.36984945,0.17164805,1.10760514,0.16536003,0.00000000
-2.64432216,3.56219883,0.00451303,0.02812282,0.72648236,2.41194884,0.16755562,1.11712759,0.16116827,0.00000000
-2.63831916,3.61345239,0.00429784,0.02769887,0.73183648,2.45730489,0.16390697,1.12738760,0.15756978,0.00000000
-2.63231616,3.66825209,0.00408330,0.02733164,0.73776255,2.50507473,0.16071798,1.13829455,0.15456811,0.00000000
-2.62631316,3.72558461,0.00387305,0.02702213,0.74409597,2.55434405,0.15798942,1.14969789,0.15215271,0.00000000
-2.62031016,3.78432353,0.00367030,0.02676967,0.75068100,2.60415538,0.15570902,1.16139312,0.15030121,0.00000000
-2.61430715,3.84326984,0.00347779,0.02657222,0.75737879,2.65353871,0.15385376,1.17313094,0.14898215,0.00000000
-2.60830415,3.90119671,0.00329771,0.02642680,0.76407465,2.70154340,0.15239260,1.18462890,0.14815778,0.00000000
-2.60230115,3.95689700,0.00313172,0.02632983,0.77068433,2.74727036,0.15128936,1.19558518,0.14778692,0.00000000
-2.59629815,4.00923115,0.00298091,0.02627762,0.77715894,2.78990298,0.15050557,1.20569386,0.14782764,0.00000000
-2.59029515,4.05717353,0.00284585,0.02626673,0.78348824,2.82873569,0.15000327,1.21466064,0.14823982,0.00000000
-2.58429215,4.09985462,0.00272658,0.02629442,0.78970219,2.86319880,0.14974752,1.22221846,0.14898725,0.00000000
-2.57828914,4.13659720,0.00262274,0.02635895,0.79587044,2.89287817,0.14970854,1.22814184,0.15003937,0.00000000
-2.57228614,4.16694407,0.00253354,0.02645984,0.80209977,2.91752883,0.14986344,1.23225935,0.15137240,0.00000000
-2.56628314,4.19067590,0.00245788,0.02659805,0.80852942,2.93708143,0.15019735,1.23446316,0.15297002,0.00000000
-2.56028014,4.20781772,0.00239444,0.02677602,0.81532440,2.95164109,0.15070401,1.23471534,0.15482339,0.00000000
-2.55427714,4.21863341,0.00234167,0.02699766,0.82266694,2.96147812,0.15138572,1.23305024,0.15693064,0.00000000
-2.54827414,4.22360800,0.00229796,0.02726815,0.83074635,2.96701103,0.15225276,1.22957292,0.15929579,0.00000000
-2.54227114,4.22341844,0.00226163,0.02759373,0.83974757,2.96878210,0.15332219,1.22445355,0.16192724,0.00000000
-2.53626813,4.21889406,0.00223102,0.02798131,0.84983904,2.96742666,0.15461630,1.21791811,0.16483583,0.00000000
-2.53026513,4.21096848,0.00220452,0.02843811,0.86116017,2.96363724,0.15616055,1.21023592,0.16803276,0.00000000
-2.52426213,4.20062560,0.00218065,0.02897113,0.87380929,2.95812450,0.15798140,1.20170468,0.17152721,0.00000000
-2.51825913,4.18884234,0.00215802,0.02958676,0.88783241,2.95157657,0.16010390,1.19263400,0.17532412,0.00000000
-2.51225613,4.17653133,0.00213541,0.03029020,0.90321358,2.94461917,0.16254941,1.18332824,0.17942200,0.00000000
-2.50625313,4.16448660,0.00211178,0.03108511,0.91986752,2.93777840,0.16533340,1.17406990,0.18381111,0.00000000
-2.50025013,4.15333547,0.00208622,0.03197314,0.93763473,2.93144827,0.16846351,1.16510434,0.18847199,0.00000000
-2.49424712,4.14349926,0.00205802,0.03295369,0.95627996,2.92586486,0.17193810,1.15662688,0.19337446,0.00000000
-2.48824412,4.13516502,0.00202662,0.03402361,0.97549387,2.92108843,0.17574515,1.14877293,0.19847724,0.00000000
-2.48224112,4.12827007,0.00199160,0.03517714,0.99489839,2.91699464,0.17986175,1.14161175,0.20372812,0.00000000
-2.47623812,4.12250006,0.00195269,0.03640588,1.01405554,2.91327543,0.18425417,1.13514414,0.20906471,0.00000000
-2.47023512,4.11730082,0.00190976,0.03769889,1.03247948,2.90944957,0.18887840,1.12930402,0.21441580,0.00000000
-2.46423212,4.11190315,0.00186277,0.03904286,1.04965156,2.90488240,0.19368129,1.12396389,0.21970321,0.00000000
-2.45822911,4.10535936,0.00181181,0.04042244,1.06503757,2.89881381,0.19860211,1.11894356,0.22484399,0.00000000
-2.45222611,4.09658937,0.00175705,0.04182058,1.07810665,2.89039298,0.20357447,1.11402176,0.22975302,0.00000000
-2.44622311,4.08443387,0.00169876,0.04321896,1.08835102,2.87871814,0.20852858,1.10894959,0.23434569,0.00000000
-2.44022011,4.06771179,0.00163727,0.04459843,1.09530550,2.86287932,0.21339364,1.10346532,0.23854070,0.00000000
-2.43421711,4.04527892,0.00157301,0.04593952,1.09856621,2.84200191,0.21810025,1.09730937,0.24226274,0.00000000
-2.42821411,4.01608474,0.00150648,0.04722292,1.09780727,2.81528900,0.22258285,1.09023878,0.24544504,0.00000000
-2.42221111,3.97922477,0.00143826,0.04842992,1.09279506,2.78206032,0.22678197,1.08204036,0.24803161,0.00000000
-2.41620810,3.93398597,0.00136900,0.04954288,1.08339903,2.74178619,0.23064621,1.07254198,0.24997913,0.00000000
-2.41020510,3.87988324,0.00129945,0.05054564,1.06959898,2.69411489,0.23413396,1.06162130,0.25125844,0.00000000
-2.40420210,3.81668571,0.00123042,0.05142386,1.05148812,2.63889252,0.23721474,1.04921188,0.25185565,0.00000000
-2.39819910,3.74443211,0.00116282,0.05216536,1.02927211,2.57617466,0.23987019,1.03530638,0.25177274,0.00000000
-2.39219610,3.66343488,0.00109765,0.05276034,1.00326404,2.50622964,0.24209459,1.01995694,0.25102779,0.00000000
-2.38619310,3.57427378,0.00103598,0.05320161,0.97387570,2.42953376,0.24389502,1.00327295,0.24965482,0.00000000
-2.38019010,3.47777960,0.00097900,0.05348473,0.94160553,2.34675898,0.24529119,0.98541653,0.24770322,0.00000000
-2.37418709,3.37500943,0.00092798,0.05360807,0.90702396,2.25875407,0.24631485,0.96659612,0.24523690,0.00000000
-2.36818409,3.26721513,0.00088427,0.05357290,0.87075668,2.16652039,0.24700893,0.94705865,0.24233316,0.00000000
-2.36218109,3.15580666,0.00084932,0.05338332,0.83346670,2.07118355,0.24742644,0.92708085,0.23908118,0.00000000
-2.35617809,3.04231206,0.00082466,0.05304621,0.79583592,1.97396236,0.24762906,0.90696000,0.23558047,0.00000000
-2.35017509,2.92833593,0.00081188,0.05257107,0.75854674,1.87613638,0.24768563,0.88700481,0.23193892,0.00000000
-2.34417209,2.81551779,0.00081266,0.05196985,0.72226468,1.77901335,0.24767048,0.86752658,0.22827074,0.00000000
-2.33816908,2.70549177,0.00082868,0.05125669,0.68762222,1.68389742,0.24766158,0.84883101,0.22469416,0.00000000
-2.33216608,2.59984877,0.00086168,0.05044762,0.65520447,1.59205923,0.24773870,0.83121095,0.22132903,0.00000000
-2.32616308,2.50010166,0.00091336,0.04956020,0.62553685,1.50470844,0.24798146,0.81494011,0.21829415,0.00000000
-2.32016008,2.40765425,0.00098541,0.04861312,0.59907509,1.42296904,0.24846733,0.80026782,0.21570453,0.00000000
-2.31415708,2.32377432,0.00107942,0.04762579,0.57619740,1.34785787,0.24926973,0.78741496,0.21366855,0.00000000
-2.30815408,2.24957061,0.00119685,0.04661785,0.55719899,1.28026633,0.25045601,0.77657076,0.21228509,0.00000000
-2.30215108,2.18597396,0.00133899,0.04560871,0.54228861,1.22094523,0.25208564,0.76789067,0.21164070,0.00000000
-2.29614807,2.13372233,0.00150691,0.04461711,0.53158705,1.17049274,0.25420839,0.76149504,0.21180690,0.00000000
-2.29014507,2.09334966,0.00170135,0.04366065,0.52512740,1.12934524,0.25686273,0.75746854,0.21283770,0.00000000
-2.28414207,2.06517841,0.00192273,0.04275544,0.52285682,1.09777091,0.26007439,0.75586034,0.21476753,0.00000000
-2.27813907,2.04931564,0.00217104,0.04191574,0.52463965,1.07586613,0.26385516,0.75668481,0.21760957,0.00000000
-2.27213607,2.04565286,0.00244584,0.04115369,0.53026169,1.06355441,0.26820212,0.75992287,0.22135469,0.00000000
-2.26613307,2.05386947,0.00274615,0.04047916,0.53943563,1.06058812,0.27309704,0.76552382,0.22597105,0.00000000
-2.26013007,2.07344010,0.00307048,0.03989968,0.55180740,1.06655305,0.27850643,0.77340777,0.23140444,0.00000000
-2.25412706,2.10364596,0.00341681,0.03942045,0.56696347,1.08087591,0.28438188,0.78346845,0.23757945,0.00000000
-2.24812406,2.14359031,0.00378255,0.03904446,0.58443918,1.10283498,0.29066103,0.79557670,0.24440143,0.00000000
-2.24212106,2.19221813,0.00416460,0.03877270,0.60372783,1.13157404,0.29726904,0.80958422,0.25175917,0.00000000
-2.23611806,2.24833984,0.00455941,0.03860444,0.62429081,1.16611960,0.30412046,0.82532786,0.25952841,0.00000000
-2.23011506,2.31065894,0.00496302,0.03853757,0.64556846,1.20540144,0.31112172,0.84263417,0.26757583,0.00000000
-2.22411206,2.37780305,0.00537114,0.03856898,0.66699166,1.24827613,0.31817394,0.86132416,0.27576357,0.00000000
-2.21810905,2.44835754,0.00577932,0.03869493,0.68799404,1.29355332,0.32517606,0.88121810,0.28395397,0.00000000
-2.21210605,2.52090102,0.00618299,0.03891141,0.70802448,1.34002398,0.33202813,0.90214012,0.29201434,0.00000000
-2.20610305,2.59404143,0.00657766,0.03921445,0.72655960,1.38649002,0.33863469,0.92392251,0.29982164,0.00000000
-2.20010005,2.66645136,0.00695903,0.03960037,0.74311602,1.43179430,0.34490802,0.94640944,0.30726667,0.00000000
-2.19409705,2.73690135,0.00732311,0.04006595,0.75726188,1.47484985,0.35077102,0.96945976,0.31425767,0.00000000
-2.18809405,2.80428961,0.00766637,0.04060844,0.76862719,1.51466730,0.35615976,0.99294901,0.32072312,0.00000000
-2.18209105,2.86766681,0.00798584,0.04122554,0.77691270,1.55037935,0.36102534,1.01677009,0.32661361,0.00000000
-2.17608804,2.92625478,0.00827918,0.04191520,0.78189677,1.58126112,0.36533508,1.04083287,0.33190248,0.00000000
-2.17008504,2.97945826,0.00854477,0.04267532,0.78344005,1.60674554,0.36907283,1.06506243,0.33658555,0.00000000
-2.16408204,3.02686896,0.00878169,0.04350341,0.78148758,1.62643300,0.37223852,1.08939630,0.34067951,0.00000000
-2.15807904,3.06826194,0.00898977,0.04439613,0.77606833,1.64009480,0.37484686,1.11378059,0.34421942,0.00000000
-2.15207604,3.10358446,0.00916951,0.04534884,0.76729201,1.64767032,0.37692519,1.13816545,0.34725526,0.00000000
-2.14607304,3.13293811,0.00932204,0.04635508,0.75534335,1.64925803,0.37851084,1.16250012,0.34984767,0.00000000
-2.14007004,3.15655530,0.00944900,0.04740619,0.74047410,1.64510090,0.37964787,1.18672804,0.35206337,0.00000000
-2.13406703,3.17477165,0.00955247,0.04849092,0.72299302,1.63556702,0.38038362,1.21078226,0.35397030,0.00000000
-2.12806403,3.18799594,0.00963481,0.04959520,0.70325445,1.62112653,0.38076525,1.23458184,0.35563281,0.00000000
-2.12206103,3.19667963,0.00969856,0.05070201,0.68164577,1.60232612,0.38083636,1.25802935,0.35710729,0.00000000
-2.11605803,3.20128770,0.00974628,0.05179148,0.65857459,1.57976254,0.38063417,1.28101001,0.35843848,0.00000000
-2.11005503,3.20227270,0.00978049,0.05284112,0.63445593,1.55405638,0.38018724,1.30339260,0.35965655,0.00000000
-2.10405203,3.20005344,0.00980353,0.05382626,0.60970019,1.52582765,0.37951404,1.32503218,0.36077534,0.00000000
-2.09804902,3.19499942,0.00981753,0.05472064,0.58470219,1.49567410,0.37862237,1.34577474,0.36179172,0.00000000
-2.09204602,3.18742187,0.00982435,0.05549721,0.55983183,1.46415338,0.37750973,1.36546340,0.36268619,0.00000000
-2.08604302,3.17757138,0.00982555,0.05612898,0.53542647,1.43176959,0.37616463,1.38394598,0.36342459,0.00000000
-2.08004002,3.16564194,0.00982247,0.05659002,0.51178530,1.39896458,0.37456867,1.40108341,0.36396091,0.00000000
-2.07403702,3.15178056,0.00981620,0.05685648,0.48916581,1.36611398,0.37269933,1.41675837,0.36424097,0.00000000
-2.06803402,3.13610128,0.00980769,0.05690758,0.46778206,1.33352759,0.37053315,1.43088374,0.36420662,0.00000000
-2.06203102,3.11870211,0.00979781,0.05672655,0.44780475,1.30145370,0.36804921,1.44341001,0.36380038,0.00000000
-2.05602801,3.09968309,0.00978741,0.05630145,0.42936285,1.27008630,0.36523254,1.45433118,0.36297003,0.00000000
-2.05002501,3.07916395,0.00977746,0.05562582,0.41254629,1.23957446,0.36207719,1.46368863,0.36167293,0.00000000
-2.04402201,3.05729950,0.00976906,0.05469913,0.39740956,1.21003275,0.35858886,1.47157261,0.35987972,0.00000000
-2.03801901,3.03429152,0.00976351,0.05352705,0.38397580,1.18155172,0.35478678,1.47812098,0.35757730,0.00000000
-2.03201601,3.01039591,0.00976236,0.05212139,0.37224104,1.15420758,0.35070471,1.48351532,0.35477060,0.00000000
-2.02601301,2.98592460,0.00976740,0.05049991,0.36217836,1.12807035,0.34639108,1.48797442,0.35148339,0.00000000
-2.02001001,2.96124171,0.00978064,0.04868576,0.35374171,1.10320980,0.34190811,1.49174548,0.34775775,0.00000000
-2.01400700,2.93675450,0.00980425,0.04670687,0.34686930,1.07969905,0.33733008,1.49509355,0.34365249,0.00000000
-2.00800400,2.91289938,0.00984050,0.04459506,0.34148644,1.05761558,0.33274082,1.49828961,0.33924038,0.00000000
-2.00200100,2.89012433,0.00989166,0.04238503,0.33750782,1.03703990,0.32823054,1.50159824,0.33460465,0.00000000
-1.99599800,2.86886869,0.00995988,0.04011328,0.33483925,1.01805207,0.32389234,1.50526524,0.32983470,0.00000000
-1.98999500,2.84954190,0.01004707,0.03781704,0.33337911,1.00072673,0.31981835,1.50950618,0.32502158,0.00000000
-1.98399200,2.83250262,0.01015483,0.03553310,0.33301934,0.98512708,0.31609606,1.51449625,0.32025323,0.00000000
-1.97798899,2.81803958,0.01028425,0.03329681,0.33364635,0.97129849,0.31280477,1.52036207,0.31561003,0.00000000
-1.97198599,2.80635543,0.01043590,0.03114109,0.33514191,0.95926238,0.31001248,1.52717580,0.31116075,0.00000000
-1.96598299,2.79755456,0.01060973,0.02909565,0.33738400,0.94901094,0.30777335,1.53495167,0.30695929,0.00000000
-1.95997999,2.79163556,0.01080499,0.02718627,0.34024792,0.94050317,0.30612581,1.54364520,0.30304220,0.00000000
-1.95397699,2.78848871,0.01102028,0.02543436,0.34360748,0.93366253,0.30509140,1.55315473,0.29942727,0.00000000
-1.94797399,2.78789840,0.01125350,0.02385663,0.34733652,0.92837652,0.30467436,1.56332535,0.29611318,0.00000000
-1.94197099,2.78955037,0.01150196,0.02246490,0.35131048,0.92449812,0.30486190,1.57395464,0.29308023,0.00000000
-1.93596798,2.79304304,0.01176241,0.02126621,0.35540819,0.92184918,0.30562514,1.58479997,0.29029201,0.00000000
-1.92996498,2.79790222,0.01203113,0.02026294,0.35951371,0.92022529,0.30692054,1.59558687,0.28769796,0.00000000
-1.92396198,2.80359840,0.01230411,0.01945313,0.36351809,0.91940216,0.30869181,1.60601800,0.28523660,0.00000000
-1.91795898,2.80956550,0.01257711,0.01883092,0.36732108,0.91914279,0.31087209,1.61578238,0.28283931,0.00000000
-1.91195598,2.81522028,0.01284587,0.01838705,0.37083256,0.91920532,0.31338632,1.62456444,0.28043427,0.00000000
-1.90595298,2.81998139,0.01310616,0.01810940,0.37397377,0.91935091,0.31615366,1.63205259,0.27795054,0.00000000
-1.89994997,2.82328738,0.01335400,0.01798362,0.37667817,0.91935140,0.31908984,1.63794715,0.27532192,0.00000000
-1.89394697,2.82461295,0.01358570,0.01799370,0.37889189,0.91899628,0.32210942,1.64196743,0.27249043,0.00000000
-1.88794397,2.82348308,0.01379800,0.01812258,0.38057388,0.91809878,0.32512785,1.64385786,0.26940936,0.00000000
-1.88194097,2.81948454,0.01398814,0.01835271,0.38169566,0.91650080,0.32806321,1.64339324,0.26604553,0.00000000
-1.87593797,2.81227479,0.01415390,0.01866657,0.38224069,0.91407660,0.33083776,1.64038295,0.26238098,0.00000000
-1.86993497,2.80158821,0.01429363,0.01904711,0.38220353,0.91073506,0.33337918,1.63467439,0.25841379,0.00000000
-1.86393197,2.78723968,0.01440622,0.01947820,0.38158874,0.90642078,0.33562151,1.62615548,0.25415824,0.00000000
-1.85792896,2.76912580,0.01449114,0.01994490,0.38040962,0.90111382,0.33750588,1.61475638,0.24964418,0.00000000
-1.85192596,2.74722401,0.01454834,0.02043374,0.37868691,0.89482842,0.33898097,1.60045056,0.24491585,0.00000000
-1.84592296,2.72158984,0.01457821,0.02093295,0.37644743,0.88761081,0.34000335,1.58325503,0.24003008,0.00000000
-1.83991996,2.69235264,0.01458149,0.02143251,0.37372279,0.87953627,0.34053757,1.56323003,0.23505418,0.00000000
-1.83391696,2.65971023,0.01455923,0.02192425,0.37054826,0.87070572,0.34055625,1.54047800,0.23006344,0.00000000
