energy_ev,total_up,Ag_p_up,Ag_d_up,C_s_up,C_p_up,Mn_p_up,Mn_d_up,S_s_up,S_p_up
-3.00450225,5.44822831,1.11463129,1.33980056,0.03269965,0.24588852,1.10210236,1.26178693,0.03785287,2.58068509
-2.99849925,5.27338768,1.06887472,1.28617584,0.03138760,0.23702715,1.07602698,1.22195274,0.03724469,2.51182439
-2.99249625,5.08202687,1.02140348,1.22982930,0.03000469,0.22773068,1.04522853,1.17679558,0.03689057,2.43394972
-2.98649325,4.87689435,0.97238511,1.17120537,0.02856000,0.21803156,1.01023122,1.12726461,0.03681420,2.34845013
-2.98049025,4.66111626,0.92205912,1.11084195,0.02706477,0.20798162,0.97164855,1.07438903,0.03704168,2.25690569
-2.97448724,4.43810016,0.87073160,1.04935249,0.02553202,0.19765049,0.93016537,1.01924564,0.03760071,2.16104012
-2.96848424,4.21142850,0.81876597,0.98740490,0.02397620,0.18712309,0.88651748,0.96292590,0.03851957,2.06266815
-2.96248124,3.98474654,0.76657084,0.92569848,0.02241265,0.17649636,0.84146962,0.90650369,0.03982600,1.96363992
-2.95647824,3.76164964,0.71458541,0.86493995,0.02085717,0.16587538,0.79579280,0.85100511,0.04154582,1.86578465
-2.95047524,3.54557452,0.66326372,0.80581977,0.01932547,0.15536927,0.75024195,0.79738129,0.04370159,1.77085602
-2.94447224,3.33969911,0.61305828,0.74898985,0.01783266,0.14508684,0.70553474,0.74648509,0.04631122,1.68048120
-2.93846923,3.14685434,0.56440429,0.69504349,0.01639282,0.13513251,0.66233252,0.69905238,0.04938657,1.59611569
-2.93246623,2.96945134,0.51770510,0.64449841,0.01501857,0.12560248,0.62122391,0.65568817,0.05293223,1.51900534
-2.92646323,2.80942583,0.47331951,0.59778339,0.01372075,0.11658139,0.58271171,0.61685787,0.05694439,1.45015683
-2.92046023,2.66820134,0.43155159,0.55522884,0.01250819,0.10813965,0.54720341,0.58288359,0.06140998,1.39031739
-2.91445723,2.54667144,0.39264327,0.51706147,0.01138749,0.10033151,0.51500557,0.55394523,0.06630606,1.33996416
-2.90845423,2.44520075,0.35676982,0.48340303,0.01036302,0.09319386,0.48632201,0.53008585,0.07159952,1.29930300
-2.90245123,2.36364346,0.32403830,0.45427274,0.00943689,0.08674582,0.46125565,0.51122098,0.07724708,1.26827646
-2.89644822,2.30137766,0.29448877,0.42959316,0.00860906,0.08098916,0.43981379,0.49715098,0.08319568,1.24658010
-2.89044522,2.25735317,0.26809800,0.40919888,0.00787751,0.07590927,0.42191631,0.48757598,0.08938319,1.23368601
-2.88444222,2.23015017,0.24478526,0.39284755,0.00723844,0.07147685,0.40740634,0.48211253,0.09573942,1.22887248
-2.87843922,2.21804593,0.22441980,0.38023247,0.00668657,0.06764995,0.39606279,0.48031127,0.10218748,1.23125810
-2.87243622,2.21908648,0.20682953,0.37099632,0.00621542,0.06437648,0.38761413,0.48167507,0.10864532,1.23983912
-2.86643322,2.23116055,0.19181034,0.36474525,0.00581760,0.06159687,0.38175290,0.48567683,0.11502748,1.25352828
-2.86043022,2.25207283,0.17913572,0.36106283,0.00548517,0.05924680,0.37815015,0.49177660,0.12124702,1.27119383
-2.85442721,2.27961433,0.16856619,0.35952344,0.00520991,0.05725995,0.37646954,0.49943737,0.12721741,1.29169727
-2.84842421,2.31162736,0.15985815,0.35970462,0.00498364,0.05557056,0.37638039,0.50813932,0.13285450,1.31392854
-2.84242121,2.34606360,0.15277191,0.36119808,0.00479846,0.05411580,0.37756933,0.51739214,0.13807835,1.33683776
-2.83641821,2.38103386,0.14707865,0.36361922,0.00464702,0.05283777,0.37975032,0.52674528,0.14281492,1.35946251
-2.83041521,2.41484842,0.14256613,0.36661485,0.00452271,0.05168515,0.38267264,0.53579606,0.14699758,1.38095010
-2.82441221,2.44604762,0.13904313,0.36986938,0.00441984,0.05061443,0.38612685,0.54419553,0.15056840,1.40057441
-2.81840920,2.47342258,0.13634252,0.37310907,0.00433378,0.04959074,0.38994855,0.55165228,0.15347911,1.41774721
-2.81240620,2.49602616,0.13432306,0.37610487,0.00426108,0.04858820,0.39402011,0.55793416,0.15569188,1.43202389
-2.80640320,2.51317498,0.13286994,0.37867365,0.00419950,0.04758990,0.39827025,0.56286823,0.15717970,1.44310398
-2.80040020,2.52444316,0.13189430,0.38067816,0.00414813,0.04658747,0.40267196,0.56633906,0.15792656,1.45082685
-2.79439720,2.52964902,0.13133170,0.38202582,0.00410736,0.04558036,0.40723868,0.56828564,0.15792738,1.45516315
-2.78839420,2.52883591,0.13113991,0.38266670,0.00407892,0.04457475,0.41201929,0.56869719,0.15718770,1.45620282
-2.78239120,2.52224850,0.13129600,0.38259061,0.00406581,0.04358237,0.41709202,0.56760814,0.15572316,1.45414021
-2.77638819,2.51030586,0.13179310,0.38182384,0.00407233,0.04261903,0.42255781,0.56509244,0.15355886,1.44925750
-2.77038519,2.49357264,0.13263685,0.38042541,0.00410397,0.04170320,0.42853335,0.56125759,0.15072858,1.44190685
-2.76438219,2.47272965,0.13384181,0.37848316,0.00416737,0.04085449,0.43514419,0.55623844,0.14727391,1.43249240
-2.75837919,2.44854473,0.13542801,0.37610974,0.00427025,0.04009221,0.44251821,0.55019116,0.14324334,1.42145274
-2.75237619,2.42184518,0.13741768,0.37343866,0.00442125,0.03943406,0.45077988,0.54328725,0.13869122,1.40924442
-2.74637319,2.39349214,0.13983238,0.37062035,0.00462989,0.03889500,0.46004536,0.53570804,0.13367686,1.39632732
-2.74037019,2.36435782,0.14269060,0.36781839,0.00490638,0.03848627,0.47041882,0.52763951,0.12826340,1.38315191
-2.73436718,2.33530565,0.14600595,0.36520583,0.00526153,0.03821475,0.48198987,0.51926762,0.12251687,1.37014911
-2.72836418,2.30717387,0.14978585,0.36296180,0.00570656,0.03808255,0.49483249,0.51077423,0.11650511,1.35772249
-2.72236118,2.28076222,0.15403101,0.36126813,0.00625293,0.03808684,0.50900496,0.50233349,0.11029672,1.34624317
-2.71635818,2.25682187,0.15873537,0.36030625,0.00691223,0.03822006,0.52455109,0.49410882,0.10396007,1.33604688
-2.71035518,2.23604814,0.16388673,0.36025417,0.00769598,0.03847027,0.54150221,0.48625045,0.09756226,1.32743330
-2.70435218,2.21907565,0.16946791,0.36128372,0.00861551,0.03882189,0.55987986,0.47889347,0.09116811,1.32066697
-2.69834917,2.20647553,0.17545833,0.36355785,0.00968185,0.03925650,0.57969868,0.47215639,0.08483927,1.31597939
-2.69234617,2.19875405,0.18183601,0.36722822,0.01090563,0.03975390,0.60096921,0.46614019,0.07863324,1.31357193
-2.68634317,2.19635231,0.18857974,0.37243299,0.01229704,0.04029324,0.62370019,0.46092782,0.07260265,1.31361868
-2.68034017,2.19964633,0.19567150,0.37929490,0.01386592,0.04085423,0.64789998,0.45658412,0.06679453,1.31626900
-2.67433717,2.20894740,0.20309879,0.38791962,0.01562173,0.04141833,0.67357677,0.45315623,0.06124971,1.32164910
-2.66833417,2.22450206,0.21085690,0.39839455,0.01757379,0.04196991,0.70073741,0.45067428,0.05600249,1.32986236
-2.66233117,2.24649181,0.21895102,0.41078802,0.01973146,0.04249734,0.72938462,0.44915257,0.05108030,1.34098801
-2.65632816,2.27503230,0.22739795,0.42514891,0.02210437,0.04299390,0.75951268,0.44859101,0.04650376,1.35507831
-2.65032516,2.31017218,0.23622748,0.44150691,0.02470276,0.04345851,0.79110174,0.44897695,0.04228673,1.37215404
-2.64432216,2.35189177,0.24548336,0.45987317,0.02753779,0.04389634,0.82411090,0.45028730,0.03843668,1.39219877
-2.63831916,2.40010194,0.25522367,0.48024154,0.03062180,0.04431911,0.85847075,0.45249092,0.03495523,1.41515227
-2.63231616,2.45464361,0.26552079,0.50259025,0.03396860,0.04474522,0.89407562,0.45555123,0.03183878,1.44090371
-2.62631316,2.51528824,0.27646077,0.52688406,0.03759360,0.04519962,0.93077644,0.45942898,0.02907935,1.46928523
-2.62031016,2.58173989,0.28814217,0.55307662,0.04151386,0.04571352,0.96837460,0.46408513,0.02666549,1.50006685
-2.61430715,2.65363913,0.30067437,0.58111309,0.04574789,0.04632381,1.00661776,0.46948371,0.02458330,1.53295328
-2.60830415,2.73056901,0.31417538,0.61093269,0.05031534,0.04707236,1.04519790,0.47559457,0.02281742,1.56758339
-2.60230115,2.81206334,0.32876911,0.64247110,0.05523636,0.04800508,1.08375231,0.48239588,0.02135203,1.60353293
-2.59629815,2.89761697,0.34458215,0.67566254,0.06053080,0.04917092,1.12186764,0.48987633,0.02017185,1.64032072
-2.59029515,2.98669786,0.36174002,0.71044125,0.06621707,0.05062061,1.15908729,0.49803671,0.01926295,1.67741851
-2.58429215,3.07876033,0.38036309,0.74674221,0.07231088,0.05240534,1.19492179,0.50689090,0.01861354,1.71426431
-2.57828914,3.17325880,0.40056187,0.78450119,0.07882370,0.05457537,1.22886199,0.51646607,0.01821452,1.75027865
-2.57228614,3.26966110,0.42243215,0.82365365,0.08576121,0.05717849,1.26039443,0.52680195,0.01805990,1.78488313
-2.56628314,3.36746043,0.44604967,0.86413291,0.09312160,0.06025841,1.28901810,0.53794923,0.01814702,1.81752025
-2.56028014,3.46618506,0.47146470,0.90586733,0.10089403,0.06385316,1.31426166,0.54996684,0.01847658,1.84767339
-2.55427714,3.56540492,0.49869660,0.94877676,0.10905725,0.06799343,1.33570034,0.56291843,0.01905245,1.87488582
-2.54827414,3.66473443,0.52772848,0.99276848,0.11757842,0.07270093,1.35297123,0.57686783,0.01988130,1.89877745
-2.54227114,3.76383119,0.55850231,1.03773285,0.12641244,0.07798681,1.36578638,0.59187395,0.02097207,1.91905819
-2.53626813,3.86239046,0.59091460,1.08353901,0.13550169,0.08385023,1.37394268,0.60798508,0.02233528,1.93553719
-2.53026513,3.96013569,0.62481316,1.13003097,0.14477635,0.09027708,1.37732810,0.62523297,0.02398219,1.94812710
-2.52426213,4.05680562,0.65999489,1.17702446,0.15415532,0.09723893,1.37592386,0.64362709,0.02592390,1.95684310
-2.51825913,4.15213909,0.69620524,1.22430480,0.16354776,0.10469236,1.36980252,0.66314914,0.02817039,1.96179677
-2.51225613,4.24585836,0.73313932,1.27162619,0.17285518,0.11257862,1.35912211,0.68374842,0.03072947,1.96318506
-2.50625313,4.33765262,0.77044499,1.31871242,0.18197408,0.12082380,1.34411679,0.70533819,0.03360583,1.96127512
-2.50025013,4.42716280,0.80772805,1.36525931,0.19079896,0.12933952,1.32508471,0.72779333,0.03680011,1.95638596
-2.49424712,4.51396909,0.84455944,1.41093866,0.19922562,0.13802414,1.30237382,0.75094953,0.04030803,1.94886809
-2.48824412,4.59758239,0.88048446,1.45540375,0.20715448,0.14676464,1.27636662,0.77460409,0.04411963,1.93908245
-2.48224112,4.67744040,0.91503389,1.49829606,0.21449390,0.15543898,1.24746485,0.79851839,0.04821873,1.92737995
-2.47623812,4.75290917,0.94773643,1.53925282,0.22116311,0.16391912,1.21607482,0.82242190,0.05258248,1.91408287
-2.47023512,4.82329000,0.97813229,1.57791518,0.22709483,0.17207440,1.18259443,0.84601765,0.05718113,1.89946921
-2.46423212,4.88783172,1.00578732,1.61393630,0.23223709,0.17977538,1.14740241,0.86898887,0.06197804,1.88376078
-2.45822911,4.94574766,1.03030709,1.64698917,0.23655449,0.18689791,1.11085014,0.89100650,0.06692981,1.86711571
-2.45222611,4.99623639,1.05135023,1.67677352,0.24002857,0.19332727,1.07325645,0.91173717,0.07198675,1.84962554
-2.44622311,5.03850511,1.06864060,1.70302168,0.24265735,0.19896226,1.03490530,0.93085140,0.07709347,1.83131691
-2.44022011,5.07179438,1.08197752,1.72550294,0.24445416,0.20371902,0.99604608,0.94803149,0.08218968,1.81215738
-2.43421711,5.09540284,1.09124357,1.74402642,0.24544566,0.20753437,0.95689629,0.96297896,0.08721122,1.79206485
-2.42821411,5.10871060,1.09640963,1.75844236,0.24566932,0.21036859,0.91764592,0.97542108,0.09209124,1.77091978
-2.42221111,5.11120015,1.09753674,1.76864192,0.24517059,0.21220736,0.87846307,0.98511641,0.09676144,1.74857920
-2.41620810,5.10247377,1.09477478,1.77455579,0.24399972,0.21306281,0.83950001,0.99185923,0.10115357,1.72489147
-2.41020510,5.08226688,1.08835775,1.77615175,0.24220866,0.21297364,0.80089920,0.99548274,0.10520082,1.69971097
-2.40420210,5.05045679,1.07859603,1.77343165,0.23984819,0.21200406,0.76279864,0.99586109,0.10883939,1.67291160
-2.39819910,5.00706677,1.06586579,1.76642813,0.23696539,0.21024185,0.72533607,0.99291041,0.11200997,1.64439845
-2.39219610,4.95226565,1.05059601,1.75520143,0.23360168,0.20779537,0.68865175,0.98658892,0.11465917,1.61411697
-2.38619310,4.88636319,1.03325365,1.73983659,0.22979157,0.20478964,0.65288966,0.97689623,0.11674090,1.58205926
-2.38019010,4.80980180,1.01432762,1.72044122,0.22556205,0.20136184,0.61819698,0.96387221,0.11821753,1.54826731
-2.37418709,4.72314539,0.99431215,1.69714409,0.22093275,0.19765610,0.58472205,0.94759537,0.11906099,1.51283316
-2.36818409,4.62706578,0.97369032,1.67009442,0.21591683,0.19381814,0.55261107,0.92818097,0.11925353,1.47589623
-2.36218109,4.52232768,0.95291841,1.63946198,0.21052239,0.18998972,0.52200371,0.90577911,0.11878831,1.43763820
-2.35617809,4.40977277,0.93241166,1.60543764,0.20475438,0.18630332,0.49302823,0.88057253,0.11766976,1.39827587
-2.35017509,4.29030357,0.91253209,1.56823441,0.19861685,0.18287722,0.46579636,0.85277445,0.11591354,1.35805270
-2.34417209,4.16486771,0.89357880,1.52808852,0.19211522,0.17981128,0.44039848,0.82262625,0.11354637,1.31722960
-2.33816908,4.03444311,0.87578118,1.48526041,0.18525863,0.17718349,0.41689944,0.79039497,0.11060544,1.27607567
-2.33216608,3.90002451,0.85929523,1.44003536,0.17806196,0.17504768,0.39533535,0.75637060,0.10713766,1.23485943
-2.32616308,3.76261173,0.84420326,1.39272361,0.17054759,0.17343223,0.37571176,0.72086302,0.10319866,1.19384121
-2.32016008,3.62320004,0.83051678,1.34365981,0.16274662,0.17234013,0.35800315,0.68419872,0.09885153,1.15326710
-2.31415708,3.48277284,0.81818266,1.29320188,0.15469958,0.17175015,0.34215406,0.64671704,0.09416550,1.11336484
-2.30815408,3.34229691,0.80709216,1.24172914,0.14645658,0.17161935,0.32808175,0.60876617,0.08921447,1.07434184
-2.30215108,3.20272028,0.79709253,1.18963997,0.13807692,0.17188649,0.31568027,0.57069890,0.08407546,1.03638548
-2.29614807,3.06497280,0.78800072,1.13734912,0.12962813,0.17247652,0.30482577,0.53286815,0.07882718,0.99966555
-2.29014507,2.92996933,0.77961855,1.08528475,0.12118465,0.17330572,0.29538284,0.49562255,0.07354853,0.96433874
-2.28414207,2.79861524,0.77174880,1.03388556,0.11282619,0.17428736,0.28721150,0.45930213,0.06831731,0.93055478
-2.27813907,2.67181390,0.76421140,0.98359806,0.10463578,0.17533760,0.28017449,0.42423430,0.06320903,0.89846384
-2.27213607,2.55047567,0.75685916,0.93487408,0.09669789,0.17638134,0.27414464,0.39073031,0.05829592,0.86822462
-2.26613307,2.43552765,0.74959216,0.88816869,0.08909647,0.17735778,0.26901169,0.35908231,0.05364616,0.84001274
-2.26013007,2.32792338,0.74237031,0.84393844,0.08191315,0.17822533,0.26468852,0.32956107,0.04932329,0.81402859
-2.25412706,2.22865172,0.73522331,0.80263984,0.07522566,0.17896583,0.26111626,0.30241455,0.04538584,0.79050424
-2.24812406,2.13874381,0.72825762,0.76472799,0.06910652,0.17958765,0.25826820,0.27786711,0.04188713,0.76970882
-2.24212106,2.05927722,0.72165996,0.73065503,0.06362205,0.18012765,0.25615215,0.25611961,0.03887524,0.75195181
-2.23611806,1.99137654,0.71569719,0.70086831,0.05883168,0.18065188,0.25481136,0.23735003,0.03639312,0.73758406
-2.23011506,1.93620938,0.71071241,0.67580793,0.05478753,0.18125494,0.25432369,0.22171464,0.03447869,0.72699601
-2.22411206,1.89497747,0.70711736,0.65590341,0.05153430,0.18205800,0.25479937,0.20934959,0.03316505,0.72061330
-2.21810905,1.86890235,0.70538136,0.64156927,0.04910933,0.18320557,0.25637720,0.20037262,0.03248061,0.71888955
-2.21210605,1.85920562,0.70601711,0.63319947,0.04754278,0.18486113,0.25921955,0.19488474,0.03244913,0.72229663
-2.20610305,1.86708391,0.70956395,0.63116046,0.04685790,0.18720171,0.26350628,0.19297182,0.03308974,0.73131270
-2.20010005,1.89367917,0.71656908,0.63578293,0.04707132,0.19041179,0.26942787,0.19470577,0.03441670,0.74640842
-2.19409705,1.94004490,0.72756751,0.64735250,0.04819318,0.19467647,0.27717813,0.20014527,0.03643907,0.76803197
-2.18809405,2.00710950,0.74306138,0.66609925,0.05022729,0.20017450,0.28694667,0.20933602,0.03916023,0.79659331
-2.18209105,2.09563800,0.76349954,0.69218673,0.05317097,0.20707105,0.29891148,0.22231034,0.04257720,0.83244856
-2.17608804,2.20619347,0.78925796,0.72570057,0.05701483,0.21551085,0.31323197,0.23908625,0.04667990,0.87588495
-2.17008504,2.33909977,0.82062178,0.76663727,0.06174231,0.22561161,0.33004263,0.25966602,0.05145032,0.92710712
-2.16408204,2.49440720,0.85776959,0.81489364,0.06732911,0.23745823,0.34944744,0.28403430,0.05686161,0.98622525
-2.15807904,2.67186248,0.90076046,0.87025737,0.07374240,0.25109779,0.37151545,0.31215601,0.06287732,1.05324559
-2.15207604,2.87088463,0.94952416,0.93239928,0.08094002,0.26653564,0.39627736,0.34397400,0.06945069,1.12806368
-2.14607304,3.09054799,1.00385497,1.00086785,0.08886967,0.28373267,0.42372324,0.37940682,0.07652412,1.21046065
-2.14007004,3.32957339,1.06340915,1.07508627,0.09746809,0.30260385,0.45380149,0.41834661,0.08402897,1.30010258
-2.13406703,3.58632826,1.12770633,1.15435269,0.10666045,0.32301809,0.48641882,0.46065733,0.09188561,1.39654301
-2.12806403,3.85883628,1.19613469,1.23784367,0.11635994,0.34479957,0.52144129,0.50617343,0.10000391,1.49922844
-2.12206103,4.14479643,1.26795994,1.32462141,0.12646765,0.36773026,0.55869618,0.55469905,0.10828412,1.60750648
-2.11605803,4.44161150,1.34233776,1.41364444,0.13687281,0.39155381,0.59797462,0.60600782,0.11661817,1.72063629
-2.11005503,4.74642528,1.41832942,1.50378213,0.14745356,0.41598055,0.63903479,0.65984317,0.12489139,1.83780097
-2.10405203,5.05616759,1.49492034,1.59383246,0.15807806,0.44069353,0.68160547,0.71591932,0.13298470,1.95812106
-2.09804902,5.36760587,1.57104088,1.68254308,0.16860622,0.46535538,0.72538988,0.77392260,0.14077702,2.08066887
-2.09204602,5.67740180,1.64558903,1.76863489,0.17889183,0.48961581,0.77006953,0.83351326,0.14814808,2.20448293
-2.08604302,5.98217127,1.71745434,1.85082777,0.18878522,0.51311956,0.81530808,0.89432749,0.15498126,2.32858194
-2.08004002,6.27854585,1.78554242,1.92786764,0.19813626,0.53551447,0.86075502,0.95597964,0.16116664,2.45197784
-2.07403702,6.56323375,1.84879937,1.99855406,0.20679773,0.55645956,0.90604917,1.01806432,0.16660386,2.57368751
-2.06803402,6.83307844,1.90623550,2.06176751,0.21462885,0.57563287,0.95082186,1.08015865,0.17120491,2.69274277
-2.06203102,7.08511322,1.95694761,2.11649552,0.22149888,0.59273868,0.99469996,1.14182420,0.17489651,2.80819860
-2.05602801,7.31661000,2.00013920,2.16185664,0.22729069,0.60751424,1.03730857,1.20260892,0.17762221,2.91913935
-2.05002501,7.52512114,2.03513794,2.19712147,0.23190407,0.61973546,1.07827365,1.26204899,0.17934386,3.02468327
-2.04402201,7.70851342,2.06141006,2.22173003,0.23525868,0.62922171,1.11722453,1.31967063,0.18004260,3.12398536
-2.03801901,7.86499335,2.07857094,2.23530474,0.23729651,0.63583958,1.15379639,1.37499215,0.17971919,3.21623906
-2.03201601,7.99312397,2.08639191,2.23765865,0.23798368,0.63950534,1.18763292,1.42752639,0.17839371,3.30067721
-2.02601301,8.09183312,2.08480277,2.22879846,0.23731152,0.64018637,1.21838922,1.47678366,0.17610468,3.37657270
-2.02001001,8.16041385,2.07389026,2.20892239,0.23529692,0.63790133,1.24573491,1.52227553,0.17290753,3.44323953
-2.01400700,8.19851794,2.05389245,2.17841296,0.23198181,0.63271925,1.26935776,1.56351962,0.16887268,3.50003470
-2.00800400,8.20614364,2.02518939,2.13782488,0.22743188,0.62475754,1.28896762,1.60004550,0.16408309,3.54636145
-2.00200100,8.18361883,1.98829041,2.08786878,0.22173450,0.61417907,1.30430090,1.63140183,0.15863157,3.58167426
-1.99599800,8.13158103,1.94381863,2.02939113,0.21499609,0.60118837,1.31512532,1.65716467,0.15261796,3.60548585
-1.98999500,8.05095559,1.89249330,1.96335147,0.20733882,0.58602717,1.32124508,1.67694694,0.14614613,3.61737621
-1.98399200,7.94293293,1.83511063,1.89079748,0.19889702,0.56896931,1.32250612,1.69040866,0.13932114,3.61700355
-1.97798899,7.80894600,1.77252387,1.81283916,0.18981328,0.55031524,1.31880140,1.69726775,0.13224658,3.60411692
-1.97198599,7.65064839,1.70562332,1.73062266,0.18023448,0.53038616,1.31007594,1.69731092,0.12502211,3.57856980
-1.96598299,7.46989335,1.63531694,1.64530492,0.17030791,0.50951803,1.29633141,1.69040411,0.11774138,3.54033420
-1.95997999,7.26871384,1.56251206,1.55802966,0.16017761,0.48805546,1.27762994,1.67650183,0.11049042,3.48951422
-1.95397699,7.04930304,1.48809880,1.46990562,0.14998107,0.46634566,1.25409694,1.65565503,0.10334632,3.42635821
-1.94797399,6.81399497,1.41293542,1.38198719,0.13984637,0.44473247,1.22592265,1.62801672,0.09637649,3.35126871
-1.94197099,6.56524435,1.33783587,1.29525821,0.12988983,0.42355064,1.19336221,1.59384490,0.08963823,3.26480900
-1.93596798,6.30560501,1.26355969,1.21061877,0.12021432,0.40312042,1.15673404,1.55350246,0.08317877,3.16770566
-1.92996498,6.03770611,1.19080409,1.12887531,0.11090801,0.38374237,1.11641650,1.50745377,0.07703557,3.06084640
-1.92396198,5.76422550,1.12019835,1.05073374,0.10204382,0.36569278,1.07284268,1.45625776,0.07123694,2.94527262
-1.91795898,5.48786011,1.05230001,0.97679554,0.09367933,0.34921938,1.02649351,1.40055774,0.06580286,2.82216676
-1.91195598,5.21129303,0.98759294,0.90755651,0.08585716,0.33453774,0.97788918,1.34106802,0.06074594,2.69283423
-1.90595298,4.93715784,0.92648678,0.84340782,0.07860573,0.32182817,0.92757918,1.27855802,0.05607239,2.55868058
-1.89994997,4.66800074,0.86931765,0.78463902,0.07194040,0.31123339,0.87613127,1.21383412,0.05178312,2.42118434
-1.89394697,4.40624155,0.81634983,0.73144272,0.06586474,0.30285687,0.82411960,1.14772025,0.04787470,2.28186658
-1.88794397,4.15413473,0.76777820,0.68392052,0.06037200,0.29676199,0.77211259,1.08103788,0.04434029,2.14225816
-1.88194097,3.91373216,0.72373137,0.64208993,0.05544671,0.29297205,0.72066080,1.01458616,0.04117045,2.00386600
-1.87593797,3.68684893,0.68427530,0.60589215,0.05106619,0.29147121,0.67028535,0.94912321,0.03835385,1.86813953
-1.86993497,3.47503400,0.64941747,0.57520025,0.04720214,0.29220628,0.62146721,0.88534907,0.03587782,1.73643867
-1.86393197,3.27954699,0.61911150,0.54982780,0.04382204,0.29508947,0.57463781,0.82389119,0.03372883,1.61000456
-1.85792896,3.10134235,0.59326216,0.52953778,0.04089059,0.30000198,0.53017125,0.76529284,0.03189285,1.48993399
-1.85192596,2.94106174,0.57173098,0.51405154,0.03837095,0.30679841,0.48837825,0.71000479,0.03035556,1.37715853
-1.84592296,2.79903509,0.55434221,0.50305779,0.03622585,0.31531184,0.44950221,0.65838055,0.02910257,1.27242892
-1.83991996,2.67529036,0.54088914,0.49622151,0.03441861,0.32535941,0.41371723,0.61067510,0.02811952,1.17630514
-1.83391696,2.56957148,0.53114080,0.49319259,0.03291405,0.33674836,0.38112816,0.56704692,0.02739218,1.08915227
-1.82791396,2.48136372,0.52484874,0.49361409,0.03167915,0.34928201,0.35177264,0.52756313,0.02690652,1.01114209
-1.82191096,2.40992502,0.52175385,0.49712997,0.03068377,0.36276579,0.32562483,0.49220714,0.02664871,0.94226002
-1.81590795,2.35432197,0.52159284,0.50339208,0.02990099,0.37701275,0.30260066,0.46088841,0.02660520,0.88231695
-1.80990495,2.31346854,0.52410433,0.51206619,0.02930753,0.39184857,0.28256442,0.43345369,0.02676270,0.83096514
-1.80390195,2.28616567,0.52903411,0.52283692,0.02888388,0.40711555,0.26533615,0.40969906,0.02710819,0.78771764
-1.79789895,2.27114015,0.53613946,0.53541144,0.02861436,0.42267560,0.25069980,0.38938234,0.02762894,0.75197009
-1.79189595,2.26708079,0.54519222,0.54952173,0.02848695,0.43841198,0.23841165,0.37223514,0.02831245,0.72302432
-1.78589295,2.27267076,0.55598056,0.56492531,0.02849306,0.45422966,0.22820877,0.35797420,0.02914640,0.70011262
-1.77988994,2.28661483,0.56830930,0.58140459,0.02862711,0.47005432,0.21981726,0.34631160,0.03011856,0.68242219
-1.77388694,2.30766084,0.58199878,0.59876469,0.02888599,0.48583002,0.21296002,0.33696352,0.03121666,0.66911867
-1.76788394,2.33461513,0.59688251,0.61683001,0.02926842,0.50151572,0.20736391,0.32965754,0.03242828,0.65936850
-1.76188094,2.36635200,0.61280357,0.63543985,0.02977427,0.51708071,0.20276609,0.32413819,0.03374065,0.65235930
-1.75587794,2.40181785,0.62961031,0.65444310,0.03040382,0.53249950,0.19891945,0.32017096,0.03514045,0.64731804
-1.74987494,2.44003073,0.64715160,0.67369281,0.03115699,0.54774621,0.19559717,0.31754491,0.03661370,0.64352661
-1.74387194,2.48007659,0.66527199,0.69304059,0.03203274,0.56278908,0.19259619,0.31607393,0.03814554,0.64033466
-1.73786893,2.52110348,0.68380744,0.71233175,0.03302843,0.57758535,0.18973989,0.31559703,0.03972013,0.63716960
-1.73186593,2.56231530,0.70258193,0.73140121,0.03413944,0.59207701,0.18687968,0.31597780,0.04132063,0.63354390
-1.72586293,2.60296632,0.72140546,0.75007093,0.03535896,0.60618767,0.18389592,0.31710346,0.04292915,0.62905966
-1.71985993,2.64235796,0.74007378,0.76814899,0.03667794,0.61982101,0.18069804,0.31888355,0.04452693,0.62341069
-1.71385693,2.67983881,0.75837022,0.78543070,0.03808541,0.63286083,0.17722398,0.32124861,0.04609451,0.61638250
-1.70785393,2.71480871,0.77606965,0.80170189,0.03956894,0.64517304,0.17343916,0.32414894,0.04761207,0.60785028
-1.70185093,2.74672727,0.79294475,0.81674435,0.04111540,0.65660946,0.16933511,0.32755355,0.04905986,0.59777531
-1.69584792,2.77512680,0.80877428,0.83034331,0.04271204,0.66701336,0.16492766,0.33144934,0.05041871,0.58620026
-1.68984492,2.79962933,0.82335328,0.84229678,0.04434759,0.67622659,0.16025512,0.33584049,0.05167066,0.57324346
-1.68384192,2.81996668,0.83650459,0.85242623,0.04601369,0.68409783,0.15537629,0.34074794,0.05279959,0.55909273
-1.67783892,2.83600257,0.84809116,0.86058818,0.04770631,0.69049167,0.15036848,0.34620893,0.05379191,0.54399885
-1.67183592,2.84775514,0.85802861,0.86668599,0.04942713,0.69529793,0.14532562,0.35227633,0.05463727,0.52826901
-1.66583292,2.85541827,0.86629711,0.87068129,0.05118493,0.69844078,0.14035642,0.35901774,0.05532911,0.51226035
-1.65982991,2.85937977,0.87295196,0.87260416,0.05299676,0.69988702,0.13558271,0.36651403,0.05586525,0.49637369
-1.65382691,2.86023484,0.87813205,0.87256154,0.05488885,0.69965302,0.13113776,0.37485742,0.05624825,0.48104747
-1.64782391,2.85879305,0.88206555,0.87074312,0.05689712,0.69780995,0.12716475,0.38414880,0.05648570,0.46675178
-1.64182091,2.85607757,0.88507212,0.86742412,0.05906738,0.69448685,0.12381516,0.39449435,0.05659025,0.45398246
