energy_ev,total_up,N_s_up,N_p_up,Na_s_up,Pd_p_up,Pd_d_up,Se_s_up,Se_p_up
-0.08104052,1.21161611,0.00765079,0.06399446,0.01551912,0.53938775,0.39487383,0.00341657,0.80644832
-0.07503752,1.26246411,0.00782641,0.06193794,0.01375381,0.55859264,0.41146331,0.00327007,0.84833637
-0.06903452,1.31136417,0.00816428,0.06013796,0.01241453,0.57689307,0.42777249,0.00321856,0.88731487
-0.06303152,1.35770671,0.00866101,0.05867306,0.01150322,0.59417204,0.44359289,0.00326036,0.92277387
-0.05702851,1.40094973,0.00931123,0.05762993,0.01102581,0.61034602,0.45872970,0.00339437,0.95415615
-0.05102551,1.44063556,0.01010756,0.05710208,0.01099339,0.62537056,0.47300717,0.00362016,0.98097242
-0.04502251,1.47640538,0.01104051,0.05718842,0.01142303,0.63924480,0.48627333,0.00393794,1.00281458
-0.03901951,1.50801061,0.01209845,0.05799174,0.01233848,0.65201464,0.49840408,0.00434861,1.01936659
-0.03301651,1.53532066,0.01326757,0.05961698,0.01377052,0.66377423,0.50930623,0.00485365,1.03041243
-0.02701351,1.55832663,0.01453191,0.06216938,0.01575697,0.67466548,0.51891958,0.00545514,1.03584103
-0.02101051,1.57714070,0.01587346,0.06575232,0.01834232,0.68487561,0.52721779,0.00615560,1.03564793
-0.01500750,1.59199107,0.01727232,0.07046493,0.02157702,0.69463256,0.53420814,0.00695791,1.02993374
-0.00900450,1.60321267,0.01870695,0.07639939,0.02551627,0.70419828,0.53993005,0.00786514,1.01889955
-0.00300150,1.61123381,0.02015450,0.08363792,0.03021843,0.71386016,0.54445259,0.00888037,1.00283958
0.00300150,1.61655935,0.02159123,0.09224961,0.03574299,0.72392066,0.54787087,0.01000649,0.98213148
0.00900450,1.61975095,0.02299296,0.10228694,0.04214807,0.73468566,0.55030159,0.01124592,0.95722478
0.01500750,1.62140517,0.02433566,0.11378231,0.04948761,0.74645177,0.55187791,0.01260035,0.92862795
0.02101051,1.62213032,0.02559600,0.12674453,0.05780817,0.75949326,0.55274374,0.01407045,0.89689474
0.02701351,1.62252291,0.02675194,0.14115555,0.06714555,0.77404900,0.55304781,0.01565548,0.86261029
0.03301651,1.62314480,0.02778335,0.15696752,0.07752115,0.79031005,0.55293761,0.01735302,0.82637754
0.03901951,1.62450186,0.02867251,0.17410043,0.08893854,0.80840851,0.55255361,0.01915858,0.78880447
0.04502251,1.62702517,0.02940463,0.19244041,0.10137994,0.82840818,0.55202378,0.02106529,0.75049251
0.05102551,1.63105550,0.02996820,0.21183907,0.11480325,0.85029747,0.55145891,0.02306361,0.71202646
0.05702851,1.63683183,0.03035535,0.23211381,0.12913944,0.87398511,0.55094865,0.02514110,0.67396611
0.06303152,1.64448454,0.03056194,0.25304943,0.14429072,0.89929900,0.55055869,0.02728221,0.63683978
0.06903452,1.65403335,0.03058766,0.27440097,0.16012954,0.92598830,0.55032906,0.02946826,0.60113959
0.07503752,1.66539061,0.03043592,0.29589791,0.17649864,0.95372905,0.55027376,0.03167743,0.56731853
0.08104052,1.67836938,0.03011366,0.31724960,0.19321223,0.98213305,0.55038162,0.03388494,0.53578917
0.08704352,1.69269632,0.02963104,0.33815194,0.21005838,1.01075991,0.55061851,0.03606336,0.50692362
0.09304652,1.70802874,0.02900103,0.35829501,0.22680269,1.03913176,0.55093070,0.03818303,0.48105456
0.09904952,1.72397488,0.02823901,0.37737149,0.24319311,1.06675016,0.55124932,0.04021263,0.45847690
0.10505253,1.74011669,0.02736222,0.39508550,0.25896594,1.09311445,0.55149558,0.04211992,0.43944984
0.11105553,1.75603378,0.02638934,0.41116166,0.27385262,1.11774084,0.55158663,0.04387254,0.42419872
0.11705853,1.77132737,0.02533996,0.42535379,0.28758740,1.14018126,0.55144166,0.04543887,0.41291660
0.12306153,1.78564297,0.02423422,0.43745309,0.29991532,1.16004119,0.55098793,0.04678905,0.40576498
0.12906453,1.79869058,0.02309240,0.44729522,0.31060031,1.17699551,0.55016642,0.04789589,0.40287370
0.13506753,1.81026115,0.02193471,0.45476607,0.31943311,1.19080170,0.54893673,0.04873584,0.40433960
0.14107054,1.82023850,0.02078107,0.45980591,0.32623856,1.20130959,0.54728099,0.04928981,0.41022412
0.14707354,1.82860584,0.01965104,0.46241165,0.33088199,1.20846725,0.54520648,0.04954395,0.42054969
0.15307654,1.83544657,0.01856386,0.46263703,0.33327449,1.21232261,0.54274685,0.04949027,0.43529525
0.15907954,1.84093924,0.01753851,0.46059088,0.33337665,1.21302084,0.53996181,0.04912702,0.45439107
0.16508254,1.84534687,0.01659385,0.45643325,0.33120071,1.21079752,0.53693526,0.04845895,0.47771318
0.17108554,1.84900142,0.01574886,0.45036978,0.32681107,1.20596803,0.53377209,0.04749730,0.50507811
0.17708854,1.85228408,0.01502285,0.44264440,0.32032299,1.19891376,0.53059366,0.04625960,0.53623818
0.18309155,1.85560279,0.01443564,0.43353080,0.31189967,1.19006569,0.52753233,0.04476928,0.57087795
0.18909455,1.85936824,0.01400775,0.42332301,0.30174790,1.17988660,0.52472538,0.04305505,0.60861251
0.19509755,1.86396982,0.01376052,0.41232547,0.29011229,1.16885235,0.52230855,0.04115017,0.64898781
0.20110055,1.86975302,0.01371611,0.40084316,0.27726860,1.15743368,0.52040982,0.03909157,0.69148360
0.20710355,1.87699964,0.01389742,0.38917210,0.26351628,1.14607899,0.51914345,0.03691889,0.73551921
0.21310655,1.88591194,0.01432785,0.37759076,0.24917062,1.13519925,0.51860499,0.03467353,0.78046214
0.21910955,1.89660167,0.01503094,0.36635256,0.23455486,1.12515543,0.51886720,0.03239759,0.82563951
0.22511256,1.90908445,0.01602980,0.35567993,0.21999242,1.11624903,0.51997726,0.03013300,0.87035214
0.23111556,1.92327984,0.01734649,0.34576000,0.20579965,1.10871590,0.52195535,0.02792059,0.91389064
0.23711856,1.93901675,0.01900113,0.33674200,0.19227926,1.10272340,0.52479452,0.02579935,0.95555307
0.24312156,1.95604363,0.02101102,0.32873643,0.17971444,1.09837065,0.52846185,0.02380574,0.99466345
0.24912456,1.97404283,0.02338953,0.32181594,0.16836403,1.09569162,0.53290070,0.02197320,1.03059013
0.25512756,1.99264764,0.02614502,0.31601758,0.15845848,1.09466048,0.53803384,0.02033177,1.06276339
0.26113057,2.01146110,0.02927976,0.31134630,0.15019683,1.09519871,0.54376721,0.01890774,1.09069120
0.26713357,2.03007517,0.03278881,0.30777943,0.14374444,1.09718328,0.54999397,0.01772361,1.11397255
0.27313657,2.04808906,0.03665909,0.30527171,0.13923152,1.10045533,0.55659864,0.01679794,1.13230755
0.27913957,2.06512551,0.04086853,0.30376058,0.13675230,1.10482897,0.56346105,0.01614543,1.14550395
0.28514257,2.08084450,0.04538558,0.30317154,0.13636477,1.11009947,0.57045991,0.01577702,1.15347968
0.29114557,2.09495343,0.05016881,0.30342307,0.13809084,1.11605095,0.57747585,0.01569997,1.15626139
0.29714857,2.10721380,0.05516708,0.30443115,0.14191688,1.12246303,0.58439394,0.01591808,1.15397916
0.30315158,2.11744437,0.06031986,0.30611304,0.14779460,1.12911669,0.59110561,0.01643185,1.14685778
0.30915458,2.12552110,0.06555814,0.30839028,0.15564225,1.13579930,0.59751012,0.01723869,1.13520507
0.31515758,2.13137448,0.07080561,0.31119095,0.16534610,1.14230906,0.60351556,0.01833309,1.11939799
0.32116058,2.13498503,0.07598030,0.31445108,0.17676235,1.14845897,0.60903975,0.01970688,1.09986739
0.32716358,2.13637766,0.08099656,0.31811536,0.18971933,1.15408067,0.61401092,0.02134940,1.07708208
0.33316658,2.13561585,0.08576733,0.32213739,0.20402029,1.15902825,0.61836846,0.02324773,1.05153315
0.33916958,2.13279620,0.09020663,0.32647928,0.21944658,1.16318212,0.62206385,0.02538698,1.02371921
0.34517259,2.12804392,0.09423214,0.33111110,0.23576146,1.16645299,0.62506170,0.02775049,0.99413320
0.35117559,2.12150963,0.09776786,0.33601004,0.25271435,1.16878578,0.62734096,0.03032016,0.96325115
0.35717859,2.11336749,0.10074660,0.34115952,0.27004567,1.17016335,0.62889623,0.03307671,0.93152326
0.36318159,2.10381445,0.10311229,0.34654821,0.28749204,1.17060953,0.62973905,0.03600000,0.89936735
0.36918459,2.09307031,0.10482193,0.35216917,0.30479182,1.17019129,0.62989883,0.03906930,0.86716459
0.37518759,2.08137796,0.10584716,0.35801893,0.32169078,1.16901946,0.62942356,0.04226360,0.83525741
0.38119060,2.06900324,0.10617529,0.36409655,0.33794769,1.16724769,0.62837968,0.04556180,0.80394906
0.38719360,2.05623365,0.10580978,0.37040272,0.35333974,1.16506931,0.62685129,0.04894297,0.77350462
0.39319660,2.04337545,0.10477017,0.37693869,0.36766734,1.16271193,0.62493831,0.05238641,0.74415292
0.39919960,2.03074855,0.10309139,0.38370505,0.38075838,1.16042963,0.62275369,0.05587175,0.71608888
0.40520260,2.01867915,0.10082255,0.39070043,0.39247148,1.15849297,0.62041951,0.05937891,0.68947610
0.41120560,2.00749000,0.09802522,0.39791991,0.40269829,1.15717713,0.61806223,0.06288800,0.66444908
0.41720860,1.99748868,0.09477133,0.40535340,0.41136464,1.15674861,0.61580721,0.06637917,0.64111523
0.42321161,1.98895444,0.09114071,0.41298386,0.41843055,1.15745121,0.61377271,0.06983238,0.61955624
0.42921461,1.98212440,0.08721853,0.42078566,0.42388912,1.15949215,0.61206383,0.07322719,0.59982904
0.43521761,1.97718008,0.08309257,0.42872299,0.42776436,1.16302894,0.61076670,0.07654252,0.58196634
0.44122061,1.97423534,0.07885059,0.43674873,0.43010822,1.16815816,0.60994324,0.07975652,0.56597691
0.44722361,1.97332675,0.07457781,0.44480368,0.43099685,1.17490666,0.60962705,0.08284643,0.55184590
0.45322661,1.97440733,0.07035467,0.45281651,0.43052654,1.18322602,0.60982058,0.08578865,0.53953531
0.45922961,1.97734447,0.06625487,0.46070436,0.42880940,1.19299066,0.61049391,0.08855889,0.52898491
0.46523262,1.98192244,0.06234382,0.46837428,0.42596910,1.20399989,0.61158531,0.09113251,0.52011371
0.47123562,1.98784963,0.05867745,0.47572548,0.42213686,1.21598381,0.61300351,0.09348497,0.51282212
0.47723862,1.99477042,0.05530145,0.48265232,0.41744796,1.22861299,0.61463174,0.09559252,0.50699478
0.48324162,2.00228095,0.05225093,0.48904791,0.41203871,1.24151116,0.61633314,0.09743296,0.50250409
0.48924462,2.00994803,0.04955042,0.49480819,0.40604415,1.25427040,0.61795744,0.09898646,0.49921421
0.49524762,2.01732996,0.04721418,0.49983616,0.39959626,1.26646785,0.61934828,0.10023652,0.49698535
0.50125063,2.02399793,0.04524682,0.50404612,0.39282288,1.27768290,0.62035091,0.10117081,0.49567815
0.50725363,2.02955661,0.04364408,0.50736743,0.38584694,1.28751401,0.62081967,0.10178201,0.49515783
0.51325663,2.03366248,0.04239381,0.50974780,0.37878609,1.29559394,0.62062476,0.10206843,0.49529781
0.51925963,2.03603878,0.04147699,0.51115554,0.37175247,1.30160283,0.61965804,0.10203453,0.49598268
0.52526263,2.03648587,0.04086885,0.51158082,0.36485241,1.30527813,0.61783735,0.10169108,0.49711012
0.53126563,2.03488662,0.04053989,0.51103573,0.35818602,1.30642123,0.61510918,0.10105514,0.49859189
0.53726863,2.03120612,0.04045701,0.50955308,0.35184641,1.30490028,0.61144960,0.10014971,0.50035360
0.54327164,2.02548624,0.04058445,0.50718402,0.34591864,1.30064955,0.60686346,0.09900303,0.50233352
0.54927464,2.01783518,0.04088475,0.50399461,0.34047826,1.29366537,0.60138196,0.09764775,0.50448036
0.55527764,2.00841299,0.04131960,0.50006164,0.33558952,1.28399935,0.59505884,0.09611975,0.50675040
0.56128064,1.99741423,0.04185062,0.49546783,0.33130335,1.27174942,0.58796561,0.09445687,0.50910409
0.56728364,1.98504903,0.04244011,0.49029688,0.32765531,1.25704960,0.58018611,0.09269752,0.51150247
0.57328664,1.97152397,0.04305169,0.48462868,0.32466358,1.24005924,0.57181087,0.09087933,0.51390366
0.57928964,1.95702427,0.04365095,0.47853501,0.32232732,1.22095267,0.56293171,0.08903778,0.51625985
0.58529265,1.94169849,0.04420598,0.47207599,0.32062543,1.19990984,0.55363696,0.08720507,0.51851489
0.59129565,1.92564698,0.04468797,0.46529767,0.31951617,1.17710874,0.54400757,0.08540913,0.52060276
0.59729865,1.90891472,0.04507162,0.45823076,0.31893740,1.15271978,0.53411441,0.08367292,0.52244704
0.60330165,1.89148910,0.04533565,0.45089071,0.31880792,1.12690274,0.52401681,0.08201406,0.52396153
0.60930465,1.87330281,0.04546313,0.44327907,0.31902969,1.09980587,0.51376245,0.08044470,0.52505186
0.61530765,1.85424137,0.04544182,0.43538597,0.31949092,1.07156743,0.50338845,0.07897174,0.52561806
0.62131066,1.83415488,0.04526439,0.42719371,0.32007013,1.04231892,0.49292348,0.07759734,0.52555803
0.62731366,1.81287304,0.04492855,0.41868092,0.32064072,1.01218994,0.48239070,0.07631960,0.52477147
0.63331666,1.79022224,0.04443707,0.40982723,0.32107607,0.98131373,0.47181111,0.07513345,0.52316427
0.63931966,1.76604368,0.04379772,0.40061790,0.32125478,0.94983308,0.46120710,0.07403168,0.52065291
0.64532266,1.74021096,0.04302301,0.39104826,0.32106585,0.91790586,0.45060573,0.07300591,0.51716868
0.65132566,1.71264617,0.04212988,0.38112746,0.32041351,0.88570965,0.44004153,0.07204757,0.51266139
0.65732866,1.68333317,0.04113922,0.37088132,0.31922137,0.85344495,0.42955852,0.07114880,0.50710244
0.66333167,1.65232728,0.04007530,0.36035412,0.31743579,0.82133670,0.41921121,0.07030311,0.50048701
0.66933467,1.61976063,0.03896508,0.34960907,0.31502823,0.78963376,0.40906456,0.06950590,0.49283525
0.67533767,1.58584288,0.03783744,0.33872756,0.31199636,0.75860638,0.39919269,0.06875470,0.48419238
0.68134067,1.55085719,0.03672234,0.32780702,0.30836416,0.72854166,0.38967668,0.06804924,0.47462774
0.68734367,1.51515172,0.03564993,0.31695777,0.30418074,0.69973712,0.38060130,0.06739120,0.46423284
0.69334667,1.47912715,0.03464965,0.30629876,0.29951812,0.67249282,0.37205107,0.06678383,0.45311843
0.69934967,1.44322102,0.03374928,0.29595270,0.29446809,0.64710235,0.36410588,0.06623141,0.44141087
0.70535268,1.40788971,0.03297412,0.28604073,0.28913840,0.62384312,0.35683634,0.06573857,0.42924786
0.71135568,1.37358931,0.03234614,0.27667699,0.28364834,0.60296651,0.35029944,0.06530959,0.41677388
0.71735868,1.34075623,0.03188321,0.26796340,0.27812415,0.58468837,0.34453453,0.06494773,0.40413539
0.72336168,1.30978886,0.03159851,0.25998499,0.27269435,0.56918032,0.33956014,0.06465457,0.39147617
0.72936468,1.28103115,0.03150001,0.25280595,0.26748532,0.55656235,0.33537165,0.06442953,0.37893297
0.73536768,1.25475899,0.03159010,0.24646676,0.26261722,0.54689706,0.33194029,0.06426956,0.36663154
0.74137069,1.23117014,0.03186540,0.24098245,0.25820054,0.54018583,0.32921323,0.06416898,0.35468345
0.74737369,1.21037802,0.03231672,0.23634208,0.25433319,0.53636712,0.32711504,0.06411952,0.34318353
0.75337669,1.19240970,0.03292924,0.23250950,0.25109846,0.53531703,0.32555040,0.06411068,0.33220824
0.75937969,1.17720806,0.03368284,0.22942532,0.24856357,0.53685205,0.32440787,0.06413007,0.32181487
0.76538269,1.16463767,0.03455258,0.22701000,0.24677902,0.54073392,0.32356464,0.06416415,0.31204159
0.77138569,1.15449420,0.03550944,0.22516770,0.24577846,0.54667634,0.32289190,0.06419888,0.30290832
0.77738869,1.14651643,0.03652106,0.22379101,0.24557915,0.55435333,0.32226065,0.06422056,0.29441826
0.78339170,1.14040030,0.03755275,0.22276589,0.24618281,0.56340876,0.32154754,0.06421665,0.28656001
0.78939470,1.13581400,0.03856847,0.22197689,0.24757667,0.57346668,0.32064049,0.06417653,0.27931008
0.79539770,1.13241324,0.03953192,0.22131219,0.24973475,0.58414208,0.31944371,0.06409218,0.27263564
0.80140070,1.12985589,0.04040766,0.22066819,0.25261912,0.59505148,0.31788194,0.06395872,0.26649731
0.80740370,1.12781521,0.04116215,0.21995358,0.25618110,0.60582304,0.31590356,0.06377478,0.26085190
0.81340670,1.12599092,0.04176479,0.21909245,0.26036234,0.61610580,0.31348249,0.06354258,0.25565485
0.81940970,1.12411771,0.04218880,0.21802655,0.26509575,0.62557765,0.31061868,0.06326791,0.25086229
0.82541271,1.12197083,0.04241202,0.21671642,0.27030617,0.63395178,0.30733731,0.06295979,0.24643267
0.83141571,1.11936867,0.04241749,0.21514148,0.27591098,0.64098150,0.30368650,0.06262993,0.24232779
0.83741871,1.11617226,0.04219389,0.21329906,0.28182052,0.64646327,0.29973392,0.06229201,0.23851332
0.84342171,1.11228213,0.04173577,0.21120250,0.28793842,0.65023803,0.29556226,0.06196085,0.23495881
0.84942471,1.10763278,0.04104355,0.20887842,0.29416197,0.65219082,0.29126398,0.06165137,0.23163715
0.85542771,1.10218539,0.04012333,0.20636343,0.30038255,0.65224894,0.28693546,0.06137761,0.22852369
0.86143072,1.09591931,0.03898657,0.20370035,0.30648619,0.65037889,0.28267105,0.06115166,0.22559506
0.86743372,1.08882306,0.03764952,0.20093432,0.31235442,0.64658225,0.27855716,0.06098276,0.22282780
0.87343672,1.08088555,0.03613256,0.19810900,0.31786528,0.64089103,0.27466687,0.06087636,0.22019703
0.87943972,1.07208806,0.03445944,0.19526299,0.32289478,0.63336253,0.27105525,0.06083354,0.21767516
0.88544272,1.06239768,0.03265643,0.19242678,0.32731860,0.62407426,0.26775567,0.06085049,0.21523084
0.89144572,1.05176252,0.03075142,0.18962039,0.33101418,0.61311900,0.26477736,0.06091831,0.21282821
0.89744872,1.04010915,0.02877307,0.18685175,0.33386309,0.60060039,0.26210422,0.06102305,0.21042667
0.90345173,1.02734238,0.02674997,0.18411593,0.33575366,0.58662906,0.25969507,0.06114600,0.20798092
0.90945473,1.01334737,0.02470985,0.18139532,0.33658377,0.57131954,0.25748528,0.06126432,0.20544163
0.91545773,0.99799400,0.02267890,0.17866054,0.33626373,0.55478800,0.25538956,0.06135176,0.20275648
0.92146073,0.98114314,0.02068120,0.17587223,0.33471910,0.53715064,0.25330605,0.06137975,0.19987161
0.92746373,0.96265445,0.01873826,0.17298344,0.33189332,0.51852298,0.25112110,0.06131847,0.19673346
0.93346673,0.94239524,0.01686867,0.16994242,0.32775009,0.49901957,0.24871482,0.06113818,0.19329074
0.93946973,0.92024974,0.01508794,0.16669588,0.32227530,0.47875433,0.24596688,0.06081043,0.18949659
0.94547274,0.89612832,0.01340836,0.16319221,0.31547840,0.45784111,0.24276240,0.06030938,0.18531074
0.95147574,0.86997599,0.01183910,0.15938472,0.30739321,0.43639442,0.23899748,0.05961294,0.18070149
0.95747874,0.84177971,0.01038624,0.15523456,0.29807802,0.41453018,0.23458429,0.05870376,0.17564747
0.96348174,0.81157408,0.00905306,0.15071330,0.28761491,0.39236633,0.22945525,0.05757013,0.17013902
0.96948474,0.77944509,0.00784028,0.14580490,0.27610846,0.37002312,0.22356636,0.05620652,0.16417923
0.97548774,0.74553165,0.00674633,0.14050715,0.26368374,0.34762315,0.21689932,0.05461394,0.15778439
0.98149075,0.71002498,0.00576776,0.13483237,0.25048367,0.32529097,0.20946262,0.05280006,0.15098399
0.98749375,0.67316580,0.00489954,0.12880755,0.23666598,0.30315236,0.20129130,0.05077897,0.14382022
0.99349675,0.63523961,0.00413544,0.12247377,0.22239979,0.28133320,0.19244583,0.04857082,0.13634695
0.99949975,0.59657027,0.00346833,0.11588512,0.20786198,0.25995813,0.18300987,0.04620120,0.12862837
1.00550275,0.55751240,0.00289055,0.10910721,0.19323361,0.23914898,0.17308737,0.04370033,0.12073727
1.01150575,0.51844298,0.00239410,0.10221532,0.17869640,0.21902310,0.16279894,0.04110218,0.11275304
1.01750875,0.47975257,0.00197095,0.09529235,0.16442963,0.19969174,0.15227804,0.03844349,0.10475964
1.02351176,0.44183684,0.00161325,0.08842674,0.15060740,0.18125857,0.14166688,0.03576280,0.09684348
1.02951476,0.40508853,0.00131342,0.08171047,0.13739644,0.16381841,0.13111245,0.03309951,0.08909143
1.03551776,0.36989057,0.00106435,0.07523722,0.12495460,0.14745629,0.12076290,0.03049300,0.08158897
1.04152076,0.33661035,0.00085948,0.06910079,0.11342994,0.13224690,0.11076417,0.02798190,0.07441862
1.04752376,0.30559544,0.00069280,0.06339388,0.10296041,0.11825441,0.10125737,0.02560347,0.06765871
1.05352676,0.27717093,0.00055897,0.05820718,0.09367419,0.10553276,0.09237659,0.02339311,0.06138239
1.05952976,0.25163810,0.00045328,0.05362884,0.08569044,0.09412630,0.08424746,0.02138414,0.05565712
1.06553277,0.22927453,0.00037161,0.04974426,0.07912030,0.08407072,0.07698625,0.01960756,0.05054433
1.07153577,0.21033514,0.00031047,0.04663609,0.07406822,0.07539431,0.07069954,0.01809204,0.04609950
1.07753877,0.19505407,0.00026693,0.04438443,0.07063307,0.06811930,0.06548429,0.01686400,0.04237238
1.08354177,0.18364680,0.00023855,0.04306711,0.06890917,0.06226327,0.06142820,0.01594770,0.03940732
1.08954477,0.17631220,0.00022336,0.04275985,0.06898682,0.05784045,0.05861030,0.01536538,0.03724379
1.09554777,0.17323408,0.00021981,0.04353638,0.07095231,0.05486283,0.05710139,0.01513740,0.03591671
1.10155078,0.17458177,0.00022666,0.04546815,0.07488712,0.05334095,0.05696446,0.01528227,0.03545680
1.10755378,0.18050958,0.00024299,0.04862377,0.08086641,0.05328428,0.05825474,0.01581666,0.03589065
1.11355678,0.19115456,0.00026808,0.05306803,0.08895651,0.05470112,0.06101942,0.01675520,0.03724061
1.11955978,0.20663281,0.00030140,0.05886033,0.09921165,0.05759796,0.06529686,0.01811021,0.03952433
1.12556278,0.22703392,0.00034254,0.06605278,0.11166980,0.06197831,0.07111530,0.01989130,0.04275405
1.13156578,0.25241398,0.00039114,0.07468765,0.12634793,0.06784100,0.07849112,0.02210477,0.04693557
1.13756878,0.28278708,0.00044689,0.08479459,0.14323677,0.07517800,0.08742663,0.02475297,0.05206694
1.14357179,0.31811593,0.00050942,0.09638741,0.16229538,0.08397189,0.09790757,0.02783346,0.05813694
1.14957479,0.35830188,0.00057835,0.10946078,0.18344590,0.09419300,0.10990035,0.03133827,0.06512349
1.15557779,0.40317501,0.00065318,0.12398686,0.20656862,0.10579653,0.12334933,0.03525298,0.07299194
1.16158079,0.45248489,0.00073329,0.13991210,0.23149806,0.11871962,0.13817420,0.03955606,0.08169356
1.16758379,0.50589272,0.00081794,0.15715450,0.25802007,0.13287876,0.15426779,0.04421813,0.09116411
1.17358679,0.56296550,0.00090625,0.17560137,0.28587053,0.14816749,0.17149442,0.04920149,0.10132285
1.17958979,0.62317282,0.00099718,0.19510790,0.31473584,0.16445482,0.18968906,0.05445990,0.11207195
1.18559280,0.68588688,0.00108956,0.21549663,0.34425539,0.18158433,0.20865740,0.05993855,0.12329647
1.19159580,0.75038617,0.00118209,0.23655812,0.37402615,0.19937416,0.22817700,0.06557443,0.13486494
1.19759880,0.81586295,0.00127336,0.25805275,0.40360948,0.21761810,0.24799966,0.07129694,0.14663066
1.20360180,0.88143479,0.00136188,0.27971373,0.43253991,0.23608756,0.26785487,0.07702897,0.15843369
1.20960480,0.94615990,0.00144615,0.30125142,0.46033577,0.25453481,0.28745454,0.08268819,0.17010349
1.21560780,1.00905600,0.00152462,0.32235883,0.48651131,0.27269708,0.30649871,0.08818871,0.18146231
1.22161081,1.06912221,0.00159583,0.34271805,0.51058992,0.29030169,0.32468217,0.09344301,0.19232895
1.22761381,1.12536313,0.00165837,0.36200766,0.53211778,0.30707191,0.34170180,0.09836402,0.20252309
1.23361681,1.17681443,0.00171101,0.37991066,0.55067761,0.32273348,0.35726428,0.10286738,0.21186981
1.23961981,1.22256877,0.00175264,0.39612275,0.56590166,0.33702142,0.37109397,0.10687366,0.22020421
1.24562281,1.26180123,0.00178239,0.41036062,0.57748349,0.34968698,0.38294059,0.11031065,0.22737599
1.25162581,1.29379292,0.00179963,0.42236989,0.58518803,0.36050444,0.39258633,0.11311537,0.23325365
1.25762881,1.31795205,0.00180399,0.43193250,0.58885923,0.36927746,0.39985225,0.11523593,0.23772837
1.26363182,1.33383136,0.00179538,0.43887305,0.58842521,0.37584470,0.40460349,0.11663305,0.24071708
1.26963482,1.34114123,0.00177398,0.44306397,0.58390041,0.38008451,0.40675321,0.11728125,0.24216498
1.27563782,1.33975789,0.00174025,0.44442934,0.57538484,0.38191851,0.40626506,0.11716949,0.24204703
1.28164082,1.32972641,0.00169490,0.44294698,0.56306028,0.38131385,0.40315398,0.11630154,0.24036855
1.28764382,1.31125834,0.00163889,0.43864900,0.54718379,0.37828406,0.39748545,0.11469568,0.23716492
1.29364682,1.28472412,0.00157335,0.43162062,0.52807875,0.37288847,0.38937315,0.11238412,0.23250028
1.29964982,1.25064068,0.00149959,0.42199732,0.50612390,0.36523032,0.37897515,0.10941188,0.22646539
1.30565283,1.20965473,0.00141904,0.40996054,0.48174086,0.35545342,0.36648875,0.10583534,0.21917470
1.31165583,1.16252258,0.00133319,0.39573207,0.45538075,0.34373775,0.35214438,0.10172050,0.21076276
1.31765883,1.11008729,0.00124357,0.37956736,0.42751046,0.33029401,0.33619856,0.09714095,0.20138021
1.32366183,1.05325406,0.00115169,0.36174806,0.39859915,0.31535746,0.31892650,0.09217576,0.19118935
1.32966483,0.99296508,0.00105901,0.34257401,0.36910556,0.29918120,0.30061440,0.08690725,0.18035965
1.33566783,0.93017449,0.00096689,0.32235518,0.33946650,0.28202930,0.28155185,0.08141882,0.16906329
1.34167084,0.86582469,0.00087658,0.30140364,0.31008700,0.26416988,0.26202468,0.07579285,0.15747083
1.34767384,0.80082454,0.00078921,0.28002602,0.28133230,0.24586850,0.24230835,0.07010885,0.14574733
1.35367684,0.73603032,0.00070574,0.25851661,0.25352190,0.22738205,0.22266220,0.06444170,0.13404889
1.35967984,0.67222986,0.00062699,0.23715135,0.22692575,0.20895339,0.20332464,0.05886034,0.12251975
1.36568284,0.61013027,0.00055364,0.21618289,0.20176239,0.19080677,0.18450952,0.05342662,0.11129013
1.37168584,0.55034941,0.00048621,0.19583680,0.17819912,0.17314431,0.16640349,0.04819460,0.10047463
1.37768884,0.49341113,0.00042512,0.17630901,0.15635379,0.15614350,0.14916466,0.04321008,0.09017142
1.38369185,0.43974417,0.00037069,0.15776438,0.13629814,0.13995571,0.13292227,0.03851053,0.08046206
1.38969485,0.38968439,0.00032319,0.14033657,0.11806224,0.12470580,0.11777737,0.03412521,0.07141197
1.39569785,0.34348012,0.00028286,0.12412886,0.10163981,0.11049273,0.10380446,0.03007570,0.06307144
1.40170085,0.30129993,0.00024995,0.10921601,0.08699414,0.09739097,0.09105383,0.02637650,0.05547719
1.40770385,0.26324258,0.00022476,0.09564686,0.07406428,0.08545271,0.07955459,0.02303588,0.04865424
1.41370685,0.22934837,0.00020772,0.08344756,0.06277126,0.07471079,0.06931801,0.02005692,0.04261816
1.41970985,0.19961149,0.00019941,0.07262529,0.05302415,0.06518188,0.06034125,0.01743846,0.03737749
1.42571286,0.17399282,0.00020059,0.06317216,0.04472577,0.05687021,0.05261116,0.01517628,0.03293617
1.43171586,0.15243261,0.00021233,0.05506926,0.03777790,0.04977126,0.04610792,0.01326412,0.02929614
1.43771886,0.13486251,0.00023597,0.04829060,0.03208593,0.04387559,0.04080865,0.01169476,0.02645963
1.44372186,0.12121678,0.00027324,0.04280674,0.02756288,0.03917240,0.03669058,0.01046090,0.02443143
1.44972486,0.11144195,0.00032629,0.03858815,0.02413272,0.03565288,0.03373377,0.00955599,0.02322077
1.45572786,0.10550490,0.00039772,0.03560800,0.02173309,0.03331313,0.03192335,0.00897494,0.02284288
