energy_ev,total_up,total_down,Fe_p_up,Fe_p_down,Fe_d_up,Fe_d_down,Ge_p_up,Ge_p_down,Ge_d_up,Ge_d_down,Se_s_up,Se_s_down,Se_p_up,Se_p_down
-0.42921461,2.38262871,-4.10833822,0.09326965,-0.32787530,2.31096792,-3.92251120,0.03578955,-0.13582453,0.00000000,-0.00000000,0.00143552,-0.00692944,0.10405631,-0.25614433
-0.42321161,2.40802418,-3.91733318,0.08850221,-0.31134555,2.33788333,-3.74182764,0.03389026,-0.12865308,0.00000000,-0.00000000,0.00135063,-0.00637636,0.10203816,-0.24290291
-0.41720860,2.43991426,-3.72597161,0.08476506,-0.29412849,2.37044128,-3.56123181,0.03244106,-0.12121251,0.00000000,-0.00000000,0.00128755,-0.00584106,0.10080759,-0.22929964
-0.41120560,2.47648095,-3.53655676,0.08198746,-0.27643124,2.40686917,-3.38289818,0.03141300,-0.11358550,0.00000000,-0.00000000,0.00124490,-0.00532614,0.10029347,-0.21549307
-0.40520260,2.51590919,-3.35137893,0.08009290,-0.25846668,2.44540373,-3.20897955,0.03077486,-0.10585782,0.00000000,-0.00000000,0.00122123,-0.00483399,0.10041966,-0.20164661
-0.39919960,2.55643657,-3.17266432,0.07900174,-0.24044809,2.48433899,-3.04155979,0.03049411,-0.09811615,0.00000000,-0.00000000,0.00121506,-0.00436673,0.10110739,-0.18792434
-0.39319660,2.59639878,-3.00252538,0.07863368,-0.22258386,2.52207010,-2.88260825,0.03053793,-0.09044577,0.00000000,-0.00000000,0.00122485,-0.00392617,0.10227760,-0.17448673
-0.38719360,2.63426923,-2.84291427,0.07890984,-0.20507246,2.55713167,-2.73393707,0.03087389,-0.08292843,0.00000000,-0.00000000,0.00124909,-0.00351379,0.10385292,-0.16148668
-0.38119060,2.66869171,-2.69558082,0.07975440,-0.18809800,2.58822924,-2.59716280,0.03147065,-0.07564042,0.00000000,-0.00000000,0.00128624,-0.00313071,0.10575935,-0.14906587
-0.37518759,2.69850540,-2.56203629,0.08109607,-0.17182641,2.61426338,-2.47367340,0.03229839,-0.06865086,0.00000000,-0.00000000,0.00133480,-0.00277770,0.10792764,-0.13735160
-0.36918459,2.72276187,-2.44352370,0.08286906,-0.15640242,2.63434594,-2.36460126,0.03332922,-0.06202039,0.00000000,-0.00000000,0.00139327,-0.00245518,0.11029433,-0.12645426
-0.36318159,2.74073423,-2.34099535,0.08501388,-0.14194747,2.64780855,-2.27080287,0.03453742,-0.05580021,0.00000000,-0.00000000,0.00146023,-0.00216322,0.11280256,-0.11646548
-0.35717859,2.75191887,-2.25509780,0.08747786,-0.12855843,2.65420373,-2.19284515,0.03589964,-0.05003151,0.00000000,-0.00000000,0.00153435,-0.00190157,0.11540260,-0.10745685
-0.35117559,2.75603064,-2.18616429,0.09021548,-0.11630727,2.65329949,-2.13099874,0.03739504,-0.04474524,0.00000000,-0.00000000,0.00161438,-0.00166970,0.11805220,-0.09947954
-0.34517259,2.75299240,-2.13421450,0.09318860,-0.10524154,2.64506824,-2.08523779,0.03900540,-0.03996233,0.00000000,-0.00000000,0.00169923,-0.00146682,0.12071681,-0.09256431
-0.33916958,2.74292032,-2.09896120,0.09636658,-0.09538549,2.62967132,-2.05524624,0.04071522,-0.03569414,0.00000000,-0.00000000,0.00178801,-0.00129196,0.12336969,-0.08672233
-0.33316658,2.72610594,-2.07982338,0.09972630,-0.08674195,2.60744029,-2.04042995,0.04251183,-0.03194319,0.00000000,-0.00000000,0.00188006,-0.00114395,0.12599198,-0.08194635
-0.32716358,2.70299628,-2.07594528,0.10325222,-0.07929446,2.57885614,-2.03993442,0.04438545,-0.02870413,0.00000000,-0.00000000,0.00197505,-0.00102151,0.12857268,-0.07821238
-0.32116058,2.67417295,-2.08622084,0.10693628,-0.07300991,2.54452747,-2.05266754,0.04632930,-0.02596480,0.00000000,-0.00000000,0.00207299,-0.00092329,0.13110864,-0.07548155
-0.31515758,2.64033114,-2.10932264,0.11077778,-0.06784127,2.50516861,-2.07732680,0.04833963,-0.02370736,0.00000000,-0.00000000,0.00217437,-0.00084787,0.13360451,-0.07370233
-0.30915458,2.60225902,-2.14373497,0.11478315,-0.06373032,2.46157813,-2.11243044,0.05041576,-0.02190948,0.00000000,-0.00000000,0.00228014,-0.00079384,0.13607256,-0.07281274
-0.30315158,2.56081779,-2.18779003,0.11896560,-0.06061047,2.41461837,-2.15635181,0.05255998,-0.02054543,0.00000000,-0.00000000,0.00239187,-0.00075978,0.13853243,-0.07274259
-0.29714857,2.51692262,-2.23970658,0.12334448,-0.05840920,2.36519595,-2.20735637,0.05477747,-0.01958713,0.00000000,-0.00000000,0.00251174,-0.00074431,0.14101074,-0.07341573
-0.29114557,2.47152421,-2.29763019,0.12794455,-0.05705048,2.31424332,-2.26364039,0.05707593,-0.01900506,0.00000000,-0.00000000,0.00264261,-0.00074608,0.14354046,-0.07475208
-0.28514257,2.42559073,-2.35967415,0.13279483,-0.05645673,2.26270117,-2.32337058,0.05946529,-0.01876906,0.00000000,-0.00000000,0.00278806,-0.00076378,0.14616006,-0.07666955
-0.27913957,2.38008985,-2.42396008,0.13792733,-0.05655059,2.21150137,-2.38472368,0.06195707,-0.01884895,0.00000000,-0.00000000,0.00295238,-0.00079618,0.14891236,-0.07908576
-0.27313657,2.33597055,-2.48865733,0.14337532,-0.05725632,2.16155020,-2.44592510,0.06456372,-0.01921504,0.00000000,-0.00000000,0.00314056,-0.00084205,0.15184313,-0.08191950
-0.26713357,2.29414448,-2.55202014,0.14917150,-0.05850089,2.11371164,-2.50528549,0.06729778,-0.01983848,0.00000000,-0.00000000,0.00335824,-0.00090022,0.15499936,-0.08509198
-0.26113057,2.25546678,-2.61242170,0.15534582,-0.06021486,2.06879058,-2.56123449,0.07017094,-0.02069155,0.00000000,-0.00000000,0.00361161,-0.00096955,0.15842730,-0.08852790
-0.25512756,2.22071649,-2.66838431,0.16192329,-0.06233295,2.02751608,-2.61235060,0.07319298,-0.02174781,0.00000000,-0.00000000,0.00390727,-0.00104892,0.16217030,-0.09215628
-0.24912456,2.19057690,-2.71860492,0.16892160,-0.06479455,1.99052475,-2.65738657,0.07637076,-0.02298217,0.00000000,-0.00000000,0.00425211,-0.00113726,0.16626646,-0.09591118
-0.24312156,2.16561638,-2.76197567,0.17634894,-0.06754401,1.95834486,-2.69528975,0.07970711,-0.02437103,0.00000000,-0.00000000,0.00465307,-0.00123352,0.17074634,-0.09973221
-0.23711856,2.14627040,-2.79759900,0.18420185,-0.07053092,1.93138151,-2.72521689,0.08319990,-0.02589230,0.00000000,-0.00000000,0.00511688,-0.00133672,0.17563066,-0.10356509
-0.23111556,2.13282547,-2.82479739,0.19246351,-0.07371036,1.90990377,-2.74654357,0.08684117,-0.02752551,0.00000000,-0.00000000,0.00564981,-0.00144592,0.18092820,-0.10736202
-0.22511256,2.12540606,-2.84311781,0.20110225,-0.07704315,1.89403423,-2.75886793,0.09061649,-0.02925193,0.00000000,-0.00000000,0.00625738,-0.00156034,0.18663403,-0.11108209
-0.21910955,2.12396526,-2.85233120,0.21007076,-0.08049617,1.88374198,-2.76200945,0.09450452,-0.03105474,0.00000000,-0.00000000,0.00694399,-0.00167931,0.19272808,-0.11469170
-0.21310655,2.12827993,-2.85242736,0.21930568,-0.08404274,1.87883941,-2.75600283,0.09847685,-0.03291927,0.00000000,-0.00000000,0.00771263,-0.00180239,0.19917430,-0.11816496
-0.20710355,2.13795102,-2.84360598,0.22872797,-0.08766296,1.87898340,-2.74108781,0.10249813,-0.03483325,0.00000000,-0.00000000,0.00856460,-0.00192941,0.20592030,-0.12148412
-0.20110055,2.15240946,-2.82626426,0.23824376,-0.09134420,1.88368140,-2.71769547,0.10652652,-0.03678708,0.00000000,-0.00000000,0.00949912,-0.00206055,0.21289765,-0.12464002
-0.19509755,2.17092763,-2.80098165,0.24774598,-0.09508144,1.89230210,-2.68643158,0.11051438,-0.03877419,0.00000000,-0.00000000,0.01051320,-0.00219639,0.22002278,-0.12763240
-0.18909455,2.19263641,-2.76850237,0.25711642,-0.09887761,1.90409104,-2.64805778,0.11440929,-0.04079126,0.00000000,-0.00000000,0.01160135,-0.00233801,0.22719855,-0.13047028
-0.18309155,2.21654732,-2.72971597,0.26622834,-0.10274378,1.91819030,-2.60347088,0.11815527,-0.04283846,0.00000000,-0.00000000,0.01275553,-0.00248706,0.23431631,-0.13317205
-0.17708854,2.24157907,-2.68563632,0.27494958,-0.10669909,1.93366201,-2.55368091,0.12169418,-0.04491956,0.00000000,-0.00000000,0.01396506,-0.00264581,0.24125857,-0.13576548
-0.17108554,2.26658762,-2.63737910,0.28314576,-0.11077051,1.94951480,-2.49978801,0.12496727,-0.04704191,0.00000000,-0.00000000,0.01521672,-0.00281721,0.24790202,-0.13828741
-0.16508254,2.29039880,-2.58613797,0.29068385,-0.11499212,1.96473216,-2.44295843,0.12791680,-0.04921629,0.00000000,-0.00000000,0.01649491,-0.00300491,0.25412091,-0.14078310
-0.15907954,2.31184219,-2.53315937,0.29743566,-0.11940416,1.97830184,-2.38439983,0.13048759,-0.05145652,0.00000000,-0.00000000,0.01778192,-0.00321324,0.25979055,-0.14330529
-0.15307654,2.32978511,-2.47971601,0.30328130,-0.12405159,1.98924521,-2.32533582,0.13262868,-0.05377895,0.00000000,-0.00000000,0.01905830,-0.00344724,0.26479101,-0.14591275
-0.14707354,2.34316570,-2.42707908,0.30811245,-0.12898228,1.99664557,-2.26697986,0.13429466,-0.05620162,0.00000000,-0.00000000,0.02030340,-0.00371253,0.26901066,-0.14866852
-0.14107054,2.35102368,-2.37648933,0.31183535,-0.13424480,1.99967439,-2.21050871,0.13544706,-0.05874339,0.00000000,-0.00000000,0.02149585,-0.00401523,0.27234961,-0.15163769
-0.13506753,2.35252808,-2.32912736,0.31437341,-0.13988592,1.99761474,-2.15703574,0.13605536,-0.06142274,0.00000000,-0.00000000,0.02261427,-0.00436182,0.27472285,-0.15488486
-0.12906453,2.34700092,-2.28608361,0.31566942,-0.14594790,1.98988115,-2.10758428,0.13609791,-0.06425663,0.00000000,-0.00000000,0.02363791,-0.00475892,0.27606299,-0.15847130
-0.12306153,2.33393625,-2.24832864,0.31568729,-0.15246555,1.97603534,-2.06306177,0.13556250,-0.06725910,0.00000000,-0.00000000,0.02454739,-0.00521310,0.27632262,-0.16245196
-0.11705853,2.31301399,-2.21668468,0.31441321,-0.15946347,1.95579743,-2.02423533,0.13444674,-0.07044000,0.00000000,-0.00000000,0.02532531,-0.00573059,0.27547606,-0.16687240
-0.11105553,2.28410825,-2.19179941,0.31185640,-0.16695327,1.92905238,-1.99170948,0.13275817,-0.07380370,0.00000000,-0.00000000,0.02595701,-0.00631697,0.27352058,-0.17176587
-0.10505253,2.24729014,-2.17412300,0.30804923,-0.17493121,1.89585163,-1.96590709,0.13051408,-0.07734799,0.00000000,-0.00000000,0.02643104,-0.00697689,0.27047700,-0.17715051
-0.09904952,2.20282477,-2.16388976,0.30304687,-0.18337623,1.85640996,-1.94705429,0.12774114,-0.08106312,0.00000000,-0.00000000,0.02673971,-0.00771374,0.26638964,-0.18302712
-0.09304652,2.15116309,-2.16110524,0.29692642,-0.19224861,1.81109775,-1.93517043,0.12447479,-0.08493117,0.00000000,-0.00000000,0.02687946,-0.00852931,0.26132569,-0.18937731
-0.08704352,2.09292841,-2.16553995,0.28978546,-0.20148923,1.76042906,-1.93006371,0.12075841,-0.08892567,0.00000000,-0.00000000,0.02685101,-0.00942352,0.25537388,-0.19616238
-0.08104052,2.02889846,-2.17673041,0.28174026,-0.21101971,1.70504581,-1.93133324,0.11664232,-0.09301161,0.00000000,-0.00000000,0.02665952,-0.01039417,0.24864267,-0.20332303
-0.07503752,1.95998338,-2.19398787,0.27292341,-0.22074326,1.64569876,-1.93837775,0.11218267,-0.09714581,0.00000000,-0.00000000,0.02631448,-0.01143673,0.24125788,-0.21077979
-0.06903452,1.88720032,-2.21641511,0.26348116,-0.23054642,1.58322573,-1.95041119,0.10744013,-0.10127769,0.00000000,-0.00000000,0.02582944,-0.01254422,0.23335981,-0.21843441
-0.06303152,1.81164556,-2.24293080,0.25357031,-0.24030152,1.51852779,-1.96648484,0.10247856,-0.10535037,0.00000000,-0.00000000,0.02522172,-0.01370718,0.22510005,-0.22617205
-0.05702851,1.73446479,-2.27230109,0.24335493,-0.24986987,1.45254419,-1.98551552,0.09736361,-0.10930208,0.00000000,-0.00000000,0.02451185,-0.01491370,0.21663798,-0.23386430
-0.05102551,1.65682271,-2.30317722,0.23300275,-0.25910551,1.38622671,-2.00631896,0.09216127,-0.11306787,0.00000000,-0.00000000,0.02372297,-0.01614964,0.20813707,-0.24137292
-0.04502251,1.57987259,-2.33413808,0.22268153,-0.26785945,1.32051427,-2.02764719,0.08693645,-0.11658154,0.00000000,-0.00000000,0.02288018,-0.01739886,0.19976118,-0.24855409
-0.03901951,1.50472698,-2.36373609,0.21255536,-0.27598416,1.25630849,-2.04822868,0.08175166,-0.11977757,0.00000000,-0.00000000,0.02200978,-0.01864362,0.19167083,-0.25526314
-0.03301651,1.43243027,-2.39054457,0.20278106,-0.28333814,1.19445101,-2.06680968,0.07666572,-0.12259324,0.00000000,-0.00000000,0.02113852,-0.01986507,0.18401970,-0.26135949
-0.02701351,1.36393406,-2.41320505,0.19350480,-0.28979046,1.13570323,-2.08219515,0.07173268,-0.12497061,0.00000000,-0.00000000,0.02029281,-0.02104383,0.17695137,-0.26671166
-0.02101051,1.30007602,-2.43047232,0.18485904,-0.29522500,1.08072911,-2.09328776,0.06700081,-0.12685838,0.00000000,-0.00000000,0.01949808,-0.02216063,0.17059648,-0.27120203
-0.01500750,1.24156288,-2.44125583,0.17695982,-0.29954434,1.03008142,-2.09912341,0.06251191,-0.12821356,0.00000000,-0.00000000,0.01877803,-0.02319695,0.16507036,-0.27473134
-0.00900450,1.18895814,-2.44465552,0.16990475,-0.30267298,0.98419205,-2.09890197,0.05830079,-0.12900284,0.00000000,-0.00000000,0.01815407,-0.02413582,0.16047121,-0.27722262
-0.00300150,1.14267462,-2.43999108,0.16377140,-0.30456002,0.94336639,-2.09201207,0.05439497,-0.12920369,0.00000000,-0.00000000,0.01764485,-0.02496241,0.15687887,-0.27862442
0.00300150,1.10297223,-2.42682317,0.15861657,-0.30518094,0.90778203,-2.07804903,0.05081475,-0.12880503,0.00000000,-0.00000000,0.01726583,-0.02566474,0.15435429,-0.27891323
0.00900450,1.06996071,-2.40496629,0.15447615,-0.30453866,0.87749170,-2.05682541,0.04757342,-0.12780760,0.00000000,-0.00000000,0.01702899,-0.02623423,0.15293964,-0.27809497
0.01500750,1.04360730,-2.37449261,0.15136575,-0.30266371,0.85243021,-2.02837387,0.04467780,-0.12622387,0.00000000,-0.00000000,0.01694270,-0.02666614,0.15265904,-0.27620552
0.02101051,1.02374891,-2.33572691,0.14928208,-0.29961355,0.83242509,-1.99294238,0.04212905,-0.12407767,0.00000000,-0.00000000,0.01701160,-0.02695994,0.15351999,-0.27331023
0.02701351,1.01010812,-2.28923292,0.14820496,-0.29547108,0.81721044,-1.95098208,0.03992359,-0.12140342,0.00000000,-0.00000000,0.01723673,-0.02711945,0.15551531,-0.26950249
0.03301651,1.00231263,-2.23579175,0.14809995,-0.29034245,0.80644344,-1.90312847,0.03805431,-0.11824509,0.00000000,-0.00000000,0.01761558,-0.02715287,0.15862561,-0.26490131
0.03901951,0.99991718,-2.17637326,0.14892143,-0.28435413,0.79972280,-1.85017667,0.03651183,-0.11465488,0.00000000,-0.00000000,0.01814245,-0.02707261,0.16282219,-0.25964814
0.04502251,1.00242714,-2.11210167,0.15061615,-0.27764950,0.79660855,-1.79305190,0.03528586,-0.11069180,0.00000000,-0.00000000,0.01880866,-0.02689498,0.16807019,-0.25390284
0.05102551,1.00932306,-2.04421671,0.15312685,-0.27038485,0.79664233,-1.73277631,0.03436665,-0.10641997,0.00000000,-0.00000000,0.01960308,-0.02663968,0.17433205,-0.24783924
0.05702851,1.02008517,-1.97403185,0.15639613,-0.26272526,0.79936759,-1.67043348,0.03374628,-0.10190701,0.00000000,-0.00000000,0.02051249,-0.02632919,0.18157093,-0.24164016
0.06303152,1.03421703,-1.90289110,0.16037007,-0.25484010,0.80434879,-1.60713186,0.03342000,-0.09722229,0.00000000,-0.00000000,0.02152217,-0.02598798,0.18975414,-0.23549220
0.06903452,1.05126748,-1.83212607,0.16500175,-0.24689859,0.81118919,-1.54396864,0.03338735,-0.09243536,0.00000000,-0.00000000,0.02261645,-0.02564175,0.19885637,-0.22958062
0.07503752,1.07085031,-1.76301483,0.17025423,-0.23906550,0.81954646,-1.48199519,0.03365312,-0.08761438,0.00000000,-0.00000000,0.02377925,-0.02531646,0.20886256,-0.22408418
0.08104052,1.09266078,-1.69674392,0.17610315,-0.23149696,0.82914569,-1.42218543,0.03422805,-0.08282478,0.00000000,-0.00000000,0.02499471,-0.02503751,0.21977032,-0.21917050
0.08704352,1.11648859,-1.63437501,0.18253855,-0.22433683,0.83978941,-1.36540803,0.03512935,-0.07812808,0.00000000,-0.00000000,0.02624775,-0.02482883,0.23159174,-0.21499181
0.09304652,1.14222678,-1.57681718,0.18956606,-0.21771344,0.85136426,-1.31240362,0.03638082,-0.07358100,0.00000000,-0.00000000,0.02752458,-0.02471205,0.24435449,-0.21168152
0.09904952,1.16987626,-1.52480583,0.19720720,-0.21173709,0.86384414,-1.26376738,0.03801275,-0.06923473,0.00000000,-0.00000000,0.02881326,-0.02470586,0.25810207,-0.20935145
0.10505253,1.19954569,-1.47888886,0.20549891,-0.20649815,0.87728980,-1.21993791,0.04006152,-0.06513454,0.00000000,-0.00000000,0.03010405,-0.02482535,0.27289317,-0.20809020
0.11105553,1.23144680,-1.43942051,0.21449224,-0.20206608,0.89184480,-1.18119234,0.04256888,-0.06131966,0.00000000,-0.00000000,0.03138977,-0.02508165,0.28880004,-0.20796233
0.11705853,1.26588494,-1.40656293,0.22425027,-0.19848918,0.90772796,-1.14764789,0.04558096,-0.05782332,0.00000000,-0.00000000,0.03266599,-0.02548162,0.30590582,-0.20900870
0.12306153,1.30324533,-1.38029525,0.23484523,-0.19579528,0.92522272,-1.11926958,0.04914707,-0.05467318,0.00000000,-0.00000000,0.03393114,-0.02602783,0.32430096,-0.21124785
0.12906453,1.34397514,-1.36042974,0.24635515,-0.19399316,0.94466341,-1.09588372,0.05331823,-0.05189180,0.00000000,-0.00000000,0.03518643,-0.02671859,0.34407864,-0.21467822
0.13506753,1.38856206,-1.34663408,0.25885987,-0.19307480,0.96641915,-1.07719641,0.05814564,-0.04949735,0.00000000,-0.00000000,0.03643565,-0.02754832,0.36532941,-0.21928136
0.14107054,1.43750984,-1.33845892,0.27243683,-0.19301821,0.99087572,-1.06281627,0.06367894,-0.04750446,0.00000000,-0.00000000,0.03768484,-0.02850789,0.38813511,-0.22502573
0.14707354,1.49131164,-1.33536926,0.28715659,-0.19379077,1.01841604,-1.05228031,0.06996440,-0.04592505,0.00000000,-0.00000000,0.03894177,-0.02958525,0.41256237,-0.23187108
0.15307654,1.55042207,-1.33677838,0.30307848,-0.19535297,1.04939987,-1.04508183,0.07704322,-0.04476923,0.00000000,-0.00000000,0.04021533,-0.03076606,0.43865585,-0.23977302
0.15907954,1.61522885,-1.34208265,0.32024627,-0.19766223,1.08414345,-1.04069902,0.08494970,-0.04404609,0.00000000,-0.00000000,0.04151486,-0.03203443,0.46643160,-0.24868762
0.16508254,1.68602531,-1.35069573,0.33868432,-0.20067673,1.12289988,-1.03862319,0.09370964,-0.04376447,0.00000000,-0.00000000,0.04284934,-0.03337366,0.49587078,-0.25857582
0.17108554,1.76298457,-1.36208059,0.35839417,-0.20435893,1.16584084,-1.03838513,0.10333876,-0.04393347,0.00000000,-0.00000000,0.04422658,-0.03476701,0.52691404,-0.26940718
0.17708854,1.84613679,-1.37577777,0.37935182,-0.20867875,1.21304048,-1.03957878,0.11384140,-0.04456291,0.00000000,-0.00000000,0.04565249,-0.03619833,0.55945705,-0.28116302
0.18309155,1.93535031,-1.39142887,0.40150570,-0.21361598,1.26446216,-1.04188089,0.12520931,-0.04566344,0.00000000,-0.00000000,0.04713029,-0.03765268,0.59334728,-0.29383841
0.18909455,2.03031785,-1.40879389,0.42477561,-0.21916216,1.31994865,-1.04506609,0.13742078,-0.04724656,0.00000000,-0.00000000,0.04865995,-0.03911678,0.62838244,-0.30744316
0.19509755,2.13054841,-1.42776187,0.44905239,-0.22532139,1.37921625,-1.04901659,0.15043999,-0.04932436,0.00000000,-0.00000000,0.05023769,-0.04057928,0.66431075,-0.32200142
0.20110055,2.23536564,-1.44835432,0.47419864,-0.23211041,1.44185336,-1.05372626,0.16421663,-0.05190906,0.00000000,-0.00000000,0.05185572,-0.04203098,0.70083315,-0.33755004
0.20710355,2.34391298,-1.47072130,0.50005027,-0.23955768,1.50732357,-1.05929889,0.17868586,-0.05501245,0.00000000,-0.00000000,0.05350213,-0.04346473,0.73760758,-0.35413566
0.21310655,2.45516578,-1.49513043,0.52641891,-0.24770170,1.57497347,-1.06594091,0.19376850,-0.05864518,0.00000000,-0.00000000,0.05516108,-0.04487528,0.77425519,-0.37181065
0.21910955,2.56795008,-1.52194945,0.55309506,-0.25658849,1.64404498,-1.07394885,0.20937160,-0.06281597,0.00000000,-0.00000000,0.05681313,-0.04625895,0.81036848,-0.39062803
0.22511256,2.68096786,-1.55162310,0.57985197,-0.26626857,1.71369195,-1.08369226,0.22538929,-0.06753088,0.00000000,-0.00000000,0.05843584,-0.04761314,0.84552094,-0.41063573
0.23111556,2.79282764,-1.58464567,0.60644994,-0.27679340,1.78300044,-1.09559290,0.24170389,-0.07279261,0.00000000,-0.00000000,0.06000457,-0.04893587,0.87927809,-0.43187041
0.23711856,2.90207976,-1.62153032,0.63264118,-0.28821165,1.85101212,-1.11010122,0.25818739,-0.07859991,0.00000000,-0.00000000,0.06149335,-0.05022513,0.91120938,-0.45435119
0.24312156,3.00725480,-1.66277695,0.65817476,-0.30056545,1.91674986,-1.12767116,0.27470311,-0.08494717,0.00000000,-0.00000000,0.06287596,-0.05147838,0.94090049,-0.47807368
0.24912456,3.10690391,-1.70883980,0.68280179,-0.31388672,1.97924466,-1.14873443,0.29110765,-0.09182425,0.00000000,-0.00000000,0.06412697,-0.05269200,0.96796568,-0.50300463
0.25512756,3.19963944,-1.76009665,0.70628053,-0.32819397,2.03756282,-1.17367546,0.30725309,-0.09921642,0.00000000,-0.00000000,0.06522283,-0.05386091,0.99205946,-0.52907755
0.26113057,3.28417419,-1.81682077,0.72838132,-0.34348951,2.09083245,-1.20280805,0.32298929,-0.10710468,0.00000000,-0.00000000,0.06614289,-0.05497826,1.01288734,-0.55618954
0.26713357,3.35935801,-1.87915694,0.74889121,-0.35975729,2.13826810,-1.23635468,0.33816641,-0.11546613,0.00000000,-0.00000000,0.06687027,-0.05603534,1.03021502,-0.58419961
0.27313657,3.42421000,-1.94710270,0.76761817,-0.37696155,2.17919277,-1.27442944,0.35263748,-0.12427459,0.00000000,-0.00000000,0.06739258,-0.05702161,1.04387576,-0.61292864
0.27913957,3.47794541,-2.02049539,0.78439486,-0.39504605,2.21305631,-1.31702510,0.36626101,-0.13350133,0.00000000,-0.00000000,0.06770247,-0.05792499,1.05377556,-0.64216094
0.28514257,3.51999595,-2.09900573,0.79908173,-0.41393419,2.23944966,-1.36400493,0.37890357,-0.14311578,0.00000000,-0.00000000,0.06779794,-0.05873225,1.05989599,-0.67164750
0.29114557,3.55002315,-2.18213783,0.81156951,-0.43352976,2.25811438,-1.41509953,0.39044230,-0.15308631,0.00000000,-0.00000000,0.06768237,-0.05942961,1.06229452,-0.70111084
0.29714857,3.56792402,-2.26923593,0.82178100,-0.45371827,2.26894724,-1.46990865,0.40076725,-0.16338083,0.00000000,-0.00000000,0.06736438,-0.06000341,1.06110251,-0.73025117
0.30315158,3.57382937,-2.35949713,0.82967213,-0.47436894,2.27199980,-1.52790798,0.40978345,-0.17396724,0.00000000,-0.00000000,0.06685749,-0.06044093,1.05652073,-0.75875371
0.30915458,3.56809481,-2.45198980,0.83523228,-0.49533697,2.26747317,-1.58846060,0.41741282,-0.18481368,0.00000000,-0.00000000,0.06617949,-0.06073115,1.04881286,-0.78629688
0.31515758,3.55128507,-2.54567676,0.83848385,-0.51646624,2.25570831,-1.65083246,0.42359557,-0.19588848,0.00000000,-0.00000000,0.06535179,-0.06086559,1.03829717,-0.81256096
0.32116058,3.52415260,-2.63944220,0.83948118,-0.53759217,2.23717248,-1.71421142,0.42829136,-0.20715988,0.00000000,-0.00000000,0.06439862,-0.06083896,1.02533675,-0.83723700
0.32716358,3.48761136,-2.73212142,0.83830867,-0.55854465,2.21244238,-1.77772908,0.43147992,-0.21859540,0.00000000,-0.00000000,0.06334607,-0.06064982,1.01032864,-0.86003550
0.33316658,3.44270706,-2.82253217,0.83507843,-0.57915107,2.18218492,-1.84048441,0.43316129,-0.23016105,0.00000000,-0.00000000,0.06222131,-0.06030096,0.99369240,-0.88069471
0.33916958,3.39058501,-2.90950637,0.82992719,-0.59923929,2.14713638,-1.90156852,0.43335555,-0.24182028,0.00000000,-0.00000000,0.06105163,-0.05979969,0.97585841,-0.89898811
0.34517259,3.33245695,-2.99192121,0.82301292,-0.61864046,2.10808070,-1.96008951,0.43210212,-0.25353291,0.00000000,-0.00000000,0.05986372,-0.05915780,0.95725646,-0.91473089
0.35117559,3.26956787,-3.06872847,0.81451086,-0.63719181,2.06582789,-2.01519655,0.42945861,-0.26525394,0.00000000,-0.00000000,0.05868286,-0.05839144,0.93830478,-0.92778521
0.35717859,3.20316404,-3.13898110,0.80460935,-0.65473922,2.02119301,-2.06610237,0.42549923,-0.27693256,0.00000000,-0.00000000,0.05753238,-0.05752070,0.91940000,-0.93806412
0.36318159,3.13446304,-3.20185625,0.79350548,-0.67113960,1.97497659,-2.11210337,0.42031291,-0.28851126,0.00000000,-0.00000000,0.05643312,-0.05656901,0.90090821,-0.94553392
0.36918459,3.06462654,-3.25667397,0.78140054,-0.68626311,1.92794667,-2.15259672,0.41400103,-0.29992529,0.00000000,-0.00000000,0.05540303,-0.05556243,0.88315727,-0.95021507
0.37518759,2.99473634,-3.30291123,0.76849558,-0.69999517,1.88082310,-2.18709384,0.40667498,-0.31110245,0.00000000,-0.00000000,0.05445693,-0.05452875,0.86643058,-0.95218148
0.38119060,2.92577402,-3.34021070,0.75498698,-0.71223812,1.83426403,-2.21522998,0.39845352,-0.32196333,0.00000000,-0.00000000,0.05360628,-0.05349657,0.85096226,-0.95155834
0.38719360,2.85860430,-3.36838439,0.74106234,-0.72291269,1.78885485,-2.23676966,0.38946001,-0.33242201,0.00000000,-0.00000000,0.05285909,-0.05249432,0.83693376,-0.94851843
0.39319660,2.79396219,-3.38741195,0.72689655,-0.73195908,1.74509955,-2.25160788,0.37981966,-0.34238720,0.00000000,-0.00000000,0.05221990,-0.05154931,0.82447198,-0.94327720
0.39919960,2.73244375,-3.39743414,0.71264833,-0.73933769,1.70341429,-2.25976723,0.36965684,-0.35176390,0.00000000,-0.00000000,0.05168977,-0.05068683,0.81364861,-0.93608659
0.40520260,2.67450033,-3.39874164,0.69845719,-0.74502941,1.66412325,-2.26139124,0.35909243,-0.36045534,0.00000000,-0.00000000,0.05126639,-0.04992935,0.80448083,-0.92722793
0.41120560,2.62043608,-3.39175996,0.68444093,-0.74903550,1.62745635,-2.25673436,0.34824150,-0.36836529,0.00000000,-0.00000000,0.05094414,-0.04929582,0.79693308,-0.91700400
0.41720860,2.57040854,-3.37703107,0.67069376,-0.75137698,1.59354901,-2.24614908,0.33721108,-0.37540056,0.00000000,-0.00000000,0.05071425,-0.04880118,0.79091988,-0.90573057
