energy_ev,total_up,Mg_p_up,Mg_d_up,N_s_up,N_p_up,Te_p_up,Te_d_up,Ti_p_up,Ti_d_up
0.03901951,1.49617095,0.50600723,0.00000000,0.00021039,0.02703725,0.25082481,0.00000000,0.29199492,1.14187964
0.04502251,1.54185201,0.53031321,0.00000000,0.00023007,0.02833398,0.25746210,0.00000000,0.29964087,1.16346193
0.05102551,1.58286475,0.55359742,0.00000000,0.00025169,0.02965870,0.26337986,0.00000000,0.30608935,1.18046627
0.05702851,1.61899069,0.57563360,0.00000000,0.00027479,0.03101828,0.26859638,0.00000000,0.31128906,1.19290074
0.06303152,1.65008726,0.59620507,0.00000000,0.00029894,0.03242187,0.27315142,0.00000000,0.31520869,1.20084637
0.06903452,1.67608398,0.61510772,0.00000000,0.00032366,0.03388074,0.27710482,0.00000000,0.31783666,1.20444811
0.07503752,1.69697821,0.63215343,0.00000000,0.00034848,0.03540814,0.28053465,0.00000000,0.31918044,1.20390492
0.08104052,1.71283078,0.64717368,0.00000000,0.00037292,0.03701900,0.28353506,0.00000000,0.31926566,1.19945980
0.08704352,1.72376200,0.66002342,0.00000000,0.00039650,0.03872974,0.28621380,0.00000000,0.31813495,1.19139018
0.09304652,1.72994799,0.67058495,0.00000000,0.00041876,0.04055788,0.28868953,0.00000000,0.31584664,1.17999926
0.09904952,1.73161757,0.67877165,0.00000000,0.00043924,0.04252165,0.29108885,0.00000000,0.31247338,1.16560860
0.10505253,1.72904953,0.68453135,0.00000000,0.00045751,0.04463957,0.29354317,0.00000000,0.30810057,1.14855224
0.11105553,1.72257007,0.68784913,0.00000000,0.00047320,0.04692986,0.29618541,0.00000000,0.30282485,1.12917223
0.11705853,1.71255008,0.68874927,0.00000000,0.00048596,0.04940987,0.29914644,0.00000000,0.29675237,1.10781567
0.12306153,1.69940177,0.68729614,0.00000000,0.00049552,0.05209536,0.30255143,0.00000000,0.28999711,1.08483271
0.12906453,1.68357442,0.68359395,0.00000000,0.00050167,0.05499975,0.30651606,0.00000000,0.28267904,1.06057549
0.13506753,1.66554860,0.67778507,0.00000000,0.00050426,0.05813332,0.31114261,0.00000000,0.27492217,1.03539720
0.14107054,1.64582882,0.67004697,0.00000000,0.00050324,0.06150238,0.31651603,0.00000000,0.26685259,1.00965121
0.14707354,1.62493427,0.66058787,0.00000000,0.00049863,0.06510848,0.32270011,0.00000000,0.25859624,0.98368956
0.15307654,1.60338772,0.64964099,0.00000000,0.00049053,0.06894759,0.32973385,0.00000000,0.25027679,0.95786063
0.15907954,1.58170287,0.63745785,0.00000000,0.00047911,0.07300945,0.33762814,0.00000000,0.24201328,0.93250582
0.16508254,1.56037037,0.62430070,0.00000000,0.00046460,0.07727703,0.34636304,0.00000000,0.23391791,0.90795495
0.17108554,1.53984330,0.61043452,0.00000000,0.00044731,0.08172611,0.35588570,0.00000000,0.22609381,0.88452074
0.17708854,1.52052265,0.59611893,0.00000000,0.00042759,0.08632518,0.36610923,0.00000000,0.21863296,0.86249232
0.18309155,1.50274371,0.58160034,0.00000000,0.00040582,0.09103551,0.37691257,0.00000000,0.21161441,0.84212829
0.18909455,1.48676423,0.56710489,0.00000000,0.00038241,0.09581147,0.38814163,0.00000000,0.20510274,0.82364960
0.19509755,1.47275512,0.55283234,0.00000000,0.00035780,0.10060125,0.39961164,0.00000000,0.19914698,0.80723291
0.20110055,1.46079437,0.53895133,0.00000000,0.00033240,0.10534771,0.41111082,0.00000000,0.19377999,0.79300478
0.20710355,1.45086486,0.52559624,0.00000000,0.00030663,0.10998955,0.42240540,0.00000000,0.18901835,0.78103725
0.21310655,1.44285623,0.51286571,0.00000000,0.00028088,0.11446273,0.43324568,0.00000000,0.18486285,0.77134515
0.21910955,1.43657106,0.50082288,0.00000000,0.00025550,0.11870195,0.44337321,0.00000000,0.18129944,0.76388556
0.22511256,1.43173509,0.48949736,0.00000000,0.00023084,0.12264238,0.45252858,0.00000000,0.17830080,0.75855937
0.23111556,1.42801110,0.47888864,0.00000000,0.00020716,0.12622130,0.46045973,0.00000000,0.17582828,0.75521524
0.23711856,1.42501572,0.46897081,0.00000000,0.00018470,0.12937979,0.46693032,0.00000000,0.17383426,0.75365552
0.24312156,1.42233840,0.45969822,0.00000000,0.00016366,0.13206432,0.47172775,0.00000000,0.17226472,0.75364415
0.24912456,1.41956145,0.45101170,0.00000000,0.00014419,0.13422815,0.47467065,0.00000000,0.17106192,0.75491593
0.25512756,1.41628015,0.44284504,0.00000000,0.00012637,0.13583257,0.47561531,0.00000000,0.17016715,0.75718678
0.26113057,1.41212180,0.43513132,0.00000000,0.00011029,0.13684780,0.47446076,0.00000000,0.16952322,0.76016439
0.26713357,1.40676265,0.42780860,0.00000000,0.00009598,0.13725375,0.47115241,0.00000000,0.16907679,0.76355877
0.27313657,1.39994192,0.42082496,0.00000000,0.00008343,0.13704033,0.46568390,0.00000000,0.16878019,0.76709201
0.27913957,1.39147215,0.41414231,0.00000000,0.00007263,0.13620758,0.45809721,0.00000000,0.16859289,0.77050688
0.28514257,1.38124532,0.40773898,0.00000000,0.00006356,0.13476550,0.44848095,0.00000000,0.16848237,0.77357385
0.29114557,1.36923467,0.40161102,0.00000000,0.00005616,0.13273359,0.43696700,0.00000000,0.16842443,0.77609613
0.29714857,1.35549214,0.39577207,0.00000000,0.00005041,0.13014020,0.42372562,0.00000000,0.16840303,0.77791271
0.30315158,1.34014172,0.39025198,0.00000000,0.00004626,0.12702172,0.40895929,0.00000000,0.16840957,0.77889927
0.30915458,1.32336936,0.38509423,0.00000000,0.00004370,0.12342162,0.39289568,0.00000000,0.16844172,0.77896709
0.31515758,1.30540993,0.38035256,0.00000000,0.00004272,0.11938941,0.37577990,0.00000000,0.16850198,0.77806028
0.32116058,1.28653238,0.37608676,0.00000000,0.00004333,0.11497956,0.35786659,0.00000000,0.16859600,0.77615148
0.32716358,1.26702380,0.37235820,0.00000000,0.00004558,0.11025037,0.33941202,0.00000000,0.16873080,0.77323666
0.33316658,1.24717354,0.36922521,0.00000000,0.00004952,0.10526292,0.32066672,0.00000000,0.16891300,0.76932936
0.33916958,1.22725819,0.36673877,0.00000000,0.00005528,0.10008004,0.30186871,0.00000000,0.16914732,0.76445475
0.34517259,1.20752837,0.36493860,0.00000000,0.00006298,0.09476531,0.28323774,0.00000000,0.16943519,0.75864420
0.35117559,1.18819805,0.36385007,0.00000000,0.00007280,0.08938217,0.26497067,0.00000000,0.16977390,0.75193052
0.35717859,1.16943684,0.36348199,0.00000000,0.00008494,0.08399308,0.24723804,0.00000000,0.17015598,0.74434430
0.36318159,1.15136555,0.36382540,0.00000000,0.00009965,0.07865879,0.23018191,0.00000000,0.17056923,0.73591152
0.36918459,1.13405523,0.36485357,0.00000000,0.00011719,0.07343762,0.21391498,0.00000000,0.17099701,0.72665258
0.37518759,1.11752940,0.36652288,0.00000000,0.00013786,0.06838486,0.19852084,0.00000000,0.17141908,0.71658262
0.38119060,1.10176923,0.36877481,0.00000000,0.00016197,0.06355222,0.18405528,0.00000000,0.17181273,0.70571322
0.38719360,1.08672104,0.37153867,0.00000000,0.00018983,0.05898729,0.17054846,0.00000000,0.17215421,0.69405492
0.39319660,1.07230559,0.37473495,0.00000000,0.00022178,0.05473311,0.15800773,0.00000000,0.17242027,0.68162069
0.39919960,1.05842827,0.37827897,0.00000000,0.00025811,0.05082771,0.14642097,0.00000000,0.17258982,0.66842961
0.40520260,1.04498952,0.38208470,0.00000000,0.00029910,0.04730372,0.13576019,0.00000000,0.17264550,0.65451061
0.41120560,1.03189473,0.38606837,0.00000000,0.00034497,0.04418803,0.12598519,0.00000000,0.17257505,0.63990595
0.41720860,1.01906293,0.39015171,0.00000000,0.00039590,0.04150145,0.11704715,0.00000000,0.17237250,0.62467393
0.42321161,1.00643375,0.39426458,0.00000000,0.00045196,0.03925845,0.10889202,0.00000000,0.17203904,0.60889081
0.42921461,0.99397233,0.39834697,0.00000000,0.00051316,0.03746687,0.10146350,0.00000000,0.17158350,0.59265163
0.43521761,0.98167197,0.40235014,0.00000000,0.00057935,0.03612780,0.09470568,0.00000000,0.17102253,0.57606991
0.44122061,0.96955464,0.40623708,0.00000000,0.00065030,0.03523544,0.08856521,0.00000000,0.17038050,0.55927629
0.44722361,0.95766942,0.40998225,0.00000000,0.00072562,0.03477708,0.08299294,0.00000000,0.16968908,0.54241623
0.45322661,0.94608944,0.41357086,0.00000000,0.00080476,0.03473319,0.07794521,0.00000000,0.16898672,0.52564699
0.45922961,0.93490777,0.41699779,0.00000000,0.00088706,0.03507760,0.07338466,0.00000000,0.16831803,0.50913416
0.46523262,0.92423281,0.42026642,0.00000000,0.00097170,0.03577786,0.06928071,0.00000000,0.16773322,0.49304808
0.47123562,0.91418390,0.42338767,0.00000000,0.00105773,0.03679568,0.06560976,0.00000000,0.16728762,0.47756044
0.47723862,0.90488761,0.42637935,0.00000000,0.00114411,0.03808761,0.06235519,0.00000000,0.16704145,0.46284139
0.48324162,0.89647541,0.42926609,0.00000000,0.00122967,0.03960579,0.05950713,0.00000000,0.16705985,0.44905742
0.48924462,0.88908277,0.43207990,0.00000000,0.00131322,0.04129895,0.05706222,0.00000000,0.16741312,0.43637012
0.49524762,0.88285009,0.43486146,0.00000000,0.00139353,0.04311345,0.05502324,0.00000000,0.16817731,0.42493595
0.50125063,0.87792532,0.43766200,0.00000000,0.00146938,0.04499454,0.05339874,0.00000000,0.16943486,0.41490695
0.50725363,0.87446792,0.44054564,0.00000000,0.00153961,0.04688766,0.05220259,0.00000000,0.17127536,0.40643228
0.51325663,0.87265379,0.44359195,0.00000000,0.00160317,0.04873977,0.05145354,0.00000000,0.17379621,0.39966028
0.51925963,0.87268044,0.44689841,0.00000000,0.00165911,0.05050074,0.05117466,0.00000000,0.17710296,0.39474075
0.52526263,0.87477165,0.45058230,0.00000000,0.00170667,0.05212467,0.05139274,0.00000000,0.18130924,0.39182707
0.53126563,0.87918070,0.45478183,0.00000000,0.00174528,0.05357111,0.05213746,0.00000000,0.18653596,0.39107769
0.53726863,0.88619148,0.45965587,0.00000000,0.00177461,0.05480609,0.05344045,0.00000000,0.19290965,0.39265649
0.54327164,0.89611645,0.46538212,0.00000000,0.00179454,0.05580303,0.05533411,0.00000000,0.20055992,0.39673183
0.54927464,0.90929116,0.47215345,0.00000000,0.00180521,0.05654328,0.05785013,0.00000000,0.20961571,0.40347375
0.55527764,0.92606470,0.48017214,0.00000000,0.00180699,0.05701651,0.06101786,0.00000000,0.22020059,0.41304924
0.56128064,0.94678606,0.48964225,0.00000000,0.00180046,0.05722067,0.06486236,0.00000000,0.23242695,0.42561553
0.56728364,0.97178670,0.50076005,0.00000000,0.00178640,0.05716171,0.06940228,0.00000000,0.24638934,0.44131149
0.57328664,1.00135970,0.51370293,0.00000000,0.00176576,0.05685297,0.07464765,0.00000000,0.26215729,0.46024732
0.57928964,1.03573657,0.52861739,0.00000000,0.00173958,0.05631433,0.08059758,0.00000000,0.27976769,0.48249319
0.58529265,1.07506273,0.54560639,0.00000000,0.00170901,0.05557104,0.08723805,0.00000000,0.29921739,0.50806715
0.59129565,1.11937310,0.56471714,0.00000000,0.00167520,0.05465244,0.09453989,0.00000000,0.32045630,0.53692320
0.59729865,1.16856944,0.58592986,0.00000000,0.00163929,0.05359055,0.10245715,0.00000000,0.34338152,0.56894034
0.60330165,1.22240096,0.60914831,0.00000000,0.00160234,0.05241856,0.11092584,0.00000000,0.36783295,0.60391326
0.60930465,1.28044981,0.63419302,0.00000000,0.00156531,0.05116942,0.11986340,0.00000000,0.39359085,0.64154568
0.61530765,1.34212299,0.66079763,0.00000000,0.00152901,0.04987441,0.12916877,0.00000000,0.42037571,0.68144698
0.62131066,1.40665160,0.68860908,0.00000000,0.00149408,0.04856205,0.13872336,0.00000000,0.44785064,0.72313282
0.62731366,1.47309865,0.71719181,0.00000000,0.00146097,0.04725701,0.14839278,0.00000000,0.47562655,0.76603011
0.63331666,1.54037536,0.74603627,0.00000000,0.00142993,0.04597950,0.15802945,0.00000000,0.50327004,0.80948670
0.63931966,1.60726636,0.77457145,0.00000000,0.00140102,0.04474479,0.16747610,0.00000000,0.53031386,0.85278565
0.64532266,1.67246277,0.80218125,0.00000000,0.00137412,0.04356313,0.17656982,0.00000000,0.55626973,0.89516387
0.65132566,1.73460246,0.82822394,0.00000000,0.00134895,0.04243995,0.18514685,0.00000000,0.58064293,0.93583453
0.65732866,1.79231576,0.85205415,0.00000000,0.00132509,0.04137637,0.19304771,0.00000000,0.60294825,0.97401259
0.66333167,1.84427474,0.87304617,0.00000000,0.00130204,0.04036988,0.20012248,0.00000000,0.62272651,1.00894229
0.66933467,1.88924403,0.89061776,0.00000000,0.00127923,0.03941535,0.20623614,0.00000000,0.63956087,1.03992548
0.67533767,1.92613072,0.90425313,0.00000000,0.00125607,0.03850612,0.21127352,0.00000000,0.65309240,1.06634965
0.68134067,1.95403093,0.91352425,0.00000000,0.00123200,0.03763518,0.21514380,0.00000000,0.66303379,1.08771413
0.68734367,1.97227099,0.91810913,0.00000000,0.00120653,0.03679638,0.21778425,0.00000000,0.66918092,1.10365343
0.69334667,1.98044099,0.91780655,0.00000000,0.00117923,0.03598564,0.21916301,0.00000000,0.67142135,1.11395640
0.69934967,1.97841911,0.91254618,0.00000000,0.00114982,0.03520202,0.21928082,0.00000000,0.66973959,1.11858024
0.70535268,1.96638547,0.90239388,0.00000000,0.00111815,0.03444863,0.21817158,0.00000000,0.66421870,1.11765875
0.71135568,1.94482473,0.88755180,0.00000000,0.00108421,0.03373342,0.21590164,0.00000000,0.65503812,1.11150405
0.71735868,1.91451727,0.86835332,0.00000000,0.00104817,0.03306965,0.21256798,0.00000000,0.64246800,1.10060187
0.72336168,1.87651917,0.84525313,0.00000000,0.00101036,0.03247614,0.20829523,0.00000000,0.62686006,1.08560023
0.72936468,1.83213196,0.81881294,0.00000000,0.00097126,0.03197731,0.20323166,0.00000000,0.60863567,1.06729204
0.73536768,1.78286321,0.78968349,0.00000000,0.00093148,0.03160283,0.19754446,0.00000000,0.58827148,1.04659221
0.74137069,1.73037977,0.75858362,0.00000000,0.00089177,0.03138717,0.19141431,0.00000000,0.56628339,1.02451007
0.74737369,1.67645542,0.72627751,0.00000000,0.00085298,0.03136873,0.18502965,0.00000000,0.54320953,1.00211816
0.75337669,1.62291497,0.69355079,0.00000000,0.00081602,0.03158893,0.17858071,0.00000000,0.51959305,0.98051854
0.75937969,1.57157699,0.66118669,0.00000000,0.00078187,0.03209099,0.17225369,0.00000000,0.49596524,0.96080771
0.76538269,1.52419710,0.62994294,0.00000000,0.00075153,0.03291859,0.16622521,0.00000000,0.47282983,0.94404145
0.77138569,1.48241384,0.60053031,0.00000000,0.00072600,0.03411448,0.16065727,0.00000000,0.45064893,0.93120074
0.77738869,1.44769881,0.57359339,0.00000000,0.00070626,0.03571895,0.15569274,0.00000000,0.42983093,0.92315972
0.78339170,1.42131247,0.54969413,0.00000000,0.00069327,0.03776835,0.15145176,0.00000000,0.41072092,0.92065686
0.78939470,1.40426697,0.52929851,0.00000000,0.00068789,0.04029357,0.14802886,0.00000000,0.39359365,0.92427001
0.79539770,1.39729685,0.51276655,0.00000000,0.00069095,0.04331867,0.14549099,0.00000000,0.37864903,0.93439629
0.80140070,1.40083820,0.50034575,0.00000000,0.00070316,0.04685957,0.14387651,0.00000000,0.36601041,0.95123706
0.80740370,1.41501679,0.49216784,0.00000000,0.00072514,0.05092297,0.14319497,0.00000000,0.35572514,0.97478876
0.81340670,1.43964518,0.48824889,0.00000000,0.00075740,0.05550540,0.14342774,0.00000000,0.34776750,1.00483956
0.81940970,1.47422870,0.48849235,0.00000000,0.00080034,0.06059258,0.14452944,0.00000000,0.34204355,1.04097222
0.82541271,1.51798016,0.49269492,0.00000000,0.00085423,0.06615902,0.14643000,0.00000000,0.33839767,1.08257295
0.83141571,1.56984251,0.50055487,0.00000000,0.00091921,0.07216793,0.14903738,0.00000000,0.33662042,1.12884607
0.83741871,1.62851896,0.51168257,0.00000000,0.00099528,0.07857140,0.15224068,0.00000000,0.33645749,1.17883428
0.84342171,1.69250959,0.52561270,0.00000000,0.00108229,0.08531095,0.15591373,0.00000000,0.33761932,1.23144391
0.84942471,1.76015349,0.54181807,0.00000000,0.00117995,0.09231833,0.15991891,0.00000000,0.33979109,1.28547445
0.85542771,1.82967511,0.55972447,0.00000000,0.00128778,0.09951664,0.16411118,0.00000000,0.34264299,1.33965165
0.86143072,1.89923369,0.57872624,0.00000000,0.00140515,0.10682169,0.16834212,0.00000000,0.34584014,1.39266316
0.86743372,1.96697416,0.59820227,0.00000000,0.00153126,0.11414357,0.17246400,0.00000000,0.34905238,1.44319559
0.87343672,2.03107807,0.61753193,0.00000000,0.00166510,0.12138844,0.17633369,0.00000000,0.35196327,1.48997189
0.87943972,2.08981307,0.63611066,0.00000000,0.00180548,0.12846039,0.17981630,0.00000000,0.35427845,1.53178774
0.88544272,2.14157924,0.65336473,0.00000000,0.00195103,0.13526339,0.18278852,0.00000000,0.35573299,1.56754575
0.89144572,2.18495097,0.66876491,0.00000000,0.00210020,0.14170328,0.18514156,0.00000000,0.35609761,1.59628632
0.89744872,2.21871303,0.68183858,0.00000000,0.00225124,0.14768967,0.18678356,0.00000000,0.35518368,1.61721394
0.90345173,2.24188966,0.69218014,0.00000000,0.00240227,0.15313778,0.18764150,0.00000000,0.35284688,1.62971824
0.90945473,2.25376589,0.69945924,0.00000000,0.00255125,0.15797017,0.18766252,0.00000000,0.34898951,1.63338879
0.91545773,2.25390050,0.70342681,0.00000000,0.00269604,0.16211822,0.18681459,0.00000000,0.34356123,1.62802346
0.92146073,2.24213043,0.70391874,0.00000000,0.00283442,0.16552349,0.18508663,0.00000000,0.33655858,1.61362994
0.92746373,2.21856666,0.70085700,0.00000000,0.00296418,0.16813879,0.18248802,0.00000000,0.32802297,1.59042063
0.93346673,2.18358218,0.69424853,0.00000000,0.00308308,0.16992908,0.17904759,0.00000000,0.31803759,1.55880128
0.93946973,2.13779264,0.68418172,0.00000000,0.00318900,0.17087201,0.17481210,0.00000000,0.30672313,1.51935388
0.94547274,2.08203083,0.67082091,0.00000000,0.00327993,0.17095832,0.16984431,0.00000000,0.29423259,1.47281490
0.95147574,2.01731610,0.65439911,0.00000000,0.00335406,0.17019188,0.16422077,0.00000000,0.28074549,1.42004959
0.95747874,1.94482019,0.63520914,0.00000000,0.00340982,0.16858959,0.15802938,0.00000000,0.26646150,1.36202376
0.96348174,1.86583080,0.61359379,0.00000000,0.00344595,0.16618091,0.15136676,0.00000000,0.25159398,1.29977399
0.96948474,1.78171433,0.58993515,0.00000000,0.00346153,0.16300723,0.14433564,0.00000000,0.23636342,1.23437765
0.97548774,1.69387902,0.56464357,0.00000000,0.00345601,0.15912101,0.13704229,0.00000000,0.22099124,1.16692357
0.98149075,1.60373979,0.53814660,0.00000000,0.00342926,0.15458466,0.12959406,0.00000000,0.20569390,1.09848452
0.98749375,1.51268562,0.51087828,0.00000000,0.00338154,0.14946926,0.12209706,0.00000000,0.19067779,1.03009229
0.99349675,1.42205030,0.48326890,0.00000000,0.00331355,0.14385308,0.11465414,0.00000000,0.17613465,0.96271580
0.99949975,1.33308709,0.45573563,0.00000000,0.00322637,0.13781997,0.10736303,0.00000000,0.16223796,0.89724297
1.00550275,1.24694757,0.42867410,0.00000000,0.00312149,0.13145761,0.10031483,0.00000000,0.14914012,0.83446631
1.01150575,1.16466482,0.40245106,0.00000000,0.00300068,0.12485568,0.09359264,0.00000000,0.13697046,0.77507245
1.01750875,1.08714095,0.37739821,0.00000000,0.00286602,0.11810406,0.08727061,0.00000000,0.12583409,0.71963543
1.02351176,1.01513862,0.35380727,0.00000000,0.00271982,0.11129094,0.08141304,0.00000000,0.11581150,0.66861362
1.02951476,0.94927644,0.33192616,0.00000000,0.00256453,0.10450107,0.07607385,0.00000000,0.10695879,0.62234976
1.03551776,0.89002773,0.31195650,0.00000000,0.00240269,0.09781412,0.07129613,0.00000000,0.09930852,0.58107396
1.04152076,0.83772244,0.29405211,0.00000000,0.00223686,0.09130319,0.06711192,0.00000000,0.09287094,0.54490906
1.04752376,0.79255156,0.27831867,0.00000000,0.00206957,0.08503356,0.06354214,0.00000000,0.08763562,0.51387798
1.05352676,0.75457394,0.26481440,0.00000000,0.00190321,0.07906169,0.06059663,0.00000000,0.08357333,0.48791266
1.05952976,0.72372489,0.25355173,0.00000000,0.00174004,0.07343448,0.05827436,0.00000000,0.08063811,0.46686410
1.06553277,0.69982649,0.24449978,0.00000000,0.00158210,0.06818891,0.05656377,0.00000000,0.07876944,0.45051330
1.07153577,0.68259904,0.23758777,0.00000000,0.00143118,0.06335189,0.05544324,0.00000000,0.07789444,0.43858248
1.07753877,0.67167369,0.23270920,0.00000000,0.00128880,0.05894048,0.05488170,0.00000000,0.07793014,0.43074666
1.08354177,0.66660574,0.22972667,0.00000000,0.00115622,0.05496239,0.05483942,0.00000000,0.07878573,0.42664499
1.08954477,0.66688864,0.22847736,0.00000000,0.00103437,0.05141673,0.05526893,0.00000000,0.08036481,0.42589189
1.09554777,0.67196828,0.22877907,0.00000000,0.00092394,0.04829492,0.05611615,0.00000000,0.08256763,0.42808764
1.10155078,0.68125758,0.23043665,0.00000000,0.00082530,0.04558186,0.05732159,0.00000000,0.08529330,0.43282836
1.10755378,0.69415094,0.23324878,0.00000000,0.00073859,0.04325714,0.05882181,0.00000000,0.08844197,0.43971525
1.11355678,0.71003870,0.23701498,0.00000000,0.00066372,0.04129638,0.06055094,0.00000000,0.09191709,0.44836296
1.11955978,0.72832110,0.24154266,0.00000000,0.00060037,0.03967250,0.06244235,0.00000000,0.09562750,0.45840710
1.12556278,0.74842181,0.24665409,0.00000000,0.00054806,0.03835707,0.06443037,0.00000000,0.09948960,0.46951083
1.13156578,0.76980074,0.25219318,0.00000000,0.00050616,0.03732150,0.06645208,0.00000000,0.10342939,0.48137048
1.13756878,0.79196600,0.25803182,0.00000000,0.00047392,0.03653819,0.06844906,0.00000000,0.10738443,0.49372037
1.14357179,0.81448495,0.26407569,0.00000000,0.00045050,0.03598155,0.07036913,0.00000000,0.11130563,0.50633667
1.14957479,0.83699397,0.27026935,0.00000000,0.00043500,0.03562885,0.07216791,0.00000000,0.11515889,0.51904054
1.15557779,0.85920713,0.27660044,0.00000000,0.00042650,0.03546095,0.07381028,0.00000000,0.11892644,0.53170049
1.16158079,0.88092323,0.28310279,0.00000000,0.00042407,0.03546288,0.07527161,0.00000000,0.12260790,0.54423409
1.16758379,0.90203146,0.28985837,0.00000000,0.00042677,0.03562428,0.07653871,0.00000000,0.12622099,0.55660892
1.17358679,0.92251516,0.29699789,0.00000000,0.00043372,0.03593961,0.07761051,0.00000000,0.12980172,0.56884303
1.17958979,0.94245371,0.30469995,0.00000000,0.00044408,0.03640836,0.07849839,0.00000000,0.13340422,0.58100450
1.18559280,0.96202230,0.31318856,0.00000000,0.00045711,0.03703493,0.07922618,0.00000000,0.13709995,0.59321048
1.19159580,0.98148935,0.32272915,0.00000000,0.00047212,0.03782853,0.07982975,0.00000000,0.14097637,0.60562521
1.19759880,1.00121151,0.33362274,0.00000000,0.00048853,0.03880280,0.08035624,0.00000000,0.14513505,0.61845715
1.20360180,1.02162587,0.34619863,0.00000000,0.00050588,0.03997541,0.08086302,0.00000000,0.14968915,0.63195503
1.20960480,1.04323957,0.36080533,0.00000000,0.00052380,0.04136734,0.08141614,0.00000000,0.15476034,0.64640258
1.21560780,1.06661640,0.37780008,0.00000000,0.00054206,0.04300219,0.08208859,0.00000000,0.16047523,0.66211196
1.22161081,1.09236072,0.39753703,0.00000000,0.00056054,0.04490516,0.08295823,0.00000000,0.16696128,0.67941570
1.22761381,1.12109879,0.42035433,0.00000000,0.00057923,0.04710202,0.08410552,0.00000000,0.17434237,0.69865719
1.23361681,1.15345760,0.44656050,0.00000000,0.00059826,0.04961786,0.08561098,0.00000000,0.18273408,0.72017977
1.23961981,1.19004200,0.47642036,0.00000000,0.00061782,0.05247580,0.08755263,0.00000000,0.19223889,0.74431455
1.24562281,1.23141030,0.51014116,0.00000000,0.00063822,0.05569552,0.09000331,0.00000000,0.20294142,0.77136724
1.25162581,1.27804949,0.54785914,0.00000000,0.00065984,0.05929185,0.09302802,0.00000000,0.21490384,0.80160436
1.25762881,1.33035053,0.58962729,0.00000000,0.00068312,0.06327335,0.09668135,0.00000000,0.22816172,0.83523928
1.26363182,1.38858497,0.63540474,0.00000000,0.00070854,0.06764092,0.10100510,0.00000000,0.24272047,0.87241862
1.26963482,1.45288373,0.68504832,0.00000000,0.00073659,0.07238660,0.10602608,0.00000000,0.25855254,0.91320966
1.27563782,1.52321916,0.73830690,0.00000000,0.00076776,0.07749257,0.11175430,0.00000000,0.27559551,0.95758928
1.28164082,1.59939125,0.79481873,0.00000000,0.00080256,0.08293040,0.11818147,0.00000000,0.29375124,1.00543522
1.28764382,1.68101887,0.85411239,0.00000000,0.00084142,0.08866065,0.12528002,0.00000000,0.31288624,1.05652005
1.29364682,1.76753688,0.91561138,0.00000000,0.00088475,0.09463288,0.13300260,0.00000000,0.33283312,1.11050846
1.29964982,1.85819934,0.97864242,0.00000000,0.00093291,0.10078602,0.14128213,0.00000000,0.35339330,1.16695820
1.30565283,1.95208936,1.04244758,0.00000000,0.00098621,0.10704925,0.15003246,0.00000000,0.37434086,1.22532492
1.31165583,2.04813528,1.10619977,0.00000000,0.00104490,0.11334326,0.15914959,0.00000000,0.39542742,1.28497089
1.31765883,2.14513308,1.16902135,0.00000000,0.00110919,0.11958194,0.16851350,0.00000000,0.41638787,1.34517759
1.32366183,2.24177428,1.23000518,0.00000000,0.00117926,0.12567444,0.17799054,0.00000000,0.43694683,1.40516177
1.32966483,2.33667848,1.28823757,0.00000000,0.00125529,0.13152749,0.18743636,0.00000000,0.45682548,1.46409459
1.33566783,2.42842953,1.34282225,0.00000000,0.00133745,0.13704795,0.19669918,0.00000000,0.47574867,1.52112311
1.34167084,2.51561391,1.39290456,0.00000000,0.00142597,0.14214546,0.20562354,0.00000000,0.49345186,1.57539354
1.34767384,2.59686007,1.43769495,0.00000000,0.00152111,0.14673506,0.21405422,0.00000000,0.50968780,1.62607526
1.35367684,2.67087718,1.47649102,0.00000000,0.00162325,0.15073968,0.22184027,0.00000000,0.52423254,1.67238481
1.35967984,2.73649195,1.50869720,0.00000000,0.00173283,0.15409243,0.22883910,0.00000000,0.53689071,1.71360900
1.36568284,2.79268216,1.53384146,0.00000000,0.00185045,0.15673855,0.23492037,0.00000000,0.54749984,1.74912623
1.37168584,2.83860566,1.55158833,0.00000000,0.00197681,0.15863686,0.23996966,0.00000000,0.55593358,1.77842521
1.37768884,2.87362391,1.56174801,0.00000000,0.00211274,0.15976088,0.24389169,0.00000000,0.56210380,1.80112054
1.38369185,2.89731932,1.56428110,0.00000000,0.00225921,0.16009930,0.24661307,0.00000000,0.56596149,1.81696446
1.38969485,2.90950584,1.55929888,0.00000000,0.00241728,0.15965597,0.24808444,0.00000000,0.56749666,1.82585449
1.39569785,2.91023258,1.54705936,0.00000000,0.00258811,0.15844939,0.24828191,0.00000000,0.56673719,1.82783670
1.40170085,2.89978064,1.52795914,0.00000000,0.00277287,0.15651176,0.24720777,0.00000000,0.56374676,1.82310454
1.40770385,2.87865330,1.50252151,0.00000000,0.00297278,0.15388749,0.24489046,0.00000000,0.55862218,1.81199337
1.41370685,2.84756023,1.47138131,0.00000000,0.00318896,0.15063159,0.24138377,0.00000000,0.55149016,1.79497097
1.41970985,2.80739652,1.43526712,0.00000000,0.00342247,0.14680766,0.23676535,0.00000000,0.54250369,1.77262436
1.42571286,2.75921723,1.39498136,0.00000000,0.00367421,0.14248587,0.23113449,0.00000000,0.53183835,1.74564357
