energy_ev,total_up,C_s_up,C_p_up,Cd_p_up,Cd_d_up,Li_s_up,Se_s_up,Se_p_up
0.02101051,4.01806493,0.07701152,1.47878082,1.45979901,0.13152392,0.08057502,0.05524600,2.36997111
0.02701351,3.85801491,0.07091669,1.40408449,1.39657572,0.12559111,0.07323395,0.05211480,2.31080088
0.03301651,3.70276522,0.06497119,1.33275017,1.33567533,0.12001843,0.06611121,0.04912203,2.25088088
0.03901951,3.55388848,0.05925598,1.26556779,1.27765681,0.11487469,0.05928425,0.04629040,2.19069627
0.04502251,3.41278949,0.05384453,1.20320240,1.22299581,0.11021763,0.05281775,0.04363726,2.13077213
0.05102551,3.28072386,0.04880181,1.14620264,1.17209471,0.10609454,0.04676334,0.04117507,2.07168345
0.05702851,3.15882217,0.04418358,1.09501329,1.12529502,0.10254335,0.04115971,0.03891192,2.01406349
0.06303152,3.04811699,0.04003611,1.04999085,1.08289087,0.09959395,0.03603325,0.03685221,1.95860958
0.06903452,2.94957008,0.03639625,1.01142051,1.04514263,0.09726959,0.03139894,0.03499735,1.90608568
0.07503752,2.86409720,0.03329166,0.97953328,1.01228946,0.09558836,0.02726160,0.03334639,1.85732112
0.08104052,2.79258820,0.03074135,0.95452177,0.98455983,0.09456446,0.02361722,0.03189673,1.81320505
0.08704352,2.73592051,0.02875632,0.93655362,0.96217930,0.09420934,0.02045447,0.03064462,1.77467664
0.09304652,2.69496467,0.02734018,0.92578142,0.94537484,0.09453235,0.01775621,0.02958569,1.74271090
0.09904952,2.67058098,0.02648993,0.92234864,0.93437547,0.09554118,0.01550091,0.02871520,1.71830069
0.10505253,2.66360720,0.02619651,0.92639095,0.92940898,0.09724178,0.01366402,0.02802836,1.70243524
0.11105553,2.67483761,0.02644546,0.93803308,0.93069494,0.09963790,0.01221918,0.02752037,1.69607596
0.11705853,2.70499439,0.02721730,0.95738125,0.93843432,0.10273030,0.01113922,0.02718638,1.70013039
0.12306153,2.75469295,0.02848792,0.98451190,0.95279632,0.10651559,0.01039704,0.02702147,1.71542520
0.12906453,2.82440303,0.03022878,1.01945736,0.97390323,0.11098490,0.00996624,0.02702037,1.74267926
0.13506753,2.91440790,0.03240708,1.06218954,1.00181410,0.11612244,0.00982162,0.02717728,1.78247780
0.14107054,3.02476402,0.03498584,1.11260284,1.03650835,0.12190407,0.00993950,0.02748562,1.83524871
0.14707354,3.15526383,0.03792393,1.17049743,1.07787024,0.12829601,0.01029786,0.02793779,1.90124177
0.15307654,3.30540389,0.04117612,1.23556423,1.12567535,0.13525378,0.01087644,0.02852492,1.98051184
0.15907954,3.47436078,0.04469325,1.30737277,1.17957990,0.14272158,0.01165670,0.02923676,2.07290653
0.16508254,3.66097638,0.04842236,1.38536299,1.23911383,0.15063201,0.01262177,0.03006156,2.17805891
0.17108554,3.86375420,0.05230707,1.46884178,1.30367828,0.15890640,0.01375630,0.03098605,2.29538573
0.17708854,4.08086733,0.05628802,1.55698493,1.37254792,0.16745565,0.01504635,0.03199556,2.42409092
0.18309155,4.31017851,0.06030352,1.64884482,1.44487830,0.17618158,0.01647927,0.03307411,2.56317477
0.18909455,4.54927174,0.06429033,1.74336369,1.51971838,0.18497883,0.01804361,0.03420467,2.71144798
0.19509755,4.79549463,0.06818465,1.83939235,1.59602761,0.19373714,0.01972899,0.03536948,2.86755053
0.20110055,5.04600976,0.07192322,1.93571344,1.67269737,0.20234405,0.02152605,0.03655031,3.02997438
0.20710355,5.29785316,0.07544450,2.03106854,1.74857573,0.21068771,0.02342635,0.03772889,3.19708946
0.21310655,5.54799745,0.07868998,2.12418774,1.82249470,0.21865983,0.02542231,0.03888727,3.36717186
0.21910955,5.79341693,0.08160544,2.21382053,1.89329884,0.22615859,0.02750711,0.04000814,3.53843351
0.22511256,6.03115194,0.08414222,2.29876639,1.95987398,0.23309119,0.02967453,0.04107516,3.70905211
0.23111556,6.25836991,0.08625841,2.37790386,2.02117498,0.23937623,0.03191877,0.04207325,3.87720081
0.23711856,6.47242048,0.08791981,2.45021653,2.07625115,0.24494549,0.03423424,0.04298882,4.04107645
0.24312156,6.67088275,0.08910079,2.51481506,2.12426852,0.24974519,0.03661522,0.04380983,4.19892601
0.24912456,6.85160317,0.08978487,2.57095400,2.16452792,0.25373666,0.03905552,0.04452596,4.34907052
0.25512756,7.01272290,0.08996503,2.61804303,2.19647826,0.25689633,0.04154802,0.04512856,4.48992626
0.26113057,7.15269439,0.08964372,2.65565220,2.21972459,0.25921511,0.04408425,0.04561061,4.62002295
0.26713357,7.27028754,0.08883265,2.68351134,2.23403089,0.26069728,0.04665388,0.04596662,4.73801903
0.27313657,7.36458609,0.08755218,2.70150393,2.23931758,0.26135878,0.04924432,0.04619252,4.84271413
0.27913957,7.43497589,0.08583061,2.70965630,2.23565438,0.26122527,0.05184024,0.04628548,4.93305904
0.28514257,7.48112663,0.08370307,2.70812308,2.22324895,0.26032994,0.05442333,0.04624379,5.00816344
0.29114557,7.50296925,0.08121041,2.69717003,2.20243228,0.25871118,0.05697207,0.04606672,5.06730192
0.29714857,7.50067104,0.07839785,2.67715563,2.17364175,0.25641049,0.05946176,0.04575443,5.10991857
0.30315158,7.47461068,0.07531362,2.64851262,2.13740285,0.25347043,0.06186465,0.04530793,5.13563044
0.30915458,7.42535496,0.07200759,2.61173071,2.09431062,0.24993308,0.06415034,0.04472903,5.14423031
0.31515758,7.35363884,0.06852996,2.56734153,2.04501171,0.24583881,0.06628645,0.04402043,5.13568875
0.32116058,7.26034993,0.06493000,2.51590654,1.99018791,0.24122560,0.06823934,0.04318576,5.11015554
0.32716358,7.14651791,0.06125504,2.45800844,1.93054183,0.23612889,0.06997523,0.04222972,5.06796054
0.33316658,7.01330906,0.05754956,2.39424632,1.86678513,0.23058183,0.07146132,0.04115823,5.00961365
0.33916958,6.86202539,0.05385449,2.32523441,1.79962948,0.22461611,0.07266707,0.03997855,4.93580370
0.34517259,6.69410749,0.05020672,2.25160393,1.72978051,0.21826307,0.07356558,0.03869948,4.84739599
0.35117559,6.51113983,0.04663885,2.17400750,1.65793416,0.21155501,0.07413488,0.03733144,4.74542814
0.35717859,6.31485692,0.04317912,2.09312526,1.58477548,0.20452680,0.07435916,0.03588656,4.63110382
0.36318159,6.10714879,0.03985144,2.00967157,1.51097901,0.19721726,0.07422985,0.03437872,4.50578434
0.36918459,5.89006403,0.03667571,1.92440141,1.43721047,0.18967062,0.07374650,0.03282355,4.37097753
0.37518759,5.66580883,0.03366812,1.83811548,1.36412883,0.18193754,0.07291730,0.03123826,4.22832407
0.38119060,5.43674074,0.03084159,1.75166296,1.29238825,0.17407594,0.07175940,0.02964153,4.07958096
0.38719360,5.20535601,0.02820626,1.66594138,1.22263937,0.16615124,0.07029873,0.02805321,3.92660230
0.39319660,4.97426990,0.02576993,1.58189284,1.15552921,0.15823623,0.06856959,0.02649402,3.77131727
0.39919960,4.74618950,0.02353859,1.50049651,1.09169947,0.15041041,0.06661384,0.02498520,3.61570563
0.40520260,4.52387927,0.02151675,1.42275705,1.03178287,0.14275877,0.06447970,0.02354800,3.46177069
0.41120560,4.31011954,0.01970786,1.34968936,0.97639732,0.13537022,0.06222037,0.02220331,3.31151018
0.41720860,4.10765884,0.01811457,1.28229981,0.92613807,0.12833555,0.05989235,0.02097109,3.16688515
0.42321161,3.91916105,0.01673886,1.22156474,0.88156780,0.12174509,0.05755361,0.01986990,3.02978720
0.42921461,3.74714868,0.01558219,1.16840668,0.84320508,0.11568621,0.05526166,0.01891642,2.90200448
0.43521761,3.59394380,0.01464545,1.12366936,0.81151143,0.11024065,0.05307165,0.01812496,2.78518687
0.44122061,3.46160821,0.01392887,1.08809225,0.78687752,0.10548188,0.05103449,0.01750703,2.68081081
0.44722361,3.35188487,0.01343191,1.06228570,0.76960903,0.10147253,0.04919517,0.01707097,2.59014467
0.45322661,3.26614216,0.01315292,1.04670747,0.75991284,0.09826214,0.04759120,0.01682164,2.51421516
0.45922961,3.20532320,0.01308896,1.04164179,0.75788396,0.09588507,0.04625141,0.01676013,2.45377603
0.46523262,3.16990209,0.01323547,1.04718158,0.76349415,0.09435886,0.04519502,0.01688363,2.40927998
0.47123562,3.15984894,0.01358590,1.06321482,0.77658259,0.09368311,0.04443107,0.01718535,2.38085508
0.47723862,3.17460556,0.01413148,1.08941564,0.79684934,0.09383871,0.04395823,0.01765455,2.36828697
0.48324162,3.21307342,0.01486090,1.12524072,0.82385199,0.09478772,0.04376491,0.01827662,2.37100807
0.48924462,3.27361538,0.01576015,1.16993145,0.85700617,0.09647380,0.04382985,0.01903337,2.38809515
0.49524762,3.35407209,0.01681231,1.22252205,0.89558993,0.09882309,0.04412294,0.01990332,2.41827622
0.50125063,3.45179381,0.01799756,1.28185389,0.93875252,0.10174577,0.04460643,0.02086215,2.45994761
0.50725363,3.56368767,0.01929325,1.34659561,0.98552735,0.10513800,0.04523628,0.02188322,2.51120167
0.51325663,3.68628010,0.02067403,1.41526910,1.03484920,0.10888440,0.04596387,0.02293816,2.56986509
0.51925963,3.81579303,0.02211219,1.48628046,1.08557524,0.11286083,0.04673769,0.02399760,2.63354751
0.52526263,3.94823243,0.02357807,1.55795544,1.13650949,0.11693752,0.04750517,0.02503182,2.69969924
0.53126563,4.07948661,0.02504064,1.62857833,1.18642999,0.12098246,0.04821454,0.02601159,2.76567676
0.53726863,4.20543147,0.02646808,1.69643319,1.23411793,0.12486474,0.04881655,0.02690888,2.82881378
0.54327164,4.32203911,0.02782858,1.75984617,1.27838771,0.12845807,0.04926610,0.02769762,2.88649574
0.54927464,4.42548627,0.02909106,1.81722763,1.31811709,0.13164401,0.04952365,0.02835442,2.93623463
0.55527764,4.51225839,0.03022603,1.86711248,1.35227609,0.13431512,0.04955643,0.02885914,2.97574148
0.56128064,4.57924560,0.03120641,1.90819752,1.37995384,0.13637763,0.04933931,0.02919548,3.00299355
0.56728364,4.62382671,0.03200825,1.93937439,1.40038214,0.13775380,0.04885540,0.02935134,3.01629320
0.57328664,4.64393813,0.03261146,1.95975693,1.41295498,0.13838371,0.04809630,0.02931913,3.01431619
0.57928964,4.63812475,0.03300040,1.96870187,1.41724319,0.13822646,0.04706207,0.02909587,2.99614717
0.58529265,4.60557100,0.03316430,1.96582238,1.41300359,0.13726082,0.04576084,0.02868317,2.96130100
0.59129565,4.54611101,0.03309759,1.95099361,1.40018248,0.13548521,0.04420817,0.02808710,2.90972893
0.59729865,4.46021745,0.03280001,1.92435052,1.37891320,0.13291713,0.04242622,0.02731780,2.84180970
0.60330165,4.34897009,0.03227652,1.88627776,1.34950801,0.12959194,0.04044261,0.02638914,2.75832603
0.60930465,4.21400561,0.03153711,1.83739238,1.31244465,0.12556119,0.03828926,0.02531807,2.66042785
0.61530765,4.05745096,0.03059634,1.77852006,1.26834822,0.12089051,0.03600110,0.02412410,2.54958415
0.62131066,3.88184371,0.02947285,1.71066586,1.21796912,0.11565714,0.03361478,0.02282854,2.42752581
0.62731366,3.69004256,0.02818862,1.63498068,1.16215809,0.10994722,0.03116736,0.02145387,2.29618212
0.63331666,3.48513227,0.02676827,1.55272502,1.10183929,0.10385302,0.02869520,0.02002297,2.15761390
0.63931966,3.27032664,0.02523816,1.46523113,1.03798251,0.09747009,0.02623282,0.01855851,2.01394603
0.64532266,3.04887362,0.02362564,1.37386534,0.97157568,0.09089449,0.02381207,0.01708232,1.86730240
0.65132566,2.82396589,0.02195814,1.27999163,0.90359848,0.08422030,0.02146139,0.01561483,1.71974544
0.65732866,2.59866009,0.02026246,1.18493791,0.83499813,0.07753731,0.01920529,0.01417468,1.57322273
0.66333167,2.37580715,0.01856401,1.08996595,0.76666799,0.07092906,0.01706402,0.01277830,1.42952195
0.66933467,2.15799552,0.01688626,0.99624585,0.69942958,0.06447130,0.01505341,0.01143974,1.29023563
0.67533767,1.94750838,0.01525023,0.90483564,0.63401845,0.05823079,0.01318497,0.01017049,1.15673604
0.68134067,1.74629534,0.01367412,0.81666635,0.57107403,0.05226456,0.01146598,0.00897944,1.03016038
0.68734367,1.55595832,0.01217313,0.73253272,0.51113355,0.04661957,0.00989988,0.00787296,0.91140583
0.69334667,1.37775072,0.01075931,0.65308931,0.45462984,0.04133270,0.00848659,0.00685501,0.80113373
0.69934967,1.21258874,0.00944159,0.57885176,0.40189273,0.03643116,0.00722305,0.00592732,0.69978157
0.70535268,1.06107291,0.00822592,0.51020262,0.35315365,0.03193310,0.00610367,0.00508967,0.60758161
0.71135568,0.92351812,0.00711543,0.44740111,0.30855284,0.02784850,0.00512087,0.00434010,0.52458445
0.71735868,0.79998979,0.00611077,0.39059605,0.26814875,0.02418026,0.00426559,0.00367528,0.45068622
0.72336168,0.69034433,0.00521037,0.33984105,0.23192895,0.02092535,0.00352774,0.00309072,0.38565758
0.72936468,0.59427153,0.00441080,0.29511132,0.19982191,0.01807606,0.00289664,0.00258111,0.32917339
0.73536768,0.51133718,0.00370718,0.25632101,0.17170924,0.01562122,0.00236144,0.00214059,0.28084162
0.74137069,0.44102405,0.00309347,0.22334050,0.14743772,0.01354739,0.00191135,0.00176294,0.24023040
0.74737369,0.38276977,0.00256286,0.19601278,0.12683076,0.01183999,0.00153598,0.00144185,0.20689252
0.75337669,0.33600050,0.00210805,0.17416840,0.10969884,0.01048423,0.00122550,0.00117105,0.18038643
0.75937969,0.30015922,0.00172152,0.15763839,0.09584869,0.00946595,0.00097078,0.00094452,0.16029348
0.76538269,0.27472824,0.00139578,0.14626472,0.08509093,0.00877226,0.00076351,0.00075652,0.14623108
0.77138569,0.25924532,0.00112357,0.13990804,0.07724605,0.00839200,0.00059620,0.00060174,0.13786162
0.77738869,0.25331336,0.00089796,0.13845249,0.07214860,0.00831599,0.00046222,0.00047530,0.13489725
0.78339170,0.25660376,0.00071251,0.14180752,0.06964970,0.00853709,0.00035579,0.00037282,0.13710069
0.78939470,0.26885361,0.00056131,0.14990674,0.06961784,0.00905009,0.00027191,0.00029041,0.14428231
0.79539770,0.28985738,0.00043902,0.16270399,0.07193806,0.00985139,0.00020632,0.00022464,0.15629400
0.80140070,0.31945369,0.00034091,0.18016694,0.07650988,0.01093858,0.00015543,0.00017257,0.17302015
0.80740370,0.35750795,0.00026283,0.20226850,0.08324386,0.01230983,0.00011625,0.00013164,0.19436634
0.81340670,0.40389206,0.00020118,0.22897668,0.09205742,0.01396326,0.00008633,0.00009973,0.22024643
0.81940970,0.45846196,0.00015288,0.26024327,0.10286998,0.01589611,0.00006365,0.00007504,0.25056854
0.82541271,0.52103455,0.00011535,0.29599221,0.11559767,0.01810408,0.00004660,0.00005607,0.28522072
0.83141571,0.59136503,0.00008641,0.33610814,0.13014824,0.02058050,0.00003387,0.00004162,0.32405701
0.83741871,0.66912608,0.00006426,0.38042595,0.14641611,0.02331567,0.00002444,0.00003069,0.36688455
0.84342171,0.75389004,0.00004745,0.42872203,0.16427819,0.02629630,0.00001751,0.00002249,0.41345253
0.84942471,0.84511530,0.00003478,0.48070782,0.18359056,0.02950499,0.00001246,0.00001639,0.46344345
0.85542771,0.94213798,0.00002532,0.53602633,0.20418633,0.03292005,0.00000880,0.00001189,0.51646747
0.86143072,1.04416964,0.00001829,0.59425203,0.22587492,0.03651535,0.00000617,0.00000859,0.57206008
0.86743372,1.15030150,0.00001312,0.65489440,0.24844282,0.04026050,0.00000430,0.00000621,0.62968362
0.87343672,1.25951554,0.00000935,0.71740524,0.27165591,0.04412124,0.00000297,0.00000451,0.68873256
0.87943972,1.37070226,0.00000661,0.78118978,0.29526332,0.04806000,0.00000204,0.00000331,0.74854267
0.88544272,1.48268442,0.00000464,0.84562097,0.31900271,0.05203676,0.00000139,0.00000249,0.80840372
0.89144572,1.59424618,0.00000324,0.91005667,0.34260671,0.05600995,0.00000094,0.00000194,0.86757534
0.89744872,1.70416596,0.00000224,0.97385888,0.36581031,0.05993764,0.00000063,0.00000159,0.92530531
0.90345173,1.81125192,0.00000154,1.03641392,0.38835875,0.06377866,0.00000042,0.00000139,0.98084962
0.90945473,1.91437781,0.00000105,1.09715281,0.41001551,0.06749383,0.00000028,0.00000130,1.03349319
0.91545773,2.01251776,0.00000071,1.15557032,0.43057003,0.07104713,0.00000018,0.00000130,1.08257054
0.92146073,2.10477770,0.00000048,1.21124193,0.44984452,0.07440674,0.00000012,0.00000135,1.12748511
0.92746373,2.19042194,0.00000032,1.26383738,0.46769969,0.07754595,0.00000008,0.00000146,1.16772656
0.93346673,2.26889325,0.00000021,1.31312999,0.48403879,0.08044380,0.00000005,0.00000160,1.20288503
0.93946973,2.33982513,0.00000014,1.35900107,0.49880981,0.08308551,0.00000003,0.00000177,1.23266170
0.94547274,2.40304574,0.00000009,1.40143902,0.51200560,0.08546267,0.00000002,0.00000197,1.25687530
0.95147574,2.45857304,0.00000006,1.44053288,0.52366183,0.08757303,0.00000001,0.00000218,1.27546419
0.95747874,2.50660142,0.00000004,1.47646079,0.53385288,0.08942013,0.00000001,0.00000241,1.28848398
0.96348174,2.54748064,0.00000002,1.50947365,0.54268585,0.09101260,0.00000001,0.00000265,1.29610113
0.96948474,2.58168822,0.00000002,1.53987507,0.55029294,0.09236333,0.00000000,0.00000289,1.29858274
0.97548774,2.60979690,0.00000001,1.56799852,0.55682266,0.09348844,0.00000000,0.00000314,1.29628333
0.98149075,2.63243913,0.00000001,1.59418312,0.56243034,0.09440613,0.00000000,0.00000339,1.28962928
0.98749375,2.65027046,0.00000000,1.61874935,0.56726851,0.09513561,0.00000000,0.00000362,1.27910179
0.99349675,2.66393401,0.00000000,1.64197617,0.57147756,0.09569596,0.00000000,0.00000385,1.26521924
0.99949975,2.67402784,0.00000000,1.66408078,0.57517740,0.09610514,0.00000000,0.00000406,1.24851971
1.00550275,2.68107693,0.00000000,1.68520231,0.57846049,0.09637917,0.00000000,0.00000426,1.22954437
1.01150575,2.68551107,0.00000000,1.70539017,0.58138651,0.09653147,0.00000000,0.00000443,1.20882237
1.01750875,2.68764960,0.00000000,1.72459791,0.58397920,0.09657240,0.00000000,0.00000458,1.18685755
1.02351176,2.68769342,0.00000000,1.74268269,0.58622527,0.09650909,0.00000000,0.00000469,1.16411745
1.02951476,2.68572422,0.00000000,1.75941047,0.58807559,0.09634539,0.00000000,0.00000478,1.14102446
1.03551776,2.68171064,0.00000000,1.77446644,0.58944841,0.09608214,0.00000000,0.00000483,1.11794932
1.04152076,2.67552035,0.00000000,1.78747012,0.59023447,0.09571747,0.00000000,0.00000484,1.09520671
1.04752376,2.66693714,0.00000000,1.79799416,0.59030361,0.09524736,0.00000000,0.00000483,1.07305283
1.05352676,2.65568174,0.00000000,1.80558584,0.58951261,0.09466622,0.00000000,0.00000477,1.05168459
1.05952976,2.64143486,0.00000000,1.80979003,0.58771359,0.09396755,0.00000000,0.00000469,1.03124042
1.06553277,2.62386136,0.00000000,1.81017249,0.58476268,0.09314458,0.00000000,0.00000457,1.01180225
1.07153577,2.60263412,0.00000000,1.80634239,0.58052851,0.09219095,0.00000000,0.00000442,0.99339867
1.07753877,2.57745664,0.00000000,1.79797293,0.57489997,0.09110124,0.00000000,0.00000425,0.97600910
1.08354177,2.54808362,0.00000000,1.78481935,0.56779297,0.08987155,0.00000000,0.00000406,0.95956893
1.08954477,2.51433870,0.00000000,1.76673364,0.55915596,0.08849991,0.00000000,0.00000384,0.94397560
1.09554777,2.47612914,0.00000000,1.74367542,0.54897396,0.08698664,0.00000000,0.00000361,0.92909560
1.10155078,2.43345734,0.00000000,1.71571898,0.53727093,0.08533460,0.00000000,0.00000337,0.91477241
1.10755378,2.38642896,0.00000000,1.68305629,0.52411069,0.08354944,0.00000000,0.00000313,0.90083522
1.11355678,2.33525802,0.00000000,1.64599618,0.50959616,0.08163965,0.00000000,0.00000288,0.88710845
1.11955978,2.28026894,0.00000000,1.60496007,0.49386730,0.07961667,0.00000000,0.00000263,0.87342172
1.12556278,2.22189595,0.00000000,1.56047443,0.47709771,0.07749487,0.00000000,0.00000239,0.85962002
1.13156578,2.16067977,0.00000000,1.51316068,0.45949036,0.07529152,0.00000000,0.00000215,0.84557380
1.13756878,2.09726193,0.00000000,1.46372261,0.44127235,0.07302663,0.00000000,0.00000192,0.83118835
1.14357179,2.03237665,0.00000000,1.41293215,0.42268919,0.07072282,0.00000000,0.00000171,0.81641216
1.14957479,1.96684029,0.00000000,1.36161352,0.40399872,0.06840510,0.00000000,0.00000150,0.80124367
1.15557779,1.90153843,0.00000000,1.31062631,0.38546484,0.06610052,0.00000000,0.00000132,0.78573588
1.16158079,1.83741042,0.00000000,1.26084779,0.36735124,0.06383777,0.00000000,0.00000114,0.76999852
1.16758379,1.77543147,0.00000000,1.21315458,0.34991533,0.06164677,0.00000000,0.00000099,0.75419736
1.17358679,1.71659240,0.00000000,1.16840412,0.33340235,0.05955801,0.00000000,0.00000084,0.73855058
1.17958979,1.66187713,0.00000000,1.12741603,0.31803995,0.05760194,0.00000000,0.00000072,0.72332201
1.18559280,1.61223833,0.00000000,1.09095370,0.30403315,0.05580819,0.00000000,0.00000061,0.70881161
1.19159580,1.56857179,0.00000000,1.05970645,0.29155986,0.05420481,0.00000000,0.00000051,0.69534332
1.19759880,1.53169001,0.00000000,1.03427256,0.28076702,0.05281738,0.00000000,0.00000042,0.68325081
1.20360180,1.50229608,0.00000000,1.01514358,0.27176727,0.05166817,0.00000000,0.00000035,0.67286184
1.20960480,1.48095863,0.00000000,1.00269041,0.26463655,0.05077528,0.00000000,0.00000029,0.66448185
1.21560780,1.46808903,0.00000000,0.99715163,0.25941226,0.05015192,0.00000000,0.00000023,0.65837760
1.22161081,1.46392182,0.00000000,0.99862450,0.25609244,0.04980571,0.00000000,0.00000019,0.65476178
1.22761381,1.46849948,0.00000000,1.00705918,0.25463578,0.04973813,0.00000000,0.00000015,0.65377925
1.23361681,1.48166248,0.00000000,1.02225661,0.25496252,0.04994422,0.00000000,0.00000012,0.65549572
1.23961981,1.50304535,0.00000000,1.04387019,0.25695642,0.05041238,0.00000000,0.00000010,0.65988953
1.24562281,1.53207933,0.00000000,1.07141171,0.26046758,0.05112448,0.00000000,0.00000007,0.66684693
1.25162581,1.56800181,0.00000000,1.10426139,0.26531622,0.05205614,0.00000000,0.00000006,0.67616118
1.25762881,1.60987265,0.00000000,1.14168199,0.27129729,0.05317728,0.00000000,0.00000005,0.68753566
1.26363182,1.65659683,0.00000000,1.18283659,0.27818579,0.05445286,0.00000000,0.00000003,0.70059086
1.26963482,1.70695285,0.00000000,1.22680966,0.28574265,0.05584384,0.00000000,0.00000003,0.71487493
1.27563782,1.75962592,0.00000000,1.27263064,0.29372104,0.05730824,0.00000000,0.00000002,0.72987749
1.28164082,1.81324456,0.00000000,1.31929929,0.30187281,0.05880242,0.00000000,0.00000002,0.74504598
1.28764382,1.86641938,0.00000000,1.36581187,0.30995492,0.06028227,0.00000000,0.00000001,0.75980394
1.29364682,1.91778230,0.00000000,1.41118710,0.31773554,0.06170456,0.00000000,0.00000001,0.77357030
1.29964982,1.96602481,0.00000000,1.45449103,0.32499971,0.06302817,0.00000000,0.00000001,0.78577898
1.30565283,2.00993361,0.00000000,1.49485980,0.33155424,0.06421524,0.00000000,0.00000000,0.79589787
1.31165583,2.04842231,0.00000000,1.53151941,0.33723174,0.06523216,0.00000000,0.00000000,0.80344645
1.31765883,2.08055792,0.00000000,1.56380185,0.34189364,0.06605044,0.00000000,0.00000000,0.80801127
1.32366183,2.10558128,0.00000000,1.59115706,0.34543211,0.06664729,0.00000000,0.00000000,0.80925871
1.32966483,2.12292068,0.00000000,1.61316039,0.34777081,0.06700606,0.00000000,0.00000000,0.80694461
1.33566783,2.13219860,0.00000000,1.62951544,0.34886459,0.06711638,0.00000000,0.00000000,0.80092034
1.34167084,2.13323126,0.00000000,1.64005250,0.34869810,0.06697409,0.00000000,0.00000000,0.79113524
1.34767384,2.12602180,0.00000000,1.64472279,0.34728356,0.06658097,0.00000000,0.00000000,0.77763547
1.35367684,2.11074730,0.00000000,1.64358923,0.34465769,0.06594425,0.00000000,0.00000000,0.76055938
1.35967984,2.08774091,0.00000000,1.63681417,0.34087818,0.06507601,0.00000000,0.00000000,0.74012978
1.36568284,2.05747001,0.00000000,1.62464504,0.33601973,0.06399241,0.00000000,0.00000000,0.71664360
1.37168584,2.02051151,0.00000000,1.60739859,0.33017000,0.06271285,0.00000000,0.00000000,0.69045937
1.37768884,1.97752577,0.00000000,1.58544464,0.32342554,0.06125914,0.00000000,0.00000000,0.66198324
1.38369185,1.92923012,0.00000000,1.55918997,0.31588799,0.05965458,0.00000000,0.00000000,0.63165421
1.38969485,1.87637318,0.00000000,1.52906314,0.30766063,0.05792317,0.00000000,0.00000000,0.59992903
1.39569785,1.81971097,0.00000000,1.49550075,0.29884541,0.05608884,0.00000000,0.00000000,0.56726763
1.40170085,1.75998556,0.00000000,1.45893544,0.28954051,0.05417475,0.00000000,0.00000000,0.53411941
1.40770385,1.69790682,0.00000000,1.41978609,0.27983852,0.05220277,0.00000000,0.00000000,0.50091102
1.41370685,1.63413773,0.00000000,1.37845019,0.26982508,0.05019302,0.00000000,0.00000000,0.46803592
1.41970985,1.56928328,0.00000000,1.33529838,0.25957822,0.04816352,0.00000000,0.00000000,0.43584595
1.42571286,1.50388302,0.00000000,1.29067107,0.24916802,0.04613005,0.00000000,0.00000000,0.40464514
1.43171586,1.43840707,0.00000000,1.24487697,0.23865675,0.04410603,0.00000000,0.00000000,0.37468579
1.43771886,1.37325519,0.00000000,1.19819310,0.22809931,0.04210253,0.00000000,0.00000000,0.34616669
1.44372186,1.30875861,0.00000000,1.15086613,0.21754385,0.04012840,0.00000000,0.00000000,0.31923339
1.44972486,1.24518397,0.00000000,1.10311470,0.20703254,0.03819038,0.00000000,0.00000000,0.29398027
1.45572786,1.18273911,0.00000000,1.05513230,0.19660237,0.03629339,0.00000000,0.00000000,0.27045420
1.46173087,1.12157995,0.00000000,1.00709064,0.18628602,0.03444074,0.00000000,0.00000000,0.24865936
1.46773387,1.06181822,0.00000000,0.95914308,0.17611255,0.03263444,0.00000000,0.00000000,0.22856296
1.47373687,1.00352944,0.00000000,0.91142808,0.16610807,0.03087541,0.00000000,0.00000000,0.21010160
1.47973987,0.94676087,0.00000000,0.86407233,0.15629631,0.02916386,0.00000000,0.00000000,0.19318777
1.48574287,0.89153911,0.00000000,0.81719373,0.14669903,0.02749944,0.00000000,0.00000000,0.17771638
1.49174587,0.83787702,0.00000000,0.77090383,0.13733637,0.02588156,0.00000000,0.00000000,0.16357097
1.49774887,0.78577988,0.00000000,0.72530989,0.12822700,0.02430952,0.00000000,0.00000000,0.15062944
1.50375188,0.73525054,0.00000000,0.68051646,0.11938830,0.02278273,0.00000000,0.00000000,0.13876905
1.50975488,0.68629354,0.00000000,0.63662646,0.11083640,0.02130079,0.00000000,0.00000000,0.12787079
1.51575788,0.63891817,0.00000000,0.59374177,0.10258617,0.01986363,0.00000000,0.00000000,0.11782271
1.52176088,0.59314041,0.00000000,0.55196335,0.09465116,0.01847152,0.00000000,0.00000000,0.10852259
1.52776388,0.54898381,0.00000000,0.51139089,0.08704356,0.01712513,0.00000000,0.00000000,0.09987965
1.53376688,0.50647951,0.00000000,0.47212207,0.07977406,0.01582544,0.00000000,0.00000000,0.09181548
1.53976988,0.46566525,0.00000000,0.43425145,0.07285178,0.01457380,0.00000000,0.00000000,0.08426435
1.54577289,0.42658383,0.00000000,0.39786905,0.06628412,0.01337177,0.00000000,0.00000000,0.07717283
1.55177589,0.38928089,0.00000000,0.36305871,0.06007667,0.01222110,0.00000000,0.00000000,0.07049894
1.55777889,0.35380237,0.00000000,0.32989634,0.05423310,0.01112357,0.00000000,0.00000000,0.06421095
1.56378189,0.32019171,0.00000000,0.29844810,0.04875509,0.01008095,0.00000000,0.00000000,0.05828587
