energy_ev,total_up,Au_p_up,Au_d_up,C_s_up,C_p_up,Cr_p_up,Cr_d_up,Se_s_up,Se_p_up
-0.22511256,2.56584166,1.20496827,0.26883284,0.04189552,0.45802694,0.79594032,1.37272829,0.03202615,0.20442200
-0.21910955,2.55102704,1.18993119,0.26418540,0.04051007,0.45524363,0.78321232,1.37302488,0.03152582,0.20264776
-0.21310655,2.53737131,1.17451396,0.25995997,0.03903403,0.45301396,0.77047881,1.37330010,0.03115100,0.20119274
-0.20710355,2.52614978,1.15937309,0.25637278,0.03749602,0.45163099,0.75822354,1.37399272,0.03094173,0.20019391
-0.20110055,2.51856230,1.14514918,0.25362489,0.03592400,0.45137105,0.74688421,1.37551893,0.03093635,0.19977424
-0.19509755,2.51568807,1.13244432,0.25189512,0.03434427,0.45248308,0.73683725,1.37825560,0.03117028,0.20003792
-0.18909455,2.51844473,1.12180071,0.25133371,0.03278074,0.45517867,0.72838544,1.38252534,0.03167502,0.20106631
-0.18309155,2.52755319,1.11368126,0.25205691,0.03125433,0.45962298,0.72174873,1.38858382,0.03247716,0.20291470
-0.17708854,2.54350902,1.10845266,0.25414252,0.02978244,0.46592709,0.71705852,1.39660954,0.03359745,0.20560989
-0.17108554,2.56656104,1.10637168,0.25762673,0.02837879,0.47414175,0.71435537,1.40669614,0.03505009,0.20914880
-0.16508254,2.59669777,1.10757485,0.26250216,0.02705326,0.48425313,0.71359013,1.41884735,0.03684204,0.21349806
-0.15907954,2.63364170,1.11207215,0.26871724,0.02581196,0.49618037,0.71462822,1.43297452,0.03897251,0.21859452
-0.15307654,2.67685167,1.11974473,0.27617695,0.02465756,0.50977544,0.71725673,1.44889664,0.04143263,0.22434679
-0.14707354,2.72553314,1.13034687,0.28474484,0.02358957,0.52482499,0.72119401,1.46634298,0.04420521,0.23063762
-0.14107054,2.77865598,1.14351208,0.29424632,0.02260486,0.54105451,0.72610121,1.48495790,0.04726471,0.23732709
-0.13506753,2.83497947,1.15876325,0.30447315,0.02169825,0.55813453,0.73159527,1.50430815,0.05057744,0.24425653
-0.12906453,2.89308372,1.17552643,0.31518888,0.02086314,0.57568878,0.73726299,1.52389230,0.05410189,0.25125298
-0.12306153,2.95140704,1.19314808,0.32613529,0.02009209,0.59330407,0.74267550,1.54315227,0.05778931,0.25813420
-0.11705853,3.00828809,1.21091492,0.33703944,0.01937760,0.61054159,0.74740280,1.56148697,0.06158451,0.26471384
-0.11105553,3.06201200,1.22807608,0.34762128,0.01871263,0.62694932,0.75102790,1.57826766,0.06542682,0.27080698
-0.10505253,3.11085917,1.24386656,0.35760149,0.01809128,0.64207512,0.75316013,1.59285502,0.06925132,0.27623551
-0.09904952,3.15315558,1.25753146,0.36670944,0.01750928,0.65548007,0.75344736,1.60461745,0.07299027,0.28083344
-0.09304652,3.18732312,1.26834993,0.37469088,0.01696448,0.66675159,0.75158669,1.61295034,0.07657460,0.28445198
-0.08704352,3.21192854,1.27565827,0.38131526,0.01645724,0.67551592,0.74733361,1.61729586,0.07993567,0.28696408
-0.08104052,3.22572953,1.27887116,0.38638236,0.01599072,0.68144951,0.74050920,1.61716251,0.08300702,0.28826844
-0.07503752,3.22771646,1.27750043,0.38972807,0.01557113,0.68428890,0.73100544,1.61214408,0.08572622,0.28829290
-0.06903452,3.21714835,1.27117076,0.39122908,0.01520780,0.68383869,0.71878846,1.60193721,0.08803660,0.28699695
-0.06303152,3.19358180,1.25963158,0.39080646,0.01491327,0.67997749,0.70389978,1.58635682,0.08988900,0.28437345
-0.05702851,3.15689193,1.24276502,0.38842780,0.01470320,0.67266144,0.68645557,1.56534890,0.09124329,0.28044938
-0.05102551,3.10728432,1.22058960,0.38410803,0.01459620,0.66192535,0.66664400,1.53900000,0.09206970,0.27528572
-0.04502251,3.04529757,1.19325950,0.37790887,0.01461365,0.64788141,0.64472089,1.50754284,0.09234983,0.26897638
-0.03901951,2.97179624,1.16105966,0.36993684,0.01477933,0.63071552,0.62100383,1.47135786,0.09207745,0.26164625
-0.03301651,2.88795431,1.12439688,0.36034000,0.01511897,0.61068146,0.59586495,1.43097030,0.09125875,0.25344846
-0.02701351,2.79522969,1.08378733,0.34930353,0.01565980,0.58809317,0.56972267,1.38704291,0.08991241,0.24456091
-0.02101051,2.69533057,1.03984108,0.33704431,0.01642989,0.56331545,0.54303270,1.34036438,0.08806913,0.23518219
-0.01500750,2.59017482,0.99324411,0.32380464,0.01745749,0.53675343,0.51627844,1.29183384,0.08577089,0.22552703
-0.00900450,2.48184361,0.94473869,0.30984546,0.01877024,0.50884128,0.48996128,1.24244186,0.08306976,0.21582145
-0.00300150,2.37253113,0.89510270,0.29543909,0.02039434,0.48003050,0.46459085,1.19324867,0.08002651,0.20629762
0.00300150,2.26449170,0.84512868,0.28086200,0.02235362,0.45077833,0.44067556,1.14536024,0.07670892,0.19718881
0.00900450,2.15998623,0.79560329,0.26638762,0.02466862,0.42153646,0.41871361,1.09990304,0.07318990,0.18872427
0.01500750,2.06122957,0.74728782,0.25227950,0.02735563,0.39274061,0.39918463,1.05799838,0.06954553,0.18112442
0.02101051,1.97034028,0.70090034,0.23878507,0.03042575,0.36480107,0.38254206,1.02073705,0.06585304,0.17459629
0.02701351,1.88929424,0.65709979,0.22613008,0.03388399,0.33809456,0.36920633,0.98915508,0.06218883,0.16932937
0.03301651,1.81988329,0.61647265,0.21451391,0.03772847,0.31295751,0.35955891,0.96421132,0.05862661,0.16549189
0.03901951,1.76367966,0.57952207,0.20410582,0.04194974,0.28968078,0.35393720,0.94676738,0.05523561,0.16322765
0.04502251,1.72200709,0.54665984,0.19504223,0.04653027,0.26850595,0.35263019,0.93757045,0.05207914,0.16265339
0.05102551,1.69591874,0.51820111,0.18742498,0.05144413,0.24962308,0.35587489,0.93723926,0.04921323,0.16385666
0.05702851,1.68618226,0.49436172,0.18132066,0.05665695,0.23316986,0.36385344,0.94625342,0.04668560,0.16689437
0.06303152,1.69327172,0.47525813,0.17676086,0.06212604,0.21923197,0.37669079,0.96494617,0.04453491,0.17179179
0.06903452,1.71736626,0.46090953,0.17374321,0.06780093,0.20784462,0.39445293,0.99350049,0.04279021,0.17854216
0.07503752,1.75835485,0.45124202,0.17223335,0.07362405,0.19899494,0.41714558,1.03194847,0.04147071,0.18710686
0.08104052,1.81584665,0.44609449,0.17216737,0.07953176,0.19262521,0.44471331,1.08017356,0.04058570,0.19741606
0.08704352,1.88918620,0.44522594,0.17345487,0.08545559,0.18863662,0.47703912,1.13791559,0.04013478,0.20936986
0.09304652,1.97747287,0.44832390,0.17598239,0.09132371,0.18689348,0.51394445,1.20477805,0.04010815,0.22283995
0.09904952,2.07958366,0.45501372,0.17961702,0.09706256,0.18722779,0.55518962,1.28023738,0.04048721,0.23767167
0.10505253,2.19419870,0.46486848,0.18421027,0.10259853,0.18944396,0.60047490,1.36365387,0.04124517,0.25368650
0.11105553,2.31982884,0.47741926,0.18960187,0.10785976,0.19332365,0.64944213,1.45428381,0.04234783,0.27068494
0.11705853,2.45484451,0.49216570,0.19562352,0.11277788,0.19863067,0.70167712,1.55129257,0.04375447,0.28844977
0.12306153,2.59750546,0.50858647,0.20210254,0.11728960,0.20511589,0.75671278,1.65376833,0.04541881,0.30674949
0.12906453,2.74599074,0.52614977,0.20886528,0.12133822,0.21252201,0.81403320,1.76073617,0.04729002,0.32534219
0.13506753,2.89842855,0.54432355,0.21574031,0.12487484,0.22058840,0.87307862,1.87117231,0.04931386,0.34397942
0.14107054,3.05292550,0.56258541,0.22256136,0.12785943,0.22905563,0.93325148,1.98401827,0.05143376,0.36241037
0.14707354,3.20759492,0.58043204,0.22916988,0.13026143,0.23767008,0.99392343,2.09819494,0.05359207,0.38038596
0.15307654,3.36058403,0.59738820,0.23541742,0.13206022,0.24618814,1.05444333,2.21261621,0.05573123,0.39766300
0.15907954,3.51009961,0.61301486,0.24116764,0.13324515,0.25438030,1.11414624,2.32620226,0.05779495,0.41400827
0.16508254,3.65443198,0.62691671,0.24629808,0.13381537,0.26203492,1.17236311,2.43789245,0.05972948,0.42920234
0.17108554,3.79197705,0.63874866,0.25070154,0.13377930,0.26896161,1.22843127,2.54665758,0.06148469,0.44304326
0.17708854,3.92125633,0.64822132,0.25428730,0.13315393,0.27499423,1.28170530,2.65151164,0.06301519,0.45534986
0.18309155,4.04093468,0.65510528,0.25698197,0.13196395,0.27999329,1.33156816,2.75152301,0.06428133,0.46596470
0.18909455,4.14983566,0.65923418,0.25873008,0.13024071,0.28384794,1.37744229,2.84582497,0.06524998,0.47475653
0.19509755,4.24695430,0.66050628,0.25949439,0.12802111,0.28647724,1.41880039,2.93362550,0.06589533,0.48162235
0.20110055,4.33146731,0.65888476,0.25925589,0.12534652,0.28783076,1.45517557,3.01421632,0.06619932,0.48648885
0.20710355,4.40274030,0.65439641,0.25801353,0.12226162,0.28788858,1.48617057,3.08698102,0.06615198,0.48931331
0.21310655,4.46033221,0.64712893,0.25578362,0.11881338,0.28666053,1.51146578,3.15140216,0.06575150,0.49008392
0.21910955,4.50399665,0.63722683,0.25259895,0.11505013,0.28418477,1.53082569,3.20706713,0.06500409,0.48881956
0.22511256,4.53368008,0.62488597,0.24850765,0.11102068,0.28052578,1.54410367,3.25367261,0.06392360,0.48556889
0.23111556,4.54951676,0.61034701,0.24357169,0.10677362,0.27577166,1.55124482,3.29102745,0.06253095,0.48040899
0.23711856,4.55182057,0.59388777,0.23786521,0.10235667,0.27003105,1.55228666,3.31905367,0.06085331,0.47344339
0.24312156,4.54107345,0.57581488,0.23147262,0.09781623,0.26342956,1.54735777,3.33778541,0.05892320,0.46479967
0.24912456,4.51791080,0.55645485,0.22448639,0.09319694,0.25610588,1.53667429,3.34736570,0.05677733,0.45462656
0.25512756,4.48310386,0.53614487,0.21700491,0.08854139,0.24820777,1.52053426,3.34804090,0.05445551,0.44309072
0.26113057,4.43753944,0.51522360,0.20913004,0.08388983,0.23988785,1.49931013,3.34015279,0.05199935,0.43037317
0.26713357,4.38219718,0.49402218,0.20096481,0.07928002,0.23129954,1.47343949,3.32412829,0.04945106,0.41666556
0.27313657,4.31812511,0.47285585,0.19261108,0.07474697,0.22259306,1.44341433,3.30046713,0.04685225,0.40216623
0.27913957,4.24641377,0.45201620,0.18416729,0.07032286,0.21391173,1.40976927,3.26972758,0.04424283,0.38707628
0.28514257,4.16816988,0.43176454,0.17572641,0.06603685,0.20538859,1.37306888,3.23251085,0.04166001,0.37159563
0.29114557,4.08449014,0.41232633,0.16737414,0.06191493,0.19714350,1.33389468,3.18944438,0.03913745,0.35591933
0.29714857,3.99643613,0.39388701,0.15918734,0.05797986,0.18928065,1.29283215,3.14116499,0.03670454,0.34023395
0.30315158,3.90501102,0.37658923,0.15123281,0.05425097,0.18188678,1.25045799,3.08830217,0.03438599,0.32471436
0.30915458,3.81113906,0.36053151,0.14356642,0.05074413,0.17502982,1.20732826,3.03146256,0.03220144,0.30952093
0.31515758,3.71564855,0.34576850,0.13623264,0.04747171,0.16875832,1.16396748,2.97121595,0.03016536,0.29479710
0.32116058,3.61925891,0.33231257,0.12926442,0.04444251,0.16310138,1.12085904,2.90808372,0.02828713,0.28066748
0.32716358,3.52257240,0.32013685,0.12268345,0.04166186,0.15806926,1.07843727,2.84253002,0.02657123,0.26723654
0.33316658,3.42607072,0.30917941,0.11650081,0.03913173,0.15365453,1.03708111,2.77495616,0.02501762,0.25458777
0.33916958,3.33011660,0.29934854,0.11071784,0.03685083,0.14983372,0.99710974,2.70569835,0.02362219,0.24278349
0.34517259,3.23496021,0.29052880,0.10532740,0.03481493,0.14656948,0.95877998,2.63502896,0.02237735,0.23186512
0.35117559,3.14074987,0.28258764,0.10031520,0.03301709,0.14381307,0.92228563,2.56316091,0.02127265,0.22185410
0.35717859,3.04754667,0.27538232,0.09566137,0.03144806,0.14150707,0.88775853,2.49025504,0.02029542,0.21275311
0.36318159,2.95534188,0.26876690,0.09134206,0.03009662,0.13958832,0.85527137,2.41642978,0.01943145,0.20454790
0.36918459,2.86407643,0.26259883,0.08733102,0.02895003,0.13799086,0.82484187,2.34177260,0.01866562,0.19720929
0.37518759,2.77366131,0.25674516,0.08360117,0.02799444,0.13664882,0.79643830,2.26635244,0.01798250,0.19069556
0.38119060,2.68399774,0.25108791,0.08012597,0.02721535,0.13549906,0.76998604,2.19023231,0.01736691,0.18495492
0.38719360,2.59499621,0.24552845,0.07688061,0.02659799,0.13448361,0.74537484,2.11348140,0.01680437,0.17992815
0.39319660,2.50659328,0.23999077,0.07384308,0.02612772,0.13355160,0.72246655,2.03618588,0.01628148,0.17555111
0.39919960,2.41876541,0.23442347,0.07099480,0.02579029,0.13266088,0.70110309,1.95845781,0.01578624,0.17175723
0.40520260,2.33153917,0.22880054,0.06832112,0.02557218,0.13177892,0.68111421,1.88044178,0.01530828,0.16847978
0.41120560,2.24499749,0.22312067,0.06581148,0.02546071,0.13088334,0.66232498,1.80231886,0.01483893,0.16565388
0.41720860,2.15928167,0.21740557,0.06345927,0.02544420,0.12996179,0.64456256,1.72430775,0.01437135,0.16321818
0.42321161,2.07458942,0.21169695,0.06126157,0.02551200,0.12901129,0.62766217,1.64666323,0.01390046,0.16111617
0.42921461,1.99116902,0.20605282,0.05921850,0.02565440,0.12803711,0.61147209,1.56967213,0.01342290,0.15929711
0.43521761,1.90931042,0.20054287,0.05733259,0.02586259,0.12705124,0.59585744,1.49364705,0.01293687,0.15771656
0.44122061,1.82933369,0.19524359,0.05560791,0.02612848,0.12607049,0.58070292,1.41891852,0.01244204,0.15633657
0.44722361,1.75157587,0.19023310,0.05404923,0.02644448,0.12511442,0.56591427,1.34582589,0.01193929,0.15512546
0.45322661,1.67637695,0.18558608,0.05266113,0.02680333,0.12420320,0.55141864,1.27470788,0.01143058,0.15405743
0.45922961,1.60406607,0.18136918,0.05144725,0.02719788,0.12335544,0.53716400,1.20589304,0.01091872,0.15311187
0.46523262,1.53494868,0.17763686,0.05040954,0.02762086,0.12258620,0.52311769,1.13969104,0.01040721,0.15227262
0.47123562,1.46929558,0.17442823,0.04954782,0.02806479,0.12190537,0.50926438,1.07638503,0.00990003,0.15152711
0.47723862,1.40733448,0.17176475,0.04885941,0.02852184,0.12131626,0.49560362,1.01622568,0.00940150,0.15086567
0.48324162,1.34924454,0.16964911,0.04833903,0.02898388,0.12081480,0.48214727,0.95942714,0.00891617,0.15028085
0.48924462,1.29515437,0.16806520,0.04797896,0.02944249,0.12038916,0.46891697,0.90616509,0.00844867,0.14976704
0.49524762,1.24514347,0.16697931,0.04776936,0.02988921,0.12001999,0.45594201,0.85657701,0.00800367,0.14932023
0.50125063,1.19924702,0.16634232,0.04769887,0.03031574,0.11968110,0.44325757,0.81076446,0.00758578,0.14893814
0.50725363,1.15746386,0.16609292,0.04775538,0.03071436,0.11934075,0.43090362,0.76879729,0.00719953,0.14862055
0.51325663,1.11976684,0.16616157,0.04792686,0.03107835,0.11896329,0.41892447,0.73071943,0.00684936,0.14836987
0.51925963,1.08611526,0.16647507,0.04820243,0.03140252,0.11851119,0.40736888,0.69655576,0.00653962,0.14819196
0.52526263,1.05646820,0.16696146,0.04857335,0.03168370,0.11794736,0.39629089,0.66631961,0.00627453,0.14809693
0.53126563,1.03079811,0.16755493,0.04903401,0.03192135,0.11723748,0.38575092,0.64002044,0.00605821,0.14810014
0.53726863,1.00910350,0.16820061,0.04958288,0.03211805,0.11635241,0.37581723,0.61767096,0.00589470,0.14822290
0.54327164,0.99141999,0.16885888,0.05022320,0.03227994,0.11527042,0.36656735,0.59929335,0.00578791,0.14849317
0.54927464,0.97782868,0.16950902,0.05096358,0.03241712,0.11397915,0.35808927,0.58492388,0.00574160,0.14894582
0.55527764,0.96846119,0.17015196,0.05181827,0.03254382,0.11247720,0.35048222,0.57461568,0.00575938,0.14962256
0.56128064,0.96350079,0.17081207,0.05280715,0.03267849,0.11077526,0.34385668,0.56843926,0.00584458,0.15057142
0.56728364,0.96317919,0.17153774,0.05395541,0.03284367,0.10889670,0.33833356,0.56648053,0.00600021,0.15184570
0.57328664,0.96776886,0.17240086,0.05529289,0.03306559,0.10687760,0.33404232,0.56883640,0.00622883,0.15350245
0.57928964,0.97757113,0.17349515,0.05685311,0.03337370,0.10476623,0.33111805,0.57560790,0.00653240,0.15560040
0.58529265,0.99290021,0.17493331,0.05867199,0.03379979,0.10262191,0.32969742,0.58689114,0.00691219,0.15819756
0.59129565,1.01406395,0.17684325,0.06078638,0.03437711,0.10051346,0.32991364,0.60276649,0.00736854,0.16134838
0.59729865,1.04134205,0.17936352,0.06323228,0.03513914,0.09851718,0.33189063,0.62328638,0.00790076,0.16510074
0.60330165,1.07496281,0.18263798,0.06604305,0.03611833,0.09671445,0.33573652,0.64846254,0.00850698,0.16949290
0.60930465,1.11507949,0.18681017,0.06924745,0.03734469,0.09518917,0.34153687,0.67825310,0.00918397,0.17455048
0.61530765,1.16174753,0.19201738,0.07286784,0.03884438,0.09402500,0.34934791,0.71255048,0.00992707,0.18028366
0.62131066,1.21490388,0.19838483,0.07691838,0.04063824,0.09330259,0.35919010,0.75117068,0.01073010,0.18668484
0.62731366,1.27434951,0.20601998,0.08140349,0.04274052,0.09309694,0.37104253,0.79384470,0.01158538,0.19372679
0.63331666,1.33973629,0.21500746,0.08631661,0.04515764,0.09347483,0.38483824,0.84021268,0.01248372,0.20136150
0.63931966,1.41055902,0.22540448,0.09163926,0.04788727,0.09449263,0.40046113,0.88982127,0.01341455,0.20951976
0.64532266,1.48615337,0.23723716,0.09734057,0.05091762,0.09619434,0.41774434,0.94212460,0.01436609,0.21811155
0.65132566,1.56569997,0.25049775,0.10337723,0.05422710,0.09861010,0.43647062,0.99648903,0.01532557,0.22702735
0.65732866,1.64823509,0.26514293,0.10969396,0.05778437,0.10175503,0.45637462,1.05220168,0.01627954,0.23614024
0.66333167,1.73266743,0.28109315,0.11622442,0.06154875,0.10562861,0.47714713,1.10848271,0.01721424,0.24530877
0.66933467,1.81780084,0.29823319,0.12289264,0.06547107,0.11021448,0.49844134,1.16450082,0.01811597,0.25438056
0.67533767,1.90236213,0.31641382,0.12961489,0.06949493,0.11548076,0.51988078,1.21939162,0.01897153,0.26319648
0.68134067,1.98503308,0.33545460,0.13630193,0.07355833,0.12138076,0.54106884,1.27227826,0.01976868,0.27159523
0.68734367,2.06448562,0.35514781,0.14286157,0.07759563,0.12785424,0.56159948,1.32229347,0.02049658,0.27941824
0.69334667,2.13941878,0.37526325,0.14920145,0.08153975,0.13482907,0.58106875,1.36860229,0.02114623,0.28651455
0.69934967,2.20859612,0.39555414,0.15523198,0.08532456,0.14222324,0.59908667,1.41042466,0.02171082,0.29274570
0.70535268,2.27088231,0.41576356,0.16086928,0.08888735,0.14994727,0.61528908,1.44705702,0.02218605,0.29799019
0.71135568,2.32527753,0.43563172,0.16603801,0.09217121,0.15790700,0.62934885,1.47789210,0.02257045,0.30214757
0.71735868,2.37094830,0.45490350,0.17067397,0.09512729,0.16600648,0.64098617,1.50243630,0.02286544,0.30514178
0.72336168,2.40725386,0.47333636,0.17472646,0.09771675,0.17415114,0.64997733,1.52032393,0.02307549,0.30692386
0.72936468,2.43376694,0.49070814,0.17816015,0.09991244,0.18225103,0.65616173,1.53132804,0.02320800,0.30747363
0.73536768,2.45028838,0.50682475,0.18095647,0.10169992,0.19022398,0.65944685,1.53536728,0.02327323,0.30680048
0.74137069,2.45685501,0.52152730,0.18311446,0.10307813,0.19799869,0.65981083,1.53250885,0.02328402,0.30494327
0.74737369,2.45374068,0.53469852,0.18465094,0.10405938,0.20551757,0.65730277,1.52296746,0.02325546,0.30196909
0.75337669,2.44145034,0.54626814,0.18560020,0.10466874,0.21273918,0.65204064,1.50710025,0.02320452,0.29797125
0.75937969,2.42070751,0.55621710,0.18601291,0.10494287,0.21964018,0.64420682,1.48539831,0.02314955,0.29306638
0.76538269,2.39243564,0.56458027,0.18595459,0.10492832,0.22621676,0.63404172,1.45847467,0.02310980,0.28739081
0.77138569,2.35773400,0.57144747,0.18550346,0.10467931,0.23248532,0.62183548,1.42704965,0.02310488,0.28109644
0.77738869,2.31784894,0.57696280,0.18474791,0.10425524,0.23848241,0.60791841,1.39193375,0.02315421,0.27434620
0.78339170,2.27414155,0.58132208,0.18378358,0.10371786,0.24426388,0.59265029,1.35400878,0.02327653,0.26730926
0.78939470,2.22805267,0.58476842,0.18271030,0.10312846,0.24990329,0.57640924,1.31420769,0.02348944,0.26015636
0.79539770,2.18106642,0.58758598,0.18162878,0.10254498,0.25548940,0.55958036,1.27349365,0.02380892,0.25305514
0.80140070,2.13467323,0.59009206,0.18063748,0.10201945,0.26112313,0.54254484,1.23283894,0.02424903,0.24616592
0.80740370,2.09033349,0.59262773,0.17982948,0.10159564,0.26691376,0.52566966,1.19320404,0.02482160,0.23963795
0.81340670,2.04944271,0.59554719,0.17928968,0.10130723,0.27297471,0.50929848,1.15551738,0.02553603,0.23360621
0.81940970,2.01329911,0.59920630,0.17909231,0.10117653,0.27941898,0.49374379,1.12065614,0.02639915,0.22818890
0.82541271,1.98307425,0.60395051,0.17929889,0.10121374,0.28635440,0.47928060,1.08942842,0.02741520,0.22348570
0.83141571,1.95978738,0.61010266,0.17995661,0.10141687,0.29387886,0.46614180,1.06255700,0.02858583,0.21957669
0.83741871,1.94428394,0.61795107,0.18109732,0.10177236,0.30207578,0.45451521,1.04066504,0.02991018,0.21652202
0.84342171,1.93721847,0.62773819,0.18273696,0.10225618,0.31100987,0.44454216,1.02426379,0.03138501,0.21436221
0.84942471,1.93904209,0.63965041,0.18487553,0.10283553,0.32072345,0.43631765,1.01374259,0.03300490,0.21311895
0.85542771,1.94999466,0.65380920,0.18749757,0.10347091,0.33123327,0.42989185,1.00936118,0.03476236,0.21279638
0.86143072,1.97010144,0.67026397,0.19057302,0.10411848,0.34252826,0.42527262,1.01124452,0.03664808,0.21338272
0.86743372,1.99917432,0.68898691,0.19405845,0.10473261,0.35456788,0.42242909,1.01938024,0.03865112,0.21485199
0.87343672,2.03681717,0.70987012,0.19789863,0.10526843,0.36728149,0.42129571,1.03361862,0.04075902,0.21716590
0.87943972,2.08243529,0.73272495,0.20202830,0.10568425,0.38056855,0.42177687,1.05367537,0.04295804,0.22027570
0.88544272,2.13524860,0.75728383,0.20637407,0.10594370,0.39429964,0.42375168,1.07913708,0.04523325,0.22412386
0.89144572,2.19430820,0.78320457,0.21085642,0.10601757,0.40831844,0.42707878,1.10946931,0.04756866,0.22864562
0.89744872,2.25851626,0.81007699,0.21539174,0.10588509,0.42244450,0.43160107,1.14402735,0.04994733,0.23377036
0.90345173,2.32664857,0.83743175,0.21989431,0.10553485,0.43647667,0.43715023,1.18206938,0.05235147,0.23942270
0.90945473,2.39737970,0.86475131,0.22427824,0.10496501,0.45019736,0.44355092,1.22277199,0.05476253,0.24552340
0.91545773,2.46931017,0.89148258,0.22845929,0.10418309,0.46337729,0.45062469,1.26524764,0.05716134,0.25199017
0.92146073,2.54099539,0.91705103,0.23235658,0.10320526,0.47578074,0.45819355,1.30856378,0.05952820,0.25873827
0.92746373,2.61097565,0.94087581,0.23589417,0.10205510,0.48717124,0.46608310,1.35176332,0.06184311,0.26568111
0.93346673,2.67780683,0.96238547,0.23900246,0.10076210,0.49731745,0.47412548,1.39388568,0.06408592,0.27273087
0.93946973,2.74009098,0.98103376,0.24161945,0.09935986,0.50599913,0.48216184,1.43398827,0.06623659,0.27979916
0.94547274,2.79650632,0.99631509,0.24369185,0.09788415,0.51301315,0.49004460,1.47116743,0.06827551,0.28679776
0.95147574,2.84583566,1.00777896,0.24517596,0.09637092,0.51817921,0.49763937,1.50457857,0.07018377,0.29363959
0.95747874,2.88699276,1.01504312,0.24603839,0.09485441,0.52134517,0.50482657,1.53345466,0.07194355,0.30023974
0.96348174,2.91904567,1.01780472,0.24625657,0.09336541,0.52239187,0.51150270,1.55712268,0.07353845,0.30651666
0.96948474,2.94123640,1.01584925,0.24581906,0.09192977,0.52123716,0.51758135,1.57501749,0.07495388,0.31239355
0.97548774,2.95299637,1.00905680,0.24472557,0.09056724,0.51783907,0.52299379,1.58669271,0.07617739,0.31779968
0.98149075,2.95395700,0.99740551,0.24298682,0.08929065,0.51219787,0.52768924,1.59182823,0.07719900,0.32267181
0.98749375,2.94395517,0.98097195,0.24062407,0.08810550,0.50435704,0.53163472,1.59023436,0.07801145,0.32695553
0.99349675,2.92303324,0.95992855,0.23766849,0.08700993,0.49440293,0.53481457,1.58185239,0.07861039,0.33060646
0.99949975,2.89143379,0.93453808,0.23416022,0.08599502,0.48246320,0.53722957,1.56675170,0.07899454,0.33359121
1.00550275,2.84958910,0.90514541,0.23014726,0.08504547,0.46870390,0.53889563,1.54512372,0.07916564,0.33588810
1.01150575,2.79810586,0.87216698,0.22568415,0.08414053,0.45332546,0.53984225,1.51727293,0.07912848,0.33748753
1.01750875,2.73774574,0.83607830,0.22083052,0.08325518,0.43655746,0.54011063,1.48360546,0.07889070,0.33839198
1.02351176,2.66940237,0.79739997,0.21564948,0.08236143,0.41865253,0.53975154,1.44461575,0.07846252,0.33861559
1.02951476,2.59407577,0.75668289,0.21020602,0.08142976,0.39987954,0.53882308,1.40087174,0.07785648,0.33818342
1.03551776,2.51284512,0.71449309,0.20456533,0.08043052,0.38051621,0.53738825,1.35299938,0.07708702,0.33713021
1.04152076,2.42684078,0.67139684,0.19879123,0.07933540,0.36084162,0.53551258,1.30166681,0.07617003,0.33549893
1.04752376,2.33721668,0.62794648,0.19294463,0.07811865,0.34112864,0.53326185,1.24756895,0.07512241,0.33333904
1.05352676,2.24512389,0.58466758,0.18708217,0.07675832,0.32163681,0.53069994,1.19141284,0.07396155,0.33070446
1.05952976,2.15168643,0.54204771,0.18125506,0.07523717,0.30260572,0.52788696,1.13390428,0.07270490,0.32765160
1.06553277,2.05797980,0.50052713,0.17550812,0.07354350,0.28424929,0.52487777,1.07573607,0.07136946,0.32423730
1.07153577,1.96501318,0.46049181,0.16987908,0.07167166,0.26675102,0.52172090,1.01757810,0.06997143,0.32051687
1.07753877,1.87371545,0.42226855,0.16439813,0.06962237,0.25026052,0.51845814,0.96006951,0.06852586,0.31654247
1.08354177,1.78492553,0.38612257,0.15908783,0.06740277,0.23489126,0.51512455,0.90381293,0.06704635,0.31236167
1.08954477,1.69938706,0.35225723,0.15396320,0.06502630,0.22071974,0.51174933,0.84937074,0.06554490,0.30801653
1.09554777,1.61774737,0.32081580,0.14903215,0.06251234,0.20778593,0.50835726,0.79726343,0.06403184,0.30354306
1.10155078,1.54056038,0.29188509,0.14429618,0.05988567,0.19609513,0.50497089,0.74796961,0.06251579,0.29897130
1.10755378,1.46829324,0.26550059,0.13975124,0.05717581,0.18562083,0.50161339,0.70192756,0.06100380,0.29432583
1.11355678,1.40133590,0.24165278,0.13538890,0.05441621,0.17630875,0.49831201,0.65953804,0.05950150,0.28962688
1.11955978,1.34001304,0.22029430,0.13119755,0.05164336,0.16808162,0.49510186,0.62116785,0.05801340,0.28489186
1.12556278,1.28459755,0.20134766,0.12716382,0.04889588,0.16084458,0.49203017,0.58715381,0.05654317,0.28013726
1.13156578,1.23532459,0.18471306,0.12327395,0.04621353,0.15449093,0.48916042,0.55780680,0.05509397,0.27538089
1.13756878,1.19240551,0.17027606,0.11951527,0.04363629,0.14890804,0.48657638,0.53341531,0.05366886,0.27064422
1.14357179,1.15604048,0.15791481,0.11587746,0.04120340,0.14398309,0.48438565,0.51424828,0.05227112,0.26595466
1.14957479,1.12642919,0.14750660,0.11235383,0.03895248,0.13960841,0.48272238,0.50055668,0.05090456,0.26134778
1.15557779,1.10377873,0.13893348,0.10894231,0.03691873,0.13568640,0.48174897,0.49257368,0.04957378,0.25686909
