energy_ev,total_up,N_s_up,N_p_up,Rh_p_up,Rh_d_up,Se_s_up,Se_p_up,Ti_p_up,Ti_d_up
-0.35717859,2.19289247,0.00495094,0.28016390,0.18958985,0.84260992,0.03747100,0.17559010,0.34879976,0.93519942
-0.35117559,2.17791550,0.00506533,0.29539968,0.19823964,0.83672817,0.03802461,0.17776843,0.34575903,0.90438026
-0.34517259,2.16748360,0.00520312,0.31087228,0.20713433,0.83331165,0.03862941,0.18036000,0.34379640,0.87491520
-0.33916958,2.16277705,0.00536474,0.32656274,0.21631386,0.83283470,0.03929805,0.18339499,0.34313101,0.84752351
-0.33316658,2.16491991,0.00555121,0.34246100,0.22583613,0.83573253,0.04004365,0.18689405,0.34398237,0.82289659
-0.32716358,2.17493668,0.00576408,0.35856352,0.23577475,0.84238418,0.04087899,0.19086691,0.34656077,0.80167580
-0.32116058,2.19371097,0.00600530,0.37487025,0.24621566,0.85309655,0.04181572,0.19531128,0.35105773,0.78443226
-0.31515758,2.22194716,0.00627713,0.39138076,0.25725294,0.86808989,0.04286345,0.20021197,0.35763656,0.77164913
-0.30915458,2.26013630,0.00658197,0.40808989,0.26898361,0.88748550,0.04402906,0.20554031,0.36642349,0.76370677
-0.30315158,2.30852711,0.00692215,0.42498308,0.28150175,0.91129569,0.04531594,0.21125387,0.37749955,0.76087109
-0.29714857,2.36710305,0.00729980,0.44203167,0.29489206,0.93941662,0.04672346,0.21729651,0.39089360,0.76328499
-0.29114557,2.43556622,0.00771656,0.45918849,0.30922307,0.97162418,0.04824652,0.22359869,0.40657663,0.77096323
-0.28514257,2.51332881,0.00817341,0.47638390,0.32454038,1.00757327,0.04987528,0.23007820,0.42445768,0.78379053
-0.27913957,2.59951264,0.00867046,0.49352287,0.34086019,1.04680058,0.05159515,0.23664123,0.44438155,0.80152289
-0.27313657,2.69295711,0.00920675,0.51048305,0.35816348,1.08873088,0.05338691,0.24318374,0.46612859,0.82379198
-0.26713357,2.79223592,0.00978007,0.52711424,0.37639119,1.13268707,0.05522704,0.24959323,0.48941650,0.85011255
-0.26113057,2.89568242,0.01038685,0.54323939,0.39544076,1.17790357,0.05708829,0.25575089,0.51390446,0.87989264
-0.25512756,3.00142329,0.01102208,0.55865717,0.41516419,1.22354302,0.05894040,0.26153398,0.53919947,0.91244640
-0.24912456,3.10742016,0.01167930,0.57314613,0.43536806,1.26871585,0.06075095,0.26681861,0.56486483,0.94700937
-0.24312156,3.21151814,0.01235061,0.58647033,0.45581548,1.31250228,0.06248642,0.27148260,0.59043066,0.98275592
-0.23711856,3.31150018,0.01302682,0.59838629,0.47623015,1.35397616,0.06411326,0.27540865,0.61540622,1.01881859
-0.23111556,3.40514589,0.01369758,0.60865095,0.49630239,1.39222991,0.06559904,0.27848745,0.63929365,1.05430888
-0.22511256,3.49029300,0.01435166,0.61703035,0.51569713,1.42639987,0.06691364,0.28062085,0.66160276,1.08833929
-0.21910955,3.56489970,0.01497722,0.62330860,0.53406350,1.45569123,0.06803035,0.28172483,0.68186637,1.12004579
-0.21310655,3.62710570,0.01556216,0.62729678,0.55104578,1.47940157,0.06892696,0.28173228,0.69965569,1.14861049
-0.20710355,3.67528991,0.01609449,0.62884132,0.56629522,1.49694242,0.06958667,0.28059534,0.71459513,1.17328364
-0.20110055,3.70812281,0.01656270,0.62783145,0.57948225,1.50785780,0.06999890,0.27828743,0.72637602,1.19340453
-0.19509755,3.72461131,0.01695621,0.62420545,0.59030863,1.51183921,0.07015995,0.27480454,0.73476862,1.20842043
-0.18909455,3.72413450,0.01726567,0.61795524,0.59851893,1.50873643,0.07007331,0.27016613,0.73963202,1.21790308
-0.18309155,3.70646885,0.01748336,0.60912925,0.60391084,1.49856372,0.06974996,0.26441517,0.74092134,1.22156204
-0.17708854,3.67180164,0.01760347,0.59783331,0.60634385,1.48150109,0.06920826,0.25761763,0.73869215,1.21925441
-0.17108554,3.62073213,0.01762231,0.58422959,0.60574588,1.45789063,0.06847371,0.24986126,0.73310154,1.21099050
-0.16508254,3.55426017,0.01753850,0.56853355,0.60211753,1.42822799,0.06757840,0.24125374,0.72440618,1.19693521
-0.15907954,3.47376264,0.01735302,0.55100910,0.59553377,1.39314916,0.06656032,0.23192022,0.71295696,1.17740490
-0.15307654,3.38095847,0.01706922,0.53196208,0.58614295,1.35341327,0.06546240,0.22200044,0.69919080,1.15286003
-0.14707354,3.27786343,0.01669274,0.51173248,0.57416320,1.30988169,0.06433138,0.21164539,0.68361958,1.12389346
-0.14107054,3.16673638,0.01623136,0.49068551,0.55987637,1.26349439,0.06321656,0.20101381,0.66681689,1.09121515
-0.13506753,3.05001888,0.01569472,0.46920202,0.54361972,1.21524432,0.06216840,0.19026841,0.64940281,1.05563356
-0.12906453,2.93027021,0.01509411,0.44766859,0.52577589,1.16615056,0.06123705,0.17957225,0.63202748,1.01803452
-0.12306153,2.81010023,0.01444208,0.42646764,0.50676143,1.11723136,0.06047085,0.16908516,0.61535399,0.97935832
-0.11705853,2.69210227,0.01375216,0.40596789,0.48701445,1.06947767,0.05991484,0.15896038,0.60004107,0.94057577
-0.11105553,2.57878829,0.01303843,0.38651550,0.46698204,1.02382826,0.05960933,0.14934164,0.58672635,0.90266410
-0.10505253,2.47252834,0.01231519,0.36842618,0.44710772,0.98114694,0.05958857,0.14036060,0.57601051,0.86658349
-0.09904952,2.37549617,0.01159666,0.35197843,0.42781971,0.94220268,0.05987955,0.13213480,0.56844301,0.83325486
-0.09304652,2.28962236,0.01089664,0.33740813,0.40952025,0.90765307,0.06050104,0.12476614,0.56450953,0.80353968
-0.08704352,2.21655622,0.01022824,0.32490453,0.39257643,0.87803149,0.06146283,0.11833987,0.56462165,0.77822217
-0.08104052,2.15763694,0.00960370,0.31460774,0.37731278,0.85373826,0.06276519,0.11292415,0.56910878,0.75799428
-0.07503752,2.11387463,0.00903420,0.30660764,0.36400585,0.83503580,0.06439870,0.10856999,0.57821252,0.74344372
-0.06903452,2.08594077,0.00852975,0.30094422,0.35288069,0.82204778,0.06634428,0.10531166,0.59208340,0.73504500
-0.06303152,2.07416800,0.00809912,0.29760914,0.34410948,0.81476201,0.06857357,0.10316744,0.61077993,0.73315356
-0.05702851,2.07855828,0.00774981,0.29654847,0.33781186,0.81303685,0.07104959,0.10214057,0.63426972,0.73800265
-0.05102551,2.09879853,0.00748806,0.29766639,0.33405702,0.81661067,0.07372765,0.10222039,0.66243256,0.74970282
-0.04502251,2.13428254,0.00731888,0.30082963,0.33286714,0.82511381,0.07655648,0.10338354,0.69506498,0.76824377
-0.03901951,2.18413801,0.00724611,0.30587251,0.33422189,0.83808274,0.07947961,0.10559510,0.73188618,0.79349797
-0.03301651,2.24725724,0.00727243,0.31260229,0.33806374,0.85497563,0.08243684,0.10880973,0.77254496,0.82522611
-0.02701351,2.32233050,0.00739948,0.32080480,0.34430351,0.87518890,0.08536584,0.11297257,0.81662726,0.86308371
-0.02101051,2.40788069,0.00762788,0.33024999,0.35282622,0.89807422,0.08820380,0.11802006,0.86366425,0.90662893
-0.01500750,2.50229851,0.00795727,0.34069741,0.36349651,0.92295545,0.09088903,0.12388052,0.91314053,0.95533125
-0.00900450,2.60387724,0.00838636,0.35190146,0.37616379,0.94914507,0.09336253,0.13047461,0.96450252,1.00858095
-0.00300150,2.71084661,0.00891295,0.36361619,0.39066670,0.97595980,0.09556944,0.13771569,1.01716671,1.06569941
0.00300150,2.82140529,0.00953398,0.37559988,0.40683687,1.00273507,0.09746031,0.14551001,1.07052784,1.12595008
0.00900450,2.93375177,0.01024551,0.38761906,0.42450193,1.02883811,0.09899221,0.15375707,1.12396709,1.18855035
0.01500750,3.04611364,0.01104278,0.39945215,0.44348783,1.05367953,0.10012957,0.16234990,1.17686013,1.25268420
0.02101051,3.15677515,0.01192026,0.41089266,0.46362048,1.07672334,0.10084487,0.17117565,1.22858518,1.31751571
0.02701351,3.26410315,0.01287173,0.42175206,0.48472690,1.09749532,0.10111902,0.18011634,1.27853129,1.38220336
0.03301651,3.36657149,0.01389031,0.43186216,0.50663594,1.11558969,0.10094152,0.18904990,1.32610660,1.44591506
0.03901951,3.46278376,0.01496867,0.44107725,0.52917892,1.13067433,0.10031040,0.19785165,1.37074685,1.50784368
0.04502251,3.55149436,0.01609915,0.44927588,0.55219008,1.14249429,0.09923199,0.20639605,1.41192400,1.56722272
0.05102551,3.63162770,0.01727392,0.45636230,0.57550725,1.15087390,0.09772042,0.21455885,1.44915493,1.62334183
0.05702851,3.70229502,0.01848526,0.46226764,0.59897258,1.15571740,0.09579703,0.22221955,1.48200996,1.67556152
0.06303152,3.76280857,0.01972575,0.46695068,0.62243364,1.15700820,0.09348964,0.22926409,1.51012110,1.72332673
0.06903452,3.81269253,0.02098853,0.47039834,0.64574470,1.15480679,0.09083174,0.23558768,1.53318973,1.76617842
0.07503752,3.85169001,0.02226756,0.47262570,0.66876835,1.14924729,0.08786154,0.24109769,1.55099333,1.80376275
0.08104052,3.87976575,0.02355788,0.47367562,0.69137714,1.14053289,0.08462108,0.24571638,1.56339099,1.83583731
0.08704352,3.89710382,0.02485576,0.47361787,0.71345539,1.12892996,0.08115527,0.24938343,1.57032737,1.86227390
0.09304652,3.90410017,0.02615895,0.47254775,0.73490088,1.11476114,0.07751097,0.25205806,1.57183478,1.88305764
0.09904952,3.90134968,0.02746673,0.47058418,0.75562629,1.09839740,0.07373607,0.25372067,1.56803317,1.89828226
0.10505253,3.88962793,0.02878004,0.46786724,0.77556035,1.08024922,0.06987867,0.25437385,1.55912782,1.90814166
0.11105553,3.86986793,0.03010144,0.46455530,0.79464843,1.06075711,0.06598630,0.25404273,1.54540473,1.91291802
0.11705853,3.84313243,0.03143505,0.46082153,0.81285260,1.04038157,0.06210520,0.25277458,1.52722363,1.91296697
0.12306153,3.81058270,0.03278639,0.45685021,0.83015113,1.01959281,0.05827969,0.25063770,1.50500897,1.90870051
0.12906453,3.77344475,0.03416222,0.45283260,0.84653731,0.99886037,0.05455164,0.24771960,1.47923891,1.90056847
0.13506753,3.73297421,0.03557020,0.44896265,0.86201772,0.97864302,0.05096003,0.24412453,1.45043289,1.88903938
0.14107054,3.69042123,0.03701864,0.44543266,0.87660998,0.95937900,0.04754053,0.23997051,1.41913809,1.87458180
0.14707354,3.64699651,0.03851608,0.44242889,0.89034018,0.94147700,0.04432520,0.23538583,1.38591529,1.85764692
0.15307654,3.60383975,0.04007092,0.44012736,0.90323999,0.92530797,0.04134227,0.23050535,1.35132470,1.83865331
0.15907954,3.56199162,0.04169101,0.43868980,0.91534369,0.91119794,0.03861593,0.22546659,1.31591221,1.81797451
0.16508254,3.52236979,0.04338317,0.43825996,0.92668518,0.89942191,0.03616620,0.22040577,1.28019655,1.79592993
0.17108554,3.48574985,0.04515283,0.43896019,0.93729515,0.89019897,0.03400885,0.21545405,1.24465778,1.77277927
0.17708854,3.45275115,0.04700359,0.44088849,0.94719854,0.88368854,0.03215529,0.21073385,1.20972739,1.74872066
0.18309155,3.42382777,0.04893680,0.44411590,0.95641212,0.87998778,0.03061256,0.20635568,1.17578029,1.72389217
0.18909455,3.39926405,0.05095120,0.44868433,0.96494262,0.87913005,0.02938332,0.20241523,1.14312883,1.69837634
0.19509755,3.37917462,0.05304263,0.45460484,0.97278504,0.88108439,0.02846582,0.19899102,1.11201886,1.67220718
0.20110055,3.36350797,0.05520370,0.46185634,0.97992139,0.88575596,0.02785394,0.19614260,1.08262776,1.64537895
0.20710355,3.35205324,0.05742357,0.47038468,0.98631973,0.89298725,0.02753724,0.19390920,1.05506442,1.61785598
0.21310655,3.34444953,0.05968783,0.48010236,0.99193350,0.90256020,0.02750107,0.19230904,1.02937093,1.58958275
0.21910955,3.34019714,0.06197838,0.49088863,0.99670129,0.91419915,0.02772668,0.19133916,1.00552581,1.56049361
0.22511256,3.33867056,0.06427350,0.50259028,1.00054683,0.92757458,0.02819143,0.19097584,0.98344857,1.53052149
0.23111556,3.33913279,0.06654794,0.51502309,1.00337948,0.94230787,0.02886902,0.19117550,0.96300541,1.49960526
0.23711856,3.34075125,0.06877319,0.52797409,1.00509518,0.95797703,0.02972991,0.19187617,0.94401587,1.46769545
0.24312156,3.34261501,0.07091789,0.54120461,1.00557798,0.97412360,0.03074165,0.19299948,0.92626021,1.43475823
0.24912456,3.34375394,0.07294829,0.55445439,1.00470220,0.99026070,0.03186950,0.19445305,0.90948748,1.40077777
0.25512756,3.34315972,0.07482896,0.56744658,1.00233548,1.00588242,0.03307698,0.19613333,0.89342402,1.36575724
0.26113057,3.33980902,0.07652358,0.57989374,0.99834249,1.02047441,0.03432664,0.19792883,0.87778241,1.32971875
0.26713357,3.33268896,0.07799580,0.59150481,0.99258969,1.03352564,0.03558082,0.19972363,0.86227058,1.29270263
0.27313657,3.32082460,0.07921028,0.60199284,0.98495075,1.04454109,0.03680249,0.20140112,0.84660115,1.25476653
0.27913957,3.30330824,0.08013375,0.61108329,0.97531275,1.05305522,0.03795621,0.20284789,0.83050065,1.21598462
0.28514257,3.27932971,0.08073607,0.61852273,0.96358298,1.05864555,0.03900897,0.20395762,0.81371861,1.17644734
0.29114557,3.24820696,0.08099134,0.62408747,0.94969586,1.06094622,0.03993116,0.20463492,0.79603615,1.13626171
0.29714857,3.20941554,0.08087886,0.62759183,0.93361998,1.05966062,0.04069738,0.20479887,0.77727405,1.09555250
0.30315158,3.16261583,0.08038408,0.62889567,0.91536456,1.05457275,0.04128720,0.20438628,0.75729978,1.05446400
0.30915458,3.10767642,0.07949929,0.62791063,0.89498523,1.04555665,0.04168586,0.20335441,0.73603349,1.01316239
0.31515758,3.04469226,0.07822415,0.62460489,0.87258842,1.03258323,0.04188473,0.20168307,0.71345254,0.97183827
0.32116058,2.97399628,0.07656604,0.61900598,0.84833430,1.01572422,0.04188165,0.19937607,0.68959446,0.93070918
0.32716358,2.89616320,0.07454005,0.61120139,0.82243765,0.99515268,0.04168108,0.19646175,0.66455802,0.89002151
0.33316658,2.81200489,0.07216876,0.60133693,0.79516668,0.97114005,0.04129407,0.19299278,0.63850246,0.85005160
0.33916958,2.72255680,0.06948180,0.58961276,0.76683947,0.94404954,0.04073793,0.18904498,0.61164469,0.81110554
0.34517259,2.62905550,0.06651506,0.57627705,0.73781820,0.91432610,0.04003579,0.18471536,0.58425454,0.77351741
0.35117559,2.53290782,0.06330977,0.56161775,0.70850116,0.88248330,0.03921598,0.18011928,0.55664812,0.73764586
0.35717859,2.43565257,0.05991133,0.54595256,0.67931279,0.84908752,0.03831112,0.17538696,0.52917956,0.70386879
0.36318159,2.33891617,0.05636808,0.52961762,0.65069226,0.81474015,0.03735722,0.17065934,0.50223126,0.67257625
0.36918459,2.24436398,0.05272991,0.51295552,0.62308081,0.78005856,0.03639257,0.16608350,0.47620300,0.64416180
0.37518759,2.15364908,0.04904694,0.49630300,0.59690852,0.74565650,0.03545658,0.16180781,0.45150034,0.61901234
0.38119060,2.06836067,0.04536817,0.47997905,0.57258107,0.71212490,0.03458859,0.15797689,0.42852250,0.59749705
0.38719360,1.98997417,0.04174020,0.46427391,0.55046692,0.68001375,0.03382668,0.15472674,0.40765030,0.57995563
0.39319660,1.91980487,0.03820616,0.44943947,0.53088562,0.64981580,0.03320651,0.15218004,0.38923441,0.56668642
0.39919960,1.85896693,0.03480478,0.43568146,0.51409758,0.62195269,0.03276024,0.15044183,0.37358430,0.55793483
0.40520260,1.80833926,0.03156957,0.42315379,0.50029581,0.59676395,0.03251551,0.14959576,0.36095818,0.55388251
0.41120560,1.76853935,0.02852836,0.41195520,0.48959995,0.57449930,0.03249461,0.14970107,0.35155437,0.55463779
0.41720860,1.73990582,0.02570295,0.40212838,0.48205265,0.55531421,0.03271375,0.15079026,0.34550412,0.56022768
0.42321161,1.72249005,0.02310900,0.39366131,0.47761866,0.53926898,0.03318251,0.15286759,0.34286623,0.57059187
0.42921461,1.71605698,0.02075611,0.38649095,0.47618637,0.52633100,0.03390352,0.15590857,0.34362359,0.58557885
0.43521761,1.72009462,0.01864814,0.38050873,0.47757180,0.51638003,0.03487221,0.15986026,0.34768173,0.60494450
0.44122061,1.73383174,0.01678358,0.37556768,0.48152485,0.50921607,0.03607688,0.16464242,0.35486943,0.62835319
0.44722361,1.75626272,0.01515609,0.37149071,0.48773750,0.50456950,0.03749891,0.17014961,0.36494145,0.65538135
0.45322661,1.78617867,0.01375517,0.36807965,0.49585356,0.50211279,0.03911312,0.17625398,0.37758321,0.68552370
0.45922961,1.82220347,0.01256679,0.36512455,0.50547963,0.50147354,0.04088842,0.18280870,0.39241756,0.71820174
0.46523262,1.86283345,0.01157417,0.36241281,0.51619696,0.50224803,0.04278850,0.18965209,0.40901325,0.75277455
0.47123562,1.90647957,0.01075843,0.35973784,0.52757351,0.50401508,0.04477276,0.19661200,0.42689505,0.78855156
0.47723862,1.95151055,0.01009934,0.35690682,0.53917611,0.50634953,0.04679738,0.20351066,0.44555526,0.82480695
0.48324162,1.99629593,0.00957593,0.35374727,0.55058215,0.50883516,0.04881640,0.21016952,0.46446629,0.86079539
0.48924462,2.03924772,0.00916714,0.35011236,0.56139049,0.51107647,0.05078297,0.21641420,0.48309398,0.89576865
0.49524762,2.07885969,0.00885231,0.34588475,0.57123128,0.51270924,0.05265063,0.22207917,0.50091121,0.92899263
0.50125063,2.11374326,0.00861166,0.34097886,0.57977450,0.51340952,0.05437453,0.22701214,0.51741152,0.95976435
0.50725363,2.14265917,0.00842671,0.33534187,0.58673692,0.51290103,0.05591270,0.23107803,0.53212211,0.98742841
0.51325663,2.16454422,0.00828051,0.32895320,0.59188746,0.51096063,0.05722718,0.23416229,0.54461606,1.01139234
0.51925963,2.17853264,0.00815797,0.32182288,0.59505085,0.50742213,0.05828511,0.23617358,0.55452303,1.03114055
0.52526263,2.18397150,0.00804594,0.31398893,0.59610950,0.50217819,0.05905956,0.23704568,0.56153831,1.04624620
0.53126563,2.18043011,0.00793337,0.30551387,0.59500378,0.49518046,0.05953033,0.23673859,0.56542988,1.05638083
0.53726863,2.16770328,0.00781131,0.29648075,0.59173068,0.48643808,0.05968442,0.23523883,0.56604304,1.06132134
0.54327164,2.14580846,0.00767288,0.28698879,0.58634103,0.47601463,0.05951631,0.23255892,0.56330275,1.06095399
0.54927464,2.11497723,0.00751324,0.27714888,0.57893547,0.46402365,0.05902806,0.22873612,0.55721341,1.05527559
0.55527764,2.07564128,0.00732947,0.26707915,0.56965936,0.45062300,0.05822910,0.22383050,0.54785616,1.04439148
0.56128064,2.02841371,0.00712044,0.25690075,0.55869674,0.43600827,0.05713581,0.21792236,0.53538399,1.02851069
0.56728364,1.97406609,0.00688662,0.24673400,0.54626378,0.42040530,0.05577094,0.21110930,0.52001472,1.00793825
0.57328664,1.91350225,0.00662999,0.23669488,0.53260159,0.40406233,0.05416272,0.20350284,0.50202224,0.98306509
0.57928964,1.84772959,0.00635376,0.22689209,0.51796903,0.38724177,0.05234396,0.19522493,0.48172656,0.95435574
0.58529265,1.77782882,0.00606229,0.21742461,0.50263527,0.37021191,0.05035091,0.18640431,0.45948273,0.92233438
0.59129565,1.70492306,0.00576087,0.20837976,0.48687267,0.35323897,0.04822211,0.17717300,0.43566952,0.88756972
0.59729865,1.63014735,0.00545559,0.19983175,0.47094985,0.33657941,0.04599719,0.16766293,0.41067796,0.85065914
0.60330165,1.55461927,0.00515316,0.19184073,0.45512535,0.32047302,0.04371565,0.15800283,0.38490032,0.81221272
0.60930465,1.47941182,0.00486088,0.18445223,0.43964186,0.30513670,0.04141576,0.14831553,0.35871994,0.77283770
0.61530765,1.40552891,0.00458645,0.17769699,0.42472116,0.29075941,0.03913346,0.13871565,0.33250209,0.73312377
0.62131066,1.33388457,0.00433796,0.17159117,0.41055999,0.27749800,0.03690152,0.12930774,0.30658631,0.69362980
0.62731366,1.26528606,0.00412380,0.16613681,0.39732687,0.26547449,0.03474868,0.12018491,0.28128018,0.65487222
0.63331666,1.20042134,0.00395263,0.16132262,0.38515987,0.25477440,0.03269915,0.11142792,0.25685479,0.61731560
0.63931966,1.13985134,0.00383335,0.15712498,0.37416558,0.24544653,0.03077216,0.10310480,0.23354183,0.58136547
0.64532266,1.08400673,0.00377504,0.15350927,0.36441910,0.23750386,0.02898176,0.09527077,0.21153234,0.54736357
0.65132566,1.03318946,0.00378695,0.15043138,0.35596513,0.23092573,0.02733685,0.08796865,0.19097686,0.51558566
0.65732866,0.98757846,0.00387841,0.14783945,0.34882019,0.22566103,0.02584130,0.08122953,0.17198696,0.48624171
0.66333167,0.94723946,0.00405876,0.14567587,0.34297572,0.22163237,0.02449435,0.07507377,0.15463788,0.45947840
0.66933467,0.91213799,0.00433726,0.14387941,0.33840208,0.21874100,0.02329101,0.06951216,0.13897203,0.43538364
0.67533767,0.88215519,0.00472287,0.14238763,0.33505320,0.21687226,0.02222275,0.06454723,0.12500321,0.41399285
0.68134067,0.85710555,0.00522412,0.14113926,0.33287169,0.21590138,0.02127813,0.06017468,0.11272116,0.39529660
0.68734367,0.83675563,0.00584884,0.14007674,0.33179422,0.21569938,0.02044356,0.05638479,0.10209640,0.37924916
0.69334667,0.82084324,0.00660386,0.13914867,0.33175679,0.21613882,0.01970407,0.05316386,0.09308500,0.36577765
0.69934967,0.80909586,0.00749472,0.13831225,0.33269983,0.21709917,0.01904407,0.05049552,0.08563316,0.35479122
0.70535268,0.80124780,0.00852530,0.13753536,0.33457261,0.21847159,0.01844810,0.04836202,0.07968147,0.34618988
0.71135568,0.79705528,0.00969742,0.13679853,0.33733692,0.22016294,0.01790145,0.04674526,0.07516866,0.33987275
0.71735868,0.79630885,0.01101057,0.13609629,0.34096975,0.22209891,0.01739085,0.04562778,0.07203484,0.33574517
0.72336168,0.79884285,0.01246146,0.13543826,0.34546473,0.22422609,0.01690486,0.04499345,0.07022408,0.33372460
0.72936468,0.80454140,0.01404381,0.13484951,0.35083238,0.22651297,0.01643438,0.04482809,0.06968639,0.33374507
0.73536768,0.81334116,0.01574808,0.13437038,0.35709901,0.22894990,0.01597286,0.04511979,0.07037899,0.33576013
0.74137069,0.82523069,0.01756135,0.13405569,0.36430442,0.23154805,0.01551656,0.04585908,0.07226702,0.33974418
0.74737369,0.84024673,0.01946729,0.13397326,0.37249835,0.23433738,0.01506458,0.04703896,0.07532357,0.34569237
0.75337669,0.85846787,0.02144627,0.13420184,0.38173612,0.23736391,0.01461893,0.04865465,0.07952925,0.35361916
0.75937969,0.88000597,0.02347565,0.13482850,0.39207337,0.24068637,0.01418440,0.05070331,0.08487118,0.36355562
0.76538269,0.90499599,0.02553013,0.13594554,0.40356046,0.24437240,0.01376844,0.05318353,0.09134165,0.37554590
0.77138569,0.93358480,0.02758233,0.13764704,0.41623667,0.24849458,0.01338099,0.05609473,0.09893638,0.38964282
0.77738869,0.96591946,0.02960349,0.14002517,0.43012454,0.25312645,0.01303419,0.05943647,0.10765249,0.40590312
0.78339170,1.00213572,0.03156427,0.14316638,0.44522467,0.25833866,0.01274218,0.06320763,0.11748638,0.42438239
0.78939470,1.04234705,0.03343565,0.14714760,0.46151130,0.26419551,0.01252077,0.06740563,0.12843139,0.44512995
0.79539770,1.08663459,0.03518987,0.15203268,0.47892871,0.27075186,0.01238716,0.07202546,0.14047551,0.46818386
0.80140070,1.13503840,0.03680142,0.15786909,0.49738897,0.27805065,0.01235961,0.07705886,0.15359907,0.49356629
0.80740370,1.18755012,0.03824797,0.16468502,0.51677074,0.28612101,0.01245714,0.08249337,0.16777267,0.52127916
0.81340670,1.24410712,0.03951120,0.17248709,0.53691961,0.29497690,0.01269912,0.08831148,0.18295519,0.55130030
0.81940970,1.30458811,0.04057759,0.18125863,0.55764960,0.30461637,0.01310496,0.09448986,0.19909226,0.58358008
0.82541271,1.36881017,0.04143891,0.19095870,0.57874603,0.31502139,0.01369365,0.10099864,0.21611491,0.61803858
0.83141571,1.43652718,0.04209263,0.20152186,0.59996954,0.32615804,0.01448335,0.10780086,0.23393886,0.65456333
0.83741871,1.50742929,0.04254206,0.21285862,0.62106106,0.33797716,0.01549090,0.11485208,0.25246416,0.69300754
0.84342171,1.58114367,0.04279619,0.22485677,0.64174764,0.35041523,0.01673136,0.12210023,0.27157549,0.73318899
0.84942471,1.65723615,0.04286940,0.23738338,0.66174881,0.36339550,0.01821742,0.12948564,0.29114304,0.77488950
0.85542771,1.73521392,0.04278084,0.25028743,0.68078334,0.37682926,0.01995889,0.13694145,0.31102403,0.81785515
0.86143072,1.81452933,0.04255368,0.26340314,0.69857607,0.39061718,0.02196217,0.14439423,0.33106484,0.86179720
0.86743372,1.89458476,0.04221412,0.27655373,0.71486470,0.40465081,0.02422974,0.15176501,0.35110382,0.90639391
0.87343672,1.97473870,0.04179034,0.28955557,0.72940612,0.41881401,0.02675968,0.15897057,0.37097466,0.95129333
0.87943972,2.05431324,0.04131135,0.30222265,0.74198235,0.43298457,0.02954531,0.16592508,0.39051026,0.99611706
0.88544272,2.13260308,0.04080585,0.31437109,0.75240566,0.44703587,0.03257492,0.17254202,0.40954705,1.04046518
0.89144572,2.20888600,0.04030109,0.32582368,0.76052291,0.46083860,0.03583165,0.17873637,0.42792964,1.08392231
0.89744872,2.28243499,0.03982198,0.33641426,0.76621891,0.47426275,0.03929351,0.18442695,0.44551566,1.12606474
0.90345173,2.35253188,0.03939013,0.34599169,0.76941871,0.48717961,0.04293358,0.18953893,0.46218062,1.16646868
0.90945473,2.41848228,0.03902334,0.35442355,0.77008885,0.49946402,0.04672045,0.19400634,0.47782267,1.20471936
0.91545773,2.47963158,0.03873513,0.36159905,0.76823745,0.51099676,0.05061877,0.19777451,0.49236708,1.24042092
0.92146073,2.53538150,0.03853462,0.36743149,0.76391329,0.52166698,0.05459006,0.20080238,0.50577034,1.27320655
0.92746373,2.58520681,0.03842664,0.37185987,0.75720383,0.53137477,0.05859359,0.20306458,0.51802353,1.30274891
0.93346673,2.62867137,0.03841208,0.37484968,0.74823227,0.54003362,0.06258749,0.20455307,0.52915513,1.32877007
0.93946973,2.66544303,0.03848842,0.37639300,0.73715382,0.54757278,0.06652984,0.20527846,0.53923287,1.35105078
0.94547274,2.69530647,0.03865050,0.37650774,0.72415129,0.55393939,0.07037985,0.20527075,0.54836463,1.36943855
0.95147574,2.71817338,0.03889139,0.37523611,0.70943009,0.55910019,0.07409904,0.20457956,0.55669830,1.38385407
0.95747874,2.73408926,0.03920331,0.37264249,0.69321291,0.56304281,0.07765226,0.20327369,0.56442057,1.39429569
0.96348174,2.74323634,0.03957856,0.36881067,0.67573422,0.56577645,0.08100868,0.20144018,0.57175448,1.40084154
0.96948474,2.74593215,0.04001052,0.36384067,0.65723472,0.56733187,0.08414253,0.19918265,0.57895589,1.40364909
0.97548774,2.74262352,0.04049432,0.35784522,0.63795599,0.56776071,0.08703367,0.19661912,0.58630873,1.40295205
0.98149075,2.73387604,0.04102763,0.35094608,0.61813549,0.56713405,0.08966786,0.19387927,0.59411912,1.39905452
0.98749375,2.72035900,0.04161097,0.34327037,0.59800201,0.56554022,0.09203684,0.19110123,0.60270838,1.39232258
0.99349675,2.70282643,0.04224804,0.33494692,0.57777171,0.56308202,0.09413811,0.18842795,0.61240509,1.38317356
0.99949975,2.68209463,0.04294563,0.32610302,0.55764495,0.55987325,0.09597443,0.18600336,0.62353620,1.37206325
1.00550275,2.65901710,0.04371332,0.31686141,0.53780376,0.55603496,0.09755319,0.18396820,0.63641736,1.35947175
1.01150575,2.63445790,0.04456299,0.30733779,0.51841024,0.55169132,0.09888554,0.18245594,0.65134271,1.34588818
1.01750875,2.60926421,0.04550804,0.29763887,0.49960565,0.54696539,0.09998538,0.18158868,0.66857435,1.33179525
1.02351176,2.58423965,0.04656246,0.28786097,0.48151036,0.54197509,0.10086836,0.18147322,0.68833169,1.31765405
