energy_ev,total_up,Au_p_up,Au_d_up,C_s_up,C_p_up,S_s_up,S_p_up,Ti_p_up,Ti_d_up
-3.47273637,1.32280550,0.10203873,0.44812489,0.00069857,0.03515289,0.00762173,0.65216821,0.37234882,0.27231096
-3.46673337,1.32727268,0.09882156,0.45132650,0.00075215,0.03513684,0.00740828,0.65228915,0.37827059,0.27261390
-3.46073037,1.33251231,0.09595135,0.45538173,0.00083381,0.03517177,0.00723327,0.65206212,0.38480125,0.27265330
-3.45472736,1.33844665,0.09343472,0.46031007,0.00094498,0.03525516,0.00710187,0.65137715,0.39184653,0.27241526
-3.44872436,1.34504994,0.09127955,0.46614422,0.00108725,0.03538498,0.00701922,0.65015489,0.39932310,0.27190107
-3.44272136,1.35236135,0.08949580,0.47293325,0.00126234,0.03556005,0.00699038,0.64835514,0.40716368,0.27112985
-3.43671836,1.36049414,0.08809591,0.48074445,0.00147198,0.03578038,0.00702021,0.64598346,0.41532153,0.27014023
-3.43071536,1.36964034,0.08709480,0.48966396,0.00171780,0.03604727,0.00711320,0.64309547,0.42377388,0.26899107
-3.42471236,1.38007062,0.08650950,0.49979577,0.00200126,0.03636335,0.00727331,0.63979847,0.43252417,0.26776115
-3.41870935,1.39212919,0.08635827,0.51125923,0.00232350,0.03673231,0.00750375,0.63625052,0.44160310,0.26654769
-3.41270635,1.40622383,0.08665946,0.52418512,0.00268519,0.03715865,0.00780679,0.63265668,0.45106819,0.26546397
-3.40670335,1.42281135,0.08743004,0.53871023,0.00308646,0.03764715,0.00818351,0.62926285,0.46100207,0.26463588
-3.40070035,1.44237927,0.08868399,0.55497083,0.00352673,0.03820231,0.00863359,0.62634740,0.47150942,0.26419771
-3.39469735,1.46542433,0.09043057,0.57309520,0.00400461,0.03882768,0.00915511,0.62421089,0.48271271,0.26428739
-3.38869435,1.49242897,0.09267269,0.59319550,0.00451786,0.03952524,0.00974442,0.62316455,0.49474695,0.26504118
-3.38269135,1.52383676,0.09540540,0.61535947,0.00506326,0.04029473,0.01039595,0.62351791,0.50775364,0.26658833
-3.37668834,1.56002803,0.09861470,0.63964222,0.00563665,0.04113307,0.01110223,0.62556615,0.52187421,0.26904570
-3.37068534,1.60129677,0.10227668,0.66605857,0.00623290,0.04203394,0.01185387,0.62957788,0.53724315,0.27251264
-3.36468234,1.64783005,0.10635715,0.69457638,0.00684595,0.04298749,0.01263965,0.63578360,0.55398136,0.27706648
-3.35867934,1.69969077,0.11081172,0.72511120,0.00746897,0.04398020,0.01344668,0.64436567,0.57218967,0.28275856
-3.35267634,1.75680487,0.11558645,0.75752261,0.00809441,0.04499502,0.01426068,0.65544983,0.59194319,0.28961124
-3.34667334,1.81895337,0.12061896,0.79161252,0.00871425,0.04601164,0.01506630,0.66909890,0.61328646,0.29761579
-3.34067034,1.88577001,0.12584004,0.82712562,0.00932014,0.04700706,0.01584752,0.68530870,0.63622971,0.30673142
-3.33466733,1.95674438,0.13117560,0.86375217,0.00990371,0.04795622,0.01658807,0.70400632,0.66074640,0.31688532
-3.32866433,2.03123071,0.13654896,0.90113298,0.01045675,0.04883292,0.01727196,0.72505085,0.68677210,0.32797383
-3.32266133,2.10846186,0.14188330,0.93886663,0.01097153,0.04961076,0.01788397,0.74823635,0.71420460,0.33986470
-3.31665833,2.18756799,0.14710410,0.97651864,0.01144102,0.05026415,0.01841017,0.77329701,0.74290543,0.35240022
-3.31065533,2.26759912,0.15214157,1.01363224,0.01185914,0.05076941,0.01883838,0.79991405,0.77270237,0.36540125
-3.30465233,2.34755051,0.15693280,1.04974038,0.01222093,0.05110576,0.01915863,0.82772432,0.80339300,0.37867185
-3.29864932,2.42638986,0.16142361,1.08437843,0.01252280,0.05125623,0.01936353,0.85632991,0.83474884,0.39200449
-3.29264632,2.50308511,0.16556996,1.11709702,0.01276256,0.05120846,0.01944859,0.88530857,0.86652003,0.40518549
-3.28664332,2.57663150,0.16933886,1.14747450,0.01293951,0.05095532,0.01941240,0.91422450,0.89844003,0.41800060
-3.28064032,2.64607702,0.17270873,1.17512840,0.01305449,0.05049528,0.01925676,0.94263903,0.93023032,0.43024043
-3.27463732,2.71054491,0.17566931,1.19972542,0.01310972,0.04983269,0.01898670,0.97012085,0.96160467,0.44170561
-3.26863432,2.76925263,0.17822098,1.22098948,0.01310882,0.04897768,0.01861038,0.99625550,0.99227299,0.45221148
-3.26263132,2.82152656,0.18037371,1.23870752,0.01305653,0.04794597,0.01813893,1.02065381,1.02194445,0.46159218
-3.25662831,2.86681206,0.18214565,1.25273285,0.01295859,0.04675846,0.01758622,1.04295903,1.05033008,0.46970397
-3.25062531,2.90467894,0.18356151,1.26298605,0.01282148,0.04544063,0.01696851,1.06285262,1.07714472,0.47642777
-3.24462231,2.93482237,0.18465089,1.26945337,0.01265219,0.04402186,0.01630411,1.08005859,1.10210847,0.48167088
-3.23861931,2.95705991,0.18544656,1.27218298,0.01245798,0.04253464,0.01561303,1.09434638,1.12494799,0.48536785
-3.23261631,2.97132504,0.18598298,1.27127944,0.01224616,0.04101374,0.01491656,1.10553240,1.14539767,0.48748056
-3.22661331,2.97765836,0.18629503,1.26689667,0.01202390,0.03949539,0.01423686,1.11348041,1.16320105,0.48799755
-3.22061031,2.97619699,0.18641714,1.25923015,0.01179802,0.03801650,0.01359666,1.11810079,1.17811278,0.48693280
-3.21460730,2.96716346,0.18638281,1.24850865,0.01157494,0.03661393,0.01301888,1.11934906,1.18990111,0.48432393
-3.20860430,2.95085459,0.18622452,1.23498615,0.01136055,0.03532386,0.01252631,1.11722380,1.19835138,0.48023009
-3.20260130,2.92763135,0.18597406,1.21893437,0.01116022,0.03418124,0.01214140,1.11176410,1.20327030,0.47472952
-3.19659830,2.89791016,0.18566321,1.20063620,0.01097882,0.03321936,0.01188595,1.10304688,1.20449111,0.46791709
-3.19059530,2.86215579,0.18532471,1.18038033,0.01082074,0.03246953,0.01178094,1.09118406,1.20187942,0.45990170
-3.18459230,2.82087615,0.18499327,1.15845720,0.01069005,0.03196076,0.01184633,1.07631984,1.19533959,0.45080379
-3.17858929,2.77461864,0.18470674,1.13515620,0.01059053,0.03171963,0.01210080,1.05862796,1.18482120,0.44075298
-3.17258629,2.72396760,0.18450702,1.11076402,0.01052583,0.03177006,0.01256162,1.03830908,1.17032513,0.42988577
-3.16658329,2.66954251,0.18444081,1.08556387,0.01049954,0.03213318,0.01324432,1.01558823,1.15190911,0.41834348
-3.16058029,2.61199600,0.18455989,1.05983526,0.01051530,0.03282712,0.01416249,0.99071210,1.12969184,0.40627023
-3.15457729,2.55201110,0.18492094,1.03385392,0.01057679,0.03386680,0.01532745,0.96394629,1.10385568,0.39381114
-3.14857429,2.49029695,0.18558481,1.00789158,0.01068779,0.03526366,0.01674788,0.93557225,1.07464717,0.38111046
-3.14257129,2.42758250,0.18661512,0.98221512,0.01085210,0.03702526,0.01842944,0.90588390,1.04237540,0.36830986
-3.13656828,2.36460764,0.18807632,0.95708495,0.01107345,0.03915487,0.02037437,0.87518384,1.00740794,0.35554663
-3.13056528,2.30211181,0.19003114,0.93275236,0.01135536,0.04165100,0.02258106,0.84377913,0.97016426,0.34295190
-3.12456228,2.24081993,0.19253765,0.90945580,0.01170091,0.04450683,0.02504359,0.81197664,0.93110703,0.33064887
-3.11855928,2.18142625,0.19564592,0.88741615,0.01211256,0.04770968,0.02775138,0.78007807,0.89073125,0.31875094
-3.11255628,2.12457656,0.19939450,0.86683120,0.01259190,0.05124051,0.03068884,0.74837479,0.84955197,0.30736001
-3.10655328,2.07084969,0.20380705,0.84786953,0.01313933,0.05507339,0.03383510,0.71714253,0.80809080,0.29656479
-3.10055028,2.02073930,0.20888901,0.83066437,0.01375388,0.05917524,0.03716388,0.68663638,0.76686207,0.28643927
-3.09454727,1.97463705,0.21462488,0.81530764,0.01443297,0.06350556,0.04064351,0.65708603,0.72635909,0.27704154
-3.08854427,1.93281825,0.22097598,0.80184491,0.01517220,0.06801648,0.04423707,0.62869171,0.68704128,0.26841287
-3.08254127,1.89543103,0.22787915,0.79027151,0.01596526,0.07265304,0.04790273,0.60162095,0.64932265,0.26057719
-3.07653827,1.86248996,0.23524628,0.78053030,0.01680386,0.07735364,0.05159434,0.57600638,0.61356220,0.25354115
-3.07053527,1.83387483,0.24296494,0.77251147,0.01767779,0.08205092,0.05526209,0.55194462,0.58005666,0.24729461
-3.06453227,1.80933482,0.25090016,0.76605444,0.01857500,0.08667284,0.05885345,0.52949653,0.54903581,0.24181176
-3.05852926,1.78849834,0.25889716,0.76095203,0.01948187,0.09114406,0.06231428,0.50868861,0.52066055,0.23705267
-3.05252626,1.77088821,0.26678525,0.75695686,0.02038344,0.09538755,0.06559002,0.48951568,0.49502364,0.23296548
-3.04652326,1.75594152,0.27438256,0.75378967,0.02126386,0.09932648,0.06862699,0.47194460,0.47215310,0.22948888
-3.04052026,1.74303346,0.28150148,0.75114933,0.02210675,0.10288614,0.07137385,0.45591888,0.45201773,0.22655496
-3.03451726,1.73150386,0.28795466,0.74872396,0.02289578,0.10599603,0.07378289,0.44136389,0.43453459,0.22409224
-3.02851426,1.72068520,0.29356128,0.74620281,0.02361510,0.10859190,0.07581147,0.42819254,0.41957785,0.22202874
-3.02251126,1.70993068,0.29815319,0.74328811,0.02424992,0.11061770,0.07742322,0.41631087,0.40698840,0.22029494
-3.01650825,1.69864095,0.30158093,0.73970646,0.02478697,0.11202738,0.07858912,0.40562351,0.39658386,0.21882647
-3.01050525,1.68628799,0.30371901,0.73521905,0.02521499,0.11278635,0.07928843,0.39603857,0.38816822,0.21756641
-3.00450225,1.67243513,0.30447046,0.72963031,0.02552508,0.11287274,0.07950934,0.38747174,0.38154082,0.21646707
-2.99849925,1.65675213,0.30377032,0.72279444,0.02571103,0.11227813,0.07924930,0.37984939,0.37650408,0.21549111
-2.99249625,1.63902447,0.30158795,0.71461960,0.02576949,0.11100795,0.07851516,0.37311060,0.37286982,0.21461208
-2.98649325,1.61915673,0.29792797,0.70506949,0.02570009,0.10908137,0.07732290,0.36720796,0.37046375,0.21381412
-2.98049025,1.59716967,0.29282993,0.69416238,0.02550538,0.10653074,0.07569714,0.36210710,0.36912830,0.21309115
-2.97448724,1.57319163,0.28636656,0.68196759,0.02519070,0.10340061,0.07367036,0.35778517,0.36872349,0.21244528
-2.96848424,1.54744453,0.27864092,0.66859974,0.02476395,0.09974635,0.07128181,0.35422830,0.36912626,0.21188479
-2.96248124,1.52022559,0.26978233,0.65421099,0.02423517,0.09563241,0.06857633,0.35142814,0.37022833,0.21142170
-2.95647824,1.49188574,0.25994152,0.63898195,0.02361622,0.09113031,0.06560296,0.34937792,0.37193293,0.21106907
-2.95047524,1.46280608,0.24928505,0.62311152,0.02292022,0.08631650,0.06241343,0.34806816,0.37415076,0.21083823
-2.94447224,1.43337362,0.23798948,0.60680639,0.02216110,0.08127011,0.05906067,0.34748225,0.37679566,0.21073612
-2.93846923,1.40395778,0.22623533,0.59027070,0.02135306,0.07607063,0.05559739,0.34759235,0.37978026,0.21076287
-2.93246623,1.37488884,0.21420125,0.57369640,0.02051011,0.07079581,0.05207459,0.34835579,0.38301215,0.21090984
-2.92646323,1.34643954,0.20205867,0.55725473,0.01964562,0.06551962,0.04854043,0.34971217,0.38639071,0.21115818
-2.92046023,1.31881074,0.18996701,0.54108935,0.01877195,0.06031055,0.04503909,0.35158139,0.38980519,0.21147808
-2.91445723,1.29212179,0.17806975,0.52531124,0.01790014,0.05523012,0.04160994,0.35386287,0.39313383,0.21182873
-2.90845423,1.26640616,0.16649146,0.50999574,0.01703972,0.05033178,0.03828693,0.35643585,0.39624452,0.21215905
-2.90245123,1.24161220,0.15533581,0.49518158,0.01619860,0.04566019,0.03509821,0.35916100,0.39899674,0.21240914
-2.89644822,1.21760916,0.14468457,0.48087213,0.01538306,0.04125076,0.03206596,0.36188318,0.40124487,0.21251247
-2.89044522,1.19419773,0.13459773,0.46703841,0.01459779,0.03712970,0.02920651,0.36443532,0.40284257,0.21239858
-2.88444222,1.17112465,0.12511435,0.45362384,0.01384607,0.03331420,0.02653058,0.36664326,0.40364807,0.21199629
-2.87843922,1.14810033,0.11625428,0.44055033,0.01312997,0.02981306,0.02404373,0.36833132,0.40353010,0.21123724
-2.87243622,1.12481863,0.10802051,0.42772529,0.01245061,0.02662743,0.02174696,0.36932842,0.40237401,0.21005953
-2.86643322,1.10097753,0.10040197,0.41504917,0.01180843,0.02375182,0.01963732,0.36947439,0.40008783,0.20841135
-2.86043022,1.07629982,0.09337655,0.40242319,0.01120346,0.02117517,0.01770863,0.36862623,0.39660783,0.20625442
-2.85442721,1.05055250,0.08691429,0.38975673,0.01063563,0.01888199,0.01595227,0.36666410,0.39190338,0.20356699
-2.84842421,1.02356408,0.08098049,0.37697407,0.01010499,0.01685358,0.01435781,0.36349653,0.38598066,0.20034640
-2.84242121,0.99523899,0.07553863,0.36402020,0.00961194,0.01506914,0.01291372,0.35906486,0.37888507,0.19661094
-2.83641821,0.96556828,0.07055299,0.35086538,0.00915735,0.01350686,0.01160794,0.35334648,0.37070226,0.19240107
-2.83041521,0.93463640,0.06599083,0.33750828,0.00874268,0.01214487,0.01042843,0.34635688,0.36155747,0.18777972
-2.82441221,0.90262366,0.06182415,0.32397765,0.00836999,0.01096212,0.00936354,0.33815017,0.35161351,0.18283199
-2.81840920,0.86980445,0.05803102,0.31033242,0.00804195,0.00993908,0.00840237,0.32881826,0.34106705,0.17766388
-2.81240620,0.83654146,0.05459632,0.29666038,0.00776173,0.00905830,0.00753498,0.31848853,0.33014372,0.17240043
-2.80640320,0.80327609,0.05151221,0.28307545,0.00753286,0.00830484,0.00675252,0.30732021,0.31909206,0.16718321
-2.80040020,0.77051578,0.04877799,0.26971381,0.00735912,0.00766657,0.00604734,0.29549951,0.30817649,0.16216716
-2.79439720,0.73881879,0.04639980,0.25672903,0.00724424,0.00713431,0.00541295,0.28323372,0.29766984,0.15751714
-2.78839420,0.70877714,0.04438997,0.24428650,0.00719181,0.00670189,0.00484397,0.27074463,0.28784547,0.15340410
-2.78239120,0.68099840,0.04276616,0.23255741,0.00720493,0.00636609,0.00433607,0.25826131,0.27896953,0.15000104
-2.77638819,0.65608720,0.04155034,0.22171256,0.00728611,0.00612653,0.00388584,0.24601284,0.27129344,0.14747901
-2.77038519,0.63462697,0.04076782,0.21191621,0.00743699,0.00598539,0.00349064,0.23422094,0.26504711,0.14600303
-2.76438219,0.61716263,0.04044608,0.20332022,0.00765822,0.00594723,0.00314852,0.22309313,0.26043284,0.14572825
-2.75837919,0.60418469,0.04061372,0.19605878,0.00794930,0.00601859,0.00285803,0.21281636,0.25762038,0.14679623
-2.75237619,0.59611525,0.04129948,0.19024370,0.00830849,0.00620768,0.00261814,0.20355158,0.25674309,0.14933156
-2.74637319,0.59329608,0.04253122,0.18596060,0.00873277,0.00652396,0.00242809,0.19542924,0.25789532,0.15343869
-2.74037019,0.59597909,0.04433504,0.18326594,0.00921779,0.00697775,0.00228732,0.18854597,0.26113105,0.15919922
-2.73436718,0.60431922,0.04673445,0.18218499,0.00975796,0.00757976,0.00219534,0.18296249,0.26646377,0.16666935
-2.72836418,0.61836968,0.04974956,0.18271079,0.01034650,0.00834064,0.00215168,0.17870272,0.27386745,0.17587787
-2.72236118,0.63807969,0.05339637,0.18480400,0.01097555,0.00927052,0.00215580,0.17575416,0.28327853,0.18682440
-2.71635818,0.66329435,0.05768602,0.18839369,0.01163632,0.01037856,0.00220705,0.17406938,0.29459875,0.19947803
-2.71035518,0.69375671,0.06262408,0.19337888,0.01231930,0.01167243,0.00230456,0.17356860,0.30769869,0.21377643
-2.70435218,0.72911178,0.06820990,0.19963088,0.01301441,0.01315796,0.00244727,0.17414313,0.32242172,0.22962532
-2.69834917,0.76891244,0.07443593,0.20699630,0.01371125,0.01483866,0.00263380,0.17565957,0.33858839,0.24689855
-2.69234617,0.81262705,0.08128708,0.21530055,0.01439931,0.01671542,0.00286250,0.17796463,0.35600090,0.26543869
-2.68634317,0.85964870,0.08874019,0.22435188,0.01506816,0.01878623,0.00313135,0.18089027,0.37444762,0.28505827
-2.68034017,0.90930612,0.09676353,0.23394577,0.01570774,0.02104597,0.00343801,0.18425907,0.39370754,0.30554179
-2.67433717,0.96087600,0.10531652,0.24386956,0.01630847,0.02348639,0.00377981,0.18788966,0.41355461,0.32664854
-2.66833417,1.01359689,0.11434961,0.25390735,0.01686155,0.02609609,0.00415374,0.19160199,0.43376191,0.34811620
-2.66233117,1.06668435,0.12380440,0.26384498,0.01735907,0.02886080,0.00455653,0.19522229,0.45410555,0.36966547
-2.65632816,1.11934750,0.13361408,0.27347494,0.01779421,0.03176364,0.00498468,0.19858772,0.47436859,0.39100544
-2.65032516,1.17080652,0.14370422,0.28260134,0.01816138,0.03478564,0.00543456,0.20155040,0.49434468,0.41183999
-2.64432216,1.22031103,0.15399389,0.29104457,0.01845632,0.03790636,0.00590249,0.20398091,0.51384174,0.43187475
-2.63831916,1.26715883,0.16439725,0.29864574,0.01867628,0.04110465,0.00638490,0.20577114,0.53268555,0.45082481
-2.63231616,1.31071472,0.17482539,0.30527075,0.01882003,0.04435946,0.00687837,0.20683636,0.55072330,0.46842273
-2.62631316,1.35042870,0.18518868,0.31081371,0.01888798,0.04765073,0.00737986,0.20711667,0.56782711,0.48442668
-2.62031016,1.38585295,0.19539922,0.31519992,0.01888217,0.05096040,0.00788675,0.20657765,0.58389741,0.49862840
-2.61430715,1.41665695,0.20537361,0.31838796,0.01880633,0.05427320,0.00839704,0.20521034,0.59886611,0.51086064
-2.60830415,1.44263993,0.21503577,0.32037098,0.01866583,0.05757759,0.00890942,0.20303052,0.61269936,0.52100367
-2.60230115,1.46373997,0.22431964,0.32117706,0.01846765,0.06086638,0.00942331,0.20007732,0.62539978,0.52899055
-2.59629815,1.48003909,0.23317178,0.32086858,0.01822026,0.06413730,0.00993898,0.19641129,0.63700788,0.53481089
-2.59029515,1.49176379,0.24155351,0.31954045,0.01793354,0.06739335,0.01045751,0.19211193,0.64760239,0.53851263
-2.58429215,1.49928050,0.24944264,0.31731741,0.01761853,0.07064281,0.01098076,0.18727477,0.65729946,0.54020187
-2.57828914,1.50308594,0.25683444,0.31435027,0.01728731,0.07389906,0.01151127,0.18200808,0.66625028,0.54004044
-2.57228614,1.50379217,0.26374196,0.31081112,0.01695265,0.07718011,0.01205216,0.17642931,0.67463714,0.53824122
-2.56628314,1.50210676,0.27019542,0.30688793,0.01662777,0.08050780,0.01260690,0.17066141,0.68266781,0.53506138
-2.56028014,1.49880847,0.27624079,0.30277830,0.01632600,0.08390682,0.01317915,0.16482900,0.69056826,0.53079362
-2.55427714,1.49471928,0.28193740,0.29868290,0.01606037,0.08740343,0.01377245,0.15905469,0.69857375,0.52575576
-2.54827414,1.49067375,0.28735489,0.29479866,0.01584330,0.09102407,0.01439001,0.15345546,0.70691870,0.52027906
-2.54227114,1.48748684,0.29256930,0.29131203,0.01568616,0.09479381,0.01503442,0.14813933,0.71582552,0.51469578
-2.53626813,1.48592164,0.29765877,0.28839254,0.01559891,0.09873480,0.01570740,0.14320243,0.72549292,0.50932645
-2.53026513,1.48665824,0.30269878,0.28618694,0.01558974,0.10286475,0.01640953,0.13872641,0.73608428,0.50446748
-2.52426213,1.49026527,0.30775742,0.28481418,0.01566476,0.10719548,0.01714012,0.13477646,0.74771655,0.50037957
-2.51825913,1.49717541,0.31289071,0.28436140,0.01582771,0.11173169,0.01789704,0.13139990,0.76045038,0.49727759
-2.51225613,1.50766598,0.31813842,0.28488113,0.01607977,0.11646997,0.01867665,0.12862528,0.77428214,0.49532227
-2.50625313,1.52184564,0.32352051,0.28638985,0.01641944,0.12139811,0.01947382,0.12646224,0.78913821,0.49461416
-2.50025013,1.53964786,0.32903448,0.28886785,0.01684249,0.12649472,0.02028202,0.12490194,0.80487217,0.49519009
-2.49424712,1.56083157,0.33465375,0.29226052,0.01734203,0.13172924,0.02109344,0.12391804,0.82126509,0.49702237
-2.48824412,1.58498887,0.34032725,0.29648097,0.01790863,0.13706226,0.02189926,0.12346829,0.83802923,0.50002063
-2.48224112,1.61155975,0.34598027,0.30141376,0.01853061,0.14244630,0.02268992,0.12349654,0.85481500,0.50403629
-2.47623812,1.63985285,0.35151645,0.30691968,0.01919434,0.14782674,0.02345548,0.12393518,0.87122107,0.50886943
-2.47023512,1.66907149,0.35682105,0.31284125,0.01988466,0.15314318,0.02418598,0.12470775,0.88680731,0.51427756
-2.46423212,1.69834380,0.36176509,0.31900877,0.02058535,0.15833087,0.02487179,0.12573188,0.90110987,0.51998608
-2.45822911,1.72675533,0.36621040,0.32524658,0.02127966,0.16332245,0.02550403,0.12692206,0.91365791,0.52569970
-2.45222611,1.75338285,0.37001513,0.33137929,0.02195085,0.16804960,0.02607487,0.12819259,0.92399106,0.53111444
-2.44622311,1.77732778,0.37303958,0.33723763,0.02258274,0.17244480,0.02657782,0.12946012,0.93167686,0.53592951
-2.44022011,1.79774761,0.37515195,0.34266382,0.02316027,0.17644303,0.02700795,0.13064612,0.93632734,0.53985864
-2.43421711,1.81388420,0.37623385,0.34751610,0.02366995,0.17998329,0.02736206,0.13167887,0.93761388,0.54264033
-2.42821411,1.82508766,0.37618510,0.35167238,0.02410035,0.18301001,0.02763868,0.13249514,0.93527974,0.54404659
-2.42221111,1.83083496,0.37492787,0.35503278,0.02444240,0.18547424,0.02783805,0.13304139,0.92914967,0.54388989
-2.41620810,1.83074279,0.37240963,0.35752117,0.02468972,0.18733457,0.02796203,0.13327454,0.91913610,0.54202809
-2.41020510,1.82457424,0.36860517,0.35908558,0.02483871,0.18855784,0.02801387,0.13316229,0.90524180,0.53836726
-2.40420210,1.81223944,0.36351729,0.35969754,0.02488865,0.18911960,0.02799792,0.13268301,0.88755898,0.53286243
-2.39819910,1.79379057,0.35717640,0.35935063,0.02484161,0.18900431,0.02791938,0.13182527,0.86626483,0.52551631
-2.39219610,1.76941168,0.34963902,0.35805815,0.02470227,0.18820534,0.02778392,0.13058711,0.84161409,0.51637630
-2.38619310,1.73940432,0.34098527,0.35585028,0.02447770,0.18672476,0.02759734,0.12897496,0.81392885,0.50553000
-2.38019010,1.70416984,0.33131561,0.35277087,0.02417693,0.18457298,0.02736526,0.12700248,0.78358637,0.49309960
-2.37418709,1.66418951,0.32074697,0.34887398,0.02381062,0.18176829,0.02709279,0.12468927,0.75100550,0.47923544
-2.36818409,1.62000358,0.30940849,0.34422050,0.02339054,0.17833624,0.02678432,0.12205954,0.71663238,0.46410924
-2.36218109,1.57219022,0.29743719,0.33887502,0.02292910,0.17430900,0.02644335,0.11914086,0.68092613,0.44790722
-2.35617809,1.52134555,0.28497359,0.33290292,0.02243891,0.16972468,0.02607233,0.11596297,0.64434514,0.43082348
-2.35017509,1.46806539,0.27215779,0.32636815,0.02193232,0.16462662,0.02567270,0.11255674,0.60733452,0.41305396
-2.34417209,1.41292952,0.25912582,0.31933142,0.02142104,0.15906267,0.02524489,0.10895331,0.57031522,0.39479115
-2.33816908,1.35648896,0.24600663,0.31184917,0.02091583,0.15308453,0.02478846,0.10518341,0.53367503,0.37621964
-2.33216608,1.29925647,0.23291982,0.30397306,0.02042627,0.14674703,0.02430228,0.10127685,0.49776177,0.35751272
-2.32616308,1.24170045,0.21997391,0.29575014,0.01996068,0.14010748,0.02378476,0.09726227,0.46287877,0.33882999
-2.32016008,1.18424205,0.20726548,0.28722365,0.01952607,0.13322503,0.02323410,0.09316696,0.42928245,0.32031589
-2.31415708,1.12725535,0.19487885,0.27843413,0.01912824,0.12616004,0.02264858,0.08901692,0.39718210,0.30209922
-2.30815408,1.07107016,0.18288644,0.26942106,0.01877197,0.11897344,0.02202684,0.08483700,0.36674143,0.28429336
-2.30215108,1.01597689,0.17134964,0.26022460,0.01846131,0.11172617,0.02136812,0.08065110,0.33808175,0.26699723
-2.29614807,0.96223313,0.16032000,0.25088757,0.01819990,0.10447853,0.02067254,0.07648253,0.31128631,0.25029667
-2.29014507,0.91007116,0.14984078,0.24145729,0.01799134,0.09728964,0.01994127,0.07235429,0.28640565,0.23426624
-2.28414207,0.85970597,0.13994860,0.23198738,0.01783957,0.09021688,0.01917672,0.06828947,0.26346340,0.21897111
-2.27813907,0.81134319,0.13067517,0.22253925,0.01774928,0.08331537,0.01838262,0.06431153,0.24246237,0.20446904
-2.27213607,0.76518643,0.12204888,0.21318329,0.01772618,0.07663751,0.01756411,0.06044469,0.22339047,0.19081232
-2.26613307,0.72144365,0.11409627,0.20399967,0.01777730,0.07023256,0.01672779,0.05671415,0.20622637,0.17804940
-2.26013007,0.68033225,0.10684323,0.19507867,0.01791113,0.06414633,0.01588167,0.05314643,0.19094446,0.16622627
-2.25412706,0.64208264,0.10031594,0.18652058,0.01813762,0.05842093,0.01503516,0.04976955,0.17751920,0.15538753
-2.24812406,0.60694010,0.09454138,0.17843514,0.01846814,0.05309464,0.01419904,0.04661327,0.16592852,0.14557695
-2.24212106,0.57516506,0.08954764,0.17094061,0.01891522,0.04820185,0.01338536,0.04370930,0.15615629,0.13683769
-2.23611806,0.54703159,0.08536373,0.16416240,0.01949214,0.04377323,0.01260740,0.04109151,0.14819389,0.12921202
-2.23011506,0.52282450,0.08201920,0.15823145,0.02021250,0.03983583,0.01187966,0.03879611,0.14204084,0.12274065
-2.22411206,0.50283511,0.07954345,0.15328241,0.02108952,0.03641346,0.01121775,0.03686188,0.13770459,0.11746169
-2.21810905,0.48735585,0.07796474,0.14945161,0.02213542,0.03352702,0.01063846,0.03533041,0.13519952,0.11340923
-2.21210605,0.47667421,0.07730919,0.14687502,0.02336058,0.03119500,0.01015970,0.03424628,0.13454532,0.11061178
-2.20610305,0.47106606,0.07759954,0.14568621,0.02477281,0.02943399,0.00980054,0.03365728,0.13576489,0.10909038
-2.20010005,0.47078888,0.07885399,0.14601434,0.02637659,0.02825913,0.00958119,0.03361459,0.13888187,0.10885678
-2.19409705,0.47607497,0.08108505,0.14798234,0.02817236,0.02768467,0.00952306,0.03417282,0.14391794,0.10991154
-2.18809405,0.48712501,0.08429846,0.15170517,0.03015597,0.02772434,0.00964867,0.03539004,0.15089007,0.11224231
-2.18209105,0.50410214,0.08849231,0.15728819,0.03231817,0.02839174,0.00998162,0.03732752,0.15980787,0.11582237
-2.17608804,0.52712659,0.09365639,0.16482573,0.03464445,0.02970047,0.01054645,0.04004939,0.17067098,0.12060937
-2.17008504,0.55627111,0.09977164,0.17439967,0.03711487,0.03166420,0.01136837,0.04362190,0.18346690,0.12654465
-2.16408204,0.59155703,0.10680998,0.18607798,0.03970430,0.03429649,0.01247297,0.04811248,0.19816892,0.13355291
-2.15807904,0.63295097,0.11473427,0.19991329,0.04238277,0.03761036,0.01388576,0.05358832,0.21473455,0.14154249
-2.15207604,0.68036212,0.12349851,0.21594120,0.04511607,0.04161767,0.01563156,0.06011464,0.23310416,0.15040614
-2.14607304,0.73363987,0.13304817,0.23417844,0.04786656,0.04632821,0.01773376,0.06775250,0.25320001,0.16002239
-2.14007004,0.79257170,0.14332078,0.25462065,0.05059411,0.05174863,0.02021347,0.07655618,0.27492554,0.17025745
-2.13406703,0.85688115,0.15424641,0.27723993,0.05325722,0.05788105,0.02308849,0.08657027,0.29816480,0.18096753
-2.12806403,0.92622583,0.16574833,0.30198199,0.05581419,0.06472157,0.02637223,0.09782631,0.32278219,0.19200160
-2.12206103,1.00019536,0.17774359,0.32876305,0.05822433,0.07225865,0.03007254,0.11033937,0.34862217,0.20320445
-2.11605803,1.07830936,0.19014359,0.35746663,0.06044911,0.08047144,0.03419048,0.12410441,0.37550918,0.21441993
-2.11005503,1.16001558,0.20285454,0.38794030,0.06245329,0.08932810,0.03871919,0.13909283,0.40324762,0.22549423
