energy_ev,total_up,Ag_p_up,Ag_d_up,N_s_up,N_p_up,Se_s_up,Se_p_up,Y_p_up,Y_d_up
-0.29714857,0.36627873,0.24399470,0.02710013,0.00252582,0.01908060,0.00812960,0.15886754,0.06351623,0.15334147
-0.29114557,0.40623000,0.26686198,0.03009779,0.00268798,0.02087034,0.00901279,0.17299311,0.07012632,0.17361737
-0.28514257,0.44816541,0.29020787,0.03327510,0.00284045,0.02273645,0.00994933,0.18731921,0.07720083,0.19535576
-0.27913957,0.49177007,0.31380124,0.03660580,0.00298052,0.02466045,0.01093740,0.20165373,0.08468606,0.21846237
-0.27313657,0.53668844,0.33739782,0.04006045,0.00310563,0.02662362,0.01197462,0.21579849,0.09252560,0.24281092
-0.26713357,0.58252956,0.36074606,0.04360662,0.00321347,0.02860723,0.01305797,0.22955328,0.10066064,0.26824393
-0.26113057,0.62887412,0.38359390,0.04720931,0.00330204,0.03059289,0.01418380,0.24272048,0.10903048,0.29457496
-0.25512756,0.67528332,0.40569618,0.05083147,0.00336975,0.03256279,0.01534773,0.25511000,0.11757341,0.32159207
-0.24912456,0.72130933,0.42682249,0.05443472,0.00341545,0.03450007,0.01654467,0.26654435,0.12622762,0.34906264
-0.24312156,0.76650699,0.44676526,0.05798019,0.00343855,0.03638915,0.01776875,0.27686359,0.13493248,0.37673943
-0.23711856,0.81044646,0.46534768,0.06142942,0.00343897,0.03821603,0.01901332,0.28593008,0.14362984,0.40436777
-0.23111556,0.85272642,0.48243131,0.06474541,0.00341723,0.03996855,0.02027095,0.29363262,0.15226555,0.43169363
-0.22511256,0.89298731,0.49792291,0.06789362,0.00337442,0.04163666,0.02153344,0.29988998,0.16079100,0.45847244
-0.21910955,0.93092424,0.51178037,0.07084306,0.00331217,0.04321261,0.02279196,0.30465365,0.16916468,0.48447814
-0.21310655,0.96629905,0.52401730,0.07356722,0.00323265,0.04469111,0.02403707,0.30790958,0.17735385,0.50951235
-0.20710355,0.99895097,0.53470624,0.07604509,0.00313851,0.04606947,0.02525893,0.30967900,0.18533602,0.53341313
-0.20110055,1.02880556,0.54397997,0.07826191,0.00303280,0.04734768,0.02644752,0.31001817,0.19310037,0.55606293
-0.19509755,1.05588139,0.55203114,0.08020986,0.00291893,0.04852845,0.02759283,0.30901720,0.20064906,0.57739545
-0.18909455,1.08029417,0.55910972,0.08188854,0.00280053,0.04961724,0.02868521,0.30679785,0.20799817,0.59740087
-0.18309155,1.10225784,0.56551845,0.08330528,0.00268145,0.05062227,0.02971566,0.30351056,0.21517845,0.61612927
-0.17708854,1.12208256,0.57160620,0.08447513,0.00256557,0.05155441,0.03067622,0.29933068,0.22223559,0.63369184
-0.17108554,1.14016922,0.57775922,0.08542075,0.00245680,0.05242716,0.03156026,0.29445412,0.22923007,0.65025959
-0.16508254,1.15700053,0.58439059,0.08617192,0.00235893,0.05325644,0.03236284,0.28909248,0.23623639,0.66605961
-0.15907954,1.17312858,0.59192778,0.08676483,0.00227557,0.05406041,0.03308099,0.28346789,0.24334174,0.68136862
-0.15307654,1.18915896,0.60079892,0.08724118,0.00221008,0.05485919,0.03371397,0.27780753,0.25064395,0.69650396
-0.14707354,1.20573188,0.61141775,0.08764692,0.00216548,0.05567446,0.03426338,0.27233814,0.25824871,0.71181213
-0.14107054,1.22350042,0.62416800,0.08803091,0.00214439,0.05652899,0.03473319,0.26728045,0.26626609,0.72765525
-0.13506753,1.24310659,0.63938745,0.08844333,0.00214898,0.05744601,0.03512976,0.26284376,0.27480635,0.74439569
-0.12906453,1.26515579,0.65735230,0.08893389,0.00218089,0.05844855,0.03546154,0.25922067,0.28397515,0.76237947
-0.12306153,1.29019053,0.67826236,0.08955007,0.00224124,0.05955856,0.03573884,0.25658208,0.29386828,0.78191900
-0.11705853,1.31866426,0.70222781,0.09033523,0.00233053,0.06079607,0.03597336,0.25507260,0.30456603,0.80327583
-0.11105553,1.35091636,0.72925793,0.09132677,0.00244867,0.06217816,0.03617766,0.25480630,0.31612749,0.82664415
-0.10505253,1.38714931,0.75925263,0.09255438,0.00259493,0.06371795,0.03636458,0.25586315,0.32858495,0.85213580
-0.09904952,1.42740924,0.79199707,0.09403848,0.00276794,0.06542364,0.03654650,0.25828593,0.34193880,0.87976750
-0.09304652,1.47157077,0.82716006,0.09578888,0.00296571,0.06729756,0.03673473,0.26207803,0.35615310,0.90945113
-0.08704352,1.51932724,0.86429638,0.09780373,0.00318561,0.06933535,0.03693876,0.26720204,0.37115209,0.94098751
-0.08104052,1.57018702,0.90285338,0.10006890,0.00342443,0.07152533,0.03716572,0.27357933,0.38681817,0.97406433
-0.07503752,1.62347658,0.94218176,0.10255767,0.00367845,0.07384808,0.03741979,0.28109064,0.40299116,1.00825853
-0.06903452,1.67835066,0.98155041,0.10523100,0.00394341,0.07627631,0.03770181,0.28957786,0.41946945,1.04304323
-0.06303152,1.73380953,1.02016497,0.10803818,0.00421469,0.07877502,0.03800906,0.29884695,0.43601276,1.07779931
-0.05702851,1.78872312,1.05718962,0.11091801,0.00448733,0.08130203,0.03833515,0.30867203,0.45234690,1.11183122
-0.05102551,1.84186136,1.09177119,0.11380036,0.00475616,0.08380876,0.03867011,0.31880061,0.46817004,1.14438665
-0.04502251,1.89192975,1.12306496,0.11660824,0.00501591,0.08624147,0.03900074,0.32895984,0.48316073,1.17467936
-0.03901951,1.93760904,1.15026100,0.11926011,0.00526134,0.08854267,0.03931099,0.33886375,0.49698711,1.20191428
-0.03301651,1.97759730,1.17261004,0.12167249,0.00548736,0.09065281,0.03958263,0.34822101,0.50931715,1.22531393
-0.02701351,2.01065298,1.18944786,0.12376273,0.00568916,0.09251223,0.03979598,0.35674331,0.51982934,1.24414499
-0.02101051,2.03563696,1.20021714,0.12545183,0.00586235,0.09406309,0.03993074,0.36415381,0.52822361,1.25774407
-0.01500750,2.05155190,1.20448580,0.12666714,0.00600307,0.09525139,0.03996685,0.37019548,0.53423176,1.26554126
-0.00900450,2.05757728,1.20196114,0.12734496,0.00610811,0.09602893,0.03988543,0.37463893,0.53762716,1.26708083
-0.00300150,2.05309836,1.19249914,0.12743277,0.00617497,0.09635506,0.03966958,0.37728952,0.53823306,1.26203780
0.00300150,2.03772816,1.17610858,0.12689111,0.00620197,0.09619824,0.03930518,0.37799337,0.53592927,1.25022993
0.00900450,2.01132123,1.15294980,0.12569496,0.00618825,0.09553723,0.03878151,0.37664200,0.53065695,1.23162453
0.01500750,1.97397877,1.12332831,0.12383464,0.00613384,0.09436195,0.03809179,0.37317549,0.52242108,1.20633985
0.02101051,1.92604504,1.08768354,0.12131606,0.00603961,0.09267391,0.03723349,0.36758399,0.51129069,1.17464105
0.02701351,1.86809522,1.04657333,0.11816052,0.00590723,0.09048624,0.03620849,0.35990745,0.49739688,1.13693106
0.03301651,1.80091541,1.00065491,0.11440386,0.00573917,0.08782325,0.03502302,0.35023373,0.48092852,1.09373672
0.03901951,1.72547580,0.95066325,0.11009515,0.00553854,0.08471961,0.03368749,0.33869508,0.46212609,1.04569112
0.04502251,1.64289835,0.89738776,0.10529497,0.00530903,0.08121918,0.03221604,0.32546314,0.44127385,0.99351261
0.05102551,1.55442036,0.84164833,0.10007329,0.00505477,0.07737356,0.03062612,0.31074287,0.41869069,0.93798192
0.05702851,1.46135574,0.78427168,0.09450716,0.00478022,0.07324035,0.02893774,0.29476549,0.39472014,0.87991802
0.06303152,1.36505547,0.72606900,0.08867820,0.00449003,0.06888133,0.02717289,0.27778083,0.36971998,0.82015397
0.06903452,1.26686904,0.66781547,0.08267009,0.00418891,0.06436053,0.02535468,0.26004947,0.34405181,0.75951362
0.07503752,1.16810819,0.61023264,0.07656617,0.00388148,0.05974237,0.02350666,0.24183491,0.31807116,0.69879012
0.08104052,1.07001439,0.55397377,0.07044710,0.00357218,0.05508986,0.02165208,0.22339612,0.29211833,0.63872687
0.08704352,0.97373099,0.49961275,0.06438888,0.00326516,0.05046296,0.01981322,0.20498079,0.26651038,0.58000160
0.09304652,0.88028078,0.44763655,0.05846112,0.00296421,0.04591722,0.01801080,0.18681945,0.24153451,0.52321385
0.09904952,0.79054951,0.39844120,0.05272565,0.00267264,0.04150262,0.01626352,0.16912056,0.21744298,0.46887611
0.10505253,0.70527537,0.35233109,0.04723561,0.00239331,0.03726273,0.01458766,0.15206693,0.19444954,0.41740873
0.11105553,0.62504443,0.30952133,0.04203477,0.00212854,0.03323418,0.01299688,0.13581320,0.17272760,0.36913820
0.11705853,0.55029151,0.27014270,0.03715740,0.00188014,0.02944641,0.01150206,0.12048466,0.15240981,0.32429883
0.12306153,0.48130607,0.23424869,0.03262834,0.00164940,0.02592172,0.01011129,0.10617708,0.13358906,0.28303722
0.12906453,0.41824215,0.20182419,0.02846348,0.00143714,0.02267557,0.00882995,0.09295773,0.11632078,0.24541905
0.13506753,0.36113178,0.17279528,0.02467040,0.00124371,0.01971708,0.00766092,0.08086717,0.10062606,0.21143783
0.14107054,0.30990073,0.14703958,0.02124934,0.00106910,0.01704973,0.00660477,0.06992183,0.08649567,0.18102481
0.14707354,0.26438590,0.12439677,0.01819419,0.00091292,0.01467218,0.00566010,0.06011714,0.07389454,0.15405977
0.15307654,0.22435336,0.10467887,0.01549362,0.00077451,0.01257915,0.00482386,0.05143096,0.06276651,0.13038200
0.15907954,0.18951640,0.08767988,0.01313225,0.00065299,0.01076239,0.00409166,0.04382730,0.05303918,0.10980114
0.16508254,0.15955283,0.07318460,0.01109177,0.00054730,0.00921161,0.00345820,0.03725995,0.04462856,0.09210745
0.17108554,0.13412101,0.06097643,0.00935205,0.00045630,0.00791538,0.00291751,0.03167604,0.03744352,0.07708121
0.17708854,0.11287420,0.05084398,0.00789210,0.00037875,0.00686196,0.00246332,0.02701934,0.03138977,0.06450107
0.18309155,0.09547294,0.04258648,0.00669094,0.00031343,0.00604002,0.00208931,0.02323319,0.02637336,0.05415117
0.18909455,0.08159514,0.03601793,0.00572835,0.00025910,0.00543926,0.00178936,0.02026299,0.02230357,0.04582683
0.19509755,0.07094403,0.03097008,0.00498545,0.00021461,0.00505088,0.00155771,0.01805825,0.01909524,0.03933906
0.20110055,0.06325368,0.02729431,0.00444512,0.00017886,0.00486796,0.00138913,0.01657408,0.01667047,0.03451761
0.20710355,0.05829235,0.02486239,0.00409230,0.00015085,0.00488556,0.00127898,0.01577215,0.01495974,0.03121279
0.21310655,0.05586381,0.02356638,0.00391409,0.00012966,0.00510083,0.00122331,0.01562119,0.01390250,0.02929614
0.21910955,0.05580657,0.02331768,0.00389981,0.00011450,0.00551287,0.00121882,0.01609691,0.01344713,0.02866003
0.22511256,0.05799148,0.02404536,0.00404081,0.00010468,0.00612245,0.00126283,0.01718149,0.01355062,0.02921627
0.23111556,0.06231779,0.02569393,0.00433028,0.00009958,0.00693168,0.00135324,0.01886261,0.01417771,0.03089399
0.23711856,0.06870789,0.02822063,0.00476291,0.00009870,0.00794341,0.00148838,0.02113218,0.01529973,0.03363682
0.24312156,0.07710105,0.03159238,0.00533447,0.00010162,0.00916073,0.00166694,0.02398465,0.01689322,0.03739956
0.24912456,0.08744647,0.03578252,0.00604138,0.00010797,0.01058616,0.00188781,0.02741515,0.01893833,0.04214450
0.25512756,0.09969571,0.04076741,0.00688016,0.00011745,0.01222103,0.00214989,0.03141746,0.02141706,0.04783751
0.26113057,0.11379518,0.04652309,0.00784698,0.00012980,0.01406460,0.00245198,0.03598187,0.02431152,0.05444408
0.26713357,0.12967859,0.05302212,0.00893709,0.00014479,0.01611337,0.00279260,0.04109308,0.02760220,0.06192545
0.27313657,0.14726001,0.06023062,0.01014439,0.00016221,0.01836033,0.00316983,0.04672824,0.03126626,0.07023504
0.27913957,0.16642765,0.06810583,0.01146096,0.00018187,0.02079432,0.00358119,0.05285517,0.03527615,0.07931524
0.28514257,0.18703884,0.07659416,0.01287676,0.00020356,0.02339954,0.00402353,0.05943093,0.03959828,0.08909479
0.29114557,0.20891638,0.08562994,0.01437929,0.00022709,0.02615514,0.00449294,0.06640080,0.04419220,0.09948691
0.29714857,0.23184655,0.09513492,0.01595354,0.00025226,0.02903511,0.00498471,0.07369775,0.04900995,0.11038817
0.30315158,0.25557904,0.10501867,0.01758189,0.00027886,0.03200825,0.00549333,0.08124249,0.05399597,0.12167839
0.30915458,0.27982893,0.11517987,0.01924428,0.00030667,0.03503852,0.00601249,0.08894417,0.05908732,0.13322146
0.31515758,0.30428068,0.12550857,0.02091844,0.00033551,0.03808547,0.00653522,0.09670163,0.06421446,0.14486722
0.32116058,0.32859427,0.13588932,0.02258033,0.00036520,0.04110510,0.00705398,0.10440538,0.06930237,0.15645428
0.32716358,0.35241322,0.14620523,0.02420461,0.00039557,0.04405074,0.00756080,0.11194016,0.07427216,0.16781387
0.33316658,0.37537428,0.15634268,0.02576535,0.00042653,0.04687435,0.00804754,0.11918793,0.07904297,0.17877444
0.33916958,0.39711845,0.16619669,0.02723672,0.00045805,0.04952777,0.00850606,0.12603139,0.08353420,0.18916688
0.34517259,0.41730299,0.17567659,0.02859383,0.00049016,0.05196422,0.00892852,0.13235770,0.08766797,0.19883025
0.35117559,0.43561367,0.18471178,0.02981352,0.00052301,0.05413979,0.00930760,0.13806239,0.09137158,0.20761767
0.35717859,0.45177703,0.19325746,0.03087523,0.00055688,0.05601495,0.00963676,0.14305311,0.09458005,0.21540211
0.36318159,0.46557169,0.20129966,0.03176171,0.00059214,0.05755593,0.00991051,0.14725326,0.09723844,0.22208182
0.36918459,0.47683847,0.20885972,0.03245978,0.00062935,0.05873596,0.01012458,0.15060514,0.09930400,0.22758512
0.37518759,0.48548847,0.21599754,0.03296082,0.00066918,0.05953631,0.01027613,0.15307248,0.10074786,0.23187428
0.38119060,0.49150888,0.22281353,0.03326124,0.00071248,0.05994708,0.01036386,0.15464234,0.10155632,0.23494820
0.38719360,0.49496594,0.22944899,0.03336269,0.00076022,0.05996760,0.01038806,0.15532602,0.10173160,0.23684383
0.39319660,0.49600485,0.23608470,0.03327207,0.00081351,0.05960657,0.01035067,0.15515917,0.10129202,0.23763599
0.39919960,0.49484664,0.24293770,0.03300141,0.00087355,0.05888181,0.01025519,0.15420082,0.10027148,0.23743583
0.40520260,0.49178172,0.25025611,0.03256748,0.00094161,0.05781965,0.01010658,0.15253153,0.09871850,0.23638760
0.41120560,0.48716062,0.25831217,0.03199122,0.00101899,0.05645407,0.00991108,0.15025067,0.09669459,0.23466409
0.41720860,0.48138201,0.26739360,0.03129707,0.00110697,0.05482546,0.00967601,0.14747276,0.09427213,0.23246074
0.42321161,0.47487858,0.27779348,0.03051206,0.00120673,0.05297922,0.00940945,0.14432339,0.09153191,0.22998865
0.42921461,0.46810129,0.28979908,0.02966489,0.00131934,0.05096419,0.00912003,0.14093446,0.08856033,0.22746691
0.43521761,0.46150262,0.30367988,0.02878492,0.00144565,0.04883093,0.00881654,0.13743929,0.08544643,0.22511429
0.44122061,0.45551965,0.31967538,0.02790110,0.00158623,0.04663007,0.00850765,0.13396759,0.08227887,0.22314095
0.44722361,0.45055748,0.33798317,0.02704101,0.00174132,0.04441064,0.00820161,0.13064070,0.07914298,0.22174023
0.45322661,0.44697388,0.35874764,0.02622990,0.00191079,0.04221856,0.00790595,0.12756706,0.07611807,0.22108111
0.45922961,0.44506570,0.38205009,0.02548987,0.00209403,0.04009529,0.00762724,0.12483839,0.07327494,0.22130145
0.46523262,0.44505771,0.40790048,0.02483920,0.00229001,0.03807678,0.00737087,0.12252651,0.07067392,0.22250248
0.47123562,0.44709419,0.43623144,0.02429180,0.00249716,0.03619259,0.00714095,0.12068105,0.06836321,0.22474461
0.47723862,0.45123379,0.46689477,0.02385687,0.00271343,0.03446543,0.00694014,0.11932816,0.06637793,0.22804487
0.48324162,0.45744764,0.49966081,0.02353876,0.00293630,0.03291089,0.00676967,0.11847010,0.06473954,0.23237598
0.48924462,0.46562097,0.53422071,0.02333700,0.00316278,0.03153756,0.00662935,0.11808600,0.06345584,0.23766711
0.49524762,0.47555798,0.57019170,0.02324651,0.00338951,0.03034739,0.00651766,0.11813341,0.06252154,0.24380633
0.50125063,0.48698971,0.60712521,0.02325800,0.00361280,0.02933630,0.00643186,0.11855084,0.06191918,0.25064457
0.50725363,0.49958472,0.64451763,0.02335846,0.00382876,0.02849501,0.00636818,0.11926096,0.06162052,0.25800094
0.51325663,0.51296179,0.68182324,0.02353183,0.00403338,0.02781001,0.00632204,0.12017442,0.06158820,0.26566917
0.51925963,0.52670438,0.71846901,0.02375972,0.00422266,0.02726465,0.00628827,0.12119411,0.06177767,0.27342493
0.52526263,0.54037599,0.75387044,0.02402217,0.00439271,0.02684029,0.00626139,0.12221953,0.06213921,0.28103365
0.53126563,0.55353586,0.78744815,0.02429847,0.00453993,0.02651740,0.00623579,0.12315123,0.06262003,0.28825853
0.53726863,0.56575440,0.81864417,0.02456792,0.00466108,0.02627660,0.00620606,0.12389507,0.06316636,0.29486851
0.54327164,0.57662760,0.84693770,0.02481055,0.00475341,0.02609963,0.00616716,0.12436605,0.06372532,0.30064573
0.54927464,0.58579004,0.87185929,0.02500783,0.00481475,0.02597016,0.00611463,0.12449161,0.06424677,0.30539239
0.55527764,0.59292581,0.89300332,0.02514320,0.00484359,0.02587434,0.00604475,0.12421430,0.06468475,0.30893657
0.56128064,0.59777730,0.91003800,0.02520255,0.00483916,0.02580128,0.00595471,0.12349359,0.06499876,0.31113700
0.56728364,0.60015122,0.92271276,0.02517456,0.00480139,0.02574320,0.00584261,0.12230695,0.06515471,0.31188653
0.57328664,0.59992219,0.93086278,0.02505092,0.00473099,0.02569541,0.00570759,0.12065001,0.06512553,0.31111430
0.57928964,0.59703347,0.93441055,0.02482643,0.00462937,0.02565614,0.00554980,0.11853599,0.06489147,0.30878662
0.58529265,0.59149537,0.93336466,0.02449896,0.00449864,0.02562612,0.00537035,0.11599429,0.06444021,0.30490653
0.59129565,0.58338134,0.92781592,0.02406938,0.00434148,0.02560805,0.00517129,0.11306853,0.06376656,0.29951220
0.59729865,0.57282214,0.91793116,0.02354130,0.00416111,0.02560600,0.00495550,0.10981403,0.06287206,0.29267436
0.60330165,0.55999854,0.90394509,0.02292081,0.00396118,0.02562464,0.00472660,0.10629500,0.06176433,0.28449289
0.60930465,0.54513300,0.88615079,0.02221614,0.00374562,0.02566860,0.00448884,0.10258146,0.06045639,0.27509275
0.61530765,0.52848070,0.86488908,0.02143729,0.00351858,0.02574174,0.00424697,0.09874627,0.05896575,0.26461952
0.62131066,0.51032048,0.84053754,0.02059568,0.00328431,0.02584652,0.00400620,0.09486220,0.05731363,0.25323477
0.62731366,0.49094604,0.81349943,0.01970373,0.00304704,0.02598353,0.00377202,0.09099933,0.05552410,0.24111138
0.63331666,0.47065785,0.78419306,0.01877453,0.00281091,0.02615109,0.00355024,0.08722294,0.05362326,0.22842900
0.63931966,0.44975586,0.75304188,0.01782153,0.00257990,0.02634503,0.00334684,0.08359175,0.05163857,0.21536996
0.64532266,0.42853356,0.72046569,0.01685821,0.00235776,0.02655867,0.00316804,0.08015690,0.04959819,0.20211544
0.65132566,0.40727313,0.68687300,0.01589790,0.00214796,0.02678293,0.00302022,0.07696141,0.04753053,0.18884226
0.65732866,0.38624199,0.65265489,0.01495354,0.00195372,0.02700665,0.00291002,0.07404019,0.04546382,0.17572017
0.66333167,0.36569065,0.61818011,0.01403759,0.00177795,0.02721700,0.00284429,0.07142067,0.04342586,0.16290973
0.66933467,0.34585160,0.58379168,0.01316188,0.00162326,0.02740008,0.00283022,0.06912375,0.04144384,0.15056066
0.67533767,0.32693925,0.54980470,0.01233761,0.00149203,0.02754151,0.00287532,0.06716516,0.03954421,0.13881077
0.68134067,0.30915056,0.51650521,0.01157525,0.00138636,0.02762720,0.00298745,0.06555695,0.03775268,0.12778524
0.68734367,0.29266613,0.48415006,0.01088460,0.00130818,0.02764398,0.00317488,0.06430912,0.03609417,0.11759623
0.69334667,0.27765149,0.45296738,0.01027471,0.00125922,0.02758030,0.00344620,0.06343112,0.03459280,0.10834280
0.69934967,0.26425829,0.42315762,0.00975393,0.00124104,0.02742684,0.00381030,0.06293316,0.03327185,0.10011090
0.70535268,0.25262518,0.39489472,0.00932986,0.00125506,0.02717694,0.00427623,0.06282725,0.03215366,0.09297349
0.71135568,0.24287810,0.36832750,0.00900934,0.00130256,0.02682703,0.00485302,0.06312776,0.03125942,0.08699061
0.71735868,0.23512991,0.34358078,0.00879833,0.00138463,0.02637678,0.00554942,0.06385157,0.03060894,0.08220935
0.72336168,0.22947913,0.32075636,0.00870188,0.00150220,0.02582915,0.00637367,0.06501764,0.03022026,0.07866374
0.72936468,0.22600792,0.29993363,0.00872396,0.00165596,0.02519031,0.00733303,0.06664614,0.03010916,0.07637439
0.73536768,0.22477916,0.28116977,0.00886730,0.00184630,0.02446931,0.00843346,0.06875704,0.03028865,0.07534805
0.74137069,0.22583291,0.26449964,0.00913326,0.00207324,0.02367774,0.00967913,0.07136830,0.03076824,0.07557695
0.74737369,0.22918232,0.24993533,0.00952158,0.00233636,0.02282917,0.01107195,0.07449376,0.03155335,0.07703808
0.75337669,0.23480926,0.23746539,0.01003018,0.00263475,0.02193856,0.01261112,0.07814083,0.03264452,0.07969239
0.75937969,0.24266005,0.22705410,0.01065502,0.00296684,0.02102164,0.01429263,0.08230808,0.03403681,0.08348404
0.76538269,0.25264149,0.21864067,0.01138989,0.00333042,0.02009422,0.01610897,0.08698306,0.03571914,0.08833984
0.77138569,0.26461763,0.21213871,0.01222628,0.00372252,0.01917156,0.01804871,0.09214017,0.03767382,0.09416883
0.77738869,0.27840760,0.20743606,0.01315332,0.00413942,0.01826780,0.02009636,0.09773917,0.03987627,0.10086238
0.78339170,0.29378483,0.20439513,0.01415778,0.00457657,0.01739541,0.02223230,0.10372407,0.04229487,0.10829458
0.78939470,0.31047786,0.20285402,0.01522415,0.00502867,0.01656483,0.02443280,0.11002278,0.04489111,0.11632334
0.79539770,0.32817306,0.20262829,0.01633480,0.00548966,0.01578418,0.02667034,0.11654745,0.04762004,0.12479202
0.80140070,0.34651920,0.20351368,0.01747028,0.00595286,0.01505905,0.02891398,0.12319562,0.05043091,0.13353183
0.80740370,0.36513413,0.20528963,0.01860963,0.00641103,0.01439252,0.03112998,0.12985221,0.05326818,0.14236478
0.81340670,0.38361310,0.20772364,0.01973090,0.00685658,0.01378521,0.03328253,0.13639220,0.05607277,0.15110741
0.81940970,0.40153896,0.21057636,0.02081168,0.00728168,0.01323554,0.03533467,0.14268402,0.05878352,0.15957497
0.82541271,0.41849349,0.21360723,0.02182965,0.00767854,0.01273995,0.03724928,0.14859353,0.06133890,0.16758621
0.83141571,0.43406978,0.21658056,0.02276333,0.00803956,0.01229336,0.03899019,0.15398833,0.06367877,0.17496831
0.83741871,0.44788499,0.21927168,0.02359264,0.00835762,0.01188957,0.04052323,0.15874233,0.06574625,0.18156211
0.84342171,0.45959307,0.22147312,0.02429967,0.00862623,0.01152173,0.04181743,0.16274034,0.06748954,0.18722716
0.84942471,0.46889676,0.22300037,0.02486922,0.00883979,0.01118283,0.04284595,0.16588240,0.06886367,0.19184653
0.85542771,0.47555854,0.22369702,0.02528944,0.00899379,0.01086614,0.04358706,0.16808783,0.06983203,0.19533119
0.86143072,0.47940972,0.22343922,0.02555224,0.00908488,0.01056567,0.04402487,0.16929856,0.07036769,0.19762365
0.86743372,0.48035762,0.22213890,0.02565371,0.00911110,0.01027655,0.04414993,0.16948180,0.07045437,0.19870074
0.87343672,0.47839015,0.21974603,0.02559431,0.00907184,0.00999532,0.04395951,0.16863184,0.07008705,0.19857548
0.87943972,0.47357773,0.21624948,0.02537901,0.00896793,0.00972017,0.04345779,0.16677082,0.06927224,0.19729775
0.88544272,0.46607250,0.21167660,0.02501717,0.00880158,0.00945110,0.04265562,0.16394859,0.06802777,0.19495392
0.89144572,0.45610465,0.20609154,0.02452239,0.00857631,0.00919001,0.04157022,0.16024150,0.06638226,0.19166525
0.89744872,0.44397620,0.19959236,0.02391216,0.00829680,0.00894065,0.04022454,0.15575033,0.06437417,0.18758520
0.90345173,0.43005237,0.19230706,0.02320732,0.00796878,0.00870852,0.03864648,0.15059733,0.06205055,0.18289575
0.90945473,0.41475086,0.18438867,0.02243158,0.00759877,0.00850073,0.03686793,0.14492250,0.05946550,0.17780278
0.91545773,0.39852964,0.17600974,0.02161074,0.00719391,0.00832569,0.03492376,0.13887943,0.05667844,0.17253066
0.92146073,0.38187343,0.16735631,0.02077201,0.00676171,0.00819290,0.03285066,0.13263057,0.05375228,0.16731636
0.92746373,0.36527961,0.15862159,0.01994320,0.00630984,0.00811252,0.03068607,0.12634242,0.05075145,0.16240300
0.93346673,0.34924387,0.14999979,0.01915193,0.00584589,0.00809499,0.02846704,0.12018061,0.04774005,0.15803337
0.93946973,0.33424620,0.14168001,0.01842485,0.00537715,0.00815065,0.02622929,0.11430506,0.04478002,0.15444327
0.94547274,0.32073748,0.13384062,0.01778683,0.00491048,0.00828930,0.02400625,0.10886546,0.04192945,0.15185510
0.95147574,0.30912723,0.12664418,0.01726033,0.00445211,0.00851973,0.02182835,0.10399715,0.03924118,0.15047172
0.95747874,0.29977267,0.12023302,0.01686469,0.00400754,0.00884934,0.01972244,0.09981743,0.03676147,0.15047078
0.96348174,0.29296940,0.11472567,0.01661562,0.00358146,0.00928373,0.01771133,0.09642255,0.03452908,0.15199973
0.96948474,0.28894395,0.11021406,0.01652474,0.00317770,0.00982630,0.01581359,0.09388526,0.03257455,0.15517147
0.97548774,0.28784826,0.10676164,0.01659925,0.00279920,0.01047798,0.01404346,0.09225311,0.03091975,0.16006091
0.98149075,0.28975620,0.10440237,0.01684165,0.00244808,0.01123692,0.01241090,0.09154745,0.02957774,0.16670245
0.98749375,0.29466219,0.10314051,0.01724970,0.00212563,0.01209834,0.01092181,0.09176312,0.02855282,0.17508842
0.99349675,0.30248187,0.10295130,0.01781641,0.00183240,0.01305441,0.00957837,0.09286886,0.02784086,0.18516869
0.99949975,0.31305487,0.10378236,0.01853017,0.00156827,0.01409421,0.00837936,0.09480841,0.02742987,0.19685130
1.00550275,0.32614953,0.10555573,0.01937506,0.00133258,0.01520389,0.00732072,0.09750229,0.02730065,0.21000428
1.01150575,0.34146943,0.10817067,0.02033121,0.00112418,0.01636675,0.00639593,0.10085010,0.02742770,0.22445849
1.01750875,0.35866172,0.11150681,0.02137533,0.00094156,0.01756366,0.00559660,0.10473348,0.02778017,0.24001168
1.02351176,0.37732683,0.11542789,0.02248130,0.00078294,0.01877335,0.00491291,0.10901947,0.02832296,0.25643336
1.02951476,0.39702956,0.11978571,0.02362091,0.00064637,0.01997298,0.00433406,0.11356429,0.02901786,0.27347067
1.03551776,0.41731104,0.12442447,0.02476458,0.00052979,0.02113871,0.00384874,0.11821743,0.02982472,0.29085488
1.04152076,0.43770134,0.12918501,0.02588225,0.00043111,0.02224629,0.00344550,0.12282594,0.03070263,0.30830848
1.04752376,0.45773240,0.13390927,0.02694419,0.00034830,0.02327182,0.00311302,0.12723872,0.03161102,0.32555246
1.05352676,0.47695075,0.13844443,0.02792184,0.00027937,0.02419239,0.00284046,0.13131084,0.03251083,0.34231378
1.05952976,0.49492973,0.14264694,0.02878870,0.00022248,0.02498684,0.00261763,0.13490757,0.03336543,0.35833247
1.06553277,0.51128074,0.14638608,0.02952099,0.00017590,0.02563636,0.00243513,0.13790817,0.03414158,0.37336845
1.07153577,0.52566311,0.14954710,0.03009844,0.00013807,0.02612515,0.00228454,0.14020912,0.03481015,0.38720743
1.07753877,0.53779239,0.15203375,0.03050474,0.00010760,0.02644087,0.00215837,0.14172682,0.03534672,0.39966611
1.08354177,0.54744657,0.15377018,0.03072805,0.00008325,0.02657505,0.00205022,0.14239962,0.03573208,0.41059608
