energy_ev,total_up,total_down,Cu_p_up,Cu_p_down,Cu_d_up,Cu_d_down,Fe_p_up,Fe_p_down,Fe_d_up,Fe_d_down,N_s_up,N_s_down,N_p_up,N_p_down,Te_p_up,Te_p_down,Te_d_up,Te_d_down
0.24312156,2.35935183,-3.18530480,0.72544002,-0.73830808,0.07132497,-0.08117027,0.32766611,-0.41137473,1.08771199,-2.04444331,0.04620350,-0.11458058,0.22488298,-0.14000663,0.49469391,-0.45030287,0.00000000,-0.00000000
0.24912456,2.45549286,-3.12006864,0.75417160,-0.75871224,0.07364949,-0.08049730,0.34207529,-0.41137442,1.12964445,-1.98559684,0.04853092,-0.11267292,0.23323741,-0.13799642,0.52079576,-0.44394431,0.00000000,-0.00000000
0.25512756,2.54929257,-3.06334484,0.78224463,-0.78106103,0.07589086,-0.08008299,0.35584482,-0.41268667,1.17028316,-1.93229479,0.05074432,-0.11068773,0.24191244,-0.13639768,0.54637039,-0.43796536,0.00000000,-0.00000000
0.26113057,2.63978906,-3.01553003,0.80936711,-0.80526360,0.07802188,-0.07992256,0.36880616,-0.41541955,1.20922098,-1.88489138,0.05281858,-0.10864339,0.25086087,-0.13522501,0.57113348,-0.43243575,0.00000000,-0.00000000
0.26713357,2.72598398,-2.97686951,0.83523116,-0.83118729,0.08001456,-0.08000715,0.38079302,-0.41964921,1.24603948,-1.84365214,0.05472982,-0.10655716,0.26001742,-0.13448345,0.59479618,-0.42741399,0.00000000,-0.00000000
0.27313657,2.80686098,-2.94746107,0.85951748,-0.85865646,0.08184070,-0.08032436,0.39164507,-0.42541594,1.28031642,-1.80875487,0.05645568,-0.10444533,0.26929891,-0.13416868,0.61707143,-0.42294686,0.00000000,-0.00000000
0.27913957,2.88140767,-2.92725970,0.88190130,-0.88745199,0.08347268,-0.08085882,0.40121164,-0.43272099,1.31163460,-1.78029072,0.05797548,-0.10232337,0.27860527,-0.13426736,0.63768091,-0.41906906,0.00000000,-0.00000000
0.28514257,2.94864031,-2.91608321,0.90205943,-0.91731196,0.08488426,-0.08159279,0.40935566,-0.44152444,1.33959193,-1.75826534,0.05927049,-0.10020602,0.28782140,-0.13475766,0.65636230,-0.41580316,0.00000000,-0.00000000
0.29114557,3.00763059,-2.91361863,0.91967858,-0.94793350,0.08605138,-0.08250664,0.41595744,-0.45174432,1.36381237,-1.74260020,0.06032411,-0.09810738,0.29681970,-0.13560992,0.67287665,-0.41315968,0.00000000,-0.00000000
0.29714857,3.05753366,-2.91942938,0.93446440,-0.97897612,0.08695303,-0.08357932,0.42091833,-0.46325693,1.38395729,-1.73313412,0.06112214,-0.09604085,0.30546343,-0.13678744,0.68701548,-0.41113746,0.00000000,-0.00000000
0.30315158,3.09761616,-2.93296361,0.94615124,-1.01006661,0.08757207,-0.08478886,0.42416402,-0.47589866,1.39973705,-1.72962526,0.06165303,-0.09401907,0.31361067,-0.13824756,0.69860745,-0.40972418,0.00000000,-0.00000000
0.30915458,3.12728338,-2.95356346,0.95451205,-1.04080553,0.08789594,-0.08611270,0.42564733,-0.48946918,1.41092215,-1.73175364,0.06190812,-0.09205369,0.32111888,-0.13994266,0.70752427,-0.40889715,0.00000000,-0.00000000
0.31515758,3.14610404,-2.98047572,0.95936815,-1.07077539,0.08791724,-0.08752807,0.42535048,-0.50373598,1.41735342,-1.73912461,0.06188188,-0.09015514,0.32784978,-0.14182156,0.71368551,-0.40862428,0.00000000,-0.00000000
0.32116058,3.15383172,-3.01286390,0.96059838,-1.09955021,0.08763424,-0.08901230,0.42328658,-0.51844026,1.41895092,-1.75127335,0.06157223,-0.08833226,0.33367442,-0.14383080,0.71706211,-0.40886522,0.00000000,-0.00000000
0.32716358,3.15042155,-3.04982174,0.95814720,-1.12670622,0.08705111,-0.09054310,0.41950022,-0.53330385,1.41572088,-1.76767055,0.06098074,-0.08659197,0.33847827,-0.14591615,0.71767838,-0.40957273,0.00000000,-0.00000000
0.33316658,3.13604136,-3.09038814,0.95203132,-1.15183348,0.08617803,-0.09209883,0.41406734,-0.54803694,1.40776034,-1.78772953,0.06011280,-0.08493885,0.34216600,-0.14802412,0.71561240,-0.41069410,0.00000000,-0.00000000
0.33916958,3.11107630,-3.13356342,0.94234455,-1.17454780,0.08503100,-0.09365866,0.40709399,-0.56234647,1.39525906,-1.81081469,0.05897783,-0.08337484,0.34466582,-0.15010347,0.71099455,-0.41217275,0.00000000,-0.00000000
0.34517259,3.07612637,-3.17832663,0.92926043,-1.19450242,0.08363149,-0.09520283,0.39871420,-0.57594471,1.37849851,-1.83625138,0.05758931,-0.08189895,0.34593303,-0.15210671,0.70400446,-0.41394981,0.00000000,-0.00000000
0.35117559,3.03199679,-3.22365347,0.91303256,-1.21139904,0.08200589,-0.09671277,0.38908701,-0.58855769,1.35784787,-1.86333693,0.05596481,-0.08050703,0.34595275,-0.15399141,0.69486621,-0.41596577,0.00000000,-0.00000000
0.35717859,2.97968121,-3.26853446,0.89399246,-1.22499737,0.08018473,-0.09817122,0.37839259,-0.59993318,1.33375691,-1.89135264,0.05412585,-0.07919176,0.34474152,-0.15572140,0.68384205,-0.41816192,0.00000000,-0.00000000
0.36318159,2.92033819,-3.31199274,0.87254497,-1.23512286,0.07820172,-0.09956237,0.36682769,-0.60984788,1.30674619,-1.91957654,0.05209770,-0.07794265,0.34234776,-0.15726777,0.67122496,-0.42048180,0.00000000,-0.00000000
0.36918459,2.85526204,-3.35310094,0.84916138,-1.24167200,0.07609275,-0.10087187,0.35460060,-0.61811349,1.27739476,-1.94729635,0.04990907,-0.07674633,0.33885098,-0.15860949,0.65733019,-0.42287238,0.00000000,-0.00000000
0.37518759,2.78584904,-3.39099663,0.82437042,-1.24461489,0.07389476,-0.10208686,0.34192568,-0.62458135,1.24632593,-1.97382242,0.04759166,-0.07558685,0.33435979,-0.15973383,0.64248628,-0.42528495,0.00000000,-0.00000000
0.38119060,2.71356046,-3.42489571,0.79874756,-1.24399487,0.07164460,-0.10319597,0.32901784,-0.62914562,1.21419174,-1.99850009,0.04517965,-0.07444623,0.32900881,-0.16063637,0.62702590,-0.42767585,0.00000000,-0.00000000
0.38719360,2.63988429,-3.45410347,0.77290300,-1.23992513,0.06937789,-0.10418924,0.31608700,-0.63174472,1.18165682,-2.02072117,0.04270911,-0.07330510,0.32295459,-0.16132067,0.61127690,-0.43000676,0.00000000,-0.00000000
0.39319660,2.56629710,-3.47802286,0.74746871,-1.23258245,0.06712807,-0.10505803,0.30333298,-0.63236122,1.14938238,-2.03993413,0.04021727,-0.07214339,0.31637073,-0.16179758,0.59555399,-0.43224479,0.00000000,-0.00000000
0.39919960,2.49422794,-3.49615994,0.72308518,-1.22219838,0.06492542,-0.10579491,0.29094082,-0.63102001,1.11801109,-2.05565271,0.03774186,-0.07094117,0.30944256,-0.16208433,0.58015126,-0.43436223,0.00000000,-0.00000000
0.40520260,2.42502593,-3.50812652,0.70038811,-1.20904837,0.06279640,-0.10639353,0.27907684,-0.62778511,1.08815344,-2.06746278,0.03532036,-0.06967944,0.30236148,-0.16220329,0.56533606,-0.43633612,0.00000000,-0.00000000
0.41120560,2.35993264,-3.51363998,0.67999570,-1.19343933,0.06076313,-0.10684844,0.26788552,-0.62275521,1.06037632,-2.07502723,0.03298923,-0.06834094,0.29531942,-0.16218052,0.55134412,-0.43814755,0.00000000,-0.00000000
0.41720860,2.30006061,-3.51252086,0.66249659,-1.17569646,0.05884303,-0.10715501,0.25748734,-0.61605835,1.03519407,-2.07808899,0.03078325,-0.06691089,0.28850359,-0.16204433,0.53837635,-0.43978100,0.00000000,-0.00000000
0.42321161,2.24637844,-3.50468831,0.64843902,-1.15614996,0.05704881,-0.10730930,0.24797769,-0.60784584,1.01306237,-2.07647210,0.02873485,-0.06537767,0.28209183,-0.16182372,0.52659701,-0.44122349,0.00000000,-0.00000000
0.42921461,2.19970277,-3.49015418,0.63832110,-1.13512247,0.05538855,-0.10730796,0.23942663,-0.59828604,0.99437504,-2.07008114,0.02687346,-0.06373329,0.27624873,-0.16154693,0.51613343,-0.44246395,0.00000000,-0.00000000
0.43521761,2.16069691,-3.46901604,0.63258245,-1.11291779,0.05386610,-0.10714822,0.23187978,-0.58755804,0.97946355,-2.05889907,0.02522504,-0.06197382,0.27112271,-0.16124010,0.50707700,-0.44349262,0.00000000,-0.00000000
0.44122061,2.12987549,-3.44144979,0.63159704,-1.08981159,0.05248150,-0.10682790,0.22535988,-0.57584574,0.96859898,-2.04298369,0.02381158,-0.06009956,0.26684412,-0.16092625,0.49948522,-0.44430064,0.00000000,-0.00000000
0.44722361,2.10761408,-3.40770219,0.63566734,-1.06604444,0.05123165,-0.10634548,0.21986920,-0.56333251,0.96199601,-2.02246320,0.02265075,-0.05811506,0.26352442,-0.16062443,0.49338445,-0.44488000,0.00000000,-0.00000000
0.45322661,2.09416262,-3.36808380,0.64501937,-1.04181750,0.05011101,-0.10570022,0.21539239,-0.55019656,0.95981822,-1.99753086,0.02175559,-0.05602895,0.26125626,-0.16034924,0.48877333,-0.44522356,0.00000000,-0.00000000
0.45922961,2.08966103,-3.32296240,0.65979884,-1.01729093,0.04911234,-0.10489235,0.21189965,-0.53660732,0.96218414,-1.96843902,0.02113433,-0.05385365,0.26011452,-0.16011070,0.48562618,-0.44532545,0.00000000,-0.00000000
0.46523262,2.09415560,-3.27275714,0.68006793,-0.99258500,0.04822739,-0.10392326,0.20935013,-0.52272270,0.96917328,-1.93549288,0.02079022,-0.05160485,0.26015797,-0.15991435,0.48389649,-0.44518166,0.00000000,-0.00000000
0.47123562,2.10761463,-3.21793333,0.70580291,-0.96778348,0.04744760,-0.10279573,0.20769516,-0.50868736,0.98083157,-1.89904389,0.02072151,-0.04930091,0.26143142,-0.15976173,0.48352004,-0.44479074,0.00000000,-0.00000000
0.47723862,2.12994195,-3.15899761,0.73689223,-0.94293911,0.04676468,-0.10151418,0.20688131,-0.49463186,0.99717556,-1.85948297,0.02092144,-0.04696216,0.26396803,-0.15965106,0.48441756,-0.44415463,0.00000000,-0.00000000
0.48324162,2.16098730,-3.09649349,0.77313551,-0.91808048,0.04617101,-0.10008486,0.20685306,-0.48067255,1.01819486,-1.81723367,0.02137831,-0.04461012,0.26779172,-0.15957806,0.48649686,-0.44327948,0.00000000,-0.00000000
0.48924462,2.20055293,-3.03099664,0.81424319,-0.89321976,0.04565999,-0.09851605,0.20755501,-0.46691209,1.04385281,-1.77274508,0.02207570,-0.04226675,0.27291917,-0.15953690,0.48965443,-0.44217641,0.00000000,-0.00000000
0.49524762,2.24839597,-2.96310985,0.85983727,-0.86836082,0.04522621,-0.09681815,0.20893354,-0.45344040,1.07408495,-1.72648468,0.02299264,-0.03995361,0.27936151,-0.15952118,0.49377653,-0.44086204,0.00000000,-0.00000000
0.50125063,2.30422679,-2.89345719,0.90945329,-0.84350682,0.04486541,-0.09500374,0.21093791,-0.44033582,1.10879571,-1.67893099,0.02410397,-0.03769116,0.28712534,-0.15952478,0.49873994,-0.43935889,0.00000000,-0.00000000
0.50725363,2.36770379,-2.82267715,0.96254385,-0.81866714,0.04457444,-0.09308751,0.21352089,-0.42766642,1.14785349,-1.63056604,0.02538073,-0.03549813,0.29621313,-0.15954267,0.50441255,-0.43769538,0.00000000,-0.00000000
0.51325663,2.43842561,-2.75141468,1.01848402,-0.79386290,0.04435098,-0.09108611,0.21663890,-0.41549110,1.19108464,-1.58186760,0.02679064,-0.03339089,0.30662292,-0.15957150,0.51065396,-0.43590564,0.00000000,-0.00000000
0.51925963,2.51592182,-2.68031193,1.07657887,-0.76913087,0.04419326,-0.08901792,0.22025184,-0.40386062,1.23826709,-1.53330143,0.02829872,-0.03138309,0.31834739,-0.15960998,0.51731637,-0.43402883,0.00000000,-0.00000000
0.52526263,2.59964351,-2.60999804,1.13607326,-0.74452570,0.04409970,-0.08690268,0.22432267,-0.39281834,1.28912423,-1.48531344,0.02986788,-0.02948529,0.33137246,-0.15965902,0.52424584,-0.43210836,0.00000000,-0.00000000
0.53126563,2.68895529,-2.54107794,1.19616420,-0.72012016,0.04406856,-0.08476107,0.22881693,-0.38240058,1.34331992,-1.43832198,0.03145978,-0.02770484,0.34567552,-0.15972164,0.53128421,-0.43019063,0.00000000,-0.00000000
0.53726863,2.78313006,-2.47412076,1.25601545,-0.69600380,0.04409757,-0.08261421,0.23370230,-0.37263678,1.40045530,-1.39271053,0.03303555,-0.02604584,0.36122357,-0.15980269,0.53827173,-0.42832373,0.00000000,-0.00000000
0.54327164,2.88134783,-2.40964817,1.31477447,-0.67227998,0.04418367,-0.08048316,0.23894830,-0.36354936,1.46006823,-1.34882087,0.03455673,-0.02450923,0.37797140,-0.15990833,0.54505032,-0.42655584,0.00000000,-0.00000000
0.54927464,2.98269961,-2.34812314,1.37159118,-0.64906170,0.04432275,-0.07838828,0.24452627,-0.35515341,1.52163560,-1.30694718,0.03598615,-0.02309301,0.39586018,-0.16004540,0.55146764,-0.42493367,0.00000000,-0.00000000
0.55527764,3.08619699,-2.28993974,1.42563814,-0.62646660,0.04450958,-0.07634873,0.25040964,-0.34745626,1.58457917,-1.26733102,0.03728884,-0.02179257,0.41481652,-0.16022070,0.55738164,-0.42350075,0.00000000,-0.00000000
0.56128064,3.19078757,-2.23541441,1.47613135,-0.60461148,0.04473773,-0.07438195,0.25657449,-0.34045709,1.64827474,-1.23015767,0.03843291,-0.02060108,0.43475221,-0.16044023,0.56266550,-0.42229587,0.00000000,-0.00000000
0.56728364,3.29537610,-2.18477907,1.52235109,-0.58360671,0.04499970,-0.07250313,0.26300054,-0.33414652,1.71206474,-1.19555384,0.03939038,-0.01950995,0.45556480,-0.16070839,0.56721268,-0.42135149,0.00000000,-0.00000000
0.57328664,3.39885047,-2.13817660,1.56366176,-0.56355098,0.04528709,-0.07072483,0.26967219,-0.32850645,1.77527368,-1.16358695,0.04013791,-0.01850929,0.47713895,-0.16102733,0.57094181,-0.42069232,0.00000000,-0.00000000
0.57928964,3.50011146,-2.09565865,1.59952990,-0.54452671,0.04559091,-0.06905669,0.27657989,-0.32351004,1.83722586,-1.13426594,0.04065735,-0.01758847,0.49934865,-0.16139628,0.57380106,-0.42033404,0.00000000,-0.00000000
0.58529265,3.59810473,-2.05718600,1.62953949,-0.52659632,0.04590185,-0.06750516,0.28372140,-0.31912190,1.89726449,-1.10754364,0.04093626,-0.01673652,0.52206001,-0.16181110,0.57577172,-0.42028211,0.00000000,-0.00000000
0.59129565,3.69185314,-2.02263150,1.65340370,-0.50979955,0.04621074,-0.06607338,0.29110295,-0.31529862,1.95477128,-1.08332063,0.04096812,-0.01594267,0.54513463,-0.16226391,0.57687061,-0.42053077,0.00000000,-0.00000000
0.59729865,3.78048756,-1.99178528,1.67097247,-0.49415199,0.04650891,-0.06476120,0.29874013,-0.31198942,2.00918521,-1.06145036,0.04075242,-0.01519668,0.56843324,-0.16274290,0.57715124,-0.42106221,0.00000000,-0.00000000
0.60330165,3.86327410,-1.96436208,1.68223528,-0.47964483,0.04678860,-0.06356523,0.30665826,-0.30913707,2.06001957,-1.04174533,0.04029454,-0.01448924,0.59181924,-0.16323232,0.57670330,-0.42184589,0.00000000,-0.00000000
0.60930465,3.93963589,-1.94001038,1.68731898,-0.46624576,0.04704324,-0.06247899,0.31489223,-0.30667897,2.10687608,-1.02398418,0.03960545,-0.01381225,0.61516211,-0.16371255,0.57565060,-0.42283811,0.00000000,-0.00000000
0.61530765,4.00916782,-1.91832306,1.68648039,-0.45390093,0.04726782,-0.06149318,0.32348563,-0.30454833,2.14945512,-1.00791935,0.03870117,-0.01315897,0.63834007,-0.16416043,0.57414720,-0.42398179,0.00000000,-0.00000000
0.62131066,4.07164304,-1.89884913,1.68009418,-0.44253790,0.04745899,-0.06059602,0.33248907,-0.30267546,2.18756142,-0.99328501,0.03760216,-0.01252421,0.66124210,-0.16454965,0.57237208,-0.42520660,0.00000000,-0.00000000
0.62731366,4.12701033,-1.88110637,1.66863615,-0.43206931,0.04761516,-0.05977358,0.34195774,-0.30098906,2.22110473,-0.97980521,0.03633247,-0.01190435,0.68376891,-0.16485128,0.57052219,-0.42642939,0.00000000,-0.00000000
0.63331666,4.17538232,-1.86459448,1.65266286,-0.42239715,0.04773651,-0.05901023,0.35194821,-0.29941758,2.25009514,-0.96720189,0.03491891,-0.01129738,0.70583274,-0.16503448,0.56880442,-0.42755515,0.00000000,-0.00000000
0.63931966,4.21701483,-1.84880857,1.63278837,-0.41341748,0.04782477,-0.05828914,0.36251456,-0.29789053,2.27463342,-0.95520261,0.03339005,-0.01070276,0.72735615,-0.16506724,0.56742662,-0.42847838,0.00000000,-0.00000000
0.64532266,4.25227835,-1.83325286,1.60965916,-0.40502532,0.04788303,-0.05759269,0.37370394,-0.29633980,2.29489665,-0.94354794,0.03177530,-0.01012141,0.74826969,-0.16491732,0.56658811,-0.42908508,0.00000000,-0.00000000
0.65132566,4.28162315,-1.81745424,1.58392839,-0.39711962,0.04791537,-0.05690306,0.38555183,-0.29470095,2.31112012,-0.93199838,0.03010392,-0.00955550,0.76850866,-0.16455318,0.56647008,-0.42925530,0.00000000,-0.00000000
0.65732866,4.30554003,-1.80097575,1.55623082,-0.38960816,0.04792642,-0.05620272,0.39807721,-0.29291453,2.32357625,-0.92034074,0.02840420,-0.00900830,0.78800921,-0.16394503,0.56722644,-0.42886626,0.00000000,-0.00000000
0.66333167,4.32451898,-1.78342973,1.52715930,-0.38241211,0.04792097,-0.05547493,0.41127788,-0.29092733,2.33255217,-0.90839396,0.02670260,-0.00848404,0.80670416,-0.16306596,0.56897534,-0.42779607,0.00000000,-0.00000000
0.66933467,4.33900830,-1.76449035,1.49724419,-0.37547032,0.04790341,-0.05470428,0.42512621,-0.28869372,2.33832686,-0.89601430,0.02502316,-0.00798773,0.82451874,-0.16189306,0.57179202,-0.42592784,0.00000000,-0.00000000
0.67533767,4.34937666,-1.74390550,1.46693653,-0.36874307,0.04787733,-0.05387715,0.43956562,-0.28617685,2.34114970,-0.88309990,0.02338692,-0.00752495,0.84136677,-0.16040853,0.57570320,-0.42315421,0.00000000,-0.00000000
0.68134067,4.35588055,-1.72150761,1.43659568,-0.36221521,0.04784505,-0.05298217,0.45450809,-0.28334994,2.34122135,-0.86959461,0.02181161,-0.00710179,0.85714759,-0.15860078,0.58068339,-0.41938202,0.00000000,-0.00000000
0.68734367,4.35863920,-1.69722307,1.40648199,-0.35589862,0.04780734,-0.05201065,0.46983281,-0.28019736,2.33867850,-0.85549100,0.02031141,-0.00672468,0.87174406,-0.15646546,0.58665333,-0.41453690,0.00000000,-0.00000000
0.69334667,4.35761871,-1.67107996,1.37675469,-0.34983386,0.04776309,-0.05095689,0.48538633,-0.27671569,2.33358320,-0.84083255,0.01889690,-0.00640030,0.88502186,-0.15400635,0.59348077,-0.40856773,0.00000000,-0.00000000
0.69934967,4.35262642,-1.64321358,1.34747502,-0.34409093,0.04770924,-0.04981847,0.50098405,-0.27291452,2.32591760,-0.82571474,0.01757521,-0.00613552,0.89683046,-0.15123609,0.60098346,-0.40145049,0.00000000,-0.00000000
0.70535268,4.34331617,-1.61386943,1.31861424,-0.33876910,0.04764074,-0.04859644,0.51641344,-0.26881698,2.31558440,-0.81028511,0.01635021,-0.00593737,0.90700550,-0.14817669,0.60893452,-0.39319149,0.00000000,-0.00000000
0.71135568,4.32920418,-1.58340331,1.29006596,-0.33399566,0.04755067,-0.04729539,0.53143867,-0.26446004,2.30241298,-0.79474195,0.01522285,-0.00581297,0.91537290,-0.14485987,0.61706973,-0.38382963,0.00000000,-0.00000000
0.71735868,4.30969477,-1.55227815,1.26166205,-0.32992369,0.04743049,-0.04592344,0.54580657,-0.25989426,2.28617086,-0.77933169,0.01419161,-0.00576955,0.92175430,-0.14132708,0.62509674,-0.37343765,0.00000000,-0.00000000
0.72336168,4.28411460,-1.52105733,1.23319115,-0.32672872,0.04727038,-0.04449213,0.55925392,-0.25518325,2.26657985,-0.76434486,0.01325300,-0.00581446,0.92597372,-0.13762920,0.63270562,-0.36212206,0.00000000,-0.00000000
0.72936468,4.25175339,-1.49039458,1.20441882,-0.32460432,0.04705974,-0.04301611,0.57151558,-0.25040250,2.24333584,-0.75011052,0.01240202,-0.00595510,0.92786502,-0.13382606,0.63958043,-0.35002196,0.00000000,-0.00000000
0.73536768,4.21190896,-1.46102030,1.17510806,-0.32375675,0.04678764,-0.04151289,0.58233316,-0.24563786,2.21613112,-0.73698928,0.01163275,-0.00619898,0.92727987,-0.12998557,0.64541130,-0.33730648,0.00000000,-0.00000000
0.74137069,4.16393396,-1.43372465,1.14503927,-0.32439867,0.04644345,-0.04000231,0.59146409,-0.24098343,2.18467788,-0.72536494,0.01093880,-0.00655365,0.92409566,-0.12618265,0.64990648,-0.32417112,0.00000000,-0.00000000
0.74737369,4.10728176,-1.40933776,1.11402853,-0.32674213,0.04601737,-0.03850602,0.59869038,-0.23653911,2.14873156,-0.71563487,0.01031381,-0.00702665,0.91822300,-0.12249786,0.65280390,-0.31083304,0.00000000,-0.00000000
0.75337669,4.04154893,-1.38870758,1.08194340,-0.33099099,0.04550099,-0.03704691,0.60382697,-0.23240771,2.10811269,-0.70819948,0.00975182,-0.00762545,0.90961243,-0.11901591,0.65388160,-0.29752541,0.00000000,-0.00000000
0.75937969,3.96651204,-1.37267603,1.04871534,-0.33733297,0.04488781,-0.03564842,0.60672907,-0.22869184,2.06272609,-0.70345090,0.00924762,-0.00835733,0.89825975,-0.11582395,0.65296686,-0.28449127,0.00000000,-0.00000000
0.76538269,3.88215691,-1.36205421,1.01434849,-0.34593173,0.04417366,-0.03433386,0.60729836,-0.22549067,2.01257625,-0.70176134,0.00879701,-0.00922920,0.88420995,-0.11300976,0.64994328,-0.27197684,0.00000000,-0.00000000
0.77138569,3.78869874,-1.35759753,0.97892425,-0.35691908,0.04335700,-0.03312573,0.60548766,-0.22289661,1.95777836,-0.70347142,0.00839695,-0.01024746,0.86755935,-0.11065989,0.64475590,-0.26022487,0.00000000,-0.00000000
0.77738869,3.68659235,-1.35998155,0.94260179,-0.37038774,0.04243915,-0.03204507,0.60130386,-0.22099213,1.89856419,-0.70887884,0.00804561,-0.01141772,0.84845579,-0.10885781,0.63741389,-0.24946803,0.00000000,-0.00000000
0.78339170,3.57653202,-1.36977945,0.90561454,-0.38638501,0.04142440,-0.03111084,0.59480903,-0.21984683,1.83528287,-0.71822789,0.00774242,-0.01274458,0.82709702,-0.10768206,0.62799080,-0.23992277,0.00000000,-0.00000000
0.78939470,3.45944115,-1.38744185,0.86826309,-0.40490754,0.04031991,-0.03033932,0.58611967,-0.21951483,1.76839646,-0.73170010,0.00748793,-0.01423129,0.80372726,-0.10720446,0.61662254,-0.23178377,0.00000000,-0.00000000
0.79539770,3.33645250,-1.41327976,0.83090497,-0.42589755,0.03913557,-0.02974371,0.57540409,-0.22003267,1.69847072,-0.74940630,0.00728367,-0.01587942,0.77863202,-0.10748847,0.60350300,-0.22521915,0.00000000,-0.00000000
0.80140070,3.20888007,-1.44745117,0.79394205,-0.44924070,0.03788376,-0.02933369,0.56287803,-0.22141774,1.62616165,-0.77138057,0.00713196,-0.01768856,0.75213162,-0.10858763,0.58887771,-0.22036666,0.00000000,-0.00000000
0.80740370,3.07818410,-1.48995173,0.75780626,-0.47476589,0.03657890,-0.02911518,0.54879874,-0.22366724,1.55219849,-0.79757612,0.00703560,-0.01965591,0.72457351,-0.11054417,0.57303577,-0.21733084,0.00000000,-0.00000000
0.81340670,2.94593093,-1.54060990,0.72294448,-0.50224693,0.03523701,-0.02909014,0.53345783,-0.22675788,1.47736411,-0.82786333,0.00699763,-0.02177597,0.69632382,-0.11338778,0.55630041,-0.21618124,0.00000000,-0.00000000
0.81940970,2.81374963,-1.59908658,0.68980332,-0.53140626,0.03387522,-0.02925660,0.51717297,-0.23064614,1.40247368,-0.86203009,0.00702101,-0.02404024,0.66775844,-0.11713453,0.53901875,-0.21695167,0.00000000,-0.00000000
0.82541271,2.68328721,-1.66487929,0.65881466,-0.56192070,0.03251121,-0.02960860,0.50027899,-0.23526909,1.32835263,-0.89978430,0.00710830,-0.02643693,0.63925393,-0.12178600,0.52155089,-0.21964044,0.00000000,-0.00000000
0.83141571,2.55616422,-1.73733069,0.63038242,-0.59342890,0.03116263,-0.03013648,0.48311856,-0.24054587,1.25581475,-0.94075862,0.00726138,-0.02895079,0.61117874,-0.12732861,0.50425915,-0.22421154,0.00000000,-0.00000000
0.83741871,2.43393251,-1.81564116,0.60487135,-0.62554049,0.02984655,-0.03082704,0.46603286,-0.24637959,1.18564130,-0.98451714,0.00748119,-0.03156298,0.58388475,-0.13373316,0.48749749,-0.23059657,0.00000000,-0.00000000
0.84342171,2.31803653,-1.89888497,0.58259791,-0.65784654,0.02857899,-0.03166393,0.44935249,-0.25265961,1.11856192,-1.03056396,0.00776746,-0.03425106,0.55769959,-0.14095456,0.47160177,-0.23869740,0.00000000,-0.00000000
0.84942471,2.20977926,-1.98602965,0.56382382,-0.68993094,0.02737443,-0.03262806,0.43338900,-0.25926420,1.05523777,-1.07835323,0.00811860,-0.03698915,0.53291991,-0.14893186,0.45688104,-0.24838940,0.00000000,-0.00000000
0.85542771,2.11029392,-2.07595781,0.54875212,-0.72138234,0.02624542,-0.03369805,0.41842720,-0.26606338,0.99624753,-1.12730051,0.00853152,-0.03974816,0.50980560,-0.15758860,0.44361006,-0.25952503,0.00000000,-0.00000000
0.86143072,2.02052170,-2.16749099,0.53752576,-0.75180618,0.02520232,-0.03485079,0.40471850,-0.27292198,0.94207641,-1.17679502,0.00900158,-0.04249620,0.48857524,-0.16683331,0.43202338,-0.27193776,0.00000000,-0.00000000
0.86743372,1.94119620,-2.25941467,0.53022856,-0.78083637,0.02425302,-0.03606191,0.39247551,-0.27970264,0.89310842,-1.22621244,0.00952260,-0.04519910,0.46940270,-0.17656055,0.42231092,-0.28544619,0.00000000,-0.00000000
0.87343672,1.87283421,-2.35050405,0.52688812,-0.80814614,0.02340288,-0.03730641,0.38186788,-0.28626887,0.84962178,-1.27492795,0.01008693,-0.04782115,0.45241499,-0.18665215,0.41461519,-0.29985815,0.00000000,-0.00000000
0.87943972,1.81573298,-2.43954964,0.52748037,-0.83345767,0.02265465,-0.03855914,0.37301951,-0.29248805,0.81178753,-1.32232922,0.01068562,-0.05032587,0.43769132,-0.19697886,0.40903011,-0.31497481,0.00000000,-0.00000000
0.88544272,1.76997327,-2.52538239,0.53193521,-0.85655014,0.02200856,-0.03979540,0.36600723,-0.29823422,0.77967096,-1.36782881,0.01130852,-0.05267694,0.42526327,-0.20740242,0.40560125,-0.33059463,0.00000000,-0.00000000
0.89144572,1.73542776,-2.60689756,0.54014275,-0.87726579,0.02146243,-0.04099141,0.36086074,-0.30339074,0.75323565,-1.41087604,0.01194464,-0.05483916,0.41511611,-0.21777799,0.40432749,-0.34651710,0.00000000,-0.00000000
0.89744872,1.71177408,-2.68307691,0.55195976,-0.89551403,0.02101192,-0.04212482,0.35756383,-0.30785273,0.73234976,-1.45096769,0.01258236,-0.05677952,0.40719104,-0.22795688,0.40516381,-0.36254618,0.00000000,-0.00000000
0.90345173,1.69851157,-2.75300885,0.56721572,-0.91127315,0.02065076,-0.04317509,0.35605682,-0.31152927,0.71679416,-1.48765770,0.01320978,-0.05846822,0.40138837,-0.23778970,0.40802503,-0.37849348,0.00000000,-0.00000000
0.90945473,1.69498109,-2.81590610,0.58571808,-0.92458987,0.02037112,-0.04412393,0.35623999,-0.31434532,0.70627203,-1.52056532,0.01381503,-0.05987960,0.39757144,-0.24712967,0.41279031,-0.39418096,0.00000000,-0.00000000
