energy_ev,total_up,Ca_p_up,Ca_d_up,Mo_p_up,Mo_d_up,N_s_up,N_p_up,Se_s_up,Se_p_up
-3.15457729,1.67574102,0.00639503,0.00000000,0.39399196,0.94840134,0.00067394,0.11529686,0.00615454,0.62764851
-3.14857429,1.66034501,0.00640089,0.00000000,0.38820219,0.94005213,0.00063154,0.11394143,0.00572921,0.62490476
-3.14257129,1.64914295,0.00642838,0.00000000,0.38338654,0.93498237,0.00059139,0.11284752,0.00533859,0.62303889
-3.13656828,1.64190751,0.00647555,0.00000000,0.37952847,0.93307117,0.00055387,0.11200108,0.00498346,0.62192203
-3.13056528,1.63818076,0.00653939,0.00000000,0.37655760,0.93403652,0.00051929,0.11137343,0.00466353,0.62136319
-3.12456228,1.63729837,0.00661602,0.00000000,0.37435436,0.93744924,0.00048780,0.11092298,0.00437753,0.62111864
-3.11855928,1.63842193,0.00670081,0.00000000,0.37275652,0.94275286,0.00045945,0.11059725,0.00412339,0.62090316
-3.11255628,1.64057780,0.00678855,0.00000000,0.37156732,0.94928830,0.00043417,0.11033548,0.00389838,0.62040296
-3.10655328,1.64270082,0.00687372,0.00000000,0.37056473,0.95632240,0.00041181,0.11007135,0.00369927,0.61928950
-3.10055028,1.64368079,0.00695064,0.00000000,0.36951152,0.96307892,0.00039214,0.10973597,0.00352252,0.61723375
-3.09454727,1.64240975,0.00701373,0.00000000,0.36816566,0.96877075,0.00037485,0.10926082,0.00336448,0.61392009
-3.08854427,1.63782804,0.00705771,0.00000000,0.36629060,0.97263170,0.00035963,0.10858065,0.00322145,0.60905951
-3.08254127,1.62896717,0.00707778,0.00000000,0.36366501,0.97394692,0.00034609,0.10763608,0.00308992,0.60240137
-3.07653827,1.61498779,0.00706985,0.00000000,0.36009165,0.97208029,0.00033389,0.10637597,0.00296662,0.59374343
-3.07053527,1.59521140,0.00703061,0.00000000,0.35540490,0.96649800,0.00032267,0.10475930,0.00284866,0.58293960
-3.06453227,1.56914455,0.00695771,0.00000000,0.34947687,0.95678735,0.00031209,0.10275665,0.00273355,0.56990541
-3.05852926,1.53649495,0.00684976,0.00000000,0.34222172,0.94267015,0.00030188,0.10035108,0.00261931,0.55462080
-3.05252626,1.49717909,0.00670644,0.00000000,0.33359821,0.92401049,0.00029177,0.09753855,0.00250443,0.53713035
-3.04652326,1.45132139,0.00652841,0.00000000,0.32361044,0.90081659,0.00028158,0.09432778,0.00238794,0.51754109
-3.04052026,1.39924555,0.00631729,0.00000000,0.31230673,0.87323733,0.00027119,0.09073963,0.00226934,0.49601796
-3.03451726,1.34145868,0.00607560,0.00000000,0.29977699,0.84155349,0.00026053,0.08680603,0.00214856,0.47277731
-3.02851426,1.27862948,0.00580662,0.00000000,0.28614862,0.80616478,0.00024958,0.08256853,0.00202599,0.44807880
-3.02251126,1.21156174,0.00551426,0.00000000,0.27158123,0.76757327,0.00023842,0.07807660,0.00190235,0.42221612
-3.01650825,1.14116463,0.00520290,0.00000000,0.25626062,0.72636427,0.00022714,0.07338568,0.00177866,0.39550700
-3.01050525,1.06842129,0.00487726,0.00000000,0.24039213,0.68318574,0.00021593,0.06855518,0.00165620,0.36828297
-3.00450225,0.99435725,0.00454222,0.00000000,0.22419388,0.63872719,0.00020501,0.06364643,0.00153641,0.34087932
-2.99849925,0.92001007,0.00420266,0.00000000,0.20789007,0.59369901,0.00019464,0.05872073,0.00142089,0.31362565
-2.99249625,0.84640136,0.00386334,0.00000000,0.19170474,0.54881326,0.00018513,0.05383756,0.00131131,0.28683746
-2.98649325,0.77451227,0.00352875,0.00000000,0.17585611,0.50476637,0.00017682,0.04905299,0.00120939,0.26080889
-2.98049025,0.70526303,0.00320305,0.00000000,0.16055175,0.46222451,0.00017010,0.04441839,0.00111686,0.23580694
-2.97448724,0.63949706,0.00288994,0.00000000,0.14598470,0.42181178,0.00016537,0.03997939,0.00103543,0.21206730
-2.96848424,0.57796982,0.00259262,0.00000000,0.13233057,0.38410143,0.00016307,0.03577519,0.00096681,0.18979166
-2.96248124,0.52134218,0.00231377,0.00000000,0.11974558,0.34961007,0.00016364,0.03183819,0.00091265,0.16914663
-2.95647824,0.47017790,0.00205553,0.00000000,0.10836557,0.31879444,0.00016756,0.02819386,0.00087455,0.15026400
-2.95047524,0.42494475,0.00181950,0.00000000,0.09830581,0.29205058,0.00017530,0.02486093,0.00085405,0.13324227
-2.94447224,0.38601845,0.00160679,0.00000000,0.08966139,0.26971469,0.00018736,0.02185172,0.00085264,0.11814912
-2.93846923,0.35368858,0.00141801,0.00000000,0.08250822,0.25206522,0.00020421,0.01917279,0.00087172,0.10502459
-2.93246623,0.32816564,0.00125338,0.00000000,0.07690417,0.23932560,0.00022633,0.01682555,0.00091260,0.09388480
-2.92646323,0.30958841,0.00111272,0.00000000,0.07289044,0.23166690,0.00025417,0.01480705,0.00097647,0.08472580
-2.92046023,0.29803078,0.00099556,0.00000000,0.07049278,0.22921012,0.00028814,0.01311077,0.00106438,0.07752733
-2.91445723,0.29350755,0.00090116,0.00000000,0.06972259,0.23202753,0.00032860,0.01172740,0.00117719,0.07225642
-2.90845423,0.29597857,0.00082855,0.00000000,0.07057759,0.24014285,0.00037584,0.01064555,0.00131553,0.06887039
-2.90245123,0.30535102,0.00077662,0.00000000,0.07304221,0.25353014,0.00043007,0.00985239,0.00147972,0.06731936
-2.89644822,0.32147970,0.00074411,0.00000000,0.07708752,0.27211141,0.00049138,0.00933419,0.00166977,0.06754806
-2.89044522,0.34416548,0.00072966,0.00000000,0.08267073,0.29575306,0.00055974,0.00907671,0.00188528,0.06949684
-2.88444222,0.37315205,0.00073184,0.00000000,0.08973446,0.32426158,0.00063495,0.00906553,0.00212535,0.07310202
-2.87843922,0.40812170,0.00074914,0.00000000,0.09820569,0.35737894,0.00071669,0.00928615,0.00238862,0.07829560
-2.87243622,0.44869030,0.00078002,0.00000000,0.10799464,0.39477800,0.00080442,0.00972410,0.00267312,0.08500428
-2.86643322,0.49440260,0.00082290,0.00000000,0.11899374,0.43605886,0.00089744,0.01036486,0.00297633,0.09314813
-2.86043022,0.54472816,0.00087612,0.00000000,0.13107678,0.48074648,0.00099484,0.01119372,0.00329511,0.10263885
-2.85442721,0.59905883,0.00093803,0.00000000,0.14409843,0.52829024,0.00109555,0.01219560,0.00362573,0.11337793
-2.84842421,0.65670845,0.00100692,0.00000000,0.15789431,0.57806599,0.00119830,0.01335482,0.00396390,0.12525481
-2.84242121,0.71691507,0.00108105,0.00000000,0.17228171,0.62938087,0.00130167,0.01465487,0.00430483,0.13814521
-2.83641821,0.77884644,0.00115869,0.00000000,0.18706102,0.68148122,0.00140413,0.01607816,0.00464330,0.15190978
-2.83041521,0.84160872,0.00123807,0.00000000,0.20201799,0.73356366,0.00150401,0.01760582,0.00497378,0.16639331
-2.82441221,0.90425859,0.00131744,0.00000000,0.21692672,0.78478913,0.00159962,0.01921762,0.00529058,0.18142449
-2.81840920,0.96581856,0.00139510,0.00000000,0.23155349,0.83429967,0.00168923,0.02089184,0.00558794,0.19681640
-2.81240620,1.02529513,0.00146938,0.00000000,0.24566116,0.88123737,0.00177117,0.02260533,0.00586023,0.21236780
-2.80640320,1.08169928,0.00153870,0.00000000,0.25901415,0.92476495,0.00184384,0.02433362,0.00610213,0.22786513
-2.80040020,1.13406850,0.00160159,0.00000000,0.27138377,0.96408700,0.00190578,0.02605112,0.00630874,0.24308543
-2.79439720,1.18148959,0.00165673,0.00000000,0.28255366,0.99847125,0.00195571,0.02773145,0.00647578,0.25779989
-2.78839420,1.22312139,0.00170295,0.00000000,0.29232523,1.02726868,0.00199259,0.02934784,0.00659974,0.27177804
-2.78239120,1.25821629,0.00173927,0.00000000,0.30052274,1.04993188,0.00201562,0.03087358,0.00667794,0.28479254
-2.77638819,1.28613989,0.00176493,0.00000000,0.30699795,1.06603054,0.00202432,0.03228260,0.00670870,0.29662425
-2.77038519,1.30638773,0.00177939,0.00000000,0.31163401,1.07526359,0.00201848,0.03355003,0.00669132,0.30706752
-2.76438219,1.31859849,0.00178237,0.00000000,0.31434852,1.07746731,0.00199823,0.03465283,0.00662616,0.31593540
-2.75837919,1.32256309,0.00177380,0.00000000,0.31509556,1.07261904,0.00196401,0.03557034,0.00651462,0.32306468
-2.75237619,1.31822920,0.00175387,0.00000000,0.31386667,1.06083641,0.00191653,0.03628488,0.00635904,0.32832047
-2.74637319,1.30570115,0.00172298,0.00000000,0.31069066,1.04237206,0.00185679,0.03678225,0.00616268,0.33160009
-2.74037019,1.28523517,0.00168175,0.00000000,0.30563237,1.01760417,0.00178602,0.03705217,0.00592957,0.33283624
-2.73436718,1.25723011,0.00163099,0.00000000,0.29879035,0.98702322,0.00170562,0.03708856,0.00566436,0.33199912
-2.72836418,1.22221428,0.00157167,0.00000000,0.29029360,0.95121564,0.00161716,0.03688980,0.00537223,0.32909751
-2.72236118,1.18082878,0.00150486,0.00000000,0.28029755,0.91084500,0.00152230,0.03645878,0.00505862,0.32417877
-2.71635818,1.13380810,0.00143177,0.00000000,0.26897933,0.86663165,0.00142273,0.03580282,0.00472917,0.31732760
-2.71035518,1.08195879,0.00135363,0.00000000,0.25653272,0.81933163,0.00132013,0.03493351,0.00438947,0.30866376
-2.70435218,1.02613706,0.00127170,0.00000000,0.24316275,0.76971562,0.00121615,0.03386637,0.00404495,0.29833878
-2.69834917,0.96722602,0.00118726,0.00000000,0.22908038,0.71854881,0.00111232,0.03262040,0.00370075,0.28653165
-2.69234617,0.90611353,0.00110152,0.00000000,0.21449721,0.66657232,0.00101006,0.03121754,0.00336156,0.27344398
-2.68634317,0.84367131,0.00101564,0.00000000,0.19962062,0.61448670,0.00091063,0.02968209,0.00303156,0.25929443
-2.68034017,0.78073590,0.00093068,0.00000000,0.18464934,0.56293809,0.00081510,0.02804000,0.00271435,0.24431299
-2.67433717,0.71809209,0.00084760,0.00000000,0.16976962,0.51250714,0.00072436,0.02631821,0.00241291,0.22873508
-2.66833417,0.65645917,0.00076725,0.00000000,0.15515209,0.46370098,0.00063910,0.02454397,0.00212956,0.21279587
-2.66233117,0.59648016,0.00069034,0.00000000,0.14094933,0.41694815,0.00055983,0.02274419,0.00186601,0.19672489
-2.65632816,0.53871428,0.00061747,0.00000000,0.12729424,0.37259642,0.00048688,0.02094485,0.00162335,0.18074125
-2.65032516,0.48363250,0.00054907,0.00000000,0.11429914,0.33091323,0.00042040,0.01917046,0.00140212,0.16504952
-2.64432216,0.43161606,0.00048550,0.00000000,0.10205552,0.29208846,0.00036040,0.01744368,0.00120236,0.14983640
-2.63831916,0.38295784,0.00042698,0.00000000,0.09063455,0.25623917,0.00030674,0.01578498,0.00102366,0.13526834
-2.63231616,0.33786600,0.00037361,0.00000000,0.08008803,0.22341584,0.00025920,0.01421239,0.00086527,0.12148998
-2.62631316,0.29646973,0.00032542,0.00000000,0.07044987,0.19360978,0.00021746,0.01274145,0.00072614,0.10862353
-2.62031016,0.25882659,0.00028236,0.00000000,0.06173790,0.16676128,0.00018113,0.01138514,0.00060502,0.09676890
-2.61430715,0.22493099,0.00024430,0.00000000,0.05395596,0.14276811,0.00014979,0.01015398,0.00050048,0.08600465
-2.60830415,0.19472338,0.00021109,0.00000000,0.04709608,0.12149399,0.00012298,0.00905619,0.00041104,0.07638936
-2.60230115,0.16809975,0.00018252,0.00000000,0.04114072,0.10277682,0.00010025,0.00809788,0.00033516,0.06796364
-2.59629815,0.14492106,0.00015835,0.00000000,0.03606496,0.08643646,0.00008113,0.00728325,0.00027133,0.06075223
-2.59029515,0.12502220,0.00013834,0.00000000,0.03183849,0.07228171,0.00006519,0.00661493,0.00021808,0.05476638
-2.58429215,0.10822032,0.00012224,0.00000000,0.02842747,0.06011662,0.00005200,0.00609414,0.00017402,0.05000608
-2.57828914,0.09432220,0.00010982,0.00000000,0.02579604,0.04974585,0.00004119,0.00572100,0.00013787,0.04646224
-2.57228614,0.08313060,0.00010082,0.00000000,0.02390760,0.04097914,0.00003239,0.00549469,0.00010845,0.04411851
-2.56628314,0.07444950,0.00009503,0.00000000,0.02272573,0.03363498,0.00002528,0.00541365,0.00008469,0.04295281
-2.56028014,0.06808811,0.00009224,0.00000000,0.02221481,0.02754336,0.00001960,0.00547564,0.00006566,0.04293844
-2.55427714,0.06386381,0.00009224,0.00000000,0.02234038,0.02254783,0.00001508,0.00567787,0.00005055,0.04404479
-2.54827414,0.06160412,0.00009485,0.00000000,0.02306915,0.01850684,0.00001152,0.00601697,0.00003863,0.04623761
-2.54227114,0.06114761,0.00009991,0.00000000,0.02436888,0.01529458,0.00000874,0.00648901,0.00002931,0.04947901
-2.53626813,0.06234426,0.00010725,0.00000000,0.02620805,0.01280125,0.00000658,0.00708939,0.00002208,0.05372712
-2.53026513,0.06505506,0.00011673,0.00000000,0.02855545,0.01093305,0.00000492,0.00781284,0.00001652,0.05893561
-2.52426213,0.06915138,0.00012818,0.00000000,0.03137970,0.00961178,0.00000365,0.00865328,0.00001226,0.06505318
-2.51825913,0.07451406,0.00014147,0.00000000,0.03464885,0.00877428,0.00000269,0.00960377,0.00000904,0.07202299
-2.51225613,0.08103244,0.00015644,0.00000000,0.03833003,0.00837173,0.00000197,0.01065652,0.00000662,0.07978242
-2.50625313,0.08860363,0.00017294,0.00000000,0.04238925,0.00836876,0.00000143,0.01180279,0.00000481,0.08826294
-2.50025013,0.09713181,0.00019082,0.00000000,0.04679137,0.00874260,0.00000103,0.01303303,0.00000347,0.09739048
-2.49424712,0.10652800,0.00020992,0.00000000,0.05150030,0.00948207,0.00000074,0.01433693,0.00000249,0.10708603
-2.48824412,0.11671006,0.00023008,0.00000000,0.05647931,0.01058658,0.00000053,0.01570357,0.00000177,0.11726680
-2.48224112,0.12760298,0.00025115,0.00000000,0.06169169,0.01206503,0.00000037,0.01712167,0.00000125,0.12784772
-2.47623812,0.13913945,0.00027296,0.00000000,0.06710137,0.01393466,0.00000026,0.01857979,0.00000088,0.13874322
-2.47023512,0.15126053,0.00029537,0.00000000,0.07267381,0.01621976,0.00000019,0.02006667,0.00000061,0.14986934
-2.46423212,0.16391633,0.00031824,0.00000000,0.07837678,0.01895029,0.00000013,0.02157149,0.00000042,0.16114587
-2.45822911,0.17706648,0.00034144,0.00000000,0.08418123,0.02216032,0.00000010,0.02308419,0.00000029,0.17249847
-2.45222611,0.19068034,0.00036487,0.00000000,0.09006191,0.02588633,0.00000008,0.02459572,0.00000020,0.18386056
-2.44622311,0.20473667,0.00038844,0.00000000,0.09599788,0.03016531,0.00000006,0.02609824,0.00000014,0.19517485
-2.44022011,0.21922264,0.00041208,0.00000000,0.10197266,0.03503269,0.00000006,0.02758529,0.00000009,0.20639424
-2.43421711,0.23413221,0.00043576,0.00000000,0.10797407,0.04052018,0.00000006,0.02905181,0.00000006,0.21748219
-2.42821411,0.24946366,0.00045945,0.00000000,0.11399376,0.04665345,0.00000007,0.03049411,0.00000005,0.22841217
-2.42221111,0.26521641,0.00048314,0.00000000,0.12002623,0.05344981,0.00000009,0.03190968,0.00000004,0.23916643
-2.41620810,0.28138718,0.00050685,0.00000000,0.12606759,0.06091595,0.00000012,0.03329695,0.00000004,0.24973392
-2.41020510,0.29796567,0.00053059,0.00000000,0.13211400,0.06904581,0.00000015,0.03465492,0.00000004,0.26010758
-2.40420210,0.31492995,0.00055439,0.00000000,0.13815983,0.07781870,0.00000020,0.03598269,0.00000005,0.27028101
-2.39819910,0.33224190,0.00057828,0.00000000,0.14419582,0.08719784,0.00000026,0.03727905,0.00000007,0.28024486
-2.39219610,0.34984299,0.00060226,0.00000000,0.15020712,0.09712938,0.00000034,0.03854190,0.00000010,0.28998308
-2.38619310,0.36765073,0.00062633,0.00000000,0.15617166,0.10754201,0.00000044,0.03976782,0.00000015,0.29946936
-2.38019010,0.38555619,0.00065047,0.00000000,0.16205872,0.11834731,0.00000057,0.04095164,0.00000021,0.30866404
-2.37418709,0.40342282,0.00067464,0.00000000,0.16782798,0.12944086,0.00000072,0.04208612,0.00000031,0.31751170
-2.36818409,0.42108689,0.00069877,0.00000000,0.17342918,0.14070416,0.00000092,0.04316171,0.00000045,0.32593980
-2.36218109,0.43835964,0.00072278,0.00000000,0.17880241,0.15200738,0.00000116,0.04416658,0.00000065,0.33385838
-2.35617809,0.45503132,0.00074654,0.00000000,0.18387914,0.16321284,0.00000145,0.04508671,0.00000092,0.34116113
-2.35017509,0.47087693,0.00076995,0.00000000,0.18858391,0.17417927,0.00000180,0.04590617,0.00000131,0.34772771
-2.34417209,0.48566365,0.00079287,0.00000000,0.19283682,0.18476651,0.00000223,0.04660764,0.00000184,0.35342740
-2.33816908,0.49915961,0.00081518,0.00000000,0.19655645,0.19484077,0.00000273,0.04717302,0.00000258,0.35812379
-2.33216608,0.51114368,0.00083678,0.00000000,0.19966342,0.20427995,0.00000334,0.04758417,0.00000358,0.36168048
-2.32616308,0.52141585,0.00085758,0.00000000,0.20208416,0.21297914,0.00000405,0.04782379,0.00000494,0.36396738
-2.32016008,0.52980762,0.00087755,0.00000000,0.20375480,0.22085581,0.00000488,0.04787627,0.00000676,0.36486727
-2.31415708,0.53619211,0.00089671,0.00000000,0.20462503,0.22785471,0.00000584,0.04772858,0.00000919,0.36428237
-2.30815408,0.54049322,0.00091512,0.00000000,0.20466171,0.23395223,0.00000696,0.04737116,0.00001241,0.36214042
-2.30215108,0.54269351,0.00093293,0.00000000,0.20385197,0.23915997,0.00000825,0.04679856,0.00001664,0.35840003
-2.29614807,0.54284050,0.00095036,0.00000000,0.20220576,0.24352769,0.00000973,0.04601011,0.00002215,0.35305496
-2.29014507,0.54105102,0.00096771,0.00000000,0.19975772,0.24714534,0.00001141,0.04501035,0.00002928,0.34613707
-2.28414207,0.53751363,0.00098538,0.00000000,0.19656818,0.25014434,0.00001333,0.04380921,0.00003844,0.33771790
-2.27813907,0.53248905,0.00100382,0.00000000,0.19272344,0.25269802,0.00001550,0.04242210,0.00005012,0.32790860
-2.27213607,0.52630866,0.00102361,0.00000000,0.18833520,0.25502155,0.00001796,0.04086970,0.00006488,0.31685849
-2.26613307,0.51937138,0.00104538,0.00000000,0.18353930,0.25737114,0.00002075,0.03917761,0.00008341,0.30475217
-2.26013007,0.51213909,0.00106985,0.00000000,0.17849377,0.26004292,0.00002389,0.03737582,0.00010648,0.29180538
-2.25412706,0.50513101,0.00109781,0.00000000,0.17337639,0.26337151,0.00002744,0.03549802,0.00013499,0.27825994
-2.24812406,0.49891721,0.00113015,0.00000000,0.16838184,0.26772829,0.00003145,0.03358082,0.00016993,0.26437794
-2.24212106,0.49411170,0.00116782,0.00000000,0.16371859,0.27351951,0.00003599,0.03166287,0.00021244,0.25043553
-2.23611806,0.49136514,0.00121183,0.00000000,0.15960558,0.28118419,0.00004113,0.02978401,0.00026374,0.23671654
-2.23011506,0.49135742,0.00126328,0.00000000,0.15626885,0.29119170,0.00004697,0.02798433,0.00032516,0.22350628
-2.22411206,0.49479008,0.00132334,0.00000000,0.15393815,0.30403882,0.00005361,0.02630330,0.00039811,0.21108559
-2.21810905,0.50237840,0.00139323,0.00000000,0.15284357,0.32024619,0.00006117,0.02477898,0.00048404,0.19972549
-2.21210605,0.51484311,0.00147424,0.00000000,0.15321214,0.34035366,0.00006978,0.02344725,0.00058445,0.18968236
-2.20610305,0.53290139,0.00156771,0.00000000,0.15526439,0.36491443,0.00007961,0.02234112,0.00070083,0.18119383
-2.20010005,0.55725668,0.00167500,0.00000000,0.15921090,0.39448753,0.00009083,0.02149018,0.00083459,0.17447531
-2.19409705,0.58858727,0.00179748,0.00000000,0.16524863,0.42962845,0.00010361,0.02092007,0.00098703,0.16971707
-2.18809405,0.62753312,0.00193650,0.00000000,0.17355700,0.47087753,0.00011816,0.02065201,0.00115930,0.16708191
-2.18209105,0.67468081,0.00209334,0.00000000,0.18429384,0.51874626,0.00013469,0.02070252,0.00135230,0.16670316
-2.17608804,0.73054657,0.00226919,0.00000000,0.19759097,0.57370125,0.00015342,0.02108302,0.00156663,0.16868297
-2.17008504,0.79555741,0.00246505,0.00000000,0.21354951,0.63614619,0.00017456,0.02179963,0.00180253,0.17309079
-2.16408204,0.87003084,0.00268171,0.00000000,0.23223511,0.70640209,0.00019833,0.02285298,0.00205982,0.17996202
-2.15807904,0.95415340,0.00291968,0.00000000,0.25367300,0.78468639,0.00022492,0.02423801,0.00233782,0.18929659
-2.15207604,1.04795910,0.00317909,0.00000000,0.27784327,0.87109165,0.00025451,0.02594392,0.00263533,0.20105778
-2.14607304,1.15130835,0.00345966,0.00000000,0.30467635,0.96556469,0.00028726,0.02795410,0.00295061,0.21517097
-2.14007004,1.26386881,0.00376062,0.00000000,0.33404917,1.06788719,0.00032328,0.03024619,0.00328131,0.23152278
-2.13406703,1.38509902,0.00408069,0.00000000,0.36578215,1.17765893,0.00036262,0.03279221,0.00362454,0.24996042
-2.12806403,1.51423629,0.00441798,0.00000000,0.39963734,1.29428463,0.00040530,0.03555876,0.00397682,0.27029152
-2.12206103,1.65028990,0.00477002,0.00000000,0.43531792,1.41696560,0.00045125,0.03850739,0.00433418,0.29228469
-2.11605803,1.79204067,0.00513373,0.00000000,0.47246938,1.54469719,0.00050035,0.04159508,0.00469222,0.31567078
-2.11005503,1.93804783,0.00550547,0.00000000,0.51068254,1.67627268,0.00055239,0.04477480,0.00504615,0.34014512
-2.10405203,2.08666368,0.00588103,0.00000000,0.54949845,1.81029427,0.00060706,0.04799634,0.00539094,0.36537088
-2.09804902,2.23605632,0.00625572,0.00000000,0.58841523,1.94519147,0.00066400,0.05120710,0.00572143,0.39098339
-2.09204602,2.38424038,0.00662448,0.00000000,0.62689682,2.07924673,0.00072272,0.05435312,0.00603245,0.41659576
-2.08604302,2.52911509,0.00698195,0.00000000,0.66438344,2.21062796,0.00078268,0.05738018,0.00631898,0.44180545
-2.08004002,2.66850893,0.00732261,0.00000000,0.70030345,2.33742710,0.00084326,0.06023494,0.00657624,0.46620188
-2.07403702,2.80022943,0.00764092,0.00000000,0.73408637,2.45770383,0.00090374,0.06286614,0.00679990,0.48937473
-2.06803402,2.92211664,0.00793146,0.00000000,0.76517649,2.56953281,0.00096338,0.06522580,0.00698615,0.51092292
-2.06203102,3.03209830,0.00818908,0.00000000,0.79304684,2.67105301,0.00102137,0.06727034,0.00713182,0.53046370
-2.05602801,3.12824490,0.00840905,0.00000000,0.81721268,2.76051725,0.00107687,0.06896167,0.00723449,0.54764184
-2.05002501,3.20882226,0.00858721,0.00000000,0.83724438,2.83634025,0.00112904,0.07026809,0.00729253,0.56213833
-2.04402201,3.27233989,0.00872007,0.00000000,0.85277887,2.89714311,0.00117705,0.07116510,0.00730517,0.57367847
-2.03801901,3.31759309,0.00880490,0.00000000,0.86352950,2.94179281,0.00122009,0.07163591,0.00727250,0.58203887
-2.03201601,3.34369716,0.00883986,0.00000000,0.86929368,2.96943481,0.00125741,0.07167187,0.00719544,0.58705323
-2.02601301,3.35011231,0.00882401,0.00000000,0.86995823,2.97951786,0.00128834,0.07127255,0.00707574,0.58861651
-2.02001001,3.33665853,0.00875734,0.00000000,0.86550209,2.97180971,0.00131228,0.07044563,0.00691587,0.58668745
-2.01400700,3.30351956,0.00864080,0.00000000,0.85599640,2.94640336,0.00132875,0.06920661,0.00671897,0.58128929
-2.00800400,3.25123618,0.00847622,0.00000000,0.84160186,2.90371356,0.00133740,0.06757819,0.00648873,0.57250862
-2.00200100,3.18068897,0.00826626,0.00000000,0.82256367,2.84446378,0.00133802,0.06558960,0.00622928,0.56049249
-1.99599800,3.09307136,0.00801438,0.00000000,0.79920404,2.76966421,0.00133054,0.06327564,0.00594507,0.54544378
-1.98999500,2.98985420,0.00772466,0.00000000,0.77191276,2.68058180,0.00131503,0.06067567,0.00564074,0.52761513
-1.98399200,2.87274319,0.00740174,0.00000000,0.74113619,2.57870349,0.00129172,0.05783250,0.00532102,0.50730159
-1.97798899,2.74363089,0.00705064,0.00000000,0.70736491,2.46569414,0.00126097,0.05479121,0.00499057,0.48483229
-1.97198599,2.60454522,0.00667670,0.00000000,0.67112079,2.34335080,0.00122330,0.05159802,0.00465392,0.46056143
-1.96598299,2.45759631,0.00628537,0.00000000,0.63294360,2.21355502,0.00117932,0.04829912,0.00431538,0.43485898
-1.95997999,2.30492356,0.00588211,0.00000000,0.59337795,2.07822492,0.00112974,0.04493963,0.00397891,0.40810133
-1.95397699,2.14864476,0.00547227,0.00000000,0.55296065,1.93926869,0.00107539,0.04156264,0.00364812,0.38066224
-1.94797399,1.99080884,0.00506098,0.00000000,0.51220921,1.79854100,0.00101712,0.03820839,0.00332620,0.35290441
-1.94197099,1.83335369,0.00465303,0.00000000,0.47161147,1.65780364,0.00095583,0.03491357,0.00301589,0.32517185
-1.93596798,1.67807005,0.00425283,0.00000000,0.43161686,1.51869146,0.00089243,0.03171076,0.00271946,0.29778333
-1.92996498,1.52657234,0.00386433,0.00000000,0.39262935,1.38268443,0.00082784,0.02862811,0.00243875,0.27102701
-1.92396198,1.38027694,0.00349094,0.00000000,0.35500222,1.25108628,0.00076292,0.02568910,0.00217515,0.24515634
-1.91795898,1.24038798,0.00313560,0.00000000,0.31903467,1.12500997,0.00069848,0.02291244,0.00192962,0.22038735
-1.91195598,1.10789057,0.00280069,0.00000000,0.28497024,1.00536988,0.00063529,0.02031219,0.00170276,0.19689711
-1.90595298,0.98355107,0.00248808,0.00000000,0.25299692,0.89288043,0.00057402,0.01789795,0.00149481,0.17482363
-1.89994997,0.86792368,0.00219915,0.00000000,0.22324887,0.78806065,0.00051523,0.01567513,0.00130573,0.15426674
-1.89394697,0.76136270,0.00193487,0.00000000,0.19580937,0.69124380,0.00045942,0.01364535,0.00113521,0.13529005
-1.88794397,0.66403925,0.00169577,0.00000000,0.17071498,0.60259147,0.00040697,0.01180686,0.00098276,0.11792372
-1.88194097,0.57596176,0.00148209,0.00000000,0.14796055,0.52211097,0.00035816,0.01015506,0.00084771,0.10216791
-1.87593797,0.49699877,0.00129380,0.00000000,0.12750478,0.44967529,0.00031318,0.00868297,0.00072930,0.08799666
-1.86993497,0.42690345,0.00113064,0.00000000,0.10927628,0.38504452,0.00027213,0.00738177,0.00062670,0.07536212
-1.86393197,0.36533837,0.00099227,0.00000000,0.09317960,0.32788790,0.00023505,0.00624123,0.00053906,0.06419880
-1.85792896,0.31190012,0.00087824,0.00000000,0.07910131,0.27780580,0.00020188,0.00525025,0.00046551,0.05442786
-1.85192596,0.26614255,0.00078811,0.00000000,0.06691577,0.23435074,0.00017253,0.00439728,0.00040526,0.04596118
-1.84592296,0.22759833,0.00072148,0.00000000,0.05649046,0.19704705,0.00014685,0.00367064,0.00035755,0.03870510
-1.83991996,0.19579809,0.00067804,0.00000000,0.04769081,0.16540865,0.00012465,0.00305898,0.00032172,0.03256390
-1.83391696,0.17028690,0.00065759,0.00000000,0.04038441,0.13895457,0.00010576,0.00255146,0.00029722,0.02744265
-1.82791396,0.15063778,0.00066007,0.00000000,0.03444456,0.11722220,0.00008995,0.00213807,0.00028360,0.02324975
-1.82191096,0.13646214,0.00068554,0.00000000,0.02975306,0.09977798,0.00007702,0.00180981,0.00028053,0.01989886
-1.81590795,0.12741721,0.00073423,0.00000000,0.02620243,0.08622565,0.00006677,0.00155881,0.00028780,0.01731040
-1.80990495,0.12321046,0.00080646,0.00000000,0.02369734,0.07621210,0.00005902,0.00137848,0.00030530,0.01541253
-1.80390195,0.12360120,0.00090267,0.00000000,0.02215547,0.06943105,0.00005361,0.00126358,0.00033305,0.01414175
-1.79789895,0.12839970,0.00102331,0.00000000,0.02150785,0.06562456,0.00005041,0.00121022,0.00037115,0.01344302
-1.79189595,0.13746393,0.00116887,0.00000000,0.02169853,0.06458271,0.00004933,0.00121592,0.00041977,0.01326959
