energy_ev,total_up,C_s_up,C_p_up,Fe_p_up,Fe_d_up,S_s_up,S_p_up,Zn_p_up,Zn_d_up
-0.23111556,7.31561821,0.09195897,1.01696183,0.62667733,4.52303216,0.03188136,1.34979549,1.42629813,0.00314668
-0.22511256,7.41939739,0.09036067,0.96841261,0.66302834,4.64237415,0.03296177,1.40776660,1.36801418,0.00294698
-0.21910955,7.56821078,0.08864798,0.92537897,0.70476530,4.78899857,0.03423383,1.47788658,1.31854929,0.00275929
-0.21310655,7.76087516,0.08686525,0.88849674,0.75168285,4.96107265,0.03569112,1.55992934,1.27847900,0.00258487
-0.20710355,7.99544565,0.08505457,0.85833821,0.80347494,5.15626967,0.03732368,1.65347862,1.24826803,0.00242483
-0.20110055,8.26918700,0.08325398,0.83539227,0.85973455,5.37177427,0.03911783,1.75792002,1.22825057,0.00228009
-0.19509755,8.57856707,0.08149606,0.82004614,0.91995588,5.60430329,0.04105607,1.87243675,1.21861295,0.00215140
-0.18909455,8.91927523,0.07980696,0.81256916,0.98353911,5.85014332,0.04311710,1.99600997,1.21937942,0.00203921
-0.18309155,9.28626717,0.07820579,0.81309941,1.04979795,6.10520549,0.04527600,2.12742411,1.23040159,0.00194377
-0.17708854,9.67383638,0.07670453,0.82163362,1.11796979,6.36509666,0.04750455,2.26527783,1.25135205,0.00186500
-0.17108554,10.07571119,0.07530824,0.83802069,1.18722849,6.62520557,0.04977165,2.40800051,1.28172252,0.00180257
-0.16508254,10.48517501,0.07401573,0.86195922,1.25669949,6.88080153,0.05204390,2.55387454,1.32082675,0.00175588
-0.15907954,10.89520639,0.07282039,0.89299925,1.32547699,7.12714247,0.05428630,2.70106288,1.36780836,0.00172406
-0.15307654,11.29863452,0.07171132,0.93054821,1.39264276,7.35958863,0.05646300,2.84764157,1.42165355,0.00170600
-0.14707354,11.68830510,0.07067455,0.97388117,1.45728605,7.57371784,0.05853816,2.99163637,1.48120851,0.00170040
-0.14107054,12.05725101,0.06969430,1.02215512,1.51852425,7.76543816,0.06047674,3.13106279,1.54520140,0.00170577
-0.13506753,12.39886217,0.06875417,1.07442714,1.57552343,7.93109363,0.06224544,3.26396817,1.61226832,0.00172049
-0.12906453,12.70704857,0.06783825,1.12967583,1.62751848,8.06755917,0.06381349,3.38847486,1.68098277,0.00174284
-0.12306153,12.97639126,0.06693205,1.18682572,1.67383188,8.17232119,0.06515343,3.50282313,1.74988796,0.00177105
-0.11705853,13.20227607,0.06602317,1.24477370,1.71389082,8.24354089,0.06624179,3.60541233,1.81753098,0.00180331
-0.11105553,13.38100562,0.06510182,1.30241699,1.74724183,8.28009798,0.06705969,3.69483911,1.88249803,0.00183789
-0.10505253,13.50988600,0.06416099,1.35868147,1.77356256,8.28161339,0.06759331,3.76993135,1.94344943,0.00187307
-0.09904952,13.58728526,0.06319648,1.41254963,1.79267020,8.24845026,0.06783418,3.82977656,1.99915353,0.00190728
-0.09304652,13.61266184,0.06220668,1.46308711,1.80452613,8.18169327,0.06777937,3.87374365,2.04851803,0.00193905
-0.08704352,13.58656198,0.06119216,1.50946679,1.80923662,8.08310733,0.06743151,3.90149731,2.09061785,0.00196709
-0.08104052,13.51058649,0.06015520,1.55098959,1.80704944,7.95507713,0.06679868,3.91300434,2.12471820,0.00199029
-0.07503752,13.38732766,0.05909917,1.58710116,1.79834630,7.80052985,0.06589410,3.90853154,2.15029210,0.00200776
-0.06903452,13.22027873,0.05802798,1.61740366,1.78363140,7.62284379,0.06473581,3.88863510,2.16703142,0.00201878
-0.06303152,13.01371882,0.05694544,1.64166225,1.76351629,7.42574613,0.06334604,3.85414190,2.17485094,0.00202289
-0.05702851,12.77257714,0.05585484,1.65980600,1.73870153,7.21320338,0.06175073,3.80612310,2.17388516,0.00201982
-0.05102551,12.50228101,0.05475848,1.67192297,1.70995573,6.98930807,0.05997869,3.74586112,2.16447787,0.00200952
-0.04502251,12.20859292,0.05365745,1.67824993,1.67809263,6.75816550,0.05806098,3.67481102,2.14716472,0.00199211
-0.03901951,11.89744192,0.05255146,1.67915690,1.64394712,6.52378416,0.05603000,3.59455775,2.12264960,0.00196790
-0.03301651,11.57475508,0.05143890,1.67512734,1.60835087,6.28997334,0.05391879,3.50677076,2.09177551,0.00193735
-0.02701351,11.24629479,0.05031691,1.66673466,1.57210864,6.06025087,0.05176017,3.41315777,2.05549130,0.00190105
-0.02101051,10.91750707,0.04918174,1.65461635,1.53597600,5.83776391,0.04958603,3.31541912,2.01481540,0.00185967
-0.01500750,10.59338602,0.04802898,1.63944643,1.50063933,5.62522483,0.04742661,3.21520466,1.97079824,0.00181395
-0.00900450,10.27835860,0.04685404,1.62190790,1.46669882,5.42486386,0.04530991,3.11407428,1.92448477,0.00176468
-0.00300150,9.97619319,0.04565255,1.60266587,1.43465497,5.23839933,0.04326111,3.01346373,1.87687855,0.00171265
0.00300150,9.68993434,0.04442076,1.58234288,1.40489914,5.06702587,0.04130220,2.91465636,1.82890900,0.00165863
0.00900450,9.42186499,0.04315592,1.56149713,1.37770829,4.91142012,0.03945164,2.81876180,1.78140291,0.00160336
0.01500750,9.17349626,0.04185658,1.54060459,1.35324394,4.77176273,0.03772415,2.72670177,1.73506133,0.00154751
0.02101051,8.94558397,0.04052285,1.52004557,1.33155525,4.64777512,0.03613065,2.63920299,1.69044266,0.00149167
0.02701351,8.73816947,0.03915645,1.50009617,1.31258596,4.53876855,0.03467830,2.55679710,1.64795226,0.00143636
0.03301651,8.55064209,0.03776081,1.48092472,1.29618443,4.44370305,0.03337062,2.47982668,1.60783897,0.00138197
0.03901951,8.38181899,0.03634090,1.46259318,1.28211653,4.36125311,0.03220772,2.40845690,1.57019814,0.00132884
0.04502251,8.23003832,0.03490311,1.44506316,1.27008030,4.28987719,0.03118662,2.34269142,1.53498095,0.00127718
0.05102551,8.09326077,0.03345496,1.42820600,1.25972194,4.22788794,0.03030161,2.28239173,1.50200912,0.00122711
0.05702851,7.96917483,0.03200479,1.41181634,1.25065214,4.17352021,0.02954468,2.22729857,1.47099421,0.00117870
0.06303152,7.85530114,0.03056139,1.39562821,1.24246216,4.12499449,0.02890595,2.17705442,1.44156030,0.00113190
0.06903452,7.74909190,0.02913361,1.37933289,1.23473902,4.08057342,0.02837410,2.13122600,1.41326898,0.00108666
0.07503752,7.64802163,0.02773002,1.36259749,1.22707917,4.03860989,0.02793686,2.08932592,1.38564526,0.00104283
0.08104052,7.54966672,0.02635855,1.34508351,1.21910039,3.99758575,0.02758137,2.05083279,1.35820329,0.00100027
0.08704352,7.45177178,0.02502617,1.32646434,1.21045159,3.95614050,0.02729459,2.01520931,1.33047074,0.00095882
0.09304652,7.35230173,0.02373871,1.30644114,1.20082037,3.91309032,0.02706364,1.98191804,1.30201075,0.00091830
0.09904952,7.24947960,0.02250062,1.28475647,1.18993843,3.86743779,0.02687608,1.95043478,1.27244082,0.00087855
0.10505253,7.14181047,0.02131496,1.26120514,1.17758493,3.81837360,0.02672014,1.92025950,1.24144773,0.00083944
0.11105553,7.02809280,0.02018333,1.23564209,1.16358802,3.76527141,0.02658488,1.89092525,1.20879844,0.00080084
0.11705853,6.90741898,0.01910595,1.20798723,1.14782483,3.70767747,0.02646037,1.86200506,1.17434654,0.00076267
0.12306153,6.77916686,0.01808180,1.17822720,1.13022022,3.64529662,0.02633771,1.83311729,1.13803442,0.00072488
0.12906453,6.64298456,0.01710873,1.14641429,1.11074462,3.57797614,0.02620908,1.80392966,1.09989144,0.00068744
0.13506753,6.49877048,0.01618378,1.11266284,1.08941124,3.50568894,0.02606777,1.77416236,1.06002846,0.00065039
0.14107054,6.34665050,0.01530330,1.07714353,1.06627288,3.42851713,0.02590811,1.74359018,1.01862937,0.00061375
0.14707354,6.18695387,0.01446330,1.04007597,1.04141851,3.34663688,0.02572544,1.71204418,0.97594024,0.00057761
0.15307654,6.02018903,0.01365963,1.00172014,1.01496986,3.26030517,0.02551606,1.67941247,0.93225676,0.00054207
0.15907954,5.84702024,0.01288821,0.96236706,0.98707788,3.16984860,0.02527711,1.64564059,0.88791078,0.00050721
0.16508254,5.66824542,0.01214527,0.92232922,0.95791926,3.07565416,0.02500654,1.61073090,0.84325658,0.00047318
0.17108554,5.48477536,0.01142745,0.88193120,0.92769289,2.97816185,0.02470302,1.57474122,0.79865745,0.00044009
0.17708854,5.29761407,0.01073200,0.84150065,0.89661621,2.87785859,0.02436583,1.53778242,0.75447318,0.00040806
0.18309155,5.10784008,0.01005675,0.80136004,0.86492144,2.77527281,0.02399487,1.50001472,0.71104890,0.00037720
0.18909455,4.91658805,0.00940026,0.76181941,0.83285149,2.67096940,0.02359051,1.46164290,0.66870548,0.00034762
0.19509755,4.72503047,0.00876170,0.72316997,0.80065571,2.56554414,0.02315359,1.42291001,0.62773177,0.00031942
0.20110055,4.53435885,0.00814090,0.68567897,0.76858532,2.45961747,0.02268535,1.38408996,0.58837874,0.00029265
0.20710355,4.34576437,0.00753822,0.64958549,0.73688859,2.35382712,0.02218740,1.34547889,0.55085548,0.00026739
0.21310655,4.16041783,0.00695445,0.61509739,0.70580591,2.24881951,0.02166164,1.30738553,0.51532702,0.00024366
0.21910955,3.97944894,0.00639076,0.58238915,0.67556477,2.14523990,0.02111025,1.27012107,0.48191371,0.00022149
0.22511256,3.80392545,0.00584849,0.55160059,0.64637489,2.04372149,0.02053563,1.23398849,0.45069206,0.00020087
0.23111556,3.63483251,0.00532914,0.52283639,0.61842357,1.94487375,0.01994036,1.19927215,0.42169676,0.00018178
0.23711856,3.47305275,0.00483415,0.49616630,0.59187155,1.84927033,0.01932714,1.16622774,0.39492361,0.00016421
0.24312156,3.31934805,0.00436489,0.47162586,0.56684939,1.75743718,0.01869877,1.13507316,0.37033322,0.00014809
0.24912456,3.17434336,0.00392252,0.44921779,0.54345479,1.66984116,0.01805808,1.10598066,0.34785515,0.00013337
0.25512756,3.03851352,0.00350796,0.42891364,0.52175060,1.58687981,0.01740788,1.07907053,0.32739242,0.00011999
0.26113057,2.91217347,0.00312182,0.41065599,0.50176407,1.50887263,0.01675094,1.05440668,0.30882613,0.00010786
0.26713357,2.79547241,0.00276439,0.39436090,0.48348693,1.43605424,0.01608990,1.03199417,0.29202009,0.00009692
0.27313657,2.68839211,0.00243562,0.37992065,0.46687662,1.36856979,0.01542728,1.01177881,0.27682538,0.00008707
0.27913957,2.59074955,0.00213514,0.36720677,0.45185851,1.30647264,0.01476543,0.99364886,0.26308470,0.00007823
0.28514257,2.50220379,0.00186227,0.35607321,0.43832894,1.24972452,0.01410647,0.97743862,0.25063648,0.00007032
0.29114557,2.42226678,0.00161604,0.34635971,0.42615912,1.19819808,0.01345237,0.96293376,0.23931869,0.00006325
0.29714857,2.35031784,0.00139528,0.33789523,0.41519952,1.15168168,0.01280485,0.94987813,0.22897227,0.00005695
0.30315158,2.28562113,0.00119858,0.33050141,0.40528475,1.10988628,0.01216545,0.93798176,0.21944423,0.00005132
0.30915458,2.22734563,0.00102444,0.32399604,0.39623868,1.07245414,0.01153550,0.92692966,0.21059031,0.00004631
0.31515758,2.17458695,0.00087121,0.31819646,0.38787953,1.03896897,0.01091618,0.91639113,0.20227719,0.00004183
0.32116058,2.12639027,0.00073720,0.31292274,0.38002488,1.00896730,0.01030854,0.90602913,0.19438429,0.00003783
0.32716358,2.08177368,0.00062072,0.30800077,0.37249636,0.98195066,0.00971349,0.89550961,0.18680510,0.00003425
0.33316658,2.03975154,0.00052007,0.30326507,0.36512400,0.95739822,0.00913190,0.88451026,0.17944802,0.00003104
0.33916958,1.99935692,0.00043361,0.29856134,0.35774992,0.93477964,0.00856455,0.87272863,0.17223684,0.00002815
0.34517259,1.95966297,0.00035978,0.29374869,0.35023157,0.91356772,0.00801222,0.85988941,0.16511066,0.00002554
0.35117559,1.91980257,0.00029710,0.28870156,0.34244426,0.89325056,0.00747568,0.84575065,0.15802353,0.00002317
0.35717859,1.87898591,0.00024417,0.28331126,0.33428311,0.87334307,0.00695568,0.83010892,0.15094368,0.00002101
0.36318159,1.83651579,0.00019974,0.27748724,0.32566430,0.85339745,0.00645298,0.81280332,0.14385247,0.00001904
0.36918459,1.79180029,0.00016264,0.27115789,0.31652580,0.83301246,0.00596836,0.79371830,0.13674308,0.00001723
0.37518759,1.74436266,0.00013184,0.26427103,0.30682746,0.81184130,0.00550258,0.77278542,0.12961899,0.00001557
0.38119060,1.69384823,0.00010641,0.25679407,0.29655064,0.78959789,0.00505634,0.74998380,0.12249244,0.00001404
0.38719360,1.64002833,0.00008551,0.24871374,0.28569740,0.76606142,0.00463034,0.72533969,0.11538271,0.00001264
0.39319660,1.58280108,0.00006845,0.24003551,0.27428918,0.74107911,0.00422517,0.69892479,0.10831451,0.00001134
0.39919960,1.52218903,0.00005457,0.23078266,0.26236530,0.71456701,0.00384136,0.67085376,0.10131641,0.00001014
0.40520260,1.45833386,0.00004336,0.22099497,0.24998096,0.68650899,0.00347929,0.64128065,0.09441931,0.00000904
0.41120560,1.39148812,0.00003433,0.21072725,0.23720520,0.65695377,0.00313921,0.61039460,0.08765518,0.00000803
0.41720860,1.32200432,0.00002711,0.20004738,0.22411847,0.62601026,0.00282125,0.57841478,0.08105584,0.00000711
0.42321161,1.25032174,0.00002135,0.18903435,0.21081022,0.59384136,0.00252535,0.54558467,0.07465207,0.00000627
0.42921461,1.17695120,0.00001679,0.17777593,0.19737628,0.56065628,0.00225129,0.51216585,0.06847276,0.00000550
0.43521761,1.10245837,0.00001318,0.16636637,0.18391625,0.52670186,0.00199870,0.47843154,0.06254445,0.00000481
0.44122061,1.02744626,0.00001035,0.15490398,0.17053095,0.49225311,0.00176705,0.44465990,0.05689090,0.00000419
0.44722361,0.95253720,0.00000812,0.14348879,0.15731988,0.45760331,0.00155565,0.41112736,0.05153302,0.00000364
0.45322661,0.87835527,0.00000638,0.13222034,0.14437884,0.42305404,0.00136371,0.37810227,0.04648887,0.00000315
0.45922961,0.80550954,0.00000502,0.12119570,0.13179784,0.38890554,0.00119032,0.34583889,0.04177395,0.00000272
0.46523262,0.73457878,0.00000397,0.11050778,0.11965911,0.35544765,0.00103447,0.31457199,0.03740162,0.00000235
0.47123562,0.66609824,0.00000314,0.10024405,0.10803559,0.32295175,0.00089510,0.28451225,0.03338375,0.00000204
0.47723862,0.60054878,0.00000250,0.09048572,0.09698960,0.29166381,0.00077110,0.25584256,0.02973156,0.00000179
0.48324162,0.53834885,0.00000200,0.08130745,0.08657203,0.26179885,0.00066133,0.22871526,0.02645664,0.00000160
0.48924462,0.47984939,0.00000160,0.07277761,0.07682178,0.23353687,0.00056464,0.20325051,0.02357218,0.00000146
0.49524762,0.42533172,0.00000129,0.06495916,0.06776567,0.20702031,0.00047990,0.17953562,0.02109443,0.00000139
0.50125063,0.37500857,0.00000105,0.05791104,0.05941865,0.18235299,0.00040602,0.15762549,0.01904436,0.00000139
0.50725363,0.32902778,0.00000085,0.05169026,0.05178441,0.15960051,0.00034192,0.13754392,0.01744948,0.00000146
0.51325663,0.28747858,0.00000070,0.04635438,0.04485621,0.13879186,0.00028659,0.11928579,0.01634593,0.00000162
0.51925963,0.25040006,0.00000057,0.04196453,0.03861798,0.11992212,0.00023907,0.10281993,0.01578072,0.00000189
0.52526263,0.21779130,0.00000047,0.03858882,0.03304559,0.10295604,0.00019848,0.08809248,0.01581407,0.00000228
0.53126563,0.18962273,0.00000038,0.03630593,0.02810828,0.08783224,0.00016397,0.07503065,0.01652190,0.00000281
0.53726863,0.16584817,0.00000031,0.03520890,0.02377006,0.07446776,0.00013478,0.06354668,0.01799828,0.00000353
0.54327164,0.14641703,0.00000026,0.03540892,0.01999120,0.06276281,0.00011024,0.05354175,0.02035786,0.00000446
0.54927464,0.13128610,0.00000021,0.03703880,0.01672965,0.05260545,0.00008970,0.04490986,0.02373811,0.00000564
0.55527764,0.12043049,0.00000017,0.04025620,0.01394230,0.04387606,0.00007261,0.03754142,0.02830113,0.00000714
0.56128064,0.11385324,0.00000014,0.04524613,0.01158620,0.03645145,0.00005846,0.03132649,0.03423514,0.00000900
0.56728364,0.11159308,0.00000011,0.05222270,0.00961961,0.03020842,0.00004681,0.02615760,0.04175515,0.00001129
0.57328664,0.11373014,0.00000009,0.06142981,0.00800279,0.02502688,0.00003728,0.02193212,0.05110288,0.00001409
0.57928964,0.12038910,0.00000007,0.07314052,0.00669874,0.02079230,0.00002953,0.01855408,0.06254553,0.00001748
0.58529265,0.13173967,0.00000006,0.08765495,0.00567366,0.01739760,0.00002325,0.01593553,0.07637343,0.00002155
0.59129565,0.14799415,0.00000005,0.10529660,0.00489733,0.01474441,0.00001821,0.01399746,0.09289618,0.00002640
0.59729865,0.16940204,0.00000004,0.12640666,0.00434319,0.01274387,0.00001417,0.01267013,0.11243727,0.00003213
0.60330165,0.19624158,0.00000003,0.15133664,0.00398847,0.01131688,0.00001097,0.01189318,0.13532712,0.00003883
0.60930465,0.22880840,0.00000002,0.18043898,0.00381400,0.01039392,0.00000843,0.01161521,0.16189440,0.00004663
0.61530765,0.26740155,0.00000002,0.21405580,0.00380405,0.00991462,0.00000645,0.01179325,0.19245579,0.00005563
0.62131066,0.31230705,0.00000001,0.25250611,0.00394605,0.00982692,0.00000490,0.01239180,0.22730438,0.00006592
0.62731366,0.36377965,0.00000001,0.29607158,0.00423017,0.01008612,0.00000370,0.01338187,0.26669674,0.00007759
0.63331666,0.42202322,0.00000001,0.34498137,0.00464896,0.01065376,0.00000278,0.01473978,0.31083930,0.00009075
0.63931966,0.48717049,0.00000001,0.39939655,0.00519693,0.01149648,0.00000207,0.01644598,0.35987435,0.00010543
0.64532266,0.55926310,0.00000001,0.45939461,0.00587001,0.01258477,0.00000154,0.01848380,0.41386617,0.00012171
0.65132566,0.63823256,0.00000000,0.52495491,0.00666518,0.01389189,0.00000113,0.02083824,0.47278804,0.00013959
0.65732866,0.72388336,0.00000000,0.59594562,0.00757998,0.01539277,0.00000083,0.02349487,0.53651069,0.00015909
0.66333167,0.81587892,0.00000001,0.67211302,0.00861208,0.01706309,0.00000061,0.02643878,0.60479291,0.00018016
0.66933467,0.91373134,0.00000001,0.75307384,0.00975888,0.01887850,0.00000045,0.02965369,0.67727501,0.00020275
0.67533767,1.01679574,0.00000001,0.83831122,0.01101715,0.02081400,0.00000034,0.03312119,0.75347558,0.00022675
0.68134067,1.12426981,0.00000001,0.92717494,0.01238272,0.02284353,0.00000026,0.03682018,0.83279216,0.00025205
0.68734367,1.23519897,0.00000002,1.01888609,0.01385021,0.02493972,0.00000022,0.04072642,0.91450613,0.00027847
0.69334667,1.34848734,0.00000003,1.11254657,0.01541277,0.02707390,0.00000021,0.04481231,0.99779185,0.00030582
0.69934967,1.46291443,0.00000005,1.20715315,0.01706197,0.02921619,0.00000023,0.04904681,1.08173014,0.00033386
0.70535268,1.57715722,0.00000008,1.30161600,0.01878765,0.03133582,0.00000029,0.05339552,1.16532572,0.00036235
0.71135568,1.68981693,0.00000012,1.39478100,0.02057788,0.03340161,0.00000039,0.05782090,1.24752817,0.00039101
0.71735868,1.79944965,0.00000017,1.48545523,0.02241895,0.03538251,0.00000056,0.06228261,1.32725578,0.00041953
0.72336168,1.90459967,0.00000026,1.57243472,0.02429546,0.03724827,0.00000081,0.06673799,1.40342130,0.00044760
0.72936468,2.00383435,0.00000037,1.65453332,0.02619039,0.03897012,0.00000117,0.07114255,1.47495879,0.00047492
0.73536768,2.09577897,0.00000055,1.73061177,0.02808527,0.04052150,0.00000169,0.07545059,1.54085045,0.00050116
0.74137069,2.17915048,0.00000079,1.79960566,0.02996040,0.04187874,0.00000244,0.07961582,1.60015228,0.00052600
0.74737369,2.25278861,0.00000113,1.86055128,0.03179510,0.04302170,0.00000350,0.08359201,1.65201781,0.00054915
0.75337669,2.31568335,0.00000162,1.91260841,0.03356797,0.04393436,0.00000499,0.08733367,1.69571872,0.00057032
0.75937969,2.36699766,0.00000229,1.95507924,0.03525728,0.04460522,0.00000707,0.09079672,1.73066177,0.00058925
0.76538269,2.40608492,0.00000321,1.98742275,0.03684127,0.04502772,0.00000993,0.09393912,1.75640145,0.00060570
0.77138569,2.43250046,0.00000448,2.00926427,0.03829857,0.04520038,0.00001386,0.09672157,1.77264792,0.00061946
0.77738869,2.44600723,0.00000621,2.02040006,0.03960861,0.04512698,0.00001920,0.09910809,1.77927033,0.00063036
0.78339170,2.44657554,0.00000854,2.02079696,0.04075203,0.04481649,0.00002640,0.10106666,1.77629533,0.00063827
0.78939470,2.43437755,0.00001167,2.01058751,0.04171112,0.04428299,0.00003606,0.10256982,1.76390141,0.00064309
0.79539770,2.40977673,0.00001582,1.99006094,0.04247023,0.04354546,0.00004889,0.10359522,1.74240933,0.00064476
0.80140070,2.37331343,0.00002129,1.95965077,0.04301618,0.04262754,0.00006581,0.10412614,1.71226938,0.00064327
0.80740370,2.32568717,0.00002845,1.91991960,0.04333862,0.04155721,0.00008796,0.10415200,1.67404608,0.00063864
0.81340670,2.26773660,0.00003774,1.87154191,0.04343035,0.04036653,0.00011672,0.10366871,1.62840118,0.00063093
0.81940970,2.20041800,0.00004972,1.81528560,0.04328759,0.03909131,0.00015379,0.10267908,1.57607553,0.00062025
0.82541271,2.12478313,0.00006503,1.75199288,0.04291019,0.03777084,0.00020117,0.10119295,1.51787068,0.00060673
0.83141571,2.04195704,0.00008443,1.68256124,0.04230170,0.03644761,0.00026128,0.09922734,1.45463066,0.00059055
0.83741871,1.95311650,0.00010885,1.60792477,0.04146940,0.03516712,0.00033694,0.09680637,1.38722444,0.00057191
0.84342171,1.85946933,0.00013933,1.52903652,0.04042422,0.03397761,0.00043142,0.09396104,1.31652958,0.00055105
0.84942471,1.76223496,0.00017707,1.44685188,0.03918056,0.03292992,0.00054848,0.09072885,1.24341719,0.00052823
0.85542771,1.66262647,0.00022342,1.36231336,0.03775594,0.03207720,0.00069236,0.08715323,1.16873846,0.00050372
0.86143072,1.56183401,0.00027990,1.27633685,0.03617071,0.03147468,0.00086783,0.08328283,1.09331275,0.00047783
0.86743372,1.46100967,0.00034816,1.18979934,0.03444752,0.03117931,0.00108013,0.07917058,1.01791735,0.00045085
0.87343672,1.36125378,0.00042999,1.10352821,0.03261081,0.03124933,0.00133493,0.07487276,0.94327877,0.00042310
0.87943972,1.26360255,0.00052728,1.01829197,0.03068625,0.03174367,0.00163834,0.07044783,0.87006560,0.00039489
0.88544272,1.16901696,0.00064201,0.93479260,0.02870014,0.03272120,0.00199675,0.06595531,0.79888269,0.00036653
0.89144572,1.07837300,0.00077620,0.85365933,0.02667881,0.03423988,0.00241677,0.06145463,0.73026675,0.00033830
0.89744872,0.99245310,0.00093182,0.77544396,0.02464803,0.03635561,0.00290509,0.05700399,0.66468323,0.00031048
0.90345173,0.91193897,0.00111080,0.70061767,0.02263254,0.03912104,0.00346835,0.05265935,0.60252430,0.00028332
0.90945473,0.83740586,0.00131493,0.62956934,0.02065556,0.04258420,0.00411292,0.04847356,0.54410816,0.00025706
0.91545773,0.76931836,0.00154576,0.56260540,0.01873843,0.04678700,0.00484482,0.04449566,0.48967934,0.00023190
0.92146073,0.70802792,0.00180458,0.49995114,0.01690034,0.05176384,0.00566947,0.04077042,0.43941020,0.00020799
0.92746373,0.65377220,0.00209231,0.44175344,0.01515819,0.05754017,0.00659155,0.03733812,0.39340343,0.00018548
0.93346673,0.60667647,0.00240947,0.38808491,0.01352652,0.06413126,0.00761493,0.03423458,0.35169563,0.00016447
0.93946973,0.56675702,0.00275609,0.33894909,0.01201762,0.07154133,0.00874253,0.03149150,0.31426181,0.00014504
0.94547274,0.53392693,0.00313170,0.29428689,0.01064164,0.07976296,0.00997629,0.02913708,0.28102077,0.00012722
0.95147574,0.50800392,0.00353531,0.25398374,0.00940692,0.08877709,0.01131725,0.02719686,0.25184132,0.00011103
0.95747874,0.48872060,0.00396540,0.21787743,0.00832030,0.09855366,0.01276566,0.02569487,0.22654908,0.00009645
0.96348174,0.47573681,0.00442001,0.18576633,0.00738755,0.10905293,0.01432118,0.02465490,0.20493389,0.00008346
0.96948474,0.46865399,0.00489680,0.15741779,0.00661383,0.12022765,0.01598322,0.02410205,0.18675753,0.00007199
0.97548774,0.46703144,0.00539315,0.13257633,0.00600420,0.13202591,0.01775132,0.02406433,0.17176171,0.00006197
0.98149075,0.47040414,0.00590633,0.11097168,0.00556407,0.14439499,0.01962569,0.02457440,0.15967610,0.00005335
0.98749375,0.47830164,0.00643368,0.09232620,0.00529973,0.15728580,0.02160773,0.02567127,0.15022622,0.00004602
0.99349675,0.49026791,0.00697288,0.07636166,0.00521878,0.17065806,0.02370070,0.02740205,0.14314113,0.00003992
0.99949975,0.50588129,0.00752211,0.06280530,0.00533058,0.18448590,0.02591033,0.02982354,0.13816067,0.00003495
1.00550275,0.52477436,0.00808042,0.05139496,0.00564654,0.19876387,0.02824549,0.03300376,0.13504211,0.00003105
1.01150575,0.54665281,0.00864792,0.04188348,0.00618040,0.21351290,0.03071879,0.03702318,0.13356619,0.00002815
1.01750875,0.57131303,0.00922611,0.03404207,0.00694847,0.22878609,0.03334706,0.04197578,0.13354234,0.00002620
1.02351176,0.59865759,0.00981813,0.02766306,0.00796963,0.24467413,0.03615178,0.04796978,0.13481306,0.00002517
1.02951476,0.62870820,0.01042897,0.02256181,0.00926538,0.26130977,0.03915927,0.05512802,0.13725727,0.00002505
1.03551776,0.66161559,0.01106567,0.01857806,0.01085968,0.27887141,0.04240074,0.06358796,0.14079279,0.00002583
1.04152076,0.69766581,0.01173748,0.01557670,0.01277875,0.29758538,0.04591206,0.07350129,0.14537772,0.00002756
1.04752376,0.73728274,0.01245591,0.01344825,0.01505070,0.31772666,0.04973337,0.08503310,0.15101079,0.00003029
1.05352676,0.78102646,0.01323472,0.01210894,0.01770510,0.33961803,0.05390835,0.09836057,0.15773071,0.00003410
1.05952976,0.82958742,0.01408985,0.01150066,0.02077245,0.36362744,0.05848331,0.11367128,0.16561460,0.00003913
1.06553277,0.88377646,0.01503925,0.01159077,0.02428353,0.39016358,0.06350606,0.13116099,0.17477531,0.00004552
1.07153577,0.94451063,0.01610258,0.01237191,0.02826872,0.41966959,0.06902454,0.15103101,0.18535813,0.00005346
1.07753877,1.01279528,0.01730088,0.01386166,0.03275717,0.45261516,0.07508535,0.17348510,0.19753647,0.00006318
1.08354177,1.08970255,0.01865611,0.01610232,0.03777599,0.48948695,0.08173214,0.19872591,0.21150702,0.00007494
1.08954477,1.17634670,0.02019062,0.01916049,0.04334936,0.53077754,0.08900399,0.22695102,0.22748423,0.00008906
1.09554777,1.27385673,0.02192652,0.02312664,0.04949760,0.57697325,0.09693372,0.25834845,0.24569427,0.00010589
1.10155078,1.38334677,0.02388504,0.02811443,0.05623623,0.62854080,0.10554637,0.29309185,0.26636871,0.00012581
1.10755378,1.50588468,0.02608579,0.03425966,0.06357509,0.68591332,0.11485773,0.33133518,0.28973769,0.00014926
1.11355678,1.64245941,0.02854598,0.04171891,0.07151736,0.74947589,0.12487307,0.37320706,0.31602307,0.00017669
1.11955978,1.79394775,0.03127969,0.05066742,0.08005875,0.81955079,0.13558606,0.41880470,0.34543128,0.00020861
1.12556278,1.96108077,0.03429709,0.06129641,0.08918668,0.89638304,0.14697799,0.46818768,0.37814630,0.00024552
1.13156578,2.14441097,0.03760371,0.07380945,0.09887958,0.98012633,0.15901721,0.52137141,0.41432253,0.00028796
1.13756878,2.34428038,0.04119976,0.08841790,0.10910630,1.07082985,0.17165890,0.57832067,0.45407796,0.00033647
1.14357179,2.56079082,0.04507957,0.10533535,0.11982565,1.16842646,0.18484517,0.63894326,0.49748758,0.00039154
1.14957479,2.79377682,0.04923108,0.12477096,0.13098616,1.27272251,0.19850538,0.70308411,0.54457723,0.00045366
