energy_ev,total_up,Ag_p_up,Ag_d_up,Pb_p_up,Pb_d_up,S_s_up,S_p_up
-4.89544772,15.83286294,0.46571252,14.80312251,0.13176068,0.00249958,0.40990373,0.51700554
-4.88944472,15.91003045,0.47218388,14.87254974,0.13489301,0.00250785,0.39592729,0.53235398
-4.88344172,15.96773205,0.47826979,14.92222615,0.13800002,0.00251484,0.38230558,0.54722513
-4.87743872,16.00366500,0.48393899,14.94995293,0.14105511,0.00252029,0.36911740,0.56143303
-4.87143572,16.01576463,0.48917453,14.95377158,0.14403299,0.00252395,0.35642513,0.57480024
-4.86543272,16.00228453,0.49397411,14.93204024,0.14691034,0.00252557,0.34427451,0.58716259
-4.85942971,15.96187465,0.49835027,14.88350768,0.14966654,0.00252494,0.33269487,0.59837375
-4.85342671,15.89365321,0.50232999,14.80738117,0.15228435,0.00252188,0.32169995,0.60830953
-4.84742371,15.79726809,0.50595394,14.70338428,0.15475049,0.00251623,0.31128915,0.61687168
-4.84142071,15.67294386,0.50927509,14.57180092,0.15705603,0.00250790,0.30144916,0.62399093
-4.83541771,15.52151129,0.51235674,14.41350285,0.15919664,0.00249683,0.29215577,0.62962919
-4.82941471,15.34441665,0.51526992,14.22995803,0.16117262,0.00248301,0.28337594,0.63378073
-4.82341171,15.14370955,0.51809020,14.02321880,0.16298858,0.00246649,0.27506989,0.63647225
-4.81740870,14.92200880,0.52089395,13.79588927,0.16465298,0.00244736,0.26719323,0.63776191
-4.81140570,14.68244707,0.52375422,13.55107277,0.16617732,0.00242578,0.25969894,0.63773728
-4.80540270,14.42859637,0.52673635,13.29230105,0.16757513,0.00240193,0.25253931,0.63651228
-4.79939970,14.16437685,0.52989354,13.02344768,0.16886075,0.00237602,0.24566764,0.63422344
-4.79339670,13.89395290,0.53326253,12.74862914,0.17004801,0.00234832,0.23903980,0.63102537
-4.78739370,13.62162045,0.53685980,12.47209729,0.17114884,0.00231906,0.23261545,0.62708590
-4.78139070,13.35169011,0.54067835,12.19812746,0.17217186,0.00228853,0.22635913,0.62258105
-4.77538769,13.08837061,0.54468544,11.93090625,0.17312117,0.00225697,0.22024105,0.61768995
-4.76938469,12.83565698,0.54882131,11.67442312,0.17399525,0.00222462,0.21423759,0.61258999
-4.76338169,12.59722712,0.55299927,11.43236940,0.17478622,0.00219170,0.20833162,0.60745247
-4.75737869,12.37635038,0.55710700,11.20804782,0.17547935,0.00215840,0.20251251,0.60243869
-4.75137569,12.17581038,0.56100921,11.00429507,0.17605305,0.00212488,0.19677595,0.59769676
-4.74537269,11.99784410,0.56455158,10.82341915,0.17647924,0.00209124,0.19112351,0.59335908
-4.73936968,11.84409798,0.56756582,10.66715263,0.17672410,0.00205757,0.18556200,0.58954059
-4.73336668,11.71560149,0.56987559,10.53662219,0.17674930,0.00202394,0.18010270,0.58633761
-4.72736368,11.61275749,0.57130315,10.43233440,0.17651349,0.00199035,0.17476034,0.58382739
-4.72136068,11.53534862,0.57167631,10.35417694,0.17597411,0.00195682,0.16955207,0.58206813
-4.71535768,11.48255835,0.57083535,10.30143439,0.17508936,0.00192334,0.16449627,0.58109944
-4.70935468,11.45300494,0.56863964,10.27281723,0.17382026,0.00188990,0.15961141,0.58094309
-4.70335168,11.44478675,0.56497357,10.26650267,0.17213266,0.00185648,0.15491485,0.58160395
-4.69734867,11.45553708,0.55975156,10.28018584,0.16999917,0.00182307,0.15042180,0.58307101
-4.69134567,11.48248679,0.55292183,10.31113968,0.16740072,0.00178969,0.14614432,0.58531840
-4.68534267,11.52253306,0.54446891,10.35628220,0.16432799,0.00175634,0.14209062,0.58830639
-4.67933967,11.57231281,0.53441458,10.41224940,0.16078223,0.00172306,0.13826437,0.59198229
-4.67333667,11.62827921,0.52281750,10.47547252,0.15677582,0.00168991,0.13466447,0.59628122
-4.66733367,11.68677988,0.50977136,10.54225788,0.15233223,0.00165696,0.13128491,0.60112686
-4.66133067,11.74413533,0.49540181,10.60886794,0.14748568,0.00162428,0.12811493,0.60643213
-4.65532766,11.79671622,0.47986237,10.67160168,0.14228024,0.00159199,0.12513948,0.61209985
-4.64932466,11.84101789,0.46332955,10.72687273,0.13676867,0.00156017,0.12233981,0.61802353
-4.64332166,11.87373065,0.44599738,10.77128349,0.13101097,0.00152894,0.11969430,0.62408824
-4.63731866,11.89180426,0.42807178,10.80169331,0.12507265,0.00149838,0.11717941,0.63017159
-4.63131566,11.89250522,0.40976495,10.81527917,0.11902305,0.00146861,0.11477074,0.63614504
-4.62531266,11.87346529,0.39129004,10.80958724,0.11293350,0.00143970,0.11244403,0.64187536
-4.61930965,11.83272027,0.37285640,10.78257399,0.10687573,0.00141171,0.11017632,0.64722639
-4.61330665,11.76873805,0.35466553,10.73263584,0.10092030,0.00138470,0.10794683,0.65206104
-4.60730365,11.68043542,0.33690784,10.65862678,0.09513540,0.00135869,0.10573788,0.65624356
-4.60130065,11.56718357,0.31976038,10.55986382,0.08958588,0.00133371,0.10353564,0.65964194
-4.59529765,11.42880261,0.30338550,10.43612057,0.08433265,0.00130974,0.10133065,0.66213052
-4.58929465,11.26554591,0.28793040,10.28760990,0.07943236,0.00128676,0.09911826,0.66359270
-4.58329165,11.07807543,0.27352758,10.11495678,0.07493747,0.00126473,0.09689885,0.66392361
-4.57728864,10.86742960,0.26029593,9.91916300,0.07089660,0.00124360,0.09467788,0.66303279
-4.57128564,10.63498542,0.24834244,9.70156574,0.06735518,0.00122334,0.09246583,0.66084667
-4.56528264,10.38241665,0.23776436,9.46379170,0.06435617,0.00120388,0.09027800,0.65731085
-4.55927964,10.11164984,0.22865151,9.20770906,0.06194114,0.00118520,0.08813417,0.65239205
-4.55327664,9.82481985,0.22108865,8.93537893,0.06015114,0.00116725,0.08605824,0.64607965
-4.54727364,9.52422615,0.21515774,8.64900792,0.05902779,0.00115005,0.08407774,0.63838672
-4.54127064,9.21229100,0.21093986,8.35090306,0.05861407,0.00113361,0.08222335,0.62935058
-4.53526763,8.89152009,0.20851663,8.04343009,0.05895506,0.00111798,0.08052830,0.61903260
-4.52926463,8.56446586,0.20797109,7.72897528,0.06009838,0.00110326,0.07902776,0.60751746
-4.52326163,8.23369342,0.20938777,7.40991135,0.06209428,0.00108957,0.07775822,0.59491162
-4.51725863,7.90174876,0.21285214,7.08856684,0.06499545,0.00107707,0.07675678,0.58134120
-4.51125563,7.57112862,0.21844909,6.76719889,0.06885637,0.00106597,0.07606036,0.56694911
-4.50525263,7.24425164,0.22626073,6.44796871,0.07373230,0.00105649,0.07570494,0.55189165
-4.49924962,6.92342997,0.23636344,6.13291926,0.07967787,0.00104890,0.07572467,0.53633456
-4.49324662,6.61084143,0.24882424,5.82395476,0.08674526,0.00104347,0.07615099,0.52044870
-4.48724362,6.30850174,0.26369664,5.52282166,0.09498213,0.00104050,0.07701168,0.50440548
-4.48124062,6.01823736,0.28101628,5.23109106,0.10442917,0.00104025,0.07832993,0.48837221
-4.47523762,5.74165929,0.30079627,4.95014278,0.11511763,0.00104300,0.08012343,0.47250764
-4.46923462,5.48013883,0.32302275,4.68115148,0.12706660,0.00104899,0.08240353,0.45695765
-4.46323162,5.23478621,0.34765075,4.42507543,0.14028047,0.00105841,0.08517445,0.44185159
-4.45722861,5.00643341,0.37460057,4.18264863,0.15474643,0.00107140,0.08843265,0.42729917
-4.45122561,4.79562239,0.40375509,3.95437712,0.17043228,0.00108803,0.09216640,0.41338815
-4.44522261,4.60259973,0.43495793,3.74054005,0.18728462,0.00110831,0.09635552,0.40018304
-4.43921961,4.42731879,0.46801292,3.54119618,0.20522748,0.00113215,0.10097134,0.38772459
-4.43321661,4.26944982,0.50268481,3.35619603,0.22416162,0.00115939,0.10597694,0.37603044
-4.42721361,4.12839829,0.53870134,3.18519979,0.24396438,0.00118976,0.11132755,0.36509660
-4.42121061,4.00333115,0.57575676,3.02770055,0.26449028,0.00122293,0.11697133,0.35489986
-4.41520760,3.89321035,0.61351663,2.88305231,0.28557235,0.00125847,0.12285019,0.34540090
-4.40920460,3.79683250,0.65162381,2.75050181,0.30702415,0.00129589,0.12890093,0.33654801
-4.40320160,3.71287306,0.68970557,2.62922285,0.32864253,0.00133462,0.13505643,0.32828121
-4.39719860,3.63993339,0.72738143,2.51835175,0.35021092,0.00137406,0.14124700,0.32053643
-4.39119560,3.57658861,0.76427160,2.41702244,0.37150325,0.00141355,0.14740170,0.31324984
-4.38519260,3.52143427,0.80000556,2.32439950,0.39228826,0.00145242,0.15344970,0.30636173
-4.37918959,3.47312983,0.83423071,2.23970788,0.41233407,0.00149000,0.15932160,0.29982013
-4.37318659,3.43043719,0.86662050,2.16225777,0.43141300,0.00152561,0.16495065,0.29358366
-4.36718359,3.39225268,0.89688188,2.09146375,0.44930630,0.00155860,0.17027381,0.28762382
-4.36118059,3.35763139,0.92476179,2.02685730,0.46580882,0.00158836,0.17523274,0.28192633
-4.35517759,3.32580300,0.95005243,1.96809238,0.48073335,0.00161432,0.17977460,0.27649166
-4.34917459,3.29617877,0.97259505,1.91494390,0.49391456,0.00163597,0.18385273,0.27133472
-4.34317159,3.26834970,0.99228220,1.86729934,0.50521245,0.00165286,0.18742717,0.26648369
-4.33716858,3.24207642,1.00905835,1.82514416,0.51451504,0.00166465,0.19046506,0.26197812
-4.33116558,3.21727150,1.02291883,1.78854188,0.52174046,0.00167103,0.19294097,0.25786639
-4.32516258,3.19397539,1.03390715,1.75760974,0.52683823,0.00167181,0.19483707,0.25420266
-4.31915958,3.17232735,1.04211081,1.73249153,0.52978967,0.00166687,0.19614331,0.25104348
-4.31315658,3.15253281,1.04765580,1.71332857,0.53060756,0.00165618,0.19685748,0.24844419
-4.30715358,3.13482893,1.05069998,1.70023063,0.52933499,0.00163981,0.19698521,0.24645531
