energy_ev,total_up,C_s_up,C_p_up,Se_s_up,Se_p_up,V_p_up,V_d_up,Zn_p_up,Zn_d_up
-5.30365183,0.52786944,0.00641620,0.03822571,0.00292299,0.24732903,0.18389227,0.03457283,0.27483527,0.06619440
-5.29764882,0.49687146,0.00570932,0.03651415,0.00251386,0.23448994,0.17483193,0.03234476,0.26380253,0.06118024
-5.29164582,0.46601630,0.00505113,0.03471505,0.00215611,0.22148337,0.16548051,0.03021337,0.25194990,0.05632686
-5.28564282,0.43550091,0.00444484,0.03285108,0.00184549,0.20840528,0.15593072,0.02817534,0.23942559,0.05165961
-5.27963982,0.40554187,0.00389276,0.03094644,0.00157809,0.19536672,0.14628214,0.02623221,0.22639452,0.04720162
-5.27363682,0.37637137,0.00339643,0.02902655,0.00135043,0.18249145,0.13663940,0.02438985,0.21303501,0.04297361
-5.26763382,0.34823337,0.00295666,0.02711776,0.00115941,0.16991345,0.12711044,0.02265796,0.19953523,0.03899386
-5.26163082,0.32137997,0.00257366,0.02524691,0.00100236,0.15777456,0.11780478,0.02104964,0.18608966,0.03527825
-5.25562781,0.29606819,0.00224717,0.02344114,0.00087703,0.14622214,0.10883189,0.01958087,0.17289559,0.03184040
-5.24962481,0.27255694,0.00197663,0.02172745,0.00078161,0.13540690,0.10029975,0.01827018,0.16014975,0.02869190
-5.24362181,0.25110445,0.00176135,0.02013250,0.00071471,0.12548097,0.09231343,0.01713820,0.14804532,0.02584246
-5.23761881,0.23196588,0.00160058,0.01868232,0.00067539,0.11659600,0.08497400,0.01620729,0.13676916,0.02330026
-5.23161581,0.21539115,0.00149370,0.01740206,0.00066311,0.10890152,0.07837748,0.01550122,0.12649941,0.02107211
-5.22561281,0.20162282,0.00144029,0.01631579,0.00067772,0.10254335,0.07261400,0.01504479,0.11740349,0.01916369
-5.21960980,0.19089392,0.00144022,0.01544625,0.00071946,0.09766199,0.06776697,0.01486342,0.10963629,0.01757971
-5.21360680,0.18342550,0.00149364,0.01481471,0.00078887,0.09439101,0.06391247,0.01498269,0.10333875,0.01632407
-5.20760380,0.17942374,0.00160104,0.01444064,0.00088679,0.09285526,0.06111849,0.01542790,0.09863643,0.01539980
-5.20160080,0.17907657,0.00176318,0.01434156,0.00101424,0.09316886,0.05944418,0.01622343,0.09563825,0.01480911
-5.19559780,0.18254944,0.00198103,0.01453265,0.00117237,0.09543278,0.05893904,0.01739208,0.09443518,0.01455323
-5.18959480,0.18998044,0.00225567,0.01502647,0.00136235,0.09973219,0.05964192,0.01895426,0.09509876,0.01463215
-5.18359180,0.20147446,0.00258816,0.01583252,0.00158529,0.10613328,0.06157985,0.02092717,0.09767945,0.01504438
-5.17758879,0.21709673,0.00297937,0.01695681,0.00184208,0.11467985,0.06476673,0.02332376,0.10220486,0.01578651
-5.17158579,0.23686571,0.00342989,0.01840135,0.00213330,0.12538950,0.06920187,0.02615178,0.10867766,0.01685284
-5.16558279,0.26074568,0.00393975,0.02016364,0.00245909,0.13824972,0.07486842,0.02941265,0.11707345,0.01823482
-5.15957979,0.28863934,0.00450837,0.02223616,0.00281903,0.15321401,0.08173181,0.03310050,0.12733856,0.01992063
-5.15357679,0.32038088,0.00513432,0.02460586,0.00321201,0.17019820,0.08973829,0.03720114,0.13938799,0.02189470
-5.14757379,0.35573002,0.00581527,0.02725373,0.00363614,0.18907734,0.09881365,0.04169129,0.15310367,0.02413732
-5.14157079,0.39436758,0.00654787,0.03015450,0.00408870,0.20968332,0.10886235,0.04653794,0.16833320,0.02662429
-5.13556778,0.43589303,0.00732771,0.03327647,0.00456603,0.23180360,0.11976717,0.05169796,0.18488929,0.02932686
-5.12956478,0.47982469,0.00814941,0.03658148,0.00506356,0.25518131,0.13138943,0.05711811,0.20255025,0.03221163
-5.12356178,0.52560282,0.00900662,0.04002519,0.00557581,0.27951684,0.14357006,0.06273537,0.22106147,0.03524088
-5.11755878,0.57259614,0.00989226,0.04355752,0.00609645,0.30447129,0.15613147,0.06847767,0.24013827,0.03837292
-5.11155578,0.62011168,0.01079870,0.04712339,0.00661839,0.32967164,0.16888040,0.07426513,0.25947003,0.04156283
-5.10555278,0.66740826,0.01171810,0.05066370,0.00713394,0.35471788,0.18161158,0.08001161,0.27872569,0.04476337
-5.09954977,0.71371313,0.01264271,0.05411657,0.00763496,0.37919178,0.19411234,0.08562675,0.29756063,0.04792607
-5.09354677,0.75824144,0.01356536,0.05741878,0.00811312,0.40266717,0.20616794,0.09101831,0.31562459,0.05100261
-5.08754377,0.80021807,0.01447982,0.06050737,0.00856007,0.42472153,0.21756752,0.09609480,0.33257053,0.05394624
-5.08154077,0.83890077,0.01538129,0.06332142,0.00896778,0.44494825,0.22811038,0.10076826,0.34806417,0.05671332
-5.07553777,0.87360387,0.01626685,0.06580378,0.00932878,0.46296923,0.23761244,0.10495711,0.36179371,0.05926493
-5.06953477,0.90372156,0.01713585,0.06790286,0.00963639,0.47844733,0.24591260,0.10858890,0.37347939,0.06156833
-5.06353177,0.92874949,0.01799027,0.06957425,0.00988504,0.49109791,0.25287858,0.11160293,0.38288255,0.06359835
-5.05752876,0.94830385,0.01883497,0.07078224,0.01007046,0.50069918,0.25841213,0.11395246,0.38981362,0.06533854
-5.05152576,0.96213687,0.01967788,0.07150102,0.01018991,0.50710063,0.26245322,0.11560658,0.39413881,0.06678209
-5.04552276,0.97014797,0.02053000,0.07171560,0.01024232,0.51022927,0.26498311,0.11655141,0.39578510,0.06793235
-5.03951976,0.97238994,0.02140531,0.07142243,0.01022837,0.51009333,0.26602597,0.11679086,0.39474327,0.06880300
-5.03351676,0.96906981,0.02232050,0.07062955,0.01015063,0.50678321,0.26564911,0.11634662,0.39106890,0.06941783
-5.02751376,0.96054428,0.02329459,0.06935650,0.01001344,0.50046957,0.26396168,0.11525752,0.38488127,0.06981011
-5.02151076,0.94730987,0.02434837,0.06763370,0.00982295,0.49139880,0.26111191,0.11357832,0.37636011,0.07002150
-5.01550775,0.92998829,0.02550373,0.06550161,0.00958696,0.47988589,0.25728301,0.11137786,0.36574058,0.07010071
-5.00950475,0.90930759,0.02678286,0.06300959,0.00931474,0.46630519,0.25268787,0.10873677,0.35330648,0.07010178
-5.00350175,0.88608003,0.02820741,0.06021445,0.00901687,0.45107944,0.24756285,0.10574479,0.33938225,0.07008213
-4.99749875,0.86117766,0.02979755,0.05717892,0.00870496,0.43466757,0.24216082,0.10249785,0.32432393,0.07010051
-4.99149575,0.83550670,0.03157111,0.05397002,0.00839139,0.41755178,0.23674386,0.09909509,0.30850968,0.07021485
-4.98549275,0.80998174,0.03354263,0.05065735,0.00808904,0.40022456,0.23157580,0.09563589,0.29233004,0.07048016
-4.97948974,0.78550095,0.03572257,0.04731151,0.00781096,0.38317605,0.22691500,0.09221708,0.27617852,0.07094656
-4.97348674,0.76292306,0.03811655,0.04400259,0.00757010,0.36688224,0.22300745,0.08893048,0.26044272,0.07165749
-4.96748374,0.74304705,0.04072484,0.04079879,0.00737901,0.35179443,0.22008063,0.08586080,0.24549625,0.07264829
-4.96148074,0.72659501,0.04354185,0.03776530,0.00724955,0.33833023,0.21833809,0.08308410,0.23169168,0.07394498
-4.95547774,0.71419859,0.04655596,0.03496328,0.00719264,0.32686613,0.21795498,0.08066663,0.21935470,0.07556352
-4.94947474,0.70638923,0.04974941,0.03244913,0.00721801,0.31773198,0.21907457,0.07866438,0.20877928,0.07750944
-4.94347174,0.70359201,0.05309849,0.03027390,0.00733402,0.31120709,0.22180573,0.07712301,0.20022407,0.07977780
-4.93746873,0.70612299,0.05657387,0.02848285,0.00754747,0.30751795,0.22622141,0.07607835,0.19390971,0.08235362
-4.93146573,0.71418955,0.06014109,0.02711517,0.00786345,0.30683741,0.23235793,0.07555725,0.19001708,0.08521250
-4.92546273,0.72789340,0.06376124,0.02620379,0.00828528,0.30928496,0.24021514,0.07557881,0.18868611,0.08832167
-4.91945973,0.74723543,0.06739178,0.02577519,0.00881442,0.31492804,0.24975720,0.07615579,0.19001515,0.09164116
-4.91345673,0.77212226,0.07098741,0.02584926,0.00945050,0.32378396,0.26091399,0.07729624,0.19406064,0.09512515
-4.90745373,0.80237357,0.07450110,0.02643912,0.01019136,0.33582230,0.27358295,0.07900508,0.20083693,0.09872345
-4.90145073,0.83773008,0.07788504,0.02755096,0.01103317,0.35096765,0.28763142,0.08128564,0.21031624,0.10238295
-4.89544772,0.87786172,0.08109172,0.02918373,0.01197055,0.36910241,0.30289918,0.08414116,0.22242862,0.10604911
-4.88944472,0.92237580,0.08407493,0.03132893,0.01299684,0.39006984,0.31920150,0.08757595,0.23706204,0.10966735
-4.88344172,0.97082513,0.08679071,0.03397025,0.01410436,0.41367710,0.33633237,0.09159644,0.25406261,0.11318434
-4.87743872,1.02271609,0.08919831,0.03708336,0.01528466,0.43969855,0.35406810,0.09621190,0.27323510,0.11654915
-4.87143572,1.07751682,0.09126095,0.04063564,0.01652898,0.46787926,0.37217128,0.10143492,0.29434390,0.11971432
-4.86543272,1.13466562,0.09294664,0.04458610,0.01782852,0.49793894,0.39039508,0.10728163,0.31711472,0.12263670
-4.85942971,1.19357989,0.09422876,0.04888543,0.01917488,0.52957634,0.40848792,0.11377166,0.34123699,0.12527823
-4.85342671,1.25366566,0.09508666,0.05347628,0.02056043,0.56247434,0.42619856,0.12092796,0.36636742,0.12760654
-4.84742371,1.31432794,0.09550604,0.05829374,0.02197865,0.59630564,0.44328146,0.12877634,0.39213455,0.12959549
-4.84142071,1.37498192,0.09547933,0.06326618,0.02342440,0.63073914,0.45950239,0.13734504,0.41814469,0.13122556
-4.83541771,1.43506485,0.09500583,0.06831629,0.02489420,0.66544698,0.47464424,0.14666404,0.44398886,0.13248413
-4.82941471,1.49404853,0.09409187,0.07336252,0.02638631,0.70011203,0.48851279,0.15676439,0.46925102,0.13336576
-4.82341171,1.55145195,0.09275074,0.07832070,0.02790081,0.73443564,0.50094227,0.16767747,0.49351710,0.13387230
-4.81740870,1.60685372,0.09100255,0.08310593,0.02943951,0.76814541,0.51180058,0.17943416,0.51638483,0.13401293
-4.81140570,1.65990369,0.08887396,0.08763464,0.03100577,0.80100253,0.52099382,0.19206403,0.53747380,0.13380413
-4.80540270,1.71033310,0.08639782,0.09182674,0.03260416,0.83280851,0.52847002,0.20559440,0.55643555,0.13326950
-4.79939970,1.75796273,0.08361260,0.09560779,0.03424009,0.86341067,0.53422175,0.22004938,0.57296316,0.13243945
-4.79339670,1.80270835,0.08056183,0.09891100,0.03591929,0.89270628,0.53828749,0.23544880,0.58679986,0.13135079
-4.78739370,1.84458308,0.07729332,0.10167919,0.03764722,0.92064485,0.54075158,0.25180705,0.59774644,0.13004610
-4.78139070,1.88369605,0.07385835,0.10386633,0.03942854,0.94722842,0.54174268,0.26913184,0.60566684,0.12857301
-4.77538769,1.92024739,0.07031076,0.10543883,0.04126642,0.97250971,0.54143067,0.28742281,0.61049176,0.12698328
-4.76938469,1.95451937,0.06670595,0.10637636,0.04316201,0.99658802,0.54002206,0.30667009,0.61222005,0.12533171
-4.76338169,1.98686385,0.06309990,0.10667224,0.04511393,1.01960299,0.53775402,0.32685281,0.61091781,0.12367497
-4.75737869,2.01768650,0.05954810,0.10633336,0.04711785,1.04172656,0.53488724,0.34793755,0.60671513,0.12207026
-4.75137569,2.04742842,0.05610456,0.10537958,0.04916617,1.06315318,0.53169785,0.36987687,0.59980071,0.12057399
-4.74537269,2.07654581,0.05282076,0.10384280,0.05124794,1.08408895,0.52846863,0.39260789,0.59041450,0.11924033
-4.73936968,2.10548860,0.04974476,0.10176556,0.05334884,1.10474008,0.52548004,0.41605114,0.57883877,0.11811983
-4.73336668,2.13467919,0.04692034,0.09919934,0.05545141,1.12530113,0.52300120,0.44010955,0.56538805,0.11725813
-4.72736368,2.16449203,0.04438625,0.09620268,0.05753534,1.14594381,0.52128139,0.46466788,0.55039825,0.11669476
-4.72136068,2.19523528,0.04217560,0.09283910,0.05957806,1.16680672,0.52054231,0.48959255,0.53421567,0.11646211
-4.71535768,2.22713536,0.04031539,0.08917509,0.06155530,1.18798660,0.52097141,0.51473200,0.51718621,0.11658460
-4.70935468,2.26032511,0.03882618,0.08527799,0.06344188,1.20953156,0.52271669,0.53991761,0.49964523,0.11707815
-4.70335168,2.29483625,0.03772196,0.08121414,0.06521250,1.23143665,0.52588301,0.56496526,0.48190861,0.11794987
-4.69734867,2.33059655,0.03701017,0.07704721,0.06684256,1.25364194,0.53053016,0.58967762,0.46426507,0.11919803
-4.69134567,2.36743179,0.03669184,0.07283671,0.06830899,1.27603334,0.53667275,0.61384705,0.44697022,0.12081240
-4.68534267,2.40507258,0.03676193,0.06863687,0.06959109,1.29844593,0.54428179,0.63725918,0.43024228,0.12277478
-4.67933967,2.44316559,0.03720985,0.06449581,0.07067114,1.32066995,0.55328802,0.65969715,0.41425955,0.12505984
-4.67333667,2.48128878,0.03802000,0.06045497,0.07153506,1.34245884,0.56358660,0.68094630,0.39915968,0.12763621
-4.66733367,2.51896989,0.03917251,0.05654890,0.07217288,1.36353925,0.57504308,0.70079931,0.38504039,0.13046773
-4.66133067,2.55570719,0.04064403,0.05280528,0.07257903,1.38362223,0.58750027,0.71906153,0.37196166,0.13351481
-4.65532766,2.59099161,0.04240854,0.04924512,0.07275251,1.40241535,0.60078560,0.73555642,0.35994890,0.13673591
-4.64932466,2.62432905,0.04443826,0.04588323,0.07269691,1.41963492,0.61471866,0.75013072,0.34899713,0.14008906
-4.64332166,2.65526175,0.04670443,0.04272878,0.07242028,1.43501781,0.62911853,0.76265932,0.33907556,0.14353319
