energy_ev,total_up,C_s_up,C_p_up,Co_p_up,Co_d_up,Pt_p_up,Pt_d_up,Te_p_up,Te_d_up
-2.84242121,4.35595138,0.01428893,0.03179414,0.82431346,2.86488217,0.45255893,1.26146042,0.24644321,0.00000000
-2.83641821,4.32454863,0.01400378,0.03075878,0.81797038,2.85223871,0.44969350,1.24434144,0.24128209,0.00000000
-2.83041521,4.28483558,0.01372581,0.02974731,0.81024011,2.83258124,0.44605781,1.22542635,0.23604389,0.00000000
-2.82441221,4.23637307,0.01345469,0.02877196,0.80101114,2.80557663,0.44164013,1.20465822,0.23071305,0.00000000
-2.81840920,4.17898465,0.01319092,0.02784406,0.79021750,2.77108565,0.43644954,1.18205029,0.22528140,0.00000000
-2.81240620,4.11276221,0.01293572,0.02697365,0.77784087,2.72916670,0.43051532,1.15768631,0.21974887,0.00000000
-2.80640320,4.03806119,0.01269100,0.02616911,0.76391068,2.68007194,0.42388550,1.13171798,0.21412372,0.00000000
-2.80040020,3.95548609,0.01245912,0.02543684,0.74850226,2.62423673,0.41662461,1.10436009,0.20842231,0.00000000
-2.79439720,3.86586770,0.01224279,0.02478101,0.73173337,2.56226302,0.40881090,1.07588336,0.20266846,0.00000000
-2.78839420,3.77023344,0.01204488,0.02420345,0.71375941,2.49489801,0.40053311,1.04660567,0.19689248,0.00000000
-2.78239120,3.66977269,0.01186822,0.02370352,0.69476765,2.42300910,0.39188709,1.01688201,0.19113006,0.00000000
-2.77638819,3.56579859,0.01171549,0.02327819,0.67497086,2.34755667,0.38297242,0.98709344,0.18542088,0.00000000
-2.77038519,3.45970838,0.01158901,0.02292217,0.65460061,2.26956571,0.37388917,0.95763573,0.17980735,0.00000000
-2.76438219,3.35294358,0.01149069,0.02262815,0.63390070,2.19009764,0.36473510,0.92890794,0.17433328,0.00000000
-2.75837919,3.24695158,0.01142195,0.02238708,0.61312084,2.11022319,0.35560322,0.90130124,0.16904270,0.00000000
-2.75237619,3.14314975,0.01138363,0.02218858,0.59251081,2.03099734,0.34657996,0.87518841,0.16397883,0.00000000
-2.74637319,3.04289287,0.01137604,0.02202139,0.57231530,1.95343677,0.33774395,0.85091418,0.15918329,0.00000000
-2.74037019,2.94744461,0.01139899,0.02187381,0.55276938,1.87850027,0.32916524,0.82878666,0.15469543,0.00000000
-2.73436718,2.85795324,0.01145179,0.02173423,0.53409479,1.80707234,0.32090527,0.80906993,0.15055197,0.00000000
-2.72836418,2.77543179,0.01153338,0.02159159,0.51649678,1.73994992,0.31301706,0.79197800,0.14678673,0.00000000
-2.72236118,2.70074249,0.01164239,0.02143587,0.50016165,1.67783215,0.30554593,0.77767012,0.14343055,0.00000000
-2.71635818,2.63458531,0.01177721,0.02125845,0.48525476,1.62131285,0.29853032,0.76624750,0.14051133,0.00000000
-2.71035518,2.57749035,0.01193612,0.02105250,0.47191900,1.57087551,0.29200281,0.75775150,0.13805419,0.00000000
-2.70435218,2.52981371,0.01211732,0.02081321,0.46027358,1.52689041,0.28599106,0.75216322,0.13608156,0.00000000
-2.69834917,2.49173657,0.01231903,0.02053804,0.45041310,1.48961349,0.28051867,0.74940450,0.13461339,0.00000000
-2.69234617,2.46326730,0.01253947,0.02022672,0.44240683,1.45918693,0.27560580,0.74934038,0.13366733,0.00000000
-2.68634317,2.44424633,0.01277691,0.01988128,0.43629828,1.43564097,0.27126957,0.75178283,0.13325877,0.00000000
-2.68034017,2.43435368,0.01302967,0.01950599,0.43210487,1.41889705,0.26752415,0.75649584,0.13340100,0.00000000
-2.67433717,2.43311905,0.01329606,0.01910709,0.42981797,1.40877209,0.26438060,0.76320172,0.13410517,0.00000000
-2.66833417,2.43993451,0.01357432,0.01869260,0.42940316,1.40498398,0.26184641,0.77158848,0.13538034,0.00000000
-2.66233117,2.45406937,0.01386262,0.01827198,0.43080083,1.40715812,0.25992490,0.78131819,0.13723334,0.00000000
-2.65632816,2.47468749,0.01415893,0.01785576,0.43392716,1.41483528,0.25861442,0.79203608,0.13966874,0.00000000
-2.65032516,2.50086642,0.01446096,0.01745516,0.43867547,1.42748047,0.25790756,0.80338014,0.14268866,0.00000000
-2.64432216,2.53161819,0.01476612,0.01708170,0.44491801,1.44449306,0.25779032,0.81499096,0.14629265,0.00000000
-2.63831916,2.56591134,0.01507145,0.01674680,0.45250809,1.46521784,0.25824150,0.82652145,0.15047746,0.00000000
-2.63231616,2.60269345,0.01537358,0.01646142,0.46128253,1.48895694,0.25923211,0.83764613,0.15523676,0.00000000
-2.62631316,2.64091372,0.01566869,0.01623572,0.47106442,1.51498248,0.26072518,0.84806963,0.16056091,0.00000000
-2.62031016,2.67954480,0.01595258,0.01607880,0.48166604,1.54254958,0.26267574,0.85753400,0.16643652,0.00000000
-2.61430715,2.71760327,0.01622062,0.01599846,0.49289194,1.57090946,0.26503116,0.86582465,0.17284606,0.00000000
-2.60830415,2.75416802,0.01646788,0.01600104,0.50454195,1.59932252,0.26773185,0.87277455,0.17976734,0.00000000
-2.60230115,2.78839623,0.01668918,0.01609130,0.51641420,1.62707079,0.27071223,0.87826663,0.18717303,0.00000000
-2.59629815,2.81953631,0.01687919,0.01627242,0.52830802,1.65346984,0.27390203,0.88223419,0.19502997,0.00000000
-2.59029515,2.84693778,0.01703261,0.01654603,0.54002666,1.67787973,0.27722796,0.88465954,0.20329870,0.00000000
-2.58429215,2.87005799,0.01714427,0.01691225,0.55137980,1.69971491,0.28061551,0.88557073,0.21193284,0.00000000
-2.57828914,2.88846590,0.01720933,0.01736987,0.56218597,1.71845301,0.28399111,0.88503695,0.22087872,0.00000000
-2.57228614,2.90184311,0.01722343,0.01791654,0.57227476,1.73364241,0.28728435,0.88316265,0.23007506,0.00000000
-2.56628314,2.90998287,0.01718290,0.01854902,0.58148891,1.74490866,0.29043042,0.88008090,0.23945297,0.00000000
-2.56028014,2.91278737,0.01708489,0.01926338,0.58968641,1.75195976,0.29337255,0.87594644,0.24893617,0.00000000
-2.55427714,2.91026405,0.01692760,0.02005539,0.59674254,1.75459030,0.29606450,0.87092883,0.25844167,0.00000000
-2.54827414,2.90252144,0.01671036,0.02092072,0.60255188,1.75268457,0.29847298,0.86520616,0.26788074,0.00000000
-2.54227114,2.88976510,0.01643384,0.02185534,0.60703043,1.74621867,0.30057994,0.85895969,0.27716039,0.00000000
-2.53626813,2.87229384,0.01610011,0.02285578,0.61011765,1.73526149,0.30238466,0.85236966,0.28618528,0.00000000
-2.53026513,2.85049662,0.01571275,0.02391942,0.61177852,1.71997468,0.30390554,0.84561265,0.29485999,0.00000000
-2.52426213,2.82485002,0.01527691,0.02504475,0.61200545,1.70061140,0.30518153,0.83886031,0.30309173,0.00000000
-2.51825913,2.79591612,0.01479933,0.02623159,0.61081996,1.67751375,0.30627313,0.83227970,0.31079326,0.00000000
-2.51225613,2.76434050,0.01428831,0.02748124,0.60827403,1.65110884,0.30726281,0.82603485,0.31788604,0.00000000
-2.50625313,2.73084980,0.01375368,0.02879656,0.60445091,1.62190318,0.30825488,0.82028943,0.32430335,0.00000000
-2.50025013,2.69624826,0.01320673,0.03018203,0.59946532,1.59047549,0.30937461,0.81521010,0.32999339,0.00000000
-2.49424712,2.66141273,0.01266009,0.03164359,0.59346283,1.55746753,0.31076671,0.81097012,0.33492204,0.00000000
-2.48824412,2.62728525,0.01212757,0.03318856,0.58661836,1.52357330,0.31259295,0.80775280,0.33907526,0.00000000
-2.48224112,2.59486298,0.01162399,0.03482531,0.57913363,1.48952622,0.31502912,0.80575421,0.34246087,0.00000000
-2.47623812,2.56518474,0.01116496,0.03656290,0.57123368,1.45608476,0.31826105,0.80518485,0.34510966,0.00000000
-2.47023512,2.53931403,0.01076667,0.03841063,0.56316222,1.42401646,0.32248008,0.80626975,0.34707570,0.00000000
-2.46423212,2.51831854,0.01044555,0.04037748,0.55517603,1.39408078,0.32787770,0.80924681,0.34843578,0.00000000
-2.45822911,2.50324613,0.01021806,0.04247150,0.54753860,1.36701113,0.33463971,0.81436308,0.34928790,0.00000000
-2.45222611,2.49509781,0.01010030,0.04469916,0.54051286,1.34349648,0.34293988,0.82186894,0.34974893,0.00000000
-2.44622311,2.49479845,0.01010764,0.04706463,0.53435357,1.32416314,0.35293333,0.83201025,0.34995137,0.00000000
-2.44022011,2.50316589,0.01025442,0.04956912,0.52929943,1.30955725,0.36474977,0.84501864,0.35003943,0.00000000
-2.43421711,2.52087971,0.01055348,0.05221027,0.52556513,1.30012852,0.37848690,0.86110026,0.35016448,0.00000000
-2.42821411,2.54845086,0.01101575,0.05498158,0.52333386,1.29621592,0.39420404,0.88042350,0.35048005,0.00000000
-2.42221111,2.58619329,0.01164988,0.05787194,0.52275034,1.29803575,0.41191638,0.90310606,0.35113666,0.00000000
-2.41620810,2.63419924,0.01246173,0.06086537,0.52391483,1.30567265,0.43159001,0.92920228,0.35227658,0.00000000
-2.41020510,2.69231916,0.01345405,0.06394087,0.52687825,1.31907402,0.45313802,0.95869111,0.35402882,0.00000000
-2.40420210,2.76014785,0.01462603,0.06707251,0.53163880,1.33804810,0.47641786,0.99146567,0.35650461,0.00000000
-2.39819910,2.83701755,0.01597301,0.07022967,0.53814009,1.36226597,0.50123016,1.02732487,0.35979338,0.00000000
-2.39219610,2.92199902,0.01748620,0.07337758,0.54627098,1.39126755,0.52731922,1.06596794,0.36395963,0.00000000
-2.38619310,3.01391111,0.01915251,0.07647797,0.55586723,1.42447154,0.55437532,1.10699218,0.36904076,0.00000000
-2.38019010,3.11133895,0.02095446,0.07949000,0.56671491,1.46118906,0.58203873,1.14989449,0.37504586,0.00000000
-2.37418709,3.21266079,0.02287026,0.08237125,0.57855546,1.50064067,0.60990571,1.19407689,0.38195562,0.00000000
-2.36818409,3.31608275,0.02487401,0.08507894,0.59109231,1.54197632,0.63753619,1.23885613,0.38972329,0.00000000
-2.36218109,3.41968088,0.02693600,0.08757112,0.60399894,1.58429749,0.66446312,1.28347717,0.39827669,0.00000000
-2.35617809,3.52144894,0.02902327,0.08980800,0.61692788,1.62668103,0.69020315,1.32713045,0.40752113,0.00000000
-2.35017509,3.61935076,0.03110025,0.09175313,0.62952068,1.66820364,0.71426853,1.36897215,0.41734297,0.00000000
-2.34417209,3.71137498,0.03312951,0.09337458,0.64141818,1.70796640,0.73617971,1.40814703,0.42761396,0.00000000
-2.33816908,3.79559055,0.03507272,0.09464594,0.65227100,1.74511840,0.75547824,1.44381288,0.43819571,0.00000000
-2.33216608,3.87020069,0.03689165,0.09554716,0.66174974,1.77887862,0.77173969,1.47516560,0.44894447,0.00000000
-2.32616308,3.93359331,0.03854922,0.09606517,0.66955449,1.80855537,0.78458588,1.50146406,0.45971576,0.00000000
-2.32016008,3.98438606,0.04001059,0.09619422,0.67542350,1.83356266,0.79369618,1.52205352,0.47036862,0.00000000
-2.31415708,4.02146406,0.04124419,0.09593599,0.67914044,1.85343279,0.79881724,1.53638672,0.48076953,0.00000000
-2.30815408,4.04400894,0.04222275,0.09529943,0.68054028,1.86782499,0.79977091,1.54404169,0.49079549,0.00000000
-2.30215108,4.05151811,0.04292413,0.09430036,0.67951329,1.87652975,0.79645991,1.54473547,0.50033649,0.00000000
-2.29614807,4.04381354,0.04333203,0.09296083,0.67600734,1.87946885,0.78887106,1.53833321,0.50929699,0.00000000
-2.29014507,4.02103985,0.04343654,0.09130826,0.67002815,1.87669122,0.77707589,1.52485213,0.51759673,0.00000000
-2.28414207,3.98365191,0.04323441,0.08937451,0.66163775,1.86836495,0.76122862,1.50446036,0.52517050,0.00000000
-2.27813907,3.93239281,0.04272915,0.08719478,0.65095108,1.85476593,0.74156148,1.47747056,0.53196735,0.00000000
-2.27213607,3.86826325,0.04193087,0.08480644,0.63813104,1.83626380,0.71837773,1.44432882,0.53794911,0.00000000
-2.26613307,3.79248384,0.04085588,0.08224799,0.62338210,1.81330576,0.69204249,1.40559926,0.54308844,0.00000000
-2.26013007,3.70645226,0.03952610,0.07955789,0.60694290,1.78639923,0.66297189,1.36194519,0.54736664,0.00000000
-2.25412706,3.61169715,0.03796831,0.07677363,0.58907806,1.75609410,0.63162086,1.31410760,0.55077135,0.00000000
-2.24812406,3.50983086,0.03621322,0.07393082,0.57006970,1.72296533,0.59847016,1.26288209,0.55329438,0.00000000
-2.24212106,3.40250313,0.03429446,0.07106252,0.55020882,1.68759674,0.56401315,1.20909512,0.55492980,0.00000000
-2.23611806,3.29135763,0.03224751,0.06819867,0.52978717,1.65056668,0.52874269,1.15358074,0.55567251,0.00000000
-2.23011506,3.17799304,0.03010863,0.06536571,0.50908980,1.61243603,0.49313888,1.09715868,0.55551736,0.00000000
-2.22411206,3.06393003,0.02791384,0.06258638,0.48838843,1.57373906,0.45765785,1.04061455,0.55445886,0.00000000
-2.21810905,2.95058528,0.02569794,0.05987969,0.46793623,1.53497728,0.42272208,0.98468295,0.55249161,0.00000000
-2.21210605,2.83925292,0.02349370,0.05726097,0.44796377,1.49661646,0.38871251,0.93003391,0.54961141,0.00000000
-2.20610305,2.73109384,0.02133114,0.05474212,0.42867650,1.45908660,0.35596262,0.87726298,0.54581687,0.00000000
-2.20010005,2.62713228,0.01923696,0.05233191,0.41025356,1.42278460,0.32475451,0.82688499,0.54111155,0.00000000
-2.19409705,2.52825935,0.01723421,0.05003629,0.39284798,1.38807922,0.29531707,0.77933144,0.53550645,0.00000000
-2.18809405,2.43524232,0.01534205,0.04785885,0.37658806,1.35531771,0.26782598,0.73495127,0.52902259,0.00000000
-2.18209105,2.34873837,0.01357568,0.04580120,0.36157965,1.32483348,0.24240553,0.69401450,0.52169366,0.00000000
-2.17608804,2.26931154,0.01194645,0.04386336,0.34790923,1.29695403,0.21913191,0.65671822,0.51356829,0.00000000
-2.17008504,2.19745097,0.01046203,0.04204417,0.33564730,1.27200840,0.19803766,0.62319440,0.50471207,0.00000000
-2.16408204,2.13358918,0.00912677,0.04034163,0.32485198,1.25033339,0.17911705,0.59351878,0.49520886,0.00000000
-2.15807904,2.07811858,0.00794200,0.03875314,0.31557235,1.23227779,0.16233201,0.56772017,0.48516135,0.00000000
-2.15207604,2.03140494,0.00690649,0.03727581,0.30785131,1.21820408,0.14761827,0.54578970,0.47469084,0.00000000
-2.14607304,1.99379661,0.00601690,0.03590662,0.30172783,1.20848708,0.13489147,0.52768928,0.46393606,0.00000000
-2.14007004,1.96562861,0.00526815,0.03464257,0.29723817,1.20350916,0.12405288,0.51335886,0.45305097,0.00000000
-2.13406703,1.94722093,0.00465390,0.03348077,0.29441616,1.20365195,0.11499468,0.50272231,0.44220173,0.00000000
-2.12806403,1.93887091,0.00416685,0.03241854,0.29329239,1.20928456,0.10760444,0.49569134,0.43156271,0.00000000
-2.12206103,1.94083984,0.00379910,0.03145335,0.29389231,1.22074848,0.10176879,0.49216769,0.42131184,0.00000000
-2.11605803,1.95333418,0.00354240,0.03058291,0.29623340,1.23833979,0.09737621,0.49204334,0.41162530,0.00000000
-2.11005503,1.97648241,0.00338832,0.02980504,0.30032153,1.26228921,0.09431887,0.49519905,0.40267183,0.00000000
-2.10405203,2.01030868,0.00332841,0.02911764,0.30614670,1.29274097,0.09249367,0.50150136,0.39460681,0.00000000
-2.09804902,2.05470471,0.00335428,0.02851862,0.31367854,1.32973139,0.09180242,0.51079835,0.38756645,0.00000000
-2.09204602,2.10940166,0.00345764,0.02800574,0.32286181,1.37316846,0.09215135,0.52291476,0.38166223,0.00000000
-2.08604302,2.17394380,0.00363028,0.02757651,0.33361224,1.42281347,0.09345006,0.53764668,0.37697585,0.00000000
-2.08004002,2.24766591,0.00386403,0.02722804,0.34581308,1.47826611,0.09561013,0.55475651,0.37355499,0.00000000
-2.07403702,2.32967623,0.00415075,0.02695691,0.35931263,1.53895402,0.09854346,0.57396858,0.37140999,0.00000000
-2.06803402,2.41884669,0.00448226,0.02675900,0.37392309,1.60412797,0.10216056,0.59496601,0.37051182,0.00000000
-2.06203102,2.51381182,0.00485027,0.02662936,0.38942091,1.67286347,0.10636897,0.61738916,0.37079118,0.00000000
-2.05602801,2.61297751,0.00524639,0.02656211,0.40554881,1.74406953,0.11107193,0.64083606,0.37213913,0.00000000
-2.05002501,2.71454019,0.00566208,0.02655035,0.42201949,1.81650466,0.11616746,0.66486519,0.37440918,0.00000000
-2.04402201,2.81651674,0.00608870,0.02658614,0.43852110,1.88880035,0.12154790,0.68900053,0.37742070,0.00000000
-2.03801901,2.91678451,0.00651752,0.02666053,0.45472420,1.95949132,0.12710011,0.71273917,0.38096380,0.00000000
-2.03201601,3.01313067,0.00693986,0.02676362,0.47029010,2.02705192,0.13270612,0.73556113,0.38480538,0.00000000
-2.02601301,3.10330923,0.00734712,0.02688479,0.48488022,2.08993747,0.13824461,0.75694121,0.38869617,0.00000000
-2.02001001,3.18510379,0.00773097,0.02701286,0.49816602,2.14662895,0.14359271,0.77636241,0.39237859,0.00000000
-2.01400700,3.25639343,0.00808346,0.02713645,0.50983923,2.19567940,0.14862853,0.79333050,0.39559501,0.00000000
-2.00800400,3.31521917,0.00839723,0.02724436,0.51962163,2.23575999,0.15323393,0.80738893,0.39809624,0.00000000
-2.00200100,3.35984785,0.00866563,0.02732597,0.52727421,2.26570388,0.15729763,0.81813355,0.39964975,0.00000000
-1.99599800,3.38883072,0.00888292,0.02737169,0.53260504,2.28454573,0.16071835,0.82522637,0.40004737,0.00000000
-1.98999500,3.40105373,0.00904439,0.02737346,0.53547544,2.29155514,0.16340803,0.82840761,0.39911214,0.00000000
-1.98399200,3.39577737,0.00914652,0.02732518,0.53580439,2.28626241,0.16529466,0.82750554,0.39670405,0.00000000
-1.97798899,3.37266371,0.00918701,0.02722311,0.53357053,2.26847539,0.16632481,0.82244340,0.39272429,0.00000000
-1.97198599,3.33178954,0.00916494,0.02706625,0.52881205,2.23828650,0.16646570,0.81324314,0.38711806,0.00000000
-1.96598299,3.27364480,0.00908069,0.02685652,0.52162423,2.19606975,0.16570644,0.80002559,0.37987562,0.00000000
-1.95997999,3.19911610,0.00893599,0.02659895,0.51215477,2.14246767,0.16405870,0.78300718,0.37103175,0.00000000
-1.95397699,3.10945638,0.00873384,0.02630167,0.50059730,2.07836896,0.16155651,0.76249304,0.36066348,0.00000000
-1.94797399,3.00624170,0.00847839,0.02597571,0.48718328,2.00487780,0.15825525,0.73886700,0.34888643,0.00000000
-1.94197099,2.89131750,0.00817485,0.02563479,0.47217269,1.92327629,0.15422992,0.71257876,0.33584981,0.00000000
-1.93596798,2.76673651,0.00782929,0.02529480,0.45584413,1.83498168,0.14957267,0.68412891,0.32173036,0.00000000
-1.92996498,2.63469118,0.00744849,0.02497330,0.43848464,1.74150049,0.14438970,0.65405235,0.30672560,0.00000000
-1.92396198,2.49744366,0.00703974,0.02468877,0.42037987,1.64438132,0.13879780,0.62290091,0.29104664,0.00000000
-1.91795898,2.35725622,0.00661065,0.02445991,0.40180499,1.54516844,0.13292046,0.59122587,0.27491092,0.00000000
-1.91195598,2.21632494,0.00616897,0.02430477,0.38301667,1.44535796,0.12688396,0.55956120,0.25853510,0.00000000
-1.90595298,2.07671925,0.00572243,0.02423989,0.36424658,1.34635837,0.12081336,0.52840799,0.24212855,0.00000000
-1.89994997,1.94032952,0.00527856,0.02427954,0.34569650,1.24945651,0.11482885,0.49822090,0.22588753,0.00000000
-1.89394697,1.80882426,0.00484462,0.02443487,0.32753523,1.15579030,0.10904236,0.46939690,0.20999029,0.00000000
-1.88794397,1.68361819,0.00442747,0.02471328,0.30989725,1.06632870,0.10355472,0.44226678,0.19459332,0.00000000
-1.88194097,1.56585166,0.00403358,0.02511787,0.29288307,0.98185914,0.09845339,0.41708948,0.17982865,0.00000000
-1.87593797,1.45638158,0.00366893,0.02564703,0.27656114,0.90298257,0.09381095,0.39404954,0.16580235,0.00000000
-1.86993497,1.35578330,0.00333911,0.02629425,0.26097102,0.83011542,0.08968427,0.37325734,0.15259417,0.00000000
-1.86393197,1.26436260,0.00304931,0.02704811,0.24612747,0.76349813,0.08611441,0.35475211,0.14025815,0.00000000
-1.85792896,1.18217658,0.00280442,0.02789245,0.23202534,0.70320907,0.08312731,0.33850743,0.12882413,0.00000000
-1.85192596,1.10906182,0.00260909,0.02880682,0.21864472,0.64918307,0.08073505,0.32443867,0.11830001,0.00000000
-1.84592296,1.04466817,0.00246788,0.02976703,0.20595615,0.60123320,0.07893768,0.31241219,0.10867456,0.00000000
-1.83991996,0.98849642,0.00238528,0.03074591,0.19392559,0.55907484,0.07772558,0.30225562,0.09992061,0.00000000
-1.83391696,0.93993794,0.00236588,0.03171427,0.18251893,0.52235074,0.07708200,0.29376878,0.09199840,0.00000000
-1.82791396,0.89831456,0.00241437,0.03264182,0.17170584,0.49065609,0.07698582,0.28673489,0.08485906,0.00000000
-1.82191096,0.86291716,0.00253564,0.03349833,0.16146278,0.46356253,0.07741432,0.28093137,0.07844785,0.00000000
-1.81590795,0.83304146,0.00273474,0.03425467,0.15177519,0.44064033,0.07834577,0.27613997,0.07270725,0.00000000
-1.80990495,0.80801970,0.00301689,0.03488387,0.14263881,0.42147799,0.07976166,0.27215586,0.06757965,0.00000000
-1.80390195,0.78724739,0.00338739,0.03536216,0.13406013,0.40569870,0.08164859,0.26879523,0.06300967,0.00000000
-1.79789895,0.77020427,0.00385147,0.03566975,0.12605599,0.39297322,0.08399952,0.26590134,0.05894601,0.00000000
-1.79189595,0.75646900,0.00441417,0.03579164,0.11865264,0.38302909,0.08681443,0.26334863,0.05534279,0.00000000
-1.78589295,0.74572746,0.00508005,0.03571806,0.11188410,0.37565589,0.09010022,0.26104512,0.05216041,0.00000000
-1.77988994,0.73777465,0.00585298,0.03544485,0.10579015,0.37070679,0.09387001,0.25893275,0.04936602,0.00000000
-1.77388694,0.73251054,0.00673584,0.03497353,0.10041398,0.36809646,0.09814169,0.25698597,0.04693343,0.00000000
-1.76788394,0.72993034,0.00773017,0.03431122,0.09579973,0.36779579,0.10293586,0.25520872,0.04484281,0.00000000
-1.76188094,0.73011002,0.00883589,0.03347025,0.09198992,0.36982373,0.10827327,0.25362992,0.04307989,0.00000000
-1.75587794,0.73318798,0.01005095,0.03246775,0.08902298,0.37423688,0.11417191,0.25229780,0.04163511,0.00000000
-1.74987494,0.73934386,0.01137108,0.03132489,0.08693090,0.38111746,0.12064381,0.25127345,0.04050238,0.00000000
-1.74387194,0.74877587,0.01278951,0.03006619,0.08573722,0.39056019,0.12769191,0.25062390,0.03967794,0.00000000
-1.73786893,0.76167762,0.01429683,0.02871858,0.08545520,0.40265901,0.13530709,0.25041510,0.03915898,0.00000000
-1.73186593,0.77821591,0.01588089,0.02731052,0.08608653,0.41749414,0.14346547,0.25070525,0.03894249,0.00000000
-1.72586293,0.79851052,0.01752678,0.02587115,0.08762027,0.43512033,0.15212645,0.25153873,0.03902404,0.00000000
-1.71985993,0.82261728,0.01921698,0.02442938,0.09003243,0.45555688,0.16123138,0.25294100,0.03939682,0.00000000
-1.71385693,0.85051510,0.02093159,0.02301314,0.09328588,0.47877995,0.17070310,0.25491486,0.04005083,0.00000000
-1.70785393,0.88209796,0.02264867,0.02164875,0.09733074,0.50471778,0.18044654,0.25743797,0.04097232,0.00000000
-1.70185093,0.91717216,0.02434471,0.02036039,0.10210535,0.53324888,0.19035029,0.26046213,0.04214356,0.00000000
-1.69584792,0.95545921,0.02599524,0.01916968,0.10753750,0.56420364,0.20028917,0.26391401,0.04354273,0.00000000
-1.68984492,0.99660405,0.02757544,0.01809551,0.11354621,0.59736901,0.21012785,0.26769759,0.04514431,0.00000000
-1.68384192,1.04018843,0.02906093,0.01715397,0.12004371,0.63249637,0.21972518,0.27169789,0.04691957,0.00000000
-1.67783892,1.08574860,0.03042850,0.01635836,0.12693779,0.66931200,0.22893928,0.27578607,0.04883735,0.00000000
-1.67183592,1.13279652,0.03165690,0.01571943,0.13413424,0.70752954,0.23763300,0.27982534,0.05086511,0.00000000
-1.66583292,1.18084318,0.03272761,0.01524565,0.14153944,0.74686400,0.24567964,0.28367766,0.05297001,0.00000000
-1.65982991,1.22942304,0.03362549,0.01494359,0.14906288,0.78704618,0.25296851,0.28721052,0.05512020,0.00000000
-1.65382691,1.27811778,0.03433942,0.01481832,0.15661952,0.82783688,0.25941016,0.29030380,0.05728605,0.00000000
-1.64782391,1.32657835,0.03486271,0.01487385,0.16413202,0.86903983,0.26494091,0.29285602,0.05944139,0.00000000
-1.64182091,1.37454355,0.03519347,0.01511358,0.17153249,0.91051251,0.26952657,0.29478983,0.06156461,0.00000000
-1.63581791,1.42185434,0.03533469,0.01554068,0.17876402,0.95217415,0.27316494,0.29605637,0.06363962,0.00000000
-1.62981491,1.46846260,0.03529426,0.01615850,0.18578156,0.99401015,0.27588710,0.29663831,0.06565655,0.00000000
-1.62381191,1.51443384,0.03508468,0.01697083,0.19255246,1.03607258,0.27775729,0.29655134,0.06761223,0.00000000
-1.61780890,1.55994347,0.03472271,0.01798214,0.19905642,1.07847646,0.27887141,0.29584407,0.06951028,0.00000000
-1.61180590,1.60526665,0.03422873,0.01919775,0.20528501,1.12139182,0.27935410,0.29459632,0.07136103,0.00000000
-1.60580290,1.65076212,0.03362609,0.02062383,0.21124069,1.16503194,0.27935459,0.29291598,0.07318098,0.00000000
-1.59979990,1.69685080,0.03294023,0.02226742,0.21693555,1.20963804,0.27904143,0.29093438,0.07499212,0.00000000
-1.59379690,1.74399010,0.03219778,0.02413630,0.22238972,1.25546145,0.27859635,0.28880068,0.07682087,0.00000000
-1.58779390,1.79264544,0.03142567,0.02623875,0.22762959,1.30274390,0.27820750,0.28667530,0.07869689,0.00000000
-1.58179090,1.84326024,0.03065011,0.02858330,0.23268594,1.35169716,0.27806239,0.28472296,0.08065172,0.00000000
-1.57578789,1.89622616,0.02989576,0.03117837,0.23759216,1.40248315,0.27834081,0.28310539,0.08271736,0.00000000
-1.56978489,1.95185507,0.02918489,0.03403182,0.24238244,1.45519551,0.27920804,0.28197435,0.08492478,0.00000000
-1.56378189,2.01035428,0.02853669,0.03715048,0.24709028,1.50984386,0.28080869,0.28146499,0.08730255,0.00000000
-1.55777889,2.07180635,0.02796675,0.04053962,0.25174713,1.56634171,0.28326135,0.28169006,0.08987551,0.00000000
-1.55177589,2.13615459,0.02748662,0.04420235,0.25638141,1.62449862,0.28665428,0.28273515,0.09266369,0.00000000
-1.54577289,2.20319500,0.02710364,0.04813905,0.26101768,1.68401745,0.29104238,0.28465504,0.09568133,0.00000000
-1.53976988,2.27257519,0.02682094,0.05234670,0.26567629,1.74449674,0.29644545,0.28747147,0.09893628,0.00000000
-1.53376688,2.34380021,0.02663752,0.05681834,0.27037310,1.80543851,0.30284781,0.29117222,0.10242951,0.00000000
-1.52776388,2.41624533,0.02654861,0.06154244,0.27511961,1.86626101,0.31019929,0.29571163,0.10615503,0.00000000
-1.52176088,2.48917486,0.02654612,0.06650239,0.27992316,1.92631615,0.31841753,0.30101234,0.11009996,0.00000000
-1.51575788,2.56176643,0.02661916,0.07167605,0.28478735,1.98491073,0.32739134,0.30696834,0.11424489,0.00000000
-1.50975488,2.63313946,0.02675477,0.07703543,0.28971253,2.04133062,0.33698519,0.31344889,0.11856450,0.00000000
-1.50375188,2.70238659,0.02693853,0.08254651,0.29469630,2.09486695,0.34704439,0.32030344,0.12302826,0.00000000
-1.49774887,2.76860675,0.02715533,0.08816920,0.29973412,2.14484287,0.35740085,0.32736698,0.12760137,0.00000000
-1.49174587,2.83093838,0.02739004,0.09385760,0.30481976,2.19064013,0.36787928,0.33446587,0.13224578,0.00000000
-1.48574287,2.88859148,0.02762815,0.09956037,0.30994582,2.23172393,0.37830334,0.34142382,0.13692119,0.00000000
-1.47973987,2.94087710,0.02785636,0.10522145,0.31510408,2.26766529,0.38850177,0.34806770,0.14158623,0.00000000
