energy_ev,total_up,Hf_p_up,Hf_d_up,N_s_up,N_p_up,S_s_up,S_p_up
-4.78139070,3.73061160,1.47481621,1.13086549,0.00280336,1.59410690,0.00780736,0.73743419
-4.77538769,3.83970359,1.52492411,1.16077873,0.00284392,1.63805012,0.00813955,0.76288031
-4.76938469,3.93745534,1.57267019,1.18668136,0.00287458,1.67635626,0.00845286,0.78684126
-4.76338169,4.02254862,1.61739518,1.20818007,0.00289614,1.70832783,0.00874525,0.80918215
-4.75737869,4.09380293,1.65845244,1.22493236,0.00290956,1.73333795,0.00901525,0.82978530
-4.75137569,4.15020260,1.69522303,1.23665486,0.00291594,1.75084775,0.00926189,0.84855031
-4.74537269,4.19092295,1.72713200,1.24313100,0.00291645,1.76042309,0.00948473,0.86539410
-4.73936968,4.21535437,1.75366518,1.24421787,0.00291225,1.76174957,0.00968374,0.88025109
-4.73336668,4.22312325,1.77438586,1.23985167,0.00290445,1.75464539,0.00985932,0.89307362
-4.72736368,4.21410864,1.78895043,1.23005170,0.00289407,1.73907099,0.01001217,0.90383261
-4.72136068,4.18845364,1.79712224,1.21492242,0.00288193,1.71513518,0.01014326,0.91251840
-4.71535768,4.14657063,1.79878299,1.19465351,0.00286867,1.68309703,0.01025375,0.91914175
-4.70935468,4.08913972,1.79394076,1.16951764,0.00285470,1.64336340,0.01034497,0.92373484
-4.70335168,4.01709992,1.78273438,1.13986602,0.00284018,1.59648188,0.01041830,0.92635226
-4.69734867,3.93163320,1.76543359,1.10612182,0.00282502,1.54312932,0.01047524,0.92707176
-4.69134567,3.83414129,1.74243496,1.06877140,0.00280890,1.48409630,0.01051727,0.92599464
-4.68534267,3.72621617,1.71425341,1.02835386,0.00279130,1.42026793,0.01054592,0.92324573
-4.67933967,3.60960488,1.68150984,0.98544905,0.00277154,1.35260173,0.01056276,0.91897268
-4.67333667,3.48616989,1.64491506,0.94066456,0.00274881,1.28210354,0.01056935,0.91334472
-4.66733367,3.35784630,1.60525084,0.89462200,0.00272224,1.20980207,0.01056735,0.90655064
-4.66133067,3.22659750,1.56334877,0.84794326,0.00269096,1.13672333,0.01055842,0.89879611
-4.65532766,3.09437069,1.52006780,0.80123699,0.00265414,1.06386577,0.01054434,0.89030037
-4.64932466,2.96305398,1.47627135,0.75508592,0.00261108,0.99217692,0.01052695,0.88129235
-4.64332166,2.83443639,1.43280505,0.71003540,0.00256122,0.92253259,0.01050817,0.87200641
-4.63731866,2.71017222,1.39047570,0.66658345,0.00250419,0.85571901,0.01048999,0.86267776
-4.63131566,2.59175070,1.35003250,0.62517269,0.00243987,0.79241856,0.01047445,0.85353789
-4.62531266,2.48047193,1.31215102,0.58618420,0.00236838,0.73319950,0.01046359,0.84480999
-4.61930965,2.37742956,1.27742042,0.54993361,0.00229008,0.67850957,0.01045940,0.83670479
-4.61330665,2.28350049,1.24633427,0.51666915,0.00220559,0.62867380,0.01046379,0.82941676
-4.60730365,2.19934147,1.21928495,0.48657188,0.00211577,0.58389601,0.01047852,0.82312102
-4.60130065,2.12539236,1.19656179,0.45975765,0.00202168,0.54426387,0.01050511,0.81797086
-4.59529765,2.06188534,1.17835244,0.43628080,0.00192455,0.50975697,0.01054485,0.81409620
-4.58929465,2.00885935,1.16474733,0.41613912,0.00182573,0.48025744,0.01059868,0.81160276
-4.58329165,1.96617869,1.15574661,0.39927998,0.00172669,0.45556241,0.01066722,0.81057207
-4.57728864,1.93355484,1.15126893,0.38560705,0.00162889,0.43539785,0.01075072,0.81106221
-4.57128564,1.91057014,1.15116157,0.37498748,0.00153384,0.41943303,0.01084906,0.81310917
-4.56528264,1.89670239,1.15521118,0.36725915,0.00144297,0.40729514,0.01096182,0.81672859
-4.55927964,1.89134912,1.16315453,0.36223765,0.00135761,0.39858345,0.01108829,0.82191790
-4.55327664,1.89385063,1.17468871,0.35972283,0.00127900,0.39288263,0.01122753,0.82865839
-4.54727364,1.90351085,1.18948030,0.35950465,0.00120821,0.38977478,0.01137849,0.83691734
-4.54127064,1.91961544,1.20717321,0.36136815,0.00114615,0.38885002,0.01154005,0.84664973
-4.53526763,1.94144658,1.22739486,0.36509759,0.00109355,0.38971523,0.01171115,0.85779961
-4.52926463,1.96829430,1.24976078,0.37047952,0.00105092,0.39200107,0.01189085,0.87030094
-4.52326163,1.99946422,1.27387749,0.37730498,0.00101862,0.39536718,0.01207846,0.88407787
-4.51725863,2.03428196,1.29934410,0.38537081,0.00099678,0.39950550,0.01227355,0.89904448
-4.51125563,2.07209468,1.32575274,0.39448020,0.00098537,0.40414213,0.01247603,0.91510405
-4.50525263,2.11227020,1.35268842,0.40444270,0.00098416,0.40903764,0.01268618,0.93214799
-4.49924962,2.15419449,1.37972864,0.41507375,0.00099279,0.41398621,0.01290463,0.95005463
-4.49324662,2.19726828,1.40644337,0.42619406,0.00101073,0.41881386,0.01313231,0.96868802
-4.48724362,2.24090345,1.43239582,0.43762891,0.00103731,0.42337596,0.01337043,0.98789700
-4.48124062,2.28452011,1.45714441,0.44920758,0.00107177,0.42755436,0.01362038,1.00751472
-4.47523762,2.32754487,1.48024626,0.46076311,0.00111321,0.43125431,0.01388363,1.02735879
-4.46923462,2.36941077,1.50126237,0.47213238,0.00116069,0.43440143,0.01416158,1.04723224
-4.46323162,2.40955919,1.51976453,0.48315672,0.00121315,0.43693885,0.01445549,1.06692529
-4.45722861,2.44744385,1.53534370,0.49368282,0.00126951,0.43882465,0.01476628,1.08621795
-4.45122561,2.48253667,1.54761974,0.50356427,0.00132865,0.44002967,0.01509444,1.10488350
-4.44522261,2.51433527,1.55625186,0.51266323,0.00138940,0.44053576,0.01543990,1.12269252
-4.43921961,2.54237156,1.56094923,0.52085243,0.00145062,0.44033426,0.01580194,1.13941749
-4.43321661,2.56622081,1.56148127,0.52801728,0.00151118,0.43942495,0.01617907,1.15483758
-4.42721361,2.58551064,1.55768675,0.53405778,0.00156997,0.43781504,0.01656902,1.16874348
-4.42121061,2.59992911,1.54948123,0.53889037,0.00162596,0.43551845,0.01696867,1.18094198
-4.41520760,2.60923150,1.53686220,0.54244931,0.00167817,0.43255506,0.01737412,1.19126013
-4.40920460,2.61324511,1.51991159,0.54468766,0.00172575,0.42894990,0.01778064,1.19954874
-4.40320160,2.61187200,1.49879525,0.54557773,0.00176795,0.42473232,0.01818285,1.20568514
-4.39719860,2.60508924,1.47375957,0.54511091,0.00180418,0.41993500,0.01857474,1.20957513
-4.39119560,2.59294702,1.44512506,0.54329707,0.00183398,0.41459291,0.01894986,1.21115408
-4.38519260,2.57556459,1.41327751,0.54016334,0.00185710,0.40874220,0.01930148,1.21038733
-4.37918959,2.55312449,1.37865687,0.53575256,0.00187346,0.40241903,0.01962276,1.20726987
-4.37318659,2.52586562,1.34174469,0.53012138,0.00188319,0.39565857,0.01990699,1.20182552
-4.36718359,2.49407546,1.30305055,0.52333820,0.00188660,0.38849414,0.02014776,1.19410567
-4.36118059,2.45808210,1.26309825,0.51548101,0.00188422,0.38095652,0.02033922,1.18418780
-4.35517759,2.41824643,1.22241237,0.50663532,0.00187674,0.37307370,0.02047627,1.17217379
-4.34917459,2.37495483,1.18150566,0.49689213,0.00186505,0.36487085,0.02055476,1.15818807
-4.34317159,2.32861269,1.14086780,0.48634622,0.00185016,0.35637077,0.02057165,1.14237575
-4.33716858,2.27963855,1.10095579,0.47509456,0.00183320,0.34759457,0.02052519,1.12490055
-4.33116558,2.22845911,1.06218608,0.46323498,0.00181540,0.33856268,0.02041496,1.10594254
-4.32516258,2.17550468,1.02492849,0.45086509,0.00179800,0.32929605,0.02024198,1.08569558
-4.31915958,2.12120492,0.98950190,0.43808135,0.00178225,0.31981744,0.02000867,1.06436441
-4.31315658,2.06598457,0.95617136,0.42497819,0.00176933,0.31015259,0.01971882,1.04216117
-4.30715358,2.01025883,0.92514650,0.41164729,0.00176034,0.30033134,0.01937748,1.01930151
