energy_ev,total_up,total_down,Mn_p_up,Mn_p_down,Mn_d_up,Mn_d_down,N_s_up,N_s_down,N_p_up,N_p_down,Te_p_up,Te_p_down,Te_d_up,Te_d_down,V_p_up,V_p_down,V_d_up,V_d_down
1.07753877,4.05606560,-4.25698883,0.42512251,-0.35388566,1.53567330,-2.17745455,0.04697811,-0.11668424,0.72710033,-0.14293817,0.27735494,-0.27180807,0.00000000,-0.00000000,0.46927703,-0.47541208,1.18183614,-1.40843171
1.08354177,4.06252436,-4.23315973,0.42642814,-0.34080989,1.53121774,-2.16492802,0.04621899,-0.11751420,0.72260804,-0.14135803,0.27444967,-0.26847055,0.00000000,-0.00000000,0.46793243,-0.46899471,1.20200022,-1.40179522
1.08954477,4.05976107,-4.20147396,0.42568859,-0.32774335,1.52352624,-2.14702938,0.04525998,-0.11783792,0.71663859,-0.13971705,0.27037413,-0.26446299,0.00000000,-0.00000000,0.46482533,-0.46190925,1.21966377,-1.39432631
1.09554777,4.04936813,-4.16124901,0.42296679,-0.31475236,1.51325306,-2.12354024,0.04413298,-0.11762943,0.70950357,-0.13794733,0.26528126,-0.25974583,0.00000000,-0.00000000,0.46021819,-0.45402812,1.23513257,-1.38570683
1.10155078,4.03309822,-4.11194975,0.41836702,-0.30189459,1.50110437,-2.09432564,0.04287331,-0.11687365,0.70153810,-0.13598591,0.25934758,-0.25429839,0.00000000,-0.00000000,0.45441584,-0.44524764,1.24875994,-1.37564205
1.10755378,4.01279576,-4.05321282,0.41203128,-0.28921908,1.48781193,-2.05934157,0.04151863,-0.11556688,0.69308882,-0.13377714,0.25276734,-0.24812004,0.00000000,-0.00000000,0.44775501,-0.43549160,1.26092887,-1.36387348
1.11355678,3.99032384,-3.98486640,0.40413425,-0.27676694,1.47410516,-2.01864040,0.04010775,-0.11371685,0.68450108,-0.13127469,0.24574608,-0.24123057,0.00000000,-0.00000000,0.44059264,-0.42471410,1.27203316,-1.35019061
1.11955978,3.96749036,-3.90694454,0.39487735,-0.26457223,1.46068279,-1.97237400,0.03867942,-0.11134237,0.67610592,-0.12844319,0.23849398,-0.23366988,0.00000000,-0.00000000,0.43329365,-0.41290117,1.28245845,-1.33444118
1.12556278,3.94597650,-3.81969521,0.38448190,-0.25266338,1.44818541,-1.92079410,0.03727117,-0.10847266,0.66820755,-0.12525935,0.23121929,-0.22549681,0.00000000,-0.00000000,0.42621846,-0.40007149,1.29256410,-1.31653937
1.13156578,3.92727120,-3.72358158,0.37318199,-0.24106460,1.43717040,-1.86424990,0.03591819,-0.10514634,0.66107177,-0.12171264,0.22412208,-0.21678742,0.00000000,-0.00000000,0.41971099,-0.38627589,1.30266676,-1.29647162
1.13756878,3.91261446,-3.61927617,0.36121713,-0.22979748,1.42809013,-1.80318270,0.03465228,-0.10141015,0.65491601,-0.11780549,0.21738856,-0.20763261,0.00000000,-0.00000000,0.41408750,-0.37159591,1.31302661,-1.27429975
1.14357179,3.90295235,-3.50764800,0.34882523,-0.21888248,1.42127472,-1.73811771,0.03350099,-0.09731739,0.64990142,-0.11355289,0.21118621,-0.19813532,0.00000000,-0.00000000,0.40962678,-0.35614125,1.32383678,-1.25016111
1.14957479,3.89890550,-3.38974284,0.33623613,-0.20834016,1.41692012,-1.66965312,0.03248686,-0.09292636,0.64612730,-0.10898169,0.20565996,-0.18840733,0.00000000,-0.00000000,0.40656202,-0.34004639,1.33521646,-1.22426585
1.15557779,3.90075262,-3.26675734,0.32366587,-0.19819224,1.41508182,-1.59844677,0.03162688,-0.08829855,0.64362825,-0.10412935,0.20092930,-0.17856584,0.00000000,-0.00000000,0.40507472,-0.32346651,1.34720806,-1.19689118
1.16158079,3.90842941,-3.14000790,0.31131209,-0.18846218,1.41567490,-1.52520080,0.03093214,-0.08349691,0.64237405,-0.09904243,0.19708665,-0.16873002,0.00000000,-0.00000000,0.40529074,-0.30657271,1.35977846,-1.16837303
1.16758379,3.92154272,-3.01089539,0.29935054,-0.17917536,1.41847981,-1.45064481,0.03040761,-0.07858419,0.64227226,-0.09377475,0.19419687,-0.15901753,0.00000000,-0.00000000,0.40727864,-0.28954696,1.37282404,-1.13909539
1.17358679,3.93939889,-2.88086719,0.28793283,-0.17035889,1.42315410,-1.37551823,0.03005224,-0.07362135,0.64317338,-0.08838547,0.19229774,-0.14954126,0.00000000,-0.00000000,0.41105022,-0.27257683,1.38617935,-1.10947779
1.17958979,3.96104450,-2.75137809,0.27718549,-0.16204098,1.42924898,-1.30055233,0.02985916,-0.06866611,0.64487833,-0.08293699,0.19140155,-0.14040633,0.00000000,-0.00000000,0.41656321,-0.25585025,1.39962858,-1.07996156
1.18559280,3.98531731,-2.62385158,0.26721007,-0.15424994,1.43623023,-1.22645287,0.02981610,-0.06377179,0.64714778,-0.07749286,0.19149737,-0.13170747,0.00000000,-0.00000000,0.42372579,-0.23955048,1.41291930,-1.05099556
1.19159580,4.01090456,-2.49964327,0.25808435,-0.14701300,1.44350216,-1.15388374,0.02990591,-0.05898630,0.64971287,-0.07211589,0.19255405,-0.12352688,0.00000000,-0.00000000,0.43240264,-0.22385160,1.42577746,-1.02302195
1.19759880,4.03640560,-2.38000782,0.24986432,-0.14035493,1.45043367,-1.08345252,0.03010734,-0.05435143,0.65228687,-0.06686628,0.19452353,-0.11593261,0.00000000,-0.00000000,0.44242228,-0.20891450,1.43792296,-0.99646286
1.20360180,4.06039556,-2.26607087,0.24258682,-0.13429663,1.45638492,-1.01569822,0.03039580,-0.04990240,0.65457714,-0.06180009,0.19734448,-0.10897745,0.00000000,-0.00000000,0.45358509,-0.19488360,1.44908460,-0.97170844
1.20960480,4.08148715,-2.15880685,0.23627244,-0.12885388,1.46073364,-0.95108189,0.03074431,-0.04566758,0.65629682,-0.05696797,0.20094584,-0.10269848,0.00000000,-0.00000000,0.46567172,-0.18188449,1.45901393,-0.94910696
1.21560780,4.09838755,-2.05902369,0.23092858,-0.12403622,1.46289969,-0.88998020,0.03112442,-0.04166858,0.65717588,-0.05241420,0.20525022,-0.09711711,0.00000000,-0.00000000,0.47845151,-0.17002233,1.46749694,-0.92895732
1.22161081,4.10994798,-1.96735463,0.22655236,-0.11984621,1.46236699,-0.83268227,0.03150724,-0.03792045,0.65697092,-0.04817609,0.21017689,-0.09223967,0.00000000,-0.00000000,0.49169031,-0.15938121,1.47436324,-0.91150433
1.22761381,4.11520389,-1.88425726,0.22313321,-0.11627903,1.45870185,-0.77938968,0.03186436,-0.03443208,0.65547338,-0.04428369,0.21564442,-0.08805849,0.00000000,-0.00000000,0.50515775,-0.15002433,1.47949219,-0.89693677
1.23361681,4.11340455,-1.81001961,0.22065490,-0.11332258,1.45156708,-0.73021954,0.03216884,-0.03120678,0.65251595,-0.04075986,0.22157258,-0.08455344,0.00000000,-0.00000000,0.51863326,-0.14199502,1.48281592,-0.88538833
1.23961981,4.10403112,-1.74477230,0.21909704,-0.11095797,1.44073150,-0.68521034,0.03239603,-0.02824294,0.64797692,-0.03762059,0.22788384,-0.08169371,0.00000000,-0.00000000,0.53191102,-0.13531834,1.48431920,-0.87694112
1.24562281,4.08680341,-1.68850614,0.21843590,-0.10916050,1.42607462,-0.64433012,0.03252441,-0.02553477,0.64178250,-0.03487560,0.23450423,-0.07943995,0.00000000,-0.00000000,0.54480360,-0.13000328,1.48403639,-0.87163132
1.25162581,4.06167573,-1.64109368,0.21864458,-0.10790098,1.40758663,-0.60748649,0.03253619,-0.02307304,0.63390700,-0.03252910,0.24136360,-0.07774651,0.00000000,-0.00000000,0.55714424,-0.12604532,1.48204598,-0.86945673
1.25762881,4.02882306,-1.60231346,0.21969269,-0.10714745,1.38536407,-0.57453794,0.03241786,-0.02084589,0.62437126,-0.03058074,0.24839566,-0.07656372,0.00000000,-0.00000000,0.56878799,-0.12342915,1.47846326,-0.87038534
1.26363182,3.98861939,-1.57187547,0.22154550,-0.10686697,1.35960151,-0.54530579,0.03216061,-0.01883955,0.61323930,-0.02902656,0.25553757,-0.07584016,0.00000000,-0.00000000,0.57961179,-0.12213146,1.47343176,-0.87436445
1.26963482,3.94160990,-1.54944630,0.22416292,-0.10702764,1.33058026,-0.51958624,0.03176051,-0.01703902,0.60061368,-0.02786004,0.26272949,-0.07552480,0.00000000,-0.00000000,0.58951371,-0.12212356,1.46711428,-0.88132966
1.27563782,3.88847947,-1.53467261,0.22749830,-0.10760044,1.29865448,-0.49716187,0.03121860,-0.01542866,0.58662982,-0.02707300,0.26991408,-0.07556892,0.00000000,-0.00000000,0.59841166,-0.12337368,1.45968434,-0.89121301
1.28164082,3.83001962,-1.52720166,0.23149740,-0.10856102,1.26423597,-0.47781220,0.03054083,-0.01399273,0.57144970,-0.02665652,0.27703618,-0.07592770,0.00000000,-0.00000000,0.60624177,-0.12584883,1.45131846,-0.90394988
1.28764382,3.76709605,-1.52669786,0.23609763,-0.10989109,1.22777817,-0.46132271,0.02973782,-0.01271580,0.55525518,-0.02660160,0.28404274,-0.07656152,0.00000000,-0.00000000,0.61295678,-0.12951621,1.44219022,-0.91948391
1.29364682,3.70061856,-1.53285456,0.24122773,-0.11157946,1.18976041,-0.44749220,0.02882449,-0.01158308,0.53824152,-0.02689974,0.29088309,-0.07743690,0.00000000,-0.00000000,0.61852461,-0.13434387,1.43246623,-0.93776984
1.29964982,3.63151499,-1.54540074,0.24680808,-0.11362254,1.15067296,-0.43613809,0.02781963,-0.01058067,0.52061115,-0.02754327,0.29750965,-0.07852692,0.00000000,-0.00000000,0.62292731,-0.14030090,1.42230442,-0.95877395
1.30565283,3.56071008,-1.56410227,0.25275156,-0.11602438,1.11100362,-0.42709969,0.02674529,-0.00969566,0.50256803,-0.02852547,0.30387893,-0.07981136,0.00000000,-0.00000000,0.62616052,-0.14735689,1.41185463,-0.98247207
1.31165583,3.48910983,-1.58875814,0.25896520,-0.11879603,1.07122614,-0.42023940,0.02562616,-0.00891624,0.48431285,-0.02984048,0.30995301,-0.08127637,0.00000000,-0.00000000,0.62823345,-0.15548089,1.40126131,-1.00884529
1.31765883,3.41759134,-1.61919195,0.26535238,-0.12195438,1.03179085,-0.41544204,0.02448888,-0.00823170,0.46603907,-0.03148303,0.31570112,-0.08291384,0.00000000,-0.00000000,0.62916932,-0.16463988,1.39066801,-1.03787358
1.32366183,3.34699770,-1.65523958,0.27181560,-0.12552052,0.99311751,-0.41261240,0.02336131,-0.00763238,0.44792984,-0.03344795,0.32110142,-0.08472038,0.00000000,-0.00000000,0.62900625,-0.17479682,1.38022312,-1.06952791
1.32966483,3.27813693,-1.69673387,0.27825962,-0.12951756,0.95559033,-0.41167145,0.02227181,-0.00710960,0.43015586,-0.03572960,0.32614269,-0.08669614,0.00000000,-0.00000000,0.62779826,-0.18590854,1.37008613,-1.10376105
1.33566783,3.21178384,-1.74348753,0.28459481,-0.13396820,0.91955497,-0.41255150,0.02124851,-0.00665556,0.41287395,-0.03832110,0.33082580,-0.08884343,0.00000000,-0.00000000,0.62561626,-0.19792354,1.36043378,-1.14049805
1.34167084,3.14868343,-1.79527547,0.29074050,-0.13889205,0.88531720,-0.41519064,0.02031864,-0.00626322,0.39622639,-0.04121360,0.33516472,-0.09116520,0.00000000,-0.00000000,0.62254879,-0.21077981,1.35146530,-1.17962672
1.34767384,3.08955428,-1.85181780,0.29662807,-0.14430281,0.85314279,-0.41952707,0.01950787,-0.00592622,0.38034064,-0.04439550,0.33918706,-0.09366362,0.00000000,-0.00000000,0.61870222,-0.22440295,1.34340610,-1.22098891
1.35367684,3.03509065,-1.91276471,0.30220362,-0.15020565,0.82325826,-0.42549338,0.01883973,-0.00563874,0.36532954,-0.04785169,0.34293375,-0.09633866,0.00000000,-0.00000000,0.61420016,-0.23870471,1.33650925,-1.26437328
1.35967984,2.98596215,-1.97768447,0.30743000,-0.15659473,0.79585214,-0.43301153,0.01833510,-0.00539544,0.35129165,-0.05156301,0.34645806,-0.09918687,0.00000000,-0.00000000,0.60918207,-0.25358194,1.33105451,-1.30951003
1.36568284,2.94281012,-2.04605530,0.31228807,-0.16345111,0.77107625,-0.44198853,0.01801174,-0.00519140,0.33831162,-0.05550573,0.34982371,-0.10220038,0.00000000,-0.00000000,0.60380076,-0.26891636,1.32734447,-1.35606816
1.37168584,2.90624033,-2.11726210,0.31677705,-0.17074120,0.74904685,-0.45231329,0.01788391,-0.00502206,0.32646057,-0.05965135,0.35310227,-0.10536620,0.00000000,-0.00000000,0.59821889,-0.28457486,1.32569806,-1.40365568
1.37768884,2.87681210,-2.19059853,0.32091399,-0.17841582,0.72984542,-0.46385470,0.01796210,-0.00488321,0.31579633,-0.06396662,0.35636980,-0.10866591,0.00000000,-0.00000000,0.59260458,-0.30041076,1.32644156,-1.45182293
1.38369185,2.85502422,-2.26527458,0.32473231,-0.18640995,0.71351897,-0.47646121,0.01825280,-0.00477100,0.30636355,-0.06841379,0.35970295,-0.11207565,0.00000000,-0.00000000,0.58712614,-0.31626574,1.32989758,-1.50006923
1.38969485,2.84129860,-2.34042985,0.32827956,-0.19464323,0.70008002,-0.48996175,0.01875836,-0.00468193,0.29819366,-0.07295126,0.36317485,-0.11556658,0.00000000,-0.00000000,0.58194632,-0.33197260,1.33637276,-1.54785279
1.39569785,2.83596288,-2.41515210,0.33161443,-0.20302128,0.68950621,-0.50416824,0.01947697,-0.00461293,0.29130475,-0.07753442,0.36685074,-0.11910565,0.00000000,-0.00000000,0.57721627,-0.34735873,1.34614490,-1.59460361
1.40170085,2.83923340,-2.48850062,0.33480334,-0.21143773,0.68173984,-0.51887921,0.02040266,-0.00456136,0.28570140,-0.08211683,0.37078393,-0.12265678,0.00000000,-0.00000000,0.57306963,-0.36225021,1.35945047,-1.63973913
1.40770385,2.85119997,-2.55953358,0.33791664,-0.21977691,0.67668757,-0.53388480,0.02152543,-0.00452510,0.28137456,-0.08665168,0.37501215,-0.12618233,0.00000000,-0.00000000,0.56961699,-0.37647639,1.37647340,-1.68268208
1.41370685,2.87181397,-2.62733826,0.34102477,-0.22791724,0.67422054,-0.54897250,0.02283147,-0.00450260,0.27830153,-0.09109335,0.37955459,-0.12964482,0.00000000,-0.00000000,0.56694124,-0.38987484,1.39733582,-1.72287984
1.41970985,2.90088101,-2.69106313,0.34419449,-0.23573499,0.67417512,-0.56393362,0.02430338,-0.00449290,0.27644619,-0.09539923,0.38440989,-0.13300884,0.00000000,-0.00000000,0.56509391,-0.40229640,1.42209166,-1.75982474
1.42571286,2.93805898,-2.74995019,0.34748545,-0.24310840,0.67635449,-0.57857010,0.02592057,-0.00449573,0.27575935,-0.09953150,0.38955512,-0.13624299,0.00000000,-0.00000000,0.56409281,-0.41361029,1.45072337,-1.79307423
1.43171586,2.98286216,-2.80336624,0.35094718,-0.24992199,0.68053124,-0.59270130,0.02765964,-0.00451150,0.27617951,-0.10345888,0.39494592,-0.13932183,0.00000000,-0.00000000,0.56392124,-0.42370884,1.48314217,-1.82227029
1.43771886,3.03467131,-2.85083152,0.35461671,-0.25607072,0.68645098,-0.60617043,0.02949486,-0.00454133,0.27763375,-0.10715832,0.40051786,-0.14222777,0.00000000,-0.00000000,0.56452856,-0.43251193,1.51919159,-1.84715701
1.44372186,3.09274935,-2.89204426,0.35851674,-0.26146401,0.69383698,-0.61885037,0.03139868,-0.00458706,0.28003897,-0.11061638,0.40618872,-0.14495260,0.00000000,-0.00000000,0.56583231,-0.43997058,1.55865425,-1.86759548
1.44972486,3.15626175,-2.92689971,0.36265458,-0.26602937,0.70239558,-0.63064844,0.03334231,-0.00465122,0.28330318,-0.11383030,0.41186189,-0.14749880,0.00000000,-0.00000000,0.56772161,-0.44606983,1.60126107,-1.88357519
1.45572786,3.22430031,-2.95550250,0.36702165,-0.26971535,0.71182237,-0.64150996,0.03529629,-0.00473696,0.28732705,-0.11680868,0.41743031,-0.14988039,0.00000000,-0.00000000,0.57006171,-0.45083051,1.64670229,-1.89522118
1.46173087,3.29590879,-2.97817120,0.37159361,-0.27249383,0.72180860,-0.65142026,0.03723103,-0.00484800,0.29200534,-0.11957162,0.42278102,-0.15212330,0.00000000,-0.00000000,0.57269923,-0.45430989,1.69463924,-1.90279624
1.46773387,3.37010864,-2.99543446,0.37633094,-0.27436152,0.73204774,-0.66040504,0.03911745,-0.00498852,0.29722836,-0.12215037,0.42779983,-0.15426511,0.00000000,-0.00000000,0.57546800,-0.45660103,1.74471605,-1.90669792
1.47373687,3.44592314,-3.00801827,0.38118003,-0.27534041,0.74224177,-0.66852902,0.04092747,-0.00516302,0.30288331,-0.12458638,0.43237592,-0.15635436,0.00000000,-0.00000000,0.57819502,-0.45783093,1.79657003,-1.90744986
1.47973987,3.52239833,-3.01682444,0.38607445,-0.27547743,0.75210684,-0.67589270,0.04263454,-0.00537616,0.30885532,-0.12692983,0.43640606,-0.15844907,0.00000000,-0.00000000,0.58070617,-0.45815723,1.84984015,-1.90568762
1.48574287,3.59861954,-3.02290052,0.39093649,-0.27484307,0.76137815,-0.68262750,0.04421411,-0.00563261,0.31502844,-0.12923758,0.43979822,-0.16061479,0.00000000,-0.00000000,0.58283153,-0.45776377,1.90417254,-1.90213922
1.49174587,3.67372249,-3.02740218,0.39567889,-0.27352914,0.76981380,-0.68888930,0.04564402,-0.00593682,0.32128626,-0.13157069,0.44247437,-0.16292214,0.00000000,-0.00000000,0.58440999,-0.45685499,1.95922290,-1.89760081
1.49774887,3.74689872,-3.03154916,0.40020658,-0.27164573,0.77719754,-0.69485060,0.04690480,-0.00629280,0.32751250,-0.13399164,0.44437237,-0.16544379,0.00000000,-0.00000000,0.58529301,-0.45564939,2.01465532,-1.89290830
1.50375188,3.81739533,-3.03657642,0.40441853,-0.26931752,0.78334037,-0.70069170,0.04797997,-0.00670392,0.33359134,-0.13656116,0.44544692,-0.16825116,0.00000000,-0.00000000,0.58534742,-0.45437217,2.07013791,-1.88890591
1.50975488,3.88450981,-3.04368238,0.40820968,-0.26667959,0.78808105,-0.70659130,0.04885619,-0.00717268,0.33940786,-0.13933514,0.44566951,-0.17141092,0.00000000,-0.00000000,0.58445739,-0.45324743,2.12533550,-1.88641287
1.51575788,3.94758096,-3.05397651,0.41147292,-0.26387286,0.79128578,-0.71271672,0.04952340,-0.00770048,0.34484840,-0.14236152,0.44502758,-0.17498135,0.00000000,-0.00000000,0.58252543,-0.45249020,2.17990033,-1.88618950
1.52176088,4.00597739,-3.06842843,0.41410120,-0.26103941,0.79284715,-0.71921460,0.04997489,-0.00828745,0.34980125,-0.14567741,0.44352290,-0.17900888,0.00000000,-0.00000000,0.57947277,-0.45229849,2.23346163,-1.88890420
1.52776388,4.05908537,-3.08782110,0.41598979,-0.25831788,0.79268266,-0.72620215,0.05020730,-0.00893222,0.35415742,-0.14930665,0.44116955,-0.18352482,0.00000000,-0.00000000,0.57523920,-0.45284582,2.28561525,-1.89510288
1.53376688,4.10629776,-3.11271014,0.41703866,-0.25583902,0.79073313,-0.73375971,0.05022058,-0.00963184,0.35781192,-0.15325790,0.43799152,-0.18854265,0.00000000,-0.00000000,0.56978248,-0.45427452,2.33591462,-1.90518207
1.53976988,4.14700587,-3.14339158,0.41715508,-0.25372174,0.78696122,-0.74192492,0.05001791,-0.01038166,0.36066534,-0.15752342,0.43402031,-0.19405578,0.00000000,-0.00000000,0.56307774,-0.45669000,2.38386420,-1.91936726
1.54577289,4.18059567,-3.17987983,0.41625635,-0.25206958,0.78135025,-0.75068887,0.04960563,-0.01117528,0.36262575,-0.16207862,0.42929271,-0.20003615,0.00000000,-0.00000000,0.55511673,-0.46015635,2.42891659,-1.93769747
1.55177589,4.20644957,-3.22189710,0.41427256,-0.25096794,0.77390357,-0.75999464,0.04899313,-0.01200459,0.36361112,-0.16688250,0.42384890,-0.20643367,0.00000000,-0.00000000,0.54590741,-0.46469345,2.47047402,-1.96001702
1.55777889,4.22395445,-3.26887541,0.41114951,-0.25048190,0.76464451,-0.76973818,0.04819266,-0.01285986,0.36355187,-0.17187889,0.41773107,-0.21317662,0.00000000,-0.00000000,0.53547363,-0.47027574,2.50789494,-1.98597504
1.56378189,4.23251618,-3.31997127,0.40685140,-0.25065493,0.75361694,-0.77977188,0.04721922,-0.01372986,0.36239368,-0.17699861,0.41098260,-0.22017301,0.00000000,-0.00000000,0.52385522,-0.47683269,2.54050580,-2.01503305
1.56978489,4.23158012,-3.37409303,0.40136339,-0.25150825,0.74088632,-0.78991058,0.04609041,-0.01460213,0.36010026,-0.18216239,0.40364793,-0.22731290,0.00000000,-0.00000000,0.51110822,-0.48425108,2.56761799,-2.04648050
1.57578789,4.22065668,-3.42993981,0.39469383,-0.25304094,0.72654120,-0.79993990,0.04482617,-0.01546322,0.35665601,-0.18728442,0.39577292,-0.23447169,0.00000000,-0.00000000,0.49730540,-0.49237891,2.58854923,-2.07945763
1.58179090,4.19935055,-3.48605079,0.38687589,-0.25523078,0.71069480,-0.80962657,0.04344863,-0.01629907,0.35206836,-0.19227651,0.38740580,-0.24151418,0.00000000,-0.00000000,0.48253669,-0.50103086,2.60264860,-2.11298509
1.58779390,4.16739170,-3.54086265,0.37796868,-0.25803559,0.69348654,-0.81873040,0.04198183,-0.01709537,0.34636956,-0.19705252,0.37859839,-0.24829930,0.00000000,-0.00000000,0.46690970,-0.50999513,2.60932396,-2.14599889
1.59379690,4.12466602,-3.59277302,0.36805754,-0.26139512,0.67508313,-0.82701730,0.04045140,-0.01783801,0.33961781,-0.20153304,0.36940762,-0.25468529,0.00000000,-0.00000000,0.45054980,-0.51904125,2.60807025,-2.17738942
1.59979990,4.07124350,-3.64020703,0.35725354,-0.26523333,0.65567907,-0.83427283,0.03888427,-0.01851351,0.33189763,-0.20564992,0.35989692,-0.26053517,0.00000000,-0.00000000,0.43359995,-0.52792861,2.59849709,-2.20604282
1.60580290,4.00740157,-3.68168417,0.34569201,-0.26946093,0.63549612,-0.84031557,0.03730824,-0.01910949,0.32331928,-0.20935059,0.35013755,-0.26572217,0.00000000,-0.00000000,0.41621986,-0.53641545,2.58035408,-2.23088291
1.61180590,3.93364178,-3.71588246,0.33353027,-0.27397809,0.61478175,-0.84500984,0.03575153,-0.01961509,0.31401719,-0.21260191,0.34020939,-0.27013491,0.00000000,-0.00000000,0.39858454,-0.54426771,2.55355210,-2.25091191
1.61780890,3.85069802,-3.74169701,0.32094441,-0.27867734,0.59380622,-0.84827694,0.03424233,-0.02002136,0.30414750,-0.21539335,0.33020136,-0.27368213,0.00000000,-0.00000000,0.38088216,-0.55126755,2.51817935,-2.26524821
1.62381191,3.75953523,-3.75829044,0.30812532,-0.28344640,0.57285839,-0.85010455,0.03280819,-0.02032167,0.29388456,-0.21773941,0.32021102,-0.27629662,0.00000000,-0.00000000,0.36331107,-0.55722105,2.47451089,-2.27315947
1.62981491,3.66133771,-3.76513284,0.29527403,-0.28817104,0.55224019,-0.85055360,0.03147551,-0.02051190,0.28341674,-0.21968104,0.31034354,-0.27793831,0.00000000,-0.00000000,0.34607624,-0.56196491,2.42301091,-2.27408964
1.63581791,3.55748720,-3.76202949,0.28259658,-0.29273784,0.53225992,-0.84976243,0.03026887,-0.02059076,0.27294140,-0.22128614,0.30070988,-0.27859615,0.00000000,-0.00000000,0.32938502,-0.56537169,2.36432729,-2.26767896
1.64182091,3.44953100,-3.74913501,0.27029848,-0.29703687,0.51322455,-0.84794772,0.02921047,-0.02055982,0.26265942,-0.22264891,0.29142427,-0.27828892,0.00000000,-0.00000000,0.31344247,-0.56735357,2.29927856,-2.25377587
1.64782391,3.33914154,-3.72695354,0.25857916,-0.30096423,0.49543127,-0.84540233,0.02831951,-0.02042354,0.25276938,-0.22388824,0.28260111,-0.27706472,0.00000000,-0.00000000,0.29844637,-0.56786439,2.22883357,-2.23244063
1.65382691,3.22806872,-3.69632465,0.24762638,-0.30442451,0.47915872,-0.84248973,0.02761163,-0.02018922,0.24346169,-0.22514502,0.27435132,-0.27499922,0.00000000,-0.00000000,0.28458214,-0.56689998,2.15408475,-2.20394060
1.65982991,3.11808737,-3.65839591,0.23761108,-0.30733305,0.46465817,-0.83963539,0.02709842,-0.01986682,0.23491276,-0.22657849,0.26677853,-0.27219281,0.00000000,-0.00000000,0.27201796,-0.56449674,2.07621618,-2.16873746
1.66583292,3.01094203,-3.61458307,0.22868262,-0.30961813,0.45214509,-0.83731520,0.02678703,-0.01946862,0.22727962,-0.22836178,0.25997513,-0.26876662,0.00000000,-0.00000000,0.26090018,-0.56072881,1.99646786,-2.12746731
1.67183592,2.90829172,-3.56651976,0.22096473,-0.31122290,0.44179161,-0.83604146,0.02667980,-0.01900893,0.22069506,-0.23067669,0.25401850,-0.26485773,0.00000000,-0.00000000,0.25134935,-0.55570369,1.91609786,-2.08091445
1.67783892,2.81165724,-3.51599874,0.21455237,-0.31210719,0.43372010,-0.83634667,0.02677418,-0.01850365,0.21526359,-0.23370797,0.24896767,-0.26061378,0.00000000,-0.00000000,0.24345701,-0.54955689,1.83634406,-2.02998041
1.68384192,2.72237360,-3.46490724,0.20950945,-0.31224906,0.42799831,-0.83876583,0.02706262,-0.01796975,0.21105830,-0.23763709,0.24486054,-0.25618708,0.00000000,-0.00000000,0.23728337,-0.54244575,1.75838730,-1.97564957
1.68984492,2.64154972,-3.41515899,0.20586767,-0.31164607,0.42463632,-0.84381784,0.02753275,-0.01742479,0.20811883,-0.24263591,0.24171202,-0.25172873,0.00000000,-0.00000000,0.23285615,-0.53454275,1.68331748,-1.91895307
1.69584792,2.57003747,-3.36862572,0.20362644,-0.31031615,0.42358561,-0.85198651,0.02816769,-0.01688638,0.20645042,-0.24886021,0.23951298,-0.24738277,0.00000000,-0.00000000,0.23017047,-0.52602872,1.61210413,-1.86093258
1.70185093,2.50841129,-3.32707075,0.20275388,-0.30829815,0.42474019,-0.86370199,0.02894649,-0.01637162,0.20602433,-0.25644346,0.23823041,-0.24328080,0.00000000,-0.00000000,0.22918988,-0.51708626,1.54557265,-1.80260557
1.70785393,2.45695940,-3.29208732,0.20318890,-0.30565181,0.42794000,-0.87932316,0.02984475,-0.01589663,0.20677928,-0.26549092,0.23780856,-0.23953723,0.00000000,-0.00000000,0.22984860,-0.50789367,1.48438707,-1.74493340
1.71385693,2.41568692,-3.26504381,0.20484424,-0.30245724,0.43297634,-0.89912169,0.03083543,-0.01547607,0.20862419,-0.27607427,0.23817119,-0.23624533,0.00000000,-0.00000000,0.23205471,-0.49861954,1.42903986,-1.68879362
1.71985993,2.38433053,-3.24703784,0.20761042,-0.29881374,0.43959932,-0.92326821,0.03188971,-0.01512270,0.21144194,-0.28822705,0.23922488,-0.23347431,0.00000000,-0.00000000,0.23569433,-0.48941840,1.37984893,-1.63495723
1.72586293,2.36238373,-3.23886078,0.21136034,-0.29483805,0.44752685,-0.95182139,0.03297794,-0.01484706,0.21509405,-0.30194092,0.24086308,-0.23126745,0.00000000,-0.00000000,0.24063646,-0.48042735,1.33696161,-1.58407181
1.73186593,2.34913148,-3.24097366,0.21595447,-0.29066188,0.45645507,-0.98472001,0.03407071,-0.01465720,0.21942614,-0.31716312,0.24297085,-0.22964138,0.00000000,-0.00000000,0.24673837,-0.47176384,1.30036504,-1.53665064
1.73786893,2.34369211,-3.25349526,0.22124633,-0.28642881,0.46606947,-1.02177873,0.03513986,-0.01455848,0.22427390,-0.33379508,0.24543004,-0.22858650,0.00000000,-0.00000000,0.25385128,-0.46352455,1.26990207,-1.49306802
1.74387194,2.34506442,-3.27620214,0.22708803,-0.28229061,0.47605649,-1.06268752,0.03615947,-0.01455348,0.22946943,-0.35169238,0.24812455,-0.22806841,0.00000000,-0.00000000,0.26182601,-0.45578526,1.24529166,-1.45356045
