energy_ev,total_up,Hf_p_up,Hf_d_up,P_s_up,P_p_up,S_s_up,S_p_up
-4.30115058,1.86377220,0.97447343,0.65337025,0.00759323,0.62271199,0.03984698,0.56569287
-4.29514757,1.86601005,0.96315731,0.66364558,0.00736418,0.62520324,0.03910236,0.56604388
-4.28914457,1.86148987,0.94824518,0.67166110,0.00709384,0.62503416,0.03813883,0.56463974
-4.28314157,1.85078606,0.93039610,0.67753961,0.00678817,0.62248890,0.03698056,0.56160424
-4.27713857,1.83466920,0.91038308,0.68148839,0.00645375,0.61794748,0.03565570,0.55710477
-4.27113557,1.81409100,0.88907614,0.68379886,0.00609757,0.61188053,0.03419558,0.55134811
-4.26513257,1.79016423,0.86742318,0.68484342,0.00572682,0.60484135,0.03263394,0.54457507
-4.25912956,1.76413811,0.84642929,0.68506983,0.00534870,0.59745528,0.03100598,0.53705437
-4.25312656,1.73736964,0.82713501,0.68499286,0.00497021,0.59040680,0.02934750,0.52907579
-4.24712356,1.71129165,0.81059399,0.68518352,0.00459799,0.58442431,0.02769408,0.52094277
-4.24112056,1.68737822,0.79785051,0.68625591,0.00423817,0.58026314,0.02608019,0.51296478
-4.23511756,1.66710819,0.78991720,0.68885210,0.00389622,0.57868707,0.02453848,0.50544936
-4.22911456,1.65192754,0.78775323,0.69362522,0.00357689,0.58044871,0.02309909,0.49869426
-4.22311156,1.64321134,0.79224319,0.70122125,0.00328409,0.58626926,0.02178907,0.49297952
-4.21710855,1.64222614,0.80417688,0.71225995,0.00302091,0.59681810,0.02063187,0.48855988
-4.21110555,1.65009352,0.82423024,0.72731534,0.00278955,0.61269271,0.01964695,0.48565747
-4.20510255,1.66775566,0.85294758,0.74689641,0.00259134,0.63439944,0.01884950,0.48445503
-4.19909955,1.69594380,0.89072536,0.77142849,0.00242682,0.66233569,0.01825021,0.48508970
-4.19309655,1.73515051,0.93779788,0.80123596,0.00229570,0.69677408,0.01785516,0.48764768
-4.18709355,1.78560653,0.99422522,0.83652683,0.00219701,0.73784896,0.01766580,0.49215975
-4.18109055,1.84726331,1.05988378,0.87737991,0.00212911,0.78554608,0.01767900,0.49859811
-4.17508754,1.91978176,1.13445999,0.92373486,0.00208981,0.83969550,0.01788716,0.50687438
-4.16908454,2.00252833,1.21744745,0.97538586,0.00207643,0.89996846,0.01827845,0.51683932
-4.16308154,2.09457872,1.30814820,1.03197920,0.00208590,0.96587828,0.01883706,0.52828412
-4.15707854,2.19472988,1.40567828,1.09301506,0.00211486,1.03678557,0.01954354,0.54094356
-4.15107554,2.30152031,1.50897792,1.15785367,0.00215974,1.11190778,0.02037527,0.55450107
-4.14507254,2.41325873,1.61682661,1.22572596,0.00221686,1.19033311,0.02130691,0.56859568
-4.13906953,2.52806055,1.72786284,1.29574844,0.00228251,1.27103834,0.02231098,0.58283073
-4.13306653,2.64389152,1.84060853,1.36694208,0.00235303,1.35291039,0.02335843,0.59678425
-4.12706353,2.75861741,1.95349756,1.43825474,0.00242493,1.43477100,0.02441935,0.61002076
-4.12106053,2.87005836,2.06490780,1.50858650,0.00249491,1.51540385,0.02546366,0.62210397
-4.11505753,2.97604620,2.17319605,1.57681714,0.00255998,1.59358333,0.02646178,0.63261016
-4.10905453,3.07448301,2.27673462,1.64183498,0.00261750,1.66810422,0.02738541,0.64114169
-4.10305153,3.16339875,2.37394880,1.70256612,0.00266525,1.73781118,0.02820821,0.64734000
-4.09704852,3.24100616,2.46335380,1.75800304,0.00270148,1.80162736,0.02890642,0.65089777
-4.09104552,3.30575085,2.54359021,1.80723181,0.00272492,1.85858094,0.02945954,0.65156959
-4.08504252,3.35635478,2.61345665,1.84945677,0.00273485,1.90782916,0.02985077,0.64918076
-4.07903952,3.39185174,2.67193874,1.88402210,0.00273108,1.94867870,0.03006747,0.64363376
-4.07303652,3.41161341,2.71823334,1.91042933,0.00271396,1.98060213,0.03010140,0.63491218
-4.06703352,3.41536529,2.75176738,1.92835052,0.00268439,2.00324978,0.02994894,0.62308192
-4.06103052,3.40319196,2.77221063,1.93763642,0.00264377,2.01645674,0.02961104,0.60828960
-4.05502751,3.37553168,2.77948217,1.93831960,0.00259399,2.02024499,0.02909314,0.59075821
-4.04902451,3.33316061,2.77375045,1.93061240,0.00253738,2.01482044,0.02840488,0.57078034
-4.04302151,3.27716754,2.75542685,1.91489986,0.00247669,2.00056524,0.02755970,0.54870909
-4.03701851,3.20891995,2.72515326,1.89172782,0.00241496,1.97802554,0.02657438,0.52494731
-4.03101551,3.13002288,2.68378403,1.86178668,0.00235556,1.94789522,0.02546841,0.49993538
-4.02501251,3.04227209,2.63236293,1.82589127,0.00230207,1.91099591,0.02426332,0.47413823
-4.01900950,2.94760305,2.57209589,1.78495756,0.00225824,1.86825413,0.02298202,0.44803201
-4.01300650,2.84803748,2.50432041,1.73997671,0.00222793,1.82067597,0.02164806,0.42209100
-4.00700350,2.74562918,2.43047246,1.69198741,0.00221510,1.76932021,0.02028490,0.39677519
-4.00100050,2.64241073,2.35205199,1.64204722,0.00222369,1.71527037,0.01891532,0.37251898
-3.99499750,2.54034253,2.27058790,1.59120371,0.00225766,1.65960669,0.01756075,0.34972133
-3.98899450,2.44126570,2.18760351,1.54046625,0.00232093,1.60337853,0.01624078,0.32873776
-3.98299150,2.34686011,2.10458351,1.49077926,0.00241734,1.54757814,0.01497272,0.30987422
-3.97698849,2.25860845,2.02294333,1.44299777,0.00255070,1.49311643,0.01377131,0.29338308
-3.97098549,2.17776749,1.94400161,1.39786589,0.00272470,1.44080143,0.01264846,0.27946123
-3.96498249,2.10534707,1.86895689,1.35599912,0.00294297,1.39132020,0.01161317,0.26825022
-3.95897949,2.04209744,1.79886878,1.31787084,0.00320908,1.34522463,0.01067154,0.25983834
-3.95297649,1.98850519,1.73464443,1.28380371,0.00352647,1.30292179,0.00982687,0.25426449
-3.94697349,1.94479785,1.67703062,1.25396619,0.00389851,1.26466913,0.00907983,0.25152349
-3.94097049,1.91095700,1.62661160,1.22837449,0.00432847,1.23057478,0.00842874,0.25157271
-3.93496748,1.88673940,1.58381269,1.20689989,0.00481948,1.20060311,0.00786989,0.25433964
-3.92896448,1.87170545,1.54890958,1.18928128,0.00537448,1.17458539,0.00739793,0.25972997
-3.92296148,1.86525405,1.52204267,1.17514263,0.00599617,1.15223521,0.00700622,0.26763607
-3.91695848,1.86666252,1.50323593,1.16401459,0.00668697,1.13316837,0.00668730,0.27794526
-3.91095548,1.87513020,1.49241947,1.15535970,0.00744884,1.11692623,0.00643325,0.29054780
-3.90495248,1.88982397,1.48945455,1.14859992,0.00828327,1.10300186,0.00623611,0.30534405
-3.89894947,1.90992391,1.49416003,1.14314566,0.00919106,1.09086790,0.00608827,0.32225062
-3.89294647,1.93466730,1.50633890,1.13842489,0.01017222,1.08000487,0.00598274,0.34120533
-3.88694347,1.96338875,1.52580337,1.13391114,0.01122581,1.06992887,0.00591348,0.36217055
-3.88094047,1.99555503,1.55239746,1.12914914,0.01234981,1.06021717,0.00587560,0.38513506
-3.87493747,2.03079260,1.58601557,1.12377694,0.01354095,1.05053084,0.00586553,0.41011399
-3.86893447,2.06890667,1.62661598,1.11754339,0.01479463,1.04063300,0.00588113,0.43714716
-3.86293147,2.10989061,1.67422851,1.11032022,0.01610481,1.03040200,0.00592170,0.46629557
-3.85692846,2.15392503,1.72895543,1.10210815,0.01746394,1.01983878,0.00598793,0.49763630
-3.85092546,2.20136641,1.79096557,1.09303660,0.01886298,1.00906799,0.00608185,0.53125591
-3.84492246,2.25272542,1.86048134,1.08335704,0.02029146,0.99833265,0.00620660,0.56724262
-3.83891946,2.30863574,1.93775924,1.07343024,0.02173756,0.98798273,0.00636625,0.60567747
-3.83291646,2.36981441,2.02306439,1.06370806,0.02318826,0.97845789,0.00656550,0.64662487
-3.82691346,2.43701552,2.11664012,1.05471044,0.02462963,0.97026529,0.00680941,0.69012281
-3.82091046,2.51097894,2.21867393,1.04699886,0.02604702,0.96395337,0.00710300,0.73617313
-3.81490745,2.59237642,2.32926138,1.04114732,0.02742544,0.96008286,0.00745094,0.78473225
-3.80890445,2.68175738,2.44836956,1.03771224,0.02874990,0.95919631,0.00785717,0.83570266
-3.80290145,2.77949682,2.57580192,1.03720270,0.03000575,0.96178758,0.00832457,0.88892568
-3.79689845,2.88574771,2.71116650,1.04005224,0.03117906,0.96827265,0.00885461,0.94417565
-3.79089545,3.00040027,2.85384908,1.04659363,0.03225700,0.97896324,0.00944709,1.00115591
-3.78489245,3.12304994,3.00299314,1.05703772,0.03322812,0.99404429,0.01009991,1.05949694
-3.77888944,3.25297589,3.15748797,1.07145718,0.03408266,1.01355653,0.01080890,1.11875665
-3.77288644,3.38913143,3.31596614,1.08977599,0.03481273,1.03738492,0.01156775,1.17842312
-3.76688344,3.53014692,3.47681115,1.11176508,0.03541249,1.06525354,0.01236799,1.23791981
-3.76088044,3.67434583,3.63817572,1.13704426,0.03587819,1.09672711,0.01319910,1.29661316
-3.75487744,3.81977355,3.79801068,1.16509041,0.03620817,1.13121939,0.01404869,1.35382268
-3.74887444,3.96423839,3.95410405,1.19525156,0.03640277,1.16800789,0.01490273,1.40883308
-3.74287144,4.10536348,4.10412938,1.22676625,0.03646419,1.20625452,0.01574596,1.46090853
-3.73686843,4.24064796,4.24570199,1.25878736,0.03639629,1.24503114,0.01656223,1.50930836
-3.73086543,4.36753538,4.37644142,1.29040944,0.03620431,1.28334930,0.01733503,1.55330414
-3.72486243,4.48348688,4.49403796,1.32069851,0.03589461,1.32019253,0.01804798,1.59219733
-3.71885943,4.58605664,4.59632093,1.34872291,0.03547439,1.35455038,0.01868532,1.62533727
-3.71285643,4.67296663,4.68132620,1.37358431,0.03495137,1.38545236,0.01923248,1.65213874
-3.70685343,4.74217815,4.74736045,1.39444739,0.03433359,1.41200085,0.01967653,1.67209858
-3.70085043,4.79195729,4.79305954,1.41056731,0.03362909,1.43340142,0.02000667,1.68481081
-3.69484742,4.82093199,4.81743876,1.42131378,0.03284582,1.44898956,0.02021456,1.68997965
-3.68884442,4.82813850,4.81993282,1.42619102,0.03199141,1.45825279,0.02029467,1.68742999
-3.68284142,4.81305552,4.80042385,1.42485291,0.03107316,1.46084732,0.02024445,1.67711482
-3.67683842,4.77562486,4.75925627,1.41711288,0.03009796,1.45660888,0.02006443,1.65911942
-3.67083542,4.71625775,4.69723763,1.40294831,0.02907234,1.44555723,0.01975825,1.63366193
-3.66483242,4.63582684,4.61562535,1.38249941,0.02800248,1.42789447,0.01933253,1.60109030
-3.65882941,4.53564409,4.51609958,1.35606291,0.02689435,1.40399733,0.01879665,1.56187575
-3.65282641,4.41742558,4.40072317,1.32408076,0.02575376,1.37440383,0.01816249,1.51660267
-3.64682341,4.28324459,4.27188996,1.28712458,0.02458654,1.33979502,0.01744405,1.46595553
-3.64082041,4.13547474,4.13226333,1.24587651,0.02339859,1.30097260,0.01665702,1.41070297
-3.63481741,3.97672526,3.98470697,1.20110724,0.02219605,1.25883331,0.01581836,1.35167981
-3.62881441,3.80977081,3.83221035,1.15365215,0.02098532,1.21434111,0.01494576,1.28976730
-3.62281141,3.63747816,3.67781127,1.10438639,0.01977316,1.16849825,0.01405722,1.22587244
-3.61680840,3.46273226,3.52451814,1.05419992,0.01856669,1.12231611,0.01317058,1.16090698
-3.61080540,3.28836415,3.37523434,1.00397316,0.01737342,1.07678693,0.01230303,1.09576663
-3.60480240,3.11708268,3.23268707,0.95455422,0.01620113,1.03285724,0.01147083,1.03131131
-3.59879940,2.95141236,3.09936271,0.90673817,0.01505792,0.99140373,0.01068888,0.96834685
-3.59279640,2.79363864,2.97745044,0.86124911,0.01395200,0.95321232,0.00997046,0.90760870
-3.58679340,2.64576221,2.86879557,0.81872524,0.01289165,0.91896069,0.00932706,0.84974811
-3.58079040,2.50946314,2.77486364,0.77970745,0.01188509,0.88920489,0.00876816,0.79532105
-3.57478739,2.38607547,2.69671588,0.74463122,0.01094032,0.86436989,0.00830115,0.74478017
-3.56878439,2.27657241,2.63499626,0.71382226,0.01006501,0.84474438,0.00793129,0.69846978
-3.56278139,2.18156205,2.58993007,0.68749538,0.00926636,0.83047949,0.00766171,0.65662403
-3.55677839,2.10129305,2.56133352,0.66575662,0.00855099,0.82159134,0.00749342,0.61936803
-3.55077539,2.03566961,2.54863356,0.64860816,0.00792484,0.81796701,0.00742544,0.58672190
-3.54477239,1.98427463,2.55089694,0.63595572,0.00739307,0.81937359,0.00745491,0.55860730
-3.53876938,1.94640003,2.56686727,0.62761802,0.00695996,0.82546972,0.00757724,0.53485625
-3.53276638,1.92108287,2.59500875,0.62333767,0.00662886,0.83581935,0.00778627,0.51522189
-3.52676338,1.90714594,2.63355503,0.62279323,0.00640215,0.84990693,0.00807453,0.49939057
-3.52076038,1.90324138,2.68056187,0.62561192,0.00628116,0.86715379,0.00843344,0.48699504
-3.51475738,1.90789614,2.73396204,0.63138245,0.00626614,0.88693502,0.00885359,0.47762826
-3.50875438,1.91955778,2.79162095,0.63966778,0.00635623,0.90859653,0.00932502,0.47085733
-3.50275138,1.93663963,2.85139197,0.65001736,0.00654946,0.93147193,0.00983750,0.46623717
-3.49674837,1.95756405,2.91116979,0.66197867,0.00684271,0.95489866,0.01038084,0.46332369
-3.49074537,1.98080296,2.96894100,0.67510783,0.00723168,0.97823335,0.01094524,0.46168592
-3.48474237,2.00491474,3.02283077,0.68897917,0.00771096,1.00086591,0.01152154,0.46091703
-3.47873937,2.02857688,3.07114470,0.70319371,0.00827398,1.02223232,0.01210153,0.46064384
-3.47273637,2.05061377,3.11240505,0.71738642,0.00891309,1.04182579,0.01267824,0.46053478
-3.46673337,2.07001928,3.14538082,0.73123237,0.00961961,1.05920628,0.01324612,0.46030606
-3.46073037,2.08597371,3.16911099,0.74445166,0.01038388,1.07400811,0.01380125,0.45972608
-3.45472736,2.09785519,3.18292055,0.75681321,0.01119542,1.08594575,0.01434145,0.45861807
-3.44872436,2.10524510,3.18642916,0.76813740,0.01204300,1.09481747,0.01486628,0.45686082
-3.44272136,2.10792795,3.17955205,0.77829753,0.01291484,1.10050707,0.01537708,0.45438791
-3.43671836,2.10588566,3.16249348,0.78722017,0.01379879,1.10298343,0.01587679,0.45118521
-3.43071536,2.09928663,3.13573279,0.79488425,0.01468252,1.10229800,0.01636981,0.44728705
-3.42471236,2.08847007,3.10000341,0.80131905,0.01555373,1.09858028,0.01686171,0.44277124
-3.41870935,2.07392608,3.05626564,0.80660095,0.01640042,1.09203137,0.01735893,0.43775304
-3.41270635,2.05627221,3.00567378,0.81084901,0.01721107,1.08291580,0.01786839,0.43237844
-3.40670335,2.03622734,2.94953877,0.81421951,0.01797492,1.07155178,0.01839711,0.42681700
-3.40070035,2.01458368,2.88928748,0.81689943,0.01868215,1.05830028,0.01895177,0.42125449
-3.39469735,1.99217798,2.82642004,0.81909913,0.01932408,1.04355320,0.01953833,0.41588558
-3.38869435,1.96986292,2.76246662,0.82104444,0.01989334,1.02772117,0.02016169,0.41090689
-3.38269135,1.94847972,2.69894517,0.82296836,0.02038404,1.01122124,0.02082529,0.40651060
-3.37668834,1.92883287,2.63732157,0.82510276,0.02079182,0.99446518,0.02153096,0.40287876
-3.37068534,1.91166808,2.57897369,0.82767034,0.02111393,0.97784860,0.02227871,0.40017859
-3.36468234,1.89765395,2.52516035,0.83087728,0.02134928,0.96174154,0.02306665,0.39855875
-3.35867934,1.88736810,2.47699643,0.83490680,0.02149838,0.94648072,0.02389105,0.39814669
-3.35267634,1.88128804,2.43543453,0.83991408,0.02156335,0.93236385,0.02474648,0.39904716
-3.34667334,1.87978691,2.40125380,0.84602250,0.02154774,0.91964610,0.02562598,0.40134167
-3.34067034,1.88313392,2.37505565,0.85332170,0.02145653,0.90853881,0.02652137,0.40508899
-3.33466733,1.89149905,2.35726622,0.86186714,0.02129588,0.89921033,0.02742359,0.41032641
-3.32866433,1.90496140,2.34814462,0.87168133,0.02107305,0.89178871,0.02832312,0.41707166
-3.32266133,1.92352038,2.34779615,0.88275652,0.02079617,0.88636602,0.02921033,0.42532526
-3.31665833,1.94710871,2.35618900,0.89505845,0.02047409,0.88300369,0.03007590,0.43507317
-3.31065533,1.97560608,2.37317321,0.90853107,0.02011615,0.88173846,0.03091118,0.44628932
-3.30465233,2.00885260,2.39850024,0.92310150,0.01973201,0.88258836,0.03170849,0.45893814
-3.29864932,2.04666078,2.43184178,0.93868516,0.01933144,0.88555804,0.03246143,0.47297659
-3.29264632,2.08882527,2.47280650,0.95519026,0.01892414,0.89064316,0.03316496,0.48835581
-3.28664332,2.13512964,2.52095354,0.97252169,0.01851955,0.89783318,0.03381560,0.50502214
-3.28064032,2.18534960,2.57580199,0.99058358,0.01812667,0.90711232,0.03441135,0.52291748
-3.27463732,2.23925261,2.63683599,1.00928065,0.01775394,0.91845856,0.03495169,0.54197903
-3.26863432,2.29659384,2.70350520,1.02851804,0.01740905,0.93184064,0.03543743,0.56213841
-3.26263132,2.35710884,2.77522105,1.04819970,0.01709887,0.94721309,0.03587050,0.58332028
-3.25662831,2.42050360,2.85134955,1.06822553,0.01682931,0.96450986,0.03625369,0.60544048
-3.25062531,2.48644282,2.93120142,1.08848740,0.01660528,0.98363678,0.03659044,0.62840401
-3.24462231,2.55453726,3.01402102,1.10886462,0.01643063,1.00446355,0.03688447,0.65210282
-3.23861931,2.62433160,3.09897538,1.12921903,0.01630810,1.02681590,0.03713956,0.67641369
-3.23261631,2.69529361,3.18514482,1.14939042,0.01623937,1.05046870,0.03735923,0.70119648
-3.22661331,2.76680595,3.27151671,1.16919265,0.01622502,1.07514050,0.03754653,0.72629264
-3.22061031,2.83816160,3.35698347,1.18841089,0.01626462,1.10049048,0.03770377,0.75152445
-3.21460730,2.90856362,3.44034618,1.20680048,0.01635680,1.12611796,0.03783242,0.77669489
-3.20860430,2.97712997,3.52032423,1.22408767,0.01649927,1.15156515,0.03793290,0.80158843
-3.20260130,3.04290360,3.59557163,1.23997243,0.01668900,1.17632324,0.03800456,0.82597258
-3.19659830,3.10486788,3.66469980,1.25413333,0.01692227,1.19984185,0.03804564,0.84960053
-3.19059530,3.16196706,3.72630636,1.26623461,0.01719482,1.22154155,0.03805327,0.87221462
-3.18459230,3.21313118,3.77900897,1.27593493,0.01750196,1.24082928,0.03802356,0.89355072
-3.17858929,3.25730445,3.82148309,1.28289777,0.01783868,1.25711580,0.03795171,0.91334343
-3.17258629,3.29347619,3.85250174,1.28680277,0.01819982,1.26983469,0.03783214,0.93133197
-3.16658329,3.32071278,3.87097572,1.28735764,0.01858015,1.27846177,0.03765871,0.94726650
-3.16058029,3.33818951,3.87599219,1.28431000,0.01897453,1.28253430,0.03742492,0.96091491
-3.15457729,3.34522066,3.86684962,1.27745856,0.01937796,1.28166878,0.03712415,0.97206965
-3.14857429,3.34128666,3.84308743,1.26666306,0.01978575,1.27557660,0.03674998,0.98055445
-3.14257129,3.32605692,3.80450854,1.25185250,0.02019352,1.26407673,0.03629640,0.98623076
-3.13656828,3.29940741,3.75119376,1.23303120,0.02059732,1.24710472,0.03575811,0.98900357
-3.13056528,3.26143217,3.68350701,1.21028235,0.02099368,1.22471773,0.03513085,0.98882659
-3.12456228,3.21244830,3.60209110,1.18376902,0.02137957,1.19709515,0.03441156,0.98570637
-3.11855928,3.15299424,3.50785426,1.15373244,0.02175247,1.16453497,0.03359869,0.97970543
-3.11255628,3.08382164,3.40194788,1.12048774,0.02211028,1.12744600,0.03269233,0.97094419
-3.10655328,3.00588123,3.28573668,1.08441744,0.02245133,1.08633641,0.03169440,0.95960169
-3.10055028,2.92030345,3.16076272,1.04596300,0.02277426,1.04179922,0.03060869,0.94591510
-3.09454727,2.82837492,3.02870495,1.00561483,0.02307796,0.99449542,0.02944093,0.93017801
-3.08854427,2.73151180,2.89133625,0.96390142,0.02336147,0.94513554,0.02819867,0.91273762
-3.08254127,2.63123123,2.75047985,0.92137789,0.02362385,0.89446066,0.02689127,0.89399090
-3.07653827,2.52912200,2.60796709,0.87861463,0.02386408,0.84322345,0.02552964,0.87437984
-3.07053527,2.42681554,2.46559814,0.83618641,0.02408099,0.79217035,0.02412603,0.85438583
-3.06453227,2.32595809,2.32510707,0.79466228,0.02427309,0.74202518,0.02269380,0.83452341
-3.05852926,2.22818459,2.18813237,0.75459659,0.02443860,0.69347495,0.02124699,0.81533322
-3.05252626,2.13509489,2.05619356,0.71652127,0.02457534,0.64715816,0.01980011,0.79737447
-3.04652326,2.04823229,1.93067401,0.68093938,0.02468076,0.60365565,0.01836764,0.78121668
-3.04052026,1.96906424,1.81281005,0.64831984,0.02475194,0.56348414,0.01696380,0.76743083
-3.03451726,1.89896511,1.70368558,0.61909331,0.02478569,0.52709223,0.01560213,0.75657990
-3.02851426,1.83920035,1.60423167,0.59364878,0.02477861,0.49485866,0.01429519,0.74920861
-3.02251126,1.79091172,1.51522993,0.57233089,0.02472728,0.46709233,0.01305433,0.74583255
-3.01650825,1.75510288,1.43731882,0.55543743,0.02462832,0.44403387,0.01188943,0.74692662
-3.01050525,1.73262522,1.37100163,0.54321704,0.02447867,0.42585819,0.01080874,0.75291283
-3.00450225,1.72416341,1.31665518,0.53586678,0.02427568,0.41267764,0.00981877,0.76414782
-2.99849925,1.73022079,1.27453842,0.53352948,0.02401731,0.40454550,0.00892425,0.78091016
-2.99249625,1.75110490,1.24480024,0.53629096,0.02370229,0.40145942,0.00812810,0.80338792
-2.98649325,1.78691348,1.22748600,0.54417706,0.02333025,0.40336473,0.00743154,0.83166695
-2.98049025,1.83752189,1.22254269,0.55715082,0.02290178,0.41015746,0.00683412,0.86572045
-2.97448724,1.90257278,1.22982259,0.57510987,0.02241853,0.42168711,0.00633389,0.90540044
-2.96848424,1.98146912,1.24908573,0.59788457,0.02188318,0.43775916,0.00592760,0.95043168
-2.96248124,2.07337179,1.28000147,0.62523705,0.02129941,0.45813754,0.00561083,1.00040885
-2.95647824,2.17720275,1.32214961,0.65686153,0.02067183,0.48254710,0.00537824,1.05479738
-2.95047524,2.29165466,1.37502139,0.69238629,0.02000584,0.51067637,0.00522374,1.11293847
-2.94447224,2.41520764,1.43802105,0.73137744,0.01930746,0.54218055,0.00514073,1.17405855
-2.93846923,2.54615344,1.51046799,0.77334465,0.01858319,0.57668499,0.00512232,1.23728329
-2.93246623,2.68262681,1.59160001,0.81774876,0.01783975,0.61378920,0.00516144,1.30165595
-2.92646323,2.82264352,1.68057774,0.86401135,0.01708393,0.65307127,0.00525110,1.36615975
-2.92046023,2.96414395,1.77649016,0.91152578,0.01632236,0.69409269,0.00538448,1.42974350
-2.91445723,3.10504077,1.87836128,0.95966953,0.01556136,0.73640354,0.00555507,1.49134968
-2.90845423,3.24326885,1.98515767,1.00781722,0.01480674,0.77954770,0.00575676,1.54994388
-2.90245123,3.37683534,2.09579678,1.05535392,0.01406371,0.82306811,0.00598394,1.60454425
-2.89644822,3.50386778,2.20915561,1.10168805,0.01333677,0.86651169,0.00623148,1.65424993
-2.89044522,3.62265796,2.32407978,1.14626336,0.01262966,0.90943398,0.00649482,1.69826678
-2.88444222,3.73169961,2.43939256,1.18856951,0.01194534,0.95140309,0.00676987,1.73592959
-2.87843922,3.82971817,2.55390405,1.22815071,0.01128599,0.99200321,0.00705306,1.76671939
-2.87243622,3.91569138,2.66642025,1.26461216,0.01065307,1.03083731,0.00734122,1.79027526
-2.86643322,3.98885993,2.77575234,1.29762410,0.01004741,1.06752931,0.00763157,1.80639995
-2.86043022,4.04872792,2.88072606,1.32692334,0.00946922,1.10172575,0.00792160,1.81505922
-2.85442721,4.09505355,2.98019162,1.35231244,0.00891829,1.13309699,0.00820899,1.81637493
-2.84842421,4.12783093,3.07303414,1.37365675,0.00839402,1.16133823,0.00849158,1.81061244
-2.84242121,4.14726449,3.15818483,1.39087969,0.00789554,1.18617051,0.00876723,1.79816293
-2.83641821,4.15373764,3.23463310,1.40395663,0.00742187,1.20734177,0.00903382,1.77952191
-2.83041521,4.14777798,3.30143941,1.41290794,0.00697194,1.22462823,0.00928921,1.75526493
-2.82441221,4.13002090,3.35774901,1.41779180,0.00654471,1.23783612,0.00953117,1.72602189
-2.81840920,4.10117410,3.40280609,1.41869706,0.00613928,1.24680383,0.00975749,1.69245132
-2.81240620,4.06198474,3.43596811,1.41573689,0.00575489,1.25140447,0.00996591,1.65521596
-2.80640320,4.01321096,3.45671992,1.40904326,0.00539104,1.25154871,0.01015426,1.61496072
-2.80040020,3.95559928,3.46468697,1.39876289,0.00504751,1.24718786,0.01032052,1.57229415
-2.79439720,3.88986844,3.45964718,1.38505447,0.00472441,1.23831690,0.01046294,1.52777394
-2.78839420,3.81670030,3.44154080,1.36808740,0.00442222,1.22497734,0.01058013,1.48189708
-2.78239120,3.73673756,3.41047781,1.34804194,0.00414184,1.20725954,0.01067123,1.43509481
-2.77638819,3.65058780,3.36674225,1.32511044,0.00388463,1.18530448,0.01073597,1.38773209
-2.77038519,3.55883285,3.31079331,1.29949947,0.00365243,1.15930453,0.01077484,1.34011140
-2.76438219,3.46204227,3.24326283,1.27143257,0.00344768,1.12950325,0.01078917,1.29248011
-2.75837919,3.36078944,3.16494914,1.24115303,0.00327338,1.09619400,0.01078117,1.24504077
-2.75237619,3.25566882,3.07680744,1.20892650,0.00313322,1.05971738,0.01075395,1.19796330
-2.74637319,3.14731265,2.97993670,1.17504293,0.00303160,1.02045745,0.01071154,1.15139827
-2.74037019,3.03640579,2.87556370,1.13981755,0.00297372,0.97883683,0.01065880,1.10549026
-2.73436718,2.92369743,2.76502438,1.10359063,0.00296559,0.93531085,0.01060131,1.06039046
-2.72836418,2.81000855,2.64974311,1.06672582,0.00301413,0.89036080,0.01054524,1.01626771
-2.72236118,2.69623453,2.53121039,1.02960687,0.00312712,0.84448662,0.01049709,0.97331742
-2.71635818,2.58334246,2.41095948,0.99263295,0.00331329,0.79819920,0.01046353,0.93176788
-2.71035518,2.47236308,2.29054245,0.95621240,0.00358225,0.75201238,0.01045107,0.89188354
-2.70435218,2.36437764,2.17150610,0.92075529,0.00394442,0.70643506,0.01046581,0.85396538
-2.69834917,2.26050003,2.05536815,0.88666498,0.00441095,0.66196348,0.01051316,0.81834818
-2.69234617,2.16185521,1.94359407,0.85432900,0.00499358,0.61907384,0.01059752,0.78539505
-2.68634317,2.06955450,1.83757470,0.82410972,0.00570438,0.57821538,0.01072211,0.75548938
-2.68034017,1.98466912,1.73860508,0.79633508,0.00655553,0.53980405,0.01088866,0.72902478
-2.67433717,1.90820289,1.64786453,0.77129004,0.00755896,0.50421680,0.01109734,0.70639336
-2.66833417,1.84106523,1.56639819,0.74920887,0.00872598,0.47178655,0.01134661,0.68797297
-2.66233117,1.78404573,1.49510033,0.73026898,0.01006680,0.44279773,0.01163319,0.67411387
-2.65632816,1.73779108,1.43469945,0.71458638,0.01159007,0.41748270,0.01195215,0.66512554
-2.65032516,1.70278543,1.38574547,0.70221317,0.01330233,0.39601869,0.01229703,0.66126389
-2.64432216,1.67933486,1.34859945,0.69313713,0.01520748,0.37852555,0.01266000,0.66271969
-2.63831916,1.66755663,1.32342585,0.68728367,0.01730622,0.36506423,0.01303222,0.66960841
-2.63231616,1.66737358,1.31018791,0.68451991,0.01959557,0.35563600,0.01340412,0.68196199
-2.62631316,1.67851398,1.30864652,0.68466096,0.02206836,0.35018259,0.01376579,0.69972292
-2.62031016,1.70051687,1.31836268,0.68747805,0.02471289,0.34858714,0.01410746,0.72274070
-2.61430715,1.73274279,1.33870422,0.69270830,0.02751265,0.35067615,0.01441988,0.75077113
-2.60830415,1.77438967,1.36885678,0.70006572,0.03044616,0.35622248,0.01469477,0.78347827
-2.60230115,1.82451328,1.40783922,0.70925298,0.03348705,0.36494942,0.01492522,0.82043927
