energy_ev,total_up,Ag_p_up,Ag_d_up,N_s_up,N_p_up,Pd_p_up,Pd_d_up,S_s_up,S_p_up
-0.03301651,1.58187390,0.64966676,0.09788961,0.06281188,0.10340280,0.81026023,0.49169560,0.09084536,0.64443512
-0.02701351,1.58963567,0.66204560,0.09858096,0.06099495,0.10746108,0.82059087,0.48797790,0.09469885,0.64592668
-0.02101051,1.59577908,0.67227689,0.09913987,0.05949333,0.11140606,0.82938748,0.48437699,0.09834044,0.64596323
-0.01500750,1.59950876,0.68006232,0.09952380,0.05823964,0.11511728,0.83629182,0.48063187,0.10166963,0.64446224
-0.00900450,1.60010895,0.68515109,0.09969490,0.05716604,0.11847966,0.84098830,0.47650165,0.10459105,0.64138076
-0.00300150,1.59697026,0.68734896,0.09962148,0.05620687,0.12138707,0.84321665,0.47177460,0.10701749,0.63671864
0.00300150,1.58961221,0.68652579,0.09927922,0.05530102,0.12374574,0.84278277,0.46627583,0.10887272,0.63052015
0.00900450,1.57770054,0.68262124,0.09865202,0.05439400,0.12547705,0.83956716,0.45987317,0.11009392,0.62287407
0.01500750,1.56105873,0.67564846,0.09773257,0.05343962,0.12651996,0.83353066,0.45248125,0.11063364,0.61391186
0.02101051,1.53967303,0.66569536,0.09652257,0.05240128,0.12683260,0.82471709,0.44406351,0.11046124,0.60380430
0.02701351,1.51369120,0.65292347,0.09503247,0.05125285,0.12639330,0.81325274,0.43463214,0.10956370,0.59275624
0.03301651,1.48341468,0.63756442,0.09328098,0.04997904,0.12520081,0.79934263,0.42424610,0.10794575,0.58100003
0.03901951,1.44928491,0.61991402,0.09129414,0.04857546,0.12327377,0.78326375,0.41300732,0.10562943,0.56878749
0.04502251,1.41186424,0.60032422,0.08910412,0.04704816,0.12064953,0.76535551,0.40105520,0.10265302,0.55638096
0.05102551,1.37181248,0.57919323,0.08674775,0.04541298,0.11738228,0.74600786,0.38855988,0.09906936,0.54404368
0.05702851,1.32986008,0.55695416,0.08426496,0.04369443,0.11354069,0.72564751,0.37571446,0.09494384,0.53202991
0.06303152,1.28677931,0.53406270,0.08169702,0.04192442,0.10920505,0.70472299,0.36272657,0.09035187,0.52057527
0.06903452,1.24335471,0.51098419,0.07908482,0.04014078,0.10446422,0.68368910,0.34980983,0.08537625,0.50988772
0.07503752,1.20035402,0.48818060,0.07646726,0.03838567,0.09941234,0.66299153,0.33717530,0.08010432,0.50013959
0.08104052,1.15850113,0.46609801,0.07387971,0.03670388,0.09414560,0.64305215,0.32502352,0.07462516,0.49146107
0.08704352,1.11845184,0.44515476,0.07135275,0.03514115,0.08875912,0.62425574,0.31353738,0.06902691,0.48393551
0.09304652,1.08077362,0.42573093,0.06891123,0.03374247,0.08334410,0.60693850,0.30287602,0.06339432,0.47759674
0.09904952,1.04592997,0.40815920,0.06657357,0.03255056,0.07798527,0.59137889,0.29317007,0.05780653,0.47242850
0.10505253,1.01426980,0.39271743,0.06435147,0.03160435,0.07275891,0.57779091,0.28451819,0.05233537,0.46836614
0.11105553,0.98602202,0.37962310,0.06224996,0.03093765,0.06773117,0.56632005,0.27698519,0.04704394,0.46530038
0.11705853,0.96129531,0.36902951,0.06026780,0.03057803,0.06295708,0.55704193,0.27060149,0.04198569,0.46308300
0.12306153,0.94008255,0.36102401,0.05839814,0.03054576,0.05847997,0.54996337,0.26536388,0.03720392,0.46153418
0.12906453,0.92226956,0.35562785,0.05662949,0.03085312,0.05433138,0.54502581,0.26123756,0.03273167,0.46045113
0.13506753,0.90764741,0.35279776,0.05494687,0.03150378,0.05053149,0.54211076,0.25815914,0.02859199,0.45961747
0.14107054,0.89592738,0.35242911,0.05333306,0.03249248,0.04708984,0.54104682,0.25604046,0.02479854,0.45881318
0.14707354,0.88675794,0.35436038,0.05176995,0.03380495,0.04400645,0.54161805,0.25477302,0.02135641,0.45782438
0.15307654,0.87974279,0.35837885,0.05023981,0.03541799,0.04127311,0.54357316,0.25423273,0.01826316,0.45645269
0.15907954,0.87445926,0.36422740,0.04872657,0.03729991,0.03887492,0.54663538,0.25428495,0.01550996,0.45452379
0.16508254,0.87047639,0.37161222,0.04721690,0.03941110,0.03679184,0.55051242,0.25478949,0.01308280,0.45189479
0.17108554,0.86737215,0.38021130,0.04570111,0.04170493,0.03500043,0.55490650,0.25560543,0.01096376,0.44846028
0.17708854,0.86474938,0.38968358,0.04417387,0.04412884,0.03347539,0.55952417,0.25659584,0.00913214,0.44415688
0.18309155,0.86225016,0.39967868,0.04263471,0.04662560,0.03219122,0.56408564,0.25763206,0.00756561,0.43896624
0.18909455,0.85956844,0.40984693,0.04108822,0.04913483,0.03112369,0.56833363,0.25859764,0.00624125,0.43291653
0.19509755,0.85646086,0.41984967,0.03954412,0.05159462,0.03025127,0.57204158,0.25939190,0.00513639,0.42608258
0.20110055,0.85275570,0.42936954,0.03801707,0.05394323,0.02955638,0.57502111,0.25993298,0.00422942,0.41858468
0.20710355,0.84836008,0.43812053,0.03652631,0.05612092,0.02902656,0.57712871,0.26016053,0.00350041,0.41058639
0.21310655,0.84326530,0.44585756,0.03509521,0.05807166,0.02865549,0.57827146,0.26003780,0.00293165,0.40229144
0.21910955,0.83755047,0.45238533,0.03375064,0.05974488,0.02844380,0.57841179,0.25955334,0.00250802,0.39393995
0.22511256,0.83138443,0.45756601,0.03252233,0.06109700,0.02839986,0.57757097,0.25872209,0.00221729,0.38580415
0.23111556,0.82502571,0.46132558,0.03144216,0.06209280,0.02854026,0.57583143,0.25758593,0.00205032,0.37818367
0.23711856,0.81882073,0.46365844,0.03054345,0.06270652,0.02889022,0.57333748,0.25621359,0.00200114,0.37140062
0.24312156,0.81319990,0.46463005,0.02986026,0.06292267,0.02948372,0.57029446,0.25469991,0.00206705,0.36579424
0.24912456,0.80867146,0.46437730,0.02942672,0.06273650,0.03036345,0.56696605,0.25316436,0.00224852,0.36171546
0.25512756,0.80581313,0.46310647,0.02927635,0.06215408,0.03158053,0.56366977,0.25174882,0.00254911,0.35952103
0.26113057,0.80526110,0.46108872,0.02944144,0.06119206,0.03319383,0.56077036,0.25061458,0.00297532,0.35956724
0.26713357,0.80769659,0.45865302,0.02995246,0.05987699,0.03526913,0.55867132,0.24993859,0.00353637,0.36220330
0.27313657,0.81382971,0.45617665,0.03083744,0.05824445,0.03787784,0.55780434,0.24990888,0.00424387,0.36776404
0.27913957,0.82438086,0.45407344,0.03212136,0.05633769,0.04109536,0.55861710,0.25071934,0.00511148,0.37656211
0.28514257,0.84005974,0.45278015,0.03382554,0.05420623,0.04499914,0.56155935,0.25256390,0.00615444,0.38887955
0.29114557,0.86154246,0.45274114,0.03596704,0.05190409,0.04966631,0.56706781,0.25563016,0.00738904,0.40495885
0.29714857,0.88944694,0.45439210,0.03855792,0.04948807,0.05517102,0.57555012,0.26009270,0.00883200,0.42499352
0.30315158,0.92430746,0.45814306,0.04160461,0.04701587,0.06158146,0.58736845,0.26610629,0.01049980,0.44911849
0.30915458,0.96654897,0.46436163,0.04510715,0.04454429,0.06895665,0.60282315,0.27379907,0.01240782,0.47740048
0.31515758,1.01646202,0.47335673,0.04905854,0.04212752,0.07734315,0.62213715,0.28326606,0.01456961,0.50982884
0.32116058,1.07417924,0.48536369,0.05344401,0.03981553,0.08677164,0.64544164,0.29456320,0.01699589,0.54630713
0.32716358,1.13965457,0.50053130,0.05824042,0.03765273,0.09725372,0.67276368,0.30770217,0.01969374,0.58664593
0.33316658,1.21264598,0.51891127,0.06341578,0.03567684,0.10877892,0.70401628,0.32264618,0.02266567,0.63055752
0.33916958,1.29270311,0.54045072,0.06892884,0.03391797,0.12131208,0.73899163,0.33930712,0.02590881,0.67765272
0.34517259,1.37916048,0.56498814,0.07472896,0.03239807,0.13479143,0.77735781,0.35754407,0.02941413,0.72744052
0.35117559,1.47113731,0.59225302,0.08075624,0.03113061,0.14912731,0.81865949,0.37716352,0.03316592,0.77933079
0.35717859,1.56754463,0.62186950,0.08694183,0.03012053,0.16420183,0.86232282,0.39792134,0.03714134,0.83264056
0.36318159,1.66709999,0.65336393,0.09320870,0.02936456,0.17986957,0.90766468,0.41952658,0.04131022,0.88660382
0.36918459,1.76835012,0.68617634,0.09947268,0.02885161,0.19595929,0.95390629,0.44164712,0.04563523,0.94038511
0.37518759,1.86970118,0.71967549,0.10564389,0.02856359,0.21227691,1.00019075,0.46391712,0.05007216,0.99309663
0.38119060,1.96945619,0.75317712,0.11162852,0.02847621,0.22860952,1.04560450,0.48594605,0.05457068,1.04381859
0.38719360,2.06585869,0.78596474,0.11733090,0.02856012,0.24473052,1.08920164,0.50732919,0.05907526,1.09162224
0.39319660,2.15714142,0.81731232,0.12265588,0.02878202,0.26040571,1.13003083,0.52765913,0.06352649,1.13559493
0.39919960,2.24157830,0.84650799,0.12751138,0.02910594,0.27540010,1.16716346,0.54653812,0.06786258,1.17486637
0.40520260,2.31753805,0.87287793,0.13181108,0.02949448,0.28948535,1.19972240,0.56359060,0.07202109,1.20863499
0.41120560,2.38353721,0.89580939,0.13547707,0.02991015,0.30244733,1.22691003,0.57847554,0.07594082,1.23619349
0.41720860,2.43829048,0.91477201,0.13844248,0.03031651,0.31409375,1.24803454,0.59089818,0.07956371,1.25695242
0.42321161,2.48075624,0.92933645,0.14065382,0.03067940,0.32426135,1.26253345,0.60062051,0.08283677,1.27046068
0.42921461,2.51017514,0.93918968,0.14207310,0.03096798,0.33282235,1.26999324,0.60747011,0.08571388,1.27642219
0.43521761,2.52610007,0.94414614,0.14267939,0.03115557,0.33968995,1.27016443,0.61134700,0.08815742,1.27470768
0.44122061,2.52841595,0.94415431,0.14247006,0.03122050,0.34482243,1.26297130,0.61222799,0.09013957,1.26536119
0.44722361,2.51734836,0.93929854,0.14146128,0.03114659,0.34822584,1.24851595,0.61016852,0.09164330,1.24860079
0.45322661,2.49346062,0.92979591,0.13968801,0.03092356,0.34995487,1.22707640,0.60530172,0.09266301,1.22481349
0.45922961,2.45763906,0.91598847,0.13720341,0.03054723,0.35011209,1.19909905,0.59783477,0.09320464,1.19454458
0.46523262,2.41106739,0.89833105,0.13407755,0.03001950,0.34884536,1.16518560,0.58804267,0.09328542,1.15848165
0.47123562,2.35519106,0.87737543,0.13039568,0.02934813,0.34634357,1.12607528,0.57625969,0.09293320,1.11743416
0.47723862,2.29167322,0.85375146,0.12625598,0.02854639,0.34283089,1.08262307,0.56286893,0.09218535,1.07230942
0.48324162,2.22234427,0.82814604,0.12176691,0.02763257,0.33855983,1.03577485,0.54829034,0.09108740,1.02408593
0.48924462,2.14914711,0.80128093,0.11704438,0.02662929,0.33380323,0.98654072,0.53296784,0.08969134,0.97378525
0.49524762,2.07408055,0.77389034,0.11220865,0.02556279,0.32884574,0.93596738,0.51735600,0.08805389,0.92244366
0.50125063,1.99914301,0.74669910,0.10738132,0.02446209,0.32397505,0.88511080,0.50190689,0.08623456,0.87108451
0.50725363,1.92627900,0.72040242,0.10268229,0.02335815,0.31947322,0.83501017,0.48705761,0.08429386,0.82069248
0.51325663,1.85733004,0.69564784,0.09822703,0.02228294,0.31560853,0.78666388,0.47321898,0.08229155,0.77219052
0.51925963,1.79399183,0.67301992,0.09412395,0.02126863,0.31262815,0.74100833,0.46076574,0.08028510,0.72642014
0.52526263,1.73777883,0.65302810,0.09047233,0.02034668,0.31075183,0.69890000,0.45002854,0.07832843,0.68412554
0.53126563,1.68999688,0.63609786,0.08736039,0.01954707,0.31016692,0.66110115,0.44128792,0.07647088,0.64594189
0.53726863,1.65172422,0.62256514,0.08486394,0.01889752,0.31102473,0.62826900,0.43477033,0.07475655,0.61238767
0.54327164,1.62380069,0.61267405,0.08304537,0.01842287,0.31343831,0.60094860,0.43064603,0.07322393,0.58386096
0.54927464,1.60682452,0.60657726,0.08195294,0.01814440,0.31748162,0.57956875,0.42902887,0.07190577,0.56063938
0.55527764,1.60115574,0.60433888,0.08162051,0.01807940,0.32319005,0.56444091,0.42997761,0.07082922,0.54288314
0.56128064,1.60692513,0.60593934,0.08206754,0.01824065,0.33056194,0.55576039,0.43349841,0.07001614,0.53064075
0.56728364,1.62404739,0.61128153,0.08329928,0.01863616,0.33956106,0.55360937,0.43954844,0.06948355,0.52385663
0.57328664,1.65223719,0.62019801,0.08530721,0.01926884,0.35011979,0.55796138,0.44803991,0.06924405,0.52238021
0.57928964,1.69102690,0.63245859,0.08806957,0.02013642,0.36214262,0.56868653,0.45884451,0.06930632,0.52597580
0.58529265,1.73978483,0.64777802,0.09155204,0.02123132,0.37550985,0.58555744,0.47179787,0.06967548,0.53433291
0.59129565,1.79773319,0.66582345,0.09570844,0.02254077,0.39008128,0.60825535,0.48670382,0.07035332,0.54707644
0.59729865,1.86396510,0.68622149,0.10048156,0.02404689,0.40569956,0.63637635,0.50333830,0.07133846,0.56377661
0.60330165,1.93746029,0.70856485,0.10580398,0.02572702,0.42219324,0.66943768,0.52145302,0.07262621,0.58395838
0.60930465,2.01709955,0.73241848,0.11159897,0.02755404,0.43937932,0.70688420,0.54077858,0.07420845,0.60711028
0.61530765,2.10167800,0.75732539,0.11778149,0.02949690,0.45706536,0.74809506,0.56102744,0.07607324,0.63269268
0.62131066,2.18991774,0.78281230,0.12425923,0.03152121,0.47505107,0.79239081,0.58189662,0.07820442,0.66014564
0.62731366,2.28048026,0.80839529,0.13093386,0.03358991,0.49312964,0.83904125,0.60307045,0.08058113,0.68889632
0.63331666,2.37197937,0.83358570,0.13770236,0.03566412,0.51108879,0.88727406,0.62422343,0.08317745,0.71836631
0.63931966,2.46299525,0.85789631,0.14445847,0.03770397,0.52871175,0.93628458,0.64502342,0.08596200,0.74797880
0.64532266,2.55209005,0.88084815,0.15109442,0.03966949,0.54577834,0.98524667,0.66513532,0.08889784,0.77716595
0.65132566,2.63782566,0.90197778,0.15750268,0.04152162,0.56206629,1.03332484,0.68422526,0.09194246,0.80537631
0.65732866,2.71878357,0.92084506,0.16357793,0.04322310,0.57735302,1.07968751,0.70196546,0.09504814,0.83208241
0.66333167,2.79358702,0.93704141,0.16921910,0.04473941,0.59141787,1.12352122,0.71803958,0.09816251,0.85678851
0.66933467,2.86092509,0.95019820,0.17433143,0.04603958,0.60404496,1.16404554,0.73214866,0.10122944,0.87903830
0.67533767,2.91957812,0.95999511,0.17882855,0.04709699,0.61502666,1.20052836,0.74401737,0.10419025,0.89842237
0.68134067,2.96844389,0.96616809,0.18263448,0.04788997,0.62416758,1.23230097,0.75340036,0.10698512,0.91458530
0.68734367,3.00656343,0.96851654,0.18568543,0.04840228,0.63128907,1.25877266,0.76008861,0.10955479,0.92723202
0.69334667,3.03314555,0.96690945,0.18793141,0.04862347,0.63623400,1.27944401,0.76391528,0.11184233,0.93613320
0.69934967,3.04758893,0.96129005,0.18933751,0.04854901,0.63887164,1.29391868,0.76476099,0.11379502,0.94112943
0.70535268,3.04950049,0.95167864,0.18988478,0.04818027,0.63910244,1.30191289,0.76255809,0.11536623,0.94213380
0.71135568,3.03870933,0.93817353,0.18957075,0.04752435,0.63686235,1.30326236,0.75729372,0.11651718,0.93913290
0.71735868,3.01527491,0.92094977,0.18840944,0.04659372,0.63212659,1.29792624,0.74901148,0.11721846,0.93218593
0.72336168,2.97948915,0.90025564,0.18643090,0.04540569,0.62491237,1.28598787,0.73781153,0.11745133,0.92142197
0.72936468,2.93187171,0.87640696,0.18368022,0.04398186,0.61528063,1.26765217,0.72384896,0.11720863,0.90703530
0.73536768,2.87315856,0.84977942,0.18021622,0.04234737,0.60333634,1.24323965,0.70733050,0.11649525,0.88927908
0.74137069,2.80428374,0.82079897,0.17610953,0.04053011,0.58922747,1.21317737,0.68850966,0.11532824,0.86845742
0.74737369,2.72635490,0.78993073,0.17144048,0.03855995,0.57314246,1.17798680,0.66768032,0.11373632,0.84491615
0.75337669,2.64062350,0.75766681,0.16629660,0.03646789,0.55530618,1.13826934,0.64516899,0.11175903,0.81903269
0.75937969,2.54845035,0.72451328,0.16077002,0.03428530,0.53597459,1.09468968,0.62132616,0.10944538,0.79120523
0.76538269,2.45126807,0.69097697,0.15495467,0.03204311,0.51542826,1.04795781,0.59651687,0.10685217,0.76184184
0.77138569,2.35054169,0.65755233,0.14894366,0.02977120,0.49396480,0.99881015,0.57111087,0.10404197,0.73134972
0.77738869,2.24772884,0.62470896,0.14282656,0.02749774,0.47189078,0.94799057,0.54547280,0.10108087,0.70012503
0.78339170,2.14424107,0.59288014,0.13668713,0.02524873,0.44951324,0.89623184,0.51995275,0.09803612,0.66854373
0.78939470,2.04140777,0.56245270,0.13060114,0.02304760,0.42713116,0.84423825,0.49487738,0.09497371,0.63695360
0.79539770,1.94044386,0.53375854,0.12463475,0.02091490,0.40502744,0.79266979,0.47054212,0.09195610,0.60566772
0.80140070,1.84242252,0.50706812,0.11884318,0.01886813,0.38346136,0.74212853,0.44720453,0.08904005,0.57495962
0.80740370,1.74825373,0.48258588,0.11326990,0.01692166,0.36266220,0.69314745,0.42507911,0.08627480,0.54506009
0.81340670,1.65866922,0.46044788,0.10794638,0.01508676,0.34282398,0.64618198,0.40433372,0.08370049,0.51615566
0.81940970,1.57421427,0.44072147,0.10289212,0.01337164,0.32410164,0.60160443,0.38508755,0.08134708,0.48838872
0.82541271,1.49524615,0.42340703,0.09811536,0.01178168,0.30660875,0.55970138,0.36741083,0.07923369,0.46185908
0.83141571,1.42193915,0.40844160,0.09361397,0.01031961,0.29041680,0.52067371,0.35132607,0.07736833,0.43662678
0.83741871,1.35429554,0.39570424,0.08937683,0.00898578,0.27555599,0.48463940,0.33681076,0.07574814,0.41271595
0.84342171,1.29216166,0.38502277,0.08538540,0.00777850,0.26201751,0.45163851,0.32380140,0.07436009,0.39011945
0.84942471,1.23524843,0.37618176,0.08161542,0.00669430,0.24975708,0.42164027,0.31219858,0.07318193,0.36880393
0.85542771,1.18315493,0.36893136,0.07803880,0.00572831,0.23869955,0.39455169,0.30187299,0.07218360,0.34871525
0.86143072,1.13539419,0.36299671,0.07462539,0.00487457,0.22874442,0.37022739,0.29267196,0.07132883,0.32978375
0.86743372,1.09142000,0.35808759,0.07134477,0.00412631,0.21977181,0.34848019,0.28442641,0.07057694,0.31192952
0.87343672,1.05065367,0.35390811,0.06816782,0.00347631,0.21164885,0.32909213,0.27695787,0.06988466,0.29506710
0.87943972,1.01250974,0.35016594,0.06506811,0.00291713,0.20423608,0.31182543,0.27008540,0.06920810,0.27910983
0.88544272,0.97641990,0.34658112,0.06202299,0.00244136,0.19739363,0.29643317,0.26363215,0.06850458,0.26397357
0.89144572,0.94185436,0.34289395,0.05901448,0.00204186,0.19098703,0.28266933,0.25743143,0.06773429,0.24957981
0.89744872,0.90834013,0.33887205,0.05602977,0.00171195,0.18489238,0.27029797,0.25133208,0.06686190,0.23585817
0.90345173,0.87547601,0.33431619,0.05306152,0.00144553,0.17900088,0.25910136,0.24520305,0.06585780,0.22274830
0.90945473,0.84294387,0.32906497,0.05010782,0.00123726,0.17322241,0.24888693,0.23893712,0.06469919,0.21020122
0.91545773,0.81051644,0.32299825,0.04717194,0.00108261,0.16748834,0.23949289,0.23245375,0.06337080,0.19818013
0.92146073,0.77806155,0.31603927,0.04426192,0.00097796,0.16175343,0.23079258,0.22570088,0.06186537,0.18666090
0.92746373,0.74554310,0.30815554,0.04138989,0.00092064,0.15599680,0.22269736,0.21865592,0.06018385,0.17563203
0.93346673,0.71301908,0.29935851,0.03857144,0.00090891,0.15022210,0.21515822,0.21132577,0.05833528,0.16509442
0.93946973,0.68063690,0.28970216,0.03582479,0.00094200,0.14445699,0.20816600,0.20374605,0.05633642,0.15506083
0.94547274,0.64862649,0.27928060,0.03317000,0.00102000,0.13875185,0.20175036,0.19597955,0.05421127,0.14555511
0.95147574,0.61729159,0.26822474,0.03062823,0.00114388,0.13317795,0.19597753,0.18811396,0.05199023,0.13661126
0.95747874,0.58699947,0.25669833,0.02822098,0.00131533,0.12782515,0.19094692,0.18025908,0.04970924,0.12827230
0.96348174,0.55816958,0.24489335,0.02596948,0.00153664,0.12279918,0.18678669,0.17254346,0.04740875,0.12058899
0.96948474,0.53126133,0.23302501,0.02389409,0.00181060,0.11821863,0.18364839,0.16511070,0.04513265,0.11361835
0.97548774,0.50676143,0.22132647,0.02201388,0.00214030,0.11421169,0.18170078,0.15811538,0.04292710,0.10742207
0.98149075,0.48517073,0.21004335,0.02034622,0.00252891,0.11091270,0.18112295,0.15171887,0.04083938,0.10206475
0.98749375,0.46699115,0.19942824,0.01890651,0.00297950,0.10845869,0.18209698,0.14608488,0.03891680,0.09761198
0.99349675,0.45271247,0.18973517,0.01770796,0.00349477,0.10698570,0.18480017,0.14137515,0.03720553,0.09412829
0.99949975,0.44279940,0.18121428,0.01676143,0.00407683,0.10662523,0.18939712,0.13774500,0.03574962,0.09167493
1.00550275,0.43767890,0.17410648,0.01607534,0.00472690,0.10750056,0.19603192,0.13533911,0.03458998,0.09030769
1.01150575,0.43772795,0.16863846,0.01565552,0.00544512,0.10972326,0.20482050,0.13428741,0.03376346,0.09007447
1.01750875,0.44326188,0.16501773,0.01550519,0.00623025,0.11338970,0.21584360,0.13470127,0.03330207,0.09101302
1.02351176,0.45452339,0.16342794,0.01562485,0.00707949,0.11857771,0.22914042,0.13666998,0.03323224,0.09314859
1.02951476,0.47167255,0.16402441,0.01601219,0.00798831,0.12534351,0.24470334,0.14025760,0.03357416,0.09649178
1.03551776,0.49477790,0.16692988,0.01666200,0.00895032,0.13371882,0.26247390,0.14550030,0.03434130,0.10103653
1.04152076,0.52380895,0.17223056,0.01756607,0.00995717,0.14370838,0.28234014,0.15240414,0.03553994,0.10675838
1.04752376,0.55863043,0.17997250,0.01871309,0.01099862,0.15528793,0.30413578,0.16094357,0.03716891,0.11361310
1.05352676,0.59899840,0.19015841,0.02008858,0.01206257,0.16840265,0.32764112,0.17106046,0.03921940,0.12153574
1.05952976,0.64455882,0.20274508,0.02167479,0.01313522,0.18296633,0.35258577,0.18266393,0.04167493,0.13044019
1.06553277,0.69484859,0.21764142,0.02345078,0.01420136,0.19886118,0.37865345,0.19563094,0.04451147,0.14021930
1.07153577,0.74929946,0.23470738,0.02539240,0.01524464,0.21593855,0.40548853,0.20980771,0.04769772,0.15074571
1.07753877,0.80724494,0.25375401,0.02747249,0.01624801,0.23402047,0.43270429,0.22501197,0.05119557,0.16187326
1.08354177,0.86793033,0.27454453,0.02966107,0.01719412,0.25290210,0.45989270,0.24103605,0.05496065,0.17343919
1.08954477,0.93052582,0.29679692,0.03192576,0.01806587,0.27235511,0.48663536,0.25765085,0.05894321,0.18526697
1.09554777,0.99414253,0.32018786,0.03423218,0.01884687,0.29213202,0.51251517,0.27461050,0.06308900,0.19716985
1.10155078,1.05785114,0.34435825,0.03654456,0.01952202,0.31197120,0.53712843,0.29165765,0.06734037,0.20895494
1.10755378,1.12070279,0.36892021,0.03882645,0.02007795,0.33160268,0.56009677,0.30852942,0.07163752,0.22042782
1.11355678,1.18175157,0.39346559,0.04104146,0.02050355,0.35075443,0.58107844,0.32496356,0.07591974,0.23139757
1.11955978,1.24007793,0.41757569,0.04315412,0.02079030,0.36915895,0.59977858,0.34070485,0.08012681,0.24168194
1.12556278,1.29481225,0.44083207,0.04513082,0.02093263,0.38655995,0.61595784,0.35551146,0.08420035,0.25111268
1.13156578,1.34515772,0.46282811,0.04694070,0.02092811,0.40271891,0.62943919,0.36916099,0.08808511,0.25954068
1.13756878,1.39041160,0.48318087,0.04855652,0.02077760,0.41742113,0.64011244,0.38145607,0.09173020,0.26684085
1.14357179,1.42998407,0.50154284,0.04995557,0.02048525,0.43048118,0.64793641,0.39222915,0.09509016,0.27291648
1.14957479,1.46341395,0.51761318,0.05112037,0.02005838,0.44174742,0.65293856,0.40134650,0.09812586,0.27770291
1.15557779,1.49038042,0.53114788,0.05203928,0.01950728,0.45110548,0.65521230,0.40871104,0.10080515,0.28117043
1.16158079,1.51071059,0.54196836,0.05270701,0.01884494,0.45848042,0.65491195,0.41426407,0.10310327,0.28332617
1.16758379,1.52438222,0.54996827,0.05312484,0.01808665,0.46383763,0.65224578,0.41798571,0.10500301,0.28421492
1.17358679,1.53152184,0.55511791,0.05330074,0.01724956,0.46718248,0.64746739,0.41989414,0.10649464,0.28391886
1.17958979,1.53239806,0.55746621,0.05324921,0.01635224,0.46855848,0.64086601,0.42004369,0.10757551,0.28255610
1.18559280,1.52741061,0.55714002,0.05299094,0.01541419,0.46804450,0.63275598,0.41852179,0.10824951,0.28027810
1.19159580,1.51707551,0.55434067,0.05255222,0.01445530,0.46575079,0.62346620,0.41544506,0.10852635,0.27726601
1.19759880,1.50200697,0.54933802,0.05196422,0.01349545,0.46181425,0.61332963,0.41095470,0.10842065,0.27372600
1.20360180,1.48289685,0.54246193,0.05126208,0.01255401,0.45639319,0.60267369,0.40521131,0.10795102,0.26988375
1.20960480,1.46049246,0.53409175,0.05048381,0.01164949,0.44966166,0.59181153,0.39838951,0.10713905,0.26597816
1.21560780,1.43557355,0.52464394,0.04966914,0.01079920,0.44180378,0.58103467,0.39067249,0.10600846,0.26225457
1.22161081,1.40892930,0.51455852,0.04885829,0.01001893,0.43300823,0.57060706,0.38224666,0.10458413,0.25895756
1.22761381,1.38133602,0.50428451,0.04809071,0.00932278,0.42346304,0.56076063,0.37329673,0.10289143,0.25632366
1.23361681,1.35353626,0.49426530,0.04740380,0.00872294,0.41335098,0.55169233,0.36400122,0.10095557,0.25457397
1.23961981,1.32621988,0.48492403,0.04683175,0.00822957,0.40284554,0.54356241,0.35452851,0.09880119,0.25390710
1.24562281,1.30000736,0.47664974,0.04640438,0.00785076,0.39210765,0.53649397,0.34503364,0.09645201,0.25449253
1.25162581,1.27543577,0.46978473,0.04614617,0.00759241,0.38128311,0.53057325,0.33565560,0.09393073,0.25646457
1.25762881,1.25294748,0.46461335,0.04607542,0.00745825,0.37050068,0.52585065,0.32651544,0.09125893,0.25991712
1.26363182,1.23288174,0.46135280,0.04620360,0.00744980,0.35987093,0.52234218,0.31771484,0.08845721,0.26489946
1.26963482,1.21546910,0.46014605,0.04653486,0.00756638,0.34948551,0.52003102,0.30933527,0.08554524,0.27141311
1.27563782,1.20082855,0.46105720,0.04706585,0.00780513,0.33941703,0.51886921,0.30143763,0.08254195,0.27941003
1.28164082,1.18896747,0.46406927,0.04778563,0.00816103,0.32971924,0.51877922,0.29406226,0.07946567,0.28879213
1.28764382,1.17978412,0.46908470,0.04867598,0.00862694,0.32042759,0.51965554,0.28722929,0.07633423,0.29941234
1.29364682,1.17307274,0.47592829,0.04971182,0.00919364,0.31155999,0.52136614,0.28093936,0.07316502,0.31107711
1.29964982,1.16853099,0.48435272,0.05086187,0.00984996,0.30311781,0.52375410,0.27517452,0.06997500,0.32355041
1.30565283,1.16576977,0.49404632,0.05208959,0.01058285,0.29508703,0.52663948,0.26989949,0.06678062,0.33655926
1.31165583,1.16432518,0.50464296,0.05335420,0.01137756,0.28743959,0.52982150,0.26506313,0.06359771,0.34980057
1.31765883,1.16367256,0.51573370,0.05461195,0.01221786,0.28013494,0.53308138,0.26060019,0.06044130,0.36294909
1.32366183,1.16324224,0.52687984,0.05581745,0.01308628,0.27312177,0.53618587,0.25643345,0.05732543,0.37566648
1.32966483,1.16243682,0.53762704,0.05692507,0.01396443,0.26633995,0.53889149,0.25247602,0.05426293,0.38761095
1.33566783,1.16064954,0.54751988,0.05789038,0.01483333,0.25972273,0.54094974,0.24863404,0.05126526,0.39844734
1.34167084,1.15728335,0.55611655,0.05867159,0.01567385,0.25319908,0.54211299,0.24480960,0.04834234,0.40785719
1.34767384,1.15176995,0.56300303,0.05923085,0.01646715,0.24669634,0.54214101,0.24090390,0.04550246,0.41554857
1.35367684,1.14358841,0.56780634,0.05953550,0.01719511,0.24014283,0.54080801,0.23682051,0.04275226,0.42126508
