energy_ev,total_up,C_s_up,C_p_up,Ca_p_up,Ca_d_up,Pt_p_up,Pt_d_up,Te_p_up,Te_d_up
-3.02251126,0.22287215,0.00086408,0.01943982,0.00076286,0.00000000,0.11232922,0.11657096,0.04404004,0.00000000
-3.01650825,0.22766091,0.00101647,0.01943824,0.00077489,0.00000000,0.10867200,0.11451038,0.04469103,0.00000000
-3.01050525,0.23861318,0.00120044,0.01991418,0.00081032,0.00000000,0.10761526,0.11554768,0.04650908,0.00000000
-3.00450225,0.25566546,0.00141825,0.02086321,0.00086895,0.00000000,0.10906162,0.11956543,0.04948224,0.00000000
-2.99849925,0.27874520,0.00167210,0.02227878,0.00095064,0.00000000,0.11290438,0.12644639,0.05359558,0.00000000
-2.99249625,0.30776009,0.00196397,0.02415167,0.00105529,0.00000000,0.11902609,0.13606972,0.05882930,0.00000000
-2.98649325,0.34258596,0.00229550,0.02646929,0.00118273,0.00000000,0.12729683,0.14830662,0.06515681,0.00000000
-2.98049025,0.38305412,0.00266787,0.02921507,0.00133275,0.00000000,0.13757237,0.16301569,0.07254251,0.00000000
-2.97448724,0.42893868,0.00308169,0.03236771,0.00150496,0.00000000,0.14969242,0.18003834,0.08093969,0.00000000
-2.96848424,0.47994475,0.00353682,0.03590063,0.00169882,0.00000000,0.16347922,0.19919454,0.09028860,0.00000000
-2.96248124,0.53569816,0.00403229,0.03978138,0.00191351,0.00000000,0.17873666,0.22027927,0.10051479,0.00000000
-2.95647824,0.59573755,0.00456616,0.04397136,0.00214795,0.00000000,0.19525014,0.24305999,0.11152783,0.00000000
-2.95047524,0.65950955,0.00513551,0.04842564,0.00240073,0.00000000,0.21278734,0.26727530,0.12322074,0.00000000
-2.94447224,0.72636756,0.00573631,0.05309306,0.00267012,0.00000000,0.23109998,0.29263512,0.13546993,0.00000000
-2.93846923,0.79557463,0.00636349,0.05791667,0.00295402,0.00000000,0.24992662,0.31882240,0.14813599,0.00000000
-2.93246623,0.86631076,0.00701091,0.06283432,0.00324999,0.00000000,0.26899655,0.34549655,0.16106526,0.00000000
-2.92646323,0.93768460,0.00767149,0.06777971,0.00355530,0.00000000,0.28803459,0.37229837,0.17409211,0.00000000
-2.92046023,1.00874948,0.00833730,0.07268361,0.00386691,0.00000000,0.30676671,0.39885664,0.18704208,0.00000000
-2.91445723,1.07852326,0.00899974,0.07747532,0.00418159,0.00000000,0.32492621,0.42479578,0.19973562,0.00000000
-2.90845423,1.14601141,0.00964973,0.08208438,0.00449595,0.00000000,0.34226021,0.44974464,0.21199243,0.00000000
-2.90245123,1.21023251,0.01027797,0.08644234,0.00480652,0.00000000,0.35853611,0.47334581,0.22363606,0.00000000
-2.89644822,1.27024504,0.01087520,0.09048463,0.00510987,0.00000000,0.37354772,0.49526508,0.23449883,0.00000000
-2.89044522,1.32517428,0.01143244,0.09415234,0.00540264,0.00000000,0.38712066,0.51520063,0.24442662,0.00000000
-2.88444222,1.37423824,0.01194129,0.09739391,0.00568171,0.00000000,0.39911677,0.53289149,0.25328342,0.00000000
-2.87843922,1.41677123,0.01239422,0.10016662,0.00594421,0.00000000,0.40943718,0.54812468,0.26095536,0.00000000
-2.87243622,1.45224395,0.01278473,0.10243773,0.00618762,0.00000000,0.41802400,0.56074092,0.26735410,0.00000000
-2.86643322,1.48027922,0.01310762,0.10418535,0.00640986,0.00000000,0.42486023,0.57063832,0.27241934,0.00000000
-2.86043022,1.50066229,0.01335911,0.10539891,0.00660925,0.00000000,0.42996809,0.57777397,0.27612030,0.00000000
-2.85442721,1.51334556,0.01353696,0.10607910,0.00678464,0.00000000,0.43340574,0.58216341,0.27845614,0.00000000
-2.84842421,1.51844707,0.01364047,0.10623758,0.00693531,0.00000000,0.43526250,0.58387778,0.27945531,0.00000000
-2.84242121,1.51624322,0.01367051,0.10589611,0.00706100,0.00000000,0.43565289,0.58303901,0.27917381,0.00000000
-2.83641821,1.50715581,0.01362939,0.10508542,0.00716189,0.00000000,0.43470981,0.57981317,0.27769245,0.00000000
-2.83041521,1.49173427,0.01352078,0.10384379,0.00723850,0.00000000,0.43257710,0.57440249,0.27511335,0.00000000
-2.82441221,1.47063384,0.01334948,0.10221532,0.00729166,0.00000000,0.42940214,0.56703620,0.27155573,0.00000000
-2.81840920,1.44459096,0.01312122,0.10024819,0.00732240,0.00000000,0.42532862,0.55796108,0.26715129,0.00000000
-2.81240620,1.41439692,0.01284246,0.09799280,0.00733194,0.00000000,0.42049009,0.54743175,0.26203940,0.00000000
-2.80640320,1.38087107,0.01252007,0.09549995,0.00732154,0.00000000,0.41500451,0.53570157,0.25636226,0.00000000
-2.80040020,1.34483478,0.01216114,0.09281925,0.00729249,0.00000000,0.40897016,0.52301439,0.25026035,0.00000000
-2.79439720,1.30708722,0.01177270,0.08999760,0.00724602,0.00000000,0.40246298,0.50959747,0.24386830,0.00000000
-2.78839420,1.26838387,0.01136156,0.08707803,0.00718328,0.00000000,0.39553558,0.49565595,0.23731127,0.00000000
-2.78239120,1.22941841,0.01093408,0.08409885,0.00710532,0.00000000,0.38821777,0.48136905,0.23070212,0.00000000
-2.77638819,1.19080853,0.01049607,0.08109300,0.00701304,0.00000000,0.38051860,0.46688787,0.22413924,0.00000000
-2.77038519,1.15308569,0.01005268,0.07808785,0.00690725,0.00000000,0.37242969,0.45233489,0.21770515,0.00000000
-2.76438219,1.11668906,0.00960832,0.07510522,0.00678865,0.00000000,0.36392944,0.43780506,0.21146592,0.00000000
-2.75837919,1.08196316,0.00916669,0.07216162,0.00665789,0.00000000,0.35498809,0.42336802,0.20547109,0.00000000
-2.75237619,1.04915891,0.00873077,0.06926883,0.00651558,0.00000000,0.34557290,0.40907140,0.19975434,0.00000000
-2.74637319,1.01843758,0.00830286,0.06643446,0.00636237,0.00000000,0.33565348,0.39494473,0.19433449,0.00000000
-2.74037019,0.98987709,0.00788467,0.06366272,0.00619895,0.00000000,0.32520658,0.38100371,0.18921690,0.00000000
-2.73436718,0.96347997,0.00747741,0.06095519,0.00602614,0.00000000,0.31422033,0.36725449,0.18439509,0.00000000
-2.72836418,0.93918250,0.00708185,0.05831158,0.00584486,0.00000000,0.30269747,0.35369762,0.17985244,0.00000000
-2.72236118,0.91686454,0.00669846,0.05573038,0.00565620,0.00000000,0.29065760,0.34033162,0.17556400,0.00000000
-2.71635818,0.89635959,0.00632743,0.05320952,0.00546144,0.00000000,0.27813824,0.32715581,0.17149818,0.00000000
-2.71035518,0.87746483,0.00596883,0.05074678,0.00526199,0.00000000,0.26519474,0.31417248,0.16761841,0.00000000
-2.70435218,0.85995085,0.00562260,0.04834022,0.00505942,0.00000000,0.25189909,0.30138826,0.16388468,0.00000000
-2.69834917,0.84357106,0.00528865,0.04598838,0.00485546,0.00000000,0.23833788,0.28881476,0.16025495,0.00000000
-2.69234617,0.82807052,0.00496687,0.04369039,0.00465190,0.00000000,0.22460936,0.27646860,0.15668651,0.00000000
-2.68634317,0.81319442,0.00465718,0.04144606,0.00445062,0.00000000,0.21082011,0.26437095,0.15313716,0.00000000
-2.68034017,0.79869594,0.00435949,0.03925578,0.00425352,0.00000000,0.19708132,0.25254659,0.14956638,0.00000000
-2.67433717,0.78434371,0.00407378,0.03712047,0.00406248,0.00000000,0.18350503,0.24102289,0.14593646,0.00000000
-2.66833417,0.76992868,0.00380003,0.03504147,0.00387930,0.00000000,0.17020059,0.22982858,0.14221346,0.00000000
-2.66233117,0.75527045,0.00353824,0.03302041,0.00370574,0.00000000,0.15727141,0.21899262,0.13836823,0.00000000
-2.65632816,0.74022290,0.00328841,0.03105913,0.00354341,0.00000000,0.14481221,0.20854322,0.13437729,0.00000000
-2.65032516,0.72467906,0.00305058,0.02915959,0.00339379,0.00000000,0.13290695,0.19850701,0.13022363,0.00000000
-2.64432216,0.70857511,0.00282475,0.02732381,0.00325823,0.00000000,0.12162735,0.18890855,0.12589739,0.00000000
-2.63831916,0.69189328,0.00261095,0.02555390,0.00313793,0.00000000,0.11103218,0.17976994,0.12139638,0.00000000
-2.63231616,0.67466369,0.00240918,0.02385205,0.00303396,0.00000000,0.10116713,0.17111090,0.11672640,0.00000000
-2.62631316,0.65696494,0.00221949,0.02222056,0.00294725,0.00000000,0.09206535,0.16294885,0.11190138,0.00000000
-2.62031016,0.63892349,0.00204189,0.02066191,0.00287868,0.00000000,0.08374845,0.15529931,0.10694328,0.00000000
-2.61430715,0.62071177,0.00187645,0.01917883,0.00282904,0.00000000,0.07622792,0.14817636,0.10188171,0.00000000
-2.60830415,0.60254513,0.00172327,0.01777435,0.00279910,0.00000000,0.06950686,0.14159323,0.09675343,0.00000000
-2.60230115,0.58467776,0.00158245,0.01645183,0.00278963,0.00000000,0.06358181,0.13556283,0.09160152,0.00000000
-2.59629815,0.56739768,0.00145419,0.01521498,0.00280145,0.00000000,0.05844473,0.13009841,0.08647447,0.00000000
-2.59029515,0.55102096,0.00133870,0.01406793,0.00283547,0.00000000,0.05408482,0.12521405,0.08142513,0.00000000
-2.58429215,0.53588540,0.00123623,0.01301512,0.00289266,0.00000000,0.05049026,0.12092511,0.07650952,0.00000000
-2.57828914,0.52234381,0.00114711,0.01206128,0.00297413,0.00000000,0.04764973,0.11724864,0.07178572,0.00000000
-2.57228614,0.51075690,0.00107167,0.01121141,0.00308112,0.00000000,0.04555361,0.11420356,0.06731271,0.00000000
-2.56628314,0.50148615,0.00101027,0.01047061,0.00321496,0.00000000,0.04419489,0.11181081,0.06314929,0.00000000
-2.56028014,0.49488645,0.00096328,0.00984401,0.00337708,0.00000000,0.04356975,0.11009322,0.05935316,0.00000000
-2.55427714,0.49129875,0.00093103,0.00933664,0.00356895,0.00000000,0.04367775,0.10907533,0.05598012,0.00000000
-2.54827414,0.49104259,0.00091384,0.00895329,0.00379204,0.00000000,0.04452170,0.10878287,0.05308343,0.00000000
-2.54227114,0.49440867,0.00091193,0.00869839,0.00404770,0.00000000,0.04610724,0.10924219,0.05071333,0.00000000
-2.53626813,0.50165133,0.00092545,0.00857587,0.00433714,0.00000000,0.04844208,0.11047932,0.04891677,0.00000000
-2.53026513,0.51298110,0.00095443,0.00858904,0.00466123,0.00000000,0.05153507,0.11251898,0.04773719,0.00000000
-2.52426213,0.52855740,0.00099874,0.00874048,0.00502048,0.00000000,0.05539505,0.11538333,0.04721450,0.00000000
-2.51825913,0.54848149,0.00105811,0.00903195,0.00541483,0.00000000,0.06002964,0.11909054,0.04738515,0.00000000
-2.51225613,0.57278997,0.00113208,0.00946429,0.00584361,0.00000000,0.06544395,0.12365338,0.04828218,0.00000000
-2.50625313,0.60144912,0.00122001,0.01003744,0.00630536,0.00000000,0.07163943,0.12907766,0.04993540,0.00000000
-2.50025013,0.63435034,0.00132108,0.01075037,0.00679778,0.00000000,0.07861276,0.13536082,0.05237146,0.00000000
-2.49424712,0.67130723,0.00143432,0.01160111,0.00731764,0.00000000,0.08635507,0.14249059,0.05561400,0.00000000
-2.48824412,0.71205461,0.00155858,0.01258688,0.00786074,0.00000000,0.09485138,0.15044394,0.05968367,0.00000000
-2.48224112,0.75624981,0.00169263,0.01370411,0.00842194,0.00000000,0.10408053,0.15918638,0.06459815,0.00000000
-2.47623812,0.80347671,0.00183519,0.01494867,0.00899515,0.00000000,0.11401544,0.16867166,0.07037209,0.00000000
-2.47023512,0.85325263,0.00198498,0.01631605,0.00957345,0.00000000,0.12462394,0.17884199,0.07701702,0.00000000
-2.46423212,0.90503820,0.00214085,0.01780158,0.01014924,0.00000000,0.13587005,0.18962889,0.08454121,0.00000000
-2.45822911,0.95825018,0.00230179,0.01940078,0.01071439,0.00000000,0.14771580,0.20095451,0.09294948,0.00000000
-2.45222611,1.01227701,0.00246714,0.02110965,0.01126049,0.00000000,0.16012346,0.21273369,0.10224311,0.00000000
-2.44622311,1.06649663,0.00263661,0.02292498,0.01177910,0.00000000,0.17305821,0.22487648,0.11241960,0.00000000
-2.44022011,1.12029616,0.00281045,0.02484481,0.01226202,0.00000000,0.18649110,0.23729119,0.12347262,0.00000000
-2.43421711,1.17309253,0.00298956,0.02686865,0.01270162,0.00000000,0.20040214,0.24988781,0.13539189,0.00000000
-2.42821411,1.22435333,0.00317556,0.02899792,0.01309111,0.00000000,0.21478347,0.26258162,0.14816316,0.00000000
-2.42221111,1.27361695,0.00337092,0.03123616,0.01342483,0.00000000,0.22964224,0.27529691,0.16176822,0.00000000
-2.41620810,1.32051106,0.00357905,0.03358926,0.01369851,0.00000000,0.24500327,0.28797058,0.17618498,0.00000000
-2.41020510,1.36476838,0.00380428,0.03606559,0.01390949,0.00000000,0.26091104,0.30055535,0.19138746,0.00000000
-2.40420210,1.40623908,0.00405196,0.03867598,0.01405690,0.00000000,0.27743088,0.31302246,0.20734589,0.00000000
-2.39819910,1.44489870,0.00432839,0.04143365,0.01414172,0.00000000,0.29464925,0.32536370,0.22402666,0.00000000
-2.39219610,1.48085141,0.00464075,0.04435386,0.01416685,0.00000000,0.31267279,0.33759245,0.24139217,0.00000000
-2.38619310,1.51432775,0.00499700,0.04745354,0.01413707,0.00000000,0.33162612,0.34974371,0.25940059,0.00000000
-2.38019010,1.54567704,0.00540576,0.05075064,0.01405891,0.00000000,0.35164819,0.36187297,0.27800533,0.00000000
-2.37418709,1.57535422,0.00587603,0.05426339,0.01394048,0.00000000,0.37288719,0.37405387,0.29715438,0.00000000
-2.36818409,1.60390161,0.00641697,0.05800934,0.01379122,0.00000000,0.39549416,0.38637466,0.31678925,0.00000000
-2.36218109,1.63192593,0.00703761,0.06200432,0.01362160,0.00000000,0.41961516,0.39893342,0.33684381,0.00000000
-2.35617809,1.66007154,0.00774651,0.06626118,0.01344277,0.00000000,0.44538244,0.41183241,0.35724273,0.00000000
-2.35017509,1.68899071,0.00855139,0.07078863,0.01326619,0.00000000,0.47290479,0.42517145,0.37789987,0.00000000
-2.34417209,1.71931204,0.00945880,0.07558982,0.01310321,0.00000000,0.50225737,0.43904076,0.39871644,0.00000000
-2.33816908,1.75160840,0.01047370,0.08066116,0.01296470,0.00000000,0.53347162,0.45351357,0.41957923,0.00000000
-2.33216608,1.78636557,0.01159914,0.08599107,0.01286066,0.00000000,0.56652556,0.46863870,0.44035900,0.00000000
-2.32616308,1.82395307,0.01283594,0.09155898,0.01279986,0.00000000,0.60133514,0.48443373,0.46090913,0.00000000
-2.32016008,1.86459837,0.01418239,0.09733446,0.01278952,0.00000000,0.63774712,0.50087886,0.48106479,0.00000000
-2.31415708,1.90836584,0.01563409,0.10327670,0.01283507,0.00000000,0.67553400,0.51791210,0.50064278,0.00000000
-2.30815408,1.95514147,0.01718378,0.10933434,0.01293992,0.00000000,0.71439156,0.53542596,0.51944222,0.00000000
-2.30215108,2.00462422,0.01882132,0.11544558,0.01310537,0.00000000,0.75393922,0.55326601,0.53724622,0.00000000
-2.29614807,2.05632474,0.02053376,0.12153889,0.01333051,0.00000000,0.79372371,0.57123147,0.55382457,0.00000000
-2.29014507,2.10957165,0.02230544,0.12753403,0.01361227,0.00000000,0.83322601,0.58907807,0.56893766,0.00000000
-2.28414207,2.16352557,0.02411834,0.13334352,0.01394550,0.00000000,0.87187160,0.60652298,0.58234143,0.00000000
-2.27813907,2.21720040,0.02595234,0.13887465,0.01432312,0.00000000,0.90904385,0.62325194,0.59379334,0.00000000
-2.27213607,2.26949130,0.02778571,0.14403170,0.01473637,0.00000000,0.94410004,0.63892820,0.60305919,0.00000000
-2.26613307,2.31920833,0.02959560,0.14871858,0.01517508,0.00000000,0.97638964,0.65320300,0.60992052,0.00000000
-2.26013007,2.36511443,0.03135856,0.15284161,0.01562799,0.00000000,1.00527404,0.66572717,0.61418233,0.00000000
-2.25412706,2.40596631,0.03305117,0.15631248,0.01608309,0.00000000,1.03014690,0.67616332,0.61568076,0.00000000
-2.24812406,2.44055649,0.03465058,0.15905110,0.01652800,0.00000000,1.05045439,0.68419809,0.61429028,0.00000000
-2.24212106,2.46775476,0.03613509,0.16098842,0.01695037,0.00000000,1.06571427,0.68955385,0.60993022,0.00000000
-2.23611806,2.48654735,0.03748466,0.16206894,0.01733822,0.00000000,1.07553306,0.69199936,0.60257001,0.00000000
-2.23011506,2.49607213,0.03868137,0.16225281,0.01768026,0.00000000,1.07962045,0.69135884,0.59223306,0.00000000
-2.22411206,2.49564843,0.03970983,0.16151757,0.01796626,0.00000000,1.07780034,0.68751901,0.57899894,0.00000000
-2.21810905,2.48480028,0.04055742,0.15985928,0.01818727,0.00000000,1.07001791,0.68043387,0.56300366,0.00000000
-2.21210605,2.46327230,0.04121451,0.15729301,0.01833584,0.00000000,1.05634266,0.67012694,0.54443812,0.00000000
-2.20610305,2.43103773,0.04167457,0.15385280,0.01840620,0.00000000,1.03696701,0.65669090,0.52354466,0.00000000
-2.20010005,2.38829845,0.04193414,0.14959093,0.01839432,0.00000000,1.01220094,0.64028481,0.50061187,0.00000000
-2.19409705,2.33547754,0.04199276,0.14457667,0.01829800,0.00000000,0.98246267,0.62112901,0.47596802,0.00000000
-2.18809405,2.27320476,0.04185279,0.13889443,0.01811681,0.00000000,0.94826619,0.59949804,0.44997318,0.00000000
-2.18209105,2.20229611,0.04151925,0.13264157,0.01785203,0.00000000,0.91020605,0.57571200,0.42301068,0.00000000
-2.17608804,2.12372855,0.04099947,0.12592581,0.01750658,0.00000000,0.86894035,0.55012684,0.39547804,0.00000000
-2.17008504,2.03861125,0.04030285,0.11886246,0.01708479,0.00000000,0.82517261,0.52312396,0.36777801,0.00000000
-2.16408204,1.94815473,0.03944057,0.11157154,0.01659228,0.00000000,0.77963329,0.49509978,0.34030983,0.00000000
-2.15807904,1.85363925,0.03842525,0.10417490,0.01603576,0.00000000,0.73306191,0.46645549,0.31346135,0.00000000
-2.15207604,1.75638370,0.03727065,0.09679352,0.01542274,0.00000000,0.68619015,0.43758768,0.28760193,0.00000000
-2.14607304,1.65771600,0.03599146,0.08954493,0.01476143,0.00000000,0.63972664,0.40887983,0.26307666,0.00000000
-2.14007004,1.55894601,0.03460299,0.08254102,0.01406041,0.00000000,0.59434383,0.38069514,0.24020167,0.00000000
-2.13406703,1.46134135,0.03312098,0.07588606,0.01332851,0.00000000,0.55066705,0.35337077,0.21926074,0.00000000
-2.12806403,1.36610662,0.03156138,0.06967517,0.01257457,0.00000000,0.50926590,0.32721335,0.20050313,0.00000000
-2.12206103,1.27436615,0.02994019,0.06399312,0.01180730,0.00000000,0.47064800,0.30249600,0.18414236,0.00000000
-2.11605803,1.18714998,0.02827329,0.05891338,0.01103512,0.00000000,0.43525463,0.27945650,0.17035584,0.00000000
-2.11005503,1.10538308,0.02657629,0.05449761,0.01026601,0.00000000,0.40345836,0.25829650,0.15928509,0.00000000
-2.10405203,1.02987714,0.02486438,0.05079530,0.00950744,0.00000000,0.37556192,0.23918166,0.15103635,0.00000000
-2.09804902,0.96132471,0.02315222,0.04784362,0.00876626,0.00000000,0.35179830,0.22224232,0.14568116,0.00000000
-2.09204602,0.90029502,0.02145379,0.04566748,0.00804864,0.00000000,0.33233148,0.20757463,0.14325702,0.00000000
-2.08604302,0.84723125,0.01978226,0.04427956,0.00736005,0.00000000,0.31725761,0.19524189,0.14376765,0.00000000
-2.08004002,0.80244888,0.01814989,0.04368056,0.00670522,0.00000000,0.30660638,0.18527593,0.14718299,0.00000000
-2.07403702,0.76613479,0.01656789,0.04385933,0.00608813,0.00000000,0.30034241,0.17767852,0.15343873,0.00000000
-2.06803402,0.73834723,0.01504637,0.04479312,0.00551201,0.00000000,0.29836660,0.17242258,0.16243567,0.00000000
-2.06203102,0.71901663,0.01359421,0.04644776,0.00497940,0.00000000,0.30051756,0.16945338,0.17403877,0.00000000
-2.05602801,0.70794740,0.01221905,0.04877801,0.00449214,0.00000000,0.30657315,0.16868969,0.18807623,0.00000000
-2.05002501,0.70482107,0.01092725,0.05172785,0.00405146,0.00000000,0.31625239,0.17002492,0.20433889,0.00000000
-2.04402201,0.70920116,0.00972387,0.05523101,0.00365796,0.00000000,0.32921802,0.17332844,0.22258000,0.00000000
-2.03801901,0.72053992,0.00861277,0.05921153,0.00331176,0.00000000,0.34507994,0.17844718,0.24251587,0.00000000
-2.03201601,0.73818763,0.00759663,0.06358468,0.00301251,0.00000000,0.36339980,0.18520756,0.26382753,0.00000000
-2.02601301,0.76140429,0.00667704,0.06825804,0.00275947,0.00000000,0.38369696,0.19341803,0.28616362,0.00000000
-2.02001001,0.78937423,0.00585471,0.07313283,0.00255156,0.00000000,0.40545597,0.20287205,0.30914470,0.00000000
-2.01400700,0.82122330,0.00512953,0.07810566,0.00238749,0.00000000,0.42813563,0.21335171,0.33236896,0.00000000
-2.00800400,0.85603856,0.00450079,0.08307042,0.00226576,0.00000000,0.45117957,0.22463198,0.35541951,0.00000000
-2.00200100,0.89289014,0.00396732,0.08792048,0.00218477,0.00000000,0.47402814,0.23648542,0.37787281,0.00000000
-1.99599800,0.93085443,0.00352767,0.09255113,0.00214286,0.00000000,0.49613131,0.24868723,0.39930830,0.00000000
-1.98999500,0.96903812,0.00318029,0.09686208,0.00213836,0.00000000,0.51696223,0.26102060,0.41931875,0.00000000
-1.98399200,1.00660192,0.00292363,0.10076001,0.00216963,0.00000000,0.53603081,0.27328199,0.43752100,0.00000000
-1.97798899,1.04278306,0.00275623,0.10416109,0.00223510,0.00000000,0.55289693,0.28528619,0.45356652,0.00000000
-1.97198599,1.07691565,0.00267688,0.10699324,0.00233328,0.00000000,0.56718247,0.29687086,0.46715147,0.00000000
-1.96598299,1.10844757,0.00268455,0.10919818,0.00246277,0.00000000,0.57858173,0.30790034,0.47802569,0.00000000
-1.95997999,1.13695336,0.00277844,0.11073303,0.00262223,0.00000000,0.58686965,0.31826842,0.48600007,0.00000000
-1.95397699,1.16214201,0.00295789,0.11157145,0.00281041,0.00000000,0.59190730,0.32790004,0.49095214,0.00000000
-1.94797399,1.18385942,0.00322232,0.11170422,0.00302605,0.00000000,0.59364444,0.33675154,0.49282929,0.00000000
-1.94197099,1.20208496,0.00357103,0.11113923,0.00326788,0.00000000,0.59211874,0.34480963,0.49164964,0.00000000
-1.93596798,1.21692248,0.00400307,0.10990088,0.00353456,0.00000000,0.58745190,0.35208894,0.48750046,0.00000000
-1.92996498,1.22858588,0.00451703,0.10802885,0.00382460,0.00000000,0.57984257,0.35862824,0.48053402,0.00000000
-1.92396198,1.23738001,0.00511079,0.10557642,0.00413630,0.00000000,0.56955650,0.36448559,0.47096132,0.00000000
-1.91795898,1.24367779,0.00578133,0.10260821,0.00446771,0.00000000,0.55691435,0.36973254,0.45904378,0.00000000
-1.91195598,1.24789479,0.00652448,0.09919775,0.00481651,0.00000000,0.54227773,0.37444771,0.44508347,0.00000000
-1.90595298,1.25046251,0.00733475,0.09542463,0.00518002,0.00000000,0.52603416,0.37871018,0.42941217,0.00000000
-1.89994997,1.25180189,0.00820518,0.09137164,0.00555512,0.00000000,0.50858162,0.38259290,0.41238001,0.00000000
-1.89394697,1.25229846,0.00912718,0.08712199,0.00593820,0.00000000,0.49031354,0.38615666,0.39434402,0.00000000
-1.88794397,1.25228055,0.01009053,0.08275658,0.00632521,0.00000000,0.47160480,0.38944487,0.37565722,0.00000000
-1.88194097,1.25200175,0.01108339,0.07835162,0.00671163,0.00000000,0.45279952,0.39247945,0.35665881,0.00000000
-1.87593797,1.25162859,0.01209239,0.07397661,0.00709254,0.00000000,0.43420095,0.39525825,0.33766558,0.00000000
-1.86993497,1.25123423,0.01310281,0.06969278,0.00746265,0.00000000,0.41606415,0.39775398,0.31896522,0.00000000
-1.86393197,1.25079839,0.01409888,0.06555201,0.00781644,0.00000000,0.39859140,0.39991484,0.30081142,0.00000000
-1.85792896,1.25021369,0.01506402,0.06159626,0.00814827,0.00000000,0.38193067,0.40166690,0.28342105,0.00000000
-1.85192596,1.24929780,0.01598135,0.05785760,0.00845250,0.00000000,0.36617683,0.40291801,0.26697328,0.00000000
-1.84592296,1.24781094,0.01683405,0.05435858,0.00872366,0.00000000,0.35137568,0.40356312,0.25161061,0.00000000
-1.83991996,1.24547746,0.01760587,0.05111319,0.00895664,0.00000000,0.33753013,0.40349067,0.23744152,0.00000000
-1.83391696,1.24201048,0.01828163,0.04812805,0.00914686,0.00000000,0.32460834,0.40258986,0.22454441,0.00000000
-1.82791396,1.23713800,0.01884770,0.04540393,0.00929043,0.00000000,0.31255314,0.40075811,0.21297268,0.00000000
-1.82191096,1.23062906,0.01929242,0.04293747,0.00938436,0.00000000,0.30129225,0.39790863,0.20276031,0.00000000
-1.81590795,1.22231840,0.01960654,0.04072293,0.00942665,0.00000000,0.29074873,0.39397746,0.19392777,0.00000000
-1.80990495,1.21212833,0.01978351,0.03875397,0.00941645,0.00000000,0.28085110,0.38892966,0.18648779,0.00000000
-1.80390195,1.20008639,0.01981974,0.03702536,0.00935415,0.00000000,0.27154270,0.38276430,0.18045065,0.00000000
-1.79789895,1.18633804,0.01971471,0.03553444,0.00924144,0.00000000,0.26278977,0.37551799,0.17582879,0.00000000
-1.79189595,1.17115347,0.01947102,0.03428247,0.00908129,0.00000000,0.25458814,0.36726677,0.17264045,0.00000000
-1.78589295,1.15492837,0.01909432,0.03327557,0.00887798,0.00000000,0.24696801,0.35812615,0.17091210,0.00000000
-1.77988994,1.13817835,0.01859307,0.03252546,0.00863698,0.00000000,0.23999699,0.34824947,0.17067984,0.00000000
-1.77388694,1.12152757,0.01797832,0.03204982,0.00836488,0.00000000,0.23378117,0.33782451,0.17198936,0.00000000
-1.76788394,1.10569191,0.01726332,0.03187226,0.00806923,0.00000000,0.22846433,0.32706859,0.17489492,0.00000000
-1.76188094,1.09145761,0.01646306,0.03202208,0.00775840,0.00000000,0.22422547,0.31622238,0.17945705,0.00000000
-1.75587794,1.07965635,0.01559385,0.03253357,0.00744131,0.00000000,0.22127471,0.30554269,0.18573948,0.00000000
-1.74987494,1.07113789,0.01467280,0.03344510,0.00712732,0.00000000,0.21984793,0.29529465,0.19380521,0.00000000
-1.74387194,1.06674145,0.01371731,0.03479795,0.00682591,0.00000000,0.22020028,0.28574353,0.20371204,0.00000000
-1.73786893,1.06726702,0.01274460,0.03663487,0.00654653,0.00000000,0.22259886,0.27714655,0.21550784,0.00000000
-1.73186593,1.07344764,0.01177129,0.03899847,0.00629830,0.00000000,0.22731483,0.26974507,0.22922559,0.00000000
-1.72586293,1.08592381,0.01081295,0.04192952,0.00608988,0.00000000,0.23461515,0.26375739,0.24487870,0.00000000
-1.71985993,1.10522070,0.00988386,0.04546511,0.00592917,0.00000000,0.24475430,0.25937241,0.26245649,0.00000000
-1.71385693,1.13172897,0.00899667,0.04963682,0.00582323,0.00000000,0.25796599,0.25674435,0.28192035,0.00000000
-1.70785393,1.16568969,0.00816231,0.05446894,0.00577800,0.00000000,0.27445524,0.25598864,0.30320050,0.00000000
-1.70185093,1.20718365,0.00738981,0.05997677,0.00579828,0.00000000,0.29439096,0.25717911,0.32619355,0.00000000
-1.69584792,1.25612525,0.00668635,0.06616507,0.00588751,0.00000000,0.31789908,0.26034641,0.35076116,0.00000000
-1.68984492,1.31226101,0.00605726,0.07302680,0.00604775,0.00000000,0.34505661,0.26547777,0.37672955,0.00000000
-1.68384192,1.37517258,0.00550612,0.08054209,0.00627957,0.00000000,0.37588658,0.27251793,0.40389026,0.00000000
-1.67783892,1.44428399,0.00503495,0.08867763,0.00658209,0.00000000,0.41035411,0.28137122,0.43200194,0.00000000
-1.67183592,1.51887292,0.00464435,0.09738643,0.00695287,0.00000000,0.44836366,0.29190465,0.46079328,0.00000000
-1.66583292,1.59808564,0.00433376,0.10660806,0.00738805,0.00000000,0.48975776,0.30395189,0.48996698,0.00000000
-1.65982991,1.68095509,0.00410168,0.11626934,0.00788232,0.00000000,0.53431706,0.31731804,0.51920471,0.00000000
